Orthogroup	Syak	Syag
OG0000565	Syak.g_02679	Syag.g_00284
OG0000566	Syak.g_02683	Syag.g_00288
OG0000567	Syak.g_02687	Syag.g_00292
OG0000568	Syak.g_02690	Syag.g_00295
OG0000569	Syak.g_02691	Syag.g_00296
OG0000570	Syak.g_02692	Syag.g_00297
OG0000571	Syak.g_02696	Syag.g_00301
OG0000572	Syak.g_02713	Syag.g_00320
OG0000573	Syak.g_02723	Syag.g_00329
OG0000574	Syak.g_02724	Syag.g_00330
OG0000575	Syak.g_02729	Syag.g_00335
OG0000576	Syak.g_02731	Syag.g_00337
OG0000577	Syak.g_02732	Syag.g_00338
OG0000578	Syak.g_02733	Syag.g_00339
OG0000579	Syak.g_02734	Syag.g_00340
OG0000580	Syak.g_02735	Syag.g_00341
OG0000581	Syak.g_02742	Syag.g_00348
OG0000582	Syak.g_02748	Syag.g_00353
OG0000583	Syak.g_02749	Syag.g_00354
OG0000584	Syak.g_02750	Syag.g_00355
OG0000585	Syak.g_02753	Syag.g_00357
OG0000586	Syak.g_02754	Syag.g_00358
OG0000587	Syak.g_02756	Syag.g_00360
OG0000588	Syak.g_00004	Syag.g_00371
OG0000589	Syak.g_00008	Syag.g_00375
OG0000590	Syak.g_00009	Syag.g_00376
OG0000591	Syak.g_00017	Syag.g_00383
OG0000592	Syak.g_00018	Syag.g_00384
OG0000593	Syak.g_00031	Syag.g_00406
OG0000594	Syak.g_00032	Syag.g_00407
OG0000595	Syak.g_00033	Syag.g_00408
OG0000596	Syak.g_00038	Syag.g_00413
OG0000597	Syak.g_00041	Syag.g_00416
OG0000598	Syak.g_00042	Syag.g_00417
OG0000599	Syak.g_00045	Syag.g_00424
OG0000600	Syak.g_00046	Syag.g_00425
OG0000601	Syak.g_00047	Syag.g_00426
OG0000602	Syak.g_00053	Syag.g_00431
OG0000603	Syak.g_00054	Syag.g_00432
OG0000604	Syak.g_00056	Syag.g_00434
OG0000605	Syak.g_00259	Syag.g_00522
OG0000606	Syak.g_00326	Syag.g_00550
OG0000607	Syak.g_00329	Syag.g_00553
OG0000608	Syak.g_00330	Syag.g_00554
OG0000609	Syak.g_00332	Syag.g_00556
OG0000610	Syak.g_00347	Syag.g_00580
OG0000611	Syak.g_00350	Syag.g_00583
OG0000612	Syak.g_00351	Syag.g_00584
OG0000613	Syak.g_01525	Syag.g_02533
OG0000614	Syak.g_00705	Syag.g_01004
OG0000615	Syak.g_00393	Syag.g_00630
OG0000616	Syak.g_01810	Syag.g_02255
OG0000617	Syak.g_00799	Syag.g_00915
OG0000618	Syak.g_00798	Syag.g_00914
OG0000619	Syak.g_00797	Syag.g_00913
OG0000620	Syak.g_00779	Syag.g_00906
OG0000621	Syak.g_00780	Syag.g_00905
OG0000622	Syak.g_00781	Syag.g_00904
OG0000623	Syak.g_00782	Syag.g_00903
OG0000624	Syak.g_00784	Syag.g_00901
OG0000625	Syak.g_00785	Syag.g_00900
OG0000626	Syak.g_00786	Syag.g_00899
OG0000627	Syak.g_00561	Syag.g_00756
OG0000628	Syak.g_00560	Syag.g_00757
OG0000629	Syak.g_00556	Syag.g_00761
OG0000630	Syak.g_00552	Syag.g_00765
OG0000631	Syak.g_00545	Syag.g_00772
OG0000632	Syak.g_00544	Syag.g_00773
OG0000633	Syak.g_00542	Syag.g_00774
OG0000634	Syak.g_00430	Syag.g_00663
OG0000635	Syak.g_00431	Syag.g_00664
OG0000636	Syak.g_00433	Syag.g_00666
OG0000637	Syak.g_00435	Syag.g_00668
OG0000638	Syak.g_00436	Syag.g_00669
OG0000639	Syak.g_00437	Syag.g_00670
OG0000640	Syak.g_00438	Syag.g_00671
OG0000641	Syak.g_00442	Syag.g_00675
OG0000642	Syak.g_00443	Syag.g_00676
OG0000643	Syak.g_00444	Syag.g_00677
OG0000644	Syak.g_00445	Syag.g_00678
OG0000645	Syak.g_00447	Syag.g_00680
OG0000646	Syak.g_00450	Syag.g_00683
OG0000647	Syak.g_00452	Syag.g_00685
OG0000648	Syak.g_00456	Syag.g_00694
OG0000649	Syak.g_00457	Syag.g_00695
OG0000650	Syak.g_00458	Syag.g_00696
OG0000651	Syak.g_00459	Syag.g_00697
OG0000652	Syak.g_00460	Syag.g_00698
OG0000653	Syak.g_00462	Syag.g_00700
OG0000654	Syak.g_00625	Syag.g_00701
OG0000655	Syak.g_00624	Syag.g_00702
OG0000656	Syak.g_00621	Syag.g_00705
OG0000657	Syak.g_00609	Syag.g_00719
OG0000658	Syak.g_00606	Syag.g_00721
OG0000659	Syak.g_00605	Syag.g_00722
OG0000660	Syak.g_00601	Syag.g_00726
OG0000661	Syak.g_00599	Syag.g_00728
OG0000662	Syak.g_00597	Syag.g_00730
OG0000663	Syak.g_00594	Syag.g_00733
OG0000664	Syak.g_00593	Syag.g_00734
OG0000665	Syak.g_00086	Syag.g_00456
OG0000666	Syak.g_00078	Syag.g_00445
OG0000667	Syak.g_00340	Syag.g_00574
OG0000668	Syak.g_00643	Syag.g_00868
OG0000669	Syak.g_00363	Syag.g_00600
OG0000670	Syak.g_00366	Syag.g_00399
OG0000671	Syak.g_00368	Syag.g_00604
OG0000672	Syak.g_00371	Syag.g_00607
OG0000673	Syak.g_00374	Syag.g_00610
OG0000674	Syak.g_00376	Syag.g_00612
OG0000675	Syak.g_00377	Syag.g_00613
OG0000676	Syak.g_00379	Syag.g_00615
OG0000677	Syak.g_00380	Syag.g_00616
OG0000678	Syak.g_00386	Syag.g_00622
OG0000679	Syak.g_00397	Syag.g_00633
OG0000680	Syak.g_00398	Syag.g_00634
OG0000681	Syak.g_00401	Syag.g_00637
OG0000682	Syak.g_00402	Syag.g_00638
OG0000683	Syak.g_00403	Syag.g_00639
OG0000684	Syak.g_00409	Syag.g_00641
OG0000685	Syak.g_00411	Syag.g_00643
OG0000686	Syak.g_00412	Syag.g_00644
OG0000687	Syak.g_00413	Syag.g_00645
OG0000688	Syak.g_00418	Syag.g_00651
OG0000689	Syak.g_00421	Syag.g_00653
OG0000690	Syak.g_00422	Syag.g_00654
OG0000691	Syak.g_00423	Syag.g_00655
OG0000692	Syak.g_00424	Syag.g_00656
OG0000693	Syak.g_00426	Syag.g_00658
OG0000694	Syak.g_00427	Syag.g_00659
OG0000695	Syak.g_00540	Syag.g_00776
OG0000696	Syak.g_00539	Syag.g_00777
OG0000697	Syak.g_00538	Syag.g_00778
OG0000698	Syak.g_00535	Syag.g_00781
OG0000699	Syak.g_00534	Syag.g_00782
OG0000700	Syak.g_00533	Syag.g_00783
OG0000701	Syak.g_00532	Syag.g_00784
OG0000702	Syak.g_00522	Syag.g_00792
OG0000703	Syak.g_00521	Syag.g_00793
OG0000704	Syak.g_00519	Syag.g_00795
OG0000705	Syak.g_00511	Syag.g_00802
OG0000706	Syak.g_00510	Syag.g_00803
OG0000707	Syak.g_00509	Syag.g_00804
OG0000708	Syak.g_00506	Syag.g_00807
OG0000709	Syak.g_00498	Syag.g_00816
OG0000710	Syak.g_00494	Syag.g_00820
OG0000711	Syak.g_00466	Syag.g_00848
OG0000712	Syak.g_00464	Syag.g_00850
OG0000713	Syak.g_00463	Syag.g_00851
OG0000714	Syak.g_00629	Syag.g_00853
OG0000715	Syak.g_00631	Syag.g_00855
OG0000716	Syak.g_00635	Syag.g_00859
OG0000717	Syak.g_00636	Syag.g_00860
OG0000718	Syak.g_00640	Syag.g_00864
OG0000719	Syak.g_00642	Syag.g_00866
OG0000720	Syak.g_00655	Syag.g_00880
OG0000721	Syak.g_00657	Syag.g_00882
OG0000722	Syak.g_00658	Syag.g_00883
OG0000723	Syak.g_00790	Syag.g_00897
OG0000724	Syak.g_00749	Syag.g_00967
OG0000725	Syak.g_00731	Syag.g_00978
OG0000726	Syak.g_00730	Syag.g_00979
OG0000727	Syak.g_00729	Syag.g_00980
OG0000728	Syak.g_00727	Syag.g_00982
OG0000729	Syak.g_01683	Syag.g_02376
OG0000730	Syak.g_01248	Syag.g_02840
OG0000731	Syak.g_01237	Syag.g_02853
OG0000732	Syak.g_01739	Syag.g_02331
OG0000733	Syak.g_01905	Syag.g_00145
OG0000734	Syak.g_02184	Syag.g_01892
OG0000735	Syak.g_00914	Syag.g_01159
OG0000736	Syak.g_00913	Syag.g_01158
OG0000737	Syak.g_00912	Syag.g_01157
OG0000738	Syak.g_00907	Syag.g_01152
OG0000739	Syak.g_00906	Syag.g_01149
OG0000740	Syak.g_00905	Syag.g_01148
OG0000741	Syak.g_00902	Syag.g_01145
OG0000742	Syak.g_00899	Syag.g_01142
OG0000743	Syak.g_00897	Syag.g_01140
OG0000744	Syak.g_00896	Syag.g_01139
OG0000745	Syak.g_00894	Syag.g_01137
OG0000746	Syak.g_00892	Syag.g_01135
OG0000747	Syak.g_00891	Syag.g_01134
OG0000748	Syak.g_00875	Syag.g_01122
OG0000749	Syak.g_00874	Syag.g_01121
OG0000750	Syak.g_00873	Syag.g_01120
OG0000751	Syak.g_00862	Syag.g_01114
OG0000752	Syak.g_00860	Syag.g_01112
OG0000753	Syak.g_00857	Syag.g_01109
OG0000754	Syak.g_00852	Syag.g_01103
OG0000755	Syak.g_00841	Syag.g_01092
OG0000756	Syak.g_00840	Syag.g_01091
OG0000757	Syak.g_00833	Syag.g_01084
OG0000758	Syak.g_00832	Syag.g_01083
OG0000759	Syak.g_00831	Syag.g_01082
OG0000760	Syak.g_00830	Syag.g_01081
OG0000761	Syak.g_00829	Syag.g_01080
OG0000762	Syak.g_00827	Syag.g_01078
OG0000763	Syak.g_00825	Syag.g_01076
OG0000764	Syak.g_00824	Syag.g_01075
OG0000765	Syak.g_00669	Syag.g_01056
OG0000766	Syak.g_00670	Syag.g_01055
OG0000767	Syak.g_00672	Syag.g_01053
OG0000768	Syak.g_00673	Syag.g_01052
OG0000769	Syak.g_00675	Syag.g_01047
OG0000770	Syak.g_00678	Syag.g_01043
OG0000771	Syak.g_00755	Syag.g_00959
OG0000772	Syak.g_02048	Syag.g_02043
OG0000773	Syak.g_00921	Syag.g_01168
OG0000774	Syak.g_00926	Syag.g_01182
OG0000775	Syak.g_00929	Syag.g_01185
OG0000776	Syak.g_00930	Syag.g_01186
OG0000777	Syak.g_00931	Syag.g_01187
OG0000778	Syak.g_00932	Syag.g_01188
OG0000779	Syak.g_00938	Syag.g_01194
OG0000780	Syak.g_00942	Syag.g_01217
OG0000781	Syak.g_00946	Syag.g_01221
OG0000782	Syak.g_00947	Syag.g_01222
OG0000783	Syak.g_00948	Syag.g_01223
OG0000784	Syak.g_00949	Syag.g_01224
OG0000785	Syak.g_00951	Syag.g_01226
OG0000786	Syak.g_00956	Syag.g_01235
OG0000787	Syak.g_00957	Syag.g_01236
OG0000788	Syak.g_00048	Syag.g_00427
OG0000789	Syak.g_00085	Syag.g_00453
OG0000790	Syak.g_02560	Syag.g_01542
OG0000791	Syak.g_02558	Syag.g_01544
OG0000792	Syak.g_02557	Syag.g_01545
OG0000793	Syak.g_02552	Syag.g_01550
OG0000794	Syak.g_02551	Syag.g_01551
OG0000795	Syak.g_02550	Syag.g_01552
OG0000796	Syak.g_02547	Syag.g_01556
OG0000797	Syak.g_02546	Syag.g_01557
OG0000798	Syak.g_01456	Syag.g_02601
OG0000799	Syak.g_00981	Syag.g_01278
OG0000800	Syak.g_00989	Syag.g_01280
OG0000801	Syak.g_00990	Syag.g_01285
OG0000802	Syak.g_00995	Syag.g_01293
OG0000803	Syak.g_01021	Syag.g_01321
OG0000804	Syak.g_01026	Syag.g_01438
OG0000805	Syak.g_01029	Syag.g_01433
OG0000806	Syak.g_01031	Syag.g_01429
OG0000807	Syak.g_01033	Syag.g_01428
OG0000808	Syak.g_01034	Syag.g_01427
OG0000809	Syak.g_01038	Syag.g_01423
OG0000810	Syak.g_01039	Syag.g_01422
OG0000811	Syak.g_01045	Syag.g_01413
OG0000812	Syak.g_01047	Syag.g_01411
OG0000813	Syak.g_01048	Syag.g_01410
OG0000814	Syak.g_01051	Syag.g_01408
OG0000815	Syak.g_01053	Syag.g_01407
OG0000816	Syak.g_01055	Syag.g_01405
OG0000817	Syak.g_01056	Syag.g_01404
OG0000818	Syak.g_01060	Syag.g_01400
OG0000819	Syak.g_01064	Syag.g_01399
OG0000820	Syak.g_01065	Syag.g_01398
OG0000821	Syak.g_01071	Syag.g_01388
OG0000822	Syak.g_01073	Syag.g_01386
OG0000823	Syak.g_01074	Syag.g_01385
OG0000824	Syak.g_01080	Syag.g_01379
OG0000825	Syak.g_01081	Syag.g_01378
OG0000826	Syak.g_01082	Syag.g_01377
OG0000827	Syak.g_01083	Syag.g_01376
OG0000828	Syak.g_01086	Syag.g_01373
OG0000829	Syak.g_01087	Syag.g_01372
OG0000830	Syak.g_01088	Syag.g_01371
OG0000831	Syak.g_01091	Syag.g_01367
OG0000832	Syak.g_02482	Syag.g_01614
OG0000833	Syak.g_02473	Syag.g_01628
OG0000834	Syak.g_02470	Syag.g_01632
OG0000835	Syak.g_02469	Syag.g_01633
OG0000836	Syak.g_02466	Syag.g_01637
OG0000837	Syak.g_02465	Syag.g_01638
OG0000838	Syak.g_02461	Syag.g_01642
OG0000839	Syak.g_02460	Syag.g_01643
OG0000840	Syak.g_02459	Syag.g_01644
OG0000841	Syak.g_02458	Syag.g_01645
OG0000842	Syak.g_02457	Syag.g_01646
OG0000843	Syak.g_02456	Syag.g_01647
OG0000844	Syak.g_02454	Syag.g_01649
OG0000845	Syak.g_02453	Syag.g_01650
OG0000846	Syak.g_02452	Syag.g_01651
OG0000847	Syak.g_02451	Syag.g_01652
OG0000848	Syak.g_02449	Syag.g_01654
OG0000849	Syak.g_02448	Syag.g_01655
OG0000850	Syak.g_02445	Syag.g_01657
OG0000851	Syak.g_02440	Syag.g_01663
OG0000852	Syak.g_02439	Syag.g_01664
OG0000853	Syak.g_02435	Syag.g_01668
OG0000854	Syak.g_02433	Syag.g_01670
OG0000855	Syak.g_02432	Syag.g_01671
OG0000856	Syak.g_00021	Syag.g_00386
OG0000857	Syak.g_00451	Syag.g_00684
OG0000858	Syak.g_02426	Syag.g_01677
OG0000859	Syak.g_02425	Syag.g_01678
OG0000860	Syak.g_02414	Syag.g_01689
OG0000861	Syak.g_02413	Syag.g_01690
OG0000862	Syak.g_02412	Syag.g_01693
OG0000863	Syak.g_02409	Syag.g_01695
OG0000864	Syak.g_02408	Syag.g_01696
OG0000865	Syak.g_02407	Syag.g_01697
OG0000866	Syak.g_02406	Syag.g_01698
OG0000867	Syak.g_02405	Syag.g_01699
OG0000868	Syak.g_02402	Syag.g_01707
OG0000869	Syak.g_02398	Syag.g_01711
OG0000870	Syak.g_02393	Syag.g_01716
OG0000871	Syak.g_02392	Syag.g_01717
OG0000872	Syak.g_02386	Syag.g_01723
OG0000873	Syak.g_02383	Syag.g_01726
OG0000874	Syak.g_02379	Syag.g_01729
OG0000875	Syak.g_02377	Syag.g_01731
OG0000876	Syak.g_02375	Syag.g_01732
OG0000877	Syak.g_02372	Syag.g_01734
OG0000878	Syak.g_02371	Syag.g_01735
OG0000879	Syak.g_02370	Syag.g_02356
OG0000880	Syak.g_02369	Syag.g_01736
OG0000881	Syak.g_02363	Syag.g_01741
OG0000882	Syak.g_02358	Syag.g_01746
OG0000883	Syak.g_02355	Syag.g_01749
OG0000884	Syak.g_02353	Syag.g_01751
OG0000885	Syak.g_02352	Syag.g_01752
OG0000886	Syak.g_02351	Syag.g_01753
OG0000887	Syak.g_02350	Syag.g_01754
OG0000888	Syak.g_02348	Syag.g_01756
OG0000889	Syak.g_02346	Syag.g_01758
OG0000890	Syak.g_02334	Syag.g_01761
OG0000891	Syak.g_02333	Syag.g_01762
OG0000892	Syak.g_02329	Syag.g_01765
OG0000893	Syak.g_01393	Syag.g_02688
OG0000894	Syak.g_01390	Syag.g_02691
OG0000895	Syak.g_01386	Syag.g_02695
OG0000896	Syak.g_01385	Syag.g_02696
OG0000897	Syak.g_01383	Syag.g_02699
OG0000898	Syak.g_01382	Syag.g_02700
OG0000899	Syak.g_01381	Syag.g_02701
OG0000900	Syak.g_01380	Syag.g_02702
OG0000901	Syak.g_01375	Syag.g_02707
OG0000902	Syak.g_01368	Syag.g_02709
OG0000903	Syak.g_01353	Syag.g_02724
OG0000904	Syak.g_01358	Syag.g_02718
OG0000905	Syak.g_01363	Syag.g_02714
OG0000906	Syak.g_01366	Syag.g_02711
OG0000907	Syak.g_01351	Syag.g_02727
OG0000908	Syak.g_01348	Syag.g_02730
OG0000909	Syak.g_01347	Syag.g_02731
OG0000910	Syak.g_01346	Syag.g_02732
OG0000911	Syak.g_01344	Syag.g_02734
OG0000912	Syak.g_01343	Syag.g_02735
OG0000913	Syak.g_01342	Syag.g_02736
OG0000914	Syak.g_01341	Syag.g_02737
OG0000915	Syak.g_01339	Syag.g_02739
OG0000916	Syak.g_01338	Syag.g_02740
OG0000917	Syak.g_01337	Syag.g_02741
OG0000918	Syak.g_01336	Syag.g_02742
OG0000919	Syak.g_01335	Syag.g_02743
OG0000920	Syak.g_01334	Syag.g_02744
OG0000921	Syak.g_01333	Syag.g_02745
OG0000922	Syak.g_01332	Syag.g_02746
OG0000923	Syak.g_01328	Syag.g_02750
OG0000924	Syak.g_01327	Syag.g_02751
OG0000925	Syak.g_01326	Syag.g_02752
OG0000926	Syak.g_01325	Syag.g_02753
OG0000927	Syak.g_01323	Syag.g_02755
OG0000928	Syak.g_01322	Syag.g_02756
OG0000929	Syak.g_01321	Syag.g_02757
OG0000930	Syak.g_01320	Syag.g_02758
OG0000931	Syak.g_01319	Syag.g_02759
OG0000932	Syak.g_01318	Syag.g_02760
OG0000933	Syak.g_01312	Syag.g_02766
OG0000934	Syak.g_01310	Syag.g_02768
OG0000935	Syak.g_01309	Syag.g_02769
OG0000936	Syak.g_01308	Syag.g_02770
OG0000937	Syak.g_01307	Syag.g_02771
OG0000938	Syak.g_01304	Syag.g_02774
OG0000939	Syak.g_01303	Syag.g_02775
OG0000940	Syak.g_01297	Syag.g_02783
OG0000941	Syak.g_01295	Syag.g_02785
OG0000942	Syak.g_01293	Syag.g_02787
OG0000943	Syak.g_01292	Syag.g_02788
OG0000944	Syak.g_01290	Syag.g_02790
OG0000945	Syak.g_01288	Syag.g_02792
OG0000946	Syak.g_01283	Syag.g_02797
OG0000947	Syak.g_01280	Syag.g_02801
OG0000948	Syak.g_01279	Syag.g_02802
OG0000949	Syak.g_01551	Syag.g_02449
OG0000950	Syak.g_01562	Syag.g_02436
OG0000951	Syak.g_01569	Syag.g_02431
OG0000952	Syak.g_01574	Syag.g_02423
OG0000953	Syak.g_01627	Syag.g_02415
OG0000954	Syak.g_01633	Syag.g_02409
OG0000955	Syak.g_01634	Syag.g_02408
OG0000956	Syak.g_01636	Syag.g_02406
OG0000957	Syak.g_01648	Syag.g_02395
OG0000958	Syak.g_01649	Syag.g_02394
OG0000959	Syak.g_01653	Syag.g_02389
OG0000960	Syak.g_01654	Syag.g_02388
OG0000961	Syak.g_01679	Syag.g_02379
OG0000962	Syak.g_01682	Syag.g_02377
OG0000963	Syak.g_01687	Syag.g_02372
OG0000964	Syak.g_01688	Syag.g_02371
OG0000965	Syak.g_01689	Syag.g_02370
OG0000966	Syak.g_01711	Syag.g_02362
OG0000967	Syak.g_01715	Syag.g_02358
OG0000968	Syak.g_01719	Syag.g_02355
OG0000969	Syak.g_01721	Syag.g_02354
OG0000970	Syak.g_01722	Syag.g_02353
OG0000971	Syak.g_01724	Syag.g_02348
OG0000972	Syak.g_01725	Syag.g_02347
OG0000973	Syak.g_01726	Syag.g_02346
OG0000974	Syak.g_01727	Syag.g_02345
OG0000975	Syak.g_01728	Syag.g_02344
OG0000976	Syak.g_01729	Syag.g_02343
OG0000977	Syak.g_01731	Syag.g_02340
OG0000978	Syak.g_01732	Syag.g_02338
OG0000979	Syak.g_01735	Syag.g_02335
OG0000980	Syak.g_01738	Syag.g_02332
OG0000981	Syak.g_01741	Syag.g_02329
OG0000982	Syak.g_01941	Syag.g_02127
OG0000983	Syak.g_01940	Syag.g_02128
OG0000984	Syak.g_01939	Syag.g_02129
OG0000985	Syak.g_01935	Syag.g_02133
OG0000986	Syak.g_01933	Syag.g_02138
OG0000987	Syak.g_01931	Syag.g_02140
OG0000988	Syak.g_01925	Syag.g_02145
OG0000989	Syak.g_01912	Syag.g_02156
OG0000990	Syak.g_01900	Syag.g_02169
OG0000991	Syak.g_01896	Syag.g_02174
OG0000992	Syak.g_01893	Syag.g_02177
OG0000993	Syak.g_01892	Syag.g_02178
OG0000994	Syak.g_01889	Syag.g_02181
OG0000995	Syak.g_01880	Syag.g_02187
OG0000996	Syak.g_01839	Syag.g_02229
OG0000997	Syak.g_01828	Syag.g_02239
OG0000998	Syak.g_01826	Syag.g_02241
OG0000999	Syak.g_01825	Syag.g_02242
OG0001000	Syak.g_01821	Syag.g_02246
OG0001001	Syak.g_01814	Syag.g_02251
OG0001002	Syak.g_01807	Syag.g_02258
OG0001003	Syak.g_01806	Syag.g_02260
OG0001004	Syak.g_01805	Syag.g_02261
OG0001005	Syak.g_01804	Syag.g_02263
OG0001006	Syak.g_01797	Syag.g_02270
OG0001007	Syak.g_01795	Syag.g_02272
OG0001008	Syak.g_01190	Syag.g_00034
OG0001009	Syak.g_01762	Syag.g_02304
OG0001010	Syak.g_01761	Syag.g_02305
OG0001011	Syak.g_01759	Syag.g_02307
OG0001012	Syak.g_01946	Syag.g_02123
OG0001013	Syak.g_01969	Syag.g_02098
OG0001014	Syak.g_01975	Syag.g_02084
OG0001015	Syak.g_01976	Syag.g_02083
OG0001016	Syak.g_02250	Syag.g_01824
OG0001017	Syak.g_02244	Syag.g_01830
OG0001018	Syak.g_02242	Syag.g_01832
OG0001019	Syak.g_02218	Syag.g_01854
OG0001020	Syak.g_02214	Syag.g_01861
OG0001021	Syak.g_02210	Syag.g_01865
OG0001022	Syak.g_02205	Syag.g_01870
OG0001023	Syak.g_02204	Syag.g_01871
OG0001024	Syak.g_02201	Syag.g_01875
OG0001025	Syak.g_02195	Syag.g_01882
OG0001026	Syak.g_02182	Syag.g_01894
OG0001027	Syak.g_02178	Syag.g_01902
OG0001028	Syak.g_02176	Syag.g_01904
OG0001029	Syak.g_02174	Syag.g_01906
OG0001030	Syak.g_02153	Syag.g_01927
OG0001031	Syak.g_02079	Syag.g_02000
OG0001032	Syak.g_02077	Syag.g_02005
OG0001033	Syak.g_02037	Syag.g_02048
OG0001034	Syak.g_02305	Syag.g_01784
OG0001035	Syak.g_01422	Syag.g_02635
OG0001036	Syak.g_01427	Syag.g_02630
OG0001037	Syak.g_01429	Syag.g_02628
OG0001038	Syak.g_01457	Syag.g_02600
OG0001039	Syak.g_01460	Syag.g_02597
OG0001040	Syak.g_01463	Syag.g_02594
OG0001041	Syak.g_01468	Syag.g_02589
OG0001042	Syak.g_01500	Syag.g_02564
OG0001043	Syak.g_01504	Syag.g_02560
OG0001044	Syak.g_01247	Syag.g_02842
OG0001045	Syak.g_01234	Syag.g_02856
OG0001046	Syak.g_00479	Syag.g_00836
OG0001047	Syak.g_01188	Syag.g_00036
OG0001048	Syak.g_01187	Syag.g_00037
OG0001049	Syak.g_01184	Syag.g_00040
OG0001050	Syak.g_01183	Syag.g_00041
OG0001051	Syak.g_01182	Syag.g_00042
OG0001052	Syak.g_01122	Syag.g_01352
OG0001053	Syak.g_02577	Syag.g_01525
OG0001054	Syak.g_02596	Syag.g_01506
OG0001055	Syak.g_02617	Syag.g_01485
OG0001056	Syak.g_02645	Syag.g_01449
OG0001057	Syak.g_00964	Syag.g_01241
OG0001058	Syak.g_02668	Syag.g_00271
OG0001060	Syak.g_02677	Syag.g_00282
OG0001061	Syak.g_02697	Syag.g_00302
OG0001062	Syak.g_02699	Syag.g_00304
OG0001063	Syak.g_02704	Syag.g_00310
OG0001064	Syak.g_02705	Syag.g_00311
OG0001065	Syak.g_02706	Syag.g_00312
OG0001066	Syak.g_02707	Syag.g_00313
OG0001067	Syak.g_02708	Syag.g_00314
OG0001068	Syak.g_02709	Syag.g_00315
OG0001069	Syak.g_02710	Syag.g_00317
OG0001070	Syak.g_02714	Syag.g_00321
OG0001071	Syak.g_02715	Syag.g_00322
OG0001072	Syak.g_02721	Syag.g_00327
OG0001073	Syak.g_02736	Syag.g_00342
OG0001074	Syak.g_00098	Syag.g_00467
OG0001075	Syak.g_02760	Syag.g_00362
OG0001076	Syak.g_00011	Syag.g_00378
OG0001077	Syak.g_00024	Syag.g_00388
OG0001078	Syak.g_00036	Syag.g_00411
OG0001079	Syak.g_00049	Syag.g_00428
OG0001080	Syak.g_00264	Syag.g_00495
OG0001081	Syak.g_00327	Syag.g_00551
OG0001082	Syak.g_00328	Syag.g_00552
OG0001083	Syak.g_00336	Syag.g_00565
OG0001084	Syak.g_00337	Syag.g_00569
OG0001085	Syak.g_00354	Syag.g_00592
OG0001086	Syak.g_00356	Syag.g_00594
OG0001087	Syak.g_00691	Syag.g_01018
OG0001088	Syak.g_00694	Syag.g_01016
OG0001089	Syak.g_00722	Syag.g_00986
OG0001090	Syak.g_00806	Syag.g_00922
OG0001091	Syak.g_00804	Syag.g_00919
OG0001092	Syak.g_00801	Syag.g_00917
OG0001093	Syak.g_00794	Syag.g_00910
OG0001094	Syak.g_00428	Syag.g_00661
OG0001095	Syak.g_00448	Syag.g_00681
OG0001096	Syak.g_00623	Syag.g_00703
OG0001097	Syak.g_00598	Syag.g_00729
OG0001098	Syak.g_00578	Syag.g_00744
OG0001099	Syak.g_02175	Syag.g_01905
OG0001101	Syak.g_00367	Syag.g_00603
OG0001102	Syak.g_00370	Syag.g_00606
OG0001103	Syak.g_00372	Syag.g_00608
OG0001104	Syak.g_00410	Syag.g_00642
OG0001105	Syak.g_00414	Syag.g_00646
OG0001106	Syak.g_00518	Syag.g_00796
OG0001107	Syak.g_00505	Syag.g_00808
OG0001108	Syak.g_00497	Syag.g_00817
OG0001109	Syak.g_00495	Syag.g_00819
OG0001110	Syak.g_00493	Syag.g_00821
OG0001111	Syak.g_00491	Syag.g_00823
OG0001112	Syak.g_00489	Syag.g_00825
OG0001113	Syak.g_00406	Syag.g_00826
OG0001114	Syak.g_00488	Syag.g_00827
OG0001115	Syak.g_00484	Syag.g_00831
OG0001116	Syak.g_00482	Syag.g_00833
OG0001117	Syak.g_00481	Syag.g_00834
OG0001118	Syak.g_00480	Syag.g_00835
OG0001119	Syak.g_00478	Syag.g_00837
OG0001120	Syak.g_00474	Syag.g_00841
OG0001121	Syak.g_00114	Syag.g_01584
OG0001123	Syak.g_00650	Syag.g_00875
OG0001124	Syak.g_00652	Syag.g_00877
OG0001125	Syak.g_00654	Syag.g_00879
OG0001126	Syak.g_00757	Syag.g_00957
OG0001127	Syak.g_00756	Syag.g_00958
OG0001128	Syak.g_00753	Syag.g_00961
OG0001129	Syak.g_00751	Syag.g_00963
OG0001130	Syak.g_00750	Syag.g_00964
OG0001131	Syak.g_00389	Syag.g_00624
OG0001132	Syak.g_00120	Syag.g_00096
OG0001133	Syak.g_00014	Syag.g_00380
OG0001134	Syak.g_00273	Syag.g_02164
OG0001135	Syak.g_00274	Syag.g_00147
OG0001136	Syak.g_00901	Syag.g_01144
OG0001137	Syak.g_00876	Syag.g_01123
OG0001138	Syak.g_00839	Syag.g_01090
OG0001139	Syak.g_00837	Syag.g_01088
OG0001140	Syak.g_00836	Syag.g_01087
OG0001141	Syak.g_00835	Syag.g_01086
OG0001142	Syak.g_00834	Syag.g_01085
OG0001143	Syak.g_00826	Syag.g_01077
OG0001144	Syak.g_00815	Syag.g_01064
OG0001145	Syak.g_00922	Syag.g_01169
OG0001146	Syak.g_00943	Syag.g_01218
OG0001147	Syak.g_01113	Syag.g_01360
OG0001148	Syak.g_02563	Syag.g_01539
OG0001149	Syak.g_02562	Syag.g_01540
