Orthogroup	Syak	Syat
OG0000589	Syak.g_00008	Syat.g_03318
OG0000590	Syak.g_00009	Syat.g_03317
OG0000591	Syak.g_00017	Syat.g_03308
OG0000592	Syak.g_00018	Syat.g_03307
OG0000593	Syak.g_00031	Syat.g_00113
OG0000594	Syak.g_00032	Syat.g_00114
OG0000595	Syak.g_00033	Syat.g_00115
OG0000596	Syak.g_00038	Syat.g_00129
OG0000597	Syak.g_00041	Syat.g_00132
OG0000598	Syak.g_00042	Syat.g_00133
OG0000599	Syak.g_00045	Syat.g_00381
OG0000600	Syak.g_00046	Syat.g_00380
OG0000601	Syak.g_00047	Syat.g_00379
OG0000602	Syak.g_00053	Syat.g_00375
OG0000603	Syak.g_00054	Syat.g_00374
OG0000604	Syak.g_00056	Syat.g_00372
OG0000605	Syak.g_00259	Syat.g_00370
OG0000606	Syak.g_00326	Syat.g_00367
OG0000607	Syak.g_00329	Syat.g_00364
OG0000608	Syak.g_00330	Syat.g_00363
OG0000609	Syak.g_00332	Syat.g_00344
OG0000610	Syak.g_00347	Syat.g_00399
OG0000611	Syak.g_00350	Syat.g_00402
OG0000612	Syak.g_00351	Syat.g_00403
OG0000613	Syak.g_01525	Syat.g_02129
OG0000614	Syak.g_00705	Syat.g_01084
OG0000615	Syak.g_00393	Syat.g_00442
OG0000616	Syak.g_01810	Syat.g_02397
OG0000617	Syak.g_00799	Syat.g_00665
OG0000618	Syak.g_00798	Syat.g_00666
OG0000619	Syak.g_00797	Syat.g_00667
OG0000620	Syak.g_00779	Syat.g_02591
OG0000621	Syak.g_00780	Syat.g_02590
OG0000622	Syak.g_00781	Syat.g_02572
OG0000623	Syak.g_00782	Syat.g_00672
OG0000624	Syak.g_00784	Syat.g_00673
OG0000625	Syak.g_00785	Syat.g_00674
OG0000626	Syak.g_00786	Syat.g_00675
OG0000627	Syak.g_00561	Syat.g_00641
OG0000628	Syak.g_00560	Syat.g_00640
OG0000629	Syak.g_00556	Syat.g_00637
OG0000630	Syak.g_00552	Syat.g_00631
OG0000631	Syak.g_00545	Syat.g_00624
OG0000632	Syak.g_00544	Syat.g_00623
OG0000633	Syak.g_00542	Syat.g_00622
OG0000634	Syak.g_00430	Syat.g_00475
OG0000635	Syak.g_00431	Syat.g_00476
OG0000636	Syak.g_00433	Syat.g_00478
OG0000637	Syak.g_00435	Syat.g_00480
OG0000638	Syak.g_00436	Syat.g_00481
OG0000639	Syak.g_00437	Syat.g_00482
OG0000640	Syak.g_00438	Syat.g_00483
OG0000641	Syak.g_00442	Syat.g_00488
OG0000642	Syak.g_00443	Syat.g_00489
OG0000643	Syak.g_00444	Syat.g_00494
OG0000644	Syak.g_00445	Syat.g_00495
OG0000645	Syak.g_00447	Syat.g_00496
OG0000646	Syak.g_00450	Syat.g_00499
OG0000647	Syak.g_00452	Syat.g_00501
OG0000648	Syak.g_00456	Syat.g_00504
OG0000649	Syak.g_00457	Syat.g_00505
OG0000650	Syak.g_00458	Syat.g_00506
OG0000651	Syak.g_00459	Syat.g_00507
OG0000652	Syak.g_00460	Syat.g_00508
OG0000653	Syak.g_00462	Syat.g_00510
OG0000654	Syak.g_00625	Syat.g_00514
OG0000655	Syak.g_00624	Syat.g_00515
OG0000656	Syak.g_00621	Syat.g_00518
OG0000657	Syak.g_00609	Syat.g_00720
OG0000658	Syak.g_00606	Syat.g_00723
OG0000659	Syak.g_00605	Syat.g_00724
OG0000660	Syak.g_00601	Syat.g_00740
OG0000661	Syak.g_00599	Syat.g_00742
OG0000662	Syak.g_00597	Syat.g_00746
OG0000663	Syak.g_00594	Syat.g_00749
OG0000664	Syak.g_00593	Syat.g_00752
OG0000665	Syak.g_00086	Syat.g_03302
OG0000666	Syak.g_00078	Syat.g_01415
OG0000667	Syak.g_00340	Syat.g_00958, Syat.g_03278
OG0000668	Syak.g_00643	Syat.g_00710
OG0000669	Syak.g_00363	Syat.g_00416
OG0000670	Syak.g_00366	Syat.g_00419
OG0000671	Syak.g_00368	Syat.g_00421
OG0000672	Syak.g_00371	Syat.g_00424
OG0000673	Syak.g_00374	Syat.g_00430
OG0000674	Syak.g_00376	Syat.g_00432
OG0000675	Syak.g_00377	Syat.g_00433
OG0000676	Syak.g_00379	Syat.g_00436
OG0000677	Syak.g_00380	Syat.g_00437
OG0000678	Syak.g_00386	Syat.g_00439
OG0000679	Syak.g_00397	Syat.g_00448
OG0000680	Syak.g_00398	Syat.g_00449
OG0000681	Syak.g_00401	Syat.g_00452
OG0000682	Syak.g_00402	Syat.g_00453
OG0000683	Syak.g_00403	Syat.g_00454
OG0000684	Syak.g_00409	Syat.g_00457
OG0000685	Syak.g_00411	Syat.g_02571
OG0000686	Syak.g_00412	Syat.g_00459
OG0000687	Syak.g_00413	Syat.g_00460
OG0000688	Syak.g_00418	Syat.g_00463
OG0000689	Syak.g_00421	Syat.g_00465
OG0000690	Syak.g_00422	Syat.g_00466
OG0000691	Syak.g_00423	Syat.g_00467
OG0000692	Syak.g_00424	Syat.g_00469
OG0000693	Syak.g_00426	Syat.g_00471
OG0000694	Syak.g_00427	Syat.g_00472
OG0000695	Syak.g_00540	Syat.g_00619
OG0000696	Syak.g_00539	Syat.g_00618
OG0000697	Syak.g_00538	Syat.g_00616
OG0000698	Syak.g_00535	Syat.g_00613
OG0000699	Syak.g_00534	Syat.g_00611
OG0000700	Syak.g_00533	Syat.g_00610
OG0000701	Syak.g_00532	Syat.g_00609
OG0000702	Syak.g_00522	Syat.g_00606
OG0000703	Syak.g_00521	Syat.g_00601
OG0000704	Syak.g_00519	Syat.g_00599
OG0000705	Syak.g_00511	Syat.g_00592
OG0000706	Syak.g_00510	Syat.g_00591
OG0000707	Syak.g_00509	Syat.g_00590
OG0000708	Syak.g_00506	Syat.g_00587
OG0000709	Syak.g_00498	Syat.g_00573
OG0000710	Syak.g_00494	Syat.g_00567
OG0000711	Syak.g_00466	Syat.g_00539
OG0000712	Syak.g_00464	Syat.g_00537
OG0000713	Syak.g_00463	Syat.g_00536
OG0000714	Syak.g_00629	Syat.g_00532
OG0000715	Syak.g_00631	Syat.g_00530
OG0000716	Syak.g_00635	Syat.g_00527
OG0000717	Syak.g_00636	Syat.g_00526
OG0000718	Syak.g_00640	Syat.g_00522
OG0000719	Syak.g_00642	Syat.g_00712
OG0000720	Syak.g_00655	Syat.g_00699
OG0000721	Syak.g_00657	Syat.g_00697
OG0000722	Syak.g_00658	Syat.g_00696
OG0000723	Syak.g_00790	Syat.g_00686
OG0000724	Syak.g_00749	Syat.g_00782
OG0000725	Syak.g_00731	Syat.g_00810
OG0000726	Syak.g_00730	Syat.g_00811
OG0000727	Syak.g_00729	Syat.g_00812
OG0000728	Syak.g_00727	Syat.g_00814
OG0000729	Syak.g_01683	Syat.g_02224
OG0000730	Syak.g_01248	Syat.g_01617
OG0000731	Syak.g_01237	Syat.g_01605
OG0000732	Syak.g_01739	Syat.g_02290
OG0000733	Syak.g_01905	Syat.g_03285
OG0000734	Syak.g_02184	Syat.g_01579
OG0000735	Syak.g_00914	Syat.g_03235
OG0000736	Syak.g_00913	Syat.g_03236
OG0000737	Syak.g_00912	Syat.g_03237
OG0000738	Syak.g_00907	Syat.g_03251
OG0000739	Syak.g_00906	Syat.g_03252
OG0000740	Syak.g_00905	Syat.g_03253
OG0000741	Syak.g_00902	Syat.g_03256
OG0000742	Syak.g_00899	Syat.g_03259
OG0000743	Syak.g_00897	Syat.g_03262
OG0000744	Syak.g_00896	Syat.g_03263
OG0000745	Syak.g_00894	Syat.g_03266
OG0000746	Syak.g_00892	Syat.g_00314
OG0000747	Syak.g_00891	Syat.g_00313
OG0000748	Syak.g_00875	Syat.g_00305
OG0000749	Syak.g_00874	Syat.g_00303
OG0000750	Syak.g_00873	Syat.g_00302
OG0000751	Syak.g_00862	Syat.g_00296
OG0000752	Syak.g_00860	Syat.g_00294
OG0000753	Syak.g_00857	Syat.g_00291
OG0000754	Syak.g_00852	Syat.g_00250
OG0000755	Syak.g_00841	Syat.g_00217
OG0000756	Syak.g_00840	Syat.g_00216
OG0000757	Syak.g_00833	Syat.g_00205
OG0000758	Syak.g_00832	Syat.g_00204
OG0000759	Syak.g_00831	Syat.g_00203
OG0000760	Syak.g_00830	Syat.g_00202
OG0000761	Syak.g_00829	Syat.g_00201
OG0000762	Syak.g_00827	Syat.g_00199
OG0000763	Syak.g_00825	Syat.g_00924
OG0000764	Syak.g_00824	Syat.g_00923
OG0000765	Syak.g_00669	Syat.g_00897
OG0000766	Syak.g_00670	Syat.g_00896
OG0000767	Syak.g_00672	Syat.g_00894
OG0000768	Syak.g_00673	Syat.g_00893
OG0000769	Syak.g_00675	Syat.g_00891
OG0000770	Syak.g_00678	Syat.g_00886
OG0000771	Syak.g_00755	Syat.g_00788
OG0000772	Syak.g_02048	Syat.g_01768
OG0000773	Syak.g_00921	Syat.g_01114
OG0000774	Syak.g_00926	Syat.g_01146
OG0000775	Syak.g_00929	Syat.g_01148
OG0000776	Syak.g_00930	Syat.g_01149
OG0000777	Syak.g_00931	Syat.g_01150
OG0000778	Syak.g_00932	Syat.g_01151
OG0000779	Syak.g_00938	Syat.g_01154
OG0000780	Syak.g_00942	Syat.g_01157
OG0000781	Syak.g_00946	Syat.g_01161
OG0000782	Syak.g_00947	Syat.g_01162
OG0000783	Syak.g_00948	Syat.g_01163
OG0000784	Syak.g_00949	Syat.g_01164
OG0000785	Syak.g_00951	Syat.g_01166
OG0000786	Syak.g_00956	Syat.g_01170
OG0000787	Syak.g_00957	Syat.g_01171
OG0000788	Syak.g_00048	Syat.g_00087
OG0000789	Syak.g_00085	Syat.g_00845
OG0000790	Syak.g_02560	Syat.g_01300
OG0000791	Syak.g_02558	Syat.g_01302
OG0000792	Syak.g_02557	Syat.g_01303
OG0000793	Syak.g_02552	Syat.g_01412
OG0000794	Syak.g_02551	Syat.g_01414
OG0000795	Syak.g_02550	Syat.g_01416
OG0000796	Syak.g_02547	Syat.g_01422
OG0000797	Syak.g_02546	Syat.g_01423
OG0000798	Syak.g_01456	Syat.g_02057
OG0000799	Syak.g_00981	Syat.g_01256
OG0000800	Syak.g_00989	Syat.g_01255
OG0000801	Syak.g_00990	Syat.g_01253
OG0000802	Syak.g_00995	Syat.g_01245
OG0000803	Syak.g_01021	Syat.g_01241
OG0000804	Syak.g_01026	Syat.g_01238
OG0000805	Syak.g_01029	Syat.g_01236
OG0000806	Syak.g_01031	Syat.g_01234
OG0000807	Syak.g_01033	Syat.g_01233
OG0000808	Syak.g_01034	Syat.g_01232
OG0000809	Syak.g_01038	Syat.g_01229
OG0000810	Syak.g_01039	Syat.g_01228
OG0000811	Syak.g_01045	Syat.g_01186
OG0000812	Syak.g_01047	Syat.g_01182
OG0000813	Syak.g_01048	Syat.g_01181
OG0000814	Syak.g_01051	Syat.g_01179
OG0000815	Syak.g_01053	Syat.g_01177
OG0000816	Syak.g_01055	Syat.g_01175
OG0000817	Syak.g_01056	Syat.g_01279
OG0000818	Syak.g_01060	Syat.g_01325
OG0000819	Syak.g_01064	Syat.g_01326
OG0000820	Syak.g_01065	Syat.g_01327
OG0000821	Syak.g_01071	Syat.g_01333
OG0000822	Syak.g_01073	Syat.g_01335
OG0000823	Syak.g_01074	Syat.g_01336
OG0000824	Syak.g_01080	Syat.g_01342
OG0000825	Syak.g_01081	Syat.g_01343
OG0000826	Syak.g_01082	Syat.g_01344
OG0000827	Syak.g_01083	Syat.g_01345
OG0000828	Syak.g_01086	Syat.g_01348
OG0000829	Syak.g_01087	Syat.g_01349
OG0000830	Syak.g_01088	Syat.g_01350
OG0000831	Syak.g_01091	Syat.g_01353
OG0000832	Syak.g_02482	Syat.g_02982
OG0000833	Syak.g_02473	Syat.g_03072
OG0000834	Syak.g_02470	Syat.g_03073
OG0000835	Syak.g_02469	Syat.g_03075
OG0000836	Syak.g_02466	Syat.g_03078
OG0000837	Syak.g_02465	Syat.g_03079
OG0000838	Syak.g_02461	Syat.g_03083
OG0000839	Syak.g_02460	Syat.g_03084
OG0000840	Syak.g_02459	Syat.g_03085
OG0000841	Syak.g_02458	Syat.g_03086
OG0000842	Syak.g_02457	Syat.g_03087
OG0000843	Syak.g_02456	Syat.g_03088
OG0000844	Syak.g_02454	Syat.g_03090
OG0000845	Syak.g_02453	Syat.g_03091
OG0000846	Syak.g_02452	Syat.g_03092
OG0000847	Syak.g_02451	Syat.g_03093
OG0000848	Syak.g_02449	Syat.g_03095
OG0000849	Syak.g_02448	Syat.g_03096
OG0000850	Syak.g_02445	Syat.g_03098
OG0000851	Syak.g_02440	Syat.g_03101
OG0000852	Syak.g_02439	Syat.g_03102
OG0000853	Syak.g_02435	Syat.g_03106
OG0000854	Syak.g_02433	Syat.g_03108
OG0000855	Syak.g_02432	Syat.g_03109
OG0000856	Syak.g_00021	Syat.g_03305
OG0000857	Syak.g_00451	Syat.g_00500
OG0000858	Syak.g_02426	Syat.g_03114
OG0000859	Syak.g_02425	Syat.g_03115
OG0000860	Syak.g_02414	Syat.g_03126
OG0000861	Syak.g_02413	Syat.g_03127
OG0000862	Syak.g_02412	Syat.g_03136
OG0000863	Syak.g_02409	Syat.g_03138
OG0000864	Syak.g_02408	Syat.g_03139
OG0000865	Syak.g_02407	Syat.g_03140
OG0000866	Syak.g_02406	Syat.g_03141
OG0000867	Syak.g_02405	Syat.g_03142
OG0000868	Syak.g_02402	Syat.g_03067
OG0000869	Syak.g_02398	Syat.g_03054
OG0000870	Syak.g_02393	Syat.g_03049
OG0000871	Syak.g_02392	Syat.g_03048
OG0000872	Syak.g_02386	Syat.g_03042
OG0000873	Syak.g_02383	Syat.g_03039
OG0000874	Syak.g_02379	Syat.g_03037
OG0000875	Syak.g_02377	Syat.g_03035
OG0000876	Syak.g_02375	Syat.g_00745
OG0000877	Syak.g_02372	Syat.g_03024
OG0000878	Syak.g_02371	Syat.g_03023
OG0000879	Syak.g_02370	Syat.g_03022
OG0000880	Syak.g_02369	Syat.g_03021
OG0000881	Syak.g_02363	Syat.g_03016
OG0000882	Syak.g_02358	Syat.g_03011
OG0000883	Syak.g_02355	Syat.g_03007
OG0000884	Syak.g_02353	Syat.g_03005
OG0000885	Syak.g_02352	Syat.g_03004
OG0000886	Syak.g_02351	Syat.g_03003
OG0000887	Syak.g_02350	Syat.g_03002
OG0000888	Syak.g_02348	Syat.g_03000
OG0000889	Syak.g_02346	Syat.g_02997
OG0000890	Syak.g_02334	Syat.g_02994
OG0000891	Syak.g_02333	Syat.g_02993
OG0000892	Syak.g_02329	Syat.g_02992
OG0000893	Syak.g_01393	Syat.g_01864
OG0000894	Syak.g_01390	Syat.g_01860
OG0000895	Syak.g_01386	Syat.g_01856
OG0000896	Syak.g_01385	Syat.g_01855
OG0000897	Syak.g_01383	Syat.g_01853
OG0000898	Syak.g_01382	Syat.g_01852
OG0000899	Syak.g_01381	Syat.g_01851
OG0000900	Syak.g_01380	Syat.g_01850
OG0000901	Syak.g_01375	Syat.g_01845
OG0000902	Syak.g_01368	Syat.g_01843
OG0000903	Syak.g_01353	Syat.g_01830
OG0000904	Syak.g_01358	Syat.g_01834
OG0000905	Syak.g_01363	Syat.g_01839
OG0000906	Syak.g_01366	Syat.g_01841
OG0000907	Syak.g_01351	Syat.g_01828
OG0000908	Syak.g_01348	Syat.g_01825
OG0000909	Syak.g_01347	Syat.g_01824
OG0000910	Syak.g_01346	Syat.g_01823
OG0000911	Syak.g_01344	Syat.g_01821
OG0000912	Syak.g_01343	Syat.g_01820
OG0000913	Syak.g_01342	Syat.g_01819
OG0000914	Syak.g_01341	Syat.g_01818
OG0000915	Syak.g_01339	Syat.g_01816
OG0000916	Syak.g_01338	Syat.g_01815
OG0000917	Syak.g_01337	Syat.g_01814
OG0000918	Syak.g_01336	Syat.g_01813
OG0000919	Syak.g_01335	Syat.g_01812
OG0000920	Syak.g_01334	Syat.g_01811
OG0000921	Syak.g_01333	Syat.g_01810
OG0000922	Syak.g_01332	Syat.g_01809
OG0000923	Syak.g_01328	Syat.g_01805
OG0000924	Syak.g_01327	Syat.g_01804
OG0000925	Syak.g_01326	Syat.g_01803
OG0000926	Syak.g_01325	Syat.g_01802
OG0000927	Syak.g_01323	Syat.g_01800
OG0000928	Syak.g_01322	Syat.g_01799
OG0000929	Syak.g_01321	Syat.g_01798
OG0000930	Syak.g_01320	Syat.g_01797
OG0000931	Syak.g_01319	Syat.g_01796
OG0000932	Syak.g_01318	Syat.g_01794
OG0000933	Syak.g_01312	Syat.g_01788
OG0000934	Syak.g_01310	Syat.g_01786
OG0000935	Syak.g_01309	Syat.g_01665
OG0000936	Syak.g_01308	Syat.g_01664
OG0000937	Syak.g_01307	Syat.g_01663
OG0000938	Syak.g_01304	Syat.g_01659
OG0000939	Syak.g_01303	Syat.g_01658
OG0000940	Syak.g_01297	Syat.g_01651
OG0000941	Syak.g_01295	Syat.g_01649
OG0000942	Syak.g_01293	Syat.g_01647
OG0000943	Syak.g_01292	Syat.g_01646
OG0000944	Syak.g_01290	Syat.g_01644
OG0000945	Syak.g_01288	Syat.g_01643
OG0000946	Syak.g_01283	Syat.g_01633
OG0000947	Syak.g_01280	Syat.g_01630
OG0000948	Syak.g_01279	Syat.g_01629
OG0000949	Syak.g_01551	Syat.g_02142
OG0000950	Syak.g_01562	Syat.g_02152
OG0000951	Syak.g_01569	Syat.g_02157
OG0000952	Syak.g_01574	Syat.g_02162
OG0000953	Syak.g_01627	Syat.g_02166
OG0000954	Syak.g_01633	Syat.g_02187
OG0000955	Syak.g_01634	Syat.g_02188
OG0000956	Syak.g_01636	Syat.g_02191
OG0000957	Syak.g_01648	Syat.g_02204
OG0000958	Syak.g_01649	Syat.g_02205
OG0000959	Syak.g_01653	Syat.g_02212
OG0000960	Syak.g_01654	Syat.g_02213
OG0000961	Syak.g_01679	Syat.g_02873
OG0000962	Syak.g_01682	Syat.g_02223
OG0000963	Syak.g_01687	Syat.g_02226
OG0000964	Syak.g_01688	Syat.g_02227
OG0000965	Syak.g_01689	Syat.g_02228
OG0000966	Syak.g_01711	Syat.g_02259
OG0000967	Syak.g_01715	Syat.g_02263
OG0000968	Syak.g_01719	Syat.g_02269
OG0000969	Syak.g_01721	Syat.g_02271
OG0000970	Syak.g_01722	Syat.g_02272
OG0000971	Syak.g_01724	Syat.g_02274
OG0000972	Syak.g_01725	Syat.g_02275
OG0000973	Syak.g_01726	Syat.g_02276
OG0000974	Syak.g_01727	Syat.g_02277
OG0000975	Syak.g_01728	Syat.g_02278
OG0000976	Syak.g_01729	Syat.g_02279
OG0000977	Syak.g_01731	Syat.g_02281
OG0000978	Syak.g_01732	Syat.g_02283
OG0000979	Syak.g_01735	Syat.g_02286
OG0000980	Syak.g_01738	Syat.g_02289
OG0000981	Syak.g_01741	Syat.g_02292
OG0000982	Syak.g_01941	Syat.g_02691
OG0000983	Syak.g_01940	Syat.g_02690
OG0000984	Syak.g_01939	Syat.g_02689
OG0000985	Syak.g_01935	Syat.g_02685
OG0000986	Syak.g_01933	Syat.g_02680
OG0000987	Syak.g_01931	Syat.g_02678
OG0000988	Syak.g_01925	Syat.g_02672
OG0000989	Syak.g_01912	Syat.g_02657
OG0000990	Syak.g_01900	Syat.g_02500
OG0000991	Syak.g_01896	Syat.g_02503
OG0000992	Syak.g_01893	Syat.g_02507
OG0000993	Syak.g_01892	Syat.g_02508
OG0000994	Syak.g_01889	Syat.g_02512
OG0000995	Syak.g_01880	Syat.g_02517
OG0000996	Syak.g_01839	Syat.g_02446
OG0000997	Syak.g_01828	Syat.g_02417
OG0000998	Syak.g_01826	Syat.g_02415
OG0000999	Syak.g_01825	Syat.g_02414
OG0001001	Syak.g_01814	Syat.g_02400
OG0001002	Syak.g_01807	Syat.g_02394
OG0001003	Syak.g_01806	Syat.g_02392
OG0001004	Syak.g_01805	Syat.g_02391
OG0001005	Syak.g_01804	Syat.g_02390
OG0001006	Syak.g_01797	Syat.g_02378
OG0001007	Syak.g_01795	Syat.g_02376
OG0001008	Syak.g_01190	Syat.g_02971
OG0001009	Syak.g_01762	Syat.g_02311
OG0001010	Syak.g_01761	Syat.g_02310
OG0001011	Syak.g_01759	Syat.g_02308
OG0001012	Syak.g_01946	Syat.g_01004
OG0001013	Syak.g_01969	Syat.g_02716
OG0001014	Syak.g_01975	Syat.g_02721
OG0001015	Syak.g_01976	Syat.g_02722
OG0001016	Syak.g_02250	Syat.g_01474
OG0001017	Syak.g_02244	Syat.g_01480
OG0001018	Syak.g_02242	Syat.g_01482
OG0001019	Syak.g_02218	Syat.g_01532
OG0001020	Syak.g_02214	Syat.g_01539
OG0001021	Syak.g_02210	Syat.g_01552
OG0001022	Syak.g_02205	Syat.g_01555
OG0001023	Syak.g_02204	Syat.g_01556
OG0001024	Syak.g_02201	Syat.g_01560
OG0001025	Syak.g_02195	Syat.g_01566
OG0001026	Syak.g_02182	Syat.g_01582
OG0001027	Syak.g_02178	Syat.g_02947
OG0001028	Syak.g_02176	Syat.g_02944
OG0001029	Syak.g_02174	Syat.g_02942
OG0001030	Syak.g_02153	Syat.g_02922
OG0001031	Syak.g_02079	Syat.g_02836
OG0001032	Syak.g_02077	Syat.g_02834
OG0001033	Syak.g_02037	Syat.g_02784
OG0001034	Syak.g_02305	Syat.g_01448
OG0001035	Syak.g_01422	Syat.g_01885
OG0001036	Syak.g_01427	Syat.g_01939
OG0001037	Syak.g_01429	Syat.g_01941
OG0001038	Syak.g_01457	Syat.g_02058
OG0001039	Syak.g_01460	Syat.g_02061
OG0001040	Syak.g_01463	Syat.g_02064
OG0001041	Syak.g_01468	Syat.g_02070
OG0001042	Syak.g_01500	Syat.g_02100
OG0001043	Syak.g_01504	Syat.g_02103
OG0001044	Syak.g_01247	Syat.g_01615
OG0001045	Syak.g_01234	Syat.g_01602
OG0001046	Syak.g_00479	Syat.g_00552
OG0001047	Syak.g_01188	Syat.g_02973
OG0001048	Syak.g_01187	Syat.g_02974
OG0001049	Syak.g_01184	Syat.g_01290
OG0001050	Syak.g_01183	Syat.g_01289
OG0001051	Syak.g_01182	Syat.g_01288
OG0001052	Syak.g_01122	Syat.g_01375
OG0001053	Syak.g_02577	Syat.g_03173
OG0001054	Syak.g_02596	Syat.g_03192
OG0001055	Syak.g_02617	Syat.g_03224
OG0001056	Syak.g_02645	Syat.g_03275
OG0001057	Syak.g_00964	Syat.g_00102
OG0001058	Syak.g_02668	Syat.g_00079
OG0001061	Syak.g_02697	Syat.g_00051
OG0001062	Syak.g_02699	Syat.g_00048
OG0001063	Syak.g_02704	Syat.g_00042
OG0001064	Syak.g_02705	Syat.g_00041
OG0001065	Syak.g_02706	Syat.g_00040
OG0001066	Syak.g_02707	Syat.g_00039
OG0001067	Syak.g_02708	Syat.g_00038
OG0001068	Syak.g_02709	Syat.g_00037
OG0001069	Syak.g_02710	Syat.g_00036
OG0001070	Syak.g_02714	Syat.g_00032
OG0001071	Syak.g_02715	Syat.g_00031
OG0001072	Syak.g_02721	Syat.g_00028
OG0001073	Syak.g_02736	Syat.g_00009
OG0001074	Syak.g_00098	Syat.g_01015
OG0001075	Syak.g_02760	Syat.g_01037
OG0001076	Syak.g_00011	Syat.g_03315
OG0001077	Syak.g_00024	Syat.g_03290
OG0001078	Syak.g_00036	Syat.g_00118
OG0001079	Syak.g_00049	Syat.g_00378
OG0001080	Syak.g_00264	Syat.g_00368
OG0001081	Syak.g_00327	Syat.g_00366
OG0001082	Syak.g_00328	Syat.g_00365
OG0001083	Syak.g_00336	Syat.g_00390
OG0001084	Syak.g_00337	Syat.g_00391
OG0001085	Syak.g_00354	Syat.g_00408
OG0001086	Syak.g_00356	Syat.g_00410
OG0001087	Syak.g_00691	Syat.g_03277
OG0001088	Syak.g_00694	Syat.g_02496
OG0001089	Syak.g_00722	Syat.g_00818
OG0001090	Syak.g_00806	Syat.g_00659
OG0001091	Syak.g_00804	Syat.g_00661
OG0001092	Syak.g_00801	Syat.g_00663
OG0001093	Syak.g_00794	Syat.g_00669
OG0001094	Syak.g_00428	Syat.g_00473
OG0001095	Syak.g_00448	Syat.g_00497
OG0001096	Syak.g_00623	Syat.g_00516
OG0001097	Syak.g_00598	Syat.g_00743
OG0001098	Syak.g_00578	Syat.g_01672
OG0001099	Syak.g_02175	Syat.g_02943
OG0001100	Syak.g_00365	Syat.g_00418
OG0001101	Syak.g_00367	Syat.g_00420
OG0001102	Syak.g_00370	Syat.g_00423
OG0001103	Syak.g_00372	Syat.g_00425
OG0001104	Syak.g_00410	Syat.g_00458
OG0001105	Syak.g_00414	Syat.g_00461
OG0001106	Syak.g_00518	Syat.g_00598
OG0001107	Syak.g_00505	Syat.g_00580
OG0001108	Syak.g_00497	Syat.g_00570
OG0001109	Syak.g_00495	Syat.g_00568
OG0001110	Syak.g_00493	Syat.g_00566
OG0001111	Syak.g_00491	Syat.g_00564
OG0001112	Syak.g_00489	Syat.g_00562
OG0001113	Syak.g_00406	Syat.g_00561
OG0001114	Syak.g_00488	Syat.g_00560
OG0001115	Syak.g_00484	Syat.g_00557
OG0001116	Syak.g_00482	Syat.g_00555
OG0001117	Syak.g_00481	Syat.g_00554
OG0001118	Syak.g_00480	Syat.g_00553
OG0001119	Syak.g_00478	Syat.g_00551
OG0001120	Syak.g_00474	Syat.g_00546
OG0001123	Syak.g_00650	Syat.g_00704
OG0001124	Syak.g_00652	Syat.g_00702
OG0001125	Syak.g_00654	Syat.g_00700
OG0001126	Syak.g_00757	Syat.g_00790
OG0001127	Syak.g_00756	Syat.g_00789
OG0001128	Syak.g_00753	Syat.g_00786
OG0001129	Syak.g_00751	Syat.g_00784
OG0001130	Syak.g_00750	Syat.g_00783
OG0001131	Syak.g_00389	Syat.g_01674
OG0001132	Syak.g_00120	Syat.g_00965
OG0001133	Syak.g_00014	Syat.g_03311
OG0001136	Syak.g_00901	Syat.g_03257
OG0001137	Syak.g_00876	Syat.g_00306
OG0001138	Syak.g_00839	Syat.g_00214
OG0001139	Syak.g_00837	Syat.g_00209
OG0001140	Syak.g_00836	Syat.g_00208
OG0001141	Syak.g_00835	Syat.g_00207
OG0001142	Syak.g_00834	Syat.g_00206
OG0001143	Syak.g_00826	Syat.g_00925
OG0001144	Syak.g_00815	Syat.g_00906
OG0001145	Syak.g_00922	Syat.g_01117
OG0001146	Syak.g_00943	Syat.g_01158
OG0001147	Syak.g_01113	Syat.g_01368
OG0001148	Syak.g_02563	Syat.g_01297
OG0001149	Syak.g_02562	Syat.g_01298
OG0001150	Syak.g_02561	Syat.g_01299
OG0001151	Syak.g_02548	Syat.g_01420
OG0001153	Syak.g_01084	Syat.g_01346
OG0001154	Syak.g_01085	Syat.g_01347
OG0001155	Syak.g_02480	Syat.g_02774
OG0001156	Syak.g_02477	Syat.g_02978
OG0001157	Syak.g_02476	Syat.g_02977
OG0001158	Syak.g_02475	Syat.g_02976
OG0001159	Syak.g_02474	Syat.g_02975
OG0001160	Syak.g_02437	Syat.g_03104
OG0001161	Syak.g_01906	Syat.g_02384
OG0001162	Syak.g_00959	Syat.g_01528
OG0001163	Syak.g_02429	Syat.g_03112
OG0001164	Syak.g_02423	Syat.g_03116
OG0001165	Syak.g_02418	Syat.g_03121
OG0001166	Syak.g_02394	Syat.g_03050
OG0001167	Syak.g_02366	Syat.g_03019
OG0001168	Syak.g_02364	Syat.g_03017
OG0001169	Syak.g_02362	Syat.g_03015
OG0001170	Syak.g_02360	Syat.g_03013
OG0001171	Syak.g_02349	Syat.g_03001
OG0001172	Syak.g_01388	Syat.g_01858
OG0001173	Syak.g_01387	Syat.g_01857
OG0001174	Syak.g_01379	Syat.g_01849
OG0001175	Syak.g_01378	Syat.g_01848
OG0001176	Syak.g_01354	Syat.g_01831
OG0001178	Syak.g_02411	Syat.g_03137
OG0001181	Syak.g_01296	Syat.g_01650
