Orthogroup	Syak	Syar
OG0000563	Syak.g_02675	Syar.g_02317
OG0000564	Syak.g_02676	Syar.g_02316
OG0000565	Syak.g_02679	Syar.g_02312
OG0000566	Syak.g_02683	Syar.g_02308
OG0000567	Syak.g_02687	Syar.g_02304
OG0000568	Syak.g_02690	Syar.g_02302
OG0000569	Syak.g_02691	Syar.g_02301
OG0000570	Syak.g_02692	Syar.g_02300
OG0000571	Syak.g_02696	Syar.g_02298
OG0000572	Syak.g_02713	Syar.g_02201
OG0000573	Syak.g_02723	Syar.g_02191
OG0000574	Syak.g_02724	Syar.g_02190
OG0000575	Syak.g_02729	Syar.g_03180
OG0000576	Syak.g_02731	Syar.g_02187
OG0000577	Syak.g_02732	Syar.g_02186
OG0000578	Syak.g_02733	Syar.g_02185
OG0000579	Syak.g_02734	Syar.g_02184
OG0000580	Syak.g_02735	Syar.g_02183
OG0000581	Syak.g_02742	Syar.g_02175
OG0000582	Syak.g_02748	Syar.g_02131
OG0000583	Syak.g_02749	Syar.g_02132
OG0000584	Syak.g_02750	Syar.g_02133
OG0000585	Syak.g_02753	Syar.g_02170
OG0000586	Syak.g_02754	Syar.g_02171
OG0000587	Syak.g_02756	Syar.g_02173
OG0000588	Syak.g_00004	Syar.g_02275
OG0000589	Syak.g_00008	Syar.g_02261
OG0000590	Syak.g_00009	Syar.g_02260
OG0000591	Syak.g_00017	Syar.g_02246
OG0000592	Syak.g_00018	Syar.g_02245
OG0000593	Syak.g_00031	Syar.g_02414
OG0000594	Syak.g_00032	Syar.g_02415
OG0000595	Syak.g_00033	Syar.g_02416
OG0000596	Syak.g_00038	Syar.g_02421
OG0000597	Syak.g_00041	Syar.g_02424
OG0000598	Syak.g_00042	Syar.g_02425
OG0000599	Syak.g_00045	Syar.g_02428
OG0000600	Syak.g_00046	Syar.g_02429
OG0000601	Syak.g_00047	Syar.g_02430
OG0000602	Syak.g_00053	Syar.g_02435
OG0000603	Syak.g_00054	Syar.g_02436
OG0000604	Syak.g_00056	Syar.g_02438
OG0000605	Syak.g_00259	Syar.g_02440
OG0000606	Syak.g_00326	Syar.g_02443
OG0000607	Syak.g_00329	Syar.g_02446
OG0000608	Syak.g_00330	Syar.g_02447
OG0000609	Syak.g_00332	Syar.g_02470
OG0000610	Syak.g_00347	Syar.g_01917
OG0000611	Syak.g_00350	Syar.g_01914
OG0000612	Syak.g_00351	Syar.g_01913
OG0000613	Syak.g_01525	Syar.g_00712
OG0000614	Syak.g_00705	Syar.g_02012, Syar.g_01344
OG0000615	Syak.g_00393	Syar.g_02603
OG0000616	Syak.g_01810	Syar.g_00454
OG0000617	Syak.g_00799	Syar.g_01576
OG0000618	Syak.g_00798	Syar.g_01575
OG0000619	Syak.g_00797	Syar.g_01574
OG0000620	Syak.g_00779	Syar.g_01569
OG0000621	Syak.g_00780	Syar.g_01568
OG0000622	Syak.g_00781	Syar.g_01566
OG0000623	Syak.g_00782	Syar.g_01565
OG0000624	Syak.g_00784	Syar.g_01564
OG0000625	Syak.g_00785	Syar.g_01563
OG0000626	Syak.g_00786	Syar.g_01562
OG0000627	Syak.g_00561	Syar.g_01868
OG0000628	Syak.g_00560	Syar.g_01869
OG0000629	Syak.g_00556	Syar.g_01872
OG0000630	Syak.g_00552	Syar.g_02586
OG0000631	Syak.g_00545	Syar.g_02579
OG0000632	Syak.g_00544	Syar.g_02578
OG0000633	Syak.g_00542	Syar.g_02576
OG0000634	Syak.g_00430	Syar.g_02635
OG0000635	Syak.g_00431	Syar.g_02636
OG0000636	Syak.g_00433	Syar.g_02638
OG0000637	Syak.g_00435	Syar.g_02640
OG0000638	Syak.g_00436	Syar.g_02641
OG0000639	Syak.g_00437	Syar.g_02642
OG0000640	Syak.g_00438	Syar.g_02643
OG0000641	Syak.g_00442	Syar.g_02648
OG0000642	Syak.g_00443	Syar.g_02649
OG0000643	Syak.g_00444	Syar.g_02650
OG0000644	Syak.g_00445	Syar.g_02651
OG0000645	Syak.g_00447	Syar.g_02652
OG0000646	Syak.g_00450	Syar.g_02655
OG0000647	Syak.g_00452	Syar.g_02657
OG0000648	Syak.g_00456	Syar.g_02659
OG0000649	Syak.g_00457	Syar.g_02660
OG0000650	Syak.g_00458	Syar.g_02661
OG0000651	Syak.g_00459	Syar.g_02662
OG0000652	Syak.g_00460	Syar.g_02663
OG0000653	Syak.g_00462	Syar.g_02665
OG0000654	Syak.g_00625	Syar.g_02666
OG0000655	Syak.g_00624	Syar.g_02667
OG0000656	Syak.g_00621	Syar.g_02479
OG0000657	Syak.g_00609	Syar.g_01812
OG0000658	Syak.g_00606	Syar.g_01815
OG0000659	Syak.g_00605	Syar.g_01816
OG0000660	Syak.g_00601	Syar.g_01820
OG0000661	Syak.g_00599	Syar.g_03175, Syar.g_01822
OG0000662	Syak.g_00597	Syar.g_01829
OG0000663	Syak.g_00594	Syar.g_01832
OG0000664	Syak.g_00593	Syar.g_01837
OG0000665	Syak.g_00086	Syar.g_02774
OG0000666	Syak.g_00078	Syar.g_01241
OG0000667	Syak.g_00340	Syar.g_02346
OG0000668	Syak.g_00643	Syar.g_01802
OG0000669	Syak.g_00363	Syar.g_01627
OG0000670	Syak.g_00366	Syar.g_01624
OG0000671	Syak.g_00368	Syar.g_01622
OG0000672	Syak.g_00371	Syar.g_01619
OG0000673	Syak.g_00374	Syar.g_01615
OG0000674	Syak.g_00376	Syar.g_01613
OG0000675	Syak.g_00377	Syar.g_01612
OG0000676	Syak.g_00379	Syar.g_01608
OG0000677	Syak.g_00380	Syar.g_01607
OG0000678	Syak.g_00386	Syar.g_02037
OG0000679	Syak.g_00397	Syar.g_02606
OG0000680	Syak.g_00398	Syar.g_02607
OG0000681	Syak.g_00401	Syar.g_02610
OG0000682	Syak.g_00402	Syar.g_02611
OG0000683	Syak.g_00403	Syar.g_02612
OG0000684	Syak.g_00409	Syar.g_02615
OG0000685	Syak.g_00411	Syar.g_02617
OG0000686	Syak.g_00412	Syar.g_02618
OG0000687	Syak.g_00413	Syar.g_02619
OG0000688	Syak.g_00418	Syar.g_02624
OG0000689	Syak.g_00421	Syar.g_02626
OG0000690	Syak.g_00422	Syar.g_02627
OG0000691	Syak.g_00423	Syar.g_02628
OG0000692	Syak.g_00424	Syar.g_02629
OG0000693	Syak.g_00426	Syar.g_02631
OG0000694	Syak.g_00427	Syar.g_02632
OG0000695	Syak.g_00540	Syar.g_02573
OG0000696	Syak.g_00539	Syar.g_02572
OG0000697	Syak.g_00538	Syar.g_02570
OG0000698	Syak.g_00535	Syar.g_02567
OG0000699	Syak.g_00534	Syar.g_02566
OG0000700	Syak.g_00533	Syar.g_02565
OG0000701	Syak.g_00532	Syar.g_02564
OG0000702	Syak.g_00522	Syar.g_02559
OG0000703	Syak.g_00521	Syar.g_02557
OG0000704	Syak.g_00519	Syar.g_02555
OG0000705	Syak.g_00511	Syar.g_02547
OG0000706	Syak.g_00510	Syar.g_02546
OG0000707	Syak.g_00509	Syar.g_02545
OG0000708	Syak.g_00506	Syar.g_02542
OG0000709	Syak.g_00498	Syar.g_02534
OG0000710	Syak.g_00494	Syar.g_02528
OG0000711	Syak.g_00466	Syar.g_02499
OG0000712	Syak.g_00464	Syar.g_02497
OG0000713	Syak.g_00463	Syar.g_02496
OG0000714	Syak.g_00629	Syar.g_02494
OG0000715	Syak.g_00631	Syar.g_02492
OG0000716	Syak.g_00635	Syar.g_02488
OG0000717	Syak.g_00636	Syar.g_02487
OG0000718	Syak.g_00640	Syar.g_02483
OG0000719	Syak.g_00642	Syar.g_01804
OG0000720	Syak.g_00655	Syar.g_01790
OG0000721	Syak.g_00657	Syar.g_01788
OG0000722	Syak.g_00658	Syar.g_01787
OG0000723	Syak.g_00790	Syar.g_01560
OG0000724	Syak.g_00749	Syar.g_01367, Syar.g_02120
OG0000725	Syak.g_00731	Syar.g_01934
OG0000726	Syak.g_00730	Syar.g_01935
OG0000727	Syak.g_00729	Syar.g_01936
OG0000728	Syak.g_00727	Syar.g_01938
OG0000729	Syak.g_01683	Syar.g_00593
OG0000730	Syak.g_01248	Syar.g_01115
OG0000731	Syak.g_01237	Syar.g_01127
OG0000732	Syak.g_01739	Syar.g_00522
OG0000733	Syak.g_01905	Syar.g_02234
OG0000734	Syak.g_02184	Syar.g_03128
OG0000735	Syak.g_00914	Syar.g_01522
OG0000736	Syak.g_00913	Syar.g_01523
OG0000737	Syak.g_00912	Syar.g_01524
OG0000738	Syak.g_00907	Syar.g_01530
OG0000739	Syak.g_00906	Syar.g_01531
OG0000740	Syak.g_00905	Syar.g_01532
OG0000741	Syak.g_00902	Syar.g_01535
OG0000742	Syak.g_00899	Syar.g_01538
OG0000743	Syak.g_00897	Syar.g_01541
OG0000744	Syak.g_00896	Syar.g_01542
OG0000745	Syak.g_00894	Syar.g_01545
OG0000746	Syak.g_00892	Syar.g_01549
OG0000747	Syak.g_00891	Syar.g_01551
OG0000748	Syak.g_00875	Syar.g_01945
OG0000749	Syak.g_00874	Syar.g_01946
OG0000750	Syak.g_00873	Syar.g_01947
OG0000751	Syak.g_00862	Syar.g_01952
OG0000752	Syak.g_00860	Syar.g_01954
OG0000753	Syak.g_00857	Syar.g_01957
OG0000754	Syak.g_00852	Syar.g_01963
OG0000755	Syak.g_00841	Syar.g_01974
OG0000756	Syak.g_00840	Syar.g_01975
OG0000757	Syak.g_00833	Syar.g_01984
OG0000758	Syak.g_00832	Syar.g_01985
OG0000759	Syak.g_00831	Syar.g_01986
OG0000760	Syak.g_00830	Syar.g_01987
OG0000761	Syak.g_00829	Syar.g_01988
OG0000762	Syak.g_00827	Syar.g_01992
OG0000763	Syak.g_00825	Syar.g_01699
OG0000764	Syak.g_00824	Syar.g_01700
OG0000765	Syak.g_00669	Syar.g_01718
OG0000766	Syak.g_00670	Syar.g_01719
OG0000767	Syak.g_00672	Syar.g_01721
OG0000768	Syak.g_00673	Syar.g_01722
OG0000769	Syak.g_00675	Syar.g_01724
OG0000770	Syak.g_00678	Syar.g_01727
OG0000771	Syak.g_00755	Syar.g_01373
OG0000772	Syak.g_02048	Syar.g_00746
OG0000773	Syak.g_00921	Syar.g_02694
OG0000774	Syak.g_00926	Syar.g_02771
OG0000775	Syak.g_00929	Syar.g_02773
OG0000776	Syak.g_00930	Syar.g_01755
OG0000777	Syak.g_00931	Syar.g_01754
OG0000778	Syak.g_00932	Syar.g_01753
OG0000779	Syak.g_00938	Syar.g_02779
OG0000780	Syak.g_00942	Syar.g_02781
OG0000781	Syak.g_00946	Syar.g_02785
OG0000782	Syak.g_00947	Syar.g_02786
OG0000783	Syak.g_00948	Syar.g_02787
OG0000784	Syak.g_00949	Syar.g_02788
OG0000785	Syak.g_00951	Syar.g_02791
OG0000786	Syak.g_00956	Syar.g_02795
OG0000787	Syak.g_00957	Syar.g_02796
OG0000788	Syak.g_00048	Syar.g_02331
OG0000789	Syak.g_00085	Syar.g_02040
OG0000790	Syak.g_02560	Syar.g_01456
OG0000791	Syak.g_02558	Syar.g_01454
OG0000792	Syak.g_02557	Syar.g_01453
OG0000793	Syak.g_02552	Syar.g_01243
OG0000794	Syak.g_02551	Syar.g_01242
OG0000795	Syak.g_02550	Syar.g_01240
OG0000796	Syak.g_02547	Syar.g_01236
OG0000797	Syak.g_02546	Syar.g_01235
OG0000798	Syak.g_01456	Syar.g_00222
OG0000799	Syak.g_00981	Syar.g_02844
OG0000800	Syak.g_00989	Syar.g_02843
OG0000801	Syak.g_00990	Syar.g_02842
OG0000802	Syak.g_00995	Syar.g_02825
OG0000803	Syak.g_01021	Syar.g_02822
OG0000804	Syak.g_01026	Syar.g_02819
OG0000805	Syak.g_01029	Syar.g_02817
OG0000806	Syak.g_01031	Syar.g_02815
OG0000807	Syak.g_01033	Syar.g_02814
OG0000808	Syak.g_01034	Syar.g_02813
OG0000809	Syak.g_01038	Syar.g_02811
OG0000810	Syak.g_01039	Syar.g_02810
OG0000811	Syak.g_01045	Syar.g_02805
OG0000812	Syak.g_01047	Syar.g_02803
OG0000813	Syak.g_01048	Syar.g_02802
OG0000814	Syak.g_01051	Syar.g_02800
OG0000815	Syak.g_01053	Syar.g_02799
OG0000816	Syak.g_01055	Syar.g_02797
OG0000817	Syak.g_01056	Syar.g_02861
OG0000818	Syak.g_01060	Syar.g_01418
OG0000819	Syak.g_01064	Syar.g_01417
OG0000820	Syak.g_01065	Syar.g_01416
OG0000821	Syak.g_01071	Syar.g_01410
OG0000822	Syak.g_01073	Syar.g_01408
OG0000823	Syak.g_01074	Syar.g_00017, Syar.g_01407
OG0000824	Syak.g_01080	Syar.g_01402
OG0000825	Syak.g_01081	Syar.g_01401
OG0000826	Syak.g_01082	Syar.g_01400
OG0000827	Syak.g_01083	Syar.g_01399
OG0000828	Syak.g_01086	Syar.g_01396
OG0000829	Syak.g_01087	Syar.g_01395
OG0000830	Syak.g_01088	Syar.g_01394
OG0000831	Syak.g_01091	Syar.g_01391
OG0000832	Syak.g_02482	Syar.g_01213
OG0000833	Syak.g_02473	Syar.g_02877
OG0000834	Syak.g_02470	Syar.g_02878
OG0000835	Syak.g_02469	Syar.g_02879
OG0000836	Syak.g_02466	Syar.g_02881
OG0000837	Syak.g_02465	Syar.g_02882
OG0000838	Syak.g_02461	Syar.g_02886
OG0000839	Syak.g_02460	Syar.g_02887
OG0000840	Syak.g_02459	Syar.g_02888
OG0000841	Syak.g_02458	Syar.g_02889
OG0000842	Syak.g_02457	Syar.g_02890
OG0000843	Syak.g_02456	Syar.g_02891
OG0000844	Syak.g_02454	Syar.g_02893
OG0000845	Syak.g_02453	Syar.g_02894
OG0000846	Syak.g_02452	Syar.g_02895
OG0000847	Syak.g_02451	Syar.g_02896
OG0000848	Syak.g_02449	Syar.g_02898
OG0000849	Syak.g_02448	Syar.g_02899
OG0000850	Syak.g_02445	Syar.g_02902
OG0000851	Syak.g_02440	Syar.g_02905
OG0000852	Syak.g_02439	Syar.g_02906
OG0000853	Syak.g_02435	Syar.g_02910
OG0000854	Syak.g_02433	Syar.g_02912
OG0000855	Syak.g_02432	Syar.g_02913
OG0000856	Syak.g_00021	Syar.g_02243
OG0000857	Syak.g_00451	Syar.g_02656
OG0000858	Syak.g_02426	Syar.g_02920
OG0000859	Syak.g_02425	Syar.g_02921
OG0000860	Syak.g_02414	Syar.g_02931
OG0000861	Syak.g_02413	Syar.g_02932
OG0000862	Syak.g_02412	Syar.g_02942
OG0000863	Syak.g_02409	Syar.g_02944
OG0000864	Syak.g_02408	Syar.g_02945
OG0000865	Syak.g_02407	Syar.g_02946
OG0000866	Syak.g_02406	Syar.g_02947
OG0000867	Syak.g_02405	Syar.g_02948
OG0000868	Syak.g_02402	Syar.g_02950
OG0000869	Syak.g_02398	Syar.g_02955
OG0000870	Syak.g_02393	Syar.g_02960
OG0000871	Syak.g_02392	Syar.g_02961
OG0000872	Syak.g_02386	Syar.g_02967
OG0000873	Syak.g_02383	Syar.g_02970
OG0000874	Syak.g_02379	Syar.g_02974
OG0000875	Syak.g_02377	Syar.g_02975
OG0000876	Syak.g_02375	Syar.g_01828
OG0000877	Syak.g_02372	Syar.g_02977
OG0000878	Syak.g_02371	Syar.g_02978
OG0000879	Syak.g_02370	Syar.g_02979
OG0000880	Syak.g_02369	Syar.g_02980
OG0000881	Syak.g_02363	Syar.g_02984
OG0000882	Syak.g_02358	Syar.g_02989
OG0000883	Syak.g_02355	Syar.g_02992
OG0000884	Syak.g_02353	Syar.g_02994
OG0000885	Syak.g_02352	Syar.g_02995
OG0000886	Syak.g_02351	Syar.g_02996
OG0000887	Syak.g_02350	Syar.g_02998
OG0000888	Syak.g_02348	Syar.g_03000
OG0000889	Syak.g_02346	Syar.g_03002
OG0000890	Syak.g_02334	Syar.g_03005
OG0000891	Syak.g_02333	Syar.g_03006
OG0000892	Syak.g_02329	Syar.g_03008
OG0000893	Syak.g_01393	Syar.g_00150
OG0000894	Syak.g_01390	Syar.g_00145
OG0000895	Syak.g_01386	Syar.g_00141
OG0000896	Syak.g_01385	Syar.g_00140
OG0000897	Syak.g_01383	Syar.g_00138
OG0000898	Syak.g_01382	Syar.g_00137
OG0000899	Syak.g_01381	Syar.g_00136
OG0000900	Syak.g_01380	Syar.g_00135
OG0000901	Syak.g_01375	Syar.g_00130
OG0000902	Syak.g_01368	Syar.g_01013
OG0000903	Syak.g_01353	Syar.g_01026
OG0000904	Syak.g_01358	Syar.g_01021
OG0000905	Syak.g_01363	Syar.g_01018
OG0000906	Syak.g_01366	Syar.g_01015
OG0000907	Syak.g_01351	Syar.g_01028
OG0000908	Syak.g_01348	Syar.g_01031
OG0000909	Syak.g_01347	Syar.g_01032
OG0000910	Syak.g_01346	Syar.g_01033
OG0000911	Syak.g_01344	Syar.g_01035
OG0000912	Syak.g_01343	Syar.g_01036
OG0000913	Syak.g_01342	Syar.g_01037
OG0000914	Syak.g_01341	Syar.g_01038
OG0000915	Syak.g_01339	Syar.g_01040
OG0000916	Syak.g_01338	Syar.g_01041
OG0000917	Syak.g_01337	Syar.g_01042
OG0000918	Syak.g_01336	Syar.g_01043
OG0000919	Syak.g_01335	Syar.g_01044
OG0000920	Syak.g_01334	Syar.g_01045
OG0000921	Syak.g_01333	Syar.g_01046
OG0000922	Syak.g_01332	Syar.g_01047
OG0000923	Syak.g_01328	Syar.g_01051
OG0000924	Syak.g_01327	Syar.g_01052
OG0000925	Syak.g_01326	Syar.g_01053
OG0000926	Syak.g_01325	Syar.g_01054
OG0000927	Syak.g_01323	Syar.g_01056
OG0000928	Syak.g_01322	Syar.g_01057
OG0000929	Syak.g_01321	Syar.g_01058
OG0000930	Syak.g_01320	Syar.g_01059
OG0000931	Syak.g_01319	Syar.g_01060
OG0000932	Syak.g_01318	Syar.g_01061
OG0000933	Syak.g_01312	Syar.g_01066
OG0000934	Syak.g_01310	Syar.g_01068
OG0000935	Syak.g_01309	Syar.g_01069
OG0000936	Syak.g_01308	Syar.g_01070
OG0000937	Syak.g_01307	Syar.g_01071
OG0000938	Syak.g_01304	Syar.g_01074
OG0000939	Syak.g_01303	Syar.g_01075
OG0000940	Syak.g_01297	Syar.g_01081
OG0000941	Syak.g_01295	Syar.g_01083
OG0000942	Syak.g_01293	Syar.g_01085
OG0000943	Syak.g_01292	Syar.g_01086
OG0000944	Syak.g_01290	Syar.g_01088
OG0000945	Syak.g_01288	Syar.g_01089
OG0000946	Syak.g_01283	Syar.g_01095
OG0000947	Syak.g_01280	Syar.g_01098
OG0000948	Syak.g_01279	Syar.g_01099
OG0000949	Syak.g_01551	Syar.g_00283
OG0000950	Syak.g_01562	Syar.g_00661
OG0000951	Syak.g_01569	Syar.g_00656
OG0000952	Syak.g_01574	Syar.g_00651
OG0000953	Syak.g_01627	Syar.g_00248
OG0000954	Syak.g_01633	Syar.g_00258
OG0000955	Syak.g_01634	Syar.g_00259
OG0000956	Syak.g_01636	Syar.g_00261
OG0000957	Syak.g_01648	Syar.g_00610
OG0000958	Syak.g_01649	Syar.g_00609
OG0000959	Syak.g_01653	Syar.g_00605
OG0000960	Syak.g_01654	Syar.g_00604
OG0000961	Syak.g_01679	Syar.g_00094
OG0000962	Syak.g_01682	Syar.g_00594
OG0000963	Syak.g_01687	Syar.g_00590
OG0000964	Syak.g_01688	Syar.g_00589
OG0000965	Syak.g_01689	Syar.g_00588
OG0000966	Syak.g_01711	Syar.g_00549
OG0000967	Syak.g_01715	Syar.g_00545
OG0000968	Syak.g_01719	Syar.g_00542
OG0000969	Syak.g_01721	Syar.g_00540
OG0000970	Syak.g_01722	Syar.g_00539
OG0000971	Syak.g_01724	Syar.g_00537
OG0000972	Syak.g_01725	Syar.g_00536
OG0000973	Syak.g_01726	Syar.g_00535
OG0000974	Syak.g_01727	Syar.g_00534
OG0000975	Syak.g_01728	Syar.g_00533
OG0000976	Syak.g_01729	Syar.g_00532
OG0000977	Syak.g_01731	Syar.g_00530
OG0000978	Syak.g_01732	Syar.g_00529
OG0000979	Syak.g_01735	Syar.g_00526
OG0000980	Syak.g_01738	Syar.g_00523
OG0000981	Syak.g_01741	Syar.g_00520
OG0000982	Syak.g_01941	Syar.g_00331
OG0000983	Syak.g_01940	Syar.g_00332
OG0000984	Syak.g_01939	Syar.g_00333
OG0000985	Syak.g_01935	Syar.g_00337
OG0000986	Syak.g_01933	Syar.g_00344
OG0000987	Syak.g_01931	Syar.g_00346
OG0000988	Syak.g_01925	Syar.g_00352
OG0000989	Syak.g_01912	Syar.g_00377
OG0000990	Syak.g_01900	Syar.g_00697
OG0000991	Syak.g_01896	Syar.g_00700
OG0000992	Syak.g_01893	Syar.g_00704
OG0000993	Syak.g_01892	Syar.g_00705
OG0000994	Syak.g_01889	Syar.g_00708
OG0000995	Syak.g_01880	Syar.g_03212, Syar.g_00624
OG0000996	Syak.g_01839	Syar.g_00861
OG0000997	Syak.g_01828	Syar.g_00437
OG0000998	Syak.g_01826	Syar.g_00439
OG0000999	Syak.g_01825	Syar.g_00440
OG0001000	Syak.g_01821	Syar.g_00955, Syar.g_00444
OG0001001	Syak.g_01814	Syar.g_00450
OG0001002	Syak.g_01807	Syar.g_00457
OG0001003	Syak.g_01806	Syar.g_00459
OG0001004	Syak.g_01805	Syar.g_00460
OG0001005	Syak.g_01804	Syar.g_00461
OG0001006	Syak.g_01797	Syar.g_00468
OG0001007	Syak.g_01795	Syar.g_00470
OG0001008	Syak.g_01190	Syar.g_01178, Syar.g_03274
OG0001009	Syak.g_01762	Syar.g_00500
OG0001010	Syak.g_01761	Syar.g_00501
OG0001011	Syak.g_01759	Syar.g_00503
OG0001013	Syak.g_01969	Syar.g_00906
OG0001014	Syak.g_01975	Syar.g_00914
OG0001015	Syak.g_01976	Syar.g_00915
OG0001017	Syak.g_02244	Syar.g_03050
OG0001018	Syak.g_02242	Syar.g_03052
OG0001019	Syak.g_02218	Syar.g_03086
OG0001020	Syak.g_02214	Syar.g_03092
OG0001021	Syak.g_02210	Syar.g_03098
OG0001022	Syak.g_02205	Syar.g_03102
OG0001023	Syak.g_02204	Syar.g_03103
OG0001024	Syak.g_02201	Syar.g_02276
OG0001025	Syak.g_02195	Syar.g_03115
OG0001026	Syak.g_02182	Syar.g_03131
OG0001027	Syak.g_02178	Syar.g_00031
OG0001028	Syak.g_02176	Syar.g_00034
OG0001029	Syak.g_02174	Syar.g_00036
OG0001030	Syak.g_02153	Syar.g_00058
OG0001031	Syak.g_02079	Syar.g_00129
OG0001032	Syak.g_02077	Syar.g_01011
OG0001033	Syak.g_02037	Syar.g_00962
OG0001034	Syak.g_02305	Syar.g_03022
OG0001035	Syak.g_01422	Syar.g_00171
OG0001036	Syak.g_01427	Syar.g_00193
OG0001037	Syak.g_01429	Syar.g_00195
OG0001038	Syak.g_01457	Syar.g_00223
OG0001039	Syak.g_01460	Syar.g_00226
OG0001040	Syak.g_01463	Syar.g_00229
OG0001041	Syak.g_01468	Syar.g_00234
OG0001042	Syak.g_01500	Syar.g_00831
OG0001043	Syak.g_01504	Syar.g_00826
OG0001044	Syak.g_01247	Syar.g_01117
OG0001045	Syak.g_01234	Syar.g_01130
OG0001046	Syak.g_00479	Syar.g_02514
OG0001047	Syak.g_01188	Syar.g_01180
OG0001048	Syak.g_01187	Syar.g_01181
OG0001049	Syak.g_01184	Syar.g_02872
OG0001050	Syak.g_01183	Syar.g_02871
OG0001051	Syak.g_01182	Syar.g_02870
OG0001052	Syak.g_01122	Syar.g_01269
OG0001053	Syak.g_02577	Syar.g_01472
OG0001054	Syak.g_02596	Syar.g_01492
OG0001055	Syak.g_02617	Syar.g_01513
OG0001056	Syak.g_02645	Syar.g_02349
OG0001057	Syak.g_00964	Syar.g_02341
OG0001058	Syak.g_02668	Syar.g_02324
OG0001060	Syak.g_02677	Syar.g_02315
OG0001061	Syak.g_02697	Syar.g_02297
OG0001062	Syak.g_02699	Syar.g_02294
OG0001063	Syak.g_02704	Syar.g_02209
OG0001064	Syak.g_02705	Syar.g_02208
OG0001065	Syak.g_02706	Syar.g_02207
OG0001066	Syak.g_02707	Syar.g_02206
OG0001067	Syak.g_02708	Syar.g_02205
OG0001068	Syak.g_02709	Syar.g_02204
OG0001069	Syak.g_02710	Syar.g_02203
OG0001070	Syak.g_02714	Syar.g_02200
OG0001071	Syak.g_02715	Syar.g_02199
OG0001072	Syak.g_02721	Syar.g_02195
OG0001073	Syak.g_02736	Syar.g_02182
OG0001074	Syak.g_00098	Syar.g_02031
OG0001075	Syak.g_02760	Syar.g_02215
OG0001076	Syak.g_00011	Syar.g_02253
OG0001077	Syak.g_00024	Syar.g_02240
OG0001078	Syak.g_00036	Syar.g_02419
OG0001079	Syak.g_00049	Syar.g_02431
OG0001080	Syak.g_00264	Syar.g_02442
OG0001081	Syak.g_00327	Syar.g_02444
OG0001082	Syak.g_00328	Syar.g_02445
OG0001083	Syak.g_00336	Syar.g_02473
OG0001084	Syak.g_00337	Syar.g_02474
OG0001085	Syak.g_00354	Syar.g_01688
OG0001086	Syak.g_00356	Syar.g_01686
OG0001087	Syak.g_00691	Syar.g_02347
OG0001088	Syak.g_00694	Syar.g_00431
OG0001089	Syak.g_00722	Syar.g_01942
OG0001090	Syak.g_00806	Syar.g_01582
OG0001091	Syak.g_00804	Syar.g_01580
OG0001092	Syak.g_00801	Syar.g_01578
OG0001093	Syak.g_00794	Syar.g_01572
OG0001094	Syak.g_00428	Syar.g_02633
OG0001095	Syak.g_00448	Syar.g_02653
OG0001096	Syak.g_00623	Syar.g_02476
OG0001097	Syak.g_00598	Syar.g_01823
OG0001098	Syak.g_00578	Syar.g_01672
OG0001099	Syak.g_02175	Syar.g_00035
OG0001100	Syak.g_00365	Syar.g_01625
OG0001101	Syak.g_00367	Syar.g_01623
OG0001102	Syak.g_00370	Syar.g_01620
OG0001103	Syak.g_00372	Syar.g_01618
OG0001104	Syak.g_00410	Syar.g_02616
OG0001105	Syak.g_00414	Syar.g_02620
OG0001106	Syak.g_00518	Syar.g_02553
OG0001107	Syak.g_00505	Syar.g_02541
OG0001109	Syak.g_00495	Syar.g_02529
OG0001110	Syak.g_00493	Syar.g_02527
OG0001111	Syak.g_00491	Syar.g_02525
OG0001112	Syak.g_00489	Syar.g_02523
OG0001113	Syak.g_00406	Syar.g_02522
OG0001114	Syak.g_00488	Syar.g_02521
OG0001115	Syak.g_00484	Syar.g_02519
OG0001116	Syak.g_00482	Syar.g_02517
OG0001117	Syak.g_00481	Syar.g_02516
OG0001118	Syak.g_00480	Syar.g_02515
OG0001119	Syak.g_00478	Syar.g_02513
OG0001120	Syak.g_00474	Syar.g_02507
OG0001123	Syak.g_00650	Syar.g_01796
OG0001124	Syak.g_00652	Syar.g_01793
OG0001125	Syak.g_00654	Syar.g_01791
OG0001126	Syak.g_00757	Syar.g_01375
OG0001127	Syak.g_00756	Syar.g_01374
OG0001128	Syak.g_00753	Syar.g_01371
OG0001129	Syak.g_00751	Syar.g_01369
OG0001130	Syak.g_00750	Syar.g_01368
OG0001131	Syak.g_00389	Syar.g_02448
OG0001132	Syak.g_00120	Syar.g_00684
OG0001133	Syak.g_00014	Syar.g_02249
OG0001134	Syak.g_00273	Syar.g_02235
OG0001135	Syak.g_00274	Syar.g_02232
OG0001136	Syak.g_00901	Syar.g_01536
OG0001137	Syak.g_00876	Syar.g_01944
OG0001138	Syak.g_00839	Syar.g_01977
OG0001139	Syak.g_00837	Syar.g_01980
OG0001140	Syak.g_00836	Syar.g_01981
OG0001141	Syak.g_00835	Syar.g_01982
OG0001142	Syak.g_00834	Syar.g_01983
OG0001143	Syak.g_00826	Syar.g_01698
OG0001144	Syak.g_00815	Syar.g_01707
OG0001145	Syak.g_00922	Syar.g_02769
OG0001146	Syak.g_00943	Syar.g_02782
OG0001147	Syak.g_01113	Syar.g_01276
OG0001148	Syak.g_02563	Syar.g_01459
