Orthogroup	Syak	Prba
OG0000582	Syak.g_02748	Prba.g_01709
OG0000583	Syak.g_02749	Prba.g_01708
OG0000584	Syak.g_02750	Prba.g_01707
OG0000585	Syak.g_02753	Prba.g_01705
OG0000586	Syak.g_02754	Prba.g_01704
OG0000587	Syak.g_02756	Prba.g_01703
OG0000588	Syak.g_00004	Prba.g_01699
OG0000589	Syak.g_00008	Prba.g_01696
OG0000590	Syak.g_00009	Prba.g_01695
OG0000591	Syak.g_00017	Prba.g_01692
OG0000592	Syak.g_00018	Prba.g_01691
OG0000593	Syak.g_00031	Prba.g_01685
OG0000594	Syak.g_00032	Prba.g_01684
OG0000595	Syak.g_00033	Prba.g_01683
OG0000596	Syak.g_00038	Prba.g_01679
OG0000597	Syak.g_00041	Prba.g_01677
OG0000598	Syak.g_00042	Prba.g_01676
OG0000599	Syak.g_00045	Prba.g_01673
OG0000600	Syak.g_00046	Prba.g_01672
OG0000601	Syak.g_00047	Prba.g_01671
OG0000602	Syak.g_00053	Prba.g_01669
OG0000603	Syak.g_00054	Prba.g_01668
OG0000604	Syak.g_00056	Prba.g_01667
OG0000605	Syak.g_00259	Prba.g_01666
OG0000606	Syak.g_00326	Prba.g_01663
OG0000607	Syak.g_00329	Prba.g_01660
OG0000608	Syak.g_00330	Prba.g_01659
OG0000609	Syak.g_00332	Prba.g_01658
OG0000610	Syak.g_00347	Prba.g_01653
OG0000611	Syak.g_00350	Prba.g_01650
OG0000612	Syak.g_00351	Prba.g_01649
OG0000613	Syak.g_01525	Prba.g_01644
OG0000614	Syak.g_00705	Prba.g_01625
OG0000615	Syak.g_00393	Prba.g_01617
OG0000616	Syak.g_01810	Prba.g_01613
OG0000617	Syak.g_00799	Prba.g_01588
OG0000618	Syak.g_00798	Prba.g_01587
OG0000619	Syak.g_00797	Prba.g_01586
OG0000620	Syak.g_00779	Prba.g_01583
OG0000621	Syak.g_00780	Prba.g_01582
OG0000622	Syak.g_00781	Prba.g_01581
OG0000623	Syak.g_00782	Prba.g_01580
OG0000624	Syak.g_00784	Prba.g_01579
OG0000625	Syak.g_00785	Prba.g_01578
OG0000626	Syak.g_00786	Prba.g_01577
OG0000627	Syak.g_00561	Prba.g_01576
OG0000628	Syak.g_00560	Prba.g_01575
OG0000629	Syak.g_00556	Prba.g_01574
OG0000630	Syak.g_00552	Prba.g_01571
OG0000631	Syak.g_00545	Prba.g_01508
OG0000632	Syak.g_00544	Prba.g_01507
OG0000633	Syak.g_00542	Prba.g_01506
OG0000634	Syak.g_00430	Prba.g_01503
OG0000635	Syak.g_00431	Prba.g_01502
OG0000636	Syak.g_00433	Prba.g_01500
OG0000637	Syak.g_00435	Prba.g_01498
OG0000638	Syak.g_00436	Prba.g_01497
OG0000639	Syak.g_00437	Prba.g_01496
OG0000640	Syak.g_00438	Prba.g_01495
OG0000641	Syak.g_00442	Prba.g_01491
OG0000642	Syak.g_00443	Prba.g_01490
OG0000643	Syak.g_00444	Prba.g_01489
OG0000644	Syak.g_00445	Prba.g_01488
OG0000645	Syak.g_00447	Prba.g_01487
OG0000646	Syak.g_00450	Prba.g_01485
OG0000647	Syak.g_00452	Prba.g_01484
OG0000648	Syak.g_00456	Prba.g_01482
OG0000649	Syak.g_00457	Prba.g_01481
OG0000650	Syak.g_00458	Prba.g_01480
OG0000651	Syak.g_00459	Prba.g_01479
OG0000652	Syak.g_00460	Prba.g_01478
OG0000653	Syak.g_00462	Prba.g_01476
OG0000654	Syak.g_00625	Prba.g_01475
OG0000655	Syak.g_00624	Prba.g_01474
OG0000656	Syak.g_00621	Prba.g_01471
OG0000657	Syak.g_00609	Prba.g_01463
OG0000658	Syak.g_00606	Prba.g_01462
OG0000659	Syak.g_00605	Prba.g_01461
OG0000660	Syak.g_00601	Prba.g_01457
OG0000661	Syak.g_00599	Prba.g_01455
OG0000662	Syak.g_00597	Prba.g_01453
OG0000663	Syak.g_00594	Prba.g_01451
OG0000664	Syak.g_00593	Prba.g_01450
OG0000665	Syak.g_00086	Prba.g_01446
OG0000666	Syak.g_00078	Prba.g_01445
OG0000667	Syak.g_00340	Prba.g_01441
OG0000668	Syak.g_00643	Prba.g_01411
OG0000669	Syak.g_00363	Prba.g_01404
OG0000670	Syak.g_00366	Prba.g_01402
OG0000671	Syak.g_00368	Prba.g_01400
OG0000672	Syak.g_00371	Prba.g_01397
OG0000673	Syak.g_00374	Prba.g_01394
OG0000674	Syak.g_00376	Prba.g_01392
OG0000675	Syak.g_00377	Prba.g_01391
OG0000676	Syak.g_00379	Prba.g_01389
OG0000677	Syak.g_00380	Prba.g_01388
OG0000678	Syak.g_00386	Prba.g_01386
OG0000679	Syak.g_00397	Prba.g_01382
OG0000680	Syak.g_00398	Prba.g_01381
OG0000681	Syak.g_00401	Prba.g_01379
OG0000682	Syak.g_00402	Prba.g_01378
OG0000683	Syak.g_00403	Prba.g_01377
OG0000684	Syak.g_00409	Prba.g_01375
OG0000685	Syak.g_00411	Prba.g_01373
OG0000686	Syak.g_00412	Prba.g_01372
OG0000687	Syak.g_00413	Prba.g_01371
OG0000688	Syak.g_00418	Prba.g_01368
OG0000689	Syak.g_00421	Prba.g_01367
OG0000690	Syak.g_00422	Prba.g_01366
OG0000691	Syak.g_00423	Prba.g_01365
OG0000692	Syak.g_00424	Prba.g_01363
OG0000693	Syak.g_00426	Prba.g_01362
OG0000694	Syak.g_00427	Prba.g_01361
OG0000695	Syak.g_00540	Prba.g_01359
OG0000696	Syak.g_00539	Prba.g_01358
OG0000697	Syak.g_00538	Prba.g_01357
OG0000698	Syak.g_00535	Prba.g_01354
OG0000699	Syak.g_00534	Prba.g_01353
OG0000700	Syak.g_00533	Prba.g_01352
OG0000701	Syak.g_00532	Prba.g_01351
OG0000702	Syak.g_00522	Prba.g_01349
OG0000703	Syak.g_00521	Prba.g_01348
OG0000704	Syak.g_00519	Prba.g_01347
OG0000705	Syak.g_00511	Prba.g_01343
OG0000706	Syak.g_00510	Prba.g_01342
OG0000707	Syak.g_00509	Prba.g_01341
OG0000708	Syak.g_00506	Prba.g_01340
OG0000709	Syak.g_00498	Prba.g_01336
OG0000710	Syak.g_00494	Prba.g_01333
OG0000711	Syak.g_00466	Prba.g_01316
OG0000712	Syak.g_00464	Prba.g_01314
OG0000713	Syak.g_00463	Prba.g_01313
OG0000714	Syak.g_00629	Prba.g_01312
OG0000715	Syak.g_00631	Prba.g_01310
OG0000716	Syak.g_00635	Prba.g_01308
OG0000717	Syak.g_00636	Prba.g_01307
OG0000718	Syak.g_00640	Prba.g_01295
OG0000719	Syak.g_00642	Prba.g_01293
OG0000720	Syak.g_00655	Prba.g_01284
OG0000721	Syak.g_00657	Prba.g_01282
OG0000722	Syak.g_00658	Prba.g_01281
OG0000723	Syak.g_00790	Prba.g_01278
OG0000724	Syak.g_00749	Prba.g_01269
OG0000725	Syak.g_00731	Prba.g_01263
OG0000726	Syak.g_00730	Prba.g_01262
OG0000727	Syak.g_00729	Prba.g_01261
OG0000728	Syak.g_00727	Prba.g_01259
OG0000729	Syak.g_01683	Prba.g_01214
OG0000730	Syak.g_01248	Prba.g_00749
OG0000731	Syak.g_01237	Prba.g_00745
OG0000732	Syak.g_01739	Prba.g_00735
OG0000733	Syak.g_01905	Prba.g_00096
OG0000734	Syak.g_02184	Prba.g_00079
OG0000735	Syak.g_00914	Prba.g_00077
OG0000736	Syak.g_00913	Prba.g_00076
OG0000737	Syak.g_00912	Prba.g_00075
OG0000738	Syak.g_00907	Prba.g_00071
OG0000739	Syak.g_00906	Prba.g_00070
OG0000740	Syak.g_00905	Prba.g_00069
OG0000741	Syak.g_00902	Prba.g_00068
OG0000742	Syak.g_00899	Prba.g_00065
OG0000743	Syak.g_00897	Prba.g_00063
OG0000744	Syak.g_00896	Prba.g_00062
OG0000745	Syak.g_00894	Prba.g_00060
OG0000746	Syak.g_00892	Prba.g_00058
OG0000747	Syak.g_00891	Prba.g_00057
OG0000748	Syak.g_00875	Prba.g_00054
OG0000749	Syak.g_00874	Prba.g_00053
OG0000750	Syak.g_00873	Prba.g_00052
OG0000751	Syak.g_00862	Prba.g_00050
OG0000752	Syak.g_00860	Prba.g_00048
OG0000753	Syak.g_00857	Prba.g_00045
OG0000754	Syak.g_00852	Prba.g_00042
OG0000755	Syak.g_00841	Prba.g_00039
OG0000756	Syak.g_00840	Prba.g_00038
OG0000757	Syak.g_00833	Prba.g_00032
OG0000758	Syak.g_00832	Prba.g_00031
OG0000759	Syak.g_00831	Prba.g_00030
OG0000760	Syak.g_00830	Prba.g_00029
OG0000761	Syak.g_00829	Prba.g_00028
OG0000762	Syak.g_00827	Prba.g_00027
OG0000763	Syak.g_00825	Prba.g_00025
OG0000764	Syak.g_00824	Prba.g_00024
OG0000765	Syak.g_00669	Prba.g_00015
OG0000766	Syak.g_00670	Prba.g_00014
OG0000767	Syak.g_00672	Prba.g_00012
OG0000768	Syak.g_00673	Prba.g_00011
OG0000769	Syak.g_00675	Prba.g_00009
OG0000770	Syak.g_00678	Prba.g_00007
OG0000771	Syak.g_00755	Prba.g_01084
OG0000772	Syak.g_02048	Prba.g_01167
OG0000773	Syak.g_00921	Prba.g_01183
OG0000774	Syak.g_00926	Prba.g_01185
OG0000775	Syak.g_00929	Prba.g_01187
OG0000776	Syak.g_00930	Prba.g_01188
OG0000777	Syak.g_00931	Prba.g_01189
OG0000778	Syak.g_00932	Prba.g_01190
OG0000779	Syak.g_00938	Prba.g_01194
OG0000780	Syak.g_00942	Prba.g_01195
OG0000781	Syak.g_00946	Prba.g_01198
OG0000782	Syak.g_00947	Prba.g_01199
OG0000783	Syak.g_00948	Prba.g_01200
OG0000784	Syak.g_00949	Prba.g_01201
OG0000785	Syak.g_00951	Prba.g_01203
OG0000786	Syak.g_00956	Prba.g_01205
OG0000787	Syak.g_00957	Prba.g_01206
OG0000788	Syak.g_00048	Prba.g_00209
OG0000789	Syak.g_00085	Prba.g_00206
OG0000790	Syak.g_02560	Prba.g_00191
OG0000791	Syak.g_02558	Prba.g_00189
OG0000792	Syak.g_02557	Prba.g_00188
OG0000793	Syak.g_02552	Prba.g_00185
OG0000794	Syak.g_02551	Prba.g_00184
OG0000795	Syak.g_02550	Prba.g_00183
OG0000796	Syak.g_02547	Prba.g_00179
OG0000797	Syak.g_02546	Prba.g_00178
OG0000799	Syak.g_00981	Prba.g_00115
OG0000800	Syak.g_00989	Prba.g_00114
OG0000801	Syak.g_00990	Prba.g_00113
OG0000802	Syak.g_00995	Prba.g_00111
OG0000803	Syak.g_01021	Prba.g_00109
OG0000804	Syak.g_01026	Prba.g_00108
OG0000805	Syak.g_01029	Prba.g_00106
OG0000806	Syak.g_01031	Prba.g_00720
OG0000807	Syak.g_01033	Prba.g_00719
OG0000808	Syak.g_01034	Prba.g_00718
OG0000809	Syak.g_01038	Prba.g_00715
OG0000810	Syak.g_01039	Prba.g_00714
OG0000811	Syak.g_01045	Prba.g_00710
OG0000812	Syak.g_01047	Prba.g_00708
OG0000813	Syak.g_01048	Prba.g_00707
OG0000814	Syak.g_01051	Prba.g_00705
OG0000815	Syak.g_01053	Prba.g_00704
OG0000816	Syak.g_01055	Prba.g_00702
OG0000817	Syak.g_01056	Prba.g_00701
OG0000818	Syak.g_01060	Prba.g_00696
OG0000819	Syak.g_01064	Prba.g_00695
OG0000820	Syak.g_01065	Prba.g_00694
OG0000821	Syak.g_01071	Prba.g_00690
OG0000822	Syak.g_01073	Prba.g_00689
OG0000823	Syak.g_01074	Prba.g_00688
OG0000824	Syak.g_01080	Prba.g_00685
OG0000825	Syak.g_01081	Prba.g_00684
OG0000826	Syak.g_01082	Prba.g_00683
OG0000827	Syak.g_01083	Prba.g_00682
OG0000828	Syak.g_01086	Prba.g_00679
OG0000829	Syak.g_01087	Prba.g_00678
OG0000830	Syak.g_01088	Prba.g_00677
OG0000831	Syak.g_01091	Prba.g_00350
OG0000832	Syak.g_02482	Prba.g_00344
OG0000833	Syak.g_02473	Prba.g_00336
OG0000834	Syak.g_02470	Prba.g_00335
OG0000835	Syak.g_02469	Prba.g_00334
OG0000836	Syak.g_02466	Prba.g_00333
OG0000837	Syak.g_02465	Prba.g_00332
OG0000838	Syak.g_02461	Prba.g_00330
OG0000839	Syak.g_02460	Prba.g_00329
OG0000840	Syak.g_02459	Prba.g_00328
OG0000841	Syak.g_02458	Prba.g_00327
OG0000842	Syak.g_02457	Prba.g_00326
OG0000843	Syak.g_02456	Prba.g_00325
OG0000844	Syak.g_02454	Prba.g_00324
OG0000845	Syak.g_02453	Prba.g_00323
OG0000846	Syak.g_02452	Prba.g_00322
OG0000847	Syak.g_02451	Prba.g_00321
OG0000848	Syak.g_02449	Prba.g_00320
OG0000849	Syak.g_02448	Prba.g_00319
OG0000850	Syak.g_02445	Prba.g_00317
OG0000851	Syak.g_02440	Prba.g_00316
OG0000852	Syak.g_02439	Prba.g_00315
OG0000853	Syak.g_02435	Prba.g_00311
OG0000854	Syak.g_02433	Prba.g_00309
OG0000855	Syak.g_02432	Prba.g_00308
OG0000856	Syak.g_00021	Prba.g_00293
OG0000857	Syak.g_00451	Prba.g_00266
OG0000858	Syak.g_02426	Prba.g_00232
OG0000859	Syak.g_02425	Prba.g_00231
OG0000860	Syak.g_02414	Prba.g_00618
OG0000861	Syak.g_02413	Prba.g_00617
OG0000862	Syak.g_02412	Prba.g_00616
OG0000863	Syak.g_02409	Prba.g_00614
OG0000864	Syak.g_02408	Prba.g_00613
OG0000865	Syak.g_02407	Prba.g_00612
OG0000866	Syak.g_02406	Prba.g_00611
OG0000867	Syak.g_02405	Prba.g_00610
OG0000868	Syak.g_02402	Prba.g_00609
OG0000869	Syak.g_02398	Prba.g_00605
OG0000870	Syak.g_02393	Prba.g_00600
OG0000871	Syak.g_02392	Prba.g_00599
OG0000872	Syak.g_02386	Prba.g_00598
OG0000873	Syak.g_02383	Prba.g_00595
OG0000874	Syak.g_02379	Prba.g_00592
OG0000875	Syak.g_02377	Prba.g_00591
OG0000876	Syak.g_02375	Prba.g_00590
OG0000877	Syak.g_02372	Prba.g_00588
OG0000878	Syak.g_02371	Prba.g_00587
OG0000879	Syak.g_02370	Prba.g_00586
OG0000880	Syak.g_02369	Prba.g_00585
OG0000881	Syak.g_02363	Prba.g_00581
OG0000882	Syak.g_02358	Prba.g_00576
OG0000883	Syak.g_02355	Prba.g_00574
OG0000884	Syak.g_02353	Prba.g_00573
OG0000885	Syak.g_02352	Prba.g_00572
OG0000886	Syak.g_02351	Prba.g_00571
OG0000887	Syak.g_02350	Prba.g_00570
OG0000888	Syak.g_02348	Prba.g_00568
OG0000889	Syak.g_02346	Prba.g_00566
OG0000890	Syak.g_02334	Prba.g_00565
OG0000891	Syak.g_02333	Prba.g_00564
OG0000892	Syak.g_02329	Prba.g_00352
OG0000893	Syak.g_01393	Prba.g_00357
OG0000894	Syak.g_01390	Prba.g_00359
OG0000895	Syak.g_01386	Prba.g_00362
OG0000896	Syak.g_01385	Prba.g_00363
OG0000897	Syak.g_01383	Prba.g_00365
OG0000898	Syak.g_01382	Prba.g_00366
OG0000899	Syak.g_01381	Prba.g_00367
OG0000900	Syak.g_01380	Prba.g_00368
OG0000901	Syak.g_01375	Prba.g_00371
OG0000902	Syak.g_01368	Prba.g_00373
OG0000903	Syak.g_01353	Prba.g_00376
OG0000904	Syak.g_01358	Prba.g_00378
OG0000905	Syak.g_01363	Prba.g_00383
OG0000906	Syak.g_01366	Prba.g_00384
OG0000907	Syak.g_01351	Prba.g_00387
OG0000908	Syak.g_01348	Prba.g_00390
OG0000909	Syak.g_01347	Prba.g_00391
OG0000910	Syak.g_01346	Prba.g_00392
OG0000911	Syak.g_01344	Prba.g_00394
OG0000912	Syak.g_01343	Prba.g_00395
OG0000913	Syak.g_01342	Prba.g_00396
OG0000914	Syak.g_01341	Prba.g_00397
OG0000915	Syak.g_01339	Prba.g_00398
OG0000916	Syak.g_01338	Prba.g_00399
OG0000917	Syak.g_01337	Prba.g_00400
OG0000918	Syak.g_01336	Prba.g_00401
OG0000919	Syak.g_01335	Prba.g_00402
OG0000920	Syak.g_01334	Prba.g_00403
OG0000921	Syak.g_01333	Prba.g_00404
OG0000922	Syak.g_01332	Prba.g_00405
OG0000923	Syak.g_01328	Prba.g_00409
OG0000924	Syak.g_01327	Prba.g_00410
OG0000925	Syak.g_01326	Prba.g_00411
OG0000926	Syak.g_01325	Prba.g_00412
OG0000927	Syak.g_01323	Prba.g_00414
OG0000928	Syak.g_01322	Prba.g_00415
OG0000929	Syak.g_01321	Prba.g_00416
OG0000930	Syak.g_01320	Prba.g_00417
OG0000931	Syak.g_01319	Prba.g_00418
OG0000932	Syak.g_01318	Prba.g_00419
OG0000933	Syak.g_01312	Prba.g_00423
OG0000934	Syak.g_01310	Prba.g_00425
OG0000935	Syak.g_01309	Prba.g_00426
OG0000936	Syak.g_01308	Prba.g_00427
OG0000937	Syak.g_01307	Prba.g_00428
OG0000938	Syak.g_01304	Prba.g_00430
OG0000939	Syak.g_01303	Prba.g_00431
OG0000940	Syak.g_01297	Prba.g_00438
OG0000941	Syak.g_01295	Prba.g_01049
OG0000942	Syak.g_01293	Prba.g_01051
OG0000943	Syak.g_01292	Prba.g_01052
OG0000944	Syak.g_01290	Prba.g_01053
OG0000945	Syak.g_01288	Prba.g_01054
OG0000946	Syak.g_01283	Prba.g_01059
OG0000947	Syak.g_01280	Prba.g_01061
OG0000948	Syak.g_01279	Prba.g_01062
OG0000949	Syak.g_01551	Prba.g_01065
OG0000950	Syak.g_01562	Prba.g_01070
OG0000951	Syak.g_01569	Prba.g_01074
OG0000952	Syak.g_01574	Prba.g_01078
OG0000953	Syak.g_01627	Prba.g_00753
OG0000954	Syak.g_01633	Prba.g_00757
OG0000955	Syak.g_01634	Prba.g_00758
OG0000956	Syak.g_01636	Prba.g_00760
OG0000957	Syak.g_01648	Prba.g_00766
OG0000958	Syak.g_01649	Prba.g_00767
OG0000959	Syak.g_01653	Prba.g_00771
OG0000960	Syak.g_01654	Prba.g_00772
OG0000961	Syak.g_01679	Prba.g_00774
OG0000962	Syak.g_01682	Prba.g_00776
OG0000963	Syak.g_01687	Prba.g_00780
OG0000964	Syak.g_01688	Prba.g_00781
OG0000965	Syak.g_01689	Prba.g_00782
OG0000966	Syak.g_01711	Prba.g_00789
OG0000967	Syak.g_01715	Prba.g_00794
OG0000968	Syak.g_01719	Prba.g_00796
OG0000969	Syak.g_01721	Prba.g_00797
OG0000970	Syak.g_01722	Prba.g_00798
OG0000971	Syak.g_01724	Prba.g_00799
OG0000972	Syak.g_01725	Prba.g_00800
OG0000973	Syak.g_01726	Prba.g_00801
OG0000974	Syak.g_01727	Prba.g_00802
OG0000975	Syak.g_01728	Prba.g_00803
OG0000976	Syak.g_01729	Prba.g_00804
OG0000977	Syak.g_01731	Prba.g_00805
OG0000978	Syak.g_01732	Prba.g_00806
OG0000979	Syak.g_01735	Prba.g_00809
OG0000980	Syak.g_01738	Prba.g_00811
OG0000981	Syak.g_01741	Prba.g_00813
OG0000982	Syak.g_01941	Prba.g_00815
OG0000983	Syak.g_01940	Prba.g_00816
OG0000984	Syak.g_01939	Prba.g_00817
OG0000985	Syak.g_01935	Prba.g_00820
OG0000986	Syak.g_01933	Prba.g_00822
OG0000987	Syak.g_01931	Prba.g_00823
OG0000988	Syak.g_01925	Prba.g_00826
OG0000989	Syak.g_01912	Prba.g_00830
OG0000990	Syak.g_01900	Prba.g_00833
OG0000991	Syak.g_01896	Prba.g_00834
OG0000992	Syak.g_01893	Prba.g_00836
OG0000993	Syak.g_01892	Prba.g_00837
OG0000994	Syak.g_01889	Prba.g_00838
OG0000995	Syak.g_01880	Prba.g_00842
OG0000996	Syak.g_01839	Prba.g_00843
OG0000997	Syak.g_01828	Prba.g_00844
OG0000998	Syak.g_01826	Prba.g_00846
OG0000999	Syak.g_01825	Prba.g_00847
OG0001000	Syak.g_01821	Prba.g_01778
OG0001001	Syak.g_01814	Prba.g_01780
OG0001002	Syak.g_01807	Prba.g_01784
OG0001003	Syak.g_01806	Prba.g_01785
OG0001004	Syak.g_01805	Prba.g_01786
OG0001005	Syak.g_01804	Prba.g_01787
OG0001006	Syak.g_01797	Prba.g_01791
OG0001007	Syak.g_01795	Prba.g_01793
OG0001008	Syak.g_01190	Prba.g_01024
OG0001009	Syak.g_01762	Prba.g_01820
OG0001010	Syak.g_01761	Prba.g_01821
OG0001011	Syak.g_01759	Prba.g_01822
OG0001012	Syak.g_01946	Prba.g_01837
OG0001013	Syak.g_01969	Prba.g_01842
OG0001014	Syak.g_01975	Prba.g_01845
OG0001015	Syak.g_01976	Prba.g_01846
OG0001016	Syak.g_02250	Prba.g_01861
OG0001017	Syak.g_02244	Prba.g_01865
OG0001018	Syak.g_02242	Prba.g_01868
OG0001019	Syak.g_02218	Prba.g_01877
OG0001020	Syak.g_02214	Prba.g_01878
OG0001021	Syak.g_02210	Prba.g_01879
OG0001022	Syak.g_02205	Prba.g_01882
OG0001023	Syak.g_02204	Prba.g_01883
OG0001024	Syak.g_02201	Prba.g_01886
OG0001025	Syak.g_02195	Prba.g_01892
OG0001026	Syak.g_02182	Prba.g_01899
OG0001027	Syak.g_02178	Prba.g_01900
OG0001028	Syak.g_02176	Prba.g_01902
OG0001029	Syak.g_02174	Prba.g_01903
OG0001030	Syak.g_02153	Prba.g_01918
OG0001031	Syak.g_02079	Prba.g_00642
OG0001032	Syak.g_02077	Prba.g_00643
OG0001033	Syak.g_02037	Prba.g_00664
OG0001034	Syak.g_02305	Prba.g_00455
OG0001035	Syak.g_01422	Prba.g_00473
OG0001036	Syak.g_01427	Prba.g_00477
OG0001037	Syak.g_01429	Prba.g_00478
OG0001038	Syak.g_01457	Prba.g_00495
OG0001039	Syak.g_01460	Prba.g_00498
OG0001040	Syak.g_01463	Prba.g_00500
OG0001041	Syak.g_01468	Prba.g_00504
OG0001042	Syak.g_01500	Prba.g_00520
OG0001043	Syak.g_01504	Prba.g_00521
OG0001044	Syak.g_01247	Prba.g_00549
OG0001045	Syak.g_01234	Prba.g_00558
OG0001046	Syak.g_00479	Prba.g_00873
OG0001047	Syak.g_01188	Prba.g_01022
OG0001048	Syak.g_01187	Prba.g_01021
OG0001049	Syak.g_01184	Prba.g_01019
OG0001050	Syak.g_01183	Prba.g_01018
OG0001051	Syak.g_01182	Prba.g_01017
OG0001052	Syak.g_01122	Prba.g_00990
OG0001053	Syak.g_02577	Prba.g_00978
OG0001054	Syak.g_02596	Prba.g_00963
OG0001055	Syak.g_02617	Prba.g_00944
OG0001056	Syak.g_02645	Prba.g_00925
OG0001057	Syak.g_00964	Prba.g_01774
OG0001058	Syak.g_02668	Prba.g_01766
OG0001060	Syak.g_02677	Prba.g_01755
OG0001061	Syak.g_02697	Prba.g_01742
OG0001062	Syak.g_02699	Prba.g_01740
OG0001063	Syak.g_02704	Prba.g_01738
OG0001064	Syak.g_02705	Prba.g_01737
OG0001065	Syak.g_02706	Prba.g_01736
OG0001066	Syak.g_02707	Prba.g_01735
OG0001067	Syak.g_02708	Prba.g_01734
OG0001068	Syak.g_02709	Prba.g_01733
OG0001069	Syak.g_02710	Prba.g_01732
OG0001070	Syak.g_02714	Prba.g_01729
OG0001071	Syak.g_02715	Prba.g_01728
OG0001072	Syak.g_02721	Prba.g_01727
OG0001073	Syak.g_02736	Prba.g_01713
OG0001074	Syak.g_00098	Prba.g_01702
OG0001075	Syak.g_02760	Prba.g_01701
OG0001076	Syak.g_00011	Prba.g_01693
OG0001077	Syak.g_00024	Prba.g_01689
OG0001078	Syak.g_00036	Prba.g_01681
OG0001079	Syak.g_00049	Prba.g_01670
OG0001080	Syak.g_00264	Prba.g_01664
OG0001081	Syak.g_00327	Prba.g_01662
OG0001082	Syak.g_00328	Prba.g_01661
OG0001083	Syak.g_00336	Prba.g_01656
OG0001084	Syak.g_00337	Prba.g_01655
OG0001085	Syak.g_00354	Prba.g_01647
OG0001086	Syak.g_00356	Prba.g_01646
OG0001087	Syak.g_00691	Prba.g_01629
OG0001088	Syak.g_00694	Prba.g_01628
OG0001089	Syak.g_00722	Prba.g_01620
OG0001090	Syak.g_00806	Prba.g_01593
OG0001091	Syak.g_00804	Prba.g_01591
OG0001092	Syak.g_00801	Prba.g_01590
OG0001093	Syak.g_00794	Prba.g_01585
OG0001094	Syak.g_00428	Prba.g_01505
OG0001095	Syak.g_00448	Prba.g_01486
OG0001096	Syak.g_00623	Prba.g_01473
OG0001097	Syak.g_00598	Prba.g_01454
OG0001098	Syak.g_00578	Prba.g_01439
OG0001099	Syak.g_02175	Prba.g_01407
OG0001100	Syak.g_00365	Prba.g_01403
OG0001101	Syak.g_00367	Prba.g_01401
OG0001102	Syak.g_00370	Prba.g_01398
OG0001103	Syak.g_00372	Prba.g_01396
OG0001104	Syak.g_00410	Prba.g_01374
OG0001105	Syak.g_00414	Prba.g_01370
OG0001106	Syak.g_00518	Prba.g_01346
OG0001107	Syak.g_00505	Prba.g_01339
OG0001108	Syak.g_00497	Prba.g_01335
OG0001109	Syak.g_00495	Prba.g_01334
OG0001110	Syak.g_00493	Prba.g_01332
OG0001111	Syak.g_00491	Prba.g_01331
OG0001112	Syak.g_00489	Prba.g_01330
OG0001113	Syak.g_00406	Prba.g_01329
OG0001114	Syak.g_00488	Prba.g_01328
OG0001115	Syak.g_00484	Prba.g_01326
OG0001116	Syak.g_00482	Prba.g_01325
OG0001117	Syak.g_00481	Prba.g_01324
OG0001118	Syak.g_00480	Prba.g_01323
OG0001119	Syak.g_00478	Prba.g_01322
OG0001120	Syak.g_00474	Prba.g_01320
OG0001121	Syak.g_00114	Prba.g_00099, Prba.g_01317
OG0001123	Syak.g_00650	Prba.g_01288
OG0001124	Syak.g_00652	Prba.g_01286
OG0001125	Syak.g_00654	Prba.g_01285
OG0001126	Syak.g_00757	Prba.g_01275
OG0001127	Syak.g_00756	Prba.g_01274
OG0001128	Syak.g_00753	Prba.g_01272
OG0001129	Syak.g_00751	Prba.g_01271
OG0001130	Syak.g_00750	Prba.g_01270
OG0001131	Syak.g_00389	Prba.g_01234
OG0001132	Syak.g_00120	Prba.g_01225
OG0001133	Syak.g_00014	Prba.g_00729
OG0001134	Syak.g_00273	Prba.g_00097
OG0001135	Syak.g_00274	Prba.g_00094
OG0001136	Syak.g_00901	Prba.g_00067
OG0001137	Syak.g_00876	Prba.g_00055
OG0001138	Syak.g_00839	Prba.g_00037
OG0001139	Syak.g_00837	Prba.g_00036
OG0001140	Syak.g_00836	Prba.g_00035
OG0001141	Syak.g_00835	Prba.g_00034
OG0001142	Syak.g_00834	Prba.g_00033
OG0001143	Syak.g_00826	Prba.g_00026
OG0001144	Syak.g_00815	Prba.g_00021
OG0001145	Syak.g_00922	Prba.g_01184
OG0001146	Syak.g_00943	Prba.g_01196
OG0001147	Syak.g_01113	Prba.g_00210
OG0001148	Syak.g_02563	Prba.g_00194
OG0001149	Syak.g_02562	Prba.g_00193
OG0001150	Syak.g_02561	Prba.g_00192
OG0001151	Syak.g_02548	Prba.g_00181
OG0001153	Syak.g_01084	Prba.g_00681
OG0001154	Syak.g_01085	Prba.g_00680
OG0001155	Syak.g_02480	Prba.g_00343
OG0001156	Syak.g_02477	Prba.g_00340
OG0001157	Syak.g_02476	Prba.g_00339
OG0001158	Syak.g_02475	Prba.g_00338
OG0001159	Syak.g_02474	Prba.g_00337
OG0001160	Syak.g_02437	Prba.g_00313
OG0001161	Syak.g_01906	Prba.g_00300
OG0001162	Syak.g_00959	Prba.g_00289
OG0001163	Syak.g_02429	Prba.g_00234
OG0001164	Syak.g_02423	Prba.g_00230
OG0001165	Syak.g_02418	Prba.g_00227
OG0001166	Syak.g_02394	Prba.g_00601
OG0001167	Syak.g_02366	Prba.g_00584
