Orthogroup	Syas	Syaa
OG0000589	Syas.g_00121	Syaa.g_01662
OG0000590	Syas.g_00120	Syaa.g_01661
OG0000591	Syas.g_00106	Syaa.g_01653
OG0000592	Syas.g_00105	Syaa.g_01652
OG0000593	Syas.g_00750	Syaa.g_01638
OG0000594	Syas.g_00749	Syaa.g_01637
OG0000595	Syas.g_00748	Syaa.g_01636
OG0000596	Syas.g_00743	Syaa.g_01630
OG0000597	Syas.g_00740	Syaa.g_01627
OG0000598	Syas.g_00739	Syaa.g_01626
OG0000599	Syas.g_00732	Syaa.g_01623
OG0000600	Syas.g_00731	Syaa.g_01622
OG0000601	Syas.g_00730	Syaa.g_01621
OG0000602	Syas.g_00725	Syaa.g_01616
OG0000603	Syas.g_00724	Syaa.g_01615
OG0000604	Syas.g_00721	Syaa.g_01612
OG0000605	Syas.g_00719	Syaa.g_01447
OG0000606	Syas.g_00716	Syaa.g_01055
OG0000607	Syas.g_00713	Syaa.g_01058
OG0000608	Syas.g_00712	Syaa.g_01059
OG0000609	Syas.g_00710	Syaa.g_01061
OG0000610	Syas.g_00702	Syaa.g_01068
OG0000611	Syas.g_00699	Syaa.g_01071
OG0000612	Syas.g_00698	Syaa.g_01072
OG0000613	Syas.g_01825	Syaa.g_00199
OG0000614	Syas.g_01044	Syaa.g_00906
OG0000615	Syas.g_00650	Syaa.g_01113
OG0000616	Syas.g_02011	Syaa.g_02742
OG0000617	Syas.g_00180	Syaa.g_01244
OG0000618	Syas.g_00181	Syaa.g_01245
OG0000619	Syas.g_00182	Syaa.g_01246
OG0000620	Syas.g_00188	Syaa.g_01259
OG0000621	Syas.g_00189	Syaa.g_01260
OG0000622	Syas.g_00190	Syaa.g_01261
OG0000623	Syas.g_00191	Syaa.g_01262
OG0000624	Syas.g_00192	Syaa.g_01264
OG0000625	Syas.g_00193	Syaa.g_01265
OG0000626	Syas.g_00194	Syaa.g_01266
OG0000627	Syas.g_00372	Syaa.g_01414
OG0000628	Syas.g_00373	Syaa.g_01413
OG0000629	Syas.g_00376	Syaa.g_01410
OG0000630	Syas.g_00397	Syaa.g_01406
OG0000631	Syas.g_00405	Syaa.g_01400
OG0000632	Syas.g_00406	Syaa.g_01399
OG0000633	Syas.g_00407	Syaa.g_01397
OG0000634	Syas.g_00600	Syaa.g_01150
OG0000635	Syas.g_00599	Syaa.g_01151
OG0000636	Syas.g_00597	Syaa.g_01153
OG0000637	Syas.g_00595	Syaa.g_01155
OG0000638	Syas.g_00594	Syaa.g_01156
OG0000639	Syas.g_00593	Syaa.g_01157
OG0000640	Syas.g_00592	Syaa.g_01158
OG0000641	Syas.g_00587	Syaa.g_01162
OG0000642	Syas.g_00586	Syaa.g_01163
OG0000643	Syas.g_00585	Syaa.g_01165
OG0000644	Syas.g_00584	Syaa.g_01166
OG0000645	Syas.g_00583	Syaa.g_01184
OG0000646	Syas.g_00580	Syaa.g_01187
OG0000647	Syas.g_00578	Syaa.g_01189
OG0000648	Syas.g_00576	Syaa.g_01191
OG0000649	Syas.g_00575	Syaa.g_01192
OG0000650	Syas.g_00574	Syaa.g_01193
OG0000651	Syas.g_00573	Syaa.g_01194
OG0000652	Syas.g_00572	Syaa.g_01195
OG0000653	Syas.g_00570	Syaa.g_01197
OG0000654	Syas.g_00569	Syaa.g_01198
OG0000655	Syas.g_00568	Syaa.g_01199
OG0000656	Syas.g_00565	Syaa.g_01202
OG0000657	Syas.g_00232	Syaa.g_00838
OG0000658	Syas.g_00235	Syaa.g_00836
OG0000659	Syas.g_00236	Syaa.g_00835
OG0000660	Syas.g_00240	Syaa.g_00831
OG0000662	Syas.g_00281	Syaa.g_00827
OG0000663	Syas.g_00284	Syaa.g_00824
OG0000664	Syas.g_00287	Syaa.g_00823
OG0000665	Syas.g_00385	Syaa.g_01442
OG0000666	Syas.g_01362	Syaa.g_01448
OG0000668	Syas.g_00221	Syaa.g_01300
OG0000669	Syas.g_00684	Syaa.g_01084
OG0000670	Syas.g_00681	Syaa.g_01087
OG0000671	Syas.g_00679	Syaa.g_01089
OG0000672	Syas.g_00676	Syaa.g_01092
OG0000673	Syas.g_00673	Syaa.g_01095
OG0000674	Syas.g_00671	Syaa.g_01097
OG0000675	Syas.g_00670	Syaa.g_01098
OG0000676	Syas.g_00668	Syaa.g_01100
OG0000677	Syas.g_00667	Syaa.g_01101
OG0000678	Syas.g_00660	Syaa.g_01106
OG0000679	Syas.g_00629	Syaa.g_01116
OG0000680	Syas.g_00628	Syaa.g_01117
OG0000681	Syas.g_00625	Syaa.g_01120
OG0000682	Syas.g_00624	Syaa.g_01121
OG0000683	Syas.g_00623	Syaa.g_01122
OG0000684	Syas.g_00621	Syaa.g_01132
OG0000685	Syas.g_00187	Syaa.g_01134
OG0000686	Syas.g_00619	Syaa.g_01135
OG0000687	Syas.g_00618	Syaa.g_01136
OG0000688	Syas.g_00612	Syaa.g_01140
OG0000689	Syas.g_00610	Syaa.g_01142
OG0000690	Syas.g_00609	Syaa.g_01143
OG0000691	Syas.g_00608	Syaa.g_01144
OG0000692	Syas.g_00606	Syaa.g_01145
OG0000693	Syas.g_00604	Syaa.g_01146
OG0000694	Syas.g_00603	Syaa.g_01147
OG0000695	Syas.g_00410	Syaa.g_01395
OG0000696	Syas.g_00411	Syaa.g_01394
OG0000697	Syas.g_00413	Syaa.g_01392
OG0000698	Syas.g_00417	Syaa.g_01389
OG0000699	Syas.g_00419	Syaa.g_01387
OG0000700	Syas.g_00420	Syaa.g_01386
OG0000701	Syas.g_00421	Syaa.g_01385
OG0000702	Syas.g_00437	Syaa.g_01376
OG0000703	Syas.g_00438	Syaa.g_01375
OG0000704	Syas.g_00446	Syaa.g_01373
OG0000705	Syas.g_00453	Syaa.g_01365
OG0000706	Syas.g_00454	Syaa.g_01364
OG0000707	Syas.g_00455	Syaa.g_01363
OG0000708	Syas.g_00458	Syaa.g_01360
OG0000709	Syas.g_00466	Syaa.g_01351
OG0000710	Syas.g_00497	Syaa.g_01348
OG0000711	Syas.g_00546	Syaa.g_01320
OG0000712	Syas.g_00548	Syaa.g_01318
OG0000713	Syas.g_00549	Syaa.g_01317
OG0000714	Syas.g_00551	Syaa.g_01315
OG0000715	Syas.g_00553	Syaa.g_01313
OG0000716	Syas.g_00556	Syaa.g_01309
OG0000717	Syas.g_00557	Syaa.g_01308
OG0000718	Syas.g_00561	Syaa.g_01304
OG0000719	Syas.g_00223	Syaa.g_01302
OG0000720	Syas.g_00209	Syaa.g_01289
OG0000721	Syas.g_00207	Syaa.g_01287
OG0000722	Syas.g_00206	Syaa.g_01286
OG0000723	Syas.g_00196	Syaa.g_01268
OG0000724	Syas.g_00999	Syaa.g_00872
OG0000725	Syas.g_01024	Syaa.g_00882
OG0000726	Syas.g_01025	Syaa.g_00883
OG0000727	Syas.g_01026	Syaa.g_00884
OG0000728	Syas.g_01028	Syaa.g_00886
OG0000729	Syas.g_02145	Syaa.g_00100
OG0000730	Syas.g_01544	Syaa.g_02185
OG0000731	Syas.g_01532	Syaa.g_02173
OG0000732	Syas.g_02086	Syaa.g_00054
OG0000733	Syas.g_00096	Syaa.g_02621
OG0000734	Syas.g_02414	Syaa.g_02388
OG0000735	Syas.g_01201	Syaa.g_00754
OG0000736	Syas.g_01200	Syaa.g_00755
OG0000737	Syas.g_01199	Syaa.g_00756
OG0000738	Syas.g_01193	Syaa.g_00761
OG0000739	Syas.g_01192	Syaa.g_00762
OG0000740	Syas.g_01191	Syaa.g_00763
OG0000741	Syas.g_01188	Syaa.g_00766
OG0000742	Syas.g_01185	Syaa.g_00769
OG0000743	Syas.g_01182	Syaa.g_00771
OG0000744	Syas.g_01181	Syaa.g_00772
OG0000745	Syas.g_01178	Syaa.g_00774
OG0000746	Syas.g_01176	Syaa.g_00776
OG0000747	Syas.g_01174	Syaa.g_00777
OG0000748	Syas.g_01146	Syaa.g_00787
OG0000749	Syas.g_01144	Syaa.g_00789
OG0000750	Syas.g_01143	Syaa.g_00790
OG0000751	Syas.g_01138	Syaa.g_00797
OG0000752	Syas.g_01136	Syaa.g_00799
OG0000753	Syas.g_01133	Syaa.g_00802
OG0000754	Syas.g_01128	Syaa.g_01025
OG0000755	Syas.g_01117	Syaa.g_01005
OG0000756	Syas.g_01116	Syaa.g_01004
OG0000757	Syas.g_01108	Syaa.g_00996
OG0000758	Syas.g_01107	Syaa.g_00995
OG0000759	Syas.g_01106	Syaa.g_00994
OG0000760	Syas.g_01105	Syaa.g_00993
OG0000761	Syas.g_01104	Syaa.g_00992
OG0000762	Syas.g_01102	Syaa.g_00988
OG0000763	Syas.g_01091	Syaa.g_00986
OG0000764	Syas.g_01090	Syaa.g_00985
OG0000765	Syas.g_01076	Syaa.g_00968
OG0000766	Syas.g_01075	Syaa.g_00967
OG0000767	Syas.g_01073	Syaa.g_00965
OG0000768	Syas.g_01072	Syaa.g_00964
OG0000769	Syas.g_01070	Syaa.g_00962
OG0000770	Syas.g_01067	Syaa.g_00959
OG0000771	Syas.g_00993	Syaa.g_00866
OG0000772	Syas.g_01461	Syaa.g_01526
OG0000773	Syas.g_00002	Syaa.g_00749
OG0000774	Syas.g_02862	Syaa.g_00745
OG0000775	Syas.g_02860	Syaa.g_00742
OG0000776	Syas.g_02859	Syaa.g_00741
OG0000777	Syas.g_02858	Syaa.g_00740
OG0000778	Syas.g_02857	Syaa.g_00739
OG0000779	Syas.g_02852	Syaa.g_00733
OG0000780	Syas.g_02847	Syaa.g_00730
OG0000781	Syas.g_02842	Syaa.g_00726
OG0000782	Syas.g_02841	Syaa.g_00725
OG0000783	Syas.g_02840	Syaa.g_00724
OG0000784	Syas.g_02839	Syaa.g_00723
OG0000785	Syas.g_02837	Syaa.g_00721
OG0000786	Syas.g_02833	Syaa.g_01875
OG0000787	Syas.g_02832	Syaa.g_01876
OG0000788	Syas.g_00782	Syaa.g_01620
OG0000789	Syas.g_01507	Syaa.g_01434
OG0000790	Syas.g_01266	Syaa.g_02064
OG0000791	Syas.g_01268	Syaa.g_02066
OG0000792	Syas.g_01269	Syaa.g_02067
OG0000793	Syas.g_01359	Syaa.g_02072
OG0000794	Syas.g_01361	Syaa.g_02073
OG0000795	Syas.g_01363	Syaa.g_02074
OG0000796	Syas.g_01368	Syaa.g_02078
OG0000797	Syas.g_01369	Syaa.g_02079
OG0000798	Syas.g_01750	Syaa.g_00265
OG0000798	Syas.g_02134	Syaa.g_00494
OG0000799	Syas.g_02789	Syaa.g_01743
OG0000800	Syas.g_02790	Syaa.g_01747
OG0000801	Syas.g_02791	Syaa.g_01748
OG0000802	Syas.g_02797	Syaa.g_01753
OG0000803	Syas.g_02800	Syaa.g_01758
OG0000804	Syas.g_02803	Syaa.g_01761
OG0000805	Syas.g_02805	Syaa.g_01763
OG0000806	Syas.g_02807	Syaa.g_01765
OG0000807	Syas.g_02808	Syaa.g_01767
OG0000808	Syas.g_02809	Syaa.g_01768
OG0000809	Syas.g_02811	Syaa.g_01771
OG0000810	Syas.g_02813	Syaa.g_01772
OG0000811	Syas.g_02822	Syaa.g_01778
OG0000812	Syas.g_02824	Syaa.g_01780
OG0000813	Syas.g_02825	Syaa.g_01781
OG0000814	Syas.g_02827	Syaa.g_01783
OG0000815	Syas.g_02829	Syaa.g_01784
OG0000816	Syas.g_02831	Syaa.g_01785
OG0000817	Syas.g_02753	Syaa.g_01786
OG0000818	Syas.g_01282	Syaa.g_01792
OG0000819	Syas.g_01283	Syaa.g_01793
OG0000820	Syas.g_01284	Syaa.g_01794
OG0000821	Syas.g_01289	Syaa.g_01800
OG0000822	Syas.g_01291	Syaa.g_01802
OG0000823	Syas.g_01292	Syaa.g_01803
OG0000824	Syas.g_01297	Syaa.g_01807
OG0000825	Syas.g_01298	Syaa.g_01808
OG0000826	Syas.g_01299	Syaa.g_01809
OG0000827	Syas.g_01300	Syaa.g_01810
OG0000828	Syas.g_01303	Syaa.g_01813
OG0000829	Syas.g_01304	Syaa.g_01814
OG0000830	Syas.g_01305	Syaa.g_01815
OG0000831	Syas.g_01308	Syaa.g_01817
OG0000832	Syas.g_01476	Syaa.g_00627
OG0000833	Syas.g_02738	Syaa.g_00611
OG0000834	Syas.g_02737	Syaa.g_00608
OG0000835	Syas.g_02736	Syaa.g_00607
OG0000836	Syas.g_02732	Syaa.g_00603
OG0000837	Syas.g_02731	Syaa.g_00601
OG0000838	Syas.g_02727	Syaa.g_00597
OG0000839	Syas.g_02726	Syaa.g_00596
OG0000840	Syas.g_02725	Syaa.g_00595
OG0000841	Syas.g_02724	Syaa.g_00594
OG0000842	Syas.g_02723	Syaa.g_00593
OG0000843	Syas.g_02722	Syaa.g_00592
OG0000844	Syas.g_02720	Syaa.g_00590
OG0000845	Syas.g_02719	Syaa.g_00589
OG0000846	Syas.g_02718	Syaa.g_00588
OG0000847	Syas.g_02717	Syaa.g_00587
OG0000848	Syas.g_02715	Syaa.g_00585
OG0000849	Syas.g_02714	Syaa.g_00584
OG0000850	Syas.g_02711	Syaa.g_00582
OG0000851	Syas.g_02708	Syaa.g_00577
OG0000852	Syas.g_02707	Syaa.g_00576
OG0000853	Syas.g_02703	Syaa.g_00572
OG0000854	Syas.g_02701	Syaa.g_00570
OG0000855	Syas.g_02700	Syaa.g_00569
OG0000856	Syas.g_00103	Syaa.g_01650
OG0000857	Syas.g_00579	Syaa.g_01188
OG0000858	Syas.g_02693	Syaa.g_00563
OG0000859	Syas.g_02692	Syaa.g_00562
OG0000860	Syas.g_02679	Syaa.g_00549
OG0000861	Syas.g_02678	Syaa.g_00548
OG0000862	Syas.g_02677	Syaa.g_00547
OG0000863	Syas.g_02675	Syaa.g_00543
OG0000864	Syas.g_02674	Syaa.g_00542
OG0000865	Syas.g_02673	Syaa.g_00541
OG0000866	Syas.g_02672	Syaa.g_00540
OG0000867	Syas.g_02671	Syaa.g_00539
OG0000868	Syas.g_02667	Syaa.g_00536
OG0000869	Syas.g_02662	Syaa.g_00531
OG0000870	Syas.g_02657	Syaa.g_00526
OG0000871	Syas.g_02656	Syaa.g_00525
OG0000872	Syas.g_02650	Syaa.g_00511
OG0000873	Syas.g_02647	Syaa.g_00497
OG0000874	Syas.g_02645	Syaa.g_00519
OG0000875	Syas.g_02644	Syaa.g_00438
OG0000876	Syas.g_00280	Syaa.g_00682
OG0000877	Syas.g_02603	Syaa.g_00679
OG0000878	Syas.g_02602	Syaa.g_00678
OG0000879	Syas.g_02601	Syaa.g_00677
OG0000880	Syas.g_02600	Syaa.g_00676
OG0000881	Syas.g_02596	Syaa.g_00671
OG0000882	Syas.g_02591	Syaa.g_00666
OG0000883	Syas.g_02586	Syaa.g_00661
OG0000884	Syas.g_02584	Syaa.g_00659
OG0000885	Syas.g_02583	Syaa.g_00658
OG0000886	Syas.g_02582	Syaa.g_00657
OG0000887	Syas.g_02581	Syaa.g_00656
OG0000888	Syas.g_02579	Syaa.g_00654
OG0000889	Syas.g_02577	Syaa.g_00652
OG0000890	Syas.g_02574	Syaa.g_00644
OG0000891	Syas.g_02573	Syaa.g_00643
OG0000892	Syas.g_02571	Syaa.g_00640
OG0000893	Syas.g_01677	Syaa.g_02352
OG0000894	Syas.g_01667	Syaa.g_02349
OG0000895	Syas.g_01663	Syaa.g_02345
OG0000896	Syas.g_01662	Syaa.g_02344
OG0000897	Syas.g_01660	Syaa.g_02342
OG0000898	Syas.g_01659	Syaa.g_02341
OG0000899	Syas.g_01658	Syaa.g_02340
OG0000900	Syas.g_01657	Syaa.g_02339
OG0000901	Syas.g_01652	Syaa.g_02334
OG0000902	Syas.g_01651	Syaa.g_02332
OG0000903	Syas.g_01637	Syaa.g_02313
OG0000904	Syas.g_01642	Syaa.g_02318
OG0000905	Syas.g_01647	Syaa.g_02324
OG0000906	Syas.g_01649	Syaa.g_02327
OG0000907	Syas.g_01635	Syaa.g_02295
OG0000908	Syas.g_01632	Syaa.g_02292
OG0000909	Syas.g_01631	Syaa.g_02291
OG0000910	Syas.g_01630	Syaa.g_02290
OG0000911	Syas.g_01628	Syaa.g_02288
OG0000912	Syas.g_01627	Syaa.g_02287
OG0000913	Syas.g_01626	Syaa.g_02286
OG0000914	Syas.g_01625	Syaa.g_02285
OG0000915	Syas.g_01623	Syaa.g_02283
OG0000916	Syas.g_01622	Syaa.g_02282
OG0000917	Syas.g_01621	Syaa.g_02281
OG0000918	Syas.g_01620	Syaa.g_02280
OG0000919	Syas.g_01619	Syaa.g_02279
OG0000920	Syas.g_01618	Syaa.g_02278
OG0000921	Syas.g_01617	Syaa.g_02277
OG0000922	Syas.g_01616	Syaa.g_02276
OG0000923	Syas.g_01612	Syaa.g_02272
OG0000924	Syas.g_01611	Syaa.g_02271
OG0000925	Syas.g_01610	Syaa.g_02270
OG0000926	Syas.g_01609	Syaa.g_02269
OG0000927	Syas.g_01607	Syaa.g_02267
OG0000928	Syas.g_01606	Syaa.g_02266
OG0000929	Syas.g_01605	Syaa.g_02265
OG0000930	Syas.g_01604	Syaa.g_02264
OG0000931	Syas.g_01603	Syaa.g_02263
OG0000932	Syas.g_01602	Syaa.g_02262
OG0000933	Syas.g_01596	Syaa.g_02256
OG0000934	Syas.g_01594	Syaa.g_02254
OG0000935	Syas.g_01593	Syaa.g_02253
OG0000936	Syas.g_01592	Syaa.g_02252
OG0000937	Syas.g_01591	Syaa.g_02251
OG0000938	Syas.g_01588	Syaa.g_02248
OG0000939	Syas.g_01587	Syaa.g_02247
OG0000940	Syas.g_01580	Syaa.g_02240
OG0000941	Syas.g_01578	Syaa.g_02238
OG0000942	Syas.g_01576	Syaa.g_02236
OG0000943	Syas.g_01575	Syaa.g_02235
OG0000944	Syas.g_01573	Syaa.g_02233
OG0000945	Syas.g_01572	Syaa.g_02231
OG0000946	Syas.g_01565	Syaa.g_02225
OG0000947	Syas.g_01562	Syaa.g_02222
OG0000948	Syas.g_01561	Syaa.g_02221
OG0000949	Syas.g_02213	Syaa.g_00172
OG0000950	Syas.g_02197	Syaa.g_00159
OG0000951	Syas.g_02190	Syaa.g_00153
OG0000952	Syas.g_02186	Syaa.g_00149
OG0000953	Syas.g_02182	Syaa.g_00143
OG0000954	Syas.g_02174	Syaa.g_00138
OG0000955	Syas.g_02173	Syaa.g_00137
OG0000956	Syas.g_02171	Syaa.g_00135
OG0000957	Syas.g_02158	Syaa.g_00125
OG0000958	Syas.g_02157	Syaa.g_00124
OG0000959	Syas.g_02154	Syaa.g_00120
OG0000960	Syas.g_02153	Syaa.g_00119
OG0000961	Syas.g_02345	Syaa.g_00106
OG0000962	Syas.g_02146	Syaa.g_00102
OG0000963	Syas.g_02143	Syaa.g_00097
OG0000964	Syas.g_02142	Syaa.g_00096
OG0000965	Syas.g_02141	Syaa.g_00095
OG0000966	Syas.g_02112	Syaa.g_00083
OG0000967	Syas.g_02108	Syaa.g_00074
OG0000968	Syas.g_02106	Syaa.g_00078
OG0000969	Syas.g_02104	Syaa.g_00077
OG0000970	Syas.g_02103	Syaa.g_00076
OG0000971	Syas.g_02101	Syaa.g_00069
OG0000972	Syas.g_02100	Syaa.g_00068
OG0000973	Syas.g_02099	Syaa.g_00067
OG0000974	Syas.g_02098	Syaa.g_00066
OG0000975	Syas.g_02097	Syaa.g_00065
OG0000976	Syas.g_02096	Syaa.g_00064
OG0000977	Syas.g_02094	Syaa.g_00062
OG0000978	Syas.g_02093	Syaa.g_00061
OG0000979	Syas.g_02090	Syaa.g_00058
OG0000980	Syas.g_02087	Syaa.g_00055
OG0000981	Syas.g_02084	Syaa.g_00052
OG0000982	Syas.g_01882	Syaa.g_02593
OG0000983	Syas.g_01883	Syaa.g_02594
OG0000984	Syas.g_01884	Syaa.g_02595
OG0000985	Syas.g_01888	Syaa.g_02597
OG0000986	Syas.g_01891	Syaa.g_02601
OG0000987	Syas.g_01897	Syaa.g_02603
OG0000988	Syas.g_01902	Syaa.g_02608
OG0000989	Syas.g_01908	Syaa.g_02616
OG0000990	Syas.g_01937	Syaa.g_02647
OG0000991	Syas.g_01939	Syaa.g_02650
OG0000992	Syas.g_01943	Syaa.g_02653
OG0000993	Syas.g_01945	Syaa.g_02654
OG0000994	Syas.g_01948	Syaa.g_02657
OG0000995	Syas.g_01955	Syaa.g_02662
OG0000996	Syas.g_01977	Syaa.g_02705
OG0000997	Syas.g_01993	Syaa.g_02725
OG0000998	Syas.g_01995	Syaa.g_02727
OG0000999	Syas.g_01996	Syaa.g_02728
OG0001000	Syas.g_02000	Syaa.g_02732
OG0001001	Syas.g_02006	Syaa.g_02738
OG0001002	Syas.g_02014	Syaa.g_02745
OG0001003	Syas.g_02016	Syaa.g_02747
OG0001004	Syas.g_02017	Syaa.g_02748
OG0001005	Syas.g_02018	Syaa.g_02749
OG0001006	Syas.g_02032	Syaa.g_02756
OG0001007	Syas.g_02034	Syaa.g_02758
OG0001008	Syas.g_01496	Syaa.g_00704
OG0001009	Syas.g_02065	Syaa.g_00034
OG0001010	Syas.g_02066	Syaa.g_00035
OG0001011	Syas.g_02068	Syaa.g_00037
OG0001012	Syas.g_00152	Syaa.g_02589
OG0001013	Syas.g_01866	Syaa.g_02576
OG0001014	Syas.g_01857	Syaa.g_02572
OG0001015	Syas.g_01856	Syaa.g_02571
OG0001016	Syas.g_02517	Syaa.g_00348
OG0001017	Syas.g_02511	Syaa.g_00342
OG0001018	Syas.g_02509	Syaa.g_00340
OG0001019	Syas.g_02469	Syaa.g_00323
OG0001020	Syas.g_02443	Syaa.g_02355
OG0001021	Syas.g_02437	Syaa.g_02359
OG0001022	Syas.g_02434	Syaa.g_02365
OG0001023	Syas.g_02433	Syaa.g_02366
OG0001024	Syas.g_00135	Syaa.g_02370
OG0001025	Syas.g_02424	Syaa.g_02377
OG0001026	Syas.g_02412	Syaa.g_02390
OG0001027	Syas.g_02408	Syaa.g_02397
OG0001028	Syas.g_02405	Syaa.g_02399
OG0001029	Syas.g_02403	Syaa.g_02401
OG0001030	Syas.g_02384	Syaa.g_02422
OG0001031	Syas.g_02293	Syaa.g_02500
OG0001032	Syas.g_02290	Syaa.g_02502
OG0001033	Syas.g_02239	Syaa.g_02539
OG0001034	Syas.g_02556	Syaa.g_02108
OG0001035	Syas.g_01704	Syaa.g_00298
OG0001036	Syas.g_01709	Syaa.g_00293
OG0001037	Syas.g_01711	Syaa.g_00291
OG0001038	Syas.g_01751	Syaa.g_00264
OG0001039	Syas.g_01754	Syaa.g_00261
OG0001041	Syas.g_01761	Syaa.g_00253
OG0001042	Syas.g_01821	Syaa.g_00227
OG0001043	Syas.g_01817	Syaa.g_00223
OG0001044	Syas.g_01542	Syaa.g_02183
OG0001045	Syas.g_01529	Syaa.g_02170
OG0001046	Syas.g_00532	Syaa.g_01332
OG0001047	Syas.g_01494	Syaa.g_00706
OG0001048	Syas.g_01493	Syaa.g_00707
OG0001049	Syas.g_02742	Syaa.g_00710
OG0001050	Syas.g_02743	Syaa.g_00711
OG0001051	Syas.g_02744	Syaa.g_00712
OG0001052	Syas.g_01337	Syaa.g_01846
OG0001053	Syas.g_01250	Syaa.g_02048
OG0001054	Syas.g_01231	Syaa.g_02031
OG0001055	Syas.g_01210	Syaa.g_02010
OG0001056	Syas.g_00068	Syaa.g_01975
OG0001057	Syas.g_00763	Syaa.g_01966
OG0001058	Syas.g_00787	Syaa.g_01951
OG0001059	Syas.g_00791	Syaa.g_01947
OG0001060	Syas.g_00797	Syaa.g_01941
OG0001061	Syas.g_00816	Syaa.g_01919
OG0001062	Syas.g_00819	Syaa.g_01917
OG0001063	Syas.g_00830	Syaa.g_01912
OG0001064	Syas.g_00831	Syaa.g_01911
OG0001065	Syas.g_00832	Syaa.g_01910
OG0001066	Syas.g_00833	Syaa.g_01909
OG0001067	Syas.g_00834	Syaa.g_01908
OG0001068	Syas.g_00835	Syaa.g_01907
OG0001069	Syas.g_00836	Syaa.g_01906
OG0001070	Syas.g_00840	Syaa.g_01903
OG0001071	Syas.g_00841	Syaa.g_01902
OG0001072	Syas.g_00844	Syaa.g_01898
OG0001073	Syas.g_00855	Syaa.g_01884
OG0001074	Syas.g_00157	Syaa.g_01678
OG0001075	Syas.g_00163	Syaa.g_01676
OG0001076	Syas.g_00113	Syaa.g_01659
OG0001077	Syas.g_00101	Syaa.g_01647
OG0001078	Syas.g_00745	Syaa.g_01632
OG0001079	Syas.g_00729	Syaa.g_01619
OG0001080	Syas.g_00717	Syaa.g_01443
OG0001081	Syas.g_00715	Syaa.g_01056
OG0001082	Syas.g_00714	Syaa.g_01057
OG0001083	Syas.g_00707	Syaa.g_01064
OG0001084	Syas.g_00706	Syaa.g_01065
OG0001085	Syas.g_00693	Syaa.g_01075
OG0001086	Syas.g_00691	Syaa.g_01077
OG0001087	Syas.g_00071	Syaa.g_00920
OG0001088	Syas.g_01060	Syaa.g_00916
OG0001089	Syas.g_01039	Syaa.g_00890
OG0001090	Syas.g_00980	Syaa.g_01237
OG0001091	Syas.g_00979	Syaa.g_01239
OG0001092	Syas.g_00178	Syaa.g_01242
OG0001093	Syas.g_00184	Syaa.g_01248
OG0001095	Syas.g_00582	Syaa.g_01185
OG0001097	Syas.g_00243	Syaa.g_00828
OG0001098	Syas.g_00880	Syaa.g_01441
OG0001099	Syas.g_02404	Syaa.g_02400
OG0001100	Syas.g_00682	Syaa.g_01086
OG0001101	Syas.g_00680	Syaa.g_01088
OG0001102	Syas.g_00677	Syaa.g_01091
OG0001103	Syas.g_00675	Syaa.g_01093
OG0001104	Syas.g_00620	Syaa.g_01133
OG0001105	Syas.g_00617	Syaa.g_01137
OG0001106	Syas.g_00447	Syaa.g_01372
OG0001107	Syas.g_00459	Syaa.g_01359
OG0001108	Syas.g_00494	Syaa.g_01350
OG0001109	Syas.g_00496	Syaa.g_01349
OG0001110	Syas.g_00498	Syaa.g_01347
OG0001111	Syas.g_00500	Syaa.g_01345
OG0001112	Syas.g_00503	Syaa.g_01343
OG0001113	Syas.g_00504	Syaa.g_01342
OG0001114	Syas.g_00505	Syaa.g_01341
OG0001115	Syas.g_00527	Syaa.g_01337
OG0001116	Syas.g_00529	Syaa.g_01335
OG0001117	Syas.g_00530	Syaa.g_01334
OG0001118	Syas.g_00531	Syaa.g_01333
OG0001119	Syas.g_00533	Syaa.g_01331
OG0001120	Syas.g_00539	Syaa.g_01328
OG0001122	Syas.g_00222	Syaa.g_01301
OG0001123	Syas.g_00214	Syaa.g_01294
OG0001124	Syas.g_00212	Syaa.g_01292
OG0001125	Syas.g_00210	Syaa.g_01290
OG0001126	Syas.g_00991	Syaa.g_00864
OG0001127	Syas.g_00992	Syaa.g_00865
OG0001128	Syas.g_00995	Syaa.g_00868
OG0001129	Syas.g_00997	Syaa.g_00870
OG0001130	Syas.g_00998	Syaa.g_00871
OG0001131	Syas.g_01401	Syaa.g_01108
OG0001132	Syas.g_00525	Syaa.g_01468
OG0001133	Syas.g_00109	Syaa.g_01656
OG0001136	Syas.g_01187	Syaa.g_00767
OG0001138	Syas.g_01114	Syaa.g_01002
OG0001139	Syas.g_01112	Syaa.g_01000
OG0001140	Syas.g_01111	Syaa.g_00999
OG0001141	Syas.g_01110	Syaa.g_00998
OG0001142	Syas.g_01109	Syaa.g_00997
OG0001143	Syas.g_01092	Syaa.g_00987
OG0001144	Syas.g_01084	Syaa.g_00978
OG0001145	Syas.g_02867	Syaa.g_00748
OG0001146	Syas.g_02846	Syaa.g_00729
OG0001147	Syas.g_01329	Syaa.g_01837
OG0001148	Syas.g_01263	Syaa.g_02061
OG0001149	Syas.g_01264	Syaa.g_02062
OG0001150	Syas.g_01265	Syaa.g_02063
OG0001151	Syas.g_01366	Syaa.g_02076
OG0001152	Syas.g_01367	Syaa.g_02077
OG0001153	Syas.g_01301	Syaa.g_01811
OG0001154	Syas.g_01302	Syaa.g_01812
OG0001156	Syas.g_01489	Syaa.g_00623
