Orthogroup	Syas	Syar
OG0000576	Syas.g_00850	Syar.g_02187
OG0000577	Syas.g_00851	Syar.g_02186
OG0000578	Syas.g_00852	Syar.g_02185
OG0000579	Syas.g_00853	Syar.g_02184
OG0000580	Syas.g_00854	Syar.g_02183
OG0000581	Syas.g_00861	Syar.g_02175
OG0000582	Syas.g_00873	Syar.g_02131
OG0000583	Syas.g_00872	Syar.g_02132
OG0000584	Syas.g_00871	Syar.g_02133
OG0000585	Syas.g_00868	Syar.g_02170
OG0000586	Syas.g_00867	Syar.g_02171
OG0000587	Syas.g_00865	Syar.g_02173
OG0000588	Syas.g_00960	Syar.g_02275
OG0000589	Syas.g_00121	Syar.g_02261
OG0000590	Syas.g_00120	Syar.g_02260
OG0000591	Syas.g_00106	Syar.g_02246
OG0000592	Syas.g_00105	Syar.g_02245
OG0000593	Syas.g_00750	Syar.g_02414
OG0000594	Syas.g_00749	Syar.g_02415
OG0000595	Syas.g_00748	Syar.g_02416
OG0000596	Syas.g_00743	Syar.g_02421
OG0000597	Syas.g_00740	Syar.g_02424
OG0000598	Syas.g_00739	Syar.g_02425
OG0000599	Syas.g_00732	Syar.g_02428
OG0000600	Syas.g_00731	Syar.g_02429
OG0000601	Syas.g_00730	Syar.g_02430
OG0000602	Syas.g_00725	Syar.g_02435
OG0000603	Syas.g_00724	Syar.g_02436
OG0000604	Syas.g_00721	Syar.g_02438
OG0000605	Syas.g_00719	Syar.g_02440
OG0000606	Syas.g_00716	Syar.g_02443
OG0000607	Syas.g_00713	Syar.g_02446
OG0000608	Syas.g_00712	Syar.g_02447
OG0000609	Syas.g_00710	Syar.g_02470
OG0000610	Syas.g_00702	Syar.g_01917
OG0000611	Syas.g_00699	Syar.g_01914
OG0000612	Syas.g_00698	Syar.g_01913
OG0000613	Syas.g_01825	Syar.g_00712
OG0000614	Syas.g_01044	Syar.g_02012
OG0000615	Syas.g_00650	Syar.g_02603
OG0000616	Syas.g_02011	Syar.g_00454
OG0000617	Syas.g_00180	Syar.g_01576
OG0000618	Syas.g_00181	Syar.g_01575
OG0000619	Syas.g_00182	Syar.g_01574
OG0000620	Syas.g_00188	Syar.g_01569
OG0000621	Syas.g_00189	Syar.g_01568
OG0000622	Syas.g_00190	Syar.g_01566
OG0000623	Syas.g_00191	Syar.g_01565
OG0000624	Syas.g_00192	Syar.g_01564
OG0000625	Syas.g_00193	Syar.g_01563
OG0000626	Syas.g_00194	Syar.g_01562
OG0000627	Syas.g_00372	Syar.g_01868
OG0000628	Syas.g_00373	Syar.g_01869
OG0000629	Syas.g_00376	Syar.g_01872
OG0000630	Syas.g_00397	Syar.g_02586
OG0000631	Syas.g_00405	Syar.g_02579
OG0000632	Syas.g_00406	Syar.g_02578
OG0000633	Syas.g_00407	Syar.g_02576
OG0000634	Syas.g_00600	Syar.g_02635
OG0000635	Syas.g_00599	Syar.g_02636
OG0000636	Syas.g_00597	Syar.g_02638
OG0000637	Syas.g_00595	Syar.g_02640
OG0000638	Syas.g_00594	Syar.g_02641
OG0000639	Syas.g_00593	Syar.g_02642
OG0000640	Syas.g_00592	Syar.g_02643
OG0000641	Syas.g_00587	Syar.g_02648
OG0000642	Syas.g_00586	Syar.g_02649
OG0000643	Syas.g_00585	Syar.g_02650
OG0000644	Syas.g_00584	Syar.g_02651
OG0000645	Syas.g_00583	Syar.g_02652
OG0000646	Syas.g_00580	Syar.g_02655
OG0000647	Syas.g_00578	Syar.g_02657
OG0000648	Syas.g_00576	Syar.g_02659
OG0000649	Syas.g_00575	Syar.g_02660
OG0000650	Syas.g_00574	Syar.g_02661
OG0000651	Syas.g_00573	Syar.g_02662
OG0000652	Syas.g_00572	Syar.g_02663
OG0000653	Syas.g_00570	Syar.g_02665
OG0000654	Syas.g_00569	Syar.g_02666
OG0000655	Syas.g_00568	Syar.g_02667
OG0000656	Syas.g_00565	Syar.g_02479
OG0000657	Syas.g_00232	Syar.g_01812
OG0000658	Syas.g_00235	Syar.g_01815
OG0000659	Syas.g_00236	Syar.g_01816
OG0000660	Syas.g_00240	Syar.g_01820
OG0000661	Syas.g_00242	Syar.g_01822
OG0000662	Syas.g_00281	Syar.g_01829
OG0000663	Syas.g_00284	Syar.g_01832
OG0000664	Syas.g_00287	Syar.g_01837
OG0000665	Syas.g_00385	Syar.g_02774
OG0000666	Syas.g_01362	Syar.g_01241
OG0000667	Syas.g_00088	Syar.g_02346
OG0000668	Syas.g_00221	Syar.g_01802
OG0000669	Syas.g_00684	Syar.g_01627
OG0000670	Syas.g_00681	Syar.g_01624
OG0000671	Syas.g_00679	Syar.g_01622
OG0000672	Syas.g_00676	Syar.g_01619
OG0000673	Syas.g_00673	Syar.g_01615
OG0000674	Syas.g_00671	Syar.g_01613
OG0000675	Syas.g_00670	Syar.g_01612
OG0000676	Syas.g_00668	Syar.g_01608
OG0000677	Syas.g_00667	Syar.g_01607
OG0000678	Syas.g_00660	Syar.g_02037
OG0000679	Syas.g_00629	Syar.g_02606
OG0000680	Syas.g_00628	Syar.g_02607
OG0000681	Syas.g_00625	Syar.g_02610
OG0000682	Syas.g_00624	Syar.g_02611
OG0000683	Syas.g_00623	Syar.g_02612
OG0000684	Syas.g_00621	Syar.g_02615
OG0000685	Syas.g_00187	Syar.g_02617
OG0000686	Syas.g_00619	Syar.g_02618
OG0000687	Syas.g_00618	Syar.g_02619
OG0000688	Syas.g_00612	Syar.g_02624
OG0000689	Syas.g_00610	Syar.g_02626
OG0000690	Syas.g_00609	Syar.g_02627
OG0000691	Syas.g_00608	Syar.g_02628
OG0000692	Syas.g_00606	Syar.g_02629
OG0000693	Syas.g_00604	Syar.g_02631
OG0000694	Syas.g_00603	Syar.g_02632
OG0000695	Syas.g_00410	Syar.g_02573
OG0000696	Syas.g_00411	Syar.g_02572
OG0000697	Syas.g_00413	Syar.g_02570
OG0000698	Syas.g_00417	Syar.g_02567
OG0000699	Syas.g_00419	Syar.g_02566
OG0000700	Syas.g_00420	Syar.g_02565
OG0000701	Syas.g_00421	Syar.g_02564
OG0000702	Syas.g_00437	Syar.g_02559
OG0000703	Syas.g_00438	Syar.g_02557
OG0000704	Syas.g_00446	Syar.g_02555
OG0000705	Syas.g_00453	Syar.g_02547
OG0000706	Syas.g_00454	Syar.g_02546
OG0000707	Syas.g_00455	Syar.g_02545
OG0000708	Syas.g_00458	Syar.g_02542
OG0000709	Syas.g_00466	Syar.g_02534
OG0000710	Syas.g_00497	Syar.g_02528
OG0000711	Syas.g_00546	Syar.g_02499
OG0000712	Syas.g_00548	Syar.g_02497
OG0000713	Syas.g_00549	Syar.g_02496
OG0000714	Syas.g_00551	Syar.g_02494
OG0000715	Syas.g_00553	Syar.g_02492
OG0000716	Syas.g_00556	Syar.g_02488
OG0000717	Syas.g_00557	Syar.g_02487
OG0000718	Syas.g_00561	Syar.g_02483
OG0000719	Syas.g_00223	Syar.g_01804
OG0000720	Syas.g_00209	Syar.g_01790
OG0000721	Syas.g_00207	Syar.g_01788
OG0000722	Syas.g_00206	Syar.g_01787
OG0000723	Syas.g_00196	Syar.g_01560
OG0000724	Syas.g_00999	Syar.g_01367, Syar.g_02120
OG0000725	Syas.g_01024	Syar.g_01934
OG0000726	Syas.g_01025	Syar.g_01935
OG0000727	Syas.g_01026	Syar.g_01936
OG0000728	Syas.g_01028	Syar.g_01938
OG0000729	Syas.g_02145	Syar.g_00593
OG0000730	Syas.g_01544	Syar.g_01115
OG0000731	Syas.g_01532	Syar.g_01127
OG0000732	Syas.g_02086	Syar.g_00522
OG0000733	Syas.g_00096	Syar.g_02234
OG0000734	Syas.g_02414	Syar.g_03128
OG0000735	Syas.g_01201	Syar.g_01522
OG0000736	Syas.g_01200	Syar.g_01523
OG0000737	Syas.g_01199	Syar.g_01524
OG0000738	Syas.g_01193	Syar.g_01530
OG0000739	Syas.g_01192	Syar.g_01531
OG0000740	Syas.g_01191	Syar.g_01532
OG0000741	Syas.g_01188	Syar.g_01535
OG0000742	Syas.g_01185	Syar.g_01538
OG0000743	Syas.g_01182	Syar.g_01541
OG0000744	Syas.g_01181	Syar.g_01542
OG0000745	Syas.g_01178	Syar.g_01545
OG0000746	Syas.g_01176	Syar.g_01549
OG0000747	Syas.g_01174	Syar.g_01551
OG0000748	Syas.g_01146	Syar.g_01945
OG0000749	Syas.g_01144	Syar.g_01946
OG0000750	Syas.g_01143	Syar.g_01947
OG0000751	Syas.g_01138	Syar.g_01952
OG0000752	Syas.g_01136	Syar.g_01954
OG0000753	Syas.g_01133	Syar.g_01957
OG0000754	Syas.g_01128	Syar.g_01963
OG0000755	Syas.g_01117	Syar.g_01974
OG0000756	Syas.g_01116	Syar.g_01975
OG0000757	Syas.g_01108	Syar.g_01984
OG0000758	Syas.g_01107	Syar.g_01985
OG0000759	Syas.g_01106	Syar.g_01986
OG0000760	Syas.g_01105	Syar.g_01987
OG0000761	Syas.g_01104	Syar.g_01988
OG0000762	Syas.g_01102	Syar.g_01992
OG0000763	Syas.g_01091	Syar.g_01699
OG0000764	Syas.g_01090	Syar.g_01700
OG0000765	Syas.g_01076	Syar.g_01718
OG0000766	Syas.g_01075	Syar.g_01719
OG0000767	Syas.g_01073	Syar.g_01721
OG0000768	Syas.g_01072	Syar.g_01722
OG0000769	Syas.g_01070	Syar.g_01724
OG0000770	Syas.g_01067	Syar.g_01727
OG0000771	Syas.g_00993	Syar.g_01373
OG0000772	Syas.g_01461	Syar.g_00746
OG0000773	Syas.g_00002	Syar.g_02694
OG0000774	Syas.g_02862	Syar.g_02771
OG0000775	Syas.g_02860	Syar.g_02773
OG0000776	Syas.g_02859	Syar.g_01755
OG0000777	Syas.g_02858	Syar.g_01754
OG0000778	Syas.g_02857	Syar.g_01753
OG0000779	Syas.g_02852	Syar.g_02779
OG0000780	Syas.g_02847	Syar.g_02781
OG0000781	Syas.g_02842	Syar.g_02785
OG0000782	Syas.g_02841	Syar.g_02786
OG0000783	Syas.g_02840	Syar.g_02787
OG0000784	Syas.g_02839	Syar.g_02788
OG0000785	Syas.g_02837	Syar.g_02791
OG0000786	Syas.g_02833	Syar.g_02795
OG0000787	Syas.g_02832	Syar.g_02796
OG0000788	Syas.g_00782	Syar.g_02331
OG0000789	Syas.g_01507	Syar.g_02040
OG0000790	Syas.g_01266	Syar.g_01456
OG0000791	Syas.g_01268	Syar.g_01454
OG0000792	Syas.g_01269	Syar.g_01453
OG0000793	Syas.g_01359	Syar.g_01243
OG0000794	Syas.g_01361	Syar.g_01242
OG0000795	Syas.g_01363	Syar.g_01240
OG0000796	Syas.g_01368	Syar.g_01236
OG0000797	Syas.g_01369	Syar.g_01235
OG0000798	Syas.g_01750	Syar.g_00222
OG0000798	Syas.g_02134	Syar.g_02701
OG0000799	Syas.g_02789	Syar.g_02844
OG0000800	Syas.g_02790	Syar.g_02843
OG0000801	Syas.g_02791	Syar.g_02842
OG0000802	Syas.g_02797	Syar.g_02825
OG0000803	Syas.g_02800	Syar.g_02822
OG0000804	Syas.g_02803	Syar.g_02819
OG0000805	Syas.g_02805	Syar.g_02817
OG0000806	Syas.g_02807	Syar.g_02815
OG0000807	Syas.g_02808	Syar.g_02814
OG0000808	Syas.g_02809	Syar.g_02813
OG0000809	Syas.g_02811	Syar.g_02811
OG0000810	Syas.g_02813	Syar.g_02810
OG0000811	Syas.g_02822	Syar.g_02805
OG0000812	Syas.g_02824	Syar.g_02803
OG0000813	Syas.g_02825	Syar.g_02802
OG0000814	Syas.g_02827	Syar.g_02800
OG0000815	Syas.g_02829	Syar.g_02799
OG0000816	Syas.g_02831	Syar.g_02797
OG0000817	Syas.g_02753	Syar.g_02861
OG0000818	Syas.g_01282	Syar.g_01418
OG0000819	Syas.g_01283	Syar.g_01417
OG0000820	Syas.g_01284	Syar.g_01416
OG0000821	Syas.g_01289	Syar.g_01410
OG0000822	Syas.g_01291	Syar.g_01408
OG0000823	Syas.g_01292	Syar.g_01407
OG0000824	Syas.g_01297	Syar.g_01402
OG0000825	Syas.g_01298	Syar.g_01401
OG0000826	Syas.g_01299	Syar.g_01400
OG0000827	Syas.g_01300	Syar.g_01399
OG0000828	Syas.g_01303	Syar.g_01396
OG0000829	Syas.g_01304	Syar.g_01395
OG0000830	Syas.g_01305	Syar.g_01394
OG0000831	Syas.g_01308	Syar.g_01391
OG0000832	Syas.g_01476	Syar.g_01213
OG0000833	Syas.g_02738	Syar.g_02877
OG0000834	Syas.g_02737	Syar.g_02878
OG0000835	Syas.g_02736	Syar.g_02879
OG0000836	Syas.g_02732	Syar.g_02881
OG0000837	Syas.g_02731	Syar.g_02882
OG0000838	Syas.g_02727	Syar.g_02886
OG0000839	Syas.g_02726	Syar.g_02887
OG0000840	Syas.g_02725	Syar.g_02888
OG0000841	Syas.g_02724	Syar.g_02889
OG0000842	Syas.g_02723	Syar.g_02890
OG0000843	Syas.g_02722	Syar.g_02891
OG0000844	Syas.g_02720	Syar.g_02893
OG0000845	Syas.g_02719	Syar.g_02894
OG0000846	Syas.g_02718	Syar.g_02895
OG0000847	Syas.g_02717	Syar.g_02896
OG0000848	Syas.g_02715	Syar.g_02898
OG0000849	Syas.g_02714	Syar.g_02899
OG0000850	Syas.g_02711	Syar.g_02902
OG0000851	Syas.g_02708	Syar.g_02905
OG0000852	Syas.g_02707	Syar.g_02906
OG0000853	Syas.g_02703	Syar.g_02910
OG0000854	Syas.g_02701	Syar.g_02912
OG0000855	Syas.g_02700	Syar.g_02913
OG0000856	Syas.g_00103	Syar.g_02243
OG0000857	Syas.g_00579	Syar.g_02656
OG0000858	Syas.g_02693	Syar.g_02920
OG0000859	Syas.g_02692	Syar.g_02921
OG0000860	Syas.g_02679	Syar.g_02931
OG0000861	Syas.g_02678	Syar.g_02932
OG0000862	Syas.g_02677	Syar.g_02942
OG0000863	Syas.g_02675	Syar.g_02944
OG0000864	Syas.g_02674	Syar.g_02945
OG0000865	Syas.g_02673	Syar.g_02946
OG0000866	Syas.g_02672	Syar.g_02947
OG0000867	Syas.g_02671	Syar.g_02948
OG0000868	Syas.g_02667	Syar.g_02950
OG0000869	Syas.g_02662	Syar.g_02955
OG0000870	Syas.g_02657	Syar.g_02960
OG0000871	Syas.g_02656	Syar.g_02961
OG0000872	Syas.g_02650	Syar.g_02967
OG0000873	Syas.g_02647	Syar.g_02970
OG0000874	Syas.g_02645	Syar.g_02974
OG0000875	Syas.g_02644	Syar.g_02975
OG0000876	Syas.g_00280	Syar.g_01828
OG0000877	Syas.g_02603	Syar.g_02977
OG0000878	Syas.g_02602	Syar.g_02978
OG0000879	Syas.g_02601	Syar.g_02979
OG0000880	Syas.g_02600	Syar.g_02980
OG0000881	Syas.g_02596	Syar.g_02984
OG0000882	Syas.g_02591	Syar.g_02989
OG0000883	Syas.g_02586	Syar.g_02992
OG0000884	Syas.g_02584	Syar.g_02994
OG0000885	Syas.g_02583	Syar.g_02995
OG0000886	Syas.g_02582	Syar.g_02996
OG0000887	Syas.g_02581	Syar.g_02998
OG0000888	Syas.g_02579	Syar.g_03000
OG0000889	Syas.g_02577	Syar.g_03002
OG0000890	Syas.g_02574	Syar.g_03005
OG0000891	Syas.g_02573	Syar.g_03006
OG0000892	Syas.g_02571	Syar.g_03008
OG0000893	Syas.g_01677	Syar.g_00150
OG0000894	Syas.g_01667	Syar.g_00145
OG0000895	Syas.g_01663	Syar.g_00141
OG0000896	Syas.g_01662	Syar.g_00140
OG0000897	Syas.g_01660	Syar.g_00138
OG0000898	Syas.g_01659	Syar.g_00137
OG0000899	Syas.g_01658	Syar.g_00136
OG0000900	Syas.g_01657	Syar.g_00135
OG0000901	Syas.g_01652	Syar.g_00130
OG0000902	Syas.g_01651	Syar.g_01013
OG0000903	Syas.g_01637	Syar.g_01026
OG0000904	Syas.g_01642	Syar.g_01021
OG0000905	Syas.g_01647	Syar.g_01018
OG0000906	Syas.g_01649	Syar.g_01015
OG0000907	Syas.g_01635	Syar.g_01028
OG0000908	Syas.g_01632	Syar.g_01031
OG0000909	Syas.g_01631	Syar.g_01032
OG0000910	Syas.g_01630	Syar.g_01033
OG0000911	Syas.g_01628	Syar.g_01035
OG0000912	Syas.g_01627	Syar.g_01036
OG0000913	Syas.g_01626	Syar.g_01037
OG0000914	Syas.g_01625	Syar.g_01038
OG0000915	Syas.g_01623	Syar.g_01040
OG0000916	Syas.g_01622	Syar.g_01041
OG0000917	Syas.g_01621	Syar.g_01042
OG0000918	Syas.g_01620	Syar.g_01043
OG0000919	Syas.g_01619	Syar.g_01044
OG0000920	Syas.g_01618	Syar.g_01045
OG0000921	Syas.g_01617	Syar.g_01046
OG0000922	Syas.g_01616	Syar.g_01047
OG0000923	Syas.g_01612	Syar.g_01051
OG0000924	Syas.g_01611	Syar.g_01052
OG0000925	Syas.g_01610	Syar.g_01053
OG0000926	Syas.g_01609	Syar.g_01054
OG0000927	Syas.g_01607	Syar.g_01056
OG0000928	Syas.g_01606	Syar.g_01057
OG0000929	Syas.g_01605	Syar.g_01058
OG0000930	Syas.g_01604	Syar.g_01059
OG0000931	Syas.g_01603	Syar.g_01060
OG0000932	Syas.g_01602	Syar.g_01061
OG0000933	Syas.g_01596	Syar.g_01066
OG0000934	Syas.g_01594	Syar.g_01068
OG0000935	Syas.g_01593	Syar.g_01069
OG0000936	Syas.g_01592	Syar.g_01070
OG0000937	Syas.g_01591	Syar.g_01071
OG0000938	Syas.g_01588	Syar.g_01074
OG0000939	Syas.g_01587	Syar.g_01075
OG0000940	Syas.g_01580	Syar.g_01081
OG0000941	Syas.g_01578	Syar.g_01083
OG0000942	Syas.g_01576	Syar.g_01085
OG0000943	Syas.g_01575	Syar.g_01086
OG0000944	Syas.g_01573	Syar.g_01088
OG0000945	Syas.g_01572	Syar.g_01089
OG0000946	Syas.g_01565	Syar.g_01095
OG0000947	Syas.g_01562	Syar.g_01098
OG0000948	Syas.g_01561	Syar.g_01099
OG0000949	Syas.g_02213	Syar.g_00283
OG0000950	Syas.g_02197	Syar.g_00661
OG0000951	Syas.g_02190	Syar.g_00656
OG0000952	Syas.g_02186	Syar.g_00651
OG0000953	Syas.g_02182	Syar.g_00248
OG0000954	Syas.g_02174	Syar.g_00258
OG0000955	Syas.g_02173	Syar.g_00259
OG0000956	Syas.g_02171	Syar.g_00261
OG0000957	Syas.g_02158	Syar.g_00610
OG0000958	Syas.g_02157	Syar.g_00609
OG0000959	Syas.g_02154	Syar.g_00605
OG0000960	Syas.g_02153	Syar.g_00604
OG0000961	Syas.g_02345	Syar.g_00094
OG0000962	Syas.g_02146	Syar.g_00594
OG0000963	Syas.g_02143	Syar.g_00590
OG0000964	Syas.g_02142	Syar.g_00589
OG0000965	Syas.g_02141	Syar.g_00588
OG0000966	Syas.g_02112	Syar.g_00549
OG0000967	Syas.g_02108	Syar.g_00545
OG0000968	Syas.g_02106	Syar.g_00542
OG0000969	Syas.g_02104	Syar.g_00540
OG0000970	Syas.g_02103	Syar.g_00539
OG0000971	Syas.g_02101	Syar.g_00537
OG0000972	Syas.g_02100	Syar.g_00536
OG0000973	Syas.g_02099	Syar.g_00535
OG0000974	Syas.g_02098	Syar.g_00534
OG0000975	Syas.g_02097	Syar.g_00533
OG0000976	Syas.g_02096	Syar.g_00532
OG0000977	Syas.g_02094	Syar.g_00530
OG0000978	Syas.g_02093	Syar.g_00529
OG0000979	Syas.g_02090	Syar.g_00526
OG0000980	Syas.g_02087	Syar.g_00523
OG0000981	Syas.g_02084	Syar.g_00520
OG0000982	Syas.g_01882	Syar.g_00331
OG0000983	Syas.g_01883	Syar.g_00332
OG0000984	Syas.g_01884	Syar.g_00333
OG0000985	Syas.g_01888	Syar.g_00337
OG0000986	Syas.g_01891	Syar.g_00344
OG0000987	Syas.g_01897	Syar.g_00346
OG0000988	Syas.g_01902	Syar.g_00352
OG0000989	Syas.g_01908	Syar.g_00377
OG0000990	Syas.g_01937	Syar.g_00697
OG0000991	Syas.g_01939	Syar.g_00700
OG0000992	Syas.g_01943	Syar.g_00704
OG0000993	Syas.g_01945	Syar.g_00705
OG0000994	Syas.g_01948	Syar.g_00708
OG0000995	Syas.g_01955	Syar.g_00624
OG0000996	Syas.g_01977	Syar.g_00861
OG0000997	Syas.g_01993	Syar.g_00437
OG0000998	Syas.g_01995	Syar.g_00439
OG0000999	Syas.g_01996	Syar.g_00440
OG0001000	Syas.g_02000	Syar.g_00955, Syar.g_00444
OG0001001	Syas.g_02006	Syar.g_00450
OG0001002	Syas.g_02014	Syar.g_00457
OG0001003	Syas.g_02016	Syar.g_00459
OG0001004	Syas.g_02017	Syar.g_00460
OG0001005	Syas.g_02018	Syar.g_00461
OG0001006	Syas.g_02032	Syar.g_00468
OG0001007	Syas.g_02034	Syar.g_00470
OG0001008	Syas.g_01496	Syar.g_01178
OG0001009	Syas.g_02065	Syar.g_00500
OG0001010	Syas.g_02066	Syar.g_00501
OG0001011	Syas.g_02068	Syar.g_00503
OG0001013	Syas.g_01866	Syar.g_00906
OG0001014	Syas.g_01857	Syar.g_00914
OG0001015	Syas.g_01856	Syar.g_00915
OG0001017	Syas.g_02511	Syar.g_03050
OG0001018	Syas.g_02509	Syar.g_03052
OG0001019	Syas.g_02469	Syar.g_03086
OG0001020	Syas.g_02443	Syar.g_03092
OG0001021	Syas.g_02437	Syar.g_03098
OG0001022	Syas.g_02434	Syar.g_03102
OG0001023	Syas.g_02433	Syar.g_03103
OG0001024	Syas.g_00135	Syar.g_02276
OG0001025	Syas.g_02424	Syar.g_03115
OG0001026	Syas.g_02412	Syar.g_03131
OG0001027	Syas.g_02408	Syar.g_00031
OG0001028	Syas.g_02405	Syar.g_00034
OG0001029	Syas.g_02403	Syar.g_00036
OG0001030	Syas.g_02384	Syar.g_00058
OG0001031	Syas.g_02293	Syar.g_00129
OG0001032	Syas.g_02290	Syar.g_01011
OG0001033	Syas.g_02239	Syar.g_00962
OG0001034	Syas.g_02556	Syar.g_03022
OG0001035	Syas.g_01704	Syar.g_00171
OG0001036	Syas.g_01709	Syar.g_00193
OG0001037	Syas.g_01711	Syar.g_00195
OG0001038	Syas.g_01751	Syar.g_00223
OG0001039	Syas.g_01754	Syar.g_00226
OG0001041	Syas.g_01761	Syar.g_00234
OG0001042	Syas.g_01821	Syar.g_00831
OG0001043	Syas.g_01817	Syar.g_00826
OG0001044	Syas.g_01542	Syar.g_01117
OG0001045	Syas.g_01529	Syar.g_01130
OG0001046	Syas.g_00532	Syar.g_02514
OG0001047	Syas.g_01494	Syar.g_01180
OG0001048	Syas.g_01493	Syar.g_01181
OG0001049	Syas.g_02742	Syar.g_02872
OG0001050	Syas.g_02743	Syar.g_02871
OG0001051	Syas.g_02744	Syar.g_02870
OG0001052	Syas.g_01337	Syar.g_01269
OG0001053	Syas.g_01250	Syar.g_01472
OG0001054	Syas.g_01231	Syar.g_01492
OG0001055	Syas.g_01210	Syar.g_01513
OG0001056	Syas.g_00068	Syar.g_02349
OG0001057	Syas.g_00763	Syar.g_02341
OG0001058	Syas.g_00787	Syar.g_02324
OG0001059	Syas.g_00791	Syar.g_00422
OG0001060	Syas.g_00797	Syar.g_02315
OG0001061	Syas.g_00816	Syar.g_02297
OG0001062	Syas.g_00819	Syar.g_02294
OG0001063	Syas.g_00830	Syar.g_02209
OG0001064	Syas.g_00831	Syar.g_02208
OG0001065	Syas.g_00832	Syar.g_02207
OG0001066	Syas.g_00833	Syar.g_02206
OG0001067	Syas.g_00834	Syar.g_02205
OG0001068	Syas.g_00835	Syar.g_02204
OG0001069	Syas.g_00836	Syar.g_02203
OG0001070	Syas.g_00840	Syar.g_02200
OG0001071	Syas.g_00841	Syar.g_02199
OG0001072	Syas.g_00844	Syar.g_02195
OG0001073	Syas.g_00855	Syar.g_02182
OG0001074	Syas.g_00157	Syar.g_02031
OG0001075	Syas.g_00163	Syar.g_02215
OG0001076	Syas.g_00113	Syar.g_02253
OG0001077	Syas.g_00101	Syar.g_02240
OG0001078	Syas.g_00745	Syar.g_02419
OG0001079	Syas.g_00729	Syar.g_02431
OG0001080	Syas.g_00717	Syar.g_02442
OG0001081	Syas.g_00715	Syar.g_02444
OG0001082	Syas.g_00714	Syar.g_02445
OG0001083	Syas.g_00707	Syar.g_02473
OG0001084	Syas.g_00706	Syar.g_02474
OG0001085	Syas.g_00693	Syar.g_01688
OG0001086	Syas.g_00691	Syar.g_01686
OG0001087	Syas.g_00071	Syar.g_02347
OG0001088	Syas.g_01060	Syar.g_00431
OG0001089	Syas.g_01039	Syar.g_01942
OG0001090	Syas.g_00980	Syar.g_01582
OG0001091	Syas.g_00979	Syar.g_01580
OG0001092	Syas.g_00178	Syar.g_01578
OG0001093	Syas.g_00184	Syar.g_01572
OG0001095	Syas.g_00582	Syar.g_02653
OG0001097	Syas.g_00243	Syar.g_01823
OG0001098	Syas.g_00880	Syar.g_01672
OG0001099	Syas.g_02404	Syar.g_00035
OG0001100	Syas.g_00682	Syar.g_01625
OG0001101	Syas.g_00680	Syar.g_01623
OG0001102	Syas.g_00677	Syar.g_01620
OG0001103	Syas.g_00675	Syar.g_01618
OG0001104	Syas.g_00620	Syar.g_02616
OG0001105	Syas.g_00617	Syar.g_02620
OG0001106	Syas.g_00447	Syar.g_02553
OG0001107	Syas.g_00459	Syar.g_02541
OG0001109	Syas.g_00496	Syar.g_02529
OG0001110	Syas.g_00498	Syar.g_02527
OG0001111	Syas.g_00500	Syar.g_02525
OG0001112	Syas.g_00503	Syar.g_02523
OG0001113	Syas.g_00504	Syar.g_02522
OG0001114	Syas.g_00505	Syar.g_02521
OG0001115	Syas.g_00527	Syar.g_02519
OG0001116	Syas.g_00529	Syar.g_02517
OG0001117	Syas.g_00530	Syar.g_02516
OG0001118	Syas.g_00531	Syar.g_02515
OG0001119	Syas.g_00533	Syar.g_02513
OG0001120	Syas.g_00539	Syar.g_02507
OG0001122	Syas.g_00222	Syar.g_01803
OG0001123	Syas.g_00214	Syar.g_01796
OG0001124	Syas.g_00212	Syar.g_01793
OG0001125	Syas.g_00210	Syar.g_01791
OG0001126	Syas.g_00991	Syar.g_01375
OG0001127	Syas.g_00992	Syar.g_01374
OG0001128	Syas.g_00995	Syar.g_01371
OG0001129	Syas.g_00997	Syar.g_01369
OG0001130	Syas.g_00998	Syar.g_01368
OG0001131	Syas.g_01401	Syar.g_02448
OG0001132	Syas.g_00525	Syar.g_00684
OG0001133	Syas.g_00109	Syar.g_02249
OG0001136	Syas.g_01187	Syar.g_01536
OG0001138	Syas.g_01114	Syar.g_01977
OG0001139	Syas.g_01112	Syar.g_01980
OG0001140	Syas.g_01111	Syar.g_01981
OG0001141	Syas.g_01110	Syar.g_01982
OG0001142	Syas.g_01109	Syar.g_01983
OG0001143	Syas.g_01092	Syar.g_01698
OG0001144	Syas.g_01084	Syar.g_01707
OG0001145	Syas.g_02867	Syar.g_02769
OG0001146	Syas.g_02846	Syar.g_02782
OG0001147	Syas.g_01329	Syar.g_01276
OG0001148	Syas.g_01263	Syar.g_01459
OG0001149	Syas.g_01264	Syar.g_01458
OG0001150	Syas.g_01265	Syar.g_01457
OG0001151	Syas.g_01366	Syar.g_01238
OG0001152	Syas.g_01367	Syar.g_01237
OG0001153	Syas.g_01301	Syar.g_01398
OG0001154	Syas.g_01302	Syar.g_01397
OG0001155	Syas.g_01478	Syar.g_01211
OG0001156	Syas.g_01489	Syar.g_01185
OG0001157	Syas.g_01490	Syar.g_01184
OG0001158	Syas.g_01491	Syar.g_01183
OG0001159	Syas.g_01492	Syar.g_01182
OG0001160	Syas.g_02705	Syar.g_02908
OG0001161	Syas.g_02030	Syar.g_00382
OG0001162	Syas.g_02473	Syar.g_03081
OG0001163	Syas.g_02697	Syar.g_02917
OG0001164	Syas.g_02691	Syar.g_02922
OG0001165	Syas.g_02686	Syar.g_02927
