Orthogroup	Syas	Syah
OG0000616	Syas.g_02011	Syah.g_00389
OG0000617	Syas.g_00180	Syah.g_01722
OG0000618	Syas.g_00181	Syah.g_01721
OG0000619	Syas.g_00182	Syah.g_01720
OG0000620	Syas.g_00188	Syah.g_01713
OG0000621	Syas.g_00189	Syah.g_01712
OG0000622	Syas.g_00190	Syah.g_01711
OG0000623	Syas.g_00191	Syah.g_01710
OG0000624	Syas.g_00192	Syah.g_01708
OG0000625	Syas.g_00193	Syah.g_01707
OG0000626	Syas.g_00194	Syah.g_01706
OG0000627	Syas.g_00372	Syah.g_01569
OG0000628	Syas.g_00373	Syah.g_01570
OG0000629	Syas.g_00376	Syah.g_01573
OG0000630	Syas.g_00397	Syah.g_01577
OG0000631	Syas.g_00405	Syah.g_01582
OG0000632	Syas.g_00406	Syah.g_01583
OG0000633	Syas.g_00407	Syah.g_01584
OG0000634	Syas.g_00600	Syah.g_01783
OG0000635	Syas.g_00599	Syah.g_01782
OG0000636	Syas.g_00597	Syah.g_01780
OG0000637	Syas.g_00595	Syah.g_01778
OG0000638	Syas.g_00594	Syah.g_01777
OG0000639	Syas.g_00593	Syah.g_01776
OG0000640	Syas.g_00592	Syah.g_01775
OG0000641	Syas.g_00587	Syah.g_01771
OG0000642	Syas.g_00586	Syah.g_01770
OG0000643	Syas.g_00585	Syah.g_01768
OG0000644	Syas.g_00584	Syah.g_01767
OG0000645	Syas.g_00583	Syah.g_01765
OG0000646	Syas.g_00580	Syah.g_01762
OG0000647	Syas.g_00578	Syah.g_01760
OG0000648	Syas.g_00576	Syah.g_01757
OG0000649	Syas.g_00575	Syah.g_01756
OG0000650	Syas.g_00574	Syah.g_01755
OG0000651	Syas.g_00573	Syah.g_01754
OG0000652	Syas.g_00572	Syah.g_01753
OG0000653	Syas.g_00570	Syah.g_01751
OG0000654	Syas.g_00569	Syah.g_01750
OG0000655	Syas.g_00568	Syah.g_01749
OG0000656	Syas.g_00565	Syah.g_01746
OG0000657	Syas.g_00232	Syah.g_02083
OG0000658	Syas.g_00235	Syah.g_02086
OG0000659	Syas.g_00236	Syah.g_02087
OG0000660	Syas.g_00240	Syah.g_02091
OG0000662	Syas.g_00281	Syah.g_02095
OG0000663	Syas.g_00284	Syah.g_02098
OG0000664	Syas.g_00287	Syah.g_02099
OG0000665	Syas.g_00385	Syah.g_01895
OG0000666	Syas.g_01362	Syah.g_01826
OG0000667	Syas.g_00088	Syah.g_00714
OG0000668	Syas.g_00221	Syah.g_01680
OG0000669	Syas.g_00684	Syah.g_01520
OG0000670	Syas.g_00681	Syah.g_02352
OG0000671	Syas.g_00679	Syah.g_01524
OG0000672	Syas.g_00676	Syah.g_01527
OG0000673	Syas.g_00673	Syah.g_01530
OG0000674	Syas.g_00671	Syah.g_01532
OG0000675	Syas.g_00670	Syah.g_01533
OG0000676	Syas.g_00668	Syah.g_01535
OG0000677	Syas.g_00667	Syah.g_01536
OG0000678	Syas.g_00660	Syah.g_01821
OG0000679	Syas.g_00629	Syah.g_01812
OG0000680	Syas.g_00628	Syah.g_01811
OG0000681	Syas.g_00625	Syah.g_01808
OG0000682	Syas.g_00624	Syah.g_01807
OG0000683	Syas.g_00623	Syah.g_01806
OG0000684	Syas.g_00621	Syah.g_01802
OG0000685	Syas.g_00187	Syah.g_01800
OG0000686	Syas.g_00619	Syah.g_01799
OG0000687	Syas.g_00618	Syah.g_01798
OG0000688	Syas.g_00612	Syah.g_01793
OG0000689	Syas.g_00610	Syah.g_01791
OG0000690	Syas.g_00609	Syah.g_01790
OG0000691	Syas.g_00608	Syah.g_01789
OG0000692	Syas.g_00606	Syah.g_01788
OG0000693	Syas.g_00604	Syah.g_01787
OG0000694	Syas.g_00603	Syah.g_01786
OG0000695	Syas.g_00410	Syah.g_01586
OG0000696	Syas.g_00411	Syah.g_01587
OG0000697	Syas.g_00413	Syah.g_01589
OG0000698	Syas.g_00417	Syah.g_01592
OG0000699	Syas.g_00419	Syah.g_01594
OG0000700	Syas.g_00420	Syah.g_01595
OG0000701	Syas.g_00421	Syah.g_01596
OG0000702	Syas.g_00437	Syah.g_01604
OG0000703	Syas.g_00438	Syah.g_01605
OG0000704	Syas.g_00446	Syah.g_01608
OG0000705	Syas.g_00453	Syah.g_01614
OG0000706	Syas.g_00454	Syah.g_01615
OG0000707	Syas.g_00455	Syah.g_01616
OG0000708	Syas.g_00458	Syah.g_01619
OG0000709	Syas.g_00466	Syah.g_01627
OG0000710	Syas.g_00497	Syah.g_01631
OG0000711	Syas.g_00546	Syah.g_01661
OG0000712	Syas.g_00548	Syah.g_01662
OG0000713	Syas.g_00549	Syah.g_01663
OG0000714	Syas.g_00551	Syah.g_01665
OG0000715	Syas.g_00553	Syah.g_01667
OG0000716	Syas.g_00556	Syah.g_01671
OG0000717	Syas.g_00557	Syah.g_01672
OG0000718	Syas.g_00561	Syah.g_01676
OG0000719	Syas.g_00223	Syah.g_01678
OG0000720	Syas.g_00209	Syah.g_01691
OG0000721	Syas.g_00207	Syah.g_01693
OG0000722	Syas.g_00206	Syah.g_01694
OG0000723	Syas.g_00196	Syah.g_01704
OG0000724	Syas.g_00999	Syah.g_02036
OG0000725	Syas.g_01024	Syah.g_02027
OG0000726	Syas.g_01025	Syah.g_02026
OG0000727	Syas.g_01026	Syah.g_02025
OG0000728	Syas.g_01028	Syah.g_02023
OG0000729	Syas.g_02145	Syah.g_00263
OG0000730	Syas.g_01544	Syah.g_00855
OG0000731	Syas.g_01532	Syah.g_00867
OG0000732	Syas.g_02086	Syah.g_00319
OG0000733	Syas.g_00096	Syah.g_00473
OG0000734	Syas.g_02414	Syah.g_02545
OG0000735	Syas.g_01201	Syah.g_02178
OG0000736	Syas.g_01200	Syah.g_02177
OG0000737	Syas.g_01199	Syah.g_02176
OG0000738	Syas.g_01193	Syah.g_02170
OG0000739	Syas.g_01192	Syah.g_02165
OG0000740	Syas.g_01191	Syah.g_02164
OG0000741	Syas.g_01188	Syah.g_02161
OG0000742	Syas.g_01185	Syah.g_02159
OG0000743	Syas.g_01182	Syah.g_02157
OG0000744	Syas.g_01181	Syah.g_02156
OG0000745	Syas.g_01178	Syah.g_02154
OG0000746	Syas.g_01176	Syah.g_02151
OG0000747	Syas.g_01174	Syah.g_02150
OG0000748	Syas.g_01146	Syah.g_02140
OG0000749	Syas.g_01144	Syah.g_02138
OG0000750	Syas.g_01143	Syah.g_02137
OG0000751	Syas.g_01138	Syah.g_02130
OG0000752	Syas.g_01136	Syah.g_02128
OG0000753	Syas.g_01133	Syah.g_02125
OG0000754	Syas.g_01128	Syah.g_01431
OG0000755	Syas.g_01117	Syah.g_01423
OG0000756	Syas.g_01116	Syah.g_01422
OG0000757	Syas.g_01108	Syah.g_01415
OG0000758	Syas.g_01107	Syah.g_01414
OG0000759	Syas.g_01106	Syah.g_01413
OG0000760	Syas.g_01105	Syah.g_01412
OG0000761	Syas.g_01104	Syah.g_01411
OG0000762	Syas.g_01102	Syah.g_01409
OG0000763	Syas.g_01091	Syah.g_01407
OG0000764	Syas.g_01090	Syah.g_01406
OG0000765	Syas.g_01076	Syah.g_01392
OG0000766	Syas.g_01075	Syah.g_01391
OG0000767	Syas.g_01073	Syah.g_01389
OG0000768	Syas.g_01072	Syah.g_01388
OG0000769	Syas.g_01070	Syah.g_01386
OG0000770	Syas.g_01067	Syah.g_01383
OG0000771	Syas.g_00993	Syah.g_02042
OG0000772	Syas.g_01461	Syah.g_01351
OG0000773	Syas.g_00002	Syah.g_02187
OG0000774	Syas.g_02862	Syah.g_02191
OG0000775	Syas.g_02860	Syah.g_02193
OG0000776	Syas.g_02859	Syah.g_02194
OG0000777	Syas.g_02858	Syah.g_02195
OG0000778	Syas.g_02857	Syah.g_02196
OG0000779	Syas.g_02852	Syah.g_02201
OG0000780	Syas.g_02847	Syah.g_02205
OG0000781	Syas.g_02842	Syah.g_02209
OG0000782	Syas.g_02841	Syah.g_02210
OG0000783	Syas.g_02840	Syah.g_02211
OG0000784	Syas.g_02839	Syah.g_02212
OG0000785	Syas.g_02837	Syah.g_02214
OG0000786	Syas.g_02833	Syah.g_01171
OG0000787	Syas.g_02832	Syah.g_01170
OG0000788	Syas.g_00782	Syah.g_01922
OG0000789	Syas.g_01507	Syah.g_01556
OG0000790	Syas.g_01266	Syah.g_00981
OG0000791	Syas.g_01268	Syah.g_00980
OG0000792	Syas.g_01269	Syah.g_00979
OG0000793	Syas.g_01359	Syah.g_00974
OG0000794	Syas.g_01361	Syah.g_00973
OG0000795	Syas.g_01363	Syah.g_00972
OG0000796	Syas.g_01368	Syah.g_00968
OG0000797	Syas.g_01369	Syah.g_00967
OG0000798	Syas.g_01750	Syah.g_00627
OG0000799	Syas.g_02789	Syah.g_01326
OG0000800	Syas.g_02790	Syah.g_01325
OG0000801	Syas.g_02791	Syah.g_01324
OG0000802	Syas.g_02797	Syah.g_01320
OG0000803	Syas.g_02800	Syah.g_01315
OG0000804	Syas.g_02803	Syah.g_01312
OG0000805	Syas.g_02805	Syah.g_01303
OG0000806	Syas.g_02807	Syah.g_01301
OG0000807	Syas.g_02808	Syah.g_01299
OG0000808	Syas.g_02809	Syah.g_01298
OG0000809	Syas.g_02811	Syah.g_01295
OG0000810	Syas.g_02813	Syah.g_01294
OG0000811	Syas.g_02822	Syah.g_01286
OG0000812	Syas.g_02824	Syah.g_01284
OG0000813	Syas.g_02825	Syah.g_01283
OG0000814	Syas.g_02827	Syah.g_01281
OG0000815	Syas.g_02829	Syah.g_01280
OG0000816	Syas.g_02831	Syah.g_01279
OG0000817	Syas.g_02753	Syah.g_01278
OG0000818	Syas.g_01282	Syah.g_01272
OG0000819	Syas.g_01283	Syah.g_01271
OG0000820	Syas.g_01284	Syah.g_01270
OG0000821	Syas.g_01289	Syah.g_01265
OG0000822	Syas.g_01291	Syah.g_01263
OG0000823	Syas.g_01292	Syah.g_01262
OG0000824	Syas.g_01297	Syah.g_01258
OG0000825	Syas.g_01298	Syah.g_01257
OG0000826	Syas.g_01299	Syah.g_01256
OG0000827	Syas.g_01300	Syah.g_01254
OG0000828	Syas.g_01303	Syah.g_01251
OG0000829	Syas.g_01304	Syah.g_01250
OG0000830	Syas.g_01305	Syah.g_01249
OG0000831	Syas.g_01308	Syah.g_01247
OG0000832	Syas.g_01476	Syah.g_02311
OG0000833	Syas.g_02738	Syah.g_02322
OG0000834	Syas.g_02737	Syah.g_02324
OG0000835	Syas.g_02736	Syah.g_02325
OG0000836	Syas.g_02732	Syah.g_02329
OG0000837	Syas.g_02731	Syah.g_02330
OG0000838	Syas.g_02727	Syah.g_02334
OG0000839	Syas.g_02726	Syah.g_02335
OG0000840	Syas.g_02725	Syah.g_02336
OG0000841	Syas.g_02724	Syah.g_02337
OG0000842	Syas.g_02723	Syah.g_02338
OG0000843	Syas.g_02722	Syah.g_02339
OG0000844	Syas.g_02720	Syah.g_02341
OG0000845	Syas.g_02719	Syah.g_02342
OG0000846	Syas.g_02718	Syah.g_02343
OG0000847	Syas.g_02717	Syah.g_02344
OG0000848	Syas.g_02715	Syah.g_02346
OG0000849	Syas.g_02714	Syah.g_02347
OG0000850	Syas.g_02711	Syah.g_02349
OG0000851	Syas.g_02708	Syah.g_02359
OG0000852	Syas.g_02707	Syah.g_02360
OG0000853	Syas.g_02703	Syah.g_02364
OG0000854	Syas.g_02701	Syah.g_02366
OG0000855	Syas.g_02700	Syah.g_02367
OG0000856	Syas.g_00103	Syah.g_01951
OG0000857	Syas.g_00579	Syah.g_01761
OG0000858	Syas.g_02693	Syah.g_02373
OG0000859	Syas.g_02692	Syah.g_02374
OG0000860	Syas.g_02679	Syah.g_02386
OG0000861	Syas.g_02678	Syah.g_02387
OG0000862	Syas.g_02677	Syah.g_02389
OG0000863	Syas.g_02675	Syah.g_02391
OG0000864	Syas.g_02674	Syah.g_02392
OG0000865	Syas.g_02673	Syah.g_02396
OG0000866	Syas.g_02672	Syah.g_02397
OG0000867	Syas.g_02671	Syah.g_02398
OG0000868	Syas.g_02667	Syah.g_02401
OG0000869	Syas.g_02662	Syah.g_02406
OG0000870	Syas.g_02657	Syah.g_02411
OG0000871	Syas.g_02656	Syah.g_02412
OG0000872	Syas.g_02650	Syah.g_02421
OG0000873	Syas.g_02647	Syah.g_02424
OG0000874	Syas.g_02645	Syah.g_02420
OG0000875	Syas.g_02644	Syah.g_02426
OG0000876	Syas.g_00280	Syah.g_02250
OG0000877	Syas.g_02603	Syah.g_02254
OG0000878	Syas.g_02602	Syah.g_02255
OG0000879	Syas.g_02601	Syah.g_02256
OG0000880	Syas.g_02600	Syah.g_02257
OG0000881	Syas.g_02596	Syah.g_02262
OG0000882	Syas.g_02591	Syah.g_02267
OG0000883	Syas.g_02586	Syah.g_02270
OG0000884	Syas.g_02584	Syah.g_02272
OG0000885	Syas.g_02583	Syah.g_02273
OG0000886	Syas.g_02582	Syah.g_02274
OG0000887	Syas.g_02581	Syah.g_02275
OG0000888	Syas.g_02579	Syah.g_02277
OG0000889	Syas.g_02577	Syah.g_02279
OG0000890	Syas.g_02574	Syah.g_02284
OG0000891	Syas.g_02573	Syah.g_02285
OG0000892	Syas.g_02571	Syah.g_02288
OG0000893	Syas.g_01677	Syah.g_00684
OG0000894	Syas.g_01667	Syah.g_00690
OG0000895	Syas.g_01663	Syah.g_00694
OG0000896	Syas.g_01662	Syah.g_00695
OG0000897	Syas.g_01660	Syah.g_00697
OG0000898	Syas.g_01659	Syah.g_00698
OG0000899	Syas.g_01658	Syah.g_00699
OG0000900	Syas.g_01657	Syah.g_00700
OG0000901	Syas.g_01652	Syah.g_00705
OG0000902	Syas.g_01651	Syah.g_00707
OG0000903	Syas.g_01637	Syah.g_00739
OG0000904	Syas.g_01642	Syah.g_00734
OG0000905	Syas.g_01647	Syah.g_00731
OG0000906	Syas.g_01649	Syah.g_00729
OG0000907	Syas.g_01635	Syah.g_00741
OG0000908	Syas.g_01632	Syah.g_00744
OG0000909	Syas.g_01631	Syah.g_00745
OG0000910	Syas.g_01630	Syah.g_00746
OG0000911	Syas.g_01628	Syah.g_00748
OG0000912	Syas.g_01627	Syah.g_00749
OG0000913	Syas.g_01626	Syah.g_00750
OG0000914	Syas.g_01625	Syah.g_00751
OG0000915	Syas.g_01623	Syah.g_00752
OG0000916	Syas.g_01622	Syah.g_00753
OG0000917	Syas.g_01621	Syah.g_00754
OG0000918	Syas.g_01620	Syah.g_00755
OG0000919	Syas.g_01619	Syah.g_00756
OG0000920	Syas.g_01618	Syah.g_00757
OG0000921	Syas.g_01617	Syah.g_00758
OG0000922	Syas.g_01616	Syah.g_00759
OG0000923	Syas.g_01612	Syah.g_00763
OG0000924	Syas.g_01611	Syah.g_00764
OG0000925	Syas.g_01610	Syah.g_00765
OG0000926	Syas.g_01609	Syah.g_00766
OG0000927	Syas.g_01607	Syah.g_00768
OG0000928	Syas.g_01606	Syah.g_00769
OG0000929	Syas.g_01605	Syah.g_00770
OG0000930	Syas.g_01604	Syah.g_00771
OG0000931	Syas.g_01603	Syah.g_00772
OG0000932	Syas.g_01602	Syah.g_00773
OG0000933	Syas.g_01596	Syah.g_00778
OG0000934	Syas.g_01594	Syah.g_00780
OG0000935	Syas.g_01593	Syah.g_00781
OG0000936	Syas.g_01592	Syah.g_00782
OG0000937	Syas.g_01591	Syah.g_00783
OG0000938	Syas.g_01588	Syah.g_00787
OG0000939	Syas.g_01587	Syah.g_00788
OG0000940	Syas.g_01580	Syah.g_00795
OG0000941	Syas.g_01578	Syah.g_00797
OG0000942	Syas.g_01576	Syah.g_00799
OG0000943	Syas.g_01575	Syah.g_00800
OG0000944	Syas.g_01573	Syah.g_00802
OG0000945	Syas.g_01572	Syah.g_00804
OG0000946	Syas.g_01565	Syah.g_00809
OG0000947	Syas.g_01562	Syah.g_00812
OG0000948	Syas.g_01561	Syah.g_00813
OG0000949	Syas.g_02213	Syah.g_00173
OG0000950	Syas.g_02197	Syah.g_00184
OG0000951	Syas.g_02190	Syah.g_00190
OG0000952	Syas.g_02186	Syah.g_00202
OG0000953	Syas.g_02182	Syah.g_00207
OG0000954	Syas.g_02174	Syah.g_00233
OG0000955	Syas.g_02173	Syah.g_00234
OG0000956	Syas.g_02171	Syah.g_00236
OG0000957	Syas.g_02158	Syah.g_00248
OG0000958	Syas.g_02157	Syah.g_00249
OG0000959	Syas.g_02154	Syah.g_00253
OG0000960	Syas.g_02153	Syah.g_00254
OG0000961	Syas.g_02345	Syah.g_00259
OG0000962	Syas.g_02146	Syah.g_00262
OG0000963	Syas.g_02143	Syah.g_00267
OG0000964	Syas.g_02142	Syah.g_00268
OG0000965	Syas.g_02141	Syah.g_00269
OG0000966	Syas.g_02112	Syah.g_00288
OG0000967	Syas.g_02108	Syah.g_00300
OG0000968	Syas.g_02106	Syah.g_00295
OG0000969	Syas.g_02104	Syah.g_00297
OG0000970	Syas.g_02103	Syah.g_00298
OG0000971	Syas.g_02101	Syah.g_00303
OG0000972	Syas.g_02100	Syah.g_00304
OG0000973	Syas.g_02099	Syah.g_00305
OG0000974	Syas.g_02098	Syah.g_00306
OG0000975	Syas.g_02097	Syah.g_00307
OG0000976	Syas.g_02096	Syah.g_00308
OG0000977	Syas.g_02094	Syah.g_00310
OG0000978	Syas.g_02093	Syah.g_00312
OG0000979	Syas.g_02090	Syah.g_00315
OG0000980	Syas.g_02087	Syah.g_00318
OG0000981	Syas.g_02084	Syah.g_00321
OG0000982	Syas.g_01882	Syah.g_00511
OG0000983	Syas.g_01883	Syah.g_00510
OG0000984	Syas.g_01884	Syah.g_00509
OG0000985	Syas.g_01888	Syah.g_00505
OG0000986	Syas.g_01891	Syah.g_00496
OG0000987	Syas.g_01897	Syah.g_00494
OG0000988	Syas.g_01902	Syah.g_00489
OG0000989	Syas.g_01908	Syah.g_00481
OG0000990	Syas.g_01937	Syah.g_00466
OG0000991	Syas.g_01939	Syah.g_00462
OG0000992	Syas.g_01943	Syah.g_00460
OG0000993	Syas.g_01945	Syah.g_00459
OG0000994	Syas.g_01948	Syah.g_00457
OG0000995	Syas.g_01955	Syah.g_00452
OG0000996	Syas.g_01977	Syah.g_00412
OG0000997	Syas.g_01993	Syah.g_00403
OG0000998	Syas.g_01995	Syah.g_00401
OG0000999	Syas.g_01996	Syah.g_00400
OG0001000	Syas.g_02000	Syah.g_00397
OG0001001	Syas.g_02006	Syah.g_00392
OG0001002	Syas.g_02014	Syah.g_00386
OG0001003	Syas.g_02016	Syah.g_00384
OG0001004	Syas.g_02017	Syah.g_00383
OG0001005	Syas.g_02018	Syah.g_00382
OG0001006	Syas.g_02032	Syah.g_00375
OG0001007	Syas.g_02034	Syah.g_00373
OG0001008	Syas.g_01496	Syah.g_02235
OG0001009	Syas.g_02065	Syah.g_00344
OG0001010	Syas.g_02066	Syah.g_00343
OG0001011	Syas.g_02068	Syah.g_00342
OG0001012	Syas.g_00152	Syah.g_00514
OG0001013	Syas.g_01866	Syah.g_00527
OG0001014	Syas.g_01857	Syah.g_00531
OG0001015	Syas.g_01856	Syah.g_00532
OG0001016	Syas.g_02517	Syah.g_02487
OG0001017	Syas.g_02511	Syah.g_02493
OG0001018	Syas.g_02509	Syah.g_02495
OG0001019	Syas.g_02469	Syah.g_02512
OG0001020	Syas.g_02443	Syah.g_02517
OG0001021	Syas.g_02437	Syah.g_02521
OG0001022	Syas.g_02434	Syah.g_02524
OG0001023	Syas.g_02433	Syah.g_02525
OG0001024	Syas.g_00135	Syah.g_02529
OG0001025	Syas.g_02424	Syah.g_02534
OG0001026	Syas.g_02412	Syah.g_02547
OG0001027	Syas.g_02408	Syah.g_00001
OG0001028	Syas.g_02405	Syah.g_00003
OG0001029	Syas.g_02403	Syah.g_00005
OG0001030	Syas.g_02384	Syah.g_00025
OG0001031	Syas.g_02293	Syah.g_00611
OG0001032	Syas.g_02290	Syah.g_00609
OG0001033	Syas.g_02239	Syah.g_00577
OG0001034	Syas.g_02556	Syah.g_00908
OG0001035	Syas.g_01704	Syah.g_00660
OG0001036	Syas.g_01709	Syah.g_00655
OG0001037	Syas.g_01711	Syah.g_00653
OG0001038	Syas.g_01751	Syah.g_00626
OG0001039	Syas.g_01754	Syah.g_00623
OG0001042	Syas.g_01821	Syah.g_00122
OG0001043	Syas.g_01817	Syah.g_00126
OG0001044	Syas.g_01542	Syah.g_00857
OG0001045	Syas.g_01529	Syah.g_00870
OG0001046	Syas.g_00532	Syah.g_01647
OG0001047	Syas.g_01494	Syah.g_02233
OG0001048	Syas.g_01493	Syah.g_02232
OG0001049	Syas.g_02742	Syah.g_02225
OG0001050	Syas.g_02743	Syah.g_02224
OG0001051	Syas.g_02744	Syah.g_02223
OG0001052	Syas.g_01337	Syah.g_01217
OG0001053	Syas.g_01250	Syah.g_01000
OG0001054	Syas.g_01231	Syah.g_01017
OG0001055	Syas.g_01210	Syah.g_01037
OG0001056	Syas.g_00068	Syah.g_01069
OG0001057	Syas.g_00763	Syah.g_01075
OG0001058	Syas.g_00787	Syah.g_01091
OG0001059	Syas.g_00791	Syah.g_01095
OG0001060	Syas.g_00797	Syah.g_01102
OG0001061	Syas.g_00816	Syah.g_01123
OG0001062	Syas.g_00819	Syah.g_01125
OG0001063	Syas.g_00830	Syah.g_01129
OG0001064	Syas.g_00831	Syah.g_01130
OG0001065	Syas.g_00832	Syah.g_01131
OG0001066	Syas.g_00833	Syah.g_01132
OG0001067	Syas.g_00834	Syah.g_01133
OG0001068	Syas.g_00835	Syah.g_01134
OG0001069	Syas.g_00836	Syah.g_01135
OG0001070	Syas.g_00840	Syah.g_01138
OG0001071	Syas.g_00841	Syah.g_01139
OG0001072	Syas.g_00844	Syah.g_01144
OG0001074	Syas.g_00157	Syah.g_01970
OG0001075	Syas.g_00163	Syah.g_01969
OG0001076	Syas.g_00113	Syah.g_01959
OG0001077	Syas.g_00101	Syah.g_01948
OG0001078	Syas.g_00745	Syah.g_01934
OG0001079	Syas.g_00729	Syah.g_01921
OG0001080	Syas.g_00717	Syah.g_01538
OG0001081	Syas.g_00715	Syah.g_01487
OG0001082	Syas.g_00714	Syah.g_01488
OG0001083	Syas.g_00707	Syah.g_01495
OG0001084	Syas.g_00706	Syah.g_01496
OG0001085	Syas.g_00693	Syah.g_01506
OG0001086	Syas.g_00691	Syah.g_01508
OG0001087	Syas.g_00071	Syah.g_01992
OG0001088	Syas.g_01060	Syah.g_01995
OG0001089	Syas.g_01039	Syah.g_02019
OG0001090	Syas.g_00980	Syah.g_01728
OG0001091	Syas.g_00979	Syah.g_01726
OG0001092	Syas.g_00178	Syah.g_01724
OG0001093	Syas.g_00184	Syah.g_01718
OG0001095	Syas.g_00582	Syah.g_01764
OG0001097	Syas.g_00243	Syah.g_02094
OG0001098	Syas.g_00880	Syah.g_01542
OG0001099	Syas.g_02404	Syah.g_00004
OG0001100	Syas.g_00682	Syah.g_01522
OG0001101	Syas.g_00680	Syah.g_01523
OG0001102	Syas.g_00677	Syah.g_01526
OG0001103	Syas.g_00675	Syah.g_01528
OG0001104	Syas.g_00620	Syah.g_01801
OG0001105	Syas.g_00617	Syah.g_01797
OG0001106	Syas.g_00447	Syah.g_01609
OG0001107	Syas.g_00459	Syah.g_01620
OG0001108	Syas.g_00494	Syah.g_01628
OG0001109	Syas.g_00496	Syah.g_01630
OG0001110	Syas.g_00498	Syah.g_01632
OG0001111	Syas.g_00500	Syah.g_01634
OG0001112	Syas.g_00503	Syah.g_01636
OG0001113	Syas.g_00504	Syah.g_01637
OG0001114	Syas.g_00505	Syah.g_01638
OG0001115	Syas.g_00527	Syah.g_01642
OG0001116	Syas.g_00529	Syah.g_01644
OG0001117	Syas.g_00530	Syah.g_01645
OG0001118	Syas.g_00531	Syah.g_01646
OG0001119	Syas.g_00533	Syah.g_01648
OG0001120	Syas.g_00539	Syah.g_01652
OG0001122	Syas.g_00222	Syah.g_01679
OG0001123	Syas.g_00214	Syah.g_01686
OG0001124	Syas.g_00212	Syah.g_01688
OG0001125	Syas.g_00210	Syah.g_01690
OG0001126	Syas.g_00991	Syah.g_02058
OG0001127	Syas.g_00992	Syah.g_02057
OG0001128	Syas.g_00995	Syah.g_02040
OG0001129	Syas.g_00997	Syah.g_02038
OG0001130	Syas.g_00998	Syah.g_02037
OG0001131	Syas.g_01401	Syah.g_01819
OG0001132	Syas.g_00525	Syah.g_01850
OG0001133	Syas.g_00109	Syah.g_01957
OG0001136	Syas.g_01187	Syah.g_02160
OG0001138	Syas.g_01114	Syah.g_01421
OG0001139	Syas.g_01112	Syah.g_01419
OG0001140	Syas.g_01111	Syah.g_01418
OG0001141	Syas.g_01110	Syah.g_01417
OG0001142	Syas.g_01109	Syah.g_01416
OG0001143	Syas.g_01092	Syah.g_01408
OG0001144	Syas.g_01084	Syah.g_01399
OG0001145	Syas.g_02867	Syah.g_02188
OG0001146	Syas.g_02846	Syah.g_02206
OG0001147	Syas.g_01329	Syah.g_01234
OG0001148	Syas.g_01263	Syah.g_00984
OG0001149	Syas.g_01264	Syah.g_00983
OG0001150	Syas.g_01265	Syah.g_00982
OG0001151	Syas.g_01366	Syah.g_00970
OG0001152	Syas.g_01367	Syah.g_00969
OG0001153	Syas.g_01301	Syah.g_01253
OG0001154	Syas.g_01302	Syah.g_01252
OG0001155	Syas.g_01478	Syah.g_02313
OG0001156	Syas.g_01489	Syah.g_02316
OG0001157	Syas.g_01490	Syah.g_02317
OG0001158	Syas.g_01491	Syah.g_02318
OG0001159	Syas.g_01492	Syah.g_02319
OG0001161	Syas.g_02030	Syah.g_00475
OG0001162	Syas.g_02473	Syah.g_01745
OG0001163	Syas.g_02697	Syah.g_02370
OG0001164	Syas.g_02691	Syah.g_02376
OG0001165	Syas.g_02686	Syah.g_02381
OG0001166	Syas.g_02658	Syah.g_02410
OG0001167	Syas.g_01046	Syah.g_02259
OG0001168	Syas.g_02597	Syah.g_02261
OG0001169	Syas.g_02595	Syah.g_02263
OG0001170	Syas.g_02593	Syah.g_02265
OG0001171	Syas.g_02580	Syah.g_02276
OG0001172	Syas.g_01665	Syah.g_00692
OG0001173	Syas.g_01664	Syah.g_00693
OG0001174	Syas.g_01656	Syah.g_00701
OG0001175	Syas.g_01655	Syah.g_00702
OG0001176	Syas.g_01638	Syah.g_00738
OG0001177	Syas.g_01640	Syah.g_00736
OG0001178	Syas.g_02676	Syah.g_02390
OG0001179	Syas.g_01608	Syah.g_00767
OG0001180	Syas.g_01583	Syah.g_00792
OG0001181	Syas.g_01579	Syah.g_00796
OG0001182	Syas.g_01571	Syah.g_00805
OG0001183	Syas.g_01564	Syah.g_00810
OG0001184	Syas.g_02188	Syah.g_00192
OG0001185	Syas.g_02162	Syah.g_00244
OG0001186	Syas.g_02113	Syah.g_00294
OG0001187	Syas.g_02111	Syah.g_00289
OG0001189	Syas.g_02089	Syah.g_00316
OG0001190	Syas.g_01881	Syah.g_00512
OG0001191	Syas.g_01900	Syah.g_00491
OG0001193	Syas.g_01952	Syah.g_00456
OG0001194	Syas.g_01953	Syah.g_00454
OG0001195	Syas.g_01954	Syah.g_00453
OG0001196	Syas.g_02010	Syah.g_00390
OG0001197	Syas.g_02012	Syah.g_00388
OG0001198	Syas.g_02031	Syah.g_00376
OG0001199	Syas.g_02516	Syah.g_02488
OG0001200	Syas.g_02514	Syah.g_02490
OG0001201	Syas.g_02419	Syah.g_02538
OG0001202	Syas.g_02270	Syah.g_00594
OG0001203	Syas.g_02557	Syah.g_00909
OG0001204	Syas.g_01687	Syah.g_00676
OG0001205	Syas.g_02745	Syah.g_02222
OG0001207	Syas.g_01260	Syah.g_00987
OG0001208	Syas.g_01251	Syah.g_00999
OG0001209	Syas.g_00065	Syah.g_01067
OG0001210	Syas.g_00761	Syah.g_01074
OG0001211	Syas.g_00788	Syah.g_01092
