Orthogroup	Syas	Syae
OG0000615	Syas.g_00650	Syae.g_00557
OG0000616	Syas.g_02011	Syae.g_01696
OG0000617	Syas.g_00180	Syae.g_00464
OG0000618	Syas.g_00181	Syae.g_00463
OG0000619	Syas.g_00182	Syae.g_00462
OG0000620	Syas.g_00188	Syae.g_00456
OG0000621	Syas.g_00189	Syae.g_00455
OG0000622	Syas.g_00190	Syae.g_00454
OG0000623	Syas.g_00191	Syae.g_00453
OG0000624	Syas.g_00192	Syae.g_00451
OG0000625	Syas.g_00193	Syae.g_00450
OG0000626	Syas.g_00194	Syae.g_00449
OG0000627	Syas.g_00372	Syae.g_00299
OG0000628	Syas.g_00373	Syae.g_00300
OG0000629	Syas.g_00376	Syae.g_00303
OG0000630	Syas.g_00397	Syae.g_00310
OG0000631	Syas.g_00405	Syae.g_00317
OG0000632	Syas.g_00406	Syae.g_00318
OG0000633	Syas.g_00407	Syae.g_00320
OG0000634	Syas.g_00600	Syae.g_00525
OG0000635	Syas.g_00599	Syae.g_00524
OG0000636	Syas.g_00597	Syae.g_00522
OG0000637	Syas.g_00595	Syae.g_00520
OG0000638	Syas.g_00594	Syae.g_00519
OG0000639	Syas.g_00593	Syae.g_00518
OG0000640	Syas.g_00592	Syae.g_00517
OG0000641	Syas.g_00587	Syae.g_00513
OG0000642	Syas.g_00586	Syae.g_00512
OG0000643	Syas.g_00585	Syae.g_00510
OG0000644	Syas.g_00584	Syae.g_00509
OG0000645	Syas.g_00583	Syae.g_00507
OG0000646	Syas.g_00580	Syae.g_00504
OG0000647	Syas.g_00578	Syae.g_00502
OG0000648	Syas.g_00576	Syae.g_00499
OG0000649	Syas.g_00575	Syae.g_00498
OG0000650	Syas.g_00574	Syae.g_00497
OG0000651	Syas.g_00573	Syae.g_00496
OG0000652	Syas.g_00572	Syae.g_00495
OG0000653	Syas.g_00570	Syae.g_00493
OG0000654	Syas.g_00569	Syae.g_00492
OG0000655	Syas.g_00568	Syae.g_00491
OG0000656	Syas.g_00565	Syae.g_00488
OG0000657	Syas.g_00232	Syae.g_00834
OG0000658	Syas.g_00235	Syae.g_00837
OG0000659	Syas.g_00236	Syae.g_00838
OG0000660	Syas.g_00240	Syae.g_00842
OG0000662	Syas.g_00281	Syae.g_00846
OG0000663	Syas.g_00284	Syae.g_00849
OG0000664	Syas.g_00287	Syae.g_00850
OG0000665	Syas.g_00385	Syae.g_00121
OG0000666	Syas.g_01362	Syae.g_00258
OG0000667	Syas.g_00088	Syae.g_02056
OG0000668	Syas.g_00221	Syae.g_00418
OG0000669	Syas.g_00684	Syae.g_00585
OG0000670	Syas.g_00681	Syae.g_00582
OG0000671	Syas.g_00679	Syae.g_00580
OG0000672	Syas.g_00676	Syae.g_00577
OG0000673	Syas.g_00673	Syae.g_00574
OG0000674	Syas.g_00671	Syae.g_00572
OG0000675	Syas.g_00670	Syae.g_00571
OG0000676	Syas.g_00668	Syae.g_00569
OG0000677	Syas.g_00667	Syae.g_00568
OG0000678	Syas.g_00660	Syae.g_00564
OG0000679	Syas.g_00629	Syae.g_00555
OG0000680	Syas.g_00628	Syae.g_00554
OG0000681	Syas.g_00625	Syae.g_00551
OG0000682	Syas.g_00624	Syae.g_00550
OG0000683	Syas.g_00623	Syae.g_00549
OG0000684	Syas.g_00621	Syae.g_00545
OG0000685	Syas.g_00187	Syae.g_00543
OG0000686	Syas.g_00619	Syae.g_00542
OG0000687	Syas.g_00618	Syae.g_00541
OG0000688	Syas.g_00612	Syae.g_00536
OG0000689	Syas.g_00610	Syae.g_00534
OG0000690	Syas.g_00609	Syae.g_00533
OG0000691	Syas.g_00608	Syae.g_00532
OG0000692	Syas.g_00606	Syae.g_00531
OG0000693	Syas.g_00604	Syae.g_00529
OG0000694	Syas.g_00603	Syae.g_00528
OG0000695	Syas.g_00410	Syae.g_00322
OG0000696	Syas.g_00411	Syae.g_00323
OG0000697	Syas.g_00413	Syae.g_00325
OG0000698	Syas.g_00417	Syae.g_00328
OG0000699	Syas.g_00419	Syae.g_00330
OG0000700	Syas.g_00420	Syae.g_00331
OG0000701	Syas.g_00421	Syae.g_00332
OG0000702	Syas.g_00437	Syae.g_00341
OG0000703	Syas.g_00438	Syae.g_00342
OG0000704	Syas.g_00446	Syae.g_00345
OG0000705	Syas.g_00453	Syae.g_00352
OG0000706	Syas.g_00454	Syae.g_00353
OG0000707	Syas.g_00455	Syae.g_00354
OG0000708	Syas.g_00458	Syae.g_00357
OG0000709	Syas.g_00466	Syae.g_00365
OG0000710	Syas.g_00497	Syae.g_00369
OG0000711	Syas.g_00546	Syae.g_00398
OG0000712	Syas.g_00548	Syae.g_00400
OG0000713	Syas.g_00549	Syae.g_00401
OG0000714	Syas.g_00551	Syae.g_00403
OG0000715	Syas.g_00553	Syae.g_00405
OG0000716	Syas.g_00556	Syae.g_00409
OG0000717	Syas.g_00557	Syae.g_00410
OG0000718	Syas.g_00561	Syae.g_00414
OG0000719	Syas.g_00223	Syae.g_00416
OG0000720	Syas.g_00209	Syae.g_00429
OG0000721	Syas.g_00207	Syae.g_00431
OG0000722	Syas.g_00206	Syae.g_00432
OG0000723	Syas.g_00196	Syae.g_00445
OG0000724	Syas.g_00999	Syae.g_00799
OG0000725	Syas.g_01024	Syae.g_00789
OG0000726	Syas.g_01025	Syae.g_00788
OG0000727	Syas.g_01026	Syae.g_00787
OG0000728	Syas.g_01028	Syae.g_00785
OG0000729	Syas.g_02145	Syae.g_01819
OG0000730	Syas.g_01544	Syae.g_02189
OG0000731	Syas.g_01532	Syae.g_02201
OG0000732	Syas.g_02086	Syae.g_01764
OG0000733	Syas.g_00096	Syae.g_01599
OG0000734	Syas.g_02414	Syae.g_01371
OG0000735	Syas.g_01201	Syae.g_00942
OG0000736	Syas.g_01200	Syae.g_00941
OG0000737	Syas.g_01199	Syae.g_00940
OG0000738	Syas.g_01193	Syae.g_00935
OG0000739	Syas.g_01192	Syae.g_00928
OG0000740	Syas.g_01191	Syae.g_00927
OG0000741	Syas.g_01188	Syae.g_00924
OG0000742	Syas.g_01185	Syae.g_00922
OG0000743	Syas.g_01182	Syae.g_00920
OG0000744	Syas.g_01181	Syae.g_00919
OG0000745	Syas.g_01178	Syae.g_00917
OG0000746	Syas.g_01176	Syae.g_00915
OG0000747	Syas.g_01174	Syae.g_00914
OG0000748	Syas.g_01146	Syae.g_00902
OG0000749	Syas.g_01144	Syae.g_00900
OG0000750	Syas.g_01143	Syae.g_00899
OG0000751	Syas.g_01138	Syae.g_00892
OG0000752	Syas.g_01136	Syae.g_00890
OG0000753	Syas.g_01133	Syae.g_00887
OG0000754	Syas.g_01128	Syae.g_00641
OG0000755	Syas.g_01117	Syae.g_00651
OG0000756	Syas.g_01116	Syae.g_00652
OG0000757	Syas.g_01108	Syae.g_00661
OG0000758	Syas.g_01107	Syae.g_00662
OG0000759	Syas.g_01106	Syae.g_00663
OG0000760	Syas.g_01105	Syae.g_00664
OG0000761	Syas.g_01104	Syae.g_00668
OG0000762	Syas.g_01102	Syae.g_00672
OG0000763	Syas.g_01091	Syae.g_00676
OG0000764	Syas.g_01090	Syae.g_00677
OG0000765	Syas.g_01076	Syae.g_00695
OG0000766	Syas.g_01075	Syae.g_00696
OG0000767	Syas.g_01073	Syae.g_00698
OG0000768	Syas.g_01072	Syae.g_00699
OG0000769	Syas.g_01070	Syae.g_00701
OG0000770	Syas.g_01067	Syae.g_00704
OG0000771	Syas.g_00993	Syae.g_00805
OG0000772	Syas.g_01461	Syae.g_00168
OG0000773	Syas.g_00002	Syae.g_00947
OG0000774	Syas.g_02862	Syae.g_00951
OG0000775	Syas.g_02860	Syae.g_00954
OG0000776	Syas.g_02859	Syae.g_00955
OG0000777	Syas.g_02858	Syae.g_00956
OG0000778	Syas.g_02857	Syae.g_00957
OG0000779	Syas.g_02852	Syae.g_00963
OG0000780	Syas.g_02847	Syae.g_00967
OG0000781	Syas.g_02842	Syae.g_00971
OG0000782	Syas.g_02841	Syae.g_00972
OG0000783	Syas.g_02840	Syae.g_00973
OG0000784	Syas.g_02839	Syae.g_00974
OG0000785	Syas.g_02837	Syae.g_00976
OG0000786	Syas.g_02833	Syae.g_02477
OG0000787	Syas.g_02832	Syae.g_02476
OG0000788	Syas.g_00782	Syae.g_00087
OG0000789	Syas.g_01507	Syae.g_00281
OG0000790	Syas.g_01266	Syae.g_02294
OG0000791	Syas.g_01268	Syae.g_02292
OG0000792	Syas.g_01269	Syae.g_02291
OG0000793	Syas.g_01359	Syae.g_02286
OG0000794	Syas.g_01361	Syae.g_02285
OG0000795	Syas.g_01363	Syae.g_02284
OG0000796	Syas.g_01368	Syae.g_02280
OG0000797	Syas.g_01369	Syae.g_02279
OG0000798	Syas.g_01750	Syae.g_01972
OG0000798	Syas.g_02134	Syae.g_01205
OG0000799	Syas.g_02789	Syae.g_00010
OG0000800	Syas.g_02790	Syae.g_00009
OG0000801	Syas.g_02791	Syae.g_00008
OG0000802	Syas.g_02797	Syae.g_02686
OG0000803	Syas.g_02800	Syae.g_02680
OG0000804	Syas.g_02803	Syae.g_02677
OG0000805	Syas.g_02805	Syae.g_02663
OG0000806	Syas.g_02807	Syae.g_02661
OG0000807	Syas.g_02808	Syae.g_02659
OG0000808	Syas.g_02809	Syae.g_02658
OG0000809	Syas.g_02811	Syae.g_02655
OG0000810	Syas.g_02813	Syae.g_02654
OG0000811	Syas.g_02822	Syae.g_02648
OG0000812	Syas.g_02824	Syae.g_02646
OG0000813	Syas.g_02825	Syae.g_02645
OG0000814	Syas.g_02827	Syae.g_02643
OG0000815	Syas.g_02829	Syae.g_02642
OG0000816	Syas.g_02831	Syae.g_02641
OG0000817	Syas.g_02753	Syae.g_02640
OG0000818	Syas.g_01282	Syae.g_02634
OG0000819	Syas.g_01283	Syae.g_02633
OG0000820	Syas.g_01284	Syae.g_02632
OG0000821	Syas.g_01289	Syae.g_02626
OG0000822	Syas.g_01291	Syae.g_02624
OG0000823	Syas.g_01292	Syae.g_02623
OG0000824	Syas.g_01297	Syae.g_02617
OG0000825	Syas.g_01298	Syae.g_02616
OG0000826	Syas.g_01299	Syae.g_02615
OG0000827	Syas.g_01300	Syae.g_02614
OG0000828	Syas.g_01303	Syae.g_02612
OG0000829	Syas.g_01304	Syae.g_02611
OG0000830	Syas.g_01305	Syae.g_02610
OG0000831	Syas.g_01308	Syae.g_02608
OG0000832	Syas.g_01476	Syae.g_01081
OG0000833	Syas.g_02738	Syae.g_01106
OG0000834	Syas.g_02737	Syae.g_01108
OG0000835	Syas.g_02736	Syae.g_01109
OG0000836	Syas.g_02732	Syae.g_01113
OG0000837	Syas.g_02731	Syae.g_01115
OG0000838	Syas.g_02727	Syae.g_01119
OG0000839	Syas.g_02726	Syae.g_01120
OG0000840	Syas.g_02725	Syae.g_01121
OG0000841	Syas.g_02724	Syae.g_01122
OG0000842	Syas.g_02723	Syae.g_01123
OG0000843	Syas.g_02722	Syae.g_01124
OG0000844	Syas.g_02720	Syae.g_01125
OG0000845	Syas.g_02719	Syae.g_01126
OG0000846	Syas.g_02718	Syae.g_01127
OG0000847	Syas.g_02717	Syae.g_01128
OG0000848	Syas.g_02715	Syae.g_01130
OG0000849	Syas.g_02714	Syae.g_01131
OG0000850	Syas.g_02711	Syae.g_01133
OG0000851	Syas.g_02708	Syae.g_01139
OG0000852	Syas.g_02707	Syae.g_01140
OG0000853	Syas.g_02703	Syae.g_01144
OG0000854	Syas.g_02701	Syae.g_01146
OG0000855	Syas.g_02700	Syae.g_01147
OG0000856	Syas.g_00103	Syae.g_00059
OG0000857	Syas.g_00579	Syae.g_00503
OG0000858	Syas.g_02693	Syae.g_01153
OG0000859	Syas.g_02692	Syae.g_01154
OG0000860	Syas.g_02679	Syae.g_01165
OG0000861	Syas.g_02678	Syae.g_01166
OG0000862	Syas.g_02677	Syae.g_01167
OG0000863	Syas.g_02675	Syae.g_01170
OG0000864	Syas.g_02674	Syae.g_01171
OG0000865	Syas.g_02673	Syae.g_01172
OG0000866	Syas.g_02672	Syae.g_01173
OG0000867	Syas.g_02671	Syae.g_01174
OG0000868	Syas.g_02667	Syae.g_01177
OG0000869	Syas.g_02662	Syae.g_01182
OG0000870	Syas.g_02657	Syae.g_01187
OG0000871	Syas.g_02656	Syae.g_01188
OG0000872	Syas.g_02650	Syae.g_01196
OG0000873	Syas.g_02647	Syae.g_01199
OG0000874	Syas.g_02645	Syae.g_01194
OG0000875	Syas.g_02644	Syae.g_01244
OG0000876	Syas.g_00280	Syae.g_01020
OG0000877	Syas.g_02603	Syae.g_01025
OG0000878	Syas.g_02602	Syae.g_01026
OG0000879	Syas.g_02601	Syae.g_01027
OG0000880	Syas.g_02600	Syae.g_01028
OG0000881	Syas.g_02596	Syae.g_01034
OG0000882	Syas.g_02591	Syae.g_01039
OG0000883	Syas.g_02586	Syae.g_01041
OG0000884	Syas.g_02584	Syae.g_01043
OG0000885	Syas.g_02583	Syae.g_01044
OG0000886	Syas.g_02582	Syae.g_01045
OG0000887	Syas.g_02581	Syae.g_01046
OG0000888	Syas.g_02579	Syae.g_01048
OG0000889	Syas.g_02577	Syae.g_01050
OG0000890	Syas.g_02574	Syae.g_01056
OG0000891	Syas.g_02573	Syae.g_01057
OG0000892	Syas.g_02571	Syae.g_01059
OG0000893	Syas.g_01677	Syae.g_02031
OG0000894	Syas.g_01667	Syae.g_02034
OG0000895	Syas.g_01663	Syae.g_02038
OG0000896	Syas.g_01662	Syae.g_02039
OG0000897	Syas.g_01660	Syae.g_02041
OG0000898	Syas.g_01659	Syae.g_02042
OG0000899	Syas.g_01658	Syae.g_02043
OG0000900	Syas.g_01657	Syae.g_02044
OG0000901	Syas.g_01652	Syae.g_02049
OG0000902	Syas.g_01651	Syae.g_02051
OG0000903	Syas.g_01637	Syae.g_02077
OG0000904	Syas.g_01642	Syae.g_02071
OG0000905	Syas.g_01647	Syae.g_02065
OG0000906	Syas.g_01649	Syae.g_02063
OG0000907	Syas.g_01635	Syae.g_02079
OG0000908	Syas.g_01632	Syae.g_02082
OG0000909	Syas.g_01631	Syae.g_02083
OG0000910	Syas.g_01630	Syae.g_02084
OG0000911	Syas.g_01628	Syae.g_02086
OG0000912	Syas.g_01627	Syae.g_02087
OG0000913	Syas.g_01626	Syae.g_02088
OG0000914	Syas.g_01625	Syae.g_02089
OG0000915	Syas.g_01623	Syae.g_02091
OG0000916	Syas.g_01622	Syae.g_02092
OG0000917	Syas.g_01621	Syae.g_02093
OG0000918	Syas.g_01620	Syae.g_02094
OG0000919	Syas.g_01619	Syae.g_02095
OG0000920	Syas.g_01618	Syae.g_02096
OG0000921	Syas.g_01617	Syae.g_02097
OG0000922	Syas.g_01616	Syae.g_02098
OG0000923	Syas.g_01612	Syae.g_02102
OG0000924	Syas.g_01611	Syae.g_02103
OG0000925	Syas.g_01610	Syae.g_02104
OG0000926	Syas.g_01609	Syae.g_02105
OG0000927	Syas.g_01607	Syae.g_02107
OG0000928	Syas.g_01606	Syae.g_02108
OG0000929	Syas.g_01605	Syae.g_02109
OG0000930	Syas.g_01604	Syae.g_02110
OG0000931	Syas.g_01603	Syae.g_02111
OG0000932	Syas.g_01602	Syae.g_02112
OG0000933	Syas.g_01596	Syae.g_02118
OG0000934	Syas.g_01594	Syae.g_02120
OG0000935	Syas.g_01593	Syae.g_02121
OG0000936	Syas.g_01592	Syae.g_02122
OG0000937	Syas.g_01591	Syae.g_02123
OG0000938	Syas.g_01588	Syae.g_02126
OG0000939	Syas.g_01587	Syae.g_02127
OG0000940	Syas.g_01580	Syae.g_02133
OG0000941	Syas.g_01578	Syae.g_02135
OG0000942	Syas.g_01576	Syae.g_02137
OG0000943	Syas.g_01575	Syae.g_02138
OG0000944	Syas.g_01573	Syae.g_02140
OG0000945	Syas.g_01572	Syae.g_02142
OG0000946	Syas.g_01565	Syae.g_02146
OG0000947	Syas.g_01562	Syae.g_02149
OG0000948	Syas.g_01561	Syae.g_02150
OG0000949	Syas.g_02213	Syae.g_01884
OG0000950	Syas.g_02197	Syae.g_01873
OG0000951	Syas.g_02190	Syae.g_01866
OG0000952	Syas.g_02186	Syae.g_01859
OG0000953	Syas.g_02182	Syae.g_01854
OG0000954	Syas.g_02174	Syae.g_01845
OG0000955	Syas.g_02173	Syae.g_01844
OG0000956	Syas.g_02171	Syae.g_01842
OG0000957	Syas.g_02158	Syae.g_01831
OG0000958	Syas.g_02157	Syae.g_01830
OG0000959	Syas.g_02154	Syae.g_01826
OG0000960	Syas.g_02153	Syae.g_01825
OG0000961	Syas.g_02345	Syae.g_01822
OG0000962	Syas.g_02146	Syae.g_01820
OG0000963	Syas.g_02143	Syae.g_01814
OG0000964	Syas.g_02142	Syae.g_01813
OG0000965	Syas.g_02141	Syae.g_01812
OG0000966	Syas.g_02112	Syae.g_01789
OG0000967	Syas.g_02108	Syae.g_01782
OG0000968	Syas.g_02106	Syae.g_01787
OG0000969	Syas.g_02104	Syae.g_01785
OG0000970	Syas.g_02103	Syae.g_01784
OG0000971	Syas.g_02101	Syae.g_01779
OG0000972	Syas.g_02100	Syae.g_01778
OG0000973	Syas.g_02099	Syae.g_01777
OG0000974	Syas.g_02098	Syae.g_01776
OG0000975	Syas.g_02097	Syae.g_01775
OG0000976	Syas.g_02096	Syae.g_01774
OG0000977	Syas.g_02094	Syae.g_01772
OG0000978	Syas.g_02093	Syae.g_01771
OG0000979	Syas.g_02090	Syae.g_01768
OG0000980	Syas.g_02087	Syae.g_01765
OG0000981	Syas.g_02084	Syae.g_01762
OG0000982	Syas.g_01882	Syae.g_01568
OG0000983	Syas.g_01883	Syae.g_01569
OG0000984	Syas.g_01884	Syae.g_01570
OG0000985	Syas.g_01888	Syae.g_01572
OG0000986	Syas.g_01891	Syae.g_01575
OG0000987	Syas.g_01897	Syae.g_01577
OG0000988	Syas.g_01902	Syae.g_01583
OG0000989	Syas.g_01908	Syae.g_01591
OG0000990	Syas.g_01937	Syae.g_01606
OG0000991	Syas.g_01939	Syae.g_01609
OG0000992	Syas.g_01943	Syae.g_01612
OG0000993	Syas.g_01945	Syae.g_01613
OG0000994	Syas.g_01948	Syae.g_01616
OG0000995	Syas.g_01955	Syae.g_01627
OG0000996	Syas.g_01977	Syae.g_01667
OG0000997	Syas.g_01993	Syae.g_01678
OG0000998	Syas.g_01995	Syae.g_01680
OG0000999	Syas.g_01996	Syae.g_01683
OG0001000	Syas.g_02000	Syae.g_01686
OG0001001	Syas.g_02006	Syae.g_01692
OG0001002	Syas.g_02014	Syae.g_01699
OG0001003	Syas.g_02016	Syae.g_01701
OG0001004	Syas.g_02017	Syae.g_01702
OG0001005	Syas.g_02018	Syae.g_01703
OG0001006	Syas.g_02032	Syae.g_01710
OG0001007	Syas.g_02034	Syae.g_01712
OG0001008	Syas.g_01496	Syae.g_00993
OG0001009	Syas.g_02065	Syae.g_01744
OG0001010	Syas.g_02066	Syae.g_01745
OG0001011	Syas.g_02068	Syae.g_01747
OG0001012	Syas.g_00152	Syae.g_01564
OG0001013	Syas.g_01866	Syae.g_01552
OG0001014	Syas.g_01857	Syae.g_01548
OG0001015	Syas.g_01856	Syae.g_01547
OG0001016	Syas.g_02517	Syae.g_01290
OG0001017	Syas.g_02511	Syae.g_01296
OG0001018	Syas.g_02509	Syae.g_01298
OG0001019	Syas.g_02469	Syae.g_01334
OG0001020	Syas.g_02443	Syae.g_01340
OG0001021	Syas.g_02437	Syae.g_01344
OG0001022	Syas.g_02434	Syae.g_01348
OG0001023	Syas.g_02433	Syae.g_01349
OG0001024	Syas.g_00135	Syae.g_01353
OG0001025	Syas.g_02424	Syae.g_01360
OG0001026	Syas.g_02412	Syae.g_01373
OG0001027	Syas.g_02408	Syae.g_01377
OG0001028	Syas.g_02405	Syae.g_01379
OG0001029	Syas.g_02403	Syae.g_01381
OG0001030	Syas.g_02384	Syae.g_01403
OG0001031	Syas.g_02293	Syae.g_01475
OG0001032	Syas.g_02290	Syae.g_01479
OG0001033	Syas.g_02239	Syae.g_01505
OG0001034	Syas.g_02556	Syae.g_02238
OG0001035	Syas.g_01704	Syae.g_02006
OG0001036	Syas.g_01709	Syae.g_02001
OG0001037	Syas.g_01711	Syae.g_01999
OG0001038	Syas.g_01751	Syae.g_01971
OG0001039	Syas.g_01754	Syae.g_01968
OG0001041	Syas.g_01761	Syae.g_01960
OG0001042	Syas.g_01821	Syae.g_01935
OG0001043	Syas.g_01817	Syae.g_01931
OG0001044	Syas.g_01542	Syae.g_02191
OG0001045	Syas.g_01529	Syae.g_02204
OG0001046	Syas.g_00532	Syae.g_00385
OG0001047	Syas.g_01494	Syae.g_00991
OG0001048	Syas.g_01493	Syae.g_00990
OG0001049	Syas.g_02742	Syae.g_00987
OG0001050	Syas.g_02743	Syae.g_00986
OG0001051	Syas.g_02744	Syae.g_00985
OG0001052	Syas.g_01337	Syae.g_02526
OG0001053	Syas.g_01250	Syae.g_02312
OG0001054	Syas.g_01231	Syae.g_02329
OG0001055	Syas.g_01210	Syae.g_02350
OG0001056	Syas.g_00068	Syae.g_02379
OG0001057	Syas.g_00763	Syae.g_02388
OG0001058	Syas.g_00787	Syae.g_02402
OG0001059	Syas.g_00791	Syae.g_02406
OG0001060	Syas.g_00797	Syae.g_02412
OG0001061	Syas.g_00816	Syae.g_02434
OG0001062	Syas.g_00819	Syae.g_02436
OG0001063	Syas.g_00830	Syae.g_02440
OG0001064	Syas.g_00831	Syae.g_02441
OG0001065	Syas.g_00832	Syae.g_02442
OG0001066	Syas.g_00833	Syae.g_02443
OG0001067	Syas.g_00834	Syae.g_02444
OG0001068	Syas.g_00835	Syae.g_02445
OG0001069	Syas.g_00836	Syae.g_02446
OG0001070	Syas.g_00840	Syae.g_02449
OG0001071	Syas.g_00841	Syae.g_02450
OG0001072	Syas.g_00844	Syae.g_02454
OG0001073	Syas.g_00855	Syae.g_02468
OG0001074	Syas.g_00157	Syae.g_00027
OG0001075	Syas.g_00163	Syae.g_00029
OG0001076	Syas.g_00113	Syae.g_00050
OG0001077	Syas.g_00101	Syae.g_00061
OG0001078	Syas.g_00745	Syae.g_00075
OG0001079	Syas.g_00729	Syae.g_00088
OG0001080	Syas.g_00717	Syae.g_00267
OG0001081	Syas.g_00715	Syae.g_00615
OG0001082	Syas.g_00714	Syae.g_00614
OG0001083	Syas.g_00707	Syae.g_00605
OG0001084	Syas.g_00706	Syae.g_00604
OG0001085	Syas.g_00693	Syae.g_00594
OG0001086	Syas.g_00691	Syae.g_00592
OG0001087	Syas.g_00071	Syae.g_00751
OG0001088	Syas.g_01060	Syae.g_00755
OG0001089	Syas.g_01039	Syae.g_00781
OG0001090	Syas.g_00980	Syae.g_00471
OG0001091	Syas.g_00979	Syae.g_00469
OG0001092	Syas.g_00178	Syae.g_00466
OG0001093	Syas.g_00184	Syae.g_00460
OG0001095	Syas.g_00582	Syae.g_00506
OG0001097	Syas.g_00243	Syae.g_00845
OG0001098	Syas.g_00880	Syae.g_00269
OG0001099	Syas.g_02404	Syae.g_01380
OG0001100	Syas.g_00682	Syae.g_00583
OG0001101	Syas.g_00680	Syae.g_00581
OG0001102	Syas.g_00677	Syae.g_00578
OG0001103	Syas.g_00675	Syae.g_00576
OG0001104	Syas.g_00620	Syae.g_00544
OG0001105	Syas.g_00617	Syae.g_00540
OG0001106	Syas.g_00447	Syae.g_00346
OG0001107	Syas.g_00459	Syae.g_00358
OG0001108	Syas.g_00494	Syae.g_00366
OG0001109	Syas.g_00496	Syae.g_00368
OG0001110	Syas.g_00498	Syae.g_00370
OG0001111	Syas.g_00500	Syae.g_00372
OG0001112	Syas.g_00503	Syae.g_00374
OG0001113	Syas.g_00504	Syae.g_00375
OG0001114	Syas.g_00505	Syae.g_00376
OG0001115	Syas.g_00527	Syae.g_00380
OG0001116	Syas.g_00529	Syae.g_00382
OG0001117	Syas.g_00530	Syae.g_00383
OG0001118	Syas.g_00531	Syae.g_00384
OG0001119	Syas.g_00533	Syae.g_00386
OG0001120	Syas.g_00539	Syae.g_00390
OG0001122	Syas.g_00222	Syae.g_00417
OG0001123	Syas.g_00214	Syae.g_00424
OG0001124	Syas.g_00212	Syae.g_00426
OG0001125	Syas.g_00210	Syae.g_00428
OG0001126	Syas.g_00991	Syae.g_00807
OG0001127	Syas.g_00992	Syae.g_00806
OG0001128	Syas.g_00995	Syae.g_00803
OG0001129	Syas.g_00997	Syae.g_00801
OG0001130	Syas.g_00998	Syae.g_00800
OG0001131	Syas.g_01401	Syae.g_00562
OG0001132	Syas.g_00525	Syae.g_00242
OG0001133	Syas.g_00109	Syae.g_00053
OG0001136	Syas.g_01187	Syae.g_00923
OG0001138	Syas.g_01114	Syae.g_00654
OG0001139	Syas.g_01112	Syae.g_00656
OG0001140	Syas.g_01111	Syae.g_00657
OG0001141	Syas.g_01110	Syae.g_00658
OG0001142	Syas.g_01109	Syae.g_00660
OG0001143	Syas.g_01092	Syae.g_00673
OG0001144	Syas.g_01084	Syae.g_00684
OG0001145	Syas.g_02867	Syae.g_00948
OG0001146	Syas.g_02846	Syae.g_00968
OG0001147	Syas.g_01329	Syae.g_02536
OG0001148	Syas.g_01263	Syae.g_02297
OG0001149	Syas.g_01264	Syae.g_02296
OG0001150	Syas.g_01265	Syae.g_02295
OG0001151	Syas.g_01366	Syae.g_02282
OG0001152	Syas.g_01367	Syae.g_02281
OG0001153	Syas.g_01301	Syae.g_02613
OG0001155	Syas.g_01478	Syae.g_01083
OG0001156	Syas.g_01489	Syae.g_01093
OG0001157	Syas.g_01490	Syae.g_01094
OG0001158	Syas.g_01491	Syae.g_01100
OG0001159	Syas.g_01492	Syae.g_01103
OG0001160	Syas.g_02705	Syae.g_01142
OG0001161	Syas.g_02030	Syae.g_01597
OG0001162	Syas.g_02473	Syae.g_00487
OG0001163	Syas.g_02697	Syae.g_01150
OG0001164	Syas.g_02691	Syae.g_01156
OG0001165	Syas.g_02686	Syae.g_01161
OG0001166	Syas.g_02658	Syae.g_01186
OG0001167	Syas.g_01046	Syae.g_01031
OG0001168	Syas.g_02597	Syae.g_01033
OG0001169	Syas.g_02595	Syae.g_01035
OG0001170	Syas.g_02593	Syae.g_01037
OG0001171	Syas.g_02580	Syae.g_01047
OG0001172	Syas.g_01665	Syae.g_02036
OG0001173	Syas.g_01664	Syae.g_02037
OG0001174	Syas.g_01656	Syae.g_02045
OG0001175	Syas.g_01655	Syae.g_02046
OG0001176	Syas.g_01638	Syae.g_02076
OG0001177	Syas.g_01640	Syae.g_02073
OG0001178	Syas.g_02676	Syae.g_01168
OG0001179	Syas.g_01608	Syae.g_02106
OG0001180	Syas.g_01583	Syae.g_02130
OG0001181	Syas.g_01579	Syae.g_02134
OG0001182	Syas.g_01571	Syae.g_02143
OG0001183	Syas.g_01564	Syae.g_02147
OG0001184	Syas.g_02188	Syae.g_01862
OG0001185	Syas.g_02162	Syae.g_01835
OG0001189	Syas.g_02089	Syae.g_01767
OG0001190	Syas.g_01881	Syae.g_01567
OG0001191	Syas.g_01900	Syae.g_01580
OG0001193	Syas.g_01952	Syae.g_01617
OG0001194	Syas.g_01953	Syae.g_01625
OG0001195	Syas.g_01954	Syae.g_01626
OG0001196	Syas.g_02010	Syae.g_01695
OG0001197	Syas.g_02012	Syae.g_01697
OG0001198	Syas.g_02031	Syae.g_01709
OG0001199	Syas.g_02516	Syae.g_01291
OG0001200	Syas.g_02514	Syae.g_01293
OG0001201	Syas.g_02419	Syae.g_01364
OG0001202	Syas.g_02270	Syae.g_01494
OG0001203	Syas.g_02557	Syae.g_02240
OG0001204	Syas.g_01687	Syae.g_02022
OG0001205	Syas.g_02745	Syae.g_00984
OG0001207	Syas.g_01260	Syae.g_02300
OG0001208	Syas.g_01251	Syae.g_02311
OG0001209	Syas.g_00065	Syae.g_02377
