Orthogroup	Pras	Prag
OG0000556	Pras.g_01421	Prag.g_00523
OG0000557	Pras.g_01422	Prag.g_00524
OG0000558	Pras.g_01424	Prag.g_00526
OG0000559	Pras.g_01428	Prag.g_00530
OG0000560	Pras.g_01431	Prag.g_00533
OG0000561	Pras.g_01432	Prag.g_00534
OG0000562	Pras.g_01433	Prag.g_00535
OG0000563	Pras.g_01434	Prag.g_00536
OG0000564	Pras.g_01435	Prag.g_00537
OG0000565	Pras.g_01438	Prag.g_00540
OG0000566	Pras.g_01440	Prag.g_00542
OG0000567	Pras.g_01444	Prag.g_00546
OG0000568	Pras.g_01445	Prag.g_00547
OG0000569	Pras.g_01446	Prag.g_00548
OG0000570	Pras.g_01447	Prag.g_00549
OG0000571	Pras.g_01449	Prag.g_00551
OG0000572	Pras.g_01463	Prag.g_00564
OG0000573	Pras.g_01468	Prag.g_00570
OG0000574	Pras.g_01469	Prag.g_00571
OG0000575	Pras.g_01473	Prag.g_00575
OG0000576	Pras.g_01475	Prag.g_00577
OG0000577	Pras.g_01476	Prag.g_00578
OG0000578	Pras.g_01477	Prag.g_00579
OG0000579	Pras.g_01478	Prag.g_00580
OG0000580	Pras.g_01479	Prag.g_00581
OG0000581	Pras.g_01481	Prag.g_00583
OG0000582	Pras.g_01484	Prag.g_00586
OG0000583	Pras.g_01485	Prag.g_00587
OG0000584	Pras.g_01486	Prag.g_00588
OG0000585	Pras.g_01488	Prag.g_00590
OG0000586	Pras.g_01489	Prag.g_00591
OG0000587	Pras.g_01490	Prag.g_00592
OG0000588	Pras.g_01494	Prag.g_00596
OG0000589	Pras.g_01497	Prag.g_00599
OG0000590	Pras.g_01498	Prag.g_00600
OG0000591	Pras.g_01501	Prag.g_00603
OG0000592	Pras.g_01502	Prag.g_00604
OG0000593	Pras.g_01508	Prag.g_00610
OG0000594	Pras.g_01509	Prag.g_00611
OG0000595	Pras.g_01510	Prag.g_00612
OG0000596	Pras.g_01514	Prag.g_00616
OG0000597	Pras.g_01516	Prag.g_00618
OG0000598	Pras.g_01517	Prag.g_00619
OG0000599	Pras.g_01520	Prag.g_00622
OG0000600	Pras.g_01521	Prag.g_00623
OG0000601	Pras.g_01522	Prag.g_00624
OG0000602	Pras.g_01524	Prag.g_00626
OG0000603	Pras.g_01525	Prag.g_00627
OG0000604	Pras.g_01526	Prag.g_00628
OG0000605	Pras.g_01527	Prag.g_00629
OG0000606	Pras.g_01530	Prag.g_00632
OG0000607	Pras.g_01533	Prag.g_00635
OG0000608	Pras.g_01534	Prag.g_00636
OG0000609	Pras.g_01535	Prag.g_00637
OG0000610	Pras.g_01540	Prag.g_00642
OG0000611	Pras.g_01543	Prag.g_00645
OG0000612	Pras.g_01544	Prag.g_00646
OG0000613	Pras.g_01549	Prag.g_00651
OG0000614	Pras.g_01568	Prag.g_00670
OG0000615	Pras.g_01576	Prag.g_00678
OG0000616	Pras.g_01580	Prag.g_00682
OG0000617	Pras.g_01612	Prag.g_00698
OG0000618	Pras.g_01613	Prag.g_00699
OG0000619	Pras.g_01614	Prag.g_00700
OG0000620	Pras.g_01617	Prag.g_00703
OG0000621	Pras.g_01618	Prag.g_00704
OG0000622	Pras.g_01619	Prag.g_00705
OG0000623	Pras.g_01620	Prag.g_00706
OG0000624	Pras.g_01621	Prag.g_00707
OG0000625	Pras.g_01622	Prag.g_00708
OG0000626	Pras.g_01623	Prag.g_00709
OG0000627	Pras.g_01624	Prag.g_00710
OG0000628	Pras.g_01625	Prag.g_00711
OG0000629	Pras.g_01626	Prag.g_00712
OG0000630	Pras.g_01629	Prag.g_00715
OG0000631	Pras.g_01692	Prag.g_00797
OG0000632	Pras.g_01693	Prag.g_00798
OG0000633	Pras.g_01694	Prag.g_00799
OG0000634	Pras.g_01697	Prag.g_00802
OG0000635	Pras.g_01698	Prag.g_00803
OG0000636	Pras.g_01700	Prag.g_00805
OG0000637	Pras.g_01702	Prag.g_00807
OG0000638	Pras.g_01703	Prag.g_00808
OG0000639	Pras.g_01704	Prag.g_00809
OG0000640	Pras.g_01705	Prag.g_00810
OG0000641	Pras.g_01709	Prag.g_00814
OG0000642	Pras.g_01710	Prag.g_00815
OG0000643	Pras.g_01711	Prag.g_00816
OG0000644	Pras.g_01712	Prag.g_00817
OG0000645	Pras.g_01713	Prag.g_00818
OG0000646	Pras.g_01715	Prag.g_00820
OG0000647	Pras.g_01716	Prag.g_00821
OG0000648	Pras.g_01718	Prag.g_00823
OG0000649	Pras.g_01719	Prag.g_00824
OG0000650	Pras.g_01720	Prag.g_00825
OG0000651	Pras.g_01721	Prag.g_00826
OG0000652	Pras.g_01722	Prag.g_00827
OG0000653	Pras.g_01724	Prag.g_00829
OG0000654	Pras.g_01725	Prag.g_00830
OG0000655	Pras.g_01726	Prag.g_00831
OG0000656	Pras.g_01729	Prag.g_00834
OG0000657	Pras.g_01736	Prag.g_00840
OG0000658	Pras.g_01737	Prag.g_00841
OG0000659	Pras.g_01738	Prag.g_00842
OG0000660	Pras.g_01742	Prag.g_00846
OG0000661	Pras.g_01744	Prag.g_00848
OG0000662	Pras.g_01746	Prag.g_00850
OG0000663	Pras.g_01748	Prag.g_00852
OG0000664	Pras.g_01749	Prag.g_00853
OG0000665	Pras.g_01753	Prag.g_00857
OG0000666	Pras.g_01754	Prag.g_00858
OG0000667	Pras.g_01758	Prag.g_00862
OG0000668	Pras.g_01788	Prag.g_00892
OG0000669	Pras.g_01792	Prag.g_00898
OG0000670	Pras.g_01794	Prag.g_00900
OG0000671	Pras.g_01796	Prag.g_00902
OG0000672	Pras.g_01799	Prag.g_00904
OG0000673	Pras.g_01802	Prag.g_00907
OG0000674	Pras.g_01804	Prag.g_00909
OG0000675	Pras.g_01805	Prag.g_00910
OG0000676	Pras.g_01807	Prag.g_00912
OG0000677	Pras.g_01808	Prag.g_00913
OG0000678	Pras.g_01810	Prag.g_00915
OG0000679	Pras.g_01814	Prag.g_00919
OG0000680	Pras.g_01815	Prag.g_00920
OG0000681	Pras.g_01818	Prag.g_00922
OG0000682	Pras.g_01819	Prag.g_00923
OG0000683	Pras.g_01820	Prag.g_00924
OG0000684	Pras.g_01821	Prag.g_00926
OG0000685	Pras.g_01823	Prag.g_00928
OG0000686	Pras.g_01824	Prag.g_00929
OG0000687	Pras.g_01825	Prag.g_00930
OG0000688	Pras.g_01828	Prag.g_00933
OG0000689	Pras.g_01829	Prag.g_00934
OG0000690	Pras.g_01830	Prag.g_00935
OG0000691	Pras.g_01831	Prag.g_00936
OG0000692	Pras.g_01833	Prag.g_00938
OG0000693	Pras.g_01834	Prag.g_00939
OG0000694	Pras.g_01835	Prag.g_00940
OG0000695	Pras.g_01837	Prag.g_00942
OG0000696	Pras.g_01838	Prag.g_00943
OG0000697	Pras.g_01839	Prag.g_00944
OG0000698	Pras.g_01842	Prag.g_00947
OG0000699	Pras.g_01843	Prag.g_00948
OG0000700	Pras.g_01844	Prag.g_00949
OG0000701	Pras.g_01845	Prag.g_00950
OG0000702	Pras.g_01847	Prag.g_00952
OG0000703	Pras.g_01848	Prag.g_00953
OG0000704	Pras.g_01849	Prag.g_00954
OG0000705	Pras.g_01853	Prag.g_00958
OG0000706	Pras.g_01854	Prag.g_00959
OG0000707	Pras.g_01855	Prag.g_00960
OG0000708	Pras.g_01856	Prag.g_00961
OG0000709	Pras.g_01860	Prag.g_00965
OG0000710	Pras.g_01863	Prag.g_00968
OG0000711	Pras.g_01881	Prag.g_00985
OG0000712	Pras.g_01883	Prag.g_00987
OG0000713	Pras.g_01884	Prag.g_00988
OG0000714	Pras.g_01885	Prag.g_00989
OG0000715	Pras.g_01887	Prag.g_00991
OG0000716	Pras.g_01889	Prag.g_00993
OG0000717	Pras.g_01890	Prag.g_00994
OG0000718	Pras.g_01903	Prag.g_01005
OG0000719	Pras.g_01905	Prag.g_01007
OG0000720	Pras.g_01914	Prag.g_01016
OG0000721	Pras.g_01916	Prag.g_01018
OG0000722	Pras.g_01917	Prag.g_01019
OG0000723	Pras.g_01920	Prag.g_01022
OG0000724	Pras.g_01929	Prag.g_01031
OG0000725	Pras.g_01935	Prag.g_01037
OG0000726	Pras.g_01936	Prag.g_01038
OG0000727	Pras.g_01937	Prag.g_01039
OG0000728	Pras.g_01939	Prag.g_01041
OG0000729	Pras.g_01984	Prag.g_01087
OG0000730	Pras.g_01988	Prag.g_01091
OG0000731	Pras.g_01992	Prag.g_01095
OG0000732	Pras.g_00003	Prag.g_01102
OG0000733	Pras.g_00024	Prag.g_01121
OG0000734	Pras.g_00041	Prag.g_01138
OG0000735	Pras.g_00043	Prag.g_01140
OG0000736	Pras.g_00044	Prag.g_01141
OG0000737	Pras.g_00045	Prag.g_01142
OG0000738	Pras.g_00049	Prag.g_01146
OG0000739	Pras.g_00050	Prag.g_01147
OG0000740	Pras.g_00051	Prag.g_01148
OG0000741	Pras.g_00052	Prag.g_01149
OG0000742	Pras.g_00055	Prag.g_01152
OG0000743	Pras.g_00057	Prag.g_01154
OG0000744	Pras.g_00058	Prag.g_01155
OG0000745	Pras.g_00059	Prag.g_01156
OG0000746	Pras.g_00061	Prag.g_01158
OG0000747	Pras.g_00062	Prag.g_01159
OG0000748	Pras.g_00065	Prag.g_01162
OG0000749	Pras.g_00066	Prag.g_01163
OG0000750	Pras.g_00067	Prag.g_01164
OG0000751	Pras.g_00069	Prag.g_01166
OG0000752	Pras.g_00071	Prag.g_01168
OG0000753	Pras.g_00074	Prag.g_01171
OG0000754	Pras.g_00077	Prag.g_01174
OG0000755	Pras.g_00080	Prag.g_01177
OG0000756	Pras.g_00081	Prag.g_01178
OG0000757	Pras.g_00087	Prag.g_01184
OG0000758	Pras.g_00088	Prag.g_01185
OG0000759	Pras.g_00089	Prag.g_01186
OG0000760	Pras.g_00090	Prag.g_01187
OG0000761	Pras.g_00091	Prag.g_01188
OG0000762	Pras.g_00092	Prag.g_01189
OG0000763	Pras.g_00094	Prag.g_01191
OG0000764	Pras.g_00095	Prag.g_01192
OG0000765	Pras.g_00105	Prag.g_01201
OG0000766	Pras.g_00106	Prag.g_01202
OG0000767	Pras.g_00108	Prag.g_01204
OG0000768	Pras.g_00109	Prag.g_01205
OG0000769	Pras.g_00111	Prag.g_01207
OG0000770	Pras.g_00113	Prag.g_01209
OG0000771	Pras.g_00122	Prag.g_01219
OG0000772	Pras.g_00178	Prag.g_01328
OG0000773	Pras.g_00199	Prag.g_01344
OG0000774	Pras.g_00201	Prag.g_01346
OG0000775	Pras.g_00204	Prag.g_01350
OG0000776	Pras.g_00205	Prag.g_01351
OG0000777	Pras.g_00206	Prag.g_01352
OG0000778	Pras.g_00207	Prag.g_01353
OG0000779	Pras.g_00211	Prag.g_01357
OG0000780	Pras.g_00212	Prag.g_01358
OG0000781	Pras.g_00214	Prag.g_01361
OG0000782	Pras.g_00216	Prag.g_01362
OG0000783	Pras.g_00217	Prag.g_01363
OG0000784	Pras.g_00218	Prag.g_01364
OG0000785	Pras.g_00220	Prag.g_01366
OG0000786	Pras.g_00223	Prag.g_01368
OG0000787	Pras.g_00224	Prag.g_01369
OG0000788	Pras.g_00237	Prag.g_01376
OG0000789	Pras.g_00240	Prag.g_01379
OG0000790	Pras.g_00255	Prag.g_01394
OG0000791	Pras.g_00257	Prag.g_01396
OG0000792	Pras.g_00258	Prag.g_01397
OG0000793	Pras.g_00261	Prag.g_01400
OG0000794	Pras.g_00262	Prag.g_01401
OG0000795	Pras.g_00263	Prag.g_01402
OG0000796	Pras.g_00267	Prag.g_01406
OG0000797	Pras.g_00268	Prag.g_01407
OG0000798	Pras.g_00286	Prag.g_01430
OG0000799	Pras.g_00332	Prag.g_01470
OG0000800	Pras.g_00333	Prag.g_01471
OG0000801	Pras.g_00334	Prag.g_01472
OG0000802	Pras.g_00336	Prag.g_01474
OG0000803	Pras.g_00338	Prag.g_01476
OG0000804	Pras.g_00339	Prag.g_01477
OG0000805	Pras.g_00341	Prag.g_01479
OG0000806	Pras.g_00343	Prag.g_01481
OG0000807	Pras.g_00344	Prag.g_01482
OG0000808	Pras.g_00345	Prag.g_01483
OG0000809	Pras.g_00348	Prag.g_01486
OG0000810	Pras.g_00349	Prag.g_01487
OG0000811	Pras.g_00353	Prag.g_01493
OG0000812	Pras.g_00355	Prag.g_01495
OG0000813	Pras.g_00356	Prag.g_01496
OG0000814	Pras.g_00358	Prag.g_01498
OG0000815	Pras.g_00359	Prag.g_01499
OG0000816	Pras.g_00361	Prag.g_01501
OG0000817	Pras.g_00362	Prag.g_01502
OG0000818	Pras.g_00367	Prag.g_01507
OG0000819	Pras.g_00368	Prag.g_01508
OG0000820	Pras.g_00369	Prag.g_01509
OG0000821	Pras.g_00373	Prag.g_01512
OG0000822	Pras.g_00374	Prag.g_01513
OG0000823	Pras.g_00375	Prag.g_01514
OG0000824	Pras.g_00378	Prag.g_01517
OG0000825	Pras.g_00379	Prag.g_01518
OG0000826	Pras.g_00380	Prag.g_01519
OG0000827	Pras.g_00381	Prag.g_01520
OG0000828	Pras.g_00385	Prag.g_01524
OG0000829	Pras.g_00386	Prag.g_01525
OG0000830	Pras.g_00387	Prag.g_01526
OG0000831	Pras.g_00389	Prag.g_01528
OG0000832	Pras.g_00395	Prag.g_01534
OG0000833	Pras.g_00405	Prag.g_01542
OG0000834	Pras.g_00406	Prag.g_01543
OG0000835	Pras.g_00407	Prag.g_01544
OG0000836	Pras.g_00408	Prag.g_01545
OG0000837	Pras.g_00409	Prag.g_01546
OG0000838	Pras.g_00411	Prag.g_01548
OG0000839	Pras.g_00412	Prag.g_01549
OG0000840	Pras.g_00413	Prag.g_01550
OG0000841	Pras.g_00414	Prag.g_01551
OG0000842	Pras.g_00415	Prag.g_01552
OG0000843	Pras.g_00416	Prag.g_01553
OG0000844	Pras.g_00417	Prag.g_01554
OG0000845	Pras.g_00418	Prag.g_01555
OG0000846	Pras.g_00419	Prag.g_01556
OG0000847	Pras.g_00420	Prag.g_01557
OG0000848	Pras.g_00421	Prag.g_01558
OG0000849	Pras.g_00422	Prag.g_01559
OG0000850	Pras.g_00424	Prag.g_01561
OG0000851	Pras.g_00425	Prag.g_01562
OG0000852	Pras.g_00426	Prag.g_01563
OG0000853	Pras.g_00430	Prag.g_01567
OG0000854	Pras.g_00432	Prag.g_01569
OG0000855	Pras.g_00433	Prag.g_01570
OG0000856	Pras.g_00448	Prag.g_01583
OG0000857	Pras.g_00473	Prag.g_01611
OG0000858	Pras.g_00544	Prag.g_01663
OG0000859	Pras.g_00545	Prag.g_01664
OG0000860	Pras.g_00552	Prag.g_01671
OG0000861	Pras.g_00553	Prag.g_01672
OG0000862	Pras.g_00554	Prag.g_01673
OG0000863	Pras.g_00556	Prag.g_01675
OG0000864	Pras.g_00557	Prag.g_01676
OG0000865	Pras.g_00558	Prag.g_01677
OG0000866	Pras.g_00559	Prag.g_01678
OG0000867	Pras.g_00560	Prag.g_01679
OG0000868	Pras.g_00561	Prag.g_01680
OG0000869	Pras.g_00565	Prag.g_01684
OG0000870	Pras.g_00570	Prag.g_01689
OG0000871	Pras.g_00571	Prag.g_01690
OG0000872	Pras.g_00572	Prag.g_01691
OG0000873	Pras.g_00575	Prag.g_01694
OG0000874	Pras.g_00578	Prag.g_01697
OG0000875	Pras.g_00579	Prag.g_01698
OG0000876	Pras.g_00580	Prag.g_01699
OG0000877	Pras.g_00582	Prag.g_01701
OG0000878	Pras.g_00583	Prag.g_01702
OG0000879	Pras.g_00584	Prag.g_01703
OG0000880	Pras.g_00585	Prag.g_01704
OG0000881	Pras.g_00589	Prag.g_01708
OG0000882	Pras.g_00594	Prag.g_01713
OG0000883	Pras.g_00596	Prag.g_01715
OG0000884	Pras.g_00598	Prag.g_01717
OG0000885	Pras.g_00599	Prag.g_01718
OG0000886	Pras.g_00600	Prag.g_01719
OG0000887	Pras.g_00601	Prag.g_01720
OG0000888	Pras.g_00603	Prag.g_01722
OG0000889	Pras.g_00605	Prag.g_01724
OG0000890	Pras.g_00606	Prag.g_01725
OG0000891	Pras.g_00607	Prag.g_01726
OG0000892	Pras.g_00609	Prag.g_01728
OG0000893	Pras.g_00613	Prag.g_01732
OG0000894	Pras.g_00615	Prag.g_01734
OG0000895	Pras.g_00618	Prag.g_01737
OG0000896	Pras.g_00619	Prag.g_01738
OG0000897	Pras.g_00621	Prag.g_01740
OG0000898	Pras.g_00622	Prag.g_01741
OG0000899	Pras.g_00623	Prag.g_01742
OG0000900	Pras.g_00624	Prag.g_01743
OG0000901	Pras.g_00627	Prag.g_01746
OG0000902	Pras.g_00629	Prag.g_01748
OG0000903	Pras.g_00632	Prag.g_01751
OG0000904	Pras.g_00634	Prag.g_01753
OG0000905	Pras.g_00639	Prag.g_01757
OG0000906	Pras.g_00640	Prag.g_01758
OG0000907	Pras.g_00645	Prag.g_01762
OG0000908	Pras.g_00648	Prag.g_01765
OG0000909	Pras.g_00649	Prag.g_01766
OG0000910	Pras.g_00650	Prag.g_01767
OG0000911	Pras.g_00652	Prag.g_01769
OG0000912	Pras.g_00653	Prag.g_01770
OG0000913	Pras.g_00654	Prag.g_01771
OG0000914	Pras.g_00655	Prag.g_01772
OG0000915	Pras.g_00656	Prag.g_01773
OG0000916	Pras.g_00657	Prag.g_01774
OG0000917	Pras.g_00658	Prag.g_01775
OG0000918	Pras.g_00659	Prag.g_01776
OG0000919	Pras.g_00660	Prag.g_01777
OG0000920	Pras.g_00661	Prag.g_01778
OG0000921	Pras.g_00662	Prag.g_01779
OG0000922	Pras.g_00663	Prag.g_01780
OG0000923	Pras.g_00667	Prag.g_01784
OG0000924	Pras.g_00668	Prag.g_01785
OG0000925	Pras.g_00669	Prag.g_01786
OG0000926	Pras.g_00670	Prag.g_01787
OG0000927	Pras.g_00672	Prag.g_01789
OG0000928	Pras.g_00673	Prag.g_01790
OG0000929	Pras.g_00674	Prag.g_01791
OG0000930	Pras.g_00675	Prag.g_01792
OG0000931	Pras.g_00676	Prag.g_01793
OG0000932	Pras.g_00677	Prag.g_01794
OG0000933	Pras.g_00681	Prag.g_01798
OG0000934	Pras.g_00683	Prag.g_01800
OG0000935	Pras.g_00684	Prag.g_01801
OG0000936	Pras.g_00685	Prag.g_01802
OG0000937	Pras.g_00686	Prag.g_01803
OG0000938	Pras.g_00688	Prag.g_01805
OG0000939	Pras.g_00689	Prag.g_01806
OG0000940	Pras.g_00696	Prag.g_01813
OG0000941	Pras.g_00698	Prag.g_01815
OG0000942	Pras.g_00700	Prag.g_01817
OG0000943	Pras.g_00701	Prag.g_01818
OG0000944	Pras.g_00702	Prag.g_01819
OG0000945	Pras.g_00703	Prag.g_01820
OG0000946	Pras.g_00707	Prag.g_01824
OG0000947	Pras.g_00709	Prag.g_01826
OG0000948	Pras.g_00710	Prag.g_01827
OG0000949	Pras.g_00713	Prag.g_01830
OG0000950	Pras.g_00718	Prag.g_01835
OG0000951	Pras.g_00722	Prag.g_01839
OG0000952	Pras.g_00726	Prag.g_01843
OG0000953	Pras.g_00729	Prag.g_01846
OG0000954	Pras.g_00733	Prag.g_01850
OG0000955	Pras.g_00734	Prag.g_01851
OG0000956	Pras.g_00736	Prag.g_01853
OG0000957	Pras.g_00741	Prag.g_01859
OG0000958	Pras.g_00742	Prag.g_01860
OG0000959	Pras.g_00746	Prag.g_01864
OG0000960	Pras.g_00747	Prag.g_01865
OG0000961	Pras.g_00749	Prag.g_01867
OG0000962	Pras.g_00751	Prag.g_01869
OG0000963	Pras.g_00755	Prag.g_01873
OG0000964	Pras.g_00756	Prag.g_01874
OG0000965	Pras.g_00757	Prag.g_01875
OG0000966	Pras.g_00765	Prag.g_01882
OG0000967	Pras.g_00770	Prag.g_01886
OG0000968	Pras.g_00772	Prag.g_01888
OG0000969	Pras.g_00773	Prag.g_01889
OG0000970	Pras.g_00774	Prag.g_01890
OG0000971	Pras.g_00775	Prag.g_01891
OG0000972	Pras.g_00776	Prag.g_01892
OG0000973	Pras.g_00777	Prag.g_01893
OG0000974	Pras.g_00778	Prag.g_01894
OG0000975	Pras.g_00779	Prag.g_01895
OG0000976	Pras.g_00780	Prag.g_01896
OG0000977	Pras.g_00781	Prag.g_01897
OG0000978	Pras.g_00782	Prag.g_01898
OG0000979	Pras.g_00785	Prag.g_01901
OG0000980	Pras.g_00787	Prag.g_01903
OG0000981	Pras.g_00789	Prag.g_01905
OG0000982	Pras.g_00791	Prag.g_01907
OG0000983	Pras.g_00792	Prag.g_01908
OG0000984	Pras.g_00793	Prag.g_01909
OG0000985	Pras.g_00796	Prag.g_01912
OG0000986	Pras.g_00798	Prag.g_01914
OG0000987	Pras.g_00799	Prag.g_01915
OG0000988	Pras.g_00802	Prag.g_01918
OG0000989	Pras.g_00805	Prag.g_01922
OG0000990	Pras.g_00808	Prag.g_01925
OG0000991	Pras.g_00809	Prag.g_01926
OG0000992	Pras.g_00812	Prag.g_01928
OG0000993	Pras.g_00813	Prag.g_01929
OG0000994	Pras.g_00814	Prag.g_01930
OG0000995	Pras.g_00818	Prag.g_01934
OG0000996	Pras.g_00819	Prag.g_01935
OG0000997	Pras.g_00820	Prag.g_01936
OG0000998	Pras.g_00822	Prag.g_01938
OG0000999	Pras.g_00823	Prag.g_01939
OG0001000	Pras.g_00826	Prag.g_01942
OG0001001	Pras.g_00828	Prag.g_01944
OG0001002	Pras.g_00832	Prag.g_01948
OG0001003	Pras.g_00834	Prag.g_01949
OG0001004	Pras.g_00835	Prag.g_01950
OG0001005	Pras.g_00836	Prag.g_01951
OG0001006	Pras.g_00840	Prag.g_01955
OG0001007	Pras.g_00842	Prag.g_01957
OG0001008	Pras.g_01315	Prag.g_00416
OG0001009	Pras.g_00869	Prag.g_00027
OG0001010	Pras.g_00870	Prag.g_00028
OG0001011	Pras.g_00871	Prag.g_00029
OG0001012	Pras.g_00896	Prag.g_00043
OG0001013	Pras.g_00901	Prag.g_00048
OG0001014	Pras.g_00904	Prag.g_00051
OG0001015	Pras.g_00905	Prag.g_00052
OG0001016	Pras.g_00924	Prag.g_00067
OG0001017	Pras.g_00928	Prag.g_00071
OG0001018	Pras.g_00931	Prag.g_00074
OG0001019	Pras.g_00940	Prag.g_00083
OG0001020	Pras.g_00941	Prag.g_00084
OG0001021	Pras.g_00942	Prag.g_00085
OG0001022	Pras.g_00945	Prag.g_00087
OG0001023	Pras.g_00946	Prag.g_00088
OG0001024	Pras.g_00949	Prag.g_00091
OG0001025	Pras.g_00955	Prag.g_00097
OG0001026	Pras.g_00962	Prag.g_00104
OG0001027	Pras.g_00963	Prag.g_00105
OG0001028	Pras.g_00965	Prag.g_00107
OG0001029	Pras.g_00966	Prag.g_00108
OG0001030	Pras.g_00981	Prag.g_00123
OG0001031	Pras.g_01037	Prag.g_00179
OG0001032	Pras.g_01038	Prag.g_00180
OG0001033	Pras.g_01060	Prag.g_00201
OG0001034	Pras.g_01088	Prag.g_00229
OG0001035	Pras.g_01106	Prag.g_00246
OG0001036	Pras.g_01111	Prag.g_00250
OG0001037	Pras.g_01112	Prag.g_00251
OG0001038	Pras.g_01130	Prag.g_00269
OG0001039	Pras.g_01133	Prag.g_00272
OG0001040	Pras.g_01135	Prag.g_00274
OG0001041	Pras.g_01139	Prag.g_00278
OG0001042	Pras.g_01156	Prag.g_00295
OG0001043	Pras.g_01157	Prag.g_00296
OG0001044	Pras.g_01186	Prag.g_00328
OG0001045	Pras.g_01195	Prag.g_00337
OG0001046	Pras.g_01232	Prag.g_00372
OG0001047	Pras.g_01317	Prag.g_00418
OG0001048	Pras.g_01318	Prag.g_00419
OG0001049	Pras.g_01320	Prag.g_00421
OG0001050	Pras.g_01321	Prag.g_00422
OG0001051	Pras.g_01322	Prag.g_00423
OG0001052	Pras.g_01349	Prag.g_00450
OG0001053	Pras.g_01361	Prag.g_00462
OG0001054	Pras.g_01376	Prag.g_00477
OG0001055	Pras.g_01395	Prag.g_00496
OG0001056	Pras.g_01413	Prag.g_00515
OG0001057	Pras.g_01418	Prag.g_00520
OG0001058	Pras.g_01426	Prag.g_00528
OG0001059	Pras.g_01430	Prag.g_00532
OG0001060	Pras.g_01437	Prag.g_00539
OG0001061	Pras.g_01450	Prag.g_00552
OG0001062	Pras.g_01452	Prag.g_00554
OG0001063	Pras.g_01454	Prag.g_00556
OG0001064	Pras.g_01455	Prag.g_00557
OG0001065	Pras.g_01456	Prag.g_00558
OG0001066	Pras.g_01457	Prag.g_00559
OG0001067	Pras.g_01459	Prag.g_00560
OG0001068	Pras.g_01460	Prag.g_00561
OG0001069	Pras.g_01461	Prag.g_00562
OG0001070	Pras.g_01464	Prag.g_00565
OG0001071	Pras.g_01465	Prag.g_00566
OG0001072	Pras.g_01466	Prag.g_00568
OG0001073	Pras.g_01480	Prag.g_00582
OG0001074	Pras.g_01491	Prag.g_00593
OG0001075	Pras.g_01492	Prag.g_00594
OG0001076	Pras.g_01500	Prag.g_00602
OG0001077	Pras.g_01504	Prag.g_00606
OG0001078	Pras.g_01512	Prag.g_00614
OG0001079	Pras.g_01523	Prag.g_00625
OG0001080	Pras.g_01529	Prag.g_00631
OG0001081	Pras.g_01531	Prag.g_00633
OG0001082	Pras.g_01532	Prag.g_00634
OG0001083	Pras.g_01537	Prag.g_00639
OG0001084	Pras.g_01538	Prag.g_00640
OG0001085	Pras.g_01546	Prag.g_00648
OG0001086	Pras.g_01547	Prag.g_00649
OG0001087	Pras.g_01564	Prag.g_00666
OG0001088	Pras.g_01565	Prag.g_00667
OG0001089	Pras.g_01573	Prag.g_00675
OG0001090	Pras.g_01607	Prag.g_00693
OG0001091	Pras.g_01609	Prag.g_00695
OG0001092	Pras.g_01610	Prag.g_00696
OG0001093	Pras.g_01615	Prag.g_00701
OG0001094	Pras.g_01695	Prag.g_00800
OG0001095	Pras.g_01714	Prag.g_00819
OG0001096	Pras.g_01727	Prag.g_00832
OG0001097	Pras.g_01745	Prag.g_00849
OG0001098	Pras.g_01760	Prag.g_00864
OG0001099	Pras.g_01791	Prag.g_00895
OG0001100	Pras.g_01793	Prag.g_00899
OG0001101	Pras.g_01795	Prag.g_00901
OG0001102	Pras.g_01798	Prag.g_00903
OG0001103	Pras.g_01800	Prag.g_00905
OG0001104	Pras.g_01822	Prag.g_00927
OG0001105	Pras.g_01826	Prag.g_00931
OG0001106	Pras.g_01850	Prag.g_00955
OG0001107	Pras.g_01857	Prag.g_00962
OG0001108	Pras.g_01861	Prag.g_00966
OG0001109	Pras.g_01862	Prag.g_00967
OG0001110	Pras.g_01864	Prag.g_00969
OG0001111	Pras.g_01865	Prag.g_00970
OG0001112	Pras.g_01866	Prag.g_00971
OG0001113	Pras.g_01867	Prag.g_00972
OG0001114	Pras.g_01868	Prag.g_00973
OG0001115	Pras.g_01870	Prag.g_00975
OG0001116	Pras.g_01871	Prag.g_00976
OG0001117	Pras.g_01872	Prag.g_00977
OG0001118	Pras.g_01873	Prag.g_00978
OG0001119	Pras.g_01874	Prag.g_00979
OG0001120	Pras.g_01876	Prag.g_00981
OG0001121	Pras.g_00021	Prag.g_01118
OG0001121	Pras.g_01880	Prag.g_00984
OG0001122	Pras.g_01906	Prag.g_01008
OG0001123	Pras.g_01910	Prag.g_01012
OG0001124	Pras.g_01912	Prag.g_01014
OG0001125	Pras.g_01913	Prag.g_01015
OG0001126	Pras.g_01923	Prag.g_01025
OG0001127	Pras.g_01924	Prag.g_01026
OG0001128	Pras.g_01926	Prag.g_01028
OG0001129	Pras.g_01927	Prag.g_01029
OG0001130	Pras.g_01928	Prag.g_01030
OG0001131	Pras.g_01964	Prag.g_01066
OG0001132	Pras.g_01973	Prag.g_01076
OG0001133	Pras.g_00009	Prag.g_01106
OG0001134	Pras.g_00023	Prag.g_01120
OG0001135	Pras.g_00026	Prag.g_01123
OG0001136	Pras.g_00053	Prag.g_01150
