Orthogroup	Pram	Prbm
OG0000532	Pram.g_00423	Prbm.g_00512
OG0000533	Pram.g_00424	Prbm.g_00513
OG0000534	Pram.g_00425	Prbm.g_00514
OG0000535	Pram.g_00426	Prbm.g_00515
OG0000536	Pram.g_00427	Prbm.g_00516
OG0000537	Pram.g_00428	Prbm.g_00517
OG0000538	Pram.g_00438	Prbm.g_00534
OG0000539	Pram.g_00439	Prbm.g_00535
OG0000540	Pram.g_00440	Prbm.g_00536
OG0000541	Pram.g_00441	Prbm.g_00537
OG0000542	Pram.g_00442	Prbm.g_00539
OG0000543	Pram.g_00444	Prbm.g_00541
OG0000544	Pram.g_00445	Prbm.g_00542
OG0000545	Pram.g_00447	Prbm.g_00544
OG0000546	Pram.g_00450	Prbm.g_00547
OG0000547	Pram.g_00452	Prbm.g_00549
OG0000548	Pram.g_00453	Prbm.g_00550
OG0000549	Pram.g_00456	Prbm.g_00553
OG0000550	Pram.g_00461	Prbm.g_00557
OG0000551	Pram.g_00464	Prbm.g_00560
OG0000552	Pram.g_00465	Prbm.g_00561
OG0000553	Pram.g_00466	Prbm.g_00562
OG0000554	Pram.g_00472	Prbm.g_00567
OG0000555	Pram.g_00479	Prbm.g_00575
OG0000556	Pram.g_00481	Prbm.g_00577
OG0000557	Pram.g_00482	Prbm.g_00578
OG0000558	Pram.g_00484	Prbm.g_00580
OG0000559	Pram.g_00488	Prbm.g_00584
OG0000560	Pram.g_00491	Prbm.g_00587
OG0000561	Pram.g_00492	Prbm.g_00588
OG0000562	Pram.g_00493	Prbm.g_00589
OG0000563	Pram.g_00494	Prbm.g_00590
OG0000564	Pram.g_00495	Prbm.g_00591
OG0000565	Pram.g_00498	Prbm.g_00594
OG0000566	Pram.g_00502	Prbm.g_00596
OG0000567	Pram.g_00506	Prbm.g_00600
OG0000568	Pram.g_00507	Prbm.g_00601
OG0000569	Pram.g_00508	Prbm.g_00602
OG0000570	Pram.g_00509	Prbm.g_00603
OG0000571	Pram.g_00511	Prbm.g_00605
OG0000572	Pram.g_00523	Prbm.g_00616
OG0000573	Pram.g_00529	Prbm.g_00621
OG0000574	Pram.g_00530	Prbm.g_00624
OG0000575	Pram.g_00534	Prbm.g_00627
OG0000576	Pram.g_00536	Prbm.g_00629
OG0000577	Pram.g_00537	Prbm.g_00630
OG0000578	Pram.g_00538	Prbm.g_00631
OG0000579	Pram.g_00539	Prbm.g_00632
OG0000580	Pram.g_00540	Prbm.g_00633
OG0000581	Pram.g_00543	Prbm.g_00636
OG0000582	Pram.g_00546	Prbm.g_00639
OG0000583	Pram.g_00547	Prbm.g_00640
OG0000584	Pram.g_00548	Prbm.g_00641
OG0000585	Pram.g_00550	Prbm.g_00643
OG0000586	Pram.g_00551	Prbm.g_00644
OG0000587	Pram.g_00552	Prbm.g_00645
OG0000588	Pram.g_00556	Prbm.g_00649
OG0000589	Pram.g_00559	Prbm.g_00652
OG0000590	Pram.g_00560	Prbm.g_00653
OG0000591	Pram.g_00564	Prbm.g_00656
OG0000592	Pram.g_00565	Prbm.g_00657
OG0000593	Pram.g_01078	Prbm.g_00663
OG0000594	Pram.g_01077	Prbm.g_00664
OG0000595	Pram.g_01076	Prbm.g_00665
OG0000596	Pram.g_01073	Prbm.g_00669
OG0000597	Pram.g_01070	Prbm.g_00671
OG0000598	Pram.g_01069	Prbm.g_00672
OG0000599	Pram.g_01066	Prbm.g_00675
OG0000600	Pram.g_01065	Prbm.g_00676
OG0000601	Pram.g_01064	Prbm.g_00677
OG0000602	Pram.g_01062	Prbm.g_00679
OG0000603	Pram.g_01061	Prbm.g_00680
OG0000604	Pram.g_01060	Prbm.g_00681
OG0000605	Pram.g_01059	Prbm.g_00682
OG0000606	Pram.g_01056	Prbm.g_00685
OG0000607	Pram.g_01053	Prbm.g_00688
OG0000608	Pram.g_01052	Prbm.g_00689
OG0000609	Pram.g_01051	Prbm.g_00690
OG0000610	Pram.g_01045	Prbm.g_00696
OG0000611	Pram.g_01042	Prbm.g_00699
OG0000612	Pram.g_01041	Prbm.g_00700
OG0000613	Pram.g_00763	Prbm.g_00706
OG0000614	Pram.g_00784	Prbm.g_00730
OG0000615	Pram.g_00795	Prbm.g_00737
OG0000616	Pram.g_01927	Prbm.g_02220
OG0000617	Pram.g_01024	Prbm.g_00748
OG0000618	Pram.g_01023	Prbm.g_00749
OG0000619	Pram.g_01022	Prbm.g_00750
OG0000620	Pram.g_01019	Prbm.g_00753
OG0000621	Pram.g_01018	Prbm.g_00754
OG0000622	Pram.g_01017	Prbm.g_00755
OG0000623	Pram.g_01016	Prbm.g_00756
OG0000624	Pram.g_01014	Prbm.g_00758
OG0000625	Pram.g_01013	Prbm.g_00759
OG0000626	Pram.g_01012	Prbm.g_00760
OG0000627	Pram.g_01011	Prbm.g_00762
OG0000628	Pram.g_01010	Prbm.g_00763
OG0000629	Pram.g_01008	Prbm.g_00764
OG0000630	Pram.g_01005	Prbm.g_00767
OG0000631	Pram.g_00913	Prbm.g_00959
OG0000632	Pram.g_00914	Prbm.g_00960
OG0000633	Pram.g_00915	Prbm.g_00961
OG0000634	Pram.g_00805	Prbm.g_00810
OG0000635	Pram.g_00806	Prbm.g_00811
OG0000636	Pram.g_00808	Prbm.g_00813
OG0000637	Pram.g_00810	Prbm.g_00815
OG0000638	Pram.g_00811	Prbm.g_00816
OG0000639	Pram.g_00812	Prbm.g_00817
OG0000640	Pram.g_00813	Prbm.g_00818
OG0000641	Pram.g_00817	Prbm.g_00822
OG0000642	Pram.g_00818	Prbm.g_00823
OG0000643	Pram.g_00819	Prbm.g_00824
OG0000644	Pram.g_00820	Prbm.g_00825
OG0000645	Pram.g_00821	Prbm.g_00826
OG0000646	Pram.g_00823	Prbm.g_00829
OG0000647	Pram.g_00825	Prbm.g_00831
OG0000648	Pram.g_00827	Prbm.g_00833
OG0000649	Pram.g_00828	Prbm.g_00834
OG0000650	Pram.g_00829	Prbm.g_00835
OG0000651	Pram.g_00830	Prbm.g_00836
OG0000652	Pram.g_00831	Prbm.g_00837
OG0000653	Pram.g_00833	Prbm.g_00839
OG0000654	Pram.g_00834	Prbm.g_00840
OG0000655	Pram.g_00835	Prbm.g_00841
OG0000656	Pram.g_00838	Prbm.g_00844
OG0000657	Pram.g_00845	Prbm.g_00850
OG0000658	Pram.g_00847	Prbm.g_00852
OG0000659	Pram.g_00848	Prbm.g_00853
OG0000660	Pram.g_00852	Prbm.g_00857
OG0000661	Pram.g_00854	Prbm.g_00859
OG0000662	Pram.g_00857	Prbm.g_00861
OG0000663	Pram.g_00859	Prbm.g_00863
OG0000664	Pram.g_00860	Prbm.g_00864
OG0000665	Pram.g_00866	Prbm.g_00868
OG0000666	Pram.g_00867	Prbm.g_00869
OG0000667	Pram.g_00872	Prbm.g_00873
OG0000668	Pram.g_00713	Prbm.g_00911
OG0000669	Pram.g_00724	Prbm.g_00919
OG0000670	Pram.g_00727	Prbm.g_00922
OG0000671	Pram.g_00729	Prbm.g_00924
OG0000672	Pram.g_00732	Prbm.g_00927
OG0000673	Pram.g_00735	Prbm.g_00930
OG0000674	Pram.g_00737	Prbm.g_00932
OG0000675	Pram.g_00738	Prbm.g_00933
OG0000676	Pram.g_00740	Prbm.g_00935
OG0000677	Pram.g_00741	Prbm.g_00936
OG0000678	Pram.g_00743	Prbm.g_00939
OG0000679	Pram.g_00747	Prbm.g_00943
OG0000680	Pram.g_00748	Prbm.g_00944
OG0000681	Pram.g_00751	Prbm.g_00946
OG0000682	Pram.g_00752	Prbm.g_00947
OG0000683	Pram.g_00753	Prbm.g_00948
OG0000684	Pram.g_00754	Prbm.g_00793
OG0000685	Pram.g_00756	Prbm.g_00795
OG0000686	Pram.g_00757	Prbm.g_00796
OG0000687	Pram.g_00758	Prbm.g_00797
OG0000688	Pram.g_01036	Prbm.g_00800
OG0000689	Pram.g_01035	Prbm.g_00801
OG0000690	Pram.g_01034	Prbm.g_00802
OG0000691	Pram.g_01033	Prbm.g_00803
OG0000692	Pram.g_01031	Prbm.g_00805
OG0000693	Pram.g_01030	Prbm.g_00806
OG0000694	Pram.g_01029	Prbm.g_00807
OG0000695	Pram.g_00917	Prbm.g_00963
OG0000696	Pram.g_00918	Prbm.g_00964
OG0000697	Pram.g_00919	Prbm.g_00965
OG0000698	Pram.g_00922	Prbm.g_00968
OG0000699	Pram.g_00923	Prbm.g_00969
OG0000700	Pram.g_00924	Prbm.g_00970
OG0000701	Pram.g_00925	Prbm.g_00971
OG0000702	Pram.g_00927	Prbm.g_00973
OG0000703	Pram.g_00928	Prbm.g_00974
OG0000704	Pram.g_00930	Prbm.g_00975
OG0000705	Pram.g_00936	Prbm.g_00981
OG0000706	Pram.g_00937	Prbm.g_00982
OG0000707	Pram.g_00938	Prbm.g_00983
OG0000708	Pram.g_00940	Prbm.g_00985
OG0000709	Pram.g_00944	Prbm.g_00989
OG0000710	Pram.g_00947	Prbm.g_00992
OG0000711	Pram.g_00963	Prbm.g_01007
OG0000712	Pram.g_00964	Prbm.g_01009
OG0000713	Pram.g_00965	Prbm.g_01010
OG0000714	Pram.g_00966	Prbm.g_01011
OG0000715	Pram.g_00968	Prbm.g_01013
OG0000716	Pram.g_00970	Prbm.g_01014
OG0000717	Pram.g_00971	Prbm.g_01015
OG0000718	Pram.g_00973	Prbm.g_01031
OG0000719	Pram.g_00975	Prbm.g_01032
OG0000720	Pram.g_00986	Prbm.g_01042
OG0000721	Pram.g_00990	Prbm.g_01043
OG0000722	Pram.g_00991	Prbm.g_01044
OG0000723	Pram.g_00995	Prbm.g_01048
OG0000724	Pram.g_00893	Prbm.g_01059
OG0000725	Pram.g_00887	Prbm.g_00887
OG0000726	Pram.g_00886	Prbm.g_00886
OG0000727	Pram.g_00885	Prbm.g_00885
OG0000728	Pram.g_00883	Prbm.g_00883
OG0000729	Pram.g_01208	Prbm.g_02104
OG0000730	Pram.g_01182	Prbm.g_00398
OG0000731	Pram.g_00335	Prbm.g_00406
OG0000733	Pram.g_01547	Prbm.g_01911
OG0000734	Pram.g_01156	Prbm.g_01565
OG0000735	Pram.g_01154	Prbm.g_01563
OG0000736	Pram.g_01153	Prbm.g_01562
OG0000737	Pram.g_01152	Prbm.g_01561
OG0000738	Pram.g_01148	Prbm.g_01557
OG0000739	Pram.g_01147	Prbm.g_01556
OG0000740	Pram.g_01146	Prbm.g_01555
OG0000741	Pram.g_01144	Prbm.g_01553
OG0000742	Pram.g_01141	Prbm.g_01550
OG0000743	Pram.g_01139	Prbm.g_01548
OG0000744	Pram.g_01137	Prbm.g_01547
OG0000745	Pram.g_01136	Prbm.g_01545
OG0000746	Pram.g_01134	Prbm.g_01543
OG0000747	Pram.g_01133	Prbm.g_01542
OG0000748	Pram.g_01129	Prbm.g_01538
OG0000749	Pram.g_01128	Prbm.g_01537
OG0000750	Pram.g_01127	Prbm.g_01536
OG0000751	Pram.g_01124	Prbm.g_01533
OG0000752	Pram.g_01122	Prbm.g_01531
OG0000753	Pram.g_01119	Prbm.g_01529
OG0000754	Pram.g_01117	Prbm.g_01525
OG0000755	Pram.g_01111	Prbm.g_01520
OG0000756	Pram.g_01110	Prbm.g_01519
OG0000757	Pram.g_01103	Prbm.g_01512
OG0000758	Pram.g_01102	Prbm.g_01511
OG0000759	Pram.g_01101	Prbm.g_01510
OG0000760	Pram.g_01100	Prbm.g_01509
OG0000761	Pram.g_01099	Prbm.g_01508
OG0000762	Pram.g_01098	Prbm.g_01507
OG0000763	Pram.g_01096	Prbm.g_01505
OG0000764	Pram.g_01095	Prbm.g_01504
OG0000765	Pram.g_01087	Prbm.g_01496
OG0000766	Pram.g_01086	Prbm.g_01495
OG0000767	Pram.g_01084	Prbm.g_01494
OG0000768	Pram.g_01083	Prbm.g_01493
OG0000769	Pram.g_01081	Prbm.g_01491
OG0000770	Pram.g_00570	Prbm.g_01490
OG0000771	Pram.g_01254	Prbm.g_01054
OG0000772	Pram.g_01569	Prbm.g_01356
OG0000773	Pram.g_01221	Prbm.g_01602
OG0000774	Pram.g_01223	Prbm.g_01605
OG0000775	Pram.g_01225	Prbm.g_01606
OG0000776	Pram.g_01226	Prbm.g_01607
OG0000777	Pram.g_01227	Prbm.g_01608
OG0000778	Pram.g_01228	Prbm.g_01609
OG0000779	Pram.g_01232	Prbm.g_01613
OG0000780	Pram.g_01233	Prbm.g_01614
OG0000781	Pram.g_01236	Prbm.g_01616
OG0000782	Pram.g_01237	Prbm.g_01617
OG0000783	Pram.g_01238	Prbm.g_01618
OG0000784	Pram.g_01239	Prbm.g_01619
OG0000785	Pram.g_01241	Prbm.g_01621
OG0000786	Pram.g_01244	Prbm.g_01624
OG0000787	Pram.g_01245	Prbm.g_01625
OG0000788	Pram.g_01271	Prbm.g_00777
OG0000789	Pram.g_01281	Prbm.g_01051
OG0000790	Pram.g_01463	Prbm.g_01665
OG0000791	Pram.g_01461	Prbm.g_01667
OG0000792	Pram.g_01460	Prbm.g_01668
OG0000793	Pram.g_01456	Prbm.g_01671
OG0000794	Pram.g_01455	Prbm.g_01672
OG0000795	Pram.g_01454	Prbm.g_01673
OG0000796	Pram.g_01450	Prbm.g_01677
OG0000797	Pram.g_01449	Prbm.g_01678
OG0000799	Pram.g_01398	Prbm.g_01691
OG0000800	Pram.g_01397	Prbm.g_01692
OG0000801	Pram.g_01396	Prbm.g_01693
OG0000802	Pram.g_01394	Prbm.g_01695
OG0000803	Pram.g_01392	Prbm.g_01697
OG0000804	Pram.g_01391	Prbm.g_01698
OG0000805	Pram.g_01389	Prbm.g_01700
OG0000806	Pram.g_01387	Prbm.g_01702
OG0000807	Pram.g_01386	Prbm.g_01703
OG0000808	Pram.g_01385	Prbm.g_01704
OG0000809	Pram.g_01383	Prbm.g_01708
OG0000810	Pram.g_01382	Prbm.g_01709
OG0000811	Pram.g_01375	Prbm.g_01713
OG0000812	Pram.g_01373	Prbm.g_01715
OG0000813	Pram.g_01372	Prbm.g_01716
OG0000814	Pram.g_01370	Prbm.g_01718
OG0000815	Pram.g_01369	Prbm.g_01719
OG0000816	Pram.g_01367	Prbm.g_01721
OG0000817	Pram.g_01366	Prbm.g_01722
OG0000818	Pram.g_01361	Prbm.g_01726
OG0000819	Pram.g_01360	Prbm.g_01727
OG0000820	Pram.g_01359	Prbm.g_01728
OG0000821	Pram.g_01355	Prbm.g_01731
OG0000822	Pram.g_01354	Prbm.g_01732
OG0000823	Pram.g_01353	Prbm.g_01733
OG0000824	Pram.g_01350	Prbm.g_01736
OG0000825	Pram.g_01349	Prbm.g_01737
OG0000826	Pram.g_01348	Prbm.g_01738
OG0000827	Pram.g_01347	Prbm.g_01739
OG0000828	Pram.g_01344	Prbm.g_01742
OG0000829	Pram.g_01343	Prbm.g_01743
OG0000830	Pram.g_01342	Prbm.g_01744
OG0000831	Pram.g_01340	Prbm.g_01746
OG0000832	Pram.g_01330	Prbm.g_01756
OG0000833	Pram.g_01321	Prbm.g_01764
OG0000834	Pram.g_01320	Prbm.g_01765
OG0000835	Pram.g_01319	Prbm.g_01766
OG0000836	Pram.g_01318	Prbm.g_01768
OG0000837	Pram.g_01317	Prbm.g_01769
OG0000838	Pram.g_01314	Prbm.g_01771
OG0000839	Pram.g_01313	Prbm.g_01772
OG0000840	Pram.g_01312	Prbm.g_01773
OG0000841	Pram.g_01311	Prbm.g_01774
OG0000842	Pram.g_01310	Prbm.g_01775
OG0000843	Pram.g_01309	Prbm.g_01776
OG0000844	Pram.g_01308	Prbm.g_01777
OG0000845	Pram.g_01307	Prbm.g_01778
OG0000846	Pram.g_01306	Prbm.g_01779
OG0000847	Pram.g_01305	Prbm.g_01780
OG0000848	Pram.g_01304	Prbm.g_01781
OG0000849	Pram.g_01303	Prbm.g_01782
OG0000850	Pram.g_01301	Prbm.g_01784
OG0000851	Pram.g_01300	Prbm.g_01785
OG0000852	Pram.g_01299	Prbm.g_01786
OG0000853	Pram.g_01294	Prbm.g_01791
OG0000854	Pram.g_01292	Prbm.g_01793
OG0000855	Pram.g_01291	Prbm.g_01794
OG0000856	Pram.g_00567	Prbm.g_01685
OG0000857	Pram.g_00824	Prbm.g_00830
OG0000858	Pram.g_01625	Prbm.g_01835
OG0000859	Pram.g_01626	Prbm.g_01836
OG0000860	Pram.g_01634	Prbm.g_01843
OG0000861	Pram.g_01635	Prbm.g_01844
OG0000862	Pram.g_01636	Prbm.g_01845
OG0000863	Pram.g_01638	Prbm.g_01846
OG0000864	Pram.g_01639	Prbm.g_01847
OG0000865	Pram.g_01640	Prbm.g_01848
OG0000866	Pram.g_01641	Prbm.g_01849
OG0000867	Pram.g_01642	Prbm.g_01850
OG0000868	Pram.g_01644	Prbm.g_01851
OG0000869	Pram.g_01647	Prbm.g_01854
OG0000870	Pram.g_01652	Prbm.g_01859
OG0000871	Pram.g_01653	Prbm.g_01860
OG0000872	Pram.g_01654	Prbm.g_01861
OG0000873	Pram.g_01657	Prbm.g_01864
OG0000874	Pram.g_01660	Prbm.g_01867
OG0000875	Pram.g_01662	Prbm.g_01869
OG0000876	Pram.g_01663	Prbm.g_01870
OG0000877	Pram.g_01665	Prbm.g_01872
OG0000878	Pram.g_01666	Prbm.g_01873
OG0000879	Pram.g_01667	Prbm.g_01874
OG0000880	Pram.g_01668	Prbm.g_01875
OG0000881	Pram.g_01672	Prbm.g_01878
OG0000882	Pram.g_01677	Prbm.g_01883
OG0000883	Pram.g_01679	Prbm.g_01885
OG0000884	Pram.g_01681	Prbm.g_01887
OG0000885	Pram.g_01682	Prbm.g_01888
OG0000886	Pram.g_01683	Prbm.g_01889
OG0000887	Pram.g_01684	Prbm.g_01890
OG0000888	Pram.g_01686	Prbm.g_01892
OG0000889	Pram.g_01688	Prbm.g_01894
OG0000890	Pram.g_01689	Prbm.g_01895
OG0000891	Pram.g_01690	Prbm.g_01896
OG0000892	Pram.g_01691	Prbm.g_01898
OG0000893	Pram.g_01695	Prbm.g_01948
OG0000894	Pram.g_01698	Prbm.g_01951
OG0000895	Pram.g_01702	Prbm.g_01954
OG0000896	Pram.g_01703	Prbm.g_01955
OG0000897	Pram.g_01705	Prbm.g_01957
OG0000898	Pram.g_01706	Prbm.g_01958
OG0000899	Pram.g_01707	Prbm.g_01959
OG0000900	Pram.g_01708	Prbm.g_01960
OG0000901	Pram.g_01711	Prbm.g_01963
OG0000902	Pram.g_01713	Prbm.g_01965
OG0000903	Pram.g_01717	Prbm.g_01975
OG0000904	Pram.g_01722	Prbm.g_01970
OG0000905	Pram.g_01715	Prbm.g_01967
OG0000906	Pram.g_01714	Prbm.g_01966
OG0000907	Pram.g_01727	Prbm.g_01990
OG0000908	Pram.g_01730	Prbm.g_01993
OG0000909	Pram.g_01731	Prbm.g_01994
OG0000910	Pram.g_01732	Prbm.g_01995
OG0000911	Pram.g_01734	Prbm.g_01997
OG0000912	Pram.g_01735	Prbm.g_01998
OG0000913	Pram.g_01736	Prbm.g_01999
OG0000914	Pram.g_01737	Prbm.g_02000
OG0000915	Pram.g_01738	Prbm.g_02001
OG0000916	Pram.g_01739	Prbm.g_02002
OG0000917	Pram.g_01740	Prbm.g_02003
OG0000918	Pram.g_01741	Prbm.g_02004
OG0000919	Pram.g_01742	Prbm.g_02005
OG0000920	Pram.g_01743	Prbm.g_02006
OG0000921	Pram.g_01744	Prbm.g_02007
OG0000922	Pram.g_01745	Prbm.g_02008
OG0000923	Pram.g_01749	Prbm.g_02012
OG0000924	Pram.g_01750	Prbm.g_02013
OG0000925	Pram.g_01751	Prbm.g_02014
OG0000926	Pram.g_01752	Prbm.g_02015
OG0000927	Pram.g_01754	Prbm.g_02017
OG0000928	Pram.g_01755	Prbm.g_02018
OG0000929	Pram.g_01756	Prbm.g_02019
OG0000930	Pram.g_01757	Prbm.g_02020
OG0000931	Pram.g_01758	Prbm.g_02021
OG0000932	Pram.g_01759	Prbm.g_02022
OG0000933	Pram.g_01763	Prbm.g_02026
OG0000934	Pram.g_01765	Prbm.g_02028
OG0000935	Pram.g_01766	Prbm.g_02029
OG0000936	Pram.g_01767	Prbm.g_02030
OG0000937	Pram.g_01768	Prbm.g_02031
OG0000938	Pram.g_01771	Prbm.g_02034
OG0000939	Pram.g_01772	Prbm.g_02035
OG0000940	Pram.g_01779	Prbm.g_02042
OG0000941	Pram.g_01781	Prbm.g_02044
OG0000942	Pram.g_01783	Prbm.g_02046
OG0000943	Pram.g_01784	Prbm.g_02048
OG0000944	Pram.g_01786	Prbm.g_02050
OG0000945	Pram.g_01787	Prbm.g_02051
OG0000946	Pram.g_01793	Prbm.g_02057
OG0000947	Pram.g_01795	Prbm.g_02059
OG0000948	Pram.g_01796	Prbm.g_02060
OG0000949	Pram.g_01799	Prbm.g_02063
OG0000950	Pram.g_01806	Prbm.g_02068
OG0000951	Pram.g_01810	Prbm.g_02072
OG0000952	Pram.g_01814	Prbm.g_02076
OG0000953	Pram.g_01818	Prbm.g_02080
OG0000954	Pram.g_01822	Prbm.g_02084
OG0000955	Pram.g_01823	Prbm.g_02085
OG0000956	Pram.g_01825	Prbm.g_02087
OG0000957	Pram.g_01831	Prbm.g_02092
OG0000958	Pram.g_01832	Prbm.g_02093
OG0000959	Pram.g_01836	Prbm.g_02097
OG0000960	Pram.g_01837	Prbm.g_02098
OG0000961	Pram.g_01840	Prbm.g_02101
OG0000962	Pram.g_01842	Prbm.g_02103
OG0000963	Pram.g_01846	Prbm.g_02107
OG0000964	Pram.g_01847	Prbm.g_02108
OG0000965	Pram.g_01848	Prbm.g_02109
OG0000966	Pram.g_01854	Prbm.g_02144
OG0000967	Pram.g_01858	Prbm.g_02148
OG0000968	Pram.g_01860	Prbm.g_02150
OG0000969	Pram.g_01861	Prbm.g_02151
OG0000970	Pram.g_01862	Prbm.g_02152
OG0000971	Pram.g_01863	Prbm.g_02153
OG0000972	Pram.g_01864	Prbm.g_02154
OG0000973	Pram.g_01865	Prbm.g_02155
OG0000974	Pram.g_01866	Prbm.g_02156
OG0000975	Pram.g_01867	Prbm.g_02157
OG0000976	Pram.g_01868	Prbm.g_02158
OG0000977	Pram.g_01869	Prbm.g_02159
OG0000978	Pram.g_01870	Prbm.g_02160
OG0000979	Pram.g_01873	Prbm.g_02163
OG0000980	Pram.g_01875	Prbm.g_02165
OG0000981	Pram.g_01878	Prbm.g_02168
OG0000982	Pram.g_01880	Prbm.g_02170
OG0000983	Pram.g_01881	Prbm.g_02171
OG0000984	Pram.g_01882	Prbm.g_02172
OG0000985	Pram.g_01885	Prbm.g_02175
OG0000986	Pram.g_01887	Prbm.g_02177
OG0000987	Pram.g_01888	Prbm.g_02178
OG0000988	Pram.g_01891	Prbm.g_02181
OG0000989	Pram.g_01895	Prbm.g_02185
OG0000990	Pram.g_01900	Prbm.g_02190
OG0000991	Pram.g_01901	Prbm.g_02191
OG0000992	Pram.g_01904	Prbm.g_02194
OG0000993	Pram.g_01905	Prbm.g_02195
OG0000994	Pram.g_01906	Prbm.g_02196
OG0000995	Pram.g_01910	Prbm.g_02200
OG0000996	Pram.g_01911	Prbm.g_02201
OG0000997	Pram.g_01913	Prbm.g_02208
OG0000998	Pram.g_01915	Prbm.g_02210
OG0000999	Pram.g_01916	Prbm.g_02211
OG0001000	Pram.g_01919	Prbm.g_02214
OG0001001	Pram.g_01924	Prbm.g_02217
OG0001002	Pram.g_01929	Prbm.g_02222
OG0001003	Pram.g_01930	Prbm.g_02225
OG0001004	Pram.g_01931	Prbm.g_02226
OG0001005	Pram.g_01932	Prbm.g_02227
OG0001006	Pram.g_01936	Prbm.g_02231
OG0001007	Pram.g_01938	Prbm.g_02233
OG0001008	Pram.g_00372	Prbm.g_00447
OG0001009	Pram.g_00014	Prbm.g_00027
OG0001010	Pram.g_00015	Prbm.g_00028
OG0001011	Pram.g_00016	Prbm.g_00029
OG0001012	Pram.g_00028	Prbm.g_00052
OG0001013	Pram.g_00035	Prbm.g_00057
OG0001014	Pram.g_00038	Prbm.g_00060
OG0001015	Pram.g_00039	Prbm.g_00061
OG0001016	Pram.g_00058	Prbm.g_00130
OG0001017	Pram.g_00062	Prbm.g_00134
OG0001018	Pram.g_00064	Prbm.g_00137
OG0001019	Pram.g_00073	Prbm.g_00146
OG0001020	Pram.g_00074	Prbm.g_00147
OG0001021	Pram.g_00075	Prbm.g_00148
OG0001022	Pram.g_00078	Prbm.g_00151
OG0001023	Pram.g_00079	Prbm.g_00152
OG0001024	Pram.g_00082	Prbm.g_00155
OG0001025	Pram.g_00089	Prbm.g_00162
OG0001026	Pram.g_00097	Prbm.g_00170
OG0001027	Pram.g_00098	Prbm.g_00171
OG0001028	Pram.g_00100	Prbm.g_00173
OG0001029	Pram.g_00101	Prbm.g_00175
OG0001030	Pram.g_00117	Prbm.g_00191
OG0001031	Pram.g_00171	Prbm.g_00246
OG0001032	Pram.g_00172	Prbm.g_00247
OG0001033	Pram.g_00193	Prbm.g_00267
OG0001034	Pram.g_00223	Prbm.g_00296
OG0001035	Pram.g_00243	Prbm.g_00313
OG0001036	Pram.g_00247	Prbm.g_00318
OG0001037	Pram.g_00248	Prbm.g_00319
OG0001038	Pram.g_00266	Prbm.g_00335
OG0001039	Pram.g_00269	Prbm.g_00337
OG0001040	Pram.g_00271	Prbm.g_00340
OG0001041	Pram.g_00276	Prbm.g_00344
OG0001042	Pram.g_00293	Prbm.g_00360
OG0001043	Pram.g_00294	Prbm.g_00361
OG0001044	Pram.g_00327	Prbm.g_00399
OG0001045	Pram.g_00337	Prbm.g_00408
OG0001046	Pram.g_01537	Prbm.g_01121
OG0001047	Pram.g_00374	Prbm.g_00449
OG0001048	Pram.g_00375	Prbm.g_00450
OG0001049	Pram.g_00377	Prbm.g_00452
OG0001050	Pram.g_00378	Prbm.g_00453
OG0001051	Pram.g_00379	Prbm.g_00454
OG0001052	Pram.g_00407	Prbm.g_00497
OG0001053	Pram.g_00419	Prbm.g_00509
OG0001054	Pram.g_00434	Prbm.g_00523
OG0001055	Pram.g_00454	Prbm.g_00551
OG0001056	Pram.g_00474	Prbm.g_00569
OG0001057	Pram.g_00478	Prbm.g_00574
OG0001058	Pram.g_00486	Prbm.g_00582
OG0001059	Pram.g_00490	Prbm.g_00586
OG0001060	Pram.g_00497	Prbm.g_00593
OG0001061	Pram.g_00512	Prbm.g_00606
OG0001062	Pram.g_00514	Prbm.g_00608
OG0001063	Pram.g_00516	Prbm.g_00609
OG0001064	Pram.g_00517	Prbm.g_00610
OG0001065	Pram.g_00518	Prbm.g_00611
OG0001066	Pram.g_00519	Prbm.g_00612
OG0001067	Pram.g_00520	Prbm.g_00613
OG0001068	Pram.g_00521	Prbm.g_00614
OG0001069	Pram.g_00522	Prbm.g_00615
OG0001070	Pram.g_00524	Prbm.g_00617
OG0001071	Pram.g_00525	Prbm.g_00618
OG0001072	Pram.g_00527	Prbm.g_00619
OG0001073	Pram.g_00541	Prbm.g_00634
OG0001074	Pram.g_00553	Prbm.g_00646
OG0001075	Pram.g_00554	Prbm.g_00647
OG0001076	Pram.g_00562	Prbm.g_00654
OG0001077	Pram.g_00568	Prbm.g_00659
OG0001078	Pram.g_01074	Prbm.g_00667
OG0001079	Pram.g_01063	Prbm.g_00678
OG0001080	Pram.g_01057	Prbm.g_00684
OG0001081	Pram.g_01055	Prbm.g_00686
OG0001082	Pram.g_01054	Prbm.g_00687
OG0001083	Pram.g_01049	Prbm.g_00692
OG0001084	Pram.g_01048	Prbm.g_00693
OG0001085	Pram.g_00760	Prbm.g_00703
OG0001086	Pram.g_00761	Prbm.g_00704
OG0001087	Pram.g_00779	Prbm.g_00725
OG0001088	Pram.g_00780	Prbm.g_00726
OG0001089	Pram.g_00791	Prbm.g_00734
OG0001090	Pram.g_00802	Prbm.g_00743
OG0001091	Pram.g_01027	Prbm.g_00745
OG0001092	Pram.g_01026	Prbm.g_00746
