Orthogroup	Pram	Prab
OG0000582	Pram.g_00546	Prab.g_00612
OG0000583	Pram.g_00547	Prab.g_00613
OG0000584	Pram.g_00548	Prab.g_00614
OG0000585	Pram.g_00550	Prab.g_00616
OG0000586	Pram.g_00551	Prab.g_00617
OG0000587	Pram.g_00552	Prab.g_00618
OG0000588	Pram.g_00556	Prab.g_00622
OG0000589	Pram.g_00559	Prab.g_00625
OG0000590	Pram.g_00560	Prab.g_00626
OG0000591	Pram.g_00564	Prab.g_00630
OG0000592	Pram.g_00565	Prab.g_00631
OG0000593	Pram.g_01078	Prab.g_00637
OG0000594	Pram.g_01077	Prab.g_00638
OG0000595	Pram.g_01076	Prab.g_00639
OG0000596	Pram.g_01073	Prab.g_00643
OG0000597	Pram.g_01070	Prab.g_00645
OG0000598	Pram.g_01069	Prab.g_00646
OG0000599	Pram.g_01066	Prab.g_00649
OG0000600	Pram.g_01065	Prab.g_00650
OG0000601	Pram.g_01064	Prab.g_00651
OG0000602	Pram.g_01062	Prab.g_00653
OG0000603	Pram.g_01061	Prab.g_00654
OG0000604	Pram.g_01060	Prab.g_00655
OG0000605	Pram.g_01059	Prab.g_00656
OG0000606	Pram.g_01056	Prab.g_00659
OG0000607	Pram.g_01053	Prab.g_00662
OG0000608	Pram.g_01052	Prab.g_00663
OG0000609	Pram.g_01051	Prab.g_00664
OG0000610	Pram.g_01045	Prab.g_00669
OG0000611	Pram.g_01042	Prab.g_00672
OG0000612	Pram.g_01041	Prab.g_00673
OG0000613	Pram.g_00763	Prab.g_00678
OG0000614	Pram.g_00784	Prab.g_00697
OG0000615	Pram.g_00795	Prab.g_00705
OG0000616	Pram.g_01927	Prab.g_00711
OG0000617	Pram.g_01024	Prab.g_00729
OG0000618	Pram.g_01023	Prab.g_00730
OG0000619	Pram.g_01022	Prab.g_00731
OG0000620	Pram.g_01019	Prab.g_00734
OG0000621	Pram.g_01018	Prab.g_00735
OG0000622	Pram.g_01017	Prab.g_00736
OG0000623	Pram.g_01016	Prab.g_00737
OG0000624	Pram.g_01014	Prab.g_00738
OG0000625	Pram.g_01013	Prab.g_00739
OG0000626	Pram.g_01012	Prab.g_00740
OG0000627	Pram.g_01011	Prab.g_00741
OG0000628	Pram.g_01010	Prab.g_00742
OG0000629	Pram.g_01008	Prab.g_00743
OG0000630	Pram.g_01005	Prab.g_00746
OG0000631	Pram.g_00913	Prab.g_00831
OG0000632	Pram.g_00914	Prab.g_00832
OG0000633	Pram.g_00915	Prab.g_00833
OG0000634	Pram.g_00805	Prab.g_00836
OG0000635	Pram.g_00806	Prab.g_00837
OG0000636	Pram.g_00808	Prab.g_00839
OG0000637	Pram.g_00810	Prab.g_00841
OG0000638	Pram.g_00811	Prab.g_00842
OG0000639	Pram.g_00812	Prab.g_00843
OG0000640	Pram.g_00813	Prab.g_00844
OG0000641	Pram.g_00817	Prab.g_00848
OG0000642	Pram.g_00818	Prab.g_00849
OG0000643	Pram.g_00819	Prab.g_00850
OG0000644	Pram.g_00820	Prab.g_00851
OG0000645	Pram.g_00821	Prab.g_00852
OG0000646	Pram.g_00823	Prab.g_00854
OG0000647	Pram.g_00825	Prab.g_00855
OG0000648	Pram.g_00827	Prab.g_00857
OG0000649	Pram.g_00828	Prab.g_00858
OG0000650	Pram.g_00829	Prab.g_00859
OG0000651	Pram.g_00830	Prab.g_00860
OG0000652	Pram.g_00831	Prab.g_00861
OG0000653	Pram.g_00833	Prab.g_00863
OG0000654	Pram.g_00834	Prab.g_00864
OG0000655	Pram.g_00835	Prab.g_00865
OG0000656	Pram.g_00838	Prab.g_00868
OG0000657	Pram.g_00845	Prab.g_00875
OG0000658	Pram.g_00847	Prab.g_00876
OG0000659	Pram.g_00848	Prab.g_00877
OG0000660	Pram.g_00852	Prab.g_00881
OG0000661	Pram.g_00854	Prab.g_00883
OG0000662	Pram.g_00857	Prab.g_00885
OG0000663	Pram.g_00859	Prab.g_00887
OG0000664	Pram.g_00860	Prab.g_00888
OG0000665	Pram.g_00866	Prab.g_00892
OG0000666	Pram.g_00867	Prab.g_00893
OG0000667	Pram.g_00872	Prab.g_00898
OG0000668	Pram.g_00713	Prab.g_01084
OG0000669	Pram.g_00724	Prab.g_01076
OG0000670	Pram.g_00727	Prab.g_01074
OG0000671	Pram.g_00729	Prab.g_01072
OG0000672	Pram.g_00732	Prab.g_01070
OG0000673	Pram.g_00735	Prab.g_01067
OG0000674	Pram.g_00737	Prab.g_01065
OG0000675	Pram.g_00738	Prab.g_01064
OG0000676	Pram.g_00740	Prab.g_01062
OG0000677	Pram.g_00741	Prab.g_01061
OG0000678	Pram.g_00743	Prab.g_01059
OG0000679	Pram.g_00747	Prab.g_01055
OG0000680	Pram.g_00748	Prab.g_01054
OG0000681	Pram.g_00751	Prab.g_01052
OG0000682	Pram.g_00752	Prab.g_01051
OG0000683	Pram.g_00753	Prab.g_01050
OG0000684	Pram.g_00754	Prab.g_01048
OG0000685	Pram.g_00756	Prab.g_01046
OG0000686	Pram.g_00757	Prab.g_01045
OG0000687	Pram.g_00758	Prab.g_01044
OG0000688	Pram.g_01036	Prab.g_01041
OG0000689	Pram.g_01035	Prab.g_01040
OG0000690	Pram.g_01034	Prab.g_01039
OG0000691	Pram.g_01033	Prab.g_01038
OG0000692	Pram.g_01031	Prab.g_01036
OG0000693	Pram.g_01030	Prab.g_01035
OG0000694	Pram.g_01029	Prab.g_01034
OG0000695	Pram.g_00917	Prab.g_01032
OG0000696	Pram.g_00918	Prab.g_01031
OG0000697	Pram.g_00919	Prab.g_01030
OG0000698	Pram.g_00922	Prab.g_01027
OG0000699	Pram.g_00923	Prab.g_01026
OG0000700	Pram.g_00924	Prab.g_01025
OG0000701	Pram.g_00925	Prab.g_01024
OG0000702	Pram.g_00927	Prab.g_01022
OG0000703	Pram.g_00928	Prab.g_01021
OG0000704	Pram.g_00930	Prab.g_01020
OG0000705	Pram.g_00936	Prab.g_01016
OG0000706	Pram.g_00937	Prab.g_01015
OG0000707	Pram.g_00938	Prab.g_01014
OG0000708	Pram.g_00940	Prab.g_01013
OG0000709	Pram.g_00944	Prab.g_01009
OG0000710	Pram.g_00947	Prab.g_01006
OG0000711	Pram.g_00963	Prab.g_00989
OG0000712	Pram.g_00964	Prab.g_00987
OG0000713	Pram.g_00965	Prab.g_00986
OG0000714	Pram.g_00966	Prab.g_00985
OG0000715	Pram.g_00968	Prab.g_00983
OG0000716	Pram.g_00970	Prab.g_00981
OG0000717	Pram.g_00971	Prab.g_00980
OG0000718	Pram.g_00973	Prab.g_00960
OG0000719	Pram.g_00975	Prab.g_00958
OG0000720	Pram.g_00986	Prab.g_00949
OG0000721	Pram.g_00990	Prab.g_00947
OG0000722	Pram.g_00991	Prab.g_00946
OG0000723	Pram.g_00995	Prab.g_00943
OG0000724	Pram.g_00893	Prab.g_00934
OG0000725	Pram.g_00887	Prab.g_00928
OG0000726	Pram.g_00886	Prab.g_00927
OG0000727	Pram.g_00885	Prab.g_00926
OG0000728	Pram.g_00883	Prab.g_00924
OG0000729	Pram.g_01208	Prab.g_01146
OG0000730	Pram.g_01182	Prab.g_01150
OG0000731	Pram.g_00335	Prab.g_01154
OG0000733	Pram.g_01547	Prab.g_01187
OG0000734	Pram.g_01156	Prab.g_01204
OG0000735	Pram.g_01154	Prab.g_01206
OG0000736	Pram.g_01153	Prab.g_01207
OG0000737	Pram.g_01152	Prab.g_01208
OG0000738	Pram.g_01148	Prab.g_01212
OG0000739	Pram.g_01147	Prab.g_01213
OG0000740	Pram.g_01146	Prab.g_01214
OG0000741	Pram.g_01144	Prab.g_01215
OG0000742	Pram.g_01141	Prab.g_01218
OG0000743	Pram.g_01139	Prab.g_01220
OG0000744	Pram.g_01137	Prab.g_01221
OG0000745	Pram.g_01136	Prab.g_01222
OG0000746	Pram.g_01134	Prab.g_01224
OG0000747	Pram.g_01133	Prab.g_01225
OG0000748	Pram.g_01129	Prab.g_01228
OG0000749	Pram.g_01128	Prab.g_01229
OG0000750	Pram.g_01127	Prab.g_01230
OG0000751	Pram.g_01124	Prab.g_01232
OG0000752	Pram.g_01122	Prab.g_01234
OG0000753	Pram.g_01119	Prab.g_01237
OG0000754	Pram.g_01117	Prab.g_01240
OG0000755	Pram.g_01111	Prab.g_01243
OG0000756	Pram.g_01110	Prab.g_01244
OG0000757	Pram.g_01103	Prab.g_01250
OG0000758	Pram.g_01102	Prab.g_01251
OG0000759	Pram.g_01101	Prab.g_01252
OG0000760	Pram.g_01100	Prab.g_01253
OG0000761	Pram.g_01099	Prab.g_01254
OG0000762	Pram.g_01098	Prab.g_01255
OG0000763	Pram.g_01096	Prab.g_01257
OG0000764	Pram.g_01095	Prab.g_01258
OG0000765	Pram.g_01087	Prab.g_01267
OG0000766	Pram.g_01086	Prab.g_01268
OG0000767	Pram.g_01084	Prab.g_01270
OG0000768	Pram.g_01083	Prab.g_01271
OG0000769	Pram.g_01081	Prab.g_01273
OG0000770	Pram.g_00570	Prab.g_01275
OG0000771	Pram.g_01254	Prab.g_01284
OG0000772	Pram.g_01569	Prab.g_01303
OG0000773	Pram.g_01221	Prab.g_01317
OG0000774	Pram.g_01223	Prab.g_01319
OG0000775	Pram.g_01225	Prab.g_01321
OG0000776	Pram.g_01226	Prab.g_01322
OG0000777	Pram.g_01227	Prab.g_01323
OG0000778	Pram.g_01228	Prab.g_01324
OG0000779	Pram.g_01232	Prab.g_01328
OG0000780	Pram.g_01233	Prab.g_01329
OG0000781	Pram.g_01236	Prab.g_01332
OG0000782	Pram.g_01237	Prab.g_01333
OG0000783	Pram.g_01238	Prab.g_01334
OG0000784	Pram.g_01239	Prab.g_01335
OG0000785	Pram.g_01241	Prab.g_01337
OG0000786	Pram.g_01244	Prab.g_01339
OG0000787	Pram.g_01245	Prab.g_01340
OG0000788	Pram.g_01271	Prab.g_01348
OG0000789	Pram.g_01281	Prab.g_01351
OG0000790	Pram.g_01463	Prab.g_01365
OG0000791	Pram.g_01461	Prab.g_01367
OG0000792	Pram.g_01460	Prab.g_01368
OG0000793	Pram.g_01456	Prab.g_01371
OG0000794	Pram.g_01455	Prab.g_01372
OG0000795	Pram.g_01454	Prab.g_01373
OG0000796	Pram.g_01450	Prab.g_01377
OG0000797	Pram.g_01449	Prab.g_01378
OG0000798	Pram.g_01444, Pram.g_01415	Prab.g_01411
OG0000799	Pram.g_01398	Prab.g_01448
OG0000800	Pram.g_01397	Prab.g_01449
OG0000801	Pram.g_01396	Prab.g_01450
OG0000802	Pram.g_01394	Prab.g_01452
OG0000803	Pram.g_01392	Prab.g_01454
OG0000804	Pram.g_01391	Prab.g_01455
OG0000805	Pram.g_01389	Prab.g_01457
OG0000806	Pram.g_01387	Prab.g_01459
OG0000807	Pram.g_01386	Prab.g_01460
OG0000808	Pram.g_01385	Prab.g_01461
OG0000809	Pram.g_01383	Prab.g_01464
OG0000810	Pram.g_01382	Prab.g_01465
OG0000811	Pram.g_01375	Prab.g_01469
OG0000812	Pram.g_01373	Prab.g_01471
OG0000813	Pram.g_01372	Prab.g_01472
OG0000814	Pram.g_01370	Prab.g_01474
OG0000815	Pram.g_01369	Prab.g_01475
OG0000816	Pram.g_01367	Prab.g_01477
OG0000817	Pram.g_01366	Prab.g_01478
OG0000818	Pram.g_01361	Prab.g_01483
OG0000819	Pram.g_01360	Prab.g_01484
OG0000820	Pram.g_01359	Prab.g_01485
OG0000821	Pram.g_01355	Prab.g_01489
OG0000822	Pram.g_01354	Prab.g_01490
OG0000823	Pram.g_01353	Prab.g_01491
OG0000824	Pram.g_01350	Prab.g_01494
OG0000825	Pram.g_01349	Prab.g_01495
OG0000826	Pram.g_01348	Prab.g_01496
OG0000827	Pram.g_01347	Prab.g_01497
OG0000828	Pram.g_01344	Prab.g_01500
OG0000829	Pram.g_01343	Prab.g_01501
OG0000830	Pram.g_01342	Prab.g_01502
OG0000831	Pram.g_01340	Prab.g_01504
OG0000832	Pram.g_01330	Prab.g_01510
OG0000833	Pram.g_01321	Prab.g_01518
OG0000834	Pram.g_01320	Prab.g_01519
OG0000835	Pram.g_01319	Prab.g_01520
OG0000836	Pram.g_01318	Prab.g_01521
OG0000837	Pram.g_01317	Prab.g_01522
OG0000838	Pram.g_01314	Prab.g_01524
OG0000839	Pram.g_01313	Prab.g_01525
OG0000840	Pram.g_01312	Prab.g_01526
OG0000841	Pram.g_01311	Prab.g_01527
OG0000842	Pram.g_01310	Prab.g_01528
OG0000843	Pram.g_01309	Prab.g_01529
OG0000844	Pram.g_01308	Prab.g_01530
OG0000845	Pram.g_01307	Prab.g_01531
OG0000846	Pram.g_01306	Prab.g_01532
OG0000847	Pram.g_01305	Prab.g_01533
OG0000848	Pram.g_01304	Prab.g_01534
OG0000849	Pram.g_01303	Prab.g_01535
OG0000850	Pram.g_01301	Prab.g_01537
OG0000851	Pram.g_01300	Prab.g_01538
OG0000852	Pram.g_01299	Prab.g_01539
OG0000853	Pram.g_01294	Prab.g_01543
OG0000854	Pram.g_01292	Prab.g_01545
OG0000855	Pram.g_01291	Prab.g_01546
OG0000856	Pram.g_00567	Prab.g_01563
OG0000857	Pram.g_00824	Prab.g_01601
OG0000858	Pram.g_01625	Prab.g_01663
OG0000859	Pram.g_01626	Prab.g_01664
OG0000860	Pram.g_01634	Prab.g_01671
OG0000861	Pram.g_01635	Prab.g_01672
OG0000862	Pram.g_01636	Prab.g_01673
OG0000863	Pram.g_01638	Prab.g_01675
OG0000864	Pram.g_01639	Prab.g_01676
OG0000865	Pram.g_01640	Prab.g_01677
OG0000866	Pram.g_01641	Prab.g_01678
OG0000867	Pram.g_01642	Prab.g_01679
OG0000868	Pram.g_01644	Prab.g_01680
OG0000869	Pram.g_01647	Prab.g_01684
OG0000870	Pram.g_01652	Prab.g_01689
OG0000871	Pram.g_01653	Prab.g_01690
OG0000872	Pram.g_01654	Prab.g_01691
OG0000873	Pram.g_01657	Prab.g_01694
OG0000874	Pram.g_01660	Prab.g_01697
OG0000875	Pram.g_01662	Prab.g_01698
OG0000876	Pram.g_01663	Prab.g_01699
OG0000877	Pram.g_01665	Prab.g_01701
OG0000878	Pram.g_01666	Prab.g_01702
OG0000879	Pram.g_01667	Prab.g_01703
OG0000880	Pram.g_01668	Prab.g_01704
OG0000881	Pram.g_01672	Prab.g_01708
OG0000882	Pram.g_01677	Prab.g_01713
OG0000883	Pram.g_01679	Prab.g_01714
OG0000884	Pram.g_01681	Prab.g_01716
OG0000885	Pram.g_01682	Prab.g_01717
OG0000886	Pram.g_01683	Prab.g_01718
OG0000887	Pram.g_01684	Prab.g_01719
OG0000888	Pram.g_01686	Prab.g_01721
OG0000889	Pram.g_01688	Prab.g_01723
OG0000890	Pram.g_01689	Prab.g_01724
OG0000891	Pram.g_01690	Prab.g_01725
OG0000892	Pram.g_01691	Prab.g_01727
OG0000893	Pram.g_01695	Prab.g_01731
OG0000894	Pram.g_01698	Prab.g_01733
OG0000895	Pram.g_01702	Prab.g_01736
OG0000896	Pram.g_01703	Prab.g_01737
OG0000897	Pram.g_01705	Prab.g_01739
OG0000898	Pram.g_01706	Prab.g_01740
OG0000899	Pram.g_01707	Prab.g_01741
OG0000900	Pram.g_01708	Prab.g_01742
OG0000901	Pram.g_01711	Prab.g_01745
OG0000902	Pram.g_01713	Prab.g_01747
OG0000903	Pram.g_01717	Prab.g_01750
OG0000904	Pram.g_01722	Prab.g_01752
OG0000905	Pram.g_01715	Prab.g_01756
OG0000906	Pram.g_01714	Prab.g_01757
OG0000907	Pram.g_01727	Prab.g_01760
OG0000908	Pram.g_01730	Prab.g_01763
OG0000909	Pram.g_01731	Prab.g_01764
OG0000910	Pram.g_01732	Prab.g_01765
OG0000911	Pram.g_01734	Prab.g_01767
OG0000912	Pram.g_01735	Prab.g_01768
OG0000913	Pram.g_01736	Prab.g_01769
OG0000914	Pram.g_01737	Prab.g_01770
OG0000915	Pram.g_01738	Prab.g_01771
OG0000916	Pram.g_01739	Prab.g_01772
OG0000917	Pram.g_01740	Prab.g_01773
OG0000918	Pram.g_01741	Prab.g_01774
OG0000919	Pram.g_01742	Prab.g_01775
OG0000920	Pram.g_01743	Prab.g_01776
OG0000921	Pram.g_01744	Prab.g_01777
OG0000922	Pram.g_01745	Prab.g_01778
OG0000923	Pram.g_01749	Prab.g_01782
OG0000924	Pram.g_01750	Prab.g_01783
OG0000925	Pram.g_01751	Prab.g_01784
OG0000926	Pram.g_01752	Prab.g_01785
OG0000927	Pram.g_01754	Prab.g_01787
OG0000928	Pram.g_01755	Prab.g_01788
OG0000929	Pram.g_01756	Prab.g_01789
OG0000930	Pram.g_01757	Prab.g_01790
OG0000931	Pram.g_01758	Prab.g_01791
OG0000932	Pram.g_01759	Prab.g_01792
OG0000933	Pram.g_01763	Prab.g_01796
OG0000934	Pram.g_01765	Prab.g_01798
OG0000935	Pram.g_01766	Prab.g_01799
OG0000936	Pram.g_01767	Prab.g_01800
OG0000937	Pram.g_01768	Prab.g_01801
OG0000938	Pram.g_01771	Prab.g_01803
OG0000939	Pram.g_01772	Prab.g_01804
OG0000940	Pram.g_01779	Prab.g_01811
OG0000941	Pram.g_01781	Prab.g_01813
OG0000942	Pram.g_01783	Prab.g_01815
OG0000943	Pram.g_01784	Prab.g_01816
OG0000944	Pram.g_01786	Prab.g_01817
OG0000945	Pram.g_01787	Prab.g_01818
OG0000946	Pram.g_01793	Prab.g_01822
OG0000947	Pram.g_01795	Prab.g_01824
OG0000948	Pram.g_01796	Prab.g_01825
OG0000949	Pram.g_01799	Prab.g_01828
OG0000950	Pram.g_01806	Prab.g_01833
OG0000951	Pram.g_01810	Prab.g_01836
OG0000952	Pram.g_01814	Prab.g_01840
OG0000953	Pram.g_01818	Prab.g_01843
OG0000954	Pram.g_01822	Prab.g_01847
OG0000955	Pram.g_01823	Prab.g_01848
OG0000956	Pram.g_01825	Prab.g_01850
OG0000957	Pram.g_01831	Prab.g_01855
OG0000958	Pram.g_01832	Prab.g_01856
OG0000959	Pram.g_01836	Prab.g_01860
OG0000960	Pram.g_01837	Prab.g_01861
OG0000961	Pram.g_01840	Prab.g_01863
OG0000962	Pram.g_01842	Prab.g_01865
OG0000963	Pram.g_01846	Prab.g_01869
OG0000964	Pram.g_01847	Prab.g_01870
OG0000965	Pram.g_01848	Prab.g_01871
OG0000966	Pram.g_01854	Prab.g_01879
OG0000967	Pram.g_01858	Prab.g_01883
OG0000968	Pram.g_01860	Prab.g_01885
OG0000969	Pram.g_01861	Prab.g_01886
OG0000970	Pram.g_01862	Prab.g_01887
OG0000971	Pram.g_01863	Prab.g_01888
OG0000972	Pram.g_01864	Prab.g_01889
OG0000973	Pram.g_01865	Prab.g_01890
OG0000974	Pram.g_01866	Prab.g_01891
OG0000975	Pram.g_01867	Prab.g_01892
OG0000976	Pram.g_01868	Prab.g_01893
OG0000977	Pram.g_01869	Prab.g_01894
OG0000978	Pram.g_01870	Prab.g_01895
OG0000979	Pram.g_01873	Prab.g_01898
OG0000980	Pram.g_01875	Prab.g_01900
OG0000981	Pram.g_01878	Prab.g_01902
OG0000982	Pram.g_01880	Prab.g_01904
OG0000983	Pram.g_01881	Prab.g_01905
OG0000984	Pram.g_01882	Prab.g_01906
OG0000985	Pram.g_01885	Prab.g_01909
OG0000986	Pram.g_01887	Prab.g_01911
OG0000987	Pram.g_01888	Prab.g_01912
OG0000988	Pram.g_01891	Prab.g_01915
OG0000989	Pram.g_01895	Prab.g_01919
OG0000990	Pram.g_01900	Prab.g_01922
OG0000991	Pram.g_01901	Prab.g_01923
OG0000992	Pram.g_01904	Prab.g_01925
OG0000993	Pram.g_01905	Prab.g_01926
OG0000994	Pram.g_01906	Prab.g_01927
OG0000995	Pram.g_01910	Prab.g_01931
OG0000996	Pram.g_01911	Prab.g_01932
OG0000997	Pram.g_01913	Prab.g_01933
OG0000998	Pram.g_01915	Prab.g_01935
OG0000999	Pram.g_01916	Prab.g_01936
OG0001000	Pram.g_01919	Prab.g_01939
OG0001001	Pram.g_01924	Prab.g_01941
OG0001002	Pram.g_01929	Prab.g_01945
OG0001003	Pram.g_01930	Prab.g_01947
OG0001004	Pram.g_01931	Prab.g_01948
OG0001005	Pram.g_01932	Prab.g_01949
OG0001006	Pram.g_01936	Prab.g_01953
OG0001007	Pram.g_01938	Prab.g_01955
OG0001008	Pram.g_00372	Prab.g_00440
OG0001009	Pram.g_00014	Prab.g_00027
OG0001010	Pram.g_00015	Prab.g_00028
OG0001011	Pram.g_00016	Prab.g_00029
OG0001012	Pram.g_00028	Prab.g_00042
OG0001013	Pram.g_00035	Prab.g_00047
OG0001014	Pram.g_00038	Prab.g_00050
OG0001015	Pram.g_00039	Prab.g_00051
OG0001016	Pram.g_00058	Prab.g_00065
OG0001017	Pram.g_00062	Prab.g_00069
OG0001018	Pram.g_00064	Prab.g_00072
OG0001019	Pram.g_00073	Prab.g_00081
OG0001020	Pram.g_00074	Prab.g_00082
OG0001021	Pram.g_00075	Prab.g_00083
OG0001022	Pram.g_00078	Prab.g_00085
OG0001023	Pram.g_00079	Prab.g_00086
OG0001024	Pram.g_00082	Prab.g_00089
OG0001025	Pram.g_00089	Prab.g_00095
OG0001026	Pram.g_00097	Prab.g_00102
OG0001027	Pram.g_00098	Prab.g_00103
OG0001028	Pram.g_00100	Prab.g_00105
OG0001029	Pram.g_00101	Prab.g_00106
OG0001030	Pram.g_00117	Prab.g_00120
OG0001031	Pram.g_00171	Prab.g_00177
OG0001032	Pram.g_00172	Prab.g_00178
OG0001033	Pram.g_00193	Prab.g_00199
OG0001034	Pram.g_00223	Prab.g_00227
OG0001035	Pram.g_00243	Prab.g_00244
OG0001036	Pram.g_00247	Prab.g_00248
OG0001037	Pram.g_00248	Prab.g_00249
OG0001038	Pram.g_00266	Prab.g_00266
OG0001039	Pram.g_00269	Prab.g_00269
OG0001040	Pram.g_00271	Prab.g_00271
OG0001041	Pram.g_00276	Prab.g_00275
OG0001042	Pram.g_00293	Prab.g_00292
OG0001043	Pram.g_00294	Prab.g_00293
OG0001044	Pram.g_00327	Prab.g_00321
OG0001045	Pram.g_00337	Prab.g_00329
OG0001046	Pram.g_01537	Prab.g_00367
OG0001047	Pram.g_00374	Prab.g_00442
OG0001048	Pram.g_00375	Prab.g_00443
OG0001049	Pram.g_00377	Prab.g_00445
OG0001050	Pram.g_00378	Prab.g_00446
OG0001051	Pram.g_00379	Prab.g_00447
OG0001052	Pram.g_00407	Prab.g_00475
OG0001053	Pram.g_00419	Prab.g_00487
OG0001054	Pram.g_00434	Prab.g_00502
OG0001055	Pram.g_00454	Prab.g_00521
OG0001056	Pram.g_00474	Prab.g_00540
OG0001057	Pram.g_00478	Prab.g_00545
OG0001058	Pram.g_00486	Prab.g_00553
OG0001059	Pram.g_00490	Prab.g_00557
OG0001060	Pram.g_00497	Prab.g_00564
OG0001061	Pram.g_00512	Prab.g_00578
OG0001062	Pram.g_00514	Prab.g_00580
OG0001063	Pram.g_00516	Prab.g_00582
OG0001064	Pram.g_00517	Prab.g_00583
OG0001065	Pram.g_00518	Prab.g_00584
OG0001066	Pram.g_00519	Prab.g_00585
OG0001067	Pram.g_00520	Prab.g_00586
OG0001068	Pram.g_00521	Prab.g_00587
OG0001069	Pram.g_00522	Prab.g_00588
OG0001070	Pram.g_00524	Prab.g_00591
OG0001071	Pram.g_00525	Prab.g_00592
OG0001072	Pram.g_00527	Prab.g_00594
OG0001073	Pram.g_00541	Prab.g_00608
OG0001074	Pram.g_00553	Prab.g_00619
OG0001075	Pram.g_00554	Prab.g_00620
OG0001076	Pram.g_00562	Prab.g_00629
OG0001077	Pram.g_00568	Prab.g_00633
OG0001078	Pram.g_01074	Prab.g_00641
OG0001079	Pram.g_01063	Prab.g_00652
OG0001080	Pram.g_01057	Prab.g_00658
OG0001081	Pram.g_01055	Prab.g_00660
OG0001082	Pram.g_01054	Prab.g_00661
OG0001083	Pram.g_01049	Prab.g_00666
OG0001084	Pram.g_01048	Prab.g_00667
OG0001085	Pram.g_00760	Prab.g_00675
OG0001086	Pram.g_00761	Prab.g_00676
OG0001087	Pram.g_00779	Prab.g_00693
OG0001088	Pram.g_00780	Prab.g_00694
OG0001089	Pram.g_00791	Prab.g_00702
OG0001090	Pram.g_00802	Prab.g_00724
OG0001091	Pram.g_01027	Prab.g_00726
OG0001092	Pram.g_01026	Prab.g_00727
OG0001093	Pram.g_01021	Prab.g_00732
OG0001094	Pram.g_01028	Prab.g_00834
OG0001095	Pram.g_00822	Prab.g_00853
OG0001096	Pram.g_00836	Prab.g_00866
OG0001097	Pram.g_00855	Prab.g_00884
OG0001098	Pram.g_00876	Prab.g_00900
OG0001099	Pram.g_00717	Prab.g_01079
OG0001100	Pram.g_00726	Prab.g_01075
OG0001101	Pram.g_00728	Prab.g_01073
OG0001102	Pram.g_00731	Prab.g_01071
OG0001103	Pram.g_00733	Prab.g_01069
OG0001104	Pram.g_00755	Prab.g_01047
OG0001105	Pram.g_00759	Prab.g_01043
OG0001106	Pram.g_00931	Prab.g_01019
OG0001107	Pram.g_00941	Prab.g_01012
OG0001108	Pram.g_00945	Prab.g_01008
OG0001109	Pram.g_00946	Prab.g_01007
OG0001110	Pram.g_00948	Prab.g_01005
OG0001111	Pram.g_00949	Prab.g_01004
OG0001112	Pram.g_00950	Prab.g_01003
OG0001113	Pram.g_00951	Prab.g_01002
OG0001114	Pram.g_00952	Prab.g_01001
OG0001115	Pram.g_00954	Prab.g_00999
OG0001116	Pram.g_00955	Prab.g_00998
OG0001117	Pram.g_00956	Prab.g_00997
OG0001118	Pram.g_00957	Prab.g_00996
OG0001119	Pram.g_00958	Prab.g_00995
OG0001120	Pram.g_00959	Prab.g_00993
OG0001122	Pram.g_00976	Prab.g_00957
OG0001123	Pram.g_00981	Prab.g_00953
OG0001124	Pram.g_00983	Prab.g_00951
OG0001125	Pram.g_00985	Prab.g_00950
OG0001126	Pram.g_00899	Prab.g_00940
OG0001127	Pram.g_00898	Prab.g_00939
OG0001128	Pram.g_00896	Prab.g_00937
OG0001129	Pram.g_00895	Prab.g_00936
OG0001130	Pram.g_00894	Prab.g_00935
OG0001131	Pram.g_00356	Prab.g_01125
OG0001132	Pram.g_00683	Prab.g_01135
OG0001133	Pram.g_01469	Prab.g_01169
OG0001134	Pram.g_01546	Prab.g_01186
OG0001135	Pram.g_01549	Prab.g_01189
OG0001136	Pram.g_01143	Prab.g_01216
OG0001137	Pram.g_01130	Prab.g_01227
OG0001138	Pram.g_01109	Prab.g_01245
OG0001139	Pram.g_01107	Prab.g_01246
OG0001140	Pram.g_01106	Prab.g_01247
OG0001141	Pram.g_01105	Prab.g_01248
OG0001142	Pram.g_01104	Prab.g_01249
OG0001143	Pram.g_01097	Prab.g_01256
OG0001144	Pram.g_01092	Prab.g_01261
OG0001145	Pram.g_01222	Prab.g_01318
OG0001146	Pram.g_01234	Prab.g_01330
OG0001147	Pram.g_01475	Prab.g_01347
OG0001148	Pram.g_01466	Prab.g_01362
OG0001149	Pram.g_01465	Prab.g_01363
OG0001150	Pram.g_01464	Prab.g_01364
OG0001151	Pram.g_01452	Prab.g_01375
OG0001152	Pram.g_01451	Prab.g_01376
OG0001153	Pram.g_01346	Prab.g_01498
OG0001154	Pram.g_01345	Prab.g_01499
OG0001155	Pram.g_01328	Prab.g_01511
OG0001156	Pram.g_01325	Prab.g_01514
OG0001157	Pram.g_01324	Prab.g_01515
OG0001158	Pram.g_01323	Prab.g_01516
OG0001159	Pram.g_01322	Prab.g_01517
OG0001160	Pram.g_01296	Prab.g_01541
OG0001161	Pram.g_01577	Prab.g_01553
OG0001162	Pram.g_01590	Prab.g_01567
OG0001163	Pram.g_01624	Prab.g_01661
OG0001164	Pram.g_01627	Prab.g_01665
OG0001165	Pram.g_01630	Prab.g_01668
