Orthogroup	Prba	Prad
OG0000566	Prba.g_01701	Prad.g_01405
OG0000567	Prba.g_01700	Prad.g_01406
OG0000568	Prba.g_01699	Prad.g_01407
OG0000569	Prba.g_01696	Prad.g_01410
OG0000570	Prba.g_01695	Prad.g_01411
OG0000571	Prba.g_01693	Prad.g_01413
OG0000572	Prba.g_01692	Prad.g_01414
OG0000573	Prba.g_01691	Prad.g_01415
OG0000574	Prba.g_01690	Prad.g_01416
OG0000575	Prba.g_01689	Prad.g_01417
OG0000576	Prba.g_01688	Prad.g_01418
OG0000577	Prba.g_01687	Prad.g_01419
OG0000578	Prba.g_01686	Prad.g_01420
OG0000579	Prba.g_01685	Prad.g_01421
OG0000580	Prba.g_01684	Prad.g_01422
OG0000581	Prba.g_01683	Prad.g_01423
OG0000582	Prba.g_01682	Prad.g_01424
OG0000583	Prba.g_01681	Prad.g_01425
OG0000584	Prba.g_01679	Prad.g_01427
OG0000585	Prba.g_01678	Prad.g_01428
OG0000586	Prba.g_01677	Prad.g_01429
OG0000587	Prba.g_01676	Prad.g_01430
OG0000588	Prba.g_01675	Prad.g_01431
OG0000589	Prba.g_01674	Prad.g_01432
OG0000590	Prba.g_01673	Prad.g_01433
OG0000591	Prba.g_01672	Prad.g_01219
OG0000592	Prba.g_01671	Prad.g_01220
OG0000593	Prba.g_01670	Prad.g_01221
OG0000594	Prba.g_01669	Prad.g_01222
OG0000595	Prba.g_01668	Prad.g_01223
OG0000596	Prba.g_01667	Prad.g_01224
OG0000597	Prba.g_01663	Prad.g_01228
OG0000598	Prba.g_01662	Prad.g_01229
OG0000599	Prba.g_01661	Prad.g_01230
OG0000600	Prba.g_01660	Prad.g_01231
OG0000601	Prba.g_01659	Prad.g_01232
OG0000602	Prba.g_01658	Prad.g_01233
OG0000603	Prba.g_01657	Prad.g_01234
OG0000604	Prba.g_01656	Prad.g_01235
OG0000605	Prba.g_01655	Prad.g_01236
OG0000606	Prba.g_01654	Prad.g_01237
OG0000607	Prba.g_01653	Prad.g_01238
OG0000608	Prba.g_01652	Prad.g_01239
OG0000609	Prba.g_01650	Prad.g_01241
OG0000610	Prba.g_01649	Prad.g_01242
OG0000611	Prba.g_01647	Prad.g_01244
OG0000612	Prba.g_01646	Prad.g_01245
OG0000613	Prba.g_01644	Prad.g_01247
OG0000614	Prba.g_01638	Prad.g_01253
OG0000615	Prba.g_01637	Prad.g_01254
OG0000616	Prba.g_01636	Prad.g_01255
OG0000617	Prba.g_01634	Prad.g_01257
OG0000618	Prba.g_01633	Prad.g_01258
OG0000619	Prba.g_01632	Prad.g_01259
OG0000620	Prba.g_01630	Prad.g_01261
OG0000621	Prba.g_01629	Prad.g_01262
OG0000622	Prba.g_01628	Prad.g_01263
OG0000623	Prba.g_01627	Prad.g_01264
OG0000624	Prba.g_01625	Prad.g_01266
OG0000625	Prba.g_01624	Prad.g_01267
OG0000626	Prba.g_01623	Prad.g_01268
OG0000627	Prba.g_01622	Prad.g_01269
OG0000628	Prba.g_01621	Prad.g_01270
OG0000629	Prba.g_01620	Prad.g_01271
OG0000630	Prba.g_01618	Prad.g_01273
OG0000631	Prba.g_01617	Prad.g_01274
OG0000632	Prba.g_01613	Prad.g_01278
OG0000633	Prba.g_01612	Prad.g_01279
OG0000634	Prba.g_01593	Prad.g_01050
OG0000635	Prba.g_01591	Prad.g_01052
OG0000636	Prba.g_01590	Prad.g_01053
OG0000637	Prba.g_01588	Prad.g_01055
OG0000638	Prba.g_01587	Prad.g_01056
OG0000639	Prba.g_01586	Prad.g_01057
OG0000640	Prba.g_01585	Prad.g_01058
OG0000641	Prba.g_01584	Prad.g_01059
OG0000642	Prba.g_01583	Prad.g_01060
OG0000643	Prba.g_01582	Prad.g_01061
OG0000644	Prba.g_01580	Prad.g_01063
OG0000645	Prba.g_01579	Prad.g_01064
OG0000646	Prba.g_01578	Prad.g_01065
OG0000647	Prba.g_01577	Prad.g_01066
OG0000648	Prba.g_01576	Prad.g_01067
OG0000649	Prba.g_01575	Prad.g_01068
OG0000650	Prba.g_01574	Prad.g_01069
OG0000651	Prba.g_01573	Prad.g_01070
OG0000652	Prba.g_01571	Prad.g_01072
OG0000653	Prba.g_01556	Prad.g_01090
OG0000654	Prba.g_01554	Prad.g_01092
OG0000655	Prba.g_01545	Prad.g_01102
OG0000656	Prba.g_01541	Prad.g_01107
OG0000657	Prba.g_01534	Prad.g_01109
OG0000658	Prba.g_01533	Prad.g_01110
OG0000659	Prba.g_01532	Prad.g_01111
OG0000660	Prba.g_01521	Prad.g_01123
OG0000661	Prba.g_01512	Prad.g_01132
OG0000662	Prba.g_01510	Prad.g_01134
OG0000663	Prba.g_01508	Prad.g_01137
OG0000664	Prba.g_01507	Prad.g_01138
OG0000665	Prba.g_01506	Prad.g_01139
OG0000666	Prba.g_01505	Prad.g_01140
OG0000667	Prba.g_01504	Prad.g_01141
OG0000668	Prba.g_01503	Prad.g_01142
OG0000669	Prba.g_01502	Prad.g_01143
OG0000670	Prba.g_01500	Prad.g_01145
OG0000671	Prba.g_01499	Prad.g_01146
OG0000672	Prba.g_01498	Prad.g_01147
OG0000673	Prba.g_01497	Prad.g_01148
OG0000674	Prba.g_01496	Prad.g_01149
OG0000675	Prba.g_01495	Prad.g_01150
OG0000676	Prba.g_01493	Prad.g_01152
OG0000677	Prba.g_01491	Prad.g_01154
OG0000678	Prba.g_01490	Prad.g_01155
OG0000679	Prba.g_01489	Prad.g_01156
OG0000680	Prba.g_01488	Prad.g_01157
OG0000681	Prba.g_01487	Prad.g_01158
OG0000682	Prba.g_01486	Prad.g_01159
OG0000683	Prba.g_01485	Prad.g_01160
OG0000684	Prba.g_01484	Prad.g_01161
OG0000685	Prba.g_01483	Prad.g_01162
OG0000686	Prba.g_01482	Prad.g_01163
OG0000687	Prba.g_01481	Prad.g_01164
OG0000688	Prba.g_01480	Prad.g_01165
OG0000689	Prba.g_01479	Prad.g_01166
OG0000690	Prba.g_01478	Prad.g_01167
OG0000691	Prba.g_01476	Prad.g_01169
OG0000692	Prba.g_01475	Prad.g_01170
OG0000693	Prba.g_01474	Prad.g_01171
OG0000694	Prba.g_01473	Prad.g_01172
OG0000695	Prba.g_01472	Prad.g_01173
OG0000696	Prba.g_01471	Prad.g_01174
OG0000697	Prba.g_01469	Prad.g_01176
OG0000698	Prba.g_01468	Prad.g_01177
OG0000699	Prba.g_01464	Prad.g_01181
OG0000700	Prba.g_01463	Prad.g_01182
OG0000701	Prba.g_01462	Prad.g_01183
OG0000702	Prba.g_01461	Prad.g_01184
OG0000703	Prba.g_01460	Prad.g_01185
OG0000704	Prba.g_01459	Prad.g_00308
OG0000705	Prba.g_01457	Prad.g_00306
OG0000706	Prba.g_01456	Prad.g_00305
OG0000707	Prba.g_01455	Prad.g_00304
OG0000708	Prba.g_01454	Prad.g_00303
OG0000709	Prba.g_01453	Prad.g_00302
OG0000710	Prba.g_01452	Prad.g_00301
OG0000711	Prba.g_01451	Prad.g_00300
OG0000712	Prba.g_01450	Prad.g_00299
OG0000713	Prba.g_01449	Prad.g_00298
OG0000714	Prba.g_01447	Prad.g_00296
OG0000715	Prba.g_01446	Prad.g_00295
OG0000716	Prba.g_01445	Prad.g_00294
OG0000717	Prba.g_01444	Prad.g_00293
OG0000718	Prba.g_01443	Prad.g_00292
OG0000719	Prba.g_01441	Prad.g_00290
OG0000720	Prba.g_01439	Prad.g_00288
OG0000721	Prba.g_01438	Prad.g_00287
OG0000722	Prba.g_01411	Prad.g_00260
OG0000723	Prba.g_01407	Prad.g_00256
OG0000724	Prba.g_01404	Prad.g_00253
OG0000725	Prba.g_01403	Prad.g_00252
OG0000726	Prba.g_01402	Prad.g_00251
OG0000727	Prba.g_01401	Prad.g_00250
OG0000728	Prba.g_01400	Prad.g_00249
OG0000729	Prba.g_01398	Prad.g_00248
OG0000730	Prba.g_01397	Prad.g_00247
OG0000731	Prba.g_01395	Prad.g_00245
OG0000732	Prba.g_01394	Prad.g_00244
OG0000733	Prba.g_01393	Prad.g_00243
OG0000734	Prba.g_01392	Prad.g_00242
OG0000735	Prba.g_01391	Prad.g_00241
OG0000736	Prba.g_01389	Prad.g_00239
OG0000737	Prba.g_01388	Prad.g_00238
OG0000738	Prba.g_01386	Prad.g_00236
OG0000739	Prba.g_01385	Prad.g_00235
OG0000740	Prba.g_01384	Prad.g_00234
OG0000741	Prba.g_01382	Prad.g_00232
OG0000742	Prba.g_01381	Prad.g_00231
OG0000743	Prba.g_01378	Prad.g_00227
OG0000744	Prba.g_01377	Prad.g_00226
OG0000745	Prba.g_01375	Prad.g_00224
OG0000746	Prba.g_01374	Prad.g_00223
OG0000747	Prba.g_01373	Prad.g_00222
OG0000748	Prba.g_01372	Prad.g_00221
OG0000749	Prba.g_01371	Prad.g_00220
OG0000750	Prba.g_01370	Prad.g_00219
OG0000751	Prba.g_01368	Prad.g_00217
OG0000752	Prba.g_01367	Prad.g_00216
OG0000753	Prba.g_01366	Prad.g_00215
OG0000754	Prba.g_01365	Prad.g_00214
OG0000755	Prba.g_01363	Prad.g_00212
OG0000756	Prba.g_01362	Prad.g_00211
OG0000757	Prba.g_01361	Prad.g_00210
OG0000758	Prba.g_01360	Prad.g_00209
OG0000759	Prba.g_01359	Prad.g_00208
OG0000760	Prba.g_01358	Prad.g_00207
OG0000761	Prba.g_01357	Prad.g_00206
OG0000762	Prba.g_01355	Prad.g_00204
OG0000763	Prba.g_01354	Prad.g_00203
OG0000764	Prba.g_01353	Prad.g_00202
OG0000765	Prba.g_01352	Prad.g_00201
OG0000766	Prba.g_01351	Prad.g_00200
OG0000767	Prba.g_01350	Prad.g_00199
OG0000768	Prba.g_01349	Prad.g_00198
OG0000769	Prba.g_01348	Prad.g_00197
OG0000770	Prba.g_01347	Prad.g_00196
OG0000771	Prba.g_01346	Prad.g_00195
OG0000772	Prba.g_01345	Prad.g_00194
OG0000773	Prba.g_01343	Prad.g_00192
OG0000774	Prba.g_01342	Prad.g_00191
OG0000775	Prba.g_01341	Prad.g_00190
OG0000776	Prba.g_01340	Prad.g_00189
OG0000777	Prba.g_01339	Prad.g_00188
OG0000778	Prba.g_01338	Prad.g_00187
OG0000779	Prba.g_01336	Prad.g_00185
OG0000780	Prba.g_01335	Prad.g_00184
OG0000781	Prba.g_01334	Prad.g_00183
OG0000782	Prba.g_01332	Prad.g_00181
OG0000783	Prba.g_01331	Prad.g_00180
OG0000784	Prba.g_01330	Prad.g_00179
OG0000785	Prba.g_01329	Prad.g_00178
OG0000786	Prba.g_01328	Prad.g_00177
OG0000787	Prba.g_01326	Prad.g_00175
OG0000788	Prba.g_01325	Prad.g_00174
OG0000789	Prba.g_01324	Prad.g_00173
OG0000790	Prba.g_01323	Prad.g_00172
OG0000791	Prba.g_01322	Prad.g_00171
OG0000792	Prba.g_01321	Prad.g_00170
OG0000793	Prba.g_01320	Prad.g_00169
OG0000794	Prba.g_01319	Prad.g_00168
OG0000795	Prba.g_01318	Prad.g_00167
OG0000796	Prba.g_01316	Prad.g_00165
OG0000797	Prba.g_01314	Prad.g_00163
OG0000798	Prba.g_01313	Prad.g_00162
OG0000799	Prba.g_01312	Prad.g_00161
OG0000800	Prba.g_01311	Prad.g_00160
OG0000801	Prba.g_01310	Prad.g_00159
OG0000802	Prba.g_01308	Prad.g_00157
OG0000803	Prba.g_01307	Prad.g_00156
OG0000804	Prba.g_01295	Prad.g_00144
OG0000805	Prba.g_01293	Prad.g_00142
OG0000806	Prba.g_01292	Prad.g_00141
OG0000807	Prba.g_01291	Prad.g_00140
OG0000808	Prba.g_01290	Prad.g_00139
OG0000809	Prba.g_01286	Prad.g_00135
OG0000810	Prba.g_01285	Prad.g_00134
OG0000811	Prba.g_01284	Prad.g_01039
OG0000812	Prba.g_01283	Prad.g_01038
OG0000813	Prba.g_01282	Prad.g_01037
OG0000814	Prba.g_01281	Prad.g_01036
OG0000815	Prba.g_01280	Prad.g_01035
OG0000816	Prba.g_01278	Prad.g_01033
OG0000817	Prba.g_01275	Prad.g_01030
OG0000818	Prba.g_01274	Prad.g_01029
OG0000819	Prba.g_01272	Prad.g_01026
OG0000820	Prba.g_01271	Prad.g_01025
OG0000821	Prba.g_01270	Prad.g_01024
OG0000822	Prba.g_01269	Prad.g_01023
OG0000823	Prba.g_01266	Prad.g_01020
OG0000824	Prba.g_01265	Prad.g_01019
OG0000825	Prba.g_01263	Prad.g_01017
OG0000826	Prba.g_01262	Prad.g_01016
OG0000827	Prba.g_01261	Prad.g_01015
OG0000828	Prba.g_01259	Prad.g_01013
OG0000829	Prba.g_01234	Prad.g_00990
OG0000830	Prba.g_01225	Prad.g_00981
OG0000831	Prba.g_01222	Prad.g_00978
OG0000832	Prba.g_01221	Prad.g_00977
OG0000833	Prba.g_01214	Prad.g_00970
OG0000834	Prba.g_00749	Prad.g_00635
OG0000835	Prba.g_00745	Prad.g_00639
OG0000836	Prba.g_00743	Prad.g_00641
OG0000837	Prba.g_00729	Prad.g_00655
OG0000838	Prba.g_00096	Prad.g_01988
OG0000839	Prba.g_00095	Prad.g_01987
OG0000840	Prba.g_00090	Prad.g_01522
OG0000841	Prba.g_00083	Prad.g_01515
OG0000842	Prba.g_00079	Prad.g_01511
OG0000843	Prba.g_00077	Prad.g_01509
OG0000844	Prba.g_00076	Prad.g_01508
OG0000845	Prba.g_00075	Prad.g_01507
OG0000846	Prba.g_00074	Prad.g_01506
OG0000847	Prba.g_00073	Prad.g_01505
OG0000848	Prba.g_00072	Prad.g_01504
OG0000849	Prba.g_00071	Prad.g_01503
OG0000850	Prba.g_00070	Prad.g_01502
OG0000851	Prba.g_00068	Prad.g_01500
OG0000852	Prba.g_00065	Prad.g_01497
OG0000853	Prba.g_00063	Prad.g_01495
OG0000854	Prba.g_00062	Prad.g_01494
OG0000855	Prba.g_00060	Prad.g_01493
OG0000856	Prba.g_00059	Prad.g_01492
OG0000857	Prba.g_00058	Prad.g_01491
OG0000858	Prba.g_00056	Prad.g_01489
OG0000859	Prba.g_00055	Prad.g_01488
OG0000860	Prba.g_00054	Prad.g_01487
OG0000861	Prba.g_00053	Prad.g_01486
OG0000862	Prba.g_00052	Prad.g_01485
OG0000863	Prba.g_00051	Prad.g_01484
OG0000864	Prba.g_00050	Prad.g_01483
OG0000865	Prba.g_00049	Prad.g_01482
OG0000866	Prba.g_00048	Prad.g_01481
OG0000867	Prba.g_00045	Prad.g_01478
OG0000868	Prba.g_00043	Prad.g_01476
OG0000869	Prba.g_00042	Prad.g_01475
OG0000870	Prba.g_00041	Prad.g_01474
OG0000871	Prba.g_00040	Prad.g_01473
OG0000872	Prba.g_00039	Prad.g_01472
OG0000873	Prba.g_00038	Prad.g_01471
OG0000874	Prba.g_00037	Prad.g_01469
OG0000875	Prba.g_00036	Prad.g_01468
OG0000876	Prba.g_00034	Prad.g_01466
OG0000877	Prba.g_00033	Prad.g_01465
OG0000878	Prba.g_00032	Prad.g_01464
OG0000879	Prba.g_00031	Prad.g_01463
OG0000880	Prba.g_00030	Prad.g_01462
OG0000881	Prba.g_00029	Prad.g_01461
OG0000882	Prba.g_00028	Prad.g_01460
OG0000883	Prba.g_00027	Prad.g_01459
OG0000884	Prba.g_00026	Prad.g_01458
OG0000885	Prba.g_00025	Prad.g_01457
OG0000886	Prba.g_00024	Prad.g_01456
OG0000887	Prba.g_00023	Prad.g_01455
OG0000888	Prba.g_00022	Prad.g_01454
OG0000889	Prba.g_00021	Prad.g_01453
OG0000890	Prba.g_00020	Prad.g_01452
OG0000891	Prba.g_00019	Prad.g_01451
OG0000892	Prba.g_00018	Prad.g_01450
OG0000893	Prba.g_00017	Prad.g_01449
OG0000894	Prba.g_00015	Prad.g_01447
OG0000895	Prba.g_00014	Prad.g_01446
OG0000896	Prba.g_00012	Prad.g_01444
OG0000897	Prba.g_00011	Prad.g_01443
OG0000898	Prba.g_00010	Prad.g_01442
OG0000899	Prba.g_00009	Prad.g_01441
OG0000900	Prba.g_00007	Prad.g_01439
OG0000901	Prba.g_01167	Prad.g_00341
OG0000902	Prba.g_01181	Prad.g_00359
OG0000903	Prba.g_01182	Prad.g_00360
OG0000904	Prba.g_01183	Prad.g_00361
OG0000905	Prba.g_01184	Prad.g_00362
OG0000906	Prba.g_01185	Prad.g_00363
OG0000907	Prba.g_01187	Prad.g_00365
OG0000908	Prba.g_01188	Prad.g_00366
OG0000909	Prba.g_01189	Prad.g_00631
OG0000910	Prba.g_01190	Prad.g_00630
OG0000911	Prba.g_01191	Prad.g_00629
OG0000912	Prba.g_01194	Prad.g_00626
OG0000913	Prba.g_01195	Prad.g_00625
OG0000914	Prba.g_01196	Prad.g_00624
OG0000915	Prba.g_01198	Prad.g_00622
OG0000916	Prba.g_01199	Prad.g_00621
OG0000917	Prba.g_01200	Prad.g_00620
OG0000918	Prba.g_01201	Prad.g_00619
OG0000919	Prba.g_01202	Prad.g_00618
OG0000920	Prba.g_01203	Prad.g_00617
OG0000921	Prba.g_01205	Prad.g_00615
OG0000922	Prba.g_01206	Prad.g_00614
OG0000923	Prba.g_00214	Prad.g_00612
OG0000924	Prba.g_00213	Prad.g_00611
OG0000925	Prba.g_00210	Prad.g_00608
OG0000926	Prba.g_00209	Prad.g_00607
OG0000927	Prba.g_00208	Prad.g_00606
OG0000928	Prba.g_00206	Prad.g_00604
OG0000929	Prba.g_00204	Prad.g_00602
OG0000930	Prba.g_00202	Prad.g_00600
OG0000931	Prba.g_00201	Prad.g_00599
OG0000932	Prba.g_00198	Prad.g_00596
OG0000933	Prba.g_00194	Prad.g_00592
OG0000934	Prba.g_00193	Prad.g_00591
OG0000935	Prba.g_00192	Prad.g_00590
OG0000936	Prba.g_00191	Prad.g_00589
OG0000937	Prba.g_00190	Prad.g_00588
OG0000938	Prba.g_00189	Prad.g_00587
OG0000939	Prba.g_00188	Prad.g_00586
OG0000940	Prba.g_00187	Prad.g_00585
OG0000941	Prba.g_00186	Prad.g_00584
OG0000942	Prba.g_00185	Prad.g_00583
OG0000943	Prba.g_00184	Prad.g_00582
OG0000944	Prba.g_00183	Prad.g_00581
OG0000945	Prba.g_00182	Prad.g_00580
OG0000946	Prba.g_00181	Prad.g_00579
OG0000947	Prba.g_00180	Prad.g_00578
OG0000948	Prba.g_00179	Prad.g_00577
OG0000949	Prba.g_00178	Prad.g_00576
OG0000950	Prba.g_00154	Prad.g_00567
OG0000951	Prba.g_00115	Prad.g_00533
OG0000952	Prba.g_00114	Prad.g_00532
OG0000953	Prba.g_00113	Prad.g_00531
OG0000954	Prba.g_00112	Prad.g_00530
OG0000955	Prba.g_00111	Prad.g_00529
OG0000956	Prba.g_00109	Prad.g_00527
OG0000957	Prba.g_00108	Prad.g_00526
OG0000958	Prba.g_00107	Prad.g_00525
OG0000959	Prba.g_00106	Prad.g_00524
OG0000960	Prba.g_00105	Prad.g_00523
OG0000961	Prba.g_00720	Prad.g_00522
OG0000962	Prba.g_00719	Prad.g_00521
OG0000963	Prba.g_00718	Prad.g_00520
OG0000964	Prba.g_00717	Prad.g_00519
OG0000965	Prba.g_00715	Prad.g_00517
OG0000966	Prba.g_00714	Prad.g_00516
OG0000967	Prba.g_00711	Prad.g_00513
OG0000968	Prba.g_00710	Prad.g_00512
OG0000969	Prba.g_00709	Prad.g_00511
OG0000970	Prba.g_00708	Prad.g_00510
OG0000971	Prba.g_00707	Prad.g_00509
OG0000972	Prba.g_00706	Prad.g_00508
OG0000973	Prba.g_00704	Prad.g_00506
OG0000974	Prba.g_00703	Prad.g_00505
OG0000975	Prba.g_00702	Prad.g_00504
OG0000976	Prba.g_00701	Prad.g_00503
OG0000977	Prba.g_00700	Prad.g_00502
OG0000978	Prba.g_00699	Prad.g_00501
OG0000979	Prba.g_00698	Prad.g_00500
OG0000980	Prba.g_00697	Prad.g_00499
OG0000981	Prba.g_00696	Prad.g_00498
OG0000982	Prba.g_00695	Prad.g_00497
OG0000983	Prba.g_00694	Prad.g_00496
OG0000984	Prba.g_00690	Prad.g_00491
OG0000985	Prba.g_00689	Prad.g_00490
OG0000986	Prba.g_00688	Prad.g_00489
OG0000987	Prba.g_00686	Prad.g_00487
OG0000988	Prba.g_00685	Prad.g_00486
OG0000989	Prba.g_00684	Prad.g_00485
OG0000990	Prba.g_00683	Prad.g_00484
OG0000991	Prba.g_00682	Prad.g_00483
OG0000992	Prba.g_00681	Prad.g_00482
OG0000993	Prba.g_00680	Prad.g_00481
OG0000994	Prba.g_00679	Prad.g_00480
OG0000995	Prba.g_00678	Prad.g_00479
OG0000996	Prba.g_00677	Prad.g_00478
OG0000997	Prba.g_00350	Prad.g_00476
OG0000998	Prba.g_00347	Prad.g_00473
OG0000999	Prba.g_00345	Prad.g_00471
OG0001000	Prba.g_00344	Prad.g_00470
OG0001001	Prba.g_00343	Prad.g_00469
OG0001002	Prba.g_00341	Prad.g_00467
OG0001003	Prba.g_00340	Prad.g_00466
OG0001004	Prba.g_00339	Prad.g_00465
OG0001005	Prba.g_00338	Prad.g_00464
OG0001006	Prba.g_00336	Prad.g_00462
OG0001007	Prba.g_00335	Prad.g_00461
OG0001008	Prba.g_00334	Prad.g_00460
OG0001009	Prba.g_00333	Prad.g_00459
OG0001010	Prba.g_00332	Prad.g_00458
OG0001011	Prba.g_00331	Prad.g_00457
OG0001012	Prba.g_00330	Prad.g_00456
OG0001013	Prba.g_00329	Prad.g_00455
OG0001014	Prba.g_00328	Prad.g_00454
OG0001015	Prba.g_00327	Prad.g_00453
OG0001016	Prba.g_00326	Prad.g_00452
OG0001017	Prba.g_00325	Prad.g_00451
OG0001018	Prba.g_00324	Prad.g_00450
OG0001019	Prba.g_00323	Prad.g_00449
OG0001020	Prba.g_00322	Prad.g_00448
OG0001021	Prba.g_00321	Prad.g_00447
OG0001022	Prba.g_00320	Prad.g_00446
OG0001023	Prba.g_00319	Prad.g_00445
OG0001024	Prba.g_00317	Prad.g_00443
OG0001025	Prba.g_00316	Prad.g_00442
OG0001026	Prba.g_00315	Prad.g_00441
OG0001027	Prba.g_00314	Prad.g_00440
OG0001028	Prba.g_00313	Prad.g_00439
OG0001029	Prba.g_00312	Prad.g_00438
OG0001030	Prba.g_00309	Prad.g_00435
OG0001031	Prba.g_00308	Prad.g_00434
OG0001032	Prba.g_00300	Prad.g_00426
OG0001033	Prba.g_00293	Prad.g_00419
OG0001034	Prba.g_00266	Prad.g_00388
OG0001035	Prba.g_00232	Prad.g_00947
OG0001036	Prba.g_00231	Prad.g_00946
OG0001037	Prba.g_00619	Prad.g_00940
OG0001038	Prba.g_00618	Prad.g_00939
OG0001039	Prba.g_00617	Prad.g_00938
OG0001040	Prba.g_00616	Prad.g_00937
OG0001041	Prba.g_00614	Prad.g_00935
OG0001042	Prba.g_00613	Prad.g_00934
OG0001043	Prba.g_00612	Prad.g_00933
OG0001044	Prba.g_00611	Prad.g_00932
OG0001045	Prba.g_00610	Prad.g_00931
OG0001046	Prba.g_00609	Prad.g_00930
OG0001047	Prba.g_00608	Prad.g_00929
OG0001048	Prba.g_00606	Prad.g_00927
OG0001049	Prba.g_00605	Prad.g_00926
OG0001050	Prba.g_00604	Prad.g_00925
OG0001051	Prba.g_00603	Prad.g_00924
OG0001052	Prba.g_00602	Prad.g_00923
OG0001053	Prba.g_00601	Prad.g_00922
OG0001054	Prba.g_00600	Prad.g_00921
OG0001055	Prba.g_00599	Prad.g_00920
OG0001056	Prba.g_00598	Prad.g_00919
OG0001057	Prba.g_00596	Prad.g_00917
OG0001058	Prba.g_00595	Prad.g_00916
OG0001059	Prba.g_00594	Prad.g_00915
OG0001060	Prba.g_00593	Prad.g_00914
OG0001061	Prba.g_00592	Prad.g_00913
OG0001062	Prba.g_00591	Prad.g_00912
OG0001063	Prba.g_00590	Prad.g_00911
OG0001064	Prba.g_00589	Prad.g_00910
OG0001065	Prba.g_00588	Prad.g_00909
OG0001066	Prba.g_00587	Prad.g_00908
OG0001067	Prba.g_00586	Prad.g_00907
OG0001068	Prba.g_00585	Prad.g_00906
OG0001069	Prba.g_00582	Prad.g_00903
OG0001070	Prba.g_00580	Prad.g_00901
OG0001071	Prba.g_00579	Prad.g_00900
OG0001072	Prba.g_00578	Prad.g_00899
OG0001073	Prba.g_00577	Prad.g_00898
OG0001074	Prba.g_00576	Prad.g_00897
OG0001075	Prba.g_00574	Prad.g_00895
OG0001076	Prba.g_00573	Prad.g_00893
OG0001077	Prba.g_00572	Prad.g_00892
OG0001078	Prba.g_00571	Prad.g_00891
OG0001079	Prba.g_00570	Prad.g_00890
OG0001080	Prba.g_00569	Prad.g_00889
OG0001081	Prba.g_00568	Prad.g_00888
OG0001082	Prba.g_00567	Prad.g_00887
OG0001083	Prba.g_00566	Prad.g_00886
OG0001084	Prba.g_00565	Prad.g_00885
OG0001085	Prba.g_00564	Prad.g_00884
OG0001086	Prba.g_00357	Prad.g_00879
OG0001087	Prba.g_00358	Prad.g_00878
OG0001088	Prba.g_00359	Prad.g_00877
OG0001089	Prba.g_00361	Prad.g_00875
OG0001090	Prba.g_00362	Prad.g_00874
OG0001091	Prba.g_00363	Prad.g_00873
OG0001092	Prba.g_00364	Prad.g_00872
OG0001093	Prba.g_00365	Prad.g_00871
OG0001094	Prba.g_00366	Prad.g_00870
OG0001095	Prba.g_00367	Prad.g_00869
OG0001096	Prba.g_00368	Prad.g_00868
OG0001097	Prba.g_00369	Prad.g_00867
OG0001098	Prba.g_00370	Prad.g_00866
OG0001099	Prba.g_00371	Prad.g_00865
OG0001100	Prba.g_00372	Prad.g_00864
OG0001101	Prba.g_00373	Prad.g_00863
OG0001102	Prba.g_00376	Prad.g_00860
OG0001103	Prba.g_00377	Prad.g_00859
OG0001104	Prba.g_00378	Prad.g_00858
OG0001105	Prba.g_00380	Prad.g_00856
OG0001106	Prba.g_00382	Prad.g_00854
OG0001107	Prba.g_00383	Prad.g_00853
OG0001108	Prba.g_00384	Prad.g_00852
OG0001109	Prba.g_00387	Prad.g_00849
OG0001110	Prba.g_00389	Prad.g_00847
OG0001111	Prba.g_00390	Prad.g_00846
OG0001112	Prba.g_00391	Prad.g_00845
OG0001113	Prba.g_00392	Prad.g_00844
OG0001114	Prba.g_00393	Prad.g_00843
OG0001115	Prba.g_00394	Prad.g_00842
OG0001116	Prba.g_00395	Prad.g_00841
OG0001117	Prba.g_00396	Prad.g_00840
OG0001118	Prba.g_00397	Prad.g_00839
OG0001119	Prba.g_00398	Prad.g_00838
OG0001120	Prba.g_00399	Prad.g_00837
OG0001121	Prba.g_00400	Prad.g_00836
OG0001122	Prba.g_00401	Prad.g_00835
OG0001123	Prba.g_00402	Prad.g_00834
OG0001124	Prba.g_00403	Prad.g_00833
OG0001125	Prba.g_00404	Prad.g_00832
OG0001126	Prba.g_00405	Prad.g_00831
OG0001127	Prba.g_00406	Prad.g_00830
OG0001128	Prba.g_00407	Prad.g_00829
OG0001129	Prba.g_00408	Prad.g_00828
OG0001130	Prba.g_00409	Prad.g_00827
OG0001131	Prba.g_00410	Prad.g_00826
OG0001132	Prba.g_00411	Prad.g_00825
OG0001133	Prba.g_00412	Prad.g_00824
OG0001134	Prba.g_00413	Prad.g_00823
OG0001135	Prba.g_00414	Prad.g_00822
OG0001136	Prba.g_00415	Prad.g_00821
OG0001137	Prba.g_00416	Prad.g_00820
OG0001138	Prba.g_00417	Prad.g_00819
OG0001139	Prba.g_00418	Prad.g_00818
OG0001140	Prba.g_00419	Prad.g_00817
OG0001141	Prba.g_00421	Prad.g_00815
OG0001142	Prba.g_00422	Prad.g_00814
OG0001143	Prba.g_00423	Prad.g_00813
OG0001144	Prba.g_00425	Prad.g_00811
OG0001145	Prba.g_00427	Prad.g_00809
OG0001146	Prba.g_00428	Prad.g_00808
OG0001147	Prba.g_00430	Prad.g_00806
