Orthogroup	Prba	Praz
OG0000556	Prba.g_01711	Praz.g_01724
OG0000557	Prba.g_01710	Praz.g_01723
OG0000558	Prba.g_01709	Praz.g_01722
OG0000559	Prba.g_01708	Praz.g_01721
OG0000560	Prba.g_01707	Praz.g_01720
OG0000561	Prba.g_01706	Praz.g_01719
OG0000562	Prba.g_01705	Praz.g_01718
OG0000563	Prba.g_01704	Praz.g_01717
OG0000564	Prba.g_01703	Praz.g_01716
OG0000565	Prba.g_01702	Praz.g_01715
OG0000566	Prba.g_01701	Praz.g_01714
OG0000567	Prba.g_01700	Praz.g_01713
OG0000568	Prba.g_01699	Praz.g_01712
OG0000569	Prba.g_01696	Praz.g_01709
OG0000570	Prba.g_01695	Praz.g_01708
OG0000571	Prba.g_01693	Praz.g_01706
OG0000572	Prba.g_01692	Praz.g_01705
OG0000573	Prba.g_01691	Praz.g_01704
OG0000574	Prba.g_01690	Praz.g_01703
OG0000575	Prba.g_01689	Praz.g_01702
OG0000576	Prba.g_01688	Praz.g_01701
OG0000577	Prba.g_01687	Praz.g_01700
OG0000578	Prba.g_01686	Praz.g_01699
OG0000579	Prba.g_01685	Praz.g_01698
OG0000580	Prba.g_01684	Praz.g_01697
OG0000581	Prba.g_01683	Praz.g_01696
OG0000582	Prba.g_01682	Praz.g_01695
OG0000583	Prba.g_01681	Praz.g_01694
OG0000584	Prba.g_01679	Praz.g_01692
OG0000585	Prba.g_01678	Praz.g_01691
OG0000586	Prba.g_01677	Praz.g_01690
OG0000587	Prba.g_01676	Praz.g_01689
OG0000588	Prba.g_01675	Praz.g_01688
OG0000589	Prba.g_01674	Praz.g_01687
OG0000590	Prba.g_01673	Praz.g_01686
OG0000591	Prba.g_01672	Praz.g_01685
OG0000592	Prba.g_01671	Praz.g_01684
OG0000593	Prba.g_01670	Praz.g_01683
OG0000594	Prba.g_01669	Praz.g_01682
OG0000595	Prba.g_01668	Praz.g_01681
OG0000596	Prba.g_01667	Praz.g_01680
OG0000597	Prba.g_01663	Praz.g_01676
OG0000598	Prba.g_01662	Praz.g_01675
OG0000599	Prba.g_01661	Praz.g_01674
OG0000600	Prba.g_01660	Praz.g_01673
OG0000601	Prba.g_01659	Praz.g_01672
OG0000602	Prba.g_01658	Praz.g_01671
OG0000603	Prba.g_01657	Praz.g_01670
OG0000604	Prba.g_01656	Praz.g_01669
OG0000605	Prba.g_01655	Praz.g_01668
OG0000606	Prba.g_01654	Praz.g_01667
OG0000607	Prba.g_01653	Praz.g_01666
OG0000608	Prba.g_01652	Praz.g_01665
OG0000609	Prba.g_01650	Praz.g_01663
OG0000610	Prba.g_01649	Praz.g_01662
OG0000611	Prba.g_01647	Praz.g_01660
OG0000612	Prba.g_01646	Praz.g_01659
OG0000613	Prba.g_01644	Praz.g_01657
OG0000614	Prba.g_01638	Praz.g_01651
OG0000615	Prba.g_01637	Praz.g_01650
OG0000616	Prba.g_01636	Praz.g_01649
OG0000617	Prba.g_01634	Praz.g_01647
OG0000618	Prba.g_01633	Praz.g_01646
OG0000619	Prba.g_01632	Praz.g_01645
OG0000620	Prba.g_01630	Praz.g_01643
OG0000621	Prba.g_01629	Praz.g_01642
OG0000622	Prba.g_01628	Praz.g_01641
OG0000623	Prba.g_01627	Praz.g_01640
OG0000624	Prba.g_01625	Praz.g_01638
OG0000625	Prba.g_01624	Praz.g_01637
OG0000626	Prba.g_01623	Praz.g_01636
OG0000627	Prba.g_01622	Praz.g_01635
OG0000628	Prba.g_01621	Praz.g_01634
OG0000629	Prba.g_01620	Praz.g_01633
OG0000630	Prba.g_01618	Praz.g_01631
OG0000631	Prba.g_01617	Praz.g_01630
OG0000632	Prba.g_01613	Praz.g_01626
OG0000633	Prba.g_01612	Praz.g_01625
OG0000634	Prba.g_01593	Praz.g_01606
OG0000635	Prba.g_01591	Praz.g_01604
OG0000636	Prba.g_01590	Praz.g_01603
OG0000637	Prba.g_01588	Praz.g_01601
OG0000638	Prba.g_01587	Praz.g_01600
OG0000639	Prba.g_01586	Praz.g_01599
OG0000640	Prba.g_01585	Praz.g_01598
OG0000641	Prba.g_01584	Praz.g_01597
OG0000642	Prba.g_01583	Praz.g_01596
OG0000643	Prba.g_01582	Praz.g_01595
OG0000644	Prba.g_01580	Praz.g_01593
OG0000645	Prba.g_01579	Praz.g_01592
OG0000646	Prba.g_01578	Praz.g_01591
OG0000647	Prba.g_01577	Praz.g_01590
OG0000648	Prba.g_01576	Praz.g_01589
OG0000649	Prba.g_01575	Praz.g_01588
OG0000650	Prba.g_01574	Praz.g_01587
OG0000651	Prba.g_01573	Praz.g_01586
OG0000652	Prba.g_01571	Praz.g_01584
OG0000653	Prba.g_01556	Praz.g_01569
OG0000654	Prba.g_01554	Praz.g_01567
OG0000655	Prba.g_01545	Praz.g_01558
OG0000656	Prba.g_01541	Praz.g_01554
OG0000657	Prba.g_01534	Praz.g_01547
OG0000658	Prba.g_01533	Praz.g_01546
OG0000659	Prba.g_01532	Praz.g_01545
OG0000660	Prba.g_01521	Praz.g_01534
OG0000661	Prba.g_01512	Praz.g_01525
OG0000662	Prba.g_01510	Praz.g_01523
OG0000663	Prba.g_01508	Praz.g_01521
OG0000664	Prba.g_01507	Praz.g_01520
OG0000665	Prba.g_01506	Praz.g_01519
OG0000666	Prba.g_01505	Praz.g_01518
OG0000667	Prba.g_01504	Praz.g_01517
OG0000668	Prba.g_01503	Praz.g_01516
OG0000669	Prba.g_01502	Praz.g_01515
OG0000670	Prba.g_01500	Praz.g_01513
OG0000671	Prba.g_01499	Praz.g_01512
OG0000672	Prba.g_01498	Praz.g_01511
OG0000673	Prba.g_01497	Praz.g_01510
OG0000674	Prba.g_01496	Praz.g_01509
OG0000675	Prba.g_01495	Praz.g_01508
OG0000676	Prba.g_01493	Praz.g_01506
OG0000677	Prba.g_01491	Praz.g_01504
OG0000678	Prba.g_01490	Praz.g_01503
OG0000679	Prba.g_01489	Praz.g_01502
OG0000680	Prba.g_01488	Praz.g_01501
OG0000681	Prba.g_01487	Praz.g_01500
OG0000682	Prba.g_01486	Praz.g_01499
OG0000683	Prba.g_01485	Praz.g_01498
OG0000684	Prba.g_01484	Praz.g_01497
OG0000685	Prba.g_01483	Praz.g_01496
OG0000686	Prba.g_01482	Praz.g_01495
OG0000687	Prba.g_01481	Praz.g_01494
OG0000688	Prba.g_01480	Praz.g_01493
OG0000689	Prba.g_01479	Praz.g_01492
OG0000690	Prba.g_01478	Praz.g_01491
OG0000691	Prba.g_01476	Praz.g_01489
OG0000692	Prba.g_01475	Praz.g_01488
OG0000693	Prba.g_01474	Praz.g_01487
OG0000694	Prba.g_01473	Praz.g_01486
OG0000695	Prba.g_01472	Praz.g_01485
OG0000696	Prba.g_01471	Praz.g_01484
OG0000697	Prba.g_01469	Praz.g_01482
OG0000698	Prba.g_01468	Praz.g_01481
OG0000699	Prba.g_01464	Praz.g_01477
OG0000700	Prba.g_01463	Praz.g_01476
OG0000701	Prba.g_01462	Praz.g_01475
OG0000702	Prba.g_01461	Praz.g_01474
OG0000703	Prba.g_01460	Praz.g_01473
OG0000704	Prba.g_01459	Praz.g_01472
OG0000705	Prba.g_01457	Praz.g_01470
OG0000706	Prba.g_01456	Praz.g_01469
OG0000707	Prba.g_01455	Praz.g_01468
OG0000708	Prba.g_01454	Praz.g_01467
OG0000709	Prba.g_01453	Praz.g_01466
OG0000710	Prba.g_01452	Praz.g_01465
OG0000711	Prba.g_01451	Praz.g_01464
OG0000712	Prba.g_01450	Praz.g_01463
OG0000713	Prba.g_01449	Praz.g_01462
OG0000714	Prba.g_01447	Praz.g_01460
OG0000715	Prba.g_01446	Praz.g_01459
OG0000716	Prba.g_01445	Praz.g_01458
OG0000717	Prba.g_01444	Praz.g_01457
OG0000718	Prba.g_01443	Praz.g_01456
OG0000719	Prba.g_01441	Praz.g_01454
OG0000720	Prba.g_01439	Praz.g_01452
OG0000721	Prba.g_01438	Praz.g_01451
OG0000722	Prba.g_01411	Praz.g_01424
OG0000723	Prba.g_01407	Praz.g_01420
OG0000724	Prba.g_01404	Praz.g_01417
OG0000725	Prba.g_01403	Praz.g_01416
OG0000726	Prba.g_01402	Praz.g_01415
OG0000727	Prba.g_01401	Praz.g_01414
OG0000728	Prba.g_01400	Praz.g_01413
OG0000729	Prba.g_01398	Praz.g_01411
OG0000730	Prba.g_01397	Praz.g_01410
OG0000731	Prba.g_01395	Praz.g_01408
OG0000732	Prba.g_01394	Praz.g_01407
OG0000733	Prba.g_01393	Praz.g_01406
OG0000734	Prba.g_01392	Praz.g_01405
OG0000735	Prba.g_01391	Praz.g_01404
OG0000736	Prba.g_01389	Praz.g_01402
OG0000737	Prba.g_01388	Praz.g_01401
OG0000738	Prba.g_01386	Praz.g_01399
OG0000739	Prba.g_01385	Praz.g_01398
OG0000740	Prba.g_01384	Praz.g_01397
OG0000741	Prba.g_01382	Praz.g_01395
OG0000742	Prba.g_01381	Praz.g_01394
OG0000743	Prba.g_01378	Praz.g_01391
OG0000744	Prba.g_01377	Praz.g_01390
OG0000745	Prba.g_01375	Praz.g_01388
OG0000746	Prba.g_01374	Praz.g_01387
OG0000747	Prba.g_01373	Praz.g_01386
OG0000748	Prba.g_01372	Praz.g_01385
OG0000749	Prba.g_01371	Praz.g_01384
OG0000750	Prba.g_01370	Praz.g_01383
OG0000751	Prba.g_01368	Praz.g_01381
OG0000752	Prba.g_01367	Praz.g_01380
OG0000753	Prba.g_01366	Praz.g_01379
OG0000754	Prba.g_01365	Praz.g_01378
OG0000755	Prba.g_01363	Praz.g_01376
OG0000756	Prba.g_01362	Praz.g_01375
OG0000757	Prba.g_01361	Praz.g_01374
OG0000758	Prba.g_01360	Praz.g_01373
OG0000759	Prba.g_01359	Praz.g_01372
OG0000760	Prba.g_01358	Praz.g_01371
OG0000761	Prba.g_01357	Praz.g_01370
OG0000762	Prba.g_01355	Praz.g_01368
OG0000763	Prba.g_01354	Praz.g_01367
OG0000764	Prba.g_01353	Praz.g_01366
OG0000765	Prba.g_01352	Praz.g_01365
OG0000766	Prba.g_01351	Praz.g_01364
OG0000767	Prba.g_01350	Praz.g_01363
OG0000768	Prba.g_01349	Praz.g_01362
OG0000769	Prba.g_01348	Praz.g_01361
OG0000770	Prba.g_01347	Praz.g_01360
OG0000771	Prba.g_01346	Praz.g_01359
OG0000772	Prba.g_01345	Praz.g_01358
OG0000773	Prba.g_01343	Praz.g_01356
OG0000774	Prba.g_01342	Praz.g_01355
OG0000775	Prba.g_01341	Praz.g_01354
OG0000776	Prba.g_01340	Praz.g_01353
OG0000777	Prba.g_01339	Praz.g_01352
OG0000778	Prba.g_01338	Praz.g_01351
OG0000779	Prba.g_01336	Praz.g_01349
OG0000780	Prba.g_01335	Praz.g_01348
OG0000781	Prba.g_01334	Praz.g_01347
OG0000782	Prba.g_01332	Praz.g_01345
OG0000783	Prba.g_01331	Praz.g_01344
OG0000784	Prba.g_01330	Praz.g_01343
OG0000785	Prba.g_01329	Praz.g_01342
OG0000786	Prba.g_01328	Praz.g_01341
OG0000787	Prba.g_01326	Praz.g_01339
OG0000788	Prba.g_01325	Praz.g_01338
OG0000789	Prba.g_01324	Praz.g_01337
OG0000790	Prba.g_01323	Praz.g_01336
OG0000791	Prba.g_01322	Praz.g_01335
OG0000792	Prba.g_01321	Praz.g_01334
OG0000793	Prba.g_01320	Praz.g_01333
OG0000794	Prba.g_01319	Praz.g_01332
OG0000795	Prba.g_01318	Praz.g_01331
OG0000796	Prba.g_01316	Praz.g_01329
OG0000797	Prba.g_01314	Praz.g_01327
OG0000798	Prba.g_01313	Praz.g_01326
OG0000799	Prba.g_01312	Praz.g_01325
OG0000800	Prba.g_01311	Praz.g_01324
OG0000801	Prba.g_01310	Praz.g_01323
OG0000802	Prba.g_01308	Praz.g_01321
OG0000803	Prba.g_01307	Praz.g_01320
OG0000804	Prba.g_01295	Praz.g_01308
OG0000805	Prba.g_01293	Praz.g_01306
OG0000806	Prba.g_01292	Praz.g_01305
OG0000807	Prba.g_01291	Praz.g_01304
OG0000808	Prba.g_01290	Praz.g_01303
OG0000809	Prba.g_01286	Praz.g_01299
OG0000810	Prba.g_01285	Praz.g_01298
OG0000811	Prba.g_01284	Praz.g_01297
OG0000812	Prba.g_01283	Praz.g_01296
OG0000813	Prba.g_01282	Praz.g_01294
OG0000814	Prba.g_01281	Praz.g_01293
OG0000815	Prba.g_01280	Praz.g_01292
OG0000816	Prba.g_01278	Praz.g_01290
OG0000817	Prba.g_01275	Praz.g_01287
OG0000818	Prba.g_01274	Praz.g_01286
OG0000819	Prba.g_01272	Praz.g_01284
OG0000820	Prba.g_01271	Praz.g_01283
OG0000821	Prba.g_01270	Praz.g_01282
OG0000822	Prba.g_01269	Praz.g_01281
OG0000823	Prba.g_01266	Praz.g_00064
OG0000824	Prba.g_01265	Praz.g_00065
OG0000825	Prba.g_01263	Praz.g_00067
OG0000826	Prba.g_01262	Praz.g_00068
OG0000827	Prba.g_01261	Praz.g_00069
OG0000828	Prba.g_01259	Praz.g_00071
OG0000829	Prba.g_01234	Praz.g_00096
OG0000830	Prba.g_01225	Praz.g_00105
OG0000831	Prba.g_01222	Praz.g_00108
OG0000832	Prba.g_01221	Praz.g_00109
OG0000833	Prba.g_01214	Praz.g_00116
OG0000834	Prba.g_00749	Praz.g_00060
OG0000835	Prba.g_00745	Praz.g_00056
OG0000836	Prba.g_00743	Praz.g_00054
OG0000837	Prba.g_00729	Praz.g_00040
OG0000838	Prba.g_00096	Praz.g_00024
OG0000839	Prba.g_00095	Praz.g_00023
OG0000840	Prba.g_00090	Praz.g_00018
OG0000841	Prba.g_00083	Praz.g_00011
OG0000842	Prba.g_00079	Praz.g_00007
OG0000843	Prba.g_00077	Praz.g_00005
OG0000844	Prba.g_00076	Praz.g_00004
OG0000845	Prba.g_00075	Praz.g_00003
OG0000846	Prba.g_00074	Praz.g_00002
OG0000847	Prba.g_00073	Praz.g_00001
OG0000848	Prba.g_00072	Praz.g_00763
OG0000849	Prba.g_00071	Praz.g_00762
OG0000850	Prba.g_00070	Praz.g_00761
OG0000851	Prba.g_00068	Praz.g_00759
OG0000852	Prba.g_00065	Praz.g_00756
OG0000853	Prba.g_00063	Praz.g_00754
OG0000854	Prba.g_00062	Praz.g_00753
OG0000855	Prba.g_00060	Praz.g_00751
OG0000856	Prba.g_00059	Praz.g_00750
OG0000857	Prba.g_00058	Praz.g_00749
OG0000858	Prba.g_00056	Praz.g_00747
OG0000859	Prba.g_00055	Praz.g_00746
OG0000860	Prba.g_00054	Praz.g_00745
OG0000861	Prba.g_00053	Praz.g_00744
OG0000862	Prba.g_00052	Praz.g_00743
OG0000863	Prba.g_00051	Praz.g_00742
OG0000864	Prba.g_00050	Praz.g_00741
OG0000865	Prba.g_00049	Praz.g_00740
OG0000866	Prba.g_00048	Praz.g_00739
OG0000867	Prba.g_00045	Praz.g_00736
OG0000868	Prba.g_00043	Praz.g_00734
OG0000869	Prba.g_00042	Praz.g_00733
OG0000870	Prba.g_00041	Praz.g_00732
OG0000871	Prba.g_00040	Praz.g_00731
OG0000872	Prba.g_00039	Praz.g_00730
OG0000873	Prba.g_00038	Praz.g_00729
OG0000874	Prba.g_00037	Praz.g_00728
OG0000875	Prba.g_00036	Praz.g_00727
OG0000876	Prba.g_00034	Praz.g_00725
OG0000877	Prba.g_00033	Praz.g_00724
OG0000878	Prba.g_00032	Praz.g_00723
OG0000879	Prba.g_00031	Praz.g_00722
OG0000880	Prba.g_00030	Praz.g_00721
OG0000881	Prba.g_00029	Praz.g_00720
OG0000882	Prba.g_00028	Praz.g_00719
OG0000883	Prba.g_00027	Praz.g_00718
OG0000884	Prba.g_00026	Praz.g_00717
OG0000885	Prba.g_00025	Praz.g_00716
OG0000886	Prba.g_00024	Praz.g_00715
OG0000887	Prba.g_00023	Praz.g_00714
OG0000888	Prba.g_00022	Praz.g_00713
OG0000889	Prba.g_00021	Praz.g_00712
OG0000890	Prba.g_00020	Praz.g_00711
OG0000891	Prba.g_00019	Praz.g_00710
OG0000892	Prba.g_00018	Praz.g_00709
OG0000893	Prba.g_00017	Praz.g_00708
OG0000894	Prba.g_00015	Praz.g_00706
OG0000895	Prba.g_00014	Praz.g_00705
OG0000896	Prba.g_00012	Praz.g_00703
OG0000897	Prba.g_00011	Praz.g_00702
OG0000898	Prba.g_00010	Praz.g_00701
OG0000899	Prba.g_00009	Praz.g_00700
OG0000900	Prba.g_00007	Praz.g_00698
OG0000901	Prba.g_01167	Praz.g_01205
OG0000902	Prba.g_01181	Praz.g_01191
OG0000903	Prba.g_01182	Praz.g_01190
OG0000904	Prba.g_01183	Praz.g_01189
OG0000905	Prba.g_01184	Praz.g_01188
OG0000906	Prba.g_01185	Praz.g_01187
OG0000907	Prba.g_01187	Praz.g_01185
OG0000908	Prba.g_01188	Praz.g_01184
OG0000909	Prba.g_01189	Praz.g_01183
OG0000910	Prba.g_01190	Praz.g_01182
OG0000911	Prba.g_01191	Praz.g_01181
OG0000912	Prba.g_01194	Praz.g_01178
OG0000913	Prba.g_01195	Praz.g_01177
OG0000914	Prba.g_01196	Praz.g_01176
OG0000915	Prba.g_01198	Praz.g_01174
OG0000916	Prba.g_01199	Praz.g_01173
OG0000917	Prba.g_01200	Praz.g_01172
OG0000918	Prba.g_01201	Praz.g_01171
OG0000919	Prba.g_01202	Praz.g_01170
OG0000920	Prba.g_01203	Praz.g_01169
OG0000921	Prba.g_01205	Praz.g_01167
OG0000922	Prba.g_01206	Praz.g_01166
OG0000923	Prba.g_00214	Praz.g_01157
OG0000924	Prba.g_00213	Praz.g_01156
OG0000925	Prba.g_00210	Praz.g_01153
OG0000926	Prba.g_00209	Praz.g_01152
OG0000927	Prba.g_00208	Praz.g_01151
OG0000928	Prba.g_00206	Praz.g_01149
OG0000929	Prba.g_00204	Praz.g_01147
OG0000930	Prba.g_00202	Praz.g_01145
OG0000931	Prba.g_00201	Praz.g_01144
OG0000932	Prba.g_00198	Praz.g_01141
OG0000933	Prba.g_00194	Praz.g_01137
OG0000934	Prba.g_00193	Praz.g_01136
OG0000935	Prba.g_00192	Praz.g_01135
OG0000936	Prba.g_00191	Praz.g_01134
OG0000937	Prba.g_00190	Praz.g_01133
OG0000938	Prba.g_00189	Praz.g_01132
OG0000939	Prba.g_00188	Praz.g_01131
OG0000940	Prba.g_00187	Praz.g_01130
OG0000941	Prba.g_00186	Praz.g_01129
OG0000942	Prba.g_00185	Praz.g_01128
OG0000943	Prba.g_00184	Praz.g_01127
OG0000944	Prba.g_00183	Praz.g_01126
OG0000945	Prba.g_00182	Praz.g_01125
OG0000946	Prba.g_00181	Praz.g_01124
OG0000947	Prba.g_00180	Praz.g_01123
OG0000948	Prba.g_00179	Praz.g_01122
OG0000949	Prba.g_00178	Praz.g_01121
OG0000950	Prba.g_00154	Praz.g_01097
OG0000951	Prba.g_00115	Praz.g_01059
OG0000952	Prba.g_00114	Praz.g_01058
OG0000953	Prba.g_00113	Praz.g_01057
OG0000954	Prba.g_00112	Praz.g_01056
OG0000955	Prba.g_00111	Praz.g_01055
OG0000956	Prba.g_00109	Praz.g_01053
OG0000957	Prba.g_00108	Praz.g_01052
OG0000958	Prba.g_00107	Praz.g_01051
OG0000959	Prba.g_00106	Praz.g_01050
OG0000960	Prba.g_00105	Praz.g_01049
OG0000961	Prba.g_00720	Praz.g_01048
OG0000962	Prba.g_00719	Praz.g_01047
OG0000963	Prba.g_00718	Praz.g_01046
OG0000964	Prba.g_00717	Praz.g_01045
OG0000965	Prba.g_00715	Praz.g_01043
OG0000966	Prba.g_00714	Praz.g_01042
OG0000967	Prba.g_00711	Praz.g_01039
OG0000968	Prba.g_00710	Praz.g_01038
OG0000969	Prba.g_00709	Praz.g_01037
OG0000970	Prba.g_00708	Praz.g_01036
OG0000971	Prba.g_00707	Praz.g_01035
OG0000972	Prba.g_00706	Praz.g_01034
OG0000973	Prba.g_00704	Praz.g_01032
OG0000974	Prba.g_00703	Praz.g_01031
OG0000975	Prba.g_00702	Praz.g_01030
OG0000976	Prba.g_00701	Praz.g_01029
OG0000977	Prba.g_00700	Praz.g_01028
OG0000978	Prba.g_00699	Praz.g_01027
OG0000979	Prba.g_00698	Praz.g_01026
OG0000980	Prba.g_00697	Praz.g_01025
OG0000981	Prba.g_00696	Praz.g_01024
OG0000982	Prba.g_00695	Praz.g_01023
OG0000983	Prba.g_00694	Praz.g_01022
OG0000984	Prba.g_00690	Praz.g_01018
OG0000985	Prba.g_00689	Praz.g_01017
OG0000986	Prba.g_00688	Praz.g_01016
OG0000987	Prba.g_00686	Praz.g_01014
OG0000988	Prba.g_00685	Praz.g_01013
OG0000989	Prba.g_00684	Praz.g_01012
OG0000990	Prba.g_00683	Praz.g_01011
OG0000991	Prba.g_00682	Praz.g_01010
OG0000992	Prba.g_00681	Praz.g_01009
OG0000993	Prba.g_00680	Praz.g_01008
OG0000994	Prba.g_00679	Praz.g_01007
OG0000995	Prba.g_00678	Praz.g_01006
OG0000996	Prba.g_00677	Praz.g_01005
OG0000997	Prba.g_00350	Praz.g_01003
OG0000998	Prba.g_00347	Praz.g_01000
OG0000999	Prba.g_00345	Praz.g_00998
OG0001000	Prba.g_00344	Praz.g_00997
OG0001001	Prba.g_00343	Praz.g_00996
OG0001002	Prba.g_00341	Praz.g_00994
OG0001003	Prba.g_00340	Praz.g_00993
OG0001004	Prba.g_00339	Praz.g_00992
OG0001005	Prba.g_00338	Praz.g_00991
OG0001006	Prba.g_00336	Praz.g_00989
OG0001007	Prba.g_00335	Praz.g_00988
OG0001008	Prba.g_00334	Praz.g_00987
OG0001009	Prba.g_00333	Praz.g_00986
OG0001010	Prba.g_00332	Praz.g_00985
OG0001011	Prba.g_00331	Praz.g_00984
OG0001012	Prba.g_00330	Praz.g_00983
OG0001013	Prba.g_00329	Praz.g_00982
OG0001014	Prba.g_00328	Praz.g_00981
OG0001015	Prba.g_00327	Praz.g_00980
OG0001016	Prba.g_00326	Praz.g_00979
OG0001017	Prba.g_00325	Praz.g_00978
OG0001018	Prba.g_00324	Praz.g_00977
OG0001019	Prba.g_00323	Praz.g_00976
OG0001020	Prba.g_00322	Praz.g_00975
OG0001021	Prba.g_00321	Praz.g_00974
OG0001022	Prba.g_00320	Praz.g_00973
OG0001023	Prba.g_00319	Praz.g_00972
OG0001024	Prba.g_00317	Praz.g_00970
OG0001025	Prba.g_00316	Praz.g_00969
OG0001026	Prba.g_00315	Praz.g_00968
OG0001027	Prba.g_00314	Praz.g_00967
OG0001028	Prba.g_00313	Praz.g_00966
OG0001029	Prba.g_00312	Praz.g_00965
OG0001030	Prba.g_00309	Praz.g_00962
OG0001031	Prba.g_00308	Praz.g_00961
OG0001032	Prba.g_00300	Praz.g_00953
OG0001033	Prba.g_00293	Praz.g_00946
OG0001034	Prba.g_00266	Praz.g_00918
OG0001035	Prba.g_00232	Praz.g_00883
OG0001036	Prba.g_00231	Praz.g_00882
OG0001037	Prba.g_00619	Praz.g_00876
OG0001038	Prba.g_00618	Praz.g_00875
OG0001039	Prba.g_00617	Praz.g_00874
OG0001040	Prba.g_00616	Praz.g_00873
OG0001041	Prba.g_00614	Praz.g_00871
OG0001042	Prba.g_00613	Praz.g_00870
OG0001043	Prba.g_00612	Praz.g_00869
OG0001044	Prba.g_00611	Praz.g_00868
OG0001045	Prba.g_00610	Praz.g_00867
OG0001046	Prba.g_00609	Praz.g_00866
OG0001047	Prba.g_00608	Praz.g_00865
OG0001048	Prba.g_00606	Praz.g_00863
OG0001049	Prba.g_00605	Praz.g_00862
OG0001050	Prba.g_00604	Praz.g_00861
OG0001051	Prba.g_00603	Praz.g_00860
OG0001052	Prba.g_00602	Praz.g_00859
OG0001053	Prba.g_00601	Praz.g_00858
OG0001054	Prba.g_00600	Praz.g_00857
OG0001055	Prba.g_00599	Praz.g_00856
OG0001056	Prba.g_00598	Praz.g_00855
OG0001057	Prba.g_00596	Praz.g_00853
OG0001058	Prba.g_00595	Praz.g_00852
OG0001059	Prba.g_00594	Praz.g_00851
OG0001060	Prba.g_00593	Praz.g_00850
OG0001061	Prba.g_00592	Praz.g_00849
OG0001062	Prba.g_00591	Praz.g_00848
OG0001063	Prba.g_00590	Praz.g_00847
OG0001064	Prba.g_00589	Praz.g_00846
OG0001065	Prba.g_00588	Praz.g_00845
OG0001066	Prba.g_00587	Praz.g_00844
OG0001067	Prba.g_00586	Praz.g_00843
OG0001068	Prba.g_00585	Praz.g_00842
OG0001069	Prba.g_00582	Praz.g_00839
OG0001070	Prba.g_00580	Praz.g_00837
OG0001071	Prba.g_00579	Praz.g_00836
OG0001072	Prba.g_00578	Praz.g_00835
OG0001073	Prba.g_00577	Praz.g_00834
OG0001074	Prba.g_00576	Praz.g_00833
OG0001075	Prba.g_00574	Praz.g_00831
OG0001076	Prba.g_00573	Praz.g_00830
OG0001077	Prba.g_00572	Praz.g_00829
OG0001078	Prba.g_00571	Praz.g_00828
OG0001079	Prba.g_00570	Praz.g_00827
OG0001080	Prba.g_00569	Praz.g_00826
OG0001081	Prba.g_00568	Praz.g_00825
OG0001082	Prba.g_00567	Praz.g_00824
OG0001083	Prba.g_00566	Praz.g_00823
OG0001084	Prba.g_00565	Praz.g_00822
OG0001085	Prba.g_00564	Praz.g_00821
OG0001086	Prba.g_00357	Praz.g_00335
OG0001087	Prba.g_00358	Praz.g_00334
OG0001088	Prba.g_00359	Praz.g_00333
OG0001089	Prba.g_00361	Praz.g_00331
OG0001090	Prba.g_00362	Praz.g_00330
OG0001091	Prba.g_00363	Praz.g_00329
OG0001092	Prba.g_00364	Praz.g_00328
OG0001093	Prba.g_00365	Praz.g_00327
OG0001094	Prba.g_00366	Praz.g_00326
OG0001095	Prba.g_00367	Praz.g_00325
OG0001096	Prba.g_00368	Praz.g_00324
OG0001097	Prba.g_00369	Praz.g_00323
OG0001098	Prba.g_00370	Praz.g_00322
OG0001099	Prba.g_00371	Praz.g_00321
OG0001100	Prba.g_00372	Praz.g_00320
OG0001101	Prba.g_00373	Praz.g_00319
OG0001102	Prba.g_00376	Praz.g_00316
OG0001103	Prba.g_00377	Praz.g_00315
OG0001104	Prba.g_00378	Praz.g_00314
OG0001105	Prba.g_00380	Praz.g_00312
OG0001106	Prba.g_00382	Praz.g_00310
OG0001107	Prba.g_00383	Praz.g_00309
OG0001108	Prba.g_00384	Praz.g_00308
OG0001109	Prba.g_00387	Praz.g_00305
OG0001110	Prba.g_00389	Praz.g_00303
OG0001111	Prba.g_00390	Praz.g_00302
OG0001112	Prba.g_00391	Praz.g_00301
OG0001113	Prba.g_00392	Praz.g_00300
OG0001114	Prba.g_00393	Praz.g_00299
OG0001115	Prba.g_00394	Praz.g_00298
OG0001116	Prba.g_00395	Praz.g_00297
OG0001117	Prba.g_00396	Praz.g_00296
OG0001118	Prba.g_00397	Praz.g_00295
OG0001119	Prba.g_00398	Praz.g_00294
OG0001120	Prba.g_00399	Praz.g_00293
OG0001121	Prba.g_00400	Praz.g_00292
OG0001122	Prba.g_00401	Praz.g_00291
OG0001123	Prba.g_00402	Praz.g_00290
OG0001124	Prba.g_00403	Praz.g_00289
OG0001125	Prba.g_00404	Praz.g_00288
OG0001126	Prba.g_00405	Praz.g_00287
OG0001127	Prba.g_00406	Praz.g_00286
OG0001128	Prba.g_00407	Praz.g_00285
OG0001129	Prba.g_00408	Praz.g_00284
OG0001130	Prba.g_00409	Praz.g_00283
OG0001131	Prba.g_00410	Praz.g_00282
OG0001132	Prba.g_00411	Praz.g_00281
OG0001133	Prba.g_00412	Praz.g_00280
OG0001134	Prba.g_00413	Praz.g_00279
OG0001135	Prba.g_00414	Praz.g_00278
OG0001136	Prba.g_00415	Praz.g_00277
OG0001137	Prba.g_00416	Praz.g_00276
