Orthogroup	Prba	Prax
OG0000568	Prba.g_01699	Prax.g_00077
OG0000569	Prba.g_01696	Prax.g_00080
OG0000570	Prba.g_01695	Prax.g_00081
OG0000571	Prba.g_01693	Prax.g_00083
OG0000572	Prba.g_01692	Prax.g_00084
OG0000573	Prba.g_01691	Prax.g_00085
OG0000574	Prba.g_01690	Prax.g_00086
OG0000575	Prba.g_01689	Prax.g_00087
OG0000576	Prba.g_01688	Prax.g_00088
OG0000577	Prba.g_01687	Prax.g_00089
OG0000578	Prba.g_01686	Prax.g_00090
OG0000579	Prba.g_01685	Prax.g_00091
OG0000580	Prba.g_01684	Prax.g_00092
OG0000581	Prba.g_01683	Prax.g_00093
OG0000582	Prba.g_01682	Prax.g_00094
OG0000583	Prba.g_01681	Prax.g_00095
OG0000584	Prba.g_01679	Prax.g_00097
OG0000585	Prba.g_01678	Prax.g_00098
OG0000586	Prba.g_01677	Prax.g_00099
OG0000587	Prba.g_01676	Prax.g_00100
OG0000588	Prba.g_01675	Prax.g_00101
OG0000589	Prba.g_01674	Prax.g_00102
OG0000590	Prba.g_01673	Prax.g_00103
OG0000591	Prba.g_01672	Prax.g_00104
OG0000592	Prba.g_01671	Prax.g_00105
OG0000593	Prba.g_01670	Prax.g_00106
OG0000594	Prba.g_01669	Prax.g_00107
OG0000595	Prba.g_01668	Prax.g_00108
OG0000596	Prba.g_01667	Prax.g_00109
OG0000597	Prba.g_01663	Prax.g_00113
OG0000598	Prba.g_01662	Prax.g_00114
OG0000599	Prba.g_01661	Prax.g_00115
OG0000600	Prba.g_01660	Prax.g_00116
OG0000601	Prba.g_01659	Prax.g_00117
OG0000602	Prba.g_01658	Prax.g_00118
OG0000603	Prba.g_01657	Prax.g_00119
OG0000604	Prba.g_01656	Prax.g_00120
OG0000605	Prba.g_01655	Prax.g_00121
OG0000606	Prba.g_01654	Prax.g_00122
OG0000607	Prba.g_01653	Prax.g_00123
OG0000608	Prba.g_01652	Prax.g_00977
OG0000609	Prba.g_01650	Prax.g_00975
OG0000610	Prba.g_01649	Prax.g_00974
OG0000611	Prba.g_01647	Prax.g_00972
OG0000612	Prba.g_01646	Prax.g_00971
OG0000613	Prba.g_01644	Prax.g_00969
OG0000614	Prba.g_01638	Prax.g_00963
OG0000615	Prba.g_01637	Prax.g_00962
OG0000616	Prba.g_01636	Prax.g_00961
OG0000617	Prba.g_01634	Prax.g_00959
OG0000618	Prba.g_01633	Prax.g_00958
OG0000619	Prba.g_01632	Prax.g_00957
OG0000620	Prba.g_01630	Prax.g_00955
OG0000621	Prba.g_01629	Prax.g_00954
OG0000622	Prba.g_01628	Prax.g_00953
OG0000623	Prba.g_01627	Prax.g_00952
OG0000624	Prba.g_01625	Prax.g_00950
OG0000625	Prba.g_01624	Prax.g_00949
OG0000626	Prba.g_01623	Prax.g_00948
OG0000627	Prba.g_01622	Prax.g_00947
OG0000628	Prba.g_01621	Prax.g_00946
OG0000629	Prba.g_01620	Prax.g_00945
OG0000630	Prba.g_01618	Prax.g_00943
OG0000631	Prba.g_01617	Prax.g_00942
OG0000632	Prba.g_01613	Prax.g_00938
OG0000633	Prba.g_01612	Prax.g_00937
OG0000634	Prba.g_01593	Prax.g_00484
OG0000635	Prba.g_01591	Prax.g_00482
OG0000636	Prba.g_01590	Prax.g_00481
OG0000637	Prba.g_01588	Prax.g_00479
OG0000638	Prba.g_01587	Prax.g_00478
OG0000639	Prba.g_01586	Prax.g_00477
OG0000640	Prba.g_01585	Prax.g_00476
OG0000641	Prba.g_01584	Prax.g_00475
OG0000642	Prba.g_01583	Prax.g_00474
OG0000643	Prba.g_01582	Prax.g_00473
OG0000644	Prba.g_01580	Prax.g_00471
OG0000645	Prba.g_01579	Prax.g_00470
OG0000646	Prba.g_01578	Prax.g_00469
OG0000647	Prba.g_01577	Prax.g_00468
OG0000648	Prba.g_01576	Prax.g_00467
OG0000649	Prba.g_01575	Prax.g_00466
OG0000650	Prba.g_01574	Prax.g_00465
OG0000651	Prba.g_01573	Prax.g_00464
OG0000652	Prba.g_01571	Prax.g_00462
OG0000653	Prba.g_01556	Prax.g_00430
OG0000654	Prba.g_01554	Prax.g_00428
OG0000655	Prba.g_01545	Prax.g_00418
OG0000656	Prba.g_01541	Prax.g_00413
OG0000657	Prba.g_01534	Prax.g_00409
OG0000658	Prba.g_01533	Prax.g_00408
OG0000659	Prba.g_01532	Prax.g_00407
OG0000660	Prba.g_01521	Prax.g_00395
OG0000661	Prba.g_01512	Prax.g_00386
OG0000662	Prba.g_01510	Prax.g_00384
OG0000663	Prba.g_01508	Prax.g_00382
OG0000664	Prba.g_01507	Prax.g_00381
OG0000665	Prba.g_01506	Prax.g_00380
OG0000666	Prba.g_01505	Prax.g_00379
OG0000667	Prba.g_01504	Prax.g_00378
OG0000668	Prba.g_01503	Prax.g_00377
OG0000669	Prba.g_01502	Prax.g_00376
OG0000670	Prba.g_01500	Prax.g_00374
OG0000671	Prba.g_01499	Prax.g_00373
OG0000672	Prba.g_01498	Prax.g_00372
OG0000673	Prba.g_01497	Prax.g_00371
OG0000674	Prba.g_01496	Prax.g_00370
OG0000675	Prba.g_01495	Prax.g_00369
OG0000676	Prba.g_01493	Prax.g_00367
OG0000677	Prba.g_01491	Prax.g_00365
OG0000678	Prba.g_01490	Prax.g_00364
OG0000679	Prba.g_01489	Prax.g_00363
OG0000680	Prba.g_01488	Prax.g_00362
OG0000681	Prba.g_01487	Prax.g_00361
OG0000682	Prba.g_01486	Prax.g_00360
OG0000683	Prba.g_01485	Prax.g_00359
OG0000684	Prba.g_01484	Prax.g_00358
OG0000685	Prba.g_01483	Prax.g_00357
OG0000686	Prba.g_01482	Prax.g_00356
OG0000687	Prba.g_01481	Prax.g_00355
OG0000688	Prba.g_01480	Prax.g_00354
OG0000689	Prba.g_01479	Prax.g_00353
OG0000690	Prba.g_01478	Prax.g_00352
OG0000691	Prba.g_01476	Prax.g_00350
OG0000692	Prba.g_01475	Prax.g_00349
OG0000693	Prba.g_01474	Prax.g_00348
OG0000694	Prba.g_01473	Prax.g_00347
OG0000695	Prba.g_01472	Prax.g_00346
OG0000696	Prba.g_01471	Prax.g_00345
OG0000697	Prba.g_01469	Prax.g_00343
OG0000698	Prba.g_01468	Prax.g_00342
OG0000699	Prba.g_01464	Prax.g_00338
OG0000700	Prba.g_01463	Prax.g_00337
OG0000701	Prba.g_01462	Prax.g_00336
OG0000702	Prba.g_01461	Prax.g_00335
OG0000703	Prba.g_01460	Prax.g_00334
OG0000704	Prba.g_01459	Prax.g_00333
OG0000705	Prba.g_01457	Prax.g_00331
OG0000706	Prba.g_01456	Prax.g_00330
OG0000707	Prba.g_01455	Prax.g_00329
OG0000708	Prba.g_01454	Prax.g_00328
OG0000709	Prba.g_01453	Prax.g_00327
OG0000710	Prba.g_01452	Prax.g_00326
OG0000711	Prba.g_01451	Prax.g_00325
OG0000712	Prba.g_01450	Prax.g_00324
OG0000713	Prba.g_01449	Prax.g_00323
OG0000714	Prba.g_01447	Prax.g_00321
OG0000715	Prba.g_01446	Prax.g_00320
OG0000716	Prba.g_01445	Prax.g_00319
OG0000717	Prba.g_01444	Prax.g_00318
OG0000718	Prba.g_01443	Prax.g_00317
OG0000719	Prba.g_01441	Prax.g_00315
OG0000720	Prba.g_01439	Prax.g_00313
OG0000721	Prba.g_01438	Prax.g_00312
OG0000722	Prba.g_01411	Prax.g_00546
OG0000723	Prba.g_01407	Prax.g_00550
OG0000724	Prba.g_01404	Prax.g_00553
OG0000725	Prba.g_01403	Prax.g_00554
OG0000726	Prba.g_01402	Prax.g_00555
OG0000727	Prba.g_01401	Prax.g_00556
OG0000728	Prba.g_01400	Prax.g_00557
OG0000729	Prba.g_01398	Prax.g_00558
OG0000730	Prba.g_01397	Prax.g_00559
OG0000731	Prba.g_01395	Prax.g_00561
OG0000732	Prba.g_01394	Prax.g_00562
OG0000733	Prba.g_01393	Prax.g_00563
OG0000734	Prba.g_01392	Prax.g_00564
OG0000735	Prba.g_01391	Prax.g_00565
OG0000736	Prba.g_01389	Prax.g_00567
OG0000737	Prba.g_01388	Prax.g_00568
OG0000738	Prba.g_01386	Prax.g_00570
OG0000739	Prba.g_01385	Prax.g_00571
OG0000740	Prba.g_01384	Prax.g_00572
OG0000741	Prba.g_01382	Prax.g_00574
OG0000742	Prba.g_01381	Prax.g_00575
OG0000743	Prba.g_01378	Prax.g_00579
OG0000744	Prba.g_01377	Prax.g_00580
OG0000745	Prba.g_01375	Prax.g_00582
OG0000746	Prba.g_01374	Prax.g_00583
OG0000747	Prba.g_01373	Prax.g_00584
OG0000748	Prba.g_01372	Prax.g_00585
OG0000749	Prba.g_01371	Prax.g_00586
OG0000750	Prba.g_01370	Prax.g_00587
OG0000751	Prba.g_01368	Prax.g_00589
OG0000752	Prba.g_01367	Prax.g_00590
OG0000753	Prba.g_01366	Prax.g_00591
OG0000754	Prba.g_01365	Prax.g_00592
OG0000755	Prba.g_01363	Prax.g_00594
OG0000756	Prba.g_01362	Prax.g_00595
OG0000757	Prba.g_01361	Prax.g_00596
OG0000758	Prba.g_01360	Prax.g_00597
OG0000759	Prba.g_01359	Prax.g_00598
OG0000760	Prba.g_01358	Prax.g_00599
OG0000761	Prba.g_01357	Prax.g_00600
OG0000762	Prba.g_01355	Prax.g_00602
OG0000763	Prba.g_01354	Prax.g_00603
OG0000764	Prba.g_01353	Prax.g_00604
OG0000765	Prba.g_01352	Prax.g_00605
OG0000766	Prba.g_01351	Prax.g_00606
OG0000767	Prba.g_01350	Prax.g_00607
OG0000768	Prba.g_01349	Prax.g_00608
OG0000769	Prba.g_01348	Prax.g_00609
OG0000770	Prba.g_01347	Prax.g_00610
OG0000771	Prba.g_01346	Prax.g_00611
OG0000772	Prba.g_01345	Prax.g_00612
OG0000773	Prba.g_01343	Prax.g_00614
OG0000774	Prba.g_01342	Prax.g_00615
OG0000775	Prba.g_01341	Prax.g_00616
OG0000776	Prba.g_01340	Prax.g_00617
OG0000777	Prba.g_01339	Prax.g_00618
OG0000778	Prba.g_01338	Prax.g_00619
OG0000779	Prba.g_01336	Prax.g_01130
OG0000780	Prba.g_01335	Prax.g_01131
OG0000781	Prba.g_01334	Prax.g_01132
OG0000782	Prba.g_01332	Prax.g_01134
OG0000783	Prba.g_01331	Prax.g_01135
OG0000784	Prba.g_01330	Prax.g_01136
OG0000785	Prba.g_01329	Prax.g_01137
OG0000786	Prba.g_01328	Prax.g_01138
OG0000787	Prba.g_01326	Prax.g_01140
OG0000788	Prba.g_01325	Prax.g_01141
OG0000789	Prba.g_01324	Prax.g_01142
OG0000790	Prba.g_01323	Prax.g_01143
OG0000791	Prba.g_01322	Prax.g_01144
OG0000792	Prba.g_01321	Prax.g_01145
OG0000793	Prba.g_01320	Prax.g_01146
OG0000794	Prba.g_01319	Prax.g_01147
OG0000795	Prba.g_01318	Prax.g_01148
OG0000796	Prba.g_01316	Prax.g_01150
OG0000797	Prba.g_01314	Prax.g_01152
OG0000798	Prba.g_01313	Prax.g_01153
OG0000799	Prba.g_01312	Prax.g_01154
OG0000800	Prba.g_01311	Prax.g_01155
OG0000801	Prba.g_01310	Prax.g_01156
OG0000802	Prba.g_01308	Prax.g_01158
OG0000803	Prba.g_01307	Prax.g_01159
OG0000804	Prba.g_01295	Prax.g_01173
OG0000805	Prba.g_01293	Prax.g_01175
OG0000806	Prba.g_01292	Prax.g_01176
OG0000807	Prba.g_01291	Prax.g_01177
OG0000808	Prba.g_01290	Prax.g_01178
OG0000809	Prba.g_01286	Prax.g_01182
OG0000810	Prba.g_01285	Prax.g_01183
OG0000811	Prba.g_01284	Prax.g_01184
OG0000812	Prba.g_01283	Prax.g_01185
OG0000813	Prba.g_01282	Prax.g_01186
OG0000814	Prba.g_01281	Prax.g_01187
OG0000815	Prba.g_01280	Prax.g_01188
OG0000816	Prba.g_01278	Prax.g_01190
OG0000817	Prba.g_01275	Prax.g_01193
OG0000818	Prba.g_01274	Prax.g_01194
OG0000819	Prba.g_01272	Prax.g_01196
OG0000820	Prba.g_01271	Prax.g_01197
OG0000821	Prba.g_01270	Prax.g_01198
OG0000822	Prba.g_01269	Prax.g_01199
OG0000823	Prba.g_01266	Prax.g_01202
OG0000824	Prba.g_01265	Prax.g_01203
OG0000825	Prba.g_01263	Prax.g_01205
OG0000826	Prba.g_01262	Prax.g_01206
OG0000827	Prba.g_01261	Prax.g_01207
OG0000828	Prba.g_01259	Prax.g_01209
OG0000829	Prba.g_01234	Prax.g_01235
OG0000830	Prba.g_01225	Prax.g_01245
OG0000831	Prba.g_01222	Prax.g_01248
OG0000832	Prba.g_01221	Prax.g_01249
OG0000833	Prba.g_01214	Prax.g_01256
OG0000834	Prba.g_00749	Prax.g_00126
OG0000835	Prba.g_00745	Prax.g_00130
OG0000836	Prba.g_00743	Prax.g_00132
OG0000837	Prba.g_00729	Prax.g_00146
OG0000838	Prba.g_00096	Prax.g_00162
OG0000839	Prba.g_00095	Prax.g_00163
OG0000840	Prba.g_00090	Prax.g_00168
OG0000841	Prba.g_00083	Prax.g_00181
OG0000842	Prba.g_00079	Prax.g_00185
OG0000843	Prba.g_00077	Prax.g_00187
OG0000844	Prba.g_00076	Prax.g_00188
OG0000845	Prba.g_00075	Prax.g_00189
OG0000846	Prba.g_00074	Prax.g_00190
OG0000847	Prba.g_00073	Prax.g_00191
OG0000848	Prba.g_00072	Prax.g_00192
OG0000849	Prba.g_00071	Prax.g_00193
OG0000850	Prba.g_00070	Prax.g_00194
OG0000851	Prba.g_00068	Prax.g_00196
OG0000852	Prba.g_00065	Prax.g_00199
OG0000853	Prba.g_00063	Prax.g_00201
OG0000854	Prba.g_00062	Prax.g_00202
OG0000855	Prba.g_00060	Prax.g_00203
OG0000856	Prba.g_00059	Prax.g_00204
OG0000857	Prba.g_00058	Prax.g_00205
OG0000858	Prba.g_00056	Prax.g_00207
OG0000859	Prba.g_00055	Prax.g_00208
OG0000860	Prba.g_00054	Prax.g_00209
OG0000861	Prba.g_00053	Prax.g_00210
OG0000862	Prba.g_00052	Prax.g_00211
OG0000863	Prba.g_00051	Prax.g_00212
OG0000864	Prba.g_00050	Prax.g_00213
OG0000865	Prba.g_00049	Prax.g_00214
OG0000866	Prba.g_00048	Prax.g_00215
OG0000867	Prba.g_00045	Prax.g_00218
OG0000868	Prba.g_00043	Prax.g_00220
OG0000869	Prba.g_00042	Prax.g_00221
OG0000870	Prba.g_00041	Prax.g_00222
OG0000871	Prba.g_00040	Prax.g_00223
OG0000872	Prba.g_00039	Prax.g_00224
OG0000873	Prba.g_00038	Prax.g_00225
OG0000874	Prba.g_00037	Prax.g_00226
OG0000875	Prba.g_00036	Prax.g_00227
OG0000876	Prba.g_00034	Prax.g_00229
OG0000877	Prba.g_00033	Prax.g_00230
OG0000878	Prba.g_00032	Prax.g_00231
OG0000879	Prba.g_00031	Prax.g_00232
OG0000880	Prba.g_00030	Prax.g_00233
OG0000881	Prba.g_00029	Prax.g_00234
OG0000882	Prba.g_00028	Prax.g_00235
OG0000883	Prba.g_00027	Prax.g_00236
OG0000884	Prba.g_00026	Prax.g_00237
OG0000885	Prba.g_00025	Prax.g_00238
OG0000886	Prba.g_00024	Prax.g_00239
OG0000887	Prba.g_00023	Prax.g_00240
OG0000888	Prba.g_00022	Prax.g_00241
OG0000889	Prba.g_00021	Prax.g_00242
OG0000890	Prba.g_00020	Prax.g_00243
OG0000891	Prba.g_00019	Prax.g_00244
OG0000892	Prba.g_00018	Prax.g_00245
OG0000893	Prba.g_00017	Prax.g_00246
OG0000894	Prba.g_00015	Prax.g_00248
OG0000895	Prba.g_00014	Prax.g_00249
OG0000896	Prba.g_00012	Prax.g_00251
OG0000897	Prba.g_00011	Prax.g_00252
OG0000898	Prba.g_00010	Prax.g_00253
OG0000899	Prba.g_00009	Prax.g_00254
OG0000900	Prba.g_00007	Prax.g_00256
OG0000901	Prba.g_01167	Prax.g_01928
OG0000902	Prba.g_01181	Prax.g_01910
OG0000903	Prba.g_01182	Prax.g_01909
OG0000904	Prba.g_01183	Prax.g_01908
OG0000905	Prba.g_01184	Prax.g_01907
OG0000906	Prba.g_01185	Prax.g_01906
OG0000907	Prba.g_01187	Prax.g_01904
OG0000908	Prba.g_01188	Prax.g_01903
OG0000909	Prba.g_01189	Prax.g_01902
OG0000910	Prba.g_01190	Prax.g_01901
OG0000911	Prba.g_01191	Prax.g_01900
OG0000912	Prba.g_01194	Prax.g_01897
OG0000913	Prba.g_01195	Prax.g_01896
OG0000914	Prba.g_01196	Prax.g_01895
OG0000915	Prba.g_01198	Prax.g_01893
OG0000916	Prba.g_01199	Prax.g_01892
OG0000917	Prba.g_01200	Prax.g_01891
OG0000918	Prba.g_01201	Prax.g_01890
OG0000919	Prba.g_01202	Prax.g_01889
OG0000920	Prba.g_01203	Prax.g_01888
OG0000921	Prba.g_01205	Prax.g_01886
OG0000922	Prba.g_01206	Prax.g_01885
OG0000923	Prba.g_00214	Prax.g_01881
OG0000924	Prba.g_00213	Prax.g_01880
OG0000925	Prba.g_00210	Prax.g_01877
OG0000926	Prba.g_00209	Prax.g_01876
OG0000927	Prba.g_00208	Prax.g_01875
OG0000928	Prba.g_00206	Prax.g_01873
OG0000929	Prba.g_00204	Prax.g_01871
OG0000930	Prba.g_00202	Prax.g_01869
OG0000931	Prba.g_00201	Prax.g_01868
OG0000932	Prba.g_00198	Prax.g_01865
OG0000933	Prba.g_00194	Prax.g_01861
OG0000934	Prba.g_00193	Prax.g_01860
OG0000935	Prba.g_00192	Prax.g_01859
OG0000936	Prba.g_00191	Prax.g_01858
OG0000937	Prba.g_00190	Prax.g_01857
OG0000938	Prba.g_00189	Prax.g_01856
OG0000939	Prba.g_00188	Prax.g_01855
OG0000940	Prba.g_00187	Prax.g_01854
OG0000941	Prba.g_00186	Prax.g_01853
OG0000942	Prba.g_00185	Prax.g_01852
OG0000943	Prba.g_00184	Prax.g_01851
OG0000944	Prba.g_00183	Prax.g_01850
OG0000945	Prba.g_00182	Prax.g_01849
OG0000946	Prba.g_00181	Prax.g_01848
OG0000947	Prba.g_00180	Prax.g_01847
OG0000948	Prba.g_00179	Prax.g_01846
OG0000949	Prba.g_00178	Prax.g_01845
OG0000950	Prba.g_00154	Prax.g_01780
OG0000951	Prba.g_00115	Prax.g_01751
OG0000952	Prba.g_00114	Prax.g_01750
OG0000953	Prba.g_00113	Prax.g_01749
OG0000954	Prba.g_00112	Prax.g_01748
OG0000955	Prba.g_00111	Prax.g_01747
OG0000956	Prba.g_00109	Prax.g_01745
OG0000957	Prba.g_00108	Prax.g_01744
OG0000958	Prba.g_00107	Prax.g_01743
OG0000959	Prba.g_00106	Prax.g_01742
OG0000960	Prba.g_00105	Prax.g_01741
OG0000961	Prba.g_00720	Prax.g_01740
OG0000962	Prba.g_00719	Prax.g_01739
OG0000963	Prba.g_00718	Prax.g_01738
OG0000964	Prba.g_00717	Prax.g_01737
OG0000965	Prba.g_00715	Prax.g_01735
OG0000966	Prba.g_00714	Prax.g_01734
OG0000967	Prba.g_00711	Prax.g_01726
OG0000968	Prba.g_00710	Prax.g_01725
OG0000969	Prba.g_00709	Prax.g_01724
OG0000970	Prba.g_00708	Prax.g_01723
OG0000971	Prba.g_00707	Prax.g_01722
OG0000972	Prba.g_00706	Prax.g_01721
OG0000973	Prba.g_00704	Prax.g_01719
OG0000974	Prba.g_00703	Prax.g_01718
OG0000975	Prba.g_00702	Prax.g_01717
OG0000976	Prba.g_00701	Prax.g_01716
OG0000977	Prba.g_00700	Prax.g_01715
OG0000978	Prba.g_00699	Prax.g_01714
OG0000979	Prba.g_00698	Prax.g_01713
OG0000980	Prba.g_00697	Prax.g_01712
OG0000981	Prba.g_00696	Prax.g_01711
OG0000982	Prba.g_00695	Prax.g_01710
OG0000983	Prba.g_00694	Prax.g_01709
OG0000984	Prba.g_00690	Prax.g_01705
OG0000985	Prba.g_00689	Prax.g_01704
OG0000986	Prba.g_00688	Prax.g_01703
OG0000987	Prba.g_00686	Prax.g_01701
OG0000988	Prba.g_00685	Prax.g_01700
OG0000989	Prba.g_00684	Prax.g_01699
OG0000990	Prba.g_00683	Prax.g_01698
OG0000991	Prba.g_00682	Prax.g_01697
OG0000992	Prba.g_00681	Prax.g_01696
OG0000993	Prba.g_00680	Prax.g_01695
OG0000994	Prba.g_00679	Prax.g_01694
OG0000995	Prba.g_00678	Prax.g_01693
OG0000996	Prba.g_00677	Prax.g_01692
OG0000997	Prba.g_00350	Prax.g_01690
OG0000998	Prba.g_00347	Prax.g_01687
OG0000999	Prba.g_00345	Prax.g_01685
OG0001000	Prba.g_00344	Prax.g_01684
OG0001001	Prba.g_00343	Prax.g_01683
OG0001002	Prba.g_00341	Prax.g_01681
OG0001003	Prba.g_00340	Prax.g_01680
OG0001004	Prba.g_00339	Prax.g_01679
OG0001005	Prba.g_00338	Prax.g_01678
OG0001006	Prba.g_00336	Prax.g_01676
OG0001007	Prba.g_00335	Prax.g_01675
OG0001008	Prba.g_00334	Prax.g_01674
OG0001009	Prba.g_00333	Prax.g_01673
OG0001010	Prba.g_00332	Prax.g_01672
OG0001011	Prba.g_00331	Prax.g_01671
OG0001012	Prba.g_00330	Prax.g_01670
OG0001013	Prba.g_00329	Prax.g_01669
OG0001014	Prba.g_00328	Prax.g_01668
OG0001015	Prba.g_00327	Prax.g_01667
OG0001016	Prba.g_00326	Prax.g_01666
OG0001017	Prba.g_00325	Prax.g_01665
OG0001018	Prba.g_00324	Prax.g_01664
OG0001019	Prba.g_00323	Prax.g_01663
OG0001020	Prba.g_00322	Prax.g_01662
OG0001021	Prba.g_00321	Prax.g_01661
OG0001022	Prba.g_00320	Prax.g_01660
OG0001023	Prba.g_00319	Prax.g_01659
OG0001024	Prba.g_00317	Prax.g_01657
OG0001025	Prba.g_00316	Prax.g_01656
OG0001026	Prba.g_00315	Prax.g_01655
OG0001027	Prba.g_00314	Prax.g_01654
OG0001028	Prba.g_00313	Prax.g_01653
OG0001029	Prba.g_00312	Prax.g_01652
OG0001030	Prba.g_00309	Prax.g_01649
OG0001031	Prba.g_00308	Prax.g_01648
OG0001032	Prba.g_00300	Prax.g_01640
OG0001033	Prba.g_00293	Prax.g_01633
OG0001034	Prba.g_00266	Prax.g_01605
OG0001035	Prba.g_00232	Prax.g_01565
OG0001036	Prba.g_00231	Prax.g_01564
OG0001037	Prba.g_00619	Prax.g_01558
OG0001038	Prba.g_00618	Prax.g_01557
OG0001039	Prba.g_00617	Prax.g_01556
OG0001040	Prba.g_00616	Prax.g_01555
OG0001041	Prba.g_00614	Prax.g_01553
OG0001042	Prba.g_00613	Prax.g_01552
OG0001043	Prba.g_00612	Prax.g_01551
OG0001044	Prba.g_00611	Prax.g_01550
OG0001045	Prba.g_00610	Prax.g_01549
OG0001046	Prba.g_00609	Prax.g_01548
OG0001047	Prba.g_00608	Prax.g_01547
OG0001048	Prba.g_00606	Prax.g_01545
OG0001049	Prba.g_00605	Prax.g_01544
OG0001050	Prba.g_00604	Prax.g_01543
OG0001051	Prba.g_00603	Prax.g_01542
OG0001052	Prba.g_00602	Prax.g_01541
OG0001053	Prba.g_00601	Prax.g_01540
OG0001054	Prba.g_00600	Prax.g_01539
OG0001055	Prba.g_00599	Prax.g_01538
OG0001056	Prba.g_00598	Prax.g_01537
OG0001057	Prba.g_00596	Prax.g_01535
OG0001058	Prba.g_00595	Prax.g_01534
OG0001059	Prba.g_00594	Prax.g_01533
OG0001060	Prba.g_00593	Prax.g_01532
OG0001061	Prba.g_00592	Prax.g_01531
OG0001062	Prba.g_00591	Prax.g_01530
OG0001063	Prba.g_00590	Prax.g_01529
OG0001064	Prba.g_00589	Prax.g_01528
OG0001065	Prba.g_00588	Prax.g_01527
OG0001066	Prba.g_00587	Prax.g_01526
OG0001067	Prba.g_00586	Prax.g_01525
OG0001068	Prba.g_00585	Prax.g_01524
OG0001069	Prba.g_00582	Prax.g_01521
OG0001070	Prba.g_00580	Prax.g_01519
OG0001071	Prba.g_00579	Prax.g_01518
OG0001072	Prba.g_00578	Prax.g_01517
OG0001073	Prba.g_00577	Prax.g_01516
OG0001074	Prba.g_00576	Prax.g_01515
OG0001075	Prba.g_00574	Prax.g_01513
OG0001076	Prba.g_00573	Prax.g_01511
OG0001077	Prba.g_00572	Prax.g_01510
OG0001078	Prba.g_00571	Prax.g_01509
OG0001079	Prba.g_00570	Prax.g_01508
OG0001080	Prba.g_00569	Prax.g_01507
OG0001081	Prba.g_00568	Prax.g_01506
OG0001082	Prba.g_00567	Prax.g_01505
OG0001083	Prba.g_00566	Prax.g_01504
OG0001084	Prba.g_00565	Prax.g_01503
OG0001085	Prba.g_00564	Prax.g_01502
OG0001086	Prba.g_00357	Prax.g_01262
OG0001087	Prba.g_00358	Prax.g_01263
OG0001088	Prba.g_00359	Prax.g_01264
OG0001089	Prba.g_00361	Prax.g_01266
OG0001090	Prba.g_00362	Prax.g_01267
OG0001091	Prba.g_00363	Prax.g_01268
OG0001092	Prba.g_00364	Prax.g_01269
OG0001093	Prba.g_00365	Prax.g_01270
OG0001094	Prba.g_00366	Prax.g_01271
OG0001095	Prba.g_00367	Prax.g_01272
OG0001096	Prba.g_00368	Prax.g_01273
OG0001097	Prba.g_00369	Prax.g_01274
OG0001098	Prba.g_00370	Prax.g_01275
OG0001099	Prba.g_00371	Prax.g_01276
OG0001100	Prba.g_00372	Prax.g_01277
OG0001101	Prba.g_00373	Prax.g_01278
OG0001102	Prba.g_00376	Prax.g_01281
OG0001103	Prba.g_00377	Prax.g_01282
OG0001104	Prba.g_00378	Prax.g_01283
OG0001105	Prba.g_00380	Prax.g_01285
OG0001106	Prba.g_00382	Prax.g_01287
OG0001107	Prba.g_00383	Prax.g_01288
OG0001108	Prba.g_00384	Prax.g_01289
OG0001109	Prba.g_00387	Prax.g_01296
OG0001110	Prba.g_00389	Prax.g_01298
OG0001111	Prba.g_00390	Prax.g_01299
OG0001112	Prba.g_00391	Prax.g_01300
OG0001113	Prba.g_00392	Prax.g_01301
OG0001114	Prba.g_00393	Prax.g_01302
OG0001115	Prba.g_00394	Prax.g_01303
OG0001116	Prba.g_00395	Prax.g_01304
OG0001117	Prba.g_00396	Prax.g_01305
OG0001118	Prba.g_00397	Prax.g_01306
OG0001119	Prba.g_00398	Prax.g_01307
OG0001120	Prba.g_00399	Prax.g_01308
OG0001121	Prba.g_00400	Prax.g_01309
OG0001122	Prba.g_00401	Prax.g_01310
OG0001123	Prba.g_00402	Prax.g_01311
OG0001124	Prba.g_00403	Prax.g_01312
OG0001125	Prba.g_00404	Prax.g_01313
OG0001126	Prba.g_00405	Prax.g_01314
OG0001127	Prba.g_00406	Prax.g_01315
OG0001128	Prba.g_00407	Prax.g_01316
OG0001129	Prba.g_00408	Prax.g_01317
OG0001130	Prba.g_00409	Prax.g_01318
OG0001131	Prba.g_00410	Prax.g_01319
OG0001132	Prba.g_00411	Prax.g_01320
OG0001133	Prba.g_00412	Prax.g_01321
OG0001134	Prba.g_00413	Prax.g_01322
OG0001135	Prba.g_00414	Prax.g_01323
OG0001136	Prba.g_00415	Prax.g_01324
OG0001137	Prba.g_00416	Prax.g_01325
OG0001138	Prba.g_00417	Prax.g_01326
OG0001139	Prba.g_00418	Prax.g_01327
OG0001140	Prba.g_00419	Prax.g_01328
OG0001141	Prba.g_00421	Prax.g_01330
OG0001142	Prba.g_00422	Prax.g_01331
OG0001143	Prba.g_00423	Prax.g_01332
OG0001144	Prba.g_00425	Prax.g_01334
OG0001145	Prba.g_00427	Prax.g_01336
OG0001146	Prba.g_00428	Prax.g_01337
OG0001147	Prba.g_00430	Prax.g_01339
OG0001148	Prba.g_00431	Prax.g_01340
OG0001149	Prba.g_00432	Prax.g_01341
