Orthogroup	Prav	Prah
OG0000588	Prav.g_01268	Prah.g_00444
OG0000589	Prav.g_01269	Prah.g_00442
OG0000590	Prav.g_01271	Prah.g_02193
OG0000591	Prav.g_01277	Prah.g_01789
OG0000592	Prav.g_01278	Prah.g_01029
OG0000593	Prav.g_01279	Prah.g_02413
OG0000594	Prav.g_01281	Prah.g_00625
OG0000595	Prav.g_01282	Prah.g_02051
OG0000596	Prav.g_01283	Prah.g_00981
OG0000597	Prav.g_01285	Prah.g_00965
OG0000598	Prav.g_01286	Prah.g_00968
OG0000599	Prav.g_01287	Prah.g_00972
OG0000600	Prav.g_01288	Prah.g_00973
OG0000601	Prav.g_01290	Prah.g_00985
OG0000602	Prav.g_01291	Prah.g_00986
OG0000603	Prav.g_01292	Prah.g_00987
OG0000604	Prav.g_01293	Prah.g_01022
OG0000605	Prav.g_01294	Prah.g_01023
OG0000606	Prav.g_01295	Prah.g_01025
OG0000607	Prav.g_01297	Prah.g_01028
OG0000608	Prav.g_01298	Prah.g_00706
OG0000609	Prav.g_01312	Prah.g_02588
OG0000610	Prav.g_01313	Prah.g_01344
OG0000611	Prav.g_00307	Prah.g_00886
OG0000612	Prav.g_00308	Prah.g_00885
OG0000613	Prav.g_00309	Prah.g_00884
OG0000614	Prav.g_00310	Prah.g_00882
OG0000615	Prav.g_00312	Prah.g_00881
OG0000616	Prav.g_00313	Prah.g_00880
OG0000617	Prav.g_00314	Prah.g_00879
OG0000618	Prav.g_00315	Prah.g_00878
OG0000619	Prav.g_00316	Prah.g_00876
OG0000620	Prav.g_00317	Prah.g_00875
OG0000621	Prav.g_00318	Prah.g_00874
OG0000622	Prav.g_00319	Prah.g_00873
OG0000623	Prav.g_00320	Prah.g_00872
OG0000624	Prav.g_00321	Prah.g_00871
OG0000625	Prav.g_00322	Prah.g_00870
OG0000626	Prav.g_00323	Prah.g_00869
OG0000627	Prav.g_00324	Prah.g_00746
OG0000628	Prav.g_00325	Prah.g_00747
OG0000629	Prav.g_00326	Prah.g_00750
OG0000630	Prav.g_00327	Prah.g_00751
OG0000631	Prav.g_00329	Prah.g_00754
OG0000632	Prav.g_00343	Prah.g_01043
OG0000633	Prav.g_00346	Prah.g_01447
OG0000634	Prav.g_00362	Prah.g_01543
OG0000635	Prav.g_00364	Prah.g_00788
OG0000636	Prav.g_00365	Prah.g_00787
OG0000637	Prav.g_00366	Prah.g_00786
OG0000638	Prav.g_00373	Prah.g_01946
OG0000639	Prav.g_00383	Prah.g_01802
OG0000640	Prav.g_00385	Prah.g_00755
OG0000641	Prav.g_00388	Prah.g_00758
OG0000642	Prav.g_00389	Prah.g_00759
OG0000643	Prav.g_00390	Prah.g_00760
OG0000644	Prav.g_00391	Prah.g_00673
OG0000645	Prav.g_00392	Prah.g_00672
OG0000646	Prav.g_00393	Prah.g_00671
OG0000647	Prav.g_00394	Prah.g_00670
OG0000648	Prav.g_00396	Prah.g_00668
OG0000649	Prav.g_00397	Prah.g_00667
OG0000650	Prav.g_00398	Prah.g_00666
OG0000651	Prav.g_00399	Prah.g_00665
OG0000652	Prav.g_00400	Prah.g_00664
OG0000653	Prav.g_00401	Prah.g_00663
OG0000654	Prav.g_00403	Prah.g_00661
OG0000655	Prav.g_00405	Prah.g_00659
OG0000656	Prav.g_00406	Prah.g_00658
OG0000657	Prav.g_00407	Prah.g_00657
OG0000658	Prav.g_00408	Prah.g_00656
OG0000659	Prav.g_00409	Prah.g_00655
OG0000660	Prav.g_00410	Prah.g_00654
OG0000661	Prav.g_00411	Prah.g_00652
OG0000662	Prav.g_00412	Prah.g_00650
OG0000663	Prav.g_00413	Prah.g_00649
OG0000664	Prav.g_00414	Prah.g_00648
OG0000665	Prav.g_00415	Prah.g_00647
OG0000666	Prav.g_00416	Prah.g_00646
OG0000667	Prav.g_00417	Prah.g_00645
OG0000668	Prav.g_00418	Prah.g_00644
OG0000669	Prav.g_00420	Prah.g_00640
OG0000670	Prav.g_00421	Prah.g_00639
OG0000671	Prav.g_00422	Prah.g_00638
OG0000672	Prav.g_00423	Prah.g_00637
OG0000673	Prav.g_00424	Prah.g_00636
OG0000674	Prav.g_00425	Prah.g_00635
OG0000675	Prav.g_00427	Prah.g_00609
OG0000676	Prav.g_00428	Prah.g_00608
OG0000677	Prav.g_00430	Prah.g_00605
OG0000678	Prav.g_00432	Prah.g_00603
OG0000679	Prav.g_00433	Prah.g_00601
OG0000680	Prav.g_00434	Prah.g_00600
OG0000681	Prav.g_00435	Prah.g_00599
OG0000682	Prav.g_00436	Prah.g_00598
OG0000683	Prav.g_00438	Prah.g_00596
OG0000684	Prav.g_00439	Prah.g_00595
OG0000685	Prav.g_00440	Prah.g_00594
OG0000686	Prav.g_00441	Prah.g_00593
OG0000687	Prav.g_00442	Prah.g_00592
OG0000688	Prav.g_00443	Prah.g_00591
OG0000689	Prav.g_00444	Prah.g_00589
OG0000690	Prav.g_00445	Prah.g_00588
OG0000691	Prav.g_00446	Prah.g_00587
OG0000692	Prav.g_00448	Prah.g_00575
OG0000693	Prav.g_00449	Prah.g_00574
OG0000694	Prav.g_00450	Prah.g_00572
OG0000695	Prav.g_00451	Prah.g_00568
OG0000696	Prav.g_00452	Prah.g_00566
OG0000697	Prav.g_00454	Prah.g_00564
OG0000698	Prav.g_00456	Prah.g_00743
OG0000699	Prav.g_00457	Prah.g_00866
OG0000700	Prav.g_00483	Prah.g_00850
OG0000701	Prav.g_00487	Prah.g_00192
OG0000702	Prav.g_00490	Prah.g_00558
OG0000703	Prav.g_00491	Prah.g_00740
OG0000704	Prav.g_00492	Prah.g_01212
OG0000705	Prav.g_00493	Prah.g_00739
OG0000706	Prav.g_00494	Prah.g_00738
OG0000707	Prav.g_00496	Prah.g_00736
OG0000708	Prav.g_00497	Prah.g_00735
OG0000709	Prav.g_00499	Prah.g_00733
OG0000710	Prav.g_00500	Prah.g_00732
OG0000711	Prav.g_00501	Prah.g_00731
OG0000712	Prav.g_00502	Prah.g_00730
OG0000713	Prav.g_00503	Prah.g_00729
OG0000714	Prav.g_00505	Prah.g_00726
OG0000715	Prav.g_00506	Prah.g_00724
OG0000716	Prav.g_00508	Prah.g_00721
OG0000717	Prav.g_00509	Prah.g_00718
OG0000718	Prav.g_00510	Prah.g_00715
OG0000719	Prav.g_00512	Prah.g_00702
OG0000720	Prav.g_00513	Prah.g_00701
OG0000721	Prav.g_00515	Prah.g_00699
OG0000722	Prav.g_00516	Prah.g_00698
OG0000723	Prav.g_00517	Prah.g_00697
OG0000724	Prav.g_00519	Prah.g_00683
OG0000725	Prav.g_00520	Prah.g_00684
OG0000726	Prav.g_00521	Prah.g_00685
OG0000727	Prav.g_00522	Prah.g_00686
OG0000728	Prav.g_00523	Prah.g_00687
OG0000729	Prav.g_00524	Prah.g_00689
OG0000730	Prav.g_00525	Prah.g_00692
OG0000731	Prav.g_00526	Prah.g_00681
OG0000732	Prav.g_00527	Prah.g_00680
OG0000733	Prav.g_00528	Prah.g_00679
OG0000734	Prav.g_00529	Prah.g_00678
OG0000735	Prav.g_00530	Prah.g_00677
OG0000736	Prav.g_00531	Prah.g_00675
OG0000737	Prav.g_00532	Prah.g_00674
OG0000738	Prav.g_00533	Prah.g_00761
OG0000739	Prav.g_00534	Prah.g_00762
OG0000740	Prav.g_00535	Prah.g_00763
OG0000741	Prav.g_00536	Prah.g_00765
OG0000742	Prav.g_00538	Prah.g_00767
OG0000743	Prav.g_00539	Prah.g_00768
OG0000744	Prav.g_00540	Prah.g_00770
OG0000745	Prav.g_00541	Prah.g_00771
OG0000746	Prav.g_00542	Prah.g_00772
OG0000747	Prav.g_00543	Prah.g_01178
OG0000748	Prav.g_00544	Prah.g_00780
OG0000749	Prav.g_00545	Prah.g_00781
OG0000750	Prav.g_00546	Prah.g_00783
OG0000751	Prav.g_00547	Prah.g_00784
OG0000752	Prav.g_00548	Prah.g_02517
OG0000753	Prav.g_00550	Prah.g_00789
OG0000754	Prav.g_00551	Prah.g_00790
OG0000755	Prav.g_00552	Prah.g_00791
OG0000756	Prav.g_00553	Prah.g_00793
OG0000757	Prav.g_00554	Prah.g_00794
OG0000758	Prav.g_00555	Prah.g_00795
OG0000759	Prav.g_00557	Prah.g_00800
OG0000760	Prav.g_00558	Prah.g_00801
OG0000761	Prav.g_00559	Prah.g_00803
OG0000762	Prav.g_00561	Prah.g_00806
OG0000763	Prav.g_00562	Prah.g_00808
OG0000764	Prav.g_00563	Prah.g_00810
OG0000765	Prav.g_00564	Prah.g_00811
OG0000766	Prav.g_00565	Prah.g_00812
OG0000767	Prav.g_00567	Prah.g_00814
OG0000768	Prav.g_00568	Prah.g_00815
OG0000769	Prav.g_00569	Prah.g_00816
OG0000770	Prav.g_00570	Prah.g_00817
OG0000771	Prav.g_00571	Prah.g_00818
OG0000772	Prav.g_00572	Prah.g_01131
OG0000773	Prav.g_00573	Prah.g_00821
OG0000774	Prav.g_00574	Prah.g_00824
OG0000775	Prav.g_00575	Prah.g_00826
OG0000776	Prav.g_00577	Prah.g_00828
OG0000777	Prav.g_00579	Prah.g_00829
OG0000778	Prav.g_00580	Prah.g_00830
OG0000779	Prav.g_00581	Prah.g_00833
OG0000780	Prav.g_00583	Prah.g_00835
OG0000781	Prav.g_00585	Prah.g_00839
OG0000782	Prav.g_00586	Prah.g_00840
OG0000783	Prav.g_00902	Prah.g_00846
OG0000784	Prav.g_00904	Prah.g_00848
OG0000785	Prav.g_00905	Prah.g_00849
OG0000786	Prav.g_00906	Prah.g_00851
OG0000787	Prav.g_00907	Prah.g_00852
OG0000788	Prav.g_00911	Prah.g_00858
OG0000789	Prav.g_00913	Prah.g_00861
OG0000790	Prav.g_00914	Prah.g_02518
OG0000791	Prav.g_00915	Prah.g_00862
OG0000792	Prav.g_00916	Prah.g_00863
OG0000793	Prav.g_00917	Prah.g_00864
OG0000794	Prav.g_00919	Prah.g_00867
OG0000795	Prav.g_00922	Prah.g_00903
OG0000796	Prav.g_00923	Prah.g_00904
OG0000797	Prav.g_00925	Prah.g_00907
OG0000798	Prav.g_00926	Prah.g_00908
OG0000799	Prav.g_00927	Prah.g_00909
OG0000800	Prav.g_00928	Prah.g_00910
OG0000801	Prav.g_00931	Prah.g_00913
OG0000802	Prav.g_00932	Prah.g_00914
OG0000803	Prav.g_00934	Prah.g_00919
OG0000804	Prav.g_00935	Prah.g_00920
OG0000805	Prav.g_00936	Prah.g_00921
OG0000806	Prav.g_00938	Prah.g_00922
OG0000807	Prav.g_00242	Prah.g_00893
OG0000808	Prav.g_00252	Prah.g_00539
OG0000809	Prav.g_00255	Prah.g_01601
OG0000810	Prav.g_00256	Prah.g_01176
OG0000811	Prav.g_00263	Prah.g_00133
OG0000812	Prav.g_00004	Prah.g_01942
OG0000813	Prav.g_00008	Prah.g_01932
OG0000814	Prav.g_00010	Prah.g_00383
OG0000815	Prav.g_00019	Prah.g_00521
OG0000816	Prav.g_00034	Prah.g_02532
OG0000817	Prav.g_00035	Prah.g_02525
OG0000818	Prav.g_00039	Prah.g_01803
OG0000819	Prav.g_00046	Prah.g_00378
OG0000820	Prav.g_00050	Prah.g_01905
OG0000821	Prav.g_00052	Prah.g_01340
OG0000822	Prav.g_00053	Prah.g_01339
OG0000823	Prav.g_00054	Prah.g_01338
OG0000824	Prav.g_00055	Prah.g_01337
OG0000825	Prav.g_00056	Prah.g_01336
OG0000826	Prav.g_00057	Prah.g_01335
OG0000827	Prav.g_00058	Prah.g_01331
OG0000828	Prav.g_00059	Prah.g_01329
OG0000829	Prav.g_00060	Prah.g_01328
OG0000830	Prav.g_00061	Prah.g_01325
OG0000831	Prav.g_00064	Prah.g_01323
OG0000832	Prav.g_00066	Prah.g_01321
OG0000833	Prav.g_00067	Prah.g_01320
OG0000834	Prav.g_00068	Prah.g_01318
OG0000835	Prav.g_00069	Prah.g_01317
OG0000836	Prav.g_00070	Prah.g_01316
OG0000837	Prav.g_00072	Prah.g_01307
OG0000838	Prav.g_00073	Prah.g_01305
OG0000839	Prav.g_00074	Prah.g_01304
OG0000840	Prav.g_00075	Prah.g_01303
OG0000841	Prav.g_00076	Prah.g_01302
OG0000842	Prav.g_00077	Prah.g_01298
OG0000843	Prav.g_01868	Prah.g_01297
OG0000844	Prav.g_01867	Prah.g_01296
OG0000845	Prav.g_01866	Prah.g_01295
OG0000846	Prav.g_01863	Prah.g_01292
OG0000847	Prav.g_01861	Prah.g_01291
OG0000848	Prav.g_01860	Prah.g_01262
OG0000849	Prav.g_01859	Prah.g_01259
OG0000850	Prav.g_01858	Prah.g_01258
OG0000851	Prav.g_01857	Prah.g_01255
OG0000852	Prav.g_01855	Prah.g_01253
OG0000853	Prav.g_01854	Prah.g_01251
OG0000854	Prav.g_01852	Prah.g_01249
OG0000855	Prav.g_01851	Prah.g_01248
OG0000856	Prav.g_01850	Prah.g_01247
OG0000857	Prav.g_01849	Prah.g_01246
OG0000858	Prav.g_01848	Prah.g_01245
OG0000859	Prav.g_01847	Prah.g_01244
OG0000860	Prav.g_01846	Prah.g_01243
OG0000861	Prav.g_01845	Prah.g_01263
OG0000862	Prav.g_01844	Prah.g_01264
OG0000863	Prav.g_01843	Prah.g_01265
OG0000864	Prav.g_01842	Prah.g_01266
OG0000865	Prav.g_01841	Prah.g_01268
OG0000866	Prav.g_01840	Prah.g_01272
OG0000867	Prav.g_01839	Prah.g_01273
OG0000868	Prav.g_01838	Prah.g_01275
OG0000869	Prav.g_01836	Prah.g_01278
OG0000870	Prav.g_01835	Prah.g_01279
OG0000871	Prav.g_01833	Prah.g_01282
OG0000872	Prav.g_01832	Prah.g_01283
OG0000873	Prav.g_01830	Prah.g_01285
OG0000874	Prav.g_01829	Prah.g_01286
OG0000875	Prav.g_01828	Prah.g_01289
OG0000876	Prav.g_01827	Prah.g_01290
OG0000877	Prav.g_01825	Prah.g_01239
OG0000878	Prav.g_01409	Prah.g_01610
OG0000879	Prav.g_01427	Prah.g_01349
OG0000880	Prav.g_01428	Prah.g_01350
OG0000881	Prav.g_01429	Prah.g_01351
OG0000882	Prav.g_01430	Prah.g_01353
OG0000883	Prav.g_01431	Prah.g_01355
OG0000884	Prav.g_01433	Prah.g_01357
OG0000885	Prav.g_01434	Prah.g_01358
OG0000886	Prav.g_01435	Prah.g_01359
OG0000887	Prav.g_01436	Prah.g_01360
OG0000888	Prav.g_01437	Prah.g_01361
OG0000889	Prav.g_01440	Prah.g_01365
OG0000890	Prav.g_01441	Prah.g_01368
OG0000891	Prav.g_01442	Prah.g_01369
OG0000892	Prav.g_01444	Prah.g_01372
OG0000893	Prav.g_01445	Prah.g_01373
OG0000894	Prav.g_01446	Prah.g_01374
OG0000895	Prav.g_01447	Prah.g_01375
OG0000896	Prav.g_01448	Prah.g_01376
OG0000897	Prav.g_01449	Prah.g_01377
OG0000898	Prav.g_01451	Prah.g_01380
OG0000899	Prav.g_01452	Prah.g_01381
OG0000900	Prav.g_01455	Prah.g_00327
OG0000901	Prav.g_01459	Prah.g_00323
OG0000902	Prav.g_01460	Prah.g_00224
OG0000903	Prav.g_01461	Prah.g_00571
OG0000904	Prav.g_01463	Prah.g_01183
OG0000905	Prav.g_01465	Prah.g_00918
OG0000906	Prav.g_01467	Prah.g_00895
OG0000907	Prav.g_01468	Prah.g_00560
OG0000908	Prav.g_01471	Prah.g_01663
OG0000909	Prav.g_01475	Prah.g_01577
OG0000910	Prav.g_01476	Prah.g_01578
OG0000911	Prav.g_01477	Prah.g_01579
OG0000912	Prav.g_01478	Prah.g_01580
OG0000913	Prav.g_01479	Prah.g_01581
OG0000914	Prav.g_01480	Prah.g_01582
OG0000915	Prav.g_01481	Prah.g_01583
OG0000916	Prav.g_01482	Prah.g_01584
OG0000917	Prav.g_01483	Prah.g_01586
OG0000918	Prav.g_01484	Prah.g_01587
OG0000919	Prav.g_01485	Prah.g_01588
OG0000920	Prav.g_01486	Prah.g_01589
OG0000921	Prav.g_01487	Prah.g_01590
OG0000922	Prav.g_01488	Prah.g_01591
OG0000923	Prav.g_01489	Prah.g_01592
OG0000924	Prav.g_01490	Prah.g_01593
OG0000925	Prav.g_01491	Prah.g_01594
OG0000926	Prav.g_01505	Prah.g_02242
OG0000927	Prav.g_01560	Prah.g_00435
OG0000928	Prav.g_01561	Prah.g_00434
OG0000929	Prav.g_01562	Prah.g_00433
OG0000930	Prav.g_01563	Prah.g_00428
OG0000931	Prav.g_01564	Prah.g_00427
OG0000932	Prav.g_01566	Prah.g_00423
OG0000933	Prav.g_01567	Prah.g_00421
OG0000934	Prav.g_01568	Prah.g_00420
OG0000935	Prav.g_01569	Prah.g_00419
OG0000936	Prav.g_01570	Prah.g_00418
OG0000937	Prav.g_01571	Prah.g_00417
OG0000938	Prav.g_01572	Prah.g_00415
OG0000939	Prav.g_01573	Prah.g_00414
OG0000940	Prav.g_01574	Prah.g_00412
OG0000941	Prav.g_01576	Prah.g_00410
OG0000942	Prav.g_01577	Prah.g_00409
OG0000943	Prav.g_01580	Prah.g_00406
OG0000944	Prav.g_01581	Prah.g_00403
OG0000945	Prav.g_01582	Prah.g_00402
OG0000946	Prav.g_01583	Prah.g_00401
OG0000947	Prav.g_01584	Prah.g_00400
OG0000948	Prav.g_01585	Prah.g_00399
OG0000949	Prav.g_01586	Prah.g_00398
OG0000950	Prav.g_01587	Prah.g_00397
OG0000951	Prav.g_01588	Prah.g_00396
OG0000952	Prav.g_01589	Prah.g_00395
OG0000953	Prav.g_01590	Prah.g_00394
OG0000954	Prav.g_01591	Prah.g_00391
OG0000955	Prav.g_01592	Prah.g_00390
OG0000956	Prav.g_01593	Prah.g_00389
OG0000957	Prav.g_01594	Prah.g_00388
OG0000958	Prav.g_01595	Prah.g_00386
OG0000959	Prav.g_01596	Prah.g_00385
OG0000960	Prav.g_01597	Prah.g_00384
OG0000961	Prav.g_01601	Prah.g_00379
OG0000962	Prav.g_01602	Prah.g_00376
OG0000963	Prav.g_01603	Prah.g_00374
OG0000964	Prav.g_01605	Prah.g_00371
OG0000965	Prav.g_01606	Prah.g_00370
OG0000966	Prav.g_01607	Prah.g_00369
OG0000967	Prav.g_01608	Prah.g_00368
OG0000968	Prav.g_01609	Prah.g_00367
OG0000969	Prav.g_01610	Prah.g_00366
OG0000970	Prav.g_01611	Prah.g_00365
OG0000971	Prav.g_01612	Prah.g_00364
OG0000972	Prav.g_01613	Prah.g_00363
OG0000973	Prav.g_01614	Prah.g_00362
OG0000974	Prav.g_01616	Prah.g_00360
OG0000975	Prav.g_01619	Prah.g_01217
OG0000976	Prav.g_01621	Prah.g_01605
OG0000977	Prav.g_01622	Prah.g_01615
OG0000978	Prav.g_01623	Prah.g_01617
OG0000979	Prav.g_01625	Prah.g_01619
OG0000980	Prav.g_01626	Prah.g_01620
OG0000981	Prav.g_01627	Prah.g_00538
OG0000982	Prav.g_01628	Prah.g_01621
OG0000983	Prav.g_01630	Prah.g_01623
OG0000984	Prav.g_01631	Prah.g_01624
OG0000985	Prav.g_01632	Prah.g_01625
OG0000986	Prav.g_01633	Prah.g_01627
OG0000987	Prav.g_01634	Prah.g_01628
OG0000988	Prav.g_01635	Prah.g_01631
OG0000989	Prav.g_01636	Prah.g_01632
OG0000990	Prav.g_01637	Prah.g_01633
OG0000991	Prav.g_01638	Prah.g_01634
OG0000992	Prav.g_01639	Prah.g_01635
OG0000993	Prav.g_01640	Prah.g_01636
OG0000994	Prav.g_01641	Prah.g_01637
OG0000995	Prav.g_01642	Prah.g_01639
OG0000996	Prav.g_01643	Prah.g_01640
OG0000997	Prav.g_01644	Prah.g_01641
OG0000998	Prav.g_01645	Prah.g_01642
OG0000999	Prav.g_01646	Prah.g_01643
OG0001000	Prav.g_01647	Prah.g_01644
OG0001001	Prav.g_01649	Prah.g_01645
OG0001002	Prav.g_01650	Prah.g_01648
OG0001003	Prav.g_01651	Prah.g_01649
OG0001004	Prav.g_01652	Prah.g_01791
OG0001005	Prav.g_01653	Prah.g_01651
OG0001006	Prav.g_01654	Prah.g_01652
OG0001007	Prav.g_01655	Prah.g_01653
OG0001008	Prav.g_01657	Prah.g_01655
OG0001009	Prav.g_01658	Prah.g_01656
OG0001010	Prav.g_01664	Prah.g_00541
OG0001011	Prav.g_01671	Prah.g_00515
OG0001012	Prav.g_01699	Prah.g_00651
OG0001013	Prav.g_01755	Prah.g_01667
OG0001014	Prav.g_01756	Prah.g_01668
OG0001015	Prav.g_01762	Prah.g_01677
OG0001016	Prav.g_01763	Prah.g_01678
OG0001017	Prav.g_01764	Prah.g_01679
OG0001018	Prav.g_01765	Prah.g_01681
OG0001019	Prav.g_01767	Prah.g_01685
OG0001020	Prav.g_01768	Prah.g_01687
OG0001021	Prav.g_01769	Prah.g_01688
OG0001022	Prav.g_01770	Prah.g_01689
OG0001023	Prav.g_01771	Prah.g_01690
OG0001024	Prav.g_01772	Prah.g_01692
OG0001025	Prav.g_01773	Prah.g_01693
OG0001026	Prav.g_01775	Prah.g_01694
OG0001027	Prav.g_01776	Prah.g_01695
OG0001028	Prav.g_01777	Prah.g_01696
OG0001029	Prav.g_01778	Prah.g_01697
OG0001030	Prav.g_01779	Prah.g_01698
OG0001031	Prav.g_01780	Prah.g_01699
OG0001032	Prav.g_01781	Prah.g_01700
OG0001033	Prav.g_01782	Prah.g_01701
OG0001034	Prav.g_01783	Prah.g_01703
OG0001035	Prav.g_01785	Prah.g_01705
OG0001036	Prav.g_01786	Prah.g_01707
OG0001037	Prav.g_01787	Prah.g_01709
OG0001038	Prav.g_01788	Prah.g_01710
OG0001039	Prav.g_01789	Prah.g_01711
OG0001040	Prav.g_01790	Prah.g_01713
OG0001041	Prav.g_01791	Prah.g_01714
OG0001042	Prav.g_01792	Prah.g_01716
OG0001043	Prav.g_01793	Prah.g_01717
OG0001044	Prav.g_01794	Prah.g_01718
OG0001045	Prav.g_01795	Prah.g_01719
OG0001046	Prav.g_01796	Prah.g_01720
OG0001047	Prav.g_01799	Prah.g_01727
OG0001048	Prav.g_01801	Prah.g_01729
OG0001049	Prav.g_01802	Prah.g_01730
OG0001050	Prav.g_01803	Prah.g_01731
OG0001051	Prav.g_01804	Prah.g_01732
OG0001052	Prav.g_01805	Prah.g_01733
OG0001053	Prav.g_01807	Prah.g_01736
OG0001054	Prav.g_01809	Prah.g_01738
OG0001055	Prav.g_01810	Prah.g_01739
OG0001056	Prav.g_01811	Prah.g_01740
OG0001057	Prav.g_01812	Prah.g_01741
OG0001058	Prav.g_01813	Prah.g_01742
OG0001059	Prav.g_01814	Prah.g_01743
OG0001060	Prav.g_01815	Prah.g_01744
OG0001061	Prav.g_01816	Prah.g_01745
OG0001062	Prav.g_01817	Prah.g_01759
OG0001063	Prav.g_01818	Prah.g_01760
OG0001064	Prav.g_00264	Prah.g_01762
OG0001065	Prav.g_00268	Prah.g_02073
OG0001066	Prav.g_00269	Prah.g_02071
OG0001067	Prav.g_00270	Prah.g_02070
OG0001068	Prav.g_00272	Prah.g_02067
OG0001069	Prav.g_00273	Prah.g_02066
OG0001070	Prav.g_00274	Prah.g_02065
OG0001071	Prav.g_00275	Prah.g_02064
OG0001072	Prav.g_00276	Prah.g_02063
OG0001073	Prav.g_00277	Prah.g_02062
OG0001074	Prav.g_00278	Prah.g_02061
OG0001075	Prav.g_00279	Prah.g_02060
OG0001076	Prav.g_00280	Prah.g_02059
OG0001077	Prav.g_00281	Prah.g_02058
OG0001078	Prav.g_00282	Prah.g_02056
OG0001079	Prav.g_00283	Prah.g_02055
OG0001080	Prav.g_00284	Prah.g_02054
OG0001081	Prav.g_00287	Prah.g_02041
OG0001082	Prav.g_00288	Prah.g_02042
OG0001083	Prav.g_00289	Prah.g_02046
OG0001084	Prav.g_00291	Prah.g_02044
OG0001085	Prav.g_00292	Prah.g_02043
OG0001086	Prav.g_00293	Prah.g_02047
OG0001087	Prav.g_00294	Prah.g_02048
OG0001088	Prav.g_00295	Prah.g_02050
OG0001089	Prav.g_00590	Prah.g_02039
OG0001090	Prav.g_00592	Prah.g_02037
OG0001091	Prav.g_00593	Prah.g_02036
OG0001092	Prav.g_00594	Prah.g_02035
OG0001093	Prav.g_00595	Prah.g_02034
OG0001094	Prav.g_00596	Prah.g_02033
OG0001095	Prav.g_00597	Prah.g_02032
OG0001096	Prav.g_00598	Prah.g_02031
OG0001097	Prav.g_00599	Prah.g_02030
OG0001098	Prav.g_00600	Prah.g_02029
OG0001099	Prav.g_00601	Prah.g_02028
OG0001100	Prav.g_00602	Prah.g_02027
OG0001101	Prav.g_00603	Prah.g_02026
OG0001102	Prav.g_00604	Prah.g_02025
OG0001103	Prav.g_00605	Prah.g_02024
OG0001104	Prav.g_00606	Prah.g_02023
OG0001105	Prav.g_00607	Prah.g_02022
OG0001106	Prav.g_00608	Prah.g_02021
OG0001107	Prav.g_00609	Prah.g_02020
OG0001108	Prav.g_00610	Prah.g_02019
OG0001109	Prav.g_00611	Prah.g_02018
OG0001110	Prav.g_00612	Prah.g_02017
OG0001111	Prav.g_00613	Prah.g_02016
OG0001112	Prav.g_00614	Prah.g_02015
OG0001113	Prav.g_00615	Prah.g_02014
OG0001114	Prav.g_00616	Prah.g_02013
OG0001115	Prav.g_00617	Prah.g_02012
OG0001116	Prav.g_00618	Prah.g_02011
OG0001117	Prav.g_00619	Prah.g_02010
OG0001118	Prav.g_00620	Prah.g_02009
OG0001119	Prav.g_00621	Prah.g_02008
OG0001120	Prav.g_00622	Prah.g_02007
OG0001121	Prav.g_00624	Prah.g_02004
OG0001122	Prav.g_00625	Prah.g_02003
OG0001123	Prav.g_00626	Prah.g_02002
OG0001124	Prav.g_00628	Prah.g_02000
OG0001125	Prav.g_00630	Prah.g_01998
OG0001126	Prav.g_00631	Prah.g_01997
OG0001127	Prav.g_00633	Prah.g_01994
OG0001128	Prav.g_00634	Prah.g_01993
OG0001129	Prav.g_00635	Prah.g_01991
OG0001130	Prav.g_00638	Prah.g_01988
OG0001131	Prav.g_00639	Prah.g_01987
OG0001132	Prav.g_00640	Prah.g_01986
OG0001133	Prav.g_00641	Prah.g_01985
OG0001134	Prav.g_00642	Prah.g_01984
OG0001135	Prav.g_00643	Prah.g_01983
OG0001136	Prav.g_00644	Prah.g_01982
OG0001137	Prav.g_00645	Prah.g_01981
OG0001138	Prav.g_00646	Prah.g_01980
OG0001139	Prav.g_00647	Prah.g_01978
OG0001140	Prav.g_00648	Prah.g_01977
OG0001141	Prav.g_00649	Prah.g_01976
OG0001142	Prav.g_00653	Prah.g_01966
OG0001143	Prav.g_00654	Prah.g_01965
OG0001144	Prav.g_00655	Prah.g_01963
OG0001145	Prav.g_00656	Prah.g_01962
OG0001146	Prav.g_00657	Prah.g_01961
OG0001147	Prav.g_00658	Prah.g_01960
OG0001148	Prav.g_00659	Prah.g_01958
OG0001149	Prav.g_00661	Prah.g_02224
OG0001150	Prav.g_00662	Prah.g_02227
OG0001151	Prav.g_00664	Prah.g_02231
OG0001152	Prav.g_00665	Prah.g_02232
OG0001153	Prav.g_00666	Prah.g_02234
OG0001154	Prav.g_00668	Prah.g_02236
OG0001155	Prav.g_00670	Prah.g_02239
OG0001156	Prav.g_00672	Prah.g_02241
OG0001157	Prav.g_00673	Prah.g_02243
OG0001158	Prav.g_00675	Prah.g_02245
OG0001159	Prav.g_00676	Prah.g_02246
OG0001160	Prav.g_00677	Prah.g_02247
OG0001161	Prav.g_00678	Prah.g_00168
OG0001162	Prav.g_00679	Prah.g_00167
OG0001163	Prav.g_00680	Prah.g_00166
OG0001164	Prav.g_00681	Prah.g_00165
OG0001165	Prav.g_00682	Prah.g_00164
OG0001166	Prav.g_00683	Prah.g_00163
OG0001167	Prav.g_00684	Prah.g_00156
OG0001168	Prav.g_00685	Prah.g_00155
OG0001169	Prav.g_00686	Prah.g_00154
