Orthogroup	Prav	Prbi
OG0000548	Prav.g_01223	Prbi.g_00627
OG0000549	Prav.g_01224	Prbi.g_00628
OG0000550	Prav.g_01225	Prbi.g_00629
OG0000551	Prav.g_01226	Prbi.g_00630
OG0000552	Prav.g_01227	Prbi.g_00631
OG0000553	Prav.g_01228	Prbi.g_00632
OG0000554	Prav.g_01229	Prbi.g_00634
OG0000555	Prav.g_01230	Prbi.g_00635
OG0000556	Prav.g_01231	Prbi.g_00636
OG0000557	Prav.g_01232	Prbi.g_00637
OG0000558	Prav.g_01233	Prbi.g_00638
OG0000559	Prav.g_01234	Prbi.g_00639
OG0000560	Prav.g_01236	Prbi.g_00641
OG0000561	Prav.g_01237	Prbi.g_00642
OG0000562	Prav.g_01238	Prbi.g_00643
OG0000563	Prav.g_01239	Prbi.g_00644
OG0000564	Prav.g_01240	Prbi.g_00645
OG0000565	Prav.g_01241	Prbi.g_00646
OG0000566	Prav.g_01242	Prbi.g_00647
OG0000567	Prav.g_01243	Prbi.g_00648
OG0000568	Prav.g_01244	Prbi.g_00649
OG0000569	Prav.g_01245	Prbi.g_00650
OG0000570	Prav.g_01246	Prbi.g_00651
OG0000571	Prav.g_01247	Prbi.g_00652
OG0000572	Prav.g_01248	Prbi.g_00653
OG0000573	Prav.g_01251	Prbi.g_00656
OG0000574	Prav.g_01252	Prbi.g_00657
OG0000575	Prav.g_01253	Prbi.g_00658
OG0000576	Prav.g_01254	Prbi.g_00659
OG0000577	Prav.g_01255	Prbi.g_00660
OG0000578	Prav.g_01256	Prbi.g_00661
OG0000579	Prav.g_01257	Prbi.g_00662
OG0000580	Prav.g_01258	Prbi.g_00663
OG0000581	Prav.g_01259	Prbi.g_00664
OG0000582	Prav.g_01260	Prbi.g_00665
OG0000583	Prav.g_01261	Prbi.g_00666
OG0000584	Prav.g_01262	Prbi.g_00667
OG0000585	Prav.g_01263	Prbi.g_00668
OG0000586	Prav.g_01265	Prbi.g_00670
OG0000587	Prav.g_01266	Prbi.g_00671
OG0000588	Prav.g_01268	Prbi.g_00673
OG0000589	Prav.g_01269	Prbi.g_00674
OG0000590	Prav.g_01271	Prbi.g_00676
OG0000591	Prav.g_01277	Prbi.g_00682
OG0000592	Prav.g_01278	Prbi.g_00683
OG0000593	Prav.g_01279	Prbi.g_00684
OG0000594	Prav.g_01281	Prbi.g_00686
OG0000595	Prav.g_01282	Prbi.g_00687
OG0000596	Prav.g_01283	Prbi.g_00688
OG0000597	Prav.g_01285	Prbi.g_00690
OG0000598	Prav.g_01286	Prbi.g_00691
OG0000599	Prav.g_01287	Prbi.g_00692
OG0000600	Prav.g_01288	Prbi.g_00693
OG0000601	Prav.g_01290	Prbi.g_00695
OG0000602	Prav.g_01291	Prbi.g_00696
OG0000603	Prav.g_01292	Prbi.g_00697
OG0000604	Prav.g_01293	Prbi.g_00698
OG0000605	Prav.g_01294	Prbi.g_00699
OG0000606	Prav.g_01295	Prbi.g_00700
OG0000607	Prav.g_01297	Prbi.g_00703
OG0000608	Prav.g_01298	Prbi.g_00704
OG0000609	Prav.g_01312	Prbi.g_00708
OG0000610	Prav.g_01313	Prbi.g_00709
OG0000611	Prav.g_00307	Prbi.g_00746
OG0000612	Prav.g_00308	Prbi.g_00747
OG0000613	Prav.g_00309	Prbi.g_00748
OG0000614	Prav.g_00310	Prbi.g_00749
OG0000615	Prav.g_00312	Prbi.g_00751
OG0000616	Prav.g_00313	Prbi.g_00752
OG0000617	Prav.g_00314	Prbi.g_00753
OG0000618	Prav.g_00315	Prbi.g_00754
OG0000619	Prav.g_00316	Prbi.g_00755
OG0000620	Prav.g_00317	Prbi.g_00756
OG0000621	Prav.g_00318	Prbi.g_00757
OG0000622	Prav.g_00319	Prbi.g_00758
OG0000623	Prav.g_00320	Prbi.g_00759
OG0000624	Prav.g_00321	Prbi.g_00760
OG0000625	Prav.g_00322	Prbi.g_00761
OG0000626	Prav.g_00323	Prbi.g_00762
OG0000627	Prav.g_00324	Prbi.g_00763
OG0000628	Prav.g_00325	Prbi.g_00764
OG0000629	Prav.g_00326	Prbi.g_00765
OG0000630	Prav.g_00327	Prbi.g_00766
OG0000631	Prav.g_00329	Prbi.g_00768
OG0000632	Prav.g_00343	Prbi.g_00788
OG0000633	Prav.g_00346	Prbi.g_00792
OG0000634	Prav.g_00362	Prbi.g_00807
OG0000635	Prav.g_00364	Prbi.g_00811
OG0000636	Prav.g_00365	Prbi.g_00812
OG0000637	Prav.g_00366	Prbi.g_00813
OG0000638	Prav.g_00373	Prbi.g_00825
OG0000639	Prav.g_00383	Prbi.g_00834
OG0000640	Prav.g_00385	Prbi.g_00835
OG0000641	Prav.g_00388	Prbi.g_00838
OG0000642	Prav.g_00389	Prbi.g_00839
OG0000643	Prav.g_00390	Prbi.g_00840
OG0000644	Prav.g_00391	Prbi.g_00841
OG0000645	Prav.g_00392	Prbi.g_00842
OG0000646	Prav.g_00393	Prbi.g_00843
OG0000647	Prav.g_00394	Prbi.g_00844
OG0000648	Prav.g_00396	Prbi.g_00846
OG0000649	Prav.g_00397	Prbi.g_00847
OG0000650	Prav.g_00398	Prbi.g_00848
OG0000651	Prav.g_00399	Prbi.g_00849
OG0000652	Prav.g_00400	Prbi.g_00850
OG0000653	Prav.g_00401	Prbi.g_00851
OG0000654	Prav.g_00403	Prbi.g_00853
OG0000655	Prav.g_00405	Prbi.g_00855
OG0000656	Prav.g_00406	Prbi.g_00856
OG0000657	Prav.g_00407	Prbi.g_00857
OG0000658	Prav.g_00408	Prbi.g_00858
OG0000659	Prav.g_00409	Prbi.g_00859
OG0000660	Prav.g_00410	Prbi.g_00860
OG0000661	Prav.g_00411	Prbi.g_00861
OG0000662	Prav.g_00412	Prbi.g_00862
OG0000663	Prav.g_00413	Prbi.g_00863
OG0000664	Prav.g_00414	Prbi.g_00864
OG0000665	Prav.g_00415	Prbi.g_00865
OG0000666	Prav.g_00416	Prbi.g_00866
OG0000667	Prav.g_00417	Prbi.g_00867
OG0000668	Prav.g_00418	Prbi.g_00868
OG0000669	Prav.g_00420	Prbi.g_00870
OG0000670	Prav.g_00421	Prbi.g_00871
OG0000671	Prav.g_00422	Prbi.g_00872
OG0000672	Prav.g_00423	Prbi.g_00873
OG0000673	Prav.g_00424	Prbi.g_00874
OG0000674	Prav.g_00425	Prbi.g_00875
OG0000675	Prav.g_00427	Prbi.g_00877
OG0000676	Prav.g_00428	Prbi.g_00878
OG0000677	Prav.g_00430	Prbi.g_00881
OG0000678	Prav.g_00432	Prbi.g_00883
OG0000679	Prav.g_00433	Prbi.g_00884
OG0000680	Prav.g_00434	Prbi.g_00885
OG0000681	Prav.g_00435	Prbi.g_00886
OG0000682	Prav.g_00436	Prbi.g_00887
OG0000683	Prav.g_00438	Prbi.g_00889
OG0000684	Prav.g_00439	Prbi.g_00890
OG0000685	Prav.g_00440	Prbi.g_00891
OG0000686	Prav.g_00441	Prbi.g_00892
OG0000687	Prav.g_00442	Prbi.g_00893
OG0000688	Prav.g_00443	Prbi.g_00894
OG0000689	Prav.g_00444	Prbi.g_00895
OG0000690	Prav.g_00445	Prbi.g_00896
OG0000691	Prav.g_00446	Prbi.g_00897
OG0000692	Prav.g_00448	Prbi.g_00899
OG0000693	Prav.g_00449	Prbi.g_00900
OG0000694	Prav.g_00450	Prbi.g_00901
OG0000695	Prav.g_00451	Prbi.g_00902
OG0000696	Prav.g_00452	Prbi.g_00903
OG0000697	Prav.g_00454	Prbi.g_00905
OG0000698	Prav.g_00456	Prbi.g_00907
OG0000699	Prav.g_00457	Prbi.g_00908
OG0000700	Prav.g_00483	Prbi.g_00934
OG0000701	Prav.g_00487	Prbi.g_00939
OG0000702	Prav.g_00490	Prbi.g_00942
OG0000703	Prav.g_00491	Prbi.g_00943
OG0000704	Prav.g_00492	Prbi.g_00944
OG0000705	Prav.g_00493	Prbi.g_00945
OG0000706	Prav.g_00494	Prbi.g_00946
OG0000707	Prav.g_00496	Prbi.g_00948
OG0000708	Prav.g_00497	Prbi.g_00949
OG0000709	Prav.g_00499	Prbi.g_00951
OG0000710	Prav.g_00500	Prbi.g_00952
OG0000711	Prav.g_00501	Prbi.g_00953
OG0000712	Prav.g_00502	Prbi.g_00954
OG0000713	Prav.g_00503	Prbi.g_00955
OG0000714	Prav.g_00505	Prbi.g_00957
OG0000715	Prav.g_00506	Prbi.g_00958
OG0000716	Prav.g_00508	Prbi.g_00960
OG0000717	Prav.g_00509	Prbi.g_00961
OG0000718	Prav.g_00510	Prbi.g_00962
OG0000719	Prav.g_00512	Prbi.g_00964
OG0000720	Prav.g_00513	Prbi.g_00965
OG0000721	Prav.g_00515	Prbi.g_00968
OG0000722	Prav.g_00516	Prbi.g_00969
OG0000723	Prav.g_00517	Prbi.g_00970
OG0000724	Prav.g_00519	Prbi.g_00971
OG0000725	Prav.g_00520	Prbi.g_00972
OG0000726	Prav.g_00521	Prbi.g_00973
OG0000727	Prav.g_00522	Prbi.g_00974
OG0000728	Prav.g_00523	Prbi.g_00975
OG0000729	Prav.g_00524	Prbi.g_00976
OG0000730	Prav.g_00525	Prbi.g_00977
OG0000731	Prav.g_00526	Prbi.g_00978
OG0000732	Prav.g_00527	Prbi.g_00979
OG0000733	Prav.g_00528	Prbi.g_00980
OG0000734	Prav.g_00529	Prbi.g_00981
OG0000735	Prav.g_00530	Prbi.g_00983
OG0000736	Prav.g_00531	Prbi.g_00984
OG0000737	Prav.g_00532	Prbi.g_00985
OG0000738	Prav.g_00533	Prbi.g_00986
OG0000739	Prav.g_00534	Prbi.g_00987
OG0000740	Prav.g_00535	Prbi.g_00988
OG0000741	Prav.g_00536	Prbi.g_00989
OG0000742	Prav.g_00538	Prbi.g_00991
OG0000743	Prav.g_00539	Prbi.g_00992
OG0000744	Prav.g_00540	Prbi.g_00993
OG0000745	Prav.g_00541	Prbi.g_00994
OG0000746	Prav.g_00542	Prbi.g_00995
OG0000747	Prav.g_00543	Prbi.g_00996
OG0000748	Prav.g_00544	Prbi.g_00997
OG0000749	Prav.g_00545	Prbi.g_00998
OG0000750	Prav.g_00546	Prbi.g_00999
OG0000751	Prav.g_00547	Prbi.g_01000
OG0000752	Prav.g_00548	Prbi.g_01001
OG0000753	Prav.g_00550	Prbi.g_01003
OG0000754	Prav.g_00551	Prbi.g_01004
OG0000755	Prav.g_00552	Prbi.g_01005
OG0000756	Prav.g_00553	Prbi.g_01006
OG0000757	Prav.g_00554	Prbi.g_01007
OG0000758	Prav.g_00555	Prbi.g_01008
OG0000759	Prav.g_00557	Prbi.g_01010
OG0000760	Prav.g_00558	Prbi.g_01011
OG0000761	Prav.g_00559	Prbi.g_01012
OG0000762	Prav.g_00561	Prbi.g_01014
OG0000763	Prav.g_00562	Prbi.g_01015
OG0000764	Prav.g_00563	Prbi.g_01016
OG0000765	Prav.g_00564	Prbi.g_01017
OG0000766	Prav.g_00565	Prbi.g_01018
OG0000767	Prav.g_00567	Prbi.g_01020
OG0000768	Prav.g_00568	Prbi.g_01021
OG0000769	Prav.g_00569	Prbi.g_01022
OG0000770	Prav.g_00570	Prbi.g_01023
OG0000771	Prav.g_00571	Prbi.g_01024
OG0000772	Prav.g_00572	Prbi.g_01025
OG0000773	Prav.g_00573	Prbi.g_01026
OG0000774	Prav.g_00574	Prbi.g_01027
OG0000775	Prav.g_00575	Prbi.g_01028
OG0000776	Prav.g_00577	Prbi.g_01030
OG0000777	Prav.g_00579	Prbi.g_01032
OG0000778	Prav.g_00580	Prbi.g_01033
OG0000779	Prav.g_00581	Prbi.g_01034
OG0000780	Prav.g_00583	Prbi.g_01036
OG0000781	Prav.g_00585	Prbi.g_01038
OG0000782	Prav.g_00586	Prbi.g_01039
OG0000783	Prav.g_00902	Prbi.g_01055
OG0000784	Prav.g_00904	Prbi.g_01057
OG0000785	Prav.g_00905	Prbi.g_01058
OG0000786	Prav.g_00906	Prbi.g_01059
OG0000787	Prav.g_00907	Prbi.g_01060
OG0000788	Prav.g_00911	Prbi.g_01064
OG0000789	Prav.g_00913	Prbi.g_01066
OG0000790	Prav.g_00914	Prbi.g_01067
OG0000791	Prav.g_00915	Prbi.g_01068
OG0000792	Prav.g_00916	Prbi.g_01069
OG0000793	Prav.g_00917	Prbi.g_01070
OG0000794	Prav.g_00919	Prbi.g_01072
OG0000795	Prav.g_00922	Prbi.g_01075
OG0000796	Prav.g_00923	Prbi.g_01076
OG0000797	Prav.g_00925	Prbi.g_01078
OG0000798	Prav.g_00926	Prbi.g_01079
OG0000799	Prav.g_00927	Prbi.g_01080
OG0000800	Prav.g_00928	Prbi.g_01081
OG0000801	Prav.g_00931	Prbi.g_01084
OG0000802	Prav.g_00932	Prbi.g_01085
OG0000803	Prav.g_00934	Prbi.g_01087
OG0000804	Prav.g_00935	Prbi.g_01088
OG0000805	Prav.g_00936	Prbi.g_01089
OG0000806	Prav.g_00938	Prbi.g_01091
OG0000807	Prav.g_00242	Prbi.g_01117
OG0000808	Prav.g_00252	Prbi.g_01127
OG0000809	Prav.g_00255	Prbi.g_01130
OG0000810	Prav.g_00256	Prbi.g_01131
OG0000811	Prav.g_00263	Prbi.g_01138
OG0000812	Prav.g_00004	Prbi.g_01142
OG0000813	Prav.g_00008	Prbi.g_01146
OG0000814	Prav.g_00010	Prbi.g_01148
OG0000815	Prav.g_00019	Prbi.g_01161
OG0000816	Prav.g_00034	Prbi.g_01175
OG0000817	Prav.g_00035	Prbi.g_01176
OG0000818	Prav.g_00039	Prbi.g_01181
OG0000819	Prav.g_00046	Prbi.g_01188
OG0000820	Prav.g_00050	Prbi.g_01192
OG0000821	Prav.g_00052	Prbi.g_01194
OG0000822	Prav.g_00053	Prbi.g_01195
OG0000823	Prav.g_00054	Prbi.g_01196
OG0000824	Prav.g_00055	Prbi.g_01197
OG0000825	Prav.g_00056	Prbi.g_01198
OG0000826	Prav.g_00057	Prbi.g_01199
OG0000827	Prav.g_00058	Prbi.g_01200
OG0000828	Prav.g_00059	Prbi.g_01201
OG0000829	Prav.g_00060	Prbi.g_01202
OG0000830	Prav.g_00061	Prbi.g_01203
OG0000831	Prav.g_00064	Prbi.g_01206
OG0000832	Prav.g_00066	Prbi.g_01208
OG0000833	Prav.g_00067	Prbi.g_01209
OG0000834	Prav.g_00068	Prbi.g_01210
OG0000835	Prav.g_00069	Prbi.g_01211
OG0000836	Prav.g_00070	Prbi.g_01212
OG0000837	Prav.g_00072	Prbi.g_01214
OG0000838	Prav.g_00073	Prbi.g_01215
OG0000839	Prav.g_00074	Prbi.g_01216
OG0000840	Prav.g_00075	Prbi.g_01217
OG0000841	Prav.g_00076	Prbi.g_01218
OG0000842	Prav.g_00077	Prbi.g_01219
OG0000843	Prav.g_01868	Prbi.g_01220
OG0000844	Prav.g_01867	Prbi.g_01221
OG0000845	Prav.g_01866	Prbi.g_01222
OG0000846	Prav.g_01863	Prbi.g_01225
OG0000847	Prav.g_01861	Prbi.g_01227
OG0000848	Prav.g_01860	Prbi.g_01228
OG0000849	Prav.g_01859	Prbi.g_01229
OG0000850	Prav.g_01858	Prbi.g_01230
OG0000851	Prav.g_01857	Prbi.g_01231
OG0000852	Prav.g_01855	Prbi.g_01233
OG0000853	Prav.g_01854	Prbi.g_01234
OG0000854	Prav.g_01852	Prbi.g_01236
OG0000855	Prav.g_01851	Prbi.g_01237
OG0000856	Prav.g_01850	Prbi.g_01238
OG0000857	Prav.g_01849	Prbi.g_01239
OG0000858	Prav.g_01848	Prbi.g_01240
OG0000859	Prav.g_01847	Prbi.g_01241
OG0000860	Prav.g_01846	Prbi.g_01242
OG0000861	Prav.g_01845	Prbi.g_01243
OG0000862	Prav.g_01844	Prbi.g_01244
OG0000863	Prav.g_01843	Prbi.g_01245
OG0000864	Prav.g_01842	Prbi.g_01246
OG0000865	Prav.g_01841	Prbi.g_01247
OG0000866	Prav.g_01840	Prbi.g_01248
OG0000867	Prav.g_01839	Prbi.g_01249
OG0000868	Prav.g_01838	Prbi.g_01250
OG0000869	Prav.g_01836	Prbi.g_01252
OG0000870	Prav.g_01835	Prbi.g_01253
OG0000871	Prav.g_01833	Prbi.g_01255
OG0000872	Prav.g_01832	Prbi.g_01256
OG0000873	Prav.g_01830	Prbi.g_01258
OG0000874	Prav.g_01829	Prbi.g_01259
OG0000875	Prav.g_01828	Prbi.g_01260
OG0000876	Prav.g_01827	Prbi.g_01261
OG0000877	Prav.g_01825	Prbi.g_01263
OG0000878	Prav.g_01409	Prbi.g_01363
OG0000879	Prav.g_01427	Prbi.g_01380
OG0000880	Prav.g_01428	Prbi.g_01381
OG0000881	Prav.g_01429	Prbi.g_01382
OG0000882	Prav.g_01430	Prbi.g_01383
OG0000883	Prav.g_01431	Prbi.g_01384
OG0000884	Prav.g_01433	Prbi.g_01386
OG0000885	Prav.g_01434	Prbi.g_01387
OG0000886	Prav.g_01435	Prbi.g_01388
OG0000887	Prav.g_01436	Prbi.g_01389
OG0000888	Prav.g_01437	Prbi.g_01390
OG0000889	Prav.g_01440	Prbi.g_01393
OG0000890	Prav.g_01441	Prbi.g_01394
OG0000891	Prav.g_01442	Prbi.g_01395
OG0000892	Prav.g_01444	Prbi.g_01397
OG0000893	Prav.g_01445	Prbi.g_01398
OG0000894	Prav.g_01446	Prbi.g_01399
OG0000895	Prav.g_01447	Prbi.g_01400
OG0000896	Prav.g_01448	Prbi.g_01401
OG0000897	Prav.g_01449	Prbi.g_01402
OG0000898	Prav.g_01451	Prbi.g_01404
OG0000899	Prav.g_01452	Prbi.g_01405
OG0000900	Prav.g_01455	Prbi.g_01421
OG0000901	Prav.g_01459	Prbi.g_01425
OG0000902	Prav.g_01460	Prbi.g_01426
OG0000903	Prav.g_01461	Prbi.g_01427
OG0000904	Prav.g_01463	Prbi.g_01429
OG0000905	Prav.g_01465	Prbi.g_01431
OG0000906	Prav.g_01467	Prbi.g_01433
OG0000907	Prav.g_01468	Prbi.g_01434
OG0000908	Prav.g_01471	Prbi.g_01437
OG0000909	Prav.g_01475	Prbi.g_01441
OG0000910	Prav.g_01476	Prbi.g_01442
OG0000911	Prav.g_01477	Prbi.g_01443
OG0000912	Prav.g_01478	Prbi.g_01444
OG0000913	Prav.g_01479	Prbi.g_01445
OG0000914	Prav.g_01480	Prbi.g_01446
OG0000915	Prav.g_01481	Prbi.g_01447
OG0000916	Prav.g_01482	Prbi.g_01448
OG0000917	Prav.g_01483	Prbi.g_01449
OG0000918	Prav.g_01484	Prbi.g_01450
OG0000919	Prav.g_01485	Prbi.g_01451
OG0000920	Prav.g_01486	Prbi.g_01452
OG0000921	Prav.g_01487	Prbi.g_01453
OG0000922	Prav.g_01488	Prbi.g_01454
OG0000923	Prav.g_01489	Prbi.g_01455
OG0000924	Prav.g_01490	Prbi.g_01456
OG0000925	Prav.g_01491	Prbi.g_01457
OG0000926	Prav.g_01505	Prbi.g_01489
OG0000927	Prav.g_01560	Prbi.g_01571
OG0000928	Prav.g_01561	Prbi.g_01572
OG0000929	Prav.g_01562	Prbi.g_01573
OG0000930	Prav.g_01563	Prbi.g_01574
OG0000931	Prav.g_01564	Prbi.g_01575
OG0000932	Prav.g_01566	Prbi.g_01577
OG0000933	Prav.g_01567	Prbi.g_01578
OG0000934	Prav.g_01568	Prbi.g_01579
OG0000935	Prav.g_01569	Prbi.g_01580
OG0000936	Prav.g_01570	Prbi.g_01581
OG0000937	Prav.g_01571	Prbi.g_01582
OG0000938	Prav.g_01572	Prbi.g_01583
OG0000939	Prav.g_01573	Prbi.g_01584
OG0000940	Prav.g_01574	Prbi.g_01585
OG0000941	Prav.g_01576	Prbi.g_01587
OG0000942	Prav.g_01577	Prbi.g_01588
OG0000943	Prav.g_01580	Prbi.g_01593
OG0000944	Prav.g_01581	Prbi.g_01594
OG0000945	Prav.g_01582	Prbi.g_01595
OG0000946	Prav.g_01583	Prbi.g_01596
OG0000947	Prav.g_01584	Prbi.g_01597
OG0000948	Prav.g_01585	Prbi.g_01598
OG0000949	Prav.g_01586	Prbi.g_01599
OG0000950	Prav.g_01587	Prbi.g_01600
OG0000951	Prav.g_01588	Prbi.g_01601
OG0000952	Prav.g_01589	Prbi.g_01602
OG0000953	Prav.g_01590	Prbi.g_01603
OG0000954	Prav.g_01591	Prbi.g_01604
OG0000955	Prav.g_01592	Prbi.g_01605
OG0000956	Prav.g_01593	Prbi.g_01606
OG0000957	Prav.g_01594	Prbi.g_01607
OG0000958	Prav.g_01595	Prbi.g_01608
OG0000959	Prav.g_01596	Prbi.g_01609
OG0000960	Prav.g_01597	Prbi.g_01610
OG0000961	Prav.g_01601	Prbi.g_01613
OG0000962	Prav.g_01602	Prbi.g_01614
OG0000963	Prav.g_01603	Prbi.g_01615
OG0000964	Prav.g_01605	Prbi.g_01617
OG0000965	Prav.g_01606	Prbi.g_01618
OG0000966	Prav.g_01607	Prbi.g_01619
OG0000967	Prav.g_01608	Prbi.g_01620
OG0000968	Prav.g_01609	Prbi.g_01621
OG0000969	Prav.g_01610	Prbi.g_01622
OG0000970	Prav.g_01611	Prbi.g_01623
OG0000971	Prav.g_01612	Prbi.g_01624
OG0000972	Prav.g_01613	Prbi.g_01625
OG0000973	Prav.g_01614	Prbi.g_01626
OG0000974	Prav.g_01616	Prbi.g_01628
OG0000975	Prav.g_01619	Prbi.g_01631
OG0000976	Prav.g_01621	Prbi.g_01633
OG0000977	Prav.g_01622	Prbi.g_01634
OG0000978	Prav.g_01623	Prbi.g_01635
OG0000979	Prav.g_01625	Prbi.g_01637
OG0000980	Prav.g_01626	Prbi.g_01638
OG0000981	Prav.g_01627	Prbi.g_01639
OG0000982	Prav.g_01628	Prbi.g_01640
OG0000983	Prav.g_01630	Prbi.g_01642
OG0000984	Prav.g_01631	Prbi.g_01643
OG0000985	Prav.g_01632	Prbi.g_01644
OG0000986	Prav.g_01633	Prbi.g_01645
OG0000987	Prav.g_01634	Prbi.g_01646
OG0000988	Prav.g_01635	Prbi.g_01647
OG0000989	Prav.g_01636	Prbi.g_01648
OG0000990	Prav.g_01637	Prbi.g_01649
OG0000991	Prav.g_01638	Prbi.g_01650
OG0000992	Prav.g_01639	Prbi.g_01651
OG0000993	Prav.g_01640	Prbi.g_01652
OG0000994	Prav.g_01641	Prbi.g_01653
OG0000995	Prav.g_01642	Prbi.g_01654
OG0000996	Prav.g_01643	Prbi.g_01655
OG0000997	Prav.g_01644	Prbi.g_01656
OG0000998	Prav.g_01645	Prbi.g_01657
OG0000999	Prav.g_01646	Prbi.g_01658
OG0001000	Prav.g_01647	Prbi.g_01659
OG0001001	Prav.g_01649	Prbi.g_01661
OG0001002	Prav.g_01650	Prbi.g_01662
OG0001003	Prav.g_01651	Prbi.g_01663
OG0001004	Prav.g_01652	Prbi.g_01664
OG0001005	Prav.g_01653	Prbi.g_01665
OG0001006	Prav.g_01654	Prbi.g_01666
OG0001007	Prav.g_01655	Prbi.g_01667
OG0001008	Prav.g_01657	Prbi.g_01669
OG0001009	Prav.g_01658	Prbi.g_01670
OG0001010	Prav.g_01664	Prbi.g_01678
OG0001011	Prav.g_01671	Prbi.g_01685
OG0001012	Prav.g_01699	Prbi.g_01711
OG0001013	Prav.g_01755	Prbi.g_01781
OG0001014	Prav.g_01756	Prbi.g_01782
OG0001015	Prav.g_01762	Prbi.g_01788
OG0001016	Prav.g_01763	Prbi.g_01789
OG0001017	Prav.g_01764	Prbi.g_01790
OG0001018	Prav.g_01765	Prbi.g_01791
OG0001019	Prav.g_01767	Prbi.g_01793
OG0001020	Prav.g_01768	Prbi.g_01794
OG0001021	Prav.g_01769	Prbi.g_01795
OG0001022	Prav.g_01770	Prbi.g_01796
OG0001023	Prav.g_01771	Prbi.g_01797
OG0001024	Prav.g_01772	Prbi.g_01798
OG0001025	Prav.g_01773	Prbi.g_01799
OG0001026	Prav.g_01775	Prbi.g_01801
OG0001027	Prav.g_01776	Prbi.g_01802
OG0001028	Prav.g_01777	Prbi.g_01803
OG0001029	Prav.g_01778	Prbi.g_01804
OG0001030	Prav.g_01779	Prbi.g_01805
OG0001031	Prav.g_01780	Prbi.g_01806
OG0001032	Prav.g_01781	Prbi.g_01807
OG0001033	Prav.g_01782	Prbi.g_01808
OG0001034	Prav.g_01783	Prbi.g_01809
OG0001035	Prav.g_01785	Prbi.g_01811
OG0001036	Prav.g_01786	Prbi.g_01812
OG0001037	Prav.g_01787	Prbi.g_01813
OG0001038	Prav.g_01788	Prbi.g_01814
OG0001039	Prav.g_01789	Prbi.g_01815
OG0001040	Prav.g_01790	Prbi.g_01816
OG0001041	Prav.g_01791	Prbi.g_01817
OG0001042	Prav.g_01792	Prbi.g_01818
OG0001043	Prav.g_01793	Prbi.g_01819
OG0001044	Prav.g_01794	Prbi.g_01820
OG0001045	Prav.g_01795	Prbi.g_01821
OG0001046	Prav.g_01796	Prbi.g_01822
OG0001047	Prav.g_01799	Prbi.g_01825
OG0001048	Prav.g_01801	Prbi.g_01827
OG0001049	Prav.g_01802	Prbi.g_01828
OG0001050	Prav.g_01803	Prbi.g_01829
OG0001051	Prav.g_01804	Prbi.g_01830
OG0001052	Prav.g_01805	Prbi.g_01831
OG0001053	Prav.g_01807	Prbi.g_01832
OG0001054	Prav.g_01809	Prbi.g_01834
OG0001055	Prav.g_01810	Prbi.g_01835
OG0001056	Prav.g_01811	Prbi.g_01836
OG0001057	Prav.g_01812	Prbi.g_01837
OG0001058	Prav.g_01813	Prbi.g_01838
OG0001059	Prav.g_01814	Prbi.g_01839
OG0001060	Prav.g_01815	Prbi.g_01840
OG0001061	Prav.g_01816	Prbi.g_01841
OG0001062	Prav.g_01817	Prbi.g_01842
OG0001063	Prav.g_01818	Prbi.g_01843
OG0001064	Prav.g_00264	Prbi.g_01845
OG0001065	Prav.g_00268	Prbi.g_01848
OG0001066	Prav.g_00269	Prbi.g_01849
OG0001067	Prav.g_00270	Prbi.g_01850
OG0001068	Prav.g_00272	Prbi.g_01852
OG0001069	Prav.g_00273	Prbi.g_01853
OG0001070	Prav.g_00274	Prbi.g_01854
OG0001071	Prav.g_00275	Prbi.g_01855
OG0001072	Prav.g_00276	Prbi.g_01856
OG0001073	Prav.g_00277	Prbi.g_01857
OG0001074	Prav.g_00278	Prbi.g_01858
OG0001075	Prav.g_00279	Prbi.g_01859
OG0001076	Prav.g_00280	Prbi.g_01860
OG0001077	Prav.g_00281	Prbi.g_01861
OG0001078	Prav.g_00282	Prbi.g_01863
OG0001079	Prav.g_00283	Prbi.g_01864
OG0001080	Prav.g_00284	Prbi.g_01865
OG0001081	Prav.g_00287	Prbi.g_01868
OG0001082	Prav.g_00288	Prbi.g_01869
OG0001083	Prav.g_00289	Prbi.g_01870
OG0001084	Prav.g_00291	Prbi.g_01872
OG0001085	Prav.g_00292	Prbi.g_01873
OG0001086	Prav.g_00293	Prbi.g_01874
OG0001087	Prav.g_00294	Prbi.g_01875
OG0001088	Prav.g_00295	Prbi.g_01876
OG0001089	Prav.g_00590	Prbi.g_01896
OG0001090	Prav.g_00592	Prbi.g_01898
OG0001091	Prav.g_00593	Prbi.g_01899
OG0001092	Prav.g_00594	Prbi.g_01900
OG0001093	Prav.g_00595	Prbi.g_01901
OG0001094	Prav.g_00596	Prbi.g_01902
OG0001095	Prav.g_00597	Prbi.g_01903
OG0001096	Prav.g_00598	Prbi.g_01904
OG0001097	Prav.g_00599	Prbi.g_01905
OG0001098	Prav.g_00600	Prbi.g_01906
OG0001099	Prav.g_00601	Prbi.g_01907
OG0001100	Prav.g_00602	Prbi.g_01908
OG0001101	Prav.g_00603	Prbi.g_01909
OG0001102	Prav.g_00604	Prbi.g_01910
OG0001103	Prav.g_00605	Prbi.g_01911
OG0001104	Prav.g_00606	Prbi.g_01912
OG0001105	Prav.g_00607	Prbi.g_01913
OG0001106	Prav.g_00608	Prbi.g_01914
