Orthogroup	Prbe	Prbb
OG0000521	Prbe.g_00676	Prbb.g_00458
OG0000522	Prbe.g_00674	Prbb.g_00460
OG0000523	Prbe.g_00673	Prbb.g_00461
OG0000524	Prbe.g_00668	Prbb.g_00468
OG0000525	Prbe.g_00664	Prbb.g_00472
OG0000526	Prbe.g_00663	Prbb.g_00473
OG0000527	Prbe.g_00660	Prbb.g_00476
OG0000528	Prbe.g_00655	Prbb.g_00482
OG0000529	Prbe.g_00652	Prbb.g_00486
OG0000530	Prbe.g_00649	Prbb.g_00489
OG0000531	Prbe.g_00648	Prbb.g_00490
OG0000532	Prbe.g_00646	Prbb.g_00491
OG0000533	Prbe.g_00645	Prbb.g_00492
OG0000534	Prbe.g_00644	Prbb.g_00493
OG0000535	Prbe.g_00643	Prbb.g_00494
OG0000536	Prbe.g_00642	Prbb.g_00495
OG0000537	Prbe.g_00641	Prbb.g_00496
OG0000538	Prbe.g_00632	Prbb.g_00504
OG0000539	Prbe.g_00631	Prbb.g_00505
OG0000540	Prbe.g_00630	Prbb.g_00506
OG0000541	Prbe.g_00629	Prbb.g_00507
OG0000542	Prbe.g_00628	Prbb.g_00509
OG0000543	Prbe.g_00626	Prbb.g_00511
OG0000544	Prbe.g_00625	Prbb.g_00512
OG0000545	Prbe.g_00623	Prbb.g_00514
OG0000546	Prbe.g_00620	Prbb.g_00517
OG0000547	Prbe.g_00618	Prbb.g_00519
OG0000548	Prbe.g_00617	Prbb.g_00520
OG0000549	Prbe.g_00615	Prbb.g_00523
OG0000550	Prbe.g_00611	Prbb.g_00527
OG0000551	Prbe.g_00608	Prbb.g_00530
OG0000552	Prbe.g_00607	Prbb.g_00531
OG0000553	Prbe.g_00606	Prbb.g_00532
OG0000554	Prbe.g_00601	Prbb.g_00537
OG0000555	Prbe.g_00593	Prbb.g_00545
OG0000556	Prbe.g_00591	Prbb.g_00547
OG0000557	Prbe.g_00590	Prbb.g_00548
OG0000558	Prbe.g_00588	Prbb.g_00551
OG0000559	Prbe.g_00584	Prbb.g_00555
OG0000560	Prbe.g_00581	Prbb.g_00558
OG0000561	Prbe.g_00580	Prbb.g_00559
OG0000562	Prbe.g_00579	Prbb.g_00560
OG0000563	Prbe.g_00578	Prbb.g_00561
OG0000564	Prbe.g_00577	Prbb.g_00562
OG0000565	Prbe.g_00575	Prbb.g_00565
OG0000566	Prbe.g_00571	Prbb.g_00567
OG0000567	Prbe.g_00567	Prbb.g_00571
OG0000568	Prbe.g_00566	Prbb.g_00572
OG0000569	Prbe.g_00565	Prbb.g_00573
OG0000570	Prbe.g_00564	Prbb.g_00574
OG0000571	Prbe.g_00562	Prbb.g_00576
OG0000572	Prbe.g_00548	Prbb.g_00587
OG0000573	Prbe.g_00542	Prbb.g_00592
OG0000574	Prbe.g_00541	Prbb.g_00594
OG0000575	Prbe.g_00537	Prbb.g_00597
OG0000576	Prbe.g_00535	Prbb.g_00599
OG0000577	Prbe.g_00534	Prbb.g_00600
OG0000578	Prbe.g_00533	Prbb.g_00601
OG0000579	Prbe.g_00532	Prbb.g_00602
OG0000580	Prbe.g_00531	Prbb.g_00603
OG0000581	Prbe.g_00528	Prbb.g_00606
OG0000582	Prbe.g_00525	Prbb.g_00609
OG0000583	Prbe.g_00524	Prbb.g_00610
OG0000584	Prbe.g_00523	Prbb.g_00611
OG0000585	Prbe.g_00521	Prbb.g_00613
OG0000586	Prbe.g_00520	Prbb.g_00614
OG0000587	Prbe.g_00519	Prbb.g_00615
OG0000588	Prbe.g_00515	Prbb.g_00619
OG0000589	Prbe.g_00513	Prbb.g_00622
OG0000590	Prbe.g_00512	Prbb.g_00623
OG0000591	Prbe.g_00508	Prbb.g_00626
OG0000592	Prbe.g_00507	Prbb.g_00627
OG0000593	Prbe.g_01488	Prbb.g_00633
OG0000594	Prbe.g_01487	Prbb.g_00634
OG0000595	Prbe.g_01486	Prbb.g_00635
OG0000596	Prbe.g_01482	Prbb.g_00639
OG0000597	Prbe.g_01479	Prbb.g_00641
OG0000598	Prbe.g_01478	Prbb.g_00642
OG0000599	Prbe.g_01475	Prbb.g_00645
OG0000600	Prbe.g_01474	Prbb.g_00646
OG0000601	Prbe.g_01473	Prbb.g_00647
OG0000602	Prbe.g_01471	Prbb.g_00649
OG0000603	Prbe.g_01470	Prbb.g_00650
OG0000604	Prbe.g_01469	Prbb.g_00651
OG0000605	Prbe.g_01468	Prbb.g_00652
OG0000606	Prbe.g_01465	Prbb.g_00655
OG0000607	Prbe.g_01462	Prbb.g_00658
OG0000608	Prbe.g_01461	Prbb.g_00659
OG0000609	Prbe.g_01460	Prbb.g_00660
OG0000610	Prbe.g_01454	Prbb.g_00667
OG0000611	Prbe.g_01451	Prbb.g_00670
OG0000612	Prbe.g_01450	Prbb.g_00671
OG0000613	Prbe.g_00447	Prbb.g_00677
OG0000614	Prbe.g_00468	Prbb.g_00700
OG0000615	Prbe.g_01209	Prbb.g_00708
OG0000616	Prbe.g_01197	Prbb.g_02176
OG0000617	Prbe.g_01434	Prbb.g_00719
OG0000618	Prbe.g_01433	Prbb.g_00720
OG0000619	Prbe.g_01432	Prbb.g_00721
OG0000620	Prbe.g_01429	Prbb.g_00724
OG0000621	Prbe.g_01428	Prbb.g_00725
OG0000622	Prbe.g_01427	Prbb.g_00726
OG0000623	Prbe.g_01426	Prbb.g_00727
OG0000624	Prbe.g_01424	Prbb.g_00729
OG0000625	Prbe.g_01423	Prbb.g_00730
OG0000626	Prbe.g_01422	Prbb.g_00731
OG0000627	Prbe.g_01421	Prbb.g_00733
OG0000628	Prbe.g_01420	Prbb.g_00734
OG0000629	Prbe.g_01419	Prbb.g_00735
OG0000630	Prbe.g_01416	Prbb.g_00738
OG0000631	Prbe.g_01323	Prbb.g_00962
OG0000632	Prbe.g_01324	Prbb.g_00963
OG0000633	Prbe.g_01325	Prbb.g_00964
OG0000634	Prbe.g_01218	Prbb.g_00779
OG0000635	Prbe.g_01219	Prbb.g_00780
OG0000636	Prbe.g_01221	Prbb.g_00782
OG0000637	Prbe.g_01223	Prbb.g_00784
OG0000638	Prbe.g_01224	Prbb.g_00785
OG0000639	Prbe.g_01225	Prbb.g_00786
OG0000640	Prbe.g_01226	Prbb.g_00787
OG0000641	Prbe.g_01230	Prbb.g_00791
OG0000642	Prbe.g_01231	Prbb.g_00792
OG0000643	Prbe.g_01232	Prbb.g_00793
OG0000644	Prbe.g_01233	Prbb.g_00794
OG0000645	Prbe.g_01234	Prbb.g_00795
OG0000646	Prbe.g_01236	Prbb.g_00798
OG0000647	Prbe.g_01238	Prbb.g_00800
OG0000648	Prbe.g_01240	Prbb.g_00802
OG0000649	Prbe.g_01241	Prbb.g_00803
OG0000650	Prbe.g_01242	Prbb.g_00804
OG0000651	Prbe.g_01243	Prbb.g_00805
OG0000652	Prbe.g_01244	Prbb.g_00806
OG0000653	Prbe.g_01246	Prbb.g_00808
OG0000654	Prbe.g_01247	Prbb.g_00809
OG0000655	Prbe.g_01248	Prbb.g_00810
OG0000656	Prbe.g_01251	Prbb.g_00813
OG0000657	Prbe.g_01259	Prbb.g_00819
OG0000658	Prbe.g_01261	Prbb.g_00821
OG0000659	Prbe.g_01262	Prbb.g_00822
OG0000660	Prbe.g_01266	Prbb.g_00827
OG0000661	Prbe.g_01268	Prbb.g_00829
OG0000662	Prbe.g_01270	Prbb.g_00831
OG0000663	Prbe.g_01272	Prbb.g_00833
OG0000664	Prbe.g_01273	Prbb.g_00834
OG0000665	Prbe.g_01279	Prbb.g_00838
OG0000666	Prbe.g_01280	Prbb.g_00839
OG0000667	Prbe.g_01284	Prbb.g_00843
OG0000668	Prbe.g_00105	Prbb.g_00914
OG0000669	Prbe.g_00406	Prbb.g_00922
OG0000670	Prbe.g_00409	Prbb.g_00925
OG0000671	Prbe.g_00412	Prbb.g_00927
OG0000672	Prbe.g_00415	Prbb.g_00930
OG0000673	Prbe.g_00418	Prbb.g_00933
OG0000674	Prbe.g_00420	Prbb.g_00935
OG0000675	Prbe.g_00421	Prbb.g_00936
OG0000676	Prbe.g_00423	Prbb.g_00938
OG0000677	Prbe.g_00424	Prbb.g_00939
OG0000678	Prbe.g_00426	Prbb.g_00942
OG0000679	Prbe.g_00430	Prbb.g_00946
OG0000680	Prbe.g_00431	Prbb.g_00947
OG0000681	Prbe.g_00434	Prbb.g_00950
OG0000682	Prbe.g_00435	Prbb.g_00951
OG0000683	Prbe.g_00436	Prbb.g_00952
OG0000684	Prbe.g_00438	Prbb.g_00762
OG0000685	Prbe.g_00440	Prbb.g_00764
OG0000686	Prbe.g_00441	Prbb.g_00765
OG0000687	Prbe.g_00442	Prbb.g_00766
OG0000688	Prbe.g_01446	Prbb.g_00769
OG0000689	Prbe.g_01445	Prbb.g_00770
OG0000690	Prbe.g_01444	Prbb.g_00771
OG0000691	Prbe.g_01443	Prbb.g_00772
OG0000692	Prbe.g_01441	Prbb.g_00774
OG0000693	Prbe.g_01440	Prbb.g_00775
OG0000694	Prbe.g_01439	Prbb.g_00776
OG0000695	Prbe.g_01327	Prbb.g_00966
OG0000696	Prbe.g_01328	Prbb.g_00967
OG0000697	Prbe.g_01329	Prbb.g_00968
OG0000698	Prbe.g_01332	Prbb.g_00971
OG0000699	Prbe.g_01333	Prbb.g_00972
OG0000700	Prbe.g_01334	Prbb.g_00973
OG0000701	Prbe.g_01335	Prbb.g_00974
OG0000702	Prbe.g_01337	Prbb.g_00976
OG0000703	Prbe.g_01338	Prbb.g_00977
OG0000704	Prbe.g_01340	Prbb.g_00978
OG0000705	Prbe.g_01343	Prbb.g_00984
OG0000706	Prbe.g_01344	Prbb.g_00985
OG0000707	Prbe.g_01345	Prbb.g_00986
OG0000708	Prbe.g_01347	Prbb.g_00988
OG0000709	Prbe.g_01351	Prbb.g_00992
OG0000710	Prbe.g_01354	Prbb.g_00995
OG0000711	Prbe.g_01372	Prbb.g_01010
OG0000712	Prbe.g_01373	Prbb.g_01012
OG0000713	Prbe.g_01374	Prbb.g_01013
OG0000714	Prbe.g_01375	Prbb.g_01014
OG0000715	Prbe.g_01377	Prbb.g_01016
OG0000716	Prbe.g_01379	Prbb.g_01017
OG0000717	Prbe.g_01380	Prbb.g_01018
OG0000718	Prbe.g_01384	Prbb.g_01036
OG0000719	Prbe.g_01386	Prbb.g_01037
OG0000720	Prbe.g_01398	Prbb.g_01048
OG0000721	Prbe.g_01402	Prbb.g_01049
OG0000722	Prbe.g_01403	Prbb.g_01050
OG0000723	Prbe.g_01407	Prbb.g_01054
OG0000724	Prbe.g_01302	Prbb.g_01065
OG0000725	Prbe.g_01296	Prbb.g_00891
OG0000726	Prbe.g_01295	Prbb.g_00890
OG0000727	Prbe.g_01294	Prbb.g_00889
OG0000728	Prbe.g_01292	Prbb.g_00887
OG0000729	Prbe.g_00915	Prbb.g_02071
OG0000730	Prbe.g_01591	Prbb.g_00392
OG0000731	Prbe.g_01898	Prbb.g_00400
OG0000732	Prbe.g_01148	Prbb.g_02121
OG0000733	Prbe.g_00042	Prbb.g_01888
OG0000734	Prbe.g_01565	Prbb.g_01533
OG0000735	Prbe.g_01563	Prbb.g_01531
OG0000736	Prbe.g_01562	Prbb.g_01530
OG0000737	Prbe.g_01561	Prbb.g_01529
OG0000738	Prbe.g_01557	Prbb.g_01525
OG0000739	Prbe.g_01556	Prbb.g_01524
OG0000740	Prbe.g_01555	Prbb.g_01523
OG0000741	Prbe.g_01553	Prbb.g_01521
OG0000742	Prbe.g_01550	Prbb.g_01518
OG0000743	Prbe.g_01548	Prbb.g_01516
OG0000744	Prbe.g_01547	Prbb.g_01515
OG0000745	Prbe.g_01546	Prbb.g_01513
OG0000746	Prbe.g_01544	Prbb.g_01511
OG0000747	Prbe.g_01543	Prbb.g_01510
OG0000748	Prbe.g_01539	Prbb.g_01506
OG0000749	Prbe.g_01538	Prbb.g_01505
OG0000750	Prbe.g_01537	Prbb.g_01504
OG0000751	Prbe.g_01534	Prbb.g_01501
OG0000752	Prbe.g_01532	Prbb.g_01499
OG0000753	Prbe.g_01530	Prbb.g_01497
OG0000754	Prbe.g_01527	Prbb.g_01493
OG0000755	Prbe.g_01521	Prbb.g_01488
OG0000756	Prbe.g_01520	Prbb.g_01487
OG0000757	Prbe.g_01513	Prbb.g_01480
OG0000758	Prbe.g_01512	Prbb.g_01479
OG0000759	Prbe.g_01511	Prbb.g_01478
OG0000760	Prbe.g_01510	Prbb.g_01477
OG0000761	Prbe.g_01509	Prbb.g_01476
OG0000762	Prbe.g_01508	Prbb.g_01475
OG0000763	Prbe.g_01506	Prbb.g_01473
OG0000764	Prbe.g_01505	Prbb.g_01472
OG0000765	Prbe.g_01497	Prbb.g_01463
OG0000766	Prbe.g_01496	Prbb.g_01462
OG0000767	Prbe.g_01494	Prbb.g_01461
OG0000768	Prbe.g_01493	Prbb.g_01460
OG0000769	Prbe.g_01491	Prbb.g_01458
OG0000770	Prbe.g_00502	Prbb.g_01457
OG0000771	Prbe.g_00215	Prbb.g_01060
OG0000772	Prbe.g_01128	Prbb.g_01291
OG0000773	Prbe.g_00902	Prbb.g_01577
OG0000774	Prbe.g_00900	Prbb.g_01580
OG0000775	Prbe.g_00898	Prbb.g_01581
OG0000776	Prbe.g_00897	Prbb.g_01582
OG0000777	Prbe.g_00896	Prbb.g_01583
OG0000778	Prbe.g_00895	Prbb.g_01584
OG0000779	Prbe.g_00891	Prbb.g_01588
OG0000780	Prbe.g_00890	Prbb.g_01589
OG0000781	Prbe.g_00886	Prbb.g_01592
OG0000782	Prbe.g_00885	Prbb.g_01593
OG0000783	Prbe.g_00884	Prbb.g_01594
OG0000784	Prbe.g_00883	Prbb.g_01595
OG0000785	Prbe.g_00881	Prbb.g_01597
OG0000786	Prbe.g_00878	Prbb.g_01600
OG0000787	Prbe.g_00877	Prbb.g_01601
OG0000788	Prbe.g_00634	Prbb.g_00746
OG0000789	Prbe.g_00212	Prbb.g_01057
OG0000790	Prbe.g_00368	Prbb.g_01644
OG0000791	Prbe.g_00366	Prbb.g_01646
OG0000792	Prbe.g_00365	Prbb.g_01647
OG0000793	Prbe.g_00362	Prbb.g_01650
OG0000794	Prbe.g_00361	Prbb.g_01651
OG0000795	Prbe.g_00360	Prbb.g_01652
OG0000796	Prbe.g_00356	Prbb.g_01656
OG0000797	Prbe.g_00355	Prbb.g_01657
OG0000798	Prbe.g_00087	Prbb.g_00858
OG0000799	Prbe.g_00328	Prbb.g_01668
OG0000800	Prbe.g_00327	Prbb.g_01669
OG0000801	Prbe.g_00326	Prbb.g_01670
OG0000802	Prbe.g_00324	Prbb.g_01672
OG0000803	Prbe.g_00322	Prbb.g_01674
OG0000804	Prbe.g_00321	Prbb.g_01675
OG0000805	Prbe.g_00319	Prbb.g_01677
OG0000806	Prbe.g_00317	Prbb.g_01679
OG0000807	Prbe.g_00316	Prbb.g_01680
OG0000808	Prbe.g_00315	Prbb.g_01681
OG0000809	Prbe.g_00313	Prbb.g_01684
OG0000810	Prbe.g_00312	Prbb.g_01685
OG0000811	Prbe.g_00308	Prbb.g_01689
OG0000812	Prbe.g_00306	Prbb.g_01691
OG0000813	Prbe.g_00305	Prbb.g_01692
OG0000814	Prbe.g_00303	Prbb.g_01694
OG0000815	Prbe.g_00302	Prbb.g_01695
OG0000816	Prbe.g_00300	Prbb.g_01697
OG0000817	Prbe.g_00299	Prbb.g_01698
OG0000818	Prbe.g_00294	Prbb.g_01702
OG0000819	Prbe.g_00293	Prbb.g_01703
OG0000820	Prbe.g_00292	Prbb.g_01704
OG0000821	Prbe.g_00288	Prbb.g_01707
OG0000822	Prbe.g_00287	Prbb.g_01708
OG0000823	Prbe.g_00286	Prbb.g_01709
OG0000824	Prbe.g_00283	Prbb.g_01712
OG0000825	Prbe.g_00282	Prbb.g_01713
OG0000826	Prbe.g_00281	Prbb.g_01714
OG0000827	Prbe.g_00280	Prbb.g_01715
OG0000828	Prbe.g_00277	Prbb.g_01718
OG0000829	Prbe.g_00276	Prbb.g_01719
OG0000830	Prbe.g_00275	Prbb.g_01720
OG0000831	Prbe.g_00273	Prbb.g_01722
OG0000832	Prbe.g_00263	Prbb.g_01732
OG0000833	Prbe.g_00254	Prbb.g_01740
OG0000834	Prbe.g_00253	Prbb.g_01741
OG0000835	Prbe.g_00252	Prbb.g_01742
OG0000836	Prbe.g_00251	Prbb.g_01744
OG0000837	Prbe.g_00250	Prbb.g_01745
OG0000838	Prbe.g_00248	Prbb.g_01747
OG0000839	Prbe.g_00247	Prbb.g_01748
OG0000840	Prbe.g_00246	Prbb.g_01749
OG0000841	Prbe.g_00245	Prbb.g_01750
OG0000842	Prbe.g_00244	Prbb.g_01751
OG0000843	Prbe.g_00243	Prbb.g_01752
OG0000844	Prbe.g_00242	Prbb.g_01753
OG0000845	Prbe.g_00241	Prbb.g_01754
OG0000846	Prbe.g_00240	Prbb.g_01755
OG0000847	Prbe.g_00239	Prbb.g_01756
OG0000848	Prbe.g_00238	Prbb.g_01757
OG0000849	Prbe.g_00237	Prbb.g_01758
OG0000850	Prbe.g_00235	Prbb.g_01760
OG0000851	Prbe.g_00234	Prbb.g_01761
OG0000852	Prbe.g_00233	Prbb.g_01762
OG0000853	Prbe.g_00227	Prbb.g_01767
OG0000854	Prbe.g_00225	Prbb.g_01769
OG0000855	Prbe.g_00224	Prbb.g_01770
OG0000856	Prbe.g_00505	Prbb.g_01659
OG0000857	Prbe.g_01237	Prbb.g_00799
OG0000858	Prbe.g_00992	Prbb.g_01817
OG0000859	Prbe.g_00991	Prbb.g_01818
OG0000860	Prbe.g_00983	Prbb.g_01825
OG0000861	Prbe.g_00982	Prbb.g_01826
OG0000862	Prbe.g_00981	Prbb.g_01827
OG0000863	Prbe.g_00979	Prbb.g_01828
OG0000864	Prbe.g_00978	Prbb.g_01829
OG0000865	Prbe.g_00977	Prbb.g_01830
OG0000866	Prbe.g_00976	Prbb.g_01831
OG0000867	Prbe.g_00975	Prbb.g_01832
OG0000868	Prbe.g_00973	Prbb.g_01833
OG0000869	Prbe.g_00970	Prbb.g_01836
OG0000870	Prbe.g_00965	Prbb.g_01841
OG0000871	Prbe.g_00964	Prbb.g_01842
OG0000872	Prbe.g_00963	Prbb.g_01843
OG0000873	Prbe.g_00960	Prbb.g_01846
OG0000874	Prbe.g_00957	Prbb.g_01849
OG0000875	Prbe.g_00956	Prbb.g_01851
OG0000876	Prbe.g_00955	Prbb.g_01852
OG0000877	Prbe.g_00953	Prbb.g_01854
OG0000878	Prbe.g_00952	Prbb.g_01855
OG0000879	Prbe.g_00951	Prbb.g_01856
OG0000880	Prbe.g_00950	Prbb.g_01857
OG0000881	Prbe.g_00946	Prbb.g_01860
OG0000882	Prbe.g_00941	Prbb.g_01865
OG0000883	Prbe.g_00939	Prbb.g_01867
OG0000884	Prbe.g_00937	Prbb.g_01869
OG0000885	Prbe.g_00936	Prbb.g_01870
OG0000886	Prbe.g_00935	Prbb.g_01871
OG0000887	Prbe.g_00934	Prbb.g_01872
OG0000888	Prbe.g_00932	Prbb.g_01874
OG0000889	Prbe.g_00930	Prbb.g_01876
OG0000890	Prbe.g_00929	Prbb.g_01877
OG0000891	Prbe.g_00928	Prbb.g_01878
OG0000892	Prbe.g_00926	Prbb.g_01880
OG0000893	Prbe.g_00922	Prbb.g_01922
OG0000894	Prbe.g_00919	Prbb.g_01925
OG0000895	Prbe.g_01111	Prbb.g_01928
OG0000896	Prbe.g_01110	Prbb.g_01929
OG0000897	Prbe.g_01108	Prbb.g_01931
OG0000898	Prbe.g_01107	Prbb.g_01932
OG0000899	Prbe.g_01106	Prbb.g_01933
OG0000900	Prbe.g_01105	Prbb.g_01934
OG0000901	Prbe.g_01102	Prbb.g_01937
OG0000902	Prbe.g_01100	Prbb.g_01939
OG0000903	Prbe.g_01096	Prbb.g_01948
OG0000904	Prbe.g_01092	Prbb.g_01943
OG0000905	Prbe.g_01098	Prbb.g_01941
OG0000906	Prbe.g_01099	Prbb.g_01940
OG0000907	Prbe.g_01089	Prbb.g_01958
OG0000908	Prbe.g_01086	Prbb.g_01961
OG0000909	Prbe.g_01085	Prbb.g_01962
OG0000910	Prbe.g_01084	Prbb.g_01963
OG0000911	Prbe.g_01082	Prbb.g_01965
OG0000912	Prbe.g_01081	Prbb.g_01966
OG0000913	Prbe.g_01080	Prbb.g_01967
OG0000914	Prbe.g_01079	Prbb.g_01968
OG0000915	Prbe.g_01078	Prbb.g_01969
OG0000916	Prbe.g_00867	Prbb.g_01970
OG0000917	Prbe.g_00866	Prbb.g_01971
OG0000918	Prbe.g_00865	Prbb.g_01972
OG0000919	Prbe.g_00864	Prbb.g_01973
OG0000920	Prbe.g_00863	Prbb.g_01974
OG0000921	Prbe.g_00862	Prbb.g_01975
OG0000922	Prbe.g_00861	Prbb.g_01976
OG0000923	Prbe.g_00857	Prbb.g_01980
OG0000924	Prbe.g_00856	Prbb.g_01981
OG0000925	Prbe.g_00855	Prbb.g_01982
OG0000926	Prbe.g_00854	Prbb.g_01983
OG0000927	Prbe.g_00852	Prbb.g_01985
OG0000928	Prbe.g_00851	Prbb.g_01986
OG0000929	Prbe.g_00850	Prbb.g_01987
OG0000930	Prbe.g_00849	Prbb.g_01988
OG0000931	Prbe.g_00848	Prbb.g_01989
OG0000932	Prbe.g_00847	Prbb.g_01990
OG0000933	Prbe.g_00843	Prbb.g_01994
OG0000934	Prbe.g_00841	Prbb.g_01996
OG0000935	Prbe.g_00840	Prbb.g_01997
OG0000936	Prbe.g_00839	Prbb.g_01998
OG0000937	Prbe.g_00838	Prbb.g_01999
OG0000938	Prbe.g_00835	Prbb.g_02002
OG0000939	Prbe.g_00834	Prbb.g_02003
OG0000940	Prbe.g_00827	Prbb.g_02010
OG0000941	Prbe.g_00825	Prbb.g_02012
OG0000942	Prbe.g_00823	Prbb.g_02014
OG0000943	Prbe.g_00822	Prbb.g_02015
OG0000944	Prbe.g_00820	Prbb.g_02017
OG0000945	Prbe.g_00819	Prbb.g_02018
OG0000946	Prbe.g_00814	Prbb.g_02024
OG0000947	Prbe.g_00812	Prbb.g_02026
OG0000948	Prbe.g_00811	Prbb.g_02027
OG0000949	Prbe.g_00808	Prbb.g_02030
OG0000950	Prbe.g_00801	Prbb.g_02035
OG0000951	Prbe.g_00797	Prbb.g_02039
OG0000952	Prbe.g_00793	Prbb.g_02043
OG0000953	Prbe.g_00789	Prbb.g_02047
OG0000954	Prbe.g_00785	Prbb.g_02051
OG0000955	Prbe.g_00784	Prbb.g_02052
OG0000956	Prbe.g_00782	Prbb.g_02054
OG0000957	Prbe.g_00776	Prbb.g_02059
OG0000958	Prbe.g_00775	Prbb.g_02060
OG0000959	Prbe.g_00771	Prbb.g_02064
OG0000960	Prbe.g_00770	Prbb.g_02065
OG0000961	Prbe.g_00767	Prbb.g_02068
OG0000962	Prbe.g_00765	Prbb.g_02070
OG0000963	Prbe.g_00761	Prbb.g_02075
OG0000964	Prbe.g_00760	Prbb.g_02076
OG0000965	Prbe.g_00759	Prbb.g_02077
OG0000966	Prbe.g_00749	Prbb.g_02099
OG0000967	Prbe.g_00753	Prbb.g_02103
OG0000968	Prbe.g_00755	Prbb.g_02105
OG0000969	Prbe.g_00756	Prbb.g_02106
OG0000970	Prbe.g_01134	Prbb.g_02107
OG0000971	Prbe.g_01135	Prbb.g_02108
OG0000972	Prbe.g_01136	Prbb.g_02109
OG0000973	Prbe.g_01137	Prbb.g_02110
OG0000974	Prbe.g_01138	Prbb.g_02111
OG0000975	Prbe.g_01139	Prbb.g_02112
OG0000976	Prbe.g_01140	Prbb.g_02113
OG0000977	Prbe.g_01141	Prbb.g_02114
OG0000978	Prbe.g_01142	Prbb.g_02115
OG0000979	Prbe.g_01145	Prbb.g_02118
OG0000980	Prbe.g_01147	Prbb.g_02120
OG0000981	Prbe.g_01150	Prbb.g_02123
OG0000982	Prbe.g_01152	Prbb.g_02125
OG0000983	Prbe.g_01153	Prbb.g_02126
OG0000984	Prbe.g_01154	Prbb.g_02127
OG0000985	Prbe.g_01157	Prbb.g_02130
OG0000986	Prbe.g_01159	Prbb.g_02132
OG0000987	Prbe.g_01160	Prbb.g_02133
OG0000988	Prbe.g_01163	Prbb.g_02136
OG0000989	Prbe.g_01167	Prbb.g_02140
OG0000990	Prbe.g_01171	Prbb.g_02145
OG0000991	Prbe.g_01172	Prbb.g_02146
OG0000992	Prbe.g_01175	Prbb.g_02149
OG0000993	Prbe.g_01176	Prbb.g_02150
OG0000994	Prbe.g_01177	Prbb.g_02151
OG0000995	Prbe.g_01181	Prbb.g_02155
OG0000996	Prbe.g_01182	Prbb.g_02156
OG0000997	Prbe.g_01185	Prbb.g_02164
OG0000998	Prbe.g_01187	Prbb.g_02166
OG0000999	Prbe.g_01188	Prbb.g_02167
OG0001000	Prbe.g_01191	Prbb.g_02170
OG0001001	Prbe.g_01194	Prbb.g_02173
OG0001002	Prbe.g_01056	Prbb.g_02178
OG0001003	Prbe.g_01057	Prbb.g_02180
OG0001004	Prbe.g_01058	Prbb.g_02181
OG0001005	Prbe.g_01059	Prbb.g_02182
OG0001006	Prbe.g_01063	Prbb.g_02187
OG0001007	Prbe.g_01065	Prbb.g_02189
OG0001008	Prbe.g_01935	Prbb.g_00442
OG0001009	Prbe.g_00127	Prbb.g_00028
OG0001010	Prbe.g_00128	Prbb.g_00029
OG0001011	Prbe.g_00130	Prbb.g_00030
OG0001012	Prbe.g_00144	Prbb.g_00058
OG0001013	Prbe.g_00151	Prbb.g_00063
OG0001014	Prbe.g_00154	Prbb.g_00066
OG0001015	Prbe.g_00156	Prbb.g_00067
OG0001016	Prbe.g_00178	Prbb.g_00128
OG0001017	Prbe.g_00182	Prbb.g_00132
OG0001018	Prbe.g_00184	Prbb.g_00135
OG0001019	Prbe.g_00193	Prbb.g_00144
OG0001020	Prbe.g_01630	Prbb.g_00145
OG0001021	Prbe.g_01631	Prbb.g_00146
OG0001022	Prbe.g_01634	Prbb.g_00149
OG0001023	Prbe.g_01635	Prbb.g_00150
OG0001024	Prbe.g_01639	Prbb.g_00153
OG0001025	Prbe.g_01646	Prbb.g_00160
OG0001026	Prbe.g_01655	Prbb.g_00168
OG0001027	Prbe.g_01656	Prbb.g_00169
OG0001028	Prbe.g_01658	Prbb.g_00171
OG0001029	Prbe.g_01659	Prbb.g_00173
OG0001030	Prbe.g_01675	Prbb.g_00189
OG0001031	Prbe.g_01735	Prbb.g_00243
OG0001032	Prbe.g_01736	Prbb.g_00244
OG0001033	Prbe.g_01757	Prbb.g_00264
OG0001034	Prbe.g_01788	Prbb.g_00293
OG0001035	Prbe.g_01808	Prbb.g_00310
OG0001036	Prbe.g_01812	Prbb.g_00314
OG0001037	Prbe.g_01813	Prbb.g_00315
OG0001038	Prbe.g_01832	Prbb.g_00331
OG0001040	Prbe.g_01837	Prbb.g_00335
OG0001041	Prbe.g_01842	Prbb.g_00339
OG0001042	Prbe.g_01859	Prbb.g_00355
OG0001043	Prbe.g_01860	Prbb.g_00356
OG0001044	Prbe.g_01891	Prbb.g_00393
OG0001045	Prbe.g_01900	Prbb.g_00402
OG0001046	Prbe.g_01033	Prbb.g_01124
OG0001047	Prbe.g_01937	Prbb.g_00444
OG0001048	Prbe.g_01938	Prbb.g_00445
OG0001049	Prbe.g_01940	Prbb.g_00447
OG0001050	Prbe.g_01941	Prbb.g_00448
OG0001051	Prbe.g_01942	Prbb.g_00449
OG0001052	Prbe.g_00662	Prbb.g_00475
OG0001053	Prbe.g_00650	Prbb.g_00488
OG0001054	Prbe.g_00635	Prbb.g_00502
OG0001055	Prbe.g_00616	Prbb.g_00521
OG0001056	Prbe.g_00599	Prbb.g_00539
OG0001057	Prbe.g_00594	Prbb.g_00544
OG0001058	Prbe.g_00586	Prbb.g_00553
