Orthogroup	Pras	Prav
OG0000571	Pras.g_01525	Prav.g_01247
OG0000572	Pras.g_01526	Prav.g_01248
OG0000573	Pras.g_01529	Prav.g_01251
OG0000574	Pras.g_01530	Prav.g_01252
OG0000575	Pras.g_01531	Prav.g_01253
OG0000576	Pras.g_01532	Prav.g_01254
OG0000577	Pras.g_01533	Prav.g_01255
OG0000578	Pras.g_01534	Prav.g_01256
OG0000579	Pras.g_01535	Prav.g_01257
OG0000580	Pras.g_01536	Prav.g_01258
OG0000581	Pras.g_01537	Prav.g_01259
OG0000582	Pras.g_01538	Prav.g_01260
OG0000583	Pras.g_01539	Prav.g_01261
OG0000584	Pras.g_01540	Prav.g_01262
OG0000585	Pras.g_01541	Prav.g_01263
OG0000586	Pras.g_01543	Prav.g_01265
OG0000587	Pras.g_01544	Prav.g_01266
OG0000588	Pras.g_01546	Prav.g_01268
OG0000589	Pras.g_01547	Prav.g_01269
OG0000590	Pras.g_01549	Prav.g_01271
OG0000591	Pras.g_01555	Prav.g_01277
OG0000592	Pras.g_01556	Prav.g_01278
OG0000593	Pras.g_01557	Prav.g_01279
OG0000594	Pras.g_01559	Prav.g_01281
OG0000595	Pras.g_01560	Prav.g_01282
OG0000596	Pras.g_01561	Prav.g_01283
OG0000597	Pras.g_01563	Prav.g_01285
OG0000598	Pras.g_01564	Prav.g_01286
OG0000599	Pras.g_01565	Prav.g_01287
OG0000600	Pras.g_01566	Prav.g_01288
OG0000601	Pras.g_01568	Prav.g_01290
OG0000602	Pras.g_01569	Prav.g_01291
OG0000603	Pras.g_01570	Prav.g_01292
OG0000604	Pras.g_01571	Prav.g_01293
OG0000605	Pras.g_01572	Prav.g_01294
OG0000606	Pras.g_01573	Prav.g_01295
OG0000607	Pras.g_01575	Prav.g_01297
OG0000608	Pras.g_01576	Prav.g_01298
OG0000609	Pras.g_01580	Prav.g_01312
OG0000610	Pras.g_01581	Prav.g_01313
OG0000611	Pras.g_01607	Prav.g_00307
OG0000612	Pras.g_01608	Prav.g_00308
OG0000613	Pras.g_01609	Prav.g_00309
OG0000614	Pras.g_01610	Prav.g_00310
OG0000615	Pras.g_01612	Prav.g_00312
OG0000616	Pras.g_01613	Prav.g_00313
OG0000617	Pras.g_01614	Prav.g_00314
OG0000618	Pras.g_01615	Prav.g_00315
OG0000619	Pras.g_01616	Prav.g_00316
OG0000620	Pras.g_01617	Prav.g_00317
OG0000621	Pras.g_01618	Prav.g_00318
OG0000622	Pras.g_01619	Prav.g_00319
OG0000623	Pras.g_01620	Prav.g_00320
OG0000624	Pras.g_01621	Prav.g_00321
OG0000625	Pras.g_01622	Prav.g_00322
OG0000626	Pras.g_01623	Prav.g_00323
OG0000627	Pras.g_01624	Prav.g_00324
OG0000628	Pras.g_01625	Prav.g_00325
OG0000629	Pras.g_01626	Prav.g_00326
OG0000630	Pras.g_01627	Prav.g_00327
OG0000631	Pras.g_01629	Prav.g_00329
OG0000632	Pras.g_01645	Prav.g_00343
OG0000633	Pras.g_01649	Prav.g_00346
OG0000634	Pras.g_01664	Prav.g_00362
OG0000635	Pras.g_01665	Prav.g_00364
OG0000636	Pras.g_01666	Prav.g_00365
OG0000637	Pras.g_01667	Prav.g_00366
OG0000638	Pras.g_01679	Prav.g_00373
OG0000639	Pras.g_01688	Prav.g_00383
OG0000640	Pras.g_01690	Prav.g_00385
OG0000641	Pras.g_01692	Prav.g_00388
OG0000642	Pras.g_01693	Prav.g_00389
OG0000643	Pras.g_01694	Prav.g_00390
OG0000644	Pras.g_01695	Prav.g_00391
OG0000645	Pras.g_01696	Prav.g_00392
OG0000646	Pras.g_01697	Prav.g_00393
OG0000647	Pras.g_01698	Prav.g_00394
OG0000648	Pras.g_01700	Prav.g_00396
OG0000649	Pras.g_01701	Prav.g_00397
OG0000650	Pras.g_01702	Prav.g_00398
OG0000651	Pras.g_01703	Prav.g_00399
OG0000652	Pras.g_01704	Prav.g_00400
OG0000653	Pras.g_01705	Prav.g_00401
OG0000654	Pras.g_01707	Prav.g_00403
OG0000655	Pras.g_01709	Prav.g_00405
OG0000656	Pras.g_01710	Prav.g_00406
OG0000657	Pras.g_01711	Prav.g_00407
OG0000658	Pras.g_01712	Prav.g_00408
OG0000659	Pras.g_01713	Prav.g_00409
OG0000660	Pras.g_01714	Prav.g_00410
OG0000661	Pras.g_01715	Prav.g_00411
OG0000662	Pras.g_01716	Prav.g_00412
OG0000663	Pras.g_01717	Prav.g_00413
OG0000664	Pras.g_01718	Prav.g_00414
OG0000665	Pras.g_01719	Prav.g_00415
OG0000666	Pras.g_01720	Prav.g_00416
OG0000667	Pras.g_01721	Prav.g_00417
OG0000668	Pras.g_01722	Prav.g_00418
OG0000669	Pras.g_01724	Prav.g_00420
OG0000670	Pras.g_01725	Prav.g_00421
OG0000671	Pras.g_01726	Prav.g_00422
OG0000672	Pras.g_01727	Prav.g_00423
OG0000673	Pras.g_01728	Prav.g_00424
OG0000674	Pras.g_01729	Prav.g_00425
OG0000675	Pras.g_01731	Prav.g_00427
OG0000676	Pras.g_01732	Prav.g_00428
OG0000677	Pras.g_01734	Prav.g_00430
OG0000678	Pras.g_01736	Prav.g_00432
OG0000679	Pras.g_01737	Prav.g_00433
OG0000680	Pras.g_01738	Prav.g_00434
OG0000681	Pras.g_01739	Prav.g_00435
OG0000682	Pras.g_01740	Prav.g_00436
OG0000683	Pras.g_01742	Prav.g_00438
OG0000684	Pras.g_01743	Prav.g_00439
OG0000685	Pras.g_01744	Prav.g_00440
OG0000686	Pras.g_01745	Prav.g_00441
OG0000687	Pras.g_01746	Prav.g_00442
OG0000688	Pras.g_01747	Prav.g_00443
OG0000689	Pras.g_01748	Prav.g_00444
OG0000690	Pras.g_01749	Prav.g_00445
OG0000691	Pras.g_01750	Prav.g_00446
OG0000692	Pras.g_01752	Prav.g_00448
OG0000693	Pras.g_01753	Prav.g_00449
OG0000694	Pras.g_01754	Prav.g_00450
OG0000695	Pras.g_01755	Prav.g_00451
OG0000696	Pras.g_01756	Prav.g_00452
OG0000697	Pras.g_01758	Prav.g_00454
OG0000698	Pras.g_01760	Prav.g_00456
OG0000699	Pras.g_01761	Prav.g_00457
OG0000700	Pras.g_01788	Prav.g_00483
OG0000701	Pras.g_01791	Prav.g_00487
OG0000702	Pras.g_01792	Prav.g_00490
OG0000703	Pras.g_01793	Prav.g_00491
OG0000704	Pras.g_01794	Prav.g_00492
OG0000705	Pras.g_01795	Prav.g_00493
OG0000706	Pras.g_01796	Prav.g_00494
OG0000707	Pras.g_01798	Prav.g_00496
OG0000708	Pras.g_01799	Prav.g_00497
OG0000709	Pras.g_01801	Prav.g_00499
OG0000710	Pras.g_01802	Prav.g_00500
OG0000711	Pras.g_01803	Prav.g_00501
OG0000712	Pras.g_01804	Prav.g_00502
OG0000713	Pras.g_01805	Prav.g_00503
OG0000714	Pras.g_01807	Prav.g_00505
OG0000715	Pras.g_01808	Prav.g_00506
OG0000716	Pras.g_01810	Prav.g_00508
OG0000717	Pras.g_01811	Prav.g_00509
OG0000718	Pras.g_01812	Prav.g_00510
OG0000719	Pras.g_01814	Prav.g_00512
OG0000720	Pras.g_01815	Prav.g_00513
OG0000721	Pras.g_01818	Prav.g_00515
OG0000722	Pras.g_01819	Prav.g_00516
OG0000723	Pras.g_01820	Prav.g_00517
OG0000724	Pras.g_01821	Prav.g_00519
OG0000725	Pras.g_01822	Prav.g_00520
OG0000726	Pras.g_01823	Prav.g_00521
OG0000727	Pras.g_01824	Prav.g_00522
OG0000728	Pras.g_01825	Prav.g_00523
OG0000729	Pras.g_01826	Prav.g_00524
OG0000730	Pras.g_01827	Prav.g_00525
OG0000731	Pras.g_01828	Prav.g_00526
OG0000732	Pras.g_01829	Prav.g_00527
OG0000733	Pras.g_01830	Prav.g_00528
OG0000734	Pras.g_01831	Prav.g_00529
OG0000735	Pras.g_01833	Prav.g_00530
OG0000736	Pras.g_01834	Prav.g_00531
OG0000737	Pras.g_01835	Prav.g_00532
OG0000738	Pras.g_01836	Prav.g_00533
OG0000739	Pras.g_01837	Prav.g_00534
OG0000740	Pras.g_01838	Prav.g_00535
OG0000741	Pras.g_01839	Prav.g_00536
OG0000742	Pras.g_01841	Prav.g_00538
OG0000743	Pras.g_01842	Prav.g_00539
OG0000744	Pras.g_01843	Prav.g_00540
OG0000745	Pras.g_01844	Prav.g_00541
OG0000746	Pras.g_01845	Prav.g_00542
OG0000747	Pras.g_01846	Prav.g_00543
OG0000748	Pras.g_01847	Prav.g_00544
OG0000749	Pras.g_01848	Prav.g_00545
OG0000750	Pras.g_01849	Prav.g_00546
OG0000751	Pras.g_01850	Prav.g_00547
OG0000752	Pras.g_01851	Prav.g_00548
OG0000753	Pras.g_01853	Prav.g_00550
OG0000754	Pras.g_01854	Prav.g_00551
OG0000755	Pras.g_01855	Prav.g_00552
OG0000756	Pras.g_01856	Prav.g_00553
OG0000757	Pras.g_01857	Prav.g_00554
OG0000758	Pras.g_01858	Prav.g_00555
OG0000759	Pras.g_01860	Prav.g_00557
OG0000760	Pras.g_01861	Prav.g_00558
OG0000761	Pras.g_01862	Prav.g_00559
OG0000762	Pras.g_01864	Prav.g_00561
OG0000763	Pras.g_01865	Prav.g_00562
OG0000764	Pras.g_01866	Prav.g_00563
OG0000765	Pras.g_01867	Prav.g_00564
OG0000766	Pras.g_01868	Prav.g_00565
OG0000767	Pras.g_01870	Prav.g_00567
OG0000768	Pras.g_01871	Prav.g_00568
OG0000769	Pras.g_01872	Prav.g_00569
OG0000770	Pras.g_01873	Prav.g_00570
OG0000771	Pras.g_01874	Prav.g_00571
OG0000772	Pras.g_01875	Prav.g_00572
OG0000773	Pras.g_01876	Prav.g_00573
OG0000774	Pras.g_01877	Prav.g_00574
OG0000775	Pras.g_01878	Prav.g_00575
OG0000776	Pras.g_01881	Prav.g_00577
OG0000777	Pras.g_01883	Prav.g_00579
OG0000778	Pras.g_01884	Prav.g_00580
OG0000779	Pras.g_01885	Prav.g_00581
OG0000780	Pras.g_01887	Prav.g_00583
OG0000781	Pras.g_01889	Prav.g_00585
OG0000782	Pras.g_01890	Prav.g_00586
OG0000783	Pras.g_01903	Prav.g_00902
OG0000784	Pras.g_01905	Prav.g_00904
OG0000785	Pras.g_01906	Prav.g_00905
OG0000786	Pras.g_01907	Prav.g_00906
OG0000787	Pras.g_01908	Prav.g_00907
OG0000788	Pras.g_01912	Prav.g_00911
OG0000789	Pras.g_01914	Prav.g_00913
OG0000790	Pras.g_01915	Prav.g_00914
OG0000791	Pras.g_01916	Prav.g_00915
OG0000792	Pras.g_01917	Prav.g_00916
OG0000793	Pras.g_01918	Prav.g_00917
OG0000794	Pras.g_01920	Prav.g_00919
OG0000795	Pras.g_01923	Prav.g_00922
OG0000796	Pras.g_01924	Prav.g_00923
OG0000797	Pras.g_01926	Prav.g_00925
OG0000798	Pras.g_01927	Prav.g_00926
OG0000799	Pras.g_01928	Prav.g_00927
OG0000800	Pras.g_01929	Prav.g_00928
OG0000801	Pras.g_01932	Prav.g_00931
OG0000802	Pras.g_01933	Prav.g_00932
OG0000803	Pras.g_01935	Prav.g_00934
OG0000804	Pras.g_01936	Prav.g_00935
OG0000805	Pras.g_01937	Prav.g_00936
OG0000806	Pras.g_01939	Prav.g_00938
OG0000807	Pras.g_01964	Prav.g_00242
OG0000808	Pras.g_01973	Prav.g_00252
OG0000809	Pras.g_01976	Prav.g_00255
OG0000810	Pras.g_01977	Prav.g_00256
OG0000811	Pras.g_01984	Prav.g_00263
OG0000812	Pras.g_01988	Prav.g_00004
OG0000813	Pras.g_01992	Prav.g_00008
OG0000814	Pras.g_01994	Prav.g_00010
OG0000815	Pras.g_00009	Prav.g_00019
OG0000816	Pras.g_00024	Prav.g_00034
OG0000817	Pras.g_00025	Prav.g_00035
OG0000818	Pras.g_00030	Prav.g_00039
OG0000819	Pras.g_00037	Prav.g_00046
OG0000820	Pras.g_00041	Prav.g_00050
OG0000821	Pras.g_00043	Prav.g_00052
OG0000822	Pras.g_00044	Prav.g_00053
OG0000823	Pras.g_00045	Prav.g_00054
OG0000824	Pras.g_00046	Prav.g_00055
OG0000825	Pras.g_00047	Prav.g_00056
OG0000826	Pras.g_00048	Prav.g_00057
OG0000827	Pras.g_00049	Prav.g_00058
OG0000828	Pras.g_00050	Prav.g_00059
OG0000829	Pras.g_00051	Prav.g_00060
OG0000830	Pras.g_00052	Prav.g_00061
OG0000831	Pras.g_00055	Prav.g_00064
OG0000832	Pras.g_00057	Prav.g_00066
OG0000833	Pras.g_00058	Prav.g_00067
OG0000834	Pras.g_00059	Prav.g_00068
OG0000835	Pras.g_00060	Prav.g_00069
OG0000836	Pras.g_00061	Prav.g_00070
OG0000837	Pras.g_00063	Prav.g_00072
OG0000838	Pras.g_00064	Prav.g_00073
OG0000839	Pras.g_00065	Prav.g_00074
OG0000840	Pras.g_00066	Prav.g_00075
OG0000841	Pras.g_00067	Prav.g_00076
OG0000842	Pras.g_00068	Prav.g_00077
OG0000843	Pras.g_00069	Prav.g_01868
OG0000844	Pras.g_00070	Prav.g_01867
OG0000845	Pras.g_00071	Prav.g_01866
OG0000846	Pras.g_00074	Prav.g_01863
OG0000847	Pras.g_00076	Prav.g_01861
OG0000848	Pras.g_00077	Prav.g_01860
OG0000849	Pras.g_00078	Prav.g_01859
OG0000850	Pras.g_00079	Prav.g_01858
OG0000851	Pras.g_00080	Prav.g_01857
OG0000852	Pras.g_00082	Prav.g_01855
OG0000853	Pras.g_00083	Prav.g_01854
OG0000854	Pras.g_00085	Prav.g_01852
OG0000855	Pras.g_00086	Prav.g_01851
OG0000856	Pras.g_00087	Prav.g_01850
OG0000857	Pras.g_00088	Prav.g_01849
OG0000858	Pras.g_00089	Prav.g_01848
OG0000859	Pras.g_00090	Prav.g_01847
OG0000860	Pras.g_00091	Prav.g_01846
OG0000861	Pras.g_00092	Prav.g_01845
OG0000862	Pras.g_00093	Prav.g_01844
OG0000863	Pras.g_00094	Prav.g_01843
OG0000864	Pras.g_00095	Prav.g_01842
OG0000865	Pras.g_00097	Prav.g_01841
OG0000866	Pras.g_00098	Prav.g_01840
OG0000867	Pras.g_00099	Prav.g_01839
OG0000868	Pras.g_00100	Prav.g_01838
OG0000869	Pras.g_00102	Prav.g_01836
OG0000870	Pras.g_00103	Prav.g_01835
OG0000871	Pras.g_00105	Prav.g_01833
OG0000872	Pras.g_00106	Prav.g_01832
OG0000873	Pras.g_00108	Prav.g_01830
OG0000874	Pras.g_00109	Prav.g_01829
OG0000875	Pras.g_00110	Prav.g_01828
OG0000876	Pras.g_00111	Prav.g_01827
OG0000877	Pras.g_00113	Prav.g_01825
OG0000878	Pras.g_00178	Prav.g_01409
OG0000879	Pras.g_00197	Prav.g_01427
OG0000880	Pras.g_00198	Prav.g_01428
OG0000881	Pras.g_00199	Prav.g_01429
OG0000882	Pras.g_00200	Prav.g_01430
OG0000883	Pras.g_00201	Prav.g_01431
OG0000884	Pras.g_00204	Prav.g_01433
OG0000885	Pras.g_00205	Prav.g_01434
OG0000886	Pras.g_00206	Prav.g_01435
OG0000887	Pras.g_00207	Prav.g_01436
OG0000888	Pras.g_00208	Prav.g_01437
OG0000889	Pras.g_00211	Prav.g_01440
OG0000890	Pras.g_00212	Prav.g_01441
OG0000891	Pras.g_00213	Prav.g_01442
OG0000892	Pras.g_00214	Prav.g_01444
OG0000893	Pras.g_00216	Prav.g_01445
OG0000894	Pras.g_00217	Prav.g_01446
OG0000895	Pras.g_00218	Prav.g_01447
OG0000896	Pras.g_00219	Prav.g_01448
OG0000897	Pras.g_00220	Prav.g_01449
OG0000898	Pras.g_00223	Prav.g_01451
OG0000899	Pras.g_00224	Prav.g_01452
OG0000900	Pras.g_00232	Prav.g_01455
OG0000901	Pras.g_00236	Prav.g_01459
OG0000902	Pras.g_00237	Prav.g_01460
OG0000903	Pras.g_00238	Prav.g_01461
OG0000904	Pras.g_00240	Prav.g_01463
OG0000905	Pras.g_00242	Prav.g_01465
OG0000906	Pras.g_00244	Prav.g_01467
OG0000907	Pras.g_00245	Prav.g_01468
OG0000908	Pras.g_00248	Prav.g_01471
OG0000909	Pras.g_00252	Prav.g_01475
OG0000910	Pras.g_00253	Prav.g_01476
OG0000911	Pras.g_00254	Prav.g_01477
OG0000912	Pras.g_00255	Prav.g_01478
OG0000913	Pras.g_00256	Prav.g_01479
OG0000914	Pras.g_00257	Prav.g_01480
OG0000915	Pras.g_00258	Prav.g_01481
OG0000916	Pras.g_00259	Prav.g_01482
OG0000917	Pras.g_00260	Prav.g_01483
OG0000918	Pras.g_00261	Prav.g_01484
OG0000919	Pras.g_00262	Prav.g_01485
OG0000920	Pras.g_00263	Prav.g_01486
OG0000921	Pras.g_00264	Prav.g_01487
OG0000922	Pras.g_00265	Prav.g_01488
OG0000923	Pras.g_00266	Prav.g_01489
OG0000924	Pras.g_00267	Prav.g_01490
OG0000925	Pras.g_00268	Prav.g_01491
OG0000926	Pras.g_00289	Prav.g_01505
OG0000927	Pras.g_00332	Prav.g_01560
OG0000928	Pras.g_00333	Prav.g_01561
OG0000929	Pras.g_00334	Prav.g_01562
OG0000930	Pras.g_00335	Prav.g_01563
OG0000931	Pras.g_00336	Prav.g_01564
OG0000932	Pras.g_00338	Prav.g_01566
OG0000933	Pras.g_00339	Prav.g_01567
OG0000934	Pras.g_00340	Prav.g_01568
OG0000935	Pras.g_00341	Prav.g_01569
OG0000936	Pras.g_00342	Prav.g_01570
OG0000937	Pras.g_00343	Prav.g_01571
OG0000938	Pras.g_00344	Prav.g_01572
OG0000939	Pras.g_00345	Prav.g_01573
OG0000940	Pras.g_00346	Prav.g_01574
OG0000941	Pras.g_00348	Prav.g_01576
OG0000942	Pras.g_00349	Prav.g_01577
OG0000943	Pras.g_00352	Prav.g_01580
OG0000944	Pras.g_00353	Prav.g_01581
OG0000945	Pras.g_00354	Prav.g_01582
OG0000946	Pras.g_00355	Prav.g_01583
OG0000947	Pras.g_00356	Prav.g_01584
OG0000948	Pras.g_00357	Prav.g_01585
OG0000949	Pras.g_00358	Prav.g_01586
OG0000950	Pras.g_00359	Prav.g_01587
OG0000951	Pras.g_00360	Prav.g_01588
OG0000952	Pras.g_00361	Prav.g_01589
OG0000953	Pras.g_00362	Prav.g_01590
OG0000954	Pras.g_00363	Prav.g_01591
OG0000955	Pras.g_00364	Prav.g_01592
OG0000956	Pras.g_00365	Prav.g_01593
OG0000957	Pras.g_00366	Prav.g_01594
OG0000958	Pras.g_00367	Prav.g_01595
OG0000959	Pras.g_00368	Prav.g_01596
OG0000960	Pras.g_00369	Prav.g_01597
OG0000961	Pras.g_00373	Prav.g_01601
OG0000962	Pras.g_00374	Prav.g_01602
OG0000963	Pras.g_00375	Prav.g_01603
OG0000964	Pras.g_00377	Prav.g_01605
OG0000965	Pras.g_00378	Prav.g_01606
OG0000966	Pras.g_00379	Prav.g_01607
OG0000967	Pras.g_00380	Prav.g_01608
OG0000968	Pras.g_00381	Prav.g_01609
OG0000969	Pras.g_00382	Prav.g_01610
OG0000970	Pras.g_00384	Prav.g_01611
OG0000971	Pras.g_00385	Prav.g_01612
OG0000972	Pras.g_00386	Prav.g_01613
OG0000973	Pras.g_00387	Prav.g_01614
OG0000974	Pras.g_00389	Prav.g_01616
OG0000975	Pras.g_00392	Prav.g_01619
OG0000976	Pras.g_00394	Prav.g_01621
OG0000977	Pras.g_00395	Prav.g_01622
OG0000978	Pras.g_00396	Prav.g_01623
OG0000979	Pras.g_00399	Prav.g_01625
OG0000980	Pras.g_00400	Prav.g_01626
OG0000981	Pras.g_00401	Prav.g_01627
OG0000982	Pras.g_00402	Prav.g_01628
OG0000983	Pras.g_00405	Prav.g_01630
OG0000984	Pras.g_00406	Prav.g_01631
OG0000985	Pras.g_00407	Prav.g_01632
OG0000986	Pras.g_00408	Prav.g_01633
OG0000987	Pras.g_00409	Prav.g_01634
OG0000988	Pras.g_00410	Prav.g_01635
OG0000989	Pras.g_00411	Prav.g_01636
OG0000990	Pras.g_00412	Prav.g_01637
OG0000991	Pras.g_00413	Prav.g_01638
OG0000992	Pras.g_00414	Prav.g_01639
OG0000993	Pras.g_00415	Prav.g_01640
OG0000994	Pras.g_00416	Prav.g_01641
OG0000995	Pras.g_00417	Prav.g_01642
OG0000996	Pras.g_00418	Prav.g_01643
OG0000997	Pras.g_00419	Prav.g_01644
OG0000998	Pras.g_00420	Prav.g_01645
OG0000999	Pras.g_00421	Prav.g_01646
OG0001000	Pras.g_00422	Prav.g_01647
OG0001001	Pras.g_00424	Prav.g_01649
OG0001002	Pras.g_00425	Prav.g_01650
OG0001003	Pras.g_00426	Prav.g_01651
OG0001004	Pras.g_00427	Prav.g_01652
OG0001005	Pras.g_00428	Prav.g_01653
OG0001006	Pras.g_00429	Prav.g_01654
OG0001007	Pras.g_00430	Prav.g_01655
OG0001008	Pras.g_00432	Prav.g_01657
OG0001009	Pras.g_00433	Prav.g_01658
OG0001010	Pras.g_00441	Prav.g_01664
OG0001011	Pras.g_00448	Prav.g_01671
OG0001012	Pras.g_00473	Prav.g_01699
OG0001013	Pras.g_00544	Prav.g_01755
OG0001014	Pras.g_00545	Prav.g_01756
OG0001015	Pras.g_00551	Prav.g_01762
OG0001016	Pras.g_00552	Prav.g_01763
OG0001017	Pras.g_00553	Prav.g_01764
OG0001018	Pras.g_00554	Prav.g_01765
OG0001019	Pras.g_00556	Prav.g_01767
OG0001020	Pras.g_00557	Prav.g_01768
OG0001021	Pras.g_00558	Prav.g_01769
OG0001022	Pras.g_00559	Prav.g_01770
OG0001023	Pras.g_00560	Prav.g_01771
OG0001024	Pras.g_00561	Prav.g_01772
OG0001025	Pras.g_00562	Prav.g_01773
OG0001026	Pras.g_00564	Prav.g_01775
OG0001027	Pras.g_00565	Prav.g_01776
OG0001028	Pras.g_00566	Prav.g_01777
OG0001029	Pras.g_00567	Prav.g_01778
OG0001030	Pras.g_00568	Prav.g_01779
OG0001031	Pras.g_00569	Prav.g_01780
OG0001032	Pras.g_00570	Prav.g_01781
OG0001033	Pras.g_00571	Prav.g_01782
OG0001034	Pras.g_00572	Prav.g_01783
OG0001035	Pras.g_00574	Prav.g_01785
OG0001036	Pras.g_00575	Prav.g_01786
OG0001037	Pras.g_00576	Prav.g_01787
OG0001038	Pras.g_00577	Prav.g_01788
OG0001039	Pras.g_00578	Prav.g_01789
OG0001040	Pras.g_00579	Prav.g_01790
OG0001041	Pras.g_00580	Prav.g_01791
OG0001042	Pras.g_00581	Prav.g_01792
OG0001043	Pras.g_00582	Prav.g_01793
OG0001044	Pras.g_00583	Prav.g_01794
OG0001045	Pras.g_00584	Prav.g_01795
OG0001046	Pras.g_00585	Prav.g_01796
OG0001047	Pras.g_00588	Prav.g_01799
OG0001048	Pras.g_00590	Prav.g_01801
OG0001049	Pras.g_00591	Prav.g_01802
OG0001050	Pras.g_00592	Prav.g_01803
OG0001051	Pras.g_00593	Prav.g_01804
OG0001052	Pras.g_00594	Prav.g_01805
OG0001053	Pras.g_00596	Prav.g_01807
OG0001054	Pras.g_00598	Prav.g_01809
OG0001055	Pras.g_00599	Prav.g_01810
OG0001056	Pras.g_00600	Prav.g_01811
OG0001057	Pras.g_00601	Prav.g_01812
OG0001058	Pras.g_00602	Prav.g_01813
OG0001059	Pras.g_00603	Prav.g_01814
OG0001060	Pras.g_00604	Prav.g_01815
OG0001061	Pras.g_00605	Prav.g_01816
OG0001062	Pras.g_00606	Prav.g_01817
OG0001063	Pras.g_00607	Prav.g_01818
OG0001064	Pras.g_00609	Prav.g_00264
OG0001065	Pras.g_00613	Prav.g_00268
OG0001066	Pras.g_00614	Prav.g_00269
OG0001067	Pras.g_00615	Prav.g_00270
OG0001068	Pras.g_00617	Prav.g_00272
OG0001069	Pras.g_00618	Prav.g_00273
OG0001070	Pras.g_00619	Prav.g_00274
OG0001071	Pras.g_00620	Prav.g_00275
OG0001072	Pras.g_00621	Prav.g_00276
OG0001073	Pras.g_00622	Prav.g_00277
OG0001074	Pras.g_00623	Prav.g_00278
OG0001075	Pras.g_00624	Prav.g_00279
OG0001076	Pras.g_00625	Prav.g_00280
OG0001077	Pras.g_00626	Prav.g_00281
OG0001078	Pras.g_00627	Prav.g_00282
OG0001079	Pras.g_00628	Prav.g_00283
OG0001080	Pras.g_00629	Prav.g_00284
OG0001081	Pras.g_00632	Prav.g_00287
OG0001082	Pras.g_00633	Prav.g_00288
OG0001083	Pras.g_00634	Prav.g_00289
OG0001084	Pras.g_00636	Prav.g_00291
OG0001085	Pras.g_00637	Prav.g_00292
OG0001086	Pras.g_00638	Prav.g_00293
OG0001087	Pras.g_00639	Prav.g_00294
OG0001088	Pras.g_00640	Prav.g_00295
OG0001089	Pras.g_00645	Prav.g_00590
OG0001090	Pras.g_00647	Prav.g_00592
OG0001091	Pras.g_00648	Prav.g_00593
OG0001092	Pras.g_00649	Prav.g_00594
OG0001093	Pras.g_00650	Prav.g_00595
OG0001094	Pras.g_00651	Prav.g_00596
OG0001095	Pras.g_00652	Prav.g_00597
OG0001096	Pras.g_00653	Prav.g_00598
OG0001097	Pras.g_00654	Prav.g_00599
OG0001098	Pras.g_00655	Prav.g_00600
OG0001099	Pras.g_00656	Prav.g_00601
OG0001100	Pras.g_00657	Prav.g_00602
OG0001101	Pras.g_00658	Prav.g_00603
OG0001102	Pras.g_00659	Prav.g_00604
OG0001103	Pras.g_00660	Prav.g_00605
OG0001104	Pras.g_00661	Prav.g_00606
OG0001105	Pras.g_00662	Prav.g_00607
OG0001106	Pras.g_00663	Prav.g_00608
OG0001107	Pras.g_00664	Prav.g_00609
OG0001108	Pras.g_00665	Prav.g_00610
OG0001109	Pras.g_00666	Prav.g_00611
OG0001110	Pras.g_00667	Prav.g_00612
OG0001111	Pras.g_00668	Prav.g_00613
OG0001112	Pras.g_00669	Prav.g_00614
OG0001113	Pras.g_00670	Prav.g_00615
OG0001114	Pras.g_00671	Prav.g_00616
OG0001115	Pras.g_00672	Prav.g_00617
OG0001116	Pras.g_00673	Prav.g_00618
OG0001117	Pras.g_00674	Prav.g_00619
OG0001118	Pras.g_00675	Prav.g_00620
OG0001119	Pras.g_00676	Prav.g_00621
OG0001120	Pras.g_00677	Prav.g_00622
OG0001121	Pras.g_00679	Prav.g_00624
OG0001122	Pras.g_00680	Prav.g_00625
OG0001123	Pras.g_00681	Prav.g_00626
OG0001124	Pras.g_00683	Prav.g_00628
OG0001125	Pras.g_00685	Prav.g_00630
OG0001126	Pras.g_00686	Prav.g_00631
OG0001127	Pras.g_00688	Prav.g_00633
OG0001128	Pras.g_00689	Prav.g_00634
OG0001129	Pras.g_00690	Prav.g_00635
OG0001130	Pras.g_00693	Prav.g_00638
OG0001131	Pras.g_00694	Prav.g_00639
OG0001132	Pras.g_00695	Prav.g_00640
OG0001133	Pras.g_00696	Prav.g_00641
OG0001134	Pras.g_00697	Prav.g_00642
OG0001135	Pras.g_00698	Prav.g_00643
OG0001136	Pras.g_00699	Prav.g_00644
OG0001137	Pras.g_00700	Prav.g_00645
OG0001138	Pras.g_00701	Prav.g_00646
OG0001139	Pras.g_00702	Prav.g_00647
OG0001140	Pras.g_00703	Prav.g_00648
OG0001141	Pras.g_00704	Prav.g_00649
OG0001142	Pras.g_00707	Prav.g_00653
OG0001143	Pras.g_00708	Prav.g_00654
OG0001144	Pras.g_00709	Prav.g_00655
OG0001145	Pras.g_00710	Prav.g_00656
OG0001146	Pras.g_00711	Prav.g_00657
OG0001147	Pras.g_00712	Prav.g_00658
OG0001148	Pras.g_00713	Prav.g_00659
OG0001149	Pras.g_00715	Prav.g_00661
OG0001150	Pras.g_00716	Prav.g_00662
OG0001151	Pras.g_00718	Prav.g_00664
OG0001152	Pras.g_00719	Prav.g_00665
