Orthogroup	Pras	Prai
OG0000571	Pras.g_01525	Prai.g_00678
OG0000572	Pras.g_01526	Prai.g_00679
OG0000573	Pras.g_01529	Prai.g_00682
OG0000574	Pras.g_01530	Prai.g_00683
OG0000575	Pras.g_01531	Prai.g_00684
OG0000576	Pras.g_01532	Prai.g_00685
OG0000577	Pras.g_01533	Prai.g_00686
OG0000578	Pras.g_01534	Prai.g_00687
OG0000579	Pras.g_01535	Prai.g_00688
OG0000580	Pras.g_01536	Prai.g_00689
OG0000581	Pras.g_01537	Prai.g_00690
OG0000582	Pras.g_01538	Prai.g_00691
OG0000583	Pras.g_01539	Prai.g_00692
OG0000584	Pras.g_01540	Prai.g_00693
OG0000585	Pras.g_01541	Prai.g_00694
OG0000586	Pras.g_01543	Prai.g_00696
OG0000587	Pras.g_01544	Prai.g_00697
OG0000588	Pras.g_01546	Prai.g_00699
OG0000589	Pras.g_01547	Prai.g_00700
OG0000590	Pras.g_01549	Prai.g_00702
OG0000591	Pras.g_01555	Prai.g_00708
OG0000592	Pras.g_01556	Prai.g_00709
OG0000593	Pras.g_01557	Prai.g_00710
OG0000594	Pras.g_01559	Prai.g_00712
OG0000595	Pras.g_01560	Prai.g_00713
OG0000596	Pras.g_01561	Prai.g_00714
OG0000597	Pras.g_01563	Prai.g_00716
OG0000598	Pras.g_01564	Prai.g_00717
OG0000599	Pras.g_01565	Prai.g_00718
OG0000600	Pras.g_01566	Prai.g_00719
OG0000601	Pras.g_01568	Prai.g_00721
OG0000602	Pras.g_01569	Prai.g_00722
OG0000603	Pras.g_01570	Prai.g_00723
OG0000604	Pras.g_01571	Prai.g_00724
OG0000605	Pras.g_01572	Prai.g_00725
OG0000606	Pras.g_01573	Prai.g_00726
OG0000607	Pras.g_01575	Prai.g_00728
OG0000608	Pras.g_01576	Prai.g_00729
OG0000609	Pras.g_01580	Prai.g_00732
OG0000610	Pras.g_01581	Prai.g_00733
OG0000611	Pras.g_01607	Prai.g_00749
OG0000612	Pras.g_01608	Prai.g_00750
OG0000613	Pras.g_01609	Prai.g_00751
OG0000614	Pras.g_01610	Prai.g_00752
OG0000615	Pras.g_01612	Prai.g_00754
OG0000616	Pras.g_01613	Prai.g_00755
OG0000617	Pras.g_01614	Prai.g_00756
OG0000618	Pras.g_01615	Prai.g_00757
OG0000619	Pras.g_01616	Prai.g_00758
OG0000620	Pras.g_01617	Prai.g_00759
OG0000621	Pras.g_01618	Prai.g_00760
OG0000622	Pras.g_01619	Prai.g_00761
OG0000623	Pras.g_01620	Prai.g_00762
OG0000624	Pras.g_01621	Prai.g_00763
OG0000625	Pras.g_01622	Prai.g_00764
OG0000626	Pras.g_01623	Prai.g_00765
OG0000627	Pras.g_01624	Prai.g_00766
OG0000628	Pras.g_01625	Prai.g_00767
OG0000629	Pras.g_01626	Prai.g_00768
OG0000630	Pras.g_01627	Prai.g_00769
OG0000631	Pras.g_01629	Prai.g_00771
OG0000632	Pras.g_01645	Prai.g_00899
OG0000633	Pras.g_01649	Prai.g_00894
OG0000634	Pras.g_01664	Prai.g_00883
OG0000635	Pras.g_01665	Prai.g_00882
OG0000636	Pras.g_01666	Prai.g_00881
OG0000637	Pras.g_01667	Prai.g_00880
OG0000638	Pras.g_01679	Prai.g_00869
OG0000639	Pras.g_01688	Prai.g_00860
OG0000640	Pras.g_01690	Prai.g_00858
OG0000641	Pras.g_01692	Prai.g_00857
OG0000642	Pras.g_01693	Prai.g_00856
OG0000643	Pras.g_01694	Prai.g_00855
OG0000644	Pras.g_01695	Prai.g_00854
OG0000645	Pras.g_01696	Prai.g_00853
OG0000646	Pras.g_01697	Prai.g_00852
OG0000647	Pras.g_01698	Prai.g_00851
OG0000648	Pras.g_01700	Prai.g_00849
OG0000649	Pras.g_01701	Prai.g_00848
OG0000650	Pras.g_01702	Prai.g_00847
OG0000651	Pras.g_01703	Prai.g_00846
OG0000652	Pras.g_01704	Prai.g_00845
OG0000653	Pras.g_01705	Prai.g_00844
OG0000654	Pras.g_01707	Prai.g_00842
OG0000655	Pras.g_01709	Prai.g_00839
OG0000656	Pras.g_01710	Prai.g_00838
OG0000657	Pras.g_01711	Prai.g_00837
OG0000658	Pras.g_01712	Prai.g_00836
OG0000659	Pras.g_01713	Prai.g_00835
OG0000660	Pras.g_01714	Prai.g_00834
OG0000661	Pras.g_01715	Prai.g_00833
OG0000662	Pras.g_01716	Prai.g_00832
OG0000663	Pras.g_01717	Prai.g_00831
OG0000664	Pras.g_01718	Prai.g_00830
OG0000665	Pras.g_01719	Prai.g_00829
OG0000666	Pras.g_01720	Prai.g_00828
OG0000667	Pras.g_01721	Prai.g_00827
OG0000668	Pras.g_01722	Prai.g_00826
OG0000669	Pras.g_01724	Prai.g_00824
OG0000670	Pras.g_01725	Prai.g_00823
OG0000671	Pras.g_01726	Prai.g_00822
OG0000672	Pras.g_01727	Prai.g_00821
OG0000673	Pras.g_01728	Prai.g_00820
OG0000674	Pras.g_01729	Prai.g_00819
OG0000675	Pras.g_01731	Prai.g_00817
OG0000676	Pras.g_01732	Prai.g_00816
OG0000677	Pras.g_01734	Prai.g_00813
OG0000678	Pras.g_01736	Prai.g_00811
OG0000679	Pras.g_01737	Prai.g_00810
OG0000680	Pras.g_01738	Prai.g_00809
OG0000681	Pras.g_01739	Prai.g_00808
OG0000682	Pras.g_01740	Prai.g_00807
OG0000683	Pras.g_01742	Prai.g_00805
OG0000684	Pras.g_01743	Prai.g_00804
OG0000685	Pras.g_01744	Prai.g_00803
OG0000686	Pras.g_01745	Prai.g_00802
OG0000687	Pras.g_01746	Prai.g_00801
OG0000688	Pras.g_01747	Prai.g_00800
OG0000689	Pras.g_01748	Prai.g_00799
OG0000690	Pras.g_01749	Prai.g_00798
OG0000691	Pras.g_01750	Prai.g_00797
OG0000692	Pras.g_01752	Prai.g_00795
OG0000693	Pras.g_01753	Prai.g_00794
OG0000694	Pras.g_01754	Prai.g_00793
OG0000695	Pras.g_01755	Prai.g_00792
OG0000696	Pras.g_01756	Prai.g_00791
OG0000697	Pras.g_01758	Prai.g_00789
OG0000698	Pras.g_01760	Prai.g_00787
OG0000699	Pras.g_01761	Prai.g_00786
OG0000700	Pras.g_01788	Prai.g_01060
OG0000701	Pras.g_01791	Prai.g_01057
OG0000702	Pras.g_01792	Prai.g_01054
OG0000703	Pras.g_01793	Prai.g_01053
OG0000704	Pras.g_01794	Prai.g_01052
OG0000705	Pras.g_01795	Prai.g_01051
OG0000706	Pras.g_01796	Prai.g_01050
OG0000707	Pras.g_01798	Prai.g_01049
OG0000708	Pras.g_01799	Prai.g_01048
OG0000709	Pras.g_01801	Prai.g_01046
OG0000710	Pras.g_01802	Prai.g_01045
OG0000711	Pras.g_01803	Prai.g_01044
OG0000712	Pras.g_01804	Prai.g_01043
OG0000713	Pras.g_01805	Prai.g_01042
OG0000714	Pras.g_01807	Prai.g_01040
OG0000715	Pras.g_01808	Prai.g_01039
OG0000716	Pras.g_01810	Prai.g_01037
OG0000717	Pras.g_01811	Prai.g_01036
OG0000718	Pras.g_01812	Prai.g_01035
OG0000719	Pras.g_01814	Prai.g_01033
OG0000720	Pras.g_01815	Prai.g_01032
OG0000721	Pras.g_01818	Prai.g_01030
OG0000722	Pras.g_01819	Prai.g_01029
OG0000723	Pras.g_01820	Prai.g_01028
OG0000724	Pras.g_01821	Prai.g_01027
OG0000725	Pras.g_01822	Prai.g_01026
OG0000726	Pras.g_01823	Prai.g_01025
OG0000727	Pras.g_01824	Prai.g_01024
OG0000728	Pras.g_01825	Prai.g_01023
OG0000729	Pras.g_01826	Prai.g_01022
OG0000730	Pras.g_01827	Prai.g_01021
OG0000731	Pras.g_01828	Prai.g_01020
OG0000732	Pras.g_01829	Prai.g_01019
OG0000733	Pras.g_01830	Prai.g_01018
OG0000734	Pras.g_01831	Prai.g_01017
OG0000735	Pras.g_01833	Prai.g_01015
OG0000736	Pras.g_01834	Prai.g_01014
OG0000737	Pras.g_01835	Prai.g_01013
OG0000738	Pras.g_01836	Prai.g_01012
OG0000739	Pras.g_01837	Prai.g_01011
OG0000740	Pras.g_01838	Prai.g_01010
OG0000741	Pras.g_01839	Prai.g_01009
OG0000742	Pras.g_01841	Prai.g_01007
OG0000743	Pras.g_01842	Prai.g_01006
OG0000744	Pras.g_01843	Prai.g_01005
OG0000745	Pras.g_01844	Prai.g_01004
OG0000746	Pras.g_01845	Prai.g_01003
OG0000747	Pras.g_01846	Prai.g_01002
OG0000748	Pras.g_01847	Prai.g_01001
OG0000749	Pras.g_01848	Prai.g_01000
OG0000750	Pras.g_01849	Prai.g_00999
OG0000751	Pras.g_01850	Prai.g_00998
OG0000752	Pras.g_01851	Prai.g_00997
OG0000753	Pras.g_01853	Prai.g_00995
OG0000754	Pras.g_01854	Prai.g_00994
OG0000755	Pras.g_01855	Prai.g_00993
OG0000756	Pras.g_01856	Prai.g_00992
OG0000757	Pras.g_01857	Prai.g_00991
OG0000758	Pras.g_01858	Prai.g_00990
OG0000759	Pras.g_01860	Prai.g_00988
OG0000760	Pras.g_01861	Prai.g_00987
OG0000761	Pras.g_01862	Prai.g_00986
OG0000762	Pras.g_01864	Prai.g_00984
OG0000763	Pras.g_01865	Prai.g_00983
OG0000764	Pras.g_01866	Prai.g_00982
OG0000765	Pras.g_01867	Prai.g_00981
OG0000766	Pras.g_01868	Prai.g_00980
OG0000767	Pras.g_01870	Prai.g_00978
OG0000768	Pras.g_01871	Prai.g_00977
OG0000769	Pras.g_01872	Prai.g_00976
OG0000770	Pras.g_01873	Prai.g_00975
OG0000771	Pras.g_01874	Prai.g_00974
OG0000772	Pras.g_01875	Prai.g_00973
OG0000773	Pras.g_01876	Prai.g_00972
OG0000774	Pras.g_01877	Prai.g_00971
OG0000775	Pras.g_01878	Prai.g_00970
OG0000776	Pras.g_01881	Prai.g_00968
OG0000777	Pras.g_01883	Prai.g_00966
OG0000778	Pras.g_01884	Prai.g_00965
OG0000779	Pras.g_01885	Prai.g_00964
OG0000780	Pras.g_01887	Prai.g_00962
OG0000781	Pras.g_01889	Prai.g_00960
OG0000782	Pras.g_01890	Prai.g_00959
OG0000783	Pras.g_01903	Prai.g_00948
OG0000784	Pras.g_01905	Prai.g_00946
OG0000785	Pras.g_01906	Prai.g_00945
OG0000786	Pras.g_01907	Prai.g_00944
OG0000787	Pras.g_01908	Prai.g_00943
OG0000788	Pras.g_01912	Prai.g_00940
OG0000789	Pras.g_01914	Prai.g_00938
OG0000790	Pras.g_01915	Prai.g_00937
OG0000791	Pras.g_01916	Prai.g_00936
OG0000792	Pras.g_01917	Prai.g_00935
OG0000793	Pras.g_01918	Prai.g_00934
OG0000794	Pras.g_01920	Prai.g_00932
OG0000795	Pras.g_01923	Prai.g_00929
OG0000796	Pras.g_01924	Prai.g_00928
OG0000797	Pras.g_01926	Prai.g_00926
OG0000798	Pras.g_01927	Prai.g_00925
OG0000799	Pras.g_01928	Prai.g_00924
OG0000800	Pras.g_01929	Prai.g_00923
OG0000801	Pras.g_01932	Prai.g_00920
OG0000802	Pras.g_01933	Prai.g_00919
OG0000803	Pras.g_01935	Prai.g_00917
OG0000804	Pras.g_01936	Prai.g_00916
OG0000805	Pras.g_01937	Prai.g_00915
OG0000806	Pras.g_01939	Prai.g_00913
OG0000807	Pras.g_01964	Prai.g_01088
OG0000808	Pras.g_01973	Prai.g_01098
OG0000809	Pras.g_01976	Prai.g_01101
OG0000810	Pras.g_01977	Prai.g_01102
OG0000811	Pras.g_01984	Prai.g_01109
OG0000812	Pras.g_01988	Prai.g_01113
OG0000813	Pras.g_01992	Prai.g_01117
OG0000814	Pras.g_01994	Prai.g_01119
OG0000815	Pras.g_00009	Prai.g_01130
OG0000816	Pras.g_00024	Prai.g_01144
OG0000817	Pras.g_00025	Prai.g_01145
OG0000818	Pras.g_00030	Prai.g_01151
OG0000819	Pras.g_00037	Prai.g_01153
OG0000820	Pras.g_00041	Prai.g_01157
OG0000821	Pras.g_00043	Prai.g_01159
OG0000822	Pras.g_00044	Prai.g_01160
OG0000823	Pras.g_00045	Prai.g_01161
OG0000824	Pras.g_00046	Prai.g_01162
OG0000825	Pras.g_00047	Prai.g_01163
OG0000826	Pras.g_00048	Prai.g_01164
OG0000827	Pras.g_00049	Prai.g_01165
OG0000828	Pras.g_00050	Prai.g_01166
OG0000829	Pras.g_00051	Prai.g_01167
OG0000830	Pras.g_00052	Prai.g_01168
OG0000831	Pras.g_00055	Prai.g_01170
OG0000832	Pras.g_00057	Prai.g_01172
OG0000833	Pras.g_00058	Prai.g_01173
OG0000834	Pras.g_00059	Prai.g_01174
OG0000835	Pras.g_00060	Prai.g_01175
OG0000836	Pras.g_00061	Prai.g_01176
OG0000837	Pras.g_00063	Prai.g_01178
OG0000838	Pras.g_00064	Prai.g_01179
OG0000839	Pras.g_00065	Prai.g_01180
OG0000840	Pras.g_00066	Prai.g_01181
OG0000841	Pras.g_00067	Prai.g_01182
OG0000842	Pras.g_00068	Prai.g_01183
OG0000843	Pras.g_00069	Prai.g_01184
OG0000844	Pras.g_00070	Prai.g_01185
OG0000845	Pras.g_00071	Prai.g_01186
OG0000846	Pras.g_00074	Prai.g_01189
OG0000847	Pras.g_00076	Prai.g_01191
OG0000848	Pras.g_00077	Prai.g_01192
OG0000849	Pras.g_00078	Prai.g_01193
OG0000850	Pras.g_00079	Prai.g_01194
OG0000851	Pras.g_00080	Prai.g_01196
OG0000852	Pras.g_00082	Prai.g_01198
OG0000853	Pras.g_00083	Prai.g_01200
OG0000854	Pras.g_00085	Prai.g_01202
OG0000855	Pras.g_00086	Prai.g_01203
OG0000856	Pras.g_00087	Prai.g_01204
OG0000857	Pras.g_00088	Prai.g_01205
OG0000858	Pras.g_00089	Prai.g_01206
OG0000859	Pras.g_00090	Prai.g_01207
OG0000860	Pras.g_00091	Prai.g_01208
OG0000861	Pras.g_00092	Prai.g_01209
OG0000862	Pras.g_00093	Prai.g_01210
OG0000863	Pras.g_00094	Prai.g_01211
OG0000864	Pras.g_00095	Prai.g_01212
OG0000865	Pras.g_00097	Prai.g_01213
OG0000866	Pras.g_00098	Prai.g_01214
OG0000867	Pras.g_00099	Prai.g_01215
OG0000868	Pras.g_00100	Prai.g_01216
OG0000869	Pras.g_00102	Prai.g_01218
OG0000870	Pras.g_00103	Prai.g_01219
OG0000871	Pras.g_00105	Prai.g_01221
OG0000872	Pras.g_00106	Prai.g_01222
OG0000873	Pras.g_00108	Prai.g_01224
OG0000874	Pras.g_00109	Prai.g_01225
OG0000875	Pras.g_00110	Prai.g_01226
OG0000876	Pras.g_00111	Prai.g_01227
OG0000877	Pras.g_00113	Prai.g_01229
OG0000878	Pras.g_00178	Prai.g_01310
OG0000879	Pras.g_00197	Prai.g_01323
OG0000880	Pras.g_00198	Prai.g_01324
OG0000881	Pras.g_00199	Prai.g_01325
OG0000882	Pras.g_00200	Prai.g_01326
OG0000883	Pras.g_00201	Prai.g_01327
OG0000884	Pras.g_00204	Prai.g_01330
OG0000885	Pras.g_00205	Prai.g_01331
OG0000886	Pras.g_00206	Prai.g_01332
OG0000887	Pras.g_00207	Prai.g_01333
OG0000888	Pras.g_00208	Prai.g_01334
OG0000889	Pras.g_00211	Prai.g_01337
OG0000890	Pras.g_00212	Prai.g_01338
OG0000891	Pras.g_00213	Prai.g_01339
OG0000892	Pras.g_00214	Prai.g_01341
OG0000893	Pras.g_00216	Prai.g_01342
OG0000894	Pras.g_00217	Prai.g_01343
OG0000895	Pras.g_00218	Prai.g_01344
OG0000896	Pras.g_00219	Prai.g_01345
OG0000897	Pras.g_00220	Prai.g_01346
OG0000898	Pras.g_00223	Prai.g_01348
OG0000899	Pras.g_00224	Prai.g_01349
OG0000900	Pras.g_00232	Prai.g_01353
OG0000901	Pras.g_00236	Prai.g_01357
OG0000902	Pras.g_00237	Prai.g_01358
OG0000904	Pras.g_00240	Prai.g_01360
OG0000905	Pras.g_00242	Prai.g_01362
OG0000906	Pras.g_00244	Prai.g_01364
OG0000907	Pras.g_00245	Prai.g_01365
OG0000908	Pras.g_00248	Prai.g_01368
OG0000909	Pras.g_00252	Prai.g_01372
OG0000910	Pras.g_00253	Prai.g_01373
OG0000911	Pras.g_00254	Prai.g_01374
OG0000912	Pras.g_00255	Prai.g_01375
OG0000913	Pras.g_00256	Prai.g_01376
OG0000914	Pras.g_00257	Prai.g_01377
OG0000915	Pras.g_00258	Prai.g_01378
OG0000916	Pras.g_00259	Prai.g_01379
OG0000917	Pras.g_00260	Prai.g_01380
OG0000918	Pras.g_00261	Prai.g_01381
OG0000919	Pras.g_00262	Prai.g_01382
OG0000920	Pras.g_00263	Prai.g_01383
OG0000921	Pras.g_00264	Prai.g_01384
OG0000922	Pras.g_00265	Prai.g_01385
OG0000923	Pras.g_00266	Prai.g_01386
OG0000924	Pras.g_00267	Prai.g_01387
OG0000925	Pras.g_00268	Prai.g_01388
OG0000926	Pras.g_00289	Prai.g_01392
OG0000927	Pras.g_00332	Prai.g_01445
OG0000928	Pras.g_00333	Prai.g_01446
OG0000929	Pras.g_00334	Prai.g_01447
OG0000930	Pras.g_00335	Prai.g_01448
OG0000931	Pras.g_00336	Prai.g_01449
OG0000932	Pras.g_00338	Prai.g_01451
OG0000933	Pras.g_00339	Prai.g_01452
OG0000934	Pras.g_00340	Prai.g_01453
OG0000935	Pras.g_00341	Prai.g_01454
OG0000936	Pras.g_00342	Prai.g_01455
OG0000937	Pras.g_00343	Prai.g_01456
OG0000938	Pras.g_00344	Prai.g_01457
OG0000939	Pras.g_00345	Prai.g_01458
OG0000940	Pras.g_00346	Prai.g_01459
OG0000941	Pras.g_00348	Prai.g_01461
OG0000942	Pras.g_00349	Prai.g_01462
OG0000943	Pras.g_00352	Prai.g_01465
OG0000944	Pras.g_00353	Prai.g_01466
OG0000945	Pras.g_00354	Prai.g_01467
OG0000946	Pras.g_00355	Prai.g_01468
OG0000947	Pras.g_00356	Prai.g_01469
OG0000948	Pras.g_00357	Prai.g_01470
OG0000949	Pras.g_00358	Prai.g_01471
OG0000950	Pras.g_00359	Prai.g_01472
OG0000951	Pras.g_00360	Prai.g_01473
OG0000952	Pras.g_00361	Prai.g_01474
OG0000953	Pras.g_00362	Prai.g_01475
OG0000954	Pras.g_00363	Prai.g_01476
OG0000955	Pras.g_00364	Prai.g_01477
OG0000956	Pras.g_00365	Prai.g_01478
OG0000957	Pras.g_00366	Prai.g_01479
OG0000958	Pras.g_00367	Prai.g_01480
OG0000959	Pras.g_00368	Prai.g_01481
OG0000960	Pras.g_00369	Prai.g_01482
OG0000961	Pras.g_00373	Prai.g_01485
OG0000962	Pras.g_00374	Prai.g_01486
OG0000963	Pras.g_00375	Prai.g_01487
OG0000964	Pras.g_00377	Prai.g_01489
OG0000965	Pras.g_00378	Prai.g_01490
OG0000966	Pras.g_00379	Prai.g_01491
OG0000967	Pras.g_00380	Prai.g_01492
OG0000968	Pras.g_00381	Prai.g_01493
OG0000969	Pras.g_00382	Prai.g_01494
OG0000970	Pras.g_00384	Prai.g_01495
OG0000971	Pras.g_00385	Prai.g_01496
OG0000972	Pras.g_00386	Prai.g_01497
OG0000973	Pras.g_00387	Prai.g_01498
OG0000974	Pras.g_00389	Prai.g_01500
OG0000975	Pras.g_00392	Prai.g_01502
OG0000976	Pras.g_00394	Prai.g_01504
OG0000977	Pras.g_00395	Prai.g_01505
OG0000978	Pras.g_00396	Prai.g_01507
OG0000979	Pras.g_00399	Prai.g_01509
OG0000980	Pras.g_00400	Prai.g_01510
OG0000981	Pras.g_00401	Prai.g_01511
OG0000982	Pras.g_00402	Prai.g_01512
OG0000983	Pras.g_00405	Prai.g_01514
OG0000984	Pras.g_00406	Prai.g_01515
OG0000985	Pras.g_00407	Prai.g_01516
OG0000986	Pras.g_00408	Prai.g_01517
OG0000987	Pras.g_00409	Prai.g_01518
OG0000988	Pras.g_00410	Prai.g_01519
OG0000989	Pras.g_00411	Prai.g_01520
OG0000990	Pras.g_00412	Prai.g_01521
OG0000991	Pras.g_00413	Prai.g_01522
OG0000992	Pras.g_00414	Prai.g_01523
OG0000993	Pras.g_00415	Prai.g_01524
OG0000994	Pras.g_00416	Prai.g_01525
OG0000995	Pras.g_00417	Prai.g_01526
OG0000996	Pras.g_00418	Prai.g_01527
OG0000997	Pras.g_00419	Prai.g_01528
OG0000998	Pras.g_00420	Prai.g_01529
OG0000999	Pras.g_00421	Prai.g_01530
OG0001000	Pras.g_00422	Prai.g_01531
OG0001001	Pras.g_00424	Prai.g_01533
OG0001002	Pras.g_00425	Prai.g_01534
OG0001003	Pras.g_00426	Prai.g_01535
OG0001004	Pras.g_00427	Prai.g_01536
OG0001005	Pras.g_00428	Prai.g_01537
OG0001006	Pras.g_00429	Prai.g_01538
OG0001007	Pras.g_00430	Prai.g_01539
OG0001008	Pras.g_00432	Prai.g_01541
OG0001009	Pras.g_00433	Prai.g_01542
OG0001010	Pras.g_00441	Prai.g_01550
OG0001011	Pras.g_00448	Prai.g_01558
OG0001012	Pras.g_00473	Prai.g_01597
OG0001013	Pras.g_00544	Prai.g_01632
OG0001014	Pras.g_00545	Prai.g_01633
OG0001015	Pras.g_00551	Prai.g_01639
OG0001016	Pras.g_00552	Prai.g_01640
OG0001017	Pras.g_00553	Prai.g_01641
OG0001018	Pras.g_00554	Prai.g_01642
OG0001019	Pras.g_00556	Prai.g_01644
OG0001020	Pras.g_00557	Prai.g_01645
OG0001021	Pras.g_00558	Prai.g_01646
OG0001022	Pras.g_00559	Prai.g_01647
OG0001023	Pras.g_00560	Prai.g_01648
OG0001024	Pras.g_00561	Prai.g_01649
OG0001025	Pras.g_00562	Prai.g_01650
OG0001026	Pras.g_00564	Prai.g_01652
OG0001027	Pras.g_00565	Prai.g_01653
OG0001028	Pras.g_00566	Prai.g_01654
OG0001029	Pras.g_00567	Prai.g_01655
OG0001030	Pras.g_00568	Prai.g_01656
OG0001031	Pras.g_00569	Prai.g_01657
OG0001032	Pras.g_00570	Prai.g_01658
OG0001033	Pras.g_00571	Prai.g_01659
OG0001034	Pras.g_00572	Prai.g_01660
OG0001035	Pras.g_00574	Prai.g_01662
OG0001036	Pras.g_00575	Prai.g_01663
OG0001037	Pras.g_00576	Prai.g_01664
OG0001038	Pras.g_00577	Prai.g_01665
OG0001039	Pras.g_00578	Prai.g_01666
OG0001040	Pras.g_00579	Prai.g_01667
OG0001041	Pras.g_00580	Prai.g_01668
OG0001042	Pras.g_00581	Prai.g_01669
OG0001043	Pras.g_00582	Prai.g_01670
OG0001044	Pras.g_00583	Prai.g_01671
OG0001045	Pras.g_00584	Prai.g_01672
OG0001046	Pras.g_00585	Prai.g_01673
OG0001047	Pras.g_00588	Prai.g_01676
OG0001048	Pras.g_00590	Prai.g_01678
OG0001049	Pras.g_00591	Prai.g_01679
OG0001050	Pras.g_00592	Prai.g_01680
OG0001051	Pras.g_00593	Prai.g_01681
OG0001052	Pras.g_00594	Prai.g_01682
OG0001053	Pras.g_00596	Prai.g_01683
OG0001054	Pras.g_00598	Prai.g_01685
OG0001055	Pras.g_00599	Prai.g_01686
OG0001056	Pras.g_00600	Prai.g_01687
OG0001057	Pras.g_00601	Prai.g_01688
OG0001058	Pras.g_00602	Prai.g_01689
OG0001059	Pras.g_00603	Prai.g_01690
OG0001060	Pras.g_00604	Prai.g_01691
OG0001061	Pras.g_00605	Prai.g_01692
OG0001062	Pras.g_00606	Prai.g_01693
OG0001063	Pras.g_00607	Prai.g_01694
OG0001064	Pras.g_00609	Prai.g_01696
OG0001065	Pras.g_00613	Prai.g_01701
OG0001066	Pras.g_00614	Prai.g_01702
OG0001067	Pras.g_00615	Prai.g_01703
OG0001068	Pras.g_00617	Prai.g_01705
OG0001069	Pras.g_00618	Prai.g_01706
OG0001070	Pras.g_00619	Prai.g_01707
OG0001071	Pras.g_00620	Prai.g_01708
OG0001072	Pras.g_00621	Prai.g_01709
OG0001073	Pras.g_00622	Prai.g_01710
OG0001074	Pras.g_00623	Prai.g_01711
OG0001075	Pras.g_00624	Prai.g_01712
OG0001076	Pras.g_00625	Prai.g_01713
OG0001077	Pras.g_00626	Prai.g_01714
OG0001078	Pras.g_00627	Prai.g_01715
OG0001079	Pras.g_00628	Prai.g_01716
OG0001080	Pras.g_00629	Prai.g_01717
OG0001081	Pras.g_00632	Prai.g_01720
OG0001082	Pras.g_00633	Prai.g_01721
OG0001083	Pras.g_00634	Prai.g_01722
OG0001084	Pras.g_00636	Prai.g_01724
OG0001085	Pras.g_00637	Prai.g_01725
OG0001086	Pras.g_00638	Prai.g_01726
OG0001087	Pras.g_00639	Prai.g_01727
OG0001088	Pras.g_00640	Prai.g_01728
OG0001089	Pras.g_00645	Prai.g_01734
OG0001090	Pras.g_00647	Prai.g_01736
OG0001091	Pras.g_00648	Prai.g_01737
OG0001092	Pras.g_00649	Prai.g_01738
OG0001093	Pras.g_00650	Prai.g_01739
OG0001094	Pras.g_00651	Prai.g_01740
OG0001095	Pras.g_00652	Prai.g_01741
OG0001096	Pras.g_00653	Prai.g_01742
OG0001097	Pras.g_00654	Prai.g_01743
OG0001098	Pras.g_00655	Prai.g_01744
OG0001099	Pras.g_00656	Prai.g_01746
OG0001100	Pras.g_00657	Prai.g_01747
OG0001101	Pras.g_00658	Prai.g_01748
OG0001102	Pras.g_00659	Prai.g_01749
OG0001103	Pras.g_00660	Prai.g_01750
OG0001104	Pras.g_00661	Prai.g_01751
OG0001105	Pras.g_00662	Prai.g_01752
OG0001106	Pras.g_00663	Prai.g_01753
OG0001107	Pras.g_00664	Prai.g_01754
OG0001108	Pras.g_00665	Prai.g_01755
OG0001109	Pras.g_00666	Prai.g_01756
OG0001110	Pras.g_00667	Prai.g_01757
OG0001111	Pras.g_00668	Prai.g_01758
OG0001112	Pras.g_00669	Prai.g_01759
OG0001113	Pras.g_00670	Prai.g_01760
OG0001114	Pras.g_00671	Prai.g_01761
OG0001115	Pras.g_00672	Prai.g_01762
OG0001116	Pras.g_00673	Prai.g_01763
OG0001117	Pras.g_00674	Prai.g_01764
OG0001118	Pras.g_00675	Prai.g_01765
OG0001119	Pras.g_00676	Prai.g_01766
OG0001120	Pras.g_00677	Prai.g_01767
OG0001121	Pras.g_00679	Prai.g_01769
OG0001122	Pras.g_00680	Prai.g_01770
OG0001123	Pras.g_00681	Prai.g_01776
OG0001124	Pras.g_00683	Prai.g_01778
OG0001125	Pras.g_00685	Prai.g_01780
OG0001126	Pras.g_00686	Prai.g_01781
OG0001127	Pras.g_00688	Prai.g_01783
OG0001128	Pras.g_00689	Prai.g_01784
OG0001129	Pras.g_00690	Prai.g_01785
OG0001130	Pras.g_00693	Prai.g_01788
OG0001131	Pras.g_00694	Prai.g_01789
OG0001132	Pras.g_00695	Prai.g_01790
OG0001133	Pras.g_00696	Prai.g_01791
OG0001134	Pras.g_00697	Prai.g_01792
OG0001135	Pras.g_00698	Prai.g_01793
OG0001136	Pras.g_00699	Prai.g_01794
OG0001137	Pras.g_00700	Prai.g_01795
OG0001138	Pras.g_00701	Prai.g_01796
OG0001139	Pras.g_00702	Prai.g_01797
OG0001140	Pras.g_00703	Prai.g_01798
OG0001141	Pras.g_00704	Prai.g_01799
OG0001142	Pras.g_00707	Prai.g_01802
OG0001143	Pras.g_00708	Prai.g_01803
OG0001144	Pras.g_00709	Prai.g_01804
OG0001145	Pras.g_00710	Prai.g_01805
OG0001146	Pras.g_00711	Prai.g_01806
OG0001147	Pras.g_00712	Prai.g_01807
OG0001148	Pras.g_00713	Prai.g_01808
OG0001149	Pras.g_00715	Prai.g_01810
OG0001150	Pras.g_00716	Prai.g_01811
OG0001151	Pras.g_00718	Prai.g_01813
OG0001152	Pras.g_00719	Prai.g_01814
OG0001153	Pras.g_00720	Prai.g_01815
