Orthogroup	Prav	Prbd
OG0000549	Prav.g_01195	Prbd.g_00645
OG0000550	Prav.g_01196	Prbd.g_00644
OG0000551	Prav.g_01197	Prbd.g_00643
OG0000552	Prav.g_01198	Prbd.g_00642
OG0000553	Prav.g_01199	Prbd.g_00641
OG0000554	Prav.g_01200	Prbd.g_00640
OG0000555	Prav.g_01201	Prbd.g_00639
OG0000556	Prav.g_01202	Prbd.g_00638
OG0000557	Prav.g_01203	Prbd.g_00637
OG0000558	Prav.g_01204	Prbd.g_00636
OG0000559	Prav.g_01205	Prbd.g_00635
OG0000560	Prav.g_01206	Prbd.g_00634
OG0000561	Prav.g_01207	Prbd.g_00633
OG0000562	Prav.g_01208	Prbd.g_00632
OG0000563	Prav.g_01209	Prbd.g_00631
OG0000564	Prav.g_01210	Prbd.g_00630
OG0000565	Prav.g_01211	Prbd.g_00629
OG0000566	Prav.g_01212	Prbd.g_00628
OG0000567	Prav.g_01213	Prbd.g_00627
OG0000568	Prav.g_01214	Prbd.g_00626
OG0000569	Prav.g_01219	Prbd.g_00623
OG0000570	Prav.g_01220	Prbd.g_00622
OG0000571	Prav.g_01222	Prbd.g_00620
OG0000572	Prav.g_01223	Prbd.g_00619
OG0000573	Prav.g_01224	Prbd.g_00618
OG0000574	Prav.g_01225	Prbd.g_00617
OG0000575	Prav.g_01226	Prbd.g_00616
OG0000576	Prav.g_01227	Prbd.g_00615
OG0000577	Prav.g_01228	Prbd.g_00614
OG0000578	Prav.g_01229	Prbd.g_00613
OG0000579	Prav.g_01230	Prbd.g_00612
OG0000580	Prav.g_01231	Prbd.g_00611
OG0000581	Prav.g_01232	Prbd.g_00610
OG0000582	Prav.g_01233	Prbd.g_00609
OG0000583	Prav.g_01234	Prbd.g_00608
OG0000584	Prav.g_01236	Prbd.g_00606
OG0000585	Prav.g_01237	Prbd.g_00605
OG0000586	Prav.g_01238	Prbd.g_00604
OG0000587	Prav.g_01239	Prbd.g_00603
OG0000588	Prav.g_01240	Prbd.g_00602
OG0000589	Prav.g_01241	Prbd.g_00601
OG0000590	Prav.g_01242	Prbd.g_00600
OG0000591	Prav.g_01243	Prbd.g_00599
OG0000592	Prav.g_01244	Prbd.g_00598
OG0000593	Prav.g_01245	Prbd.g_00597
OG0000594	Prav.g_01246	Prbd.g_00596
OG0000595	Prav.g_01247	Prbd.g_00595
OG0000596	Prav.g_01248	Prbd.g_00594
OG0000597	Prav.g_01252	Prbd.g_00590
OG0000598	Prav.g_01253	Prbd.g_00589
OG0000599	Prav.g_01254	Prbd.g_00588
OG0000600	Prav.g_01255	Prbd.g_00587
OG0000601	Prav.g_01256	Prbd.g_00586
OG0000602	Prav.g_01257	Prbd.g_00585
OG0000603	Prav.g_01258	Prbd.g_00584
OG0000604	Prav.g_01259	Prbd.g_00583
OG0000605	Prav.g_01260	Prbd.g_00582
OG0000606	Prav.g_01261	Prbd.g_00581
OG0000607	Prav.g_01262	Prbd.g_00580
OG0000608	Prav.g_01263	Prbd.g_00579
OG0000609	Prav.g_01265	Prbd.g_00577
OG0000610	Prav.g_01266	Prbd.g_00576
OG0000611	Prav.g_01268	Prbd.g_00574
OG0000612	Prav.g_01269	Prbd.g_00573
OG0000613	Prav.g_01271	Prbd.g_00571
OG0000614	Prav.g_01277	Prbd.g_00565
OG0000615	Prav.g_01278	Prbd.g_00564
OG0000616	Prav.g_01279	Prbd.g_00563
OG0000617	Prav.g_01281	Prbd.g_00561
OG0000618	Prav.g_01282	Prbd.g_00560
OG0000619	Prav.g_01283	Prbd.g_00559
OG0000620	Prav.g_01285	Prbd.g_00557
OG0000621	Prav.g_01286	Prbd.g_00556
OG0000622	Prav.g_01287	Prbd.g_00555
OG0000623	Prav.g_01288	Prbd.g_00554
OG0000624	Prav.g_01290	Prbd.g_00552
OG0000625	Prav.g_01291	Prbd.g_00551
OG0000626	Prav.g_01292	Prbd.g_00550
OG0000627	Prav.g_01293	Prbd.g_00549
OG0000628	Prav.g_01294	Prbd.g_00548
OG0000629	Prav.g_01295	Prbd.g_00547
OG0000630	Prav.g_01297	Prbd.g_00545
OG0000631	Prav.g_01298	Prbd.g_00544
OG0000632	Prav.g_01312	Prbd.g_00540
OG0000633	Prav.g_01313	Prbd.g_00539
OG0000634	Prav.g_00307	Prbd.g_00008
OG0000635	Prav.g_00309	Prbd.g_00010
OG0000636	Prav.g_00310	Prbd.g_00011
OG0000637	Prav.g_00312	Prbd.g_00013
OG0000638	Prav.g_00313	Prbd.g_00014
OG0000639	Prav.g_00314	Prbd.g_00015
OG0000640	Prav.g_00315	Prbd.g_00016
OG0000641	Prav.g_00316	Prbd.g_00017
OG0000642	Prav.g_00317	Prbd.g_00018
OG0000643	Prav.g_00318	Prbd.g_00019
OG0000644	Prav.g_00320	Prbd.g_00021
OG0000645	Prav.g_00321	Prbd.g_00022
OG0000646	Prav.g_00322	Prbd.g_00023
OG0000647	Prav.g_00323	Prbd.g_00024
OG0000648	Prav.g_00324	Prbd.g_00025
OG0000649	Prav.g_00325	Prbd.g_00026
OG0000650	Prav.g_00326	Prbd.g_00027
OG0000651	Prav.g_00327	Prbd.g_00028
OG0000652	Prav.g_00329	Prbd.g_00030
OG0000653	Prav.g_00344	Prbd.g_00047
OG0000654	Prav.g_00346	Prbd.g_00049
OG0000655	Prav.g_00357	Prbd.g_00058
OG0000655	Prav.g_01015	Prbd.g_01923
OG0000656	Prav.g_00362	Prbd.g_00062
OG0000657	Prav.g_00364	Prbd.g_00066
OG0000658	Prav.g_00365	Prbd.g_00067
OG0000659	Prav.g_00366	Prbd.g_00068
OG0000660	Prav.g_00373	Prbd.g_00080
OG0000661	Prav.g_00383	Prbd.g_00089
OG0000662	Prav.g_00385	Prbd.g_00091
OG0000663	Prav.g_00388	Prbd.g_00093
OG0000664	Prav.g_00389	Prbd.g_00094
OG0000665	Prav.g_00390	Prbd.g_00095
OG0000666	Prav.g_00391	Prbd.g_00096
OG0000667	Prav.g_00392	Prbd.g_00097
OG0000668	Prav.g_00393	Prbd.g_00098
OG0000669	Prav.g_00394	Prbd.g_00099
OG0000670	Prav.g_00396	Prbd.g_00101
OG0000671	Prav.g_00397	Prbd.g_00102
OG0000672	Prav.g_00398	Prbd.g_00103
OG0000673	Prav.g_00399	Prbd.g_00104
OG0000674	Prav.g_00400	Prbd.g_00105
OG0000675	Prav.g_00401	Prbd.g_00106
OG0000676	Prav.g_00403	Prbd.g_00108
OG0000677	Prav.g_00405	Prbd.g_00110
OG0000678	Prav.g_00406	Prbd.g_00111
OG0000679	Prav.g_00407	Prbd.g_00112
OG0000680	Prav.g_00408	Prbd.g_00113
OG0000681	Prav.g_00409	Prbd.g_00114
OG0000682	Prav.g_00410	Prbd.g_00115
OG0000683	Prav.g_00411	Prbd.g_00116
OG0000684	Prav.g_00412	Prbd.g_00117
OG0000685	Prav.g_00413	Prbd.g_00118
OG0000686	Prav.g_00414	Prbd.g_00119
OG0000687	Prav.g_00415	Prbd.g_00120
OG0000688	Prav.g_00416	Prbd.g_00121
OG0000689	Prav.g_00417	Prbd.g_00122
OG0000690	Prav.g_00418	Prbd.g_00123
OG0000691	Prav.g_00420	Prbd.g_00125
OG0000692	Prav.g_00421	Prbd.g_00126
OG0000693	Prav.g_00422	Prbd.g_00127
OG0000694	Prav.g_00423	Prbd.g_00128
OG0000695	Prav.g_00424	Prbd.g_00129
OG0000696	Prav.g_00425	Prbd.g_00130
OG0000697	Prav.g_00427	Prbd.g_00132
OG0000698	Prav.g_00428	Prbd.g_00133
OG0000699	Prav.g_00431	Prbd.g_00137
OG0000700	Prav.g_00432	Prbd.g_00138
OG0000701	Prav.g_00433	Prbd.g_00139
OG0000702	Prav.g_00434	Prbd.g_00140
OG0000703	Prav.g_00435	Prbd.g_00141
OG0000704	Prav.g_00436	Prbd.g_00142
OG0000705	Prav.g_00438	Prbd.g_00144
OG0000706	Prav.g_00439	Prbd.g_00145
OG0000707	Prav.g_00440	Prbd.g_00146
OG0000708	Prav.g_00441	Prbd.g_00147
OG0000709	Prav.g_00442	Prbd.g_00148
OG0000710	Prav.g_00443	Prbd.g_00149
OG0000711	Prav.g_00444	Prbd.g_00150
OG0000712	Prav.g_00445	Prbd.g_00151
OG0000713	Prav.g_00446	Prbd.g_00152
OG0000714	Prav.g_00448	Prbd.g_00154
OG0000715	Prav.g_00449	Prbd.g_00155
OG0000716	Prav.g_00450	Prbd.g_00156
OG0000717	Prav.g_00451	Prbd.g_00157
OG0000718	Prav.g_00452	Prbd.g_00158
OG0000719	Prav.g_00454	Prbd.g_00160
OG0000720	Prav.g_00456	Prbd.g_00162
OG0000721	Prav.g_00457	Prbd.g_00163
OG0000722	Prav.g_00483	Prbd.g_00190
OG0000723	Prav.g_00487	Prbd.g_00194
OG0000724	Prav.g_00490	Prbd.g_00197
OG0000725	Prav.g_00491	Prbd.g_00198
OG0000726	Prav.g_00492	Prbd.g_00199
OG0000727	Prav.g_00493	Prbd.g_00200
OG0000728	Prav.g_00494	Prbd.g_00201
OG0000729	Prav.g_00496	Prbd.g_00203
OG0000730	Prav.g_00497	Prbd.g_00204
OG0000731	Prav.g_00499	Prbd.g_00206
OG0000732	Prav.g_00500	Prbd.g_00207
OG0000733	Prav.g_00501	Prbd.g_00208
OG0000734	Prav.g_00502	Prbd.g_00209
OG0000735	Prav.g_00503	Prbd.g_00210
OG0000736	Prav.g_00505	Prbd.g_00212
OG0000737	Prav.g_00506	Prbd.g_00213
OG0000738	Prav.g_00508	Prbd.g_00215
OG0000739	Prav.g_00509	Prbd.g_00216
OG0000740	Prav.g_00510	Prbd.g_00217
OG0000741	Prav.g_00512	Prbd.g_00219
OG0000742	Prav.g_00513	Prbd.g_00220
OG0000743	Prav.g_00516	Prbd.g_00223
OG0000744	Prav.g_00517	Prbd.g_00224
OG0000745	Prav.g_00519	Prbd.g_00226
OG0000746	Prav.g_00520	Prbd.g_00227
OG0000747	Prav.g_00521	Prbd.g_00228
OG0000748	Prav.g_00522	Prbd.g_00229
OG0000749	Prav.g_00523	Prbd.g_00230
OG0000750	Prav.g_00524	Prbd.g_00231
OG0000751	Prav.g_00526	Prbd.g_00233
OG0000752	Prav.g_00527	Prbd.g_00234
OG0000753	Prav.g_00528	Prbd.g_00235
OG0000754	Prav.g_00529	Prbd.g_00236
OG0000755	Prav.g_00530	Prbd.g_00238
OG0000756	Prav.g_00531	Prbd.g_00239
OG0000757	Prav.g_00532	Prbd.g_00240
OG0000758	Prav.g_00533	Prbd.g_00241
OG0000759	Prav.g_00534	Prbd.g_00242
OG0000760	Prav.g_00535	Prbd.g_00243
OG0000761	Prav.g_00536	Prbd.g_00244
OG0000762	Prav.g_00538	Prbd.g_00246
OG0000763	Prav.g_00539	Prbd.g_00247
OG0000764	Prav.g_00540	Prbd.g_00248
OG0000765	Prav.g_00541	Prbd.g_00249
OG0000766	Prav.g_00542	Prbd.g_00250
OG0000767	Prav.g_00543	Prbd.g_00251
OG0000768	Prav.g_00544	Prbd.g_00252
OG0000769	Prav.g_00545	Prbd.g_00253
OG0000770	Prav.g_00546	Prbd.g_00254
OG0000771	Prav.g_00547	Prbd.g_00255
OG0000772	Prav.g_00548	Prbd.g_00256
OG0000773	Prav.g_00550	Prbd.g_00258
OG0000774	Prav.g_00551	Prbd.g_00259
OG0000775	Prav.g_00552	Prbd.g_00260
OG0000776	Prav.g_00553	Prbd.g_00261
OG0000777	Prav.g_00554	Prbd.g_00262
OG0000778	Prav.g_00555	Prbd.g_00263
OG0000779	Prav.g_00557	Prbd.g_00265
OG0000780	Prav.g_00558	Prbd.g_00266
OG0000781	Prav.g_00559	Prbd.g_00267
OG0000782	Prav.g_00561	Prbd.g_00269
OG0000783	Prav.g_00562	Prbd.g_00270
OG0000784	Prav.g_00563	Prbd.g_00271
OG0000785	Prav.g_00564	Prbd.g_00272
OG0000786	Prav.g_00565	Prbd.g_00273
OG0000787	Prav.g_00567	Prbd.g_00275
OG0000788	Prav.g_00568	Prbd.g_00276
OG0000789	Prav.g_00569	Prbd.g_00277
OG0000790	Prav.g_00570	Prbd.g_00278
OG0000791	Prav.g_00571	Prbd.g_00279
OG0000792	Prav.g_00572	Prbd.g_00280
OG0000793	Prav.g_00573	Prbd.g_00281
OG0000794	Prav.g_00574	Prbd.g_00282
OG0000795	Prav.g_00575	Prbd.g_00283
OG0000796	Prav.g_00577	Prbd.g_00285
OG0000797	Prav.g_00579	Prbd.g_00287
OG0000798	Prav.g_00580	Prbd.g_00288
OG0000799	Prav.g_00581	Prbd.g_00289
OG0000800	Prav.g_00582	Prbd.g_00290
OG0000801	Prav.g_00583	Prbd.g_00291
OG0000802	Prav.g_00585	Prbd.g_00293
OG0000803	Prav.g_00586	Prbd.g_00294
OG0000804	Prav.g_00902	Prbd.g_00309
OG0000805	Prav.g_00904	Prbd.g_00311
OG0000806	Prav.g_00905	Prbd.g_00312
OG0000807	Prav.g_00906	Prbd.g_00313
OG0000808	Prav.g_00907	Prbd.g_00314
OG0000809	Prav.g_00911	Prbd.g_00318
OG0000810	Prav.g_00912	Prbd.g_00319
OG0000811	Prav.g_00913	Prbd.g_00320
OG0000812	Prav.g_00914	Prbd.g_00321
OG0000813	Prav.g_00915	Prbd.g_00322
OG0000814	Prav.g_00916	Prbd.g_00323
OG0000815	Prav.g_00917	Prbd.g_00324
OG0000816	Prav.g_00919	Prbd.g_00326
OG0000817	Prav.g_00922	Prbd.g_00329
OG0000818	Prav.g_00923	Prbd.g_00330
OG0000819	Prav.g_00925	Prbd.g_00332
OG0000820	Prav.g_00926	Prbd.g_00333
OG0000821	Prav.g_00927	Prbd.g_00334
OG0000822	Prav.g_00928	Prbd.g_00335
OG0000823	Prav.g_00931	Prbd.g_00338
OG0000824	Prav.g_00932	Prbd.g_00339
OG0000825	Prav.g_00934	Prbd.g_00341
OG0000826	Prav.g_00935	Prbd.g_00342
OG0000827	Prav.g_00936	Prbd.g_00343
OG0000828	Prav.g_00938	Prbd.g_00345
OG0000829	Prav.g_00242	Prbd.g_00370
OG0000830	Prav.g_00252	Prbd.g_00380
OG0000831	Prav.g_00255	Prbd.g_00383
OG0000832	Prav.g_00256	Prbd.g_00384
OG0000833	Prav.g_00263	Prbd.g_00391
OG0000834	Prav.g_00004	Prbd.g_00395
OG0000835	Prav.g_00008	Prbd.g_00399
OG0000836	Prav.g_00010	Prbd.g_00401
OG0000837	Prav.g_00019	Prbd.g_00414
OG0000838	Prav.g_00034	Prbd.g_00428
OG0000839	Prav.g_00035	Prbd.g_00429
OG0000840	Prav.g_00039	Prbd.g_00434
OG0000841	Prav.g_00046	Prbd.g_00449
OG0000842	Prav.g_00050	Prbd.g_00453
OG0000843	Prav.g_00052	Prbd.g_00455
OG0000844	Prav.g_00053	Prbd.g_00456
OG0000845	Prav.g_00054	Prbd.g_00457
OG0000846	Prav.g_00055	Prbd.g_00458
OG0000847	Prav.g_00056	Prbd.g_00459
OG0000848	Prav.g_00057	Prbd.g_00460
OG0000849	Prav.g_00058	Prbd.g_00461
OG0000850	Prav.g_00059	Prbd.g_00462
OG0000851	Prav.g_00061	Prbd.g_00464
OG0000852	Prav.g_00064	Prbd.g_00467
OG0000853	Prav.g_00066	Prbd.g_00469
OG0000854	Prav.g_00067	Prbd.g_00470
OG0000855	Prav.g_00068	Prbd.g_00471
OG0000856	Prav.g_00069	Prbd.g_00472
OG0000857	Prav.g_00070	Prbd.g_00473
OG0000858	Prav.g_00072	Prbd.g_00475
OG0000859	Prav.g_00073	Prbd.g_00476
OG0000860	Prav.g_00074	Prbd.g_00477
OG0000861	Prav.g_00075	Prbd.g_00478
OG0000862	Prav.g_00076	Prbd.g_00479
OG0000863	Prav.g_00077	Prbd.g_00480
OG0000864	Prav.g_01868	Prbd.g_00481
OG0000865	Prav.g_01867	Prbd.g_00482
OG0000866	Prav.g_01866	Prbd.g_00483
OG0000867	Prav.g_01863	Prbd.g_00486
OG0000868	Prav.g_01861	Prbd.g_00488
OG0000869	Prav.g_01860	Prbd.g_00489
OG0000870	Prav.g_01859	Prbd.g_00490
OG0000871	Prav.g_01858	Prbd.g_00491
OG0000872	Prav.g_01857	Prbd.g_00492
OG0000873	Prav.g_01856	Prbd.g_00493
OG0000874	Prav.g_01855	Prbd.g_00494
OG0000875	Prav.g_01854	Prbd.g_00495
OG0000876	Prav.g_01852	Prbd.g_00497
OG0000877	Prav.g_01851	Prbd.g_00498
OG0000878	Prav.g_01850	Prbd.g_00499
OG0000879	Prav.g_01849	Prbd.g_00500
OG0000880	Prav.g_01848	Prbd.g_00501
OG0000881	Prav.g_01847	Prbd.g_00502
OG0000882	Prav.g_01846	Prbd.g_00503
OG0000883	Prav.g_01845	Prbd.g_00504
OG0000884	Prav.g_01844	Prbd.g_00505
OG0000885	Prav.g_01843	Prbd.g_00506
OG0000886	Prav.g_01842	Prbd.g_00507
OG0000887	Prav.g_01841	Prbd.g_00508
OG0000888	Prav.g_01840	Prbd.g_00509
OG0000889	Prav.g_01839	Prbd.g_00510
OG0000890	Prav.g_01838	Prbd.g_00511
OG0000891	Prav.g_01837	Prbd.g_00512
OG0000892	Prav.g_01836	Prbd.g_00513
OG0000893	Prav.g_01835	Prbd.g_00514
OG0000894	Prav.g_01833	Prbd.g_00516
OG0000895	Prav.g_01832	Prbd.g_00517
OG0000896	Prav.g_01830	Prbd.g_00519
OG0000897	Prav.g_01829	Prbd.g_00520
OG0000898	Prav.g_01828	Prbd.g_00521
OG0000899	Prav.g_01827	Prbd.g_00522
OG0000900	Prav.g_01825	Prbd.g_00524
OG0000901	Prav.g_01409	Prbd.g_01858
OG0000902	Prav.g_01427	Prbd.g_01812
OG0000903	Prav.g_01428	Prbd.g_01811
OG0000904	Prav.g_01429	Prbd.g_01810
OG0000905	Prav.g_01430	Prbd.g_01809
OG0000906	Prav.g_01431	Prbd.g_01808
OG0000907	Prav.g_01433	Prbd.g_01806
OG0000908	Prav.g_01434	Prbd.g_01805
OG0000909	Prav.g_01435	Prbd.g_01804
OG0000910	Prav.g_01436	Prbd.g_01803
OG0000911	Prav.g_01437	Prbd.g_01802
OG0000912	Prav.g_01440	Prbd.g_01799
OG0000913	Prav.g_01441	Prbd.g_01798
OG0000914	Prav.g_01442	Prbd.g_01797
OG0000915	Prav.g_01444	Prbd.g_01795
OG0000916	Prav.g_01445	Prbd.g_01794
OG0000917	Prav.g_01446	Prbd.g_01793
OG0000918	Prav.g_01447	Prbd.g_01792
OG0000919	Prav.g_01448	Prbd.g_01791
OG0000920	Prav.g_01449	Prbd.g_01790
OG0000921	Prav.g_01451	Prbd.g_01788
OG0000922	Prav.g_01452	Prbd.g_01787
OG0000923	Prav.g_01455	Prbd.g_01782
OG0000924	Prav.g_01456	Prbd.g_01781
OG0000925	Prav.g_01459	Prbd.g_01778
OG0000926	Prav.g_01460	Prbd.g_01777
OG0000927	Prav.g_01461	Prbd.g_01776
OG0000928	Prav.g_01463	Prbd.g_01774
OG0000929	Prav.g_01465	Prbd.g_01772
OG0000930	Prav.g_01467	Prbd.g_01770
OG0000931	Prav.g_01468	Prbd.g_01769
OG0000932	Prav.g_01471	Prbd.g_01766
OG0000933	Prav.g_01475	Prbd.g_01762
OG0000934	Prav.g_01476	Prbd.g_01761
OG0000935	Prav.g_01477	Prbd.g_01760
OG0000936	Prav.g_01478	Prbd.g_01759
OG0000937	Prav.g_01479	Prbd.g_01758
OG0000938	Prav.g_01480	Prbd.g_01757
OG0000939	Prav.g_01481	Prbd.g_01756
OG0000940	Prav.g_01482	Prbd.g_01755
OG0000941	Prav.g_01483	Prbd.g_01754
OG0000942	Prav.g_01484	Prbd.g_01753
OG0000943	Prav.g_01485	Prbd.g_01752
OG0000944	Prav.g_01486	Prbd.g_01751
OG0000945	Prav.g_01487	Prbd.g_01750
OG0000946	Prav.g_01488	Prbd.g_01749
OG0000947	Prav.g_01489	Prbd.g_01748
OG0000948	Prav.g_01490	Prbd.g_01747
OG0000949	Prav.g_01491	Prbd.g_01746
OG0000950	Prav.g_01505	Prbd.g_01736
OG0000951	Prav.g_01560	Prbd.g_01707
OG0000952	Prav.g_01561	Prbd.g_01706
OG0000953	Prav.g_01562	Prbd.g_01705
OG0000954	Prav.g_01563	Prbd.g_01704
OG0000955	Prav.g_01564	Prbd.g_01703
OG0000956	Prav.g_01566	Prbd.g_01701
OG0000957	Prav.g_01567	Prbd.g_01700
OG0000958	Prav.g_01568	Prbd.g_01699
OG0000959	Prav.g_01569	Prbd.g_01698
OG0000960	Prav.g_01570	Prbd.g_01697
OG0000961	Prav.g_01571	Prbd.g_01696
OG0000962	Prav.g_01572	Prbd.g_01695
OG0000963	Prav.g_01573	Prbd.g_01694
OG0000964	Prav.g_01574	Prbd.g_01693
OG0000965	Prav.g_01576	Prbd.g_01691
OG0000966	Prav.g_01577	Prbd.g_01690
OG0000967	Prav.g_01580	Prbd.g_01687
OG0000968	Prav.g_01581	Prbd.g_01686
OG0000969	Prav.g_01582	Prbd.g_01685
OG0000970	Prav.g_01583	Prbd.g_01684
OG0000971	Prav.g_01584	Prbd.g_01683
OG0000972	Prav.g_01585	Prbd.g_01682
OG0000973	Prav.g_01587	Prbd.g_01680
OG0000974	Prav.g_01588	Prbd.g_01679
OG0000975	Prav.g_01589	Prbd.g_01678
OG0000976	Prav.g_01590	Prbd.g_01677
OG0000977	Prav.g_01591	Prbd.g_01676
OG0000978	Prav.g_01592	Prbd.g_01675
OG0000979	Prav.g_01593	Prbd.g_01674
OG0000980	Prav.g_01594	Prbd.g_01673
OG0000981	Prav.g_01595	Prbd.g_01672
OG0000982	Prav.g_01596	Prbd.g_01671
OG0000983	Prav.g_01597	Prbd.g_01670
OG0000984	Prav.g_01601	Prbd.g_01666
OG0000985	Prav.g_01602	Prbd.g_01665
OG0000986	Prav.g_01603	Prbd.g_01664
OG0000987	Prav.g_01605	Prbd.g_01662
OG0000988	Prav.g_01606	Prbd.g_01661
OG0000989	Prav.g_01607	Prbd.g_01660
OG0000990	Prav.g_01608	Prbd.g_01659
OG0000991	Prav.g_01609	Prbd.g_01658
OG0000992	Prav.g_01610	Prbd.g_01657
OG0000993	Prav.g_01611	Prbd.g_01656
OG0000994	Prav.g_01612	Prbd.g_01655
OG0000995	Prav.g_01613	Prbd.g_01654
OG0000996	Prav.g_01614	Prbd.g_01653
OG0000997	Prav.g_01616	Prbd.g_01651
OG0000998	Prav.g_01619	Prbd.g_01648
OG0000999	Prav.g_01621	Prbd.g_01646
OG0001000	Prav.g_01622	Prbd.g_01645
OG0001001	Prav.g_01623	Prbd.g_01644
OG0001002	Prav.g_01625	Prbd.g_01642
OG0001003	Prav.g_01626	Prbd.g_01641
OG0001004	Prav.g_01627	Prbd.g_01640
OG0001005	Prav.g_01628	Prbd.g_01639
OG0001006	Prav.g_01630	Prbd.g_01637
OG0001007	Prav.g_01631	Prbd.g_01636
OG0001008	Prav.g_01632	Prbd.g_01635
OG0001009	Prav.g_01633	Prbd.g_01634
OG0001010	Prav.g_01634	Prbd.g_01633
OG0001011	Prav.g_01635	Prbd.g_01632
OG0001012	Prav.g_01636	Prbd.g_01631
OG0001013	Prav.g_01637	Prbd.g_01630
OG0001014	Prav.g_01638	Prbd.g_01629
OG0001015	Prav.g_01639	Prbd.g_01628
OG0001016	Prav.g_01640	Prbd.g_01627
OG0001017	Prav.g_01641	Prbd.g_01626
OG0001018	Prav.g_01642	Prbd.g_01625
OG0001019	Prav.g_01643	Prbd.g_01624
OG0001020	Prav.g_01644	Prbd.g_01623
OG0001021	Prav.g_01645	Prbd.g_01622
OG0001022	Prav.g_01646	Prbd.g_01621
OG0001023	Prav.g_01647	Prbd.g_01620
OG0001024	Prav.g_01649	Prbd.g_01617
OG0001025	Prav.g_01650	Prbd.g_01616
OG0001026	Prav.g_01651	Prbd.g_01615
OG0001027	Prav.g_01652	Prbd.g_01614
OG0001028	Prav.g_01653	Prbd.g_01613
OG0001029	Prav.g_01654	Prbd.g_01612
OG0001030	Prav.g_01657	Prbd.g_01609
OG0001031	Prav.g_01658	Prbd.g_01608
OG0001032	Prav.g_01664	Prbd.g_01600
OG0001033	Prav.g_01671	Prbd.g_01593
OG0001034	Prav.g_01699	Prbd.g_01566
OG0001035	Prav.g_01755	Prbd.g_01531
OG0001036	Prav.g_01756	Prbd.g_01530
OG0001037	Prav.g_01762	Prbd.g_01524
OG0001038	Prav.g_01763	Prbd.g_01523
OG0001039	Prav.g_01764	Prbd.g_01522
OG0001040	Prav.g_01765	Prbd.g_01521
OG0001041	Prav.g_01767	Prbd.g_01519
OG0001042	Prav.g_01768	Prbd.g_01518
OG0001043	Prav.g_01769	Prbd.g_01517
OG0001044	Prav.g_01770	Prbd.g_01516
OG0001045	Prav.g_01771	Prbd.g_01515
OG0001046	Prav.g_01772	Prbd.g_01514
OG0001047	Prav.g_01773	Prbd.g_01513
OG0001048	Prav.g_01775	Prbd.g_01511
OG0001049	Prav.g_01776	Prbd.g_01510
OG0001050	Prav.g_01777	Prbd.g_01509
OG0001051	Prav.g_01778	Prbd.g_01508
OG0001052	Prav.g_01779	Prbd.g_01507
OG0001053	Prav.g_01780	Prbd.g_01506
OG0001054	Prav.g_01781	Prbd.g_01505
OG0001055	Prav.g_01782	Prbd.g_01504
OG0001056	Prav.g_01783	Prbd.g_01503
OG0001057	Prav.g_01785	Prbd.g_01501
OG0001058	Prav.g_01786	Prbd.g_01500
OG0001059	Prav.g_01787	Prbd.g_01499
OG0001060	Prav.g_01788	Prbd.g_01498
OG0001061	Prav.g_01789	Prbd.g_01497
OG0001062	Prav.g_01790	Prbd.g_01496
OG0001063	Prav.g_01791	Prbd.g_01495
OG0001064	Prav.g_01792	Prbd.g_01494
OG0001065	Prav.g_01793	Prbd.g_01493
OG0001066	Prav.g_01794	Prbd.g_01492
OG0001067	Prav.g_01795	Prbd.g_01491
OG0001068	Prav.g_01796	Prbd.g_01490
OG0001069	Prav.g_01799	Prbd.g_01487
OG0001070	Prav.g_01801	Prbd.g_01485
OG0001071	Prav.g_01802	Prbd.g_01484
OG0001072	Prav.g_01803	Prbd.g_01483
OG0001073	Prav.g_01804	Prbd.g_01482
OG0001074	Prav.g_01805	Prbd.g_01481
OG0001075	Prav.g_01807	Prbd.g_01479
OG0001076	Prav.g_01809	Prbd.g_01477
OG0001077	Prav.g_01810	Prbd.g_01476
OG0001078	Prav.g_01811	Prbd.g_01475
OG0001079	Prav.g_01812	Prbd.g_01474
OG0001080	Prav.g_01813	Prbd.g_01473
OG0001081	Prav.g_01814	Prbd.g_01472
OG0001082	Prav.g_01815	Prbd.g_01471
OG0001083	Prav.g_01816	Prbd.g_01470
OG0001084	Prav.g_01817	Prbd.g_01469
OG0001085	Prav.g_01818	Prbd.g_01468
OG0001086	Prav.g_00268	Prbd.g_01463
OG0001087	Prav.g_00269	Prbd.g_01462
OG0001088	Prav.g_00270	Prbd.g_01461
OG0001089	Prav.g_00272	Prbd.g_01459
OG0001090	Prav.g_00273	Prbd.g_01458
OG0001091	Prav.g_00274	Prbd.g_01457
OG0001092	Prav.g_00275	Prbd.g_01456
OG0001093	Prav.g_00276	Prbd.g_01455
OG0001094	Prav.g_00277	Prbd.g_01454
OG0001095	Prav.g_00278	Prbd.g_01453
OG0001096	Prav.g_00279	Prbd.g_01452
OG0001097	Prav.g_00280	Prbd.g_01451
OG0001098	Prav.g_00281	Prbd.g_01450
OG0001099	Prav.g_00282	Prbd.g_01449
OG0001100	Prav.g_00283	Prbd.g_01448
OG0001101	Prav.g_00284	Prbd.g_01447
OG0001102	Prav.g_00287	Prbd.g_01444
OG0001103	Prav.g_00288	Prbd.g_01443
OG0001104	Prav.g_00289	Prbd.g_01442
OG0001105	Prav.g_00291	Prbd.g_01440
OG0001106	Prav.g_00293	Prbd.g_01438
