Orthogroup	Prav	Prar
OG0000573	Prav.g_01224	Prar.g_01456
OG0000574	Prav.g_01225	Prar.g_01457
OG0000575	Prav.g_01226	Prar.g_01458
OG0000576	Prav.g_01227	Prar.g_01459
OG0000577	Prav.g_01228	Prar.g_01460
OG0000578	Prav.g_01229	Prar.g_01461
OG0000579	Prav.g_01230	Prar.g_01462
OG0000580	Prav.g_01231	Prar.g_01463
OG0000581	Prav.g_01232	Prar.g_01464
OG0000582	Prav.g_01233	Prar.g_01465
OG0000583	Prav.g_01234	Prar.g_01466
OG0000584	Prav.g_01236	Prar.g_01468
OG0000585	Prav.g_01237	Prar.g_01469
OG0000586	Prav.g_01238	Prar.g_01470
OG0000587	Prav.g_01239	Prar.g_01471
OG0000588	Prav.g_01240	Prar.g_01472
OG0000589	Prav.g_01241	Prar.g_01473
OG0000590	Prav.g_01242	Prar.g_01474
OG0000591	Prav.g_01243	Prar.g_01475
OG0000592	Prav.g_01244	Prar.g_01476
OG0000593	Prav.g_01245	Prar.g_01477
OG0000594	Prav.g_01246	Prar.g_01478
OG0000595	Prav.g_01247	Prar.g_01479
OG0000596	Prav.g_01248	Prar.g_01480
OG0000597	Prav.g_01252	Prar.g_01484
OG0000598	Prav.g_01253	Prar.g_01485
OG0000599	Prav.g_01254	Prar.g_01486
OG0000600	Prav.g_01255	Prar.g_01487
OG0000601	Prav.g_01256	Prar.g_01488
OG0000602	Prav.g_01257	Prar.g_01489
OG0000603	Prav.g_01258	Prar.g_01490
OG0000604	Prav.g_01259	Prar.g_01491
OG0000605	Prav.g_01260	Prar.g_01492
OG0000606	Prav.g_01261	Prar.g_01493
OG0000607	Prav.g_01262	Prar.g_01494
OG0000608	Prav.g_01263	Prar.g_01495
OG0000609	Prav.g_01265	Prar.g_01497
OG0000610	Prav.g_01266	Prar.g_01498
OG0000611	Prav.g_01268	Prar.g_01500
OG0000612	Prav.g_01269	Prar.g_01501
OG0000613	Prav.g_01271	Prar.g_01503
OG0000614	Prav.g_01277	Prar.g_01509
OG0000615	Prav.g_01278	Prar.g_01510
OG0000616	Prav.g_01279	Prar.g_01511
OG0000617	Prav.g_01281	Prar.g_01513
OG0000618	Prav.g_01282	Prar.g_01514
OG0000619	Prav.g_01283	Prar.g_01515
OG0000620	Prav.g_01285	Prar.g_01517
OG0000621	Prav.g_01286	Prar.g_01518
OG0000622	Prav.g_01287	Prar.g_01519
OG0000623	Prav.g_01288	Prar.g_01520
OG0000624	Prav.g_01290	Prar.g_01522
OG0000625	Prav.g_01291	Prar.g_01523
OG0000626	Prav.g_01292	Prar.g_01524
OG0000627	Prav.g_01293	Prar.g_01525
OG0000628	Prav.g_01294	Prar.g_01526
OG0000629	Prav.g_01295	Prar.g_01527
OG0000630	Prav.g_01297	Prar.g_01529
OG0000631	Prav.g_01298	Prar.g_01530
OG0000632	Prav.g_01312	Prar.g_01534
OG0000633	Prav.g_01313	Prar.g_01535
OG0000634	Prav.g_00307	Prar.g_01600
OG0000635	Prav.g_00309	Prar.g_01602
OG0000636	Prav.g_00310	Prar.g_01603
OG0000637	Prav.g_00312	Prar.g_01605
OG0000638	Prav.g_00313	Prar.g_01606
OG0000639	Prav.g_00314	Prar.g_01607
OG0000640	Prav.g_00315	Prar.g_01608
OG0000641	Prav.g_00316	Prar.g_01609
OG0000642	Prav.g_00317	Prar.g_01610
OG0000643	Prav.g_00318	Prar.g_01611
OG0000644	Prav.g_00320	Prar.g_01613
OG0000645	Prav.g_00321	Prar.g_01614
OG0000646	Prav.g_00322	Prar.g_01615
OG0000647	Prav.g_00323	Prar.g_01616
OG0000648	Prav.g_00324	Prar.g_01617
OG0000649	Prav.g_00325	Prar.g_01618
OG0000650	Prav.g_00326	Prar.g_01619
OG0000651	Prav.g_00327	Prar.g_01620
OG0000652	Prav.g_00329	Prar.g_01622
OG0000653	Prav.g_00344	Prar.g_01636
OG0000654	Prav.g_00346	Prar.g_01638
OG0000655	Prav.g_00357	Prar.g_01646
OG0000656	Prav.g_00362	Prar.g_01651
OG0000657	Prav.g_00364	Prar.g_01652
OG0000658	Prav.g_00365	Prar.g_01653
OG0000659	Prav.g_00366	Prar.g_01654
OG0000660	Prav.g_00373	Prar.g_01661
OG0000661	Prav.g_00383	Prar.g_01670
OG0000662	Prav.g_00385	Prar.g_01672
OG0000663	Prav.g_00388	Prar.g_01675
OG0000664	Prav.g_00389	Prar.g_01676
OG0000665	Prav.g_00390	Prar.g_01677
OG0000666	Prav.g_00391	Prar.g_01678
OG0000667	Prav.g_00392	Prar.g_01679
OG0000668	Prav.g_00393	Prar.g_01680
OG0000669	Prav.g_00394	Prar.g_01681
OG0000670	Prav.g_00396	Prar.g_01683
OG0000671	Prav.g_00397	Prar.g_01684
OG0000672	Prav.g_00398	Prar.g_01685
OG0000673	Prav.g_00399	Prar.g_01686
OG0000674	Prav.g_00400	Prar.g_01687
OG0000675	Prav.g_00401	Prar.g_01688
OG0000676	Prav.g_00403	Prar.g_01690
OG0000677	Prav.g_00405	Prar.g_01692
OG0000678	Prav.g_00406	Prar.g_01693
OG0000679	Prav.g_00407	Prar.g_01694
OG0000680	Prav.g_00408	Prar.g_01695
OG0000681	Prav.g_00409	Prar.g_01696
OG0000682	Prav.g_00410	Prar.g_01697
OG0000683	Prav.g_00411	Prar.g_01698
OG0000684	Prav.g_00412	Prar.g_01699
OG0000685	Prav.g_00413	Prar.g_01700
OG0000686	Prav.g_00414	Prar.g_01701
OG0000687	Prav.g_00415	Prar.g_01702
OG0000688	Prav.g_00416	Prar.g_01703
OG0000689	Prav.g_00417	Prar.g_01704
OG0000690	Prav.g_00418	Prar.g_01705
OG0000691	Prav.g_00420	Prar.g_01707
OG0000692	Prav.g_00421	Prar.g_01708
OG0000693	Prav.g_00422	Prar.g_01709
OG0000694	Prav.g_00423	Prar.g_01710
OG0000695	Prav.g_00424	Prar.g_01711
OG0000696	Prav.g_00425	Prar.g_01712
OG0000697	Prav.g_00427	Prar.g_01714
OG0000698	Prav.g_00428	Prar.g_01715
OG0000699	Prav.g_00431	Prar.g_01718
OG0000700	Prav.g_00432	Prar.g_01719
OG0000701	Prav.g_00433	Prar.g_01720
OG0000702	Prav.g_00434	Prar.g_01721
OG0000703	Prav.g_00435	Prar.g_01722
OG0000704	Prav.g_00436	Prar.g_01723
OG0000705	Prav.g_00438	Prar.g_01725
OG0000706	Prav.g_00439	Prar.g_01726
OG0000707	Prav.g_00440	Prar.g_01727
OG0000708	Prav.g_00441	Prar.g_01728
OG0000709	Prav.g_00442	Prar.g_01729
OG0000710	Prav.g_00443	Prar.g_01730
OG0000711	Prav.g_00444	Prar.g_01731
OG0000712	Prav.g_00445	Prar.g_01732
OG0000713	Prav.g_00446	Prar.g_01733
OG0000714	Prav.g_00448	Prar.g_01735
OG0000715	Prav.g_00449	Prar.g_01736
OG0000716	Prav.g_00450	Prar.g_01737
OG0000717	Prav.g_00451	Prar.g_01738
OG0000718	Prav.g_00452	Prar.g_01740
OG0000719	Prav.g_00454	Prar.g_01742
OG0000720	Prav.g_00456	Prar.g_01744
OG0000721	Prav.g_00457	Prar.g_01745
OG0000722	Prav.g_00483	Prar.g_01759
OG0000723	Prav.g_00487	Prar.g_01764
OG0000724	Prav.g_00490	Prar.g_01767
OG0000725	Prav.g_00491	Prar.g_01768
OG0000726	Prav.g_00492	Prar.g_01769
OG0000727	Prav.g_00493	Prar.g_01770
OG0000728	Prav.g_00494	Prar.g_01771
OG0000729	Prav.g_00496	Prar.g_01773
OG0000730	Prav.g_00497	Prar.g_01774
OG0000731	Prav.g_00499	Prar.g_01776
OG0000732	Prav.g_00500	Prar.g_01777
OG0000733	Prav.g_00501	Prar.g_01778
OG0000734	Prav.g_00502	Prar.g_01779
OG0000735	Prav.g_00503	Prar.g_01780
OG0000736	Prav.g_00505	Prar.g_01782
OG0000737	Prav.g_00506	Prar.g_01783
OG0000738	Prav.g_00508	Prar.g_01785
OG0000739	Prav.g_00509	Prar.g_01786
OG0000740	Prav.g_00510	Prar.g_01787
OG0000741	Prav.g_00512	Prar.g_01789
OG0000742	Prav.g_00513	Prar.g_01790
OG0000743	Prav.g_00516	Prar.g_01793
OG0000744	Prav.g_00517	Prar.g_01794
OG0000745	Prav.g_00519	Prar.g_01795
OG0000746	Prav.g_00520	Prar.g_01796
OG0000747	Prav.g_00521	Prar.g_01797
OG0000748	Prav.g_00522	Prar.g_01798
OG0000749	Prav.g_00523	Prar.g_01799
OG0000750	Prav.g_00524	Prar.g_01800
OG0000751	Prav.g_00526	Prar.g_01802
OG0000752	Prav.g_00527	Prar.g_01803
OG0000753	Prav.g_00528	Prar.g_01804
OG0000754	Prav.g_00529	Prar.g_01805
OG0000755	Prav.g_00530	Prar.g_01807
OG0000756	Prav.g_00531	Prar.g_01808
OG0000757	Prav.g_00532	Prar.g_01809
OG0000758	Prav.g_00533	Prar.g_01810
OG0000759	Prav.g_00534	Prar.g_01811
OG0000760	Prav.g_00535	Prar.g_01812
OG0000761	Prav.g_00536	Prar.g_01813
OG0000762	Prav.g_00538	Prar.g_01815
OG0000763	Prav.g_00539	Prar.g_01816
OG0000764	Prav.g_00540	Prar.g_01817
OG0000765	Prav.g_00541	Prar.g_01818
OG0000766	Prav.g_00542	Prar.g_01819
OG0000767	Prav.g_00543	Prar.g_01820
OG0000768	Prav.g_00544	Prar.g_01821
OG0000769	Prav.g_00545	Prar.g_01822
OG0000770	Prav.g_00546	Prar.g_01823
OG0000771	Prav.g_00547	Prar.g_01824
OG0000772	Prav.g_00548	Prar.g_01825
OG0000773	Prav.g_00550	Prar.g_01827
OG0000774	Prav.g_00551	Prar.g_01828
OG0000775	Prav.g_00552	Prar.g_01829
OG0000776	Prav.g_00553	Prar.g_01830
OG0000777	Prav.g_00554	Prar.g_01831
OG0000778	Prav.g_00555	Prar.g_01832
OG0000779	Prav.g_00557	Prar.g_01834
OG0000780	Prav.g_00558	Prar.g_01835
OG0000781	Prav.g_00559	Prar.g_01836
OG0000782	Prav.g_00561	Prar.g_01838
OG0000783	Prav.g_00562	Prar.g_01839
OG0000784	Prav.g_00563	Prar.g_01840
OG0000785	Prav.g_00564	Prar.g_01841
OG0000786	Prav.g_00565	Prar.g_01842
OG0000787	Prav.g_00567	Prar.g_01844
OG0000788	Prav.g_00568	Prar.g_01845
OG0000789	Prav.g_00569	Prar.g_01846
OG0000790	Prav.g_00570	Prar.g_01847
OG0000791	Prav.g_00571	Prar.g_01848
OG0000792	Prav.g_00572	Prar.g_01849
OG0000793	Prav.g_00573	Prar.g_01850
OG0000794	Prav.g_00574	Prar.g_01851
OG0000795	Prav.g_00575	Prar.g_01852
OG0000796	Prav.g_00577	Prar.g_01853
OG0000797	Prav.g_00579	Prar.g_01855
OG0000798	Prav.g_00580	Prar.g_01856
OG0000799	Prav.g_00581	Prar.g_01857
OG0000800	Prav.g_00582	Prar.g_01858
OG0000801	Prav.g_00583	Prar.g_01859
OG0000802	Prav.g_00585	Prar.g_01861
OG0000803	Prav.g_00586	Prar.g_01862
OG0000804	Prav.g_00902	Prar.g_01873
OG0000805	Prav.g_00904	Prar.g_01875
OG0000806	Prav.g_00905	Prar.g_01876
OG0000807	Prav.g_00906	Prar.g_01877
OG0000808	Prav.g_00907	Prar.g_01878
OG0000809	Prav.g_00911	Prar.g_01882
OG0000810	Prav.g_00912	Prar.g_01883
OG0000811	Prav.g_00913	Prar.g_01884
OG0000812	Prav.g_00914	Prar.g_01885
OG0000813	Prav.g_00915	Prar.g_01886
OG0000814	Prav.g_00916	Prar.g_01887
OG0000815	Prav.g_00917	Prar.g_01888
OG0000816	Prav.g_00919	Prar.g_01890
OG0000817	Prav.g_00922	Prar.g_01893
OG0000818	Prav.g_00923	Prar.g_01894
OG0000819	Prav.g_00925	Prar.g_01896
OG0000820	Prav.g_00926	Prar.g_01897
OG0000821	Prav.g_00927	Prar.g_01898
OG0000822	Prav.g_00928	Prar.g_01899
OG0000823	Prav.g_00931	Prar.g_01902
OG0000824	Prav.g_00932	Prar.g_01903
OG0000825	Prav.g_00934	Prar.g_01905
OG0000826	Prav.g_00935	Prar.g_01906
OG0000827	Prav.g_00936	Prar.g_01907
OG0000828	Prav.g_00938	Prar.g_01909
OG0000829	Prav.g_00242	Prar.g_01935
OG0000830	Prav.g_00252	Prar.g_01944
OG0000831	Prav.g_00255	Prar.g_01947
OG0000832	Prav.g_00256	Prar.g_01948
OG0000833	Prav.g_00263	Prar.g_01955
OG0000834	Prav.g_00004	Prar.g_01324
OG0000835	Prav.g_00008	Prar.g_01320
OG0000836	Prav.g_00010	Prar.g_01318
OG0000837	Prav.g_00019	Prar.g_01309
OG0000838	Prav.g_00034	Prar.g_01295
OG0000839	Prav.g_00035	Prar.g_01294
OG0000840	Prav.g_00039	Prar.g_01289
OG0000841	Prav.g_00046	Prar.g_01282
OG0000842	Prav.g_00050	Prar.g_01278
OG0000843	Prav.g_00052	Prar.g_01276
OG0000844	Prav.g_00053	Prar.g_01275
OG0000845	Prav.g_00054	Prar.g_01274
OG0000846	Prav.g_00055	Prar.g_01273
OG0000847	Prav.g_00056	Prar.g_01272
OG0000848	Prav.g_00057	Prar.g_01271
OG0000849	Prav.g_00058	Prar.g_01270
OG0000850	Prav.g_00059	Prar.g_01269
OG0000851	Prav.g_00061	Prar.g_01267
OG0000852	Prav.g_00064	Prar.g_01264
OG0000853	Prav.g_00066	Prar.g_01262
OG0000854	Prav.g_00067	Prar.g_01261
OG0000855	Prav.g_00068	Prar.g_01260
OG0000856	Prav.g_00069	Prar.g_01259
OG0000857	Prav.g_00070	Prar.g_01258
OG0000858	Prav.g_00072	Prar.g_01256
OG0000859	Prav.g_00073	Prar.g_01255
OG0000860	Prav.g_00074	Prar.g_01254
OG0000861	Prav.g_00075	Prar.g_01253
OG0000862	Prav.g_00076	Prar.g_01252
OG0000863	Prav.g_00077	Prar.g_01251
OG0000864	Prav.g_01868	Prar.g_01250
OG0000865	Prav.g_01867	Prar.g_01249
OG0000866	Prav.g_01866	Prar.g_01248
OG0000867	Prav.g_01863	Prar.g_01245
OG0000868	Prav.g_01861	Prar.g_01243
OG0000869	Prav.g_01860	Prar.g_01242
OG0000870	Prav.g_01859	Prar.g_01241
OG0000871	Prav.g_01858	Prar.g_01240
OG0000872	Prav.g_01857	Prar.g_01239
OG0000873	Prav.g_01856	Prar.g_01238
OG0000874	Prav.g_01855	Prar.g_01237
OG0000875	Prav.g_01854	Prar.g_01236
OG0000876	Prav.g_01852	Prar.g_01234
OG0000877	Prav.g_01851	Prar.g_01233
OG0000878	Prav.g_01850	Prar.g_01232
OG0000879	Prav.g_01849	Prar.g_01231
OG0000880	Prav.g_01848	Prar.g_01230
OG0000881	Prav.g_01847	Prar.g_01229
OG0000882	Prav.g_01846	Prar.g_01228
OG0000883	Prav.g_01845	Prar.g_01227
OG0000884	Prav.g_01844	Prar.g_01226
OG0000885	Prav.g_01843	Prar.g_01225
OG0000886	Prav.g_01842	Prar.g_01224
OG0000887	Prav.g_01841	Prar.g_01223
OG0000888	Prav.g_01840	Prar.g_01222
OG0000889	Prav.g_01839	Prar.g_01221
OG0000890	Prav.g_01838	Prar.g_01220
OG0000891	Prav.g_01837	Prar.g_01219
OG0000892	Prav.g_01836	Prar.g_01218
OG0000893	Prav.g_01835	Prar.g_01217
OG0000894	Prav.g_01833	Prar.g_01215
OG0000895	Prav.g_01832	Prar.g_01214
OG0000896	Prav.g_01830	Prar.g_01212
OG0000897	Prav.g_01829	Prar.g_01211
OG0000898	Prav.g_01828	Prar.g_01210
OG0000899	Prav.g_01827	Prar.g_01209
OG0000900	Prav.g_01825	Prar.g_01207
OG0000901	Prav.g_01409	Prar.g_00976
OG0000902	Prav.g_01427	Prar.g_00966
OG0000903	Prav.g_01428	Prar.g_00965
OG0000904	Prav.g_01429	Prar.g_00964
OG0000905	Prav.g_01430	Prar.g_00963
OG0000906	Prav.g_01431	Prar.g_00962
OG0000907	Prav.g_01433	Prar.g_00960
OG0000908	Prav.g_01434	Prar.g_00959
OG0000909	Prav.g_01435	Prar.g_00958
OG0000910	Prav.g_01436	Prar.g_00957
OG0000911	Prav.g_01437	Prar.g_00956
OG0000912	Prav.g_01440	Prar.g_00953
OG0000913	Prav.g_01441	Prar.g_00952
OG0000914	Prav.g_01442	Prar.g_00951
OG0000915	Prav.g_01444	Prar.g_00949
OG0000916	Prav.g_01445	Prar.g_00948
OG0000917	Prav.g_01446	Prar.g_00947
OG0000918	Prav.g_01447	Prar.g_00946
OG0000919	Prav.g_01448	Prar.g_00945
OG0000920	Prav.g_01449	Prar.g_00944
OG0000921	Prav.g_01451	Prar.g_00942
OG0000922	Prav.g_01452	Prar.g_00941
OG0000923	Prav.g_01455	Prar.g_00929
OG0000924	Prav.g_01456	Prar.g_00928
OG0000925	Prav.g_01459	Prar.g_00925
OG0000926	Prav.g_01460	Prar.g_00924
OG0000927	Prav.g_01461	Prar.g_00923
OG0000928	Prav.g_01463	Prar.g_00921
OG0000929	Prav.g_01465	Prar.g_00919
OG0000930	Prav.g_01467	Prar.g_00917
OG0000931	Prav.g_01468	Prar.g_00916
OG0000932	Prav.g_01471	Prar.g_00913
OG0000933	Prav.g_01475	Prar.g_00909
OG0000934	Prav.g_01476	Prar.g_00908
OG0000935	Prav.g_01477	Prar.g_00907
OG0000936	Prav.g_01478	Prar.g_00906
OG0000937	Prav.g_01479	Prar.g_00905
OG0000938	Prav.g_01480	Prar.g_00904
OG0000939	Prav.g_01481	Prar.g_00903
OG0000940	Prav.g_01482	Prar.g_00902
OG0000941	Prav.g_01483	Prar.g_00901
OG0000942	Prav.g_01484	Prar.g_00900
OG0000943	Prav.g_01485	Prar.g_00899
OG0000944	Prav.g_01486	Prar.g_00898
OG0000945	Prav.g_01487	Prar.g_00897
OG0000946	Prav.g_01488	Prar.g_00896
OG0000947	Prav.g_01489	Prar.g_00895
OG0000948	Prav.g_01490	Prar.g_00894
OG0000949	Prav.g_01491	Prar.g_00893
OG0000950	Prav.g_01505	Prar.g_00375
OG0000951	Prav.g_01560	Prar.g_00357
OG0000952	Prav.g_01561	Prar.g_00356
OG0000953	Prav.g_01562	Prar.g_00355
OG0000954	Prav.g_01563	Prar.g_00354
OG0000955	Prav.g_01564	Prar.g_00353
OG0000956	Prav.g_01566	Prar.g_00351
OG0000957	Prav.g_01567	Prar.g_00350
OG0000958	Prav.g_01568	Prar.g_00349
OG0000959	Prav.g_01569	Prar.g_00348
OG0000960	Prav.g_01570	Prar.g_00347
OG0000961	Prav.g_01571	Prar.g_00346
OG0000962	Prav.g_01572	Prar.g_00345
OG0000963	Prav.g_01573	Prar.g_00344
OG0000964	Prav.g_01574	Prar.g_00343
OG0000965	Prav.g_01576	Prar.g_00341
OG0000966	Prav.g_01577	Prar.g_00340
OG0000967	Prav.g_01580	Prar.g_00337
OG0000968	Prav.g_01581	Prar.g_00336
OG0000969	Prav.g_01582	Prar.g_00335
OG0000970	Prav.g_01583	Prar.g_00842
OG0000971	Prav.g_01584	Prar.g_00841
OG0000972	Prav.g_01585	Prar.g_00840
OG0000973	Prav.g_01587	Prar.g_00838
OG0000974	Prav.g_01588	Prar.g_00837
OG0000975	Prav.g_01589	Prar.g_00836
OG0000976	Prav.g_01590	Prar.g_00835
OG0000977	Prav.g_01591	Prar.g_00834
OG0000978	Prav.g_01592	Prar.g_00833
OG0000979	Prav.g_01593	Prar.g_00832
OG0000980	Prav.g_01594	Prar.g_00831
OG0000981	Prav.g_01595	Prar.g_00830
OG0000982	Prav.g_01596	Prar.g_00829
OG0000983	Prav.g_01597	Prar.g_00828
OG0000984	Prav.g_01601	Prar.g_00824
OG0000985	Prav.g_01602	Prar.g_00823
OG0000986	Prav.g_01603	Prar.g_00822
OG0000987	Prav.g_01605	Prar.g_00820
OG0000988	Prav.g_01606	Prar.g_00819
OG0000989	Prav.g_01607	Prar.g_00818
OG0000990	Prav.g_01608	Prar.g_00817
OG0000991	Prav.g_01609	Prar.g_00816
OG0000992	Prav.g_01610	Prar.g_00815
OG0000993	Prav.g_01611	Prar.g_00814
OG0000994	Prav.g_01612	Prar.g_00813
OG0000995	Prav.g_01613	Prar.g_00812
OG0000996	Prav.g_01614	Prar.g_00811
OG0000997	Prav.g_01616	Prar.g_00809
OG0000998	Prav.g_01619	Prar.g_00806
OG0000999	Prav.g_01621	Prar.g_00804
OG0001000	Prav.g_01622	Prar.g_00803
OG0001001	Prav.g_01623	Prar.g_00802
OG0001002	Prav.g_01625	Prar.g_00800
OG0001003	Prav.g_01626	Prar.g_00799
OG0001004	Prav.g_01627	Prar.g_00798
OG0001005	Prav.g_01628	Prar.g_00797
OG0001006	Prav.g_01630	Prar.g_00795
OG0001007	Prav.g_01631	Prar.g_00794
OG0001008	Prav.g_01632	Prar.g_00793
OG0001009	Prav.g_01633	Prar.g_00792
OG0001010	Prav.g_01634	Prar.g_00791
OG0001011	Prav.g_01635	Prar.g_00790
OG0001012	Prav.g_01636	Prar.g_00789
OG0001013	Prav.g_01637	Prar.g_00788
OG0001014	Prav.g_01638	Prar.g_00787
OG0001015	Prav.g_01639	Prar.g_00786
OG0001016	Prav.g_01640	Prar.g_00785
OG0001017	Prav.g_01641	Prar.g_00784
OG0001018	Prav.g_01642	Prar.g_00783
OG0001019	Prav.g_01643	Prar.g_00782
OG0001020	Prav.g_01644	Prar.g_00781
OG0001021	Prav.g_01645	Prar.g_00780
OG0001022	Prav.g_01646	Prar.g_00779
OG0001023	Prav.g_01647	Prar.g_00778
OG0001024	Prav.g_01649	Prar.g_00776
OG0001025	Prav.g_01650	Prar.g_00775
OG0001026	Prav.g_01651	Prar.g_00774
OG0001027	Prav.g_01652	Prar.g_00773
OG0001028	Prav.g_01653	Prar.g_00772
OG0001029	Prav.g_01654	Prar.g_00771
OG0001030	Prav.g_01657	Prar.g_00768
OG0001031	Prav.g_01658	Prar.g_00767
OG0001032	Prav.g_01664	Prar.g_00760
OG0001033	Prav.g_01671	Prar.g_00753
OG0001034	Prav.g_01699	Prar.g_00725
OG0001035	Prav.g_01755	Prar.g_01149
OG0001036	Prav.g_01756	Prar.g_01148
OG0001037	Prav.g_01762	Prar.g_01142
OG0001038	Prav.g_01763	Prar.g_01141
OG0001039	Prav.g_01764	Prar.g_01140
OG0001040	Prav.g_01765	Prar.g_01139
OG0001041	Prav.g_01767	Prar.g_01137
OG0001042	Prav.g_01768	Prar.g_01136
OG0001043	Prav.g_01769	Prar.g_01135
OG0001044	Prav.g_01770	Prar.g_01134
OG0001045	Prav.g_01771	Prar.g_01133
OG0001046	Prav.g_01772	Prar.g_01132
OG0001047	Prav.g_01773	Prar.g_01131
OG0001048	Prav.g_01775	Prar.g_01129
OG0001049	Prav.g_01776	Prar.g_01128
OG0001050	Prav.g_01777	Prar.g_01127
OG0001051	Prav.g_01778	Prar.g_01126
OG0001052	Prav.g_01779	Prar.g_01125
OG0001053	Prav.g_01780	Prar.g_01124
OG0001054	Prav.g_01781	Prar.g_01123
OG0001055	Prav.g_01782	Prar.g_01122
OG0001056	Prav.g_01783	Prar.g_01121
OG0001057	Prav.g_01785	Prar.g_01964
OG0001058	Prav.g_01786	Prar.g_01965
OG0001059	Prav.g_01787	Prar.g_01966
OG0001060	Prav.g_01788	Prar.g_01967
OG0001061	Prav.g_01789	Prar.g_01968
OG0001062	Prav.g_01790	Prar.g_01969
OG0001063	Prav.g_01791	Prar.g_01970
OG0001064	Prav.g_01792	Prar.g_01971
OG0001065	Prav.g_01793	Prar.g_01963
OG0001066	Prav.g_01794	Prar.g_01962
OG0001067	Prav.g_01795	Prar.g_01961
OG0001068	Prav.g_01796	Prar.g_01960
OG0001069	Prav.g_01799	Prar.g_01957
OG0001070	Prav.g_01801	Prar.g_00596
OG0001071	Prav.g_01802	Prar.g_00597
OG0001072	Prav.g_01803	Prar.g_00598
OG0001073	Prav.g_01804	Prar.g_00599
OG0001074	Prav.g_01805	Prar.g_00600
OG0001075	Prav.g_01807	Prar.g_00601
OG0001076	Prav.g_01809	Prar.g_00603
OG0001077	Prav.g_01810	Prar.g_00604
OG0001078	Prav.g_01811	Prar.g_00605
OG0001079	Prav.g_01812	Prar.g_00606
OG0001080	Prav.g_01813	Prar.g_00607
OG0001081	Prav.g_01814	Prar.g_00608
OG0001082	Prav.g_01815	Prar.g_00609
OG0001083	Prav.g_01816	Prar.g_00610
OG0001084	Prav.g_01817	Prar.g_00611
OG0001085	Prav.g_01818	Prar.g_00612
OG0001086	Prav.g_00268	Prar.g_01114
OG0001087	Prav.g_00269	Prar.g_01113
OG0001088	Prav.g_00270	Prar.g_01112
OG0001089	Prav.g_00272	Prar.g_01110
OG0001090	Prav.g_00273	Prar.g_01109
OG0001091	Prav.g_00274	Prar.g_01108
OG0001092	Prav.g_00275	Prar.g_01107
OG0001093	Prav.g_00276	Prar.g_01106
OG0001094	Prav.g_00277	Prar.g_01105
OG0001095	Prav.g_00278	Prar.g_01104
OG0001096	Prav.g_00279	Prar.g_01103
OG0001097	Prav.g_00280	Prar.g_01102
OG0001098	Prav.g_00281	Prar.g_01101
OG0001099	Prav.g_00282	Prar.g_01100
OG0001100	Prav.g_00283	Prar.g_01099
OG0001101	Prav.g_00284	Prar.g_01098
OG0001102	Prav.g_00287	Prar.g_01095
OG0001103	Prav.g_00288	Prar.g_01094
OG0001104	Prav.g_00289	Prar.g_01093
OG0001105	Prav.g_00291	Prar.g_01091
OG0001106	Prav.g_00293	Prar.g_01089
OG0001107	Prav.g_00294	Prar.g_01088
OG0001108	Prav.g_00295	Prar.g_01087
OG0001109	Prav.g_00590	Prar.g_01069
OG0001110	Prav.g_00592	Prar.g_01067
OG0001111	Prav.g_00593	Prar.g_01066
OG0001112	Prav.g_00594	Prar.g_01065
OG0001113	Prav.g_00595	Prar.g_01064
OG0001114	Prav.g_00596	Prar.g_01063
OG0001115	Prav.g_00597	Prar.g_01062
OG0001116	Prav.g_00598	Prar.g_01061
OG0001117	Prav.g_00599	Prar.g_01060
OG0001118	Prav.g_00600	Prar.g_01059
OG0001119	Prav.g_00601	Prar.g_01058
OG0001120	Prav.g_00602	Prar.g_01057
OG0001121	Prav.g_00603	Prar.g_01056
OG0001122	Prav.g_00604	Prar.g_01055
OG0001123	Prav.g_00605	Prar.g_01054
OG0001124	Prav.g_00606	Prar.g_01053
OG0001125	Prav.g_00607	Prar.g_01052
OG0001126	Prav.g_00608	Prar.g_01051
OG0001127	Prav.g_00609	Prar.g_01050
OG0001128	Prav.g_00610	Prar.g_01049
OG0001129	Prav.g_00611	Prar.g_01048
OG0001130	Prav.g_00612	Prar.g_01047
OG0001131	Prav.g_00613	Prar.g_01046
OG0001132	Prav.g_00614	Prar.g_01045
OG0001133	Prav.g_00615	Prar.g_01044
OG0001134	Prav.g_00616	Prar.g_01043
OG0001135	Prav.g_00617	Prar.g_01042
OG0001136	Prav.g_00618	Prar.g_01041
OG0001137	Prav.g_00619	Prar.g_01040
OG0001138	Prav.g_00620	Prar.g_01039
OG0001139	Prav.g_00621	Prar.g_01038
OG0001140	Prav.g_00622	Prar.g_01037
OG0001141	Prav.g_00624	Prar.g_01035
OG0001142	Prav.g_00625	Prar.g_01034
OG0001143	Prav.g_00626	Prar.g_01033
OG0001144	Prav.g_00628	Prar.g_01031
OG0001145	Prav.g_00630	Prar.g_01029
OG0001146	Prav.g_00631	Prar.g_01028
OG0001147	Prav.g_00633	Prar.g_01026
OG0001148	Prav.g_00634	Prar.g_01025
OG0001149	Prav.g_00635	Prar.g_01024
OG0001150	Prav.g_00638	Prar.g_01022
OG0001151	Prav.g_00639	Prar.g_01021
OG0001152	Prav.g_00640	Prar.g_01020
OG0001153	Prav.g_00641	Prar.g_01019
OG0001154	Prav.g_00642	Prar.g_01018
