Orthogroup	Syan	Syal
OG0000574	Syan.g_00965	Syal.g_02758
OG0000575	Syan.g_01003	Syal.g_02753
OG0000576	Syan.g_01007	Syal.g_02751
OG0000577	Syan.g_01008	Syal.g_02750
OG0000578	Syan.g_01009	Syal.g_02749
OG0000579	Syan.g_01010	Syal.g_02748
OG0000580	Syan.g_01011	Syal.g_02747
OG0000581	Syan.g_01018	Syal.g_02741
OG0000582	Syan.g_01030	Syal.g_02736
OG0000583	Syan.g_01029	Syal.g_02735
OG0000584	Syan.g_01028	Syal.g_02734
OG0000585	Syan.g_01024	Syal.g_02731
OG0000586	Syan.g_01022	Syal.g_02730
OG0000587	Syan.g_01020	Syal.g_02728
OG0000588	Syan.g_00215	Syal.g_02717
OG0000589	Syan.g_00016	Syal.g_02714
OG0000590	Syan.g_00015	Syal.g_02713
OG0000591	Syan.g_00003	Syal.g_02707
OG0000592	Syan.g_00002	Syal.g_02706
OG0000593	Syan.g_00820	Syal.g_02640
OG0000594	Syan.g_00819	Syal.g_02639
OG0000595	Syan.g_00818	Syal.g_02638
OG0000596	Syan.g_00813	Syal.g_02633
OG0000597	Syan.g_00810	Syal.g_02630
OG0000598	Syan.g_00809	Syal.g_02629
OG0000599	Syan.g_00802	Syal.g_02622
OG0000600	Syan.g_00801	Syal.g_02621
OG0000601	Syan.g_00800	Syal.g_02620
OG0000602	Syan.g_00796	Syal.g_02615
OG0000603	Syan.g_00795	Syal.g_02614
OG0000604	Syan.g_00792	Syal.g_02612
OG0000605	Syan.g_00783	Syal.g_02516
OG0000606	Syan.g_00780	Syal.g_02174
OG0000607	Syan.g_00777	Syal.g_02177
OG0000608	Syan.g_00776	Syal.g_02178
OG0000609	Syan.g_00774	Syal.g_02180
OG0000610	Syan.g_00766	Syal.g_02198
OG0000611	Syan.g_00763	Syal.g_02201
OG0000612	Syan.g_00762	Syal.g_02202
OG0000613	Syan.g_01965	Syal.g_01325
OG0000614	Syan.g_00184	Syal.g_01794
OG0000615	Syan.g_00728	Syal.g_02256
OG0000616	Syan.g_01694	Syal.g_00079
OG0000617	Syan.g_00324	Syal.g_01866
OG0000618	Syan.g_00325	Syal.g_01867
OG0000619	Syan.g_00326	Syal.g_02417
OG0000620	Syan.g_00331	Syal.g_02422
OG0000621	Syan.g_00332	Syal.g_02423
OG0000622	Syan.g_00334	Syal.g_02424
OG0000623	Syan.g_00335	Syal.g_02425
OG0000624	Syan.g_00337	Syal.g_02427
OG0000625	Syan.g_00338	Syal.g_02428
OG0000626	Syan.g_00339	Syal.g_02429
OG0000627	Syan.g_00465	Syal.g_02048
OG0000628	Syan.g_00466	Syal.g_02047
OG0000629	Syan.g_00469	Syal.g_02044
OG0000630	Syan.g_00474	Syal.g_02040
OG0000631	Syan.g_00484	Syal.g_02031
OG0000632	Syan.g_00485	Syal.g_02030
OG0000633	Syan.g_00489	Syal.g_02029
OG0000634	Syan.g_00694	Syal.g_02410
OG0000635	Syan.g_00693	Syal.g_02411
OG0000636	Syan.g_00691	Syal.g_02413
OG0000637	Syan.g_00689	Syal.g_02415
OG0000638	Syan.g_00688	Syal.g_02416
OG0000639	Syan.g_00687	Syal.g_01868
OG0000640	Syan.g_00686	Syal.g_01869
OG0000641	Syan.g_00682	Syal.g_01873
OG0000642	Syan.g_00681	Syal.g_01874
OG0000643	Syan.g_00679	Syal.g_01875
OG0000644	Syan.g_00678	Syal.g_01876
OG0000645	Syan.g_00676	Syal.g_01878
OG0000646	Syan.g_00673	Syal.g_01881
OG0000647	Syan.g_00671	Syal.g_01883
OG0000648	Syan.g_00669	Syal.g_02438
OG0000649	Syan.g_00668	Syal.g_02439
OG0000650	Syan.g_00667	Syal.g_02440
OG0000651	Syan.g_00666	Syal.g_02441
OG0000652	Syan.g_00665	Syal.g_02442
OG0000653	Syan.g_00663	Syal.g_02444
OG0000654	Syan.g_00661	Syal.g_02445
OG0000655	Syan.g_00660	Syal.g_02446
OG0000656	Syan.g_00656	Syal.g_02449
OG0000657	Syan.g_00375	Syal.g_02460
OG0000658	Syan.g_00378	Syal.g_02465
OG0000659	Syan.g_00379	Syal.g_02466
OG0000660	Syan.g_00383	Syal.g_02470
OG0000661	Syan.g_00385	Syal.g_02472
OG0000662	Syan.g_00392	Syal.g_02474
OG0000663	Syan.g_00395	Syal.g_02477
OG0000664	Syan.g_00397	Syal.g_02478
OG0000665	Syan.g_00788	Syal.g_02593
OG0000666	Syan.g_02100	Syal.g_02605
OG0000667	Syan.g_00044	Syal.g_02192
OG0000668	Syan.g_00365	Syal.g_01920
OG0000669	Syan.g_00751	Syal.g_02295
OG0000670	Syan.g_00748	Syal.g_02956
OG0000671	Syan.g_00746	Syal.g_02291
OG0000672	Syan.g_00743	Syal.g_02288
OG0000673	Syan.g_00740	Syal.g_02285
OG0000674	Syan.g_00738	Syal.g_02283
OG0000675	Syan.g_00737	Syal.g_02282
OG0000676	Syan.g_00735	Syal.g_02272
OG0000677	Syan.g_00734	Syal.g_02271
OG0000678	Syan.g_00732	Syal.g_02264
OG0000679	Syan.g_00724	Syal.g_02252
OG0000680	Syan.g_00723	Syal.g_02251
OG0000681	Syan.g_00720	Syal.g_02248
OG0000682	Syan.g_00719	Syal.g_02247
OG0000683	Syan.g_00718	Syal.g_02246
OG0000684	Syan.g_00715	Syal.g_02242
OG0000685	Syan.g_00713	Syal.g_02240
OG0000686	Syan.g_00712	Syal.g_02239
OG0000687	Syan.g_00711	Syal.g_02237
OG0000688	Syan.g_00706	Syal.g_02225
OG0000689	Syan.g_00704	Syal.g_02223
OG0000690	Syan.g_00703	Syal.g_02222
OG0000691	Syan.g_00702	Syal.g_02221
OG0000692	Syan.g_00700	Syal.g_02220
OG0000693	Syan.g_00698	Syal.g_02218
OG0000694	Syan.g_00697	Syal.g_02217
OG0000695	Syan.g_00492	Syal.g_02027
OG0000696	Syan.g_00493	Syal.g_02026
OG0000697	Syan.g_00495	Syal.g_02025
OG0000698	Syan.g_00498	Syal.g_02022
OG0000699	Syan.g_00500	Syal.g_02021
OG0000700	Syan.g_00501	Syal.g_02020
OG0000701	Syan.g_00502	Syal.g_02019
OG0000702	Syan.g_00534	Syal.g_02011
OG0000703	Syan.g_00546	Syal.g_02010
OG0000704	Syan.g_00550	Syal.g_02008
OG0000705	Syan.g_00557	Syal.g_01999
OG0000706	Syan.g_00558	Syal.g_01998
OG0000707	Syan.g_00559	Syal.g_01997
OG0000708	Syan.g_00562	Syal.g_01994
OG0000709	Syan.g_00570	Syal.g_01986
OG0000710	Syan.g_00574	Syal.g_01982
OG0000711	Syan.g_00607	Syal.g_01954
OG0000712	Syan.g_00609	Syal.g_01952
OG0000713	Syan.g_00610	Syal.g_01951
OG0000714	Syan.g_00624	Syal.g_01948
OG0000715	Syan.g_00626	Syal.g_01934
OG0000716	Syan.g_00630	Syal.g_01930
OG0000717	Syan.g_00631	Syal.g_01929
OG0000718	Syan.g_00651	Syal.g_01925
OG0000719	Syan.g_00367	Syal.g_01922
OG0000720	Syan.g_00354	Syal.g_01908
OG0000721	Syan.g_00352	Syal.g_01906
OG0000722	Syan.g_00351	Syal.g_01905
OG0000723	Syan.g_00341	Syal.g_02433
OG0000724	Syan.g_00299	Syal.g_01829
OG0000725	Syan.g_00194	Syal.g_01820
OG0000726	Syan.g_00193	Syal.g_01819
OG0000727	Syan.g_00192	Syal.g_01818
OG0000728	Syan.g_00190	Syal.g_01816
OG0000729	Syan.g_01885	Syal.g_01510
OG0000730	Syan.g_02147	Syal.g_00345
OG0000731	Syan.g_02135	Syal.g_00356
OG0000732	Syan.g_01726	Syal.g_00149
OG0000733	Syan.g_01147	Syal.g_01105
OG0000734	Syan.g_02982	Syal.g_00828
OG0000735	Syan.g_02713	Syal.g_01627
OG0000736	Syan.g_02712	Syal.g_01628
OG0000737	Syan.g_02711	Syal.g_01629
OG0000738	Syan.g_02705	Syal.g_01634
OG0000739	Syan.g_02704	Syal.g_01645
OG0000740	Syan.g_02703	Syal.g_01646
OG0000741	Syan.g_02700	Syal.g_01649
OG0000742	Syan.g_02697	Syal.g_01652
OG0000743	Syan.g_02694	Syal.g_01654
OG0000744	Syan.g_02693	Syal.g_01655
OG0000745	Syan.g_02690	Syal.g_01657
OG0000746	Syan.g_02687	Syal.g_01659
OG0000747	Syan.g_02685	Syal.g_01660
OG0000748	Syan.g_02669	Syal.g_01674
OG0000749	Syan.g_02668	Syal.g_01675
OG0000750	Syan.g_02667	Syal.g_01676
OG0000751	Syan.g_02661	Syal.g_01688
OG0000752	Syan.g_02659	Syal.g_01690
OG0000753	Syan.g_02656	Syal.g_01693
OG0000754	Syan.g_02650	Syal.g_01698
OG0000755	Syan.g_02641	Syal.g_01707
OG0000756	Syan.g_02640	Syal.g_01708
OG0000757	Syan.g_02623	Syal.g_01715
OG0000758	Syan.g_02622	Syal.g_01716
OG0000759	Syan.g_02621	Syal.g_01717
OG0000760	Syan.g_02620	Syal.g_01718
OG0000761	Syan.g_02619	Syal.g_01719
OG0000762	Syan.g_02617	Syal.g_01721
OG0000763	Syan.g_02615	Syal.g_01723
OG0000764	Syan.g_02614	Syal.g_01724
OG0000765	Syan.g_02587	Syal.g_01768
OG0000766	Syan.g_02586	Syal.g_01767
OG0000767	Syan.g_02584	Syal.g_01765
OG0000768	Syan.g_02583	Syal.g_01764
OG0000769	Syan.g_02581	Syal.g_01762
OG0000770	Syan.g_02561	Syal.g_01758
OG0000771	Syan.g_00305	Syal.g_01835
OG0000772	Syan.g_00436	Syal.g_01641
OG0000773	Syan.g_01199	Syal.g_01618
OG0000774	Syan.g_01205	Syal.g_01610
OG0000775	Syan.g_01207	Syal.g_01608
OG0000776	Syan.g_01208	Syal.g_01607
OG0000777	Syan.g_01209	Syal.g_01606
OG0000778	Syan.g_01210	Syal.g_01605
OG0000779	Syan.g_01215	Syal.g_01599
OG0000780	Syan.g_01218	Syal.g_01594
OG0000781	Syan.g_01222	Syal.g_01590
OG0000782	Syan.g_01223	Syal.g_01589
OG0000783	Syan.g_01224	Syal.g_01588
OG0000784	Syan.g_01225	Syal.g_01587
OG0000785	Syan.g_01228	Syal.g_01585
OG0000786	Syan.g_01243	Syal.g_01579
OG0000787	Syan.g_01244	Syal.g_01578
OG0000788	Syan.g_00843	Syal.g_02619
OG0000789	Syan.g_00075	Syal.g_02598
OG0000790	Syan.g_02778	Syal.g_02883
OG0000791	Syan.g_02780	Syal.g_02882
OG0000792	Syan.g_02781	Syal.g_02881
OG0000793	Syan.g_02879	Syal.g_02876
OG0000794	Syan.g_02881	Syal.g_02875
OG0000795	Syan.g_02882	Syal.g_02874
OG0000796	Syan.g_02886	Syal.g_02870
OG0000797	Syan.g_02888	Syal.g_02869
OG0000798	Syan.g_02026	Syal.g_01260
OG0000799	Syan.g_01310	Syal.g_01547
OG0000800	Syan.g_01308	Syal.g_01542
OG0000801	Syan.g_01307	Syal.g_01541
OG0000802	Syan.g_01303	Syal.g_01536
OG0000803	Syan.g_01294	Syal.g_00040
OG0000804	Syan.g_01291	Syal.g_00036
OG0000805	Syan.g_01289	Syal.g_00030
OG0000806	Syan.g_01287	Syal.g_00028
OG0000807	Syan.g_01286	Syal.g_00026
OG0000808	Syan.g_01285	Syal.g_00025
OG0000809	Syan.g_01281	Syal.g_00022
OG0000810	Syan.g_01280	Syal.g_00021
OG0000811	Syan.g_01272	Syal.g_00380
OG0000812	Syan.g_01270	Syal.g_00382
OG0000813	Syan.g_01269	Syal.g_00383
OG0000814	Syan.g_01267	Syal.g_00385
OG0000815	Syan.g_01249	Syal.g_00391
OG0000816	Syan.g_01247	Syal.g_00393
OG0000817	Syan.g_01328	Syal.g_00394
OG0000818	Syan.g_02807	Syal.g_00401
OG0000819	Syan.g_02808	Syal.g_00402
OG0000820	Syan.g_02809	Syal.g_00403
OG0000821	Syan.g_02815	Syal.g_00409
OG0000822	Syan.g_02817	Syal.g_00411
OG0000823	Syan.g_02818	Syal.g_00412
OG0000824	Syan.g_02824	Syal.g_00417
OG0000825	Syan.g_02825	Syal.g_00418
OG0000826	Syan.g_02826	Syal.g_00419
OG0000827	Syan.g_02827	Syal.g_00420
OG0000828	Syan.g_02830	Syal.g_00423
OG0000829	Syan.g_02831	Syal.g_00424
OG0000830	Syan.g_02832	Syal.g_00425
OG0000831	Syan.g_02834	Syal.g_00427
OG0000832	Syan.g_02408	Syal.g_02967
OG0000833	Syan.g_01343	Syal.g_02976
OG0000834	Syan.g_01345	Syal.g_02979
OG0000835	Syan.g_01346	Syal.g_02980
OG0000836	Syan.g_01349	Syal.g_02983
OG0000837	Syan.g_01351	Syal.g_02984
OG0000838	Syan.g_01355	Syal.g_02988
OG0000839	Syan.g_01356	Syal.g_02989
OG0000840	Syan.g_01357	Syal.g_02990
OG0000841	Syan.g_01358	Syal.g_02991
OG0000842	Syan.g_01359	Syal.g_02992
OG0000843	Syan.g_01360	Syal.g_02993
OG0000844	Syan.g_01362	Syal.g_02995
OG0000845	Syan.g_01363	Syal.g_02996
OG0000846	Syan.g_01364	Syal.g_02997
OG0000847	Syan.g_01365	Syal.g_02998
OG0000848	Syan.g_01367	Syal.g_03000
OG0000849	Syan.g_01368	Syal.g_03001
OG0000850	Syan.g_01371	Syal.g_03008
OG0000851	Syan.g_01374	Syal.g_00561
OG0000852	Syan.g_01375	Syal.g_00562
OG0000853	Syan.g_01379	Syal.g_00566
OG0000854	Syan.g_01381	Syal.g_00568
OG0000855	Syan.g_01382	Syal.g_00569
OG0000856	Syan.g_01136	Syal.g_02704
OG0000857	Syan.g_00672	Syal.g_01882
OG0000858	Syan.g_01389	Syal.g_00576
OG0000859	Syan.g_01390	Syal.g_00577
OG0000860	Syan.g_01402	Syal.g_00589
OG0000861	Syan.g_01403	Syal.g_00590
OG0000862	Syan.g_01412	Syal.g_00591
OG0000863	Syan.g_01414	Syal.g_00594
OG0000864	Syan.g_00969	Syal.g_00595
OG0000865	Syan.g_01415	Syal.g_00596
OG0000866	Syan.g_01416	Syal.g_00597
OG0000867	Syan.g_01417	Syal.g_00598
OG0000868	Syan.g_01421	Syal.g_00604
OG0000869	Syan.g_01426	Syal.g_00609
OG0000870	Syan.g_01431	Syal.g_00614
OG0000871	Syan.g_01432	Syal.g_00615
OG0000872	Syan.g_01438	Syal.g_00621
OG0000873	Syan.g_01441	Syal.g_00624
OG0000874	Syan.g_01443	Syal.g_00627
OG0000875	Syan.g_01445	Syal.g_00629
OG0000876	Syan.g_00391	Syal.g_00631
OG0000877	Syan.g_01449	Syal.g_00633
OG0000878	Syan.g_01450	Syal.g_00634
OG0000879	Syan.g_01451	Syal.g_00635
OG0000880	Syan.g_01452	Syal.g_00636
OG0000881	Syan.g_01457	Syal.g_00641
OG0000882	Syan.g_01462	Syal.g_00646
OG0000883	Syan.g_01464	Syal.g_00648
OG0000884	Syan.g_01466	Syal.g_00650
OG0000885	Syan.g_01467	Syal.g_00651
OG0000886	Syan.g_01468	Syal.g_00652
OG0000887	Syan.g_01469	Syal.g_00653
OG0000888	Syan.g_01471	Syal.g_00655
OG0000889	Syan.g_01473	Syal.g_00657
OG0000890	Syan.g_01476	Syal.g_00663
OG0000891	Syan.g_01477	Syal.g_00664
OG0000892	Syan.g_01480	Syal.g_00668
OG0000893	Syan.g_02103	Syal.g_00193
OG0000894	Syan.g_02108	Syal.g_00196
OG0000895	Syan.g_02112	Syal.g_00200
OG0000896	Syan.g_02113	Syal.g_00201
OG0000897	Syan.g_02115	Syal.g_00203
OG0000898	Syan.g_02116	Syal.g_00204
OG0000899	Syan.g_02117	Syal.g_00205
OG0000900	Syan.g_02118	Syal.g_00206
OG0000901	Syan.g_02123	Syal.g_00211
OG0000902	Syan.g_02125	Syal.g_00213
OG0000903	Syan.g_02252	Syal.g_00227
OG0000904	Syan.g_02258	Syal.g_00222
OG0000905	Syan.g_02129	Syal.g_00217
OG0000906	Syan.g_02127	Syal.g_00215
OG0000907	Syan.g_02245	Syal.g_00229
OG0000908	Syan.g_02242	Syal.g_00232
OG0000909	Syan.g_02241	Syal.g_00233
OG0000910	Syan.g_02240	Syal.g_00234
OG0000911	Syan.g_02238	Syal.g_00237
OG0000912	Syan.g_02237	Syal.g_00238
OG0000913	Syan.g_02236	Syal.g_00239
OG0000914	Syan.g_02235	Syal.g_00240
OG0000915	Syan.g_02233	Syal.g_00241
OG0000916	Syan.g_02232	Syal.g_00242
OG0000917	Syan.g_02231	Syal.g_00243
OG0000918	Syan.g_02230	Syal.g_00244
OG0000919	Syan.g_02229	Syal.g_00245
OG0000920	Syan.g_02228	Syal.g_00246
OG0000921	Syan.g_02227	Syal.g_00247
OG0000922	Syan.g_02226	Syal.g_00248
OG0000923	Syan.g_02222	Syal.g_00252
OG0000924	Syan.g_02221	Syal.g_00253
OG0000925	Syan.g_02220	Syal.g_00254
OG0000926	Syan.g_02219	Syal.g_00255
OG0000927	Syan.g_02217	Syal.g_00257
OG0000928	Syan.g_02216	Syal.g_00258
OG0000929	Syan.g_02215	Syal.g_00259
OG0000930	Syan.g_02214	Syal.g_00260
OG0000931	Syan.g_02213	Syal.g_00261
OG0000932	Syan.g_02212	Syal.g_00262
OG0000933	Syan.g_02206	Syal.g_00268
OG0000934	Syan.g_02204	Syal.g_00270
OG0000935	Syan.g_02203	Syal.g_00271
OG0000936	Syan.g_02202	Syal.g_00272
OG0000937	Syan.g_02201	Syal.g_00273
OG0000938	Syan.g_02198	Syal.g_00276
OG0000939	Syan.g_02197	Syal.g_00277
OG0000940	Syan.g_02188	Syal.g_00285
OG0000941	Syan.g_02186	Syal.g_00287
OG0000942	Syan.g_02184	Syal.g_00289
OG0000943	Syan.g_02183	Syal.g_00290
OG0000944	Syan.g_02181	Syal.g_00292
OG0000945	Syan.g_02180	Syal.g_00294
OG0000946	Syan.g_02167	Syal.g_00301
OG0000947	Syan.g_02164	Syal.g_00304
OG0000948	Syan.g_02163	Syal.g_00305
OG0000949	Syan.g_01951	Syal.g_01341
OG0000950	Syan.g_01940	Syal.g_01348
OG0000951	Syan.g_01932	Syal.g_01353
OG0000952	Syan.g_01927	Syal.g_01363
OG0000953	Syan.g_01922	Syal.g_01435
OG0000954	Syan.g_01916	Syal.g_01443
OG0000955	Syan.g_01915	Syal.g_01444
OG0000956	Syan.g_01913	Syal.g_01446
OG0000957	Syan.g_01898	Syal.g_01457
OG0000958	Syan.g_01897	Syal.g_01458
OG0000959	Syan.g_01893	Syal.g_01482
OG0000960	Syan.g_01892	Syal.g_01483
OG0000961	Syan.g_03024	Syal.g_01507
OG0000962	Syan.g_01887	Syal.g_01509
OG0000963	Syan.g_01881	Syal.g_01514
OG0000964	Syan.g_01880	Syal.g_01515
OG0000965	Syan.g_01879	Syal.g_01516
OG0000966	Syan.g_01812	Syal.g_00176
OG0000967	Syan.g_01804	Syal.g_00171
OG0000968	Syan.g_01706	Syal.g_00169
OG0000969	Syan.g_01708	Syal.g_00167
OG0000970	Syan.g_01709	Syal.g_00166
OG0000971	Syan.g_01711	Syal.g_00164
OG0000972	Syan.g_01712	Syal.g_00163
OG0000973	Syan.g_01713	Syal.g_00162
OG0000974	Syan.g_01714	Syal.g_00161
OG0000975	Syan.g_01715	Syal.g_00160
OG0000976	Syan.g_01716	Syal.g_00159
OG0000977	Syan.g_01718	Syal.g_00157
OG0000978	Syan.g_01719	Syal.g_00156
OG0000979	Syan.g_01722	Syal.g_00153
OG0000980	Syan.g_01725	Syal.g_00150
OG0000981	Syan.g_01728	Syal.g_00147
OG0000982	Syan.g_01566	Syal.g_01068
OG0000983	Syan.g_01567	Syal.g_01069
OG0000984	Syan.g_01568	Syal.g_01070
OG0000985	Syan.g_01572	Syal.g_01074
OG0000986	Syan.g_01574	Syal.g_01076
OG0000987	Syan.g_01576	Syal.g_01080
OG0000988	Syan.g_01581	Syal.g_01086
OG0000989	Syan.g_01587	Syal.g_01098
OG0000990	Syan.g_01615	Syal.g_01118
OG0000991	Syan.g_01618	Syal.g_01120
OG0000992	Syan.g_01622	Syal.g_01122
OG0000993	Syan.g_01623	Syal.g_01123
OG0000994	Syan.g_01625	Syal.g_01127
OG0000995	Syan.g_01629	Syal.g_01132
OG0000996	Syan.g_01653	Syal.g_01162
OG0000997	Syan.g_01677	Syal.g_01171
OG0000998	Syan.g_01679	Syal.g_01173
OG0000999	Syan.g_01680	Syal.g_01174
OG0001000	Syan.g_01684	Syal.g_01177
OG0001001	Syan.g_01690	Syal.g_01182
OG0001002	Syan.g_01697	Syal.g_00082
OG0001003	Syan.g_01699	Syal.g_00084
OG0001004	Syan.g_01700	Syal.g_00085
OG0001005	Syan.g_01701	Syal.g_00087
OG0001006	Syan.g_01794	Syal.g_00094
OG0001007	Syan.g_01796	Syal.g_00096
OG0001008	Syan.g_02397	Syal.g_00524
OG0001009	Syan.g_01748	Syal.g_00129
OG0001010	Syan.g_01747	Syal.g_00130
OG0001011	Syan.g_01745	Syal.g_00131
OG0001012	Syan.g_00281	Syal.g_01064
OG0001013	Syan.g_01542	Syal.g_01026
OG0001014	Syan.g_01535	Syal.g_01022
OG0001015	Syan.g_01534	Syal.g_01021
OG0001016	Syan.g_02912	Syal.g_00756
OG0001017	Syan.g_02918	Syal.g_00762
OG0001018	Syan.g_02920	Syal.g_00764
OG0001019	Syan.g_02947	Syal.g_00785
OG0001020	Syan.g_02951	Syal.g_00796
OG0001021	Syan.g_02958	Syal.g_00800
OG0001022	Syan.g_02964	Syal.g_00805
OG0001023	Syan.g_02965	Syal.g_00806
OG0001024	Syan.g_00968	Syal.g_00810
OG0001025	Syan.g_02971	Syal.g_00817
OG0001026	Syan.g_02984	Syal.g_00830
OG0001027	Syan.g_02308	Syal.g_00834
OG0001028	Syan.g_02305	Syal.g_00836
OG0001029	Syan.g_02303	Syal.g_00838
OG0001030	Syan.g_02281	Syal.g_00860
OG0001031	Syan.g_03060	Syal.g_00936
OG0001032	Syan.g_03063	Syal.g_00938
OG0001033	Syan.g_00970	Syal.g_00972
OG0001034	Syan.g_02425	Syal.g_00684
OG0001035	Syan.g_02062	Syal.g_01226
OG0001036	Syan.g_02056	Syal.g_01231
OG0001037	Syan.g_02054	Syal.g_01233
OG0001038	Syan.g_02025	Syal.g_01261
OG0001039	Syan.g_02022	Syal.g_01264
OG0001040	Syan.g_02019	Syal.g_01267
OG0001041	Syan.g_02015	Syal.g_01272
OG0001042	Syan.g_01992	Syal.g_01300
OG0001043	Syan.g_01988	Syal.g_01304
OG0001044	Syan.g_02145	Syal.g_00346
OG0001045	Syan.g_02132	Syal.g_00359
OG0001046	Syan.g_00591	Syal.g_01967
OG0001047	Syan.g_02399	Syal.g_00522
OG0001048	Syan.g_02400	Syal.g_00521
OG0001049	Syan.g_01340	Syal.g_00518
OG0001050	Syan.g_01339	Syal.g_00517
OG0001051	Syan.g_01338	Syal.g_00516
OG0001052	Syan.g_02850	Syal.g_00467
OG0001053	Syan.g_02761	Syal.g_02900
OG0001054	Syan.g_02742	Syal.g_02919
OG0001055	Syan.g_02721	Syal.g_02940
OG0001056	Syan.g_01161	Syal.g_02833
OG0001057	Syan.g_00832	Syal.g_01574
OG0001058	Syan.g_00851	Syal.g_02812
OG0001059	Syan.g_00855	Syal.g_02808
OG0001060	Syan.g_00861	Syal.g_02801
OG0001061	Syan.g_00880	Syal.g_02783
OG0001063	Syan.g_00945	Syal.g_02776
OG0001064	Syan.g_00946	Syal.g_02775
OG0001065	Syan.g_00947	Syal.g_02774
OG0001066	Syan.g_00948	Syal.g_02773
OG0001067	Syan.g_00949	Syal.g_02772
OG0001068	Syan.g_00950	Syal.g_02771
OG0001069	Syan.g_00951	Syal.g_02770
OG0001070	Syan.g_00955	Syal.g_02766
OG0001071	Syan.g_00956	Syal.g_02765
OG0001072	Syan.g_00960	Syal.g_02761
OG0001073	Syan.g_01012	Syal.g_02746
OG0001074	Syan.g_00202	Syal.g_02575
OG0001075	Syan.g_00200	Syal.g_02726
OG0001076	Syan.g_00012	Syal.g_02712
OG0001077	Syan.g_01140	Syal.g_02702
OG0001078	Syan.g_00815	Syal.g_02635
OG0001079	Syan.g_00799	Syal.g_02618
OG0001080	Syan.g_00781	Syal.g_02514
OG0001081	Syan.g_00779	Syal.g_02175
OG0001082	Syan.g_00778	Syal.g_02176
OG0001083	Syan.g_00771	Syal.g_02184
OG0001084	Syan.g_00770	Syal.g_02187
OG0001086	Syan.g_00757	Syal.g_02208
OG0001087	Syan.g_01159	Syal.g_01782
OG0001088	Syan.g_02688	Syal.g_01785
OG0001089	Syan.g_00185	Syal.g_01811
OG0001090	Syan.g_00317	Syal.g_01859
OG0001091	Syan.g_00320	Syal.g_01862
OG0001092	Syan.g_00322	Syal.g_01864
OG0001093	Syan.g_00328	Syal.g_02419
OG0001094	Syan.g_00696	Syal.g_02216
OG0001095	Syan.g_00675	Syal.g_01879
OG0001096	Syan.g_00659	Syal.g_02447
OG0001097	Syan.g_00386	Syal.g_02473
OG0001099	Syan.g_02304	Syal.g_00837
OG0001100	Syan.g_00749	Syal.g_02293
OG0001101	Syan.g_00747	Syal.g_02292
OG0001102	Syan.g_00744	Syal.g_02289
OG0001103	Syan.g_00742	Syal.g_02287
OG0001104	Syan.g_00714	Syal.g_02241
OG0001106	Syan.g_00551	Syal.g_02007
OG0001107	Syan.g_00563	Syal.g_01993
OG0001108	Syan.g_00571	Syal.g_01985
OG0001109	Syan.g_00573	Syal.g_01983
OG0001110	Syan.g_00575	Syal.g_01981
OG0001111	Syan.g_00577	Syal.g_01979
OG0001112	Syan.g_00579	Syal.g_01977
OG0001113	Syan.g_00580	Syal.g_02244
OG0001114	Syan.g_00581	Syal.g_01976
OG0001115	Syan.g_00586	Syal.g_01972
OG0001116	Syan.g_00588	Syal.g_01970
OG0001117	Syan.g_00589	Syal.g_01969
OG0001118	Syan.g_00590	Syal.g_01968
OG0001119	Syan.g_00592	Syal.g_01966
OG0001120	Syan.g_00597	Syal.g_01962
OG0001122	Syan.g_00366	Syal.g_01921
OG0001123	Syan.g_00359	Syal.g_01913
OG0001124	Syan.g_00357	Syal.g_01911
OG0001125	Syan.g_00355	Syal.g_01909
OG0001126	Syan.g_00307	Syal.g_01837
OG0001127	Syan.g_00306	Syal.g_01836
OG0001128	Syan.g_00303	Syal.g_01833
OG0001129	Syan.g_00301	Syal.g_01831
OG0001130	Syan.g_00300	Syal.g_01830
OG0001131	Syan.g_00079	Syal.g_02260
OG0001132	Syan.g_00100	Syal.g_02553
OG0001133	Syan.g_00006	Syal.g_02710
OG0001134	Syan.g_01146	Syal.g_02506
OG0001135	Syan.g_02542	Syal.g_02505
OG0001136	Syan.g_02699	Syal.g_01650
OG0001137	Syan.g_02670	Syal.g_01673
OG0001138	Syan.g_02638	Syal.g_01709
OG0001139	Syan.g_02636	Syal.g_01711
OG0001140	Syan.g_02635	Syal.g_01712
OG0001141	Syan.g_02625	Syal.g_01713
OG0001142	Syan.g_02624	Syal.g_01714
OG0001143	Syan.g_02616	Syal.g_01722
OG0001144	Syan.g_02596	Syal.g_01736
OG0001145	Syan.g_01200	Syal.g_01614
OG0001146	Syan.g_01219	Syal.g_01593
OG0001147	Syan.g_02842	Syal.g_00458
OG0001148	Syan.g_02775	Syal.g_02886
OG0001149	Syan.g_02776	Syal.g_02885
OG0001150	Syan.g_02777	Syal.g_02884
OG0001151	Syan.g_02884	Syal.g_02872
OG0001152	Syan.g_02885	Syal.g_02871
OG0001153	Syan.g_02828	Syal.g_00421
OG0001154	Syan.g_02829	Syal.g_00422
OG0001156	Syan.g_02404	Syal.g_02972
OG0001157	Syan.g_02403	Syal.g_02973
OG0001158	Syan.g_02402	Syal.g_02974
OG0001159	Syan.g_02401	Syal.g_02975
OG0001160	Syan.g_01377	Syal.g_00564
OG0001161	Syan.g_01594	Syal.g_01104
