Orthogroup	Syan	Syat
OG0000569	Syan.g_00875	Syat.g_00056
OG0000570	Syan.g_00876	Syat.g_00055
OG0000571	Syan.g_00879	Syat.g_00052
OG0000572	Syan.g_00954	Syat.g_00033
OG0000573	Syan.g_00963	Syat.g_00024
OG0000574	Syan.g_00965	Syat.g_00023
OG0000575	Syan.g_01003	Syat.g_00018
OG0000576	Syan.g_01007	Syat.g_00014
OG0000577	Syan.g_01008	Syat.g_00013
OG0000578	Syan.g_01009	Syat.g_00012
OG0000579	Syan.g_01010	Syat.g_00011
OG0000580	Syan.g_01011	Syat.g_00010
OG0000581	Syan.g_01018	Syat.g_00003
OG0000582	Syan.g_01030	Syat.g_03403
OG0000583	Syan.g_01029	Syat.g_03404
OG0000584	Syan.g_01028	Syat.g_03405
OG0000585	Syan.g_01024	Syat.g_03408
OG0000586	Syan.g_01022	Syat.g_03409
OG0000587	Syan.g_01020	Syat.g_00001
OG0000588	Syan.g_00215	Syat.g_00338
OG0000589	Syan.g_00016	Syat.g_03318
OG0000590	Syan.g_00015	Syat.g_03317
OG0000591	Syan.g_00003	Syat.g_03308
OG0000592	Syan.g_00002	Syat.g_03307
OG0000593	Syan.g_00820	Syat.g_00113
OG0000594	Syan.g_00819	Syat.g_00114
OG0000595	Syan.g_00818	Syat.g_00115
OG0000596	Syan.g_00813	Syat.g_00129
OG0000597	Syan.g_00810	Syat.g_00132
OG0000598	Syan.g_00809	Syat.g_00133
OG0000599	Syan.g_00802	Syat.g_00381
OG0000600	Syan.g_00801	Syat.g_00380
OG0000601	Syan.g_00800	Syat.g_00379
OG0000602	Syan.g_00796	Syat.g_00375
OG0000603	Syan.g_00795	Syat.g_00374
OG0000604	Syan.g_00792	Syat.g_00372
OG0000605	Syan.g_00783	Syat.g_00370
OG0000606	Syan.g_00780	Syat.g_00367
OG0000607	Syan.g_00777	Syat.g_00364
OG0000608	Syan.g_00776	Syat.g_00363
OG0000609	Syan.g_00774	Syat.g_00344
OG0000610	Syan.g_00766	Syat.g_00399
OG0000611	Syan.g_00763	Syat.g_00402
OG0000612	Syan.g_00762	Syat.g_00403
OG0000613	Syan.g_01965	Syat.g_02129
OG0000614	Syan.g_00184	Syat.g_01084
OG0000615	Syan.g_00728	Syat.g_00442
OG0000616	Syan.g_01694	Syat.g_02397
OG0000617	Syan.g_00324	Syat.g_00665
OG0000618	Syan.g_00325	Syat.g_00666
OG0000619	Syan.g_00326	Syat.g_00667
OG0000620	Syan.g_00331	Syat.g_02591
OG0000621	Syan.g_00332	Syat.g_02590
OG0000622	Syan.g_00334	Syat.g_02572
OG0000623	Syan.g_00335	Syat.g_00672
OG0000624	Syan.g_00337	Syat.g_00673
OG0000625	Syan.g_00338	Syat.g_00674
OG0000626	Syan.g_00339	Syat.g_00675
OG0000627	Syan.g_00465	Syat.g_00641
OG0000628	Syan.g_00466	Syat.g_00640
OG0000629	Syan.g_00469	Syat.g_00637
OG0000630	Syan.g_00474	Syat.g_00631
OG0000631	Syan.g_00484	Syat.g_00624
OG0000632	Syan.g_00485	Syat.g_00623
OG0000633	Syan.g_00489	Syat.g_00622
OG0000634	Syan.g_00694	Syat.g_00475
OG0000635	Syan.g_00693	Syat.g_00476
OG0000636	Syan.g_00691	Syat.g_00478
OG0000637	Syan.g_00689	Syat.g_00480
OG0000638	Syan.g_00688	Syat.g_00481
OG0000639	Syan.g_00687	Syat.g_00482
OG0000640	Syan.g_00686	Syat.g_00483
OG0000641	Syan.g_00682	Syat.g_00488
OG0000642	Syan.g_00681	Syat.g_00489
OG0000643	Syan.g_00679	Syat.g_00494
OG0000644	Syan.g_00678	Syat.g_00495
OG0000645	Syan.g_00676	Syat.g_00496
OG0000646	Syan.g_00673	Syat.g_00499
OG0000647	Syan.g_00671	Syat.g_00501
OG0000648	Syan.g_00669	Syat.g_00504
OG0000649	Syan.g_00668	Syat.g_00505
OG0000650	Syan.g_00667	Syat.g_00506
OG0000651	Syan.g_00666	Syat.g_00507
OG0000652	Syan.g_00665	Syat.g_00508
OG0000653	Syan.g_00663	Syat.g_00510
OG0000654	Syan.g_00661	Syat.g_00514
OG0000655	Syan.g_00660	Syat.g_00515
OG0000656	Syan.g_00656	Syat.g_00518
OG0000657	Syan.g_00375	Syat.g_00720
OG0000658	Syan.g_00378	Syat.g_00723
OG0000659	Syan.g_00379	Syat.g_00724
OG0000660	Syan.g_00383	Syat.g_00740
OG0000661	Syan.g_00385	Syat.g_00742
OG0000662	Syan.g_00392	Syat.g_00746
OG0000663	Syan.g_00395	Syat.g_00749
OG0000664	Syan.g_00397	Syat.g_00752
OG0000665	Syan.g_00788	Syat.g_03302
OG0000666	Syan.g_02100	Syat.g_01415
OG0000667	Syan.g_00044	Syat.g_00958, Syat.g_03278
OG0000668	Syan.g_00365	Syat.g_00710
OG0000669	Syan.g_00751	Syat.g_00416
OG0000670	Syan.g_00748	Syat.g_00419
OG0000671	Syan.g_00746	Syat.g_00421
OG0000672	Syan.g_00743	Syat.g_00424
OG0000673	Syan.g_00740	Syat.g_00430
OG0000674	Syan.g_00738	Syat.g_00432
OG0000675	Syan.g_00737	Syat.g_00433
OG0000676	Syan.g_00735	Syat.g_00436
OG0000677	Syan.g_00734	Syat.g_00437
OG0000678	Syan.g_00732	Syat.g_00439
OG0000679	Syan.g_00724	Syat.g_00448
OG0000680	Syan.g_00723	Syat.g_00449
OG0000681	Syan.g_00720	Syat.g_00452
OG0000682	Syan.g_00719	Syat.g_00453
OG0000683	Syan.g_00718	Syat.g_00454
OG0000684	Syan.g_00715	Syat.g_00457
OG0000685	Syan.g_00713	Syat.g_02571
OG0000686	Syan.g_00712	Syat.g_00459
OG0000687	Syan.g_00711	Syat.g_00460
OG0000688	Syan.g_00706	Syat.g_00463
OG0000689	Syan.g_00704	Syat.g_00465
OG0000690	Syan.g_00703	Syat.g_00466
OG0000691	Syan.g_00702	Syat.g_00467
OG0000692	Syan.g_00700	Syat.g_00469
OG0000693	Syan.g_00698	Syat.g_00471
OG0000694	Syan.g_00697	Syat.g_00472
OG0000695	Syan.g_00492	Syat.g_00619
OG0000696	Syan.g_00493	Syat.g_00618
OG0000697	Syan.g_00495	Syat.g_00616
OG0000698	Syan.g_00498	Syat.g_00613
OG0000699	Syan.g_00500	Syat.g_00611
OG0000700	Syan.g_00501	Syat.g_00610
OG0000701	Syan.g_00502	Syat.g_00609
OG0000702	Syan.g_00534	Syat.g_00606
OG0000703	Syan.g_00546	Syat.g_00601
OG0000704	Syan.g_00550	Syat.g_00599
OG0000705	Syan.g_00557	Syat.g_00592
OG0000706	Syan.g_00558	Syat.g_00591
OG0000707	Syan.g_00559	Syat.g_00590
OG0000708	Syan.g_00562	Syat.g_00587
OG0000709	Syan.g_00570	Syat.g_00573
OG0000710	Syan.g_00574	Syat.g_00567
OG0000711	Syan.g_00607	Syat.g_00539
OG0000712	Syan.g_00609	Syat.g_00537
OG0000713	Syan.g_00610	Syat.g_00536
OG0000714	Syan.g_00624	Syat.g_00532
OG0000715	Syan.g_00626	Syat.g_00530
OG0000716	Syan.g_00630	Syat.g_00527
OG0000717	Syan.g_00631	Syat.g_00526
OG0000718	Syan.g_00651	Syat.g_00522
OG0000719	Syan.g_00367	Syat.g_00712
OG0000720	Syan.g_00354	Syat.g_00699
OG0000721	Syan.g_00352	Syat.g_00697
OG0000722	Syan.g_00351	Syat.g_00696
OG0000723	Syan.g_00341	Syat.g_00686
OG0000724	Syan.g_00299	Syat.g_00782
OG0000725	Syan.g_00194	Syat.g_00810
OG0000726	Syan.g_00193	Syat.g_00811
OG0000727	Syan.g_00192	Syat.g_00812
OG0000728	Syan.g_00190	Syat.g_00814
OG0000729	Syan.g_01885	Syat.g_02224
OG0000730	Syan.g_02147	Syat.g_01617
OG0000731	Syan.g_02135	Syat.g_01605
OG0000732	Syan.g_01726	Syat.g_02290
OG0000733	Syan.g_01147	Syat.g_03285
OG0000734	Syan.g_02982	Syat.g_01579
OG0000735	Syan.g_02713	Syat.g_03235
OG0000736	Syan.g_02712	Syat.g_03236
OG0000737	Syan.g_02711	Syat.g_03237
OG0000738	Syan.g_02705	Syat.g_03251
OG0000739	Syan.g_02704	Syat.g_03252
OG0000740	Syan.g_02703	Syat.g_03253
OG0000741	Syan.g_02700	Syat.g_03256
OG0000742	Syan.g_02697	Syat.g_03259
OG0000743	Syan.g_02694	Syat.g_03262
OG0000744	Syan.g_02693	Syat.g_03263
OG0000745	Syan.g_02690	Syat.g_03266
OG0000746	Syan.g_02687	Syat.g_00314
OG0000747	Syan.g_02685	Syat.g_00313
OG0000748	Syan.g_02669	Syat.g_00305
OG0000749	Syan.g_02668	Syat.g_00303
OG0000750	Syan.g_02667	Syat.g_00302
OG0000751	Syan.g_02661	Syat.g_00296
OG0000752	Syan.g_02659	Syat.g_00294
OG0000753	Syan.g_02656	Syat.g_00291
OG0000754	Syan.g_02650	Syat.g_00250
OG0000755	Syan.g_02641	Syat.g_00217
OG0000756	Syan.g_02640	Syat.g_00216
OG0000757	Syan.g_02623	Syat.g_00205
OG0000758	Syan.g_02622	Syat.g_00204
OG0000759	Syan.g_02621	Syat.g_00203
OG0000760	Syan.g_02620	Syat.g_00202
OG0000761	Syan.g_02619	Syat.g_00201
OG0000762	Syan.g_02617	Syat.g_00199
OG0000763	Syan.g_02615	Syat.g_00924
OG0000764	Syan.g_02614	Syat.g_00923
OG0000765	Syan.g_02587	Syat.g_00897
OG0000766	Syan.g_02586	Syat.g_00896
OG0000767	Syan.g_02584	Syat.g_00894
OG0000768	Syan.g_02583	Syat.g_00893
OG0000769	Syan.g_02581	Syat.g_00891
OG0000770	Syan.g_02561	Syat.g_00886
OG0000771	Syan.g_00305	Syat.g_00788
OG0000772	Syan.g_00436	Syat.g_01768
OG0000773	Syan.g_01199	Syat.g_01114
OG0000774	Syan.g_01205	Syat.g_01146
OG0000775	Syan.g_01207	Syat.g_01148
OG0000776	Syan.g_01208	Syat.g_01149
OG0000777	Syan.g_01209	Syat.g_01150
OG0000778	Syan.g_01210	Syat.g_01151
OG0000779	Syan.g_01215	Syat.g_01154
OG0000780	Syan.g_01218	Syat.g_01157
OG0000781	Syan.g_01222	Syat.g_01161
OG0000782	Syan.g_01223	Syat.g_01162
OG0000783	Syan.g_01224	Syat.g_01163
OG0000784	Syan.g_01225	Syat.g_01164
OG0000785	Syan.g_01228	Syat.g_01166
OG0000786	Syan.g_01243	Syat.g_01170
OG0000787	Syan.g_01244	Syat.g_01171
OG0000788	Syan.g_00843	Syat.g_00087
OG0000789	Syan.g_00075	Syat.g_00845
OG0000790	Syan.g_02778	Syat.g_01300
OG0000791	Syan.g_02780	Syat.g_01302
OG0000792	Syan.g_02781	Syat.g_01303
OG0000793	Syan.g_02879	Syat.g_01412
OG0000794	Syan.g_02881	Syat.g_01414
OG0000795	Syan.g_02882	Syat.g_01416
OG0000796	Syan.g_02886	Syat.g_01422
OG0000797	Syan.g_02888	Syat.g_01423
OG0000798	Syan.g_02026	Syat.g_02057
OG0000799	Syan.g_01310	Syat.g_01256
OG0000800	Syan.g_01308	Syat.g_01255
OG0000801	Syan.g_01307	Syat.g_01253
OG0000802	Syan.g_01303	Syat.g_01245
OG0000803	Syan.g_01294	Syat.g_01241
OG0000804	Syan.g_01291	Syat.g_01238
OG0000805	Syan.g_01289	Syat.g_01236
OG0000806	Syan.g_01287	Syat.g_01234
OG0000807	Syan.g_01286	Syat.g_01233
OG0000808	Syan.g_01285	Syat.g_01232
OG0000809	Syan.g_01281	Syat.g_01229
OG0000810	Syan.g_01280	Syat.g_01228
OG0000811	Syan.g_01272	Syat.g_01186
OG0000812	Syan.g_01270	Syat.g_01182
OG0000813	Syan.g_01269	Syat.g_01181
OG0000814	Syan.g_01267	Syat.g_01179
OG0000815	Syan.g_01249	Syat.g_01177
OG0000816	Syan.g_01247	Syat.g_01175
OG0000817	Syan.g_01328	Syat.g_01279
OG0000818	Syan.g_02807	Syat.g_01325
OG0000819	Syan.g_02808	Syat.g_01326
OG0000820	Syan.g_02809	Syat.g_01327
OG0000821	Syan.g_02815	Syat.g_01333
OG0000822	Syan.g_02817	Syat.g_01335
OG0000823	Syan.g_02818	Syat.g_01336
OG0000824	Syan.g_02824	Syat.g_01342
OG0000825	Syan.g_02825	Syat.g_01343
OG0000826	Syan.g_02826	Syat.g_01344
OG0000827	Syan.g_02827	Syat.g_01345
OG0000828	Syan.g_02830	Syat.g_01348
OG0000829	Syan.g_02831	Syat.g_01349
OG0000830	Syan.g_02832	Syat.g_01350
OG0000831	Syan.g_02834	Syat.g_01353
OG0000832	Syan.g_02408	Syat.g_02982
OG0000833	Syan.g_01343	Syat.g_03072
OG0000834	Syan.g_01345	Syat.g_03073
OG0000835	Syan.g_01346	Syat.g_03075
OG0000836	Syan.g_01349	Syat.g_03078
OG0000837	Syan.g_01351	Syat.g_03079
OG0000838	Syan.g_01355	Syat.g_03083
OG0000839	Syan.g_01356	Syat.g_03084
OG0000840	Syan.g_01357	Syat.g_03085
OG0000841	Syan.g_01358	Syat.g_03086
OG0000842	Syan.g_01359	Syat.g_03087
OG0000843	Syan.g_01360	Syat.g_03088
OG0000844	Syan.g_01362	Syat.g_03090
OG0000845	Syan.g_01363	Syat.g_03091
OG0000846	Syan.g_01364	Syat.g_03092
OG0000847	Syan.g_01365	Syat.g_03093
OG0000848	Syan.g_01367	Syat.g_03095
OG0000849	Syan.g_01368	Syat.g_03096
OG0000850	Syan.g_01371	Syat.g_03098
OG0000851	Syan.g_01374	Syat.g_03101
OG0000852	Syan.g_01375	Syat.g_03102
OG0000853	Syan.g_01379	Syat.g_03106
OG0000854	Syan.g_01381	Syat.g_03108
OG0000855	Syan.g_01382	Syat.g_03109
OG0000856	Syan.g_01136	Syat.g_03305
OG0000857	Syan.g_00672	Syat.g_00500
OG0000858	Syan.g_01389	Syat.g_03114
OG0000859	Syan.g_01390	Syat.g_03115
OG0000860	Syan.g_01402	Syat.g_03126
OG0000861	Syan.g_01403	Syat.g_03127
OG0000862	Syan.g_01412	Syat.g_03136
OG0000863	Syan.g_01414	Syat.g_03138
OG0000864	Syan.g_00969	Syat.g_03139
OG0000865	Syan.g_01415	Syat.g_03140
OG0000866	Syan.g_01416	Syat.g_03141
OG0000867	Syan.g_01417	Syat.g_03142
OG0000868	Syan.g_01421	Syat.g_03067
OG0000869	Syan.g_01426	Syat.g_03054
OG0000870	Syan.g_01431	Syat.g_03049
OG0000871	Syan.g_01432	Syat.g_03048
OG0000872	Syan.g_01438	Syat.g_03042
OG0000873	Syan.g_01441	Syat.g_03039
OG0000874	Syan.g_01443	Syat.g_03037
OG0000875	Syan.g_01445	Syat.g_03035
OG0000876	Syan.g_00391	Syat.g_00745
OG0000877	Syan.g_01449	Syat.g_03024
OG0000878	Syan.g_01450	Syat.g_03023
OG0000879	Syan.g_01451	Syat.g_03022
OG0000880	Syan.g_01452	Syat.g_03021
OG0000881	Syan.g_01457	Syat.g_03016
OG0000882	Syan.g_01462	Syat.g_03011
OG0000883	Syan.g_01464	Syat.g_03007
OG0000884	Syan.g_01466	Syat.g_03005
OG0000885	Syan.g_01467	Syat.g_03004
OG0000886	Syan.g_01468	Syat.g_03003
OG0000887	Syan.g_01469	Syat.g_03002
OG0000888	Syan.g_01471	Syat.g_03000
OG0000889	Syan.g_01473	Syat.g_02997
OG0000890	Syan.g_01476	Syat.g_02994
OG0000891	Syan.g_01477	Syat.g_02993
OG0000892	Syan.g_01480	Syat.g_02992
OG0000893	Syan.g_02103	Syat.g_01864
OG0000894	Syan.g_02108	Syat.g_01860
OG0000895	Syan.g_02112	Syat.g_01856
OG0000896	Syan.g_02113	Syat.g_01855
OG0000897	Syan.g_02115	Syat.g_01853
OG0000898	Syan.g_02116	Syat.g_01852
OG0000899	Syan.g_02117	Syat.g_01851
OG0000900	Syan.g_02118	Syat.g_01850
OG0000901	Syan.g_02123	Syat.g_01845
OG0000902	Syan.g_02125	Syat.g_01843
OG0000903	Syan.g_02252	Syat.g_01830
OG0000904	Syan.g_02258	Syat.g_01834
OG0000905	Syan.g_02129	Syat.g_01839
OG0000906	Syan.g_02127	Syat.g_01841
OG0000907	Syan.g_02245	Syat.g_01828
OG0000908	Syan.g_02242	Syat.g_01825
OG0000909	Syan.g_02241	Syat.g_01824
OG0000910	Syan.g_02240	Syat.g_01823
OG0000911	Syan.g_02238	Syat.g_01821
OG0000912	Syan.g_02237	Syat.g_01820
OG0000913	Syan.g_02236	Syat.g_01819
OG0000914	Syan.g_02235	Syat.g_01818
OG0000915	Syan.g_02233	Syat.g_01816
OG0000916	Syan.g_02232	Syat.g_01815
OG0000917	Syan.g_02231	Syat.g_01814
OG0000918	Syan.g_02230	Syat.g_01813
OG0000919	Syan.g_02229	Syat.g_01812
OG0000920	Syan.g_02228	Syat.g_01811
OG0000921	Syan.g_02227	Syat.g_01810
OG0000922	Syan.g_02226	Syat.g_01809
OG0000923	Syan.g_02222	Syat.g_01805
OG0000924	Syan.g_02221	Syat.g_01804
OG0000925	Syan.g_02220	Syat.g_01803
OG0000926	Syan.g_02219	Syat.g_01802
OG0000927	Syan.g_02217	Syat.g_01800
OG0000928	Syan.g_02216	Syat.g_01799
OG0000929	Syan.g_02215	Syat.g_01798
OG0000930	Syan.g_02214	Syat.g_01797
OG0000931	Syan.g_02213	Syat.g_01796
OG0000932	Syan.g_02212	Syat.g_01794
OG0000933	Syan.g_02206	Syat.g_01788
OG0000934	Syan.g_02204	Syat.g_01786
OG0000935	Syan.g_02203	Syat.g_01665
OG0000936	Syan.g_02202	Syat.g_01664
OG0000937	Syan.g_02201	Syat.g_01663
OG0000938	Syan.g_02198	Syat.g_01659
OG0000939	Syan.g_02197	Syat.g_01658
OG0000940	Syan.g_02188	Syat.g_01651
OG0000941	Syan.g_02186	Syat.g_01649
OG0000942	Syan.g_02184	Syat.g_01647
OG0000943	Syan.g_02183	Syat.g_01646
OG0000944	Syan.g_02181	Syat.g_01644
OG0000945	Syan.g_02180	Syat.g_01643
OG0000946	Syan.g_02167	Syat.g_01633
OG0000947	Syan.g_02164	Syat.g_01630
OG0000948	Syan.g_02163	Syat.g_01629
OG0000949	Syan.g_01951	Syat.g_02142
OG0000950	Syan.g_01940	Syat.g_02152
OG0000951	Syan.g_01932	Syat.g_02157
OG0000952	Syan.g_01927	Syat.g_02162
OG0000953	Syan.g_01922	Syat.g_02166
OG0000954	Syan.g_01916	Syat.g_02187
OG0000955	Syan.g_01915	Syat.g_02188
OG0000956	Syan.g_01913	Syat.g_02191
OG0000957	Syan.g_01898	Syat.g_02204
OG0000958	Syan.g_01897	Syat.g_02205
OG0000959	Syan.g_01893	Syat.g_02212
OG0000960	Syan.g_01892	Syat.g_02213
OG0000961	Syan.g_03024	Syat.g_02873
OG0000962	Syan.g_01887	Syat.g_02223
OG0000963	Syan.g_01881	Syat.g_02226
OG0000964	Syan.g_01880	Syat.g_02227
OG0000965	Syan.g_01879	Syat.g_02228
OG0000966	Syan.g_01812	Syat.g_02259
OG0000967	Syan.g_01804	Syat.g_02263
OG0000968	Syan.g_01706	Syat.g_02269
OG0000969	Syan.g_01708	Syat.g_02271
OG0000970	Syan.g_01709	Syat.g_02272
OG0000971	Syan.g_01711	Syat.g_02274
OG0000972	Syan.g_01712	Syat.g_02275
OG0000973	Syan.g_01713	Syat.g_02276
OG0000974	Syan.g_01714	Syat.g_02277
OG0000975	Syan.g_01715	Syat.g_02278
OG0000976	Syan.g_01716	Syat.g_02279
OG0000977	Syan.g_01718	Syat.g_02281
OG0000978	Syan.g_01719	Syat.g_02283
OG0000979	Syan.g_01722	Syat.g_02286
OG0000980	Syan.g_01725	Syat.g_02289
OG0000981	Syan.g_01728	Syat.g_02292
OG0000982	Syan.g_01566	Syat.g_02691
OG0000983	Syan.g_01567	Syat.g_02690
OG0000984	Syan.g_01568	Syat.g_02689
OG0000985	Syan.g_01572	Syat.g_02685
OG0000986	Syan.g_01574	Syat.g_02680
OG0000987	Syan.g_01576	Syat.g_02678
OG0000988	Syan.g_01581	Syat.g_02672
OG0000989	Syan.g_01587	Syat.g_02657
OG0000990	Syan.g_01615	Syat.g_02500
OG0000991	Syan.g_01618	Syat.g_02503
OG0000992	Syan.g_01622	Syat.g_02507
OG0000993	Syan.g_01623	Syat.g_02508
OG0000994	Syan.g_01625	Syat.g_02512
OG0000995	Syan.g_01629	Syat.g_02517
OG0000996	Syan.g_01653	Syat.g_02446
OG0000997	Syan.g_01677	Syat.g_02417
OG0000998	Syan.g_01679	Syat.g_02415
OG0000999	Syan.g_01680	Syat.g_02414
OG0001001	Syan.g_01690	Syat.g_02400
OG0001002	Syan.g_01697	Syat.g_02394
OG0001003	Syan.g_01699	Syat.g_02392
OG0001004	Syan.g_01700	Syat.g_02391
OG0001005	Syan.g_01701	Syat.g_02390
OG0001006	Syan.g_01794	Syat.g_02378
OG0001007	Syan.g_01796	Syat.g_02376
OG0001008	Syan.g_02397	Syat.g_02971
OG0001009	Syan.g_01748	Syat.g_02311
OG0001010	Syan.g_01747	Syat.g_02310
OG0001011	Syan.g_01745	Syat.g_02308
OG0001012	Syan.g_00281	Syat.g_01004
OG0001013	Syan.g_01542	Syat.g_02716
OG0001014	Syan.g_01535	Syat.g_02721
OG0001015	Syan.g_01534	Syat.g_02722
OG0001016	Syan.g_02912	Syat.g_01474
OG0001017	Syan.g_02918	Syat.g_01480
OG0001018	Syan.g_02920	Syat.g_01482
OG0001019	Syan.g_02947	Syat.g_01532
OG0001020	Syan.g_02951	Syat.g_01539
OG0001021	Syan.g_02958	Syat.g_01552
OG0001022	Syan.g_02964	Syat.g_01555
OG0001023	Syan.g_02965	Syat.g_01556
OG0001024	Syan.g_00968	Syat.g_01560
OG0001025	Syan.g_02971	Syat.g_01566
OG0001026	Syan.g_02984	Syat.g_01582
OG0001027	Syan.g_02308	Syat.g_02947
OG0001028	Syan.g_02305	Syat.g_02944
OG0001029	Syan.g_02303	Syat.g_02942
OG0001030	Syan.g_02281	Syat.g_02922
OG0001031	Syan.g_03060	Syat.g_02836
OG0001032	Syan.g_03063	Syat.g_02834
OG0001033	Syan.g_00970	Syat.g_02784
OG0001034	Syan.g_02425	Syat.g_01448
OG0001035	Syan.g_02062	Syat.g_01885
OG0001036	Syan.g_02056	Syat.g_01939
OG0001037	Syan.g_02054	Syat.g_01941
OG0001038	Syan.g_02025	Syat.g_02058
OG0001039	Syan.g_02022	Syat.g_02061
OG0001040	Syan.g_02019	Syat.g_02064
OG0001041	Syan.g_02015	Syat.g_02070
OG0001042	Syan.g_01992	Syat.g_02100
OG0001043	Syan.g_01988	Syat.g_02103
OG0001044	Syan.g_02145	Syat.g_01615
OG0001045	Syan.g_02132	Syat.g_01602
OG0001046	Syan.g_00591	Syat.g_00552
OG0001047	Syan.g_02399	Syat.g_02973
OG0001048	Syan.g_02400	Syat.g_02974
OG0001049	Syan.g_01340	Syat.g_01290
OG0001050	Syan.g_01339	Syat.g_01289
OG0001051	Syan.g_01338	Syat.g_01288
OG0001052	Syan.g_02850	Syat.g_01375
OG0001053	Syan.g_02761	Syat.g_03173
OG0001054	Syan.g_02742	Syat.g_03192
OG0001055	Syan.g_02721	Syat.g_03224
OG0001056	Syan.g_01161	Syat.g_03275
OG0001057	Syan.g_00832	Syat.g_00102
OG0001058	Syan.g_00851	Syat.g_00079
OG0001059	Syan.g_00855	Syat.g_00075
OG0001061	Syan.g_00880	Syat.g_00051
OG0001063	Syan.g_00945	Syat.g_00042
OG0001064	Syan.g_00946	Syat.g_00041
OG0001065	Syan.g_00947	Syat.g_00040
OG0001066	Syan.g_00948	Syat.g_00039
OG0001067	Syan.g_00949	Syat.g_00038
OG0001068	Syan.g_00950	Syat.g_00037
OG0001069	Syan.g_00951	Syat.g_00036
OG0001070	Syan.g_00955	Syat.g_00032
OG0001071	Syan.g_00956	Syat.g_00031
OG0001072	Syan.g_00960	Syat.g_00028
OG0001073	Syan.g_01012	Syat.g_00009
OG0001074	Syan.g_00202	Syat.g_01015
OG0001075	Syan.g_00200	Syat.g_01037
OG0001076	Syan.g_00012	Syat.g_03315
OG0001077	Syan.g_01140	Syat.g_03290
OG0001078	Syan.g_00815	Syat.g_00118
OG0001079	Syan.g_00799	Syat.g_00378
OG0001080	Syan.g_00781	Syat.g_00368
OG0001081	Syan.g_00779	Syat.g_00366
OG0001082	Syan.g_00778	Syat.g_00365
OG0001083	Syan.g_00771	Syat.g_00390
OG0001084	Syan.g_00770	Syat.g_00391
OG0001086	Syan.g_00757	Syat.g_00410
OG0001087	Syan.g_01159	Syat.g_03277
OG0001088	Syan.g_02688	Syat.g_02496
OG0001089	Syan.g_00185	Syat.g_00818
OG0001090	Syan.g_00317	Syat.g_00659
OG0001091	Syan.g_00320	Syat.g_00661
OG0001092	Syan.g_00322	Syat.g_00663
OG0001093	Syan.g_00328	Syat.g_00669
OG0001094	Syan.g_00696	Syat.g_00473
OG0001095	Syan.g_00675	Syat.g_00497
OG0001096	Syan.g_00659	Syat.g_00516
OG0001097	Syan.g_00386	Syat.g_00743
OG0001099	Syan.g_02304	Syat.g_02943
OG0001100	Syan.g_00749	Syat.g_00418
OG0001101	Syan.g_00747	Syat.g_00420
OG0001102	Syan.g_00744	Syat.g_00423
OG0001103	Syan.g_00742	Syat.g_00425
OG0001104	Syan.g_00714	Syat.g_00458
OG0001106	Syan.g_00551	Syat.g_00598
OG0001107	Syan.g_00563	Syat.g_00580
OG0001108	Syan.g_00571	Syat.g_00570
OG0001109	Syan.g_00573	Syat.g_00568
OG0001110	Syan.g_00575	Syat.g_00566
OG0001111	Syan.g_00577	Syat.g_00564
OG0001112	Syan.g_00579	Syat.g_00562
OG0001113	Syan.g_00580	Syat.g_00561
OG0001114	Syan.g_00581	Syat.g_00560
OG0001115	Syan.g_00586	Syat.g_00557
OG0001116	Syan.g_00588	Syat.g_00555
OG0001117	Syan.g_00589	Syat.g_00554
OG0001118	Syan.g_00590	Syat.g_00553
OG0001119	Syan.g_00592	Syat.g_00551
OG0001120	Syan.g_00597	Syat.g_00546
OG0001122	Syan.g_00366	Syat.g_00711
OG0001123	Syan.g_00359	Syat.g_00704
OG0001124	Syan.g_00357	Syat.g_00702
OG0001125	Syan.g_00355	Syat.g_00700
OG0001126	Syan.g_00307	Syat.g_00790
OG0001127	Syan.g_00306	Syat.g_00789
OG0001128	Syan.g_00303	Syat.g_00786
OG0001129	Syan.g_00301	Syat.g_00784
OG0001130	Syan.g_00300	Syat.g_00783
OG0001131	Syan.g_00079	Syat.g_01674
OG0001132	Syan.g_00100	Syat.g_00965
OG0001133	Syan.g_00006	Syat.g_03311
OG0001136	Syan.g_02699	Syat.g_03257
OG0001137	Syan.g_02670	Syat.g_00306
OG0001138	Syan.g_02638	Syat.g_00214
OG0001139	Syan.g_02636	Syat.g_00209
OG0001140	Syan.g_02635	Syat.g_00208
OG0001141	Syan.g_02625	Syat.g_00207
OG0001142	Syan.g_02624	Syat.g_00206
OG0001143	Syan.g_02616	Syat.g_00925
OG0001144	Syan.g_02596	Syat.g_00906
OG0001145	Syan.g_01200	Syat.g_01117
OG0001146	Syan.g_01219	Syat.g_01158
OG0001147	Syan.g_02842	Syat.g_01368
OG0001148	Syan.g_02775	Syat.g_01297
OG0001149	Syan.g_02776	Syat.g_01298
OG0001150	Syan.g_02777	Syat.g_01299
OG0001151	Syan.g_02884	Syat.g_01420
OG0001152	Syan.g_02885	Syat.g_01421
OG0001153	Syan.g_02828	Syat.g_01346
OG0001154	Syan.g_02829	Syat.g_01347
OG0001156	Syan.g_02404	Syat.g_02978
OG0001157	Syan.g_02403	Syat.g_02977
OG0001158	Syan.g_02402	Syat.g_02976
OG0001159	Syan.g_02401	Syat.g_02975
OG0001160	Syan.g_01377	Syat.g_03104
