Orthogroup	Praa	Syag
OG0000583	Praa.g_00609	Syag.g_00354
OG0000584	Praa.g_00610	Syag.g_00355
OG0000585	Praa.g_00612	Syag.g_00357
OG0000586	Praa.g_00613	Syag.g_00358
OG0000587	Praa.g_00614	Syag.g_00360
OG0000588	Praa.g_00618	Syag.g_00371
OG0000589	Praa.g_00621	Syag.g_00375
OG0000590	Praa.g_00622	Syag.g_00376
OG0000591	Praa.g_00625	Syag.g_00383
OG0000592	Praa.g_00626	Syag.g_00384
OG0000593	Praa.g_00632	Syag.g_00406
OG0000594	Praa.g_00633	Syag.g_00407
OG0000595	Praa.g_00634	Syag.g_00408
OG0000596	Praa.g_00638	Syag.g_00413
OG0000597	Praa.g_00640	Syag.g_00416
OG0000598	Praa.g_00641	Syag.g_00417
OG0000599	Praa.g_00644	Syag.g_00424
OG0000600	Praa.g_00645	Syag.g_00425
OG0000601	Praa.g_00646	Syag.g_00426
OG0000602	Praa.g_00648	Syag.g_00431
OG0000603	Praa.g_00649	Syag.g_00432
OG0000604	Praa.g_00650	Syag.g_00434
OG0000605	Praa.g_00651	Syag.g_00522
OG0000606	Praa.g_00654	Syag.g_00550
OG0000607	Praa.g_00657	Syag.g_00553
OG0000608	Praa.g_00658	Syag.g_00554
OG0000609	Praa.g_00659	Syag.g_00556
OG0000610	Praa.g_00664	Syag.g_00580
OG0000611	Praa.g_00667	Syag.g_00583
OG0000612	Praa.g_00668	Syag.g_00584
OG0000613	Praa.g_00673	Syag.g_02533
OG0000614	Praa.g_00692	Syag.g_01004
OG0000615	Praa.g_00700	Syag.g_00630
OG0000616	Praa.g_00704	Syag.g_02255
OG0000617	Praa.g_00717	Syag.g_00915
OG0000618	Praa.g_00718	Syag.g_00914
OG0000619	Praa.g_00719	Syag.g_00913
OG0000620	Praa.g_00722	Syag.g_00906
OG0000621	Praa.g_00723	Syag.g_00905
OG0000622	Praa.g_00724	Syag.g_00904
OG0000623	Praa.g_00725	Syag.g_00903
OG0000624	Praa.g_00726	Syag.g_00901
OG0000625	Praa.g_00727	Syag.g_00900
OG0000626	Praa.g_00728	Syag.g_00899
OG0000627	Praa.g_00729	Syag.g_00756
OG0000628	Praa.g_00730	Syag.g_00757
OG0000629	Praa.g_00731	Syag.g_00761
OG0000630	Praa.g_00734	Syag.g_00765
OG0000631	Praa.g_00794	Syag.g_00772
OG0000632	Praa.g_00795	Syag.g_00773
OG0000633	Praa.g_00796	Syag.g_00774
OG0000634	Praa.g_00799	Syag.g_00663
OG0000635	Praa.g_00800	Syag.g_00664
OG0000636	Praa.g_00802	Syag.g_00666
OG0000637	Praa.g_00804	Syag.g_00668
OG0000638	Praa.g_00805	Syag.g_00669
OG0000639	Praa.g_00806	Syag.g_00670
OG0000640	Praa.g_00807	Syag.g_00671
OG0000641	Praa.g_00812	Syag.g_00675
OG0000642	Praa.g_00813	Syag.g_00676
OG0000643	Praa.g_00814	Syag.g_00677
OG0000644	Praa.g_00815	Syag.g_00678
OG0000645	Praa.g_00816	Syag.g_00680
OG0000646	Praa.g_00818	Syag.g_00683
OG0000647	Praa.g_00819	Syag.g_00685
OG0000648	Praa.g_00821	Syag.g_00694
OG0000649	Praa.g_00822	Syag.g_00695
OG0000650	Praa.g_00823	Syag.g_00696
OG0000651	Praa.g_00824	Syag.g_00697
OG0000652	Praa.g_00825	Syag.g_00698
OG0000653	Praa.g_00827	Syag.g_00700
OG0000654	Praa.g_00828	Syag.g_00701
OG0000655	Praa.g_00829	Syag.g_00702
OG0000656	Praa.g_00832	Syag.g_00705
OG0000657	Praa.g_00840	Syag.g_00719
OG0000658	Praa.g_00841	Syag.g_00721
OG0000659	Praa.g_00842	Syag.g_00722
OG0000660	Praa.g_00846	Syag.g_00726
OG0000661	Praa.g_00848	Syag.g_00728
OG0000662	Praa.g_00850	Syag.g_00730
OG0000663	Praa.g_00852	Syag.g_00733
OG0000664	Praa.g_00853	Syag.g_00734
OG0000665	Praa.g_00857	Syag.g_00456
OG0000666	Praa.g_00858	Syag.g_00445
OG0000667	Praa.g_00862	Syag.g_00574
OG0000668	Praa.g_00892	Syag.g_00868
OG0000669	Praa.g_00899	Syag.g_00600
OG0000670	Praa.g_00901	Syag.g_00399
OG0000671	Praa.g_00903	Syag.g_00604
OG0000672	Praa.g_00905	Syag.g_00607
OG0000673	Praa.g_00908	Syag.g_00610
OG0000674	Praa.g_00910	Syag.g_00612
OG0000675	Praa.g_00911	Syag.g_00613
OG0000676	Praa.g_00913	Syag.g_00615
OG0000677	Praa.g_00914	Syag.g_00616
OG0000678	Praa.g_00916	Syag.g_00622
OG0000679	Praa.g_00920	Syag.g_00633
OG0000680	Praa.g_00921	Syag.g_00634
OG0000681	Praa.g_00923	Syag.g_00637
OG0000682	Praa.g_00924	Syag.g_00638
OG0000683	Praa.g_00925	Syag.g_00639
OG0000684	Praa.g_00926	Syag.g_00641
OG0000685	Praa.g_00928	Syag.g_00643
OG0000686	Praa.g_00929	Syag.g_00644
OG0000687	Praa.g_00930	Syag.g_00645
OG0000688	Praa.g_00933	Syag.g_00651
OG0000689	Praa.g_00934	Syag.g_00653
OG0000690	Praa.g_00935	Syag.g_00654
OG0000691	Praa.g_00936	Syag.g_00655
OG0000692	Praa.g_00938	Syag.g_00656
OG0000693	Praa.g_00939	Syag.g_00658
OG0000694	Praa.g_00940	Syag.g_00659
OG0000695	Praa.g_00942	Syag.g_00776
OG0000696	Praa.g_00943	Syag.g_00777
OG0000697	Praa.g_00944	Syag.g_00778
OG0000698	Praa.g_00947	Syag.g_00781
OG0000699	Praa.g_00948	Syag.g_00782
OG0000700	Praa.g_00949	Syag.g_00783
OG0000701	Praa.g_00950	Syag.g_00784
OG0000702	Praa.g_00952	Syag.g_00792
OG0000703	Praa.g_00953	Syag.g_00793
OG0000704	Praa.g_00954	Syag.g_00795
OG0000705	Praa.g_00958	Syag.g_00802
OG0000706	Praa.g_00959	Syag.g_00803
OG0000707	Praa.g_00960	Syag.g_00804
OG0000708	Praa.g_00961	Syag.g_00807
OG0000709	Praa.g_00965	Syag.g_00816
OG0000710	Praa.g_00968	Syag.g_00820
OG0000711	Praa.g_00985	Syag.g_00848
OG0000712	Praa.g_00987	Syag.g_00850
OG0000713	Praa.g_00988	Syag.g_00851
OG0000714	Praa.g_00989	Syag.g_00853
OG0000715	Praa.g_00991	Syag.g_00855
OG0000716	Praa.g_00993	Syag.g_00859
OG0000717	Praa.g_00994	Syag.g_00860
OG0000718	Praa.g_01008	Syag.g_00864
OG0000719	Praa.g_01010	Syag.g_00866
OG0000720	Praa.g_01019	Syag.g_00880
OG0000721	Praa.g_01021	Syag.g_00882
OG0000722	Praa.g_01022	Syag.g_00883
OG0000723	Praa.g_01025	Syag.g_00897
OG0000724	Praa.g_01034	Syag.g_00967
OG0000725	Praa.g_01040	Syag.g_00978
OG0000726	Praa.g_01041	Syag.g_00979
OG0000727	Praa.g_01042	Syag.g_00980
OG0000728	Praa.g_01044	Syag.g_00982
OG0000729	Praa.g_01091	Syag.g_02376
OG0000730	Praa.g_01095	Syag.g_02840
OG0000731	Praa.g_01099	Syag.g_02853
OG0000732	Praa.g_01109	Syag.g_02331
OG0000733	Praa.g_01128	Syag.g_00145
OG0000734	Praa.g_01145	Syag.g_01892
OG0000735	Praa.g_01147	Syag.g_01159
OG0000736	Praa.g_01148	Syag.g_01158
OG0000737	Praa.g_01149	Syag.g_01157
OG0000738	Praa.g_01153	Syag.g_01152
OG0000739	Praa.g_01154	Syag.g_01149
OG0000740	Praa.g_01155	Syag.g_01148
OG0000741	Praa.g_01156	Syag.g_01145
OG0000742	Praa.g_01158	Syag.g_01142
OG0000743	Praa.g_01160	Syag.g_01140
OG0000744	Praa.g_01161	Syag.g_01139
OG0000745	Praa.g_01162	Syag.g_01137
OG0000746	Praa.g_01164	Syag.g_01135
OG0000747	Praa.g_01165	Syag.g_01134
OG0000748	Praa.g_01168	Syag.g_01122
OG0000749	Praa.g_01169	Syag.g_01121
OG0000750	Praa.g_01170	Syag.g_01120
OG0000751	Praa.g_01172	Syag.g_01114
OG0000752	Praa.g_01174	Syag.g_01112
OG0000753	Praa.g_01177	Syag.g_01109
OG0000754	Praa.g_01180	Syag.g_01103
OG0000755	Praa.g_01183	Syag.g_01092
OG0000756	Praa.g_01184	Syag.g_01091
OG0000757	Praa.g_01190	Syag.g_01084
OG0000758	Praa.g_01191	Syag.g_01083
OG0000759	Praa.g_01192	Syag.g_01082
OG0000760	Praa.g_01193	Syag.g_01081
OG0000761	Praa.g_01194	Syag.g_01080
OG0000762	Praa.g_01195	Syag.g_01078
OG0000763	Praa.g_01197	Syag.g_01076
OG0000764	Praa.g_01198	Syag.g_01075
OG0000765	Praa.g_01207	Syag.g_01056
OG0000766	Praa.g_01208	Syag.g_01055
OG0000767	Praa.g_01210	Syag.g_01053
OG0000768	Praa.g_01211	Syag.g_01052
OG0000769	Praa.g_01213	Syag.g_01047
OG0000770	Praa.g_01215	Syag.g_01043
OG0000771	Praa.g_01224	Syag.g_00959
OG0000772	Praa.g_01290	Syag.g_02043
OG0000773	Praa.g_01309	Syag.g_01168
OG0000774	Praa.g_01311	Syag.g_01182
OG0000775	Praa.g_01313	Syag.g_01185
OG0000776	Praa.g_01314	Syag.g_01186
OG0000777	Praa.g_01315	Syag.g_01187
OG0000778	Praa.g_01316	Syag.g_01188
OG0000779	Praa.g_01320	Syag.g_01194
OG0000780	Praa.g_01321	Syag.g_01217
OG0000781	Praa.g_01324	Syag.g_01221
OG0000782	Praa.g_01325	Syag.g_01222
OG0000783	Praa.g_01326	Syag.g_01223
OG0000784	Praa.g_01327	Syag.g_01224
OG0000785	Praa.g_01329	Syag.g_01226
OG0000786	Praa.g_01331	Syag.g_01235
OG0000787	Praa.g_01332	Syag.g_01236
OG0000788	Praa.g_01353	Syag.g_00427
OG0000789	Praa.g_01356	Syag.g_00453
OG0000790	Praa.g_01371	Syag.g_01542
OG0000791	Praa.g_01373	Syag.g_01544
OG0000792	Praa.g_01374	Syag.g_01545
OG0000793	Praa.g_01377	Syag.g_01550
OG0000794	Praa.g_01378	Syag.g_01551
OG0000795	Praa.g_01379	Syag.g_01552
OG0000796	Praa.g_01383	Syag.g_01556
OG0000797	Praa.g_01384	Syag.g_01557
OG0000798	Praa.g_01393	Syag.g_02601
OG0000799	Praa.g_01458	Syag.g_01278
OG0000800	Praa.g_01459	Syag.g_01280
OG0000801	Praa.g_01460	Syag.g_01285
OG0000802	Praa.g_01462	Syag.g_01293
OG0000803	Praa.g_01464	Syag.g_01321
OG0000804	Praa.g_01465	Syag.g_01438
OG0000805	Praa.g_01467	Syag.g_01433
OG0000806	Praa.g_01469	Syag.g_01429
OG0000807	Praa.g_01470	Syag.g_01428
OG0000808	Praa.g_01471	Syag.g_01427
OG0000809	Praa.g_01474	Syag.g_01423
OG0000810	Praa.g_01475	Syag.g_01422
OG0000811	Praa.g_01479	Syag.g_01413
OG0000812	Praa.g_01481	Syag.g_01411
OG0000813	Praa.g_01482	Syag.g_01410
OG0000814	Praa.g_01484	Syag.g_01408
OG0000815	Praa.g_01485	Syag.g_01407
OG0000816	Praa.g_01487	Syag.g_01405
OG0000817	Praa.g_01488	Syag.g_01404
OG0000818	Praa.g_01493	Syag.g_01400
OG0000819	Praa.g_01494	Syag.g_01399
OG0000820	Praa.g_01495	Syag.g_01398
OG0000821	Praa.g_01499	Syag.g_01388
OG0000822	Praa.g_01500	Syag.g_01386
OG0000823	Praa.g_01501	Syag.g_01385
OG0000824	Praa.g_01504	Syag.g_01379
OG0000825	Praa.g_01505	Syag.g_01378
OG0000826	Praa.g_01506	Syag.g_01377
OG0000827	Praa.g_01507	Syag.g_01376
OG0000828	Praa.g_01510	Syag.g_01373
OG0000829	Praa.g_01511	Syag.g_01372
OG0000830	Praa.g_01512	Syag.g_01371
OG0000831	Praa.g_01514	Syag.g_01367
OG0000832	Praa.g_01520	Syag.g_01614
OG0000833	Praa.g_01528	Syag.g_01628
OG0000834	Praa.g_01529	Syag.g_01632
OG0000835	Praa.g_01530	Syag.g_01633
OG0000836	Praa.g_01531	Syag.g_01637
OG0000837	Praa.g_01532	Syag.g_01638
OG0000838	Praa.g_01534	Syag.g_01642
OG0000839	Praa.g_01535	Syag.g_01643
OG0000840	Praa.g_01536	Syag.g_01644
OG0000841	Praa.g_01537	Syag.g_01645
OG0000842	Praa.g_01538	Syag.g_01646
OG0000843	Praa.g_01539	Syag.g_01647
OG0000844	Praa.g_01541	Syag.g_01649
OG0000845	Praa.g_01542	Syag.g_01650
OG0000846	Praa.g_01543	Syag.g_01651
OG0000847	Praa.g_01544	Syag.g_01652
OG0000848	Praa.g_01545	Syag.g_01654
OG0000849	Praa.g_01546	Syag.g_01655
OG0000850	Praa.g_01548	Syag.g_01657
OG0000851	Praa.g_01549	Syag.g_01663
OG0000852	Praa.g_01550	Syag.g_01664
OG0000853	Praa.g_01554	Syag.g_01668
OG0000854	Praa.g_01556	Syag.g_01670
OG0000855	Praa.g_01557	Syag.g_01671
OG0000856	Praa.g_01572	Syag.g_00386
OG0000857	Praa.g_01600	Syag.g_00684
OG0000858	Praa.g_01629	Syag.g_01677
OG0000859	Praa.g_01630	Syag.g_01678
OG0000860	Praa.g_01637	Syag.g_01689
OG0000861	Praa.g_01638	Syag.g_01690
OG0000862	Praa.g_01639	Syag.g_01693
OG0000863	Praa.g_01641	Syag.g_01695
OG0000864	Praa.g_01642	Syag.g_01696
OG0000865	Praa.g_01643	Syag.g_01697
OG0000866	Praa.g_01644	Syag.g_01698
OG0000867	Praa.g_01645	Syag.g_01699
OG0000868	Praa.g_01646	Syag.g_01707
OG0000869	Praa.g_01650	Syag.g_01711
OG0000870	Praa.g_01655	Syag.g_01716
OG0000871	Praa.g_01656	Syag.g_01717
OG0000872	Praa.g_01657	Syag.g_01723
OG0000873	Praa.g_01660	Syag.g_01726
OG0000874	Praa.g_01663	Syag.g_01729
OG0000875	Praa.g_01665	Syag.g_01731
OG0000876	Praa.g_01666	Syag.g_01732
OG0000877	Praa.g_01668	Syag.g_01734
OG0000878	Praa.g_01669	Syag.g_01735
OG0000879	Praa.g_01670	Syag.g_02356
OG0000880	Praa.g_01671	Syag.g_01736
OG0000881	Praa.g_01675	Syag.g_01741
OG0000882	Praa.g_01680	Syag.g_01746
OG0000883	Praa.g_01682	Syag.g_01749
OG0000884	Praa.g_01684	Syag.g_01751
OG0000885	Praa.g_01685	Syag.g_01752
OG0000886	Praa.g_01686	Syag.g_01753
OG0000887	Praa.g_01687	Syag.g_01754
OG0000888	Praa.g_01689	Syag.g_01756
OG0000889	Praa.g_01691	Syag.g_01758
OG0000890	Praa.g_01692	Syag.g_01761
OG0000891	Praa.g_01693	Syag.g_01762
OG0000892	Praa.g_01695	Syag.g_01765
OG0000893	Praa.g_01699	Syag.g_02688
OG0000894	Praa.g_01701	Syag.g_02691
OG0000895	Praa.g_01704	Syag.g_02695
OG0000896	Praa.g_01705	Syag.g_02696
OG0000897	Praa.g_01707	Syag.g_02699
OG0000898	Praa.g_01708	Syag.g_02700
OG0000899	Praa.g_01709	Syag.g_02701
OG0000900	Praa.g_01710	Syag.g_02702
OG0000901	Praa.g_01713	Syag.g_02707
OG0000902	Praa.g_01715	Syag.g_02709
OG0000903	Praa.g_01718	Syag.g_02724
OG0000904	Praa.g_01720	Syag.g_02718
OG0000905	Praa.g_01725	Syag.g_02714
OG0000906	Praa.g_01726	Syag.g_02711
OG0000907	Praa.g_01733	Syag.g_02727
OG0000908	Praa.g_01736	Syag.g_02730
OG0000909	Praa.g_01737	Syag.g_02731
OG0000910	Praa.g_01738	Syag.g_02732
OG0000911	Praa.g_01740	Syag.g_02734
OG0000912	Praa.g_01741	Syag.g_02735
OG0000913	Praa.g_01742	Syag.g_02736
OG0000914	Praa.g_01743	Syag.g_02737
OG0000915	Praa.g_01744	Syag.g_02739
OG0000916	Praa.g_01745	Syag.g_02740
OG0000917	Praa.g_01746	Syag.g_02741
OG0000918	Praa.g_01747	Syag.g_02742
OG0000919	Praa.g_01748	Syag.g_02743
OG0000920	Praa.g_01749	Syag.g_02744
OG0000921	Praa.g_01750	Syag.g_02745
OG0000922	Praa.g_01751	Syag.g_02746
OG0000923	Praa.g_01755	Syag.g_02750
OG0000924	Praa.g_01756	Syag.g_02751
OG0000925	Praa.g_01757	Syag.g_02752
OG0000926	Praa.g_01758	Syag.g_02753
OG0000927	Praa.g_01760	Syag.g_02755
OG0000928	Praa.g_01761	Syag.g_02756
OG0000929	Praa.g_01762	Syag.g_02757
OG0000930	Praa.g_01763	Syag.g_02758
OG0000931	Praa.g_01764	Syag.g_02759
OG0000932	Praa.g_01765	Syag.g_02760
OG0000933	Praa.g_01769	Syag.g_02766
OG0000934	Praa.g_01771	Syag.g_02768
OG0000935	Praa.g_01772	Syag.g_02769
OG0000936	Praa.g_01773	Syag.g_02770
OG0000937	Praa.g_01774	Syag.g_02771
OG0000938	Praa.g_01776	Syag.g_02774
OG0000939	Praa.g_01777	Syag.g_02775
OG0000940	Praa.g_01784	Syag.g_02783
OG0000941	Praa.g_01786	Syag.g_02785
OG0000942	Praa.g_01788	Syag.g_02787
OG0000943	Praa.g_01789	Syag.g_02788
OG0000944	Praa.g_01790	Syag.g_02790
OG0000945	Praa.g_01791	Syag.g_02792
OG0000946	Praa.g_01796	Syag.g_02797
OG0000947	Praa.g_01798	Syag.g_02801
OG0000948	Praa.g_01799	Syag.g_02802
OG0000949	Praa.g_01802	Syag.g_02449
OG0000950	Praa.g_01807	Syag.g_02436
OG0000951	Praa.g_01811	Syag.g_02431
OG0000952	Praa.g_01815	Syag.g_02423
OG0000953	Praa.g_01818	Syag.g_02415
OG0000954	Praa.g_01822	Syag.g_02409
OG0000955	Praa.g_01823	Syag.g_02408
OG0000956	Praa.g_01825	Syag.g_02406
OG0000957	Praa.g_01830	Syag.g_02395
OG0000958	Praa.g_01831	Syag.g_02394
OG0000959	Praa.g_01835	Syag.g_02389
OG0000960	Praa.g_01836	Syag.g_02388
OG0000961	Praa.g_01838	Syag.g_02379
OG0000962	Praa.g_01840	Syag.g_02377
OG0000963	Praa.g_01844	Syag.g_02372
OG0000964	Praa.g_01845	Syag.g_02371
OG0000965	Praa.g_01846	Syag.g_02370
OG0000966	Praa.g_01853	Syag.g_02362
OG0000967	Praa.g_01858	Syag.g_02358
OG0000968	Praa.g_01860	Syag.g_02355
OG0000969	Praa.g_01861	Syag.g_02354
OG0000970	Praa.g_01862	Syag.g_02353
OG0000971	Praa.g_01863	Syag.g_02348
OG0000972	Praa.g_01864	Syag.g_02347
OG0000973	Praa.g_01865	Syag.g_02346
OG0000974	Praa.g_01866	Syag.g_02345
OG0000975	Praa.g_01867	Syag.g_02344
OG0000976	Praa.g_01868	Syag.g_02343
OG0000977	Praa.g_01869	Syag.g_02340
OG0000978	Praa.g_01870	Syag.g_02338
OG0000979	Praa.g_01873	Syag.g_02335
OG0000980	Praa.g_01875	Syag.g_02332
OG0000981	Praa.g_01877	Syag.g_02329
OG0000982	Praa.g_01879	Syag.g_02127
OG0000983	Praa.g_01880	Syag.g_02128
OG0000984	Praa.g_01881	Syag.g_02129
OG0000985	Praa.g_01884	Syag.g_02133
OG0000986	Praa.g_01886	Syag.g_02138
OG0000987	Praa.g_01887	Syag.g_02140
OG0000988	Praa.g_01890	Syag.g_02145
OG0000989	Praa.g_01893	Syag.g_02156
OG0000990	Praa.g_01896	Syag.g_02169
OG0000991	Praa.g_01897	Syag.g_02174
OG0000992	Praa.g_01899	Syag.g_02177
OG0000993	Praa.g_01900	Syag.g_02178
OG0000994	Praa.g_01901	Syag.g_02181
OG0000995	Praa.g_01905	Syag.g_02187
OG0000996	Praa.g_01906	Syag.g_02229
OG0000997	Praa.g_01907	Syag.g_02239
OG0000998	Praa.g_01909	Syag.g_02241
OG0000999	Praa.g_01910	Syag.g_02242
OG0001000	Praa.g_01913	Syag.g_02246
OG0001001	Praa.g_01915	Syag.g_02251
OG0001002	Praa.g_01919	Syag.g_02258
OG0001003	Praa.g_01920	Syag.g_02260
OG0001004	Praa.g_01921	Syag.g_02261
OG0001005	Praa.g_01922	Syag.g_02263
OG0001006	Praa.g_01926	Syag.g_02270
OG0001007	Praa.g_01928	Syag.g_02272
OG0001009	Praa.g_00027	Syag.g_02304
OG0001010	Praa.g_00028	Syag.g_02305
OG0001011	Praa.g_00029	Syag.g_02307
OG0001012	Praa.g_00043	Syag.g_02123
OG0001013	Praa.g_00048	Syag.g_02098
OG0001014	Praa.g_00051	Syag.g_02084
OG0001015	Praa.g_00052	Syag.g_02083
OG0001016	Praa.g_00073	Syag.g_01824
OG0001017	Praa.g_00077	Syag.g_01830
OG0001018	Praa.g_00080	Syag.g_01832
OG0001019	Praa.g_00089	Syag.g_01854
OG0001020	Praa.g_00090	Syag.g_01861
OG0001021	Praa.g_00091	Syag.g_01865
OG0001022	Praa.g_00094	Syag.g_01870
OG0001023	Praa.g_00095	Syag.g_01871
OG0001024	Praa.g_00098	Syag.g_01875
OG0001025	Praa.g_00104	Syag.g_01882
OG0001026	Praa.g_00111	Syag.g_01894
OG0001027	Praa.g_00112	Syag.g_01902
OG0001028	Praa.g_00114	Syag.g_01904
OG0001029	Praa.g_00115	Syag.g_01906
OG0001030	Praa.g_00130	Syag.g_01927
OG0001031	Praa.g_00186	Syag.g_02000
OG0001032	Praa.g_00187	Syag.g_02005
OG0001033	Praa.g_00208	Syag.g_02048
OG0001034	Praa.g_00236	Syag.g_01784
OG0001035	Praa.g_00254	Syag.g_02635
OG0001036	Praa.g_00259	Syag.g_02630
OG0001037	Praa.g_00260	Syag.g_02628
OG0001038	Praa.g_00278	Syag.g_02600
OG0001039	Praa.g_00281	Syag.g_02597
OG0001040	Praa.g_00283	Syag.g_02594
OG0001041	Praa.g_00287	Syag.g_02589
OG0001042	Praa.g_00304	Syag.g_02564
OG0001043	Praa.g_00305	Syag.g_02560
OG0001044	Praa.g_00333	Syag.g_02842
OG0001045	Praa.g_00341	Syag.g_02856
OG0001046	Praa.g_00378	Syag.g_00836
OG0001047	Praa.g_00438	Syag.g_00036
OG0001048	Praa.g_00439	Syag.g_00037
OG0001049	Praa.g_00441	Syag.g_00040
OG0001050	Praa.g_00442	Syag.g_00041
OG0001051	Praa.g_00443	Syag.g_00042
OG0001052	Praa.g_00471	Syag.g_01352
OG0001053	Praa.g_00483	Syag.g_01525
OG0001054	Praa.g_00498	Syag.g_01506
OG0001055	Praa.g_00517	Syag.g_01485
OG0001056	Praa.g_00536	Syag.g_01449
OG0001057	Praa.g_00541	Syag.g_01241
OG0001058	Praa.g_00550	Syag.g_00271
OG0001059	Praa.g_00554	Syag.g_00275
OG0001060	Praa.g_00561	Syag.g_00282
OG0001061	Praa.g_00574	Syag.g_00302
OG0001062	Praa.g_00576	Syag.g_00304
OG0001063	Praa.g_00578	Syag.g_00310
OG0001064	Praa.g_00579	Syag.g_00311
OG0001065	Praa.g_00580	Syag.g_00312
OG0001066	Praa.g_00581	Syag.g_00313
OG0001067	Praa.g_00582	Syag.g_00314
OG0001068	Praa.g_00583	Syag.g_00315
OG0001069	Praa.g_00584	Syag.g_00317
OG0001070	Praa.g_00587	Syag.g_00321
OG0001071	Praa.g_00588	Syag.g_00322
OG0001072	Praa.g_00590	Syag.g_00327
OG0001073	Praa.g_00604	Syag.g_00342
OG0001074	Praa.g_00615	Syag.g_00467
OG0001075	Praa.g_00616	Syag.g_00362
OG0001076	Praa.g_00624	Syag.g_00378
OG0001077	Praa.g_00628	Syag.g_00388
OG0001078	Praa.g_00636	Syag.g_00411
OG0001079	Praa.g_00647	Syag.g_00428
OG0001080	Praa.g_00653	Syag.g_00495
OG0001081	Praa.g_00655	Syag.g_00551
OG0001082	Praa.g_00656	Syag.g_00552
OG0001083	Praa.g_00661	Syag.g_00565
OG0001084	Praa.g_00662	Syag.g_00569
OG0001085	Praa.g_00670	Syag.g_00592
OG0001086	Praa.g_00671	Syag.g_00594
OG0001087	Praa.g_00688	Syag.g_01018
OG0001088	Praa.g_00689	Syag.g_01016
OG0001089	Praa.g_00697	Syag.g_00986
OG0001090	Praa.g_00712	Syag.g_00922
OG0001091	Praa.g_00714	Syag.g_00919
OG0001092	Praa.g_00715	Syag.g_00917
OG0001093	Praa.g_00720	Syag.g_00910
OG0001094	Praa.g_00797	Syag.g_00661
OG0001095	Praa.g_00817	Syag.g_00681
OG0001096	Praa.g_00830	Syag.g_00703
OG0001097	Praa.g_00849	Syag.g_00729
OG0001098	Praa.g_00864	Syag.g_00744
OG0001099	Praa.g_00896	Syag.g_01905
OG0001101	Praa.g_00902	Syag.g_00603
OG0001102	Praa.g_00904	Syag.g_00606
OG0001103	Praa.g_00906	Syag.g_00608
OG0001104	Praa.g_00927	Syag.g_00642
OG0001105	Praa.g_00931	Syag.g_00646
OG0001106	Praa.g_00955	Syag.g_00796
OG0001107	Praa.g_00962	Syag.g_00808
OG0001108	Praa.g_00966	Syag.g_00817
OG0001109	Praa.g_00967	Syag.g_00819
OG0001110	Praa.g_00969	Syag.g_00821
OG0001111	Praa.g_00970	Syag.g_00823
OG0001112	Praa.g_00971	Syag.g_00825
OG0001113	Praa.g_00972	Syag.g_00826
OG0001114	Praa.g_00973	Syag.g_00827
OG0001115	Praa.g_00975	Syag.g_00831
OG0001116	Praa.g_00976	Syag.g_00833
OG0001117	Praa.g_00977	Syag.g_00834
OG0001118	Praa.g_00978	Syag.g_00835
OG0001119	Praa.g_00979	Syag.g_00837
OG0001120	Praa.g_00981	Syag.g_00841
OG0001121	Praa.g_01125, Praa.g_00984	Syag.g_01584
OG0001122	Praa.g_01011	Syag.g_00867
OG0001123	Praa.g_01015	Syag.g_00875
OG0001124	Praa.g_01017	Syag.g_00877
OG0001125	Praa.g_01018	Syag.g_00879
OG0001126	Praa.g_01028	Syag.g_00957
OG0001127	Praa.g_01029	Syag.g_00958
OG0001128	Praa.g_01031	Syag.g_00961
OG0001129	Praa.g_01032	Syag.g_00963
OG0001130	Praa.g_01033	Syag.g_00964
OG0001131	Praa.g_01070	Syag.g_00624
OG0001132	Praa.g_01080	Syag.g_00096
OG0001133	Praa.g_01115	Syag.g_00380
OG0001134	Praa.g_01127	Syag.g_02164
OG0001135	Praa.g_01130	Syag.g_00147
OG0001136	Praa.g_01157	Syag.g_01144
OG0001137	Praa.g_01167	Syag.g_01123
OG0001138	Praa.g_01185	Syag.g_01090
OG0001139	Praa.g_01186	Syag.g_01088
OG0001140	Praa.g_01187	Syag.g_01087
OG0001141	Praa.g_01188	Syag.g_01086
OG0001142	Praa.g_01189	Syag.g_01085
OG0001143	Praa.g_01196	Syag.g_01077
OG0001144	Praa.g_01201	Syag.g_01064
OG0001145	Praa.g_01310	Syag.g_01169
OG0001146	Praa.g_01322	Syag.g_01218
OG0001147	Praa.g_01352	Syag.g_01360
OG0001148	Praa.g_01368	Syag.g_01539
OG0001149	Praa.g_01369	Syag.g_01540
OG0001150	Praa.g_01370	Syag.g_01541
OG0001151	Praa.g_01381	Syag.g_01554
OG0001152	Praa.g_01382	Syag.g_01555
OG0001153	Praa.g_01508	Syag.g_01375
OG0001154	Praa.g_01509	Syag.g_01374
OG0001155	Praa.g_01521	Syag.g_01616
OG0001156	Praa.g_01524	Syag.g_01619
OG0001157	Praa.g_01525	Syag.g_01620
OG0001158	Praa.g_01526	Syag.g_01621
OG0001159	Praa.g_01527	Syag.g_01622, Syag.g_01625
OG0001160	Praa.g_01552	Syag.g_01666
OG0001161	Praa.g_01565	Syag.g_02163
OG0001162	Praa.g_01576	Syag.g_01238
OG0001163	Praa.g_01627	Syag.g_01674
OG0001164	Praa.g_01631	Syag.g_01680
OG0001165	Praa.g_01634	Syag.g_01685
