Orthogroup	Praz	Prbj
OG0000571	Praz.g_01756	Prbj.g_01803
OG0000572	Praz.g_01743	Prbj.g_01787
OG0000573	Praz.g_01738	Prbj.g_01780
OG0000574	Praz.g_01737	Prbj.g_01779
OG0000575	Praz.g_01733	Prbj.g_01770
OG0000576	Praz.g_01731	Prbj.g_01768
OG0000577	Praz.g_01730	Prbj.g_01767
OG0000578	Praz.g_01729	Prbj.g_01766
OG0000579	Praz.g_01728	Prbj.g_01765
OG0000580	Praz.g_01727	Prbj.g_01764
OG0000581	Praz.g_01725	Prbj.g_01760
OG0000582	Praz.g_01722	Prbj.g_01756
OG0000583	Praz.g_01721	Prbj.g_01755
OG0000584	Praz.g_01720	Prbj.g_01754
OG0000585	Praz.g_01718	Prbj.g_01752
OG0000586	Praz.g_01717	Prbj.g_01750
OG0000587	Praz.g_01716	Prbj.g_01748
OG0000588	Praz.g_01712	Prbj.g_02547
OG0000589	Praz.g_01709	Prbj.g_02550
OG0000590	Praz.g_01708	Prbj.g_02551
OG0000591	Praz.g_01705	Prbj.g_02558
OG0000592	Praz.g_01704	Prbj.g_02559
OG0000593	Praz.g_01698	Prbj.g_02569
OG0000594	Praz.g_01697	Prbj.g_02570
OG0000595	Praz.g_01696	Prbj.g_02571
OG0000596	Praz.g_01692	Prbj.g_02576
OG0000597	Praz.g_01690	Prbj.g_02579
OG0000598	Praz.g_01689	Prbj.g_02580
OG0000599	Praz.g_01686	Prbj.g_02590
OG0000600	Praz.g_01685	Prbj.g_02591
OG0000601	Praz.g_01684	Prbj.g_02592
OG0000602	Praz.g_01682	Prbj.g_02596
OG0000603	Praz.g_01681	Prbj.g_02597
OG0000604	Praz.g_01680	Prbj.g_02598
OG0000605	Praz.g_01679	Prbj.g_00792
OG0000606	Praz.g_01676	Prbj.g_00803
OG0000607	Praz.g_01673	Prbj.g_00806
OG0000608	Praz.g_01672	Prbj.g_00807
OG0000609	Praz.g_01671	Prbj.g_00809
OG0000610	Praz.g_01666	Prbj.g_00818
OG0000611	Praz.g_01663	Prbj.g_00821
OG0000612	Praz.g_01662	Prbj.g_00822
OG0000613	Praz.g_01657	Prbj.g_01466
OG0000614	Praz.g_01638	Prbj.g_00946
OG0000615	Praz.g_01630	Prbj.g_02373
OG0000616	Praz.g_01626	Prbj.g_02057
OG0000617	Praz.g_01601	Prbj.g_02184
OG0000618	Praz.g_01600	Prbj.g_02185
OG0000619	Praz.g_01599	Prbj.g_02186
OG0000620	Praz.g_01596	Prbj.g_02190
OG0000621	Praz.g_01595	Prbj.g_02191
OG0000622	Praz.g_01594	Prbj.g_02192
OG0000623	Praz.g_01593	Prbj.g_02193
OG0000624	Praz.g_01592	Prbj.g_02194
OG0000625	Praz.g_01591	Prbj.g_02195
OG0000626	Praz.g_01590	Prbj.g_02196
OG0000627	Praz.g_01589	Prbj.g_02320
OG0000628	Praz.g_01588	Prbj.g_02319
OG0000629	Praz.g_01587	Prbj.g_02316
OG0000630	Praz.g_01584	Prbj.g_02312
OG0000631	Praz.g_01521	Prbj.g_02306
OG0000632	Praz.g_01520	Prbj.g_02305
OG0000633	Praz.g_01519	Prbj.g_02304
OG0000634	Praz.g_01516	Prbj.g_02408
OG0000635	Praz.g_01515	Prbj.g_02409
OG0000636	Praz.g_01513	Prbj.g_02411
OG0000637	Praz.g_01511	Prbj.g_02413
OG0000638	Praz.g_01510	Prbj.g_02414
OG0000639	Praz.g_01509	Prbj.g_02415
OG0000640	Praz.g_01508	Prbj.g_02416
OG0000641	Praz.g_01504	Prbj.g_02420
OG0000642	Praz.g_01503	Prbj.g_02421
OG0000643	Praz.g_01502	Prbj.g_02422
OG0000644	Praz.g_01501	Prbj.g_02423
OG0000645	Praz.g_01500	Prbj.g_02424
OG0000646	Praz.g_01498	Prbj.g_02427
OG0000647	Praz.g_01497	Prbj.g_02430
OG0000648	Praz.g_01495	Prbj.g_02432
OG0000649	Praz.g_01494	Prbj.g_02433
OG0000650	Praz.g_01493	Prbj.g_02434
OG0000651	Praz.g_01492	Prbj.g_02435
OG0000652	Praz.g_01491	Prbj.g_02436
OG0000653	Praz.g_01489	Prbj.g_02438
OG0000654	Praz.g_01488	Prbj.g_02439
OG0000655	Praz.g_01487	Prbj.g_02440
OG0000656	Praz.g_01484	Prbj.g_02443
OG0000657	Praz.g_01476	Prbj.g_02476
OG0000658	Praz.g_01475	Prbj.g_02478
OG0000659	Praz.g_01474	Prbj.g_02479
OG0000660	Praz.g_01470	Prbj.g_02483
OG0000661	Praz.g_01468	Prbj.g_02485
OG0000662	Praz.g_01466	Prbj.g_02487
OG0000663	Praz.g_01464	Prbj.g_02490
OG0000664	Praz.g_01463	Prbj.g_02491
OG0000665	Praz.g_01459	Prbj.g_02504
OG0000666	Praz.g_01458	Prbj.g_02507
OG0000667	Praz.g_01454	Prbj.g_02514
OG0000668	Praz.g_01424	Prbj.g_02215
OG0000669	Praz.g_01417	Prbj.g_02523
OG0000670	Praz.g_01415	Prbj.g_00044
OG0000671	Praz.g_01413	Prbj.g_02335
OG0000672	Praz.g_01410	Prbj.g_02338
OG0000673	Praz.g_01407	Prbj.g_02341
OG0000674	Praz.g_01405	Prbj.g_02343
OG0000675	Praz.g_01404	Prbj.g_02344
OG0000676	Praz.g_01402	Prbj.g_02352
OG0000677	Praz.g_01401	Prbj.g_02354
OG0000678	Praz.g_01399	Prbj.g_02359
OG0000679	Praz.g_01395	Prbj.g_02379
OG0000680	Praz.g_01394	Prbj.g_02380
OG0000681	Praz.g_01392	Prbj.g_02382
OG0000682	Praz.g_01391	Prbj.g_02383
OG0000683	Praz.g_01390	Prbj.g_02384
OG0000684	Praz.g_01388	Prbj.g_02397
OG0000685	Praz.g_01386	Prbj.g_02395
OG0000686	Praz.g_01385	Prbj.g_02394
OG0000687	Praz.g_01384	Prbj.g_02393
OG0000688	Praz.g_01381	Prbj.g_02399
OG0000689	Praz.g_01380	Prbj.g_02400
OG0000690	Praz.g_01379	Prbj.g_02401
OG0000691	Praz.g_01378	Prbj.g_02402
OG0000692	Praz.g_01376	Prbj.g_02403
OG0000693	Praz.g_01375	Prbj.g_02404
OG0000694	Praz.g_01374	Prbj.g_02405
OG0000695	Praz.g_01372	Prbj.g_02302
OG0000696	Praz.g_01371	Prbj.g_02301
OG0000697	Praz.g_01370	Prbj.g_02299
OG0000698	Praz.g_01367	Prbj.g_02296
OG0000699	Praz.g_01366	Prbj.g_02294
OG0000700	Praz.g_01365	Prbj.g_02293
OG0000701	Praz.g_01364	Prbj.g_02292
OG0000702	Praz.g_01362	Prbj.g_02284
OG0000703	Praz.g_01361	Prbj.g_02283
OG0000704	Praz.g_01360	Prbj.g_02281
OG0000705	Praz.g_01356	Prbj.g_02275
OG0000706	Praz.g_01355	Prbj.g_02274
OG0000707	Praz.g_01354	Prbj.g_02273
OG0000708	Praz.g_01353	Prbj.g_02271
OG0000709	Praz.g_01349	Prbj.g_02264
OG0000710	Praz.g_01346	Prbj.g_02260
OG0000711	Praz.g_01329	Prbj.g_02237
OG0000712	Praz.g_01327	Prbj.g_02236
OG0000713	Praz.g_01326	Prbj.g_02235
OG0000714	Praz.g_01325	Prbj.g_02231
OG0000715	Praz.g_01323	Prbj.g_02229
OG0000716	Praz.g_01321	Prbj.g_02225
OG0000717	Praz.g_01320	Prbj.g_02224
OG0000718	Praz.g_01308	Prbj.g_02219
OG0000719	Praz.g_01306	Prbj.g_02217
OG0000720	Praz.g_01297	Prbj.g_02204
OG0000721	Praz.g_01294	Prbj.g_02203
OG0000722	Praz.g_01293	Prbj.g_02202
OG0000723	Praz.g_01290	Prbj.g_02198
OG0000724	Praz.g_01281	Prbj.g_01843
OG0000725	Praz.g_00067	Prbj.g_01836
OG0000726	Praz.g_00068	Prbj.g_01835
OG0000727	Praz.g_00069	Prbj.g_01834
OG0000728	Praz.g_00071	Prbj.g_01833
OG0000729	Praz.g_00116	Prbj.g_01289
OG0000730	Praz.g_00060	Prbj.g_00343
OG0000731	Praz.g_00056	Prbj.g_00333
OG0000732	Praz.g_00046	Prbj.g_01220
OG0000733	Praz.g_00024	Prbj.g_01997
OG0000734	Praz.g_00007	Prbj.g_00627
OG0000735	Praz.g_00005	Prbj.g_00953
OG0000736	Praz.g_00004	Prbj.g_00954
OG0000737	Praz.g_00003	Prbj.g_00955
OG0000738	Praz.g_00762	Prbj.g_00962
OG0000739	Praz.g_00761	Prbj.g_00964
OG0000740	Praz.g_00760	Prbj.g_00965
OG0000741	Praz.g_00759	Prbj.g_00968
OG0000742	Praz.g_00756	Prbj.g_00970
OG0000743	Praz.g_00754	Prbj.g_00972
OG0000744	Praz.g_00753	Prbj.g_00973
OG0000745	Praz.g_00751	Prbj.g_00846
OG0000746	Praz.g_00749	Prbj.g_00844
OG0000747	Praz.g_00748	Prbj.g_00843
OG0000748	Praz.g_00745	Prbj.g_00831
OG0000749	Praz.g_00744	Prbj.g_00830
OG0000750	Praz.g_00743	Prbj.g_00829
OG0000751	Praz.g_00741	Prbj.g_00305
OG0000752	Praz.g_00739	Prbj.g_00308
OG0000753	Praz.g_00736	Prbj.g_00311
OG0000754	Praz.g_00733	Prbj.g_01910
OG0000755	Praz.g_00730	Prbj.g_00002
OG0000756	Praz.g_00729	Prbj.g_00003
OG0000757	Praz.g_00723	Prbj.g_00010
OG0000758	Praz.g_00722	Prbj.g_00011
OG0000759	Praz.g_00721	Prbj.g_00012
OG0000760	Praz.g_00720	Prbj.g_00013
OG0000761	Praz.g_00719	Prbj.g_00014
OG0000762	Praz.g_00718	Prbj.g_01908
OG0000763	Praz.g_00716	Prbj.g_01906
OG0000764	Praz.g_00715	Prbj.g_01905
OG0000765	Praz.g_00706	Prbj.g_02163
OG0000766	Praz.g_00705	Prbj.g_02164
OG0000767	Praz.g_00703	Prbj.g_02166
OG0000768	Praz.g_00702	Prbj.g_02167
OG0000769	Praz.g_00700	Prbj.g_00313
OG0000770	Praz.g_00698	Prbj.g_00019
OG0000771	Praz.g_01936	Prbj.g_01848
OG0000772	Praz.g_01205	Prbj.g_01679
OG0000773	Praz.g_01189	Prbj.g_00161
OG0000774	Praz.g_01187	Prbj.g_01719
OG0000775	Praz.g_01185	Prbj.g_01721
OG0000776	Praz.g_01184	Prbj.g_01722
OG0000777	Praz.g_01183	Prbj.g_01723
OG0000778	Praz.g_01182	Prbj.g_01724
OG0000779	Praz.g_01178	Prbj.g_01729
OG0000780	Praz.g_01177	Prbj.g_01732
OG0000781	Praz.g_01174	Prbj.g_01736
OG0000782	Praz.g_01173	Prbj.g_01737
OG0000783	Praz.g_01172	Prbj.g_01738
OG0000784	Praz.g_01171	Prbj.g_01739
OG0000785	Praz.g_01169	Prbj.g_01741
OG0000786	Praz.g_01167	Prbj.g_01744
OG0000787	Praz.g_01166	Prbj.g_01745
OG0000788	Praz.g_01152	Prbj.g_00094
OG0000789	Praz.g_01149	Prbj.g_00687
OG0000790	Praz.g_01134	Prbj.g_01643
OG0000791	Praz.g_01132	Prbj.g_01645
OG0000792	Praz.g_01131	Prbj.g_01646
OG0000793	Praz.g_01128	Prbj.g_01650
OG0000794	Praz.g_01127	Prbj.g_01651
OG0000795	Praz.g_01126	Prbj.g_01652
OG0000796	Praz.g_01122	Prbj.g_01656
OG0000797	Praz.g_01121	Prbj.g_01657
OG0000799	Praz.g_01059	Prbj.g_01304
OG0000800	Praz.g_01058	Prbj.g_01303
OG0000801	Praz.g_01057	Prbj.g_01302
OG0000802	Praz.g_01055	Prbj.g_01293
OG0000803	Praz.g_01053	Prbj.g_01041
OG0000804	Praz.g_01052	Prbj.g_01043
OG0000805	Praz.g_01050	Prbj.g_01045
OG0000806	Praz.g_01048	Prbj.g_01047
OG0000807	Praz.g_01047	Prbj.g_01049
OG0000808	Praz.g_01046	Prbj.g_01050
OG0000809	Praz.g_01043	Prbj.g_01054
OG0000810	Praz.g_01042	Prbj.g_01055
OG0000811	Praz.g_01038	Prbj.g_01067
OG0000812	Praz.g_01036	Prbj.g_01069
OG0000813	Praz.g_01035	Prbj.g_01070
OG0000814	Praz.g_01033	Prbj.g_01072
OG0000815	Praz.g_01032	Prbj.g_01073
OG0000816	Praz.g_01030	Prbj.g_01075
OG0000817	Praz.g_01029	Prbj.g_01076
OG0000818	Praz.g_01024	Prbj.g_00631
OG0000819	Praz.g_01023	Prbj.g_00632
OG0000820	Praz.g_01022	Prbj.g_00633
OG0000821	Praz.g_01018	Prbj.g_00640
OG0000822	Praz.g_01017	Prbj.g_00642
OG0000823	Praz.g_01016	Prbj.g_00643
OG0000824	Praz.g_01013	Prbj.g_00647
OG0000825	Praz.g_01012	Prbj.g_00648
OG0000826	Praz.g_01011	Prbj.g_00649
OG0000827	Praz.g_01010	Prbj.g_00650
OG0000828	Praz.g_01007	Prbj.g_00653
OG0000829	Praz.g_01006	Prbj.g_00654
OG0000830	Praz.g_01005	Prbj.g_00655
OG0000831	Praz.g_01003	Prbj.g_00657
OG0000832	Praz.g_00997	Prbj.g_01684
OG0000833	Praz.g_00989	Prbj.g_01692
OG0000834	Praz.g_00988	Prbj.g_01693
OG0000835	Praz.g_00987	Prbj.g_01694
OG0000836	Praz.g_00986	Prbj.g_01696
OG0000837	Praz.g_00985	Prbj.g_01697
OG0000838	Praz.g_00983	Prbj.g_01700
OG0000839	Praz.g_00982	Prbj.g_01701
OG0000840	Praz.g_00981	Prbj.g_01702
OG0000841	Praz.g_00980	Prbj.g_01703
OG0000842	Praz.g_00979	Prbj.g_01704
OG0000843	Praz.g_00978	Prbj.g_01705
OG0000844	Praz.g_00977	Prbj.g_01707
OG0000845	Praz.g_00976	Prbj.g_01708
OG0000846	Praz.g_00975	Prbj.g_01709
OG0000847	Praz.g_00974	Prbj.g_01710
OG0000848	Praz.g_00973	Prbj.g_01711
OG0000849	Praz.g_00972	Prbj.g_01712
OG0000850	Praz.g_00970	Prbj.g_01713
OG0000851	Praz.g_00969	Prbj.g_00888
OG0000852	Praz.g_00968	Prbj.g_00887
OG0000853	Praz.g_00964	Prbj.g_00882
OG0000854	Praz.g_00962	Prbj.g_00880
OG0000855	Praz.g_00961	Prbj.g_00879
OG0000856	Praz.g_00946	Prbj.g_02561
OG0000857	Praz.g_00918	Prbj.g_02429
OG0000858	Praz.g_00883	Prbj.g_00868
OG0000859	Praz.g_00882	Prbj.g_00867
OG0000860	Praz.g_00875	Prbj.g_00855
OG0000861	Praz.g_00874	Prbj.g_00854
OG0000862	Praz.g_00873	Prbj.g_00852
OG0000863	Praz.g_00871	Prbj.g_00495
OG0000864	Praz.g_00870	Prbj.g_00494
OG0000865	Praz.g_00869	Prbj.g_00493
OG0000866	Praz.g_00868	Prbj.g_00492
OG0000867	Praz.g_00867	Prbj.g_00491
OG0000868	Praz.g_00866	Prbj.g_00489
OG0000869	Praz.g_00862	Prbj.g_00486
OG0000870	Praz.g_00857	Prbj.g_00481
OG0000871	Praz.g_00856	Prbj.g_00480
OG0000872	Praz.g_00855	Prbj.g_00478
OG0000873	Praz.g_00852	Prbj.g_00475
OG0000874	Praz.g_00849	Prbj.g_00471
OG0000875	Praz.g_00848	Prbj.g_00470
OG0000876	Praz.g_00847	Prbj.g_00469
OG0000877	Praz.g_00845	Prbj.g_00466
OG0000878	Praz.g_00844	Prbj.g_00465
OG0000879	Praz.g_00843	Prbj.g_00464
OG0000880	Praz.g_00842	Prbj.g_00463
OG0000881	Praz.g_00838	Prbj.g_00458
OG0000882	Praz.g_00833	Prbj.g_00453
OG0000883	Praz.g_00831	Prbj.g_00451
OG0000884	Praz.g_00830	Prbj.g_00449
OG0000885	Praz.g_00829	Prbj.g_00448
OG0000886	Praz.g_00828	Prbj.g_00447
OG0000887	Praz.g_00827	Prbj.g_00446
OG0000888	Praz.g_00825	Prbj.g_00444
OG0000889	Praz.g_00823	Prbj.g_00442
OG0000890	Praz.g_00822	Prbj.g_00428
OG0000891	Praz.g_00821	Prbj.g_00427
OG0000892	Praz.g_00340	Prbj.g_00425
OG0000893	Praz.g_00335	Prbj.g_02660
OG0000894	Praz.g_00333	Prbj.g_02656
OG0000895	Praz.g_00330	Prbj.g_02651
OG0000896	Praz.g_00329	Prbj.g_02650
OG0000897	Praz.g_00327	Prbj.g_02648
OG0000898	Praz.g_00326	Prbj.g_02647
OG0000899	Praz.g_00325	Prbj.g_02646
OG0000900	Praz.g_00324	Prbj.g_02645
OG0000901	Praz.g_00321	Prbj.g_02641
OG0000902	Praz.g_00319	Prbj.g_02639
OG0000903	Praz.g_00316	Prbj.g_01027
OG0000904	Praz.g_00314	Prbj.g_01032
OG0000905	Praz.g_00309	Prbj.g_01034
OG0000906	Praz.g_00308	Prbj.g_02635
OG0000907	Praz.g_00305	Prbj.g_01025
OG0000908	Praz.g_00302	Prbj.g_01022
OG0000909	Praz.g_00301	Prbj.g_01021
OG0000910	Praz.g_00300	Prbj.g_01020
OG0000911	Praz.g_00298	Prbj.g_01018
OG0000912	Praz.g_00297	Prbj.g_01017
OG0000913	Praz.g_00296	Prbj.g_01016
OG0000914	Praz.g_00295	Prbj.g_01015
OG0000915	Praz.g_00294	Prbj.g_01014
OG0000916	Praz.g_00293	Prbj.g_01013
OG0000917	Praz.g_00292	Prbj.g_01012
OG0000918	Praz.g_00291	Prbj.g_01011
OG0000919	Praz.g_00290	Prbj.g_01010
OG0000920	Praz.g_00289	Prbj.g_01009
OG0000921	Praz.g_00288	Prbj.g_01008
OG0000922	Praz.g_00287	Prbj.g_01007
OG0000923	Praz.g_00283	Prbj.g_01003
OG0000924	Praz.g_00282	Prbj.g_01002
OG0000925	Praz.g_00281	Prbj.g_01001
OG0000926	Praz.g_00280	Prbj.g_01000
OG0000927	Praz.g_00278	Prbj.g_00998
OG0000928	Praz.g_00277	Prbj.g_00997
OG0000929	Praz.g_00276	Prbj.g_00996
OG0000930	Praz.g_00275	Prbj.g_00995
OG0000931	Praz.g_00274	Prbj.g_00994
OG0000932	Praz.g_00273	Prbj.g_00993
OG0000933	Praz.g_00269	Prbj.g_00988
OG0000934	Praz.g_00267	Prbj.g_00986
OG0000935	Praz.g_00266	Prbj.g_00985
OG0000936	Praz.g_00265	Prbj.g_00984
OG0000937	Praz.g_00264	Prbj.g_00983
OG0000938	Praz.g_00262	Prbj.g_00414
OG0000939	Praz.g_00261	Prbj.g_00413
OG0000940	Praz.g_00254	Prbj.g_00404
OG0000941	Praz.g_00252	Prbj.g_00402
OG0000942	Praz.g_00250	Prbj.g_00400
OG0000943	Praz.g_00249	Prbj.g_00399
OG0000944	Praz.g_00248	Prbj.g_00397
OG0000945	Praz.g_00247	Prbj.g_00395
OG0000946	Praz.g_00242	Prbj.g_00368
OG0000947	Praz.g_00240	Prbj.g_00365
OG0000948	Praz.g_00239	Prbj.g_00364
OG0000949	Praz.g_00236	Prbj.g_00361
OG0000950	Praz.g_00231	Prbj.g_01501
OG0000951	Praz.g_00227	Prbj.g_01506
OG0000952	Praz.g_00223	Prbj.g_01513
OG0000953	Praz.g_00220	Prbj.g_01517
OG0000954	Praz.g_00216	Prbj.g_01577
OG0000955	Praz.g_00215	Prbj.g_01578
OG0000956	Praz.g_00213	Prbj.g_01580
OG0000957	Praz.g_00207	Prbj.g_01596
OG0000958	Praz.g_00206	Prbj.g_01597
OG0000959	Praz.g_00202	Prbj.g_01821
OG0000960	Praz.g_00201	Prbj.g_01820
OG0000961	Praz.g_00199	Prbj.g_01809
OG0000962	Praz.g_00197	Prbj.g_01290
OG0000963	Praz.g_00193	Prbj.g_01285
OG0000964	Praz.g_00192	Prbj.g_01284
OG0000965	Praz.g_00191	Prbj.g_01283
OG0000966	Praz.g_00184	Prbj.g_01250
OG0000967	Praz.g_00179	Prbj.g_01244
OG0000968	Praz.g_00177	Prbj.g_01241
OG0000969	Praz.g_00176	Prbj.g_01239
OG0000970	Praz.g_00175	Prbj.g_01238
OG0000971	Praz.g_00174	Prbj.g_01236
OG0000972	Praz.g_00173	Prbj.g_01235
OG0000973	Praz.g_00172	Prbj.g_01234
OG0000974	Praz.g_00171	Prbj.g_01233
OG0000975	Praz.g_00170	Prbj.g_01232
OG0000976	Praz.g_00169	Prbj.g_01231
OG0000977	Praz.g_00168	Prbj.g_01229
OG0000978	Praz.g_00167	Prbj.g_01228
OG0000979	Praz.g_00164	Prbj.g_01225
OG0000980	Praz.g_00162	Prbj.g_01221
OG0000981	Praz.g_00160	Prbj.g_01218
OG0000982	Praz.g_00158	Prbj.g_01956
OG0000983	Praz.g_00157	Prbj.g_01957
OG0000984	Praz.g_00156	Prbj.g_01958
OG0000985	Praz.g_00153	Prbj.g_01962
OG0000986	Praz.g_00151	Prbj.g_01964
OG0000987	Praz.g_00150	Prbj.g_01966
OG0000988	Praz.g_00147	Prbj.g_01970
OG0000989	Praz.g_00143	Prbj.g_01980
OG0000990	Praz.g_00140	Prbj.g_02002
OG0000991	Praz.g_00139	Prbj.g_02005
OG0000992	Praz.g_00137	Prbj.g_02008
OG0000993	Praz.g_00136	Prbj.g_02009
OG0000994	Praz.g_00135	Prbj.g_02012
OG0000995	Praz.g_00131	Prbj.g_02021
OG0000996	Praz.g_00130	Prbj.g_02034
OG0000997	Praz.g_00129	Prbj.g_02043
OG0000998	Praz.g_00127	Prbj.g_02045
OG0000999	Praz.g_00126	Prbj.g_02046
OG0001000	Praz.g_00123	Prbj.g_02049
OG0001001	Praz.g_00121	Prbj.g_02053
OG0001002	Praz.g_00117	Prbj.g_02060
OG0001003	Praz.g_00357	Prbj.g_02062
OG0001004	Praz.g_00358	Prbj.g_02063
OG0001005	Praz.g_00359	Prbj.g_02065
OG0001006	Praz.g_00363	Prbj.g_02071
OG0001007	Praz.g_00365	Prbj.g_02073
OG0001008	Praz.g_01891	Prbj.g_00101
OG0001009	Praz.g_00392	Prbj.g_01199
OG0001010	Praz.g_00393	Prbj.g_01200
OG0001011	Praz.g_00394	Prbj.g_01202
OG0001012	Praz.g_00409	Prbj.g_01953
OG0001013	Praz.g_00414	Prbj.g_01928
OG0001014	Praz.g_00417	Prbj.g_01919
OG0001015	Praz.g_00418	Prbj.g_01918
OG0001016	Praz.g_00433	Prbj.g_00569
OG0001017	Praz.g_00437	Prbj.g_00575
OG0001018	Praz.g_00440	Prbj.g_00577
OG0001019	Praz.g_00449	Prbj.g_00590
OG0001020	Praz.g_00450	Prbj.g_00596
OG0001021	Praz.g_00451	Prbj.g_00600
OG0001022	Praz.g_00454	Prbj.g_00605
OG0001023	Praz.g_00455	Prbj.g_00606
OG0001024	Praz.g_00458	Prbj.g_00610
OG0001025	Praz.g_00464	Prbj.g_00617
OG0001026	Praz.g_00471	Prbj.g_00630
OG0001027	Praz.g_00472	Prbj.g_01550
OG0001028	Praz.g_00474	Prbj.g_01552
OG0001029	Praz.g_00475	Prbj.g_01554
OG0001030	Praz.g_00490	Prbj.g_01535
OG0001031	Praz.g_00546	Prbj.g_01143
OG0001032	Praz.g_00547	Prbj.g_01146
OG0001033	Praz.g_00568	Prbj.g_00287
OG0001034	Praz.g_00596	Prbj.g_02608
OG0001035	Praz.g_00614	Prbj.g_01360
OG0001036	Praz.g_00618	Prbj.g_01364
OG0001037	Praz.g_00619	Prbj.g_01366
OG0001038	Praz.g_00636	Prbj.g_01403
OG0001039	Praz.g_00639	Prbj.g_01406
OG0001040	Praz.g_00641	Prbj.g_01409
OG0001041	Praz.g_00645	Prbj.g_01414
OG0001042	Praz.g_00661	Prbj.g_01439
OG0001043	Praz.g_00662	Prbj.g_01441
OG0001044	Praz.g_00690	Prbj.g_00342
OG0001045	Praz.g_00344	Prbj.g_00330
OG0001046	Praz.g_00795	Prbj.g_00874
OG0001047	Praz.g_01889	Prbj.g_00103
OG0001048	Praz.g_01888	Prbj.g_00104
OG0001049	Praz.g_01886	Prbj.g_00107
OG0001050	Praz.g_01885	Prbj.g_00108
OG0001051	Praz.g_01884	Prbj.g_00109
OG0001052	Praz.g_01857	Prbj.g_00132
OG0001053	Praz.g_01845	Prbj.g_01627
OG0001054	Praz.g_01830	Prbj.g_01609
OG0001055	Praz.g_01811	Prbj.g_02103
OG0001056	Praz.g_01792	Prbj.g_02132
OG0001057	Praz.g_01787	Prbj.g_02144
OG0001058	Praz.g_01779	Prbj.g_01863
OG0001059	Praz.g_01775	Prbj.g_01867
OG0001060	Praz.g_01768	Prbj.g_01874
OG0001061	Praz.g_01755	Prbj.g_01802
OG0001062	Praz.g_01753	Prbj.g_01800
OG0001063	Praz.g_01751	Prbj.g_01796
OG0001064	Praz.g_01750	Prbj.g_01795
OG0001065	Praz.g_01749	Prbj.g_01794
OG0001066	Praz.g_01748	Prbj.g_01793
OG0001067	Praz.g_01747	Prbj.g_01792
OG0001068	Praz.g_01746	Prbj.g_01791
OG0001069	Praz.g_01745	Prbj.g_01790
OG0001070	Praz.g_01742	Prbj.g_01786
OG0001071	Praz.g_01741	Prbj.g_01785
OG0001072	Praz.g_01740	Prbj.g_01782
OG0001073	Praz.g_01726	Prbj.g_01763
OG0001074	Praz.g_01715	Prbj.g_02544
OG0001075	Praz.g_01714	Prbj.g_02545
OG0001076	Praz.g_01706	Prbj.g_02553
OG0001077	Praz.g_01702	Prbj.g_02563
OG0001078	Praz.g_01694	Prbj.g_02574
OG0001079	Praz.g_01683	Prbj.g_02593
OG0001080	Praz.g_01677	Prbj.g_00794
OG0001081	Praz.g_01675	Prbj.g_00804
OG0001082	Praz.g_01674	Prbj.g_00805
OG0001083	Praz.g_01669	Prbj.g_00813
OG0001084	Praz.g_01668	Prbj.g_00815
OG0001085	Praz.g_01660	Prbj.g_00825
OG0001086	Praz.g_01659	Prbj.g_02707
OG0001087	Praz.g_01642	Prbj.g_00927
OG0001088	Praz.g_01641	Prbj.g_00931
OG0001089	Praz.g_01633	Prbj.g_00757
OG0001090	Praz.g_01606	Prbj.g_02180
OG0001091	Praz.g_01604	Prbj.g_02182
OG0001092	Praz.g_01603	Prbj.g_02183
OG0001093	Praz.g_01598	Prbj.g_02187
OG0001094	Praz.g_01518	Prbj.g_02406
OG0001095	Praz.g_01499	Prbj.g_02425
OG0001096	Praz.g_01486	Prbj.g_02441
OG0001097	Praz.g_01467	Prbj.g_02486
OG0001098	Praz.g_01452	Prbj.g_02323
OG0001099	Praz.g_01420	Prbj.g_01553
OG0001100	Praz.g_01416	Prbj.g_02333
OG0001101	Praz.g_01414	Prbj.g_02334
OG0001102	Praz.g_01411	Prbj.g_02337
OG0001103	Praz.g_01409	Prbj.g_02339
OG0001104	Praz.g_01387	Prbj.g_02396
OG0001105	Praz.g_01383	Prbj.g_02391
OG0001106	Praz.g_01359	Prbj.g_02280
OG0001107	Praz.g_01352	Prbj.g_02270
OG0001108	Praz.g_01348	Prbj.g_02263
OG0001109	Praz.g_01347	Prbj.g_02261
OG0001110	Praz.g_01345	Prbj.g_02259
OG0001111	Praz.g_01344	Prbj.g_02257
OG0001112	Praz.g_01343	Prbj.g_02255
OG0001113	Praz.g_01342	Prbj.g_02254
OG0001114	Praz.g_01341	Prbj.g_02253
OG0001115	Praz.g_01339	Prbj.g_02251
OG0001116	Praz.g_01338	Prbj.g_02250
OG0001117	Praz.g_01337	Prbj.g_02249
OG0001118	Praz.g_01336	Prbj.g_02248
OG0001119	Praz.g_01335	Prbj.g_02247
OG0001120	Praz.g_01333	Prbj.g_02245
OG0001122	Praz.g_01305	Prbj.g_02216
OG0001123	Praz.g_01301	Prbj.g_02209
OG0001124	Praz.g_01299	Prbj.g_02207
OG0001125	Praz.g_01298	Prbj.g_02205
OG0001126	Praz.g_01287	Prbj.g_01850
OG0001127	Praz.g_01286	Prbj.g_01849
OG0001128	Praz.g_01284	Prbj.g_01846
OG0001129	Praz.g_01283	Prbj.g_01845
OG0001130	Praz.g_01282	Prbj.g_01844
OG0001131	Praz.g_00096	Prbj.g_02687
