Orthogroup	Praz	Prav
OG0000561	Praz.g_01773	Prav.g_01153
OG0000562	Praz.g_01772	Prav.g_01154
OG0000563	Praz.g_01771	Prav.g_01155
OG0000564	Praz.g_01770	Prav.g_01156
OG0000565	Praz.g_01767	Prav.g_01159
OG0000566	Praz.g_01765	Prav.g_01161
OG0000567	Praz.g_01761	Prav.g_01165
OG0000568	Praz.g_01760	Prav.g_01166
OG0000569	Praz.g_01759	Prav.g_01167
OG0000570	Praz.g_01758	Prav.g_01168
OG0000571	Praz.g_01756	Prav.g_01170
OG0000572	Praz.g_01743	Prav.g_01183
OG0000573	Praz.g_01738	Prav.g_01188
OG0000574	Praz.g_01737	Prav.g_01189
OG0000575	Praz.g_01733	Prav.g_01193
OG0000576	Praz.g_01731	Prav.g_01195
OG0000577	Praz.g_01730	Prav.g_01196
OG0000578	Praz.g_01729	Prav.g_01197
OG0000579	Praz.g_01728	Prav.g_01198
OG0000580	Praz.g_01727	Prav.g_01199
OG0000581	Praz.g_01725	Prav.g_01201
OG0000582	Praz.g_01722	Prav.g_01204
OG0000583	Praz.g_01721	Prav.g_01205
OG0000584	Praz.g_01720	Prav.g_01206
OG0000585	Praz.g_01718	Prav.g_01208
OG0000586	Praz.g_01717	Prav.g_01209
OG0000587	Praz.g_01716	Prav.g_01210
OG0000588	Praz.g_01712	Prav.g_01214
OG0000589	Praz.g_01709	Prav.g_01219
OG0000590	Praz.g_01708	Prav.g_01220
OG0000591	Praz.g_01705	Prav.g_01223
OG0000592	Praz.g_01704	Prav.g_01224
OG0000593	Praz.g_01698	Prav.g_01230
OG0000594	Praz.g_01697	Prav.g_01231
OG0000595	Praz.g_01696	Prav.g_01232
OG0000596	Praz.g_01692	Prav.g_01236
OG0000597	Praz.g_01690	Prav.g_01238
OG0000598	Praz.g_01689	Prav.g_01239
OG0000599	Praz.g_01686	Prav.g_01242
OG0000600	Praz.g_01685	Prav.g_01243
OG0000601	Praz.g_01684	Prav.g_01244
OG0000602	Praz.g_01682	Prav.g_01246
OG0000603	Praz.g_01681	Prav.g_01247
OG0000604	Praz.g_01680	Prav.g_01248
OG0000605	Praz.g_01679	Prav.g_01249
OG0000606	Praz.g_01676	Prav.g_01252
OG0000607	Praz.g_01673	Prav.g_01255
OG0000608	Praz.g_01672	Prav.g_01256
OG0000609	Praz.g_01671	Prav.g_01257
OG0000610	Praz.g_01666	Prav.g_01262
OG0000611	Praz.g_01663	Prav.g_01265
OG0000612	Praz.g_01662	Prav.g_01266
OG0000613	Praz.g_01657	Prav.g_01271
OG0000614	Praz.g_01638	Prav.g_01290
OG0000615	Praz.g_01630	Prav.g_01298
OG0000616	Praz.g_01626	Prav.g_01312
OG0000617	Praz.g_01601	Prav.g_00312
OG0000618	Praz.g_01600	Prav.g_00313
OG0000619	Praz.g_01599	Prav.g_00314
OG0000620	Praz.g_01596	Prav.g_00317
OG0000621	Praz.g_01595	Prav.g_00318
OG0000622	Praz.g_01594	Prav.g_00319
OG0000623	Praz.g_01593	Prav.g_00320
OG0000624	Praz.g_01592	Prav.g_00321
OG0000625	Praz.g_01591	Prav.g_00322
OG0000626	Praz.g_01590	Prav.g_00323
OG0000627	Praz.g_01589	Prav.g_00324
OG0000628	Praz.g_01588	Prav.g_00325
OG0000629	Praz.g_01587	Prav.g_00326
OG0000630	Praz.g_01584	Prav.g_00329
OG0000631	Praz.g_01521	Prav.g_00388
OG0000632	Praz.g_01520	Prav.g_00389
OG0000633	Praz.g_01519	Prav.g_00390
OG0000634	Praz.g_01516	Prav.g_00393
OG0000635	Praz.g_01515	Prav.g_00394
OG0000636	Praz.g_01513	Prav.g_00396
OG0000637	Praz.g_01511	Prav.g_00398
OG0000638	Praz.g_01510	Prav.g_00399
OG0000639	Praz.g_01509	Prav.g_00400
OG0000640	Praz.g_01508	Prav.g_00401
OG0000641	Praz.g_01504	Prav.g_00405
OG0000642	Praz.g_01503	Prav.g_00406
OG0000643	Praz.g_01502	Prav.g_00407
OG0000644	Praz.g_01501	Prav.g_00408
OG0000645	Praz.g_01500	Prav.g_00409
OG0000646	Praz.g_01498	Prav.g_00411
OG0000647	Praz.g_01497	Prav.g_00412
OG0000648	Praz.g_01495	Prav.g_00414
OG0000649	Praz.g_01494	Prav.g_00415
OG0000650	Praz.g_01493	Prav.g_00416
OG0000651	Praz.g_01492	Prav.g_00417
OG0000652	Praz.g_01491	Prav.g_00418
OG0000653	Praz.g_01489	Prav.g_00420
OG0000654	Praz.g_01488	Prav.g_00421
OG0000655	Praz.g_01487	Prav.g_00422
OG0000656	Praz.g_01484	Prav.g_00425
OG0000657	Praz.g_01476	Prav.g_00432
OG0000658	Praz.g_01475	Prav.g_00433
OG0000659	Praz.g_01474	Prav.g_00434
OG0000660	Praz.g_01470	Prav.g_00438
OG0000661	Praz.g_01468	Prav.g_00440
OG0000662	Praz.g_01466	Prav.g_00442
OG0000663	Praz.g_01464	Prav.g_00444
OG0000664	Praz.g_01463	Prav.g_00445
OG0000665	Praz.g_01459	Prav.g_00449
OG0000666	Praz.g_01458	Prav.g_00450
OG0000667	Praz.g_01454	Prav.g_00454
OG0000668	Praz.g_01424	Prav.g_00483
OG0000669	Praz.g_01417	Prav.g_00490
OG0000670	Praz.g_01415	Prav.g_00492
OG0000671	Praz.g_01413	Prav.g_00494
OG0000672	Praz.g_01410	Prav.g_00497
OG0000673	Praz.g_01407	Prav.g_00500
OG0000674	Praz.g_01405	Prav.g_00502
OG0000675	Praz.g_01404	Prav.g_00503
OG0000676	Praz.g_01402	Prav.g_00505
OG0000677	Praz.g_01401	Prav.g_00506
OG0000678	Praz.g_01399	Prav.g_00508
OG0000679	Praz.g_01395	Prav.g_00512
OG0000680	Praz.g_01394	Prav.g_00513
OG0000681	Praz.g_01392	Prav.g_00515
OG0000682	Praz.g_01391	Prav.g_00516
OG0000683	Praz.g_01390	Prav.g_00517
OG0000684	Praz.g_01388	Prav.g_00519
OG0000685	Praz.g_01386	Prav.g_00521
OG0000686	Praz.g_01385	Prav.g_00522
OG0000687	Praz.g_01384	Prav.g_00523
OG0000688	Praz.g_01381	Prav.g_00526
OG0000689	Praz.g_01380	Prav.g_00527
OG0000690	Praz.g_01379	Prav.g_00528
OG0000691	Praz.g_01378	Prav.g_00529
OG0000692	Praz.g_01376	Prav.g_00530
OG0000693	Praz.g_01375	Prav.g_00531
OG0000694	Praz.g_01374	Prav.g_00532
OG0000695	Praz.g_01372	Prav.g_00534
OG0000696	Praz.g_01371	Prav.g_00535
OG0000697	Praz.g_01370	Prav.g_00536
OG0000698	Praz.g_01367	Prav.g_00539
OG0000699	Praz.g_01366	Prav.g_00540
OG0000700	Praz.g_01365	Prav.g_00541
OG0000701	Praz.g_01364	Prav.g_00542
OG0000702	Praz.g_01362	Prav.g_00544
OG0000703	Praz.g_01361	Prav.g_00545
OG0000704	Praz.g_01360	Prav.g_00546
OG0000705	Praz.g_01356	Prav.g_00550
OG0000706	Praz.g_01355	Prav.g_00551
OG0000707	Praz.g_01354	Prav.g_00552
OG0000708	Praz.g_01353	Prav.g_00553
OG0000709	Praz.g_01349	Prav.g_00557
OG0000710	Praz.g_01346	Prav.g_00560
OG0000711	Praz.g_01329	Prav.g_00577
OG0000712	Praz.g_01327	Prav.g_00579
OG0000713	Praz.g_01326	Prav.g_00580
OG0000714	Praz.g_01325	Prav.g_00581
OG0000715	Praz.g_01323	Prav.g_00583
OG0000716	Praz.g_01321	Prav.g_00585
OG0000717	Praz.g_01320	Prav.g_00586
OG0000718	Praz.g_01308	Prav.g_00902
OG0000719	Praz.g_01306	Prav.g_00904
OG0000720	Praz.g_01297	Prav.g_00913
OG0000721	Praz.g_01294	Prav.g_00915
OG0000722	Praz.g_01293	Prav.g_00916
OG0000723	Praz.g_01290	Prav.g_00919
OG0000724	Praz.g_01281	Prav.g_00928
OG0000725	Praz.g_00067	Prav.g_00934
OG0000726	Praz.g_00068	Prav.g_00935
OG0000727	Praz.g_00069	Prav.g_00936
OG0000728	Praz.g_00071	Prav.g_00938
OG0000729	Praz.g_00116	Prav.g_00263
OG0000730	Praz.g_00060	Prav.g_00004
OG0000731	Praz.g_00056	Prav.g_00008
OG0000732	Praz.g_00046	Prav.g_00016
OG0000733	Praz.g_00024	Prav.g_00034
OG0000734	Praz.g_00007	Prav.g_00050
OG0000735	Praz.g_00005	Prav.g_00052
OG0000736	Praz.g_00004	Prav.g_00053
OG0000737	Praz.g_00003	Prav.g_00054
OG0000738	Praz.g_00762	Prav.g_00058
OG0000739	Praz.g_00761	Prav.g_00059
OG0000740	Praz.g_00760	Prav.g_00060
OG0000741	Praz.g_00759	Prav.g_00061
OG0000742	Praz.g_00756	Prav.g_00064
OG0000743	Praz.g_00754	Prav.g_00066
OG0000744	Praz.g_00753	Prav.g_00067
OG0000745	Praz.g_00751	Prav.g_00068
OG0000746	Praz.g_00749	Prav.g_00070
OG0000747	Praz.g_00748	Prav.g_00071
OG0000748	Praz.g_00745	Prav.g_00074
OG0000749	Praz.g_00744	Prav.g_00075
OG0000750	Praz.g_00743	Prav.g_00076
OG0000751	Praz.g_00741	Prav.g_01868
OG0000752	Praz.g_00739	Prav.g_01866
OG0000753	Praz.g_00736	Prav.g_01863
OG0000754	Praz.g_00733	Prav.g_01860
OG0000755	Praz.g_00730	Prav.g_01857
OG0000756	Praz.g_00729	Prav.g_01856
OG0000757	Praz.g_00723	Prav.g_01850
OG0000758	Praz.g_00722	Prav.g_01849
OG0000759	Praz.g_00721	Prav.g_01848
OG0000760	Praz.g_00720	Prav.g_01847
OG0000761	Praz.g_00719	Prav.g_01846
OG0000762	Praz.g_00718	Prav.g_01845
OG0000763	Praz.g_00716	Prav.g_01843
OG0000764	Praz.g_00715	Prav.g_01842
OG0000765	Praz.g_00706	Prav.g_01833
OG0000766	Praz.g_00705	Prav.g_01832
OG0000767	Praz.g_00703	Prav.g_01830
OG0000768	Praz.g_00702	Prav.g_01829
OG0000769	Praz.g_00700	Prav.g_01827
OG0000770	Praz.g_00698	Prav.g_01825
OG0000771	Praz.g_01936	Prav.g_02003
OG0000772	Praz.g_01205	Prav.g_01409
OG0000773	Praz.g_01189	Prav.g_01429
OG0000774	Praz.g_01187	Prav.g_01431
OG0000775	Praz.g_01185	Prav.g_01433
OG0000776	Praz.g_01184	Prav.g_01434
OG0000777	Praz.g_01183	Prav.g_01435
OG0000778	Praz.g_01182	Prav.g_01436
OG0000779	Praz.g_01178	Prav.g_01440
OG0000780	Praz.g_01177	Prav.g_01441
OG0000781	Praz.g_01174	Prav.g_01444
OG0000782	Praz.g_01173	Prav.g_01445
OG0000783	Praz.g_01172	Prav.g_01446
OG0000784	Praz.g_01171	Prav.g_01447
OG0000785	Praz.g_01169	Prav.g_01449
OG0000786	Praz.g_01167	Prav.g_01451
OG0000787	Praz.g_01166	Prav.g_01452
OG0000788	Praz.g_01152	Prav.g_01460
OG0000789	Praz.g_01149	Prav.g_01463
OG0000790	Praz.g_01134	Prav.g_01478
OG0000791	Praz.g_01132	Prav.g_01480
OG0000792	Praz.g_01131	Prav.g_01481
OG0000793	Praz.g_01128	Prav.g_01484
OG0000794	Praz.g_01127	Prav.g_01485
OG0000795	Praz.g_01126	Prav.g_01486
OG0000796	Praz.g_01122	Prav.g_01490
OG0000797	Praz.g_01121	Prav.g_01491
OG0000798	Praz.g_01109	Prav.g_01556
OG0000799	Praz.g_01059	Prav.g_01560
OG0000800	Praz.g_01058	Prav.g_01561
OG0000801	Praz.g_01057	Prav.g_01562
OG0000802	Praz.g_01055	Prav.g_01564
OG0000803	Praz.g_01053	Prav.g_01566
OG0000804	Praz.g_01052	Prav.g_01567
OG0000805	Praz.g_01050	Prav.g_01569
OG0000806	Praz.g_01048	Prav.g_01571
OG0000807	Praz.g_01047	Prav.g_01572
OG0000808	Praz.g_01046	Prav.g_01573
OG0000809	Praz.g_01043	Prav.g_01576
OG0000810	Praz.g_01042	Prav.g_01577
OG0000811	Praz.g_01038	Prav.g_01581
OG0000812	Praz.g_01036	Prav.g_01583
OG0000813	Praz.g_01035	Prav.g_01584
OG0000814	Praz.g_01033	Prav.g_01586
OG0000815	Praz.g_01032	Prav.g_01587
OG0000816	Praz.g_01030	Prav.g_01589
OG0000817	Praz.g_01029	Prav.g_01590
OG0000818	Praz.g_01024	Prav.g_01595
OG0000819	Praz.g_01023	Prav.g_01596
OG0000820	Praz.g_01022	Prav.g_01597
OG0000821	Praz.g_01018	Prav.g_01601
OG0000822	Praz.g_01017	Prav.g_01602
OG0000823	Praz.g_01016	Prav.g_01603
OG0000824	Praz.g_01013	Prav.g_01606
OG0000825	Praz.g_01012	Prav.g_01607
OG0000826	Praz.g_01011	Prav.g_01608
OG0000827	Praz.g_01010	Prav.g_01609
OG0000828	Praz.g_01007	Prav.g_01612
OG0000829	Praz.g_01006	Prav.g_01613
OG0000830	Praz.g_01005	Prav.g_01614
OG0000831	Praz.g_01003	Prav.g_01616
OG0000832	Praz.g_00997	Prav.g_01622
OG0000833	Praz.g_00989	Prav.g_01630
OG0000834	Praz.g_00988	Prav.g_01631
OG0000835	Praz.g_00987	Prav.g_01632
OG0000836	Praz.g_00986	Prav.g_01633
OG0000837	Praz.g_00985	Prav.g_01634
OG0000838	Praz.g_00983	Prav.g_01636
OG0000839	Praz.g_00982	Prav.g_01637
OG0000840	Praz.g_00981	Prav.g_01638
OG0000841	Praz.g_00980	Prav.g_01639
OG0000842	Praz.g_00979	Prav.g_01640
OG0000843	Praz.g_00978	Prav.g_01641
OG0000844	Praz.g_00977	Prav.g_01642
OG0000845	Praz.g_00976	Prav.g_01643
OG0000846	Praz.g_00975	Prav.g_01644
OG0000847	Praz.g_00974	Prav.g_01645
OG0000848	Praz.g_00973	Prav.g_01646
OG0000849	Praz.g_00972	Prav.g_01647
OG0000850	Praz.g_00970	Prav.g_01649
OG0000851	Praz.g_00969	Prav.g_01650
OG0000852	Praz.g_00968	Prav.g_01651
OG0000853	Praz.g_00964	Prav.g_01655
OG0000854	Praz.g_00962	Prav.g_01657
OG0000855	Praz.g_00961	Prav.g_01658
OG0000856	Praz.g_00946	Prav.g_01671
OG0000857	Praz.g_00918	Prav.g_01699
OG0000858	Praz.g_00883	Prav.g_01755
OG0000859	Praz.g_00882	Prav.g_01756
OG0000860	Praz.g_00875	Prav.g_01763
OG0000861	Praz.g_00874	Prav.g_01764
OG0000862	Praz.g_00873	Prav.g_01765
OG0000863	Praz.g_00871	Prav.g_01767
OG0000864	Praz.g_00870	Prav.g_01768
OG0000865	Praz.g_00869	Prav.g_01769
OG0000866	Praz.g_00868	Prav.g_01770
OG0000867	Praz.g_00867	Prav.g_01771
OG0000868	Praz.g_00866	Prav.g_01772
OG0000869	Praz.g_00862	Prav.g_01776
OG0000870	Praz.g_00857	Prav.g_01781
OG0000871	Praz.g_00856	Prav.g_01782
OG0000872	Praz.g_00855	Prav.g_01783
OG0000873	Praz.g_00852	Prav.g_01786
OG0000874	Praz.g_00849	Prav.g_01789
OG0000875	Praz.g_00848	Prav.g_01790
OG0000876	Praz.g_00847	Prav.g_01791
OG0000877	Praz.g_00845	Prav.g_01793
OG0000878	Praz.g_00844	Prav.g_01794
OG0000879	Praz.g_00843	Prav.g_01795
OG0000880	Praz.g_00842	Prav.g_01796
OG0000881	Praz.g_00838	Prav.g_01800
OG0000882	Praz.g_00833	Prav.g_01805
OG0000883	Praz.g_00831	Prav.g_01807
OG0000884	Praz.g_00830	Prav.g_01809
OG0000885	Praz.g_00829	Prav.g_01810
OG0000886	Praz.g_00828	Prav.g_01811
OG0000887	Praz.g_00827	Prav.g_01812
OG0000888	Praz.g_00825	Prav.g_01814
OG0000889	Praz.g_00823	Prav.g_01816
OG0000890	Praz.g_00822	Prav.g_01817
OG0000891	Praz.g_00821	Prav.g_01818
OG0000892	Praz.g_00340	Prav.g_00264
OG0000893	Praz.g_00335	Prav.g_00268
OG0000894	Praz.g_00333	Prav.g_00270
OG0000895	Praz.g_00330	Prav.g_00273
OG0000896	Praz.g_00329	Prav.g_00274
OG0000897	Praz.g_00327	Prav.g_00276
OG0000898	Praz.g_00326	Prav.g_00277
OG0000899	Praz.g_00325	Prav.g_00278
OG0000900	Praz.g_00324	Prav.g_00279
OG0000901	Praz.g_00321	Prav.g_00282
OG0000902	Praz.g_00319	Prav.g_00284
OG0000903	Praz.g_00316	Prav.g_00287
OG0000904	Praz.g_00314	Prav.g_00289
OG0000905	Praz.g_00309	Prav.g_00294
OG0000906	Praz.g_00308	Prav.g_00295
OG0000907	Praz.g_00305	Prav.g_00590
OG0000908	Praz.g_00302	Prav.g_00593
OG0000909	Praz.g_00301	Prav.g_00594
OG0000910	Praz.g_00300	Prav.g_00595
OG0000911	Praz.g_00298	Prav.g_00597
OG0000912	Praz.g_00297	Prav.g_00598
OG0000913	Praz.g_00296	Prav.g_00599
OG0000914	Praz.g_00295	Prav.g_00600
OG0000915	Praz.g_00294	Prav.g_00601
OG0000916	Praz.g_00293	Prav.g_00602
OG0000917	Praz.g_00292	Prav.g_00603
OG0000918	Praz.g_00291	Prav.g_00604
OG0000919	Praz.g_00290	Prav.g_00605
OG0000920	Praz.g_00289	Prav.g_00606
OG0000921	Praz.g_00288	Prav.g_00607
OG0000922	Praz.g_00287	Prav.g_00608
OG0000923	Praz.g_00283	Prav.g_00612
OG0000924	Praz.g_00282	Prav.g_00613
OG0000925	Praz.g_00281	Prav.g_00614
OG0000926	Praz.g_00280	Prav.g_00615
OG0000927	Praz.g_00278	Prav.g_00617
OG0000928	Praz.g_00277	Prav.g_00618
OG0000929	Praz.g_00276	Prav.g_00619
OG0000930	Praz.g_00275	Prav.g_00620
OG0000931	Praz.g_00274	Prav.g_00621
OG0000932	Praz.g_00273	Prav.g_00622
OG0000933	Praz.g_00269	Prav.g_00626
OG0000934	Praz.g_00267	Prav.g_00628
OG0000935	Praz.g_00266	Prav.g_00629
OG0000936	Praz.g_00265	Prav.g_00630
OG0000937	Praz.g_00264	Prav.g_00631
OG0000938	Praz.g_00262	Prav.g_00633
OG0000939	Praz.g_00261	Prav.g_00634
OG0000940	Praz.g_00254	Prav.g_00641
OG0000941	Praz.g_00252	Prav.g_00643
OG0000942	Praz.g_00250	Prav.g_00645
OG0000943	Praz.g_00249	Prav.g_00646
OG0000944	Praz.g_00248	Prav.g_00647
OG0000945	Praz.g_00247	Prav.g_00648
OG0000946	Praz.g_00242	Prav.g_00653
OG0000947	Praz.g_00240	Prav.g_00655
OG0000948	Praz.g_00239	Prav.g_00656
OG0000949	Praz.g_00236	Prav.g_00659
OG0000950	Praz.g_00231	Prav.g_00664
OG0000951	Praz.g_00227	Prav.g_00668
OG0000952	Praz.g_00223	Prav.g_00672
OG0000953	Praz.g_00220	Prav.g_00675
OG0000954	Praz.g_00216	Prav.g_00679
OG0000955	Praz.g_00215	Prav.g_00680
OG0000956	Praz.g_00213	Prav.g_00682
OG0000957	Praz.g_00207	Prav.g_00687
OG0000958	Praz.g_00206	Prav.g_00688
OG0000959	Praz.g_00202	Prav.g_00692
OG0000960	Praz.g_00201	Prav.g_00693
OG0000961	Praz.g_00199	Prav.g_00695
OG0000962	Praz.g_00197	Prav.g_00697
OG0000963	Praz.g_00193	Prav.g_00701
OG0000964	Praz.g_00192	Prav.g_00702
OG0000965	Praz.g_00191	Prav.g_00703
OG0000966	Praz.g_00184	Prav.g_00710
OG0000967	Praz.g_00179	Prav.g_00714
OG0000968	Praz.g_00177	Prav.g_00716
OG0000969	Praz.g_00176	Prav.g_00717
OG0000970	Praz.g_00175	Prav.g_00718
OG0000971	Praz.g_00174	Prav.g_00719
OG0000972	Praz.g_00173	Prav.g_00720
OG0000973	Praz.g_00172	Prav.g_00721
OG0000974	Praz.g_00171	Prav.g_00722
OG0000975	Praz.g_00170	Prav.g_00723
OG0000976	Praz.g_00169	Prav.g_00724
OG0000977	Praz.g_00168	Prav.g_00725
OG0000978	Praz.g_00167	Prav.g_00726
OG0000979	Praz.g_00164	Prav.g_00729
OG0000980	Praz.g_00162	Prav.g_00731
OG0000981	Praz.g_00160	Prav.g_00733
OG0000982	Praz.g_00158	Prav.g_00735
OG0000983	Praz.g_00157	Prav.g_00736
OG0000984	Praz.g_00156	Prav.g_00737
OG0000985	Praz.g_00153	Prav.g_00740
OG0000986	Praz.g_00151	Prav.g_00742
OG0000987	Praz.g_00150	Prav.g_00743
OG0000988	Praz.g_00147	Prav.g_00746
OG0000989	Praz.g_00143	Prav.g_00750
OG0000990	Praz.g_00140	Prav.g_00753
OG0000991	Praz.g_00139	Prav.g_00754
OG0000992	Praz.g_00137	Prav.g_00756
OG0000993	Praz.g_00136	Prav.g_00757
OG0000994	Praz.g_00135	Prav.g_00758
OG0000995	Praz.g_00131	Prav.g_00762
OG0000996	Praz.g_00130	Prav.g_00763
OG0000997	Praz.g_00129	Prav.g_00764
OG0000998	Praz.g_00127	Prav.g_00766
OG0000999	Praz.g_00126	Prav.g_00767
OG0001000	Praz.g_00123	Prav.g_00770
OG0001001	Praz.g_00121	Prav.g_00772
OG0001002	Praz.g_00117	Prav.g_00776
OG0001003	Praz.g_00357	Prav.g_00778
OG0001004	Praz.g_00358	Prav.g_00779
OG0001005	Praz.g_00359	Prav.g_00780
OG0001006	Praz.g_00363	Prav.g_00784
OG0001007	Praz.g_00365	Prav.g_00786
OG0001008	Praz.g_01891	Prav.g_01036
OG0001009	Praz.g_00392	Prav.g_00095
OG0001010	Praz.g_00393	Prav.g_00096
OG0001011	Praz.g_00394	Prav.g_00097
OG0001012	Praz.g_00409	Prav.g_00114
OG0001013	Praz.g_00414	Prav.g_00119
OG0001014	Praz.g_00417	Prav.g_00122
OG0001015	Praz.g_00418	Prav.g_00123
OG0001016	Praz.g_00433	Prav.g_00138
OG0001017	Praz.g_00437	Prav.g_00142
OG0001018	Praz.g_00440	Prav.g_00145
OG0001019	Praz.g_00449	Prav.g_00154
OG0001020	Praz.g_00450	Prav.g_00155
OG0001021	Praz.g_00451	Prav.g_00156
OG0001022	Praz.g_00454	Prav.g_00159
OG0001023	Praz.g_00455	Prav.g_00160
OG0001024	Praz.g_00458	Prav.g_00163
OG0001025	Praz.g_00464	Prav.g_00169
OG0001026	Praz.g_00471	Prav.g_00176
OG0001027	Praz.g_00472	Prav.g_00177
OG0001028	Praz.g_00474	Prav.g_00179
OG0001029	Praz.g_00475	Prav.g_00180
OG0001030	Praz.g_00490	Prav.g_00195
OG0001031	Praz.g_00546	Prav.g_00852
OG0001032	Praz.g_00547	Prav.g_00851
OG0001033	Praz.g_00568	Prav.g_00830
OG0001034	Praz.g_00596	Prav.g_00802
OG0001035	Praz.g_00614	Prav.g_01901
OG0001036	Praz.g_00618	Prav.g_01906
OG0001037	Praz.g_00619	Prav.g_01907
OG0001038	Praz.g_00636	Prav.g_01924
OG0001039	Praz.g_00639	Prav.g_01927
OG0001040	Praz.g_00641	Prav.g_01929
OG0001041	Praz.g_00645	Prav.g_01933
OG0001042	Praz.g_00661	Prav.g_01950
OG0001043	Praz.g_00662	Prav.g_01951
OG0001044	Praz.g_00690	Prav.g_01979
OG0001045	Praz.g_00344	Prav.g_01988
OG0001046	Praz.g_00795	Prav.g_00996
OG0001047	Praz.g_01889	Prav.g_01038
OG0001048	Praz.g_01888	Prav.g_01039
OG0001049	Praz.g_01886	Prav.g_01041
OG0001050	Praz.g_01885	Prav.g_01042
OG0001051	Praz.g_01884	Prav.g_01043
OG0001052	Praz.g_01857	Prav.g_01069
OG0001053	Praz.g_01845	Prav.g_01081
OG0001054	Praz.g_01830	Prav.g_01096
OG0001055	Praz.g_01811	Prav.g_01115
OG0001056	Praz.g_01792	Prav.g_01134
OG0001057	Praz.g_01787	Prav.g_01139
OG0001058	Praz.g_01779	Prav.g_01147
OG0001059	Praz.g_01775	Prav.g_01151
OG0001060	Praz.g_01768	Prav.g_01158
OG0001061	Praz.g_01755	Prav.g_01171
OG0001062	Praz.g_01753	Prav.g_01173
OG0001063	Praz.g_01751	Prav.g_01175
OG0001064	Praz.g_01750	Prav.g_01176
OG0001065	Praz.g_01749	Prav.g_01177
OG0001066	Praz.g_01748	Prav.g_01178
OG0001067	Praz.g_01747	Prav.g_01179
OG0001068	Praz.g_01746	Prav.g_01180
OG0001069	Praz.g_01745	Prav.g_01181
OG0001070	Praz.g_01742	Prav.g_01184
OG0001071	Praz.g_01741	Prav.g_01185
OG0001072	Praz.g_01740	Prav.g_01186
OG0001073	Praz.g_01726	Prav.g_01200
OG0001074	Praz.g_01715	Prav.g_01211
OG0001075	Praz.g_01714	Prav.g_01212
OG0001076	Praz.g_01706	Prav.g_01222
OG0001077	Praz.g_01702	Prav.g_01226
OG0001078	Praz.g_01694	Prav.g_01234
OG0001079	Praz.g_01683	Prav.g_01245
OG0001080	Praz.g_01677	Prav.g_01251
OG0001081	Praz.g_01675	Prav.g_01253
OG0001082	Praz.g_01674	Prav.g_01254
OG0001083	Praz.g_01669	Prav.g_01259
OG0001084	Praz.g_01668	Prav.g_01260
OG0001085	Praz.g_01660	Prav.g_01268
OG0001086	Praz.g_01659	Prav.g_01269
OG0001087	Praz.g_01642	Prav.g_01286
OG0001088	Praz.g_01641	Prav.g_01287
OG0001089	Praz.g_01633	Prav.g_01295
OG0001090	Praz.g_01606	Prav.g_00307
OG0001091	Praz.g_01604	Prav.g_00309
OG0001092	Praz.g_01603	Prav.g_00310
OG0001093	Praz.g_01598	Prav.g_00315
OG0001094	Praz.g_01518	Prav.g_00391
OG0001095	Praz.g_01499	Prav.g_00410
OG0001096	Praz.g_01486	Prav.g_00423
OG0001097	Praz.g_01467	Prav.g_00441
OG0001098	Praz.g_01452	Prav.g_00456
OG0001099	Praz.g_01420	Prav.g_00487
OG0001100	Praz.g_01416	Prav.g_00491
OG0001101	Praz.g_01414	Prav.g_00493
OG0001102	Praz.g_01411	Prav.g_00496
OG0001103	Praz.g_01409	Prav.g_00498
OG0001104	Praz.g_01387	Prav.g_00520
OG0001105	Praz.g_01383	Prav.g_00524
OG0001106	Praz.g_01359	Prav.g_00547
OG0001107	Praz.g_01352	Prav.g_00554
OG0001108	Praz.g_01348	Prav.g_00558
OG0001109	Praz.g_01347	Prav.g_00559
OG0001110	Praz.g_01345	Prav.g_00561
OG0001111	Praz.g_01344	Prav.g_00562
OG0001112	Praz.g_01343	Prav.g_00563
OG0001113	Praz.g_01342	Prav.g_00564
OG0001114	Praz.g_01341	Prav.g_00565
OG0001115	Praz.g_01339	Prav.g_00567
OG0001116	Praz.g_01338	Prav.g_00568
OG0001117	Praz.g_01337	Prav.g_00569
OG0001118	Praz.g_01336	Prav.g_00570
OG0001119	Praz.g_01335	Prav.g_00571
OG0001120	Praz.g_01333	Prav.g_00573
OG0001121	Praz.g_00027	Prav.g_00031
OG0001121	Praz.g_01330	Prav.g_00576
OG0001122	Praz.g_01305	Prav.g_00905
OG0001123	Praz.g_01301	Prav.g_00909
OG0001124	Praz.g_01299	Prav.g_00911
OG0001125	Praz.g_01298	Prav.g_00912
OG0001126	Praz.g_01287	Prav.g_00922
OG0001127	Praz.g_01286	Prav.g_00923
OG0001128	Praz.g_01284	Prav.g_00925
OG0001129	Praz.g_01283	Prav.g_00926
OG0001130	Praz.g_01282	Prav.g_00927
OG0001131	Praz.g_00096	Prav.g_00242
OG0001132	Praz.g_00105	Prav.g_00252
OG0001133	Praz.g_00040	Prav.g_00019
OG0001134	Praz.g_00025	Prav.g_00033
OG0001135	Praz.g_00022	Prav.g_00036
OG0001136	Praz.g_00758	Prav.g_00062
OG0001137	Praz.g_00746	Prav.g_00073
OG0001138	Praz.g_00728	Prav.g_01855
OG0001139	Praz.g_00727	Prav.g_01854
OG0001140	Praz.g_00726	Prav.g_01853
OG0001141	Praz.g_00725	Prav.g_01852
