Orthogroup	Praz	Syai
OG0000589	Praz.g_01709	Syai.g_01066
OG0000590	Praz.g_01708	Syai.g_01067
OG0000591	Praz.g_01705	Syai.g_01075
OG0000592	Praz.g_01704	Syai.g_01076
OG0000593	Praz.g_01698	Syai.g_01100
OG0000594	Praz.g_01697	Syai.g_01101
OG0000595	Praz.g_01696	Syai.g_01102
OG0000596	Praz.g_01692	Syai.g_01107
OG0000597	Praz.g_01690	Syai.g_01110
OG0000598	Praz.g_01689	Syai.g_01111
OG0000599	Praz.g_01686	Syai.g_01114
OG0000600	Praz.g_01685	Syai.g_01115
OG0000601	Praz.g_01684	Syai.g_01116
OG0000602	Praz.g_01682	Syai.g_01121
OG0000603	Praz.g_01681	Syai.g_01122
OG0000604	Praz.g_01680	Syai.g_01125
OG0000605	Praz.g_01679	Syai.g_01609
OG0000606	Praz.g_01676	Syai.g_01221
OG0000607	Praz.g_01673	Syai.g_01224
OG0000608	Praz.g_01672	Syai.g_01225
OG0000609	Praz.g_01671	Syai.g_01227
OG0000610	Praz.g_01666	Syai.g_01234
OG0000611	Praz.g_01663	Syai.g_01237
OG0000612	Praz.g_01662	Syai.g_01238
OG0000613	Praz.g_01657	Syai.g_00196
OG0000614	Praz.g_01638	Syai.g_01981
OG0000615	Praz.g_01630	Syai.g_01286
OG0000616	Praz.g_01626	Syai.g_02914
OG0000617	Praz.g_01601	Syai.g_01393
OG0000618	Praz.g_01600	Syai.g_01394
OG0000619	Praz.g_01599	Syai.g_01395
OG0000620	Praz.g_01596	Syai.g_01402
OG0000621	Praz.g_01595	Syai.g_01403
OG0000622	Praz.g_01594	Syai.g_01404
OG0000623	Praz.g_01593	Syai.g_01405
OG0000624	Praz.g_01592	Syai.g_01407
OG0000625	Praz.g_01591	Syai.g_01408
OG0000626	Praz.g_01590	Syai.g_01409
OG0000627	Praz.g_01589	Syai.g_01575
OG0000628	Praz.g_01588	Syai.g_01573
OG0000629	Praz.g_01587	Syai.g_01570
OG0000630	Praz.g_01584	Syai.g_01566
OG0000631	Praz.g_01521	Syai.g_01557
OG0000632	Praz.g_01520	Syai.g_01556
OG0000633	Praz.g_01519	Syai.g_01555
OG0000634	Praz.g_01516	Syai.g_01317
OG0000635	Praz.g_01515	Syai.g_01318
OG0000636	Praz.g_01513	Syai.g_01320
OG0000637	Praz.g_01511	Syai.g_01322
OG0000638	Praz.g_01510	Syai.g_01323
OG0000639	Praz.g_01509	Syai.g_01324
OG0000640	Praz.g_01508	Syai.g_01325
OG0000641	Praz.g_01504	Syai.g_01329
OG0000642	Praz.g_01503	Syai.g_01330
OG0000643	Praz.g_01502	Syai.g_01349
OG0000644	Praz.g_01501	Syai.g_01350
OG0000645	Praz.g_01500	Syai.g_01352
OG0000646	Praz.g_01498	Syai.g_01355
OG0000647	Praz.g_01497	Syai.g_01357
OG0000648	Praz.g_01495	Syai.g_01362
OG0000649	Praz.g_01494	Syai.g_01363
OG0000650	Praz.g_01493	Syai.g_01364
OG0000651	Praz.g_01492	Syai.g_01365
OG0000652	Praz.g_01491	Syai.g_01366
OG0000653	Praz.g_01489	Syai.g_01368
OG0000654	Praz.g_01488	Syai.g_01369
OG0000655	Praz.g_01487	Syai.g_01370
OG0000656	Praz.g_01484	Syai.g_01373
OG0000657	Praz.g_01476	Syai.g_02045
OG0000658	Praz.g_01475	Syai.g_02049
OG0000659	Praz.g_01474	Syai.g_02050
OG0000660	Praz.g_01470	Syai.g_02054
OG0000661	Praz.g_01468	Syai.g_02056
OG0000662	Praz.g_01466	Syai.g_02058
OG0000663	Praz.g_01464	Syai.g_02061
OG0000664	Praz.g_01463	Syai.g_02062
OG0000665	Praz.g_01459	Syai.g_02431
OG0000666	Praz.g_01458	Syai.g_01610
OG0000667	Praz.g_01454	Syai.g_01724
OG0000668	Praz.g_01424	Syai.g_01436
OG0000669	Praz.g_01417	Syai.g_01251
OG0000670	Praz.g_01415	Syai.g_00561
OG0000671	Praz.g_01413	Syai.g_01255
OG0000672	Praz.g_01410	Syai.g_01259
OG0000673	Praz.g_01407	Syai.g_01262
OG0000674	Praz.g_01405	Syai.g_01264
OG0000675	Praz.g_01404	Syai.g_01265
OG0000676	Praz.g_01402	Syai.g_01275
OG0000677	Praz.g_01401	Syai.g_01276
OG0000678	Praz.g_01399	Syai.g_01279
OG0000679	Praz.g_01395	Syai.g_01288
OG0000680	Praz.g_01394	Syai.g_01289
OG0000681	Praz.g_01392	Syai.g_01292
OG0000682	Praz.g_01391	Syai.g_01293
OG0000683	Praz.g_01390	Syai.g_01294
OG0000684	Praz.g_01388	Syai.g_01299
OG0000685	Praz.g_01386	Syai.g_01301
OG0000686	Praz.g_01385	Syai.g_01302
OG0000687	Praz.g_01384	Syai.g_01303
OG0000688	Praz.g_01381	Syai.g_01307
OG0000689	Praz.g_01380	Syai.g_01309
OG0000690	Praz.g_01379	Syai.g_01310
OG0000691	Praz.g_01378	Syai.g_01311
OG0000692	Praz.g_01376	Syai.g_01312
OG0000693	Praz.g_01375	Syai.g_01313
OG0000694	Praz.g_01374	Syai.g_01314
OG0000695	Praz.g_01372	Syai.g_01553
OG0000696	Praz.g_01371	Syai.g_01552
OG0000697	Praz.g_01370	Syai.g_01550
OG0000698	Praz.g_01367	Syai.g_01547
OG0000699	Praz.g_01366	Syai.g_01545
OG0000700	Praz.g_01365	Syai.g_01544
OG0000701	Praz.g_01364	Syai.g_01543
OG0000702	Praz.g_01362	Syai.g_01521
OG0000703	Praz.g_01361	Syai.g_01520
OG0000704	Praz.g_01360	Syai.g_01518
OG0000705	Praz.g_01356	Syai.g_01511
OG0000706	Praz.g_01355	Syai.g_01510
OG0000707	Praz.g_01354	Syai.g_01509
OG0000708	Praz.g_01353	Syai.g_01506
OG0000709	Praz.g_01349	Syai.g_01497
OG0000710	Praz.g_01346	Syai.g_01487
OG0000711	Praz.g_01329	Syai.g_01456
OG0000712	Praz.g_01327	Syai.g_01454
OG0000713	Praz.g_01326	Syai.g_01453
OG0000714	Praz.g_01325	Syai.g_01451
OG0000715	Praz.g_01323	Syai.g_01449
OG0000716	Praz.g_01321	Syai.g_01445
OG0000717	Praz.g_01320	Syai.g_01444
OG0000718	Praz.g_01308	Syai.g_01440
OG0000719	Praz.g_01306	Syai.g_01438
OG0000720	Praz.g_01297	Syai.g_01425
OG0000721	Praz.g_01294	Syai.g_01423
OG0000722	Praz.g_01293	Syai.g_01422
OG0000723	Praz.g_01290	Syai.g_01411
OG0000724	Praz.g_01281	Syai.g_02013
OG0000725	Praz.g_00067	Syai.g_02004
OG0000726	Praz.g_00068	Syai.g_02003
OG0000727	Praz.g_00069	Syai.g_02002
OG0000728	Praz.g_00071	Syai.g_02000
OG0000729	Praz.g_00116	Syai.g_00097
OG0000730	Praz.g_00060	Syai.g_00483
OG0000731	Praz.g_00056	Syai.g_00495
OG0000732	Praz.g_00046	Syai.g_00058
OG0000733	Praz.g_00024	Syai.g_02805
OG0000734	Praz.g_00007	Syai.g_02548
OG0000735	Praz.g_00005	Syai.g_02159
OG0000736	Praz.g_00004	Syai.g_02158
OG0000737	Praz.g_00003	Syai.g_02157
OG0000738	Praz.g_00762	Syai.g_02152
OG0000739	Praz.g_00761	Syai.g_02151
OG0000740	Praz.g_00760	Syai.g_02150
OG0000741	Praz.g_00759	Syai.g_02147
OG0000742	Praz.g_00756	Syai.g_02145
OG0000743	Praz.g_00754	Syai.g_02143
OG0000744	Praz.g_00753	Syai.g_02142
OG0000745	Praz.g_00751	Syai.g_02140
OG0000746	Praz.g_00749	Syai.g_02138
OG0000747	Praz.g_00748	Syai.g_02137
OG0000748	Praz.g_00745	Syai.g_02125
OG0000749	Praz.g_00744	Syai.g_02123
OG0000750	Praz.g_00743	Syai.g_02122
OG0000751	Praz.g_00741	Syai.g_02116
OG0000752	Praz.g_00739	Syai.g_02114
OG0000753	Praz.g_00736	Syai.g_02111
OG0000754	Praz.g_00733	Syai.g_01750
OG0000755	Praz.g_00730	Syai.g_01760
OG0000756	Praz.g_00729	Syai.g_01761
OG0000757	Praz.g_00723	Syai.g_01769
OG0000758	Praz.g_00722	Syai.g_01770
OG0000759	Praz.g_00721	Syai.g_01771
OG0000760	Praz.g_00720	Syai.g_01772
OG0000761	Praz.g_00719	Syai.g_01775
OG0000762	Praz.g_00718	Syai.g_01777
OG0000763	Praz.g_00716	Syai.g_01779
OG0000764	Praz.g_00715	Syai.g_01780
OG0000765	Praz.g_00706	Syai.g_01797
OG0000766	Praz.g_00705	Syai.g_01798
OG0000767	Praz.g_00703	Syai.g_01800
OG0000768	Praz.g_00702	Syai.g_01801
OG0000769	Praz.g_00700	Syai.g_01803
OG0000770	Praz.g_00698	Syai.g_01822
OG0000771	Praz.g_01936	Syai.g_02019
OG0000772	Praz.g_01205	Syai.g_01639
OG0000773	Praz.g_01189	Syai.g_02164
OG0000774	Praz.g_01187	Syai.g_02168
OG0000775	Praz.g_01185	Syai.g_02172
OG0000776	Praz.g_01184	Syai.g_02173
OG0000777	Praz.g_01183	Syai.g_02174
OG0000778	Praz.g_01182	Syai.g_02175
OG0000779	Praz.g_01178	Syai.g_02181
OG0000780	Praz.g_01177	Syai.g_02184
OG0000781	Praz.g_01174	Syai.g_02188
OG0000782	Praz.g_01173	Syai.g_02189
OG0000783	Praz.g_01172	Syai.g_02190
OG0000784	Praz.g_01171	Syai.g_02191
OG0000785	Praz.g_01169	Syai.g_02193
OG0000786	Praz.g_01167	Syai.g_00816
OG0000787	Praz.g_01166	Syai.g_00815
OG0000788	Praz.g_01152	Syai.g_01117
OG0000789	Praz.g_01149	Syai.g_01596
OG0000790	Praz.g_01134	Syai.g_00623
OG0000791	Praz.g_01132	Syai.g_00621
OG0000792	Praz.g_01131	Syai.g_00620
OG0000793	Praz.g_01128	Syai.g_00615
OG0000794	Praz.g_01127	Syai.g_00614
OG0000795	Praz.g_01126	Syai.g_00613
OG0000796	Praz.g_01122	Syai.g_00609
OG0000797	Praz.g_01121	Syai.g_00608
OG0000799	Praz.g_01059	Syai.g_00996
OG0000800	Praz.g_01058	Syai.g_00993
OG0000801	Praz.g_01057	Syai.g_00992
OG0000802	Praz.g_01055	Syai.g_00988
OG0000803	Praz.g_01053	Syai.g_00983
OG0000804	Praz.g_01052	Syai.g_00980
OG0000805	Praz.g_01050	Syai.g_00965
OG0000806	Praz.g_01048	Syai.g_00963
OG0000807	Praz.g_01047	Syai.g_00961
OG0000808	Praz.g_01046	Syai.g_00960
OG0000809	Praz.g_01043	Syai.g_00957
OG0000810	Praz.g_01042	Syai.g_00956
OG0000811	Praz.g_01038	Syai.g_00950
OG0000812	Praz.g_01036	Syai.g_00948
OG0000813	Praz.g_01035	Syai.g_00947
OG0000814	Praz.g_01033	Syai.g_00945
OG0000815	Praz.g_01032	Syai.g_00944
OG0000816	Praz.g_01030	Syai.g_00942
OG0000817	Praz.g_01029	Syai.g_00941
OG0000818	Praz.g_01024	Syai.g_00935
OG0000819	Praz.g_01023	Syai.g_00934
OG0000820	Praz.g_01022	Syai.g_00933
OG0000821	Praz.g_01018	Syai.g_00916
OG0000822	Praz.g_01017	Syai.g_00914
OG0000823	Praz.g_01016	Syai.g_00913
OG0000824	Praz.g_01013	Syai.g_00907
OG0000825	Praz.g_01012	Syai.g_00906
OG0000826	Praz.g_01011	Syai.g_00905
OG0000827	Praz.g_01010	Syai.g_00904
OG0000828	Praz.g_01007	Syai.g_00900
OG0000829	Praz.g_01006	Syai.g_00899
OG0000830	Praz.g_01005	Syai.g_00898
OG0000831	Praz.g_01003	Syai.g_00896
OG0000832	Praz.g_00997	Syai.g_02296
OG0000833	Praz.g_00989	Syai.g_02305
OG0000834	Praz.g_00988	Syai.g_02307
OG0000835	Praz.g_00987	Syai.g_02308
OG0000836	Praz.g_00986	Syai.g_02312
OG0000837	Praz.g_00985	Syai.g_02313
OG0000838	Praz.g_00983	Syai.g_02323
OG0000839	Praz.g_00982	Syai.g_02324
OG0000840	Praz.g_00981	Syai.g_02325
OG0000841	Praz.g_00980	Syai.g_02326
OG0000842	Praz.g_00979	Syai.g_02327
OG0000843	Praz.g_00978	Syai.g_02328
OG0000844	Praz.g_00977	Syai.g_02330
OG0000845	Praz.g_00976	Syai.g_02331
OG0000846	Praz.g_00975	Syai.g_02332
OG0000847	Praz.g_00974	Syai.g_02333
OG0000848	Praz.g_00973	Syai.g_02335
OG0000849	Praz.g_00972	Syai.g_02336
OG0000850	Praz.g_00970	Syai.g_02339
OG0000851	Praz.g_00969	Syai.g_02352
OG0000852	Praz.g_00968	Syai.g_02353
OG0000853	Praz.g_00964	Syai.g_02357
OG0000854	Praz.g_00962	Syai.g_02359
OG0000855	Praz.g_00961	Syai.g_02360
OG0000856	Praz.g_00946	Syai.g_01078
OG0000857	Praz.g_00918	Syai.g_01356
OG0000858	Praz.g_00883	Syai.g_02366
OG0000859	Praz.g_00882	Syai.g_02367
OG0000860	Praz.g_00875	Syai.g_02380
OG0000861	Praz.g_00874	Syai.g_02381
OG0000862	Praz.g_00873	Syai.g_02382
OG0000863	Praz.g_00871	Syai.g_02385
OG0000864	Praz.g_00870	Syai.g_02386
OG0000865	Praz.g_00869	Syai.g_02387
OG0000866	Praz.g_00868	Syai.g_02388
OG0000867	Praz.g_00867	Syai.g_02389
OG0000868	Praz.g_00866	Syai.g_02392
OG0000869	Praz.g_00862	Syai.g_02396
OG0000870	Praz.g_00857	Syai.g_02401
OG0000871	Praz.g_00856	Syai.g_02402
OG0000872	Praz.g_00855	Syai.g_02409
OG0000873	Praz.g_00852	Syai.g_02412
OG0000874	Praz.g_00849	Syai.g_02408
OG0000875	Praz.g_00848	Syai.g_02416
OG0000876	Praz.g_00847	Syai.g_02243
OG0000877	Praz.g_00845	Syai.g_02250
OG0000878	Praz.g_00844	Syai.g_02251
OG0000879	Praz.g_00843	Syai.g_02252
OG0000880	Praz.g_00842	Syai.g_02253
OG0000881	Praz.g_00838	Syai.g_02257
OG0000882	Praz.g_00833	Syai.g_02262
OG0000883	Praz.g_00831	Syai.g_02264
OG0000884	Praz.g_00830	Syai.g_02266
OG0000885	Praz.g_00829	Syai.g_02267
OG0000886	Praz.g_00828	Syai.g_02268
OG0000887	Praz.g_00827	Syai.g_02269
OG0000888	Praz.g_00825	Syai.g_02271
OG0000889	Praz.g_00823	Syai.g_02273
OG0000890	Praz.g_00822	Syai.g_02279
OG0000891	Praz.g_00821	Syai.g_02280
OG0000892	Praz.g_00340	Syai.g_02282
OG0000893	Praz.g_00335	Syai.g_00318
OG0000894	Praz.g_00333	Syai.g_00321
OG0000895	Praz.g_00330	Syai.g_00325
OG0000896	Praz.g_00329	Syai.g_00326
OG0000897	Praz.g_00327	Syai.g_00328
OG0000898	Praz.g_00326	Syai.g_00329
OG0000899	Praz.g_00325	Syai.g_00330
OG0000900	Praz.g_00324	Syai.g_00331
OG0000901	Praz.g_00321	Syai.g_00336
OG0000902	Praz.g_00319	Syai.g_00338
OG0000903	Praz.g_00316	Syai.g_00353
OG0000904	Praz.g_00314	Syai.g_00348
OG0000905	Praz.g_00309	Syai.g_00342
OG0000906	Praz.g_00308	Syai.g_00340
OG0000907	Praz.g_00305	Syai.g_00358
OG0000908	Praz.g_00302	Syai.g_00361
OG0000909	Praz.g_00301	Syai.g_00362
OG0000910	Praz.g_00300	Syai.g_00363
OG0000911	Praz.g_00298	Syai.g_00365
OG0000912	Praz.g_00297	Syai.g_00366
OG0000913	Praz.g_00296	Syai.g_00367
OG0000914	Praz.g_00295	Syai.g_00368
OG0000915	Praz.g_00294	Syai.g_00370
OG0000916	Praz.g_00293	Syai.g_00371
OG0000917	Praz.g_00292	Syai.g_00372
OG0000918	Praz.g_00291	Syai.g_00373
OG0000919	Praz.g_00290	Syai.g_00374
OG0000920	Praz.g_00289	Syai.g_00375
OG0000921	Praz.g_00288	Syai.g_00376
OG0000922	Praz.g_00287	Syai.g_00377
OG0000923	Praz.g_00283	Syai.g_00381
OG0000924	Praz.g_00282	Syai.g_00382
OG0000925	Praz.g_00281	Syai.g_00383
OG0000926	Praz.g_00280	Syai.g_00384
OG0000927	Praz.g_00278	Syai.g_00386
OG0000928	Praz.g_00277	Syai.g_00387
OG0000929	Praz.g_00276	Syai.g_00388
OG0000930	Praz.g_00275	Syai.g_00389
OG0000931	Praz.g_00274	Syai.g_00390
OG0000932	Praz.g_00273	Syai.g_00391
OG0000933	Praz.g_00269	Syai.g_00397
OG0000934	Praz.g_00267	Syai.g_00399
OG0000935	Praz.g_00266	Syai.g_00400
OG0000936	Praz.g_00265	Syai.g_00401
OG0000937	Praz.g_00264	Syai.g_00402
OG0000938	Praz.g_00262	Syai.g_00405
OG0000939	Praz.g_00261	Syai.g_00406
OG0000940	Praz.g_00254	Syai.g_00413
OG0000941	Praz.g_00252	Syai.g_00415
OG0000942	Praz.g_00250	Syai.g_00417
OG0000943	Praz.g_00249	Syai.g_00418
OG0000944	Praz.g_00248	Syai.g_00420
OG0000945	Praz.g_00247	Syai.g_00422
OG0000946	Praz.g_00242	Syai.g_00428
OG0000947	Praz.g_00240	Syai.g_00431
OG0000948	Praz.g_00239	Syai.g_00432
OG0000949	Praz.g_00236	Syai.g_00174
OG0000950	Praz.g_00231	Syai.g_00163
OG0000951	Praz.g_00227	Syai.g_00158
OG0000952	Praz.g_00223	Syai.g_00136
OG0000953	Praz.g_00220	Syai.g_00132
OG0000954	Praz.g_00216	Syai.g_00127
OG0000955	Praz.g_00215	Syai.g_00126
OG0000956	Praz.g_00213	Syai.g_00124
OG0000957	Praz.g_00207	Syai.g_00113
OG0000958	Praz.g_00206	Syai.g_00112
OG0000959	Praz.g_00202	Syai.g_00108
OG0000960	Praz.g_00201	Syai.g_00107
OG0000961	Praz.g_00199	Syai.g_00100
OG0000962	Praz.g_00197	Syai.g_00098
OG0000963	Praz.g_00193	Syai.g_00094
OG0000964	Praz.g_00192	Syai.g_00093
OG0000965	Praz.g_00191	Syai.g_00092
OG0000966	Praz.g_00184	Syai.g_00082
OG0000967	Praz.g_00179	Syai.g_00077
OG0000968	Praz.g_00177	Syai.g_00085
OG0000969	Praz.g_00176	Syai.g_00080
OG0000970	Praz.g_00175	Syai.g_00079
OG0000971	Praz.g_00174	Syai.g_00074
OG0000972	Praz.g_00173	Syai.g_00073
OG0000973	Praz.g_00172	Syai.g_00072
OG0000974	Praz.g_00171	Syai.g_00071
OG0000975	Praz.g_00170	Syai.g_00070
OG0000976	Praz.g_00169	Syai.g_00069
OG0000977	Praz.g_00168	Syai.g_00067
OG0000978	Praz.g_00167	Syai.g_00065
OG0000979	Praz.g_00164	Syai.g_00062
OG0000980	Praz.g_00162	Syai.g_00059
OG0000981	Praz.g_00160	Syai.g_00056
OG0000982	Praz.g_00158	Syai.g_02777
OG0000983	Praz.g_00157	Syai.g_02778
OG0000984	Praz.g_00156	Syai.g_02779
OG0000985	Praz.g_00153	Syai.g_02781
OG0000986	Praz.g_00151	Syai.g_02784
OG0000987	Praz.g_00150	Syai.g_02786
OG0000988	Praz.g_00147	Syai.g_02790
OG0000989	Praz.g_00143	Syai.g_02797
OG0000990	Praz.g_00140	Syai.g_02825
OG0000991	Praz.g_00139	Syai.g_02827
OG0000992	Praz.g_00137	Syai.g_02830
OG0000993	Praz.g_00136	Syai.g_02831
OG0000994	Praz.g_00135	Syai.g_02834
OG0000995	Praz.g_00131	Syai.g_02840
OG0000996	Praz.g_00130	Syai.g_02891
OG0000997	Praz.g_00129	Syai.g_02900
OG0000998	Praz.g_00127	Syai.g_02902
OG0000999	Praz.g_00126	Syai.g_02903
OG0001000	Praz.g_00123	Syai.g_02906
OG0001001	Praz.g_00121	Syai.g_02911
OG0001002	Praz.g_00117	Syai.g_02918
OG0001003	Praz.g_00357	Syai.g_02919
OG0001004	Praz.g_00358	Syai.g_02920
OG0001005	Praz.g_00359	Syai.g_02921
OG0001006	Praz.g_00363	Syai.g_02931
OG0001007	Praz.g_00365	Syai.g_02933
OG0001008	Praz.g_01891	Syai.g_02227
OG0001009	Praz.g_00392	Syai.g_00034
OG0001010	Praz.g_00393	Syai.g_00035
OG0001011	Praz.g_00394	Syai.g_00037
OG0001012	Praz.g_00409	Syai.g_02773
OG0001013	Praz.g_00414	Syai.g_02750
OG0001014	Praz.g_00417	Syai.g_02726
OG0001015	Praz.g_00418	Syai.g_02725
OG0001016	Praz.g_00433	Syai.g_02479
OG0001017	Praz.g_00437	Syai.g_02485
OG0001018	Praz.g_00440	Syai.g_02487
OG0001019	Praz.g_00449	Syai.g_02508
OG0001020	Praz.g_00450	Syai.g_02516
OG0001021	Praz.g_00451	Syai.g_02523
OG0001022	Praz.g_00454	Syai.g_02528
OG0001023	Praz.g_00455	Syai.g_02529
OG0001024	Praz.g_00458	Syai.g_02533
OG0001025	Praz.g_00464	Syai.g_02540
OG0001026	Praz.g_00471	Syai.g_02550
OG0001027	Praz.g_00472	Syai.g_02555
OG0001028	Praz.g_00474	Syai.g_02557
OG0001029	Praz.g_00475	Syai.g_02559
OG0001030	Praz.g_00490	Syai.g_02580
OG0001031	Praz.g_00546	Syai.g_02656
OG0001032	Praz.g_00547	Syai.g_02658
OG0001033	Praz.g_00568	Syai.g_02685
OG0001034	Praz.g_00596	Syai.g_00537
OG0001035	Praz.g_00614	Syai.g_00295
OG0001036	Praz.g_00618	Syai.g_00290
OG0001037	Praz.g_00619	Syai.g_00288
OG0001038	Praz.g_00636	Syai.g_00261
OG0001039	Praz.g_00639	Syai.g_00258
OG0001040	Praz.g_00641	Syai.g_00255
OG0001041	Praz.g_00645	Syai.g_00250
OG0001042	Praz.g_00661	Syai.g_00225
OG0001043	Praz.g_00662	Syai.g_00221
OG0001044	Praz.g_00690	Syai.g_00485
OG0001045	Praz.g_00344	Syai.g_00498
OG0001046	Praz.g_00795	Syai.g_01471
OG0001047	Praz.g_01889	Syai.g_02225
OG0001048	Praz.g_01888	Syai.g_02224
OG0001049	Praz.g_01886	Syai.g_02215
OG0001050	Praz.g_01885	Syai.g_02214
OG0001051	Praz.g_01884	Syai.g_02213
OG0001052	Praz.g_01857	Syai.g_00861
OG0001053	Praz.g_01845	Syai.g_00641
OG0001054	Praz.g_01830	Syai.g_00658
OG0001055	Praz.g_01811	Syai.g_00679
OG0001056	Praz.g_01792	Syai.g_00713
OG0001057	Praz.g_01787	Syai.g_00721
OG0001058	Praz.g_01779	Syai.g_00734
OG0001059	Praz.g_01775	Syai.g_00738
OG0001060	Praz.g_01768	Syai.g_00744
OG0001061	Praz.g_01755	Syai.g_00765
OG0001062	Praz.g_01753	Syai.g_00767
OG0001063	Praz.g_01751	Syai.g_00774
OG0001064	Praz.g_01750	Syai.g_00775
OG0001065	Praz.g_01749	Syai.g_00776
OG0001066	Praz.g_01748	Syai.g_00777
OG0001067	Praz.g_01747	Syai.g_00778
OG0001068	Praz.g_01746	Syai.g_00779
OG0001069	Praz.g_01745	Syai.g_00780
OG0001070	Praz.g_01742	Syai.g_00783
OG0001071	Praz.g_01741	Syai.g_00784
OG0001072	Praz.g_01740	Syai.g_00788
OG0001073	Praz.g_01726	Syai.g_00807
OG0001074	Praz.g_01715	Syai.g_01051
OG0001075	Praz.g_01714	Syai.g_01053
OG0001076	Praz.g_01706	Syai.g_01069
OG0001077	Praz.g_01702	Syai.g_01081
OG0001078	Praz.g_01694	Syai.g_01105
OG0001079	Praz.g_01683	Syai.g_01118
OG0001080	Praz.g_01677	Syai.g_01606
OG0001081	Praz.g_01675	Syai.g_01222
OG0001082	Praz.g_01674	Syai.g_01223
OG0001083	Praz.g_01669	Syai.g_01230
OG0001084	Praz.g_01668	Syai.g_01231
OG0001085	Praz.g_01660	Syai.g_01241
OG0001086	Praz.g_01659	Syai.g_01243
OG0001087	Praz.g_01642	Syai.g_01953
OG0001088	Praz.g_01641	Syai.g_01957
OG0001089	Praz.g_01633	Syai.g_01996
OG0001090	Praz.g_01606	Syai.g_01387
OG0001091	Praz.g_01604	Syai.g_01389
OG0001092	Praz.g_01603	Syai.g_01391
OG0001093	Praz.g_01598	Syai.g_01397
OG0001094	Praz.g_01518	Syai.g_01315
OG0001096	Praz.g_01486	Syai.g_01371
OG0001097	Praz.g_01467	Syai.g_02057
OG0001098	Praz.g_01452	Syai.g_01603
OG0001099	Praz.g_01420	Syai.g_02558
OG0001100	Praz.g_01416	Syai.g_01253
OG0001101	Praz.g_01414	Syai.g_01254
OG0001102	Praz.g_01411	Syai.g_01257
OG0001103	Praz.g_01409	Syai.g_01260
OG0001104	Praz.g_01387	Syai.g_01300
OG0001105	Praz.g_01383	Syai.g_01304
OG0001106	Praz.g_01359	Syai.g_01517
OG0001107	Praz.g_01352	Syai.g_01505
OG0001108	Praz.g_01348	Syai.g_01496
OG0001109	Praz.g_01347	Syai.g_01488
OG0001110	Praz.g_01345	Syai.g_01486
OG0001111	Praz.g_01344	Syai.g_01484
OG0001112	Praz.g_01343	Syai.g_01482
OG0001113	Praz.g_01342	Syai.g_01481
OG0001114	Praz.g_01341	Syai.g_01480
OG0001115	Praz.g_01339	Syai.g_01476
OG0001116	Praz.g_01338	Syai.g_01474
OG0001117	Praz.g_01337	Syai.g_01473
OG0001118	Praz.g_01336	Syai.g_01472
OG0001119	Praz.g_01335	Syai.g_01470
OG0001120	Praz.g_01333	Syai.g_01466
OG0001121	Praz.g_00027, Praz.g_01330	Syai.g_01676
OG0001122	Praz.g_01305	Syai.g_01437
OG0001123	Praz.g_01301	Syai.g_01430
OG0001124	Praz.g_01299	Syai.g_01428
OG0001125	Praz.g_01298	Syai.g_01426
OG0001126	Praz.g_01287	Syai.g_02021
OG0001127	Praz.g_01286	Syai.g_02020
OG0001128	Praz.g_01284	Syai.g_02017
OG0001129	Praz.g_01283	Syai.g_02015
OG0001130	Praz.g_01282	Syai.g_02014
OG0001131	Praz.g_00096	Syai.g_01281
OG0001132	Praz.g_00105	Syai.g_01620
OG0001133	Praz.g_00040	Syai.g_01072
OG0001134	Praz.g_00025	Syai.g_01745
OG0001136	Praz.g_00758	Syai.g_02146
OG0001137	Praz.g_00746	Syai.g_02126
OG0001138	Praz.g_00728	Syai.g_01763
OG0001139	Praz.g_00727	Syai.g_01765
OG0001140	Praz.g_00726	Syai.g_01766
OG0001141	Praz.g_00725	Syai.g_01767
OG0001142	Praz.g_00724	Syai.g_01768
OG0001143	Praz.g_00717	Syai.g_01778
OG0001144	Praz.g_00712	Syai.g_01788
OG0001145	Praz.g_01188	Syai.g_02165
OG0001146	Praz.g_01176	Syai.g_02185
OG0001147	Praz.g_01153	Syai.g_00869
OG0001148	Praz.g_01137	Syai.g_00626
OG0001149	Praz.g_01136	Syai.g_00625
OG0001150	Praz.g_01135	Syai.g_00624
OG0001151	Praz.g_01124	Syai.g_00611
OG0001152	Praz.g_01123	Syai.g_00610
OG0001153	Praz.g_01009	Syai.g_00903
OG0001154	Praz.g_01008	Syai.g_00901
OG0001155	Praz.g_00996	Syai.g_02298
OG0001156	Praz.g_00993	Syai.g_02301
OG0001157	Praz.g_00992	Syai.g_02302
OG0001158	Praz.g_00991	Syai.g_02303
OG0001159	Praz.g_00990	Syai.g_02304
OG0001160	Praz.g_00966	Syai.g_02355
OG0001161	Praz.g_00953	Syai.g_02803
OG0001162	Praz.g_00942	Syai.g_01374
OG0001163	Praz.g_00885	Syai.g_02363
OG0001164	Praz.g_00881	Syai.g_02369
OG0001165	Praz.g_00878	Syai.g_02374
OG0001166	Praz.g_00858	Syai.g_02400
OG0001167	Praz.g_00841	Syai.g_02254
OG0001168	Praz.g_00839	Syai.g_02256
OG0001169	Praz.g_00837	Syai.g_02258
OG0001170	Praz.g_00835	Syai.g_02260
OG0001171	Praz.g_00826	Syai.g_02270
OG0001172	Praz.g_00332	Syai.g_00323
OG0001173	Praz.g_00331	Syai.g_00324
