Orthogroup	Praz	Prab
OG0000567	Praz.g_01761	Prab.g_00572
OG0000568	Praz.g_01760	Prab.g_00573
OG0000569	Praz.g_01759	Prab.g_00574
OG0000570	Praz.g_01758	Prab.g_00575
OG0000571	Praz.g_01756	Prab.g_00577
OG0000572	Praz.g_01743	Prab.g_00590
OG0000573	Praz.g_01738	Prab.g_00596
OG0000574	Praz.g_01737	Prab.g_00597
OG0000575	Praz.g_01733	Prab.g_00601
OG0000576	Praz.g_01731	Prab.g_00603
OG0000577	Praz.g_01730	Prab.g_00604
OG0000578	Praz.g_01729	Prab.g_00605
OG0000579	Praz.g_01728	Prab.g_00606
OG0000580	Praz.g_01727	Prab.g_00607
OG0000581	Praz.g_01725	Prab.g_00609
OG0000582	Praz.g_01722	Prab.g_00612
OG0000583	Praz.g_01721	Prab.g_00613
OG0000584	Praz.g_01720	Prab.g_00614
OG0000585	Praz.g_01718	Prab.g_00616
OG0000586	Praz.g_01717	Prab.g_00617
OG0000587	Praz.g_01716	Prab.g_00618
OG0000588	Praz.g_01712	Prab.g_00622
OG0000589	Praz.g_01709	Prab.g_00625
OG0000590	Praz.g_01708	Prab.g_00626
OG0000591	Praz.g_01705	Prab.g_00630
OG0000592	Praz.g_01704	Prab.g_00631
OG0000593	Praz.g_01698	Prab.g_00637
OG0000594	Praz.g_01697	Prab.g_00638
OG0000595	Praz.g_01696	Prab.g_00639
OG0000596	Praz.g_01692	Prab.g_00643
OG0000597	Praz.g_01690	Prab.g_00645
OG0000598	Praz.g_01689	Prab.g_00646
OG0000599	Praz.g_01686	Prab.g_00649
OG0000600	Praz.g_01685	Prab.g_00650
OG0000601	Praz.g_01684	Prab.g_00651
OG0000602	Praz.g_01682	Prab.g_00653
OG0000603	Praz.g_01681	Prab.g_00654
OG0000604	Praz.g_01680	Prab.g_00655
OG0000605	Praz.g_01679	Prab.g_00656
OG0000606	Praz.g_01676	Prab.g_00659
OG0000607	Praz.g_01673	Prab.g_00662
OG0000608	Praz.g_01672	Prab.g_00663
OG0000609	Praz.g_01671	Prab.g_00664
OG0000610	Praz.g_01666	Prab.g_00669
OG0000611	Praz.g_01663	Prab.g_00672
OG0000612	Praz.g_01662	Prab.g_00673
OG0000613	Praz.g_01657	Prab.g_00678
OG0000614	Praz.g_01638	Prab.g_00697
OG0000615	Praz.g_01630	Prab.g_00705
OG0000616	Praz.g_01626	Prab.g_00711
OG0000617	Praz.g_01601	Prab.g_00729
OG0000618	Praz.g_01600	Prab.g_00730
OG0000619	Praz.g_01599	Prab.g_00731
OG0000620	Praz.g_01596	Prab.g_00734
OG0000621	Praz.g_01595	Prab.g_00735
OG0000622	Praz.g_01594	Prab.g_00736
OG0000623	Praz.g_01593	Prab.g_00737
OG0000624	Praz.g_01592	Prab.g_00738
OG0000625	Praz.g_01591	Prab.g_00739
OG0000626	Praz.g_01590	Prab.g_00740
OG0000627	Praz.g_01589	Prab.g_00741
OG0000628	Praz.g_01588	Prab.g_00742
OG0000629	Praz.g_01587	Prab.g_00743
OG0000630	Praz.g_01584	Prab.g_00746
OG0000631	Praz.g_01521	Prab.g_00831
OG0000632	Praz.g_01520	Prab.g_00832
OG0000633	Praz.g_01519	Prab.g_00833
OG0000634	Praz.g_01516	Prab.g_00836
OG0000635	Praz.g_01515	Prab.g_00837
OG0000636	Praz.g_01513	Prab.g_00839
OG0000637	Praz.g_01511	Prab.g_00841
OG0000638	Praz.g_01510	Prab.g_00842
OG0000639	Praz.g_01509	Prab.g_00843
OG0000640	Praz.g_01508	Prab.g_00844
OG0000641	Praz.g_01504	Prab.g_00848
OG0000642	Praz.g_01503	Prab.g_00849
OG0000643	Praz.g_01502	Prab.g_00850
OG0000644	Praz.g_01501	Prab.g_00851
OG0000645	Praz.g_01500	Prab.g_00852
OG0000646	Praz.g_01498	Prab.g_00854
OG0000647	Praz.g_01497	Prab.g_00855
OG0000648	Praz.g_01495	Prab.g_00857
OG0000649	Praz.g_01494	Prab.g_00858
OG0000650	Praz.g_01493	Prab.g_00859
OG0000651	Praz.g_01492	Prab.g_00860
OG0000652	Praz.g_01491	Prab.g_00861
OG0000653	Praz.g_01489	Prab.g_00863
OG0000654	Praz.g_01488	Prab.g_00864
OG0000655	Praz.g_01487	Prab.g_00865
OG0000656	Praz.g_01484	Prab.g_00868
OG0000657	Praz.g_01476	Prab.g_00875
OG0000658	Praz.g_01475	Prab.g_00876
OG0000659	Praz.g_01474	Prab.g_00877
OG0000660	Praz.g_01470	Prab.g_00881
OG0000661	Praz.g_01468	Prab.g_00883
OG0000662	Praz.g_01466	Prab.g_00885
OG0000663	Praz.g_01464	Prab.g_00887
OG0000664	Praz.g_01463	Prab.g_00888
OG0000665	Praz.g_01459	Prab.g_00892
OG0000666	Praz.g_01458	Prab.g_00893
OG0000667	Praz.g_01454	Prab.g_00898
OG0000668	Praz.g_01424	Prab.g_01084
OG0000669	Praz.g_01417	Prab.g_01076
OG0000670	Praz.g_01415	Prab.g_01074
OG0000671	Praz.g_01413	Prab.g_01072
OG0000672	Praz.g_01410	Prab.g_01070
OG0000673	Praz.g_01407	Prab.g_01067
OG0000674	Praz.g_01405	Prab.g_01065
OG0000675	Praz.g_01404	Prab.g_01064
OG0000676	Praz.g_01402	Prab.g_01062
OG0000677	Praz.g_01401	Prab.g_01061
OG0000678	Praz.g_01399	Prab.g_01059
OG0000679	Praz.g_01395	Prab.g_01055
OG0000680	Praz.g_01394	Prab.g_01054
OG0000681	Praz.g_01392	Prab.g_01052
OG0000682	Praz.g_01391	Prab.g_01051
OG0000683	Praz.g_01390	Prab.g_01050
OG0000684	Praz.g_01388	Prab.g_01048
OG0000685	Praz.g_01386	Prab.g_01046
OG0000686	Praz.g_01385	Prab.g_01045
OG0000687	Praz.g_01384	Prab.g_01044
OG0000688	Praz.g_01381	Prab.g_01041
OG0000689	Praz.g_01380	Prab.g_01040
OG0000690	Praz.g_01379	Prab.g_01039
OG0000691	Praz.g_01378	Prab.g_01038
OG0000692	Praz.g_01376	Prab.g_01036
OG0000693	Praz.g_01375	Prab.g_01035
OG0000694	Praz.g_01374	Prab.g_01034
OG0000695	Praz.g_01372	Prab.g_01032
OG0000696	Praz.g_01371	Prab.g_01031
OG0000697	Praz.g_01370	Prab.g_01030
OG0000698	Praz.g_01367	Prab.g_01027
OG0000699	Praz.g_01366	Prab.g_01026
OG0000700	Praz.g_01365	Prab.g_01025
OG0000701	Praz.g_01364	Prab.g_01024
OG0000702	Praz.g_01362	Prab.g_01022
OG0000703	Praz.g_01361	Prab.g_01021
OG0000704	Praz.g_01360	Prab.g_01020
OG0000705	Praz.g_01356	Prab.g_01016
OG0000706	Praz.g_01355	Prab.g_01015
OG0000707	Praz.g_01354	Prab.g_01014
OG0000708	Praz.g_01353	Prab.g_01013
OG0000709	Praz.g_01349	Prab.g_01009
OG0000710	Praz.g_01346	Prab.g_01006
OG0000711	Praz.g_01329	Prab.g_00989
OG0000712	Praz.g_01327	Prab.g_00987
OG0000713	Praz.g_01326	Prab.g_00986
OG0000714	Praz.g_01325	Prab.g_00985
OG0000715	Praz.g_01323	Prab.g_00983
OG0000716	Praz.g_01321	Prab.g_00981
OG0000717	Praz.g_01320	Prab.g_00980
OG0000718	Praz.g_01308	Prab.g_00960
OG0000719	Praz.g_01306	Prab.g_00958
OG0000720	Praz.g_01297	Prab.g_00949
OG0000721	Praz.g_01294	Prab.g_00947
OG0000722	Praz.g_01293	Prab.g_00946
OG0000723	Praz.g_01290	Prab.g_00943
OG0000724	Praz.g_01281	Prab.g_00934
OG0000725	Praz.g_00067	Prab.g_00928
OG0000726	Praz.g_00068	Prab.g_00927
OG0000727	Praz.g_00069	Prab.g_00926
OG0000728	Praz.g_00071	Prab.g_00924
OG0000729	Praz.g_00116	Prab.g_01146
OG0000730	Praz.g_00060	Prab.g_01150
OG0000731	Praz.g_00056	Prab.g_01154
OG0000732	Praz.g_00046	Prab.g_01164
OG0000733	Praz.g_00024	Prab.g_01187
OG0000734	Praz.g_00007	Prab.g_01204
OG0000735	Praz.g_00005	Prab.g_01206
OG0000736	Praz.g_00004	Prab.g_01207
OG0000737	Praz.g_00003	Prab.g_01208
OG0000738	Praz.g_00762	Prab.g_01212
OG0000739	Praz.g_00761	Prab.g_01213
OG0000740	Praz.g_00760	Prab.g_01214
OG0000741	Praz.g_00759	Prab.g_01215
OG0000742	Praz.g_00756	Prab.g_01218
OG0000743	Praz.g_00754	Prab.g_01220
OG0000744	Praz.g_00753	Prab.g_01221
OG0000745	Praz.g_00751	Prab.g_01222
OG0000746	Praz.g_00749	Prab.g_01224
OG0000747	Praz.g_00748	Prab.g_01225
OG0000748	Praz.g_00745	Prab.g_01228
OG0000749	Praz.g_00744	Prab.g_01229
OG0000750	Praz.g_00743	Prab.g_01230
OG0000751	Praz.g_00741	Prab.g_01232
OG0000752	Praz.g_00739	Prab.g_01234
OG0000753	Praz.g_00736	Prab.g_01237
OG0000754	Praz.g_00733	Prab.g_01240
OG0000755	Praz.g_00730	Prab.g_01243
OG0000756	Praz.g_00729	Prab.g_01244
OG0000757	Praz.g_00723	Prab.g_01250
OG0000758	Praz.g_00722	Prab.g_01251
OG0000759	Praz.g_00721	Prab.g_01252
OG0000760	Praz.g_00720	Prab.g_01253
OG0000761	Praz.g_00719	Prab.g_01254
OG0000762	Praz.g_00718	Prab.g_01255
OG0000763	Praz.g_00716	Prab.g_01257
OG0000764	Praz.g_00715	Prab.g_01258
OG0000765	Praz.g_00706	Prab.g_01267
OG0000766	Praz.g_00705	Prab.g_01268
OG0000767	Praz.g_00703	Prab.g_01270
OG0000768	Praz.g_00702	Prab.g_01271
OG0000769	Praz.g_00700	Prab.g_01273
OG0000770	Praz.g_00698	Prab.g_01275
OG0000771	Praz.g_01936	Prab.g_01284
OG0000772	Praz.g_01205	Prab.g_01303
OG0000773	Praz.g_01189	Prab.g_01317
OG0000774	Praz.g_01187	Prab.g_01319
OG0000775	Praz.g_01185	Prab.g_01321
OG0000776	Praz.g_01184	Prab.g_01322
OG0000777	Praz.g_01183	Prab.g_01323
OG0000778	Praz.g_01182	Prab.g_01324
OG0000779	Praz.g_01178	Prab.g_01328
OG0000780	Praz.g_01177	Prab.g_01329
OG0000781	Praz.g_01174	Prab.g_01332
OG0000782	Praz.g_01173	Prab.g_01333
OG0000783	Praz.g_01172	Prab.g_01334
OG0000784	Praz.g_01171	Prab.g_01335
OG0000785	Praz.g_01169	Prab.g_01337
OG0000786	Praz.g_01167	Prab.g_01339
OG0000787	Praz.g_01166	Prab.g_01340
OG0000788	Praz.g_01152	Prab.g_01348
OG0000789	Praz.g_01149	Prab.g_01351
OG0000790	Praz.g_01134	Prab.g_01365
OG0000791	Praz.g_01132	Prab.g_01367
OG0000792	Praz.g_01131	Prab.g_01368
OG0000793	Praz.g_01128	Prab.g_01371
OG0000794	Praz.g_01127	Prab.g_01372
OG0000795	Praz.g_01126	Prab.g_01373
OG0000796	Praz.g_01122	Prab.g_01377
OG0000797	Praz.g_01121	Prab.g_01378
OG0000798	Praz.g_01109	Prab.g_01411
OG0000799	Praz.g_01059	Prab.g_01448
OG0000800	Praz.g_01058	Prab.g_01449
OG0000801	Praz.g_01057	Prab.g_01450
OG0000802	Praz.g_01055	Prab.g_01452
OG0000803	Praz.g_01053	Prab.g_01454
OG0000804	Praz.g_01052	Prab.g_01455
OG0000805	Praz.g_01050	Prab.g_01457
OG0000806	Praz.g_01048	Prab.g_01459
OG0000807	Praz.g_01047	Prab.g_01460
OG0000808	Praz.g_01046	Prab.g_01461
OG0000809	Praz.g_01043	Prab.g_01464
OG0000810	Praz.g_01042	Prab.g_01465
OG0000811	Praz.g_01038	Prab.g_01469
OG0000812	Praz.g_01036	Prab.g_01471
OG0000813	Praz.g_01035	Prab.g_01472
OG0000814	Praz.g_01033	Prab.g_01474
OG0000815	Praz.g_01032	Prab.g_01475
OG0000816	Praz.g_01030	Prab.g_01477
OG0000817	Praz.g_01029	Prab.g_01478
OG0000818	Praz.g_01024	Prab.g_01483
OG0000819	Praz.g_01023	Prab.g_01484
OG0000820	Praz.g_01022	Prab.g_01485
OG0000821	Praz.g_01018	Prab.g_01489
OG0000822	Praz.g_01017	Prab.g_01490
OG0000823	Praz.g_01016	Prab.g_01491
OG0000824	Praz.g_01013	Prab.g_01494
OG0000825	Praz.g_01012	Prab.g_01495
OG0000826	Praz.g_01011	Prab.g_01496
OG0000827	Praz.g_01010	Prab.g_01497
OG0000828	Praz.g_01007	Prab.g_01500
OG0000829	Praz.g_01006	Prab.g_01501
OG0000830	Praz.g_01005	Prab.g_01502
OG0000831	Praz.g_01003	Prab.g_01504
OG0000832	Praz.g_00997	Prab.g_01510
OG0000833	Praz.g_00989	Prab.g_01518
OG0000834	Praz.g_00988	Prab.g_01519
OG0000835	Praz.g_00987	Prab.g_01520
OG0000836	Praz.g_00986	Prab.g_01521
OG0000837	Praz.g_00985	Prab.g_01522
OG0000838	Praz.g_00983	Prab.g_01524
OG0000839	Praz.g_00982	Prab.g_01525
OG0000840	Praz.g_00981	Prab.g_01526
OG0000841	Praz.g_00980	Prab.g_01527
OG0000842	Praz.g_00979	Prab.g_01528
OG0000843	Praz.g_00978	Prab.g_01529
OG0000844	Praz.g_00977	Prab.g_01530
OG0000845	Praz.g_00976	Prab.g_01531
OG0000846	Praz.g_00975	Prab.g_01532
OG0000847	Praz.g_00974	Prab.g_01533
OG0000848	Praz.g_00973	Prab.g_01534
OG0000849	Praz.g_00972	Prab.g_01535
OG0000850	Praz.g_00970	Prab.g_01537
OG0000851	Praz.g_00969	Prab.g_01538
OG0000852	Praz.g_00968	Prab.g_01539
OG0000853	Praz.g_00964	Prab.g_01543
OG0000854	Praz.g_00962	Prab.g_01545
OG0000855	Praz.g_00961	Prab.g_01546
OG0000856	Praz.g_00946	Prab.g_01563
OG0000857	Praz.g_00918	Prab.g_01601
OG0000858	Praz.g_00883	Prab.g_01663
OG0000859	Praz.g_00882	Prab.g_01664
OG0000860	Praz.g_00875	Prab.g_01671
OG0000861	Praz.g_00874	Prab.g_01672
OG0000862	Praz.g_00873	Prab.g_01673
OG0000863	Praz.g_00871	Prab.g_01675
OG0000864	Praz.g_00870	Prab.g_01676
OG0000865	Praz.g_00869	Prab.g_01677
OG0000866	Praz.g_00868	Prab.g_01678
OG0000867	Praz.g_00867	Prab.g_01679
OG0000868	Praz.g_00866	Prab.g_01680
OG0000869	Praz.g_00862	Prab.g_01684
OG0000870	Praz.g_00857	Prab.g_01689
OG0000871	Praz.g_00856	Prab.g_01690
OG0000872	Praz.g_00855	Prab.g_01691
OG0000873	Praz.g_00852	Prab.g_01694
OG0000874	Praz.g_00849	Prab.g_01697
OG0000875	Praz.g_00848	Prab.g_01698
OG0000876	Praz.g_00847	Prab.g_01699
OG0000877	Praz.g_00845	Prab.g_01701
OG0000878	Praz.g_00844	Prab.g_01702
OG0000879	Praz.g_00843	Prab.g_01703
OG0000880	Praz.g_00842	Prab.g_01704
OG0000881	Praz.g_00838	Prab.g_01708
OG0000882	Praz.g_00833	Prab.g_01713
OG0000883	Praz.g_00831	Prab.g_01714
OG0000884	Praz.g_00830	Prab.g_01716
OG0000885	Praz.g_00829	Prab.g_01717
OG0000886	Praz.g_00828	Prab.g_01718
OG0000887	Praz.g_00827	Prab.g_01719
OG0000888	Praz.g_00825	Prab.g_01721
OG0000889	Praz.g_00823	Prab.g_01723
OG0000890	Praz.g_00822	Prab.g_01724
OG0000891	Praz.g_00821	Prab.g_01725
OG0000892	Praz.g_00340	Prab.g_01727
OG0000893	Praz.g_00335	Prab.g_01731
OG0000894	Praz.g_00333	Prab.g_01733
OG0000895	Praz.g_00330	Prab.g_01736
OG0000896	Praz.g_00329	Prab.g_01737
OG0000897	Praz.g_00327	Prab.g_01739
OG0000898	Praz.g_00326	Prab.g_01740
OG0000899	Praz.g_00325	Prab.g_01741
OG0000900	Praz.g_00324	Prab.g_01742
OG0000901	Praz.g_00321	Prab.g_01745
OG0000902	Praz.g_00319	Prab.g_01747
OG0000903	Praz.g_00316	Prab.g_01750
OG0000904	Praz.g_00314	Prab.g_01752
OG0000905	Praz.g_00309	Prab.g_01756
OG0000906	Praz.g_00308	Prab.g_01757
OG0000907	Praz.g_00305	Prab.g_01760
OG0000908	Praz.g_00302	Prab.g_01763
OG0000909	Praz.g_00301	Prab.g_01764
OG0000910	Praz.g_00300	Prab.g_01765
OG0000911	Praz.g_00298	Prab.g_01767
OG0000912	Praz.g_00297	Prab.g_01768
OG0000913	Praz.g_00296	Prab.g_01769
OG0000914	Praz.g_00295	Prab.g_01770
OG0000915	Praz.g_00294	Prab.g_01771
OG0000916	Praz.g_00293	Prab.g_01772
OG0000917	Praz.g_00292	Prab.g_01773
OG0000918	Praz.g_00291	Prab.g_01774
OG0000919	Praz.g_00290	Prab.g_01775
OG0000920	Praz.g_00289	Prab.g_01776
OG0000921	Praz.g_00288	Prab.g_01777
OG0000922	Praz.g_00287	Prab.g_01778
OG0000923	Praz.g_00283	Prab.g_01782
OG0000924	Praz.g_00282	Prab.g_01783
OG0000925	Praz.g_00281	Prab.g_01784
OG0000926	Praz.g_00280	Prab.g_01785
OG0000927	Praz.g_00278	Prab.g_01787
OG0000928	Praz.g_00277	Prab.g_01788
OG0000929	Praz.g_00276	Prab.g_01789
OG0000930	Praz.g_00275	Prab.g_01790
OG0000931	Praz.g_00274	Prab.g_01791
OG0000932	Praz.g_00273	Prab.g_01792
OG0000933	Praz.g_00269	Prab.g_01796
OG0000934	Praz.g_00267	Prab.g_01798
OG0000935	Praz.g_00266	Prab.g_01799
OG0000936	Praz.g_00265	Prab.g_01800
OG0000937	Praz.g_00264	Prab.g_01801
OG0000938	Praz.g_00262	Prab.g_01803
OG0000939	Praz.g_00261	Prab.g_01804
OG0000940	Praz.g_00254	Prab.g_01811
OG0000941	Praz.g_00252	Prab.g_01813
OG0000942	Praz.g_00250	Prab.g_01815
OG0000943	Praz.g_00249	Prab.g_01816
OG0000944	Praz.g_00248	Prab.g_01817
OG0000945	Praz.g_00247	Prab.g_01818
OG0000946	Praz.g_00242	Prab.g_01822
OG0000947	Praz.g_00240	Prab.g_01824
OG0000948	Praz.g_00239	Prab.g_01825
OG0000949	Praz.g_00236	Prab.g_01828
OG0000950	Praz.g_00231	Prab.g_01833
OG0000951	Praz.g_00227	Prab.g_01836
OG0000952	Praz.g_00223	Prab.g_01840
OG0000953	Praz.g_00220	Prab.g_01843
OG0000954	Praz.g_00216	Prab.g_01847
OG0000955	Praz.g_00215	Prab.g_01848
OG0000956	Praz.g_00213	Prab.g_01850
OG0000957	Praz.g_00207	Prab.g_01855
OG0000958	Praz.g_00206	Prab.g_01856
OG0000959	Praz.g_00202	Prab.g_01860
OG0000960	Praz.g_00201	Prab.g_01861
OG0000961	Praz.g_00199	Prab.g_01863
OG0000962	Praz.g_00197	Prab.g_01865
OG0000963	Praz.g_00193	Prab.g_01869
OG0000964	Praz.g_00192	Prab.g_01870
OG0000965	Praz.g_00191	Prab.g_01871
OG0000966	Praz.g_00184	Prab.g_01879
OG0000967	Praz.g_00179	Prab.g_01883
OG0000968	Praz.g_00177	Prab.g_01885
OG0000969	Praz.g_00176	Prab.g_01886
OG0000970	Praz.g_00175	Prab.g_01887
OG0000971	Praz.g_00174	Prab.g_01888
OG0000972	Praz.g_00173	Prab.g_01889
OG0000973	Praz.g_00172	Prab.g_01890
OG0000974	Praz.g_00171	Prab.g_01891
OG0000975	Praz.g_00170	Prab.g_01892
OG0000976	Praz.g_00169	Prab.g_01893
OG0000977	Praz.g_00168	Prab.g_01894
OG0000978	Praz.g_00167	Prab.g_01895
OG0000979	Praz.g_00164	Prab.g_01898
OG0000980	Praz.g_00162	Prab.g_01900
OG0000981	Praz.g_00160	Prab.g_01902
OG0000982	Praz.g_00158	Prab.g_01904
OG0000983	Praz.g_00157	Prab.g_01905
OG0000984	Praz.g_00156	Prab.g_01906
OG0000985	Praz.g_00153	Prab.g_01909
OG0000986	Praz.g_00151	Prab.g_01911
OG0000987	Praz.g_00150	Prab.g_01912
OG0000988	Praz.g_00147	Prab.g_01915
OG0000989	Praz.g_00143	Prab.g_01919
OG0000990	Praz.g_00140	Prab.g_01922
OG0000991	Praz.g_00139	Prab.g_01923
OG0000992	Praz.g_00137	Prab.g_01925
OG0000993	Praz.g_00136	Prab.g_01926
OG0000994	Praz.g_00135	Prab.g_01927
OG0000995	Praz.g_00131	Prab.g_01931
OG0000996	Praz.g_00130	Prab.g_01932
OG0000997	Praz.g_00129	Prab.g_01933
OG0000998	Praz.g_00127	Prab.g_01935
OG0000999	Praz.g_00126	Prab.g_01936
OG0001000	Praz.g_00123	Prab.g_01939
OG0001001	Praz.g_00121	Prab.g_01941
OG0001002	Praz.g_00117	Prab.g_01945
OG0001003	Praz.g_00357	Prab.g_01947
OG0001004	Praz.g_00358	Prab.g_01948
OG0001005	Praz.g_00359	Prab.g_01949
OG0001006	Praz.g_00363	Prab.g_01953
OG0001007	Praz.g_00365	Prab.g_01955
OG0001008	Praz.g_01891	Prab.g_00440
OG0001009	Praz.g_00392	Prab.g_00027
OG0001010	Praz.g_00393	Prab.g_00028
OG0001011	Praz.g_00394	Prab.g_00029
OG0001012	Praz.g_00409	Prab.g_00042
OG0001013	Praz.g_00414	Prab.g_00047
OG0001014	Praz.g_00417	Prab.g_00050
OG0001015	Praz.g_00418	Prab.g_00051
OG0001016	Praz.g_00433	Prab.g_00065
OG0001017	Praz.g_00437	Prab.g_00069
OG0001018	Praz.g_00440	Prab.g_00072
OG0001019	Praz.g_00449	Prab.g_00081
OG0001020	Praz.g_00450	Prab.g_00082
OG0001021	Praz.g_00451	Prab.g_00083
OG0001022	Praz.g_00454	Prab.g_00085
OG0001023	Praz.g_00455	Prab.g_00086
OG0001024	Praz.g_00458	Prab.g_00089
OG0001025	Praz.g_00464	Prab.g_00095
OG0001026	Praz.g_00471	Prab.g_00102
OG0001027	Praz.g_00472	Prab.g_00103
OG0001028	Praz.g_00474	Prab.g_00105
OG0001029	Praz.g_00475	Prab.g_00106
OG0001030	Praz.g_00490	Prab.g_00120
OG0001031	Praz.g_00546	Prab.g_00177
OG0001032	Praz.g_00547	Prab.g_00178
OG0001033	Praz.g_00568	Prab.g_00199
OG0001034	Praz.g_00596	Prab.g_00227
OG0001035	Praz.g_00614	Prab.g_00244
OG0001036	Praz.g_00618	Prab.g_00248
OG0001037	Praz.g_00619	Prab.g_00249
OG0001038	Praz.g_00636	Prab.g_00266
OG0001039	Praz.g_00639	Prab.g_00269
OG0001040	Praz.g_00641	Prab.g_00271
OG0001041	Praz.g_00645	Prab.g_00275
OG0001042	Praz.g_00661	Prab.g_00292
OG0001043	Praz.g_00662	Prab.g_00293
OG0001044	Praz.g_00690	Prab.g_00321
OG0001045	Praz.g_00344	Prab.g_00329
OG0001046	Praz.g_00795	Prab.g_00367
OG0001047	Praz.g_01889	Prab.g_00442
OG0001048	Praz.g_01888	Prab.g_00443
OG0001049	Praz.g_01886	Prab.g_00445
OG0001050	Praz.g_01885	Prab.g_00446
OG0001051	Praz.g_01884	Prab.g_00447
OG0001052	Praz.g_01857	Prab.g_00475
OG0001053	Praz.g_01845	Prab.g_00487
OG0001054	Praz.g_01830	Prab.g_00502
OG0001055	Praz.g_01811	Prab.g_00521
OG0001056	Praz.g_01792	Prab.g_00540
OG0001057	Praz.g_01787	Prab.g_00545
OG0001058	Praz.g_01779	Prab.g_00553
OG0001059	Praz.g_01775	Prab.g_00557
OG0001060	Praz.g_01768	Prab.g_00564
OG0001061	Praz.g_01755	Prab.g_00578
OG0001062	Praz.g_01753	Prab.g_00580
OG0001063	Praz.g_01751	Prab.g_00582
OG0001064	Praz.g_01750	Prab.g_00583
OG0001065	Praz.g_01749	Prab.g_00584
OG0001066	Praz.g_01748	Prab.g_00585
OG0001067	Praz.g_01747	Prab.g_00586
OG0001068	Praz.g_01746	Prab.g_00587
OG0001069	Praz.g_01745	Prab.g_00588
OG0001070	Praz.g_01742	Prab.g_00591
OG0001071	Praz.g_01741	Prab.g_00592
OG0001072	Praz.g_01740	Prab.g_00594
OG0001073	Praz.g_01726	Prab.g_00608
OG0001074	Praz.g_01715	Prab.g_00619
OG0001075	Praz.g_01714	Prab.g_00620
OG0001076	Praz.g_01706	Prab.g_00629
OG0001077	Praz.g_01702	Prab.g_00633
OG0001078	Praz.g_01694	Prab.g_00641
OG0001079	Praz.g_01683	Prab.g_00652
OG0001080	Praz.g_01677	Prab.g_00658
OG0001081	Praz.g_01675	Prab.g_00660
OG0001082	Praz.g_01674	Prab.g_00661
OG0001083	Praz.g_01669	Prab.g_00666
OG0001084	Praz.g_01668	Prab.g_00667
OG0001085	Praz.g_01660	Prab.g_00675
OG0001086	Praz.g_01659	Prab.g_00676
OG0001087	Praz.g_01642	Prab.g_00693
OG0001088	Praz.g_01641	Prab.g_00694
OG0001089	Praz.g_01633	Prab.g_00702
OG0001090	Praz.g_01606	Prab.g_00724
OG0001091	Praz.g_01604	Prab.g_00726
OG0001092	Praz.g_01603	Prab.g_00727
OG0001093	Praz.g_01598	Prab.g_00732
OG0001094	Praz.g_01518	Prab.g_00834
OG0001095	Praz.g_01499	Prab.g_00853
OG0001096	Praz.g_01486	Prab.g_00866
OG0001097	Praz.g_01467	Prab.g_00884
OG0001098	Praz.g_01452	Prab.g_00900
OG0001099	Praz.g_01420	Prab.g_01079
OG0001100	Praz.g_01416	Prab.g_01075
OG0001101	Praz.g_01414	Prab.g_01073
OG0001102	Praz.g_01411	Prab.g_01071
OG0001103	Praz.g_01409	Prab.g_01069
OG0001104	Praz.g_01387	Prab.g_01047
OG0001105	Praz.g_01383	Prab.g_01043
OG0001106	Praz.g_01359	Prab.g_01019
OG0001107	Praz.g_01352	Prab.g_01012
OG0001108	Praz.g_01348	Prab.g_01008
OG0001109	Praz.g_01347	Prab.g_01007
OG0001110	Praz.g_01345	Prab.g_01005
OG0001111	Praz.g_01344	Prab.g_01004
OG0001112	Praz.g_01343	Prab.g_01003
OG0001113	Praz.g_01342	Prab.g_01002
OG0001114	Praz.g_01341	Prab.g_01001
OG0001115	Praz.g_01339	Prab.g_00999
OG0001116	Praz.g_01338	Prab.g_00998
OG0001117	Praz.g_01337	Prab.g_00997
OG0001118	Praz.g_01336	Prab.g_00996
OG0001119	Praz.g_01335	Prab.g_00995
OG0001120	Praz.g_01333	Prab.g_00993
OG0001121	Praz.g_00027	Prab.g_01184
OG0001121	Praz.g_01330	Prab.g_00990
OG0001122	Praz.g_01305	Prab.g_00957
OG0001123	Praz.g_01301	Prab.g_00953
OG0001124	Praz.g_01299	Prab.g_00951
OG0001125	Praz.g_01298	Prab.g_00950
OG0001126	Praz.g_01287	Prab.g_00940
OG0001127	Praz.g_01286	Prab.g_00939
OG0001128	Praz.g_01284	Prab.g_00937
OG0001129	Praz.g_01283	Prab.g_00936
OG0001130	Praz.g_01282	Prab.g_00935
OG0001131	Praz.g_00096	Prab.g_01125
OG0001132	Praz.g_00105	Prab.g_01135
OG0001133	Praz.g_00040	Prab.g_01169
OG0001134	Praz.g_00025	Prab.g_01186
OG0001135	Praz.g_00022	Prab.g_01189
OG0001136	Praz.g_00758	Prab.g_01216
OG0001137	Praz.g_00746	Prab.g_01227
OG0001138	Praz.g_00728	Prab.g_01245
OG0001139	Praz.g_00727	Prab.g_01246
OG0001140	Praz.g_00726	Prab.g_01247
OG0001141	Praz.g_00725	Prab.g_01248
OG0001142	Praz.g_00724	Prab.g_01249
OG0001143	Praz.g_00717	Prab.g_01256
OG0001144	Praz.g_00712	Prab.g_01261
OG0001145	Praz.g_01188	Prab.g_01318
OG0001146	Praz.g_01176	Prab.g_01330
OG0001147	Praz.g_01153	Prab.g_01347
