Orthogroup	Praz	Prah
OG0000591	Praz.g_01705	Prah.g_00518
OG0000592	Praz.g_01704	Prah.g_00517
OG0000593	Praz.g_01698	Prah.g_00505
OG0000594	Praz.g_01697	Prah.g_00504
OG0000595	Praz.g_01696	Prah.g_00503
OG0000596	Praz.g_01692	Prah.g_00498
OG0000597	Praz.g_01690	Prah.g_00495
OG0000598	Praz.g_01689	Prah.g_00494
OG0000599	Praz.g_01686	Prah.g_00485
OG0000600	Praz.g_01685	Prah.g_00484
OG0000601	Praz.g_01684	Prah.g_00483
OG0000602	Praz.g_01682	Prah.g_00478
OG0000603	Praz.g_01681	Prah.g_00477
OG0000604	Praz.g_01680	Prah.g_00476
OG0000605	Praz.g_01679	Prah.g_00474
OG0000606	Praz.g_01676	Prah.g_00466
OG0000607	Praz.g_01673	Prah.g_00463
OG0000608	Praz.g_01672	Prah.g_00462
OG0000609	Praz.g_01671	Prah.g_00460
OG0000610	Praz.g_01666	Prah.g_00452
OG0000611	Praz.g_01663	Prah.g_00449
OG0000612	Praz.g_01662	Prah.g_00448
OG0000613	Praz.g_01657	Prah.g_02193
OG0000614	Praz.g_01638	Prah.g_00985
OG0000615	Praz.g_01630	Prah.g_00706
OG0000616	Praz.g_01626	Prah.g_02588
OG0000617	Praz.g_01601	Prah.g_00881
OG0000618	Praz.g_01600	Prah.g_00880
OG0000619	Praz.g_01599	Prah.g_00879
OG0000620	Praz.g_01596	Prah.g_00875
OG0000621	Praz.g_01595	Prah.g_00874
OG0000622	Praz.g_01594	Prah.g_00873
OG0000623	Praz.g_01593	Prah.g_00872
OG0000624	Praz.g_01592	Prah.g_00871
OG0000625	Praz.g_01591	Prah.g_00870
OG0000626	Praz.g_01590	Prah.g_00869
OG0000627	Praz.g_01589	Prah.g_00746
OG0000628	Praz.g_01588	Prah.g_00747
OG0000629	Praz.g_01587	Prah.g_00750
OG0000630	Praz.g_01584	Prah.g_00754
OG0000631	Praz.g_01521	Prah.g_00758
OG0000632	Praz.g_01520	Prah.g_00759
OG0000633	Praz.g_01519	Prah.g_00760
OG0000634	Praz.g_01516	Prah.g_00671
OG0000635	Praz.g_01515	Prah.g_00670
OG0000636	Praz.g_01513	Prah.g_00668
OG0000637	Praz.g_01511	Prah.g_00666
OG0000638	Praz.g_01510	Prah.g_00665
OG0000639	Praz.g_01509	Prah.g_00664
OG0000640	Praz.g_01508	Prah.g_00663
OG0000641	Praz.g_01504	Prah.g_00659
OG0000642	Praz.g_01503	Prah.g_00658
OG0000643	Praz.g_01502	Prah.g_00657
OG0000644	Praz.g_01501	Prah.g_00656
OG0000645	Praz.g_01500	Prah.g_00655
OG0000646	Praz.g_01498	Prah.g_00652
OG0000647	Praz.g_01497	Prah.g_00650
OG0000648	Praz.g_01495	Prah.g_00648
OG0000649	Praz.g_01494	Prah.g_00647
OG0000650	Praz.g_01493	Prah.g_00646
OG0000651	Praz.g_01492	Prah.g_00645
OG0000652	Praz.g_01491	Prah.g_00644
OG0000653	Praz.g_01489	Prah.g_00640
OG0000654	Praz.g_01488	Prah.g_00639
OG0000655	Praz.g_01487	Prah.g_00638
OG0000656	Praz.g_01484	Prah.g_00635
OG0000657	Praz.g_01476	Prah.g_00603
OG0000658	Praz.g_01475	Prah.g_00601
OG0000659	Praz.g_01474	Prah.g_00600
OG0000660	Praz.g_01470	Prah.g_00596
OG0000661	Praz.g_01468	Prah.g_00594
OG0000662	Praz.g_01466	Prah.g_00592
OG0000663	Praz.g_01464	Prah.g_00589
OG0000664	Praz.g_01463	Prah.g_00588
OG0000665	Praz.g_01459	Prah.g_00574
OG0000666	Praz.g_01458	Prah.g_00572
OG0000667	Praz.g_01454	Prah.g_00564
OG0000668	Praz.g_01424	Prah.g_00850
OG0000669	Praz.g_01417	Prah.g_00558
OG0000670	Praz.g_01415	Prah.g_01212
OG0000671	Praz.g_01413	Prah.g_00738
OG0000672	Praz.g_01410	Prah.g_00735
OG0000673	Praz.g_01407	Prah.g_00732
OG0000674	Praz.g_01405	Prah.g_00730
OG0000675	Praz.g_01404	Prah.g_00729
OG0000676	Praz.g_01402	Prah.g_00726
OG0000677	Praz.g_01401	Prah.g_00724
OG0000678	Praz.g_01399	Prah.g_00721
OG0000679	Praz.g_01395	Prah.g_00702
OG0000680	Praz.g_01394	Prah.g_00701
OG0000681	Praz.g_01392	Prah.g_00699
OG0000682	Praz.g_01391	Prah.g_00698
OG0000683	Praz.g_01390	Prah.g_00697
OG0000684	Praz.g_01388	Prah.g_00683
OG0000685	Praz.g_01386	Prah.g_00685
OG0000686	Praz.g_01385	Prah.g_00686
OG0000687	Praz.g_01384	Prah.g_00687
OG0000688	Praz.g_01381	Prah.g_00681
OG0000689	Praz.g_01380	Prah.g_00680
OG0000690	Praz.g_01379	Prah.g_00679
OG0000691	Praz.g_01378	Prah.g_00678
OG0000692	Praz.g_01376	Prah.g_00677
OG0000693	Praz.g_01375	Prah.g_00675
OG0000694	Praz.g_01374	Prah.g_00674
OG0000695	Praz.g_01372	Prah.g_00762
OG0000696	Praz.g_01371	Prah.g_00763
OG0000697	Praz.g_01370	Prah.g_00765
OG0000698	Praz.g_01367	Prah.g_00768
OG0000699	Praz.g_01366	Prah.g_00770
OG0000700	Praz.g_01365	Prah.g_00771
OG0000701	Praz.g_01364	Prah.g_00772
OG0000702	Praz.g_01362	Prah.g_00780
OG0000703	Praz.g_01361	Prah.g_00781
OG0000704	Praz.g_01360	Prah.g_00783
OG0000705	Praz.g_01356	Prah.g_00789
OG0000706	Praz.g_01355	Prah.g_00790
OG0000707	Praz.g_01354	Prah.g_00791
OG0000708	Praz.g_01353	Prah.g_00793
OG0000709	Praz.g_01349	Prah.g_00800
OG0000710	Praz.g_01346	Prah.g_00805
OG0000711	Praz.g_01329	Prah.g_00828
OG0000712	Praz.g_01327	Prah.g_00829
OG0000713	Praz.g_01326	Prah.g_00830
OG0000714	Praz.g_01325	Prah.g_00833
OG0000715	Praz.g_01323	Prah.g_00835
OG0000716	Praz.g_01321	Prah.g_00839
OG0000717	Praz.g_01320	Prah.g_00840
OG0000718	Praz.g_01308	Prah.g_00846
OG0000719	Praz.g_01306	Prah.g_00848
OG0000720	Praz.g_01297	Prah.g_00861
OG0000721	Praz.g_01294	Prah.g_00862
OG0000722	Praz.g_01293	Prah.g_00863
OG0000723	Praz.g_01290	Prah.g_00867
OG0000724	Praz.g_01281	Prah.g_00910
OG0000725	Praz.g_00067	Prah.g_00919
OG0000726	Praz.g_00068	Prah.g_00920
OG0000727	Praz.g_00069	Prah.g_00921
OG0000728	Praz.g_00071	Prah.g_00922
OG0000729	Praz.g_00116	Prah.g_00133
OG0000730	Praz.g_00060	Prah.g_01942
OG0000731	Praz.g_00056	Prah.g_01932
OG0000732	Praz.g_00046	Prah.g_00054
OG0000733	Praz.g_00024	Prah.g_02532
OG0000734	Praz.g_00007	Prah.g_01905
OG0000735	Praz.g_00005	Prah.g_01340
OG0000736	Praz.g_00004	Prah.g_01339
OG0000737	Praz.g_00003	Prah.g_01338
OG0000738	Praz.g_00762	Prah.g_01331
OG0000739	Praz.g_00761	Prah.g_01329
OG0000740	Praz.g_00760	Prah.g_01328
OG0000741	Praz.g_00759	Prah.g_01325
OG0000742	Praz.g_00756	Prah.g_01323
OG0000743	Praz.g_00754	Prah.g_01321
OG0000744	Praz.g_00753	Prah.g_01320
OG0000745	Praz.g_00751	Prah.g_01318
OG0000746	Praz.g_00749	Prah.g_01316
OG0000747	Praz.g_00748	Prah.g_01315
OG0000748	Praz.g_00745	Prah.g_01304
OG0000749	Praz.g_00744	Prah.g_01303
OG0000750	Praz.g_00743	Prah.g_01302
OG0000751	Praz.g_00741	Prah.g_01297
OG0000752	Praz.g_00739	Prah.g_01295
OG0000753	Praz.g_00736	Prah.g_01292
OG0000754	Praz.g_00733	Prah.g_01262
OG0000755	Praz.g_00730	Prah.g_01255
OG0000756	Praz.g_00729	Prah.g_01254
OG0000757	Praz.g_00723	Prah.g_01247
OG0000758	Praz.g_00722	Prah.g_01246
OG0000759	Praz.g_00721	Prah.g_01245
OG0000760	Praz.g_00720	Prah.g_01244
OG0000761	Praz.g_00719	Prah.g_01243
OG0000762	Praz.g_00718	Prah.g_01263
OG0000763	Praz.g_00716	Prah.g_01265
OG0000764	Praz.g_00715	Prah.g_01266
OG0000765	Praz.g_00706	Prah.g_01282
OG0000766	Praz.g_00705	Prah.g_01283
OG0000767	Praz.g_00703	Prah.g_01285
OG0000768	Praz.g_00702	Prah.g_01286
OG0000769	Praz.g_00700	Prah.g_01290
OG0000770	Praz.g_00698	Prah.g_01239
OG0000771	Praz.g_01936	Prah.g_00905
OG0000772	Praz.g_01205	Prah.g_01610
OG0000773	Praz.g_01189	Prah.g_01351
OG0000774	Praz.g_01187	Prah.g_01355
OG0000775	Praz.g_01185	Prah.g_01357
OG0000776	Praz.g_01184	Prah.g_01358
OG0000777	Praz.g_01183	Prah.g_01359
OG0000778	Praz.g_01182	Prah.g_01360
OG0000779	Praz.g_01178	Prah.g_01365
OG0000780	Praz.g_01177	Prah.g_01368
OG0000781	Praz.g_01174	Prah.g_01372
OG0000782	Praz.g_01173	Prah.g_01373
OG0000783	Praz.g_01172	Prah.g_01374
OG0000784	Praz.g_01171	Prah.g_01375
OG0000785	Praz.g_01169	Prah.g_01377
OG0000786	Praz.g_01167	Prah.g_01380
OG0000787	Praz.g_01166	Prah.g_01381
OG0000788	Praz.g_01152	Prah.g_00224
OG0000789	Praz.g_01149	Prah.g_01183
OG0000790	Praz.g_01134	Prah.g_01580
OG0000791	Praz.g_01132	Prah.g_01582
OG0000792	Praz.g_01131	Prah.g_01583
OG0000793	Praz.g_01128	Prah.g_01587
OG0000794	Praz.g_01127	Prah.g_01588
OG0000795	Praz.g_01126	Prah.g_01589
OG0000796	Praz.g_01122	Prah.g_01593
OG0000797	Praz.g_01121	Prah.g_01594
OG0000799	Praz.g_01059	Prah.g_00435
OG0000800	Praz.g_01058	Prah.g_00434
OG0000801	Praz.g_01057	Prah.g_00433
OG0000802	Praz.g_01055	Prah.g_00427
OG0000803	Praz.g_01053	Prah.g_00423
OG0000804	Praz.g_01052	Prah.g_00421
OG0000805	Praz.g_01050	Prah.g_00419
OG0000806	Praz.g_01048	Prah.g_00417
OG0000807	Praz.g_01047	Prah.g_00415
OG0000808	Praz.g_01046	Prah.g_00414
OG0000809	Praz.g_01043	Prah.g_00410
OG0000810	Praz.g_01042	Prah.g_00409
OG0000811	Praz.g_01038	Prah.g_00403
OG0000812	Praz.g_01036	Prah.g_00401
OG0000813	Praz.g_01035	Prah.g_00400
OG0000814	Praz.g_01033	Prah.g_00398
OG0000815	Praz.g_01032	Prah.g_00397
OG0000816	Praz.g_01030	Prah.g_00395
OG0000817	Praz.g_01029	Prah.g_00394
OG0000818	Praz.g_01024	Prah.g_00386
OG0000819	Praz.g_01023	Prah.g_00385
OG0000820	Praz.g_01022	Prah.g_00384
OG0000821	Praz.g_01018	Prah.g_00379
OG0000822	Praz.g_01017	Prah.g_00376
OG0000823	Praz.g_01016	Prah.g_00374
OG0000824	Praz.g_01013	Prah.g_00370
OG0000825	Praz.g_01012	Prah.g_00369
OG0000826	Praz.g_01011	Prah.g_00368
OG0000827	Praz.g_01010	Prah.g_00367
OG0000828	Praz.g_01007	Prah.g_00364
OG0000829	Praz.g_01006	Prah.g_00363
OG0000830	Praz.g_01005	Prah.g_00362
OG0000831	Praz.g_01003	Prah.g_00360
OG0000832	Praz.g_00997	Prah.g_01615
OG0000833	Praz.g_00989	Prah.g_01623
OG0000834	Praz.g_00988	Prah.g_01624
OG0000835	Praz.g_00987	Prah.g_01625
OG0000836	Praz.g_00986	Prah.g_01627
OG0000837	Praz.g_00985	Prah.g_01628
OG0000838	Praz.g_00983	Prah.g_01632
OG0000839	Praz.g_00982	Prah.g_01633
OG0000840	Praz.g_00981	Prah.g_01634
OG0000841	Praz.g_00980	Prah.g_01635
OG0000842	Praz.g_00979	Prah.g_01636
OG0000843	Praz.g_00978	Prah.g_01637
OG0000844	Praz.g_00977	Prah.g_01639
OG0000845	Praz.g_00976	Prah.g_01640
OG0000846	Praz.g_00975	Prah.g_01641
OG0000847	Praz.g_00974	Prah.g_01642
OG0000848	Praz.g_00973	Prah.g_01643
OG0000849	Praz.g_00972	Prah.g_01644
OG0000850	Praz.g_00970	Prah.g_01645
OG0000851	Praz.g_00969	Prah.g_01648
OG0000852	Praz.g_00968	Prah.g_01649
OG0000853	Praz.g_00964	Prah.g_01653
OG0000854	Praz.g_00962	Prah.g_01655
OG0000855	Praz.g_00961	Prah.g_01656
OG0000856	Praz.g_00946	Prah.g_00515
OG0000857	Praz.g_00918	Prah.g_00651
OG0000858	Praz.g_00883	Prah.g_01667
OG0000859	Praz.g_00882	Prah.g_01668
OG0000860	Praz.g_00875	Prah.g_01678
OG0000861	Praz.g_00874	Prah.g_01679
OG0000862	Praz.g_00873	Prah.g_01681
OG0000863	Praz.g_00871	Prah.g_01685
OG0000864	Praz.g_00870	Prah.g_01687
OG0000865	Praz.g_00869	Prah.g_01688
OG0000866	Praz.g_00868	Prah.g_01689
OG0000867	Praz.g_00867	Prah.g_01690
OG0000868	Praz.g_00866	Prah.g_01692
OG0000869	Praz.g_00862	Prah.g_01695
OG0000870	Praz.g_00857	Prah.g_01700
OG0000871	Praz.g_00856	Prah.g_01701
OG0000872	Praz.g_00855	Prah.g_01703
OG0000873	Praz.g_00852	Prah.g_01707
OG0000874	Praz.g_00849	Prah.g_01711
OG0000875	Praz.g_00848	Prah.g_01713
OG0000876	Praz.g_00847	Prah.g_01714
OG0000877	Praz.g_00845	Prah.g_01717
OG0000878	Praz.g_00844	Prah.g_01718
OG0000879	Praz.g_00843	Prah.g_01719
OG0000880	Praz.g_00842	Prah.g_01720
OG0000881	Praz.g_00838	Prah.g_01728
OG0000882	Praz.g_00833	Prah.g_01733
OG0000883	Praz.g_00831	Prah.g_01736
OG0000884	Praz.g_00830	Prah.g_01738
OG0000885	Praz.g_00829	Prah.g_01739
OG0000886	Praz.g_00828	Prah.g_01740
OG0000887	Praz.g_00827	Prah.g_01741
OG0000888	Praz.g_00825	Prah.g_01743
OG0000889	Praz.g_00823	Prah.g_01745
OG0000890	Praz.g_00822	Prah.g_01759
OG0000891	Praz.g_00821	Prah.g_01760
OG0000892	Praz.g_00340	Prah.g_01762
OG0000893	Praz.g_00335	Prah.g_02073
OG0000894	Praz.g_00333	Prah.g_02070
OG0000895	Praz.g_00330	Prah.g_02066
OG0000896	Praz.g_00329	Prah.g_02065
OG0000897	Praz.g_00327	Prah.g_02063
OG0000898	Praz.g_00326	Prah.g_02062
OG0000899	Praz.g_00325	Prah.g_02061
OG0000900	Praz.g_00324	Prah.g_02060
OG0000901	Praz.g_00321	Prah.g_02056
OG0000902	Praz.g_00319	Prah.g_02054
OG0000903	Praz.g_00316	Prah.g_02041
OG0000904	Praz.g_00314	Prah.g_02046
OG0000905	Praz.g_00309	Prah.g_02048
OG0000906	Praz.g_00308	Prah.g_02050
OG0000907	Praz.g_00305	Prah.g_02039
OG0000908	Praz.g_00302	Prah.g_02036
OG0000909	Praz.g_00301	Prah.g_02035
OG0000910	Praz.g_00300	Prah.g_02034
OG0000911	Praz.g_00298	Prah.g_02032
OG0000912	Praz.g_00297	Prah.g_02031
OG0000913	Praz.g_00296	Prah.g_02030
OG0000914	Praz.g_00295	Prah.g_02029
OG0000915	Praz.g_00294	Prah.g_02028
OG0000916	Praz.g_00293	Prah.g_02027
OG0000917	Praz.g_00292	Prah.g_02026
OG0000918	Praz.g_00291	Prah.g_02025
OG0000919	Praz.g_00290	Prah.g_02024
OG0000920	Praz.g_00289	Prah.g_02023
OG0000921	Praz.g_00288	Prah.g_02022
OG0000922	Praz.g_00287	Prah.g_02021
OG0000923	Praz.g_00283	Prah.g_02017
OG0000924	Praz.g_00282	Prah.g_02016
OG0000925	Praz.g_00281	Prah.g_02015
OG0000926	Praz.g_00280	Prah.g_02014
OG0000927	Praz.g_00278	Prah.g_02012
OG0000928	Praz.g_00277	Prah.g_02011
OG0000929	Praz.g_00276	Prah.g_02010
OG0000930	Praz.g_00275	Prah.g_02009
OG0000931	Praz.g_00274	Prah.g_02008
OG0000932	Praz.g_00273	Prah.g_02007
OG0000933	Praz.g_00269	Prah.g_02002
OG0000934	Praz.g_00267	Prah.g_02000
OG0000935	Praz.g_00266	Prah.g_01999
OG0000936	Praz.g_00265	Prah.g_01998
OG0000937	Praz.g_00264	Prah.g_01997
OG0000938	Praz.g_00262	Prah.g_01994
OG0000939	Praz.g_00261	Prah.g_01993
OG0000940	Praz.g_00254	Prah.g_01985
OG0000941	Praz.g_00252	Prah.g_01983
OG0000942	Praz.g_00250	Prah.g_01981
OG0000943	Praz.g_00249	Prah.g_01980
OG0000944	Praz.g_00248	Prah.g_01978
OG0000945	Praz.g_00247	Prah.g_01977
OG0000946	Praz.g_00242	Prah.g_01966
OG0000947	Praz.g_00240	Prah.g_01963
OG0000948	Praz.g_00239	Prah.g_01962
OG0000949	Praz.g_00236	Prah.g_01958
OG0000950	Praz.g_00231	Prah.g_02231
OG0000951	Praz.g_00227	Prah.g_02236
OG0000952	Praz.g_00223	Prah.g_02241
OG0000953	Praz.g_00220	Prah.g_02245
OG0000954	Praz.g_00216	Prah.g_00167
OG0000955	Praz.g_00215	Prah.g_00166
OG0000956	Praz.g_00213	Prah.g_00164
OG0000957	Praz.g_00207	Prah.g_00152
OG0000958	Praz.g_00206	Prah.g_00151
OG0000959	Praz.g_00202	Prah.g_00146
OG0000960	Praz.g_00201	Prah.g_00145
OG0000961	Praz.g_00199	Prah.g_00136
OG0000962	Praz.g_00197	Prah.g_00134
OG0000963	Praz.g_00193	Prah.g_00129
OG0000964	Praz.g_00192	Prah.g_00128
OG0000965	Praz.g_00191	Prah.g_00127
OG0000966	Praz.g_00184	Prah.g_00086
OG0000967	Praz.g_00179	Prah.g_00079
OG0000968	Praz.g_00177	Prah.g_00076
OG0000969	Praz.g_00176	Prah.g_00074
OG0000970	Praz.g_00175	Prah.g_00073
OG0000971	Praz.g_00174	Prah.g_00071
OG0000972	Praz.g_00173	Prah.g_00070
OG0000973	Praz.g_00172	Prah.g_00068
OG0000974	Praz.g_00171	Prah.g_00067
OG0000975	Praz.g_00170	Prah.g_00066
OG0000976	Praz.g_00169	Prah.g_00065
OG0000977	Praz.g_00168	Prah.g_00063
OG0000978	Praz.g_00167	Prah.g_00062
OG0000979	Praz.g_00164	Prah.g_00059
OG0000980	Praz.g_00162	Prah.g_00055
OG0000981	Praz.g_00160	Prah.g_00052
OG0000982	Praz.g_00158	Prah.g_02491
OG0000983	Praz.g_00157	Prah.g_02492
OG0000984	Praz.g_00156	Prah.g_02493
OG0000985	Praz.g_00153	Prah.g_02497
OG0000986	Praz.g_00151	Prah.g_02499
OG0000987	Praz.g_00150	Prah.g_02501
OG0000988	Praz.g_00147	Prah.g_02505
OG0000989	Praz.g_00143	Prah.g_02513
OG0000990	Praz.g_00140	Prah.g_02536
OG0000991	Praz.g_00139	Prah.g_02540
OG0000992	Praz.g_00137	Prah.g_02543
OG0000993	Praz.g_00136	Prah.g_02544
OG0000994	Praz.g_00135	Prah.g_02547
OG0000995	Praz.g_00131	Prah.g_02552
OG0000996	Praz.g_00130	Prah.g_02565
OG0000997	Praz.g_00129	Prah.g_02574
OG0000998	Praz.g_00127	Prah.g_02576
OG0000999	Praz.g_00126	Prah.g_02577
OG0001000	Praz.g_00123	Prah.g_02580
OG0001001	Praz.g_00121	Prah.g_02584
OG0001002	Praz.g_00117	Prah.g_02591
OG0001003	Praz.g_00357	Prah.g_02593
OG0001004	Praz.g_00358	Prah.g_02594
OG0001005	Praz.g_00359	Prah.g_02596
OG0001006	Praz.g_00363	Prah.g_02602
OG0001007	Praz.g_00365	Prah.g_02604
OG0001008	Praz.g_01891	Prah.g_00231
OG0001009	Praz.g_00392	Prah.g_00033
OG0001010	Praz.g_00393	Prah.g_00034
OG0001011	Praz.g_00394	Prah.g_00036
OG0001012	Praz.g_00409	Prah.g_02488
OG0001013	Praz.g_00414	Prah.g_02466
OG0001014	Praz.g_00417	Prah.g_02454
OG0001015	Praz.g_00418	Prah.g_02453
OG0001016	Praz.g_00433	Prah.g_01843
OG0001017	Praz.g_00437	Prah.g_01849
OG0001018	Praz.g_00440	Prah.g_01851
OG0001019	Praz.g_00449	Prah.g_01867
OG0001020	Praz.g_00450	Prah.g_01873
OG0001021	Praz.g_00451	Prah.g_01877
OG0001022	Praz.g_00454	Prah.g_01882
OG0001023	Praz.g_00455	Prah.g_01883
OG0001024	Praz.g_00458	Prah.g_01887
OG0001025	Praz.g_00464	Prah.g_01894
OG0001026	Praz.g_00471	Prah.g_01908
OG0001027	Praz.g_00472	Prah.g_00195
OG0001028	Praz.g_00474	Prah.g_00193
OG0001029	Praz.g_00475	Prah.g_00191
OG0001030	Praz.g_00490	Prah.g_02257
OG0001031	Praz.g_00546	Prah.g_02336
OG0001032	Praz.g_00547	Prah.g_02339
OG0001033	Praz.g_00568	Prah.g_02372
OG0001034	Praz.g_00596	Prah.g_01779
OG0001035	Praz.g_00614	Prah.g_02099
OG0001036	Praz.g_00618	Prah.g_02103
OG0001037	Praz.g_00619	Prah.g_02105
OG0001038	Praz.g_00636	Prah.g_02132
OG0001039	Praz.g_00639	Prah.g_02135
OG0001040	Praz.g_00641	Prah.g_02138
OG0001041	Praz.g_00645	Prah.g_02143
OG0001042	Praz.g_00661	Prah.g_02168
OG0001043	Praz.g_00662	Prah.g_02170
OG0001044	Praz.g_00690	Prah.g_01941
OG0001045	Praz.g_00344	Prah.g_01929
OG0001046	Praz.g_00795	Prah.g_01661
OG0001047	Praz.g_01889	Prah.g_00233
OG0001048	Praz.g_01888	Prah.g_00234
OG0001049	Praz.g_01886	Prah.g_00237
OG0001050	Praz.g_01885	Prah.g_00238
OG0001051	Praz.g_01884	Prah.g_00239
OG0001052	Praz.g_01857	Prah.g_00308
OG0001053	Praz.g_01845	Prah.g_01563
OG0001054	Praz.g_01830	Prah.g_01545
OG0001055	Praz.g_01811	Prah.g_01524
OG0001056	Praz.g_01792	Prah.g_01496
OG0001057	Praz.g_01787	Prah.g_01482
OG0001058	Praz.g_01779	Prah.g_01468
OG0001059	Praz.g_01775	Prah.g_01464
OG0001060	Praz.g_01768	Prah.g_01458
OG0001061	Praz.g_01755	Prah.g_01440
OG0001062	Praz.g_01753	Prah.g_01438
OG0001063	Praz.g_01751	Prah.g_01434
OG0001064	Praz.g_01750	Prah.g_01433
OG0001065	Praz.g_01749	Prah.g_01432
OG0001066	Praz.g_01748	Prah.g_01431
OG0001067	Praz.g_01747	Prah.g_01430
OG0001068	Praz.g_01746	Prah.g_01429
OG0001069	Praz.g_01745	Prah.g_01428
OG0001070	Praz.g_01742	Prah.g_01424
OG0001071	Praz.g_01741	Prah.g_01423
OG0001072	Praz.g_01740	Prah.g_01418
OG0001073	Praz.g_01726	Prah.g_01399
OG0001074	Praz.g_01715	Prah.g_00532
OG0001075	Praz.g_01714	Prah.g_00531
OG0001076	Praz.g_01706	Prah.g_00523
OG0001077	Praz.g_01702	Prah.g_00513
OG0001078	Praz.g_01694	Prah.g_00500
OG0001079	Praz.g_01683	Prah.g_00482
OG0001080	Praz.g_01677	Prah.g_00472
OG0001081	Praz.g_01675	Prah.g_00465
OG0001082	Praz.g_01674	Prah.g_00464
OG0001083	Praz.g_01669	Prah.g_00456
OG0001084	Praz.g_01668	Prah.g_00455
OG0001085	Praz.g_01660	Prah.g_00444
OG0001086	Praz.g_01659	Prah.g_00442
OG0001087	Praz.g_01642	Prah.g_00968
OG0001088	Praz.g_01641	Prah.g_00972
OG0001089	Praz.g_01633	Prah.g_01025
OG0001090	Praz.g_01606	Prah.g_00886
OG0001091	Praz.g_01604	Prah.g_00884
OG0001092	Praz.g_01603	Prah.g_00882
OG0001093	Praz.g_01598	Prah.g_00878
OG0001094	Praz.g_01518	Prah.g_00673
OG0001095	Praz.g_01499	Prah.g_00654
OG0001096	Praz.g_01486	Prah.g_00637
OG0001097	Praz.g_01467	Prah.g_00593
OG0001098	Praz.g_01452	Prah.g_00743
OG0001099	Praz.g_01420	Prah.g_00192
OG0001100	Praz.g_01416	Prah.g_00740
OG0001101	Praz.g_01414	Prah.g_00739
OG0001102	Praz.g_01411	Prah.g_00736
OG0001103	Praz.g_01409	Prah.g_00734
OG0001104	Praz.g_01387	Prah.g_00684
OG0001105	Praz.g_01383	Prah.g_00689
OG0001106	Praz.g_01359	Prah.g_00784
OG0001107	Praz.g_01352	Prah.g_00794
OG0001108	Praz.g_01348	Prah.g_00801
OG0001109	Praz.g_01347	Prah.g_00803
OG0001110	Praz.g_01345	Prah.g_00806
OG0001111	Praz.g_01344	Prah.g_00808
OG0001112	Praz.g_01343	Prah.g_00810
OG0001113	Praz.g_01342	Prah.g_00811
OG0001114	Praz.g_01341	Prah.g_00812
OG0001115	Praz.g_01339	Prah.g_00814
OG0001116	Praz.g_01338	Prah.g_00815
OG0001117	Praz.g_01337	Prah.g_00816
OG0001118	Praz.g_01336	Prah.g_00817
OG0001119	Praz.g_01335	Prah.g_00818
OG0001120	Praz.g_01333	Prah.g_00821
OG0001122	Praz.g_01305	Prah.g_00849
OG0001123	Praz.g_01301	Prah.g_00856
OG0001124	Praz.g_01299	Prah.g_00858
OG0001125	Praz.g_01298	Prah.g_00860
OG0001126	Praz.g_01287	Prah.g_00903
OG0001127	Praz.g_01286	Prah.g_00904
OG0001128	Praz.g_01284	Prah.g_00907
OG0001129	Praz.g_01283	Prah.g_00908
OG0001130	Praz.g_01282	Prah.g_00909
OG0001131	Praz.g_00096	Prah.g_00893
OG0001132	Praz.g_00105	Prah.g_00539
OG0001133	Praz.g_00040	Prah.g_00521
OG0001134	Praz.g_00025	Prah.g_02524
OG0001136	Praz.g_00758	Prah.g_01324
OG0001137	Praz.g_00746	Prah.g_01305
OG0001138	Praz.g_00728	Prah.g_01253
OG0001139	Praz.g_00727	Prah.g_01251
OG0001140	Praz.g_00726	Prah.g_01250
OG0001141	Praz.g_00725	Prah.g_01249
OG0001142	Praz.g_00724	Prah.g_01248
OG0001143	Praz.g_00717	Prah.g_01264
OG0001144	Praz.g_00712	Prah.g_01273
OG0001145	Praz.g_01188	Prah.g_01353
OG0001146	Praz.g_01176	Prah.g_01369
OG0001147	Praz.g_01153	Prah.g_00323
OG0001148	Praz.g_01137	Prah.g_01577
OG0001149	Praz.g_01136	Prah.g_01578
OG0001150	Praz.g_01135	Prah.g_01579
OG0001151	Praz.g_01124	Prah.g_01591
OG0001152	Praz.g_01123	Prah.g_01592
OG0001153	Praz.g_01009	Prah.g_00366
OG0001154	Praz.g_01008	Prah.g_00365
OG0001155	Praz.g_00996	Prah.g_01617
OG0001156	Praz.g_00993	Prah.g_01620
OG0001157	Praz.g_00992	Prah.g_00538
OG0001158	Praz.g_00991	Prah.g_01621
OG0001159	Praz.g_00990	Prah.g_01622
OG0001160	Praz.g_00966	Prah.g_01651
OG0001161	Praz.g_00953	Prah.g_00541
OG0001162	Praz.g_00942	Prah.g_01050
OG0001163	Praz.g_00885	Prah.g_01665
OG0001164	Praz.g_00881	Prah.g_01670
OG0001165	Praz.g_00878	Prah.g_01673
OG0001166	Praz.g_00858	Prah.g_01699
OG0001167	Praz.g_00841	Prah.g_01725
OG0001168	Praz.g_00839	Prah.g_01727
OG0001169	Praz.g_00837	Prah.g_01729
OG0001170	Praz.g_00835	Prah.g_01731
OG0001171	Praz.g_00826	Prah.g_01742
OG0001172	Praz.g_00332	Prah.g_02068
OG0001173	Praz.g_00331	Prah.g_02067
OG0001174	Praz.g_00323	Prah.g_02059
OG0001175	Praz.g_00322	Prah.g_02058
