Orthogroup	Praz	Syao
OG0000600	Praz.g_01685	Syao.g_00909
OG0000601	Praz.g_01684	Syao.g_00910
OG0000602	Praz.g_01682	Syao.g_00914
OG0000603	Praz.g_01681	Syao.g_00915
OG0000604	Praz.g_01680	Syao.g_00918
OG0000606	Praz.g_01676	Syao.g_00924
OG0000607	Praz.g_01673	Syao.g_00927
OG0000608	Praz.g_01672	Syao.g_00928
OG0000609	Praz.g_01671	Syao.g_00930
OG0000610	Praz.g_01666	Syao.g_00940
OG0000611	Praz.g_01663	Syao.g_00943
OG0000612	Praz.g_01662	Syao.g_00944
OG0000613	Praz.g_01657	Syao.g_01979
OG0000614	Praz.g_01638	Syao.g_00375
OG0000615	Praz.g_01630	Syao.g_00978
OG0000616	Praz.g_01626	Syao.g_02342
OG0000617	Praz.g_01601	Syao.g_00486
OG0000618	Praz.g_01600	Syao.g_00485
OG0000619	Praz.g_01599	Syao.g_00484
OG0000620	Praz.g_01596	Syao.g_00479
OG0000621	Praz.g_01595	Syao.g_00478
OG0000622	Praz.g_01594	Syao.g_00476
OG0000623	Praz.g_01593	Syao.g_00475
OG0000624	Praz.g_01592	Syao.g_00473
OG0000625	Praz.g_01591	Syao.g_00472
OG0000626	Praz.g_01590	Syao.g_00471
OG0000627	Praz.g_01589	Syao.g_00567
OG0000628	Praz.g_01588	Syao.g_00566
OG0000629	Praz.g_01587	Syao.g_00590
OG0000630	Praz.g_01584	Syao.g_00585
OG0000631	Praz.g_01521	Syao.g_00644
OG0000632	Praz.g_01520	Syao.g_00643
OG0000633	Praz.g_01519	Syao.g_00642
OG0000634	Praz.g_01516	Syao.g_00752
OG0000635	Praz.g_01515	Syao.g_00753
OG0000636	Praz.g_01513	Syao.g_00755
OG0000637	Praz.g_01511	Syao.g_00757
OG0000638	Praz.g_01510	Syao.g_00758
OG0000639	Praz.g_01509	Syao.g_00759
OG0000640	Praz.g_01508	Syao.g_00760
OG0000641	Praz.g_01504	Syao.g_00764
OG0000642	Praz.g_01503	Syao.g_00765
OG0000643	Praz.g_01502	Syao.g_00767
OG0000644	Praz.g_01501	Syao.g_00768
OG0000645	Praz.g_01500	Syao.g_00770
OG0000646	Praz.g_01498	Syao.g_00773
OG0000647	Praz.g_01497	Syao.g_00775
OG0000648	Praz.g_01495	Syao.g_00777
OG0000649	Praz.g_01494	Syao.g_00778
OG0000650	Praz.g_01493	Syao.g_00779
OG0000651	Praz.g_01492	Syao.g_00780
OG0000652	Praz.g_01491	Syao.g_00781
OG0000653	Praz.g_01489	Syao.g_00783
OG0000654	Praz.g_01488	Syao.g_00784
OG0000655	Praz.g_01487	Syao.g_00785
OG0000656	Praz.g_01484	Syao.g_00789
OG0000657	Praz.g_01476	Syao.g_00435
OG0000658	Praz.g_01475	Syao.g_00560
OG0000659	Praz.g_01474	Syao.g_00559
OG0000660	Praz.g_01470	Syao.g_00555
OG0000661	Praz.g_01468	Syao.g_00553
OG0000662	Praz.g_01466	Syao.g_00535
OG0000663	Praz.g_01464	Syao.g_00532
OG0000664	Praz.g_01463	Syao.g_00530
OG0000665	Praz.g_01459	Syao.g_01436
OG0000666	Praz.g_01458	Syao.g_02120
OG0000667	Praz.g_01454	Syao.g_01375
OG0000668	Praz.g_01424	Syao.g_02678
OG0000669	Praz.g_01417	Syao.g_00955
OG0000670	Praz.g_01415	Syao.g_00958
OG0000671	Praz.g_01413	Syao.g_00960
OG0000672	Praz.g_01410	Syao.g_00963
OG0000673	Praz.g_01407	Syao.g_00966
OG0000674	Praz.g_01405	Syao.g_00968
OG0000675	Praz.g_01404	Syao.g_00969
OG0000676	Praz.g_01402	Syao.g_00971
OG0000677	Praz.g_01401	Syao.g_00972
OG0000678	Praz.g_01399	Syao.g_00974
OG0000679	Praz.g_01395	Syao.g_00981
OG0000680	Praz.g_01394	Syao.g_00982
OG0000681	Praz.g_01392	Syao.g_00985
OG0000682	Praz.g_01391	Syao.g_00986
OG0000683	Praz.g_01390	Syao.g_00987
OG0000684	Praz.g_01388	Syao.g_00990
OG0000685	Praz.g_01386	Syao.g_00733
OG0000686	Praz.g_01385	Syao.g_00734
OG0000687	Praz.g_01384	Syao.g_00735
OG0000688	Praz.g_01381	Syao.g_00741
OG0000689	Praz.g_01380	Syao.g_00743
OG0000690	Praz.g_01379	Syao.g_00744
OG0000691	Praz.g_01378	Syao.g_00745
OG0000692	Praz.g_01376	Syao.g_00747
OG0000693	Praz.g_01375	Syao.g_00748
OG0000694	Praz.g_01374	Syao.g_00749
OG0000695	Praz.g_01372	Syao.g_00639
OG0000696	Praz.g_01371	Syao.g_00638
OG0000697	Praz.g_01370	Syao.g_00636
OG0000698	Praz.g_01367	Syao.g_00633
OG0000699	Praz.g_01366	Syao.g_00631
OG0000700	Praz.g_01365	Syao.g_00630
OG0000701	Praz.g_01364	Syao.g_00629
OG0000702	Praz.g_01362	Syao.g_00705
OG0000703	Praz.g_01361	Syao.g_00693
OG0000704	Praz.g_01360	Syao.g_00689
OG0000705	Praz.g_01356	Syao.g_00682
OG0000706	Praz.g_01355	Syao.g_00681
OG0000707	Praz.g_01354	Syao.g_00680
OG0000708	Praz.g_01353	Syao.g_00677
OG0000709	Praz.g_01349	Syao.g_00670
OG0000710	Praz.g_01346	Syao.g_00666
OG0000711	Praz.g_01329	Syao.g_00815
OG0000712	Praz.g_01327	Syao.g_00813
OG0000713	Praz.g_01326	Syao.g_00812
OG0000714	Praz.g_01325	Syao.g_00810
OG0000715	Praz.g_01323	Syao.g_00808
OG0000716	Praz.g_01321	Syao.g_00804
OG0000717	Praz.g_01320	Syao.g_00803
OG0000718	Praz.g_01308	Syao.g_00794
OG0000719	Praz.g_01306	Syao.g_00444
OG0000720	Praz.g_01297	Syao.g_00457
OG0000721	Praz.g_01294	Syao.g_00459
OG0000722	Praz.g_01293	Syao.g_00460
OG0000723	Praz.g_01290	Syao.g_00469
OG0000724	Praz.g_01281	Syao.g_00513
OG0000725	Praz.g_00067	Syao.g_00385
OG0000726	Praz.g_00068	Syao.g_00384
OG0000727	Praz.g_00069	Syao.g_00383
OG0000728	Praz.g_00071	Syao.g_00381
OG0000729	Praz.g_00116	Syao.g_02190
OG0000730	Praz.g_00060	Syao.g_01880
OG0000731	Praz.g_00056	Syao.g_01868
OG0000732	Praz.g_00046	Syao.g_02218
OG0000733	Praz.g_00024	Syao.g_01427
OG0000734	Praz.g_00007	Syao.g_02592
OG0000735	Praz.g_00005	Syao.g_00140
OG0000736	Praz.g_00004	Syao.g_00139
OG0000737	Praz.g_00003	Syao.g_00138
OG0000738	Praz.g_00762	Syao.g_00132
OG0000739	Praz.g_00761	Syao.g_00131
OG0000740	Praz.g_00760	Syao.g_00130
OG0000741	Praz.g_00759	Syao.g_00127
OG0000742	Praz.g_00756	Syao.g_00124
OG0000743	Praz.g_00754	Syao.g_00217
OG0000744	Praz.g_00753	Syao.g_00216
OG0000745	Praz.g_00751	Syao.g_00213
OG0000746	Praz.g_00749	Syao.g_00210
OG0000747	Praz.g_00748	Syao.g_00208
OG0000748	Praz.g_00745	Syao.g_00193
OG0000749	Praz.g_00744	Syao.g_00192
OG0000750	Praz.g_00743	Syao.g_00191
OG0000751	Praz.g_00741	Syao.g_00185
OG0000752	Praz.g_00739	Syao.g_00183
OG0000753	Praz.g_00736	Syao.g_00180
OG0000754	Praz.g_00733	Syao.g_00175
OG0000755	Praz.g_00730	Syao.g_00021
OG0000756	Praz.g_00729	Syao.g_00229
OG0000757	Praz.g_00723	Syao.g_00252
OG0000758	Praz.g_00722	Syao.g_00251
OG0000759	Praz.g_00721	Syao.g_00250
OG0000760	Praz.g_00720	Syao.g_00249
OG0000761	Praz.g_00719	Syao.g_00248
OG0000762	Praz.g_00718	Syao.g_00246
OG0000763	Praz.g_00716	Syao.g_00242
OG0000764	Praz.g_00715	Syao.g_00241
OG0000765	Praz.g_00706	Syao.g_00267
OG0000766	Praz.g_00705	Syao.g_00266
OG0000767	Praz.g_00703	Syao.g_00264
OG0000768	Praz.g_00702	Syao.g_00263
OG0000769	Praz.g_00700	Syao.g_00261
OG0000770	Praz.g_00698	Syao.g_00257
OG0000771	Praz.g_01936	Syao.g_00506
OG0000772	Praz.g_01205	Syao.g_01523
OG0000773	Praz.g_01189	Syao.g_01447
OG0000774	Praz.g_01187	Syao.g_01442
OG0000775	Praz.g_01185	Syao.g_01440
OG0000776	Praz.g_01184	Syao.g_01439
OG0000777	Praz.g_01183	Syao.g_01438
OG0000778	Praz.g_01182	Syao.g_01437
OG0000779	Praz.g_01178	Syao.g_01469
OG0000780	Praz.g_01177	Syao.g_01456
OG0000781	Praz.g_01174	Syao.g_01452
OG0000782	Praz.g_01173	Syao.g_01451
OG0000783	Praz.g_01172	Syao.g_01450
OG0000784	Praz.g_01171	Syao.g_01449
OG0000785	Praz.g_01169	Syao.g_01481
OG0000786	Praz.g_01167	Syao.g_01473
OG0000787	Praz.g_01166	Syao.g_01472
OG0000788	Praz.g_01152	Syao.g_00870
OG0000789	Praz.g_01149	Syao.g_00623
OG0000790	Praz.g_01134	Syao.g_00041, Syao.g_00315
OG0000791	Praz.g_01132	Syao.g_00043
OG0000792	Praz.g_01131	Syao.g_00044
OG0000793	Praz.g_01128	Syao.g_02700
OG0000794	Praz.g_01127	Syao.g_02703
OG0000795	Praz.g_01126	Syao.g_02704
OG0000796	Praz.g_01122	Syao.g_02708
OG0000797	Praz.g_01121	Syao.g_02709
OG0000799	Praz.g_01059	Syao.g_01525
OG0000800	Praz.g_01058	Syao.g_01526
OG0000801	Praz.g_01057	Syao.g_01527
OG0000802	Praz.g_01055	Syao.g_01531
OG0000803	Praz.g_01053	Syao.g_01534
OG0000804	Praz.g_01052	Syao.g_01537
OG0000805	Praz.g_01050	Syao.g_01502
OG0000806	Praz.g_01048	Syao.g_01504
OG0000807	Praz.g_01047	Syao.g_01506
OG0000808	Praz.g_01046	Syao.g_01507
OG0000809	Praz.g_01043	Syao.g_01511
OG0000810	Praz.g_01042	Syao.g_01482
OG0000811	Praz.g_01038	Syao.g_01490
OG0000812	Praz.g_01036	Syao.g_01492
OG0000813	Praz.g_01035	Syao.g_01493
OG0000814	Praz.g_01033	Syao.g_01495
OG0000815	Praz.g_01032	Syao.g_01499
OG0000816	Praz.g_01030	Syao.g_01471
OG0000817	Praz.g_01029	Syao.g_01519
OG0000818	Praz.g_01024	Syao.g_00062
OG0000819	Praz.g_01023	Syao.g_00063
OG0000820	Praz.g_01022	Syao.g_00064
OG0000821	Praz.g_01018	Syao.g_00070
OG0000822	Praz.g_01017	Syao.g_00072
OG0000823	Praz.g_01016	Syao.g_00073
OG0000824	Praz.g_01013	Syao.g_00079
OG0000825	Praz.g_01012	Syao.g_00080
OG0000826	Praz.g_01011	Syao.g_00081
OG0000827	Praz.g_01010	Syao.g_00082
OG0000828	Praz.g_01007	Syao.g_00085
OG0000829	Praz.g_01006	Syao.g_00086
OG0000830	Praz.g_01005	Syao.g_00087
OG0000831	Praz.g_01003	Syao.g_00089
OG0000832	Praz.g_00997	Syao.g_01696
OG0000833	Praz.g_00989	Syao.g_01612
OG0000834	Praz.g_00988	Syao.g_01610
OG0000835	Praz.g_00987	Syao.g_01609
OG0000836	Praz.g_00986	Syao.g_01606
OG0000837	Praz.g_00985	Syao.g_01605
OG0000838	Praz.g_00983	Syao.g_01601
OG0000839	Praz.g_00982	Syao.g_01600
OG0000840	Praz.g_00981	Syao.g_01599
OG0000841	Praz.g_00980	Syao.g_01598
OG0000842	Praz.g_00979	Syao.g_01597
OG0000843	Praz.g_00978	Syao.g_01596
OG0000844	Praz.g_00977	Syao.g_01594
OG0000845	Praz.g_00976	Syao.g_01593
OG0000846	Praz.g_00975	Syao.g_01592
OG0000847	Praz.g_00974	Syao.g_01591
OG0000848	Praz.g_00973	Syao.g_01589
OG0000849	Praz.g_00972	Syao.g_01588
OG0000850	Praz.g_00970	Syao.g_01585
OG0000851	Praz.g_00969	Syao.g_01582
OG0000852	Praz.g_00968	Syao.g_01581
OG0000853	Praz.g_00964	Syao.g_01577
OG0000854	Praz.g_00962	Syao.g_01575
OG0000855	Praz.g_00961	Syao.g_01574
OG0000856	Praz.g_00946	Syao.g_01327
OG0000857	Praz.g_00918	Syao.g_00774
OG0000858	Praz.g_00883	Syao.g_01567
OG0000859	Praz.g_00882	Syao.g_01566
OG0000860	Praz.g_00875	Syao.g_01552
OG0000861	Praz.g_00874	Syao.g_01551
OG0000862	Praz.g_00873	Syao.g_01542
OG0000863	Praz.g_00871	Syao.g_01540
OG0000864	Praz.g_00870	Syao.g_01017
OG0000866	Praz.g_00868	Syao.g_01686
OG0000867	Praz.g_00867	Syao.g_01685
OG0000868	Praz.g_00866	Syao.g_01682
OG0000869	Praz.g_00862	Syao.g_01677
OG0000870	Praz.g_00857	Syao.g_01672
OG0000871	Praz.g_00856	Syao.g_01671
OG0000872	Praz.g_00855	Syao.g_01665
OG0000873	Praz.g_00852	Syao.g_01662
OG0000874	Praz.g_00849	Syao.g_01660
OG0000875	Praz.g_00848	Syao.g_01658
OG0000876	Praz.g_00847	Syao.g_00536
OG0000877	Praz.g_00845	Syao.g_01654
OG0000878	Praz.g_00844	Syao.g_01653
OG0000879	Praz.g_00843	Syao.g_01652
OG0000880	Praz.g_00842	Syao.g_01651
OG0000881	Praz.g_00838	Syao.g_01647
OG0000882	Praz.g_00833	Syao.g_01642
OG0000883	Praz.g_00831	Syao.g_01638
OG0000884	Praz.g_00830	Syao.g_01636
OG0000885	Praz.g_00829	Syao.g_01635
OG0000886	Praz.g_00828	Syao.g_01634
OG0000887	Praz.g_00827	Syao.g_01633
OG0000888	Praz.g_00825	Syao.g_01631
OG0000889	Praz.g_00823	Syao.g_01629
OG0000890	Praz.g_00822	Syao.g_01626
OG0000891	Praz.g_00821	Syao.g_01625
OG0000892	Praz.g_00340	Syao.g_01695
OG0000893	Praz.g_00335	Syao.g_01934
OG0000894	Praz.g_00333	Syao.g_01937
OG0000895	Praz.g_00330	Syao.g_01916
OG0000896	Praz.g_00329	Syao.g_01917
OG0000897	Praz.g_00327	Syao.g_01919
OG0000898	Praz.g_00326	Syao.g_01920
OG0000899	Praz.g_00325	Syao.g_01921
OG0000900	Praz.g_00324	Syao.g_01922
OG0000901	Praz.g_00321	Syao.g_01927
OG0000902	Praz.g_00319	Syao.g_01929
OG0000903	Praz.g_00316	Syao.g_01798
OG0000904	Praz.g_00314	Syao.g_01804
OG0000905	Praz.g_00309	Syao.g_01862
OG0000906	Praz.g_00308	Syao.g_01931
OG0000907	Praz.g_00305	Syao.g_01796
OG0000908	Praz.g_00302	Syao.g_01793
OG0000909	Praz.g_00301	Syao.g_01792
OG0000910	Praz.g_00300	Syao.g_01791
OG0000911	Praz.g_00298	Syao.g_01789
OG0000912	Praz.g_00297	Syao.g_01788
OG0000913	Praz.g_00296	Syao.g_01787
OG0000914	Praz.g_00295	Syao.g_01786
OG0000915	Praz.g_00294	Syao.g_01784
OG0000916	Praz.g_00293	Syao.g_01783
OG0000917	Praz.g_00292	Syao.g_01782
OG0000918	Praz.g_00291	Syao.g_01781
OG0000919	Praz.g_00290	Syao.g_01780
OG0000920	Praz.g_00289	Syao.g_01779
OG0000921	Praz.g_00288	Syao.g_01778
OG0000922	Praz.g_00287	Syao.g_01777
OG0000923	Praz.g_00283	Syao.g_01772
OG0000924	Praz.g_00282	Syao.g_01771
OG0000925	Praz.g_00281	Syao.g_01770
OG0000926	Praz.g_00280	Syao.g_01769
OG0000927	Praz.g_00278	Syao.g_01767
OG0000928	Praz.g_00277	Syao.g_01766
OG0000929	Praz.g_00276	Syao.g_01765
OG0000930	Praz.g_00275	Syao.g_01764
OG0000931	Praz.g_00274	Syao.g_01763
OG0000932	Praz.g_00273	Syao.g_01762
OG0000933	Praz.g_00269	Syao.g_01811
OG0000934	Praz.g_00267	Syao.g_01809
OG0000935	Praz.g_00266	Syao.g_01808
OG0000936	Praz.g_00265	Syao.g_01843
OG0000937	Praz.g_00264	Syao.g_01842
OG0000938	Praz.g_00262	Syao.g_01839
OG0000939	Praz.g_00261	Syao.g_01838
OG0000940	Praz.g_00254	Syao.g_01830
OG0000941	Praz.g_00252	Syao.g_01828
OG0000942	Praz.g_00250	Syao.g_01826
OG0000943	Praz.g_00249	Syao.g_01824
OG0000944	Praz.g_00248	Syao.g_01822
OG0000945	Praz.g_00247	Syao.g_01821
OG0000946	Praz.g_00242	Syao.g_01852
OG0000947	Praz.g_00240	Syao.g_01849
OG0000948	Praz.g_00239	Syao.g_01848
OG0000949	Praz.g_00236	Syao.g_01970
OG0000950	Praz.g_00231	Syao.g_01957
OG0000951	Praz.g_00227	Syao.g_02262
OG0000952	Praz.g_00223	Syao.g_02266
OG0000953	Praz.g_00220	Syao.g_02130
OG0000954	Praz.g_00216	Syao.g_02135
OG0000955	Praz.g_00215	Syao.g_02136
OG0000956	Praz.g_00213	Syao.g_02138
OG0000957	Praz.g_00207	Syao.g_01951
OG0000958	Praz.g_00206	Syao.g_01950
OG0000959	Praz.g_00202	Syao.g_01947
OG0000960	Praz.g_00201	Syao.g_01946
OG0000961	Praz.g_00199	Syao.g_02496
OG0000962	Praz.g_00197	Syao.g_02191
OG0000963	Praz.g_00193	Syao.g_02186
OG0000964	Praz.g_00192	Syao.g_02185
OG0000965	Praz.g_00191	Syao.g_02184
OG0000966	Praz.g_00184	Syao.g_02172
OG0000967	Praz.g_00179	Syao.g_02167
OG0000968	Praz.g_00177	Syao.g_02199
OG0000969	Praz.g_00176	Syao.g_02200
OG0000970	Praz.g_00175	Syao.g_02201
OG0000971	Praz.g_00174	Syao.g_02203
OG0000972	Praz.g_00173	Syao.g_02204
OG0000973	Praz.g_00172	Syao.g_02205
OG0000974	Praz.g_00171	Syao.g_02206
OG0000975	Praz.g_00170	Syao.g_02207
OG0000976	Praz.g_00169	Syao.g_02208
OG0000977	Praz.g_00168	Syao.g_02210
OG0000978	Praz.g_00167	Syao.g_02211
OG0000979	Praz.g_00164	Syao.g_02214
OG0000980	Praz.g_00162	Syao.g_02217
OG0000981	Praz.g_00160	Syao.g_02220
OG0000982	Praz.g_00158	Syao.g_02437
OG0000983	Praz.g_00157	Syao.g_02438
OG0000984	Praz.g_00156	Syao.g_02439
OG0000985	Praz.g_00153	Syao.g_02443
OG0000986	Praz.g_00151	Syao.g_02445
OG0000987	Praz.g_00150	Syao.g_02447
OG0000988	Praz.g_00147	Syao.g_02452
OG0000989	Praz.g_00143	Syao.g_02368
OG0000990	Praz.g_00140	Syao.g_02362
OG0000991	Praz.g_00139	Syao.g_02354
OG0000992	Praz.g_00137	Syao.g_02279
OG0000993	Praz.g_00136	Syao.g_02280
OG0000994	Praz.g_00135	Syao.g_02283
OG0000995	Praz.g_00131	Syao.g_02287
OG0000996	Praz.g_00130	Syao.g_02305
OG0000997	Praz.g_00129	Syao.g_02326
OG0000998	Praz.g_00127	Syao.g_02328
OG0000999	Praz.g_00126	Syao.g_02329
OG0001000	Praz.g_00123	Syao.g_02333
OG0001001	Praz.g_00121	Syao.g_02338
OG0001002	Praz.g_00117	Syao.g_02345
OG0001003	Praz.g_00357	Syao.g_02347
OG0001004	Praz.g_00358	Syao.g_02348
OG0001005	Praz.g_00359	Syao.g_02194
OG0001006	Praz.g_00363	Syao.g_02159
OG0001007	Praz.g_00365	Syao.g_02161
OG0001008	Praz.g_01891	Syao.g_01737
OG0001009	Praz.g_00392	Syao.g_02239
OG0001010	Praz.g_00393	Syao.g_02238
OG0001011	Praz.g_00394	Syao.g_02236
OG0001012	Praz.g_00409	Syao.g_00322
OG0001013	Praz.g_00414	Syao.g_02413
OG0001014	Praz.g_00417	Syao.g_02407
OG0001015	Praz.g_00418	Syao.g_02406
OG0001016	Praz.g_00433	Syao.g_02622
OG0001017	Praz.g_00437	Syao.g_02628
OG0001018	Praz.g_00440	Syao.g_02630
OG0001019	Praz.g_00449	Syao.g_02654
OG0001020	Praz.g_00450	Syao.g_02663
OG0001021	Praz.g_00451	Syao.g_02666
OG0001022	Praz.g_00454	Syao.g_02670
OG0001023	Praz.g_00455	Syao.g_02671
OG0001024	Praz.g_00458	Syao.g_01018
OG0001025	Praz.g_00464	Syao.g_02597
OG0001026	Praz.g_00471	Syao.g_02594
OG0001027	Praz.g_00472	Syao.g_02564
OG0001028	Praz.g_00474	Syao.g_02568
OG0001029	Praz.g_00475	Syao.g_02570
OG0001030	Praz.g_00490	Syao.g_02545
OG0001031	Praz.g_00546	Syao.g_02528
OG0001032	Praz.g_00547	Syao.g_02530
OG0001033	Praz.g_00568	Syao.g_01016
OG0001034	Praz.g_00596	Syao.g_01704
OG0001035	Praz.g_00614	Syao.g_02101
OG0001036	Praz.g_00618	Syao.g_02096
OG0001037	Praz.g_00619	Syao.g_02094
OG0001038	Praz.g_00636	Syao.g_02065
OG0001039	Praz.g_00639	Syao.g_02062
OG0001040	Praz.g_00641	Syao.g_02059
OG0001041	Praz.g_00645	Syao.g_02055
OG0001042	Praz.g_00661	Syao.g_02032
OG0001043	Praz.g_00662	Syao.g_02028
OG0001044	Praz.g_00690	Syao.g_01878
OG0001045	Praz.g_00344	Syao.g_01865
OG0001046	Praz.g_00795	Syao.g_00827
OG0001047	Praz.g_01889	Syao.g_01739
OG0001048	Praz.g_01888	Syao.g_01740
OG0001049	Praz.g_01886	Syao.g_01616
OG0001050	Praz.g_01885	Syao.g_01618
OG0001051	Praz.g_01884	Syao.g_01619
OG0001052	Praz.g_01857	Syao.g_02686
OG0001053	Praz.g_01845	Syao.g_00025
OG0001054	Praz.g_01830	Syao.g_00104
OG0001055	Praz.g_01811	Syao.g_00156
OG0001056	Praz.g_01792	Syao.g_01417
OG0001057	Praz.g_01787	Syao.g_00879
OG0001058	Praz.g_01779	Syao.g_00862
OG0001059	Praz.g_01775	Syao.g_00858
OG0001060	Praz.g_01768	Syao.g_00852
OG0001062	Praz.g_01753	Syao.g_01050
OG0001063	Praz.g_01751	Syao.g_01042
OG0001064	Praz.g_01750	Syao.g_01041
OG0001065	Praz.g_01749	Syao.g_01040
OG0001066	Praz.g_01748	Syao.g_01039
OG0001067	Praz.g_01747	Syao.g_01038
OG0001068	Praz.g_01746	Syao.g_01037
OG0001069	Praz.g_01745	Syao.g_01036
OG0001070	Praz.g_01742	Syao.g_01032
OG0001071	Praz.g_01741	Syao.g_01031
OG0001072	Praz.g_01740	Syao.g_01027
OG0001073	Praz.g_01726	Syao.g_00991
OG0001074	Praz.g_01715	Syao.g_00392
OG0001075	Praz.g_01714	Syao.g_00391
OG0001076	Praz.g_01706	Syao.g_01339
OG0001077	Praz.g_01702	Syao.g_01323
OG0001078	Praz.g_01694	Syao.g_00895
OG0001079	Praz.g_01683	Syao.g_00911
OG0001081	Praz.g_01675	Syao.g_00925
OG0001082	Praz.g_01674	Syao.g_00926
OG0001083	Praz.g_01669	Syao.g_00934
OG0001084	Praz.g_01668	Syao.g_00935
OG0001085	Praz.g_01660	Syao.g_00947
OG0001086	Praz.g_01659	Syao.g_00949
OG0001087	Praz.g_01642	Syao.g_01419
OG0001088	Praz.g_01641	Syao.g_00211
OG0001089	Praz.g_01633	Syao.g_00376
OG0001090	Praz.g_01606	Syao.g_00494
OG0001091	Praz.g_01604	Syao.g_00491
OG0001092	Praz.g_01603	Syao.g_00489
OG0001093	Praz.g_01598	Syao.g_00482
OG0001094	Praz.g_01518	Syao.g_00750
OG0001095	Praz.g_01499	Syao.g_00771
OG0001096	Praz.g_01486	Syao.g_00786
OG0001097	Praz.g_01467	Syao.g_00552
OG0001098	Praz.g_01452	Syao.g_00731
OG0001099	Praz.g_01420	Syao.g_02569
OG0001100	Praz.g_01416	Syao.g_00957
OG0001101	Praz.g_01414	Syao.g_00959
OG0001102	Praz.g_01411	Syao.g_00962
OG0001103	Praz.g_01409	Syao.g_00964
OG0001105	Praz.g_01383	Syao.g_00736
OG0001106	Praz.g_01359	Syao.g_00688
OG0001107	Praz.g_01352	Syao.g_00676
OG0001108	Praz.g_01348	Syao.g_00669
OG0001109	Praz.g_01347	Syao.g_00667
OG0001110	Praz.g_01345	Syao.g_00665
OG0001111	Praz.g_01344	Syao.g_00663
OG0001112	Praz.g_01343	Syao.g_00661
OG0001113	Praz.g_01342	Syao.g_00660
OG0001114	Praz.g_01341	Syao.g_00659
OG0001115	Praz.g_01339	Syao.g_00832
OG0001116	Praz.g_01338	Syao.g_00830
OG0001117	Praz.g_01337	Syao.g_00829
OG0001118	Praz.g_01336	Syao.g_00828
OG0001119	Praz.g_01335	Syao.g_00826
OG0001120	Praz.g_01333	Syao.g_00822
OG0001121	Praz.g_00027, Praz.g_01330	Syao.g_01294
OG0001122	Praz.g_01305	Syao.g_00445
OG0001123	Praz.g_01301	Syao.g_00451
OG0001124	Praz.g_01299	Syao.g_00453
OG0001125	Praz.g_01298	Syao.g_00456
OG0001126	Praz.g_01287	Syao.g_00504
OG0001127	Praz.g_01286	Syao.g_00505
OG0001128	Praz.g_01284	Syao.g_00508
OG0001129	Praz.g_01283	Syao.g_00510
OG0001130	Praz.g_01282	Syao.g_00511
OG0001131	Praz.g_00096	Syao.g_01387
OG0001132	Praz.g_00105	Syao.g_01221
OG0001133	Praz.g_00040	Syao.g_01333
OG0001134	Praz.g_00025	Syao.g_01428
OG0001135	Praz.g_00022	Syao.g_01424
OG0001136	Praz.g_00758	Syao.g_00126
OG0001137	Praz.g_00746	Syao.g_00194
OG0001138	Praz.g_00728	Syao.g_00227
OG0001139	Praz.g_00727	Syao.g_00225
OG0001140	Praz.g_00726	Syao.g_00224
OG0001141	Praz.g_00725	Syao.g_00254
OG0001142	Praz.g_00724	Syao.g_00253
OG0001143	Praz.g_00717	Syao.g_00243
OG0001144	Praz.g_00712	Syao.g_00276
OG0001145	Praz.g_01188	Syao.g_01446
OG0001146	Praz.g_01176	Syao.g_01455
OG0001147	Praz.g_01153	Syao.g_00095
OG0001148	Praz.g_01137	Syao.g_00038
OG0001149	Praz.g_01136	Syao.g_00039
OG0001150	Praz.g_01135	Syao.g_00040
OG0001151	Praz.g_01124	Syao.g_02706
OG0001152	Praz.g_01123	Syao.g_02707
OG0001153	Praz.g_01009	Syao.g_00083
OG0001154	Praz.g_01008	Syao.g_00084
OG0001155	Praz.g_00996	Syao.g_01747
OG0001156	Praz.g_00993	Syao.g_01744
OG0001157	Praz.g_00992	Syao.g_01743
OG0001158	Praz.g_00991	Syao.g_01742
OG0001159	Praz.g_00990	Syao.g_01741
OG0001160	Praz.g_00966	Syao.g_01579
OG0001161	Praz.g_00953	Syao.g_02373
OG0001162	Praz.g_00942	Syao.g_02650
OG0001163	Praz.g_00885	Syao.g_01571
OG0001164	Praz.g_00881	Syao.g_01564
OG0001165	Praz.g_00878	Syao.g_01559
OG0001166	Praz.g_00858	Syao.g_01673
OG0001167	Praz.g_00841	Syao.g_01006
OG0001168	Praz.g_00839	Syao.g_01648
OG0001169	Praz.g_00837	Syao.g_01646
OG0001170	Praz.g_00835	Syao.g_01644
OG0001171	Praz.g_00826	Syao.g_01632
OG0001172	Praz.g_00332	Syao.g_01914
OG0001173	Praz.g_00331	Syao.g_01915
OG0001174	Praz.g_00323	Syao.g_01923
OG0001175	Praz.g_00322	Syao.g_01924
OG0001176	Praz.g_00315	Syao.g_01799
OG0001177	Praz.g_00312	Syao.g_01802
OG0001178	Praz.g_00307	Syao.g_01541
OG0001179	Praz.g_00279	Syao.g_01768
OG0001180	Praz.g_00257	Syao.g_01833
OG0001181	Praz.g_00253	Syao.g_01829
OG0001182	Praz.g_00246	Syao.g_01820
OG0001183	Praz.g_00241	Syao.g_01851
OG0001184	Praz.g_00225	Syao.g_02264
OG0001185	Praz.g_00211	Syao.g_02147
OG0001186	Praz.g_00187	Syao.g_02173
