Orthogroup	Syan	Syaa
OG0000563	Syan.g_00859	Syaa.g_01943
OG0000564	Syan.g_00860	Syaa.g_01942
OG0000565	Syan.g_00864	Syaa.g_01939
OG0000566	Syan.g_00868	Syaa.g_01935
OG0000567	Syan.g_00872	Syaa.g_01931
OG0000568	Syan.g_00874	Syaa.g_01928
OG0000569	Syan.g_00875	Syaa.g_01925
OG0000570	Syan.g_00876	Syaa.g_01924
OG0000571	Syan.g_00879	Syaa.g_01920
OG0000572	Syan.g_00954	Syaa.g_01904
OG0000573	Syan.g_00963	Syaa.g_01896
OG0000574	Syan.g_00965	Syaa.g_01895
OG0000575	Syan.g_01003	Syaa.g_01891
OG0000576	Syan.g_01007	Syaa.g_01889
OG0000577	Syan.g_01008	Syaa.g_01888
OG0000578	Syan.g_01009	Syaa.g_01887
OG0000579	Syan.g_01010	Syaa.g_01886
OG0000580	Syan.g_01011	Syaa.g_01885
OG0000581	Syan.g_01018	Syaa.g_01879
OG0000582	Syan.g_01030	Syaa.g_01687
OG0000583	Syan.g_01029	Syaa.g_01686
OG0000584	Syan.g_01028	Syaa.g_01685
OG0000585	Syan.g_01024	Syaa.g_01683
OG0000586	Syan.g_01022	Syaa.g_01682
OG0000587	Syan.g_01020	Syaa.g_01680
OG0000588	Syan.g_00215	Syaa.g_01666
OG0000589	Syan.g_00016	Syaa.g_01662
OG0000590	Syan.g_00015	Syaa.g_01661
OG0000591	Syan.g_00003	Syaa.g_01653
OG0000592	Syan.g_00002	Syaa.g_01652
OG0000593	Syan.g_00820	Syaa.g_01638
OG0000594	Syan.g_00819	Syaa.g_01637
OG0000595	Syan.g_00818	Syaa.g_01636
OG0000596	Syan.g_00813	Syaa.g_01630
OG0000597	Syan.g_00810	Syaa.g_01627
OG0000598	Syan.g_00809	Syaa.g_01626
OG0000599	Syan.g_00802	Syaa.g_01623
OG0000600	Syan.g_00801	Syaa.g_01622
OG0000601	Syan.g_00800	Syaa.g_01621
OG0000602	Syan.g_00796	Syaa.g_01616
OG0000603	Syan.g_00795	Syaa.g_01615
OG0000604	Syan.g_00792	Syaa.g_01612
OG0000605	Syan.g_00783	Syaa.g_01447
OG0000606	Syan.g_00780	Syaa.g_01055
OG0000607	Syan.g_00777	Syaa.g_01058
OG0000608	Syan.g_00776	Syaa.g_01059
OG0000609	Syan.g_00774	Syaa.g_01061
OG0000610	Syan.g_00766	Syaa.g_01068
OG0000611	Syan.g_00763	Syaa.g_01071
OG0000612	Syan.g_00762	Syaa.g_01072
OG0000613	Syan.g_01965	Syaa.g_00199
OG0000614	Syan.g_00184	Syaa.g_00906
OG0000615	Syan.g_00728	Syaa.g_01113
OG0000616	Syan.g_01694	Syaa.g_02742
OG0000617	Syan.g_00324	Syaa.g_01244
OG0000618	Syan.g_00325	Syaa.g_01245
OG0000619	Syan.g_00326	Syaa.g_01246
OG0000620	Syan.g_00331	Syaa.g_01259
OG0000621	Syan.g_00332	Syaa.g_01260
OG0000622	Syan.g_00334	Syaa.g_01261
OG0000623	Syan.g_00335	Syaa.g_01262
OG0000624	Syan.g_00337	Syaa.g_01264
OG0000625	Syan.g_00338	Syaa.g_01265
OG0000626	Syan.g_00339	Syaa.g_01266
OG0000627	Syan.g_00465	Syaa.g_01414
OG0000628	Syan.g_00466	Syaa.g_01413
OG0000629	Syan.g_00469	Syaa.g_01410
OG0000630	Syan.g_00474	Syaa.g_01406
OG0000631	Syan.g_00484	Syaa.g_01400
OG0000632	Syan.g_00485	Syaa.g_01399
OG0000633	Syan.g_00489	Syaa.g_01397
OG0000634	Syan.g_00694	Syaa.g_01150
OG0000635	Syan.g_00693	Syaa.g_01151
OG0000636	Syan.g_00691	Syaa.g_01153
OG0000637	Syan.g_00689	Syaa.g_01155
OG0000638	Syan.g_00688	Syaa.g_01156
OG0000639	Syan.g_00687	Syaa.g_01157
OG0000640	Syan.g_00686	Syaa.g_01158
OG0000641	Syan.g_00682	Syaa.g_01162
OG0000642	Syan.g_00681	Syaa.g_01163
OG0000643	Syan.g_00679	Syaa.g_01165
OG0000644	Syan.g_00678	Syaa.g_01166
OG0000645	Syan.g_00676	Syaa.g_01184
OG0000646	Syan.g_00673	Syaa.g_01187
OG0000647	Syan.g_00671	Syaa.g_01189
OG0000648	Syan.g_00669	Syaa.g_01191
OG0000649	Syan.g_00668	Syaa.g_01192
OG0000650	Syan.g_00667	Syaa.g_01193
OG0000651	Syan.g_00666	Syaa.g_01194
OG0000652	Syan.g_00665	Syaa.g_01195
OG0000653	Syan.g_00663	Syaa.g_01197
OG0000654	Syan.g_00661	Syaa.g_01198
OG0000655	Syan.g_00660	Syaa.g_01199
OG0000656	Syan.g_00656	Syaa.g_01202
OG0000657	Syan.g_00375	Syaa.g_00838
OG0000658	Syan.g_00378	Syaa.g_00836
OG0000659	Syan.g_00379	Syaa.g_00835
OG0000660	Syan.g_00383	Syaa.g_00831
OG0000662	Syan.g_00392	Syaa.g_00827
OG0000663	Syan.g_00395	Syaa.g_00824
OG0000664	Syan.g_00397	Syaa.g_00823
OG0000665	Syan.g_00788	Syaa.g_01442
OG0000666	Syan.g_02100	Syaa.g_01448
OG0000668	Syan.g_00365	Syaa.g_01300
OG0000669	Syan.g_00751	Syaa.g_01084
OG0000670	Syan.g_00748	Syaa.g_01087
OG0000671	Syan.g_00746	Syaa.g_01089
OG0000672	Syan.g_00743	Syaa.g_01092
OG0000673	Syan.g_00740	Syaa.g_01095
OG0000674	Syan.g_00738	Syaa.g_01097
OG0000675	Syan.g_00737	Syaa.g_01098
OG0000676	Syan.g_00735	Syaa.g_01100
OG0000677	Syan.g_00734	Syaa.g_01101
OG0000678	Syan.g_00732	Syaa.g_01106
OG0000679	Syan.g_00724	Syaa.g_01116
OG0000680	Syan.g_00723	Syaa.g_01117
OG0000681	Syan.g_00720	Syaa.g_01120
OG0000682	Syan.g_00719	Syaa.g_01121
OG0000683	Syan.g_00718	Syaa.g_01122
OG0000684	Syan.g_00715	Syaa.g_01132
OG0000685	Syan.g_00713	Syaa.g_01134
OG0000686	Syan.g_00712	Syaa.g_01135
OG0000687	Syan.g_00711	Syaa.g_01136
OG0000688	Syan.g_00706	Syaa.g_01140
OG0000689	Syan.g_00704	Syaa.g_01142
OG0000690	Syan.g_00703	Syaa.g_01143
OG0000691	Syan.g_00702	Syaa.g_01144
OG0000692	Syan.g_00700	Syaa.g_01145
OG0000693	Syan.g_00698	Syaa.g_01146
OG0000694	Syan.g_00697	Syaa.g_01147
OG0000695	Syan.g_00492	Syaa.g_01395
OG0000696	Syan.g_00493	Syaa.g_01394
OG0000697	Syan.g_00495	Syaa.g_01392
OG0000698	Syan.g_00498	Syaa.g_01389
OG0000699	Syan.g_00500	Syaa.g_01387
OG0000700	Syan.g_00501	Syaa.g_01386
OG0000701	Syan.g_00502	Syaa.g_01385
OG0000702	Syan.g_00534	Syaa.g_01376
OG0000703	Syan.g_00546	Syaa.g_01375
OG0000704	Syan.g_00550	Syaa.g_01373
OG0000705	Syan.g_00557	Syaa.g_01365
OG0000706	Syan.g_00558	Syaa.g_01364
OG0000707	Syan.g_00559	Syaa.g_01363
OG0000708	Syan.g_00562	Syaa.g_01360
OG0000709	Syan.g_00570	Syaa.g_01351
OG0000710	Syan.g_00574	Syaa.g_01348
OG0000711	Syan.g_00607	Syaa.g_01320
OG0000712	Syan.g_00609	Syaa.g_01318
OG0000713	Syan.g_00610	Syaa.g_01317
OG0000714	Syan.g_00624	Syaa.g_01315
OG0000715	Syan.g_00626	Syaa.g_01313
OG0000716	Syan.g_00630	Syaa.g_01309
OG0000717	Syan.g_00631	Syaa.g_01308
OG0000718	Syan.g_00651	Syaa.g_01304
OG0000719	Syan.g_00367	Syaa.g_01302
OG0000720	Syan.g_00354	Syaa.g_01289
OG0000721	Syan.g_00352	Syaa.g_01287
OG0000722	Syan.g_00351	Syaa.g_01286
OG0000723	Syan.g_00341	Syaa.g_01268
OG0000724	Syan.g_00299	Syaa.g_00872
OG0000725	Syan.g_00194	Syaa.g_00882
OG0000726	Syan.g_00193	Syaa.g_00883
OG0000727	Syan.g_00192	Syaa.g_00884
OG0000728	Syan.g_00190	Syaa.g_00886
OG0000729	Syan.g_01885	Syaa.g_00100
OG0000730	Syan.g_02147	Syaa.g_02185
OG0000731	Syan.g_02135	Syaa.g_02173
OG0000732	Syan.g_01726	Syaa.g_00054
OG0000733	Syan.g_01147	Syaa.g_02621
OG0000734	Syan.g_02982	Syaa.g_02388
OG0000735	Syan.g_02713	Syaa.g_00754
OG0000736	Syan.g_02712	Syaa.g_00755
OG0000737	Syan.g_02711	Syaa.g_00756
OG0000738	Syan.g_02705	Syaa.g_00761
OG0000739	Syan.g_02704	Syaa.g_00762
OG0000740	Syan.g_02703	Syaa.g_00763
OG0000741	Syan.g_02700	Syaa.g_00766
OG0000742	Syan.g_02697	Syaa.g_00769
OG0000743	Syan.g_02694	Syaa.g_00771
OG0000744	Syan.g_02693	Syaa.g_00772
OG0000745	Syan.g_02690	Syaa.g_00774
OG0000746	Syan.g_02687	Syaa.g_00776
OG0000747	Syan.g_02685	Syaa.g_00777
OG0000748	Syan.g_02669	Syaa.g_00787
OG0000749	Syan.g_02668	Syaa.g_00789
OG0000750	Syan.g_02667	Syaa.g_00790
OG0000751	Syan.g_02661	Syaa.g_00797
OG0000752	Syan.g_02659	Syaa.g_00799
OG0000753	Syan.g_02656	Syaa.g_00802
OG0000754	Syan.g_02650	Syaa.g_01025
OG0000755	Syan.g_02641	Syaa.g_01005
OG0000756	Syan.g_02640	Syaa.g_01004
OG0000757	Syan.g_02623	Syaa.g_00996
OG0000758	Syan.g_02622	Syaa.g_00995
OG0000759	Syan.g_02621	Syaa.g_00994
OG0000760	Syan.g_02620	Syaa.g_00993
OG0000761	Syan.g_02619	Syaa.g_00992
OG0000762	Syan.g_02617	Syaa.g_00988
OG0000763	Syan.g_02615	Syaa.g_00986
OG0000764	Syan.g_02614	Syaa.g_00985
OG0000765	Syan.g_02587	Syaa.g_00968
OG0000766	Syan.g_02586	Syaa.g_00967
OG0000767	Syan.g_02584	Syaa.g_00965
OG0000768	Syan.g_02583	Syaa.g_00964
OG0000769	Syan.g_02581	Syaa.g_00962
OG0000770	Syan.g_02561	Syaa.g_00959
OG0000771	Syan.g_00305	Syaa.g_00866
OG0000772	Syan.g_00436	Syaa.g_01526
OG0000773	Syan.g_01199	Syaa.g_00749
OG0000774	Syan.g_01205	Syaa.g_00745
OG0000775	Syan.g_01207	Syaa.g_00742
OG0000776	Syan.g_01208	Syaa.g_00741
OG0000777	Syan.g_01209	Syaa.g_00740
OG0000778	Syan.g_01210	Syaa.g_00739
OG0000779	Syan.g_01215	Syaa.g_00733
OG0000780	Syan.g_01218	Syaa.g_00730
OG0000781	Syan.g_01222	Syaa.g_00726
OG0000782	Syan.g_01223	Syaa.g_00725
OG0000783	Syan.g_01224	Syaa.g_00724
OG0000784	Syan.g_01225	Syaa.g_00723
OG0000785	Syan.g_01228	Syaa.g_00721
OG0000786	Syan.g_01243	Syaa.g_01875
OG0000787	Syan.g_01244	Syaa.g_01876
OG0000788	Syan.g_00843	Syaa.g_01620
OG0000789	Syan.g_00075	Syaa.g_01434
OG0000790	Syan.g_02778	Syaa.g_02064
OG0000791	Syan.g_02780	Syaa.g_02066
OG0000792	Syan.g_02781	Syaa.g_02067
OG0000793	Syan.g_02879	Syaa.g_02072
OG0000794	Syan.g_02881	Syaa.g_02073
OG0000795	Syan.g_02882	Syaa.g_02074
OG0000796	Syan.g_02886	Syaa.g_02078
OG0000797	Syan.g_02888	Syaa.g_02079
OG0000798	Syan.g_02026	Syaa.g_00265
OG0000799	Syan.g_01310	Syaa.g_01743
OG0000800	Syan.g_01308	Syaa.g_01747
OG0000801	Syan.g_01307	Syaa.g_01748
OG0000802	Syan.g_01303	Syaa.g_01753
OG0000803	Syan.g_01294	Syaa.g_01758
OG0000804	Syan.g_01291	Syaa.g_01761
OG0000805	Syan.g_01289	Syaa.g_01763
OG0000806	Syan.g_01287	Syaa.g_01765
OG0000807	Syan.g_01286	Syaa.g_01767
OG0000808	Syan.g_01285	Syaa.g_01768
OG0000809	Syan.g_01281	Syaa.g_01771
OG0000810	Syan.g_01280	Syaa.g_01772
OG0000811	Syan.g_01272	Syaa.g_01778
OG0000812	Syan.g_01270	Syaa.g_01780
OG0000813	Syan.g_01269	Syaa.g_01781
OG0000814	Syan.g_01267	Syaa.g_01783
OG0000815	Syan.g_01249	Syaa.g_01784
OG0000816	Syan.g_01247	Syaa.g_01785
OG0000817	Syan.g_01328	Syaa.g_01786
OG0000818	Syan.g_02807	Syaa.g_01792
OG0000819	Syan.g_02808	Syaa.g_01793
OG0000820	Syan.g_02809	Syaa.g_01794
OG0000821	Syan.g_02815	Syaa.g_01800
OG0000822	Syan.g_02817	Syaa.g_01802
OG0000823	Syan.g_02818	Syaa.g_01803
OG0000824	Syan.g_02824	Syaa.g_01807
OG0000825	Syan.g_02825	Syaa.g_01808
OG0000826	Syan.g_02826	Syaa.g_01809
OG0000827	Syan.g_02827	Syaa.g_01810
OG0000828	Syan.g_02830	Syaa.g_01813
OG0000829	Syan.g_02831	Syaa.g_01814
OG0000830	Syan.g_02832	Syaa.g_01815
OG0000831	Syan.g_02834	Syaa.g_01817
OG0000832	Syan.g_02408	Syaa.g_00627
OG0000833	Syan.g_01343	Syaa.g_00611
OG0000834	Syan.g_01345	Syaa.g_00608
OG0000835	Syan.g_01346	Syaa.g_00607
OG0000836	Syan.g_01349	Syaa.g_00603
OG0000837	Syan.g_01351	Syaa.g_00601
OG0000838	Syan.g_01355	Syaa.g_00597
OG0000839	Syan.g_01356	Syaa.g_00596
OG0000840	Syan.g_01357	Syaa.g_00595
OG0000841	Syan.g_01358	Syaa.g_00594
OG0000842	Syan.g_01359	Syaa.g_00593
OG0000843	Syan.g_01360	Syaa.g_00592
OG0000844	Syan.g_01362	Syaa.g_00590
OG0000845	Syan.g_01363	Syaa.g_00589
OG0000846	Syan.g_01364	Syaa.g_00588
OG0000847	Syan.g_01365	Syaa.g_00587
OG0000848	Syan.g_01367	Syaa.g_00585
OG0000849	Syan.g_01368	Syaa.g_00584
OG0000850	Syan.g_01371	Syaa.g_00582
OG0000851	Syan.g_01374	Syaa.g_00577
OG0000852	Syan.g_01375	Syaa.g_00576
OG0000853	Syan.g_01379	Syaa.g_00572
OG0000854	Syan.g_01381	Syaa.g_00570
OG0000855	Syan.g_01382	Syaa.g_00569
OG0000856	Syan.g_01136	Syaa.g_01650
OG0000857	Syan.g_00672	Syaa.g_01188
OG0000858	Syan.g_01389	Syaa.g_00563
OG0000859	Syan.g_01390	Syaa.g_00562
OG0000860	Syan.g_01402	Syaa.g_00549
OG0000861	Syan.g_01403	Syaa.g_00548
OG0000862	Syan.g_01412	Syaa.g_00547
OG0000863	Syan.g_01414	Syaa.g_00543
OG0000864	Syan.g_00969	Syaa.g_00542
OG0000865	Syan.g_01415	Syaa.g_00541
OG0000866	Syan.g_01416	Syaa.g_00540
OG0000867	Syan.g_01417	Syaa.g_00539
OG0000868	Syan.g_01421	Syaa.g_00536
OG0000869	Syan.g_01426	Syaa.g_00531
OG0000870	Syan.g_01431	Syaa.g_00526
OG0000871	Syan.g_01432	Syaa.g_00525
OG0000872	Syan.g_01438	Syaa.g_00511
OG0000873	Syan.g_01441	Syaa.g_00497
OG0000874	Syan.g_01443	Syaa.g_00519
OG0000875	Syan.g_01445	Syaa.g_00438
OG0000876	Syan.g_00391	Syaa.g_00682
OG0000877	Syan.g_01449	Syaa.g_00679
OG0000878	Syan.g_01450	Syaa.g_00678
OG0000879	Syan.g_01451	Syaa.g_00677
OG0000880	Syan.g_01452	Syaa.g_00676
OG0000881	Syan.g_01457	Syaa.g_00671
OG0000882	Syan.g_01462	Syaa.g_00666
OG0000883	Syan.g_01464	Syaa.g_00661
OG0000884	Syan.g_01466	Syaa.g_00659
OG0000885	Syan.g_01467	Syaa.g_00658
OG0000886	Syan.g_01468	Syaa.g_00657
OG0000887	Syan.g_01469	Syaa.g_00656
OG0000888	Syan.g_01471	Syaa.g_00654
OG0000889	Syan.g_01473	Syaa.g_00652
OG0000890	Syan.g_01476	Syaa.g_00644
OG0000891	Syan.g_01477	Syaa.g_00643
OG0000892	Syan.g_01480	Syaa.g_00640
OG0000893	Syan.g_02103	Syaa.g_02352
OG0000894	Syan.g_02108	Syaa.g_02349
OG0000895	Syan.g_02112	Syaa.g_02345
OG0000896	Syan.g_02113	Syaa.g_02344
OG0000897	Syan.g_02115	Syaa.g_02342
OG0000898	Syan.g_02116	Syaa.g_02341
OG0000899	Syan.g_02117	Syaa.g_02340
OG0000900	Syan.g_02118	Syaa.g_02339
OG0000901	Syan.g_02123	Syaa.g_02334
OG0000902	Syan.g_02125	Syaa.g_02332
OG0000903	Syan.g_02252	Syaa.g_02313
OG0000904	Syan.g_02258	Syaa.g_02318
OG0000905	Syan.g_02129	Syaa.g_02324
OG0000906	Syan.g_02127	Syaa.g_02327
OG0000907	Syan.g_02245	Syaa.g_02295
OG0000908	Syan.g_02242	Syaa.g_02292
OG0000909	Syan.g_02241	Syaa.g_02291
OG0000910	Syan.g_02240	Syaa.g_02290
OG0000911	Syan.g_02238	Syaa.g_02288
OG0000912	Syan.g_02237	Syaa.g_02287
OG0000913	Syan.g_02236	Syaa.g_02286
OG0000914	Syan.g_02235	Syaa.g_02285
OG0000915	Syan.g_02233	Syaa.g_02283
OG0000916	Syan.g_02232	Syaa.g_02282
OG0000917	Syan.g_02231	Syaa.g_02281
OG0000918	Syan.g_02230	Syaa.g_02280
OG0000919	Syan.g_02229	Syaa.g_02279
OG0000920	Syan.g_02228	Syaa.g_02278
OG0000921	Syan.g_02227	Syaa.g_02277
OG0000922	Syan.g_02226	Syaa.g_02276
OG0000923	Syan.g_02222	Syaa.g_02272
OG0000924	Syan.g_02221	Syaa.g_02271
OG0000925	Syan.g_02220	Syaa.g_02270
OG0000926	Syan.g_02219	Syaa.g_02269
OG0000927	Syan.g_02217	Syaa.g_02267
OG0000928	Syan.g_02216	Syaa.g_02266
OG0000929	Syan.g_02215	Syaa.g_02265
OG0000930	Syan.g_02214	Syaa.g_02264
OG0000931	Syan.g_02213	Syaa.g_02263
OG0000932	Syan.g_02212	Syaa.g_02262
OG0000933	Syan.g_02206	Syaa.g_02256
OG0000934	Syan.g_02204	Syaa.g_02254
OG0000935	Syan.g_02203	Syaa.g_02253
OG0000936	Syan.g_02202	Syaa.g_02252
OG0000937	Syan.g_02201	Syaa.g_02251
OG0000938	Syan.g_02198	Syaa.g_02248
OG0000939	Syan.g_02197	Syaa.g_02247
OG0000940	Syan.g_02188	Syaa.g_02240
OG0000941	Syan.g_02186	Syaa.g_02238
OG0000942	Syan.g_02184	Syaa.g_02236
OG0000943	Syan.g_02183	Syaa.g_02235
OG0000944	Syan.g_02181	Syaa.g_02233
OG0000945	Syan.g_02180	Syaa.g_02231
OG0000946	Syan.g_02167	Syaa.g_02225
OG0000947	Syan.g_02164	Syaa.g_02222
OG0000948	Syan.g_02163	Syaa.g_02221
OG0000949	Syan.g_01951	Syaa.g_00172
OG0000950	Syan.g_01940	Syaa.g_00159
OG0000951	Syan.g_01932	Syaa.g_00153
OG0000952	Syan.g_01927	Syaa.g_00149
OG0000953	Syan.g_01922	Syaa.g_00143
OG0000954	Syan.g_01916	Syaa.g_00138
OG0000955	Syan.g_01915	Syaa.g_00137
OG0000956	Syan.g_01913	Syaa.g_00135
OG0000957	Syan.g_01898	Syaa.g_00125
OG0000958	Syan.g_01897	Syaa.g_00124
OG0000959	Syan.g_01893	Syaa.g_00120
OG0000960	Syan.g_01892	Syaa.g_00119
OG0000961	Syan.g_03024	Syaa.g_00106
OG0000962	Syan.g_01887	Syaa.g_00102
OG0000963	Syan.g_01881	Syaa.g_00097
OG0000964	Syan.g_01880	Syaa.g_00096
OG0000965	Syan.g_01879	Syaa.g_00095
OG0000966	Syan.g_01812	Syaa.g_00083
OG0000967	Syan.g_01804	Syaa.g_00074
OG0000968	Syan.g_01706	Syaa.g_00078
OG0000969	Syan.g_01708	Syaa.g_00077
OG0000970	Syan.g_01709	Syaa.g_00076
OG0000971	Syan.g_01711	Syaa.g_00069
OG0000972	Syan.g_01712	Syaa.g_00068
OG0000973	Syan.g_01713	Syaa.g_00067
OG0000974	Syan.g_01714	Syaa.g_00066
OG0000975	Syan.g_01715	Syaa.g_00065
OG0000976	Syan.g_01716	Syaa.g_00064
OG0000977	Syan.g_01718	Syaa.g_00062
OG0000978	Syan.g_01719	Syaa.g_00061
OG0000979	Syan.g_01722	Syaa.g_00058
OG0000980	Syan.g_01725	Syaa.g_00055
OG0000981	Syan.g_01728	Syaa.g_00052
OG0000982	Syan.g_01566	Syaa.g_02593
OG0000983	Syan.g_01567	Syaa.g_02594
OG0000984	Syan.g_01568	Syaa.g_02595
OG0000985	Syan.g_01572	Syaa.g_02597
OG0000986	Syan.g_01574	Syaa.g_02601
OG0000987	Syan.g_01576	Syaa.g_02603
OG0000988	Syan.g_01581	Syaa.g_02608
OG0000989	Syan.g_01587	Syaa.g_02616
OG0000990	Syan.g_01615	Syaa.g_02647
OG0000991	Syan.g_01618	Syaa.g_02650
OG0000992	Syan.g_01622	Syaa.g_02653
OG0000993	Syan.g_01623	Syaa.g_02654
OG0000994	Syan.g_01625	Syaa.g_02657
OG0000995	Syan.g_01629	Syaa.g_02662
OG0000996	Syan.g_01653	Syaa.g_02705
OG0000997	Syan.g_01677	Syaa.g_02725
OG0000998	Syan.g_01679	Syaa.g_02727
OG0000999	Syan.g_01680	Syaa.g_02728
OG0001000	Syan.g_01684	Syaa.g_02732
OG0001001	Syan.g_01690	Syaa.g_02738
OG0001002	Syan.g_01697	Syaa.g_02745
OG0001003	Syan.g_01699	Syaa.g_02747
OG0001004	Syan.g_01700	Syaa.g_02748
OG0001005	Syan.g_01701	Syaa.g_02749
OG0001006	Syan.g_01794	Syaa.g_02756
OG0001007	Syan.g_01796	Syaa.g_02758
OG0001008	Syan.g_02397	Syaa.g_00704
OG0001009	Syan.g_01748	Syaa.g_00034
OG0001010	Syan.g_01747	Syaa.g_00035
OG0001011	Syan.g_01745	Syaa.g_00037
OG0001012	Syan.g_00281	Syaa.g_02589
OG0001013	Syan.g_01542	Syaa.g_02576
OG0001014	Syan.g_01535	Syaa.g_02572
OG0001015	Syan.g_01534	Syaa.g_02571
OG0001016	Syan.g_02912	Syaa.g_00348
OG0001017	Syan.g_02918	Syaa.g_00342
OG0001018	Syan.g_02920	Syaa.g_00340
OG0001019	Syan.g_02947	Syaa.g_00323
OG0001020	Syan.g_02951	Syaa.g_02355
OG0001021	Syan.g_02958	Syaa.g_02359
OG0001022	Syan.g_02964	Syaa.g_02365
OG0001023	Syan.g_02965	Syaa.g_02366
OG0001024	Syan.g_00968	Syaa.g_02370
OG0001025	Syan.g_02971	Syaa.g_02377
OG0001026	Syan.g_02984	Syaa.g_02390
OG0001027	Syan.g_02308	Syaa.g_02397
OG0001028	Syan.g_02305	Syaa.g_02399
OG0001029	Syan.g_02303	Syaa.g_02401
OG0001030	Syan.g_02281	Syaa.g_02422
OG0001031	Syan.g_03060	Syaa.g_02500
OG0001032	Syan.g_03063	Syaa.g_02502
OG0001033	Syan.g_00970	Syaa.g_02539
OG0001034	Syan.g_02425	Syaa.g_02108
OG0001035	Syan.g_02062	Syaa.g_00298
OG0001036	Syan.g_02056	Syaa.g_00293
OG0001037	Syan.g_02054	Syaa.g_00291
OG0001038	Syan.g_02025	Syaa.g_00264
OG0001039	Syan.g_02022	Syaa.g_00261
OG0001040	Syan.g_02019	Syaa.g_00258
OG0001041	Syan.g_02015	Syaa.g_00253
OG0001042	Syan.g_01992	Syaa.g_00227
OG0001043	Syan.g_01988	Syaa.g_00223
OG0001044	Syan.g_02145	Syaa.g_02183
OG0001045	Syan.g_02132	Syaa.g_02170
OG0001046	Syan.g_00591	Syaa.g_01332
OG0001047	Syan.g_02399	Syaa.g_00706
OG0001048	Syan.g_02400	Syaa.g_00707
OG0001049	Syan.g_01340	Syaa.g_00710
OG0001050	Syan.g_01339	Syaa.g_00711
OG0001051	Syan.g_01338	Syaa.g_00712
OG0001052	Syan.g_02850	Syaa.g_01846
OG0001053	Syan.g_02761	Syaa.g_02048
OG0001054	Syan.g_02742	Syaa.g_02031
OG0001055	Syan.g_02721	Syaa.g_02010
OG0001056	Syan.g_01161	Syaa.g_01975
OG0001057	Syan.g_00832	Syaa.g_01966
OG0001058	Syan.g_00851	Syaa.g_01951
OG0001059	Syan.g_00855	Syaa.g_01947
OG0001060	Syan.g_00861	Syaa.g_01941
OG0001061	Syan.g_00880	Syaa.g_01919
OG0001063	Syan.g_00945	Syaa.g_01912
OG0001064	Syan.g_00946	Syaa.g_01911
OG0001065	Syan.g_00947	Syaa.g_01910
OG0001066	Syan.g_00948	Syaa.g_01909
OG0001067	Syan.g_00949	Syaa.g_01908
OG0001068	Syan.g_00950	Syaa.g_01907
OG0001069	Syan.g_00951	Syaa.g_01906
OG0001070	Syan.g_00955	Syaa.g_01903
OG0001071	Syan.g_00956	Syaa.g_01902
OG0001072	Syan.g_00960	Syaa.g_01898
OG0001073	Syan.g_01012	Syaa.g_01884
OG0001074	Syan.g_00202	Syaa.g_01678
OG0001075	Syan.g_00200	Syaa.g_01676
OG0001076	Syan.g_00012	Syaa.g_01659
OG0001077	Syan.g_01140	Syaa.g_01647
OG0001078	Syan.g_00815	Syaa.g_01632
OG0001079	Syan.g_00799	Syaa.g_01619
OG0001080	Syan.g_00781	Syaa.g_01443
OG0001081	Syan.g_00779	Syaa.g_01056
OG0001082	Syan.g_00778	Syaa.g_01057
OG0001083	Syan.g_00771	Syaa.g_01064
OG0001084	Syan.g_00770	Syaa.g_01065
OG0001086	Syan.g_00757	Syaa.g_01077
OG0001087	Syan.g_01159	Syaa.g_00920
OG0001088	Syan.g_02688	Syaa.g_00916
OG0001089	Syan.g_00185	Syaa.g_00890
OG0001090	Syan.g_00317	Syaa.g_01237
OG0001091	Syan.g_00320	Syaa.g_01239
OG0001092	Syan.g_00322	Syaa.g_01242
OG0001093	Syan.g_00328	Syaa.g_01248
OG0001094	Syan.g_00696	Syaa.g_01148
OG0001095	Syan.g_00675	Syaa.g_01185
OG0001096	Syan.g_00659	Syaa.g_01200
OG0001097	Syan.g_00386	Syaa.g_00828
OG0001099	Syan.g_02304	Syaa.g_02400
OG0001100	Syan.g_00749	Syaa.g_01086
OG0001101	Syan.g_00747	Syaa.g_01088
OG0001102	Syan.g_00744	Syaa.g_01091
OG0001103	Syan.g_00742	Syaa.g_01093
OG0001104	Syan.g_00714	Syaa.g_01133
OG0001106	Syan.g_00551	Syaa.g_01372
OG0001107	Syan.g_00563	Syaa.g_01359
OG0001108	Syan.g_00571	Syaa.g_01350
OG0001109	Syan.g_00573	Syaa.g_01349
OG0001110	Syan.g_00575	Syaa.g_01347
OG0001111	Syan.g_00577	Syaa.g_01345
OG0001112	Syan.g_00579	Syaa.g_01343
OG0001113	Syan.g_00580	Syaa.g_01342
OG0001114	Syan.g_00581	Syaa.g_01341
OG0001115	Syan.g_00586	Syaa.g_01337
OG0001116	Syan.g_00588	Syaa.g_01335
OG0001117	Syan.g_00589	Syaa.g_01334
OG0001118	Syan.g_00590	Syaa.g_01333
OG0001119	Syan.g_00592	Syaa.g_01331
OG0001120	Syan.g_00597	Syaa.g_01328
OG0001122	Syan.g_00366	Syaa.g_01301
OG0001123	Syan.g_00359	Syaa.g_01294
OG0001124	Syan.g_00357	Syaa.g_01292
OG0001125	Syan.g_00355	Syaa.g_01290
OG0001126	Syan.g_00307	Syaa.g_00864
OG0001127	Syan.g_00306	Syaa.g_00865
OG0001128	Syan.g_00303	Syaa.g_00868
