Orthogroup	Syan	Syam
OG0000596	Syan.g_00813	Syam.g_01465
OG0000597	Syan.g_00810	Syam.g_01462
OG0000598	Syan.g_00809	Syam.g_01461
OG0000599	Syan.g_00802	Syam.g_01458
OG0000600	Syan.g_00801	Syam.g_01457
OG0000601	Syan.g_00800	Syam.g_01456
OG0000602	Syan.g_00796	Syam.g_01451
OG0000603	Syan.g_00795	Syam.g_01450
OG0000604	Syan.g_00792	Syam.g_01447
OG0000605	Syan.g_00783	Syam.g_01031
OG0000606	Syan.g_00780	Syam.g_01387
OG0000607	Syan.g_00777	Syam.g_01384
OG0000608	Syan.g_00776	Syam.g_01383
OG0000609	Syan.g_00774	Syam.g_01380
OG0000610	Syan.g_00766	Syam.g_01373
OG0000611	Syan.g_00763	Syam.g_01370
OG0000612	Syan.g_00762	Syam.g_01369
OG0000613	Syan.g_01965	Syam.g_00170
OG0000614	Syan.g_00184	Syam.g_00801
OG0000615	Syan.g_00728	Syam.g_01332
OG0000616	Syan.g_01694	Syam.g_02430
OG0000617	Syan.g_00324	Syam.g_01240
OG0000618	Syan.g_00325	Syam.g_01239
OG0000619	Syan.g_00326	Syam.g_01238
OG0000620	Syan.g_00331	Syam.g_01233
OG0000621	Syan.g_00332	Syam.g_01232
OG0000622	Syan.g_00334	Syam.g_01231
OG0000623	Syan.g_00335	Syam.g_01230
OG0000624	Syan.g_00337	Syam.g_01228
OG0000625	Syan.g_00338	Syam.g_01227
OG0000626	Syan.g_00339	Syam.g_01226
OG0000627	Syan.g_00465	Syam.g_01065
OG0000628	Syan.g_00466	Syam.g_01067
OG0000629	Syan.g_00469	Syam.g_01070
OG0000630	Syan.g_00474	Syam.g_01074
OG0000631	Syan.g_00484	Syam.g_01084
OG0000632	Syan.g_00485	Syam.g_01085
OG0000633	Syan.g_00489	Syam.g_01086
OG0000634	Syan.g_00694	Syam.g_01294
OG0000635	Syan.g_00693	Syam.g_01293
OG0000636	Syan.g_00691	Syam.g_01291
OG0000637	Syan.g_00689	Syam.g_01289
OG0000638	Syan.g_00688	Syam.g_01288
OG0000639	Syan.g_00687	Syam.g_01287
OG0000640	Syan.g_00686	Syam.g_01286
OG0000641	Syan.g_00682	Syam.g_01282
OG0000642	Syan.g_00681	Syam.g_01281
OG0000643	Syan.g_00679	Syam.g_01280
OG0000644	Syan.g_00678	Syam.g_01279
OG0000645	Syan.g_00676	Syam.g_01277
OG0000646	Syan.g_00673	Syam.g_01274
OG0000647	Syan.g_00671	Syam.g_01272
OG0000648	Syan.g_00669	Syam.g_01269
OG0000649	Syan.g_00668	Syam.g_01268
OG0000650	Syan.g_00667	Syam.g_01267
OG0000651	Syan.g_00666	Syam.g_01266
OG0000652	Syan.g_00665	Syam.g_01265
OG0000653	Syan.g_00663	Syam.g_01263
OG0000654	Syan.g_00661	Syam.g_01262
OG0000655	Syan.g_00660	Syam.g_01261
OG0000656	Syan.g_00656	Syam.g_01258
OG0000657	Syan.g_00375	Syam.g_00739
OG0000658	Syan.g_00378	Syam.g_00735
OG0000659	Syan.g_00379	Syam.g_00734
OG0000660	Syan.g_00383	Syam.g_00730
OG0000662	Syan.g_00392	Syam.g_00726
OG0000663	Syan.g_00395	Syam.g_00723
OG0000664	Syan.g_00397	Syam.g_00722
OG0000665	Syan.g_00788	Syam.g_02027
OG0000666	Syan.g_02100	Syam.g_01030
OG0000667	Syan.g_00044	Syam.g_00937
OG0000668	Syan.g_00365	Syam.g_01185
OG0000669	Syan.g_00751	Syam.g_01358
OG0000670	Syan.g_00748	Syam.g_00528
OG0000671	Syan.g_00746	Syam.g_01354
OG0000672	Syan.g_00743	Syam.g_01351
OG0000673	Syan.g_00740	Syam.g_01348
OG0000674	Syan.g_00738	Syam.g_01346
OG0000675	Syan.g_00737	Syam.g_01345
OG0000676	Syan.g_00735	Syam.g_01343
OG0000677	Syan.g_00734	Syam.g_01342
OG0000678	Syan.g_00732	Syam.g_01339
OG0000679	Syan.g_00724	Syam.g_01323
OG0000680	Syan.g_00723	Syam.g_01322
OG0000681	Syan.g_00720	Syam.g_01319
OG0000682	Syan.g_00719	Syam.g_01318
OG0000683	Syan.g_00718	Syam.g_01317
OG0000684	Syan.g_00715	Syam.g_01312
OG0000685	Syan.g_00713	Syam.g_01310
OG0000686	Syan.g_00712	Syam.g_01309
OG0000687	Syan.g_00711	Syam.g_01308
OG0000688	Syan.g_00706	Syam.g_01304
OG0000689	Syan.g_00704	Syam.g_01302
OG0000690	Syan.g_00703	Syam.g_01301
OG0000691	Syan.g_00702	Syam.g_01300
OG0000692	Syan.g_00700	Syam.g_01299
OG0000693	Syan.g_00698	Syam.g_01298
OG0000694	Syan.g_00697	Syam.g_01297
OG0000695	Syan.g_00492	Syam.g_01088
OG0000696	Syan.g_00493	Syam.g_01089
OG0000697	Syan.g_00495	Syam.g_01091
OG0000698	Syan.g_00498	Syam.g_01094
OG0000699	Syan.g_00500	Syam.g_01096
OG0000700	Syan.g_00501	Syam.g_01097
OG0000701	Syan.g_00502	Syam.g_01098
OG0000702	Syan.g_00534	Syam.g_01106
OG0000703	Syan.g_00546	Syam.g_01107
OG0000704	Syan.g_00550	Syam.g_01109
OG0000705	Syan.g_00557	Syam.g_01116
OG0000706	Syan.g_00558	Syam.g_01117
OG0000707	Syan.g_00559	Syam.g_01118
OG0000708	Syan.g_00562	Syam.g_01121
OG0000709	Syan.g_00570	Syam.g_01131
OG0000710	Syan.g_00574	Syam.g_01135
OG0000711	Syan.g_00607	Syam.g_01165
OG0000712	Syan.g_00609	Syam.g_01167
OG0000713	Syan.g_00610	Syam.g_01168
OG0000714	Syan.g_00624	Syam.g_01170
OG0000715	Syan.g_00626	Syam.g_01172
OG0000716	Syan.g_00630	Syam.g_01176
OG0000717	Syan.g_00631	Syam.g_01177
OG0000718	Syan.g_00651	Syam.g_01181
OG0000719	Syan.g_00367	Syam.g_01183
OG0000720	Syan.g_00354	Syam.g_01197
OG0000721	Syan.g_00352	Syam.g_01199
OG0000722	Syan.g_00351	Syam.g_01200
OG0000723	Syan.g_00341	Syam.g_01224
OG0000724	Syan.g_00299	Syam.g_00768
OG0000725	Syan.g_00194	Syam.g_00777
OG0000726	Syan.g_00193	Syam.g_00778
OG0000727	Syan.g_00192	Syam.g_00779
OG0000728	Syan.g_00190	Syam.g_00781
OG0000729	Syan.g_01885	Syam.g_00105
OG0000730	Syan.g_02147	Syam.g_00454
OG0000731	Syan.g_02135	Syam.g_00466
OG0000732	Syan.g_01726	Syam.g_00051
OG0000733	Syan.g_01147	Syam.g_02339
OG0000734	Syan.g_02982	Syam.g_02128
OG0000735	Syan.g_02713	Syam.g_01810
OG0000736	Syan.g_02712	Syam.g_01809
OG0000737	Syan.g_02711	Syam.g_01808
OG0000738	Syan.g_02705	Syam.g_01803
OG0000739	Syan.g_02704	Syam.g_01802
OG0000740	Syan.g_02703	Syam.g_01801
OG0000741	Syan.g_02700	Syam.g_01798
OG0000742	Syan.g_02697	Syam.g_01796
OG0000743	Syan.g_02694	Syam.g_01794
OG0000744	Syan.g_02693	Syam.g_01793
OG0000745	Syan.g_02690	Syam.g_01791
OG0000746	Syan.g_02687	Syam.g_01789
OG0000747	Syan.g_02685	Syam.g_01788
OG0000748	Syan.g_02669	Syam.g_01779
OG0000749	Syan.g_02668	Syam.g_01776
OG0000750	Syan.g_02667	Syam.g_01775
OG0000751	Syan.g_02661	Syam.g_01770
OG0000752	Syan.g_02659	Syam.g_01768
OG0000753	Syan.g_02656	Syam.g_01765
OG0000754	Syan.g_02650	Syam.g_00910
OG0000755	Syan.g_02641	Syam.g_00900
OG0000756	Syan.g_02640	Syam.g_00899
OG0000757	Syan.g_02623	Syam.g_00891
OG0000758	Syan.g_02622	Syam.g_00890
OG0000759	Syan.g_02621	Syam.g_00889
OG0000760	Syan.g_02620	Syam.g_00888
OG0000761	Syan.g_02619	Syam.g_00886
OG0000762	Syan.g_02617	Syam.g_00884
OG0000763	Syan.g_02615	Syam.g_00882
OG0000764	Syan.g_02614	Syam.g_00881
OG0000765	Syan.g_02587	Syam.g_00864
OG0000766	Syan.g_02586	Syam.g_00863
OG0000767	Syan.g_02584	Syam.g_00861
OG0000768	Syan.g_02583	Syam.g_00860
OG0000769	Syan.g_02581	Syam.g_00858
OG0000770	Syan.g_02561	Syam.g_00855
OG0000771	Syan.g_00305	Syam.g_00762
OG0000772	Syan.g_00436	Syam.g_01005
OG0000773	Syan.g_01199	Syam.g_01816
OG0000774	Syan.g_01205	Syam.g_01820
OG0000775	Syan.g_01207	Syam.g_01823
OG0000776	Syan.g_01208	Syam.g_01824
OG0000777	Syan.g_01209	Syam.g_01825
OG0000778	Syan.g_01210	Syam.g_01826
OG0000779	Syan.g_01215	Syam.g_01832
OG0000780	Syan.g_01218	Syam.g_01835
OG0000781	Syan.g_01222	Syam.g_01839
OG0000782	Syan.g_01223	Syam.g_01840
OG0000783	Syan.g_01224	Syam.g_01841
OG0000784	Syan.g_01225	Syam.g_01842
OG0000785	Syan.g_01228	Syam.g_01844
OG0000786	Syan.g_01243	Syam.g_01700
OG0000787	Syan.g_01244	Syam.g_01701
OG0000788	Syan.g_00843	Syam.g_01455
OG0000789	Syan.g_00075	Syam.g_01044
OG0000790	Syan.g_02778	Syam.g_00570
OG0000791	Syan.g_02780	Syam.g_00568
OG0000792	Syan.g_02781	Syam.g_00567
OG0000793	Syan.g_02879	Syam.g_00562
OG0000794	Syan.g_02881	Syam.g_00561
OG0000795	Syan.g_02882	Syam.g_00560
OG0000796	Syan.g_02886	Syam.g_00556
OG0000797	Syan.g_02888	Syam.g_00555
OG0000798	Syan.g_02026	Syam.g_00233
OG0000799	Syan.g_01310	Syam.g_01585
OG0000800	Syan.g_01308	Syam.g_01588
OG0000801	Syan.g_01307	Syam.g_01589
OG0000802	Syan.g_01303	Syam.g_01592
OG0000803	Syan.g_01294	Syam.g_01597
OG0000804	Syan.g_01291	Syam.g_01600
OG0000805	Syan.g_01289	Syam.g_01602
OG0000806	Syan.g_01287	Syam.g_01604
OG0000807	Syan.g_01286	Syam.g_01606
OG0000808	Syan.g_01285	Syam.g_01607
OG0000809	Syan.g_01281	Syam.g_01610
OG0000810	Syan.g_01280	Syam.g_01611
OG0000811	Syan.g_01272	Syam.g_01616
OG0000812	Syan.g_01270	Syam.g_01618
OG0000813	Syan.g_01269	Syam.g_01619
OG0000814	Syan.g_01267	Syam.g_01621
OG0000815	Syan.g_01249	Syam.g_01622
OG0000816	Syan.g_01247	Syam.g_01624
OG0000817	Syan.g_01328	Syam.g_01625
OG0000818	Syan.g_02807	Syam.g_01631
OG0000819	Syan.g_02808	Syam.g_01632
OG0000820	Syan.g_02809	Syam.g_01633
OG0000821	Syan.g_02815	Syam.g_01639
OG0000822	Syan.g_02817	Syam.g_01641
OG0000823	Syan.g_02818	Syam.g_01642
OG0000824	Syan.g_02824	Syam.g_01648
OG0000825	Syan.g_02825	Syam.g_01649
OG0000826	Syan.g_02826	Syam.g_01650
OG0000827	Syan.g_02827	Syam.g_01651
OG0000828	Syan.g_02830	Syam.g_01655
OG0000829	Syan.g_02831	Syam.g_01656
OG0000830	Syan.g_02832	Syam.g_01657
OG0000831	Syan.g_02834	Syam.g_01659
OG0000832	Syan.g_02408	Syam.g_01923
OG0000833	Syan.g_01343	Syam.g_01932
OG0000834	Syan.g_01345	Syam.g_01933
OG0000835	Syan.g_01346	Syam.g_01934
OG0000836	Syan.g_01349	Syam.g_01937
OG0000837	Syan.g_01351	Syam.g_01938
OG0000838	Syan.g_01355	Syam.g_01946
OG0000839	Syan.g_01356	Syam.g_01947
OG0000840	Syan.g_01357	Syam.g_01948
OG0000841	Syan.g_01358	Syam.g_01949
OG0000842	Syan.g_01359	Syam.g_01950
OG0000843	Syan.g_01360	Syam.g_01951
OG0000844	Syan.g_01362	Syam.g_01953
OG0000845	Syan.g_01363	Syam.g_01954
OG0000846	Syan.g_01364	Syam.g_01955
OG0000847	Syan.g_01365	Syam.g_01956
OG0000848	Syan.g_01367	Syam.g_01958
OG0000849	Syan.g_01368	Syam.g_01959
OG0000850	Syan.g_01371	Syam.g_01961
OG0000851	Syan.g_01374	Syam.g_01966
OG0000852	Syan.g_01375	Syam.g_01967
OG0000853	Syan.g_01379	Syam.g_01971
OG0000854	Syan.g_01381	Syam.g_01973
OG0000855	Syan.g_01382	Syam.g_01974
OG0000856	Syan.g_01136	Syam.g_01483
OG0000857	Syan.g_00672	Syam.g_01273
OG0000858	Syan.g_01389	Syam.g_01980
OG0000859	Syan.g_01390	Syam.g_01981
OG0000860	Syan.g_01402	Syam.g_01992
OG0000861	Syan.g_01403	Syam.g_01993
OG0000862	Syan.g_01412	Syam.g_01994
OG0000863	Syan.g_01414	Syam.g_01996
OG0000864	Syan.g_00969	Syam.g_01997
OG0000865	Syan.g_01415	Syam.g_01998
OG0000866	Syan.g_01416	Syam.g_01999
OG0000867	Syan.g_01417	Syam.g_02000
OG0000868	Syan.g_01421	Syam.g_02003
OG0000869	Syan.g_01426	Syam.g_02007
OG0000870	Syan.g_01431	Syam.g_02012
OG0000871	Syan.g_01432	Syam.g_02013
OG0000872	Syan.g_01438	Syam.g_02021
OG0000873	Syan.g_01441	Syam.g_02024
OG0000874	Syan.g_01443	Syam.g_02019
OG0000875	Syan.g_01445	Syam.g_02026
OG0000876	Syan.g_00391	Syam.g_01877
OG0000877	Syan.g_01449	Syam.g_01882
OG0000878	Syan.g_01450	Syam.g_01883
OG0000879	Syan.g_01451	Syam.g_01884
OG0000880	Syan.g_01452	Syam.g_01885
OG0000881	Syan.g_01457	Syam.g_01891
OG0000882	Syan.g_01462	Syam.g_01896
OG0000883	Syan.g_01464	Syam.g_01898
OG0000884	Syan.g_01466	Syam.g_01900
OG0000885	Syan.g_01467	Syam.g_01901
OG0000886	Syan.g_01468	Syam.g_01902
OG0000887	Syan.g_01469	Syam.g_01903
OG0000888	Syan.g_01471	Syam.g_01905
OG0000889	Syan.g_01473	Syam.g_01907
OG0000890	Syan.g_01476	Syam.g_01910
OG0000891	Syan.g_01477	Syam.g_01911
OG0000892	Syan.g_01480	Syam.g_01913
OG0000893	Syan.g_02103	Syam.g_00287
OG0000894	Syan.g_02108	Syam.g_00290
OG0000895	Syan.g_02112	Syam.g_00294
OG0000896	Syan.g_02113	Syam.g_00295
OG0000897	Syan.g_02115	Syam.g_00297
OG0000898	Syan.g_02116	Syam.g_00298
OG0000899	Syan.g_02117	Syam.g_00299
OG0000900	Syan.g_02118	Syam.g_00300
OG0000901	Syan.g_02123	Syam.g_00305
OG0000902	Syan.g_02125	Syam.g_00307
OG0000903	Syan.g_02252	Syam.g_00322
OG0000904	Syan.g_02258	Syam.g_00317
OG0000905	Syan.g_02129	Syam.g_00312
OG0000906	Syan.g_02127	Syam.g_00309
OG0000907	Syan.g_02245	Syam.g_00324
OG0000908	Syan.g_02242	Syam.g_00327
OG0000909	Syan.g_02241	Syam.g_00328
OG0000910	Syan.g_02240	Syam.g_00329
OG0000911	Syan.g_02238	Syam.g_00331
OG0000912	Syan.g_02237	Syam.g_00332
OG0000913	Syan.g_02236	Syam.g_00333
OG0000914	Syan.g_02235	Syam.g_00334
OG0000915	Syan.g_02233	Syam.g_00336
OG0000916	Syan.g_02232	Syam.g_00337
OG0000917	Syan.g_02231	Syam.g_00338
OG0000918	Syan.g_02230	Syam.g_00339
OG0000919	Syan.g_02229	Syam.g_00340
OG0000920	Syan.g_02228	Syam.g_00341
OG0000921	Syan.g_02227	Syam.g_00342
OG0000922	Syan.g_02226	Syam.g_00343
OG0000923	Syan.g_02222	Syam.g_00347
OG0000924	Syan.g_02221	Syam.g_00348
OG0000925	Syan.g_02220	Syam.g_00349
OG0000926	Syan.g_02219	Syam.g_00350
OG0000927	Syan.g_02217	Syam.g_00352
OG0000928	Syan.g_02216	Syam.g_00353
OG0000929	Syan.g_02215	Syam.g_00354
OG0000930	Syan.g_02214	Syam.g_00355
OG0000931	Syan.g_02213	Syam.g_00356
OG0000932	Syan.g_02212	Syam.g_00357
OG0000933	Syan.g_02206	Syam.g_00363
OG0000934	Syan.g_02204	Syam.g_00365
OG0000935	Syan.g_02203	Syam.g_00366
OG0000936	Syan.g_02202	Syam.g_00368
OG0000937	Syan.g_02201	Syam.g_00369
OG0000938	Syan.g_02198	Syam.g_00373
OG0000939	Syan.g_02197	Syam.g_00374
OG0000940	Syan.g_02188	Syam.g_00381
OG0000941	Syan.g_02186	Syam.g_00383
OG0000942	Syan.g_02184	Syam.g_00385
OG0000943	Syan.g_02183	Syam.g_00386
OG0000944	Syan.g_02181	Syam.g_00388
OG0000945	Syan.g_02180	Syam.g_00390
OG0000946	Syan.g_02167	Syam.g_00395
OG0000947	Syan.g_02164	Syam.g_00398
OG0000948	Syan.g_02163	Syam.g_00399
OG0000949	Syan.g_01951	Syam.g_00159
OG0000950	Syan.g_01940	Syam.g_00150
OG0000951	Syan.g_01932	Syam.g_00145
OG0000952	Syan.g_01927	Syam.g_00140
OG0000953	Syan.g_01922	Syam.g_00136
OG0000954	Syan.g_01916	Syam.g_00131
OG0000955	Syan.g_01915	Syam.g_00130
OG0000956	Syan.g_01913	Syam.g_00128
OG0000957	Syan.g_01898	Syam.g_00117
OG0000958	Syan.g_01897	Syam.g_00116
OG0000959	Syan.g_01893	Syam.g_00112
OG0000960	Syan.g_01892	Syam.g_00111
OG0000961	Syan.g_03024	Syam.g_00108
OG0000962	Syan.g_01887	Syam.g_00106
OG0000963	Syan.g_01881	Syam.g_00101
OG0000964	Syan.g_01880	Syam.g_00100
OG0000965	Syan.g_01879	Syam.g_00099
OG0000966	Syan.g_01812	Syam.g_00074
OG0000967	Syan.g_01804	Syam.g_00069
OG0000968	Syan.g_01706	Syam.g_00077
OG0000969	Syan.g_01708	Syam.g_00072
OG0000970	Syan.g_01709	Syam.g_00071
OG0000971	Syan.g_01711	Syam.g_00066
OG0000972	Syan.g_01712	Syam.g_00065
OG0000973	Syan.g_01713	Syam.g_00064
OG0000974	Syan.g_01714	Syam.g_00063
OG0000975	Syan.g_01715	Syam.g_00062
OG0000976	Syan.g_01716	Syam.g_00061
OG0000977	Syan.g_01718	Syam.g_00059
OG0000978	Syan.g_01719	Syam.g_00058
OG0000979	Syan.g_01722	Syam.g_00055
OG0000980	Syan.g_01725	Syam.g_00052
OG0000981	Syan.g_01728	Syam.g_00049
OG0000982	Syan.g_01566	Syam.g_02314
OG0000983	Syan.g_01567	Syam.g_02315
OG0000984	Syan.g_01568	Syam.g_02316
OG0000985	Syan.g_01572	Syam.g_02318
OG0000986	Syan.g_01574	Syam.g_02320
OG0000987	Syan.g_01576	Syam.g_02322
OG0000988	Syan.g_01581	Syam.g_02327
OG0000989	Syan.g_01587	Syam.g_02334
OG0000990	Syan.g_01615	Syam.g_02346
OG0000991	Syan.g_01618	Syam.g_02348
OG0000992	Syan.g_01622	Syam.g_02351
OG0000993	Syan.g_01623	Syam.g_02352
OG0000994	Syan.g_01625	Syam.g_02354
OG0000995	Syan.g_01629	Syam.g_02359
OG0000996	Syan.g_01653	Syam.g_02405
OG0000997	Syan.g_01677	Syam.g_02416
OG0000998	Syan.g_01679	Syam.g_02418
OG0000999	Syan.g_01680	Syam.g_02419
OG0001000	Syan.g_01684	Syam.g_02422
OG0001001	Syan.g_01690	Syam.g_02427
OG0001002	Syan.g_01697	Syam.g_02433
OG0001003	Syan.g_01699	Syam.g_02434
OG0001004	Syan.g_01700	Syam.g_02435
OG0001005	Syan.g_01701	Syam.g_02436
OG0001006	Syan.g_01794	Syam.g_02444
OG0001007	Syan.g_01796	Syam.g_02446
OG0001008	Syan.g_02397	Syam.g_01866
OG0001009	Syan.g_01748	Syam.g_00032
OG0001010	Syan.g_01747	Syam.g_00033
OG0001011	Syan.g_01745	Syam.g_00034
OG0001012	Syan.g_00281	Syam.g_02310
OG0001013	Syan.g_01542	Syam.g_02296
OG0001014	Syan.g_01535	Syam.g_02292
OG0001015	Syan.g_01534	Syam.g_02291
OG0001016	Syan.g_02912	Syam.g_02067
OG0001017	Syan.g_02918	Syam.g_02073
OG0001018	Syan.g_02920	Syam.g_02075
OG0001019	Syan.g_02947	Syam.g_02093
OG0001020	Syan.g_02951	Syam.g_02098
OG0001021	Syan.g_02958	Syam.g_02102
OG0001022	Syan.g_02964	Syam.g_02106
OG0001023	Syan.g_02965	Syam.g_02107
OG0001024	Syan.g_00968	Syam.g_02111
OG0001025	Syan.g_02971	Syam.g_02118
OG0001026	Syan.g_02984	Syam.g_02130
OG0001027	Syan.g_02308	Syam.g_02135
OG0001028	Syan.g_02305	Syam.g_02137
OG0001029	Syan.g_02303	Syam.g_02139
OG0001030	Syan.g_02281	Syam.g_02163
OG0001031	Syan.g_03060	Syam.g_02239
OG0001032	Syan.g_03063	Syam.g_02241
OG0001033	Syan.g_00970	Syam.g_02265
OG0001034	Syan.g_02425	Syam.g_00508
OG0001035	Syan.g_02062	Syam.g_00265
OG0001036	Syan.g_02056	Syam.g_00261
OG0001037	Syan.g_02054	Syam.g_00259
OG0001038	Syan.g_02025	Syam.g_00232
OG0001039	Syan.g_02022	Syam.g_00229
OG0001040	Syan.g_02019	Syam.g_00226
OG0001041	Syan.g_02015	Syam.g_00221
OG0001042	Syan.g_01992	Syam.g_00196
OG0001043	Syan.g_01988	Syam.g_00192
OG0001044	Syan.g_02145	Syam.g_00456
OG0001045	Syan.g_02132	Syam.g_00469
OG0001046	Syan.g_00591	Syam.g_01151
OG0001047	Syan.g_02399	Syam.g_01864
OG0001048	Syan.g_02400	Syam.g_01863
OG0001049	Syan.g_01340	Syam.g_01855
OG0001050	Syan.g_01339	Syam.g_01854
OG0001051	Syan.g_01338	Syam.g_01853
OG0001052	Syan.g_02850	Syam.g_01672
OG0001053	Syan.g_02761	Syam.g_00586
OG0001054	Syan.g_02742	Syam.g_00603
OG0001055	Syan.g_02721	Syam.g_00624
OG0001056	Syan.g_01161	Syam.g_00656
OG0001057	Syan.g_00832	Syam.g_00664
OG0001058	Syan.g_00851	Syam.g_00677
OG0001059	Syan.g_00855	Syam.g_00681
OG0001060	Syan.g_00861	Syam.g_00688
OG0001061	Syan.g_00880	Syam.g_01744
OG0001063	Syan.g_00945	Syam.g_01737
OG0001064	Syan.g_00946	Syam.g_01736
OG0001065	Syan.g_00947	Syam.g_01735
OG0001066	Syan.g_00948	Syam.g_01734
OG0001067	Syan.g_00949	Syam.g_01733
OG0001068	Syan.g_00950	Syam.g_01732
OG0001069	Syan.g_00951	Syam.g_01731
OG0001070	Syan.g_00955	Syam.g_01728
OG0001071	Syan.g_00956	Syam.g_01727
OG0001072	Syan.g_00960	Syam.g_01723
OG0001073	Syan.g_01012	Syam.g_01709
OG0001074	Syan.g_00202	Syam.g_01504
OG0001075	Syan.g_00200	Syam.g_01502
OG0001076	Syan.g_00012	Syam.g_01491
OG0001077	Syan.g_01140	Syam.g_01480
OG0001078	Syan.g_00815	Syam.g_01467
OG0001079	Syan.g_00799	Syam.g_01454
OG0001080	Syan.g_00781	Syam.g_01034
OG0001081	Syan.g_00779	Syam.g_01386
OG0001082	Syan.g_00778	Syam.g_01385
OG0001083	Syan.g_00771	Syam.g_01377
OG0001084	Syan.g_00770	Syam.g_01376
OG0001086	Syan.g_00757	Syam.g_01364
OG0001087	Syan.g_01159	Syam.g_00813
OG0001088	Syan.g_02688	Syam.g_00809
OG0001089	Syan.g_00185	Syam.g_00785
OG0001090	Syan.g_00317	Syam.g_01246
OG0001091	Syan.g_00320	Syam.g_01244
OG0001092	Syan.g_00322	Syam.g_01242
OG0001093	Syan.g_00328	Syam.g_01236
OG0001094	Syan.g_00696	Syam.g_01296
OG0001095	Syan.g_00675	Syam.g_01276
OG0001096	Syan.g_00659	Syam.g_01260
OG0001097	Syan.g_00386	Syam.g_00727
OG0001099	Syan.g_02304	Syam.g_02138
OG0001100	Syan.g_00749	Syam.g_01356
OG0001101	Syan.g_00747	Syam.g_01355
OG0001103	Syan.g_00742	Syam.g_01350
OG0001104	Syan.g_00714	Syam.g_01311
OG0001106	Syan.g_00551	Syam.g_01110
OG0001107	Syan.g_00563	Syam.g_01122
OG0001108	Syan.g_00571	Syam.g_01132
OG0001109	Syan.g_00573	Syam.g_01134
OG0001110	Syan.g_00575	Syam.g_01136
OG0001111	Syan.g_00577	Syam.g_01138
OG0001112	Syan.g_00579	Syam.g_01140
OG0001113	Syan.g_00580	Syam.g_01141
OG0001114	Syan.g_00581	Syam.g_01142
OG0001115	Syan.g_00586	Syam.g_01146
OG0001116	Syan.g_00588	Syam.g_01148
OG0001117	Syan.g_00589	Syam.g_01149
OG0001118	Syan.g_00590	Syam.g_01150
OG0001119	Syan.g_00592	Syam.g_01152
OG0001120	Syan.g_00597	Syam.g_01156
OG0001122	Syan.g_00366	Syam.g_01184
OG0001123	Syan.g_00359	Syam.g_01191
OG0001124	Syan.g_00357	Syam.g_01194
OG0001125	Syan.g_00355	Syam.g_01196
OG0001126	Syan.g_00307	Syam.g_00757
OG0001127	Syan.g_00306	Syam.g_00758
OG0001128	Syan.g_00303	Syam.g_00764
OG0001129	Syan.g_00301	Syam.g_00766
OG0001130	Syan.g_00300	Syam.g_00767
OG0001131	Syan.g_00079	Syam.g_01337
OG0001132	Syan.g_00100	Syam.g_01020
OG0001134	Syan.g_01146	Syam.g_00915
OG0001135	Syan.g_02542	Syam.g_00917
OG0001136	Syan.g_02699	Syam.g_01797
OG0001137	Syan.g_02670	Syam.g_01780
OG0001138	Syan.g_02638	Syam.g_00898
OG0001139	Syan.g_02636	Syam.g_00896
OG0001140	Syan.g_02635	Syam.g_00895
OG0001141	Syan.g_02625	Syam.g_00894
OG0001142	Syan.g_02624	Syam.g_00892
OG0001143	Syan.g_02616	Syam.g_00883
OG0001144	Syan.g_02596	Syam.g_00873
OG0001145	Syan.g_01200	Syam.g_01817
OG0001146	Syan.g_01219	Syam.g_01836
OG0001147	Syan.g_02842	Syam.g_01665
OG0001148	Syan.g_02775	Syam.g_00573
OG0001149	Syan.g_02776	Syam.g_00572
OG0001150	Syan.g_02777	Syam.g_00571
OG0001151	Syan.g_02884	Syam.g_00558
OG0001152	Syan.g_02885	Syam.g_00557
OG0001153	Syan.g_02828	Syam.g_01652
OG0001154	Syan.g_02829	Syam.g_01654
OG0001156	Syan.g_02404	Syam.g_01928
OG0001157	Syan.g_02403	Syam.g_01929
OG0001158	Syan.g_02402	Syam.g_01930
OG0001159	Syan.g_02401	Syam.g_01931
OG0001160	Syan.g_01377	Syam.g_01969
OG0001161	Syan.g_01594	Syam.g_02338
OG0001162	Syan.g_02943	Syam.g_01257
OG0001163	Syan.g_01385	Syam.g_01977
OG0001164	Syan.g_01392	Syam.g_01983
OG0001165	Syan.g_01397	Syam.g_01988
OG0001166	Syan.g_01430	Syam.g_02011
OG0001167	Syan.g_00992	Syam.g_01888
OG0001168	Syan.g_01456	Syam.g_01890
OG0001169	Syan.g_01458	Syam.g_01892
OG0001170	Syan.g_01460	Syam.g_01894
OG0001171	Syan.g_01470	Syam.g_01904
OG0001172	Syan.g_02110	Syam.g_00292
OG0001173	Syan.g_02111	Syam.g_00293
OG0001174	Syan.g_02119	Syam.g_00301
OG0001175	Syan.g_02120	Syam.g_00302
OG0001176	Syan.g_02253	Syam.g_00321
OG0001177	Syan.g_02256	Syam.g_00319
OG0001179	Syan.g_02218	Syam.g_00351
OG0001180	Syan.g_02191	Syam.g_00378
OG0001181	Syan.g_02187	Syam.g_00382
OG0001182	Syan.g_02179	Syam.g_00391
OG0001183	Syan.g_02166	Syam.g_00396
OG0001184	Syan.g_01929	Syam.g_00143
OG0001185	Syan.g_01902	Syam.g_00121
OG0001186	Syan.g_01864	Syam.g_00076
OG0001187	Syan.g_01811	Syam.g_00073
