Orthogroup	Syal	Prbb
OG0000553	Syal.g_02843	Prbb.g_00532
OG0000554	Syal.g_02837	Prbb.g_00537
OG0000555	Syal.g_02823	Prbb.g_00545
OG0000556	Syal.g_02819	Prbb.g_00547
OG0000557	Syal.g_02816	Prbb.g_00548
OG0000558	Syal.g_02814	Prbb.g_00551
OG0000559	Syal.g_02305, Syal.g_02810	Prbb.g_00555
OG0000560	Syal.g_02807	Prbb.g_00558
OG0000561	Syal.g_02806	Prbb.g_00559
OG0000562	Syal.g_02805	Prbb.g_00560
OG0000563	Syal.g_02804	Prbb.g_00561
OG0000564	Syal.g_02803	Prbb.g_00562
OG0000565	Syal.g_02799	Prbb.g_00565
OG0000566	Syal.g_02795	Prbb.g_00567
OG0000567	Syal.g_02791	Prbb.g_00571
OG0000568	Syal.g_02789	Prbb.g_00572
OG0000569	Syal.g_02788	Prbb.g_00573
OG0000570	Syal.g_02787	Prbb.g_00574
OG0000571	Syal.g_02784	Prbb.g_00576
OG0000572	Syal.g_02767	Prbb.g_00587
OG0000573	Syal.g_02759	Prbb.g_00592
OG0000574	Syal.g_02758	Prbb.g_00594
OG0000575	Syal.g_02753	Prbb.g_00597
OG0000576	Syal.g_02751	Prbb.g_00599
OG0000577	Syal.g_02750	Prbb.g_00600
OG0000578	Syal.g_02749	Prbb.g_00601
OG0000579	Syal.g_02748	Prbb.g_00602
OG0000580	Syal.g_02747	Prbb.g_00603
OG0000581	Syal.g_02741	Prbb.g_00606
OG0000582	Syal.g_02736	Prbb.g_00609
OG0000583	Syal.g_02735	Prbb.g_00610
OG0000584	Syal.g_02734	Prbb.g_00611
OG0000585	Syal.g_02731	Prbb.g_00613
OG0000586	Syal.g_02730	Prbb.g_00614
OG0000587	Syal.g_02728	Prbb.g_00615
OG0000588	Syal.g_02717	Prbb.g_00619
OG0000589	Syal.g_02714	Prbb.g_00622
OG0000590	Syal.g_02713	Prbb.g_00623
OG0000591	Syal.g_02707	Prbb.g_00626
OG0000592	Syal.g_02706	Prbb.g_00627
OG0000593	Syal.g_02640	Prbb.g_00633
OG0000594	Syal.g_02639	Prbb.g_00634
OG0000595	Syal.g_02638	Prbb.g_00635
OG0000596	Syal.g_02633	Prbb.g_00639
OG0000597	Syal.g_02630	Prbb.g_00641
OG0000598	Syal.g_02629	Prbb.g_00642
OG0000599	Syal.g_02622	Prbb.g_00645
OG0000600	Syal.g_02621	Prbb.g_00646
OG0000601	Syal.g_02620	Prbb.g_00647
OG0000602	Syal.g_02615	Prbb.g_00649
OG0000603	Syal.g_02614	Prbb.g_00650
OG0000604	Syal.g_02612	Prbb.g_00651
OG0000605	Syal.g_02516	Prbb.g_00652
OG0000606	Syal.g_02174	Prbb.g_00655
OG0000607	Syal.g_02177	Prbb.g_00658
OG0000608	Syal.g_02178	Prbb.g_00659
OG0000609	Syal.g_02180	Prbb.g_00660
OG0000610	Syal.g_02198	Prbb.g_00667
OG0000611	Syal.g_02201	Prbb.g_00670
OG0000612	Syal.g_02202	Prbb.g_00671
OG0000613	Syal.g_01325	Prbb.g_00677
OG0000614	Syal.g_01794	Prbb.g_00700
OG0000615	Syal.g_02256	Prbb.g_00708
OG0000616	Syal.g_00079	Prbb.g_02176
OG0000617	Syal.g_01866	Prbb.g_00719
OG0000618	Syal.g_01867	Prbb.g_00720
OG0000619	Syal.g_02417	Prbb.g_00721
OG0000620	Syal.g_02422	Prbb.g_00724
OG0000621	Syal.g_02423	Prbb.g_00725
OG0000622	Syal.g_02424	Prbb.g_00726
OG0000623	Syal.g_02425	Prbb.g_00727
OG0000624	Syal.g_02427	Prbb.g_00729
OG0000625	Syal.g_02428	Prbb.g_00730
OG0000626	Syal.g_02429	Prbb.g_00731
OG0000627	Syal.g_02048	Prbb.g_00733
OG0000628	Syal.g_02047	Prbb.g_00734
OG0000629	Syal.g_02044	Prbb.g_00735
OG0000630	Syal.g_02040	Prbb.g_00738
OG0000631	Syal.g_02031	Prbb.g_00962
OG0000632	Syal.g_02030	Prbb.g_00963
OG0000633	Syal.g_02029	Prbb.g_00964
OG0000634	Syal.g_02410	Prbb.g_00779
OG0000635	Syal.g_02411	Prbb.g_00780
OG0000636	Syal.g_02413	Prbb.g_00782
OG0000637	Syal.g_02415	Prbb.g_00784
OG0000638	Syal.g_02416	Prbb.g_00785
OG0000639	Syal.g_01868	Prbb.g_00786
OG0000640	Syal.g_01869	Prbb.g_00787
OG0000641	Syal.g_01873	Prbb.g_00791
OG0000642	Syal.g_01874	Prbb.g_00792
OG0000643	Syal.g_01875	Prbb.g_00793
OG0000644	Syal.g_01876	Prbb.g_00794
OG0000645	Syal.g_01878	Prbb.g_00795
OG0000646	Syal.g_01881	Prbb.g_00798
OG0000647	Syal.g_01883	Prbb.g_00800
OG0000648	Syal.g_02438	Prbb.g_00802
OG0000649	Syal.g_02439	Prbb.g_00803
OG0000650	Syal.g_02440	Prbb.g_00804
OG0000651	Syal.g_02441	Prbb.g_00805
OG0000652	Syal.g_02442	Prbb.g_00806
OG0000653	Syal.g_02444	Prbb.g_00808
OG0000654	Syal.g_02445	Prbb.g_00809
OG0000655	Syal.g_02446	Prbb.g_00810
OG0000656	Syal.g_02449	Prbb.g_00813
OG0000657	Syal.g_02460	Prbb.g_00819
OG0000658	Syal.g_02465	Prbb.g_00821
OG0000659	Syal.g_02466	Prbb.g_00822
OG0000660	Syal.g_02470	Prbb.g_00827
OG0000661	Syal.g_02472	Prbb.g_00829
OG0000662	Syal.g_02474	Prbb.g_00831
OG0000663	Syal.g_02477	Prbb.g_00833
OG0000664	Syal.g_02478	Prbb.g_00834
OG0000665	Syal.g_02593	Prbb.g_00838
OG0000666	Syal.g_02605	Prbb.g_00839
OG0000667	Syal.g_02192	Prbb.g_00843
OG0000668	Syal.g_01920	Prbb.g_00914
OG0000669	Syal.g_02295	Prbb.g_00922
OG0000670	Syal.g_02956	Prbb.g_00925
OG0000671	Syal.g_02291	Prbb.g_00927
OG0000672	Syal.g_02288	Prbb.g_00930
OG0000673	Syal.g_02285	Prbb.g_00933
OG0000674	Syal.g_02283	Prbb.g_00935
OG0000675	Syal.g_02282	Prbb.g_00936
OG0000676	Syal.g_02272	Prbb.g_00938
OG0000677	Syal.g_02271	Prbb.g_00939
OG0000678	Syal.g_02264	Prbb.g_00942
OG0000679	Syal.g_02252	Prbb.g_00946
OG0000680	Syal.g_02251	Prbb.g_00947
OG0000681	Syal.g_02248	Prbb.g_00950
OG0000682	Syal.g_02247	Prbb.g_00951
OG0000683	Syal.g_02246	Prbb.g_00952
OG0000684	Syal.g_02242	Prbb.g_00762
OG0000685	Syal.g_02240	Prbb.g_00764
OG0000686	Syal.g_02239	Prbb.g_00765
OG0000687	Syal.g_02237	Prbb.g_00766
OG0000688	Syal.g_02225	Prbb.g_00769
OG0000689	Syal.g_02223	Prbb.g_00770
OG0000690	Syal.g_02222	Prbb.g_00771
OG0000691	Syal.g_02221	Prbb.g_00772
OG0000692	Syal.g_02220	Prbb.g_00774
OG0000693	Syal.g_02218	Prbb.g_00775
OG0000694	Syal.g_02217	Prbb.g_00776
OG0000695	Syal.g_02027	Prbb.g_00966
OG0000696	Syal.g_02026	Prbb.g_00967
OG0000697	Syal.g_02025	Prbb.g_00968
OG0000698	Syal.g_02022	Prbb.g_00971
OG0000699	Syal.g_02021	Prbb.g_00972
OG0000700	Syal.g_02020	Prbb.g_00973
OG0000701	Syal.g_02019	Prbb.g_00974
OG0000702	Syal.g_02011	Prbb.g_00976
OG0000703	Syal.g_02010	Prbb.g_00977
OG0000704	Syal.g_02008	Prbb.g_00978
OG0000705	Syal.g_01999	Prbb.g_00984
OG0000706	Syal.g_01998	Prbb.g_00985
OG0000707	Syal.g_01997	Prbb.g_00986
OG0000708	Syal.g_01994	Prbb.g_00988
OG0000709	Syal.g_01986	Prbb.g_00992
OG0000710	Syal.g_01982	Prbb.g_00995
OG0000711	Syal.g_01954	Prbb.g_01010
OG0000712	Syal.g_01952	Prbb.g_01012
OG0000713	Syal.g_01951	Prbb.g_01013
OG0000714	Syal.g_01948	Prbb.g_01014
OG0000715	Syal.g_01934	Prbb.g_01016
OG0000716	Syal.g_01930	Prbb.g_01017
OG0000717	Syal.g_01929	Prbb.g_01018
OG0000718	Syal.g_01925	Prbb.g_01036
OG0000719	Syal.g_01922	Prbb.g_01037
OG0000720	Syal.g_01908	Prbb.g_01048
OG0000721	Syal.g_01906	Prbb.g_01049
OG0000722	Syal.g_01905	Prbb.g_01050
OG0000723	Syal.g_02433	Prbb.g_01054
OG0000724	Syal.g_01829	Prbb.g_01065
OG0000725	Syal.g_01820	Prbb.g_00891
OG0000726	Syal.g_01819	Prbb.g_00890
OG0000727	Syal.g_01818	Prbb.g_00889
OG0000728	Syal.g_01816	Prbb.g_00887
OG0000729	Syal.g_01510	Prbb.g_02071
OG0000730	Syal.g_00345	Prbb.g_00392
OG0000731	Syal.g_00356	Prbb.g_00400
OG0000732	Syal.g_00149	Prbb.g_02121
OG0000733	Syal.g_01105	Prbb.g_01888
OG0000734	Syal.g_00828	Prbb.g_01533
OG0000735	Syal.g_01627	Prbb.g_01531
OG0000736	Syal.g_01628	Prbb.g_01530
OG0000737	Syal.g_01629	Prbb.g_01529
OG0000738	Syal.g_01634	Prbb.g_01525
OG0000739	Syal.g_01645	Prbb.g_01524
OG0000740	Syal.g_01646	Prbb.g_01523
OG0000741	Syal.g_01649	Prbb.g_01521
OG0000742	Syal.g_01652	Prbb.g_01518
OG0000743	Syal.g_01654	Prbb.g_01516
OG0000744	Syal.g_01655	Prbb.g_01515
OG0000745	Syal.g_01657	Prbb.g_01513
OG0000746	Syal.g_01659	Prbb.g_01511
OG0000747	Syal.g_01660	Prbb.g_01510
OG0000748	Syal.g_01674	Prbb.g_01506
OG0000749	Syal.g_01675	Prbb.g_01505
OG0000750	Syal.g_01676	Prbb.g_01504
OG0000751	Syal.g_01688	Prbb.g_01501
OG0000752	Syal.g_01690	Prbb.g_01499
OG0000753	Syal.g_01693	Prbb.g_01497
OG0000754	Syal.g_01698	Prbb.g_01493
OG0000755	Syal.g_01707	Prbb.g_01488
OG0000756	Syal.g_01708	Prbb.g_01487
OG0000757	Syal.g_01715	Prbb.g_01480
OG0000758	Syal.g_01716	Prbb.g_01479
OG0000759	Syal.g_01717	Prbb.g_01478
OG0000760	Syal.g_01718	Prbb.g_01477
OG0000761	Syal.g_01719	Prbb.g_01476
OG0000762	Syal.g_01721	Prbb.g_01475
OG0000763	Syal.g_01723	Prbb.g_01473
OG0000764	Syal.g_01724	Prbb.g_01472
OG0000765	Syal.g_01768	Prbb.g_01463
OG0000766	Syal.g_01767	Prbb.g_01462
OG0000767	Syal.g_01765	Prbb.g_01461
OG0000768	Syal.g_01764	Prbb.g_01460
OG0000769	Syal.g_01762	Prbb.g_01458
OG0000770	Syal.g_01758	Prbb.g_01457
OG0000771	Syal.g_01835	Prbb.g_01060
OG0000772	Syal.g_01641	Prbb.g_01291
OG0000773	Syal.g_01618	Prbb.g_01577
OG0000774	Syal.g_01610	Prbb.g_01580
OG0000775	Syal.g_01608	Prbb.g_01581
OG0000776	Syal.g_01607	Prbb.g_01582
OG0000777	Syal.g_01606	Prbb.g_01583
OG0000778	Syal.g_01605	Prbb.g_01584
OG0000779	Syal.g_01599	Prbb.g_01588
OG0000780	Syal.g_01594	Prbb.g_01589
OG0000781	Syal.g_01590	Prbb.g_01592
OG0000782	Syal.g_01589	Prbb.g_01593
OG0000783	Syal.g_01588	Prbb.g_01594
OG0000784	Syal.g_01587	Prbb.g_01595
OG0000785	Syal.g_01585	Prbb.g_01597
OG0000786	Syal.g_01579	Prbb.g_01600
OG0000787	Syal.g_01578	Prbb.g_01601
OG0000788	Syal.g_02619	Prbb.g_00746
OG0000789	Syal.g_02598	Prbb.g_01057
OG0000790	Syal.g_02883	Prbb.g_01644
OG0000791	Syal.g_02882	Prbb.g_01646
OG0000792	Syal.g_02881	Prbb.g_01647
OG0000793	Syal.g_02876	Prbb.g_01650
OG0000794	Syal.g_02875	Prbb.g_01651
OG0000795	Syal.g_02874	Prbb.g_01652
OG0000796	Syal.g_02870	Prbb.g_01656
OG0000797	Syal.g_02869	Prbb.g_01657
OG0000798	Syal.g_01372	Prbb.g_00858
OG0000799	Syal.g_01547	Prbb.g_01668
OG0000800	Syal.g_01542	Prbb.g_01669
OG0000801	Syal.g_01541	Prbb.g_01670
OG0000802	Syal.g_01536	Prbb.g_01672
OG0000803	Syal.g_00040	Prbb.g_01674
OG0000804	Syal.g_00036	Prbb.g_01675
OG0000805	Syal.g_00030	Prbb.g_01677
OG0000806	Syal.g_00028	Prbb.g_01679
OG0000807	Syal.g_00026	Prbb.g_01680
OG0000808	Syal.g_00025	Prbb.g_01681
OG0000809	Syal.g_00022	Prbb.g_01684
OG0000810	Syal.g_00021	Prbb.g_01685
OG0000811	Syal.g_00380	Prbb.g_01689
OG0000812	Syal.g_00382	Prbb.g_01691
OG0000813	Syal.g_00383	Prbb.g_01692
OG0000814	Syal.g_00385	Prbb.g_01694
OG0000815	Syal.g_00391	Prbb.g_01695
OG0000816	Syal.g_00393	Prbb.g_01697
OG0000817	Syal.g_00394	Prbb.g_01698
OG0000818	Syal.g_00401	Prbb.g_01702
OG0000819	Syal.g_00402	Prbb.g_01703
OG0000820	Syal.g_00403	Prbb.g_01704
OG0000821	Syal.g_00409	Prbb.g_01707
OG0000822	Syal.g_00411	Prbb.g_01708
OG0000823	Syal.g_00412	Prbb.g_01709
OG0000824	Syal.g_00417	Prbb.g_01712
OG0000825	Syal.g_00418	Prbb.g_01713
OG0000826	Syal.g_00419	Prbb.g_01714
OG0000827	Syal.g_00420	Prbb.g_01715
OG0000828	Syal.g_00423	Prbb.g_01718
OG0000829	Syal.g_00424	Prbb.g_01719
OG0000830	Syal.g_00425	Prbb.g_01720
OG0000831	Syal.g_00427	Prbb.g_01722
OG0000832	Syal.g_02967	Prbb.g_01732
OG0000833	Syal.g_02976	Prbb.g_01740
OG0000834	Syal.g_02979	Prbb.g_01741
OG0000835	Syal.g_02980	Prbb.g_01742
OG0000836	Syal.g_02983	Prbb.g_01744
OG0000837	Syal.g_02984	Prbb.g_01745
OG0000838	Syal.g_02988	Prbb.g_01747
OG0000839	Syal.g_02989	Prbb.g_01748
OG0000840	Syal.g_02990	Prbb.g_01749
OG0000841	Syal.g_02991	Prbb.g_01750
OG0000842	Syal.g_02992	Prbb.g_01751
OG0000843	Syal.g_02993	Prbb.g_01752
OG0000844	Syal.g_02995	Prbb.g_01753
OG0000845	Syal.g_02996	Prbb.g_01754
OG0000846	Syal.g_02997	Prbb.g_01755
OG0000847	Syal.g_02998	Prbb.g_01756
OG0000848	Syal.g_03000	Prbb.g_01757
OG0000849	Syal.g_03001	Prbb.g_01758
OG0000850	Syal.g_03008	Prbb.g_01760
OG0000851	Syal.g_00561	Prbb.g_01761
OG0000852	Syal.g_00562	Prbb.g_01762
OG0000853	Syal.g_00566	Prbb.g_01767
OG0000854	Syal.g_00568	Prbb.g_01769
OG0000855	Syal.g_00569	Prbb.g_01770
OG0000856	Syal.g_02704	Prbb.g_01659
OG0000857	Syal.g_01882	Prbb.g_00799
OG0000858	Syal.g_00576	Prbb.g_01817
OG0000859	Syal.g_00577	Prbb.g_01818
OG0000860	Syal.g_00589	Prbb.g_01825
OG0000861	Syal.g_00590	Prbb.g_01826
OG0000862	Syal.g_00591	Prbb.g_01827
OG0000863	Syal.g_00594	Prbb.g_01828
OG0000864	Syal.g_00595	Prbb.g_01829
OG0000865	Syal.g_00596	Prbb.g_01830
OG0000866	Syal.g_00597	Prbb.g_01831
OG0000867	Syal.g_00598	Prbb.g_01832
OG0000868	Syal.g_00604	Prbb.g_01833
OG0000869	Syal.g_00609	Prbb.g_01836
OG0000870	Syal.g_00614	Prbb.g_01841
OG0000871	Syal.g_00615	Prbb.g_01842
OG0000872	Syal.g_00621	Prbb.g_01843
OG0000873	Syal.g_00624	Prbb.g_01846
OG0000874	Syal.g_00627	Prbb.g_01849
OG0000875	Syal.g_00629	Prbb.g_01851
OG0000876	Syal.g_00631	Prbb.g_01852
OG0000877	Syal.g_00633	Prbb.g_01854
OG0000878	Syal.g_00634	Prbb.g_01855
OG0000879	Syal.g_00635	Prbb.g_01856
OG0000880	Syal.g_00636	Prbb.g_01857
OG0000881	Syal.g_00641	Prbb.g_01860
OG0000882	Syal.g_00646	Prbb.g_01865
OG0000883	Syal.g_00648	Prbb.g_01867
OG0000884	Syal.g_00650	Prbb.g_01869
OG0000885	Syal.g_00651	Prbb.g_01870
OG0000886	Syal.g_00652	Prbb.g_01871
OG0000887	Syal.g_00653	Prbb.g_01872
OG0000888	Syal.g_00655	Prbb.g_01874
OG0000889	Syal.g_00657	Prbb.g_01876
OG0000890	Syal.g_00663	Prbb.g_01877
OG0000891	Syal.g_00664	Prbb.g_01878
OG0000892	Syal.g_00668	Prbb.g_01880
OG0000893	Syal.g_00193	Prbb.g_01922
OG0000894	Syal.g_00196	Prbb.g_01925
OG0000895	Syal.g_00200	Prbb.g_01928
OG0000896	Syal.g_00201	Prbb.g_01929
OG0000897	Syal.g_00203	Prbb.g_01931
OG0000898	Syal.g_00204	Prbb.g_01932
OG0000899	Syal.g_00205	Prbb.g_01933
OG0000900	Syal.g_00206	Prbb.g_01934
OG0000901	Syal.g_00211	Prbb.g_01937
OG0000902	Syal.g_00213	Prbb.g_01939
OG0000903	Syal.g_00227	Prbb.g_01948
OG0000904	Syal.g_00222	Prbb.g_01943
OG0000905	Syal.g_00217	Prbb.g_01941
OG0000906	Syal.g_00215	Prbb.g_01940
OG0000907	Syal.g_00229	Prbb.g_01958
OG0000908	Syal.g_00232	Prbb.g_01961
OG0000909	Syal.g_00233	Prbb.g_01962
OG0000910	Syal.g_00234	Prbb.g_01963
OG0000911	Syal.g_00237	Prbb.g_01965
OG0000912	Syal.g_00238	Prbb.g_01966
OG0000913	Syal.g_00239	Prbb.g_01967
OG0000914	Syal.g_00240	Prbb.g_01968
OG0000915	Syal.g_00241	Prbb.g_01969
OG0000916	Syal.g_00242	Prbb.g_01970
OG0000917	Syal.g_00243	Prbb.g_01971
OG0000918	Syal.g_00244	Prbb.g_01972
OG0000919	Syal.g_00245	Prbb.g_01973
OG0000920	Syal.g_00246	Prbb.g_01974
OG0000921	Syal.g_00247	Prbb.g_01975
OG0000922	Syal.g_00248	Prbb.g_01976
OG0000923	Syal.g_00252	Prbb.g_01980
OG0000924	Syal.g_00253	Prbb.g_01981
OG0000925	Syal.g_00254	Prbb.g_01982
OG0000926	Syal.g_00255	Prbb.g_01983
OG0000927	Syal.g_00257	Prbb.g_01985
OG0000928	Syal.g_00258	Prbb.g_01986
OG0000929	Syal.g_00259	Prbb.g_01987
OG0000930	Syal.g_00260	Prbb.g_01988
OG0000931	Syal.g_00261	Prbb.g_01989
OG0000932	Syal.g_00262	Prbb.g_01990
OG0000933	Syal.g_00268	Prbb.g_01994
OG0000934	Syal.g_00270	Prbb.g_01996
OG0000935	Syal.g_00271	Prbb.g_01997
OG0000936	Syal.g_00272	Prbb.g_01998
OG0000937	Syal.g_00273	Prbb.g_01999
OG0000938	Syal.g_00276	Prbb.g_02002
OG0000939	Syal.g_00277	Prbb.g_02003
OG0000940	Syal.g_00285	Prbb.g_02010
OG0000941	Syal.g_00287	Prbb.g_02012
OG0000942	Syal.g_00289	Prbb.g_02014
OG0000943	Syal.g_00290	Prbb.g_02015
OG0000944	Syal.g_00292	Prbb.g_02017
OG0000945	Syal.g_00294	Prbb.g_02018
OG0000946	Syal.g_00301	Prbb.g_02024
OG0000947	Syal.g_00304	Prbb.g_02026
OG0000948	Syal.g_00305	Prbb.g_02027
OG0000949	Syal.g_01341	Prbb.g_02030
OG0000950	Syal.g_01348	Prbb.g_02035
OG0000951	Syal.g_01353	Prbb.g_02039
OG0000952	Syal.g_01363	Prbb.g_02043
OG0000953	Syal.g_01435	Prbb.g_02047
OG0000954	Syal.g_01443	Prbb.g_02051
OG0000955	Syal.g_01444	Prbb.g_02052
OG0000956	Syal.g_01446	Prbb.g_02054
OG0000957	Syal.g_01457	Prbb.g_02059
OG0000958	Syal.g_01458	Prbb.g_02060
OG0000959	Syal.g_01482	Prbb.g_02064
OG0000960	Syal.g_01483	Prbb.g_02065
OG0000961	Syal.g_01507	Prbb.g_02068
OG0000962	Syal.g_01509	Prbb.g_02070
OG0000963	Syal.g_01514	Prbb.g_02075
OG0000964	Syal.g_01515	Prbb.g_02076
OG0000965	Syal.g_01516	Prbb.g_02077
OG0000966	Syal.g_00176	Prbb.g_02099
OG0000967	Syal.g_00171	Prbb.g_02103
OG0000968	Syal.g_00169	Prbb.g_02105
OG0000969	Syal.g_00167	Prbb.g_02106
OG0000970	Syal.g_00166	Prbb.g_02107
OG0000971	Syal.g_00164	Prbb.g_02108
OG0000972	Syal.g_00163	Prbb.g_02109
OG0000973	Syal.g_00162	Prbb.g_02110
OG0000974	Syal.g_00161	Prbb.g_02111
OG0000975	Syal.g_00160	Prbb.g_02112
OG0000976	Syal.g_00159	Prbb.g_02113
OG0000977	Syal.g_00157	Prbb.g_02114
OG0000978	Syal.g_00156	Prbb.g_02115
OG0000979	Syal.g_00153	Prbb.g_02118
OG0000980	Syal.g_00150	Prbb.g_02120
OG0000981	Syal.g_00147	Prbb.g_02123
OG0000982	Syal.g_01068	Prbb.g_02125
OG0000983	Syal.g_01069	Prbb.g_02126
OG0000984	Syal.g_01070	Prbb.g_02127
OG0000985	Syal.g_01074	Prbb.g_02130
OG0000986	Syal.g_01076	Prbb.g_02132
OG0000987	Syal.g_01080	Prbb.g_02133
OG0000988	Syal.g_01086	Prbb.g_02136
OG0000989	Syal.g_01098	Prbb.g_02140
OG0000990	Syal.g_01118	Prbb.g_02145
OG0000991	Syal.g_01120	Prbb.g_02146
OG0000992	Syal.g_01122	Prbb.g_02149
OG0000993	Syal.g_01123	Prbb.g_02150
OG0000994	Syal.g_01127	Prbb.g_02151
OG0000995	Syal.g_01132	Prbb.g_02155
OG0000996	Syal.g_01162	Prbb.g_02156
OG0000997	Syal.g_01171	Prbb.g_02164
OG0000998	Syal.g_01173	Prbb.g_02166
OG0000999	Syal.g_01174	Prbb.g_02167
OG0001000	Syal.g_01177	Prbb.g_02170
OG0001001	Syal.g_01182	Prbb.g_02173
OG0001002	Syal.g_00082	Prbb.g_02178
OG0001003	Syal.g_00084	Prbb.g_02180
OG0001004	Syal.g_00085	Prbb.g_02181
OG0001005	Syal.g_00087	Prbb.g_02182
OG0001006	Syal.g_00094	Prbb.g_02187
OG0001007	Syal.g_00096	Prbb.g_02189
OG0001008	Syal.g_00524	Prbb.g_00442
OG0001009	Syal.g_00129	Prbb.g_00028
OG0001010	Syal.g_00130	Prbb.g_00029
OG0001011	Syal.g_00131	Prbb.g_00030
OG0001012	Syal.g_01064	Prbb.g_00058
OG0001013	Syal.g_01026	Prbb.g_00063
OG0001014	Syal.g_01022	Prbb.g_00066
OG0001015	Syal.g_01021	Prbb.g_00067
OG0001016	Syal.g_00756	Prbb.g_00128
OG0001017	Syal.g_00762	Prbb.g_00132
OG0001018	Syal.g_00764	Prbb.g_00135
OG0001019	Syal.g_00785	Prbb.g_00144
OG0001020	Syal.g_00796	Prbb.g_00145
OG0001021	Syal.g_00800	Prbb.g_00146
OG0001022	Syal.g_00805	Prbb.g_00149
OG0001023	Syal.g_00806	Prbb.g_00150
OG0001024	Syal.g_00810	Prbb.g_00153
OG0001025	Syal.g_00817	Prbb.g_00160
OG0001026	Syal.g_00830	Prbb.g_00168
OG0001027	Syal.g_00834	Prbb.g_00169
OG0001028	Syal.g_00836	Prbb.g_00171
OG0001029	Syal.g_00838	Prbb.g_00173
OG0001030	Syal.g_00860	Prbb.g_00189
OG0001031	Syal.g_00936	Prbb.g_00243
OG0001032	Syal.g_00938	Prbb.g_00244
OG0001033	Syal.g_00972	Prbb.g_00264
OG0001034	Syal.g_00684	Prbb.g_00293
OG0001035	Syal.g_01226	Prbb.g_00310
OG0001036	Syal.g_01231	Prbb.g_00314
OG0001037	Syal.g_01233	Prbb.g_00315
OG0001038	Syal.g_01261	Prbb.g_00331
OG0001040	Syal.g_01267	Prbb.g_00335
OG0001041	Syal.g_01272	Prbb.g_00339
OG0001042	Syal.g_01300	Prbb.g_00355
OG0001043	Syal.g_01304	Prbb.g_00356
OG0001044	Syal.g_00346	Prbb.g_00393
OG0001045	Syal.g_00359	Prbb.g_00402
OG0001046	Syal.g_01967	Prbb.g_01124
OG0001047	Syal.g_00522	Prbb.g_00444
OG0001048	Syal.g_00521	Prbb.g_00445
OG0001049	Syal.g_00518	Prbb.g_00447
OG0001050	Syal.g_00517	Prbb.g_00448
OG0001051	Syal.g_00516	Prbb.g_00449
OG0001052	Syal.g_00467	Prbb.g_00475
OG0001053	Syal.g_02900	Prbb.g_00488
OG0001054	Syal.g_02919	Prbb.g_00502
OG0001055	Syal.g_02940	Prbb.g_00521
OG0001056	Syal.g_02833	Prbb.g_00539
OG0001057	Syal.g_01574	Prbb.g_00544
OG0001058	Syal.g_02812	Prbb.g_00553
OG0001059	Syal.g_02808	Prbb.g_00557
OG0001060	Syal.g_02801	Prbb.g_00564
OG0001061	Syal.g_02783	Prbb.g_00577
OG0001062	Syal.g_02781	Prbb.g_00579
OG0001063	Syal.g_02776	Prbb.g_00580
OG0001064	Syal.g_02775	Prbb.g_00581
OG0001065	Syal.g_02774	Prbb.g_00582
OG0001066	Syal.g_02773	Prbb.g_00583
OG0001067	Syal.g_02772	Prbb.g_00584
OG0001068	Syal.g_02771	Prbb.g_00585
OG0001069	Syal.g_02770	Prbb.g_00586
OG0001070	Syal.g_02766	Prbb.g_00588
OG0001071	Syal.g_02765	Prbb.g_00589
OG0001072	Syal.g_02761	Prbb.g_00590
OG0001073	Syal.g_02746	Prbb.g_00604
OG0001074	Syal.g_02575	Prbb.g_00616
OG0001075	Syal.g_02726	Prbb.g_00617
OG0001076	Syal.g_02712	Prbb.g_00624
OG0001077	Syal.g_02702	Prbb.g_00629
OG0001078	Syal.g_02635	Prbb.g_00637
OG0001079	Syal.g_02618	Prbb.g_00648
OG0001080	Syal.g_02514	Prbb.g_00654
OG0001081	Syal.g_02175	Prbb.g_00656
OG0001082	Syal.g_02176	Prbb.g_00657
OG0001083	Syal.g_02184	Prbb.g_00662
OG0001084	Syal.g_02187	Prbb.g_00664
OG0001085	Syal.g_02206	Prbb.g_00674
OG0001086	Syal.g_02208	Prbb.g_00675
OG0001087	Syal.g_01782	Prbb.g_00694
OG0001088	Syal.g_01785	Prbb.g_00695
OG0001089	Syal.g_01811	Prbb.g_00705
OG0001090	Syal.g_01859	Prbb.g_00714
OG0001091	Syal.g_01862	Prbb.g_00716
OG0001092	Syal.g_01864	Prbb.g_00717
OG0001093	Syal.g_02419	Prbb.g_00722
OG0001094	Syal.g_02216	Prbb.g_00777
OG0001095	Syal.g_01879	Prbb.g_00796
OG0001096	Syal.g_02447	Prbb.g_00811
OG0001097	Syal.g_02473	Prbb.g_00830
OG0001098	Syal.g_02083	Prbb.g_00847
OG0001099	Syal.g_00837	Prbb.g_00917
OG0001100	Syal.g_02293	Prbb.g_00924
OG0001101	Syal.g_02292	Prbb.g_00926
OG0001102	Syal.g_02289	Prbb.g_00929
OG0001103	Syal.g_02287	Prbb.g_00931
OG0001104	Syal.g_02241	Prbb.g_00763
OG0001105	Syal.g_02236	Prbb.g_00767
OG0001106	Syal.g_02007	Prbb.g_00979
OG0001107	Syal.g_01993	Prbb.g_00989
OG0001108	Syal.g_01985	Prbb.g_00993
OG0001109	Syal.g_01983	Prbb.g_00994
OG0001110	Syal.g_01981	Prbb.g_00996
OG0001111	Syal.g_01979	Prbb.g_00997
OG0001112	Syal.g_01977	Prbb.g_00998
