Orthogroup	Syal	Syab
OG0000554	Syal.g_02837	Syab.g_02040
OG0000555	Syal.g_02823	Syab.g_02026
OG0000556	Syal.g_02819	Syab.g_02022
OG0000557	Syal.g_02816	Syab.g_02019
OG0000558	Syal.g_02814	Syab.g_02016
OG0000559	Syal.g_02810	Syab.g_02012
OG0000560	Syal.g_02807	Syab.g_02009
OG0000561	Syal.g_02806	Syab.g_02008
OG0000562	Syal.g_02805	Syab.g_02007
OG0000563	Syal.g_02804	Syab.g_02006
OG0000564	Syal.g_02803	Syab.g_02005
OG0000565	Syal.g_02799	Syab.g_02001
OG0000566	Syal.g_02795	Syab.g_01997
OG0000567	Syal.g_02791	Syab.g_01993
OG0000568	Syal.g_02789	Syab.g_01991
OG0000569	Syal.g_02788	Syab.g_01990
OG0000570	Syal.g_02787	Syab.g_01989
OG0000571	Syal.g_02784	Syab.g_01986
OG0000572	Syal.g_02767	Syab.g_01969
OG0000573	Syal.g_02759	Syab.g_01960
OG0000574	Syal.g_02758	Syab.g_01959
OG0000575	Syal.g_02753	Syab.g_01954
OG0000576	Syal.g_02751	Syab.g_01952
OG0000577	Syal.g_02750	Syab.g_01951
OG0000578	Syal.g_02749	Syab.g_01950
OG0000579	Syal.g_02748	Syab.g_01949
OG0000580	Syal.g_02747	Syab.g_01948
OG0000581	Syal.g_02741	Syab.g_01934
OG0000582	Syal.g_02736	Syab.g_01929
OG0000583	Syal.g_02735	Syab.g_01928
OG0000584	Syal.g_02734	Syab.g_01927
OG0000585	Syal.g_02731	Syab.g_01924
OG0000586	Syal.g_02730	Syab.g_01923
OG0000587	Syal.g_02728	Syab.g_01921
OG0000588	Syal.g_02717	Syab.g_01910
OG0000589	Syal.g_02714	Syab.g_01899
OG0000590	Syal.g_02713	Syab.g_01898
OG0000591	Syal.g_02707	Syab.g_01892
OG0000592	Syal.g_02706	Syab.g_01891
OG0000593	Syal.g_02640	Syab.g_01877
OG0000594	Syal.g_02639	Syab.g_01876
OG0000595	Syal.g_02638	Syab.g_01875
OG0000596	Syal.g_02633	Syab.g_01871
OG0000597	Syal.g_02630	Syab.g_01868
OG0000598	Syal.g_02629	Syab.g_01867
OG0000599	Syal.g_02622	Syab.g_01860
OG0000600	Syal.g_02621	Syab.g_01859
OG0000601	Syal.g_02620	Syab.g_01858
OG0000602	Syal.g_02615	Syab.g_01853
OG0000603	Syal.g_02614	Syab.g_01852
OG0000604	Syal.g_02612	Syab.g_01850
OG0000605	Syal.g_02516	Syab.g_01758
OG0000606	Syal.g_02174	Syab.g_01529
OG0000607	Syal.g_02177	Syab.g_01533
OG0000608	Syal.g_02178	Syab.g_01534
OG0000609	Syal.g_02180	Syab.g_01536
OG0000610	Syal.g_02198	Syab.g_01555
OG0000611	Syal.g_02201	Syab.g_01558
OG0000612	Syal.g_02202	Syab.g_01559
OG0000613	Syal.g_01325	Syab.g_00228
OG0000614	Syal.g_01794	Syab.g_01179
OG0000615	Syal.g_02256	Syab.g_01605
OG0000616	Syal.g_00079	Syab.g_02897
OG0000617	Syal.g_01866	Syab.g_01274
OG0000618	Syal.g_01867	Syab.g_01275
OG0000619	Syal.g_02417	Syab.g_01662
OG0000620	Syal.g_02422	Syab.g_01668
OG0000621	Syal.g_02423	Syab.g_01669
OG0000622	Syal.g_02424	Syab.g_01670
OG0000623	Syal.g_02425	Syab.g_01671
OG0000624	Syal.g_02427	Syab.g_01673
OG0000625	Syal.g_02428	Syab.g_01674
OG0000626	Syal.g_02429	Syab.g_01675
OG0000627	Syal.g_02048	Syab.g_01438
OG0000628	Syal.g_02047	Syab.g_01437
OG0000629	Syal.g_02044	Syab.g_01434
OG0000630	Syal.g_02040	Syab.g_01430
OG0000631	Syal.g_02031	Syab.g_01421
OG0000632	Syal.g_02030	Syab.g_01420
OG0000633	Syal.g_02029	Syab.g_01419
OG0000634	Syal.g_02410	Syab.g_01651
OG0000635	Syal.g_02411	Syab.g_01656
OG0000636	Syal.g_02413	Syab.g_01658
OG0000637	Syal.g_02415	Syab.g_01660
OG0000638	Syal.g_02416	Syab.g_01661
OG0000639	Syal.g_01868	Syab.g_01276
OG0000640	Syal.g_01869	Syab.g_01277
OG0000641	Syal.g_01873	Syab.g_01281
OG0000642	Syal.g_01874	Syab.g_01282
OG0000643	Syal.g_01875	Syab.g_01283
OG0000644	Syal.g_01876	Syab.g_01284
OG0000645	Syal.g_01878	Syab.g_01286
OG0000646	Syal.g_01881	Syab.g_01289
OG0000647	Syal.g_01883	Syab.g_01291
OG0000648	Syal.g_02438	Syab.g_01684
OG0000649	Syal.g_02439	Syab.g_01685
OG0000650	Syal.g_02440	Syab.g_01686
OG0000651	Syal.g_02441	Syab.g_01687
OG0000652	Syal.g_02442	Syab.g_01688
OG0000653	Syal.g_02444	Syab.g_01690
OG0000654	Syal.g_02445	Syab.g_01691
OG0000655	Syal.g_02446	Syab.g_01692
OG0000656	Syal.g_02449	Syab.g_01695
OG0000657	Syal.g_02460	Syab.g_01706
OG0000658	Syal.g_02465	Syab.g_01710
OG0000659	Syal.g_02466	Syab.g_01711
OG0000660	Syal.g_02470	Syab.g_01715
OG0000661	Syal.g_02472	Syab.g_01717
OG0000662	Syal.g_02474	Syab.g_01719
OG0000663	Syal.g_02477	Syab.g_01722
OG0000664	Syal.g_02478	Syab.g_01723
OG0000665	Syal.g_02593	Syab.g_01829
OG0000666	Syal.g_02605	Syab.g_01842
OG0000667	Syal.g_02192	Syab.g_01548
OG0000668	Syal.g_01920	Syab.g_01319
OG0000669	Syal.g_02295	Syab.g_01642
OG0000670	Syal.g_02956	Syab.g_02156
OG0000671	Syal.g_02291	Syab.g_01638
OG0000672	Syal.g_02288	Syab.g_01635
OG0000673	Syal.g_02285	Syab.g_01632
OG0000674	Syal.g_02283	Syab.g_01630
OG0000675	Syal.g_02282	Syab.g_01629
OG0000676	Syal.g_02272	Syab.g_01620
OG0000677	Syal.g_02271	Syab.g_01619
OG0000678	Syal.g_02264	Syab.g_01613
OG0000679	Syal.g_02252	Syab.g_01601
OG0000680	Syal.g_02251	Syab.g_01600
OG0000681	Syal.g_02248	Syab.g_01597
OG0000682	Syal.g_02247	Syab.g_01596
OG0000683	Syal.g_02246	Syab.g_01595
OG0000684	Syal.g_02242	Syab.g_01591
OG0000685	Syal.g_02240	Syab.g_01589
OG0000686	Syal.g_02239	Syab.g_01588
OG0000687	Syal.g_02237	Syab.g_01586
OG0000688	Syal.g_02225	Syab.g_01576
OG0000689	Syal.g_02223	Syab.g_01574
OG0000690	Syal.g_02222	Syab.g_01573
OG0000691	Syal.g_02221	Syab.g_01572
OG0000692	Syal.g_02220	Syab.g_01571
OG0000693	Syal.g_02218	Syab.g_01569
OG0000694	Syal.g_02217	Syab.g_01568
OG0000695	Syal.g_02027	Syab.g_01417
OG0000696	Syal.g_02026	Syab.g_01416
OG0000697	Syal.g_02025	Syab.g_01415
OG0000698	Syal.g_02022	Syab.g_01412
OG0000699	Syal.g_02021	Syab.g_01411
OG0000700	Syal.g_02020	Syab.g_01410
OG0000701	Syal.g_02019	Syab.g_01409
OG0000702	Syal.g_02011	Syab.g_01401
OG0000703	Syal.g_02010	Syab.g_01400
OG0000704	Syal.g_02008	Syab.g_01398
OG0000705	Syal.g_01999	Syab.g_01391
OG0000706	Syal.g_01998	Syab.g_01390
OG0000707	Syal.g_01997	Syab.g_01389
OG0000708	Syal.g_01994	Syab.g_01386
OG0000709	Syal.g_01986	Syab.g_01378
OG0000710	Syal.g_01982	Syab.g_01367
OG0000711	Syal.g_01954	Syab.g_01340
OG0000712	Syal.g_01952	Syab.g_01338
OG0000713	Syal.g_01951	Syab.g_01337
OG0000714	Syal.g_01948	Syab.g_01334
OG0000715	Syal.g_01934	Syab.g_01332
OG0000716	Syal.g_01930	Syab.g_01328
OG0000717	Syal.g_01929	Syab.g_01327
OG0000718	Syal.g_01925	Syab.g_01323
OG0000719	Syal.g_01922	Syab.g_01321
OG0000720	Syal.g_01908	Syab.g_01307
OG0000721	Syal.g_01906	Syab.g_01305
OG0000722	Syal.g_01905	Syab.g_01304
OG0000723	Syal.g_02433	Syab.g_01678
OG0000724	Syal.g_01829	Syab.g_01223
OG0000725	Syal.g_01820	Syab.g_01207
OG0000726	Syal.g_01819	Syab.g_01206
OG0000727	Syal.g_01818	Syab.g_01205
OG0000728	Syal.g_01816	Syab.g_01203
OG0000729	Syal.g_01510	Syab.g_00097
OG0000730	Syal.g_00345	Syab.g_00521
OG0000731	Syal.g_00356	Syab.g_00531
OG0000732	Syal.g_00149	Syab.g_00055
OG0000733	Syal.g_01105	Syab.g_02798
OG0000734	Syal.g_00828	Syab.g_02508
OG0000735	Syal.g_01627	Syab.g_00942
OG0000736	Syal.g_01628	Syab.g_00943
OG0000737	Syal.g_01629	Syab.g_00944
OG0000738	Syal.g_01634	Syab.g_00949
OG0000739	Syal.g_01645	Syab.g_00961
OG0000740	Syal.g_01646	Syab.g_00962
OG0000741	Syal.g_01649	Syab.g_00965
OG0000742	Syal.g_01652	Syab.g_00968
OG0000743	Syal.g_01654	Syab.g_00970
OG0000744	Syal.g_01655	Syab.g_00971
OG0000745	Syal.g_01657	Syab.g_00973
OG0000746	Syal.g_01659	Syab.g_00975
OG0000747	Syal.g_01660	Syab.g_00976
OG0000748	Syal.g_01674	Syab.g_00991
OG0000749	Syal.g_01675	Syab.g_00992
OG0000750	Syal.g_01676	Syab.g_00993
OG0000751	Syal.g_01688	Syab.g_01002
OG0000752	Syal.g_01690	Syab.g_01004
OG0000753	Syal.g_01693	Syab.g_01007
OG0000754	Syal.g_01698	Syab.g_01012
OG0000755	Syal.g_01707	Syab.g_01021
OG0000756	Syal.g_01708	Syab.g_01022
OG0000757	Syal.g_01715	Syab.g_01029
OG0000758	Syal.g_01716	Syab.g_01030
OG0000759	Syal.g_01717	Syab.g_01031
OG0000760	Syal.g_01718	Syab.g_01032
OG0000761	Syal.g_01719	Syab.g_01034
OG0000762	Syal.g_01721	Syab.g_01036
OG0000763	Syal.g_01723	Syab.g_01038
OG0000764	Syal.g_01724	Syab.g_01039
OG0000765	Syal.g_01768	Syab.g_01154
OG0000766	Syal.g_01767	Syab.g_01153
OG0000767	Syal.g_01765	Syab.g_01151
OG0000768	Syal.g_01764	Syab.g_01150
OG0000769	Syal.g_01762	Syab.g_01148
OG0000770	Syal.g_01758	Syab.g_01145
OG0000771	Syal.g_01835	Syab.g_01229
OG0000772	Syal.g_01641	Syab.g_00957
OG0000773	Syal.g_01618	Syab.g_00931
OG0000774	Syal.g_01610	Syab.g_00924
OG0000775	Syal.g_01608	Syab.g_00922
OG0000776	Syal.g_01607	Syab.g_00921
OG0000777	Syal.g_01606	Syab.g_00920
OG0000778	Syal.g_01605	Syab.g_00919
OG0000779	Syal.g_01599	Syab.g_00913
OG0000780	Syal.g_01594	Syab.g_00908
OG0000781	Syal.g_01590	Syab.g_00904
OG0000782	Syal.g_01589	Syab.g_00903
OG0000783	Syal.g_01588	Syab.g_00902
OG0000784	Syal.g_01587	Syab.g_00901
OG0000785	Syal.g_01585	Syab.g_00899
OG0000786	Syal.g_01579	Syab.g_00895
OG0000787	Syal.g_01578	Syab.g_00894
OG0000788	Syal.g_02619	Syab.g_01857
OG0000789	Syal.g_02598	Syab.g_01835
OG0000790	Syal.g_02883	Syab.g_02082
OG0000791	Syal.g_02882	Syab.g_02080
OG0000792	Syal.g_02881	Syab.g_02079
OG0000793	Syal.g_02876	Syab.g_02074
OG0000794	Syal.g_02875	Syab.g_02073
OG0000795	Syal.g_02874	Syab.g_02072
OG0000796	Syal.g_02870	Syab.g_02068
OG0000797	Syal.g_02869	Syab.g_02067
OG0000798	Syal.g_01260	Syab.g_00298
OG0000799	Syal.g_01547	Syab.g_00826
OG0000800	Syal.g_01542	Syab.g_00821
OG0000801	Syal.g_01541	Syab.g_00820
OG0000802	Syal.g_01536	Syab.g_00816
OG0000803	Syal.g_00040	Syab.g_00806
OG0000804	Syal.g_00036	Syab.g_00802
OG0000805	Syal.g_00030	Syab.g_00792
OG0000806	Syal.g_00028	Syab.g_00790
OG0000807	Syal.g_00026	Syab.g_00788
OG0000808	Syal.g_00025	Syab.g_00783
OG0000809	Syal.g_00022	Syab.g_00780
OG0000810	Syal.g_00021	Syab.g_00779
OG0000811	Syal.g_00380	Syab.g_00770
OG0000812	Syal.g_00382	Syab.g_00768
OG0000813	Syal.g_00383	Syab.g_00767
OG0000814	Syal.g_00385	Syab.g_00765
OG0000815	Syal.g_00391	Syab.g_00760
OG0000816	Syal.g_00393	Syab.g_00758
OG0000817	Syal.g_00394	Syab.g_00757
OG0000818	Syal.g_00401	Syab.g_00751
OG0000819	Syal.g_00402	Syab.g_00750
OG0000820	Syal.g_00403	Syab.g_00749
OG0000821	Syal.g_00409	Syab.g_00743
OG0000822	Syal.g_00411	Syab.g_00741
OG0000823	Syal.g_00412	Syab.g_00740
OG0000824	Syal.g_00417	Syab.g_00735
OG0000825	Syal.g_00418	Syab.g_00734
OG0000826	Syal.g_00419	Syab.g_00733
OG0000827	Syal.g_00420	Syab.g_00732
OG0000828	Syal.g_00423	Syab.g_00729
OG0000829	Syal.g_00424	Syab.g_00728
OG0000830	Syal.g_00425	Syab.g_00727
OG0000831	Syal.g_00427	Syab.g_00725
OG0000832	Syal.g_02967	Syab.g_02169
OG0000833	Syal.g_02976	Syab.g_02178
OG0000834	Syal.g_02979	Syab.g_02181
OG0000835	Syal.g_02980	Syab.g_02182
OG0000836	Syal.g_02983	Syab.g_02185
OG0000837	Syal.g_02984	Syab.g_02186
OG0000838	Syal.g_02988	Syab.g_02190
OG0000839	Syal.g_02989	Syab.g_02191
OG0000840	Syal.g_02990	Syab.g_02192
OG0000841	Syal.g_02991	Syab.g_02193
OG0000842	Syal.g_02992	Syab.g_02194
OG0000843	Syal.g_02993	Syab.g_02195
OG0000844	Syal.g_02995	Syab.g_02197
OG0000845	Syal.g_02996	Syab.g_02198
OG0000846	Syal.g_02997	Syab.g_02199
OG0000847	Syal.g_02998	Syab.g_02200
OG0000848	Syal.g_03000	Syab.g_02202
OG0000849	Syal.g_03001	Syab.g_02203
OG0000850	Syal.g_03008	Syab.g_02212
OG0000851	Syal.g_00561	Syab.g_02226
OG0000852	Syal.g_00562	Syab.g_02227
OG0000853	Syal.g_00566	Syab.g_02233
OG0000854	Syal.g_00568	Syab.g_02235
OG0000855	Syal.g_00569	Syab.g_02236
OG0000856	Syal.g_02704	Syab.g_01889
OG0000857	Syal.g_01882	Syab.g_01290
OG0000858	Syal.g_00576	Syab.g_02244
OG0000859	Syal.g_00577	Syab.g_02245
OG0000860	Syal.g_00589	Syab.g_02258
OG0000861	Syal.g_00590	Syab.g_02259
OG0000862	Syal.g_00591	Syab.g_02261
OG0000863	Syal.g_00594	Syab.g_02265
OG0000864	Syal.g_00595	Syab.g_02266
OG0000865	Syal.g_00596	Syab.g_02267
OG0000866	Syal.g_00597	Syab.g_02268
OG0000867	Syal.g_00598	Syab.g_02269
OG0000868	Syal.g_00604	Syab.g_02287
OG0000869	Syal.g_00609	Syab.g_02292
OG0000870	Syal.g_00614	Syab.g_02297
OG0000871	Syal.g_00615	Syab.g_02298
OG0000872	Syal.g_00621	Syab.g_02305
OG0000873	Syal.g_00624	Syab.g_02308
OG0000874	Syal.g_00627	Syab.g_02311
OG0000875	Syal.g_00629	Syab.g_02313
OG0000876	Syal.g_00631	Syab.g_02315
OG0000877	Syal.g_00633	Syab.g_02317
OG0000878	Syal.g_00634	Syab.g_02318
OG0000879	Syal.g_00635	Syab.g_02319
OG0000880	Syal.g_00636	Syab.g_02320
OG0000881	Syal.g_00641	Syab.g_02325
OG0000882	Syal.g_00646	Syab.g_02330
OG0000883	Syal.g_00648	Syab.g_02332
OG0000884	Syal.g_00650	Syab.g_02334
OG0000885	Syal.g_00651	Syab.g_02335
OG0000886	Syal.g_00652	Syab.g_02336
OG0000887	Syal.g_00653	Syab.g_02338
OG0000888	Syal.g_00655	Syab.g_02340
OG0000889	Syal.g_00657	Syab.g_02342
OG0000890	Syal.g_00663	Syab.g_02348
OG0000891	Syal.g_00664	Syab.g_02349
OG0000892	Syal.g_00668	Syab.g_02353
OG0000893	Syal.g_00193	Syab.g_00366
OG0000894	Syal.g_00196	Syab.g_00369
OG0000895	Syal.g_00200	Syab.g_00373
OG0000896	Syal.g_00201	Syab.g_00374
OG0000897	Syal.g_00203	Syab.g_00376
OG0000898	Syal.g_00204	Syab.g_00377
OG0000899	Syal.g_00205	Syab.g_00378
OG0000900	Syal.g_00206	Syab.g_00379
OG0000901	Syal.g_00211	Syab.g_00384
OG0000902	Syal.g_00213	Syab.g_00386
OG0000903	Syal.g_00227	Syab.g_00399
OG0000904	Syal.g_00222	Syab.g_00395
OG0000905	Syal.g_00217	Syab.g_00390
OG0000906	Syal.g_00215	Syab.g_00388
OG0000907	Syal.g_00229	Syab.g_00401
OG0000908	Syal.g_00232	Syab.g_00404
OG0000909	Syal.g_00233	Syab.g_00405
OG0000910	Syal.g_00234	Syab.g_00406
OG0000911	Syal.g_00237	Syab.g_00408
OG0000912	Syal.g_00238	Syab.g_00409
OG0000913	Syal.g_00239	Syab.g_00410
OG0000914	Syal.g_00240	Syab.g_00411
OG0000915	Syal.g_00241	Syab.g_00412
OG0000916	Syal.g_00242	Syab.g_00413
OG0000917	Syal.g_00243	Syab.g_00414
OG0000918	Syal.g_00244	Syab.g_00415
OG0000919	Syal.g_00245	Syab.g_00416
OG0000920	Syal.g_00246	Syab.g_00417
OG0000921	Syal.g_00247	Syab.g_00418
OG0000922	Syal.g_00248	Syab.g_00419
OG0000923	Syal.g_00252	Syab.g_00423
OG0000924	Syal.g_00253	Syab.g_00424
OG0000925	Syal.g_00254	Syab.g_00425
OG0000926	Syal.g_00255	Syab.g_00426
OG0000927	Syal.g_00257	Syab.g_00428
OG0000928	Syal.g_00258	Syab.g_00429
OG0000929	Syal.g_00259	Syab.g_00430
OG0000930	Syal.g_00260	Syab.g_00431
OG0000931	Syal.g_00261	Syab.g_00432
OG0000932	Syal.g_00262	Syab.g_00433
OG0000933	Syal.g_00268	Syab.g_00439
OG0000934	Syal.g_00270	Syab.g_00441
OG0000935	Syal.g_00271	Syab.g_00442
OG0000936	Syal.g_00272	Syab.g_00443
OG0000937	Syal.g_00273	Syab.g_00444
OG0000938	Syal.g_00276	Syab.g_00447
OG0000939	Syal.g_00277	Syab.g_00448
OG0000940	Syal.g_00285	Syab.g_00456
OG0000941	Syal.g_00287	Syab.g_00458
OG0000942	Syal.g_00289	Syab.g_00460
OG0000943	Syal.g_00290	Syab.g_00461
OG0000944	Syal.g_00292	Syab.g_00463
OG0000945	Syal.g_00294	Syab.g_00466
OG0000946	Syal.g_00301	Syab.g_00473
OG0000947	Syal.g_00304	Syab.g_00476
OG0000948	Syal.g_00305	Syab.g_00477
OG0000949	Syal.g_01341	Syab.g_00212
OG0000950	Syal.g_01348	Syab.g_00204
OG0000951	Syal.g_01353	Syab.g_00199
OG0000952	Syal.g_01363	Syab.g_00191
OG0000953	Syal.g_01435	Syab.g_00134
OG0000954	Syal.g_01443	Syab.g_00129
OG0000955	Syal.g_01444	Syab.g_00128
OG0000956	Syal.g_01446	Syab.g_00126
OG0000957	Syal.g_01457	Syab.g_00115
OG0000958	Syal.g_01458	Syab.g_00114
OG0000959	Syal.g_01482	Syab.g_00110
OG0000960	Syal.g_01483	Syab.g_00109
OG0000961	Syal.g_01507	Syab.g_00100
OG0000962	Syal.g_01509	Syab.g_00098
OG0000963	Syal.g_01514	Syab.g_00093
OG0000964	Syal.g_01515	Syab.g_00092
OG0000965	Syal.g_01516	Syab.g_00091
OG0000966	Syal.g_00176	Syab.g_00082
OG0000967	Syal.g_00171	Syab.g_00078
OG0000968	Syal.g_00169	Syab.g_00075
OG0000969	Syal.g_00167	Syab.g_00073
OG0000970	Syal.g_00166	Syab.g_00072
OG0000971	Syal.g_00164	Syab.g_00070
OG0000972	Syal.g_00163	Syab.g_00069
OG0000973	Syal.g_00162	Syab.g_00068
OG0000974	Syal.g_00161	Syab.g_00067
OG0000975	Syal.g_00160	Syab.g_00066
OG0000976	Syal.g_00159	Syab.g_00065
OG0000977	Syal.g_00157	Syab.g_00063
OG0000978	Syal.g_00156	Syab.g_00062
OG0000979	Syal.g_00153	Syab.g_00059
OG0000980	Syal.g_00150	Syab.g_00056
OG0000981	Syal.g_00147	Syab.g_00053
OG0000982	Syal.g_01068	Syab.g_02756
OG0000983	Syal.g_01069	Syab.g_02757
OG0000984	Syal.g_01070	Syab.g_02758
OG0000985	Syal.g_01074	Syab.g_02762
OG0000986	Syal.g_01076	Syab.g_02764
OG0000987	Syal.g_01080	Syab.g_02768
OG0000988	Syal.g_01086	Syab.g_02774
OG0000989	Syal.g_01098	Syab.g_02792
OG0000990	Syal.g_01118	Syab.g_02811
OG0000991	Syal.g_01120	Syab.g_02818
OG0000992	Syal.g_01122	Syab.g_02821
OG0000993	Syal.g_01123	Syab.g_02822
OG0000994	Syal.g_01127	Syab.g_02826
OG0000995	Syal.g_01132	Syab.g_02835
OG0000996	Syal.g_01162	Syab.g_02866
OG0000997	Syal.g_01171	Syab.g_02875
OG0000998	Syal.g_01173	Syab.g_02877
OG0000999	Syal.g_01174	Syab.g_02878
OG0001000	Syal.g_01177	Syab.g_02881
OG0001001	Syal.g_01182	Syab.g_02888
OG0001002	Syal.g_00082	Syab.g_02900
OG0001003	Syal.g_00084	Syab.g_02902
OG0001004	Syal.g_00085	Syab.g_02903
OG0001005	Syal.g_00087	Syab.g_02905
OG0001006	Syal.g_00094	Syab.g_02912
OG0001007	Syal.g_00096	Syab.g_02914
OG0001008	Syal.g_00524	Syab.g_00584
OG0001009	Syal.g_00129	Syab.g_00033
OG0001010	Syal.g_00130	Syab.g_00034
OG0001011	Syal.g_00131	Syab.g_00035
OG0001012	Syal.g_01064	Syab.g_02752
OG0001013	Syal.g_01026	Syab.g_02716
OG0001014	Syal.g_01022	Syab.g_02712
OG0001015	Syal.g_01021	Syab.g_02711
OG0001016	Syal.g_00756	Syab.g_02439
OG0001017	Syal.g_00762	Syab.g_02445
OG0001018	Syal.g_00764	Syab.g_02447
OG0001019	Syal.g_00785	Syab.g_02469
OG0001020	Syal.g_00796	Syab.g_02477
OG0001021	Syal.g_00800	Syab.g_02481
OG0001022	Syal.g_00805	Syab.g_02485
OG0001023	Syal.g_00806	Syab.g_02486
OG0001024	Syal.g_00810	Syab.g_02490
OG0001025	Syal.g_00817	Syab.g_02497
OG0001026	Syal.g_00830	Syab.g_02510
OG0001027	Syal.g_00834	Syab.g_02515
OG0001028	Syal.g_00836	Syab.g_02517
OG0001029	Syal.g_00838	Syab.g_02519
OG0001030	Syal.g_00860	Syab.g_02540
OG0001031	Syal.g_00936	Syab.g_02615
OG0001032	Syal.g_00938	Syab.g_02617
OG0001033	Syal.g_00972	Syab.g_02675
OG0001034	Syal.g_00684	Syab.g_02370
OG0001035	Syal.g_01226	Syab.g_00335
OG0001036	Syal.g_01231	Syab.g_00327
OG0001037	Syal.g_01233	Syab.g_00325
OG0001038	Syal.g_01261	Syab.g_00297
OG0001039	Syal.g_01264	Syab.g_00294
OG0001040	Syal.g_01267	Syab.g_00291
OG0001041	Syal.g_01272	Syab.g_00286
OG0001042	Syal.g_01300	Syab.g_00254
OG0001043	Syal.g_01304	Syab.g_00250
OG0001044	Syal.g_00346	Syab.g_00522
OG0001045	Syal.g_00359	Syab.g_00534
OG0001046	Syal.g_01967	Syab.g_01352
OG0001047	Syal.g_00522	Syab.g_00586
OG0001048	Syal.g_00521	Syab.g_00587
OG0001049	Syal.g_00518	Syab.g_00590
OG0001050	Syal.g_00517	Syab.g_00591
OG0001051	Syal.g_00516	Syab.g_00592
OG0001052	Syal.g_00467	Syab.g_00693
OG0001053	Syal.g_02900	Syab.g_02099
OG0001054	Syal.g_02919	Syab.g_02118
OG0001055	Syal.g_02940	Syab.g_02139
OG0001056	Syal.g_02833	Syab.g_02036
OG0001057	Syal.g_01574	Syab.g_00882
OG0001058	Syal.g_02812	Syab.g_02014
OG0001059	Syal.g_02808	Syab.g_02010
OG0001060	Syal.g_02801	Syab.g_02003
OG0001061	Syal.g_02783	Syab.g_01985
OG0001062	Syal.g_02781	Syab.g_01983
OG0001063	Syal.g_02776	Syab.g_01979
OG0001064	Syal.g_02775	Syab.g_01978
OG0001065	Syal.g_02774	Syab.g_01976
OG0001066	Syal.g_02773	Syab.g_01975
OG0001067	Syal.g_02772	Syab.g_01974
OG0001068	Syal.g_02771	Syab.g_01973
OG0001069	Syal.g_02770	Syab.g_01972
OG0001070	Syal.g_02766	Syab.g_01968
OG0001071	Syal.g_02765	Syab.g_01967
OG0001072	Syal.g_02761	Syab.g_01962
OG0001073	Syal.g_02746	Syab.g_01947
OG0001074	Syal.g_02575	Syab.g_01815
OG0001075	Syal.g_02726	Syab.g_01919
OG0001076	Syal.g_02712	Syab.g_01897
OG0001077	Syal.g_02702	Syab.g_01887
OG0001079	Syal.g_02618	Syab.g_01856
OG0001080	Syal.g_02514	Syab.g_01756
OG0001081	Syal.g_02175	Syab.g_01530
OG0001082	Syal.g_02176	Syab.g_01531
OG0001083	Syal.g_02184	Syab.g_01540
OG0001084	Syal.g_02187	Syab.g_01543
OG0001085	Syal.g_02206	Syab.g_01563
OG0001086	Syal.g_02208	Syab.g_01565
OG0001087	Syal.g_01782	Syab.g_01167
OG0001088	Syal.g_01785	Syab.g_01170
OG0001089	Syal.g_01811	Syab.g_01198
OG0001090	Syal.g_01859	Syab.g_01267
OG0001091	Syal.g_01862	Syab.g_01270
OG0001092	Syal.g_01864	Syab.g_01272
OG0001093	Syal.g_02419	Syab.g_01664
OG0001094	Syal.g_02216	Syab.g_01567
OG0001095	Syal.g_01879	Syab.g_01287
OG0001096	Syal.g_02447	Syab.g_01693
OG0001097	Syal.g_02473	Syab.g_01718
OG0001098	Syal.g_02083	Syab.g_01497
OG0001099	Syal.g_00837	Syab.g_02518
OG0001100	Syal.g_02293	Syab.g_01640
OG0001101	Syal.g_02292	Syab.g_01639
OG0001102	Syal.g_02289	Syab.g_01636
OG0001103	Syal.g_02287	Syab.g_01634
OG0001104	Syal.g_02241	Syab.g_01590
OG0001105	Syal.g_02236	Syab.g_01585
OG0001106	Syal.g_02007	Syab.g_01397
OG0001107	Syal.g_01993	Syab.g_01385
OG0001108	Syal.g_01985	Syab.g_01377
OG0001109	Syal.g_01983	Syab.g_01368
OG0001110	Syal.g_01981	Syab.g_01366
OG0001111	Syal.g_01979	Syab.g_01364
OG0001112	Syal.g_01977	Syab.g_01362
OG0001113	Syal.g_02244	Syab.g_01593
OG0001114	Syal.g_01976	Syab.g_01361
OG0001115	Syal.g_01972	Syab.g_01357
OG0001116	Syal.g_01970	Syab.g_01355
OG0001117	Syal.g_01969	Syab.g_01354
OG0001118	Syal.g_01968	Syab.g_01353
OG0001119	Syal.g_01966	Syab.g_01351
OG0001120	Syal.g_01962	Syab.g_01347
OG0001121	Syal.g_02960	Syab.g_02159
OG0001122	Syal.g_01921	Syab.g_01320
OG0001123	Syal.g_01913	Syab.g_01312
OG0001124	Syal.g_01911	Syab.g_01310
OG0001125	Syal.g_01909	Syab.g_01308
OG0001126	Syal.g_01837	Syab.g_01231
OG0001127	Syal.g_01836	Syab.g_01230
OG0001128	Syal.g_01833	Syab.g_01227
OG0001129	Syal.g_01831	Syab.g_01225
OG0001130	Syal.g_01830	Syab.g_01224
OG0001131	Syal.g_02260	Syab.g_01609
OG0001132	Syal.g_02553	Syab.g_01790
OG0001133	Syal.g_02710	Syab.g_01895
OG0001134	Syal.g_02506	Syab.g_01748
OG0001135	Syal.g_02505	Syab.g_01747
OG0001136	Syal.g_01650	Syab.g_00966
