Orthogroup	Syal	Syaj
OG0000548	Syal.g_02939	Syaj.g_00112
OG0000549	Syal.g_02945	Syaj.g_00118
OG0000550	Syal.g_02949	Syaj.g_00123
OG0000551	Syal.g_02953	Syaj.g_00128
OG0000552	Syal.g_02954	Syaj.g_00129
OG0000553	Syal.g_02843	Syaj.g_00133
OG0000554	Syal.g_02837	Syaj.g_00145
OG0000555	Syal.g_02823	Syaj.g_00163
OG0000556	Syal.g_02819	Syaj.g_00167
OG0000557	Syal.g_02816	Syaj.g_00178
OG0000558	Syal.g_02814	Syaj.g_00181
OG0000559	Syal.g_02810	Syaj.g_00185
OG0000560	Syal.g_02807	Syaj.g_00188
OG0000561	Syal.g_02806	Syaj.g_00189
OG0000562	Syal.g_02805	Syaj.g_00190
OG0000563	Syal.g_02804	Syaj.g_00191
OG0000564	Syal.g_02803	Syaj.g_00192
OG0000565	Syal.g_02799	Syaj.g_00195
OG0000566	Syal.g_02795	Syaj.g_00199
OG0000567	Syal.g_02791	Syaj.g_00203
OG0000568	Syal.g_02789	Syaj.g_00207
OG0000569	Syal.g_02788	Syaj.g_00208
OG0000570	Syal.g_02787	Syaj.g_00209
OG0000571	Syal.g_02784	Syaj.g_00213
OG0000572	Syal.g_02767	Syaj.g_00230
OG0000573	Syal.g_02759	Syaj.g_00238
OG0000574	Syal.g_02758	Syaj.g_00242
OG0000575	Syal.g_02753	Syaj.g_00247
OG0000576	Syal.g_02751	Syaj.g_00249
OG0000577	Syal.g_02750	Syaj.g_00250
OG0000578	Syal.g_02749	Syaj.g_00251
OG0000579	Syal.g_02748	Syaj.g_00252
OG0000580	Syal.g_02747	Syaj.g_00253
OG0000581	Syal.g_02741	Syaj.g_00261
OG0000582	Syal.g_02736	Syaj.g_01338
OG0000583	Syal.g_02735	Syaj.g_01337
OG0000584	Syal.g_02734	Syaj.g_01336
OG0000585	Syal.g_02731	Syaj.g_01334
OG0000586	Syal.g_02730	Syaj.g_01333
OG0000587	Syal.g_02728	Syaj.g_01331
OG0000588	Syal.g_02717	Syaj.g_01313
OG0000589	Syal.g_02714	Syaj.g_01308
OG0000590	Syal.g_02713	Syaj.g_01307
OG0000591	Syal.g_02707	Syaj.g_01299
OG0000592	Syal.g_02706	Syaj.g_01298
OG0000593	Syal.g_02640	Syaj.g_01287
OG0000594	Syal.g_02639	Syaj.g_01286
OG0000595	Syal.g_02638	Syaj.g_01285
OG0000596	Syal.g_02633	Syaj.g_01280
OG0000597	Syal.g_02630	Syaj.g_01277
OG0000598	Syal.g_02629	Syaj.g_01276
OG0000599	Syal.g_02622	Syaj.g_01273
OG0000600	Syal.g_02621	Syaj.g_01272
OG0000601	Syal.g_02620	Syaj.g_01271
OG0000602	Syal.g_02615	Syaj.g_01266
OG0000603	Syal.g_02614	Syaj.g_01265
OG0000604	Syal.g_02612	Syaj.g_01262
OG0000605	Syal.g_02516	Syaj.g_01153
OG0000606	Syal.g_02174	Syaj.g_00698
OG0000607	Syal.g_02177	Syaj.g_00702
OG0000608	Syal.g_02178	Syaj.g_00703
OG0000609	Syal.g_02180	Syaj.g_00705
OG0000610	Syal.g_02198	Syaj.g_00714
OG0000611	Syal.g_02201	Syaj.g_00717
OG0000612	Syal.g_02202	Syaj.g_00718
OG0000613	Syal.g_01325	Syaj.g_02500
OG0000614	Syal.g_01794	Syaj.g_00480
OG0000615	Syal.g_02256	Syaj.g_01065
OG0000616	Syal.g_00079	Syaj.g_02245
OG0000617	Syal.g_01866	Syaj.g_00952
OG0000618	Syal.g_01867	Syaj.g_00951
OG0000619	Syal.g_02417	Syaj.g_00950
OG0000620	Syal.g_02422	Syaj.g_00945
OG0000621	Syal.g_02423	Syaj.g_00944
OG0000622	Syal.g_02424	Syaj.g_00943
OG0000623	Syal.g_02425	Syaj.g_00942
OG0000624	Syal.g_02427	Syaj.g_00940
OG0000625	Syal.g_02428	Syaj.g_00939
OG0000626	Syal.g_02429	Syaj.g_00938
OG0000627	Syal.g_02048	Syaj.g_00765
OG0000628	Syal.g_02047	Syaj.g_00766
OG0000629	Syal.g_02044	Syaj.g_00769
OG0000630	Syal.g_02040	Syaj.g_00773
OG0000631	Syal.g_02031	Syaj.g_00786
OG0000632	Syal.g_02030	Syaj.g_00787
OG0000633	Syal.g_02029	Syaj.g_00789
OG0000634	Syal.g_02410	Syaj.g_01030
OG0000635	Syal.g_02411	Syaj.g_01029
OG0000636	Syal.g_02413	Syaj.g_01024
OG0000637	Syal.g_02415	Syaj.g_01022
OG0000638	Syal.g_02416	Syaj.g_01021
OG0000639	Syal.g_01868	Syaj.g_01020
OG0000640	Syal.g_01869	Syaj.g_01019
OG0000641	Syal.g_01873	Syaj.g_01015
OG0000642	Syal.g_01874	Syaj.g_01014
OG0000643	Syal.g_01875	Syaj.g_01012
OG0000644	Syal.g_01876	Syaj.g_01011
OG0000645	Syal.g_01878	Syaj.g_01009
OG0000646	Syal.g_01881	Syaj.g_01006
OG0000647	Syal.g_01883	Syaj.g_01004
OG0000648	Syal.g_02438	Syaj.g_01001
OG0000649	Syal.g_02439	Syaj.g_01000
OG0000650	Syal.g_02440	Syaj.g_00999
OG0000651	Syal.g_02441	Syaj.g_00998
OG0000652	Syal.g_02442	Syaj.g_00997
OG0000653	Syal.g_02444	Syaj.g_00991
OG0000654	Syal.g_02445	Syaj.g_00990
OG0000655	Syal.g_02446	Syaj.g_00989
OG0000656	Syal.g_02449	Syaj.g_00986
OG0000657	Syal.g_02460	Syaj.g_00382
OG0000658	Syal.g_02465	Syaj.g_00379
OG0000659	Syal.g_02466	Syaj.g_00378
OG0000660	Syal.g_02470	Syaj.g_00374
OG0000661	Syal.g_02472	Syaj.g_00372
OG0000662	Syal.g_02474	Syaj.g_00370
OG0000663	Syal.g_02477	Syaj.g_00367
OG0000664	Syal.g_02478	Syaj.g_00358
OG0000665	Syal.g_02593	Syaj.g_01243
OG0000666	Syal.g_02605	Syaj.g_01154
OG0000667	Syal.g_02192	Syaj.g_02661
OG0000668	Syal.g_01920	Syaj.g_00816
OG0000669	Syal.g_02295	Syaj.g_00730
OG0000670	Syal.g_02956	Syaj.g_00733
OG0000671	Syal.g_02291	Syaj.g_00735
OG0000672	Syal.g_02288	Syaj.g_00739
OG0000673	Syal.g_02285	Syaj.g_00742
OG0000674	Syal.g_02283	Syaj.g_00744
OG0000675	Syal.g_02282	Syaj.g_00757
OG0000676	Syal.g_02272	Syaj.g_00759
OG0000677	Syal.g_02271	Syaj.g_00760
OG0000678	Syal.g_02264	Syaj.g_01075
OG0000679	Syal.g_02252	Syaj.g_01061
OG0000680	Syal.g_02251	Syaj.g_01060
OG0000681	Syal.g_02248	Syaj.g_01057
OG0000682	Syal.g_02247	Syaj.g_01056
OG0000683	Syal.g_02246	Syaj.g_01055
OG0000684	Syal.g_02242	Syaj.g_01051
OG0000685	Syal.g_02240	Syaj.g_01049
OG0000686	Syal.g_02239	Syaj.g_01048
OG0000687	Syal.g_02237	Syaj.g_01047
OG0000688	Syal.g_02225	Syaj.g_01041
OG0000689	Syal.g_02223	Syaj.g_01039
OG0000690	Syal.g_02222	Syaj.g_01038
OG0000691	Syal.g_02221	Syaj.g_01037
OG0000692	Syal.g_02220	Syaj.g_01036
OG0000693	Syal.g_02218	Syaj.g_01034
OG0000694	Syal.g_02217	Syaj.g_01033
OG0000695	Syal.g_02027	Syaj.g_00791
OG0000696	Syal.g_02026	Syaj.g_00792
OG0000697	Syal.g_02025	Syaj.g_00932
OG0000698	Syal.g_02022	Syaj.g_00929
OG0000699	Syal.g_02021	Syaj.g_00928
OG0000700	Syal.g_02020	Syaj.g_00927
OG0000701	Syal.g_02019	Syaj.g_00926
OG0000702	Syal.g_02011	Syaj.g_00916
OG0000703	Syal.g_02010	Syaj.g_00915
OG0000704	Syal.g_02008	Syaj.g_00913
OG0000705	Syal.g_01999	Syaj.g_00906
OG0000706	Syal.g_01998	Syaj.g_00905
OG0000707	Syal.g_01997	Syaj.g_00904
OG0000708	Syal.g_01994	Syaj.g_00901
OG0000709	Syal.g_01986	Syaj.g_00872
OG0000710	Syal.g_01982	Syaj.g_00867
OG0000711	Syal.g_01954	Syaj.g_00839
OG0000712	Syal.g_01952	Syaj.g_00837
OG0000713	Syal.g_01951	Syaj.g_00836
OG0000714	Syal.g_01948	Syaj.g_00834
OG0000715	Syal.g_01934	Syaj.g_00832
OG0000716	Syal.g_01930	Syaj.g_00825
OG0000717	Syal.g_01929	Syaj.g_00824
OG0000718	Syal.g_01925	Syaj.g_00820
OG0000719	Syal.g_01922	Syaj.g_00818
OG0000720	Syal.g_01908	Syaj.g_00805
OG0000721	Syal.g_01906	Syaj.g_00803
OG0000722	Syal.g_01905	Syaj.g_00802
OG0000723	Syal.g_02433	Syaj.g_00934
OG0000724	Syal.g_01829	Syaj.g_00421
OG0000725	Syal.g_01820	Syaj.g_00430
OG0000726	Syal.g_01819	Syaj.g_00431
OG0000727	Syal.g_01818	Syaj.g_00432
OG0000728	Syal.g_01816	Syaj.g_00434
OG0000729	Syal.g_01510	Syaj.g_02397
OG0000730	Syal.g_00345	Syaj.g_02802
OG0000731	Syal.g_00356	Syaj.g_02814
OG0000732	Syal.g_00149	Syaj.g_02315
OG0000733	Syal.g_01105	Syaj.g_02151
OG0000734	Syal.g_00828	Syaj.g_01895
OG0000735	Syal.g_01627	Syaj.g_00286
OG0000736	Syal.g_01628	Syaj.g_00287
OG0000737	Syal.g_01629	Syaj.g_00288
OG0000738	Syal.g_01634	Syaj.g_00293
OG0000739	Syal.g_01645	Syaj.g_00295
OG0000740	Syal.g_01646	Syaj.g_00296
OG0000741	Syal.g_01649	Syaj.g_00299
OG0000742	Syal.g_01652	Syaj.g_00301
OG0000743	Syal.g_01654	Syaj.g_00303
OG0000744	Syal.g_01655	Syaj.g_00304
OG0000745	Syal.g_01657	Syaj.g_00306
OG0000746	Syal.g_01659	Syaj.g_00308
OG0000747	Syal.g_01660	Syaj.g_00309
OG0000748	Syal.g_01674	Syaj.g_00319
OG0000749	Syal.g_01675	Syaj.g_00322
OG0000750	Syal.g_01676	Syaj.g_00323
OG0000751	Syal.g_01688	Syaj.g_00331
OG0000752	Syal.g_01690	Syaj.g_00333
OG0000753	Syal.g_01693	Syaj.g_00336
OG0000754	Syal.g_01698	Syaj.g_00643
OG0000755	Syal.g_01707	Syaj.g_00631
OG0000756	Syal.g_01708	Syaj.g_00625
OG0000757	Syal.g_01715	Syaj.g_00614
OG0000758	Syal.g_01716	Syaj.g_00613
OG0000759	Syal.g_01717	Syaj.g_00612
OG0000760	Syal.g_01718	Syaj.g_00611
OG0000761	Syal.g_01719	Syaj.g_00609
OG0000762	Syal.g_01721	Syaj.g_00603
OG0000763	Syal.g_01723	Syaj.g_00597
OG0000764	Syal.g_01724	Syaj.g_00596
OG0000765	Syal.g_01768	Syaj.g_00577
OG0000766	Syal.g_01767	Syaj.g_00576
OG0000767	Syal.g_01765	Syaj.g_00574
OG0000768	Syal.g_01764	Syaj.g_00573
OG0000769	Syal.g_01762	Syaj.g_00571
OG0000770	Syal.g_01758	Syaj.g_00567
OG0000771	Syal.g_01835	Syaj.g_00415
OG0000772	Syal.g_01641	Syaj.g_01208
OG0000773	Syal.g_01618	Syaj.g_00280
OG0000774	Syal.g_01610	Syaj.g_01502
OG0000775	Syal.g_01608	Syaj.g_01504
OG0000776	Syal.g_01607	Syaj.g_01505
OG0000777	Syal.g_01606	Syaj.g_01506
OG0000778	Syal.g_01605	Syaj.g_01507
OG0000779	Syal.g_01599	Syaj.g_01513
OG0000780	Syal.g_01594	Syaj.g_01517
OG0000781	Syal.g_01590	Syaj.g_01521
OG0000782	Syal.g_01589	Syaj.g_01522
OG0000783	Syal.g_01588	Syaj.g_01524
OG0000784	Syal.g_01587	Syaj.g_01525
OG0000785	Syal.g_01585	Syaj.g_01526
OG0000786	Syal.g_01579	Syaj.g_00265
OG0000787	Syal.g_01578	Syaj.g_00264
OG0000788	Syal.g_02619	Syaj.g_01270
OG0000789	Syal.g_02598	Syaj.g_01121
OG0000790	Syal.g_02883	Syaj.g_00054
OG0000791	Syal.g_02882	Syaj.g_00053
OG0000792	Syal.g_02881	Syaj.g_00052
OG0000793	Syal.g_02876	Syaj.g_00047
OG0000794	Syal.g_02875	Syaj.g_00046
OG0000795	Syal.g_02874	Syaj.g_00045
OG0000796	Syal.g_02870	Syaj.g_00039
OG0000797	Syal.g_02869	Syaj.g_00038
OG0000798	Syal.g_01260	Syaj.g_02568
OG0000799	Syal.g_01547	Syaj.g_01352
OG0000800	Syal.g_01542	Syaj.g_01354
OG0000801	Syal.g_01541	Syaj.g_01355
OG0000802	Syal.g_01536	Syaj.g_01359
OG0000803	Syal.g_00040	Syaj.g_01363
OG0000804	Syal.g_00036	Syaj.g_01366
OG0000805	Syal.g_00030	Syaj.g_01369
OG0000806	Syal.g_00028	Syaj.g_01370
OG0000807	Syal.g_00026	Syaj.g_01372
OG0000808	Syal.g_00025	Syaj.g_01373
OG0000809	Syal.g_00022	Syaj.g_01376
OG0000810	Syal.g_00021	Syaj.g_01377
OG0000811	Syal.g_00380	Syaj.g_01385
OG0000812	Syal.g_00382	Syaj.g_01387
OG0000813	Syal.g_00383	Syaj.g_01388
OG0000814	Syal.g_00385	Syaj.g_01390
OG0000815	Syal.g_00391	Syaj.g_01391
OG0000816	Syal.g_00393	Syaj.g_01392
OG0000817	Syal.g_00394	Syaj.g_01393
OG0000818	Syal.g_00401	Syaj.g_01399
OG0000819	Syal.g_00402	Syaj.g_01400
OG0000820	Syal.g_00403	Syaj.g_01401
OG0000821	Syal.g_00409	Syaj.g_01412
OG0000822	Syal.g_00411	Syaj.g_01414
OG0000823	Syal.g_00412	Syaj.g_01415
OG0000824	Syal.g_00417	Syaj.g_01421
OG0000825	Syal.g_00418	Syaj.g_01422
OG0000826	Syal.g_00419	Syaj.g_01423
OG0000827	Syal.g_00420	Syaj.g_01424
OG0000828	Syal.g_00423	Syaj.g_01427
OG0000829	Syal.g_00424	Syaj.g_01428
OG0000830	Syal.g_00425	Syaj.g_01429
OG0000831	Syal.g_00427	Syaj.g_01431
OG0000832	Syal.g_02967	Syaj.g_01635
OG0000833	Syal.g_02976	Syaj.g_01647
OG0000834	Syal.g_02979	Syaj.g_01649
OG0000835	Syal.g_02980	Syaj.g_01650
OG0000836	Syal.g_02983	Syaj.g_01654
OG0000837	Syal.g_02984	Syaj.g_01661
OG0000838	Syal.g_02988	Syaj.g_01665
OG0000839	Syal.g_02989	Syaj.g_01666
OG0000840	Syal.g_02990	Syaj.g_01667
OG0000841	Syal.g_02991	Syaj.g_01668
OG0000842	Syal.g_02992	Syaj.g_01669
OG0000843	Syal.g_02993	Syaj.g_01670
OG0000844	Syal.g_02995	Syaj.g_01680
OG0000845	Syal.g_02996	Syaj.g_01681
OG0000846	Syal.g_02997	Syaj.g_01682
OG0000847	Syal.g_02998	Syaj.g_01683
OG0000848	Syal.g_03000	Syaj.g_01685
OG0000849	Syal.g_03001	Syaj.g_01686
OG0000850	Syal.g_03008	Syaj.g_01689
OG0000851	Syal.g_00561	Syaj.g_01694
OG0000852	Syal.g_00562	Syaj.g_01695
OG0000853	Syal.g_00566	Syaj.g_01699
OG0000854	Syal.g_00568	Syaj.g_01701
OG0000855	Syal.g_00569	Syaj.g_01702
OG0000856	Syal.g_02704	Syaj.g_01296
OG0000857	Syal.g_01882	Syaj.g_01005
OG0000858	Syal.g_00576	Syaj.g_01708
OG0000859	Syal.g_00577	Syaj.g_01709
OG0000860	Syal.g_00589	Syaj.g_01723
OG0000861	Syal.g_00590	Syaj.g_01724
OG0000862	Syal.g_00591	Syaj.g_01725
OG0000863	Syal.g_00594	Syaj.g_01728
OG0000864	Syal.g_00595	Syaj.g_01729
OG0000865	Syal.g_00596	Syaj.g_01730
OG0000866	Syal.g_00597	Syaj.g_01731
OG0000867	Syal.g_00598	Syaj.g_01732
OG0000868	Syal.g_00604	Syaj.g_01734
OG0000869	Syal.g_00609	Syaj.g_01742
OG0000870	Syal.g_00614	Syaj.g_01747
OG0000871	Syal.g_00615	Syaj.g_01748
OG0000872	Syal.g_00621	Syaj.g_01756
OG0000873	Syal.g_00624	Syaj.g_01759
OG0000874	Syal.g_00627	Syaj.g_01754
OG0000875	Syal.g_00629	Syaj.g_01762
OG0000876	Syal.g_00631	Syaj.g_02084
OG0000877	Syal.g_00633	Syaj.g_01586
OG0000878	Syal.g_00634	Syaj.g_01587
OG0000879	Syal.g_00635	Syaj.g_01588
OG0000880	Syal.g_00636	Syaj.g_01589
OG0000881	Syal.g_00641	Syaj.g_01595
OG0000882	Syal.g_00646	Syaj.g_01599
OG0000883	Syal.g_00648	Syaj.g_01601
OG0000884	Syal.g_00650	Syaj.g_01603
OG0000885	Syal.g_00651	Syaj.g_01604
OG0000886	Syal.g_00652	Syaj.g_01605
OG0000887	Syal.g_00653	Syaj.g_01606
OG0000888	Syal.g_00655	Syaj.g_01608
OG0000889	Syal.g_00657	Syaj.g_01610
OG0000890	Syal.g_00663	Syaj.g_01615
OG0000891	Syal.g_00664	Syaj.g_01616
OG0000892	Syal.g_00668	Syaj.g_01620
OG0000893	Syal.g_00193	Syaj.g_02636
OG0000894	Syal.g_00196	Syaj.g_02639
OG0000895	Syal.g_00200	Syaj.g_02643
OG0000896	Syal.g_00201	Syaj.g_02644
OG0000897	Syal.g_00203	Syaj.g_02646
OG0000898	Syal.g_00204	Syaj.g_02647
OG0000899	Syal.g_00205	Syaj.g_02648
OG0000900	Syal.g_00206	Syaj.g_02649
OG0000901	Syal.g_00211	Syaj.g_02654
OG0000902	Syal.g_00213	Syaj.g_02656
OG0000903	Syal.g_00227	Syaj.g_02689
OG0000904	Syal.g_00222	Syaj.g_02684
OG0000905	Syal.g_00217	Syaj.g_02678
OG0000906	Syal.g_00215	Syaj.g_02676
OG0000907	Syal.g_00229	Syaj.g_02692
OG0000908	Syal.g_00232	Syaj.g_02695
OG0000909	Syal.g_00233	Syaj.g_02696
OG0000910	Syal.g_00234	Syaj.g_02697
OG0000911	Syal.g_00237	Syaj.g_02699
OG0000912	Syal.g_00238	Syaj.g_02700
OG0000913	Syal.g_00239	Syaj.g_02701
OG0000914	Syal.g_00240	Syaj.g_02702
OG0000915	Syal.g_00241	Syaj.g_02704
OG0000916	Syal.g_00242	Syaj.g_02705
OG0000917	Syal.g_00243	Syaj.g_02706
OG0000918	Syal.g_00244	Syaj.g_02707
OG0000919	Syal.g_00245	Syaj.g_02708
OG0000920	Syal.g_00246	Syaj.g_02709
OG0000921	Syal.g_00247	Syaj.g_02710
OG0000922	Syal.g_00248	Syaj.g_02711
OG0000923	Syal.g_00252	Syaj.g_02715
OG0000924	Syal.g_00253	Syaj.g_02716
OG0000925	Syal.g_00254	Syaj.g_02717
OG0000926	Syal.g_00255	Syaj.g_02718
OG0000927	Syal.g_00257	Syaj.g_02720
OG0000928	Syal.g_00258	Syaj.g_02721
OG0000929	Syal.g_00259	Syaj.g_02722
OG0000930	Syal.g_00260	Syaj.g_02723
OG0000931	Syal.g_00261	Syaj.g_02724
OG0000932	Syal.g_00262	Syaj.g_02725
OG0000933	Syal.g_00268	Syaj.g_02731
OG0000934	Syal.g_00270	Syaj.g_02733
OG0000935	Syal.g_00271	Syaj.g_02734
OG0000936	Syal.g_00272	Syaj.g_02735
OG0000937	Syal.g_00273	Syaj.g_02736
OG0000938	Syal.g_00276	Syaj.g_02739
OG0000939	Syal.g_00277	Syaj.g_02740
OG0000940	Syal.g_00285	Syaj.g_02747
OG0000941	Syal.g_00287	Syaj.g_02749
OG0000942	Syal.g_00289	Syaj.g_02751
OG0000943	Syal.g_00290	Syaj.g_02752
OG0000944	Syal.g_00292	Syaj.g_02754
OG0000945	Syal.g_00294	Syaj.g_02756
OG0000946	Syal.g_00301	Syaj.g_02761
OG0000947	Syal.g_00304	Syaj.g_02764
OG0000948	Syal.g_00305	Syaj.g_02765
OG0000949	Syal.g_01341	Syaj.g_02474
OG0000950	Syal.g_01348	Syaj.g_02459
OG0000951	Syal.g_01353	Syaj.g_02452
OG0000952	Syal.g_01363	Syaj.g_02446
OG0000953	Syal.g_01435	Syaj.g_02442
OG0000954	Syal.g_01443	Syaj.g_02435
OG0000955	Syal.g_01444	Syaj.g_02434
OG0000956	Syal.g_01446	Syaj.g_02432
OG0000957	Syal.g_01457	Syaj.g_02419
OG0000958	Syal.g_01458	Syaj.g_02418
OG0000959	Syal.g_01482	Syaj.g_02413
OG0000960	Syal.g_01483	Syaj.g_02412
OG0000961	Syal.g_01507	Syaj.g_02402
OG0000962	Syal.g_01509	Syaj.g_02398
OG0000963	Syal.g_01514	Syaj.g_02393
OG0000964	Syal.g_01515	Syaj.g_02392
OG0000965	Syal.g_01516	Syaj.g_02391
OG0000966	Syal.g_00176	Syaj.g_02370
OG0000967	Syal.g_00171	Syaj.g_02334
OG0000968	Syal.g_00169	Syaj.g_02363
OG0000969	Syal.g_00167	Syaj.g_02338
OG0000970	Syal.g_00166	Syaj.g_02337
OG0000971	Syal.g_00164	Syaj.g_02331
OG0000972	Syal.g_00163	Syaj.g_02330
OG0000973	Syal.g_00162	Syaj.g_02329
OG0000974	Syal.g_00161	Syaj.g_02328
OG0000975	Syal.g_00160	Syaj.g_02327
OG0000976	Syal.g_00159	Syaj.g_02326
OG0000977	Syal.g_00157	Syaj.g_02324
OG0000978	Syal.g_00156	Syaj.g_02322
OG0000979	Syal.g_00153	Syaj.g_02319
OG0000980	Syal.g_00150	Syaj.g_02316
OG0000981	Syal.g_00147	Syaj.g_02313
OG0000982	Syal.g_01068	Syaj.g_02112
OG0000983	Syal.g_01069	Syaj.g_02113
OG0000984	Syal.g_01070	Syaj.g_02114
OG0000985	Syal.g_01074	Syaj.g_02116
OG0000986	Syal.g_01076	Syaj.g_02123
OG0000987	Syal.g_01080	Syaj.g_02125
OG0000988	Syal.g_01086	Syaj.g_02131
OG0000989	Syal.g_01098	Syaj.g_02142
OG0000990	Syal.g_01118	Syaj.g_02165
OG0000991	Syal.g_01120	Syaj.g_02168
OG0000992	Syal.g_01122	Syaj.g_02171
OG0000993	Syal.g_01123	Syaj.g_02173
OG0000994	Syal.g_01127	Syaj.g_02177
OG0000995	Syal.g_01132	Syaj.g_02182
OG0000996	Syal.g_01162	Syaj.g_02221
OG0000997	Syal.g_01171	Syaj.g_02228
OG0000998	Syal.g_01173	Syaj.g_02230
OG0000999	Syal.g_01174	Syaj.g_02231
OG0001000	Syal.g_01177	Syaj.g_02236
OG0001001	Syal.g_01182	Syaj.g_02241
OG0001002	Syal.g_00082	Syaj.g_02248
OG0001003	Syal.g_00084	Syaj.g_02250
OG0001004	Syal.g_00085	Syaj.g_02251
OG0001005	Syal.g_00087	Syaj.g_02252
OG0001006	Syal.g_00094	Syaj.g_02260
OG0001007	Syal.g_00096	Syaj.g_02262
OG0001008	Syal.g_00524	Syaj.g_01554
OG0001009	Syal.g_00129	Syaj.g_02294
OG0001010	Syal.g_00130	Syaj.g_02295
OG0001011	Syal.g_00131	Syaj.g_02296
OG0001012	Syal.g_01064	Syaj.g_02108
OG0001014	Syal.g_01022	Syaj.g_02083
OG0001015	Syal.g_01021	Syaj.g_02082
OG0001016	Syal.g_00756	Syaj.g_01824
OG0001017	Syal.g_00762	Syaj.g_01830
OG0001018	Syal.g_00764	Syaj.g_01832
OG0001019	Syal.g_00785	Syaj.g_01849
OG0001020	Syal.g_00796	Syaj.g_01862
OG0001021	Syal.g_00800	Syaj.g_01867
OG0001022	Syal.g_00805	Syaj.g_01872
OG0001023	Syal.g_00806	Syaj.g_01873
OG0001024	Syal.g_00810	Syaj.g_01877
OG0001025	Syal.g_00817	Syaj.g_01884
OG0001026	Syal.g_00830	Syaj.g_01897
OG0001027	Syal.g_00834	Syaj.g_01903
OG0001028	Syal.g_00836	Syaj.g_01905
OG0001029	Syal.g_00838	Syaj.g_01907
OG0001030	Syal.g_00860	Syaj.g_01933
OG0001031	Syal.g_00936	Syaj.g_02012
OG0001032	Syal.g_00938	Syaj.g_02015
OG0001033	Syal.g_00972	Syaj.g_02044
OG0001034	Syal.g_00684	Syaj.g_02875
OG0001035	Syal.g_01226	Syaj.g_02603
OG0001036	Syal.g_01231	Syaj.g_02599
OG0001037	Syal.g_01233	Syaj.g_02597
OG0001038	Syal.g_01261	Syaj.g_02567
OG0001039	Syal.g_01264	Syaj.g_02564
OG0001040	Syal.g_01267	Syaj.g_02561
OG0001041	Syal.g_01272	Syaj.g_02556
OG0001042	Syal.g_01300	Syaj.g_02527
OG0001043	Syal.g_01304	Syaj.g_02523
OG0001044	Syal.g_00346	Syaj.g_02804
OG0001045	Syal.g_00359	Syaj.g_02817
OG0001046	Syal.g_01967	Syaj.g_00851
OG0001047	Syal.g_00522	Syaj.g_01552
OG0001048	Syal.g_00521	Syaj.g_01551
OG0001049	Syal.g_00518	Syaj.g_01548
OG0001050	Syal.g_00517	Syaj.g_01547
OG0001051	Syal.g_00516	Syaj.g_01546
OG0001052	Syal.g_00467	Syaj.g_01448
OG0001053	Syal.g_02900	Syaj.g_00075
OG0001054	Syal.g_02919	Syaj.g_00092
OG0001055	Syal.g_02940	Syaj.g_00113
OG0001056	Syal.g_02833	Syaj.g_00149
OG0001057	Syal.g_01574	Syaj.g_00160
OG0001058	Syal.g_02812	Syaj.g_00183
OG0001059	Syal.g_02808	Syaj.g_00187
OG0001060	Syal.g_02801	Syaj.g_00193
OG0001061	Syal.g_02783	Syaj.g_00214
OG0001062	Syal.g_02781	Syaj.g_00216
OG0001063	Syal.g_02776	Syaj.g_00222
OG0001064	Syal.g_02775	Syaj.g_00223
OG0001065	Syal.g_02774	Syaj.g_00224
OG0001066	Syal.g_02773	Syaj.g_00225
OG0001067	Syal.g_02772	Syaj.g_00226
OG0001068	Syal.g_02771	Syaj.g_00227
OG0001069	Syal.g_02770	Syaj.g_00228
OG0001070	Syal.g_02766	Syaj.g_00231
OG0001071	Syal.g_02765	Syaj.g_00232
OG0001072	Syal.g_02761	Syaj.g_00236
OG0001073	Syal.g_02746	Syaj.g_00254
OG0001074	Syal.g_02575	Syaj.g_01327
OG0001075	Syal.g_02726	Syaj.g_01325
OG0001076	Syal.g_02712	Syaj.g_01305
OG0001077	Syal.g_02702	Syaj.g_01294
OG0001078	Syal.g_02635	Syaj.g_01282
OG0001079	Syal.g_02618	Syaj.g_01269
OG0001080	Syal.g_02514	Syaj.g_01135
OG0001081	Syal.g_02175	Syaj.g_00699
OG0001082	Syal.g_02176	Syaj.g_00700
OG0001083	Syal.g_02184	Syaj.g_00709
OG0001084	Syal.g_02187	Syaj.g_00711
OG0001085	Syal.g_02206	Syaj.g_00721
OG0001086	Syal.g_02208	Syaj.g_00723
OG0001087	Syal.g_01782	Syaj.g_00498
OG0001088	Syal.g_01785	Syaj.g_00494
OG0001089	Syal.g_01811	Syaj.g_00439
OG0001090	Syal.g_01859	Syaj.g_00959
OG0001091	Syal.g_01862	Syaj.g_00957
OG0001092	Syal.g_01864	Syaj.g_00954
OG0001093	Syal.g_02419	Syaj.g_00948
OG0001094	Syal.g_02216	Syaj.g_01032
OG0001095	Syal.g_01879	Syaj.g_01008
OG0001096	Syal.g_02447	Syaj.g_00988
OG0001097	Syal.g_02473	Syaj.g_00371
OG0001098	Syal.g_02083	Syaj.g_01132
OG0001099	Syal.g_00837	Syaj.g_01906
OG0001100	Syal.g_02293	Syaj.g_00732
OG0001101	Syal.g_02292	Syaj.g_00734
OG0001102	Syal.g_02289	Syaj.g_00737
OG0001103	Syal.g_02287	Syaj.g_00740
OG0001104	Syal.g_02241	Syaj.g_01050
OG0001105	Syal.g_02236	Syaj.g_01046
OG0001106	Syal.g_02007	Syaj.g_00912
OG0001107	Syal.g_01993	Syaj.g_00900
