Orthogroup	Prav	Prax
OG0000564	Prav.g_01156	Prax.g_00019
OG0000565	Prav.g_01159	Prax.g_00022
OG0000566	Prav.g_01161	Prax.g_00024
OG0000567	Prav.g_01165	Prax.g_00028
OG0000568	Prav.g_01166	Prax.g_00029
OG0000569	Prav.g_01167	Prax.g_00030
OG0000570	Prav.g_01168	Prax.g_00031
OG0000571	Prav.g_01170	Prax.g_00033
OG0000572	Prav.g_01183	Prax.g_00046
OG0000573	Prav.g_01188	Prax.g_00051
OG0000574	Prav.g_01189	Prax.g_00052
OG0000575	Prav.g_01193	Prax.g_00056
OG0000576	Prav.g_01195	Prax.g_00058
OG0000577	Prav.g_01196	Prax.g_00059
OG0000578	Prav.g_01197	Prax.g_00060
OG0000579	Prav.g_01198	Prax.g_00061
OG0000580	Prav.g_01199	Prax.g_00062
OG0000581	Prav.g_01201	Prax.g_00064
OG0000582	Prav.g_01204	Prax.g_00067
OG0000583	Prav.g_01205	Prax.g_00068
OG0000584	Prav.g_01206	Prax.g_00069
OG0000585	Prav.g_01208	Prax.g_00071
OG0000586	Prav.g_01209	Prax.g_00072
OG0000587	Prav.g_01210	Prax.g_00073
OG0000588	Prav.g_01214	Prax.g_00077
OG0000589	Prav.g_01219	Prax.g_00080
OG0000590	Prav.g_01220	Prax.g_00081
OG0000591	Prav.g_01223	Prax.g_00084
OG0000592	Prav.g_01224	Prax.g_00085
OG0000593	Prav.g_01230	Prax.g_00091
OG0000594	Prav.g_01231	Prax.g_00092
OG0000595	Prav.g_01232	Prax.g_00093
OG0000596	Prav.g_01236	Prax.g_00097
OG0000597	Prav.g_01238	Prax.g_00099
OG0000598	Prav.g_01239	Prax.g_00100
OG0000599	Prav.g_01242	Prax.g_00103
OG0000600	Prav.g_01243	Prax.g_00104
OG0000601	Prav.g_01244	Prax.g_00105
OG0000602	Prav.g_01246	Prax.g_00107
OG0000603	Prav.g_01247	Prax.g_00108
OG0000604	Prav.g_01248	Prax.g_00109
OG0000605	Prav.g_01249	Prax.g_00110
OG0000606	Prav.g_01252	Prax.g_00113
OG0000607	Prav.g_01255	Prax.g_00116
OG0000608	Prav.g_01256	Prax.g_00117
OG0000609	Prav.g_01257	Prax.g_00118
OG0000610	Prav.g_01262	Prax.g_00123
OG0000611	Prav.g_01265	Prax.g_00975
OG0000612	Prav.g_01266	Prax.g_00974
OG0000613	Prav.g_01271	Prax.g_00969
OG0000614	Prav.g_01290	Prax.g_00950
OG0000615	Prav.g_01298	Prax.g_00942
OG0000616	Prav.g_01312	Prax.g_00938
OG0000617	Prav.g_00312	Prax.g_00479
OG0000618	Prav.g_00313	Prax.g_00478
OG0000619	Prav.g_00314	Prax.g_00477
OG0000620	Prav.g_00317	Prax.g_00474
OG0000621	Prav.g_00318	Prax.g_00473
OG0000622	Prav.g_00319	Prax.g_00472
OG0000623	Prav.g_00320	Prax.g_00471
OG0000624	Prav.g_00321	Prax.g_00470
OG0000625	Prav.g_00322	Prax.g_00469
OG0000626	Prav.g_00323	Prax.g_00468
OG0000627	Prav.g_00324	Prax.g_00467
OG0000628	Prav.g_00325	Prax.g_00466
OG0000629	Prav.g_00326	Prax.g_00465
OG0000630	Prav.g_00329	Prax.g_00462
OG0000631	Prav.g_00388	Prax.g_00382
OG0000632	Prav.g_00389	Prax.g_00381
OG0000633	Prav.g_00390	Prax.g_00380
OG0000634	Prav.g_00393	Prax.g_00377
OG0000635	Prav.g_00394	Prax.g_00376
OG0000636	Prav.g_00396	Prax.g_00374
OG0000637	Prav.g_00398	Prax.g_00372
OG0000638	Prav.g_00399	Prax.g_00371
OG0000639	Prav.g_00400	Prax.g_00370
OG0000640	Prav.g_00401	Prax.g_00369
OG0000641	Prav.g_00405	Prax.g_00365
OG0000642	Prav.g_00406	Prax.g_00364
OG0000643	Prav.g_00407	Prax.g_00363
OG0000644	Prav.g_00408	Prax.g_00362
OG0000645	Prav.g_00409	Prax.g_00361
OG0000646	Prav.g_00411	Prax.g_00359
OG0000647	Prav.g_00412	Prax.g_00358
OG0000648	Prav.g_00414	Prax.g_00356
OG0000649	Prav.g_00415	Prax.g_00355
OG0000650	Prav.g_00416	Prax.g_00354
OG0000651	Prav.g_00417	Prax.g_00353
OG0000652	Prav.g_00418	Prax.g_00352
OG0000653	Prav.g_00420	Prax.g_00350
OG0000654	Prav.g_00421	Prax.g_00349
OG0000655	Prav.g_00422	Prax.g_00348
OG0000656	Prav.g_00425	Prax.g_00345
OG0000657	Prav.g_00432	Prax.g_00337
OG0000658	Prav.g_00433	Prax.g_00336
OG0000659	Prav.g_00434	Prax.g_00335
OG0000660	Prav.g_00438	Prax.g_00331
OG0000661	Prav.g_00440	Prax.g_00329
OG0000662	Prav.g_00442	Prax.g_00327
OG0000663	Prav.g_00444	Prax.g_00325
OG0000664	Prav.g_00445	Prax.g_00324
OG0000665	Prav.g_00449	Prax.g_00320
OG0000666	Prav.g_00450	Prax.g_00319
OG0000667	Prav.g_00454	Prax.g_00315
OG0000668	Prav.g_00483	Prax.g_00546
OG0000669	Prav.g_00490	Prax.g_00553
OG0000670	Prav.g_00492	Prax.g_00555
OG0000671	Prav.g_00494	Prax.g_00557
OG0000672	Prav.g_00497	Prax.g_00559
OG0000673	Prav.g_00500	Prax.g_00562
OG0000674	Prav.g_00502	Prax.g_00564
OG0000675	Prav.g_00503	Prax.g_00565
OG0000676	Prav.g_00505	Prax.g_00567
OG0000677	Prav.g_00506	Prax.g_00568
OG0000678	Prav.g_00508	Prax.g_00570
OG0000679	Prav.g_00512	Prax.g_00574
OG0000680	Prav.g_00513	Prax.g_00575
OG0000681	Prav.g_00515	Prax.g_00578
OG0000682	Prav.g_00516	Prax.g_00579
OG0000683	Prav.g_00517	Prax.g_00580
OG0000684	Prav.g_00519	Prax.g_00582
OG0000685	Prav.g_00521	Prax.g_00584
OG0000686	Prav.g_00522	Prax.g_00585
OG0000687	Prav.g_00523	Prax.g_00586
OG0000688	Prav.g_00526	Prax.g_00589
OG0000689	Prav.g_00527	Prax.g_00590
OG0000690	Prav.g_00528	Prax.g_00591
OG0000691	Prav.g_00529	Prax.g_00592
OG0000692	Prav.g_00530	Prax.g_00594
OG0000693	Prav.g_00531	Prax.g_00595
OG0000694	Prav.g_00532	Prax.g_00596
OG0000695	Prav.g_00534	Prax.g_00598
OG0000696	Prav.g_00535	Prax.g_00599
OG0000697	Prav.g_00536	Prax.g_00600
OG0000698	Prav.g_00539	Prax.g_00603
OG0000699	Prav.g_00540	Prax.g_00604
OG0000700	Prav.g_00541	Prax.g_00605
OG0000701	Prav.g_00542	Prax.g_00606
OG0000702	Prav.g_00544	Prax.g_00608
OG0000703	Prav.g_00545	Prax.g_00609
OG0000704	Prav.g_00546	Prax.g_00610
OG0000705	Prav.g_00550	Prax.g_00614
OG0000706	Prav.g_00551	Prax.g_00615
OG0000707	Prav.g_00552	Prax.g_00616
OG0000708	Prav.g_00553	Prax.g_00617
OG0000709	Prav.g_00557	Prax.g_01130
OG0000710	Prav.g_00560	Prax.g_01133
OG0000711	Prav.g_00577	Prax.g_01150
OG0000712	Prav.g_00579	Prax.g_01152
OG0000713	Prav.g_00580	Prax.g_01153
OG0000714	Prav.g_00581	Prax.g_01154
OG0000715	Prav.g_00583	Prax.g_01156
OG0000716	Prav.g_00585	Prax.g_01158
OG0000717	Prav.g_00586	Prax.g_01159
OG0000718	Prav.g_00902	Prax.g_01173
OG0000719	Prav.g_00904	Prax.g_01175
OG0000720	Prav.g_00913	Prax.g_01184
OG0000721	Prav.g_00915	Prax.g_01186
OG0000722	Prav.g_00916	Prax.g_01187
OG0000723	Prav.g_00919	Prax.g_01190
OG0000724	Prav.g_00928	Prax.g_01199
OG0000725	Prav.g_00934	Prax.g_01205
OG0000726	Prav.g_00935	Prax.g_01206
OG0000727	Prav.g_00936	Prax.g_01207
OG0000728	Prav.g_00938	Prax.g_01209
OG0000729	Prav.g_00263	Prax.g_01256
OG0000730	Prav.g_00004	Prax.g_00126
OG0000731	Prav.g_00008	Prax.g_00130
OG0000732	Prav.g_00016	Prax.g_00140
OG0000733	Prav.g_00034	Prax.g_00162
OG0000734	Prav.g_00050	Prax.g_00185
OG0000735	Prav.g_00052	Prax.g_00187
OG0000736	Prav.g_00053	Prax.g_00188
OG0000737	Prav.g_00054	Prax.g_00189
OG0000738	Prav.g_00058	Prax.g_00193
OG0000739	Prav.g_00059	Prax.g_00194
OG0000740	Prav.g_00060	Prax.g_00195
OG0000741	Prav.g_00061	Prax.g_00196
OG0000742	Prav.g_00064	Prax.g_00199
OG0000743	Prav.g_00066	Prax.g_00201
OG0000744	Prav.g_00067	Prax.g_00202
OG0000745	Prav.g_00068	Prax.g_00203
OG0000746	Prav.g_00070	Prax.g_00205
OG0000747	Prav.g_00071	Prax.g_00206
OG0000748	Prav.g_00074	Prax.g_00209
OG0000749	Prav.g_00075	Prax.g_00210
OG0000750	Prav.g_00076	Prax.g_00211
OG0000751	Prav.g_01868	Prax.g_00213
OG0000752	Prav.g_01866	Prax.g_00215
OG0000753	Prav.g_01863	Prax.g_00218
OG0000754	Prav.g_01860	Prax.g_00221
OG0000755	Prav.g_01857	Prax.g_00224
OG0000756	Prav.g_01856	Prax.g_00225
OG0000757	Prav.g_01850	Prax.g_00231
OG0000758	Prav.g_01849	Prax.g_00232
OG0000759	Prav.g_01848	Prax.g_00233
OG0000760	Prav.g_01847	Prax.g_00234
OG0000761	Prav.g_01846	Prax.g_00235
OG0000762	Prav.g_01845	Prax.g_00236
OG0000763	Prav.g_01843	Prax.g_00238
OG0000764	Prav.g_01842	Prax.g_00239
OG0000765	Prav.g_01833	Prax.g_00248
OG0000766	Prav.g_01832	Prax.g_00249
OG0000767	Prav.g_01830	Prax.g_00251
OG0000768	Prav.g_01829	Prax.g_00252
OG0000769	Prav.g_01827	Prax.g_00254
OG0000770	Prav.g_01825	Prax.g_00256
OG0000771	Prav.g_02003	Prax.g_01789
OG0000772	Prav.g_01409	Prax.g_01928
OG0000773	Prav.g_01429	Prax.g_01908
OG0000774	Prav.g_01431	Prax.g_01906
OG0000775	Prav.g_01433	Prax.g_01904
OG0000776	Prav.g_01434	Prax.g_01903
OG0000777	Prav.g_01435	Prax.g_01902
OG0000778	Prav.g_01436	Prax.g_01901
OG0000779	Prav.g_01440	Prax.g_01897
OG0000780	Prav.g_01441	Prax.g_01896
OG0000781	Prav.g_01444	Prax.g_01893
OG0000782	Prav.g_01445	Prax.g_01892
OG0000783	Prav.g_01446	Prax.g_01891
OG0000784	Prav.g_01447	Prax.g_01890
OG0000785	Prav.g_01449	Prax.g_01888
OG0000786	Prav.g_01451	Prax.g_01886
OG0000787	Prav.g_01452	Prax.g_01885
OG0000788	Prav.g_01460	Prax.g_01876
OG0000789	Prav.g_01463	Prax.g_01873
OG0000790	Prav.g_01478	Prax.g_01858
OG0000791	Prav.g_01480	Prax.g_01856
OG0000792	Prav.g_01481	Prax.g_01855
OG0000793	Prav.g_01484	Prax.g_01852
OG0000794	Prav.g_01485	Prax.g_01851
OG0000795	Prav.g_01486	Prax.g_01850
OG0000796	Prav.g_01490	Prax.g_01846
OG0000797	Prav.g_01491	Prax.g_01845
OG0000798	Prav.g_01556	Prax.g_01819
OG0000799	Prav.g_01560	Prax.g_01751
OG0000800	Prav.g_01561	Prax.g_01750
OG0000801	Prav.g_01562	Prax.g_01749
OG0000802	Prav.g_01564	Prax.g_01747
OG0000803	Prav.g_01566	Prax.g_01745
OG0000804	Prav.g_01567	Prax.g_01744
OG0000805	Prav.g_01569	Prax.g_01742
OG0000806	Prav.g_01571	Prax.g_01740
OG0000807	Prav.g_01572	Prax.g_01739
OG0000808	Prav.g_01573	Prax.g_01738
OG0000809	Prav.g_01576	Prax.g_01735
OG0000810	Prav.g_01577	Prax.g_01734
OG0000811	Prav.g_01581	Prax.g_01725
OG0000812	Prav.g_01583	Prax.g_01723
OG0000813	Prav.g_01584	Prax.g_01722
OG0000814	Prav.g_01586	Prax.g_01720
OG0000815	Prav.g_01587	Prax.g_01719
OG0000816	Prav.g_01589	Prax.g_01717
OG0000817	Prav.g_01590	Prax.g_01716
OG0000818	Prav.g_01595	Prax.g_01711
OG0000819	Prav.g_01596	Prax.g_01710
OG0000820	Prav.g_01597	Prax.g_01709
OG0000821	Prav.g_01601	Prax.g_01705
OG0000822	Prav.g_01602	Prax.g_01704
OG0000823	Prav.g_01603	Prax.g_01703
OG0000824	Prav.g_01606	Prax.g_01700
OG0000825	Prav.g_01607	Prax.g_01699
OG0000826	Prav.g_01608	Prax.g_01698
OG0000827	Prav.g_01609	Prax.g_01697
OG0000828	Prav.g_01612	Prax.g_01694
OG0000829	Prav.g_01613	Prax.g_01693
OG0000830	Prav.g_01614	Prax.g_01692
OG0000831	Prav.g_01616	Prax.g_01690
OG0000832	Prav.g_01622	Prax.g_01684
OG0000833	Prav.g_01630	Prax.g_01676
OG0000834	Prav.g_01631	Prax.g_01675
OG0000835	Prav.g_01632	Prax.g_01674
OG0000836	Prav.g_01633	Prax.g_01673
OG0000837	Prav.g_01634	Prax.g_01672
OG0000838	Prav.g_01636	Prax.g_01670
OG0000839	Prav.g_01637	Prax.g_01669
OG0000840	Prav.g_01638	Prax.g_01668
OG0000841	Prav.g_01639	Prax.g_01667
OG0000842	Prav.g_01640	Prax.g_01666
OG0000843	Prav.g_01641	Prax.g_01665
OG0000844	Prav.g_01642	Prax.g_01664
OG0000845	Prav.g_01643	Prax.g_01663
OG0000846	Prav.g_01644	Prax.g_01662
OG0000847	Prav.g_01645	Prax.g_01661
OG0000848	Prav.g_01646	Prax.g_01660
OG0000849	Prav.g_01647	Prax.g_01659
OG0000850	Prav.g_01649	Prax.g_01657
OG0000851	Prav.g_01650	Prax.g_01656
OG0000852	Prav.g_01651	Prax.g_01655
OG0000853	Prav.g_01655	Prax.g_01651
OG0000854	Prav.g_01657	Prax.g_01649
OG0000855	Prav.g_01658	Prax.g_01648
OG0000856	Prav.g_01671	Prax.g_01633
OG0000857	Prav.g_01699	Prax.g_01605
OG0000858	Prav.g_01755	Prax.g_01565
OG0000859	Prav.g_01756	Prax.g_01564
OG0000860	Prav.g_01763	Prax.g_01557
OG0000861	Prav.g_01764	Prax.g_01556
OG0000862	Prav.g_01765	Prax.g_01555
OG0000863	Prav.g_01767	Prax.g_01553
OG0000864	Prav.g_01768	Prax.g_01552
OG0000865	Prav.g_01769	Prax.g_01551
OG0000866	Prav.g_01770	Prax.g_01550
OG0000867	Prav.g_01771	Prax.g_01549
OG0000868	Prav.g_01772	Prax.g_01548
OG0000869	Prav.g_01776	Prax.g_01544
OG0000870	Prav.g_01781	Prax.g_01539
OG0000871	Prav.g_01782	Prax.g_01538
OG0000872	Prav.g_01783	Prax.g_01537
OG0000873	Prav.g_01786	Prax.g_01534
OG0000874	Prav.g_01789	Prax.g_01531
OG0000875	Prav.g_01790	Prax.g_01530
OG0000876	Prav.g_01791	Prax.g_01529
OG0000877	Prav.g_01793	Prax.g_01527
OG0000878	Prav.g_01794	Prax.g_01526
OG0000879	Prav.g_01795	Prax.g_01525
OG0000880	Prav.g_01796	Prax.g_01524
OG0000881	Prav.g_01800	Prax.g_01520
OG0000882	Prav.g_01805	Prax.g_01515
OG0000883	Prav.g_01807	Prax.g_01513
OG0000884	Prav.g_01809	Prax.g_01511
OG0000885	Prav.g_01810	Prax.g_01510
OG0000886	Prav.g_01811	Prax.g_01509
OG0000887	Prav.g_01812	Prax.g_01508
OG0000888	Prav.g_01814	Prax.g_01506
OG0000889	Prav.g_01816	Prax.g_01504
OG0000890	Prav.g_01817	Prax.g_01503
OG0000891	Prav.g_01818	Prax.g_01502
OG0000892	Prav.g_00264	Prax.g_01257
OG0000893	Prav.g_00268	Prax.g_01262
OG0000894	Prav.g_00270	Prax.g_01264
OG0000895	Prav.g_00273	Prax.g_01267
OG0000896	Prav.g_00274	Prax.g_01268
OG0000897	Prav.g_00276	Prax.g_01270
OG0000898	Prav.g_00277	Prax.g_01271
OG0000899	Prav.g_00278	Prax.g_01272
OG0000900	Prav.g_00279	Prax.g_01273
OG0000901	Prav.g_00282	Prax.g_01276
OG0000902	Prav.g_00284	Prax.g_01278
OG0000903	Prav.g_00287	Prax.g_01281
OG0000904	Prav.g_00289	Prax.g_01283
OG0000905	Prav.g_00294	Prax.g_01288
OG0000906	Prav.g_00295	Prax.g_01289
OG0000907	Prav.g_00590	Prax.g_01296
OG0000908	Prav.g_00593	Prax.g_01299
OG0000909	Prav.g_00594	Prax.g_01300
OG0000910	Prav.g_00595	Prax.g_01301
OG0000911	Prav.g_00597	Prax.g_01303
OG0000912	Prav.g_00598	Prax.g_01304
OG0000913	Prav.g_00599	Prax.g_01305
OG0000914	Prav.g_00600	Prax.g_01306
OG0000915	Prav.g_00601	Prax.g_01307
OG0000916	Prav.g_00602	Prax.g_01308
OG0000917	Prav.g_00603	Prax.g_01309
OG0000918	Prav.g_00604	Prax.g_01310
OG0000919	Prav.g_00605	Prax.g_01311
OG0000920	Prav.g_00606	Prax.g_01312
OG0000921	Prav.g_00607	Prax.g_01313
OG0000922	Prav.g_00608	Prax.g_01314
OG0000923	Prav.g_00612	Prax.g_01318
OG0000924	Prav.g_00613	Prax.g_01319
OG0000925	Prav.g_00614	Prax.g_01320
OG0000926	Prav.g_00615	Prax.g_01321
OG0000927	Prav.g_00617	Prax.g_01323
OG0000928	Prav.g_00618	Prax.g_01324
OG0000929	Prav.g_00619	Prax.g_01325
OG0000930	Prav.g_00620	Prax.g_01326
OG0000931	Prav.g_00621	Prax.g_01327
OG0000932	Prav.g_00622	Prax.g_01328
OG0000933	Prav.g_00626	Prax.g_01332
OG0000934	Prav.g_00628	Prax.g_01334
OG0000935	Prav.g_00629	Prax.g_01335
OG0000936	Prav.g_00630	Prax.g_01336
OG0000937	Prav.g_00631	Prax.g_01337
OG0000938	Prav.g_00633	Prax.g_01339
OG0000939	Prav.g_00634	Prax.g_01340
OG0000940	Prav.g_00641	Prax.g_01347
OG0000941	Prav.g_00643	Prax.g_01349
OG0000942	Prav.g_00645	Prax.g_01351
OG0000943	Prav.g_00646	Prax.g_01352
OG0000944	Prav.g_00647	Prax.g_01353
OG0000945	Prav.g_00648	Prax.g_01354
OG0000946	Prav.g_00653	Prax.g_01358
OG0000947	Prav.g_00655	Prax.g_01360
OG0000948	Prav.g_00656	Prax.g_01361
OG0000949	Prav.g_00659	Prax.g_01364
OG0000950	Prav.g_00664	Prax.g_01369
OG0000951	Prav.g_00668	Prax.g_01373
OG0000952	Prav.g_00672	Prax.g_01377
OG0000953	Prav.g_00675	Prax.g_01380
OG0000954	Prav.g_00679	Prax.g_01384
OG0000955	Prav.g_00680	Prax.g_01385
OG0000956	Prav.g_00682	Prax.g_01387
OG0000957	Prav.g_00687	Prax.g_01392
OG0000958	Prav.g_00688	Prax.g_01393
OG0000959	Prav.g_00692	Prax.g_01397
OG0000960	Prav.g_00693	Prax.g_01398
OG0000961	Prav.g_00695	Prax.g_01400
OG0000962	Prav.g_00697	Prax.g_01402
OG0000963	Prav.g_00701	Prax.g_01406
OG0000964	Prav.g_00702	Prax.g_01407
OG0000965	Prav.g_00703	Prax.g_01408
OG0000966	Prav.g_00710	Prax.g_01415
OG0000967	Prav.g_00714	Prax.g_01420
OG0000968	Prav.g_00716	Prax.g_01422
OG0000969	Prav.g_00717	Prax.g_01423
OG0000970	Prav.g_00718	Prax.g_01424
OG0000971	Prav.g_00719	Prax.g_01425
OG0000972	Prav.g_00720	Prax.g_01426
OG0000973	Prav.g_00721	Prax.g_01427
OG0000974	Prav.g_00722	Prax.g_01428
OG0000975	Prav.g_00723	Prax.g_01429
OG0000976	Prav.g_00724	Prax.g_01430
OG0000977	Prav.g_00725	Prax.g_01431
OG0000978	Prav.g_00726	Prax.g_01432
OG0000979	Prav.g_00729	Prax.g_01435
OG0000980	Prav.g_00731	Prax.g_01437
OG0000981	Prav.g_00733	Prax.g_01439
OG0000982	Prav.g_00735	Prax.g_01441
OG0000983	Prav.g_00736	Prax.g_01442
OG0000984	Prav.g_00737	Prax.g_01443
OG0000985	Prav.g_00740	Prax.g_01446
OG0000986	Prav.g_00742	Prax.g_01448
OG0000987	Prav.g_00743	Prax.g_01449
OG0000988	Prav.g_00746	Prax.g_01452
OG0000989	Prav.g_00750	Prax.g_01455
OG0000990	Prav.g_00753	Prax.g_01458
OG0000991	Prav.g_00754	Prax.g_01459
OG0000992	Prav.g_00756	Prax.g_01461
OG0000993	Prav.g_00757	Prax.g_01462
OG0000994	Prav.g_00758	Prax.g_01463
OG0000995	Prav.g_00762	Prax.g_01467
OG0000996	Prav.g_00763	Prax.g_01468
OG0000997	Prav.g_00764	Prax.g_01469
OG0000998	Prav.g_00766	Prax.g_01471
OG0000999	Prav.g_00767	Prax.g_01472
OG0001000	Prav.g_00770	Prax.g_01475
OG0001001	Prav.g_00772	Prax.g_01477
OG0001002	Prav.g_00776	Prax.g_01481
OG0001003	Prav.g_00778	Prax.g_01482
OG0001004	Prav.g_00779	Prax.g_01483
OG0001005	Prav.g_00780	Prax.g_01484
OG0001006	Prav.g_00784	Prax.g_01488
OG0001007	Prav.g_00786	Prax.g_01490
OG0001008	Prav.g_01036	Prax.g_00763
OG0001009	Prav.g_00095	Prax.g_00286
OG0001010	Prav.g_00096	Prax.g_00285
OG0001011	Prav.g_00097	Prax.g_00284
OG0001012	Prav.g_00114	Prax.g_00270
OG0001013	Prav.g_00119	Prax.g_00623
OG0001014	Prav.g_00122	Prax.g_00626
OG0001015	Prav.g_00123	Prax.g_00627
OG0001016	Prav.g_00138	Prax.g_00644
OG0001017	Prav.g_00142	Prax.g_00648
OG0001018	Prav.g_00145	Prax.g_00651
OG0001019	Prav.g_00154	Prax.g_00660
OG0001020	Prav.g_00155	Prax.g_01128
OG0001021	Prav.g_00156	Prax.g_01127
OG0001022	Prav.g_00159	Prax.g_01124
OG0001023	Prav.g_00160	Prax.g_01123
OG0001024	Prav.g_00163	Prax.g_01120
OG0001025	Prav.g_00169	Prax.g_01114
OG0001026	Prav.g_00176	Prax.g_01108
OG0001027	Prav.g_00177	Prax.g_01107
OG0001028	Prav.g_00179	Prax.g_01105
OG0001029	Prav.g_00180	Prax.g_01103
OG0001030	Prav.g_00195	Prax.g_01088
OG0001031	Prav.g_00852	Prax.g_01032
OG0001032	Prav.g_00851	Prax.g_01031
OG0001033	Prav.g_00830	Prax.g_01010
OG0001034	Prav.g_00802	Prax.g_00982
OG0001035	Prav.g_01901	Prax.g_00921
OG0001036	Prav.g_01906	Prax.g_00916
OG0001037	Prav.g_01907	Prax.g_00915
OG0001038	Prav.g_01924	Prax.g_00897
OG0001039	Prav.g_01927	Prax.g_00894
OG0001040	Prav.g_01929	Prax.g_00892
OG0001041	Prav.g_01933	Prax.g_00888
OG0001042	Prav.g_01950	Prax.g_00871
OG0001043	Prav.g_01951	Prax.g_00870
OG0001044	Prav.g_01979	Prax.g_00840
OG0001045	Prav.g_01988	Prax.g_00831
OG0001046	Prav.g_00996	Prax.g_00795
OG0001047	Prav.g_01038	Prax.g_00761
OG0001048	Prav.g_01039	Prax.g_00760
OG0001049	Prav.g_01041	Prax.g_00758
OG0001050	Prav.g_01042	Prax.g_00757
OG0001051	Prav.g_01043	Prax.g_00756
OG0001052	Prav.g_01069	Prax.g_00731
OG0001053	Prav.g_01081	Prax.g_00719
OG0001054	Prav.g_01096	Prax.g_00703
OG0001055	Prav.g_01115	Prax.g_00684
OG0001056	Prav.g_01134	Prax.g_00665
OG0001057	Prav.g_01139	Prax.g_00002
OG0001058	Prav.g_01147	Prax.g_00010
OG0001059	Prav.g_01151	Prax.g_00014
OG0001060	Prav.g_01158	Prax.g_00021
OG0001061	Prav.g_01171	Prax.g_00034
OG0001062	Prav.g_01173	Prax.g_00036
OG0001063	Prav.g_01175	Prax.g_00038
OG0001064	Prav.g_01176	Prax.g_00039
OG0001065	Prav.g_01177	Prax.g_00040
OG0001066	Prav.g_01178	Prax.g_00041
OG0001067	Prav.g_01179	Prax.g_00042
OG0001068	Prav.g_01180	Prax.g_00043
OG0001069	Prav.g_01181	Prax.g_00044
OG0001070	Prav.g_01184	Prax.g_00047
OG0001071	Prav.g_01185	Prax.g_00048
OG0001072	Prav.g_01186	Prax.g_00049
OG0001073	Prav.g_01200	Prax.g_00063
OG0001074	Prav.g_01211	Prax.g_00074
OG0001075	Prav.g_01212	Prax.g_00075
OG0001076	Prav.g_01222	Prax.g_00083
OG0001077	Prav.g_01226	Prax.g_00087
OG0001078	Prav.g_01234	Prax.g_00095
OG0001079	Prav.g_01245	Prax.g_00106
OG0001080	Prav.g_01251	Prax.g_00112
OG0001081	Prav.g_01253	Prax.g_00114
OG0001082	Prav.g_01254	Prax.g_00115
OG0001083	Prav.g_01259	Prax.g_00120
OG0001084	Prav.g_01260	Prax.g_00121
OG0001085	Prav.g_01268	Prax.g_00972
OG0001086	Prav.g_01269	Prax.g_00971
OG0001087	Prav.g_01286	Prax.g_00954
OG0001088	Prav.g_01287	Prax.g_00953
OG0001089	Prav.g_01295	Prax.g_00945
OG0001090	Prav.g_00307	Prax.g_00484
OG0001091	Prav.g_00309	Prax.g_00482
OG0001092	Prav.g_00310	Prax.g_00481
OG0001093	Prav.g_00315	Prax.g_00476
OG0001094	Prav.g_00391	Prax.g_00379
OG0001095	Prav.g_00410	Prax.g_00360
OG0001096	Prav.g_00423	Prax.g_00347
OG0001097	Prav.g_00441	Prax.g_00328
OG0001098	Prav.g_00456	Prax.g_00313
OG0001099	Prav.g_00487	Prax.g_00550
OG0001100	Prav.g_00491	Prax.g_00554
OG0001101	Prav.g_00493	Prax.g_00556
OG0001102	Prav.g_00496	Prax.g_00558
OG0001103	Prav.g_00498	Prax.g_00560
OG0001104	Prav.g_00520	Prax.g_00583
OG0001105	Prav.g_00524	Prax.g_00587
OG0001106	Prav.g_00547	Prax.g_00611
OG0001107	Prav.g_00554	Prax.g_00618
OG0001108	Prav.g_00558	Prax.g_01131
OG0001109	Prav.g_00559	Prax.g_01132
OG0001110	Prav.g_00561	Prax.g_01134
OG0001111	Prav.g_00562	Prax.g_01135
OG0001112	Prav.g_00563	Prax.g_01136
OG0001113	Prav.g_00564	Prax.g_01137
OG0001114	Prav.g_00565	Prax.g_01138
OG0001115	Prav.g_00567	Prax.g_01140
OG0001116	Prav.g_00568	Prax.g_01141
OG0001117	Prav.g_00569	Prax.g_01142
OG0001118	Prav.g_00570	Prax.g_01143
OG0001119	Prav.g_00571	Prax.g_01144
OG0001120	Prav.g_00573	Prax.g_01146
OG0001121	Prav.g_00031	Prax.g_00159
OG0001121	Prav.g_00576	Prax.g_01149
OG0001122	Prav.g_00905	Prax.g_01176
OG0001123	Prav.g_00909	Prax.g_01180
OG0001124	Prav.g_00911	Prax.g_01182
OG0001125	Prav.g_00912	Prax.g_01183
OG0001126	Prav.g_00922	Prax.g_01193
OG0001127	Prav.g_00923	Prax.g_01194
OG0001128	Prav.g_00925	Prax.g_01196
OG0001129	Prav.g_00926	Prax.g_01197
OG0001130	Prav.g_00927	Prax.g_01198
OG0001131	Prav.g_00242	Prax.g_01235
OG0001132	Prav.g_00252	Prax.g_01245
OG0001133	Prav.g_00019	Prax.g_00146
OG0001134	Prav.g_00033	Prax.g_00161
OG0001135	Prav.g_00036	Prax.g_00164
OG0001136	Prav.g_00062	Prax.g_00197
OG0001137	Prav.g_00073	Prax.g_00208
OG0001138	Prav.g_01855	Prax.g_00226
OG0001139	Prav.g_01854	Prax.g_00227
OG0001140	Prav.g_01853	Prax.g_00228
OG0001141	Prav.g_01852	Prax.g_00229
OG0001142	Prav.g_01851	Prax.g_00230
OG0001143	Prav.g_01844	Prax.g_00237
OG0001144	Prav.g_01839	Prax.g_00242
