Orthogroup	Prav	Prad
OG0000561	Prav.g_01153	Prad.g_01345
OG0000562	Prav.g_01154	Prad.g_01346
OG0000563	Prav.g_01155	Prad.g_01347
OG0000564	Prav.g_01156	Prad.g_01348
OG0000565	Prav.g_01159	Prad.g_01351
OG0000566	Prav.g_01161	Prad.g_01353
OG0000567	Prav.g_01165	Prad.g_01357
OG0000568	Prav.g_01166	Prad.g_01358
OG0000569	Prav.g_01167	Prad.g_01359
OG0000570	Prav.g_01168	Prad.g_01360
OG0000571	Prav.g_01170	Prad.g_01362
OG0000572	Prav.g_01183	Prad.g_01375
OG0000573	Prav.g_01188	Prad.g_01381
OG0000574	Prav.g_01189	Prad.g_01382
OG0000575	Prav.g_01193	Prad.g_01386
OG0000576	Prav.g_01195	Prad.g_01388
OG0000577	Prav.g_01196	Prad.g_01389
OG0000578	Prav.g_01197	Prad.g_01390
OG0000579	Prav.g_01198	Prad.g_01391
OG0000580	Prav.g_01199	Prad.g_01392
OG0000581	Prav.g_01201	Prad.g_01394
OG0000582	Prav.g_01204	Prad.g_01397
OG0000583	Prav.g_01205	Prad.g_01398
OG0000584	Prav.g_01206	Prad.g_01399
OG0000585	Prav.g_01208	Prad.g_01401
OG0000586	Prav.g_01209	Prad.g_01402
OG0000587	Prav.g_01210	Prad.g_01403
OG0000588	Prav.g_01214	Prad.g_01407
OG0000589	Prav.g_01219	Prad.g_01410
OG0000590	Prav.g_01220	Prad.g_01411
OG0000591	Prav.g_01223	Prad.g_01414
OG0000592	Prav.g_01224	Prad.g_01415
OG0000593	Prav.g_01230	Prad.g_01421
OG0000594	Prav.g_01231	Prad.g_01422
OG0000595	Prav.g_01232	Prad.g_01423
OG0000596	Prav.g_01236	Prad.g_01427
OG0000597	Prav.g_01238	Prad.g_01429
OG0000598	Prav.g_01239	Prad.g_01430
OG0000599	Prav.g_01242	Prad.g_01433
OG0000600	Prav.g_01243	Prad.g_01219
OG0000601	Prav.g_01244	Prad.g_01220
OG0000602	Prav.g_01246	Prad.g_01222
OG0000603	Prav.g_01247	Prad.g_01223
OG0000604	Prav.g_01248	Prad.g_01224
OG0000605	Prav.g_01249	Prad.g_01225
OG0000606	Prav.g_01252	Prad.g_01228
OG0000607	Prav.g_01255	Prad.g_01231
OG0000608	Prav.g_01256	Prad.g_01232
OG0000609	Prav.g_01257	Prad.g_01233
OG0000610	Prav.g_01262	Prad.g_01238
OG0000611	Prav.g_01265	Prad.g_01241
OG0000612	Prav.g_01266	Prad.g_01242
OG0000613	Prav.g_01271	Prad.g_01247
OG0000614	Prav.g_01290	Prad.g_01266
OG0000615	Prav.g_01298	Prad.g_01274
OG0000616	Prav.g_01312	Prad.g_01278
OG0000617	Prav.g_00312	Prad.g_01055
OG0000618	Prav.g_00313	Prad.g_01056
OG0000619	Prav.g_00314	Prad.g_01057
OG0000620	Prav.g_00317	Prad.g_01060
OG0000621	Prav.g_00318	Prad.g_01061
OG0000622	Prav.g_00319	Prad.g_01062
OG0000623	Prav.g_00320	Prad.g_01063
OG0000624	Prav.g_00321	Prad.g_01064
OG0000625	Prav.g_00322	Prad.g_01065
OG0000626	Prav.g_00323	Prad.g_01066
OG0000627	Prav.g_00324	Prad.g_01067
OG0000628	Prav.g_00325	Prad.g_01068
OG0000629	Prav.g_00326	Prad.g_01069
OG0000630	Prav.g_00329	Prad.g_01072
OG0000631	Prav.g_00388	Prad.g_01137
OG0000632	Prav.g_00389	Prad.g_01138
OG0000633	Prav.g_00390	Prad.g_01139
OG0000634	Prav.g_00393	Prad.g_01142
OG0000635	Prav.g_00394	Prad.g_01143
OG0000636	Prav.g_00396	Prad.g_01145
OG0000637	Prav.g_00398	Prad.g_01147
OG0000638	Prav.g_00399	Prad.g_01148
OG0000639	Prav.g_00400	Prad.g_01149
OG0000640	Prav.g_00401	Prad.g_01150
OG0000641	Prav.g_00405	Prad.g_01154
OG0000642	Prav.g_00406	Prad.g_01155
OG0000643	Prav.g_00407	Prad.g_01156
OG0000644	Prav.g_00408	Prad.g_01157
OG0000645	Prav.g_00409	Prad.g_01158
OG0000646	Prav.g_00411	Prad.g_01160
OG0000647	Prav.g_00412	Prad.g_01161
OG0000648	Prav.g_00414	Prad.g_01163
OG0000649	Prav.g_00415	Prad.g_01164
OG0000650	Prav.g_00416	Prad.g_01165
OG0000651	Prav.g_00417	Prad.g_01166
OG0000652	Prav.g_00418	Prad.g_01167
OG0000653	Prav.g_00420	Prad.g_01169
OG0000654	Prav.g_00421	Prad.g_01170
OG0000655	Prav.g_00422	Prad.g_01171
OG0000656	Prav.g_00425	Prad.g_01174
OG0000657	Prav.g_00432	Prad.g_01182
OG0000658	Prav.g_00433	Prad.g_01183
OG0000659	Prav.g_00434	Prad.g_01184
OG0000660	Prav.g_00438	Prad.g_00306
OG0000661	Prav.g_00440	Prad.g_00304
OG0000662	Prav.g_00442	Prad.g_00302
OG0000663	Prav.g_00444	Prad.g_00300
OG0000664	Prav.g_00445	Prad.g_00299
OG0000665	Prav.g_00449	Prad.g_00295
OG0000666	Prav.g_00450	Prad.g_00294
OG0000667	Prav.g_00454	Prad.g_00290
OG0000668	Prav.g_00483	Prad.g_00260
OG0000669	Prav.g_00490	Prad.g_00253
OG0000670	Prav.g_00492	Prad.g_00251
OG0000671	Prav.g_00494	Prad.g_00249
OG0000672	Prav.g_00497	Prad.g_00247
OG0000673	Prav.g_00500	Prad.g_00244
OG0000674	Prav.g_00502	Prad.g_00242
OG0000675	Prav.g_00503	Prad.g_00241
OG0000676	Prav.g_00505	Prad.g_00239
OG0000677	Prav.g_00506	Prad.g_00238
OG0000678	Prav.g_00508	Prad.g_00236
OG0000679	Prav.g_00512	Prad.g_00232
OG0000680	Prav.g_00513	Prad.g_00231
OG0000681	Prav.g_00515	Prad.g_00228
OG0000682	Prav.g_00516	Prad.g_00227
OG0000683	Prav.g_00517	Prad.g_00226
OG0000684	Prav.g_00519	Prad.g_00224
OG0000685	Prav.g_00521	Prad.g_00222
OG0000686	Prav.g_00522	Prad.g_00221
OG0000687	Prav.g_00523	Prad.g_00220
OG0000688	Prav.g_00526	Prad.g_00217
OG0000689	Prav.g_00527	Prad.g_00216
OG0000690	Prav.g_00528	Prad.g_00215
OG0000691	Prav.g_00529	Prad.g_00214
OG0000692	Prav.g_00530	Prad.g_00212
OG0000693	Prav.g_00531	Prad.g_00211
OG0000694	Prav.g_00532	Prad.g_00210
OG0000695	Prav.g_00534	Prad.g_00208
OG0000696	Prav.g_00535	Prad.g_00207
OG0000697	Prav.g_00536	Prad.g_00206
OG0000698	Prav.g_00539	Prad.g_00203
OG0000699	Prav.g_00540	Prad.g_00202
OG0000700	Prav.g_00541	Prad.g_00201
OG0000701	Prav.g_00542	Prad.g_00200
OG0000702	Prav.g_00544	Prad.g_00198
OG0000703	Prav.g_00545	Prad.g_00197
OG0000704	Prav.g_00546	Prad.g_00196
OG0000705	Prav.g_00550	Prad.g_00192
OG0000706	Prav.g_00551	Prad.g_00191
OG0000707	Prav.g_00552	Prad.g_00190
OG0000708	Prav.g_00553	Prad.g_00189
OG0000709	Prav.g_00557	Prad.g_00185
OG0000710	Prav.g_00560	Prad.g_00182
OG0000711	Prav.g_00577	Prad.g_00165
OG0000712	Prav.g_00579	Prad.g_00163
OG0000713	Prav.g_00580	Prad.g_00162
OG0000714	Prav.g_00581	Prad.g_00161
OG0000715	Prav.g_00583	Prad.g_00159
OG0000716	Prav.g_00585	Prad.g_00157
OG0000717	Prav.g_00586	Prad.g_00156
OG0000718	Prav.g_00902	Prad.g_00144
OG0000719	Prav.g_00904	Prad.g_00142
OG0000720	Prav.g_00913	Prad.g_01039
OG0000721	Prav.g_00915	Prad.g_01037
OG0000722	Prav.g_00916	Prad.g_01036
OG0000723	Prav.g_00919	Prad.g_01033
OG0000724	Prav.g_00928	Prad.g_01023
OG0000725	Prav.g_00934	Prad.g_01017
OG0000726	Prav.g_00935	Prad.g_01016
OG0000727	Prav.g_00936	Prad.g_01015
OG0000728	Prav.g_00938	Prad.g_01013
OG0000729	Prav.g_00263	Prad.g_00970
OG0000730	Prav.g_00004	Prad.g_00635
OG0000731	Prav.g_00008	Prad.g_00639
OG0000732	Prav.g_00016	Prad.g_00649
OG0000733	Prav.g_00034	Prad.g_01988
OG0000734	Prav.g_00050	Prad.g_01511
OG0000735	Prav.g_00052	Prad.g_01509
OG0000736	Prav.g_00053	Prad.g_01508
OG0000737	Prav.g_00054	Prad.g_01507
OG0000738	Prav.g_00058	Prad.g_01503
OG0000739	Prav.g_00059	Prad.g_01502
OG0000740	Prav.g_00060	Prad.g_01501
OG0000741	Prav.g_00061	Prad.g_01500
OG0000742	Prav.g_00064	Prad.g_01497
OG0000743	Prav.g_00066	Prad.g_01495
OG0000744	Prav.g_00067	Prad.g_01494
OG0000745	Prav.g_00068	Prad.g_01493
OG0000746	Prav.g_00070	Prad.g_01491
OG0000747	Prav.g_00071	Prad.g_01490
OG0000748	Prav.g_00074	Prad.g_01487
OG0000749	Prav.g_00075	Prad.g_01486
OG0000750	Prav.g_00076	Prad.g_01485
OG0000751	Prav.g_01868	Prad.g_01483
OG0000752	Prav.g_01866	Prad.g_01481
OG0000753	Prav.g_01863	Prad.g_01478
OG0000754	Prav.g_01860	Prad.g_01475
OG0000755	Prav.g_01857	Prad.g_01472
OG0000756	Prav.g_01856	Prad.g_01470, Prad.g_01471
OG0000757	Prav.g_01850	Prad.g_01464
OG0000758	Prav.g_01849	Prad.g_01463
OG0000759	Prav.g_01848	Prad.g_01462
OG0000760	Prav.g_01847	Prad.g_01461
OG0000761	Prav.g_01846	Prad.g_01460
OG0000762	Prav.g_01845	Prad.g_01459
OG0000763	Prav.g_01843	Prad.g_01457
OG0000764	Prav.g_01842	Prad.g_01456
OG0000765	Prav.g_01833	Prad.g_01447
OG0000766	Prav.g_01832	Prad.g_01446
OG0000767	Prav.g_01830	Prad.g_01444
OG0000768	Prav.g_01829	Prad.g_01443
OG0000769	Prav.g_01827	Prad.g_01441
OG0000770	Prav.g_01825	Prad.g_01439
OG0000771	Prav.g_02003	Prad.g_00076
OG0000772	Prav.g_01409	Prad.g_00341
OG0000773	Prav.g_01429	Prad.g_00361
OG0000774	Prav.g_01431	Prad.g_00363
OG0000775	Prav.g_01433	Prad.g_00365
OG0000776	Prav.g_01434	Prad.g_00366
OG0000777	Prav.g_01435	Prad.g_00631
OG0000778	Prav.g_01436	Prad.g_00630
OG0000779	Prav.g_01440	Prad.g_00626
OG0000780	Prav.g_01441	Prad.g_00625
OG0000781	Prav.g_01444	Prad.g_00622
OG0000782	Prav.g_01445	Prad.g_00621
OG0000783	Prav.g_01446	Prad.g_00620
OG0000784	Prav.g_01447	Prad.g_00619
OG0000785	Prav.g_01449	Prad.g_00617
OG0000786	Prav.g_01451	Prad.g_00615
OG0000787	Prav.g_01452	Prad.g_00614
OG0000788	Prav.g_01460	Prad.g_00607
OG0000789	Prav.g_01463	Prad.g_00604
OG0000790	Prav.g_01478	Prad.g_00589
OG0000791	Prav.g_01480	Prad.g_00587
OG0000792	Prav.g_01481	Prad.g_00586
OG0000793	Prav.g_01484	Prad.g_00583
OG0000794	Prav.g_01485	Prad.g_00582
OG0000795	Prav.g_01486	Prad.g_00581
OG0000796	Prav.g_01490	Prad.g_00577
OG0000797	Prav.g_01491	Prad.g_00576
OG0000799	Prav.g_01560	Prad.g_00533
OG0000800	Prav.g_01561	Prad.g_00532
OG0000801	Prav.g_01562	Prad.g_00531
OG0000802	Prav.g_01564	Prad.g_00529
OG0000803	Prav.g_01566	Prad.g_00527
OG0000804	Prav.g_01567	Prad.g_00526
OG0000805	Prav.g_01569	Prad.g_00524
OG0000806	Prav.g_01571	Prad.g_00522
OG0000807	Prav.g_01572	Prad.g_00521
OG0000808	Prav.g_01573	Prad.g_00520
OG0000809	Prav.g_01576	Prad.g_00517
OG0000810	Prav.g_01577	Prad.g_00516
OG0000811	Prav.g_01581	Prad.g_00512
OG0000812	Prav.g_01583	Prad.g_00510
OG0000813	Prav.g_01584	Prad.g_00509
OG0000814	Prav.g_01586	Prad.g_00507
OG0000815	Prav.g_01587	Prad.g_00506
OG0000816	Prav.g_01589	Prad.g_00504
OG0000817	Prav.g_01590	Prad.g_00503
OG0000818	Prav.g_01595	Prad.g_00498
OG0000819	Prav.g_01596	Prad.g_00497
OG0000820	Prav.g_01597	Prad.g_00496
OG0000821	Prav.g_01601	Prad.g_00491
OG0000822	Prav.g_01602	Prad.g_00490
OG0000823	Prav.g_01603	Prad.g_00489
OG0000824	Prav.g_01606	Prad.g_00486
OG0000825	Prav.g_01607	Prad.g_00485
OG0000826	Prav.g_01608	Prad.g_00484
OG0000827	Prav.g_01609	Prad.g_00483
OG0000828	Prav.g_01612	Prad.g_00480
OG0000829	Prav.g_01613	Prad.g_00479
OG0000830	Prav.g_01614	Prad.g_00478
OG0000831	Prav.g_01616	Prad.g_00476
OG0000832	Prav.g_01622	Prad.g_00470
OG0000833	Prav.g_01630	Prad.g_00462
OG0000834	Prav.g_01631	Prad.g_00461
OG0000835	Prav.g_01632	Prad.g_00460
OG0000836	Prav.g_01633	Prad.g_00459
OG0000837	Prav.g_01634	Prad.g_00458
OG0000838	Prav.g_01636	Prad.g_00456
OG0000839	Prav.g_01637	Prad.g_00455
OG0000840	Prav.g_01638	Prad.g_00454
OG0000841	Prav.g_01639	Prad.g_00453
OG0000842	Prav.g_01640	Prad.g_00452
OG0000843	Prav.g_01641	Prad.g_00451
OG0000844	Prav.g_01642	Prad.g_00450
OG0000845	Prav.g_01643	Prad.g_00449
OG0000846	Prav.g_01644	Prad.g_00448
OG0000847	Prav.g_01645	Prad.g_00447
OG0000848	Prav.g_01646	Prad.g_00446
OG0000849	Prav.g_01647	Prad.g_00445
OG0000850	Prav.g_01649	Prad.g_00443
OG0000851	Prav.g_01650	Prad.g_00442
OG0000852	Prav.g_01651	Prad.g_00441
OG0000853	Prav.g_01655	Prad.g_00437
OG0000854	Prav.g_01657	Prad.g_00435
OG0000855	Prav.g_01658	Prad.g_00434
OG0000856	Prav.g_01671	Prad.g_00419
OG0000857	Prav.g_01699	Prad.g_00388
OG0000858	Prav.g_01755	Prad.g_00947
OG0000859	Prav.g_01756	Prad.g_00946
OG0000860	Prav.g_01763	Prad.g_00939
OG0000861	Prav.g_01764	Prad.g_00938
OG0000862	Prav.g_01765	Prad.g_00937
OG0000863	Prav.g_01767	Prad.g_00935
OG0000864	Prav.g_01768	Prad.g_00934
OG0000865	Prav.g_01769	Prad.g_00933
OG0000866	Prav.g_01770	Prad.g_00932
OG0000867	Prav.g_01771	Prad.g_00931
OG0000868	Prav.g_01772	Prad.g_00930
OG0000869	Prav.g_01776	Prad.g_00926
OG0000870	Prav.g_01781	Prad.g_00921
OG0000871	Prav.g_01782	Prad.g_00920
OG0000872	Prav.g_01783	Prad.g_00919
OG0000873	Prav.g_01786	Prad.g_00916
OG0000874	Prav.g_01789	Prad.g_00913
OG0000875	Prav.g_01790	Prad.g_00912
OG0000876	Prav.g_01791	Prad.g_00911
OG0000877	Prav.g_01793	Prad.g_00909
OG0000878	Prav.g_01794	Prad.g_00908
OG0000879	Prav.g_01795	Prad.g_00907
OG0000880	Prav.g_01796	Prad.g_00906
OG0000881	Prav.g_01800	Prad.g_00902
OG0000882	Prav.g_01805	Prad.g_00897
OG0000883	Prav.g_01807	Prad.g_00895
OG0000884	Prav.g_01809	Prad.g_00893
OG0000885	Prav.g_01810	Prad.g_00892
OG0000886	Prav.g_01811	Prad.g_00891
OG0000887	Prav.g_01812	Prad.g_00890
OG0000888	Prav.g_01814	Prad.g_00888
OG0000889	Prav.g_01816	Prad.g_00886
OG0000890	Prav.g_01817	Prad.g_00885
OG0000891	Prav.g_01818	Prad.g_00884
OG0000892	Prav.g_00264	Prad.g_00882
OG0000893	Prav.g_00268	Prad.g_00879
OG0000894	Prav.g_00270	Prad.g_00877
OG0000895	Prav.g_00273	Prad.g_00874
OG0000896	Prav.g_00274	Prad.g_00873
OG0000897	Prav.g_00276	Prad.g_00871
OG0000898	Prav.g_00277	Prad.g_00870
OG0000899	Prav.g_00278	Prad.g_00869
OG0000900	Prav.g_00279	Prad.g_00868
OG0000901	Prav.g_00282	Prad.g_00865
OG0000902	Prav.g_00284	Prad.g_00863
OG0000903	Prav.g_00287	Prad.g_00860
OG0000904	Prav.g_00289	Prad.g_00858
OG0000905	Prav.g_00294	Prad.g_00853
OG0000906	Prav.g_00295	Prad.g_00852
OG0000907	Prav.g_00590	Prad.g_00849
OG0000908	Prav.g_00593	Prad.g_00846
OG0000909	Prav.g_00594	Prad.g_00845
OG0000910	Prav.g_00595	Prad.g_00844
OG0000911	Prav.g_00597	Prad.g_00842
OG0000912	Prav.g_00598	Prad.g_00841
OG0000913	Prav.g_00599	Prad.g_00840
OG0000914	Prav.g_00600	Prad.g_00839
OG0000915	Prav.g_00601	Prad.g_00838
OG0000916	Prav.g_00602	Prad.g_00837
OG0000917	Prav.g_00603	Prad.g_00836
OG0000918	Prav.g_00604	Prad.g_00835
OG0000919	Prav.g_00605	Prad.g_00834
OG0000920	Prav.g_00606	Prad.g_00833
OG0000921	Prav.g_00607	Prad.g_00832
OG0000922	Prav.g_00608	Prad.g_00831
OG0000923	Prav.g_00612	Prad.g_00827
OG0000924	Prav.g_00613	Prad.g_00826
OG0000925	Prav.g_00614	Prad.g_00825
OG0000926	Prav.g_00615	Prad.g_00824
OG0000927	Prav.g_00617	Prad.g_00822
OG0000928	Prav.g_00618	Prad.g_00821
OG0000929	Prav.g_00619	Prad.g_00820
OG0000930	Prav.g_00620	Prad.g_00819
OG0000931	Prav.g_00621	Prad.g_00818
OG0000932	Prav.g_00622	Prad.g_00817
OG0000933	Prav.g_00626	Prad.g_00813
OG0000934	Prav.g_00628	Prad.g_00811
OG0000935	Prav.g_00629	Prad.g_00810
OG0000936	Prav.g_00630	Prad.g_00809
OG0000937	Prav.g_00631	Prad.g_00808
OG0000938	Prav.g_00633	Prad.g_00806
OG0000939	Prav.g_00634	Prad.g_00805
OG0000940	Prav.g_00641	Prad.g_00798
OG0000941	Prav.g_00643	Prad.g_00796
OG0000942	Prav.g_00645	Prad.g_00794
OG0000943	Prav.g_00646	Prad.g_00793
OG0000944	Prav.g_00647	Prad.g_00792
OG0000945	Prav.g_00648	Prad.g_00791
OG0000946	Prav.g_00653	Prad.g_00787
OG0000947	Prav.g_00655	Prad.g_00785
OG0000948	Prav.g_00656	Prad.g_00784
OG0000949	Prav.g_00659	Prad.g_00781
OG0000950	Prav.g_00664	Prad.g_00776
OG0000951	Prav.g_00668	Prad.g_00772
OG0000952	Prav.g_00672	Prad.g_00768
OG0000953	Prav.g_00675	Prad.g_00765
OG0000954	Prav.g_00679	Prad.g_01641
OG0000955	Prav.g_00680	Prad.g_01640
OG0000956	Prav.g_00682	Prad.g_01638
OG0000957	Prav.g_00687	Prad.g_01633
OG0000958	Prav.g_00688	Prad.g_01632
OG0000959	Prav.g_00692	Prad.g_01628
OG0000960	Prav.g_00693	Prad.g_01627
OG0000961	Prav.g_00695	Prad.g_01625
OG0000962	Prav.g_00697	Prad.g_01623
OG0000963	Prav.g_00701	Prad.g_01620
OG0000964	Prav.g_00702	Prad.g_01619
OG0000965	Prav.g_00703	Prad.g_01618
OG0000966	Prav.g_00710	Prad.g_01611
OG0000967	Prav.g_00714	Prad.g_01607
OG0000968	Prav.g_00716	Prad.g_01605
OG0000969	Prav.g_00717	Prad.g_01604
OG0000970	Prav.g_00718	Prad.g_01603
OG0000971	Prav.g_00719	Prad.g_01602
OG0000972	Prav.g_00720	Prad.g_01601
OG0000973	Prav.g_00721	Prad.g_01600
OG0000974	Prav.g_00722	Prad.g_01599
OG0000975	Prav.g_00723	Prad.g_01598
OG0000976	Prav.g_00724	Prad.g_01597
OG0000977	Prav.g_00725	Prad.g_01596
OG0000978	Prav.g_00726	Prad.g_01595
OG0000979	Prav.g_00729	Prad.g_01592
OG0000980	Prav.g_00731	Prad.g_01590
OG0000981	Prav.g_00733	Prad.g_01588
OG0000982	Prav.g_00735	Prad.g_01586
OG0000983	Prav.g_00736	Prad.g_01585
OG0000984	Prav.g_00737	Prad.g_01584
OG0000985	Prav.g_00740	Prad.g_01581
OG0000986	Prav.g_00742	Prad.g_01579
OG0000987	Prav.g_00743	Prad.g_01578
OG0000988	Prav.g_00746	Prad.g_01575
OG0000989	Prav.g_00750	Prad.g_01571
OG0000990	Prav.g_00753	Prad.g_01568
OG0000991	Prav.g_00754	Prad.g_01567
OG0000992	Prav.g_00756	Prad.g_01565
OG0000993	Prav.g_00757	Prad.g_01564
OG0000994	Prav.g_00758	Prad.g_01563
OG0000995	Prav.g_00762	Prad.g_01559
OG0000996	Prav.g_00763	Prad.g_01558
OG0000997	Prav.g_00764	Prad.g_01557
OG0000998	Prav.g_00766	Prad.g_01555
OG0000999	Prav.g_00767	Prad.g_01554
OG0001000	Prav.g_00770	Prad.g_01551
OG0001001	Prav.g_00772	Prad.g_01549
OG0001002	Prav.g_00776	Prad.g_01545
OG0001003	Prav.g_00778	Prad.g_01544
OG0001004	Prav.g_00779	Prad.g_01543
OG0001005	Prav.g_00780	Prad.g_01542
OG0001006	Prav.g_00784	Prad.g_01538
OG0001007	Prav.g_00786	Prad.g_01536
OG0001008	Prav.g_01036	Prad.g_00070
OG0001009	Prav.g_00095	Prad.g_01959
OG0001010	Prav.g_00096	Prad.g_01958
OG0001011	Prav.g_00097	Prad.g_01957
OG0001012	Prav.g_00114	Prad.g_01944
OG0001013	Prav.g_00119	Prad.g_01938
OG0001014	Prav.g_00122	Prad.g_01935
OG0001015	Prav.g_00123	Prad.g_01934
OG0001016	Prav.g_00138	Prad.g_01920
OG0001017	Prav.g_00142	Prad.g_01916
OG0001018	Prav.g_00145	Prad.g_01913
OG0001019	Prav.g_00154	Prad.g_01904
OG0001020	Prav.g_00155	Prad.g_01903
OG0001021	Prav.g_00156	Prad.g_01902
OG0001022	Prav.g_00159	Prad.g_01899
OG0001023	Prav.g_00160	Prad.g_01898
OG0001024	Prav.g_00163	Prad.g_01895
OG0001025	Prav.g_00169	Prad.g_01889
OG0001026	Prav.g_00176	Prad.g_01882
OG0001027	Prav.g_00177	Prad.g_01881
OG0001028	Prav.g_00179	Prad.g_01879
OG0001029	Prav.g_00180	Prad.g_01878
OG0001030	Prav.g_00195	Prad.g_01863
OG0001031	Prav.g_00852	Prad.g_01805
OG0001032	Prav.g_00851	Prad.g_01804
OG0001033	Prav.g_00830	Prad.g_01783
OG0001034	Prav.g_00802	Prad.g_01755
OG0001035	Prav.g_01901	Prad.g_01737
OG0001036	Prav.g_01906	Prad.g_01732
OG0001037	Prav.g_01907	Prad.g_01731
OG0001038	Prav.g_01924	Prad.g_01713
OG0001039	Prav.g_01927	Prad.g_01710
OG0001040	Prav.g_01929	Prad.g_01708
OG0001041	Prav.g_01933	Prad.g_01704
OG0001042	Prav.g_01950	Prad.g_01687
OG0001043	Prav.g_01951	Prad.g_01686
OG0001044	Prav.g_01979	Prad.g_01658
OG0001045	Prav.g_01988	Prad.g_01649
OG0001046	Prav.g_00996	Prad.g_00730
OG0001047	Prav.g_01038	Prad.g_00068
OG0001048	Prav.g_01039	Prad.g_00067
OG0001049	Prav.g_01041	Prad.g_00065
OG0001050	Prav.g_01042	Prad.g_00064
OG0001051	Prav.g_01043	Prad.g_00063
OG0001052	Prav.g_01069	Prad.g_00036
OG0001053	Prav.g_01081	Prad.g_00024
OG0001054	Prav.g_01096	Prad.g_00131
OG0001055	Prav.g_01115	Prad.g_00112
OG0001056	Prav.g_01134	Prad.g_00093
OG0001057	Prav.g_01139	Prad.g_01331
OG0001058	Prav.g_01147	Prad.g_01339
OG0001059	Prav.g_01151	Prad.g_01343
OG0001060	Prav.g_01158	Prad.g_01350
OG0001061	Prav.g_01171	Prad.g_01363
OG0001062	Prav.g_01173	Prad.g_01365
OG0001063	Prav.g_01175	Prad.g_01367
OG0001064	Prav.g_01176	Prad.g_01368
OG0001065	Prav.g_01177	Prad.g_01369
OG0001066	Prav.g_01178	Prad.g_01370
OG0001067	Prav.g_01179	Prad.g_01371
OG0001068	Prav.g_01180	Prad.g_01372
OG0001069	Prav.g_01181	Prad.g_01373
OG0001070	Prav.g_01184	Prad.g_01376
OG0001071	Prav.g_01185	Prad.g_01377
OG0001072	Prav.g_01186	Prad.g_01379
OG0001073	Prav.g_01200	Prad.g_01393
OG0001074	Prav.g_01211	Prad.g_01404
OG0001075	Prav.g_01212	Prad.g_01405
OG0001076	Prav.g_01222	Prad.g_01413
OG0001077	Prav.g_01226	Prad.g_01417
OG0001078	Prav.g_01234	Prad.g_01425
OG0001079	Prav.g_01245	Prad.g_01221
OG0001080	Prav.g_01251	Prad.g_01227
OG0001081	Prav.g_01253	Prad.g_01229
OG0001082	Prav.g_01254	Prad.g_01230
OG0001083	Prav.g_01259	Prad.g_01235
OG0001084	Prav.g_01260	Prad.g_01236
OG0001085	Prav.g_01268	Prad.g_01244
OG0001086	Prav.g_01269	Prad.g_01245
OG0001087	Prav.g_01286	Prad.g_01262
OG0001088	Prav.g_01287	Prad.g_01263
OG0001089	Prav.g_01295	Prad.g_01271
OG0001090	Prav.g_00307	Prad.g_01050
OG0001091	Prav.g_00309	Prad.g_01052
OG0001092	Prav.g_00310	Prad.g_01053
OG0001093	Prav.g_00315	Prad.g_01058
OG0001094	Prav.g_00391	Prad.g_01140
OG0001095	Prav.g_00410	Prad.g_01159
OG0001096	Prav.g_00423	Prad.g_01172
OG0001097	Prav.g_00441	Prad.g_00303
OG0001098	Prav.g_00456	Prad.g_00288
OG0001099	Prav.g_00487	Prad.g_00256
OG0001100	Prav.g_00491	Prad.g_00252
OG0001101	Prav.g_00493	Prad.g_00250
OG0001102	Prav.g_00496	Prad.g_00248
OG0001103	Prav.g_00498	Prad.g_00246
OG0001104	Prav.g_00520	Prad.g_00223
OG0001105	Prav.g_00524	Prad.g_00219
OG0001106	Prav.g_00547	Prad.g_00195
OG0001107	Prav.g_00554	Prad.g_00188
OG0001108	Prav.g_00558	Prad.g_00184
OG0001109	Prav.g_00559	Prad.g_00183
OG0001110	Prav.g_00561	Prad.g_00181
OG0001111	Prav.g_00562	Prad.g_00180
OG0001112	Prav.g_00563	Prad.g_00179
OG0001113	Prav.g_00564	Prad.g_00178
OG0001114	Prav.g_00565	Prad.g_00177
OG0001115	Prav.g_00567	Prad.g_00175
OG0001116	Prav.g_00568	Prad.g_00174
OG0001117	Prav.g_00569	Prad.g_00173
OG0001118	Prav.g_00570	Prad.g_00172
OG0001119	Prav.g_00571	Prad.g_00171
OG0001120	Prav.g_00573	Prad.g_00169
OG0001121	Prav.g_00031	Prad.g_01991
OG0001121	Prav.g_00576	Prad.g_00166
OG0001122	Prav.g_00905	Prad.g_00141
OG0001123	Prav.g_00909	Prad.g_00137
OG0001124	Prav.g_00911	Prad.g_00135
OG0001125	Prav.g_00912	Prad.g_00134
OG0001126	Prav.g_00922	Prad.g_01030
OG0001127	Prav.g_00923	Prad.g_01029
OG0001128	Prav.g_00925	Prad.g_01026
OG0001129	Prav.g_00926	Prad.g_01025
OG0001130	Prav.g_00927	Prad.g_01024
OG0001131	Prav.g_00242	Prad.g_00990
OG0001132	Prav.g_00252	Prad.g_00981
OG0001133	Prav.g_00019	Prad.g_00655
OG0001134	Prav.g_00033	Prad.g_01989
OG0001135	Prav.g_00036	Prad.g_01526
OG0001136	Prav.g_00062	Prad.g_01499
OG0001137	Prav.g_00073	Prad.g_01488
OG0001138	Prav.g_01855	Prad.g_01469
OG0001139	Prav.g_01854	Prad.g_01468
OG0001140	Prav.g_01853	Prad.g_01467
OG0001141	Prav.g_01852	Prad.g_01466
OG0001142	Prav.g_01851	Prad.g_01465
