Orthogroup	Prav	Prai
OG0000565	Prav.g_01159	Prai.g_00589
OG0000566	Prav.g_01161	Prai.g_00592
OG0000567	Prav.g_01165	Prai.g_00596
OG0000568	Prav.g_01166	Prai.g_00597
OG0000569	Prav.g_01167	Prai.g_00598
OG0000570	Prav.g_01168	Prai.g_00599
OG0000571	Prav.g_01170	Prai.g_00601
OG0000572	Prav.g_01183	Prai.g_00614
OG0000573	Prav.g_01188	Prai.g_00620
OG0000574	Prav.g_01189	Prai.g_00621
OG0000575	Prav.g_01193	Prai.g_00625
OG0000576	Prav.g_01195	Prai.g_00627
OG0000577	Prav.g_01196	Prai.g_00628
OG0000578	Prav.g_01197	Prai.g_00629
OG0000579	Prav.g_01198	Prai.g_00630
OG0000580	Prav.g_01199	Prai.g_00631
OG0000581	Prav.g_01201	Prai.g_00633
OG0000582	Prav.g_01204	Prai.g_00636
OG0000583	Prav.g_01205	Prai.g_00637
OG0000584	Prav.g_01206	Prai.g_00638
OG0000585	Prav.g_01208	Prai.g_00640
OG0000586	Prav.g_01209	Prai.g_00641
OG0000587	Prav.g_01210	Prai.g_00642
OG0000588	Prav.g_01214	Prai.g_00646
OG0000589	Prav.g_01219	Prai.g_00650
OG0000590	Prav.g_01220	Prai.g_00651
OG0000591	Prav.g_01223	Prai.g_00654
OG0000592	Prav.g_01224	Prai.g_00655
OG0000593	Prav.g_01230	Prai.g_00661
OG0000594	Prav.g_01231	Prai.g_00662
OG0000595	Prav.g_01232	Prai.g_00663
OG0000596	Prav.g_01236	Prai.g_00667
OG0000597	Prav.g_01238	Prai.g_00669
OG0000598	Prav.g_01239	Prai.g_00670
OG0000599	Prav.g_01242	Prai.g_00673
OG0000600	Prav.g_01243	Prai.g_00674
OG0000601	Prav.g_01244	Prai.g_00675
OG0000602	Prav.g_01246	Prai.g_00677
OG0000603	Prav.g_01247	Prai.g_00678
OG0000604	Prav.g_01248	Prai.g_00679
OG0000605	Prav.g_01249	Prai.g_00680
OG0000606	Prav.g_01252	Prai.g_00683
OG0000607	Prav.g_01255	Prai.g_00686
OG0000608	Prav.g_01256	Prai.g_00687
OG0000609	Prav.g_01257	Prai.g_00688
OG0000610	Prav.g_01262	Prai.g_00693
OG0000611	Prav.g_01265	Prai.g_00696
OG0000612	Prav.g_01266	Prai.g_00697
OG0000613	Prav.g_01271	Prai.g_00702
OG0000614	Prav.g_01290	Prai.g_00721
OG0000615	Prav.g_01298	Prai.g_00729
OG0000616	Prav.g_01312	Prai.g_00732
OG0000617	Prav.g_00312	Prai.g_00754
OG0000618	Prav.g_00313	Prai.g_00755
OG0000619	Prav.g_00314	Prai.g_00756
OG0000620	Prav.g_00317	Prai.g_00759
OG0000621	Prav.g_00318	Prai.g_00760
OG0000622	Prav.g_00319	Prai.g_00761
OG0000623	Prav.g_00320	Prai.g_00762
OG0000624	Prav.g_00321	Prai.g_00763
OG0000625	Prav.g_00322	Prai.g_00764
OG0000626	Prav.g_00323	Prai.g_00765
OG0000627	Prav.g_00324	Prai.g_00766
OG0000628	Prav.g_00325	Prai.g_00767
OG0000629	Prav.g_00326	Prai.g_00768
OG0000630	Prav.g_00329	Prai.g_00771
OG0000631	Prav.g_00388	Prai.g_00857
OG0000632	Prav.g_00389	Prai.g_00856
OG0000633	Prav.g_00390	Prai.g_00855
OG0000634	Prav.g_00393	Prai.g_00852
OG0000635	Prav.g_00394	Prai.g_00851
OG0000636	Prav.g_00396	Prai.g_00849
OG0000637	Prav.g_00398	Prai.g_00847
OG0000638	Prav.g_00399	Prai.g_00846
OG0000639	Prav.g_00400	Prai.g_00845
OG0000640	Prav.g_00401	Prai.g_00844
OG0000641	Prav.g_00405	Prai.g_00839
OG0000642	Prav.g_00406	Prai.g_00838
OG0000643	Prav.g_00407	Prai.g_00837
OG0000644	Prav.g_00408	Prai.g_00836
OG0000645	Prav.g_00409	Prai.g_00835
OG0000646	Prav.g_00411	Prai.g_00833
OG0000647	Prav.g_00412	Prai.g_00832
OG0000648	Prav.g_00414	Prai.g_00830
OG0000649	Prav.g_00415	Prai.g_00829
OG0000650	Prav.g_00416	Prai.g_00828
OG0000651	Prav.g_00417	Prai.g_00827
OG0000652	Prav.g_00418	Prai.g_00826
OG0000653	Prav.g_00420	Prai.g_00824
OG0000654	Prav.g_00421	Prai.g_00823
OG0000655	Prav.g_00422	Prai.g_00822
OG0000656	Prav.g_00425	Prai.g_00819
OG0000657	Prav.g_00432	Prai.g_00811
OG0000658	Prav.g_00433	Prai.g_00810
OG0000659	Prav.g_00434	Prai.g_00809
OG0000660	Prav.g_00438	Prai.g_00805
OG0000661	Prav.g_00440	Prai.g_00803
OG0000662	Prav.g_00442	Prai.g_00801
OG0000663	Prav.g_00444	Prai.g_00799
OG0000664	Prav.g_00445	Prai.g_00798
OG0000665	Prav.g_00449	Prai.g_00794
OG0000666	Prav.g_00450	Prai.g_00793
OG0000667	Prav.g_00454	Prai.g_00789
OG0000668	Prav.g_00483	Prai.g_01060
OG0000669	Prav.g_00490	Prai.g_01054
OG0000670	Prav.g_00492	Prai.g_01052
OG0000671	Prav.g_00494	Prai.g_01050
OG0000672	Prav.g_00497	Prai.g_01048
OG0000673	Prav.g_00500	Prai.g_01045
OG0000674	Prav.g_00502	Prai.g_01043
OG0000675	Prav.g_00503	Prai.g_01042
OG0000676	Prav.g_00505	Prai.g_01040
OG0000677	Prav.g_00506	Prai.g_01039
OG0000678	Prav.g_00508	Prai.g_01037
OG0000679	Prav.g_00512	Prai.g_01033
OG0000680	Prav.g_00513	Prai.g_01032
OG0000681	Prav.g_00515	Prai.g_01030
OG0000682	Prav.g_00516	Prai.g_01029
OG0000683	Prav.g_00517	Prai.g_01028
OG0000684	Prav.g_00519	Prai.g_01027
OG0000685	Prav.g_00521	Prai.g_01025
OG0000686	Prav.g_00522	Prai.g_01024
OG0000687	Prav.g_00523	Prai.g_01023
OG0000688	Prav.g_00526	Prai.g_01020
OG0000689	Prav.g_00527	Prai.g_01019
OG0000690	Prav.g_00528	Prai.g_01018
OG0000691	Prav.g_00529	Prai.g_01017
OG0000692	Prav.g_00530	Prai.g_01015
OG0000693	Prav.g_00531	Prai.g_01014
OG0000694	Prav.g_00532	Prai.g_01013
OG0000695	Prav.g_00534	Prai.g_01011
OG0000696	Prav.g_00535	Prai.g_01010
OG0000697	Prav.g_00536	Prai.g_01009
OG0000698	Prav.g_00539	Prai.g_01006
OG0000699	Prav.g_00540	Prai.g_01005
OG0000700	Prav.g_00541	Prai.g_01004
OG0000701	Prav.g_00542	Prai.g_01003
OG0000702	Prav.g_00544	Prai.g_01001
OG0000703	Prav.g_00545	Prai.g_01000
OG0000704	Prav.g_00546	Prai.g_00999
OG0000705	Prav.g_00550	Prai.g_00995
OG0000706	Prav.g_00551	Prai.g_00994
OG0000707	Prav.g_00552	Prai.g_00993
OG0000708	Prav.g_00553	Prai.g_00992
OG0000709	Prav.g_00557	Prai.g_00988
OG0000710	Prav.g_00560	Prai.g_00985
OG0000711	Prav.g_00577	Prai.g_00968
OG0000712	Prav.g_00579	Prai.g_00966
OG0000713	Prav.g_00580	Prai.g_00965
OG0000714	Prav.g_00581	Prai.g_00964
OG0000715	Prav.g_00583	Prai.g_00962
OG0000716	Prav.g_00585	Prai.g_00960
OG0000717	Prav.g_00586	Prai.g_00959
OG0000718	Prav.g_00902	Prai.g_00948
OG0000719	Prav.g_00904	Prai.g_00946
OG0000720	Prav.g_00913	Prai.g_00938
OG0000721	Prav.g_00915	Prai.g_00936
OG0000722	Prav.g_00916	Prai.g_00935
OG0000723	Prav.g_00919	Prai.g_00932
OG0000724	Prav.g_00928	Prai.g_00923
OG0000725	Prav.g_00934	Prai.g_00917
OG0000726	Prav.g_00935	Prai.g_00916
OG0000727	Prav.g_00936	Prai.g_00915
OG0000728	Prav.g_00938	Prai.g_00913
OG0000729	Prav.g_00263	Prai.g_01109
OG0000730	Prav.g_00004	Prai.g_01113
OG0000731	Prav.g_00008	Prai.g_01117
OG0000732	Prav.g_00016	Prai.g_01126
OG0000733	Prav.g_00034	Prai.g_01144
OG0000734	Prav.g_00050	Prai.g_01157
OG0000735	Prav.g_00052	Prai.g_01159
OG0000736	Prav.g_00053	Prai.g_01160
OG0000737	Prav.g_00054	Prai.g_01161
OG0000738	Prav.g_00058	Prai.g_01165
OG0000739	Prav.g_00059	Prai.g_01166
OG0000740	Prav.g_00060	Prai.g_01167
OG0000741	Prav.g_00061	Prai.g_01168
OG0000742	Prav.g_00064	Prai.g_01170
OG0000743	Prav.g_00066	Prai.g_01172
OG0000744	Prav.g_00067	Prai.g_01173
OG0000745	Prav.g_00068	Prai.g_01174
OG0000746	Prav.g_00070	Prai.g_01176
OG0000747	Prav.g_00071	Prai.g_01177
OG0000748	Prav.g_00074	Prai.g_01180
OG0000749	Prav.g_00075	Prai.g_01181
OG0000750	Prav.g_00076	Prai.g_01182
OG0000751	Prav.g_01868	Prai.g_01184
OG0000752	Prav.g_01866	Prai.g_01186
OG0000753	Prav.g_01863	Prai.g_01189
OG0000754	Prav.g_01860	Prai.g_01192
OG0000755	Prav.g_01857	Prai.g_01196
OG0000756	Prav.g_01856	Prai.g_01197
OG0000757	Prav.g_01850	Prai.g_01204
OG0000758	Prav.g_01849	Prai.g_01205
OG0000759	Prav.g_01848	Prai.g_01206
OG0000760	Prav.g_01847	Prai.g_01207
OG0000761	Prav.g_01846	Prai.g_01208
OG0000762	Prav.g_01845	Prai.g_01209
OG0000763	Prav.g_01843	Prai.g_01211
OG0000764	Prav.g_01842	Prai.g_01212
OG0000765	Prav.g_01833	Prai.g_01221
OG0000766	Prav.g_01832	Prai.g_01222
OG0000767	Prav.g_01830	Prai.g_01224
OG0000768	Prav.g_01829	Prai.g_01225
OG0000769	Prav.g_01827	Prai.g_01227
OG0000770	Prav.g_01825	Prai.g_01229
OG0000771	Prav.g_02003	Prai.g_01238
OG0000772	Prav.g_01409	Prai.g_01310
OG0000773	Prav.g_01429	Prai.g_01325
OG0000774	Prav.g_01431	Prai.g_01327
OG0000775	Prav.g_01433	Prai.g_01330
OG0000776	Prav.g_01434	Prai.g_01331
OG0000777	Prav.g_01435	Prai.g_01332
OG0000778	Prav.g_01436	Prai.g_01333
OG0000779	Prav.g_01440	Prai.g_01337
OG0000780	Prav.g_01441	Prai.g_01338
OG0000781	Prav.g_01444	Prai.g_01341
OG0000782	Prav.g_01445	Prai.g_01342
OG0000783	Prav.g_01446	Prai.g_01343
OG0000784	Prav.g_01447	Prai.g_01344
OG0000785	Prav.g_01449	Prai.g_01346
OG0000786	Prav.g_01451	Prai.g_01348
OG0000787	Prav.g_01452	Prai.g_01349
OG0000788	Prav.g_01460	Prai.g_01358
OG0000789	Prav.g_01463	Prai.g_01360
OG0000790	Prav.g_01478	Prai.g_01375
OG0000791	Prav.g_01480	Prai.g_01377
OG0000792	Prav.g_01481	Prai.g_01378
OG0000793	Prav.g_01484	Prai.g_01381
OG0000794	Prav.g_01485	Prai.g_01382
OG0000795	Prav.g_01486	Prai.g_01383
OG0000796	Prav.g_01490	Prai.g_01387
OG0000797	Prav.g_01491	Prai.g_01388
OG0000798	Prav.g_01556	Prai.g_01395
OG0000799	Prav.g_01560	Prai.g_01445
OG0000800	Prav.g_01561	Prai.g_01446
OG0000801	Prav.g_01562	Prai.g_01447
OG0000802	Prav.g_01564	Prai.g_01449
OG0000803	Prav.g_01566	Prai.g_01451
OG0000804	Prav.g_01567	Prai.g_01452
OG0000805	Prav.g_01569	Prai.g_01454
OG0000806	Prav.g_01571	Prai.g_01456
OG0000807	Prav.g_01572	Prai.g_01457
OG0000808	Prav.g_01573	Prai.g_01458
OG0000809	Prav.g_01576	Prai.g_01461
OG0000810	Prav.g_01577	Prai.g_01462
OG0000811	Prav.g_01581	Prai.g_01466
OG0000812	Prav.g_01583	Prai.g_01468
OG0000813	Prav.g_01584	Prai.g_01469
OG0000814	Prav.g_01586	Prai.g_01471
OG0000815	Prav.g_01587	Prai.g_01472
OG0000816	Prav.g_01589	Prai.g_01474
OG0000817	Prav.g_01590	Prai.g_01475
OG0000818	Prav.g_01595	Prai.g_01480
OG0000819	Prav.g_01596	Prai.g_01481
OG0000820	Prav.g_01597	Prai.g_01482
OG0000821	Prav.g_01601	Prai.g_01485
OG0000822	Prav.g_01602	Prai.g_01486
OG0000823	Prav.g_01603	Prai.g_01487
OG0000824	Prav.g_01606	Prai.g_01490
OG0000825	Prav.g_01607	Prai.g_01491
OG0000826	Prav.g_01608	Prai.g_01492
OG0000827	Prav.g_01609	Prai.g_01493
OG0000828	Prav.g_01612	Prai.g_01496
OG0000829	Prav.g_01613	Prai.g_01497
OG0000830	Prav.g_01614	Prai.g_01498
OG0000831	Prav.g_01616	Prai.g_01500
OG0000832	Prav.g_01622	Prai.g_01505
OG0000833	Prav.g_01630	Prai.g_01514
OG0000834	Prav.g_01631	Prai.g_01515
OG0000835	Prav.g_01632	Prai.g_01516
OG0000836	Prav.g_01633	Prai.g_01517
OG0000837	Prav.g_01634	Prai.g_01518
OG0000838	Prav.g_01636	Prai.g_01520
OG0000839	Prav.g_01637	Prai.g_01521
OG0000840	Prav.g_01638	Prai.g_01522
OG0000841	Prav.g_01639	Prai.g_01523
OG0000842	Prav.g_01640	Prai.g_01524
OG0000843	Prav.g_01641	Prai.g_01525
OG0000844	Prav.g_01642	Prai.g_01526
OG0000845	Prav.g_01643	Prai.g_01527
OG0000846	Prav.g_01644	Prai.g_01528
OG0000847	Prav.g_01645	Prai.g_01529
OG0000848	Prav.g_01646	Prai.g_01530
OG0000849	Prav.g_01647	Prai.g_01531
OG0000850	Prav.g_01649	Prai.g_01533
OG0000851	Prav.g_01650	Prai.g_01534
OG0000852	Prav.g_01651	Prai.g_01535
OG0000853	Prav.g_01655	Prai.g_01539
OG0000854	Prav.g_01657	Prai.g_01541
OG0000855	Prav.g_01658	Prai.g_01542
OG0000856	Prav.g_01671	Prai.g_01558
OG0000857	Prav.g_01699	Prai.g_01597
OG0000858	Prav.g_01755	Prai.g_01632
OG0000859	Prav.g_01756	Prai.g_01633
OG0000860	Prav.g_01763	Prai.g_01640
OG0000861	Prav.g_01764	Prai.g_01641
OG0000862	Prav.g_01765	Prai.g_01642
OG0000863	Prav.g_01767	Prai.g_01644
OG0000864	Prav.g_01768	Prai.g_01645
OG0000865	Prav.g_01769	Prai.g_01646
OG0000866	Prav.g_01770	Prai.g_01647
OG0000867	Prav.g_01771	Prai.g_01648
OG0000868	Prav.g_01772	Prai.g_01649
OG0000869	Prav.g_01776	Prai.g_01653
OG0000870	Prav.g_01781	Prai.g_01658
OG0000871	Prav.g_01782	Prai.g_01659
OG0000872	Prav.g_01783	Prai.g_01660
OG0000873	Prav.g_01786	Prai.g_01663
OG0000874	Prav.g_01789	Prai.g_01666
OG0000875	Prav.g_01790	Prai.g_01667
OG0000876	Prav.g_01791	Prai.g_01668
OG0000877	Prav.g_01793	Prai.g_01670
OG0000878	Prav.g_01794	Prai.g_01671
OG0000879	Prav.g_01795	Prai.g_01672
OG0000880	Prav.g_01796	Prai.g_01673
OG0000881	Prav.g_01800	Prai.g_01677
OG0000882	Prav.g_01805	Prai.g_01682
OG0000883	Prav.g_01807	Prai.g_01683
OG0000884	Prav.g_01809	Prai.g_01685
OG0000885	Prav.g_01810	Prai.g_01686
OG0000886	Prav.g_01811	Prai.g_01687
OG0000887	Prav.g_01812	Prai.g_01688
OG0000888	Prav.g_01814	Prai.g_01690
OG0000889	Prav.g_01816	Prai.g_01692
OG0000890	Prav.g_01817	Prai.g_01693
OG0000891	Prav.g_01818	Prai.g_01694
OG0000892	Prav.g_00264	Prai.g_01696
OG0000893	Prav.g_00268	Prai.g_01701
OG0000894	Prav.g_00270	Prai.g_01703
OG0000895	Prav.g_00273	Prai.g_01706
OG0000896	Prav.g_00274	Prai.g_01707
OG0000897	Prav.g_00276	Prai.g_01709
OG0000898	Prav.g_00277	Prai.g_01710
OG0000899	Prav.g_00278	Prai.g_01711
OG0000900	Prav.g_00279	Prai.g_01712
OG0000901	Prav.g_00282	Prai.g_01715
OG0000902	Prav.g_00284	Prai.g_01717
OG0000903	Prav.g_00287	Prai.g_01720
OG0000904	Prav.g_00289	Prai.g_01722
OG0000905	Prav.g_00294	Prai.g_01727
OG0000906	Prav.g_00295	Prai.g_01728
OG0000907	Prav.g_00590	Prai.g_01734
OG0000908	Prav.g_00593	Prai.g_01737
OG0000909	Prav.g_00594	Prai.g_01738
OG0000910	Prav.g_00595	Prai.g_01739
OG0000911	Prav.g_00597	Prai.g_01741
OG0000912	Prav.g_00598	Prai.g_01742
OG0000913	Prav.g_00599	Prai.g_01743
OG0000914	Prav.g_00600	Prai.g_01744
OG0000915	Prav.g_00601	Prai.g_01746
OG0000916	Prav.g_00602	Prai.g_01747
OG0000917	Prav.g_00603	Prai.g_01748
OG0000918	Prav.g_00604	Prai.g_01749
OG0000919	Prav.g_00605	Prai.g_01750
OG0000920	Prav.g_00606	Prai.g_01751
OG0000921	Prav.g_00607	Prai.g_01752
OG0000922	Prav.g_00608	Prai.g_01753
OG0000923	Prav.g_00612	Prai.g_01757
OG0000924	Prav.g_00613	Prai.g_01758
OG0000925	Prav.g_00614	Prai.g_01759
OG0000926	Prav.g_00615	Prai.g_01760
OG0000927	Prav.g_00617	Prai.g_01762
OG0000928	Prav.g_00618	Prai.g_01763
OG0000929	Prav.g_00619	Prai.g_01764
OG0000930	Prav.g_00620	Prai.g_01765
OG0000931	Prav.g_00621	Prai.g_01766
OG0000932	Prav.g_00622	Prai.g_01767
OG0000933	Prav.g_00626	Prai.g_01776
OG0000934	Prav.g_00628	Prai.g_01778
OG0000935	Prav.g_00629	Prai.g_01779
OG0000936	Prav.g_00630	Prai.g_01780
OG0000937	Prav.g_00631	Prai.g_01781
OG0000938	Prav.g_00633	Prai.g_01783
OG0000939	Prav.g_00634	Prai.g_01784
OG0000940	Prav.g_00641	Prai.g_01791
OG0000941	Prav.g_00643	Prai.g_01793
OG0000942	Prav.g_00645	Prai.g_01795
OG0000943	Prav.g_00646	Prai.g_01796
OG0000944	Prav.g_00647	Prai.g_01797
OG0000945	Prav.g_00648	Prai.g_01798
OG0000946	Prav.g_00653	Prai.g_01802
OG0000947	Prav.g_00655	Prai.g_01804
OG0000948	Prav.g_00656	Prai.g_01805
OG0000949	Prav.g_00659	Prai.g_01808
OG0000950	Prav.g_00664	Prai.g_01813
OG0000951	Prav.g_00668	Prai.g_01817
OG0000952	Prav.g_00672	Prai.g_01821
OG0000953	Prav.g_00675	Prai.g_01824
OG0000954	Prav.g_00679	Prai.g_01828
OG0000955	Prav.g_00680	Prai.g_01829
OG0000956	Prav.g_00682	Prai.g_01831
OG0000957	Prav.g_00687	Prai.g_01836
OG0000958	Prav.g_00688	Prai.g_01837
OG0000959	Prav.g_00692	Prai.g_01841
OG0000960	Prav.g_00693	Prai.g_01842
OG0000961	Prav.g_00695	Prai.g_01844
OG0000962	Prav.g_00697	Prai.g_01846
OG0000963	Prav.g_00701	Prai.g_01850
OG0000964	Prav.g_00702	Prai.g_01851
OG0000965	Prav.g_00703	Prai.g_01852
OG0000966	Prav.g_00710	Prai.g_01861
OG0000967	Prav.g_00714	Prai.g_01865
OG0000968	Prav.g_00716	Prai.g_01867
OG0000969	Prav.g_00717	Prai.g_01868
OG0000970	Prav.g_00718	Prai.g_01869
OG0000971	Prav.g_00719	Prai.g_01870
OG0000972	Prav.g_00720	Prai.g_01871
OG0000973	Prav.g_00721	Prai.g_01872
OG0000974	Prav.g_00722	Prai.g_01873
OG0000975	Prav.g_00723	Prai.g_01874
OG0000976	Prav.g_00724	Prai.g_01875
OG0000977	Prav.g_00725	Prai.g_01876
OG0000978	Prav.g_00726	Prai.g_01877
OG0000979	Prav.g_00729	Prai.g_01880
OG0000980	Prav.g_00731	Prai.g_01882
OG0000981	Prav.g_00733	Prai.g_01884
OG0000982	Prav.g_00735	Prai.g_01886
OG0000983	Prav.g_00736	Prai.g_01887
OG0000984	Prav.g_00737	Prai.g_01888
OG0000985	Prav.g_00740	Prai.g_01891
OG0000986	Prav.g_00742	Prai.g_01893
OG0000987	Prav.g_00743	Prai.g_01894
OG0000988	Prav.g_00746	Prai.g_01897
OG0000989	Prav.g_00750	Prai.g_01900
OG0000990	Prav.g_00753	Prai.g_01903
OG0000991	Prav.g_00754	Prai.g_01904
OG0000992	Prav.g_00756	Prai.g_01906
OG0000993	Prav.g_00757	Prai.g_01907
OG0000994	Prav.g_00758	Prai.g_01908
OG0000995	Prav.g_00762	Prai.g_01912
OG0000996	Prav.g_00763	Prai.g_01913
OG0000997	Prav.g_00764	Prai.g_01914
OG0000998	Prav.g_00766	Prai.g_01916
OG0000999	Prav.g_00767	Prai.g_01917
OG0001000	Prav.g_00770	Prai.g_01920
OG0001001	Prav.g_00772	Prai.g_01922
OG0001002	Prav.g_00776	Prai.g_01926
OG0001003	Prav.g_00778	Prai.g_01928
OG0001004	Prav.g_00779	Prai.g_01929
OG0001005	Prav.g_00780	Prai.g_01930
OG0001006	Prav.g_00784	Prai.g_01934
OG0001007	Prav.g_00786	Prai.g_01936
OG0001008	Prav.g_01036	Prai.g_00468
OG0001009	Prav.g_00095	Prai.g_00027
OG0001010	Prav.g_00096	Prai.g_00028
OG0001011	Prav.g_00097	Prai.g_00029
OG0001012	Prav.g_00114	Prai.g_00050
OG0001013	Prav.g_00119	Prai.g_00055
OG0001014	Prav.g_00122	Prai.g_00058
OG0001015	Prav.g_00123	Prai.g_00059
OG0001016	Prav.g_00138	Prai.g_00073
OG0001017	Prav.g_00142	Prai.g_00077
OG0001018	Prav.g_00145	Prai.g_00080
OG0001019	Prav.g_00154	Prai.g_00089
OG0001020	Prav.g_00155	Prai.g_00090
OG0001021	Prav.g_00156	Prai.g_00091
OG0001022	Prav.g_00159	Prai.g_00094
OG0001023	Prav.g_00160	Prai.g_00095
OG0001024	Prav.g_00163	Prai.g_00098
OG0001025	Prav.g_00169	Prai.g_00104
OG0001026	Prav.g_00176	Prai.g_00111
OG0001027	Prav.g_00177	Prai.g_00112
OG0001028	Prav.g_00179	Prai.g_00114
OG0001029	Prav.g_00180	Prai.g_00115
OG0001030	Prav.g_00195	Prai.g_00130
OG0001031	Prav.g_00852	Prai.g_00197
OG0001032	Prav.g_00851	Prai.g_00198
OG0001033	Prav.g_00830	Prai.g_00219
OG0001034	Prav.g_00802	Prai.g_00247
OG0001035	Prav.g_01901	Prai.g_00267
OG0001036	Prav.g_01906	Prai.g_00272
OG0001037	Prav.g_01907	Prai.g_00273
OG0001038	Prav.g_01924	Prai.g_00291
OG0001039	Prav.g_01927	Prai.g_00294
OG0001040	Prav.g_01929	Prai.g_00296
OG0001041	Prav.g_01933	Prai.g_00300
OG0001042	Prav.g_01950	Prai.g_00317
OG0001043	Prav.g_01951	Prai.g_00318
OG0001045	Prav.g_01988	Prai.g_00355
OG0001046	Prav.g_00996	Prai.g_00390
OG0001047	Prav.g_01038	Prai.g_00470
OG0001048	Prav.g_01039	Prai.g_00471
OG0001049	Prav.g_01041	Prai.g_00473
OG0001050	Prav.g_01042	Prai.g_00474
OG0001051	Prav.g_01043	Prai.g_00475
OG0001052	Prav.g_01069	Prai.g_00501
OG0001053	Prav.g_01081	Prai.g_00513
OG0001054	Prav.g_01096	Prai.g_00528
OG0001055	Prav.g_01115	Prai.g_00546
OG0001056	Prav.g_01134	Prai.g_00564
OG0001057	Prav.g_01139	Prai.g_00569
OG0001058	Prav.g_01147	Prai.g_00577
OG0001059	Prav.g_01151	Prai.g_00581
OG0001060	Prav.g_01158	Prai.g_00588
OG0001061	Prav.g_01171	Prai.g_00602
OG0001062	Prav.g_01173	Prai.g_00604
OG0001063	Prav.g_01175	Prai.g_00606
OG0001064	Prav.g_01176	Prai.g_00607
OG0001065	Prav.g_01177	Prai.g_00608
OG0001066	Prav.g_01178	Prai.g_00609
OG0001067	Prav.g_01179	Prai.g_00610
OG0001068	Prav.g_01180	Prai.g_00611
OG0001069	Prav.g_01181	Prai.g_00612
OG0001070	Prav.g_01184	Prai.g_00615
OG0001071	Prav.g_01185	Prai.g_00616
OG0001072	Prav.g_01186	Prai.g_00618
OG0001073	Prav.g_01200	Prai.g_00632
OG0001074	Prav.g_01211	Prai.g_00643
OG0001075	Prav.g_01212	Prai.g_00644
OG0001076	Prav.g_01222	Prai.g_00653
OG0001077	Prav.g_01226	Prai.g_00657
OG0001078	Prav.g_01234	Prai.g_00665
OG0001079	Prav.g_01245	Prai.g_00676
OG0001080	Prav.g_01251	Prai.g_00682
OG0001081	Prav.g_01253	Prai.g_00684
OG0001082	Prav.g_01254	Prai.g_00685
OG0001083	Prav.g_01259	Prai.g_00690
OG0001084	Prav.g_01260	Prai.g_00691
OG0001085	Prav.g_01268	Prai.g_00699
OG0001086	Prav.g_01269	Prai.g_00700
OG0001087	Prav.g_01286	Prai.g_00717
OG0001088	Prav.g_01287	Prai.g_00718
OG0001089	Prav.g_01295	Prai.g_00726
OG0001090	Prav.g_00307	Prai.g_00749
OG0001091	Prav.g_00309	Prai.g_00751
OG0001092	Prav.g_00310	Prai.g_00752
OG0001093	Prav.g_00315	Prai.g_00757
OG0001094	Prav.g_00391	Prai.g_00854
OG0001095	Prav.g_00410	Prai.g_00834
OG0001096	Prav.g_00423	Prai.g_00821
OG0001097	Prav.g_00441	Prai.g_00802
OG0001098	Prav.g_00456	Prai.g_00787
OG0001099	Prav.g_00487	Prai.g_01057
OG0001100	Prav.g_00491	Prai.g_01053
OG0001101	Prav.g_00493	Prai.g_01051
OG0001102	Prav.g_00496	Prai.g_01049
OG0001103	Prav.g_00498	Prai.g_01047
OG0001104	Prav.g_00520	Prai.g_01026
OG0001105	Prav.g_00524	Prai.g_01022
OG0001106	Prav.g_00547	Prai.g_00998
OG0001107	Prav.g_00554	Prai.g_00991
OG0001108	Prav.g_00558	Prai.g_00987
OG0001109	Prav.g_00559	Prai.g_00986
OG0001110	Prav.g_00561	Prai.g_00984
OG0001111	Prav.g_00562	Prai.g_00983
OG0001112	Prav.g_00563	Prai.g_00982
OG0001113	Prav.g_00564	Prai.g_00981
OG0001114	Prav.g_00565	Prai.g_00980
OG0001115	Prav.g_00567	Prai.g_00978
OG0001116	Prav.g_00568	Prai.g_00977
OG0001117	Prav.g_00569	Prai.g_00976
OG0001118	Prav.g_00570	Prai.g_00975
OG0001119	Prav.g_00571	Prai.g_00974
OG0001120	Prav.g_00573	Prai.g_00972
OG0001121	Prav.g_00031	Prai.g_01141
OG0001121	Prav.g_00576	Prai.g_00969
OG0001122	Prav.g_00905	Prai.g_00945
OG0001124	Prav.g_00911	Prai.g_00940
OG0001125	Prav.g_00912	Prai.g_00939
OG0001126	Prav.g_00922	Prai.g_00929
OG0001127	Prav.g_00923	Prai.g_00928
OG0001128	Prav.g_00925	Prai.g_00926
OG0001129	Prav.g_00926	Prai.g_00925
OG0001130	Prav.g_00927	Prai.g_00924
OG0001131	Prav.g_00242	Prai.g_01088
OG0001132	Prav.g_00252	Prai.g_01098
OG0001133	Prav.g_00019	Prai.g_01130
OG0001134	Prav.g_00033	Prai.g_01143
OG0001135	Prav.g_00036	Prai.g_01146
OG0001137	Prav.g_00073	Prai.g_01179
OG0001138	Prav.g_01855	Prai.g_01198
OG0001139	Prav.g_01854	Prai.g_01200
OG0001140	Prav.g_01853	Prai.g_01201
OG0001141	Prav.g_01852	Prai.g_01202
OG0001142	Prav.g_01851	Prai.g_01203
OG0001143	Prav.g_01844	Prai.g_01210
OG0001144	Prav.g_01839	Prai.g_01215
OG0001145	Prav.g_01430	Prai.g_01326
OG0001146	Prav.g_01442	Prai.g_01339
OG0001147	Prav.g_01459	Prai.g_01357
OG0001148	Prav.g_01475	Prai.g_01372
