Orthogroup	Prbl	Pram
OG0000560	Prbl.g_01888	Pram.g_00491
OG0000561	Prbl.g_01889	Pram.g_00492
OG0000562	Prbl.g_01890	Pram.g_00493
OG0000563	Prbl.g_01891	Pram.g_00494
OG0000564	Prbl.g_01892	Pram.g_00495
OG0000565	Prbl.g_01895	Pram.g_00498
OG0000566	Prbl.g_01899	Pram.g_00502
OG0000567	Prbl.g_01903	Pram.g_00506
OG0000568	Prbl.g_01905	Pram.g_00507
OG0000569	Prbl.g_01801	Pram.g_00508
OG0000570	Prbl.g_01800	Pram.g_00509
OG0000571	Prbl.g_01797	Pram.g_00511
OG0000572	Prbl.g_01781	Pram.g_00523
OG0000573	Prbl.g_01774	Pram.g_00529
OG0000574	Prbl.g_01773	Pram.g_00530
OG0000575	Prbl.g_01764	Pram.g_00534
OG0000576	Prbl.g_01762	Pram.g_00536
OG0000577	Prbl.g_01761	Pram.g_00537
OG0000578	Prbl.g_01760	Pram.g_00538
OG0000579	Prbl.g_01759	Pram.g_00539
OG0000580	Prbl.g_01758	Pram.g_00540
OG0000581	Prbl.g_01754	Pram.g_00543
OG0000582	Prbl.g_01750	Pram.g_00546
OG0000583	Prbl.g_01749	Pram.g_00547
OG0000584	Prbl.g_01748	Pram.g_00548
OG0000585	Prbl.g_01746	Pram.g_00550
OG0000586	Prbl.g_01744	Pram.g_00551
OG0000587	Prbl.g_01742	Pram.g_00552
OG0000588	Prbl.g_01613	Pram.g_00556
OG0000589	Prbl.g_01616	Pram.g_00559
OG0000590	Prbl.g_01617	Pram.g_00560
OG0000591	Prbl.g_01624	Pram.g_00564
OG0000592	Prbl.g_01625	Pram.g_00565
OG0000593	Prbl.g_01635	Pram.g_01078
OG0000594	Prbl.g_01636	Pram.g_01077
OG0000595	Prbl.g_01637	Pram.g_01076
OG0000596	Prbl.g_01642	Pram.g_01073
OG0000597	Prbl.g_01645	Pram.g_01070
OG0000598	Prbl.g_01646	Pram.g_01069
OG0000599	Prbl.g_01656	Pram.g_01066
OG0000600	Prbl.g_01657	Pram.g_01065
OG0000601	Prbl.g_01658	Pram.g_01064
OG0000602	Prbl.g_01662	Pram.g_01062
OG0000603	Prbl.g_01663	Pram.g_01061
OG0000604	Prbl.g_01664	Pram.g_01060
OG0000605	Prbl.g_01043	Pram.g_01059
OG0000606	Prbl.g_01032	Pram.g_01056
OG0000607	Prbl.g_01412	Pram.g_01053
OG0000608	Prbl.g_01411	Pram.g_01052
OG0000609	Prbl.g_01409	Pram.g_01051
OG0000610	Prbl.g_01401	Pram.g_01045
OG0000611	Prbl.g_01398	Pram.g_01042
OG0000612	Prbl.g_01397	Pram.g_01041
OG0000613	Prbl.g_00891	Pram.g_00763
OG0000614	Prbl.g_01872	Pram.g_00784
OG0000615	Prbl.g_02373	Pram.g_00795
OG0000616	Prbl.g_02137	Pram.g_01927
OG0000617	Prbl.g_02561	Pram.g_01024
OG0000618	Prbl.g_02560	Pram.g_01023
OG0000619	Prbl.g_02559	Pram.g_01022
OG0000620	Prbl.g_02555	Pram.g_01019
OG0000621	Prbl.g_02554	Pram.g_01018
OG0000622	Prbl.g_02553	Pram.g_01017
OG0000623	Prbl.g_02552	Pram.g_01016
OG0000624	Prbl.g_02551	Pram.g_01014
OG0000625	Prbl.g_02550	Pram.g_01013
OG0000626	Prbl.g_02549	Pram.g_01012
OG0000627	Prbl.g_02426	Pram.g_01011
OG0000628	Prbl.g_02427	Pram.g_01010
OG0000629	Prbl.g_02430	Pram.g_01008
OG0000630	Prbl.g_02434	Pram.g_01005
OG0000631	Prbl.g_02440	Pram.g_00913
OG0000632	Prbl.g_02441	Pram.g_00914
OG0000633	Prbl.g_02442	Pram.g_00915
OG0000634	Prbl.g_02339	Pram.g_00805
OG0000635	Prbl.g_02338	Pram.g_00806
OG0000636	Prbl.g_02336	Pram.g_00808
OG0000637	Prbl.g_02334	Pram.g_00810
OG0000638	Prbl.g_02333	Pram.g_00811
OG0000639	Prbl.g_02332	Pram.g_00812
OG0000640	Prbl.g_02331	Pram.g_00813
OG0000641	Prbl.g_02327	Pram.g_00817
OG0000642	Prbl.g_02326	Pram.g_00818
OG0000643	Prbl.g_02325	Pram.g_00819
OG0000644	Prbl.g_02324	Pram.g_00820
OG0000645	Prbl.g_02323	Pram.g_00821
OG0000646	Prbl.g_02320	Pram.g_00823
OG0000647	Prbl.g_02317	Pram.g_00825
OG0000648	Prbl.g_02315	Pram.g_00827
OG0000649	Prbl.g_02314	Pram.g_00828
OG0000650	Prbl.g_02313	Pram.g_00829
OG0000651	Prbl.g_02312	Pram.g_00830
OG0000652	Prbl.g_02311	Pram.g_00831
OG0000653	Prbl.g_02309	Pram.g_00833
OG0000654	Prbl.g_02308	Pram.g_00834
OG0000655	Prbl.g_02307	Pram.g_00835
OG0000656	Prbl.g_02304	Pram.g_00838
OG0000657	Prbl.g_01540	Pram.g_00845
OG0000658	Prbl.g_01542	Pram.g_00847
OG0000659	Prbl.g_01543	Pram.g_00848
OG0000660	Prbl.g_01547	Pram.g_00852
OG0000661	Prbl.g_01549	Pram.g_00854
OG0000662	Prbl.g_01551	Pram.g_00857
OG0000663	Prbl.g_01554	Pram.g_00859
OG0000664	Prbl.g_01555	Pram.g_00860
OG0000665	Prbl.g_01568	Pram.g_00866
OG0000666	Prbl.g_01571	Pram.g_00867
OG0000667	Prbl.g_01579	Pram.g_00872
OG0000668	Prbl.g_02530	Pram.g_00713
OG0000669	Prbl.g_01588	Pram.g_00724
OG0000670	Prbl.g_01078	Pram.g_00727
OG0000671	Prbl.g_02412	Pram.g_00729
OG0000672	Prbl.g_02409	Pram.g_00732
OG0000673	Prbl.g_02406	Pram.g_00735
OG0000674	Prbl.g_02404	Pram.g_00737
OG0000675	Prbl.g_02403	Pram.g_00738
OG0000676	Prbl.g_02395	Pram.g_00740
OG0000677	Prbl.g_02393	Pram.g_00741
OG0000678	Prbl.g_02388	Pram.g_00743
OG0000679	Prbl.g_02368	Pram.g_00747
OG0000680	Prbl.g_02367	Pram.g_00748
OG0000681	Prbl.g_02365	Pram.g_00751
OG0000682	Prbl.g_02364	Pram.g_00752
OG0000683	Prbl.g_02363	Pram.g_00753
OG0000684	Prbl.g_02350	Pram.g_00754
OG0000685	Prbl.g_02352	Pram.g_00756
OG0000686	Prbl.g_02353	Pram.g_00757
OG0000687	Prbl.g_02354	Pram.g_00758
OG0000688	Prbl.g_02348	Pram.g_01036
OG0000689	Prbl.g_02347	Pram.g_01035
OG0000690	Prbl.g_02346	Pram.g_01034
OG0000691	Prbl.g_02345	Pram.g_01033
OG0000692	Prbl.g_02344	Pram.g_01031
OG0000693	Prbl.g_02343	Pram.g_01030
OG0000694	Prbl.g_02342	Pram.g_01029
OG0000695	Prbl.g_02444	Pram.g_00917
OG0000696	Prbl.g_02445	Pram.g_00918
OG0000697	Prbl.g_02447	Pram.g_00919
OG0000698	Prbl.g_02450	Pram.g_00922
OG0000699	Prbl.g_02452	Pram.g_00923
OG0000700	Prbl.g_02453	Pram.g_00924
OG0000701	Prbl.g_02454	Pram.g_00925
OG0000702	Prbl.g_02462	Pram.g_00927
OG0000703	Prbl.g_02463	Pram.g_00928
OG0000704	Prbl.g_02465	Pram.g_00930
OG0000705	Prbl.g_02471	Pram.g_00936
OG0000706	Prbl.g_02472	Pram.g_00937
OG0000707	Prbl.g_02473	Pram.g_00938
OG0000708	Prbl.g_02475	Pram.g_00940
OG0000709	Prbl.g_02482	Pram.g_00944
OG0000710	Prbl.g_02486	Pram.g_00947
OG0000711	Prbl.g_02508	Pram.g_00963
OG0000712	Prbl.g_02509	Pram.g_00964
OG0000713	Prbl.g_02510	Pram.g_00965
OG0000714	Prbl.g_02514	Pram.g_00966
OG0000715	Prbl.g_02516	Pram.g_00968
OG0000716	Prbl.g_02520	Pram.g_00970
OG0000717	Prbl.g_02521	Pram.g_00971
OG0000718	Prbl.g_02526	Pram.g_00973
OG0000719	Prbl.g_02528	Pram.g_00975
OG0000720	Prbl.g_02541	Pram.g_00986
OG0000721	Prbl.g_02542	Pram.g_00990
OG0000722	Prbl.g_02543	Pram.g_00991
OG0000723	Prbl.g_02547	Pram.g_00995
OG0000724	Prbl.g_00932	Pram.g_00893
OG0000725	Prbl.g_00925	Pram.g_00887
OG0000726	Prbl.g_00924	Pram.g_00886
OG0000727	Prbl.g_00923	Pram.g_00885
OG0000728	Prbl.g_00922	Pram.g_00883
OG0000729	Prbl.g_02062	Pram.g_01208
OG0000730	Prbl.g_01199	Pram.g_01182
OG0000731	Prbl.g_01208	Pram.g_00335
OG0000733	Prbl.g_02197	Pram.g_01547
OG0000734	Prbl.g_00545	Pram.g_01156
OG0000735	Prbl.g_02066	Pram.g_01154
OG0000736	Prbl.g_02067	Pram.g_01153
OG0000737	Prbl.g_02068	Pram.g_01152
OG0000738	Prbl.g_02075	Pram.g_01148
OG0000739	Prbl.g_02077	Pram.g_01147
OG0000740	Prbl.g_02078	Pram.g_01146
OG0000741	Prbl.g_02081	Pram.g_01144
OG0000742	Prbl.g_02083	Pram.g_01141
OG0000743	Prbl.g_02085	Pram.g_01139
OG0000744	Prbl.g_02086	Pram.g_01137
OG0000745	Prbl.g_02088	Pram.g_01136
OG0000746	Prbl.g_02090	Pram.g_01134
OG0000747	Prbl.g_02091	Pram.g_01133
OG0000748	Prbl.g_02103	Pram.g_01129
OG0000749	Prbl.g_02104	Pram.g_01128
OG0000750	Prbl.g_02105	Pram.g_01127
OG0000751	Prbl.g_00179	Pram.g_01124
OG0000752	Prbl.g_00181	Pram.g_01122
OG0000753	Prbl.g_00184	Pram.g_01119
OG0000754	Prbl.g_01379	Pram.g_01117
OG0000755	Prbl.g_01120	Pram.g_01111
OG0000756	Prbl.g_01119	Pram.g_01110
OG0000757	Prbl.g_01112	Pram.g_01103
OG0000758	Prbl.g_01111	Pram.g_01102
OG0000759	Prbl.g_01110	Pram.g_01101
OG0000760	Prbl.g_01109	Pram.g_01100
OG0000761	Prbl.g_01108	Pram.g_01099
OG0000762	Prbl.g_01377	Pram.g_01098
OG0000763	Prbl.g_01375	Pram.g_01096
OG0000764	Prbl.g_01374	Pram.g_01095
OG0000765	Prbl.g_02590	Pram.g_01087
OG0000766	Prbl.g_02591	Pram.g_01086
OG0000767	Prbl.g_02593	Pram.g_01084
OG0000768	Prbl.g_02594	Pram.g_01083
OG0000769	Prbl.g_00186	Pram.g_01081
OG0000770	Prbl.g_01103	Pram.g_00570
OG0000771	Prbl.g_00937	Pram.g_01254
OG0000772	Prbl.g_00461	Pram.g_01569
OG0000773	Prbl.g_00113	Pram.g_01221
OG0000774	Prbl.g_01713	Pram.g_01223
OG0000775	Prbl.g_01715	Pram.g_01225
OG0000776	Prbl.g_01716	Pram.g_01226
OG0000777	Prbl.g_01717	Pram.g_01227
OG0000778	Prbl.g_01718	Pram.g_01228
OG0000779	Prbl.g_01723	Pram.g_01232
OG0000780	Prbl.g_01726	Pram.g_01233
OG0000781	Prbl.g_01730	Pram.g_01236
OG0000782	Prbl.g_01731	Pram.g_01237
OG0000783	Prbl.g_01732	Pram.g_01238
OG0000784	Prbl.g_01733	Pram.g_01239
OG0000785	Prbl.g_01735	Pram.g_01241
OG0000786	Prbl.g_01738	Pram.g_01244
OG0000787	Prbl.g_01739	Pram.g_01245
OG0000788	Prbl.g_00658	Pram.g_01271
OG0000789	Prbl.g_01695	Pram.g_01281
OG0000790	Prbl.g_00498	Pram.g_01463
OG0000791	Prbl.g_00496	Pram.g_01461
OG0000792	Prbl.g_00495	Pram.g_01460
OG0000793	Prbl.g_00491	Pram.g_01456
OG0000794	Prbl.g_00490	Pram.g_01455
OG0000795	Prbl.g_00489	Pram.g_01454
OG0000796	Prbl.g_00485	Pram.g_01450
OG0000797	Prbl.g_00484	Pram.g_01449
OG0000798	Prbl.g_01456	Pram.g_01444
OG0000799	Prbl.g_00152	Pram.g_01398
OG0000800	Prbl.g_00153	Pram.g_01397
OG0000801	Prbl.g_00154	Pram.g_01396
OG0000802	Prbl.g_00161	Pram.g_01394
OG0000803	Prbl.g_00257	Pram.g_01392
OG0000804	Prbl.g_00255	Pram.g_01391
OG0000805	Prbl.g_00253	Pram.g_01389
OG0000806	Prbl.g_00251	Pram.g_01387
OG0000807	Prbl.g_00249	Pram.g_01386
OG0000808	Prbl.g_00248	Pram.g_01385
OG0000809	Prbl.g_00244	Pram.g_01383
OG0000810	Prbl.g_00243	Pram.g_01382
OG0000811	Prbl.g_00231	Pram.g_01375
OG0000812	Prbl.g_00229	Pram.g_01373
OG0000813	Prbl.g_00228	Pram.g_01372
OG0000814	Prbl.g_00226	Pram.g_01370
OG0000815	Prbl.g_00225	Pram.g_01369
OG0000816	Prbl.g_00223	Pram.g_01367
OG0000817	Prbl.g_00222	Pram.g_01366
OG0000818	Prbl.g_00684	Pram.g_01361
OG0000819	Prbl.g_00685	Pram.g_01360
OG0000820	Prbl.g_00686	Pram.g_01359
OG0000821	Prbl.g_00693	Pram.g_01355
OG0000822	Prbl.g_00695	Pram.g_01354
OG0000823	Prbl.g_00696	Pram.g_01353
OG0000824	Prbl.g_00700	Pram.g_01350
OG0000825	Prbl.g_00701	Pram.g_01349
OG0000826	Prbl.g_00702	Pram.g_01348
OG0000827	Prbl.g_00703	Pram.g_01347
OG0000828	Prbl.g_00706	Pram.g_01344
OG0000829	Prbl.g_00707	Pram.g_01343
OG0000830	Prbl.g_00708	Pram.g_01342
OG0000831	Prbl.g_00710	Pram.g_01340
OG0000832	Prbl.g_00456	Pram.g_01330
OG0000833	Prbl.g_00448	Pram.g_01321
OG0000834	Prbl.g_00447	Pram.g_01320
OG0000835	Prbl.g_00446	Pram.g_01319
OG0000836	Prbl.g_00444	Pram.g_01318
OG0000837	Prbl.g_00443	Pram.g_01317
OG0000838	Prbl.g_00440	Pram.g_01314
OG0000839	Prbl.g_00439	Pram.g_01313
OG0000840	Prbl.g_00438	Pram.g_01312
OG0000841	Prbl.g_00437	Pram.g_01311
OG0000842	Prbl.g_00436	Pram.g_01310
OG0000843	Prbl.g_00435	Pram.g_01309
OG0000844	Prbl.g_00433	Pram.g_01308
OG0000845	Prbl.g_00432	Pram.g_01307
OG0000846	Prbl.g_00431	Pram.g_01306
OG0000847	Prbl.g_00430	Pram.g_01305
OG0000848	Prbl.g_00429	Pram.g_01304
OG0000849	Prbl.g_00428	Pram.g_01303
OG0000850	Prbl.g_00427	Pram.g_01301
OG0000851	Prbl.g_00423	Pram.g_01300
OG0000852	Prbl.g_00422	Pram.g_01299
OG0000853	Prbl.g_00418	Pram.g_01294
OG0000854	Prbl.g_00416	Pram.g_01292
OG0000855	Prbl.g_00415	Pram.g_01291
OG0000856	Prbl.g_01627	Pram.g_00567
OG0000857	Prbl.g_02318	Pram.g_00824
OG0000858	Prbl.g_00404	Pram.g_01625
OG0000859	Prbl.g_00403	Pram.g_01626
OG0000860	Prbl.g_00392	Pram.g_01634
OG0000861	Prbl.g_00391	Pram.g_01635
OG0000862	Prbl.g_00389	Pram.g_01636
OG0000863	Prbl.g_00385	Pram.g_01638
OG0000864	Prbl.g_00383	Pram.g_01639
OG0000865	Prbl.g_00382	Pram.g_01640
OG0000866	Prbl.g_00381	Pram.g_01641
OG0000867	Prbl.g_00380	Pram.g_01642
OG0000868	Prbl.g_00378	Pram.g_01644
OG0000869	Prbl.g_00375	Pram.g_01647
OG0000870	Prbl.g_00370	Pram.g_01652
OG0000871	Prbl.g_00369	Pram.g_01653
OG0000872	Prbl.g_00367	Pram.g_01654
OG0000873	Prbl.g_00364	Pram.g_01657
OG0000874	Prbl.g_00360	Pram.g_01660
OG0000875	Prbl.g_00359	Pram.g_01662
OG0000876	Prbl.g_00358	Pram.g_01663
OG0000877	Prbl.g_00355	Pram.g_01665
OG0000878	Prbl.g_00354	Pram.g_01666
OG0000879	Prbl.g_00353	Pram.g_01667
OG0000880	Prbl.g_00352	Pram.g_01668
OG0000881	Prbl.g_00347	Pram.g_01672
OG0000882	Prbl.g_00342	Pram.g_01677
OG0000883	Prbl.g_00340	Pram.g_01679
OG0000884	Prbl.g_00338	Pram.g_01681
OG0000885	Prbl.g_00337	Pram.g_01682
OG0000886	Prbl.g_00336	Pram.g_01683
OG0000887	Prbl.g_00335	Pram.g_01684
OG0000888	Prbl.g_00333	Pram.g_01686
OG0000889	Prbl.g_00331	Pram.g_01688
OG0000890	Prbl.g_00317	Pram.g_01689
OG0000891	Prbl.g_00316	Pram.g_01690
OG0000892	Prbl.g_02620	Pram.g_01691
OG0000893	Prbl.g_02680	Pram.g_01695
OG0000894	Prbl.g_02684	Pram.g_01698
OG0000895	Prbl.g_01061	Pram.g_01702
OG0000896	Prbl.g_01060	Pram.g_01703
OG0000897	Prbl.g_01058	Pram.g_01705
OG0000898	Prbl.g_01057	Pram.g_01706
OG0000899	Prbl.g_01056	Pram.g_01707
OG0000900	Prbl.g_01055	Pram.g_01708
OG0000901	Prbl.g_01051	Pram.g_01711
OG0000902	Prbl.g_01049	Pram.g_01713
OG0000903	Prbl.g_00954	Pram.g_01717
OG0000904	Prbl.g_00949	Pram.g_01722
OG0000905	Prbl.g_00947	Pram.g_01715
OG0000906	Prbl.g_01045	Pram.g_01714
OG0000907	Prbl.g_00956	Pram.g_01727
OG0000908	Prbl.g_00959	Pram.g_01730
OG0000909	Prbl.g_00960	Pram.g_01731
OG0000910	Prbl.g_00961	Pram.g_01732
OG0000911	Prbl.g_00963	Pram.g_01734
OG0000912	Prbl.g_00964	Pram.g_01735
OG0000913	Prbl.g_00965	Pram.g_01736
OG0000914	Prbl.g_00966	Pram.g_01737
OG0000915	Prbl.g_00967	Pram.g_01738
OG0000916	Prbl.g_00968	Pram.g_01739
OG0000917	Prbl.g_00969	Pram.g_01740
OG0000918	Prbl.g_00970	Pram.g_01741
OG0000919	Prbl.g_00971	Pram.g_01742
OG0000920	Prbl.g_00972	Pram.g_01743
OG0000921	Prbl.g_00973	Pram.g_01744
OG0000922	Prbl.g_00974	Pram.g_01745
OG0000923	Prbl.g_00978	Pram.g_01749
OG0000924	Prbl.g_00979	Pram.g_01750
OG0000925	Prbl.g_00980	Pram.g_01751
OG0000926	Prbl.g_00981	Pram.g_01752
OG0000927	Prbl.g_00983	Pram.g_01754
OG0000928	Prbl.g_00984	Pram.g_01755
OG0000929	Prbl.g_00985	Pram.g_01756
OG0000930	Prbl.g_00986	Pram.g_01757
OG0000931	Prbl.g_00987	Pram.g_01758
OG0000932	Prbl.g_00988	Pram.g_01759
OG0000933	Prbl.g_00993	Pram.g_01763
OG0000934	Prbl.g_00995	Pram.g_01765
OG0000935	Prbl.g_00996	Pram.g_01766
OG0000936	Prbl.g_00997	Pram.g_01767
OG0000937	Prbl.g_00998	Pram.g_01768
OG0000938	Prbl.g_01127	Pram.g_01771
OG0000939	Prbl.g_01128	Pram.g_01772
OG0000940	Prbl.g_01137	Pram.g_01779
OG0000941	Prbl.g_01139	Pram.g_01781
OG0000942	Prbl.g_01141	Pram.g_01783
OG0000943	Prbl.g_01142	Pram.g_01784
OG0000944	Prbl.g_01144	Pram.g_01786
OG0000945	Prbl.g_01146	Pram.g_01787
OG0000946	Prbl.g_01174	Pram.g_01793
OG0000947	Prbl.g_01177	Pram.g_01795
OG0000948	Prbl.g_01178	Pram.g_01796
OG0000949	Prbl.g_01181	Pram.g_01799
OG0000950	Prbl.g_00856	Pram.g_01806
OG0000951	Prbl.g_00851	Pram.g_01810
OG0000952	Prbl.g_00844	Pram.g_01814
OG0000953	Prbl.g_00840	Pram.g_01818
OG0000954	Prbl.g_01306	Pram.g_01822
OG0000955	Prbl.g_01305	Pram.g_01823
OG0000956	Prbl.g_01303	Pram.g_01825
OG0000957	Prbl.g_01287	Pram.g_01831
OG0000958	Prbl.g_01286	Pram.g_01832
OG0000959	Prbl.g_02638	Pram.g_01836
OG0000960	Prbl.g_02637	Pram.g_01837
OG0000961	Prbl.g_01235	Pram.g_01840
OG0000962	Prbl.g_02063	Pram.g_01842
OG0000963	Prbl.g_02058	Pram.g_01846
OG0000964	Prbl.g_02057	Pram.g_01847
OG0000965	Prbl.g_02056	Pram.g_01848
OG0000966	Prbl.g_02023	Pram.g_01854
OG0000967	Prbl.g_02017	Pram.g_01858
OG0000968	Prbl.g_02014	Pram.g_01860
OG0000969	Prbl.g_02012	Pram.g_01861
OG0000970	Prbl.g_02011	Pram.g_01862
OG0000971	Prbl.g_02009	Pram.g_01863
OG0000972	Prbl.g_02008	Pram.g_01864
OG0000973	Prbl.g_02007	Pram.g_01865
OG0000974	Prbl.g_02006	Pram.g_01866
OG0000975	Prbl.g_02005	Pram.g_01867
OG0000976	Prbl.g_02004	Pram.g_01868
OG0000977	Prbl.g_02002	Pram.g_01869
OG0000978	Prbl.g_02001	Pram.g_01870
OG0000979	Prbl.g_01998	Pram.g_01873
OG0000980	Prbl.g_01994	Pram.g_01875
OG0000981	Prbl.g_01991	Pram.g_01878
OG0000982	Prbl.g_02238	Pram.g_01880
OG0000983	Prbl.g_02237	Pram.g_01881
OG0000984	Prbl.g_02236	Pram.g_01882
OG0000985	Prbl.g_02232	Pram.g_01885
OG0000986	Prbl.g_02230	Pram.g_01887
OG0000987	Prbl.g_02228	Pram.g_01888
OG0000988	Prbl.g_02224	Pram.g_01891
OG0000989	Prbl.g_02214	Pram.g_01895
OG0000990	Prbl.g_02192	Pram.g_01900
OG0000991	Prbl.g_02189	Pram.g_01901
OG0000992	Prbl.g_02186	Pram.g_01904
OG0000993	Prbl.g_02185	Pram.g_01905
OG0000994	Prbl.g_02182	Pram.g_01906
OG0000995	Prbl.g_02173	Pram.g_01910
OG0000996	Prbl.g_02160	Pram.g_01911
OG0000997	Prbl.g_02151	Pram.g_01913
OG0000998	Prbl.g_02149	Pram.g_01915
OG0000999	Prbl.g_02148	Pram.g_01916
OG0001000	Prbl.g_02145	Pram.g_01919
OG0001001	Prbl.g_02141	Pram.g_01924
OG0001002	Prbl.g_02134	Pram.g_01929
OG0001003	Prbl.g_02132	Pram.g_01930
OG0001004	Prbl.g_02131	Pram.g_01931
OG0001005	Prbl.g_02129	Pram.g_01932
OG0001006	Prbl.g_02123	Pram.g_01936
OG0001007	Prbl.g_02121	Pram.g_01938
OG0001008	Prbl.g_00651	Pram.g_00372
OG0001009	Prbl.g_01972	Pram.g_00014
OG0001010	Prbl.g_01973	Pram.g_00015
OG0001011	Prbl.g_01975	Pram.g_00016
OG0001012	Prbl.g_02241	Pram.g_00028
OG0001013	Prbl.g_02266	Pram.g_00035
OG0001014	Prbl.g_02275	Pram.g_00038
OG0001015	Prbl.g_02276	Pram.g_00039
OG0001016	Prbl.g_00603	Pram.g_00058
OG0001017	Prbl.g_00597	Pram.g_00062
OG0001018	Prbl.g_00595	Pram.g_00064
OG0001019	Prbl.g_00582	Pram.g_00073
OG0001020	Prbl.g_00576	Pram.g_00074
OG0001021	Prbl.g_00572	Pram.g_00075
OG0001022	Prbl.g_00567	Pram.g_00078
OG0001023	Prbl.g_00566	Pram.g_00079
OG0001024	Prbl.g_00562	Pram.g_00082
OG0001025	Prbl.g_00555	Pram.g_00089
OG0001026	Prbl.g_00542	Pram.g_00097
OG0001027	Prbl.g_01332	Pram.g_00098
OG0001028	Prbl.g_01330	Pram.g_00100
OG0001029	Prbl.g_01328	Pram.g_00101
OG0001030	Prbl.g_00822	Pram.g_00117
OG0001031	Prbl.g_00074	Pram.g_00171
OG0001032	Prbl.g_00077	Pram.g_00172
OG0001033	Prbl.g_01281	Pram.g_00193
OG0001034	Prbl.g_00199	Pram.g_00223
OG0001035	Prbl.g_01498	Pram.g_00243
OG0001036	Prbl.g_01494	Pram.g_00247
OG0001037	Prbl.g_01492	Pram.g_00248
OG0001038	Prbl.g_01455	Pram.g_00266
OG0001039	Prbl.g_01452	Pram.g_00269
OG0001040	Prbl.g_01449	Pram.g_00271
OG0001041	Prbl.g_01444	Pram.g_00276
OG0001042	Prbl.g_01419	Pram.g_00293
OG0001043	Prbl.g_01417	Pram.g_00294
OG0001044	Prbl.g_01200	Pram.g_00327
OG0001045	Prbl.g_01211	Pram.g_00337
OG0001046	Prbl.g_00410	Pram.g_01537
OG0001047	Prbl.g_00649	Pram.g_00374
OG0001048	Prbl.g_00648	Pram.g_00375
OG0001049	Prbl.g_00645	Pram.g_00377
OG0001050	Prbl.g_00644	Pram.g_00378
OG0001051	Prbl.g_00643	Pram.g_00379
OG0001052	Prbl.g_01344	Pram.g_00407
OG0001053	Prbl.g_00514	Pram.g_00419
OG0001054	Prbl.g_00532	Pram.g_00434
OG0001055	Prbl.g_00790	Pram.g_00454
OG0001056	Prbl.g_00761	Pram.g_00474
OG0001057	Prbl.g_00749	Pram.g_00478
OG0001058	Prbl.g_01883	Pram.g_00486
OG0001059	Prbl.g_01887	Pram.g_00490
OG0001060	Prbl.g_01894	Pram.g_00497
OG0001061	Prbl.g_01796	Pram.g_00512
OG0001062	Prbl.g_01794	Pram.g_00514
OG0001063	Prbl.g_01790	Pram.g_00516
OG0001064	Prbl.g_01789	Pram.g_00517
OG0001065	Prbl.g_01788	Pram.g_00518
OG0001066	Prbl.g_01787	Pram.g_00519
OG0001067	Prbl.g_01786	Pram.g_00520
OG0001068	Prbl.g_01785	Pram.g_00521
OG0001069	Prbl.g_01784	Pram.g_00522
OG0001070	Prbl.g_01780	Pram.g_00524
OG0001071	Prbl.g_01779	Pram.g_00525
OG0001072	Prbl.g_01776	Pram.g_00527
OG0001073	Prbl.g_01757	Pram.g_00541
OG0001074	Prbl.g_01610	Pram.g_00553
OG0001075	Prbl.g_01611	Pram.g_00554
OG0001076	Prbl.g_01619	Pram.g_00562
OG0001077	Prbl.g_01629	Pram.g_00568
OG0001078	Prbl.g_01640	Pram.g_01074
OG0001079	Prbl.g_01659	Pram.g_01063
OG0001080	Prbl.g_01041	Pram.g_01057
OG0001081	Prbl.g_01031	Pram.g_01055
OG0001082	Prbl.g_01030	Pram.g_01054
OG0001083	Prbl.g_01405	Pram.g_01049
OG0001084	Prbl.g_01404	Pram.g_01048
OG0001085	Prbl.g_01394	Pram.g_00760
OG0001086	Prbl.g_01392	Pram.g_00761
OG0001087	Prbl.g_01853	Pram.g_00779
OG0001088	Prbl.g_01857	Pram.g_00780
OG0001089	Prbl.g_00024	Pram.g_00791
OG0001090	Prbl.g_02565	Pram.g_00802
OG0001091	Prbl.g_02563	Pram.g_01027
OG0001092	Prbl.g_02562	Pram.g_01026
OG0001093	Prbl.g_02558	Pram.g_01021
OG0001094	Prbl.g_02341	Pram.g_01028
OG0001095	Prbl.g_02322	Pram.g_00822
OG0001096	Prbl.g_02306	Pram.g_00836
OG0001097	Prbl.g_01550	Pram.g_00855
OG0001098	Prbl.g_02423	Pram.g_00876
OG0001099	Prbl.g_01329	Pram.g_00717
OG0001100	Prbl.g_02414	Pram.g_00726
OG0001101	Prbl.g_02413	Pram.g_00728
OG0001102	Prbl.g_02410	Pram.g_00731
OG0001103	Prbl.g_02408	Pram.g_00733
OG0001104	Prbl.g_02351	Pram.g_00755
OG0001105	Prbl.g_02356	Pram.g_00759
OG0001106	Prbl.g_02466	Pram.g_00931
OG0001107	Prbl.g_02476	Pram.g_00941
OG0001108	Prbl.g_02483	Pram.g_00945
OG0001109	Prbl.g_02485	Pram.g_00946
OG0001110	Prbl.g_02487	Pram.g_00948
OG0001111	Prbl.g_02489	Pram.g_00949
OG0001112	Prbl.g_02491	Pram.g_00950
OG0001113	Prbl.g_02492	Pram.g_00951
OG0001114	Prbl.g_02493	Pram.g_00952
OG0001115	Prbl.g_02495	Pram.g_00954
OG0001116	Prbl.g_02496	Pram.g_00955
OG0001117	Prbl.g_02497	Pram.g_00956
OG0001118	Prbl.g_02498	Pram.g_00957
OG0001119	Prbl.g_02499	Pram.g_00958
