Orthogroup	Prbl	Pray
OG0000565	Prbl.g_01895	Pray.g_01200
OG0000566	Prbl.g_01899	Pray.g_01198
OG0000567	Prbl.g_01903	Pray.g_01194
OG0000568	Prbl.g_01905	Pray.g_01193
OG0000569	Prbl.g_01801	Pray.g_01192
OG0000570	Prbl.g_01800	Pray.g_01191
OG0000571	Prbl.g_01797	Pray.g_01189
OG0000572	Prbl.g_01781	Pray.g_01176
OG0000573	Prbl.g_01774	Pray.g_01171
OG0000574	Prbl.g_01773	Pray.g_01170
OG0000575	Prbl.g_01764	Pray.g_01166
OG0000576	Prbl.g_01762	Pray.g_01164
OG0000577	Prbl.g_01761	Pray.g_01163
OG0000578	Prbl.g_01760	Pray.g_01162
OG0000579	Prbl.g_01759	Pray.g_01161
OG0000580	Prbl.g_01758	Pray.g_01160
OG0000581	Prbl.g_01754	Pray.g_01158
OG0000582	Prbl.g_01750	Pray.g_01155
OG0000583	Prbl.g_01749	Pray.g_01154
OG0000584	Prbl.g_01748	Pray.g_01153
OG0000585	Prbl.g_01746	Pray.g_01151
OG0000586	Prbl.g_01744	Pray.g_01150
OG0000587	Prbl.g_01742	Pray.g_01149
OG0000588	Prbl.g_01613	Pray.g_01145
OG0000589	Prbl.g_01616	Pray.g_01142
OG0000590	Prbl.g_01617	Pray.g_01141
OG0000591	Prbl.g_01624	Pray.g_01138
OG0000592	Prbl.g_01625	Pray.g_01137
OG0000593	Prbl.g_01635	Pray.g_01131
OG0000594	Prbl.g_01636	Pray.g_01130
OG0000595	Prbl.g_01637	Pray.g_01129
OG0000596	Prbl.g_01642	Pray.g_01125
OG0000597	Prbl.g_01645	Pray.g_01123
OG0000598	Prbl.g_01646	Pray.g_01122
OG0000599	Prbl.g_01656	Pray.g_01119
OG0000600	Prbl.g_01657	Pray.g_01118
OG0000601	Prbl.g_01658	Pray.g_01117
OG0000602	Prbl.g_01662	Pray.g_01115
OG0000603	Prbl.g_01663	Pray.g_01114
OG0000604	Prbl.g_01664	Pray.g_01113
OG0000605	Prbl.g_01043	Pray.g_01112
OG0000606	Prbl.g_01032	Pray.g_01109
OG0000607	Prbl.g_01412	Pray.g_01106
OG0000608	Prbl.g_01411	Pray.g_01105
OG0000609	Prbl.g_01409	Pray.g_01104
OG0000610	Prbl.g_01401	Pray.g_01099
OG0000611	Prbl.g_01398	Pray.g_01096
OG0000612	Prbl.g_01397	Pray.g_01095
OG0000613	Prbl.g_00891	Pray.g_01090
OG0000614	Prbl.g_01872	Pray.g_01071
OG0000615	Prbl.g_02373	Pray.g_01063
OG0000616	Prbl.g_02137	Pray.g_01059
OG0000617	Prbl.g_02561	Pray.g_01034
OG0000618	Prbl.g_02560	Pray.g_01033
OG0000619	Prbl.g_02559	Pray.g_01032
OG0000620	Prbl.g_02555	Pray.g_01029
OG0000621	Prbl.g_02554	Pray.g_01028
OG0000622	Prbl.g_02553	Pray.g_01027
OG0000623	Prbl.g_02552	Pray.g_01026
OG0000624	Prbl.g_02551	Pray.g_01025
OG0000625	Prbl.g_02550	Pray.g_00269
OG0000626	Prbl.g_02549	Pray.g_00270
OG0000627	Prbl.g_02426	Pray.g_00271
OG0000628	Prbl.g_02427	Pray.g_00272
OG0000629	Prbl.g_02430	Pray.g_00273
OG0000630	Prbl.g_02434	Pray.g_00276
OG0000631	Prbl.g_02440	Pray.g_00339
OG0000632	Prbl.g_02441	Pray.g_00340
OG0000633	Prbl.g_02442	Pray.g_00341
OG0000634	Prbl.g_02339	Pray.g_00344
OG0000635	Prbl.g_02338	Pray.g_00345
OG0000636	Prbl.g_02336	Pray.g_00347
OG0000637	Prbl.g_02334	Pray.g_00349
OG0000638	Prbl.g_02333	Pray.g_00350
OG0000639	Prbl.g_02332	Pray.g_00351
OG0000640	Prbl.g_02331	Pray.g_00352
OG0000641	Prbl.g_02327	Pray.g_00356
OG0000642	Prbl.g_02326	Pray.g_00357
OG0000643	Prbl.g_02325	Pray.g_00358
OG0000644	Prbl.g_02324	Pray.g_00359
OG0000645	Prbl.g_02323	Pray.g_00360
OG0000646	Prbl.g_02320	Pray.g_00362
OG0000647	Prbl.g_02317	Pray.g_00363
OG0000648	Prbl.g_02315	Pray.g_00365
OG0000649	Prbl.g_02314	Pray.g_00366
OG0000650	Prbl.g_02313	Pray.g_00367
OG0000651	Prbl.g_02312	Pray.g_00368
OG0000652	Prbl.g_02311	Pray.g_00369
OG0000653	Prbl.g_02309	Pray.g_00371
OG0000654	Prbl.g_02308	Pray.g_00372
OG0000655	Prbl.g_02307	Pray.g_00373
OG0000656	Prbl.g_02304	Pray.g_00376
OG0000657	Prbl.g_01540	Pray.g_00384
OG0000658	Prbl.g_01542	Pray.g_00385
OG0000659	Prbl.g_01543	Pray.g_00386
OG0000660	Prbl.g_01547	Pray.g_00390
OG0000661	Prbl.g_01549	Pray.g_00392
OG0000662	Prbl.g_01551	Pray.g_00394
OG0000663	Prbl.g_01554	Pray.g_00396
OG0000664	Prbl.g_01555	Pray.g_00397
OG0000665	Prbl.g_01568	Pray.g_00401
OG0000666	Prbl.g_01571	Pray.g_00402
OG0000667	Prbl.g_01579	Pray.g_00406
OG0000668	Prbl.g_02530	Pray.g_00436
OG0000669	Prbl.g_01588	Pray.g_00443
OG0000670	Prbl.g_01078	Pray.g_00445
OG0000671	Prbl.g_02412	Pray.g_00447
OG0000672	Prbl.g_02409	Pray.g_00450
OG0000673	Prbl.g_02406	Pray.g_00453
OG0000674	Prbl.g_02404	Pray.g_00455
OG0000675	Prbl.g_02403	Pray.g_00456
OG0000676	Prbl.g_02395	Pray.g_00458
OG0000677	Prbl.g_02393	Pray.g_00459
OG0000678	Prbl.g_02388	Pray.g_00461
OG0000679	Prbl.g_02368	Pray.g_00465
OG0000680	Prbl.g_02367	Pray.g_00466
OG0000681	Prbl.g_02365	Pray.g_00469
OG0000682	Prbl.g_02364	Pray.g_00470
OG0000683	Prbl.g_02363	Pray.g_00471
OG0000684	Prbl.g_02350	Pray.g_00473
OG0000685	Prbl.g_02352	Pray.g_00475
OG0000686	Prbl.g_02353	Pray.g_00476
OG0000687	Prbl.g_02354	Pray.g_00477
OG0000688	Prbl.g_02348	Pray.g_00480
OG0000689	Prbl.g_02347	Pray.g_00481
OG0000690	Prbl.g_02346	Pray.g_00482
OG0000691	Prbl.g_02345	Pray.g_00483
OG0000692	Prbl.g_02344	Pray.g_00485
OG0000693	Prbl.g_02343	Pray.g_00486
OG0000694	Prbl.g_02342	Pray.g_00487
OG0000695	Prbl.g_02444	Pray.g_00489
OG0000696	Prbl.g_02445	Pray.g_00490
OG0000697	Prbl.g_02447	Pray.g_00491
OG0000698	Prbl.g_02450	Pray.g_00494
OG0000699	Prbl.g_02452	Pray.g_00495
OG0000700	Prbl.g_02453	Pray.g_00496
OG0000701	Prbl.g_02454	Pray.g_00497
OG0000702	Prbl.g_02462	Pray.g_00499
OG0000703	Prbl.g_02463	Pray.g_00500
OG0000704	Prbl.g_02465	Pray.g_00501
OG0000705	Prbl.g_02471	Pray.g_00505
OG0000706	Prbl.g_02472	Pray.g_00506
OG0000707	Prbl.g_02473	Pray.g_00507
OG0000708	Prbl.g_02475	Pray.g_00508
OG0000709	Prbl.g_02482	Pray.g_00512
OG0000710	Prbl.g_02486	Pray.g_00515
OG0000711	Prbl.g_02508	Pray.g_00532
OG0000712	Prbl.g_02509	Pray.g_00534
OG0000713	Prbl.g_02510	Pray.g_00535
OG0000714	Prbl.g_02514	Pray.g_00536
OG0000715	Prbl.g_02516	Pray.g_00538
OG0000716	Prbl.g_02520	Pray.g_00540
OG0000717	Prbl.g_02521	Pray.g_00541
OG0000718	Prbl.g_02526	Pray.g_00553
OG0000719	Prbl.g_02528	Pray.g_00555
OG0000720	Prbl.g_02541	Pray.g_00564
OG0000721	Prbl.g_02542	Pray.g_00566
OG0000722	Prbl.g_02543	Pray.g_00567
OG0000723	Prbl.g_02547	Pray.g_00570
OG0000724	Prbl.g_00932	Pray.g_00579
OG0000725	Prbl.g_00925	Pray.g_00585
OG0000726	Prbl.g_00924	Pray.g_00586
OG0000727	Prbl.g_00923	Pray.g_00587
OG0000728	Prbl.g_00922	Pray.g_00589
OG0000729	Prbl.g_02062	Pray.g_00634
OG0000730	Prbl.g_01199	Pray.g_00132
OG0000731	Prbl.g_01208	Pray.g_00128
OG0000732	Prbl.g_01993	Pray.g_00118
OG0000733	Prbl.g_02197	Pray.g_00096
OG0000734	Prbl.g_00545	Pray.g_00079
OG0000735	Prbl.g_02066	Pray.g_00077
OG0000736	Prbl.g_02067	Pray.g_00076
OG0000737	Prbl.g_02068	Pray.g_00075
OG0000738	Prbl.g_02075	Pray.g_00071
OG0000739	Prbl.g_02077	Pray.g_00070
OG0000740	Prbl.g_02078	Pray.g_00069
OG0000741	Prbl.g_02081	Pray.g_00068
OG0000742	Prbl.g_02083	Pray.g_00065
OG0000743	Prbl.g_02085	Pray.g_00063
OG0000744	Prbl.g_02086	Pray.g_00062
OG0000745	Prbl.g_02088	Pray.g_00060
OG0000746	Prbl.g_02090	Pray.g_00058
OG0000747	Prbl.g_02091	Pray.g_00057
OG0000748	Prbl.g_02103	Pray.g_00054
OG0000749	Prbl.g_02104	Pray.g_00053
OG0000750	Prbl.g_02105	Pray.g_00052
OG0000751	Prbl.g_00179	Pray.g_00050
OG0000752	Prbl.g_00181	Pray.g_00048
OG0000753	Prbl.g_00184	Pray.g_00045
OG0000754	Prbl.g_01379	Pray.g_00042
OG0000755	Prbl.g_01120	Pray.g_00039
OG0000756	Prbl.g_01119	Pray.g_00038
OG0000757	Prbl.g_01112	Pray.g_00032
OG0000758	Prbl.g_01111	Pray.g_00031
OG0000759	Prbl.g_01110	Pray.g_00030
OG0000760	Prbl.g_01109	Pray.g_00029
OG0000761	Prbl.g_01108	Pray.g_00028
OG0000762	Prbl.g_01377	Pray.g_00027
OG0000763	Prbl.g_01375	Pray.g_00025
OG0000764	Prbl.g_01374	Pray.g_00024
OG0000765	Prbl.g_02590	Pray.g_00015
OG0000766	Prbl.g_02591	Pray.g_00014
OG0000767	Prbl.g_02593	Pray.g_00012
OG0000768	Prbl.g_02594	Pray.g_00011
OG0000769	Prbl.g_00186	Pray.g_00009
OG0000770	Prbl.g_01103	Pray.g_00007
OG0000771	Prbl.g_00937	Pray.g_00250
OG0000772	Prbl.g_00461	Pray.g_01895
OG0000773	Prbl.g_00113	Pray.g_01879
OG0000774	Prbl.g_01713	Pray.g_01877
OG0000775	Prbl.g_01715	Pray.g_01875
OG0000776	Prbl.g_01716	Pray.g_01874
OG0000777	Prbl.g_01717	Pray.g_01873
OG0000778	Prbl.g_01718	Pray.g_01872
OG0000779	Prbl.g_01723	Pray.g_01868
OG0000780	Prbl.g_01726	Pray.g_01867
OG0000781	Prbl.g_01730	Pray.g_01864
OG0000782	Prbl.g_01731	Pray.g_01863
OG0000783	Prbl.g_01732	Pray.g_01862
OG0000784	Prbl.g_01733	Pray.g_01861
OG0000785	Prbl.g_01735	Pray.g_01859
OG0000786	Prbl.g_01738	Pray.g_01857
OG0000787	Prbl.g_01739	Pray.g_01856
OG0000788	Prbl.g_00658	Pray.g_01842
OG0000789	Prbl.g_01695	Pray.g_01839
OG0000790	Prbl.g_00498	Pray.g_01824
OG0000791	Prbl.g_00496	Pray.g_01822
OG0000792	Prbl.g_00495	Pray.g_01821
OG0000793	Prbl.g_00491	Pray.g_01818
OG0000794	Prbl.g_00490	Pray.g_01817
OG0000795	Prbl.g_00489	Pray.g_01816
OG0000796	Prbl.g_00485	Pray.g_01812
OG0000797	Prbl.g_00484	Pray.g_01811
OG0000799	Prbl.g_00152	Pray.g_01740
OG0000800	Prbl.g_00153	Pray.g_01739
OG0000801	Prbl.g_00154	Pray.g_01738
OG0000802	Prbl.g_00161	Pray.g_01736
OG0000803	Prbl.g_00257	Pray.g_01734
OG0000804	Prbl.g_00255	Pray.g_01733
OG0000805	Prbl.g_00253	Pray.g_01731
OG0000806	Prbl.g_00251	Pray.g_01729
OG0000807	Prbl.g_00249	Pray.g_01728
OG0000808	Prbl.g_00248	Pray.g_01727
OG0000809	Prbl.g_00244	Pray.g_01724
OG0000810	Prbl.g_00243	Pray.g_01723
OG0000811	Prbl.g_00231	Pray.g_01719
OG0000812	Prbl.g_00229	Pray.g_01717
OG0000813	Prbl.g_00228	Pray.g_01716
OG0000814	Prbl.g_00226	Pray.g_01714
OG0000815	Prbl.g_00225	Pray.g_01713
OG0000816	Prbl.g_00223	Pray.g_01711
OG0000817	Prbl.g_00222	Pray.g_01710
OG0000818	Prbl.g_00684	Pray.g_01705
OG0000819	Prbl.g_00685	Pray.g_01704
OG0000820	Prbl.g_00686	Pray.g_01703
OG0000821	Prbl.g_00693	Pray.g_01699
OG0000822	Prbl.g_00695	Pray.g_01698
OG0000823	Prbl.g_00696	Pray.g_01697
OG0000824	Prbl.g_00700	Pray.g_01694
OG0000825	Prbl.g_00701	Pray.g_01693
OG0000826	Prbl.g_00702	Pray.g_01692
OG0000827	Prbl.g_00703	Pray.g_01691
OG0000828	Prbl.g_00706	Pray.g_01688
OG0000829	Prbl.g_00707	Pray.g_01687
OG0000830	Prbl.g_00708	Pray.g_01686
OG0000831	Prbl.g_00710	Pray.g_01684
OG0000832	Prbl.g_00456	Pray.g_01678
OG0000833	Prbl.g_00448	Pray.g_01670
OG0000834	Prbl.g_00447	Pray.g_01669
OG0000835	Prbl.g_00446	Pray.g_01668
OG0000836	Prbl.g_00444	Pray.g_01667
OG0000837	Prbl.g_00443	Pray.g_01666
OG0000838	Prbl.g_00440	Pray.g_01664
OG0000839	Prbl.g_00439	Pray.g_01663
OG0000840	Prbl.g_00438	Pray.g_01662
OG0000841	Prbl.g_00437	Pray.g_01661
OG0000842	Prbl.g_00436	Pray.g_01660
OG0000843	Prbl.g_00435	Pray.g_01659
OG0000844	Prbl.g_00433	Pray.g_01658
OG0000845	Prbl.g_00432	Pray.g_01657
OG0000846	Prbl.g_00431	Pray.g_01656
OG0000847	Prbl.g_00430	Pray.g_01655
OG0000848	Prbl.g_00429	Pray.g_01654
OG0000849	Prbl.g_00428	Pray.g_01653
OG0000850	Prbl.g_00427	Pray.g_01651
OG0000851	Prbl.g_00423	Pray.g_01650
OG0000852	Prbl.g_00422	Pray.g_01649
OG0000853	Prbl.g_00418	Pray.g_01645
OG0000854	Prbl.g_00416	Pray.g_01643
OG0000855	Prbl.g_00415	Pray.g_01642
OG0000856	Prbl.g_01627	Pray.g_01627
OG0000857	Prbl.g_02318	Pray.g_01600
OG0000858	Prbl.g_00404	Pray.g_01565
OG0000859	Prbl.g_00403	Pray.g_01564
OG0000860	Prbl.g_00392	Pray.g_01557
OG0000861	Prbl.g_00391	Pray.g_01556
OG0000862	Prbl.g_00389	Pray.g_01555
OG0000863	Prbl.g_00385	Pray.g_01553
OG0000864	Prbl.g_00383	Pray.g_01552
OG0000865	Prbl.g_00382	Pray.g_01551
OG0000866	Prbl.g_00381	Pray.g_01550
OG0000867	Prbl.g_00380	Pray.g_01549
OG0000868	Prbl.g_00378	Pray.g_01548
OG0000869	Prbl.g_00375	Pray.g_01544
OG0000870	Prbl.g_00370	Pray.g_01539
OG0000871	Prbl.g_00369	Pray.g_01538
OG0000872	Prbl.g_00367	Pray.g_01537
OG0000873	Prbl.g_00364	Pray.g_01534
OG0000874	Prbl.g_00360	Pray.g_01531
OG0000875	Prbl.g_00359	Pray.g_01530
OG0000876	Prbl.g_00358	Pray.g_01529
OG0000877	Prbl.g_00355	Pray.g_01527
OG0000878	Prbl.g_00354	Pray.g_01526
OG0000879	Prbl.g_00353	Pray.g_01525
OG0000880	Prbl.g_00352	Pray.g_01524
OG0000881	Prbl.g_00347	Pray.g_01520
OG0000882	Prbl.g_00342	Pray.g_01515
OG0000883	Prbl.g_00340	Pray.g_01513
OG0000884	Prbl.g_00338	Pray.g_01512
OG0000885	Prbl.g_00337	Pray.g_01511
OG0000886	Prbl.g_00336	Pray.g_01510
OG0000887	Prbl.g_00335	Pray.g_01509
OG0000888	Prbl.g_00333	Pray.g_01507
OG0000889	Prbl.g_00331	Pray.g_01505
OG0000890	Prbl.g_00317	Pray.g_01504
OG0000891	Prbl.g_00316	Pray.g_01503
OG0000892	Prbl.g_02620	Pray.g_01229
OG0000893	Prbl.g_02680	Pray.g_01234
OG0000894	Prbl.g_02684	Pray.g_01236
OG0000895	Prbl.g_01061	Pray.g_01239
OG0000896	Prbl.g_01060	Pray.g_01240
OG0000897	Prbl.g_01058	Pray.g_01242
OG0000898	Prbl.g_01057	Pray.g_01243
OG0000899	Prbl.g_01056	Pray.g_01244
OG0000900	Prbl.g_01055	Pray.g_01245
OG0000901	Prbl.g_01051	Pray.g_01248
OG0000902	Prbl.g_01049	Pray.g_01250
OG0000903	Prbl.g_00954	Pray.g_01253
OG0000904	Prbl.g_00949	Pray.g_01255
OG0000905	Prbl.g_00947	Pray.g_01260
OG0000906	Prbl.g_01045	Pray.g_01261
OG0000907	Prbl.g_00956	Pray.g_01264
OG0000908	Prbl.g_00959	Pray.g_01267
OG0000909	Prbl.g_00960	Pray.g_01268
OG0000910	Prbl.g_00961	Pray.g_01269
OG0000911	Prbl.g_00963	Pray.g_01271
OG0000912	Prbl.g_00964	Pray.g_01272
OG0000913	Prbl.g_00965	Pray.g_01273
OG0000914	Prbl.g_00966	Pray.g_01274
OG0000915	Prbl.g_00967	Pray.g_01275
OG0000916	Prbl.g_00968	Pray.g_01276
OG0000917	Prbl.g_00969	Pray.g_01277
OG0000918	Prbl.g_00970	Pray.g_01278
OG0000919	Prbl.g_00971	Pray.g_01279
OG0000920	Prbl.g_00972	Pray.g_01280
OG0000921	Prbl.g_00973	Pray.g_01281
OG0000922	Prbl.g_00974	Pray.g_01282
OG0000923	Prbl.g_00978	Pray.g_01286
OG0000924	Prbl.g_00979	Pray.g_01287
OG0000925	Prbl.g_00980	Pray.g_01288
OG0000926	Prbl.g_00981	Pray.g_01289
OG0000927	Prbl.g_00983	Pray.g_01291
OG0000928	Prbl.g_00984	Pray.g_01292
OG0000929	Prbl.g_00985	Pray.g_01293
OG0000930	Prbl.g_00986	Pray.g_01294
OG0000931	Prbl.g_00987	Pray.g_01295
OG0000932	Prbl.g_00988	Pray.g_01296
OG0000933	Prbl.g_00993	Pray.g_01300
OG0000934	Prbl.g_00995	Pray.g_01302
OG0000935	Prbl.g_00996	Pray.g_01303
OG0000936	Prbl.g_00997	Pray.g_01304
OG0000937	Prbl.g_00998	Pray.g_01305
OG0000938	Prbl.g_01127	Pray.g_01307
OG0000939	Prbl.g_01128	Pray.g_01308
OG0000940	Prbl.g_01137	Pray.g_01315
OG0000941	Prbl.g_01139	Pray.g_01317
OG0000942	Prbl.g_01141	Pray.g_01319
OG0000943	Prbl.g_01142	Pray.g_01320
OG0000944	Prbl.g_01144	Pray.g_01321
OG0000945	Prbl.g_01146	Pray.g_01322
OG0000946	Prbl.g_01174	Pray.g_01327
OG0000947	Prbl.g_01177	Pray.g_01329
OG0000948	Prbl.g_01178	Pray.g_01330
OG0000949	Prbl.g_01181	Pray.g_01333
OG0000950	Prbl.g_00856	Pray.g_01338
OG0000951	Prbl.g_00851	Pray.g_01342
OG0000952	Prbl.g_00844	Pray.g_01346
OG0000953	Prbl.g_00840	Pray.g_01349
OG0000954	Prbl.g_01306	Pray.g_01353
OG0000955	Prbl.g_01305	Pray.g_01354
OG0000956	Prbl.g_01303	Pray.g_01356
OG0000957	Prbl.g_01287	Pray.g_01362
OG0000958	Prbl.g_01286	Pray.g_01363
OG0000959	Prbl.g_02638	Pray.g_01367
OG0000960	Prbl.g_02637	Pray.g_01368
OG0000961	Prbl.g_01235	Pray.g_01370
OG0000962	Prbl.g_02063	Pray.g_01372
OG0000963	Prbl.g_02058	Pray.g_01376
OG0000964	Prbl.g_02057	Pray.g_01377
OG0000965	Prbl.g_02056	Pray.g_01378
OG0000966	Prbl.g_02023	Pray.g_01385
OG0000967	Prbl.g_02017	Pray.g_01390
OG0000968	Prbl.g_02014	Pray.g_01392
OG0000969	Prbl.g_02012	Pray.g_01393
OG0000970	Prbl.g_02011	Pray.g_01394
OG0000971	Prbl.g_02009	Pray.g_01395
OG0000972	Prbl.g_02008	Pray.g_01396
OG0000973	Prbl.g_02007	Pray.g_01397
OG0000974	Prbl.g_02006	Pray.g_01398
OG0000975	Prbl.g_02005	Pray.g_01399
OG0000976	Prbl.g_02004	Pray.g_01400
OG0000977	Prbl.g_02002	Pray.g_01401
OG0000978	Prbl.g_02001	Pray.g_01402
OG0000979	Prbl.g_01998	Pray.g_01405
OG0000980	Prbl.g_01994	Pray.g_01407
OG0000981	Prbl.g_01991	Pray.g_01409
OG0000982	Prbl.g_02238	Pray.g_01411
OG0000983	Prbl.g_02237	Pray.g_01412
OG0000984	Prbl.g_02236	Pray.g_01413
OG0000985	Prbl.g_02232	Pray.g_01416
OG0000986	Prbl.g_02230	Pray.g_01418
OG0000987	Prbl.g_02228	Pray.g_01419
OG0000988	Prbl.g_02224	Pray.g_01422
OG0000989	Prbl.g_02214	Pray.g_01426
OG0000990	Prbl.g_02192	Pray.g_01429
OG0000991	Prbl.g_02189	Pray.g_01430
OG0000992	Prbl.g_02186	Pray.g_01432
OG0000993	Prbl.g_02185	Pray.g_01433
OG0000994	Prbl.g_02182	Pray.g_01434
OG0000995	Prbl.g_02173	Pray.g_01438
OG0000996	Prbl.g_02160	Pray.g_01439
OG0000997	Prbl.g_02151	Pray.g_01440
OG0000998	Prbl.g_02149	Pray.g_01442
OG0000999	Prbl.g_02148	Pray.g_01443
OG0001000	Prbl.g_02145	Pray.g_01446
OG0001001	Prbl.g_02141	Pray.g_01448
OG0001002	Prbl.g_02134	Pray.g_01452
OG0001003	Prbl.g_02132	Pray.g_01453
OG0001004	Prbl.g_02131	Pray.g_01454
OG0001005	Prbl.g_02129	Pray.g_01455
OG0001006	Prbl.g_02123	Pray.g_01459
OG0001007	Prbl.g_02121	Pray.g_01461
OG0001008	Prbl.g_00651	Pray.g_00927
OG0001009	Prbl.g_01972	Pray.g_01489
OG0001010	Prbl.g_01973	Pray.g_01490
OG0001011	Prbl.g_01975	Pray.g_01491
OG0001012	Prbl.g_02241	Pray.g_00240
OG0001013	Prbl.g_02266	Pray.g_00235
OG0001014	Prbl.g_02275	Pray.g_00232
OG0001015	Prbl.g_02276	Pray.g_00231
OG0001016	Prbl.g_00603	Pray.g_00216
OG0001017	Prbl.g_00597	Pray.g_00212
OG0001018	Prbl.g_00595	Pray.g_00209
OG0001019	Prbl.g_00582	Pray.g_00200
OG0001020	Prbl.g_00576	Pray.g_00199
OG0001021	Prbl.g_00572	Pray.g_00198
OG0001022	Prbl.g_00567	Pray.g_00195
OG0001023	Prbl.g_00566	Pray.g_00194
OG0001024	Prbl.g_00562	Pray.g_00191
OG0001025	Prbl.g_00555	Pray.g_00185
OG0001026	Prbl.g_00542	Pray.g_00178
OG0001027	Prbl.g_01332	Pray.g_00177
OG0001028	Prbl.g_01330	Pray.g_00175
OG0001029	Prbl.g_01328	Pray.g_00174
OG0001030	Prbl.g_00822	Pray.g_00159
OG0001031	Prbl.g_00074	Pray.g_00667
OG0001032	Prbl.g_00077	Pray.g_00668
OG0001033	Prbl.g_01281	Pray.g_00689
OG0001034	Prbl.g_00199	Pray.g_00717
OG0001035	Prbl.g_01498	Pray.g_00735
OG0001036	Prbl.g_01494	Pray.g_00739
OG0001037	Prbl.g_01492	Pray.g_00740
OG0001038	Prbl.g_01455	Pray.g_00757
OG0001039	Prbl.g_01452	Pray.g_00760
OG0001040	Prbl.g_01449	Pray.g_00762
OG0001041	Prbl.g_01444	Pray.g_00766
OG0001042	Prbl.g_01419	Pray.g_00782
OG0001043	Prbl.g_01417	Pray.g_00783
OG0001044	Prbl.g_01200	Pray.g_00811
OG0001045	Prbl.g_01211	Pray.g_00820
OG0001046	Prbl.g_00410	Pray.g_00857
OG0001047	Prbl.g_00649	Pray.g_00929
OG0001048	Prbl.g_00648	Pray.g_00930
OG0001049	Prbl.g_00645	Pray.g_00932
OG0001050	Prbl.g_00644	Pray.g_00933
OG0001051	Prbl.g_00643	Pray.g_00934
OG0001052	Prbl.g_01344	Pray.g_00961
OG0001053	Prbl.g_00514	Pray.g_00973
OG0001054	Prbl.g_00532	Pray.g_00989
OG0001055	Prbl.g_00790	Pray.g_01008
OG0001056	Prbl.g_00761	Pray.g_01225
OG0001057	Prbl.g_00749	Pray.g_01220
OG0001058	Prbl.g_01883	Pray.g_01212
OG0001059	Prbl.g_01887	Pray.g_01208
OG0001060	Prbl.g_01894	Pray.g_01201
OG0001061	Prbl.g_01796	Pray.g_01188
OG0001062	Prbl.g_01794	Pray.g_01186
OG0001063	Prbl.g_01790	Pray.g_01184
OG0001064	Prbl.g_01789	Pray.g_01183
OG0001065	Prbl.g_01788	Pray.g_01182
OG0001066	Prbl.g_01787	Pray.g_01181
OG0001067	Prbl.g_01786	Pray.g_01180
OG0001068	Prbl.g_01785	Pray.g_01179
OG0001069	Prbl.g_01784	Pray.g_01178
OG0001070	Prbl.g_01780	Pray.g_01175
OG0001071	Prbl.g_01779	Pray.g_01174
OG0001072	Prbl.g_01776	Pray.g_01173
OG0001073	Prbl.g_01757	Pray.g_01159
OG0001074	Prbl.g_01610	Pray.g_01148
OG0001075	Prbl.g_01611	Pray.g_01147
OG0001076	Prbl.g_01619	Pray.g_01139
OG0001077	Prbl.g_01629	Pray.g_01135
OG0001078	Prbl.g_01640	Pray.g_01127
OG0001079	Prbl.g_01659	Pray.g_01116
OG0001080	Prbl.g_01041	Pray.g_01110
OG0001081	Prbl.g_01031	Pray.g_01108
OG0001082	Prbl.g_01030	Pray.g_01107
OG0001083	Prbl.g_01405	Pray.g_01102
OG0001084	Prbl.g_01404	Pray.g_01101
OG0001085	Prbl.g_01394	Pray.g_01093
OG0001086	Prbl.g_01392	Pray.g_01092
OG0001087	Prbl.g_01853	Pray.g_01075
OG0001088	Prbl.g_01857	Pray.g_01074
OG0001089	Prbl.g_00024	Pray.g_01066
OG0001090	Prbl.g_02565	Pray.g_01039
OG0001091	Prbl.g_02563	Pray.g_01037
OG0001092	Prbl.g_02562	Pray.g_01036
OG0001093	Prbl.g_02558	Pray.g_01031
OG0001094	Prbl.g_02341	Pray.g_00342
OG0001095	Prbl.g_02322	Pray.g_00361
OG0001096	Prbl.g_02306	Pray.g_00374
OG0001097	Prbl.g_01550	Pray.g_00393
OG0001098	Prbl.g_02423	Pray.g_00408
OG0001099	Prbl.g_01329	Pray.g_00440
OG0001100	Prbl.g_02414	Pray.g_00444
OG0001101	Prbl.g_02413	Pray.g_00446
OG0001102	Prbl.g_02410	Pray.g_00449
OG0001103	Prbl.g_02408	Pray.g_00451
OG0001104	Prbl.g_02351	Pray.g_00474
OG0001105	Prbl.g_02356	Pray.g_00478
OG0001106	Prbl.g_02466	Pray.g_00502
OG0001107	Prbl.g_02476	Pray.g_00509
OG0001108	Prbl.g_02483	Pray.g_00513
OG0001109	Prbl.g_02485	Pray.g_00514
OG0001110	Prbl.g_02487	Pray.g_00516
OG0001111	Prbl.g_02489	Pray.g_00517
OG0001112	Prbl.g_02491	Pray.g_00518
OG0001113	Prbl.g_02492	Pray.g_00519
OG0001114	Prbl.g_02493	Pray.g_00520
OG0001115	Prbl.g_02495	Pray.g_00522
OG0001116	Prbl.g_02496	Pray.g_00523
OG0001117	Prbl.g_02497	Pray.g_00524
OG0001118	Prbl.g_02498	Pray.g_00525
OG0001119	Prbl.g_02499	Pray.g_00526
OG0001120	Prbl.g_02501	Pray.g_00528
OG0001122	Prbl.g_02529	Pray.g_00556
OG0001123	Prbl.g_02536	Pray.g_00560
OG0001124	Prbl.g_02538	Pray.g_00562
OG0001125	Prbl.g_02540	Pray.g_00563
