Orthogroup	Prbd	Syaj
OG0000540	Prbd.g_00740	Syaj.g_00098
OG0000541	Prbd.g_00739	Syaj.g_00099
OG0000542	Prbd.g_00737	Syaj.g_00102
OG0000543	Prbd.g_00735	Syaj.g_00104
OG0000544	Prbd.g_00734	Syaj.g_00105
OG0000545	Prbd.g_00732	Syaj.g_00107
OG0000546	Prbd.g_00729	Syaj.g_00109
OG0000547	Prbd.g_00727	Syaj.g_00111
OG0000548	Prbd.g_00726	Syaj.g_00112
OG0000549	Prbd.g_00724	Syaj.g_00118
OG0000550	Prbd.g_00719	Syaj.g_00123
OG0000551	Prbd.g_00715	Syaj.g_00128
OG0000552	Prbd.g_00714	Syaj.g_00129
OG0000553	Prbd.g_00713	Syaj.g_00133
OG0000554	Prbd.g_00708	Syaj.g_00145
OG0000555	Prbd.g_00700	Syaj.g_00163
OG0000556	Prbd.g_00698	Syaj.g_00167
OG0000557	Prbd.g_00697	Syaj.g_00178
OG0000558	Prbd.g_00695	Syaj.g_00181
OG0000559	Prbd.g_00691	Syaj.g_00185
OG0000560	Prbd.g_00688	Syaj.g_00188
OG0000561	Prbd.g_00687	Syaj.g_00189
OG0000562	Prbd.g_00686	Syaj.g_00190
OG0000563	Prbd.g_00685	Syaj.g_00191
OG0000564	Prbd.g_00684	Syaj.g_00192
OG0000565	Prbd.g_00681	Syaj.g_00195
OG0000566	Prbd.g_00679	Syaj.g_00199
OG0000567	Prbd.g_00675	Syaj.g_00203
OG0000568	Prbd.g_00674	Syaj.g_00207
OG0000569	Prbd.g_00673	Syaj.g_00208
OG0000570	Prbd.g_00672	Syaj.g_00209
OG0000571	Prbd.g_00670	Syaj.g_00213
OG0000572	Prbd.g_00657	Syaj.g_00230
OG0000573	Prbd.g_00652	Syaj.g_00238
OG0000574	Prbd.g_00651	Syaj.g_00242
OG0000575	Prbd.g_00647	Syaj.g_00247
OG0000576	Prbd.g_00645	Syaj.g_00249
OG0000577	Prbd.g_00644	Syaj.g_00250
OG0000578	Prbd.g_00643	Syaj.g_00251
OG0000579	Prbd.g_00642	Syaj.g_00252
OG0000580	Prbd.g_00641	Syaj.g_00253
OG0000581	Prbd.g_00639	Syaj.g_00261
OG0000582	Prbd.g_00636	Syaj.g_01338
OG0000583	Prbd.g_00635	Syaj.g_01337
OG0000584	Prbd.g_00634	Syaj.g_01336
OG0000585	Prbd.g_00632	Syaj.g_01334
OG0000586	Prbd.g_00631	Syaj.g_01333
OG0000587	Prbd.g_00630	Syaj.g_01331
OG0000588	Prbd.g_00626	Syaj.g_01313
OG0000589	Prbd.g_00623	Syaj.g_01308
OG0000590	Prbd.g_00622	Syaj.g_01307
OG0000591	Prbd.g_00619	Syaj.g_01299
OG0000592	Prbd.g_00618	Syaj.g_01298
OG0000593	Prbd.g_00612	Syaj.g_01287
OG0000594	Prbd.g_00611	Syaj.g_01286
OG0000595	Prbd.g_00610	Syaj.g_01285
OG0000596	Prbd.g_00606	Syaj.g_01280
OG0000597	Prbd.g_00604	Syaj.g_01277
OG0000598	Prbd.g_00603	Syaj.g_01276
OG0000599	Prbd.g_00600	Syaj.g_01273
OG0000600	Prbd.g_00599	Syaj.g_01272
OG0000601	Prbd.g_00598	Syaj.g_01271
OG0000602	Prbd.g_00596	Syaj.g_01266
OG0000603	Prbd.g_00595	Syaj.g_01265
OG0000604	Prbd.g_00594	Syaj.g_01262
OG0000605	Prbd.g_00593	Syaj.g_01153
OG0000606	Prbd.g_00590	Syaj.g_00698
OG0000607	Prbd.g_00587	Syaj.g_00702
OG0000608	Prbd.g_00586	Syaj.g_00703
OG0000609	Prbd.g_00585	Syaj.g_00705
OG0000610	Prbd.g_00580	Syaj.g_00714
OG0000611	Prbd.g_00577	Syaj.g_00717
OG0000612	Prbd.g_00576	Syaj.g_00718
OG0000613	Prbd.g_00571	Syaj.g_02500
OG0000614	Prbd.g_00552	Syaj.g_00480
OG0000615	Prbd.g_00544	Syaj.g_01065
OG0000616	Prbd.g_00540	Syaj.g_02245
OG0000617	Prbd.g_00013	Syaj.g_00952
OG0000618	Prbd.g_00014	Syaj.g_00951
OG0000619	Prbd.g_00015	Syaj.g_00950
OG0000620	Prbd.g_00018	Syaj.g_00945
OG0000621	Prbd.g_00019	Syaj.g_00944
OG0000622	Prbd.g_00020	Syaj.g_00943
OG0000623	Prbd.g_00021	Syaj.g_00942
OG0000624	Prbd.g_00022	Syaj.g_00940
OG0000625	Prbd.g_00023	Syaj.g_00939
OG0000626	Prbd.g_00024	Syaj.g_00938
OG0000627	Prbd.g_00025	Syaj.g_00765
OG0000628	Prbd.g_00026	Syaj.g_00766
OG0000629	Prbd.g_00027	Syaj.g_00769
OG0000630	Prbd.g_00030	Syaj.g_00773
OG0000631	Prbd.g_00093	Syaj.g_00786
OG0000632	Prbd.g_00094	Syaj.g_00787
OG0000633	Prbd.g_00095	Syaj.g_00789
OG0000634	Prbd.g_00098	Syaj.g_01030
OG0000635	Prbd.g_00099	Syaj.g_01029
OG0000636	Prbd.g_00101	Syaj.g_01024
OG0000637	Prbd.g_00103	Syaj.g_01022
OG0000638	Prbd.g_00104	Syaj.g_01021
OG0000639	Prbd.g_00105	Syaj.g_01020
OG0000640	Prbd.g_00106	Syaj.g_01019
OG0000641	Prbd.g_00110	Syaj.g_01015
OG0000642	Prbd.g_00111	Syaj.g_01014
OG0000643	Prbd.g_00112	Syaj.g_01012
OG0000644	Prbd.g_00113	Syaj.g_01011
OG0000645	Prbd.g_00114	Syaj.g_01009
OG0000646	Prbd.g_00116	Syaj.g_01006
OG0000647	Prbd.g_00117	Syaj.g_01004
OG0000648	Prbd.g_00119	Syaj.g_01001
OG0000649	Prbd.g_00120	Syaj.g_01000
OG0000650	Prbd.g_00121	Syaj.g_00999
OG0000651	Prbd.g_00122	Syaj.g_00998
OG0000652	Prbd.g_00123	Syaj.g_00997
OG0000653	Prbd.g_00125	Syaj.g_00991
OG0000654	Prbd.g_00126	Syaj.g_00990
OG0000655	Prbd.g_00127	Syaj.g_00989
OG0000656	Prbd.g_00130	Syaj.g_00986
OG0000657	Prbd.g_00138	Syaj.g_00382
OG0000658	Prbd.g_00139	Syaj.g_00379
OG0000659	Prbd.g_00140	Syaj.g_00378
OG0000660	Prbd.g_00144	Syaj.g_00374
OG0000661	Prbd.g_00146	Syaj.g_00372
OG0000662	Prbd.g_00148	Syaj.g_00370
OG0000663	Prbd.g_00150	Syaj.g_00367
OG0000664	Prbd.g_00151	Syaj.g_00358
OG0000665	Prbd.g_00155	Syaj.g_01243
OG0000666	Prbd.g_00156	Syaj.g_01154
OG0000667	Prbd.g_00160	Syaj.g_02661
OG0000668	Prbd.g_00190	Syaj.g_00816
OG0000669	Prbd.g_00197	Syaj.g_00730
OG0000670	Prbd.g_00199	Syaj.g_00733
OG0000671	Prbd.g_00201	Syaj.g_00735
OG0000672	Prbd.g_00204	Syaj.g_00739
OG0000673	Prbd.g_00207	Syaj.g_00742
OG0000674	Prbd.g_00209	Syaj.g_00744
OG0000675	Prbd.g_00210	Syaj.g_00757
OG0000676	Prbd.g_00212	Syaj.g_00759
OG0000677	Prbd.g_00213	Syaj.g_00760
OG0000678	Prbd.g_00215	Syaj.g_01075
OG0000679	Prbd.g_00219	Syaj.g_01061
OG0000680	Prbd.g_00220	Syaj.g_01060
OG0000681	Prbd.g_00222	Syaj.g_01057
OG0000682	Prbd.g_00223	Syaj.g_01056
OG0000683	Prbd.g_00224	Syaj.g_01055
OG0000684	Prbd.g_00226	Syaj.g_01051
OG0000685	Prbd.g_00228	Syaj.g_01049
OG0000686	Prbd.g_00229	Syaj.g_01048
OG0000687	Prbd.g_00230	Syaj.g_01047
OG0000688	Prbd.g_00233	Syaj.g_01041
OG0000689	Prbd.g_00234	Syaj.g_01039
OG0000690	Prbd.g_00235	Syaj.g_01038
OG0000691	Prbd.g_00236	Syaj.g_01037
OG0000692	Prbd.g_00238	Syaj.g_01036
OG0000693	Prbd.g_00239	Syaj.g_01034
OG0000694	Prbd.g_00240	Syaj.g_01033
OG0000695	Prbd.g_00242	Syaj.g_00791
OG0000696	Prbd.g_00243	Syaj.g_00792
OG0000697	Prbd.g_00244	Syaj.g_00932
OG0000698	Prbd.g_00247	Syaj.g_00929
OG0000699	Prbd.g_00248	Syaj.g_00928
OG0000700	Prbd.g_00249	Syaj.g_00927
OG0000701	Prbd.g_00250	Syaj.g_00926
OG0000702	Prbd.g_00252	Syaj.g_00916
OG0000703	Prbd.g_00253	Syaj.g_00915
OG0000704	Prbd.g_00254	Syaj.g_00913
OG0000705	Prbd.g_00258	Syaj.g_00906
OG0000706	Prbd.g_00259	Syaj.g_00905
OG0000707	Prbd.g_00260	Syaj.g_00904
OG0000708	Prbd.g_00261	Syaj.g_00901
OG0000709	Prbd.g_00265	Syaj.g_00872
OG0000710	Prbd.g_00268	Syaj.g_00867
OG0000711	Prbd.g_00285	Syaj.g_00839
OG0000712	Prbd.g_00287	Syaj.g_00837
OG0000713	Prbd.g_00288	Syaj.g_00836
OG0000714	Prbd.g_00289	Syaj.g_00834
OG0000715	Prbd.g_00291	Syaj.g_00832
OG0000716	Prbd.g_00293	Syaj.g_00825
OG0000717	Prbd.g_00294	Syaj.g_00824
OG0000718	Prbd.g_00309	Syaj.g_00820
OG0000719	Prbd.g_00311	Syaj.g_00818
OG0000720	Prbd.g_00320	Syaj.g_00805
OG0000721	Prbd.g_00322	Syaj.g_00803
OG0000722	Prbd.g_00323	Syaj.g_00802
OG0000723	Prbd.g_00326	Syaj.g_00934
OG0000724	Prbd.g_00335	Syaj.g_00421
OG0000725	Prbd.g_00341	Syaj.g_00430
OG0000726	Prbd.g_00342	Syaj.g_00431
OG0000727	Prbd.g_00343	Syaj.g_00432
OG0000728	Prbd.g_00345	Syaj.g_00434
OG0000729	Prbd.g_00391	Syaj.g_02397
OG0000730	Prbd.g_00395	Syaj.g_02802
OG0000731	Prbd.g_00399	Syaj.g_02814
OG0000732	Prbd.g_00408	Syaj.g_02315
OG0000733	Prbd.g_00428	Syaj.g_02151
OG0000734	Prbd.g_00453	Syaj.g_01895
OG0000735	Prbd.g_00455	Syaj.g_00286
OG0000736	Prbd.g_00456	Syaj.g_00287
OG0000737	Prbd.g_00457	Syaj.g_00288
OG0000738	Prbd.g_00461	Syaj.g_00293
OG0000739	Prbd.g_00462	Syaj.g_00295
OG0000740	Prbd.g_00463	Syaj.g_00296
OG0000741	Prbd.g_00464	Syaj.g_00299
OG0000742	Prbd.g_00467	Syaj.g_00301
OG0000743	Prbd.g_00469	Syaj.g_00303
OG0000744	Prbd.g_00470	Syaj.g_00304
OG0000745	Prbd.g_00471	Syaj.g_00306
OG0000746	Prbd.g_00473	Syaj.g_00308
OG0000747	Prbd.g_00474	Syaj.g_00309
OG0000748	Prbd.g_00477	Syaj.g_00319
OG0000749	Prbd.g_00478	Syaj.g_00322
OG0000750	Prbd.g_00479	Syaj.g_00323
OG0000751	Prbd.g_00481	Syaj.g_00331
OG0000752	Prbd.g_00483	Syaj.g_00333
OG0000753	Prbd.g_00486	Syaj.g_00336
OG0000754	Prbd.g_00489	Syaj.g_00643
OG0000755	Prbd.g_00492	Syaj.g_00631
OG0000756	Prbd.g_00493	Syaj.g_00625
OG0000757	Prbd.g_00499	Syaj.g_00614
OG0000758	Prbd.g_00500	Syaj.g_00613
OG0000759	Prbd.g_00501	Syaj.g_00612
OG0000760	Prbd.g_00502	Syaj.g_00611
OG0000761	Prbd.g_00503	Syaj.g_00609
OG0000762	Prbd.g_00504	Syaj.g_00603
OG0000763	Prbd.g_00506	Syaj.g_00597
OG0000764	Prbd.g_00507	Syaj.g_00596
OG0000765	Prbd.g_00516	Syaj.g_00577
OG0000766	Prbd.g_00517	Syaj.g_00576
OG0000767	Prbd.g_00519	Syaj.g_00574
OG0000768	Prbd.g_00520	Syaj.g_00573
OG0000769	Prbd.g_00522	Syaj.g_00571
OG0000770	Prbd.g_00524	Syaj.g_00567
OG0000771	Prbd.g_01921	Syaj.g_00415
OG0000772	Prbd.g_01858	Syaj.g_01208
OG0000773	Prbd.g_01810	Syaj.g_00280
OG0000774	Prbd.g_01808	Syaj.g_01502
OG0000775	Prbd.g_01806	Syaj.g_01504
OG0000776	Prbd.g_01805	Syaj.g_01505
OG0000777	Prbd.g_01804	Syaj.g_01506
OG0000778	Prbd.g_01803	Syaj.g_01507
OG0000779	Prbd.g_01799	Syaj.g_01513
OG0000780	Prbd.g_01798	Syaj.g_01517
OG0000781	Prbd.g_01795	Syaj.g_01521
OG0000782	Prbd.g_01794	Syaj.g_01522
OG0000783	Prbd.g_01793	Syaj.g_01524
OG0000784	Prbd.g_01792	Syaj.g_01525
OG0000785	Prbd.g_01790	Syaj.g_01526
OG0000786	Prbd.g_01788	Syaj.g_00265
OG0000787	Prbd.g_01787	Syaj.g_00264
OG0000788	Prbd.g_01777	Syaj.g_01270
OG0000789	Prbd.g_01774	Syaj.g_01121
OG0000790	Prbd.g_01759	Syaj.g_00054
OG0000791	Prbd.g_01757	Syaj.g_00053
OG0000792	Prbd.g_01756	Syaj.g_00052
OG0000793	Prbd.g_01753	Syaj.g_00047
OG0000794	Prbd.g_01752	Syaj.g_00046
OG0000795	Prbd.g_01751	Syaj.g_00045
OG0000796	Prbd.g_01747	Syaj.g_00039
OG0000797	Prbd.g_01746	Syaj.g_00038
OG0000799	Prbd.g_01707	Syaj.g_01352
OG0000800	Prbd.g_01706	Syaj.g_01354
OG0000801	Prbd.g_01705	Syaj.g_01355
OG0000802	Prbd.g_01703	Syaj.g_01359
OG0000803	Prbd.g_01701	Syaj.g_01363
OG0000804	Prbd.g_01700	Syaj.g_01366
OG0000805	Prbd.g_01698	Syaj.g_01369
OG0000806	Prbd.g_01696	Syaj.g_01370
OG0000807	Prbd.g_01695	Syaj.g_01372
OG0000808	Prbd.g_01694	Syaj.g_01373
OG0000809	Prbd.g_01691	Syaj.g_01376
OG0000810	Prbd.g_01690	Syaj.g_01377
OG0000811	Prbd.g_01686	Syaj.g_01385
OG0000812	Prbd.g_01684	Syaj.g_01387
OG0000813	Prbd.g_01683	Syaj.g_01388
OG0000814	Prbd.g_01681	Syaj.g_01390
OG0000815	Prbd.g_01680	Syaj.g_01391
OG0000816	Prbd.g_01678	Syaj.g_01392
OG0000817	Prbd.g_01677	Syaj.g_01393
OG0000818	Prbd.g_01672	Syaj.g_01399
OG0000819	Prbd.g_01671	Syaj.g_01400
OG0000820	Prbd.g_01670	Syaj.g_01401
OG0000821	Prbd.g_01666	Syaj.g_01412
OG0000822	Prbd.g_01665	Syaj.g_01414
OG0000823	Prbd.g_01664	Syaj.g_01415
OG0000824	Prbd.g_01661	Syaj.g_01421
OG0000825	Prbd.g_01660	Syaj.g_01422
OG0000826	Prbd.g_01659	Syaj.g_01423
OG0000827	Prbd.g_01658	Syaj.g_01424
OG0000828	Prbd.g_01655	Syaj.g_01427
OG0000829	Prbd.g_01654	Syaj.g_01428
OG0000830	Prbd.g_01653	Syaj.g_01429
OG0000831	Prbd.g_01651	Syaj.g_01431
OG0000832	Prbd.g_01645	Syaj.g_01635
OG0000833	Prbd.g_01637	Syaj.g_01647
OG0000834	Prbd.g_01636	Syaj.g_01649
OG0000835	Prbd.g_01635	Syaj.g_01650
OG0000836	Prbd.g_01634	Syaj.g_01654
OG0000837	Prbd.g_01633	Syaj.g_01661
OG0000838	Prbd.g_01631	Syaj.g_01665
OG0000839	Prbd.g_01630	Syaj.g_01666
OG0000840	Prbd.g_01629	Syaj.g_01667
OG0000841	Prbd.g_01628	Syaj.g_01668
OG0000842	Prbd.g_01627	Syaj.g_01669
OG0000843	Prbd.g_01626	Syaj.g_01670
OG0000844	Prbd.g_01625	Syaj.g_01680
OG0000845	Prbd.g_01624	Syaj.g_01681
OG0000846	Prbd.g_01623	Syaj.g_01682
OG0000847	Prbd.g_01622	Syaj.g_01683
OG0000848	Prbd.g_01621	Syaj.g_01685
OG0000849	Prbd.g_01620	Syaj.g_01686
OG0000850	Prbd.g_01617	Syaj.g_01689
OG0000851	Prbd.g_01616	Syaj.g_01694
OG0000852	Prbd.g_01615	Syaj.g_01695
OG0000853	Prbd.g_01611	Syaj.g_01699
OG0000854	Prbd.g_01609	Syaj.g_01701
OG0000855	Prbd.g_01608	Syaj.g_01702
OG0000856	Prbd.g_01593	Syaj.g_01296
OG0000857	Prbd.g_01566	Syaj.g_01005
OG0000858	Prbd.g_01531	Syaj.g_01708
OG0000859	Prbd.g_01530	Syaj.g_01709
OG0000860	Prbd.g_01523	Syaj.g_01723
OG0000861	Prbd.g_01522	Syaj.g_01724
OG0000862	Prbd.g_01521	Syaj.g_01725
OG0000863	Prbd.g_01519	Syaj.g_01728
OG0000864	Prbd.g_01518	Syaj.g_01729
OG0000865	Prbd.g_01517	Syaj.g_01730
OG0000866	Prbd.g_01516	Syaj.g_01731
OG0000867	Prbd.g_01515	Syaj.g_01732
OG0000868	Prbd.g_01514	Syaj.g_01734
OG0000869	Prbd.g_01510	Syaj.g_01742
OG0000870	Prbd.g_01505	Syaj.g_01747
OG0000871	Prbd.g_01504	Syaj.g_01748
OG0000872	Prbd.g_01503	Syaj.g_01756
OG0000873	Prbd.g_01500	Syaj.g_01759
OG0000874	Prbd.g_01497	Syaj.g_01754
OG0000875	Prbd.g_01496	Syaj.g_01762
OG0000876	Prbd.g_01495	Syaj.g_02084
OG0000877	Prbd.g_01493	Syaj.g_01586
OG0000878	Prbd.g_01492	Syaj.g_01587
OG0000879	Prbd.g_01491	Syaj.g_01588
OG0000880	Prbd.g_01490	Syaj.g_01589
OG0000881	Prbd.g_01486	Syaj.g_01595
OG0000882	Prbd.g_01481	Syaj.g_01599
OG0000883	Prbd.g_01479	Syaj.g_01601
OG0000884	Prbd.g_01477	Syaj.g_01603
OG0000885	Prbd.g_01476	Syaj.g_01604
OG0000886	Prbd.g_01475	Syaj.g_01605
OG0000887	Prbd.g_01474	Syaj.g_01606
OG0000888	Prbd.g_01472	Syaj.g_01608
OG0000889	Prbd.g_01470	Syaj.g_01610
OG0000890	Prbd.g_01469	Syaj.g_01615
OG0000891	Prbd.g_01468	Syaj.g_01616
OG0000892	Prbd.g_01466	Syaj.g_01620
OG0000893	Prbd.g_01463	Syaj.g_02636
OG0000894	Prbd.g_01461	Syaj.g_02639
OG0000895	Prbd.g_01458	Syaj.g_02643
OG0000896	Prbd.g_01457	Syaj.g_02644
OG0000897	Prbd.g_01455	Syaj.g_02646
OG0000898	Prbd.g_01454	Syaj.g_02647
OG0000899	Prbd.g_01453	Syaj.g_02648
OG0000900	Prbd.g_01452	Syaj.g_02649
OG0000901	Prbd.g_01449	Syaj.g_02654
OG0000902	Prbd.g_01447	Syaj.g_02656
OG0000903	Prbd.g_01444	Syaj.g_02689
OG0000904	Prbd.g_01442	Syaj.g_02684
OG0000905	Prbd.g_01437	Syaj.g_02678
OG0000906	Prbd.g_01436	Syaj.g_02676
OG0000907	Prbd.g_01433	Syaj.g_02692
OG0000908	Prbd.g_01430	Syaj.g_02695
OG0000909	Prbd.g_01429	Syaj.g_02696
OG0000910	Prbd.g_01428	Syaj.g_02697
OG0000911	Prbd.g_01426	Syaj.g_02699
OG0000912	Prbd.g_01425	Syaj.g_02700
OG0000913	Prbd.g_01424	Syaj.g_02701
OG0000914	Prbd.g_01423	Syaj.g_02702
OG0000915	Prbd.g_01422	Syaj.g_02704
OG0000916	Prbd.g_01421	Syaj.g_02705
OG0000917	Prbd.g_01420	Syaj.g_02706
OG0000918	Prbd.g_01419	Syaj.g_02707
OG0000919	Prbd.g_01418	Syaj.g_02708
OG0000920	Prbd.g_01417	Syaj.g_02709
OG0000921	Prbd.g_01416	Syaj.g_02710
OG0000922	Prbd.g_01415	Syaj.g_02711
OG0000923	Prbd.g_01411	Syaj.g_02715
OG0000924	Prbd.g_01410	Syaj.g_02716
OG0000925	Prbd.g_01409	Syaj.g_02717
OG0000926	Prbd.g_01408	Syaj.g_02718
OG0000927	Prbd.g_01406	Syaj.g_02720
OG0000928	Prbd.g_01405	Syaj.g_02721
OG0000929	Prbd.g_01404	Syaj.g_02722
OG0000930	Prbd.g_01403	Syaj.g_02723
OG0000931	Prbd.g_01402	Syaj.g_02724
OG0000932	Prbd.g_01401	Syaj.g_02725
OG0000933	Prbd.g_01397	Syaj.g_02731
OG0000934	Prbd.g_01395	Syaj.g_02733
OG0000935	Prbd.g_01394	Syaj.g_02734
OG0000936	Prbd.g_01393	Syaj.g_02735
OG0000937	Prbd.g_01392	Syaj.g_02736
OG0000938	Prbd.g_01390	Syaj.g_02739
OG0000939	Prbd.g_01389	Syaj.g_02740
OG0000940	Prbd.g_01382	Syaj.g_02747
OG0000941	Prbd.g_01380	Syaj.g_02749
OG0000942	Prbd.g_01378	Syaj.g_02751
OG0000943	Prbd.g_01377	Syaj.g_02752
OG0000944	Prbd.g_01376	Syaj.g_02754
OG0000945	Prbd.g_01375	Syaj.g_02756
OG0000946	Prbd.g_01371	Syaj.g_02761
OG0000947	Prbd.g_01369	Syaj.g_02764
OG0000948	Prbd.g_01368	Syaj.g_02765
OG0000949	Prbd.g_01365	Syaj.g_02474
OG0000950	Prbd.g_01360	Syaj.g_02459
OG0000951	Prbd.g_01356	Syaj.g_02452
OG0000952	Prbd.g_01352	Syaj.g_02446
OG0000953	Prbd.g_01349	Syaj.g_02442
OG0000954	Prbd.g_01345	Syaj.g_02435
OG0000955	Prbd.g_01344	Syaj.g_02434
OG0000956	Prbd.g_01342	Syaj.g_02432
OG0000957	Prbd.g_01337	Syaj.g_02419
OG0000958	Prbd.g_01336	Syaj.g_02418
OG0000959	Prbd.g_01332	Syaj.g_02413
OG0000960	Prbd.g_01331	Syaj.g_02412
OG0000961	Prbd.g_01329	Syaj.g_02402
OG0000962	Prbd.g_01327	Syaj.g_02398
OG0000963	Prbd.g_01323	Syaj.g_02393
OG0000964	Prbd.g_01321	Syaj.g_02392
OG0000965	Prbd.g_01320	Syaj.g_02391
OG0000966	Prbd.g_01312	Syaj.g_02370
OG0000967	Prbd.g_01308	Syaj.g_02334
OG0000968	Prbd.g_01306	Syaj.g_02363
OG0000969	Prbd.g_01305	Syaj.g_02338
OG0000970	Prbd.g_01304	Syaj.g_02337
OG0000971	Prbd.g_01303	Syaj.g_02331
OG0000972	Prbd.g_01302	Syaj.g_02330
OG0000973	Prbd.g_01301	Syaj.g_02329
OG0000974	Prbd.g_01300	Syaj.g_02328
OG0000975	Prbd.g_01299	Syaj.g_02327
OG0000976	Prbd.g_01298	Syaj.g_02326
OG0000977	Prbd.g_01297	Syaj.g_02324
OG0000978	Prbd.g_01296	Syaj.g_02322
OG0000979	Prbd.g_01293	Syaj.g_02319
OG0000980	Prbd.g_01291	Syaj.g_02316
OG0000981	Prbd.g_01289	Syaj.g_02313
OG0000982	Prbd.g_01287	Syaj.g_02112
OG0000983	Prbd.g_01286	Syaj.g_02113
OG0000984	Prbd.g_01285	Syaj.g_02114
OG0000985	Prbd.g_01282	Syaj.g_02116
OG0000986	Prbd.g_01280	Syaj.g_02123
OG0000987	Prbd.g_01279	Syaj.g_02125
OG0000988	Prbd.g_01276	Syaj.g_02131
OG0000989	Prbd.g_01273	Syaj.g_02142
OG0000990	Prbd.g_01270	Syaj.g_02165
OG0000991	Prbd.g_01269	Syaj.g_02168
OG0000992	Prbd.g_01267	Syaj.g_02171
OG0000993	Prbd.g_01266	Syaj.g_02173
OG0000994	Prbd.g_01265	Syaj.g_02177
OG0000995	Prbd.g_01261	Syaj.g_02182
OG0000996	Prbd.g_01260	Syaj.g_02221
OG0000997	Prbd.g_01259	Syaj.g_02228
OG0000998	Prbd.g_01257	Syaj.g_02230
OG0000999	Prbd.g_01256	Syaj.g_02231
OG0001000	Prbd.g_01253	Syaj.g_02236
OG0001001	Prbd.g_01251	Syaj.g_02241
OG0001002	Prbd.g_01247	Syaj.g_02248
OG0001003	Prbd.g_01245	Syaj.g_02250
OG0001004	Prbd.g_01244	Syaj.g_02251
OG0001005	Prbd.g_01243	Syaj.g_02252
OG0001006	Prbd.g_01239	Syaj.g_02260
OG0001007	Prbd.g_01237	Syaj.g_02262
OG0001008	Prbd.g_00805	Syaj.g_01554
OG0001009	Prbd.g_01210	Syaj.g_02294
OG0001010	Prbd.g_01209	Syaj.g_02295
OG0001011	Prbd.g_01208	Syaj.g_02296
OG0001012	Prbd.g_01195	Syaj.g_02108
OG0001014	Prbd.g_01186	Syaj.g_02083
OG0001015	Prbd.g_01185	Syaj.g_02082
OG0001016	Prbd.g_01171	Syaj.g_01824
OG0001017	Prbd.g_01167	Syaj.g_01830
OG0001018	Prbd.g_01164	Syaj.g_01832
OG0001019	Prbd.g_01155	Syaj.g_01849
OG0001020	Prbd.g_01154	Syaj.g_01862
OG0001021	Prbd.g_01153	Syaj.g_01867
OG0001022	Prbd.g_01150	Syaj.g_01872
OG0001023	Prbd.g_01149	Syaj.g_01873
OG0001024	Prbd.g_01146	Syaj.g_01877
OG0001025	Prbd.g_01140	Syaj.g_01884
OG0001026	Prbd.g_01133	Syaj.g_01897
OG0001027	Prbd.g_01132	Syaj.g_01903
OG0001028	Prbd.g_01130	Syaj.g_01905
OG0001029	Prbd.g_01128	Syaj.g_01907
OG0001030	Prbd.g_01113	Syaj.g_01933
OG0001031	Prbd.g_01054	Syaj.g_02012
OG0001032	Prbd.g_01053	Syaj.g_02015
OG0001033	Prbd.g_01032	Syaj.g_02044
OG0001034	Prbd.g_01003	Syaj.g_02875
OG0001035	Prbd.g_00985	Syaj.g_02603
OG0001036	Prbd.g_00980	Syaj.g_02599
OG0001037	Prbd.g_00979	Syaj.g_02597
OG0001038	Prbd.g_00961	Syaj.g_02567
OG0001039	Prbd.g_00958	Syaj.g_02564
OG0001040	Prbd.g_00956	Syaj.g_02561
OG0001041	Prbd.g_00952	Syaj.g_02556
OG0001042	Prbd.g_00935	Syaj.g_02527
OG0001043	Prbd.g_00934	Syaj.g_02523
OG0001044	Prbd.g_00906	Syaj.g_02804
OG0001045	Prbd.g_00897	Syaj.g_02817
OG0001046	Prbd.g_00859	Syaj.g_00851
OG0001047	Prbd.g_00803	Syaj.g_01552
OG0001048	Prbd.g_00802	Syaj.g_01551
OG0001049	Prbd.g_00800	Syaj.g_01548
OG0001050	Prbd.g_00799	Syaj.g_01547
OG0001051	Prbd.g_00798	Syaj.g_01546
OG0001052	Prbd.g_00771	Syaj.g_01448
OG0001053	Prbd.g_00759	Syaj.g_00075
OG0001054	Prbd.g_00744	Syaj.g_00092
OG0001055	Prbd.g_00725	Syaj.g_00113
OG0001056	Prbd.g_00706	Syaj.g_00149
OG0001057	Prbd.g_00701	Syaj.g_00160
OG0001058	Prbd.g_00693	Syaj.g_00183
OG0001059	Prbd.g_00689	Syaj.g_00187
OG0001060	Prbd.g_00682	Syaj.g_00193
OG0001061	Prbd.g_00669	Syaj.g_00214
OG0001062	Prbd.g_00667	Syaj.g_00216
OG0001063	Prbd.g_00665	Syaj.g_00222
OG0001064	Prbd.g_00664	Syaj.g_00223
OG0001065	Prbd.g_00663	Syaj.g_00224
OG0001066	Prbd.g_00662	Syaj.g_00225
OG0001067	Prbd.g_00661	Syaj.g_00226
OG0001068	Prbd.g_00660	Syaj.g_00227
OG0001069	Prbd.g_00659	Syaj.g_00228
OG0001070	Prbd.g_00656	Syaj.g_00231
OG0001071	Prbd.g_00655	Syaj.g_00232
OG0001072	Prbd.g_00654	Syaj.g_00236
OG0001073	Prbd.g_00640	Syaj.g_00254
OG0001074	Prbd.g_00629	Syaj.g_01327
OG0001075	Prbd.g_00628	Syaj.g_01325
OG0001076	Prbd.g_00620	Syaj.g_01305
OG0001077	Prbd.g_00616	Syaj.g_01294
OG0001078	Prbd.g_00608	Syaj.g_01282
