Orthogroup	Prbd	Prai
OG0000544	Prbd.g_00734	Prai.g_00538
OG0000545	Prbd.g_00732	Prai.g_00540
OG0000546	Prbd.g_00729	Prai.g_00543
OG0000547	Prbd.g_00727	Prai.g_00544
OG0000548	Prbd.g_00726	Prai.g_00545
OG0000549	Prbd.g_00724	Prai.g_00547
OG0000550	Prbd.g_00719	Prai.g_00552
OG0000551	Prbd.g_00715	Prai.g_00555
OG0000552	Prbd.g_00714	Prai.g_00556
OG0000553	Prbd.g_00713	Prai.g_00557
OG0000554	Prbd.g_00708	Prai.g_00562
OG0000555	Prbd.g_00700	Prai.g_00570
OG0000556	Prbd.g_00698	Prai.g_00572
OG0000557	Prbd.g_00697	Prai.g_00573
OG0000558	Prbd.g_00695	Prai.g_00575
OG0000559	Prbd.g_00691	Prai.g_00579
OG0000560	Prbd.g_00688	Prai.g_00582
OG0000561	Prbd.g_00687	Prai.g_00583
OG0000562	Prbd.g_00686	Prai.g_00584
OG0000563	Prbd.g_00685	Prai.g_00585
OG0000564	Prbd.g_00684	Prai.g_00586
OG0000565	Prbd.g_00681	Prai.g_00589
OG0000566	Prbd.g_00679	Prai.g_00592
OG0000567	Prbd.g_00675	Prai.g_00596
OG0000568	Prbd.g_00674	Prai.g_00597
OG0000569	Prbd.g_00673	Prai.g_00598
OG0000570	Prbd.g_00672	Prai.g_00599
OG0000571	Prbd.g_00670	Prai.g_00601
OG0000572	Prbd.g_00657	Prai.g_00614
OG0000573	Prbd.g_00652	Prai.g_00620
OG0000574	Prbd.g_00651	Prai.g_00621
OG0000575	Prbd.g_00647	Prai.g_00625
OG0000576	Prbd.g_00645	Prai.g_00627
OG0000577	Prbd.g_00644	Prai.g_00628
OG0000578	Prbd.g_00643	Prai.g_00629
OG0000579	Prbd.g_00642	Prai.g_00630
OG0000580	Prbd.g_00641	Prai.g_00631
OG0000581	Prbd.g_00639	Prai.g_00633
OG0000582	Prbd.g_00636	Prai.g_00636
OG0000583	Prbd.g_00635	Prai.g_00637
OG0000584	Prbd.g_00634	Prai.g_00638
OG0000585	Prbd.g_00632	Prai.g_00640
OG0000586	Prbd.g_00631	Prai.g_00641
OG0000587	Prbd.g_00630	Prai.g_00642
OG0000588	Prbd.g_00626	Prai.g_00646
OG0000589	Prbd.g_00623	Prai.g_00650
OG0000590	Prbd.g_00622	Prai.g_00651
OG0000591	Prbd.g_00619	Prai.g_00654
OG0000592	Prbd.g_00618	Prai.g_00655
OG0000593	Prbd.g_00612	Prai.g_00661
OG0000594	Prbd.g_00611	Prai.g_00662
OG0000595	Prbd.g_00610	Prai.g_00663
OG0000596	Prbd.g_00606	Prai.g_00667
OG0000597	Prbd.g_00604	Prai.g_00669
OG0000598	Prbd.g_00603	Prai.g_00670
OG0000599	Prbd.g_00600	Prai.g_00673
OG0000600	Prbd.g_00599	Prai.g_00674
OG0000601	Prbd.g_00598	Prai.g_00675
OG0000602	Prbd.g_00596	Prai.g_00677
OG0000603	Prbd.g_00595	Prai.g_00678
OG0000604	Prbd.g_00594	Prai.g_00679
OG0000605	Prbd.g_00593	Prai.g_00680
OG0000606	Prbd.g_00590	Prai.g_00683
OG0000607	Prbd.g_00587	Prai.g_00686
OG0000608	Prbd.g_00586	Prai.g_00687
OG0000609	Prbd.g_00585	Prai.g_00688
OG0000610	Prbd.g_00580	Prai.g_00693
OG0000611	Prbd.g_00577	Prai.g_00696
OG0000612	Prbd.g_00576	Prai.g_00697
OG0000613	Prbd.g_00571	Prai.g_00702
OG0000614	Prbd.g_00552	Prai.g_00721
OG0000615	Prbd.g_00544	Prai.g_00729
OG0000616	Prbd.g_00540	Prai.g_00732
OG0000617	Prbd.g_00013	Prai.g_00754
OG0000618	Prbd.g_00014	Prai.g_00755
OG0000619	Prbd.g_00015	Prai.g_00756
OG0000620	Prbd.g_00018	Prai.g_00759
OG0000621	Prbd.g_00019	Prai.g_00760
OG0000622	Prbd.g_00020	Prai.g_00761
OG0000623	Prbd.g_00021	Prai.g_00762
OG0000624	Prbd.g_00022	Prai.g_00763
OG0000625	Prbd.g_00023	Prai.g_00764
OG0000626	Prbd.g_00024	Prai.g_00765
OG0000627	Prbd.g_00025	Prai.g_00766
OG0000628	Prbd.g_00026	Prai.g_00767
OG0000629	Prbd.g_00027	Prai.g_00768
OG0000630	Prbd.g_00030	Prai.g_00771
OG0000631	Prbd.g_00093	Prai.g_00857
OG0000632	Prbd.g_00094	Prai.g_00856
OG0000633	Prbd.g_00095	Prai.g_00855
OG0000634	Prbd.g_00098	Prai.g_00852
OG0000635	Prbd.g_00099	Prai.g_00851
OG0000636	Prbd.g_00101	Prai.g_00849
OG0000637	Prbd.g_00103	Prai.g_00847
OG0000638	Prbd.g_00104	Prai.g_00846
OG0000639	Prbd.g_00105	Prai.g_00845
OG0000640	Prbd.g_00106	Prai.g_00844
OG0000641	Prbd.g_00110	Prai.g_00839
OG0000642	Prbd.g_00111	Prai.g_00838
OG0000643	Prbd.g_00112	Prai.g_00837
OG0000644	Prbd.g_00113	Prai.g_00836
OG0000645	Prbd.g_00114	Prai.g_00835
OG0000646	Prbd.g_00116	Prai.g_00833
OG0000647	Prbd.g_00117	Prai.g_00832
OG0000648	Prbd.g_00119	Prai.g_00830
OG0000649	Prbd.g_00120	Prai.g_00829
OG0000650	Prbd.g_00121	Prai.g_00828
OG0000651	Prbd.g_00122	Prai.g_00827
OG0000652	Prbd.g_00123	Prai.g_00826
OG0000653	Prbd.g_00125	Prai.g_00824
OG0000654	Prbd.g_00126	Prai.g_00823
OG0000655	Prbd.g_00127	Prai.g_00822
OG0000656	Prbd.g_00130	Prai.g_00819
OG0000657	Prbd.g_00138	Prai.g_00811
OG0000658	Prbd.g_00139	Prai.g_00810
OG0000659	Prbd.g_00140	Prai.g_00809
OG0000660	Prbd.g_00144	Prai.g_00805
OG0000661	Prbd.g_00146	Prai.g_00803
OG0000662	Prbd.g_00148	Prai.g_00801
OG0000663	Prbd.g_00150	Prai.g_00799
OG0000664	Prbd.g_00151	Prai.g_00798
OG0000665	Prbd.g_00155	Prai.g_00794
OG0000666	Prbd.g_00156	Prai.g_00793
OG0000667	Prbd.g_00160	Prai.g_00789
OG0000668	Prbd.g_00190	Prai.g_01060
OG0000669	Prbd.g_00197	Prai.g_01054
OG0000670	Prbd.g_00199	Prai.g_01052
OG0000671	Prbd.g_00201	Prai.g_01050
OG0000672	Prbd.g_00204	Prai.g_01048
OG0000673	Prbd.g_00207	Prai.g_01045
OG0000674	Prbd.g_00209	Prai.g_01043
OG0000675	Prbd.g_00210	Prai.g_01042
OG0000676	Prbd.g_00212	Prai.g_01040
OG0000677	Prbd.g_00213	Prai.g_01039
OG0000678	Prbd.g_00215	Prai.g_01037
OG0000679	Prbd.g_00219	Prai.g_01033
OG0000680	Prbd.g_00220	Prai.g_01032
OG0000681	Prbd.g_00222	Prai.g_01030
OG0000682	Prbd.g_00223	Prai.g_01029
OG0000683	Prbd.g_00224	Prai.g_01028
OG0000684	Prbd.g_00226	Prai.g_01027
OG0000685	Prbd.g_00228	Prai.g_01025
OG0000686	Prbd.g_00229	Prai.g_01024
OG0000687	Prbd.g_00230	Prai.g_01023
OG0000688	Prbd.g_00233	Prai.g_01020
OG0000689	Prbd.g_00234	Prai.g_01019
OG0000690	Prbd.g_00235	Prai.g_01018
OG0000691	Prbd.g_00236	Prai.g_01017
OG0000692	Prbd.g_00238	Prai.g_01015
OG0000693	Prbd.g_00239	Prai.g_01014
OG0000694	Prbd.g_00240	Prai.g_01013
OG0000695	Prbd.g_00242	Prai.g_01011
OG0000696	Prbd.g_00243	Prai.g_01010
OG0000697	Prbd.g_00244	Prai.g_01009
OG0000698	Prbd.g_00247	Prai.g_01006
OG0000699	Prbd.g_00248	Prai.g_01005
OG0000700	Prbd.g_00249	Prai.g_01004
OG0000701	Prbd.g_00250	Prai.g_01003
OG0000702	Prbd.g_00252	Prai.g_01001
OG0000703	Prbd.g_00253	Prai.g_01000
OG0000704	Prbd.g_00254	Prai.g_00999
OG0000705	Prbd.g_00258	Prai.g_00995
OG0000706	Prbd.g_00259	Prai.g_00994
OG0000707	Prbd.g_00260	Prai.g_00993
OG0000708	Prbd.g_00261	Prai.g_00992
OG0000709	Prbd.g_00265	Prai.g_00988
OG0000710	Prbd.g_00268	Prai.g_00985
OG0000711	Prbd.g_00285	Prai.g_00968
OG0000712	Prbd.g_00287	Prai.g_00966
OG0000713	Prbd.g_00288	Prai.g_00965
OG0000714	Prbd.g_00289	Prai.g_00964
OG0000715	Prbd.g_00291	Prai.g_00962
OG0000716	Prbd.g_00293	Prai.g_00960
OG0000717	Prbd.g_00294	Prai.g_00959
OG0000718	Prbd.g_00309	Prai.g_00948
OG0000719	Prbd.g_00311	Prai.g_00946
OG0000720	Prbd.g_00320	Prai.g_00938
OG0000721	Prbd.g_00322	Prai.g_00936
OG0000722	Prbd.g_00323	Prai.g_00935
OG0000723	Prbd.g_00326	Prai.g_00932
OG0000724	Prbd.g_00335	Prai.g_00923
OG0000725	Prbd.g_00341	Prai.g_00917
OG0000726	Prbd.g_00342	Prai.g_00916
OG0000727	Prbd.g_00343	Prai.g_00915
OG0000728	Prbd.g_00345	Prai.g_00913
OG0000729	Prbd.g_00391	Prai.g_01109
OG0000730	Prbd.g_00395	Prai.g_01113
OG0000731	Prbd.g_00399	Prai.g_01117
OG0000732	Prbd.g_00408	Prai.g_01126
OG0000733	Prbd.g_00428	Prai.g_01144
OG0000734	Prbd.g_00453	Prai.g_01157
OG0000735	Prbd.g_00455	Prai.g_01159
OG0000736	Prbd.g_00456	Prai.g_01160
OG0000737	Prbd.g_00457	Prai.g_01161
OG0000738	Prbd.g_00461	Prai.g_01165
OG0000739	Prbd.g_00462	Prai.g_01166
OG0000740	Prbd.g_00463	Prai.g_01167
OG0000741	Prbd.g_00464	Prai.g_01168
OG0000742	Prbd.g_00467	Prai.g_01170
OG0000743	Prbd.g_00469	Prai.g_01172
OG0000744	Prbd.g_00470	Prai.g_01173
OG0000745	Prbd.g_00471	Prai.g_01174
OG0000746	Prbd.g_00473	Prai.g_01176
OG0000747	Prbd.g_00474	Prai.g_01177
OG0000748	Prbd.g_00477	Prai.g_01180
OG0000749	Prbd.g_00478	Prai.g_01181
OG0000750	Prbd.g_00479	Prai.g_01182
OG0000751	Prbd.g_00481	Prai.g_01184
OG0000752	Prbd.g_00483	Prai.g_01186
OG0000753	Prbd.g_00486	Prai.g_01189
OG0000754	Prbd.g_00489	Prai.g_01192
OG0000755	Prbd.g_00492	Prai.g_01196
OG0000756	Prbd.g_00493	Prai.g_01197
OG0000757	Prbd.g_00499	Prai.g_01204
OG0000758	Prbd.g_00500	Prai.g_01205
OG0000759	Prbd.g_00501	Prai.g_01206
OG0000760	Prbd.g_00502	Prai.g_01207
OG0000761	Prbd.g_00503	Prai.g_01208
OG0000762	Prbd.g_00504	Prai.g_01209
OG0000763	Prbd.g_00506	Prai.g_01211
OG0000764	Prbd.g_00507	Prai.g_01212
OG0000765	Prbd.g_00516	Prai.g_01221
OG0000766	Prbd.g_00517	Prai.g_01222
OG0000767	Prbd.g_00519	Prai.g_01224
OG0000768	Prbd.g_00520	Prai.g_01225
OG0000769	Prbd.g_00522	Prai.g_01227
OG0000770	Prbd.g_00524	Prai.g_01229
OG0000771	Prbd.g_01921	Prai.g_01238
OG0000772	Prbd.g_01858	Prai.g_01310
OG0000773	Prbd.g_01810	Prai.g_01325
OG0000774	Prbd.g_01808	Prai.g_01327
OG0000775	Prbd.g_01806	Prai.g_01330
OG0000776	Prbd.g_01805	Prai.g_01331
OG0000777	Prbd.g_01804	Prai.g_01332
OG0000778	Prbd.g_01803	Prai.g_01333
OG0000779	Prbd.g_01799	Prai.g_01337
OG0000780	Prbd.g_01798	Prai.g_01338
OG0000781	Prbd.g_01795	Prai.g_01341
OG0000782	Prbd.g_01794	Prai.g_01342
OG0000783	Prbd.g_01793	Prai.g_01343
OG0000784	Prbd.g_01792	Prai.g_01344
OG0000785	Prbd.g_01790	Prai.g_01346
OG0000786	Prbd.g_01788	Prai.g_01348
OG0000787	Prbd.g_01787	Prai.g_01349
OG0000788	Prbd.g_01777	Prai.g_01358
OG0000789	Prbd.g_01774	Prai.g_01360
OG0000790	Prbd.g_01759	Prai.g_01375
OG0000791	Prbd.g_01757	Prai.g_01377
OG0000792	Prbd.g_01756	Prai.g_01378
OG0000793	Prbd.g_01753	Prai.g_01381
OG0000794	Prbd.g_01752	Prai.g_01382
OG0000795	Prbd.g_01751	Prai.g_01383
OG0000796	Prbd.g_01747	Prai.g_01387
OG0000797	Prbd.g_01746	Prai.g_01388
OG0000799	Prbd.g_01707	Prai.g_01445
OG0000800	Prbd.g_01706	Prai.g_01446
OG0000801	Prbd.g_01705	Prai.g_01447
OG0000802	Prbd.g_01703	Prai.g_01449
OG0000803	Prbd.g_01701	Prai.g_01451
OG0000804	Prbd.g_01700	Prai.g_01452
OG0000805	Prbd.g_01698	Prai.g_01454
OG0000806	Prbd.g_01696	Prai.g_01456
OG0000807	Prbd.g_01695	Prai.g_01457
OG0000808	Prbd.g_01694	Prai.g_01458
OG0000809	Prbd.g_01691	Prai.g_01461
OG0000810	Prbd.g_01690	Prai.g_01462
OG0000811	Prbd.g_01686	Prai.g_01466
OG0000812	Prbd.g_01684	Prai.g_01468
OG0000813	Prbd.g_01683	Prai.g_01469
OG0000814	Prbd.g_01681	Prai.g_01471
OG0000815	Prbd.g_01680	Prai.g_01472
OG0000816	Prbd.g_01678	Prai.g_01474
OG0000817	Prbd.g_01677	Prai.g_01475
OG0000818	Prbd.g_01672	Prai.g_01480
OG0000819	Prbd.g_01671	Prai.g_01481
OG0000820	Prbd.g_01670	Prai.g_01482
OG0000821	Prbd.g_01666	Prai.g_01485
OG0000822	Prbd.g_01665	Prai.g_01486
OG0000823	Prbd.g_01664	Prai.g_01487
OG0000824	Prbd.g_01661	Prai.g_01490
OG0000825	Prbd.g_01660	Prai.g_01491
OG0000826	Prbd.g_01659	Prai.g_01492
OG0000827	Prbd.g_01658	Prai.g_01493
OG0000828	Prbd.g_01655	Prai.g_01496
OG0000829	Prbd.g_01654	Prai.g_01497
OG0000830	Prbd.g_01653	Prai.g_01498
OG0000831	Prbd.g_01651	Prai.g_01500
OG0000832	Prbd.g_01645	Prai.g_01505
OG0000833	Prbd.g_01637	Prai.g_01514
OG0000834	Prbd.g_01636	Prai.g_01515
OG0000835	Prbd.g_01635	Prai.g_01516
OG0000836	Prbd.g_01634	Prai.g_01517
OG0000837	Prbd.g_01633	Prai.g_01518
OG0000838	Prbd.g_01631	Prai.g_01520
OG0000839	Prbd.g_01630	Prai.g_01521
OG0000840	Prbd.g_01629	Prai.g_01522
OG0000841	Prbd.g_01628	Prai.g_01523
OG0000842	Prbd.g_01627	Prai.g_01524
OG0000843	Prbd.g_01626	Prai.g_01525
OG0000844	Prbd.g_01625	Prai.g_01526
OG0000845	Prbd.g_01624	Prai.g_01527
OG0000846	Prbd.g_01623	Prai.g_01528
OG0000847	Prbd.g_01622	Prai.g_01529
OG0000848	Prbd.g_01621	Prai.g_01530
OG0000849	Prbd.g_01620	Prai.g_01531
OG0000850	Prbd.g_01617	Prai.g_01533
OG0000851	Prbd.g_01616	Prai.g_01534
OG0000852	Prbd.g_01615	Prai.g_01535
OG0000853	Prbd.g_01611	Prai.g_01539
OG0000854	Prbd.g_01609	Prai.g_01541
OG0000855	Prbd.g_01608	Prai.g_01542
OG0000856	Prbd.g_01593	Prai.g_01558
OG0000857	Prbd.g_01566	Prai.g_01597
OG0000858	Prbd.g_01531	Prai.g_01632
OG0000859	Prbd.g_01530	Prai.g_01633
OG0000860	Prbd.g_01523	Prai.g_01640
OG0000861	Prbd.g_01522	Prai.g_01641
OG0000862	Prbd.g_01521	Prai.g_01642
OG0000863	Prbd.g_01519	Prai.g_01644
OG0000864	Prbd.g_01518	Prai.g_01645
OG0000865	Prbd.g_01517	Prai.g_01646
OG0000866	Prbd.g_01516	Prai.g_01647
OG0000867	Prbd.g_01515	Prai.g_01648
OG0000868	Prbd.g_01514	Prai.g_01649
OG0000869	Prbd.g_01510	Prai.g_01653
OG0000870	Prbd.g_01505	Prai.g_01658
OG0000871	Prbd.g_01504	Prai.g_01659
OG0000872	Prbd.g_01503	Prai.g_01660
OG0000873	Prbd.g_01500	Prai.g_01663
OG0000874	Prbd.g_01497	Prai.g_01666
OG0000875	Prbd.g_01496	Prai.g_01667
OG0000876	Prbd.g_01495	Prai.g_01668
OG0000877	Prbd.g_01493	Prai.g_01670
OG0000878	Prbd.g_01492	Prai.g_01671
OG0000879	Prbd.g_01491	Prai.g_01672
OG0000880	Prbd.g_01490	Prai.g_01673
OG0000881	Prbd.g_01486	Prai.g_01677
OG0000882	Prbd.g_01481	Prai.g_01682
OG0000883	Prbd.g_01479	Prai.g_01683
OG0000884	Prbd.g_01477	Prai.g_01685
OG0000885	Prbd.g_01476	Prai.g_01686
OG0000886	Prbd.g_01475	Prai.g_01687
OG0000887	Prbd.g_01474	Prai.g_01688
OG0000888	Prbd.g_01472	Prai.g_01690
OG0000889	Prbd.g_01470	Prai.g_01692
OG0000890	Prbd.g_01469	Prai.g_01693
OG0000891	Prbd.g_01468	Prai.g_01694
OG0000892	Prbd.g_01466	Prai.g_01696
OG0000893	Prbd.g_01463	Prai.g_01701
OG0000894	Prbd.g_01461	Prai.g_01703
OG0000895	Prbd.g_01458	Prai.g_01706
OG0000896	Prbd.g_01457	Prai.g_01707
OG0000897	Prbd.g_01455	Prai.g_01709
OG0000898	Prbd.g_01454	Prai.g_01710
OG0000899	Prbd.g_01453	Prai.g_01711
OG0000900	Prbd.g_01452	Prai.g_01712
OG0000901	Prbd.g_01449	Prai.g_01715
OG0000902	Prbd.g_01447	Prai.g_01717
OG0000903	Prbd.g_01444	Prai.g_01720
OG0000904	Prbd.g_01442	Prai.g_01722
OG0000905	Prbd.g_01437	Prai.g_01727
OG0000906	Prbd.g_01436	Prai.g_01728
OG0000907	Prbd.g_01433	Prai.g_01734
OG0000908	Prbd.g_01430	Prai.g_01737
OG0000909	Prbd.g_01429	Prai.g_01738
OG0000910	Prbd.g_01428	Prai.g_01739
OG0000911	Prbd.g_01426	Prai.g_01741
OG0000912	Prbd.g_01425	Prai.g_01742
OG0000913	Prbd.g_01424	Prai.g_01743
OG0000914	Prbd.g_01423	Prai.g_01744
OG0000915	Prbd.g_01422	Prai.g_01746
OG0000916	Prbd.g_01421	Prai.g_01747
OG0000917	Prbd.g_01420	Prai.g_01748
OG0000918	Prbd.g_01419	Prai.g_01749
OG0000919	Prbd.g_01418	Prai.g_01750
OG0000920	Prbd.g_01417	Prai.g_01751
OG0000921	Prbd.g_01416	Prai.g_01752
OG0000922	Prbd.g_01415	Prai.g_01753
OG0000923	Prbd.g_01411	Prai.g_01757
OG0000924	Prbd.g_01410	Prai.g_01758
OG0000925	Prbd.g_01409	Prai.g_01759
OG0000926	Prbd.g_01408	Prai.g_01760
OG0000927	Prbd.g_01406	Prai.g_01762
OG0000928	Prbd.g_01405	Prai.g_01763
OG0000929	Prbd.g_01404	Prai.g_01764
OG0000930	Prbd.g_01403	Prai.g_01765
OG0000931	Prbd.g_01402	Prai.g_01766
OG0000932	Prbd.g_01401	Prai.g_01767
OG0000933	Prbd.g_01397	Prai.g_01776
OG0000934	Prbd.g_01395	Prai.g_01778
OG0000935	Prbd.g_01394	Prai.g_01779
OG0000936	Prbd.g_01393	Prai.g_01780
OG0000937	Prbd.g_01392	Prai.g_01781
OG0000938	Prbd.g_01390	Prai.g_01783
OG0000939	Prbd.g_01389	Prai.g_01784
OG0000940	Prbd.g_01382	Prai.g_01791
OG0000941	Prbd.g_01380	Prai.g_01793
OG0000942	Prbd.g_01378	Prai.g_01795
OG0000943	Prbd.g_01377	Prai.g_01796
OG0000944	Prbd.g_01376	Prai.g_01797
OG0000945	Prbd.g_01375	Prai.g_01798
OG0000946	Prbd.g_01371	Prai.g_01802
OG0000947	Prbd.g_01369	Prai.g_01804
OG0000948	Prbd.g_01368	Prai.g_01805
OG0000949	Prbd.g_01365	Prai.g_01808
OG0000950	Prbd.g_01360	Prai.g_01813
OG0000951	Prbd.g_01356	Prai.g_01817
OG0000952	Prbd.g_01352	Prai.g_01821
OG0000953	Prbd.g_01349	Prai.g_01824
OG0000954	Prbd.g_01345	Prai.g_01828
OG0000955	Prbd.g_01344	Prai.g_01829
OG0000956	Prbd.g_01342	Prai.g_01831
OG0000957	Prbd.g_01337	Prai.g_01836
OG0000958	Prbd.g_01336	Prai.g_01837
OG0000959	Prbd.g_01332	Prai.g_01841
OG0000960	Prbd.g_01331	Prai.g_01842
OG0000961	Prbd.g_01329	Prai.g_01844
OG0000962	Prbd.g_01327	Prai.g_01846
OG0000963	Prbd.g_01323	Prai.g_01850
OG0000964	Prbd.g_01321	Prai.g_01851
OG0000965	Prbd.g_01320	Prai.g_01852
OG0000966	Prbd.g_01312	Prai.g_01861
OG0000967	Prbd.g_01308	Prai.g_01865
OG0000968	Prbd.g_01306	Prai.g_01867
OG0000969	Prbd.g_01305	Prai.g_01868
OG0000970	Prbd.g_01304	Prai.g_01869
OG0000971	Prbd.g_01303	Prai.g_01870
OG0000972	Prbd.g_01302	Prai.g_01871
OG0000973	Prbd.g_01301	Prai.g_01872
OG0000974	Prbd.g_01300	Prai.g_01873
OG0000975	Prbd.g_01299	Prai.g_01874
OG0000976	Prbd.g_01298	Prai.g_01875
OG0000977	Prbd.g_01297	Prai.g_01876
OG0000978	Prbd.g_01296	Prai.g_01877
OG0000979	Prbd.g_01293	Prai.g_01880
OG0000980	Prbd.g_01291	Prai.g_01882
OG0000981	Prbd.g_01289	Prai.g_01884
OG0000982	Prbd.g_01287	Prai.g_01886
OG0000983	Prbd.g_01286	Prai.g_01887
OG0000984	Prbd.g_01285	Prai.g_01888
OG0000985	Prbd.g_01282	Prai.g_01891
OG0000986	Prbd.g_01280	Prai.g_01893
OG0000987	Prbd.g_01279	Prai.g_01894
OG0000988	Prbd.g_01276	Prai.g_01897
OG0000989	Prbd.g_01273	Prai.g_01900
OG0000990	Prbd.g_01270	Prai.g_01903
OG0000991	Prbd.g_01269	Prai.g_01904
OG0000992	Prbd.g_01267	Prai.g_01906
OG0000993	Prbd.g_01266	Prai.g_01907
OG0000994	Prbd.g_01265	Prai.g_01908
OG0000995	Prbd.g_01261	Prai.g_01912
OG0000996	Prbd.g_01260	Prai.g_01913
OG0000997	Prbd.g_01259	Prai.g_01914
OG0000998	Prbd.g_01257	Prai.g_01916
OG0000999	Prbd.g_01256	Prai.g_01917
OG0001000	Prbd.g_01253	Prai.g_01920
OG0001001	Prbd.g_01251	Prai.g_01922
OG0001002	Prbd.g_01247	Prai.g_01926
OG0001003	Prbd.g_01245	Prai.g_01928
OG0001004	Prbd.g_01244	Prai.g_01929
OG0001005	Prbd.g_01243	Prai.g_01930
OG0001006	Prbd.g_01239	Prai.g_01934
OG0001007	Prbd.g_01237	Prai.g_01936
OG0001008	Prbd.g_00805	Prai.g_00468
OG0001009	Prbd.g_01210	Prai.g_00027
OG0001010	Prbd.g_01209	Prai.g_00028
OG0001011	Prbd.g_01208	Prai.g_00029
OG0001012	Prbd.g_01195	Prai.g_00050
OG0001013	Prbd.g_01189	Prai.g_00055
OG0001014	Prbd.g_01186	Prai.g_00058
OG0001015	Prbd.g_01185	Prai.g_00059
OG0001016	Prbd.g_01171	Prai.g_00073
OG0001017	Prbd.g_01167	Prai.g_00077
OG0001018	Prbd.g_01164	Prai.g_00080
OG0001019	Prbd.g_01155	Prai.g_00089
OG0001020	Prbd.g_01154	Prai.g_00090
OG0001021	Prbd.g_01153	Prai.g_00091
OG0001022	Prbd.g_01150	Prai.g_00094
OG0001023	Prbd.g_01149	Prai.g_00095
OG0001024	Prbd.g_01146	Prai.g_00098
OG0001025	Prbd.g_01140	Prai.g_00104
OG0001026	Prbd.g_01133	Prai.g_00111
OG0001027	Prbd.g_01132	Prai.g_00112
OG0001028	Prbd.g_01130	Prai.g_00114
OG0001029	Prbd.g_01128	Prai.g_00115
OG0001030	Prbd.g_01113	Prai.g_00130
OG0001031	Prbd.g_01054	Prai.g_00197
OG0001032	Prbd.g_01053	Prai.g_00198
OG0001033	Prbd.g_01032	Prai.g_00219
OG0001034	Prbd.g_01003	Prai.g_00247
OG0001035	Prbd.g_00985	Prai.g_00267
OG0001036	Prbd.g_00980	Prai.g_00272
OG0001037	Prbd.g_00979	Prai.g_00273
OG0001038	Prbd.g_00961	Prai.g_00291
OG0001039	Prbd.g_00958	Prai.g_00294
OG0001040	Prbd.g_00956	Prai.g_00296
OG0001041	Prbd.g_00952	Prai.g_00300
OG0001042	Prbd.g_00935	Prai.g_00317
OG0001043	Prbd.g_00934	Prai.g_00318
OG0001045	Prbd.g_00897	Prai.g_00355
OG0001046	Prbd.g_00859	Prai.g_00390
OG0001047	Prbd.g_00803	Prai.g_00470
OG0001048	Prbd.g_00802	Prai.g_00471
OG0001049	Prbd.g_00800	Prai.g_00473
OG0001050	Prbd.g_00799	Prai.g_00474
OG0001051	Prbd.g_00798	Prai.g_00475
OG0001052	Prbd.g_00771	Prai.g_00501
OG0001053	Prbd.g_00759	Prai.g_00513
OG0001054	Prbd.g_00744	Prai.g_00528
OG0001055	Prbd.g_00725	Prai.g_00546
OG0001056	Prbd.g_00706	Prai.g_00564
OG0001057	Prbd.g_00701	Prai.g_00569
OG0001058	Prbd.g_00693	Prai.g_00577
OG0001059	Prbd.g_00689	Prai.g_00581
OG0001060	Prbd.g_00682	Prai.g_00588
OG0001061	Prbd.g_00669	Prai.g_00602
OG0001062	Prbd.g_00667	Prai.g_00604
OG0001063	Prbd.g_00665	Prai.g_00606
OG0001064	Prbd.g_00664	Prai.g_00607
OG0001065	Prbd.g_00663	Prai.g_00608
OG0001066	Prbd.g_00662	Prai.g_00609
OG0001067	Prbd.g_00661	Prai.g_00610
OG0001068	Prbd.g_00660	Prai.g_00611
OG0001069	Prbd.g_00659	Prai.g_00612
OG0001070	Prbd.g_00656	Prai.g_00615
OG0001071	Prbd.g_00655	Prai.g_00616
OG0001072	Prbd.g_00654	Prai.g_00618
OG0001073	Prbd.g_00640	Prai.g_00632
OG0001074	Prbd.g_00629	Prai.g_00643
OG0001075	Prbd.g_00628	Prai.g_00644
OG0001076	Prbd.g_00620	Prai.g_00653
OG0001077	Prbd.g_00616	Prai.g_00657
OG0001078	Prbd.g_00608	Prai.g_00665
OG0001079	Prbd.g_00597	Prai.g_00676
OG0001080	Prbd.g_00591	Prai.g_00682
OG0001081	Prbd.g_00589	Prai.g_00684
OG0001082	Prbd.g_00588	Prai.g_00685
OG0001083	Prbd.g_00583	Prai.g_00690
OG0001084	Prbd.g_00582	Prai.g_00691
OG0001085	Prbd.g_00574	Prai.g_00699
OG0001086	Prbd.g_00573	Prai.g_00700
OG0001087	Prbd.g_00556	Prai.g_00717
OG0001088	Prbd.g_00555	Prai.g_00718
OG0001089	Prbd.g_00547	Prai.g_00726
OG0001090	Prbd.g_00008	Prai.g_00749
OG0001091	Prbd.g_00010	Prai.g_00751
OG0001092	Prbd.g_00011	Prai.g_00752
OG0001093	Prbd.g_00016	Prai.g_00757
OG0001094	Prbd.g_00096	Prai.g_00854
OG0001095	Prbd.g_00115	Prai.g_00834
OG0001096	Prbd.g_00128	Prai.g_00821
OG0001097	Prbd.g_00147	Prai.g_00802
OG0001098	Prbd.g_00162	Prai.g_00787
OG0001099	Prbd.g_00194	Prai.g_01057
OG0001100	Prbd.g_00198	Prai.g_01053
OG0001101	Prbd.g_00200	Prai.g_01051
OG0001102	Prbd.g_00203	Prai.g_01049
OG0001103	Prbd.g_00205	Prai.g_01047
OG0001104	Prbd.g_00227	Prai.g_01026
