Orthogroup	Prbd	Praw
OG0000541	Prbd.g_00739	Praw.g_00645
OG0000542	Prbd.g_00737	Praw.g_00643
OG0000543	Prbd.g_00735	Praw.g_00641
OG0000544	Prbd.g_00734	Praw.g_00640
OG0000545	Prbd.g_00732	Praw.g_00638
OG0000546	Prbd.g_00729	Praw.g_00635
OG0000547	Prbd.g_00727	Praw.g_00633
OG0000548	Prbd.g_00726	Praw.g_00632
OG0000549	Prbd.g_00724	Praw.g_00630
OG0000550	Prbd.g_00719	Praw.g_00625
OG0000551	Prbd.g_00715	Praw.g_00621
OG0000552	Prbd.g_00714	Praw.g_00620
OG0000553	Prbd.g_00713	Praw.g_00619
OG0000554	Prbd.g_00708	Praw.g_00614
OG0000555	Prbd.g_00700	Praw.g_00606
OG0000556	Prbd.g_00698	Praw.g_00604
OG0000557	Prbd.g_00697	Praw.g_00603
OG0000558	Prbd.g_00695	Praw.g_00601
OG0000559	Prbd.g_00691	Praw.g_00597
OG0000560	Prbd.g_00688	Praw.g_00594
OG0000561	Prbd.g_00687	Praw.g_00593
OG0000562	Prbd.g_00686	Praw.g_00592
OG0000563	Prbd.g_00685	Praw.g_00591
OG0000564	Prbd.g_00684	Praw.g_00590
OG0000565	Prbd.g_00681	Praw.g_00587
OG0000566	Prbd.g_00679	Praw.g_00585
OG0000567	Prbd.g_00675	Praw.g_00581
OG0000568	Prbd.g_00674	Praw.g_00580
OG0000569	Prbd.g_00673	Praw.g_00579
OG0000570	Prbd.g_00672	Praw.g_00578
OG0000571	Prbd.g_00670	Praw.g_00576
OG0000572	Prbd.g_00657	Praw.g_01933
OG0000573	Prbd.g_00652	Praw.g_01938
OG0000574	Prbd.g_00651	Praw.g_01939
OG0000575	Prbd.g_00647	Praw.g_01943
OG0000576	Prbd.g_00645	Praw.g_01945
OG0000577	Prbd.g_00644	Praw.g_01946
OG0000578	Prbd.g_00643	Praw.g_01947
OG0000579	Prbd.g_00642	Praw.g_01948
OG0000580	Prbd.g_00641	Praw.g_01949
OG0000581	Prbd.g_00639	Praw.g_00141
OG0000582	Prbd.g_00636	Praw.g_00144
OG0000583	Prbd.g_00635	Praw.g_00145
OG0000584	Prbd.g_00634	Praw.g_00146
OG0000585	Prbd.g_00632	Praw.g_00148
OG0000586	Prbd.g_00631	Praw.g_00149
OG0000587	Prbd.g_00630	Praw.g_00150
OG0000588	Prbd.g_00626	Praw.g_00154
OG0000589	Prbd.g_00623	Praw.g_00157
OG0000590	Prbd.g_00622	Praw.g_00158
OG0000591	Prbd.g_00619	Praw.g_00161
OG0000592	Prbd.g_00618	Praw.g_00162
OG0000593	Prbd.g_00612	Praw.g_00168
OG0000594	Prbd.g_00611	Praw.g_00169
OG0000595	Prbd.g_00610	Praw.g_01888
OG0000596	Prbd.g_00606	Praw.g_01884
OG0000597	Prbd.g_00604	Praw.g_01882
OG0000598	Prbd.g_00603	Praw.g_01881
OG0000599	Prbd.g_00600	Praw.g_01878
OG0000600	Prbd.g_00599	Praw.g_01877
OG0000601	Prbd.g_00598	Praw.g_01876
OG0000602	Prbd.g_00596	Praw.g_01874
OG0000603	Prbd.g_00595	Praw.g_01873
OG0000604	Prbd.g_00594	Praw.g_01872
OG0000605	Prbd.g_00593	Praw.g_01871
OG0000606	Prbd.g_00590	Praw.g_01868
OG0000607	Prbd.g_00587	Praw.g_01865
OG0000608	Prbd.g_00586	Praw.g_01864
OG0000609	Prbd.g_00585	Praw.g_01863
OG0000610	Prbd.g_00580	Praw.g_01858
OG0000611	Prbd.g_00577	Praw.g_01855
OG0000612	Prbd.g_00576	Praw.g_01854
OG0000613	Prbd.g_00571	Praw.g_01849
OG0000614	Prbd.g_00552	Praw.g_01830
OG0000615	Prbd.g_00544	Praw.g_01822
OG0000616	Prbd.g_00540	Praw.g_01818
OG0000617	Prbd.g_00013	Praw.g_01803
OG0000618	Prbd.g_00014	Praw.g_01802
OG0000619	Prbd.g_00015	Praw.g_01801
OG0000620	Prbd.g_00018	Praw.g_01798
OG0000621	Prbd.g_00019	Praw.g_01797
OG0000622	Prbd.g_00020	Praw.g_01796
OG0000623	Prbd.g_00021	Praw.g_01795
OG0000624	Prbd.g_00022	Praw.g_01794
OG0000625	Prbd.g_00023	Praw.g_01793
OG0000626	Prbd.g_00024	Praw.g_01792
OG0000627	Prbd.g_00025	Praw.g_01791
OG0000628	Prbd.g_00026	Praw.g_01790
OG0000629	Prbd.g_00027	Praw.g_01789
OG0000630	Prbd.g_00030	Praw.g_01786
OG0000631	Prbd.g_00093	Praw.g_01706
OG0000632	Prbd.g_00094	Praw.g_01705
OG0000633	Prbd.g_00095	Praw.g_01704
OG0000634	Prbd.g_00098	Praw.g_01701
OG0000635	Prbd.g_00099	Praw.g_01700
OG0000636	Prbd.g_00101	Praw.g_01698
OG0000637	Prbd.g_00103	Praw.g_01696
OG0000638	Prbd.g_00104	Praw.g_01695
OG0000639	Prbd.g_00105	Praw.g_01694
OG0000640	Prbd.g_00106	Praw.g_01693
OG0000641	Prbd.g_00110	Praw.g_01689
OG0000642	Prbd.g_00111	Praw.g_01688
OG0000643	Prbd.g_00112	Praw.g_01687
OG0000644	Prbd.g_00113	Praw.g_01686
OG0000645	Prbd.g_00114	Praw.g_01685
OG0000646	Prbd.g_00116	Praw.g_01683
OG0000647	Prbd.g_00117	Praw.g_01682
OG0000648	Prbd.g_00119	Praw.g_01680
OG0000649	Prbd.g_00120	Praw.g_01679
OG0000650	Prbd.g_00121	Praw.g_01678
OG0000651	Prbd.g_00122	Praw.g_01677
OG0000652	Prbd.g_00123	Praw.g_01676
OG0000653	Prbd.g_00125	Praw.g_01674
OG0000654	Prbd.g_00126	Praw.g_01673
OG0000655	Prbd.g_00127	Praw.g_01672
OG0000656	Prbd.g_00130	Praw.g_01669
OG0000657	Prbd.g_00138	Praw.g_01663
OG0000658	Prbd.g_00139	Praw.g_01662
OG0000659	Prbd.g_00140	Praw.g_01661
OG0000660	Prbd.g_00144	Praw.g_01657
OG0000661	Prbd.g_00146	Praw.g_01655
OG0000662	Prbd.g_00148	Praw.g_01653
OG0000663	Prbd.g_00150	Praw.g_01651
OG0000664	Prbd.g_00151	Praw.g_01650
OG0000665	Prbd.g_00155	Praw.g_01646
OG0000666	Prbd.g_00156	Praw.g_01645
OG0000667	Prbd.g_00160	Praw.g_01641
OG0000668	Prbd.g_00190	Praw.g_01611
OG0000669	Prbd.g_00197	Praw.g_01605
OG0000670	Prbd.g_00199	Praw.g_01603
OG0000671	Prbd.g_00201	Praw.g_01601
OG0000672	Prbd.g_00204	Praw.g_01599
OG0000673	Prbd.g_00207	Praw.g_01596
OG0000674	Prbd.g_00209	Praw.g_01594
OG0000675	Prbd.g_00210	Praw.g_01593
OG0000676	Prbd.g_00212	Praw.g_01591
OG0000677	Prbd.g_00213	Praw.g_01590
OG0000678	Prbd.g_00215	Praw.g_01588
OG0000679	Prbd.g_00219	Praw.g_01584
OG0000680	Prbd.g_00220	Praw.g_01583
OG0000681	Prbd.g_00222	Praw.g_01581
OG0000682	Prbd.g_00223	Praw.g_01580
OG0000683	Prbd.g_00224	Praw.g_01579
OG0000684	Prbd.g_00226	Praw.g_01577
OG0000685	Prbd.g_00228	Praw.g_01575
OG0000686	Prbd.g_00229	Praw.g_01574
OG0000687	Prbd.g_00230	Praw.g_01573
OG0000688	Prbd.g_00233	Praw.g_01570
OG0000689	Prbd.g_00234	Praw.g_01569
OG0000690	Prbd.g_00235	Praw.g_01568
OG0000691	Prbd.g_00236	Praw.g_01567
OG0000692	Prbd.g_00238	Praw.g_01565
OG0000693	Prbd.g_00239	Praw.g_01564
OG0000694	Prbd.g_00240	Praw.g_01563
OG0000695	Prbd.g_00242	Praw.g_01561
OG0000696	Prbd.g_00243	Praw.g_01560
OG0000697	Prbd.g_00244	Praw.g_01559
OG0000698	Prbd.g_00247	Praw.g_01556
OG0000699	Prbd.g_00248	Praw.g_01555
OG0000700	Prbd.g_00249	Praw.g_01554
OG0000701	Prbd.g_00250	Praw.g_01553
OG0000702	Prbd.g_00252	Praw.g_01551
OG0000703	Prbd.g_00253	Praw.g_01550
OG0000704	Prbd.g_00254	Praw.g_01549
OG0000705	Prbd.g_00258	Praw.g_01545
OG0000706	Prbd.g_00259	Praw.g_01544
OG0000707	Prbd.g_00260	Praw.g_01543
OG0000708	Prbd.g_00261	Praw.g_01542
OG0000709	Prbd.g_00265	Praw.g_01538
OG0000710	Prbd.g_00268	Praw.g_01535
OG0000711	Prbd.g_00285	Praw.g_01518
OG0000712	Prbd.g_00287	Praw.g_01516
OG0000713	Prbd.g_00288	Praw.g_01515
OG0000714	Prbd.g_00289	Praw.g_01514
OG0000715	Prbd.g_00291	Praw.g_01512
OG0000716	Prbd.g_00293	Praw.g_01510
OG0000717	Prbd.g_00294	Praw.g_01509
OG0000718	Prbd.g_00309	Praw.g_01498
OG0000719	Prbd.g_00311	Praw.g_01496
OG0000720	Prbd.g_00320	Praw.g_01487
OG0000721	Prbd.g_00322	Praw.g_01485
OG0000722	Prbd.g_00323	Praw.g_01484
OG0000723	Prbd.g_00326	Praw.g_01481
OG0000724	Prbd.g_00335	Praw.g_01472
OG0000725	Prbd.g_00341	Praw.g_01466
OG0000726	Prbd.g_00342	Praw.g_01465
OG0000727	Prbd.g_00343	Praw.g_01464
OG0000728	Prbd.g_00345	Praw.g_01462
OG0000729	Prbd.g_00391	Praw.g_01416
OG0000730	Prbd.g_00395	Praw.g_00172
OG0000731	Prbd.g_00399	Praw.g_00176
OG0000732	Prbd.g_00408	Praw.g_00183
OG0000733	Prbd.g_00428	Praw.g_00202
OG0000734	Prbd.g_00453	Praw.g_00219
OG0000735	Prbd.g_00455	Praw.g_00221
OG0000736	Prbd.g_00456	Praw.g_00222
OG0000737	Prbd.g_00457	Praw.g_00223
OG0000738	Prbd.g_00461	Praw.g_00227
OG0000739	Prbd.g_00462	Praw.g_00228
OG0000740	Prbd.g_00463	Praw.g_00229
OG0000741	Prbd.g_00464	Praw.g_00230
OG0000742	Prbd.g_00467	Praw.g_00233
OG0000743	Prbd.g_00469	Praw.g_00235
OG0000744	Prbd.g_00470	Praw.g_00236
OG0000745	Prbd.g_00471	Praw.g_00237
OG0000746	Prbd.g_00473	Praw.g_00239
OG0000747	Prbd.g_00474	Praw.g_00240
OG0000748	Prbd.g_00477	Praw.g_00243
OG0000749	Prbd.g_00478	Praw.g_00244
OG0000750	Prbd.g_00479	Praw.g_00245
OG0000751	Prbd.g_00481	Praw.g_00247
OG0000752	Prbd.g_00483	Praw.g_00249
OG0000753	Prbd.g_00486	Praw.g_00252
OG0000754	Prbd.g_00489	Praw.g_00255
OG0000755	Prbd.g_00492	Praw.g_00258
OG0000756	Prbd.g_00493	Praw.g_00259
OG0000757	Prbd.g_00499	Praw.g_00265
OG0000758	Prbd.g_00500	Praw.g_00266
OG0000759	Prbd.g_00501	Praw.g_00267
OG0000760	Prbd.g_00502	Praw.g_00268
OG0000761	Prbd.g_00503	Praw.g_00269
OG0000762	Prbd.g_00504	Praw.g_00270
OG0000763	Prbd.g_00506	Praw.g_00272
OG0000764	Prbd.g_00507	Praw.g_00273
OG0000765	Prbd.g_00516	Praw.g_00282
OG0000766	Prbd.g_00517	Praw.g_00283
OG0000767	Prbd.g_00519	Praw.g_00285
OG0000768	Prbd.g_00520	Praw.g_00286
OG0000769	Prbd.g_00522	Praw.g_00288
OG0000770	Prbd.g_00524	Praw.g_00290
OG0000771	Prbd.g_01921	Praw.g_00904
OG0000772	Prbd.g_01858	Praw.g_00954
OG0000773	Prbd.g_01810	Praw.g_00970
OG0000774	Prbd.g_01808	Praw.g_00972
OG0000775	Prbd.g_01806	Praw.g_00976
OG0000776	Prbd.g_01805	Praw.g_00977
OG0000777	Prbd.g_01804	Praw.g_00978
OG0000778	Prbd.g_01803	Praw.g_00979
OG0000779	Prbd.g_01799	Praw.g_00983
OG0000780	Prbd.g_01798	Praw.g_00984
OG0000781	Prbd.g_01795	Praw.g_00987
OG0000782	Prbd.g_01794	Praw.g_00988
OG0000783	Prbd.g_01793	Praw.g_00989
OG0000784	Prbd.g_01792	Praw.g_00990
OG0000785	Prbd.g_01790	Praw.g_00992
OG0000786	Prbd.g_01788	Praw.g_00994
OG0000787	Prbd.g_01787	Praw.g_00995
OG0000788	Prbd.g_01777	Praw.g_01002
OG0000789	Prbd.g_01774	Praw.g_01006
OG0000790	Prbd.g_01759	Praw.g_01021
OG0000791	Prbd.g_01757	Praw.g_01023
OG0000792	Prbd.g_01756	Praw.g_01024
OG0000793	Prbd.g_01753	Praw.g_01027
OG0000794	Prbd.g_01752	Praw.g_01028
OG0000795	Prbd.g_01751	Praw.g_01029
OG0000796	Prbd.g_01747	Praw.g_01033
OG0000797	Prbd.g_01746	Praw.g_01034
OG0000799	Prbd.g_01707	Praw.g_01101
OG0000800	Prbd.g_01706	Praw.g_01100
OG0000801	Prbd.g_01705	Praw.g_01099
OG0000802	Prbd.g_01703	Praw.g_01097
OG0000803	Prbd.g_01701	Praw.g_01095
OG0000804	Prbd.g_01700	Praw.g_01094
OG0000805	Prbd.g_01698	Praw.g_01092
OG0000806	Prbd.g_01696	Praw.g_01090
OG0000807	Prbd.g_01695	Praw.g_01089
OG0000808	Prbd.g_01694	Praw.g_01088
OG0000809	Prbd.g_01691	Praw.g_01085
OG0000810	Prbd.g_01690	Praw.g_01084
OG0000811	Prbd.g_01686	Praw.g_01077
OG0000812	Prbd.g_01684	Praw.g_01075
OG0000813	Prbd.g_01683	Praw.g_00343
OG0000814	Prbd.g_01681	Praw.g_00345
OG0000815	Prbd.g_01680	Praw.g_00346
OG0000816	Prbd.g_01678	Praw.g_00348
OG0000817	Prbd.g_01677	Praw.g_00349
OG0000818	Prbd.g_01672	Praw.g_00354
OG0000819	Prbd.g_01671	Praw.g_00355
OG0000820	Prbd.g_01670	Praw.g_00356
OG0000821	Prbd.g_01666	Praw.g_00359
OG0000822	Prbd.g_01665	Praw.g_00360
OG0000823	Prbd.g_01664	Praw.g_00361
OG0000824	Prbd.g_01661	Praw.g_00364
OG0000825	Prbd.g_01660	Praw.g_00365
OG0000826	Prbd.g_01659	Praw.g_00366
OG0000827	Prbd.g_01658	Praw.g_00367
OG0000828	Prbd.g_01655	Praw.g_00371
OG0000829	Prbd.g_01654	Praw.g_00372
OG0000830	Prbd.g_01653	Praw.g_00373
OG0000831	Prbd.g_01651	Praw.g_00375
OG0000832	Prbd.g_01645	Praw.g_00381
OG0000833	Prbd.g_01637	Praw.g_00389
OG0000834	Prbd.g_01636	Praw.g_00390
OG0000835	Prbd.g_01635	Praw.g_00391
OG0000836	Prbd.g_01634	Praw.g_00392
OG0000837	Prbd.g_01633	Praw.g_00393
OG0000838	Prbd.g_01631	Praw.g_00395
OG0000839	Prbd.g_01630	Praw.g_00396
OG0000840	Prbd.g_01629	Praw.g_00397
OG0000841	Prbd.g_01628	Praw.g_00398
OG0000842	Prbd.g_01627	Praw.g_00399
OG0000843	Prbd.g_01626	Praw.g_00400
OG0000844	Prbd.g_01625	Praw.g_00401
OG0000845	Prbd.g_01624	Praw.g_00402
OG0000846	Prbd.g_01623	Praw.g_00403
OG0000847	Prbd.g_01622	Praw.g_00404
OG0000848	Prbd.g_01621	Praw.g_00405
OG0000849	Prbd.g_01620	Praw.g_00406
OG0000850	Prbd.g_01617	Praw.g_00408
OG0000851	Prbd.g_01616	Praw.g_00409
OG0000852	Prbd.g_01615	Praw.g_00410
OG0000853	Prbd.g_01611	Praw.g_00414
OG0000854	Prbd.g_01609	Praw.g_00416
OG0000855	Prbd.g_01608	Praw.g_00417
OG0000856	Prbd.g_01593	Praw.g_00430
OG0000857	Prbd.g_01566	Praw.g_00458
OG0000858	Prbd.g_01531	Praw.g_00509
OG0000859	Prbd.g_01530	Praw.g_00510
OG0000860	Prbd.g_01523	Praw.g_00517
OG0000861	Prbd.g_01522	Praw.g_00518
OG0000862	Prbd.g_01521	Praw.g_00519
OG0000863	Prbd.g_01519	Praw.g_00521
OG0000864	Prbd.g_01518	Praw.g_00522
OG0000865	Prbd.g_01517	Praw.g_00523
OG0000866	Prbd.g_01516	Praw.g_00524
OG0000867	Prbd.g_01515	Praw.g_00525
OG0000868	Prbd.g_01514	Praw.g_00526
OG0000869	Prbd.g_01510	Praw.g_00530
OG0000870	Prbd.g_01505	Praw.g_00535
OG0000871	Prbd.g_01504	Praw.g_00536
OG0000872	Prbd.g_01503	Praw.g_00537
OG0000873	Prbd.g_01500	Praw.g_00540
OG0000874	Prbd.g_01497	Praw.g_00543
OG0000875	Prbd.g_01496	Praw.g_00544
OG0000876	Prbd.g_01495	Praw.g_00545
OG0000877	Prbd.g_01493	Praw.g_00547
OG0000878	Prbd.g_01492	Praw.g_00548
OG0000879	Prbd.g_01491	Praw.g_00549
OG0000880	Prbd.g_01490	Praw.g_00550
OG0000881	Prbd.g_01486	Praw.g_00554
OG0000882	Prbd.g_01481	Praw.g_00559
OG0000883	Prbd.g_01479	Praw.g_00561
OG0000884	Prbd.g_01477	Praw.g_00563
OG0000885	Prbd.g_01476	Praw.g_00564
OG0000886	Prbd.g_01475	Praw.g_00565
OG0000887	Prbd.g_01474	Praw.g_00566
OG0000888	Prbd.g_01472	Praw.g_00568
OG0000889	Prbd.g_01470	Praw.g_00570
OG0000890	Prbd.g_01469	Praw.g_00571
OG0000891	Prbd.g_01468	Praw.g_00572
OG0000892	Prbd.g_01466	Praw.g_01921
OG0000893	Prbd.g_01463	Praw.g_01917
OG0000894	Prbd.g_01461	Praw.g_01915
OG0000895	Prbd.g_01458	Praw.g_01912
OG0000896	Prbd.g_01457	Praw.g_01911
OG0000897	Prbd.g_01455	Praw.g_01909
OG0000898	Prbd.g_01454	Praw.g_01908
OG0000899	Prbd.g_01453	Praw.g_01907
OG0000900	Prbd.g_01452	Praw.g_01906
OG0000901	Prbd.g_01449	Praw.g_01903
OG0000902	Prbd.g_01447	Praw.g_01901
OG0000903	Prbd.g_01444	Praw.g_01898
OG0000904	Prbd.g_01442	Praw.g_01896
OG0000905	Prbd.g_01437	Praw.g_01892
OG0000906	Prbd.g_01436	Praw.g_01891
OG0000907	Prbd.g_01433	Praw.g_00138
OG0000908	Prbd.g_01430	Praw.g_00135
OG0000909	Prbd.g_01429	Praw.g_00134
OG0000910	Prbd.g_01428	Praw.g_00133
OG0000911	Prbd.g_01426	Praw.g_00131
OG0000912	Prbd.g_01425	Praw.g_00130
OG0000913	Prbd.g_01424	Praw.g_00129
OG0000914	Prbd.g_01423	Praw.g_00128
OG0000915	Prbd.g_01422	Praw.g_00127
OG0000916	Prbd.g_01421	Praw.g_00126
OG0000917	Prbd.g_01420	Praw.g_00125
OG0000918	Prbd.g_01419	Praw.g_00124
OG0000919	Prbd.g_01418	Praw.g_00123
OG0000920	Prbd.g_01417	Praw.g_00122
OG0000921	Prbd.g_01416	Praw.g_00121
OG0000922	Prbd.g_01415	Praw.g_00120
OG0000923	Prbd.g_01411	Praw.g_00116
OG0000924	Prbd.g_01410	Praw.g_00115
OG0000925	Prbd.g_01409	Praw.g_00114
OG0000926	Prbd.g_01408	Praw.g_00113
OG0000927	Prbd.g_01406	Praw.g_00111
OG0000928	Prbd.g_01405	Praw.g_00110
OG0000929	Prbd.g_01404	Praw.g_00109
OG0000930	Prbd.g_01403	Praw.g_00108
OG0000931	Prbd.g_01402	Praw.g_00107
OG0000932	Prbd.g_01401	Praw.g_00106
OG0000933	Prbd.g_01397	Praw.g_00102
OG0000934	Prbd.g_01395	Praw.g_00100
OG0000935	Prbd.g_01394	Praw.g_00099
OG0000936	Prbd.g_01393	Praw.g_00098
OG0000937	Prbd.g_01392	Praw.g_00097
OG0000938	Prbd.g_01390	Praw.g_00095
OG0000939	Prbd.g_01389	Praw.g_00094
OG0000940	Prbd.g_01382	Praw.g_00087
OG0000941	Prbd.g_01380	Praw.g_00085
OG0000942	Prbd.g_01378	Praw.g_00083
OG0000943	Prbd.g_01377	Praw.g_00082
OG0000944	Prbd.g_01376	Praw.g_00081
OG0000945	Prbd.g_01375	Praw.g_00080
OG0000946	Prbd.g_01371	Praw.g_00076
OG0000947	Prbd.g_01369	Praw.g_00074
OG0000948	Prbd.g_01368	Praw.g_00073
OG0000949	Prbd.g_01365	Praw.g_00070
OG0000950	Prbd.g_01360	Praw.g_00065
OG0000951	Prbd.g_01356	Praw.g_00061
OG0000952	Prbd.g_01352	Praw.g_00057
OG0000953	Prbd.g_01349	Praw.g_00054
OG0000954	Prbd.g_01345	Praw.g_00050
OG0000955	Prbd.g_01344	Praw.g_00049
OG0000956	Prbd.g_01342	Praw.g_00047
OG0000957	Prbd.g_01337	Praw.g_00041
OG0000958	Prbd.g_01336	Praw.g_00040
OG0000959	Prbd.g_01332	Praw.g_00036
OG0000960	Prbd.g_01331	Praw.g_00035
OG0000961	Prbd.g_01329	Praw.g_00033
OG0000962	Prbd.g_01327	Praw.g_00031
OG0000963	Prbd.g_01323	Praw.g_00027
OG0000964	Prbd.g_01321	Praw.g_00026
OG0000965	Prbd.g_01320	Praw.g_00025
OG0000966	Prbd.g_01312	Praw.g_00018
OG0000967	Prbd.g_01308	Praw.g_00014
OG0000968	Prbd.g_01306	Praw.g_00012
OG0000969	Prbd.g_01305	Praw.g_00011
OG0000970	Prbd.g_01304	Praw.g_00010
OG0000971	Prbd.g_01303	Praw.g_00009
OG0000972	Prbd.g_01302	Praw.g_00008
OG0000973	Prbd.g_01301	Praw.g_00007
OG0000974	Prbd.g_01300	Praw.g_00006
OG0000975	Prbd.g_01299	Praw.g_00005
OG0000976	Prbd.g_01298	Praw.g_00004
OG0000977	Prbd.g_01297	Praw.g_00003
OG0000978	Prbd.g_01296	Praw.g_00002
OG0000979	Prbd.g_01293	Praw.g_01192
OG0000980	Prbd.g_01291	Praw.g_01190
OG0000981	Prbd.g_01289	Praw.g_01188
OG0000982	Prbd.g_01287	Praw.g_01186
OG0000983	Prbd.g_01286	Praw.g_01185
OG0000984	Prbd.g_01285	Praw.g_01184
OG0000985	Prbd.g_01282	Praw.g_01181
OG0000986	Prbd.g_01280	Praw.g_01179
OG0000987	Prbd.g_01279	Praw.g_01178
OG0000988	Prbd.g_01276	Praw.g_01175
OG0000989	Prbd.g_01273	Praw.g_01171
OG0000990	Prbd.g_01270	Praw.g_01168
OG0000991	Prbd.g_01269	Praw.g_01167
OG0000992	Prbd.g_01267	Praw.g_01165
OG0000993	Prbd.g_01266	Praw.g_01164
OG0000994	Prbd.g_01265	Praw.g_01163
OG0000995	Prbd.g_01261	Praw.g_01159
OG0000996	Prbd.g_01260	Praw.g_01158
OG0000997	Prbd.g_01259	Praw.g_01157
OG0000998	Prbd.g_01257	Praw.g_01155
OG0000999	Prbd.g_01256	Praw.g_01154
OG0001000	Prbd.g_01253	Praw.g_01151
OG0001001	Prbd.g_01251	Praw.g_01149
OG0001002	Prbd.g_01247	Praw.g_01145
OG0001003	Prbd.g_01245	Praw.g_01144
OG0001004	Prbd.g_01244	Praw.g_01143
OG0001005	Prbd.g_01243	Praw.g_01142
OG0001006	Prbd.g_01239	Praw.g_01138
OG0001007	Prbd.g_01237	Praw.g_01136
OG0001008	Prbd.g_00805	Praw.g_00710
OG0001009	Prbd.g_01210	Praw.g_01401
OG0001010	Prbd.g_01209	Praw.g_01400
OG0001011	Prbd.g_01208	Praw.g_01399
OG0001012	Prbd.g_01195	Praw.g_01385
OG0001013	Prbd.g_01189	Praw.g_01380
OG0001014	Prbd.g_01186	Praw.g_01377
OG0001015	Prbd.g_01185	Praw.g_01376
OG0001016	Prbd.g_01171	Praw.g_01361
OG0001017	Prbd.g_01167	Praw.g_01357
OG0001018	Prbd.g_01164	Praw.g_01354
OG0001019	Prbd.g_01155	Praw.g_01345
OG0001020	Prbd.g_01154	Praw.g_01344
OG0001021	Prbd.g_01153	Praw.g_01343
OG0001022	Prbd.g_01150	Praw.g_01341
OG0001023	Prbd.g_01149	Praw.g_01340
OG0001024	Prbd.g_01146	Praw.g_01337
OG0001025	Prbd.g_01140	Praw.g_01331
OG0001026	Prbd.g_01133	Praw.g_01324
OG0001027	Prbd.g_01132	Praw.g_01323
OG0001028	Prbd.g_01130	Praw.g_01321
OG0001029	Prbd.g_01128	Praw.g_01320
OG0001030	Prbd.g_01113	Praw.g_01305
OG0001031	Prbd.g_01054	Praw.g_01249
OG0001032	Prbd.g_01053	Praw.g_01248
OG0001033	Prbd.g_01032	Praw.g_01227
OG0001034	Prbd.g_01003	Praw.g_01199
OG0001035	Prbd.g_00985	Praw.g_00879
OG0001036	Prbd.g_00980	Praw.g_00875
OG0001037	Prbd.g_00979	Praw.g_00874
OG0001038	Prbd.g_00961	Praw.g_00856
OG0001039	Prbd.g_00958	Praw.g_00853
OG0001040	Prbd.g_00956	Praw.g_00851
OG0001041	Prbd.g_00952	Praw.g_00847
OG0001042	Prbd.g_00935	Praw.g_00830
OG0001043	Prbd.g_00934	Praw.g_00829
OG0001044	Prbd.g_00906	Praw.g_00797
OG0001045	Prbd.g_00897	Praw.g_00789
OG0001046	Prbd.g_00859	Praw.g_00754
OG0001047	Prbd.g_00803	Praw.g_00708
OG0001048	Prbd.g_00802	Praw.g_00707
OG0001049	Prbd.g_00800	Praw.g_00705
OG0001050	Prbd.g_00799	Praw.g_00704
OG0001051	Prbd.g_00798	Praw.g_00703
OG0001052	Prbd.g_00771	Praw.g_00676
OG0001053	Prbd.g_00759	Praw.g_00665
OG0001054	Prbd.g_00744	Praw.g_00650
OG0001055	Prbd.g_00725	Praw.g_00631
OG0001056	Prbd.g_00706	Praw.g_00612
OG0001057	Prbd.g_00701	Praw.g_00607
OG0001058	Prbd.g_00693	Praw.g_00599
OG0001059	Prbd.g_00689	Praw.g_00595
OG0001060	Prbd.g_00682	Praw.g_00588
OG0001061	Prbd.g_00669	Praw.g_00575
OG0001062	Prbd.g_00667	Praw.g_01923
OG0001063	Prbd.g_00665	Praw.g_01925
OG0001064	Prbd.g_00664	Praw.g_01926
OG0001065	Prbd.g_00663	Praw.g_01927
OG0001066	Prbd.g_00662	Praw.g_01928
OG0001067	Prbd.g_00661	Praw.g_01929
OG0001068	Prbd.g_00660	Praw.g_01930
OG0001069	Prbd.g_00659	Praw.g_01931
OG0001070	Prbd.g_00656	Praw.g_01934
OG0001071	Prbd.g_00655	Praw.g_01935
OG0001073	Prbd.g_00640	Praw.g_00140
OG0001074	Prbd.g_00629	Praw.g_00151
OG0001075	Prbd.g_00628	Praw.g_00152
OG0001076	Prbd.g_00620	Praw.g_00160
OG0001077	Prbd.g_00616	Praw.g_00164
OG0001078	Prbd.g_00608	Praw.g_01886
OG0001079	Prbd.g_00597	Praw.g_01875
OG0001080	Prbd.g_00591	Praw.g_01869
OG0001081	Prbd.g_00589	Praw.g_01867
OG0001082	Prbd.g_00588	Praw.g_01866
OG0001083	Prbd.g_00583	Praw.g_01861
OG0001084	Prbd.g_00582	Praw.g_01860
OG0001085	Prbd.g_00574	Praw.g_01852
OG0001086	Prbd.g_00573	Praw.g_01851
OG0001087	Prbd.g_00556	Praw.g_01834
OG0001088	Prbd.g_00555	Praw.g_01833
OG0001089	Prbd.g_00547	Praw.g_01825
OG0001090	Prbd.g_00008	Praw.g_01808
OG0001091	Prbd.g_00010	Praw.g_01806
OG0001092	Prbd.g_00011	Praw.g_01805
OG0001093	Prbd.g_00016	Praw.g_01800
OG0001094	Prbd.g_00096	Praw.g_01703
OG0001095	Prbd.g_00115	Praw.g_01684
OG0001096	Prbd.g_00128	Praw.g_01671
OG0001097	Prbd.g_00147	Praw.g_01654
OG0001098	Prbd.g_00162	Praw.g_01639
OG0001099	Prbd.g_00194	Praw.g_01608
OG0001100	Prbd.g_00198	Praw.g_01604
OG0001101	Prbd.g_00200	Praw.g_01602
