Orthogroup	Prbd	Prbi
OG0000515	Prbd.g_00810	Prbi.g_00433
OG0000516	Prbd.g_00809	Prbi.g_00434
OG0000517	Prbd.g_00807	Prbi.g_00436
OG0000518	Prbd.g_00796	Prbi.g_00447
OG0000519	Prbd.g_00795	Prbi.g_00448
OG0000520	Prbd.g_00794	Prbi.g_00449
OG0000521	Prbd.g_00789	Prbi.g_00454
OG0000522	Prbd.g_00787	Prbi.g_00456
OG0000523	Prbd.g_00786	Prbi.g_00457
OG0000524	Prbd.g_00781	Prbi.g_00463
OG0000525	Prbd.g_00778	Prbi.g_00466
OG0000526	Prbd.g_00777	Prbi.g_00467
OG0000527	Prbd.g_00769	Prbi.g_00476
OG0000528	Prbd.g_00764	Prbi.g_00481
OG0000529	Prbd.g_00761	Prbi.g_00484
OG0000530	Prbd.g_00758	Prbi.g_00487
OG0000531	Prbd.g_00757	Prbi.g_00488
OG0000532	Prbd.g_00755	Prbi.g_00490
OG0000533	Prbd.g_00754	Prbi.g_00491
OG0000534	Prbd.g_00753	Prbi.g_00492
OG0000535	Prbd.g_00752	Prbi.g_00493
OG0000536	Prbd.g_00751	Prbi.g_00494
OG0000537	Prbd.g_00750	Prbi.g_00495
OG0000538	Prbd.g_00742	Prbi.g_00503
OG0000539	Prbd.g_00741	Prbi.g_00504
OG0000540	Prbd.g_00740	Prbi.g_00505
OG0000541	Prbd.g_00739	Prbi.g_00506
OG0000542	Prbd.g_00737	Prbi.g_00508
OG0000543	Prbd.g_00735	Prbi.g_00510
OG0000544	Prbd.g_00734	Prbi.g_00511
OG0000545	Prbd.g_00732	Prbi.g_00513
OG0000546	Prbd.g_00729	Prbi.g_00516
OG0000547	Prbd.g_00727	Prbi.g_00518
OG0000548	Prbd.g_00726	Prbi.g_00519
OG0000549	Prbd.g_00724	Prbi.g_00521
OG0000550	Prbd.g_00719	Prbi.g_00526
OG0000551	Prbd.g_00715	Prbi.g_00530
OG0000552	Prbd.g_00714	Prbi.g_00531
OG0000553	Prbd.g_00713	Prbi.g_00532
OG0000554	Prbd.g_00708	Prbi.g_00537
OG0000555	Prbd.g_00700	Prbi.g_00545
OG0000556	Prbd.g_00698	Prbi.g_00547
OG0000557	Prbd.g_00697	Prbi.g_00548
OG0000558	Prbd.g_00695	Prbi.g_00550
OG0000559	Prbd.g_00691	Prbi.g_00554
OG0000560	Prbd.g_00688	Prbi.g_00557
OG0000561	Prbd.g_00687	Prbi.g_00558
OG0000562	Prbd.g_00686	Prbi.g_00559
OG0000563	Prbd.g_00685	Prbi.g_00560
OG0000564	Prbd.g_00684	Prbi.g_00561
OG0000565	Prbd.g_00681	Prbi.g_00564
OG0000566	Prbd.g_00679	Prbi.g_00566
OG0000567	Prbd.g_00675	Prbi.g_00570
OG0000568	Prbd.g_00674	Prbi.g_00571
OG0000569	Prbd.g_00673	Prbi.g_00572
OG0000570	Prbd.g_00672	Prbi.g_00573
OG0000571	Prbd.g_00670	Prbi.g_00575
OG0000572	Prbd.g_00657	Prbi.g_00588
OG0000573	Prbd.g_00652	Prbi.g_00594
OG0000574	Prbd.g_00651	Prbi.g_00595
OG0000575	Prbd.g_00647	Prbi.g_00599
OG0000576	Prbd.g_00645	Prbi.g_00601
OG0000577	Prbd.g_00644	Prbi.g_00602
OG0000578	Prbd.g_00643	Prbi.g_00603
OG0000579	Prbd.g_00642	Prbi.g_00604
OG0000580	Prbd.g_00641	Prbi.g_00605
OG0000581	Prbd.g_00639	Prbi.g_00607
OG0000582	Prbd.g_00636	Prbi.g_00610
OG0000583	Prbd.g_00635	Prbi.g_00611
OG0000584	Prbd.g_00634	Prbi.g_00612
OG0000585	Prbd.g_00632	Prbi.g_00614
OG0000586	Prbd.g_00631	Prbi.g_00615
OG0000587	Prbd.g_00630	Prbi.g_00616
OG0000588	Prbd.g_00626	Prbi.g_00620
OG0000589	Prbd.g_00623	Prbi.g_00623
OG0000590	Prbd.g_00622	Prbi.g_00624
OG0000591	Prbd.g_00619	Prbi.g_00627
OG0000592	Prbd.g_00618	Prbi.g_00628
OG0000593	Prbd.g_00612	Prbi.g_00635
OG0000594	Prbd.g_00611	Prbi.g_00636
OG0000595	Prbd.g_00610	Prbi.g_00637
OG0000596	Prbd.g_00606	Prbi.g_00641
OG0000597	Prbd.g_00604	Prbi.g_00643
OG0000598	Prbd.g_00603	Prbi.g_00644
OG0000599	Prbd.g_00600	Prbi.g_00647
OG0000600	Prbd.g_00599	Prbi.g_00648
OG0000601	Prbd.g_00598	Prbi.g_00649
OG0000602	Prbd.g_00596	Prbi.g_00651
OG0000603	Prbd.g_00595	Prbi.g_00652
OG0000604	Prbd.g_00594	Prbi.g_00653
OG0000605	Prbd.g_00593	Prbi.g_00654
OG0000606	Prbd.g_00590	Prbi.g_00657
OG0000607	Prbd.g_00587	Prbi.g_00660
OG0000608	Prbd.g_00586	Prbi.g_00661
OG0000609	Prbd.g_00585	Prbi.g_00662
OG0000610	Prbd.g_00580	Prbi.g_00667
OG0000611	Prbd.g_00577	Prbi.g_00670
OG0000612	Prbd.g_00576	Prbi.g_00671
OG0000613	Prbd.g_00571	Prbi.g_00676
OG0000614	Prbd.g_00552	Prbi.g_00695
OG0000615	Prbd.g_00544	Prbi.g_00704
OG0000616	Prbd.g_00540	Prbi.g_00708
OG0000617	Prbd.g_00013	Prbi.g_00751
OG0000618	Prbd.g_00014	Prbi.g_00752
OG0000619	Prbd.g_00015	Prbi.g_00753
OG0000620	Prbd.g_00018	Prbi.g_00756
OG0000621	Prbd.g_00019	Prbi.g_00757
OG0000622	Prbd.g_00020	Prbi.g_00758
OG0000623	Prbd.g_00021	Prbi.g_00759
OG0000624	Prbd.g_00022	Prbi.g_00760
OG0000625	Prbd.g_00023	Prbi.g_00761
OG0000626	Prbd.g_00024	Prbi.g_00762
OG0000627	Prbd.g_00025	Prbi.g_00763
OG0000628	Prbd.g_00026	Prbi.g_00764
OG0000629	Prbd.g_00027	Prbi.g_00765
OG0000630	Prbd.g_00030	Prbi.g_00768
OG0000631	Prbd.g_00093	Prbi.g_00838
OG0000632	Prbd.g_00094	Prbi.g_00839
OG0000633	Prbd.g_00095	Prbi.g_00840
OG0000634	Prbd.g_00098	Prbi.g_00843
OG0000635	Prbd.g_00099	Prbi.g_00844
OG0000636	Prbd.g_00101	Prbi.g_00846
OG0000637	Prbd.g_00103	Prbi.g_00848
OG0000638	Prbd.g_00104	Prbi.g_00849
OG0000639	Prbd.g_00105	Prbi.g_00850
OG0000640	Prbd.g_00106	Prbi.g_00851
OG0000641	Prbd.g_00110	Prbi.g_00855
OG0000642	Prbd.g_00111	Prbi.g_00856
OG0000643	Prbd.g_00112	Prbi.g_00857
OG0000644	Prbd.g_00113	Prbi.g_00858
OG0000645	Prbd.g_00114	Prbi.g_00859
OG0000646	Prbd.g_00116	Prbi.g_00861
OG0000647	Prbd.g_00117	Prbi.g_00862
OG0000648	Prbd.g_00119	Prbi.g_00864
OG0000649	Prbd.g_00120	Prbi.g_00865
OG0000650	Prbd.g_00121	Prbi.g_00866
OG0000651	Prbd.g_00122	Prbi.g_00867
OG0000652	Prbd.g_00123	Prbi.g_00868
OG0000653	Prbd.g_00125	Prbi.g_00870
OG0000654	Prbd.g_00126	Prbi.g_00871
OG0000655	Prbd.g_00127	Prbi.g_00872
OG0000656	Prbd.g_00130	Prbi.g_00875
OG0000657	Prbd.g_00138	Prbi.g_00883
OG0000658	Prbd.g_00139	Prbi.g_00884
OG0000659	Prbd.g_00140	Prbi.g_00885
OG0000660	Prbd.g_00144	Prbi.g_00889
OG0000661	Prbd.g_00146	Prbi.g_00891
OG0000662	Prbd.g_00148	Prbi.g_00893
OG0000663	Prbd.g_00150	Prbi.g_00895
OG0000664	Prbd.g_00151	Prbi.g_00896
OG0000665	Prbd.g_00155	Prbi.g_00900
OG0000666	Prbd.g_00156	Prbi.g_00901
OG0000667	Prbd.g_00160	Prbi.g_00905
OG0000668	Prbd.g_00190	Prbi.g_00934
OG0000669	Prbd.g_00197	Prbi.g_00942
OG0000670	Prbd.g_00199	Prbi.g_00944
OG0000671	Prbd.g_00201	Prbi.g_00946
OG0000672	Prbd.g_00204	Prbi.g_00949
OG0000673	Prbd.g_00207	Prbi.g_00952
OG0000674	Prbd.g_00209	Prbi.g_00954
OG0000675	Prbd.g_00210	Prbi.g_00955
OG0000676	Prbd.g_00212	Prbi.g_00957
OG0000677	Prbd.g_00213	Prbi.g_00958
OG0000678	Prbd.g_00215	Prbi.g_00960
OG0000679	Prbd.g_00219	Prbi.g_00964
OG0000680	Prbd.g_00220	Prbi.g_00965
OG0000681	Prbd.g_00222	Prbi.g_00968
OG0000682	Prbd.g_00223	Prbi.g_00969
OG0000683	Prbd.g_00224	Prbi.g_00970
OG0000684	Prbd.g_00226	Prbi.g_00971
OG0000685	Prbd.g_00228	Prbi.g_00973
OG0000686	Prbd.g_00229	Prbi.g_00974
OG0000687	Prbd.g_00230	Prbi.g_00975
OG0000688	Prbd.g_00233	Prbi.g_00978
OG0000689	Prbd.g_00234	Prbi.g_00979
OG0000690	Prbd.g_00235	Prbi.g_00980
OG0000691	Prbd.g_00236	Prbi.g_00981
OG0000692	Prbd.g_00238	Prbi.g_00983
OG0000693	Prbd.g_00239	Prbi.g_00984
OG0000694	Prbd.g_00240	Prbi.g_00985
OG0000695	Prbd.g_00242	Prbi.g_00987
OG0000696	Prbd.g_00243	Prbi.g_00988
OG0000697	Prbd.g_00244	Prbi.g_00989
OG0000698	Prbd.g_00247	Prbi.g_00992
OG0000699	Prbd.g_00248	Prbi.g_00993
OG0000700	Prbd.g_00249	Prbi.g_00994
OG0000701	Prbd.g_00250	Prbi.g_00995
OG0000702	Prbd.g_00252	Prbi.g_00997
OG0000703	Prbd.g_00253	Prbi.g_00998
OG0000704	Prbd.g_00254	Prbi.g_00999
OG0000705	Prbd.g_00258	Prbi.g_01003
OG0000706	Prbd.g_00259	Prbi.g_01004
OG0000707	Prbd.g_00260	Prbi.g_01005
OG0000708	Prbd.g_00261	Prbi.g_01006
OG0000709	Prbd.g_00265	Prbi.g_01010
OG0000710	Prbd.g_00268	Prbi.g_01013
OG0000711	Prbd.g_00285	Prbi.g_01030
OG0000712	Prbd.g_00287	Prbi.g_01032
OG0000713	Prbd.g_00288	Prbi.g_01033
OG0000714	Prbd.g_00289	Prbi.g_01034
OG0000715	Prbd.g_00291	Prbi.g_01036
OG0000716	Prbd.g_00293	Prbi.g_01038
OG0000717	Prbd.g_00294	Prbi.g_01039
OG0000718	Prbd.g_00309	Prbi.g_01055
OG0000719	Prbd.g_00311	Prbi.g_01057
OG0000720	Prbd.g_00320	Prbi.g_01066
OG0000721	Prbd.g_00322	Prbi.g_01068
OG0000722	Prbd.g_00323	Prbi.g_01069
OG0000723	Prbd.g_00326	Prbi.g_01072
OG0000724	Prbd.g_00335	Prbi.g_01081
OG0000725	Prbd.g_00341	Prbi.g_01087
OG0000726	Prbd.g_00342	Prbi.g_01088
OG0000727	Prbd.g_00343	Prbi.g_01089
OG0000728	Prbd.g_00345	Prbi.g_01091
OG0000729	Prbd.g_00391	Prbi.g_01138
OG0000730	Prbd.g_00395	Prbi.g_01142
OG0000731	Prbd.g_00399	Prbi.g_01146
OG0000732	Prbd.g_00408	Prbi.g_01155
OG0000733	Prbd.g_00428	Prbi.g_01175
OG0000734	Prbd.g_00453	Prbi.g_01192
OG0000735	Prbd.g_00455	Prbi.g_01194
OG0000736	Prbd.g_00456	Prbi.g_01195
OG0000737	Prbd.g_00457	Prbi.g_01196
OG0000738	Prbd.g_00461	Prbi.g_01200
OG0000739	Prbd.g_00462	Prbi.g_01201
OG0000740	Prbd.g_00463	Prbi.g_01202
OG0000741	Prbd.g_00464	Prbi.g_01203
OG0000742	Prbd.g_00467	Prbi.g_01206
OG0000743	Prbd.g_00469	Prbi.g_01208
OG0000744	Prbd.g_00470	Prbi.g_01209
OG0000745	Prbd.g_00471	Prbi.g_01210
OG0000746	Prbd.g_00473	Prbi.g_01212
OG0000747	Prbd.g_00474	Prbi.g_01213
OG0000748	Prbd.g_00477	Prbi.g_01216
OG0000749	Prbd.g_00478	Prbi.g_01217
OG0000750	Prbd.g_00479	Prbi.g_01218
OG0000751	Prbd.g_00481	Prbi.g_01220
OG0000752	Prbd.g_00483	Prbi.g_01222
OG0000753	Prbd.g_00486	Prbi.g_01225
OG0000754	Prbd.g_00489	Prbi.g_01228
OG0000755	Prbd.g_00492	Prbi.g_01231
OG0000756	Prbd.g_00493	Prbi.g_01232
OG0000757	Prbd.g_00499	Prbi.g_01238
OG0000758	Prbd.g_00500	Prbi.g_01239
OG0000759	Prbd.g_00501	Prbi.g_01240
OG0000760	Prbd.g_00502	Prbi.g_01241
OG0000761	Prbd.g_00503	Prbi.g_01242
OG0000762	Prbd.g_00504	Prbi.g_01243
OG0000763	Prbd.g_00506	Prbi.g_01245
OG0000764	Prbd.g_00507	Prbi.g_01246
OG0000765	Prbd.g_00516	Prbi.g_01255
OG0000766	Prbd.g_00517	Prbi.g_01256
OG0000767	Prbd.g_00519	Prbi.g_01258
OG0000768	Prbd.g_00520	Prbi.g_01259
OG0000769	Prbd.g_00522	Prbi.g_01261
OG0000770	Prbd.g_00524	Prbi.g_01263
OG0000771	Prbd.g_01921	Prbi.g_01277
OG0000772	Prbd.g_01858	Prbi.g_01363
OG0000773	Prbd.g_01810	Prbi.g_01382
OG0000774	Prbd.g_01808	Prbi.g_01384
OG0000775	Prbd.g_01806	Prbi.g_01386
OG0000776	Prbd.g_01805	Prbi.g_01387
OG0000777	Prbd.g_01804	Prbi.g_01388
OG0000778	Prbd.g_01803	Prbi.g_01389
OG0000779	Prbd.g_01799	Prbi.g_01393
OG0000780	Prbd.g_01798	Prbi.g_01394
OG0000781	Prbd.g_01795	Prbi.g_01397
OG0000782	Prbd.g_01794	Prbi.g_01398
OG0000783	Prbd.g_01793	Prbi.g_01399
OG0000784	Prbd.g_01792	Prbi.g_01400
OG0000785	Prbd.g_01790	Prbi.g_01402
OG0000786	Prbd.g_01788	Prbi.g_01404
OG0000787	Prbd.g_01787	Prbi.g_01405
OG0000788	Prbd.g_01777	Prbi.g_01426
OG0000789	Prbd.g_01774	Prbi.g_01429
OG0000790	Prbd.g_01759	Prbi.g_01444
OG0000791	Prbd.g_01757	Prbi.g_01446
OG0000792	Prbd.g_01756	Prbi.g_01447
OG0000793	Prbd.g_01753	Prbi.g_01450
OG0000794	Prbd.g_01752	Prbi.g_01451
OG0000795	Prbd.g_01751	Prbi.g_01452
OG0000796	Prbd.g_01747	Prbi.g_01456
OG0000797	Prbd.g_01746	Prbi.g_01457
OG0000799	Prbd.g_01707	Prbi.g_01571
OG0000800	Prbd.g_01706	Prbi.g_01572
OG0000801	Prbd.g_01705	Prbi.g_01573
OG0000802	Prbd.g_01703	Prbi.g_01575
OG0000803	Prbd.g_01701	Prbi.g_01577
OG0000804	Prbd.g_01700	Prbi.g_01578
OG0000805	Prbd.g_01698	Prbi.g_01580
OG0000806	Prbd.g_01696	Prbi.g_01582
OG0000807	Prbd.g_01695	Prbi.g_01583
OG0000808	Prbd.g_01694	Prbi.g_01584
OG0000809	Prbd.g_01691	Prbi.g_01587
OG0000810	Prbd.g_01690	Prbi.g_01588
OG0000811	Prbd.g_01686	Prbi.g_01594
OG0000812	Prbd.g_01684	Prbi.g_01596
OG0000813	Prbd.g_01683	Prbi.g_01597
OG0000814	Prbd.g_01681	Prbi.g_01599
OG0000815	Prbd.g_01680	Prbi.g_01600
OG0000816	Prbd.g_01678	Prbi.g_01602
OG0000817	Prbd.g_01677	Prbi.g_01603
OG0000818	Prbd.g_01672	Prbi.g_01608
OG0000819	Prbd.g_01671	Prbi.g_01609
OG0000820	Prbd.g_01670	Prbi.g_01610
OG0000821	Prbd.g_01666	Prbi.g_01613
OG0000822	Prbd.g_01665	Prbi.g_01614
OG0000823	Prbd.g_01664	Prbi.g_01615
OG0000824	Prbd.g_01661	Prbi.g_01618
OG0000825	Prbd.g_01660	Prbi.g_01619
OG0000826	Prbd.g_01659	Prbi.g_01620
OG0000827	Prbd.g_01658	Prbi.g_01621
OG0000828	Prbd.g_01655	Prbi.g_01624
OG0000829	Prbd.g_01654	Prbi.g_01625
OG0000830	Prbd.g_01653	Prbi.g_01626
OG0000831	Prbd.g_01651	Prbi.g_01628
OG0000832	Prbd.g_01645	Prbi.g_01634
OG0000833	Prbd.g_01637	Prbi.g_01642
OG0000834	Prbd.g_01636	Prbi.g_01643
OG0000835	Prbd.g_01635	Prbi.g_01644
OG0000836	Prbd.g_01634	Prbi.g_01645
OG0000837	Prbd.g_01633	Prbi.g_01646
OG0000838	Prbd.g_01631	Prbi.g_01648
OG0000839	Prbd.g_01630	Prbi.g_01649
OG0000840	Prbd.g_01629	Prbi.g_01650
OG0000841	Prbd.g_01628	Prbi.g_01651
OG0000842	Prbd.g_01627	Prbi.g_01652
OG0000843	Prbd.g_01626	Prbi.g_01653
OG0000844	Prbd.g_01625	Prbi.g_01654
OG0000845	Prbd.g_01624	Prbi.g_01655
OG0000846	Prbd.g_01623	Prbi.g_01656
OG0000847	Prbd.g_01622	Prbi.g_01657
OG0000848	Prbd.g_01621	Prbi.g_01658
OG0000849	Prbd.g_01620	Prbi.g_01659
OG0000850	Prbd.g_01617	Prbi.g_01661
OG0000851	Prbd.g_01616	Prbi.g_01662
OG0000852	Prbd.g_01615	Prbi.g_01663
OG0000853	Prbd.g_01611	Prbi.g_01667
OG0000854	Prbd.g_01609	Prbi.g_01669
OG0000855	Prbd.g_01608	Prbi.g_01670
OG0000856	Prbd.g_01593	Prbi.g_01685
OG0000857	Prbd.g_01566	Prbi.g_01711
OG0000858	Prbd.g_01531	Prbi.g_01781
OG0000859	Prbd.g_01530	Prbi.g_01782
OG0000860	Prbd.g_01523	Prbi.g_01789
OG0000861	Prbd.g_01522	Prbi.g_01790
OG0000862	Prbd.g_01521	Prbi.g_01791
OG0000863	Prbd.g_01519	Prbi.g_01793
OG0000864	Prbd.g_01518	Prbi.g_01794
OG0000865	Prbd.g_01517	Prbi.g_01795
OG0000866	Prbd.g_01516	Prbi.g_01796
OG0000867	Prbd.g_01515	Prbi.g_01797
OG0000868	Prbd.g_01514	Prbi.g_01798
OG0000869	Prbd.g_01510	Prbi.g_01802
OG0000870	Prbd.g_01505	Prbi.g_01807
OG0000871	Prbd.g_01504	Prbi.g_01808
OG0000872	Prbd.g_01503	Prbi.g_01809
OG0000873	Prbd.g_01500	Prbi.g_01812
OG0000874	Prbd.g_01497	Prbi.g_01815
OG0000875	Prbd.g_01496	Prbi.g_01816
OG0000876	Prbd.g_01495	Prbi.g_01817
OG0000877	Prbd.g_01493	Prbi.g_01819
OG0000878	Prbd.g_01492	Prbi.g_01820
OG0000879	Prbd.g_01491	Prbi.g_01821
OG0000880	Prbd.g_01490	Prbi.g_01822
OG0000881	Prbd.g_01486	Prbi.g_01826
OG0000882	Prbd.g_01481	Prbi.g_01831
OG0000883	Prbd.g_01479	Prbi.g_01832
OG0000884	Prbd.g_01477	Prbi.g_01834
OG0000885	Prbd.g_01476	Prbi.g_01835
OG0000886	Prbd.g_01475	Prbi.g_01836
OG0000887	Prbd.g_01474	Prbi.g_01837
OG0000888	Prbd.g_01472	Prbi.g_01839
OG0000889	Prbd.g_01470	Prbi.g_01841
OG0000890	Prbd.g_01469	Prbi.g_01842
OG0000891	Prbd.g_01468	Prbi.g_01843
OG0000892	Prbd.g_01466	Prbi.g_01845
OG0000893	Prbd.g_01463	Prbi.g_01848
OG0000894	Prbd.g_01461	Prbi.g_01850
OG0000895	Prbd.g_01458	Prbi.g_01853
OG0000896	Prbd.g_01457	Prbi.g_01854
OG0000897	Prbd.g_01455	Prbi.g_01856
OG0000898	Prbd.g_01454	Prbi.g_01857
OG0000899	Prbd.g_01453	Prbi.g_01858
OG0000900	Prbd.g_01452	Prbi.g_01859
OG0000901	Prbd.g_01449	Prbi.g_01863
OG0000902	Prbd.g_01447	Prbi.g_01865
OG0000903	Prbd.g_01444	Prbi.g_01868
OG0000904	Prbd.g_01442	Prbi.g_01870
OG0000905	Prbd.g_01437	Prbi.g_01875
OG0000906	Prbd.g_01436	Prbi.g_01876
OG0000907	Prbd.g_01433	Prbi.g_01896
OG0000908	Prbd.g_01430	Prbi.g_01899
OG0000909	Prbd.g_01429	Prbi.g_01900
OG0000910	Prbd.g_01428	Prbi.g_01901
OG0000911	Prbd.g_01426	Prbi.g_01903
OG0000912	Prbd.g_01425	Prbi.g_01904
OG0000913	Prbd.g_01424	Prbi.g_01905
OG0000914	Prbd.g_01423	Prbi.g_01906
OG0000915	Prbd.g_01422	Prbi.g_01907
OG0000916	Prbd.g_01421	Prbi.g_01908
OG0000917	Prbd.g_01420	Prbi.g_01909
OG0000918	Prbd.g_01419	Prbi.g_01910
OG0000919	Prbd.g_01418	Prbi.g_01911
OG0000920	Prbd.g_01417	Prbi.g_01912
OG0000921	Prbd.g_01416	Prbi.g_01913
OG0000922	Prbd.g_01415	Prbi.g_01914
OG0000923	Prbd.g_01411	Prbi.g_01918
OG0000924	Prbd.g_01410	Prbi.g_01919
OG0000925	Prbd.g_01409	Prbi.g_01920
OG0000926	Prbd.g_01408	Prbi.g_01921
OG0000927	Prbd.g_01406	Prbi.g_01923
OG0000928	Prbd.g_01405	Prbi.g_01924
OG0000929	Prbd.g_01404	Prbi.g_01925
OG0000930	Prbd.g_01403	Prbi.g_01926
OG0000931	Prbd.g_01402	Prbi.g_01927
OG0000932	Prbd.g_01401	Prbi.g_01928
OG0000933	Prbd.g_01397	Prbi.g_01932
OG0000934	Prbd.g_01395	Prbi.g_01934
OG0000935	Prbd.g_01394	Prbi.g_01935
OG0000936	Prbd.g_01393	Prbi.g_01936
OG0000937	Prbd.g_01392	Prbi.g_01937
OG0000938	Prbd.g_01390	Prbi.g_01939
OG0000939	Prbd.g_01389	Prbi.g_01940
OG0000940	Prbd.g_01382	Prbi.g_01947
OG0000941	Prbd.g_01380	Prbi.g_01949
OG0000942	Prbd.g_01378	Prbi.g_01951
OG0000943	Prbd.g_01377	Prbi.g_01952
OG0000944	Prbd.g_01376	Prbi.g_01953
OG0000945	Prbd.g_01375	Prbi.g_01954
OG0000946	Prbd.g_01371	Prbi.g_01958
OG0000947	Prbd.g_01369	Prbi.g_01960
OG0000948	Prbd.g_01368	Prbi.g_01961
OG0000949	Prbd.g_01365	Prbi.g_01964
OG0000950	Prbd.g_01360	Prbi.g_01969
OG0000951	Prbd.g_01356	Prbi.g_01973
OG0000952	Prbd.g_01352	Prbi.g_01977
OG0000953	Prbd.g_01349	Prbi.g_01980
OG0000954	Prbd.g_01345	Prbi.g_01984
OG0000955	Prbd.g_01344	Prbi.g_01985
OG0000956	Prbd.g_01342	Prbi.g_01987
OG0000957	Prbd.g_01337	Prbi.g_01992
OG0000958	Prbd.g_01336	Prbi.g_01993
OG0000959	Prbd.g_01332	Prbi.g_01997
OG0000960	Prbd.g_01331	Prbi.g_01998
OG0000961	Prbd.g_01329	Prbi.g_02000
OG0000962	Prbd.g_01327	Prbi.g_02002
OG0000963	Prbd.g_01323	Prbi.g_02006
OG0000964	Prbd.g_01321	Prbi.g_02007
OG0000965	Prbd.g_01320	Prbi.g_02008
OG0000966	Prbd.g_01312	Prbi.g_02027
OG0000967	Prbd.g_01308	Prbi.g_02032
OG0000968	Prbd.g_01306	Prbi.g_02034
OG0000969	Prbd.g_01305	Prbi.g_02035
OG0000970	Prbd.g_01304	Prbi.g_02036
OG0000971	Prbd.g_01303	Prbi.g_02037
OG0000972	Prbd.g_01302	Prbi.g_02038
OG0000973	Prbd.g_01301	Prbi.g_02039
OG0000974	Prbd.g_01300	Prbi.g_02040
OG0000975	Prbd.g_01299	Prbi.g_02041
OG0000976	Prbd.g_01298	Prbi.g_02042
OG0000977	Prbd.g_01297	Prbi.g_02043
OG0000978	Prbd.g_01296	Prbi.g_02044
OG0000979	Prbd.g_01293	Prbi.g_02047
OG0000980	Prbd.g_01291	Prbi.g_02049
OG0000981	Prbd.g_01289	Prbi.g_02051
OG0000982	Prbd.g_01287	Prbi.g_02053
OG0000983	Prbd.g_01286	Prbi.g_02054
OG0000984	Prbd.g_01285	Prbi.g_02055
OG0000985	Prbd.g_01282	Prbi.g_02058
OG0000986	Prbd.g_01280	Prbi.g_02060
OG0000987	Prbd.g_01279	Prbi.g_02061
OG0000988	Prbd.g_01276	Prbi.g_02064
OG0000989	Prbd.g_01273	Prbi.g_02068
OG0000990	Prbd.g_01270	Prbi.g_02071
OG0000991	Prbd.g_01269	Prbi.g_02072
OG0000992	Prbd.g_01267	Prbi.g_02074
OG0000993	Prbd.g_01266	Prbi.g_02075
OG0000994	Prbd.g_01265	Prbi.g_02076
OG0000995	Prbd.g_01261	Prbi.g_02080
OG0000996	Prbd.g_01260	Prbi.g_02081
OG0000997	Prbd.g_01259	Prbi.g_02082
OG0000998	Prbd.g_01257	Prbi.g_02084
OG0000999	Prbd.g_01256	Prbi.g_02085
OG0001000	Prbd.g_01253	Prbi.g_02088
OG0001001	Prbd.g_01251	Prbi.g_02090
OG0001002	Prbd.g_01247	Prbi.g_02094
OG0001003	Prbd.g_01245	Prbi.g_02095
OG0001004	Prbd.g_01244	Prbi.g_02096
OG0001005	Prbd.g_01243	Prbi.g_02097
OG0001006	Prbd.g_01239	Prbi.g_02101
OG0001007	Prbd.g_01237	Prbi.g_02103
OG0001008	Prbd.g_00805	Prbi.g_00438
OG0001009	Prbd.g_01210	Prbi.g_00027
OG0001010	Prbd.g_01209	Prbi.g_00028
OG0001011	Prbd.g_01208	Prbi.g_00029
OG0001012	Prbd.g_01195	Prbi.g_00052
OG0001013	Prbd.g_01189	Prbi.g_00059
OG0001014	Prbd.g_01186	Prbi.g_00062
OG0001015	Prbd.g_01185	Prbi.g_00063
OG0001016	Prbd.g_01171	Prbi.g_00080
OG0001017	Prbd.g_01167	Prbi.g_00084
OG0001018	Prbd.g_01164	Prbi.g_00087
OG0001019	Prbd.g_01155	Prbi.g_00096
OG0001020	Prbd.g_01154	Prbi.g_00097
OG0001021	Prbd.g_01153	Prbi.g_00098
OG0001022	Prbd.g_01150	Prbi.g_00101
OG0001023	Prbd.g_01149	Prbi.g_00102
OG0001024	Prbd.g_01146	Prbi.g_00105
OG0001025	Prbd.g_01140	Prbi.g_00111
OG0001026	Prbd.g_01133	Prbi.g_00118
OG0001027	Prbd.g_01132	Prbi.g_00119
OG0001028	Prbd.g_01130	Prbi.g_00121
OG0001029	Prbd.g_01128	Prbi.g_00123
OG0001030	Prbd.g_01113	Prbi.g_00138
OG0001031	Prbd.g_01054	Prbi.g_00210
OG0001032	Prbd.g_01053	Prbi.g_00211
OG0001033	Prbd.g_01032	Prbi.g_00232
OG0001034	Prbd.g_01003	Prbi.g_00260
OG0001035	Prbd.g_00985	Prbi.g_00278
OG0001036	Prbd.g_00980	Prbi.g_00283
OG0001037	Prbd.g_00979	Prbi.g_00284
OG0001038	Prbd.g_00961	Prbi.g_00302
OG0001039	Prbd.g_00958	Prbi.g_00305
OG0001040	Prbd.g_00956	Prbi.g_00307
OG0001041	Prbd.g_00952	Prbi.g_00311
OG0001042	Prbd.g_00935	Prbi.g_00328
OG0001043	Prbd.g_00934	Prbi.g_00329
OG0001044	Prbd.g_00906	Prbi.g_00357
OG0001045	Prbd.g_00897	Prbi.g_00366
OG0001046	Prbd.g_00859	Prbi.g_00403
OG0001047	Prbd.g_00803	Prbi.g_00440
OG0001048	Prbd.g_00802	Prbi.g_00441
OG0001049	Prbd.g_00800	Prbi.g_00443
OG0001050	Prbd.g_00799	Prbi.g_00444
OG0001051	Prbd.g_00798	Prbi.g_00445
OG0001052	Prbd.g_00771	Prbi.g_00474
