Orthogroup	Prac	Praa
OG0000572	Prac.g_00787	Praa.g_00586
OG0000573	Prac.g_00780	Praa.g_00592
OG0000574	Prac.g_00779	Praa.g_00593
OG0000575	Prac.g_00775	Praa.g_00597
OG0000576	Prac.g_00772	Praa.g_00599
OG0000577	Prac.g_00771	Praa.g_00600
OG0000578	Prac.g_00770	Praa.g_00601
OG0000579	Prac.g_00769	Praa.g_00602
OG0000580	Prac.g_00768	Praa.g_00603
OG0000581	Prac.g_00766	Praa.g_00605
OG0000582	Prac.g_00763	Praa.g_00608
OG0000583	Prac.g_00762	Praa.g_00609
OG0000584	Prac.g_00761	Praa.g_00610
OG0000585	Prac.g_00759	Praa.g_00612
OG0000586	Prac.g_00758	Praa.g_00613
OG0000587	Prac.g_00757	Praa.g_00614
OG0000588	Prac.g_00753	Praa.g_00618
OG0000589	Prac.g_00750	Praa.g_00621
OG0000590	Prac.g_00749	Praa.g_00622
OG0000591	Prac.g_00746	Praa.g_00625
OG0000592	Prac.g_00745	Praa.g_00626
OG0000593	Prac.g_00739	Praa.g_00632
OG0000594	Prac.g_00738	Praa.g_00633
OG0000595	Prac.g_00737	Praa.g_00634
OG0000596	Prac.g_00733	Praa.g_00638
OG0000597	Prac.g_00731	Praa.g_00640
OG0000598	Prac.g_00730	Praa.g_00641
OG0000599	Prac.g_00727	Praa.g_00644
OG0000600	Prac.g_00726	Praa.g_00645
OG0000601	Prac.g_00725	Praa.g_00646
OG0000602	Prac.g_00723	Praa.g_00648
OG0000603	Prac.g_00722	Praa.g_00649
OG0000604	Prac.g_00721	Praa.g_00650
OG0000605	Prac.g_00720	Praa.g_00651
OG0000606	Prac.g_00717	Praa.g_00654
OG0000607	Prac.g_00714	Praa.g_00657
OG0000608	Prac.g_00713	Praa.g_00658
OG0000609	Prac.g_00712	Praa.g_00659
OG0000610	Prac.g_00707	Praa.g_00664
OG0000611	Prac.g_00704	Praa.g_00667
OG0000612	Prac.g_00703	Praa.g_00668
OG0000613	Prac.g_00698	Praa.g_00673
OG0000614	Prac.g_00679	Praa.g_00692
OG0000615	Prac.g_00671	Praa.g_00700
OG0000616	Prac.g_00667	Praa.g_00704
OG0000617	Prac.g_01554	Praa.g_00717
OG0000618	Prac.g_01553	Praa.g_00718
OG0000619	Prac.g_01552	Praa.g_00719
OG0000620	Prac.g_01549	Praa.g_00722
OG0000621	Prac.g_01548	Praa.g_00723
OG0000622	Prac.g_01547	Praa.g_00724
OG0000623	Prac.g_01546	Praa.g_00725
OG0000624	Prac.g_01545	Praa.g_00726
OG0000625	Prac.g_01544	Praa.g_00727
OG0000626	Prac.g_01543	Praa.g_00728
OG0000627	Prac.g_01542	Praa.g_00729
OG0000628	Prac.g_01541	Praa.g_00730
OG0000629	Prac.g_01540	Praa.g_00731
OG0000630	Prac.g_01537	Praa.g_00734
OG0000631	Prac.g_01484	Praa.g_00794
OG0000632	Prac.g_01483	Praa.g_00795
OG0000633	Prac.g_01482	Praa.g_00796
OG0000634	Prac.g_01479	Praa.g_00799
OG0000635	Prac.g_01478	Praa.g_00800
OG0000636	Prac.g_01476	Praa.g_00802
OG0000637	Prac.g_01474	Praa.g_00804
OG0000638	Prac.g_01473	Praa.g_00805
OG0000639	Prac.g_01472	Praa.g_00806
OG0000640	Prac.g_01471	Praa.g_00807
OG0000641	Prac.g_01467	Praa.g_00812
OG0000642	Prac.g_01466	Praa.g_00813
OG0000643	Prac.g_01465	Praa.g_00814
OG0000644	Prac.g_01464	Praa.g_00815
OG0000645	Prac.g_01463	Praa.g_00816
OG0000646	Prac.g_01461	Praa.g_00818
OG0000647	Prac.g_01460	Praa.g_00819
OG0000648	Prac.g_01458	Praa.g_00821
OG0000649	Prac.g_01457	Praa.g_00822
OG0000650	Prac.g_01456	Praa.g_00823
OG0000651	Prac.g_01455	Praa.g_00824
OG0000652	Prac.g_01454	Praa.g_00825
OG0000653	Prac.g_01452	Praa.g_00827
OG0000654	Prac.g_01451	Praa.g_00828
OG0000655	Prac.g_01450	Praa.g_00829
OG0000656	Prac.g_01447	Praa.g_00832
OG0000657	Prac.g_01440	Praa.g_00840
OG0000658	Prac.g_01439	Praa.g_00841
OG0000659	Prac.g_01438	Praa.g_00842
OG0000660	Prac.g_01434	Praa.g_00846
OG0000661	Prac.g_01432	Praa.g_00848
OG0000662	Prac.g_01430	Praa.g_00850
OG0000663	Prac.g_01428	Praa.g_00852
OG0000664	Prac.g_01427	Praa.g_00853
OG0000665	Prac.g_01423	Praa.g_00857
OG0000666	Prac.g_01422	Praa.g_00858
OG0000667	Prac.g_01418	Praa.g_00862
OG0000668	Prac.g_01401	Praa.g_00892
OG0000669	Prac.g_01393	Praa.g_00899
OG0000670	Prac.g_01391	Praa.g_00901
OG0000671	Prac.g_01389	Praa.g_00903
OG0000672	Prac.g_01386	Praa.g_00905
OG0000673	Prac.g_01383	Praa.g_00908
OG0000674	Prac.g_01381	Praa.g_00910
OG0000675	Prac.g_01380	Praa.g_00911
OG0000676	Prac.g_01378	Praa.g_00913
OG0000677	Prac.g_01377	Praa.g_00914
OG0000678	Prac.g_01375	Praa.g_00916
OG0000679	Prac.g_01371	Praa.g_00920
OG0000680	Prac.g_01370	Praa.g_00921
OG0000681	Prac.g_01368	Praa.g_00923
OG0000682	Prac.g_01367	Praa.g_00924
OG0000683	Prac.g_01366	Praa.g_00925
OG0000684	Prac.g_01365	Praa.g_00926
OG0000685	Prac.g_01363	Praa.g_00928
OG0000686	Prac.g_01362	Praa.g_00929
OG0000687	Prac.g_01361	Praa.g_00930
OG0000688	Prac.g_01358	Praa.g_00933
OG0000689	Prac.g_01357	Praa.g_00934
OG0000690	Prac.g_01356	Praa.g_00935
OG0000691	Prac.g_01355	Praa.g_00936
OG0000692	Prac.g_01353	Praa.g_00938
OG0000693	Prac.g_01352	Praa.g_00939
OG0000694	Prac.g_01351	Praa.g_00940
OG0000695	Prac.g_01349	Praa.g_00942
OG0000696	Prac.g_01348	Praa.g_00943
OG0000697	Prac.g_01347	Praa.g_00944
OG0000698	Prac.g_01344	Praa.g_00947
OG0000699	Prac.g_01343	Praa.g_00948
OG0000700	Prac.g_01342	Praa.g_00949
OG0000701	Prac.g_01341	Praa.g_00950
OG0000702	Prac.g_01339	Praa.g_00952
OG0000703	Prac.g_01338	Praa.g_00953
OG0000704	Prac.g_01337	Praa.g_00954
OG0000705	Prac.g_01333	Praa.g_00958
OG0000706	Prac.g_01332	Praa.g_00959
OG0000707	Prac.g_01331	Praa.g_00960
OG0000708	Prac.g_01330	Praa.g_00961
OG0000709	Prac.g_01326	Praa.g_00965
OG0000710	Prac.g_01323	Praa.g_00968
OG0000711	Prac.g_01307	Praa.g_00985
OG0000712	Prac.g_01305	Praa.g_00987
OG0000713	Prac.g_01304	Praa.g_00988
OG0000714	Prac.g_01303	Praa.g_00989
OG0000715	Prac.g_01301	Praa.g_00991
OG0000716	Prac.g_01299	Praa.g_00993
OG0000717	Prac.g_01298	Praa.g_00994
OG0000718	Prac.g_01287	Praa.g_01008
OG0000719	Prac.g_01285	Praa.g_01010
OG0000720	Prac.g_01276	Praa.g_01019
OG0000721	Prac.g_01274	Praa.g_01021
OG0000722	Prac.g_01273	Praa.g_01022
OG0000723	Prac.g_01270	Praa.g_01025
OG0000724	Prac.g_01261	Praa.g_01034
OG0000725	Prac.g_01255	Praa.g_01040
OG0000726	Prac.g_01254	Praa.g_01041
OG0000727	Prac.g_01253	Praa.g_01042
OG0000728	Prac.g_01251	Praa.g_01044
OG0000729	Prac.g_01205	Praa.g_01091
OG0000730	Prac.g_01046	Praa.g_01095
OG0000731	Prac.g_01042	Praa.g_01099
OG0000732	Prac.g_01036	Praa.g_01109
OG0000733	Prac.g_01017	Praa.g_01128
OG0000734	Prac.g_01000	Praa.g_01145
OG0000735	Prac.g_00998	Praa.g_01147
OG0000736	Prac.g_00997	Praa.g_01148
OG0000737	Prac.g_00996	Praa.g_01149
OG0000738	Prac.g_00992	Praa.g_01153
OG0000739	Prac.g_00991	Praa.g_01154
OG0000740	Prac.g_00990	Praa.g_01155
OG0000741	Prac.g_00989	Praa.g_01156
OG0000742	Prac.g_00986	Praa.g_01158
OG0000743	Prac.g_00984	Praa.g_01160
OG0000744	Prac.g_00983	Praa.g_01161
OG0000745	Prac.g_00982	Praa.g_01162
OG0000746	Prac.g_00980	Praa.g_01164
OG0000747	Prac.g_00979	Praa.g_01165
OG0000748	Prac.g_00976	Praa.g_01168
OG0000749	Prac.g_00975	Praa.g_01169
OG0000750	Prac.g_00974	Praa.g_01170
OG0000751	Prac.g_00972	Praa.g_01172
OG0000752	Prac.g_00970	Praa.g_01174
OG0000753	Prac.g_00967	Praa.g_01177
OG0000754	Prac.g_00964	Praa.g_01180
OG0000755	Prac.g_00961	Praa.g_01183
OG0000756	Prac.g_00960	Praa.g_01184
OG0000757	Prac.g_00954	Praa.g_01190
OG0000758	Prac.g_00953	Praa.g_01191
OG0000759	Prac.g_00952	Praa.g_01192
OG0000760	Prac.g_00951	Praa.g_01193
OG0000761	Prac.g_00950	Praa.g_01194
OG0000762	Prac.g_00949	Praa.g_01195
OG0000763	Prac.g_00947	Praa.g_01197
OG0000764	Prac.g_00946	Praa.g_01198
OG0000765	Prac.g_00937	Praa.g_01207
OG0000766	Prac.g_00936	Praa.g_01208
OG0000767	Prac.g_00934	Praa.g_01210
OG0000768	Prac.g_00933	Praa.g_01211
OG0000769	Prac.g_00931	Praa.g_01213
OG0000770	Prac.g_00929	Praa.g_01215
OG0000771	Prac.g_00448	Praa.g_01224
OG0000772	Prac.g_00154	Praa.g_01290
OG0000773	Prac.g_00166	Praa.g_01309
OG0000774	Prac.g_00168	Praa.g_01311
OG0000775	Prac.g_00170	Praa.g_01313
OG0000776	Prac.g_00171	Praa.g_01314
OG0000777	Prac.g_00172	Praa.g_01315
OG0000778	Prac.g_00173	Praa.g_01316
OG0000779	Prac.g_00177	Praa.g_01320
OG0000780	Prac.g_00178	Praa.g_01321
OG0000781	Prac.g_00181	Praa.g_01324
OG0000782	Prac.g_00182	Praa.g_01325
OG0000783	Prac.g_00183	Praa.g_01326
OG0000784	Prac.g_00184	Praa.g_01327
OG0000785	Prac.g_00186	Praa.g_01329
OG0000786	Prac.g_00188	Praa.g_01331
OG0000787	Prac.g_00189	Praa.g_01332
OG0000788	Prac.g_00204	Praa.g_01353
OG0000789	Prac.g_00207	Praa.g_01356
OG0000790	Prac.g_00222	Praa.g_01371
OG0000791	Prac.g_00224	Praa.g_01373
OG0000792	Prac.g_00225	Praa.g_01374
OG0000793	Prac.g_00228	Praa.g_01377
OG0000794	Prac.g_00229	Praa.g_01378
OG0000795	Prac.g_00230	Praa.g_01379
OG0000796	Prac.g_00234	Praa.g_01383
OG0000797	Prac.g_00235	Praa.g_01384
OG0000798	Prac.g_00262	Praa.g_01393, Praa.g_01412
OG0000799	Prac.g_00429	Praa.g_01458
OG0000800	Prac.g_00428	Praa.g_01459
OG0000801	Prac.g_00427	Praa.g_01460
OG0000802	Prac.g_00425	Praa.g_01462
OG0000803	Prac.g_00423	Praa.g_01464
OG0000804	Prac.g_00422	Praa.g_01465
OG0000805	Prac.g_00420	Praa.g_01467
OG0000806	Prac.g_00418	Praa.g_01469
OG0000807	Prac.g_00417	Praa.g_01470
OG0000808	Prac.g_00416	Praa.g_01471
OG0000809	Prac.g_00413	Praa.g_01474
OG0000810	Prac.g_00412	Praa.g_01475
OG0000811	Prac.g_00408	Praa.g_01479
OG0000812	Prac.g_00406	Praa.g_01481
OG0000813	Prac.g_00405	Praa.g_01482
OG0000814	Prac.g_00403	Praa.g_01484
OG0000815	Prac.g_00402	Praa.g_01485
OG0000816	Prac.g_00400	Praa.g_01487
OG0000817	Prac.g_00399	Praa.g_01488
OG0000818	Prac.g_00394	Praa.g_01493
OG0000819	Prac.g_00393	Praa.g_01494
OG0000820	Prac.g_00392	Praa.g_01495
OG0000821	Prac.g_00388	Praa.g_01499
OG0000822	Prac.g_00387	Praa.g_01500
OG0000823	Prac.g_00386	Praa.g_01501
OG0000824	Prac.g_00383	Praa.g_01504
OG0000825	Prac.g_00382	Praa.g_01505
OG0000826	Prac.g_00381	Praa.g_01506
OG0000827	Prac.g_00380	Praa.g_01507
OG0000828	Prac.g_00377	Praa.g_01510
OG0000829	Prac.g_00376	Praa.g_01511
OG0000830	Prac.g_00375	Praa.g_01512
OG0000831	Prac.g_00373	Praa.g_01514
OG0000832	Prac.g_00367	Praa.g_01520
OG0000833	Prac.g_00359	Praa.g_01528
OG0000834	Prac.g_00358	Praa.g_01529
OG0000835	Prac.g_00357	Praa.g_01530
OG0000836	Prac.g_00356	Praa.g_01531
OG0000837	Prac.g_00355	Praa.g_01532
OG0000838	Prac.g_00353	Praa.g_01534
OG0000839	Prac.g_00352	Praa.g_01535
OG0000840	Prac.g_00351	Praa.g_01536
OG0000841	Prac.g_00350	Praa.g_01537
OG0000842	Prac.g_00349	Praa.g_01538
OG0000843	Prac.g_00348	Praa.g_01539
OG0000844	Prac.g_00347	Praa.g_01541
OG0000845	Prac.g_00346	Praa.g_01542
OG0000846	Prac.g_00345	Praa.g_01543
OG0000847	Prac.g_00344	Praa.g_01544
OG0000848	Prac.g_00343	Praa.g_01545
OG0000849	Prac.g_00342	Praa.g_01546
OG0000850	Prac.g_00340	Praa.g_01548
OG0000851	Prac.g_00339	Praa.g_01549
OG0000852	Prac.g_00338	Praa.g_01550
OG0000853	Prac.g_00334	Praa.g_01554
OG0000854	Prac.g_00332	Praa.g_01556
OG0000855	Prac.g_00331	Praa.g_01557
OG0000856	Prac.g_00317	Praa.g_01572
OG0000857	Prac.g_00288	Praa.g_01600
OG0000858	Prac.g_00631	Praa.g_01629
OG0000859	Prac.g_00630	Praa.g_01630
OG0000860	Prac.g_00623	Praa.g_01637
OG0000861	Prac.g_00622	Praa.g_01638
OG0000862	Prac.g_00621	Praa.g_01639
OG0000863	Prac.g_00619	Praa.g_01641
OG0000864	Prac.g_00618	Praa.g_01642
OG0000865	Prac.g_00617	Praa.g_01643
OG0000866	Prac.g_00616	Praa.g_01644
OG0000867	Prac.g_00615	Praa.g_01645
OG0000868	Prac.g_00614	Praa.g_01646
OG0000869	Prac.g_00610	Praa.g_01650
OG0000870	Prac.g_00605	Praa.g_01655
OG0000871	Prac.g_00604	Praa.g_01656
OG0000872	Prac.g_00603	Praa.g_01657
OG0000873	Prac.g_00600	Praa.g_01660
OG0000874	Prac.g_00597	Praa.g_01663
OG0000875	Prac.g_00596	Praa.g_01665
OG0000876	Prac.g_00595	Praa.g_01666
OG0000877	Prac.g_00593	Praa.g_01668
OG0000878	Prac.g_00592	Praa.g_01669
OG0000879	Prac.g_00591	Praa.g_01670
OG0000880	Prac.g_00590	Praa.g_01671
OG0000881	Prac.g_00586	Praa.g_01675
OG0000882	Prac.g_00581	Praa.g_01680
OG0000883	Prac.g_00580	Praa.g_01682
OG0000884	Prac.g_00578	Praa.g_01684
OG0000885	Prac.g_00577	Praa.g_01685
OG0000886	Prac.g_00576	Praa.g_01686
OG0000887	Prac.g_00575	Praa.g_01687
OG0000888	Prac.g_00573	Praa.g_01689
OG0000889	Prac.g_00571	Praa.g_01691
OG0000890	Prac.g_00570	Praa.g_01692
OG0000891	Prac.g_00569	Praa.g_01693
OG0000892	Prac.g_00471	Praa.g_01695
OG0000893	Prac.g_00476	Praa.g_01699
OG0000894	Prac.g_00478	Praa.g_01701
OG0000895	Prac.g_00481	Praa.g_01704
OG0000896	Prac.g_00482	Praa.g_01705
OG0000897	Prac.g_00484	Praa.g_01707
OG0000898	Prac.g_00485	Praa.g_01708
OG0000899	Prac.g_00486	Praa.g_01709
OG0000900	Prac.g_00487	Praa.g_01710
OG0000901	Prac.g_00490	Praa.g_01713
OG0000902	Prac.g_00492	Praa.g_01715
OG0000903	Prac.g_00495	Praa.g_01718
OG0000904	Prac.g_00497	Praa.g_01720
OG0000905	Prac.g_00502	Praa.g_01725
OG0000906	Prac.g_00503	Praa.g_01726
OG0000907	Prac.g_00506	Praa.g_01733
OG0000908	Prac.g_00509	Praa.g_01736
OG0000909	Prac.g_00510	Praa.g_01737
OG0000910	Prac.g_00511	Praa.g_01738
OG0000911	Prac.g_00513	Praa.g_01740
OG0000912	Prac.g_00514	Praa.g_01741
OG0000913	Prac.g_00515	Praa.g_01742
OG0000914	Prac.g_00516	Praa.g_01743
OG0000915	Prac.g_00517	Praa.g_01744
OG0000916	Prac.g_00518	Praa.g_01745
OG0000917	Prac.g_00519	Praa.g_01746
OG0000918	Prac.g_00520	Praa.g_01747
OG0000919	Prac.g_00521	Praa.g_01748
OG0000920	Prac.g_00522	Praa.g_01749
OG0000921	Prac.g_00523	Praa.g_01750
OG0000922	Prac.g_00524	Praa.g_01751
OG0000923	Prac.g_00528	Praa.g_01755
OG0000924	Prac.g_00529	Praa.g_01756
OG0000925	Prac.g_00530	Praa.g_01757
OG0000926	Prac.g_00531	Praa.g_01758
OG0000927	Prac.g_00533	Praa.g_01760
OG0000928	Prac.g_00534	Praa.g_01761
OG0000929	Prac.g_00535	Praa.g_01762
OG0000930	Prac.g_00536	Praa.g_01763
OG0000931	Prac.g_00537	Praa.g_01764
OG0000932	Prac.g_00538	Praa.g_01765
OG0000933	Prac.g_00542	Praa.g_01769
OG0000934	Prac.g_00544	Praa.g_01771
OG0000935	Prac.g_00545	Praa.g_01772
OG0000936	Prac.g_00546	Praa.g_01773
OG0000937	Prac.g_00547	Praa.g_01774
OG0000938	Prac.g_00549	Praa.g_01776
OG0000939	Prac.g_00550	Praa.g_01777
OG0000940	Prac.g_00556	Praa.g_01784
OG0000941	Prac.g_00558	Praa.g_01786
OG0000942	Prac.g_00560	Praa.g_01788
OG0000943	Prac.g_00561	Praa.g_01789
OG0000944	Prac.g_00562	Praa.g_01790
OG0000945	Prac.g_00563	Praa.g_01791
OG0000946	Prac.g_00005	Praa.g_01796
OG0000947	Prac.g_00007	Praa.g_01798
OG0000948	Prac.g_00008	Praa.g_01799
OG0000949	Prac.g_00011	Praa.g_01802
OG0000950	Prac.g_00016	Praa.g_01807
OG0000951	Prac.g_00020	Praa.g_01811
OG0000952	Prac.g_00024	Praa.g_01815
OG0000953	Prac.g_00027	Praa.g_01818
OG0000954	Prac.g_00031	Praa.g_01822
OG0000955	Prac.g_00032	Praa.g_01823
OG0000956	Prac.g_00034	Praa.g_01825
OG0000957	Prac.g_00039	Praa.g_01830
OG0000958	Prac.g_00040	Praa.g_01831
OG0000959	Prac.g_00044	Praa.g_01835
OG0000960	Prac.g_00045	Praa.g_01836
OG0000961	Prac.g_00047	Praa.g_01838
OG0000962	Prac.g_00049	Praa.g_01840
OG0000963	Prac.g_00052	Praa.g_01844
OG0000964	Prac.g_00053	Praa.g_01845
OG0000965	Prac.g_00054	Praa.g_01846
OG0000966	Prac.g_00061	Praa.g_01853
OG0000967	Prac.g_00065	Praa.g_01858
OG0000968	Prac.g_00067	Praa.g_01860
OG0000969	Prac.g_00068	Praa.g_01861
OG0000970	Prac.g_00069	Praa.g_01862
OG0000971	Prac.g_00070	Praa.g_01863
OG0000972	Prac.g_00071	Praa.g_01864
OG0000973	Prac.g_00072	Praa.g_01865
OG0000974	Prac.g_00073	Praa.g_01866
OG0000975	Prac.g_00074	Praa.g_01867
OG0000976	Prac.g_00075	Praa.g_01868
OG0000977	Prac.g_00076	Praa.g_01869
OG0000978	Prac.g_00077	Praa.g_01870
OG0000979	Prac.g_00080	Praa.g_01873
OG0000980	Prac.g_00082	Praa.g_01875
OG0000981	Prac.g_00084	Praa.g_01877
OG0000982	Prac.g_00086	Praa.g_01879
OG0000983	Prac.g_00087	Praa.g_01880
OG0000984	Prac.g_00088	Praa.g_01881
OG0000985	Prac.g_00091	Praa.g_01884
OG0000986	Prac.g_00093	Praa.g_01886
OG0000987	Prac.g_00094	Praa.g_01887
OG0000988	Prac.g_00097	Praa.g_01890
OG0000989	Prac.g_00100	Praa.g_01893
OG0000990	Prac.g_00103	Praa.g_01896
OG0000991	Prac.g_00104	Praa.g_01897
OG0000992	Prac.g_00106	Praa.g_01899
OG0000993	Prac.g_00107	Praa.g_01900
OG0000994	Prac.g_00108	Praa.g_01901
OG0000995	Prac.g_00112	Praa.g_01905
OG0000996	Prac.g_00113	Praa.g_01906
OG0000997	Prac.g_00114	Praa.g_01907
OG0000998	Prac.g_00116	Praa.g_01909
OG0000999	Prac.g_00117	Praa.g_01910
OG0001000	Prac.g_00120	Praa.g_01913
OG0001001	Prac.g_00122	Praa.g_01915
OG0001002	Prac.g_00126	Praa.g_01919
OG0001003	Prac.g_00127	Praa.g_01920
OG0001004	Prac.g_00128	Praa.g_01921
OG0001005	Prac.g_00129	Praa.g_01922
OG0001006	Prac.g_01949	Praa.g_01926
OG0001007	Prac.g_01947	Praa.g_01928
OG0001009	Prac.g_01920	Praa.g_00027
OG0001010	Prac.g_01919	Praa.g_00028
OG0001011	Prac.g_01918	Praa.g_00029
OG0001012	Prac.g_01889	Praa.g_00043
OG0001013	Prac.g_01883	Praa.g_00048
OG0001014	Prac.g_01880	Praa.g_00051
OG0001015	Prac.g_01879	Praa.g_00052
OG0001016	Prac.g_01858	Praa.g_00073
OG0001017	Prac.g_01854	Praa.g_00077
OG0001018	Prac.g_01851	Praa.g_00080
OG0001019	Prac.g_01842	Praa.g_00089
OG0001020	Prac.g_01841	Praa.g_00090
OG0001021	Prac.g_01840	Praa.g_00091
OG0001022	Prac.g_01837	Praa.g_00094
OG0001023	Prac.g_01836	Praa.g_00095
OG0001024	Prac.g_01833	Praa.g_00098
OG0001025	Prac.g_01827	Praa.g_00104
OG0001026	Prac.g_01820	Praa.g_00111
OG0001027	Prac.g_01819	Praa.g_00112
OG0001028	Prac.g_01817	Praa.g_00114
OG0001029	Prac.g_01816	Praa.g_00115
OG0001030	Prac.g_01801	Praa.g_00130
OG0001031	Prac.g_01744	Praa.g_00186
OG0001032	Prac.g_01743	Praa.g_00187
OG0001033	Prac.g_01722	Praa.g_00208
OG0001034	Prac.g_01694	Praa.g_00236
OG0001035	Prac.g_01677	Praa.g_00254
OG0001036	Prac.g_01672	Praa.g_00259
OG0001037	Prac.g_01671	Praa.g_00260
OG0001038	Prac.g_01653	Praa.g_00278
OG0001039	Prac.g_01650	Praa.g_00281
OG0001040	Prac.g_01648	Praa.g_00283
OG0001041	Prac.g_01644	Praa.g_00287
OG0001042	Prac.g_01627	Praa.g_00304
OG0001043	Prac.g_01626	Praa.g_00305
OG0001044	Prac.g_01201	Praa.g_00333
OG0001045	Prac.g_01192	Praa.g_00341
OG0001046	Prac.g_01154	Praa.g_00378
OG0001047	Prac.g_01108	Praa.g_00438
OG0001048	Prac.g_01107	Praa.g_00439
OG0001049	Prac.g_01105	Praa.g_00441
OG0001050	Prac.g_01104	Praa.g_00442
OG0001051	Prac.g_01103	Praa.g_00443
OG0001052	Prac.g_01073	Praa.g_00471
OG0001053	Prac.g_01061	Praa.g_00483
OG0001054	Prac.g_00873	Praa.g_00498
OG0001055	Prac.g_00855	Praa.g_00517
OG0001056	Prac.g_00836	Praa.g_00536
OG0001057	Prac.g_00831	Praa.g_00541
OG0001058	Prac.g_00823	Praa.g_00550
OG0001059	Prac.g_00819	Praa.g_00554
OG0001060	Prac.g_00812	Praa.g_00561
OG0001061	Prac.g_00799	Praa.g_00574
OG0001062	Prac.g_00797	Praa.g_00576
OG0001063	Prac.g_00795	Praa.g_00578
OG0001064	Prac.g_00794	Praa.g_00579
OG0001065	Prac.g_00793	Praa.g_00580
OG0001066	Prac.g_00792	Praa.g_00581
OG0001067	Prac.g_00791	Praa.g_00582
OG0001068	Prac.g_00790	Praa.g_00583
OG0001069	Prac.g_00789	Praa.g_00584
OG0001070	Prac.g_00786	Praa.g_00587
OG0001071	Prac.g_00785	Praa.g_00588
OG0001072	Prac.g_00783	Praa.g_00590
OG0001073	Prac.g_00767	Praa.g_00604
OG0001074	Prac.g_00756	Praa.g_00615
OG0001075	Prac.g_00755	Praa.g_00616
OG0001076	Prac.g_00747	Praa.g_00624
OG0001077	Prac.g_00743	Praa.g_00628
OG0001078	Prac.g_00735	Praa.g_00636
OG0001079	Prac.g_00724	Praa.g_00647
OG0001080	Prac.g_00718	Praa.g_00653
OG0001081	Prac.g_00716	Praa.g_00655
OG0001082	Prac.g_00715	Praa.g_00656
OG0001083	Prac.g_00710	Praa.g_00661
OG0001084	Prac.g_00709	Praa.g_00662
OG0001085	Prac.g_00701	Praa.g_00670
OG0001086	Prac.g_00700	Praa.g_00671
OG0001087	Prac.g_00683	Praa.g_00688
OG0001088	Prac.g_00682	Praa.g_00689
OG0001089	Prac.g_00674	Praa.g_00697
OG0001090	Prac.g_01559	Praa.g_00712
OG0001091	Prac.g_01557	Praa.g_00714
OG0001092	Prac.g_01556	Praa.g_00715
OG0001093	Prac.g_01551	Praa.g_00720
OG0001094	Prac.g_01481	Praa.g_00797
OG0001095	Prac.g_01462	Praa.g_00817
OG0001096	Prac.g_01449	Praa.g_00830
OG0001097	Prac.g_01431	Praa.g_00849
OG0001098	Prac.g_01416	Praa.g_00864
OG0001099	Prac.g_01396	Praa.g_00896
OG0001100	Prac.g_01392	Praa.g_00900
OG0001101	Prac.g_01390	Praa.g_00902
OG0001102	Prac.g_01387	Praa.g_00904
OG0001103	Prac.g_01385	Praa.g_00906
OG0001104	Prac.g_01364	Praa.g_00927
OG0001105	Prac.g_01360	Praa.g_00931
OG0001106	Prac.g_01336	Praa.g_00955
OG0001107	Prac.g_01329	Praa.g_00962
OG0001108	Prac.g_01325	Praa.g_00966
OG0001109	Prac.g_01324	Praa.g_00967
OG0001110	Prac.g_01322	Praa.g_00969
OG0001111	Prac.g_01321	Praa.g_00970
OG0001112	Prac.g_01320	Praa.g_00971
OG0001113	Prac.g_01319	Praa.g_00972
OG0001114	Prac.g_01318	Praa.g_00973
OG0001115	Prac.g_01316	Praa.g_00975
OG0001116	Prac.g_01315	Praa.g_00976
OG0001117	Prac.g_01314	Praa.g_00977
OG0001118	Prac.g_01313	Praa.g_00978
OG0001119	Prac.g_01312	Praa.g_00979
OG0001120	Prac.g_01310	Praa.g_00981
OG0001121	Prac.g_01020	Praa.g_01125
OG0001122	Prac.g_01284	Praa.g_01011
OG0001123	Prac.g_01280	Praa.g_01015
OG0001124	Prac.g_01278	Praa.g_01017
OG0001125	Prac.g_01277	Praa.g_01018
OG0001126	Prac.g_01267	Praa.g_01028
OG0001127	Prac.g_01266	Praa.g_01029
OG0001128	Prac.g_01264	Praa.g_01031
OG0001129	Prac.g_01263	Praa.g_01032
OG0001130	Prac.g_01262	Praa.g_01033
OG0001131	Prac.g_01225	Praa.g_01070
OG0001132	Prac.g_01216	Praa.g_01080
OG0001133	Prac.g_01031	Praa.g_01115
OG0001134	Prac.g_01018	Praa.g_01127
OG0001135	Prac.g_01015	Praa.g_01130
OG0001136	Prac.g_00988	Praa.g_01157
OG0001137	Prac.g_00977	Praa.g_01167
OG0001138	Prac.g_00959	Praa.g_01185
OG0001139	Prac.g_00958	Praa.g_01186
OG0001140	Prac.g_00957	Praa.g_01187
OG0001141	Prac.g_00956	Praa.g_01188
OG0001142	Prac.g_00955	Praa.g_01189
OG0001143	Prac.g_00948	Praa.g_01196
OG0001144	Prac.g_00943	Praa.g_01201
OG0001145	Prac.g_00167	Praa.g_01310
OG0001146	Prac.g_00179	Praa.g_01322
OG0001147	Prac.g_00203	Praa.g_01352
OG0001148	Prac.g_00219	Praa.g_01368
OG0001149	Prac.g_00220	Praa.g_01369
OG0001150	Prac.g_00221	Praa.g_01370
OG0001151	Prac.g_00232	Praa.g_01381
OG0001152	Prac.g_00233	Praa.g_01382
OG0001153	Prac.g_00379	Praa.g_01508
OG0001154	Prac.g_00378	Praa.g_01509
