Orthogroup	Prac	Prav
OG0000570	Prac.g_00802	Prav.g_01168
OG0000571	Prac.g_00800	Prav.g_01170
OG0000572	Prac.g_00787	Prav.g_01183
OG0000573	Prac.g_00780	Prav.g_01188
OG0000574	Prac.g_00779	Prav.g_01189
OG0000575	Prac.g_00775	Prav.g_01193
OG0000576	Prac.g_00772	Prav.g_01195
OG0000577	Prac.g_00771	Prav.g_01196
OG0000578	Prac.g_00770	Prav.g_01197
OG0000579	Prac.g_00769	Prav.g_01198
OG0000580	Prac.g_00768	Prav.g_01199
OG0000581	Prac.g_00766	Prav.g_01201
OG0000582	Prac.g_00763	Prav.g_01204
OG0000583	Prac.g_00762	Prav.g_01205
OG0000584	Prac.g_00761	Prav.g_01206
OG0000585	Prac.g_00759	Prav.g_01208
OG0000586	Prac.g_00758	Prav.g_01209
OG0000587	Prac.g_00757	Prav.g_01210
OG0000588	Prac.g_00753	Prav.g_01214
OG0000589	Prac.g_00750	Prav.g_01219
OG0000590	Prac.g_00749	Prav.g_01220
OG0000591	Prac.g_00746	Prav.g_01223
OG0000592	Prac.g_00745	Prav.g_01224
OG0000593	Prac.g_00739	Prav.g_01230
OG0000594	Prac.g_00738	Prav.g_01231
OG0000595	Prac.g_00737	Prav.g_01232
OG0000596	Prac.g_00733	Prav.g_01236
OG0000597	Prac.g_00731	Prav.g_01238
OG0000598	Prac.g_00730	Prav.g_01239
OG0000599	Prac.g_00727	Prav.g_01242
OG0000600	Prac.g_00726	Prav.g_01243
OG0000601	Prac.g_00725	Prav.g_01244
OG0000602	Prac.g_00723	Prav.g_01246
OG0000603	Prac.g_00722	Prav.g_01247
OG0000604	Prac.g_00721	Prav.g_01248
OG0000605	Prac.g_00720	Prav.g_01249
OG0000606	Prac.g_00717	Prav.g_01252
OG0000607	Prac.g_00714	Prav.g_01255
OG0000608	Prac.g_00713	Prav.g_01256
OG0000609	Prac.g_00712	Prav.g_01257
OG0000610	Prac.g_00707	Prav.g_01262
OG0000611	Prac.g_00704	Prav.g_01265
OG0000612	Prac.g_00703	Prav.g_01266
OG0000613	Prac.g_00698	Prav.g_01271
OG0000614	Prac.g_00679	Prav.g_01290
OG0000615	Prac.g_00671	Prav.g_01298
OG0000616	Prac.g_00667	Prav.g_01312
OG0000617	Prac.g_01554	Prav.g_00312
OG0000618	Prac.g_01553	Prav.g_00313
OG0000619	Prac.g_01552	Prav.g_00314
OG0000620	Prac.g_01549	Prav.g_00317
OG0000621	Prac.g_01548	Prav.g_00318
OG0000622	Prac.g_01547	Prav.g_00319
OG0000623	Prac.g_01546	Prav.g_00320
OG0000624	Prac.g_01545	Prav.g_00321
OG0000625	Prac.g_01544	Prav.g_00322
OG0000626	Prac.g_01543	Prav.g_00323
OG0000627	Prac.g_01542	Prav.g_00324
OG0000628	Prac.g_01541	Prav.g_00325
OG0000629	Prac.g_01540	Prav.g_00326
OG0000630	Prac.g_01537	Prav.g_00329
OG0000631	Prac.g_01484	Prav.g_00388
OG0000632	Prac.g_01483	Prav.g_00389
OG0000633	Prac.g_01482	Prav.g_00390
OG0000634	Prac.g_01479	Prav.g_00393
OG0000635	Prac.g_01478	Prav.g_00394
OG0000636	Prac.g_01476	Prav.g_00396
OG0000637	Prac.g_01474	Prav.g_00398
OG0000638	Prac.g_01473	Prav.g_00399
OG0000639	Prac.g_01472	Prav.g_00400
OG0000640	Prac.g_01471	Prav.g_00401
OG0000641	Prac.g_01467	Prav.g_00405
OG0000642	Prac.g_01466	Prav.g_00406
OG0000643	Prac.g_01465	Prav.g_00407
OG0000644	Prac.g_01464	Prav.g_00408
OG0000645	Prac.g_01463	Prav.g_00409
OG0000646	Prac.g_01461	Prav.g_00411
OG0000647	Prac.g_01460	Prav.g_00412
OG0000648	Prac.g_01458	Prav.g_00414
OG0000649	Prac.g_01457	Prav.g_00415
OG0000650	Prac.g_01456	Prav.g_00416
OG0000651	Prac.g_01455	Prav.g_00417
OG0000652	Prac.g_01454	Prav.g_00418
OG0000653	Prac.g_01452	Prav.g_00420
OG0000654	Prac.g_01451	Prav.g_00421
OG0000655	Prac.g_01450	Prav.g_00422
OG0000656	Prac.g_01447	Prav.g_00425
OG0000657	Prac.g_01440	Prav.g_00432
OG0000658	Prac.g_01439	Prav.g_00433
OG0000659	Prac.g_01438	Prav.g_00434
OG0000660	Prac.g_01434	Prav.g_00438
OG0000661	Prac.g_01432	Prav.g_00440
OG0000662	Prac.g_01430	Prav.g_00442
OG0000663	Prac.g_01428	Prav.g_00444
OG0000664	Prac.g_01427	Prav.g_00445
OG0000665	Prac.g_01423	Prav.g_00449
OG0000666	Prac.g_01422	Prav.g_00450
OG0000667	Prac.g_01418	Prav.g_00454
OG0000668	Prac.g_01401	Prav.g_00483
OG0000669	Prac.g_01393	Prav.g_00490
OG0000670	Prac.g_01391	Prav.g_00492
OG0000671	Prac.g_01389	Prav.g_00494
OG0000672	Prac.g_01386	Prav.g_00497
OG0000673	Prac.g_01383	Prav.g_00500
OG0000674	Prac.g_01381	Prav.g_00502
OG0000675	Prac.g_01380	Prav.g_00503
OG0000676	Prac.g_01378	Prav.g_00505
OG0000677	Prac.g_01377	Prav.g_00506
OG0000678	Prac.g_01375	Prav.g_00508
OG0000679	Prac.g_01371	Prav.g_00512
OG0000680	Prac.g_01370	Prav.g_00513
OG0000681	Prac.g_01368	Prav.g_00515
OG0000682	Prac.g_01367	Prav.g_00516
OG0000683	Prac.g_01366	Prav.g_00517
OG0000684	Prac.g_01365	Prav.g_00519
OG0000685	Prac.g_01363	Prav.g_00521
OG0000686	Prac.g_01362	Prav.g_00522
OG0000687	Prac.g_01361	Prav.g_00523
OG0000688	Prac.g_01358	Prav.g_00526
OG0000689	Prac.g_01357	Prav.g_00527
OG0000690	Prac.g_01356	Prav.g_00528
OG0000691	Prac.g_01355	Prav.g_00529
OG0000692	Prac.g_01353	Prav.g_00530
OG0000693	Prac.g_01352	Prav.g_00531
OG0000694	Prac.g_01351	Prav.g_00532
OG0000695	Prac.g_01349	Prav.g_00534
OG0000696	Prac.g_01348	Prav.g_00535
OG0000697	Prac.g_01347	Prav.g_00536
OG0000698	Prac.g_01344	Prav.g_00539
OG0000699	Prac.g_01343	Prav.g_00540
OG0000700	Prac.g_01342	Prav.g_00541
OG0000701	Prac.g_01341	Prav.g_00542
OG0000702	Prac.g_01339	Prav.g_00544
OG0000703	Prac.g_01338	Prav.g_00545
OG0000704	Prac.g_01337	Prav.g_00546
OG0000705	Prac.g_01333	Prav.g_00550
OG0000706	Prac.g_01332	Prav.g_00551
OG0000707	Prac.g_01331	Prav.g_00552
OG0000708	Prac.g_01330	Prav.g_00553
OG0000709	Prac.g_01326	Prav.g_00557
OG0000710	Prac.g_01323	Prav.g_00560
OG0000711	Prac.g_01307	Prav.g_00577
OG0000712	Prac.g_01305	Prav.g_00579
OG0000713	Prac.g_01304	Prav.g_00580
OG0000714	Prac.g_01303	Prav.g_00581
OG0000715	Prac.g_01301	Prav.g_00583
OG0000716	Prac.g_01299	Prav.g_00585
OG0000717	Prac.g_01298	Prav.g_00586
OG0000718	Prac.g_01287	Prav.g_00902
OG0000719	Prac.g_01285	Prav.g_00904
OG0000720	Prac.g_01276	Prav.g_00913
OG0000721	Prac.g_01274	Prav.g_00915
OG0000722	Prac.g_01273	Prav.g_00916
OG0000723	Prac.g_01270	Prav.g_00919
OG0000724	Prac.g_01261	Prav.g_00928
OG0000725	Prac.g_01255	Prav.g_00934
OG0000726	Prac.g_01254	Prav.g_00935
OG0000727	Prac.g_01253	Prav.g_00936
OG0000728	Prac.g_01251	Prav.g_00938
OG0000729	Prac.g_01205	Prav.g_00263
OG0000730	Prac.g_01046	Prav.g_00004
OG0000731	Prac.g_01042	Prav.g_00008
OG0000732	Prac.g_01036	Prav.g_00016
OG0000733	Prac.g_01017	Prav.g_00034
OG0000734	Prac.g_01000	Prav.g_00050
OG0000735	Prac.g_00998	Prav.g_00052
OG0000736	Prac.g_00997	Prav.g_00053
OG0000737	Prac.g_00996	Prav.g_00054
OG0000738	Prac.g_00992	Prav.g_00058
OG0000739	Prac.g_00991	Prav.g_00059
OG0000740	Prac.g_00990	Prav.g_00060
OG0000741	Prac.g_00989	Prav.g_00061
OG0000742	Prac.g_00986	Prav.g_00064
OG0000743	Prac.g_00984	Prav.g_00066
OG0000744	Prac.g_00983	Prav.g_00067
OG0000745	Prac.g_00982	Prav.g_00068
OG0000746	Prac.g_00980	Prav.g_00070
OG0000747	Prac.g_00979	Prav.g_00071
OG0000748	Prac.g_00976	Prav.g_00074
OG0000749	Prac.g_00975	Prav.g_00075
OG0000750	Prac.g_00974	Prav.g_00076
OG0000751	Prac.g_00972	Prav.g_01868
OG0000752	Prac.g_00970	Prav.g_01866
OG0000753	Prac.g_00967	Prav.g_01863
OG0000754	Prac.g_00964	Prav.g_01860
OG0000755	Prac.g_00961	Prav.g_01857
OG0000756	Prac.g_00960	Prav.g_01856
OG0000757	Prac.g_00954	Prav.g_01850
OG0000758	Prac.g_00953	Prav.g_01849
OG0000759	Prac.g_00952	Prav.g_01848
OG0000760	Prac.g_00951	Prav.g_01847
OG0000761	Prac.g_00950	Prav.g_01846
OG0000762	Prac.g_00949	Prav.g_01845
OG0000763	Prac.g_00947	Prav.g_01843
OG0000764	Prac.g_00946	Prav.g_01842
OG0000765	Prac.g_00937	Prav.g_01833
OG0000766	Prac.g_00936	Prav.g_01832
OG0000767	Prac.g_00934	Prav.g_01830
OG0000768	Prac.g_00933	Prav.g_01829
OG0000769	Prac.g_00931	Prav.g_01827
OG0000770	Prac.g_00929	Prav.g_01825
OG0000771	Prac.g_00448	Prav.g_02003
OG0000772	Prac.g_00154	Prav.g_01409
OG0000773	Prac.g_00166	Prav.g_01429
OG0000774	Prac.g_00168	Prav.g_01431
OG0000775	Prac.g_00170	Prav.g_01433
OG0000776	Prac.g_00171	Prav.g_01434
OG0000777	Prac.g_00172	Prav.g_01435
OG0000778	Prac.g_00173	Prav.g_01436
OG0000779	Prac.g_00177	Prav.g_01440
OG0000780	Prac.g_00178	Prav.g_01441
OG0000781	Prac.g_00181	Prav.g_01444
OG0000782	Prac.g_00182	Prav.g_01445
OG0000783	Prac.g_00183	Prav.g_01446
OG0000784	Prac.g_00184	Prav.g_01447
OG0000785	Prac.g_00186	Prav.g_01449
OG0000786	Prac.g_00188	Prav.g_01451
OG0000787	Prac.g_00189	Prav.g_01452
OG0000788	Prac.g_00204	Prav.g_01460
OG0000789	Prac.g_00207	Prav.g_01463
OG0000790	Prac.g_00222	Prav.g_01478
OG0000791	Prac.g_00224	Prav.g_01480
OG0000792	Prac.g_00225	Prav.g_01481
OG0000793	Prac.g_00228	Prav.g_01484
OG0000794	Prac.g_00229	Prav.g_01485
OG0000795	Prac.g_00230	Prav.g_01486
OG0000796	Prac.g_00234	Prav.g_01490
OG0000797	Prac.g_00235	Prav.g_01491
OG0000798	Prac.g_00262	Prav.g_01556
OG0000799	Prac.g_00429	Prav.g_01560
OG0000800	Prac.g_00428	Prav.g_01561
OG0000801	Prac.g_00427	Prav.g_01562
OG0000802	Prac.g_00425	Prav.g_01564
OG0000803	Prac.g_00423	Prav.g_01566
OG0000804	Prac.g_00422	Prav.g_01567
OG0000805	Prac.g_00420	Prav.g_01569
OG0000806	Prac.g_00418	Prav.g_01571
OG0000807	Prac.g_00417	Prav.g_01572
OG0000808	Prac.g_00416	Prav.g_01573
OG0000809	Prac.g_00413	Prav.g_01576
OG0000810	Prac.g_00412	Prav.g_01577
OG0000811	Prac.g_00408	Prav.g_01581
OG0000812	Prac.g_00406	Prav.g_01583
OG0000813	Prac.g_00405	Prav.g_01584
OG0000814	Prac.g_00403	Prav.g_01586
OG0000815	Prac.g_00402	Prav.g_01587
OG0000816	Prac.g_00400	Prav.g_01589
OG0000817	Prac.g_00399	Prav.g_01590
OG0000818	Prac.g_00394	Prav.g_01595
OG0000819	Prac.g_00393	Prav.g_01596
OG0000820	Prac.g_00392	Prav.g_01597
OG0000821	Prac.g_00388	Prav.g_01601
OG0000822	Prac.g_00387	Prav.g_01602
OG0000823	Prac.g_00386	Prav.g_01603
OG0000824	Prac.g_00383	Prav.g_01606
OG0000825	Prac.g_00382	Prav.g_01607
OG0000826	Prac.g_00381	Prav.g_01608
OG0000827	Prac.g_00380	Prav.g_01609
OG0000828	Prac.g_00377	Prav.g_01612
OG0000829	Prac.g_00376	Prav.g_01613
OG0000830	Prac.g_00375	Prav.g_01614
OG0000831	Prac.g_00373	Prav.g_01616
OG0000832	Prac.g_00367	Prav.g_01622
OG0000833	Prac.g_00359	Prav.g_01630
OG0000834	Prac.g_00358	Prav.g_01631
OG0000835	Prac.g_00357	Prav.g_01632
OG0000836	Prac.g_00356	Prav.g_01633
OG0000837	Prac.g_00355	Prav.g_01634
OG0000838	Prac.g_00353	Prav.g_01636
OG0000839	Prac.g_00352	Prav.g_01637
OG0000840	Prac.g_00351	Prav.g_01638
OG0000841	Prac.g_00350	Prav.g_01639
OG0000842	Prac.g_00349	Prav.g_01640
OG0000843	Prac.g_00348	Prav.g_01641
OG0000844	Prac.g_00347	Prav.g_01642
OG0000845	Prac.g_00346	Prav.g_01643
OG0000846	Prac.g_00345	Prav.g_01644
OG0000847	Prac.g_00344	Prav.g_01645
OG0000848	Prac.g_00343	Prav.g_01646
OG0000849	Prac.g_00342	Prav.g_01647
OG0000850	Prac.g_00340	Prav.g_01649
OG0000851	Prac.g_00339	Prav.g_01650
OG0000852	Prac.g_00338	Prav.g_01651
OG0000853	Prac.g_00334	Prav.g_01655
OG0000854	Prac.g_00332	Prav.g_01657
OG0000855	Prac.g_00331	Prav.g_01658
OG0000856	Prac.g_00317	Prav.g_01671
OG0000857	Prac.g_00288	Prav.g_01699
OG0000858	Prac.g_00631	Prav.g_01755
OG0000859	Prac.g_00630	Prav.g_01756
OG0000860	Prac.g_00623	Prav.g_01763
OG0000861	Prac.g_00622	Prav.g_01764
OG0000862	Prac.g_00621	Prav.g_01765
OG0000863	Prac.g_00619	Prav.g_01767
OG0000864	Prac.g_00618	Prav.g_01768
OG0000865	Prac.g_00617	Prav.g_01769
OG0000866	Prac.g_00616	Prav.g_01770
OG0000867	Prac.g_00615	Prav.g_01771
OG0000868	Prac.g_00614	Prav.g_01772
OG0000869	Prac.g_00610	Prav.g_01776
OG0000870	Prac.g_00605	Prav.g_01781
OG0000871	Prac.g_00604	Prav.g_01782
OG0000872	Prac.g_00603	Prav.g_01783
OG0000873	Prac.g_00600	Prav.g_01786
OG0000874	Prac.g_00597	Prav.g_01789
OG0000875	Prac.g_00596	Prav.g_01790
OG0000876	Prac.g_00595	Prav.g_01791
OG0000877	Prac.g_00593	Prav.g_01793
OG0000878	Prac.g_00592	Prav.g_01794
OG0000879	Prac.g_00591	Prav.g_01795
OG0000880	Prac.g_00590	Prav.g_01796
OG0000881	Prac.g_00586	Prav.g_01800
OG0000882	Prac.g_00581	Prav.g_01805
OG0000883	Prac.g_00580	Prav.g_01807
OG0000884	Prac.g_00578	Prav.g_01809
OG0000885	Prac.g_00577	Prav.g_01810
OG0000886	Prac.g_00576	Prav.g_01811
OG0000887	Prac.g_00575	Prav.g_01812
OG0000888	Prac.g_00573	Prav.g_01814
OG0000889	Prac.g_00571	Prav.g_01816
OG0000890	Prac.g_00570	Prav.g_01817
OG0000891	Prac.g_00569	Prav.g_01818
OG0000892	Prac.g_00471	Prav.g_00264
OG0000893	Prac.g_00476	Prav.g_00268
OG0000894	Prac.g_00478	Prav.g_00270
OG0000895	Prac.g_00481	Prav.g_00273
OG0000896	Prac.g_00482	Prav.g_00274
OG0000897	Prac.g_00484	Prav.g_00276
OG0000898	Prac.g_00485	Prav.g_00277
OG0000899	Prac.g_00486	Prav.g_00278
OG0000900	Prac.g_00487	Prav.g_00279
OG0000901	Prac.g_00490	Prav.g_00282
OG0000902	Prac.g_00492	Prav.g_00284
OG0000903	Prac.g_00495	Prav.g_00287
OG0000904	Prac.g_00497	Prav.g_00289
OG0000905	Prac.g_00502	Prav.g_00294
OG0000906	Prac.g_00503	Prav.g_00295
OG0000907	Prac.g_00506	Prav.g_00590
OG0000908	Prac.g_00509	Prav.g_00593
OG0000909	Prac.g_00510	Prav.g_00594
OG0000910	Prac.g_00511	Prav.g_00595
OG0000911	Prac.g_00513	Prav.g_00597
OG0000912	Prac.g_00514	Prav.g_00598
OG0000913	Prac.g_00515	Prav.g_00599
OG0000914	Prac.g_00516	Prav.g_00600
OG0000915	Prac.g_00517	Prav.g_00601
OG0000916	Prac.g_00518	Prav.g_00602
OG0000917	Prac.g_00519	Prav.g_00603
OG0000918	Prac.g_00520	Prav.g_00604
OG0000919	Prac.g_00521	Prav.g_00605
OG0000920	Prac.g_00522	Prav.g_00606
OG0000921	Prac.g_00523	Prav.g_00607
OG0000922	Prac.g_00524	Prav.g_00608
OG0000923	Prac.g_00528	Prav.g_00612
OG0000924	Prac.g_00529	Prav.g_00613
OG0000925	Prac.g_00530	Prav.g_00614
OG0000926	Prac.g_00531	Prav.g_00615
OG0000927	Prac.g_00533	Prav.g_00617
OG0000928	Prac.g_00534	Prav.g_00618
OG0000929	Prac.g_00535	Prav.g_00619
OG0000930	Prac.g_00536	Prav.g_00620
OG0000931	Prac.g_00537	Prav.g_00621
OG0000932	Prac.g_00538	Prav.g_00622
OG0000933	Prac.g_00542	Prav.g_00626
OG0000934	Prac.g_00544	Prav.g_00628
OG0000935	Prac.g_00545	Prav.g_00629
OG0000936	Prac.g_00546	Prav.g_00630
OG0000937	Prac.g_00547	Prav.g_00631
OG0000938	Prac.g_00549	Prav.g_00633
OG0000939	Prac.g_00550	Prav.g_00634
OG0000940	Prac.g_00556	Prav.g_00641
OG0000941	Prac.g_00558	Prav.g_00643
OG0000942	Prac.g_00560	Prav.g_00645
OG0000943	Prac.g_00561	Prav.g_00646
OG0000944	Prac.g_00562	Prav.g_00647
OG0000945	Prac.g_00563	Prav.g_00648
OG0000946	Prac.g_00005	Prav.g_00653
OG0000947	Prac.g_00007	Prav.g_00655
OG0000948	Prac.g_00008	Prav.g_00656
OG0000949	Prac.g_00011	Prav.g_00659
OG0000950	Prac.g_00016	Prav.g_00664
OG0000951	Prac.g_00020	Prav.g_00668
OG0000952	Prac.g_00024	Prav.g_00672
OG0000953	Prac.g_00027	Prav.g_00675
OG0000954	Prac.g_00031	Prav.g_00679
OG0000955	Prac.g_00032	Prav.g_00680
OG0000956	Prac.g_00034	Prav.g_00682
OG0000957	Prac.g_00039	Prav.g_00687
OG0000958	Prac.g_00040	Prav.g_00688
OG0000959	Prac.g_00044	Prav.g_00692
OG0000960	Prac.g_00045	Prav.g_00693
OG0000961	Prac.g_00047	Prav.g_00695
OG0000962	Prac.g_00049	Prav.g_00697
OG0000963	Prac.g_00052	Prav.g_00701
OG0000964	Prac.g_00053	Prav.g_00702
OG0000965	Prac.g_00054	Prav.g_00703
OG0000966	Prac.g_00061	Prav.g_00710
OG0000967	Prac.g_00065	Prav.g_00714
OG0000968	Prac.g_00067	Prav.g_00716
OG0000969	Prac.g_00068	Prav.g_00717
OG0000970	Prac.g_00069	Prav.g_00718
OG0000971	Prac.g_00070	Prav.g_00719
OG0000972	Prac.g_00071	Prav.g_00720
OG0000973	Prac.g_00072	Prav.g_00721
OG0000974	Prac.g_00073	Prav.g_00722
OG0000975	Prac.g_00074	Prav.g_00723
OG0000976	Prac.g_00075	Prav.g_00724
OG0000977	Prac.g_00076	Prav.g_00725
OG0000978	Prac.g_00077	Prav.g_00726
OG0000979	Prac.g_00080	Prav.g_00729
OG0000980	Prac.g_00082	Prav.g_00731
OG0000981	Prac.g_00084	Prav.g_00733
OG0000982	Prac.g_00086	Prav.g_00735
OG0000983	Prac.g_00087	Prav.g_00736
OG0000984	Prac.g_00088	Prav.g_00737
OG0000985	Prac.g_00091	Prav.g_00740
OG0000986	Prac.g_00093	Prav.g_00742
OG0000987	Prac.g_00094	Prav.g_00743
OG0000988	Prac.g_00097	Prav.g_00746
OG0000989	Prac.g_00100	Prav.g_00750
OG0000990	Prac.g_00103	Prav.g_00753
OG0000991	Prac.g_00104	Prav.g_00754
OG0000992	Prac.g_00106	Prav.g_00756
OG0000993	Prac.g_00107	Prav.g_00757
OG0000994	Prac.g_00108	Prav.g_00758
OG0000995	Prac.g_00112	Prav.g_00762
OG0000996	Prac.g_00113	Prav.g_00763
OG0000997	Prac.g_00114	Prav.g_00764
OG0000998	Prac.g_00116	Prav.g_00766
OG0000999	Prac.g_00117	Prav.g_00767
OG0001000	Prac.g_00120	Prav.g_00770
OG0001001	Prac.g_00122	Prav.g_00772
OG0001002	Prac.g_00126	Prav.g_00776
OG0001003	Prac.g_00127	Prav.g_00778
OG0001004	Prac.g_00128	Prav.g_00779
OG0001005	Prac.g_00129	Prav.g_00780
OG0001006	Prac.g_01949	Prav.g_00784
OG0001007	Prac.g_01947	Prav.g_00786
OG0001008	Prac.g_01110	Prav.g_01036
OG0001009	Prac.g_01920	Prav.g_00095
OG0001010	Prac.g_01919	Prav.g_00096
OG0001011	Prac.g_01918	Prav.g_00097
OG0001012	Prac.g_01889	Prav.g_00114
OG0001013	Prac.g_01883	Prav.g_00119
OG0001014	Prac.g_01880	Prav.g_00122
OG0001015	Prac.g_01879	Prav.g_00123
OG0001016	Prac.g_01858	Prav.g_00138
OG0001017	Prac.g_01854	Prav.g_00142
OG0001018	Prac.g_01851	Prav.g_00145
OG0001019	Prac.g_01842	Prav.g_00154
OG0001020	Prac.g_01841	Prav.g_00155
OG0001021	Prac.g_01840	Prav.g_00156
OG0001022	Prac.g_01837	Prav.g_00159
OG0001023	Prac.g_01836	Prav.g_00160
OG0001024	Prac.g_01833	Prav.g_00163
OG0001025	Prac.g_01827	Prav.g_00169
OG0001026	Prac.g_01820	Prav.g_00176
OG0001027	Prac.g_01819	Prav.g_00177
OG0001028	Prac.g_01817	Prav.g_00179
OG0001029	Prac.g_01816	Prav.g_00180
OG0001030	Prac.g_01801	Prav.g_00195
OG0001031	Prac.g_01744	Prav.g_00852
OG0001032	Prac.g_01743	Prav.g_00851
OG0001033	Prac.g_01722	Prav.g_00830
OG0001034	Prac.g_01694	Prav.g_00802
OG0001035	Prac.g_01677	Prav.g_01901
OG0001036	Prac.g_01672	Prav.g_01906
OG0001037	Prac.g_01671	Prav.g_01907
OG0001038	Prac.g_01653	Prav.g_01924
OG0001039	Prac.g_01650	Prav.g_01927
OG0001040	Prac.g_01648	Prav.g_01929
OG0001041	Prac.g_01644	Prav.g_01933
OG0001042	Prac.g_01627	Prav.g_01950
OG0001043	Prac.g_01626	Prav.g_01951
OG0001044	Prac.g_01201	Prav.g_01979
OG0001045	Prac.g_01192	Prav.g_01988
OG0001046	Prac.g_01154	Prav.g_00996
OG0001047	Prac.g_01108	Prav.g_01038
OG0001048	Prac.g_01107	Prav.g_01039
OG0001049	Prac.g_01105	Prav.g_01041
OG0001050	Prac.g_01104	Prav.g_01042
OG0001051	Prac.g_01103	Prav.g_01043
OG0001052	Prac.g_01073	Prav.g_01069
OG0001053	Prac.g_01061	Prav.g_01081
OG0001054	Prac.g_00873	Prav.g_01096
OG0001055	Prac.g_00855	Prav.g_01115
OG0001056	Prac.g_00836	Prav.g_01134
OG0001057	Prac.g_00831	Prav.g_01139
OG0001058	Prac.g_00823	Prav.g_01147
OG0001059	Prac.g_00819	Prav.g_01151
OG0001060	Prac.g_00812	Prav.g_01158
OG0001061	Prac.g_00799	Prav.g_01171
OG0001062	Prac.g_00797	Prav.g_01173
OG0001063	Prac.g_00795	Prav.g_01175
OG0001064	Prac.g_00794	Prav.g_01176
OG0001065	Prac.g_00793	Prav.g_01177
OG0001066	Prac.g_00792	Prav.g_01178
OG0001067	Prac.g_00791	Prav.g_01179
OG0001068	Prac.g_00790	Prav.g_01180
OG0001069	Prac.g_00789	Prav.g_01181
OG0001070	Prac.g_00786	Prav.g_01184
OG0001071	Prac.g_00785	Prav.g_01185
OG0001072	Prac.g_00783	Prav.g_01186
OG0001073	Prac.g_00767	Prav.g_01200
OG0001074	Prac.g_00756	Prav.g_01211
OG0001075	Prac.g_00755	Prav.g_01212
OG0001076	Prac.g_00747	Prav.g_01222
OG0001077	Prac.g_00743	Prav.g_01226
OG0001078	Prac.g_00735	Prav.g_01234
OG0001079	Prac.g_00724	Prav.g_01245
OG0001080	Prac.g_00718	Prav.g_01251
OG0001081	Prac.g_00716	Prav.g_01253
OG0001082	Prac.g_00715	Prav.g_01254
OG0001083	Prac.g_00710	Prav.g_01259
OG0001084	Prac.g_00709	Prav.g_01260
OG0001085	Prac.g_00701	Prav.g_01268
OG0001086	Prac.g_00700	Prav.g_01269
OG0001087	Prac.g_00683	Prav.g_01286
OG0001088	Prac.g_00682	Prav.g_01287
OG0001089	Prac.g_00674	Prav.g_01295
OG0001090	Prac.g_01559	Prav.g_00307
OG0001091	Prac.g_01557	Prav.g_00309
OG0001092	Prac.g_01556	Prav.g_00310
OG0001093	Prac.g_01551	Prav.g_00315
OG0001094	Prac.g_01481	Prav.g_00391
OG0001095	Prac.g_01462	Prav.g_00410
OG0001096	Prac.g_01449	Prav.g_00423
OG0001097	Prac.g_01431	Prav.g_00441
OG0001098	Prac.g_01416	Prav.g_00456
OG0001099	Prac.g_01396	Prav.g_00487
OG0001100	Prac.g_01392	Prav.g_00491
OG0001101	Prac.g_01390	Prav.g_00493
OG0001102	Prac.g_01387	Prav.g_00496
OG0001103	Prac.g_01385	Prav.g_00498
OG0001104	Prac.g_01364	Prav.g_00520
OG0001105	Prac.g_01360	Prav.g_00524
OG0001106	Prac.g_01336	Prav.g_00547
OG0001107	Prac.g_01329	Prav.g_00554
OG0001108	Prac.g_01325	Prav.g_00558
OG0001109	Prac.g_01324	Prav.g_00559
OG0001110	Prac.g_01322	Prav.g_00561
OG0001111	Prac.g_01321	Prav.g_00562
OG0001112	Prac.g_01320	Prav.g_00563
OG0001113	Prac.g_01319	Prav.g_00564
OG0001114	Prac.g_01318	Prav.g_00565
OG0001115	Prac.g_01316	Prav.g_00567
OG0001116	Prac.g_01315	Prav.g_00568
OG0001117	Prac.g_01314	Prav.g_00569
OG0001118	Prac.g_01313	Prav.g_00570
OG0001119	Prac.g_01312	Prav.g_00571
OG0001120	Prac.g_01310	Prav.g_00573
OG0001121	Prac.g_01020	Prav.g_00031
OG0001122	Prac.g_01284	Prav.g_00905
OG0001123	Prac.g_01280	Prav.g_00909
OG0001124	Prac.g_01278	Prav.g_00911
OG0001125	Prac.g_01277	Prav.g_00912
OG0001126	Prac.g_01267	Prav.g_00922
OG0001127	Prac.g_01266	Prav.g_00923
OG0001128	Prac.g_01264	Prav.g_00925
OG0001129	Prac.g_01263	Prav.g_00926
OG0001130	Prac.g_01262	Prav.g_00927
OG0001131	Prac.g_01225	Prav.g_00242
OG0001132	Prac.g_01216	Prav.g_00252
OG0001133	Prac.g_01031	Prav.g_00019
OG0001134	Prac.g_01018	Prav.g_00033
OG0001135	Prac.g_01015	Prav.g_00036
OG0001136	Prac.g_00988	Prav.g_00062
OG0001137	Prac.g_00977	Prav.g_00073
OG0001138	Prac.g_00959	Prav.g_01855
OG0001139	Prac.g_00958	Prav.g_01854
OG0001140	Prac.g_00957	Prav.g_01853
OG0001141	Prac.g_00956	Prav.g_01852
OG0001142	Prac.g_00955	Prav.g_01851
OG0001143	Prac.g_00948	Prav.g_01844
OG0001144	Prac.g_00943	Prav.g_01839
OG0001145	Prac.g_00167	Prav.g_01430
OG0001146	Prac.g_00179	Prav.g_01442
OG0001147	Prac.g_00203	Prav.g_01459
OG0001148	Prac.g_00219	Prav.g_01475
OG0001149	Prac.g_00220	Prav.g_01476
OG0001150	Prac.g_00221	Prav.g_01477
OG0001151	Prac.g_00232	Prav.g_01488
