Orthogroup	Prad	Prau
OG0000553	Prad.g_00100	Prau.g_00569
OG0000554	Prad.g_00095	Prau.g_00574
OG0000555	Prad.g_01332	Prau.g_00582
OG0000556	Prad.g_01334	Prau.g_00584
OG0000557	Prad.g_01335	Prau.g_00585
OG0000558	Prad.g_01337	Prau.g_00587
OG0000559	Prad.g_01341	Prau.g_00591
OG0000560	Prad.g_01344	Prau.g_00594
OG0000561	Prad.g_01345	Prau.g_00595
OG0000562	Prad.g_01346	Prau.g_00596
OG0000563	Prad.g_01347	Prau.g_00597
OG0000564	Prad.g_01348	Prau.g_00598
OG0000565	Prad.g_01351	Prau.g_00601
OG0000566	Prad.g_01353	Prau.g_00603
OG0000567	Prad.g_01357	Prau.g_00607
OG0000568	Prad.g_01358	Prau.g_00608
OG0000569	Prad.g_01359	Prau.g_00609
OG0000570	Prad.g_01360	Prau.g_00610
OG0000571	Prad.g_01362	Prau.g_00612
OG0000572	Prad.g_01375	Prau.g_00625
OG0000573	Prad.g_01381	Prau.g_00630
OG0000574	Prad.g_01382	Prau.g_00631
OG0000575	Prad.g_01386	Prau.g_00635
OG0000576	Prad.g_01388	Prau.g_00637
OG0000577	Prad.g_01389	Prau.g_00638
OG0000578	Prad.g_01390	Prau.g_00639
OG0000579	Prad.g_01391	Prau.g_00640
OG0000580	Prad.g_01392	Prau.g_00641
OG0000581	Prad.g_01394	Prau.g_00643
OG0000582	Prad.g_01397	Prau.g_00646
OG0000583	Prad.g_01398	Prau.g_00647
OG0000584	Prad.g_01399	Prau.g_00648
OG0000585	Prad.g_01401	Prau.g_00650
OG0000586	Prad.g_01402	Prau.g_00651
OG0000587	Prad.g_01403	Prau.g_00652
OG0000588	Prad.g_01407	Prau.g_00656
OG0000589	Prad.g_01410	Prau.g_00661
OG0000590	Prad.g_01411	Prau.g_00662
OG0000591	Prad.g_01414	Prau.g_00665
OG0000592	Prad.g_01415	Prau.g_00666
OG0000593	Prad.g_01421	Prau.g_00672
OG0000594	Prad.g_01422	Prau.g_00673
OG0000595	Prad.g_01423	Prau.g_00674
OG0000596	Prad.g_01427	Prau.g_00678
OG0000597	Prad.g_01429	Prau.g_00680
OG0000598	Prad.g_01430	Prau.g_00681
OG0000599	Prad.g_01433	Prau.g_00684
OG0000600	Prad.g_01219	Prau.g_00685
OG0000601	Prad.g_01220	Prau.g_00686
OG0000602	Prad.g_01222	Prau.g_00688
OG0000603	Prad.g_01223	Prau.g_00689
OG0000604	Prad.g_01224	Prau.g_00690
OG0000605	Prad.g_01225	Prau.g_00691
OG0000606	Prad.g_01228	Prau.g_00694
OG0000607	Prad.g_01231	Prau.g_00697
OG0000608	Prad.g_01232	Prau.g_00698
OG0000609	Prad.g_01233	Prau.g_00699
OG0000610	Prad.g_01238	Prau.g_00704
OG0000611	Prad.g_01241	Prau.g_00707
OG0000612	Prad.g_01242	Prau.g_00708
OG0000613	Prad.g_01247	Prau.g_00713
OG0000614	Prad.g_01266	Prau.g_00732
OG0000615	Prad.g_01274	Prau.g_00740
OG0000616	Prad.g_01278	Prau.g_00744
OG0000617	Prad.g_01055	Prau.g_00761
OG0000618	Prad.g_01056	Prau.g_00762
OG0000619	Prad.g_01057	Prau.g_00763
OG0000620	Prad.g_01060	Prau.g_00766
OG0000621	Prad.g_01061	Prau.g_00767
OG0000622	Prad.g_01062	Prau.g_00768
OG0000623	Prad.g_01063	Prau.g_00769
OG0000624	Prad.g_01064	Prau.g_00770
OG0000625	Prad.g_01065	Prau.g_00771
OG0000626	Prad.g_01066	Prau.g_00772
OG0000627	Prad.g_01067	Prau.g_00773
OG0000628	Prad.g_01068	Prau.g_00774
OG0000629	Prad.g_01069	Prau.g_00775
OG0000630	Prad.g_01072	Prau.g_00778
OG0000631	Prad.g_01137	Prau.g_00845
OG0000632	Prad.g_01138	Prau.g_00846
OG0000633	Prad.g_01139	Prau.g_00847
OG0000634	Prad.g_01142	Prau.g_00850
OG0000635	Prad.g_01143	Prau.g_00851
OG0000636	Prad.g_01145	Prau.g_00853
OG0000637	Prad.g_01147	Prau.g_00855
OG0000638	Prad.g_01148	Prau.g_00856
OG0000639	Prad.g_01149	Prau.g_00857
OG0000640	Prad.g_01150	Prau.g_00858
OG0000641	Prad.g_01154	Prau.g_00862
OG0000642	Prad.g_01155	Prau.g_00863
OG0000643	Prad.g_01156	Prau.g_00864
OG0000644	Prad.g_01157	Prau.g_00865
OG0000645	Prad.g_01158	Prau.g_00866
OG0000646	Prad.g_01160	Prau.g_00868
OG0000647	Prad.g_01161	Prau.g_00869
OG0000648	Prad.g_01163	Prau.g_00871
OG0000649	Prad.g_01164	Prau.g_00872
OG0000650	Prad.g_01165	Prau.g_00873
OG0000651	Prad.g_01166	Prau.g_00874
OG0000652	Prad.g_01167	Prau.g_00875
OG0000653	Prad.g_01169	Prau.g_00877
OG0000654	Prad.g_01170	Prau.g_00878
OG0000655	Prad.g_01171	Prau.g_00879
OG0000656	Prad.g_01174	Prau.g_00882
OG0000657	Prad.g_01182	Prau.g_00889
OG0000658	Prad.g_01183	Prau.g_00890
OG0000659	Prad.g_01184	Prau.g_00891
OG0000660	Prad.g_00306	Prau.g_00895
OG0000661	Prad.g_00304	Prau.g_00897
OG0000662	Prad.g_00302	Prau.g_00899
OG0000663	Prad.g_00300	Prau.g_00902
OG0000664	Prad.g_00299	Prau.g_00903
OG0000665	Prad.g_00295	Prau.g_00907
OG0000666	Prad.g_00294	Prau.g_00908
OG0000667	Prad.g_00290	Prau.g_00912
OG0000668	Prad.g_00260	Prau.g_00942
OG0000669	Prad.g_00253	Prau.g_00949
OG0000670	Prad.g_00251	Prau.g_00951
OG0000671	Prad.g_00249	Prau.g_00953
OG0000672	Prad.g_00247	Prau.g_00955
OG0000673	Prad.g_00244	Prau.g_00957
OG0000674	Prad.g_00242	Prau.g_00959
OG0000675	Prad.g_00241	Prau.g_00960
OG0000676	Prad.g_00239	Prau.g_00962
OG0000677	Prad.g_00238	Prau.g_00963
OG0000678	Prad.g_00236	Prau.g_00965
OG0000679	Prad.g_00232	Prau.g_00969
OG0000680	Prad.g_00231	Prau.g_00970
OG0000681	Prad.g_00228	Prau.g_00973
OG0000682	Prad.g_00227	Prau.g_00974
OG0000683	Prad.g_00226	Prau.g_00975
OG0000684	Prad.g_00224	Prau.g_00977
OG0000685	Prad.g_00222	Prau.g_00979
OG0000686	Prad.g_00221	Prau.g_00980
OG0000687	Prad.g_00220	Prau.g_00981
OG0000688	Prad.g_00217	Prau.g_00984
OG0000689	Prad.g_00216	Prau.g_00985
OG0000690	Prad.g_00215	Prau.g_00986
OG0000691	Prad.g_00214	Prau.g_00987
OG0000692	Prad.g_00212	Prau.g_00989
OG0000693	Prad.g_00211	Prau.g_00990
OG0000694	Prad.g_00210	Prau.g_00991
OG0000695	Prad.g_00208	Prau.g_00993
OG0000696	Prad.g_00207	Prau.g_00994
OG0000697	Prad.g_00206	Prau.g_00995
OG0000698	Prad.g_00203	Prau.g_00998
OG0000699	Prad.g_00202	Prau.g_00999
OG0000700	Prad.g_00201	Prau.g_01000
OG0000701	Prad.g_00200	Prau.g_01001
OG0000702	Prad.g_00198	Prau.g_01003
OG0000703	Prad.g_00197	Prau.g_01004
OG0000704	Prad.g_00196	Prau.g_01005
OG0000705	Prad.g_00192	Prau.g_01009
OG0000706	Prad.g_00191	Prau.g_01010
OG0000707	Prad.g_00190	Prau.g_01011
OG0000708	Prad.g_00189	Prau.g_01012
OG0000709	Prad.g_00185	Prau.g_01016
OG0000710	Prad.g_00182	Prau.g_01019
OG0000711	Prad.g_00165	Prau.g_01036
OG0000712	Prad.g_00163	Prau.g_01038
OG0000713	Prad.g_00162	Prau.g_01039
OG0000714	Prad.g_00161	Prau.g_01040
OG0000715	Prad.g_00159	Prau.g_01042
OG0000716	Prad.g_00157	Prau.g_01044
OG0000717	Prad.g_00156	Prau.g_01045
OG0000718	Prad.g_00144	Prau.g_01058
OG0000719	Prad.g_00142	Prau.g_01060
OG0000720	Prad.g_01039	Prau.g_01069
OG0000721	Prad.g_01037	Prau.g_01071
OG0000722	Prad.g_01036	Prau.g_01072
OG0000723	Prad.g_01033	Prau.g_01075
OG0000724	Prad.g_01023	Prau.g_01084
OG0000725	Prad.g_01017	Prau.g_01090
OG0000726	Prad.g_01016	Prau.g_01091
OG0000727	Prad.g_01015	Prau.g_01092
OG0000728	Prad.g_01013	Prau.g_01094
OG0000729	Prad.g_00970	Prau.g_01138
OG0000730	Prad.g_00635	Prau.g_01142
OG0000731	Prad.g_00639	Prau.g_01146
OG0000732	Prad.g_00649	Prau.g_01155
OG0000733	Prad.g_01988	Prau.g_01175
OG0000734	Prad.g_01511	Prau.g_01192
OG0000735	Prad.g_01509	Prau.g_01194
OG0000736	Prad.g_01508	Prau.g_01195
OG0000737	Prad.g_01507	Prau.g_01196
OG0000738	Prad.g_01503	Prau.g_01200
OG0000739	Prad.g_01502	Prau.g_01201
OG0000740	Prad.g_01501	Prau.g_01202
OG0000741	Prad.g_01500	Prau.g_01203
OG0000742	Prad.g_01497	Prau.g_01205
OG0000743	Prad.g_01495	Prau.g_01207
OG0000744	Prad.g_01494	Prau.g_01208
OG0000745	Prad.g_01493	Prau.g_01209
OG0000746	Prad.g_01491	Prau.g_01211
OG0000747	Prad.g_01490	Prau.g_01212
OG0000748	Prad.g_01487	Prau.g_01215
OG0000749	Prad.g_01486	Prau.g_01216
OG0000750	Prad.g_01485	Prau.g_01217
OG0000751	Prad.g_01483	Prau.g_01219
OG0000752	Prad.g_01481	Prau.g_01221
OG0000753	Prad.g_01478	Prau.g_01224
OG0000754	Prad.g_01475	Prau.g_01227
OG0000755	Prad.g_01472	Prau.g_01230
OG0000756	Prad.g_01470, Prad.g_01471	Prau.g_01231
OG0000757	Prad.g_01464	Prau.g_01237
OG0000758	Prad.g_01463	Prau.g_01238
OG0000759	Prad.g_01462	Prau.g_01239
OG0000760	Prad.g_01461	Prau.g_01240
OG0000761	Prad.g_01460	Prau.g_01241
OG0000762	Prad.g_01459	Prau.g_01242
OG0000763	Prad.g_01457	Prau.g_01244
OG0000764	Prad.g_01456	Prau.g_01245
OG0000765	Prad.g_01447	Prau.g_01254
OG0000766	Prad.g_01446	Prau.g_01255
OG0000767	Prad.g_01444	Prau.g_01257
OG0000768	Prad.g_01443	Prau.g_01258
OG0000769	Prad.g_01441	Prau.g_01260
OG0000770	Prad.g_01439	Prau.g_01262
OG0000771	Prad.g_00076	Prau.g_01271, Prau.g_01496
OG0000772	Prad.g_00341	Prau.g_01346
OG0000773	Prad.g_00361	Prau.g_01361
OG0000774	Prad.g_00363	Prau.g_01363
OG0000775	Prad.g_00365	Prau.g_01366
OG0000776	Prad.g_00366	Prau.g_01367
OG0000777	Prad.g_00631	Prau.g_01368
OG0000778	Prad.g_00630	Prau.g_01369
OG0000779	Prad.g_00626	Prau.g_01373
OG0000780	Prad.g_00625	Prau.g_01374
OG0000781	Prad.g_00622	Prau.g_01377
OG0000782	Prad.g_00621	Prau.g_01378
OG0000783	Prad.g_00620	Prau.g_01379
OG0000784	Prad.g_00619	Prau.g_01380
OG0000785	Prad.g_00617	Prau.g_01382
OG0000786	Prad.g_00615	Prau.g_01384
OG0000787	Prad.g_00614	Prau.g_01385
OG0000788	Prad.g_00607	Prau.g_01396
OG0000789	Prad.g_00604	Prau.g_01399
OG0000790	Prad.g_00589	Prau.g_01414
OG0000791	Prad.g_00587	Prau.g_01416
OG0000792	Prad.g_00586	Prau.g_01417
OG0000793	Prad.g_00583	Prau.g_01420
OG0000794	Prad.g_00582	Prau.g_01421
OG0000795	Prad.g_00581	Prau.g_01422
OG0000796	Prad.g_00577	Prau.g_01426
OG0000797	Prad.g_00576	Prau.g_01427
OG0000799	Prad.g_00533	Prau.g_01510
OG0000800	Prad.g_00532	Prau.g_01511
OG0000801	Prad.g_00531	Prau.g_01512
OG0000802	Prad.g_00529	Prau.g_01514
OG0000803	Prad.g_00527	Prau.g_01516
OG0000804	Prad.g_00526	Prau.g_01517
OG0000805	Prad.g_00524	Prau.g_01519
OG0000806	Prad.g_00522	Prau.g_01521
OG0000807	Prad.g_00521	Prau.g_01522
OG0000808	Prad.g_00520	Prau.g_01523
OG0000809	Prad.g_00517	Prau.g_01526
OG0000810	Prad.g_00516	Prau.g_01527
OG0000811	Prad.g_00512	Prau.g_01534
OG0000812	Prad.g_00510	Prau.g_01536
OG0000813	Prad.g_00509	Prau.g_01537
OG0000814	Prad.g_00507	Prau.g_01539
OG0000815	Prad.g_00506	Prau.g_01540
OG0000816	Prad.g_00504	Prau.g_01542
OG0000817	Prad.g_00503	Prau.g_01543
OG0000818	Prad.g_00498	Prau.g_01548
OG0000819	Prad.g_00497	Prau.g_01549
OG0000820	Prad.g_00496	Prau.g_01550
OG0000821	Prad.g_00491	Prau.g_01554
OG0000822	Prad.g_00490	Prau.g_01555
OG0000823	Prad.g_00489	Prau.g_01556
OG0000824	Prad.g_00486	Prau.g_01559
OG0000825	Prad.g_00485	Prau.g_01560
OG0000826	Prad.g_00484	Prau.g_01561
OG0000827	Prad.g_00483	Prau.g_01562
OG0000828	Prad.g_00480	Prau.g_01565
OG0000829	Prad.g_00479	Prau.g_01566
OG0000830	Prad.g_00478	Prau.g_01567
OG0000831	Prad.g_00476	Prau.g_01569
OG0000832	Prad.g_00470	Prau.g_01575
OG0000833	Prad.g_00462	Prau.g_01583
OG0000834	Prad.g_00461	Prau.g_01584
OG0000835	Prad.g_00460	Prau.g_01585
OG0000836	Prad.g_00459	Prau.g_01586
OG0000837	Prad.g_00458	Prau.g_01587
OG0000838	Prad.g_00456	Prau.g_01589
OG0000839	Prad.g_00455	Prau.g_01590
OG0000840	Prad.g_00454	Prau.g_01591
OG0000841	Prad.g_00453	Prau.g_01592
OG0000842	Prad.g_00452	Prau.g_01593
OG0000843	Prad.g_00451	Prau.g_01594
OG0000844	Prad.g_00450	Prau.g_01595
OG0000845	Prad.g_00449	Prau.g_01596
OG0000846	Prad.g_00448	Prau.g_01597
OG0000847	Prad.g_00447	Prau.g_01598
OG0000848	Prad.g_00446	Prau.g_01599
OG0000849	Prad.g_00445	Prau.g_01600
OG0000850	Prad.g_00443	Prau.g_01602
OG0000851	Prad.g_00442	Prau.g_01603
OG0000852	Prad.g_00441	Prau.g_01604
OG0000853	Prad.g_00437	Prau.g_01608
OG0000854	Prad.g_00435	Prau.g_01610
OG0000855	Prad.g_00434	Prau.g_01611
OG0000856	Prad.g_00419	Prau.g_01626
OG0000857	Prad.g_00388	Prau.g_01652
OG0000858	Prad.g_00947	Prau.g_01726
OG0000859	Prad.g_00946	Prau.g_01727
OG0000860	Prad.g_00939	Prau.g_01734
OG0000861	Prad.g_00938	Prau.g_01735
OG0000862	Prad.g_00937	Prau.g_01736
OG0000863	Prad.g_00935	Prau.g_01738
OG0000864	Prad.g_00934	Prau.g_01739
OG0000865	Prad.g_00933	Prau.g_01740
OG0000866	Prad.g_00932	Prau.g_01741
OG0000867	Prad.g_00931	Prau.g_01742
OG0000868	Prad.g_00930	Prau.g_01743
OG0000869	Prad.g_00926	Prau.g_01747
OG0000870	Prad.g_00921	Prau.g_01752
OG0000871	Prad.g_00920	Prau.g_01753
OG0000872	Prad.g_00919	Prau.g_01754
OG0000873	Prad.g_00916	Prau.g_01757
OG0000874	Prad.g_00913	Prau.g_01760
OG0000875	Prad.g_00912	Prau.g_01761
OG0000876	Prad.g_00911	Prau.g_01762
OG0000877	Prad.g_00909	Prau.g_01764
OG0000878	Prad.g_00908	Prau.g_01765
OG0000879	Prad.g_00907	Prau.g_01766
OG0000880	Prad.g_00906	Prau.g_01767
OG0000881	Prad.g_00902	Prau.g_01771
OG0000882	Prad.g_00897	Prau.g_01776
OG0000883	Prad.g_00895	Prau.g_01777
OG0000884	Prad.g_00893	Prau.g_01779
OG0000885	Prad.g_00892	Prau.g_01780
OG0000886	Prad.g_00891	Prau.g_01781
OG0000887	Prad.g_00890	Prau.g_01782
OG0000888	Prad.g_00888	Prau.g_01784
OG0000889	Prad.g_00886	Prau.g_01786
OG0000890	Prad.g_00885	Prau.g_01787
OG0000891	Prad.g_00884	Prau.g_01788
OG0000892	Prad.g_00882	Prau.g_01790
OG0000893	Prad.g_00879	Prau.g_01794
OG0000894	Prad.g_00877	Prau.g_01796
OG0000895	Prad.g_00874	Prau.g_01799
OG0000896	Prad.g_00873	Prau.g_01800
OG0000897	Prad.g_00871	Prau.g_01802
OG0000898	Prad.g_00870	Prau.g_01803
OG0000899	Prad.g_00869	Prau.g_01804
OG0000900	Prad.g_00868	Prau.g_01805
OG0000901	Prad.g_00865	Prau.g_01808
OG0000902	Prad.g_00863	Prau.g_01810
OG0000903	Prad.g_00860	Prau.g_01813
OG0000904	Prad.g_00858	Prau.g_01815
OG0000905	Prad.g_00853	Prau.g_01820
OG0000906	Prad.g_00852	Prau.g_01821
OG0000907	Prad.g_00849	Prau.g_01827
OG0000908	Prad.g_00846	Prau.g_01830
OG0000909	Prad.g_00845	Prau.g_01831
OG0000910	Prad.g_00844	Prau.g_01832
OG0000911	Prad.g_00842	Prau.g_01834
OG0000912	Prad.g_00841	Prau.g_01835
OG0000913	Prad.g_00840	Prau.g_01836
OG0000914	Prad.g_00839	Prau.g_01837
OG0000915	Prad.g_00838	Prau.g_01838
OG0000916	Prad.g_00837	Prau.g_01839
OG0000917	Prad.g_00836	Prau.g_01840
OG0000918	Prad.g_00835	Prau.g_01841
OG0000919	Prad.g_00834	Prau.g_01842
OG0000920	Prad.g_00833	Prau.g_01843
OG0000921	Prad.g_00832	Prau.g_01844
OG0000922	Prad.g_00831	Prau.g_01845
OG0000923	Prad.g_00827	Prau.g_01849
OG0000924	Prad.g_00826	Prau.g_01850
OG0000925	Prad.g_00825	Prau.g_01851
OG0000926	Prad.g_00824	Prau.g_01852
OG0000927	Prad.g_00822	Prau.g_01854
OG0000928	Prad.g_00821	Prau.g_01855
OG0000929	Prad.g_00820	Prau.g_01856
OG0000930	Prad.g_00819	Prau.g_01857
OG0000931	Prad.g_00818	Prau.g_01858
OG0000932	Prad.g_00817	Prau.g_01859
OG0000933	Prad.g_00813	Prau.g_01863
OG0000934	Prad.g_00811	Prau.g_01865
OG0000935	Prad.g_00810	Prau.g_01866
OG0000936	Prad.g_00809	Prau.g_01867
OG0000937	Prad.g_00808	Prau.g_01868
OG0000938	Prad.g_00806	Prau.g_01870
OG0000939	Prad.g_00805	Prau.g_01871
OG0000940	Prad.g_00798	Prau.g_01878
OG0000941	Prad.g_00796	Prau.g_01880
OG0000942	Prad.g_00794	Prau.g_01882
OG0000943	Prad.g_00793	Prau.g_01883
OG0000944	Prad.g_00792	Prau.g_01884
OG0000945	Prad.g_00791	Prau.g_01885
OG0000946	Prad.g_00787	Prau.g_01889
OG0000947	Prad.g_00785	Prau.g_01891
OG0000948	Prad.g_00784	Prau.g_01892
OG0000949	Prad.g_00781	Prau.g_01895
OG0000950	Prad.g_00776	Prau.g_01900
OG0000951	Prad.g_00772	Prau.g_01904
OG0000952	Prad.g_00768	Prau.g_01908
OG0000953	Prad.g_00765	Prau.g_01911
OG0000954	Prad.g_01641	Prau.g_01915
OG0000955	Prad.g_01640	Prau.g_01916
OG0000956	Prad.g_01638	Prau.g_01918
OG0000957	Prad.g_01633	Prau.g_01923
OG0000958	Prad.g_01632	Prau.g_01924
OG0000959	Prad.g_01628	Prau.g_01928
OG0000960	Prad.g_01627	Prau.g_01929
OG0000961	Prad.g_01625	Prau.g_01931
OG0000962	Prad.g_01623	Prau.g_01933
OG0000963	Prad.g_01620	Prau.g_01937
OG0000964	Prad.g_01619	Prau.g_01938
OG0000965	Prad.g_01618	Prau.g_01939
OG0000966	Prad.g_01611	Prau.g_01946
OG0000967	Prad.g_01607	Prau.g_01951
OG0000968	Prad.g_01605	Prau.g_01953
OG0000969	Prad.g_01604	Prau.g_01954
OG0000970	Prad.g_01603	Prau.g_01955
OG0000971	Prad.g_01602	Prau.g_01956
OG0000972	Prad.g_01601	Prau.g_01957
OG0000973	Prad.g_01600	Prau.g_01958
OG0000974	Prad.g_01599	Prau.g_01959
OG0000975	Prad.g_01598	Prau.g_01960
OG0000976	Prad.g_01597	Prau.g_01961
OG0000977	Prad.g_01596	Prau.g_01962
OG0000978	Prad.g_01595	Prau.g_01963
OG0000979	Prad.g_01592	Prau.g_01966
OG0000980	Prad.g_01590	Prau.g_01968
OG0000981	Prad.g_01588	Prau.g_01970
OG0000982	Prad.g_01586	Prau.g_01972
OG0000983	Prad.g_01585	Prau.g_01973
OG0000984	Prad.g_01584	Prau.g_01974
OG0000985	Prad.g_01581	Prau.g_01977
OG0000986	Prad.g_01579	Prau.g_01979
OG0000987	Prad.g_01578	Prau.g_01980
OG0000988	Prad.g_01575	Prau.g_01983
OG0000989	Prad.g_01571	Prau.g_01986
OG0000990	Prad.g_01568	Prau.g_01989
OG0000991	Prad.g_01567	Prau.g_01990
OG0000992	Prad.g_01565	Prau.g_01992
OG0000993	Prad.g_01564	Prau.g_01993
OG0000994	Prad.g_01563	Prau.g_01994
OG0000995	Prad.g_01559	Prau.g_01998
OG0000996	Prad.g_01558	Prau.g_01999
OG0000997	Prad.g_01557	Prau.g_02000
OG0000998	Prad.g_01555	Prau.g_02002
OG0000999	Prad.g_01554	Prau.g_02003
OG0001000	Prad.g_01551	Prau.g_02006
OG0001001	Prad.g_01549	Prau.g_02008
OG0001002	Prad.g_01545	Prau.g_02012
OG0001003	Prad.g_01544	Prau.g_02014
OG0001004	Prad.g_01543	Prau.g_02015
OG0001005	Prad.g_01542	Prau.g_02016
OG0001006	Prad.g_01538	Prau.g_02020
OG0001007	Prad.g_01536	Prau.g_02022
OG0001008	Prad.g_00070	Prau.g_00478
OG0001009	Prad.g_01959	Prau.g_00027
OG0001010	Prad.g_01958	Prau.g_00028
OG0001011	Prad.g_01957	Prau.g_00029
OG0001012	Prad.g_01944	Prau.g_00050
OG0001013	Prad.g_01938	Prau.g_00056
OG0001014	Prad.g_01935	Prau.g_00059
OG0001015	Prad.g_01934	Prau.g_00060
OG0001016	Prad.g_01920	Prau.g_00074
OG0001017	Prad.g_01916	Prau.g_00078
OG0001018	Prad.g_01913	Prau.g_00081
OG0001019	Prad.g_01904	Prau.g_00090
OG0001020	Prad.g_01903	Prau.g_00091
OG0001021	Prad.g_01902	Prau.g_00092
OG0001022	Prad.g_01899	Prau.g_00095
OG0001023	Prad.g_01898	Prau.g_00096
OG0001024	Prad.g_01895	Prau.g_00099
OG0001025	Prad.g_01889	Prau.g_00105
OG0001026	Prad.g_01882	Prau.g_00112
OG0001027	Prad.g_01881	Prau.g_00113
OG0001028	Prad.g_01879	Prau.g_00115
OG0001029	Prad.g_01878	Prau.g_00116
OG0001030	Prad.g_01863	Prau.g_00131
OG0001031	Prad.g_01805	Prau.g_00187
OG0001032	Prad.g_01804	Prau.g_00188
OG0001033	Prad.g_01783	Prau.g_00209
OG0001034	Prad.g_01755	Prau.g_00237
OG0001035	Prad.g_01737	Prau.g_00256
OG0001036	Prad.g_01732	Prau.g_00261
OG0001037	Prad.g_01731	Prau.g_00262
OG0001038	Prad.g_01713	Prau.g_00280
OG0001039	Prad.g_01710	Prau.g_00283
OG0001040	Prad.g_01708	Prau.g_00285
OG0001041	Prad.g_01704	Prau.g_00289
OG0001042	Prad.g_01687	Prau.g_00306
OG0001043	Prad.g_01686	Prau.g_00307
OG0001044	Prad.g_01658	Prau.g_00335
OG0001045	Prad.g_01649	Prau.g_00344
OG0001046	Prad.g_00730	Prau.g_00382
OG0001047	Prad.g_00068	Prau.g_00480
OG0001048	Prad.g_00067	Prau.g_00481
OG0001049	Prad.g_00065	Prau.g_00483
OG0001050	Prad.g_00064	Prau.g_00484
OG0001051	Prad.g_00063	Prau.g_00485
OG0001052	Prad.g_00036	Prau.g_00512
OG0001053	Prad.g_00024	Prau.g_00524
OG0001054	Prad.g_00131	Prau.g_00539
OG0001055	Prad.g_00112	Prau.g_00558
OG0001056	Prad.g_00093	Prau.g_00576
OG0001057	Prad.g_01331	Prau.g_00581
OG0001058	Prad.g_01339	Prau.g_00589
OG0001059	Prad.g_01343	Prau.g_00593
OG0001060	Prad.g_01350	Prau.g_00600
OG0001061	Prad.g_01363	Prau.g_00613
OG0001062	Prad.g_01365	Prau.g_00615
OG0001063	Prad.g_01367	Prau.g_00617
OG0001064	Prad.g_01368	Prau.g_00618
OG0001065	Prad.g_01369	Prau.g_00619
OG0001066	Prad.g_01370	Prau.g_00620
OG0001067	Prad.g_01371	Prau.g_00621
OG0001068	Prad.g_01372	Prau.g_00622
OG0001069	Prad.g_01373	Prau.g_00623
OG0001070	Prad.g_01376	Prau.g_00626
OG0001071	Prad.g_01377	Prau.g_00627
OG0001072	Prad.g_01379	Prau.g_00628
OG0001073	Prad.g_01393	Prau.g_00642
OG0001074	Prad.g_01404	Prau.g_00653
OG0001075	Prad.g_01405	Prau.g_00654
OG0001076	Prad.g_01413	Prau.g_00664
OG0001077	Prad.g_01417	Prau.g_00668
OG0001078	Prad.g_01425	Prau.g_00676
OG0001079	Prad.g_01221	Prau.g_00687
OG0001080	Prad.g_01227	Prau.g_00693
OG0001081	Prad.g_01229	Prau.g_00695
OG0001082	Prad.g_01230	Prau.g_00696
OG0001083	Prad.g_01235	Prau.g_00701
OG0001084	Prad.g_01236	Prau.g_00702
OG0001085	Prad.g_01244	Prau.g_00710
OG0001086	Prad.g_01245	Prau.g_00711
OG0001087	Prad.g_01262	Prau.g_00728
OG0001088	Prad.g_01263	Prau.g_00729
OG0001089	Prad.g_01271	Prau.g_00737
OG0001090	Prad.g_01050	Prau.g_00756
OG0001091	Prad.g_01052	Prau.g_00758
OG0001092	Prad.g_01053	Prau.g_00759
OG0001093	Prad.g_01058	Prau.g_00764
OG0001094	Prad.g_01140	Prau.g_00848
OG0001095	Prad.g_01159	Prau.g_00867
OG0001096	Prad.g_01172	Prau.g_00880
OG0001097	Prad.g_00303	Prau.g_00898
OG0001098	Prad.g_00288	Prau.g_00914
OG0001099	Prad.g_00256	Prau.g_00946
OG0001100	Prad.g_00252	Prau.g_00950
OG0001101	Prad.g_00250	Prau.g_00952
OG0001102	Prad.g_00248	Prau.g_00954
OG0001104	Prad.g_00223	Prau.g_00978
OG0001105	Prad.g_00219	Prau.g_00982
OG0001106	Prad.g_00195	Prau.g_01006
OG0001107	Prad.g_00188	Prau.g_01013
OG0001108	Prad.g_00184	Prau.g_01017
OG0001109	Prad.g_00183	Prau.g_01018
OG0001110	Prad.g_00181	Prau.g_01020
OG0001111	Prad.g_00180	Prau.g_01021
OG0001112	Prad.g_00179	Prau.g_01022
OG0001113	Prad.g_00178	Prau.g_01023
OG0001114	Prad.g_00177	Prau.g_01024
OG0001115	Prad.g_00175	Prau.g_01026
OG0001116	Prad.g_00174	Prau.g_01027
OG0001117	Prad.g_00173	Prau.g_01028
OG0001118	Prad.g_00172	Prau.g_01029
OG0001119	Prad.g_00171	Prau.g_01030
OG0001120	Prad.g_00169	Prau.g_01032
OG0001121	Prad.g_01991	Prau.g_01172
OG0001121	Prad.g_00166	Prau.g_01035
OG0001122	Prad.g_00141	Prau.g_01061
OG0001123	Prad.g_00137	Prau.g_01065
OG0001124	Prad.g_00135	Prau.g_01067
OG0001125	Prad.g_00134	Prau.g_01068
OG0001126	Prad.g_01030	Prau.g_01078
OG0001127	Prad.g_01029	Prau.g_01079
OG0001128	Prad.g_01026	Prau.g_01081
OG0001129	Prad.g_01025	Prau.g_01082
OG0001130	Prad.g_01024	Prau.g_01083
OG0001131	Prad.g_00990	Prau.g_01118
OG0001132	Prad.g_00981	Prau.g_01127
OG0001133	Prad.g_00655	Prau.g_01160
OG0001134	Prad.g_01989	Prau.g_01174
