Orthogroup	Prad	Prat
OG0000576	Prad.g_01388	Prat.g_00561
OG0000577	Prad.g_01389	Prat.g_00562
OG0000578	Prad.g_01390	Prat.g_00563
OG0000579	Prad.g_01391	Prat.g_00564
OG0000580	Prad.g_01392	Prat.g_00565
OG0000581	Prad.g_01394	Prat.g_00568
OG0000582	Prad.g_01397	Prat.g_00571
OG0000583	Prad.g_01398	Prat.g_00572
OG0000584	Prad.g_01399	Prat.g_00573
OG0000585	Prad.g_01401	Prat.g_00575
OG0000586	Prad.g_01402	Prat.g_00576
OG0000587	Prad.g_01403	Prat.g_00577
OG0000588	Prad.g_01407	Prat.g_00582
OG0000589	Prad.g_01410	Prat.g_00584
OG0000590	Prad.g_01411	Prat.g_00585
OG0000591	Prad.g_01414	Prat.g_00589
OG0000592	Prad.g_01415	Prat.g_00590
OG0000593	Prad.g_01421	Prat.g_01094
OG0000594	Prad.g_01422	Prat.g_01093
OG0000595	Prad.g_01423	Prat.g_01091
OG0000596	Prad.g_01427	Prat.g_01087
OG0000597	Prad.g_01429	Prat.g_01084
OG0000598	Prad.g_01430	Prat.g_01083
OG0000599	Prad.g_01433	Prat.g_01080
OG0000600	Prad.g_01219	Prat.g_01079
OG0000601	Prad.g_01220	Prat.g_01078
OG0000602	Prad.g_01222	Prat.g_01076
OG0000603	Prad.g_01223	Prat.g_01075
OG0000604	Prad.g_01224	Prat.g_01074
OG0000605	Prad.g_01225	Prat.g_01073
OG0000606	Prad.g_01228	Prat.g_01070
OG0000607	Prad.g_01231	Prat.g_01067
OG0000608	Prad.g_01232	Prat.g_01066
OG0000609	Prad.g_01233	Prat.g_01065
OG0000610	Prad.g_01238	Prat.g_01059
OG0000611	Prad.g_01241	Prat.g_01056
OG0000612	Prad.g_01242	Prat.g_01055
OG0000613	Prad.g_01247	Prat.g_00747
OG0000614	Prad.g_01266	Prat.g_00767
OG0000615	Prad.g_01274	Prat.g_00777
OG0000616	Prad.g_01278	Prat.g_01882
OG0000617	Prad.g_01055	Prat.g_00797
OG0000618	Prad.g_01056	Prat.g_00798
OG0000619	Prad.g_01057	Prat.g_00799
OG0000620	Prad.g_01060	Prat.g_00802
OG0000621	Prad.g_01061	Prat.g_00803
OG0000622	Prad.g_01062	Prat.g_00804
OG0000623	Prad.g_01063	Prat.g_00805
OG0000624	Prad.g_01064	Prat.g_00807
OG0000625	Prad.g_01065	Prat.g_00808
OG0000626	Prad.g_01066	Prat.g_00809
OG0000627	Prad.g_01067	Prat.g_00811
OG0000628	Prad.g_01068	Prat.g_00812
OG0000629	Prad.g_01069	Prat.g_00813
OG0000630	Prad.g_01072	Prat.g_00816
OG0000631	Prad.g_01137	Prat.g_00865
OG0000632	Prad.g_01138	Prat.g_00866
OG0000633	Prad.g_01139	Prat.g_00867
OG0000634	Prad.g_01142	Prat.g_01041
OG0000635	Prad.g_01143	Prat.g_01040
OG0000636	Prad.g_01145	Prat.g_01038
OG0000637	Prad.g_01147	Prat.g_01036
OG0000638	Prad.g_01148	Prat.g_01035
OG0000639	Prad.g_01149	Prat.g_01034
OG0000640	Prad.g_01150	Prat.g_01033
OG0000641	Prad.g_01154	Prat.g_01029
OG0000642	Prad.g_01155	Prat.g_01028
OG0000643	Prad.g_01156	Prat.g_01027
OG0000644	Prad.g_01157	Prat.g_01026
OG0000645	Prad.g_01158	Prat.g_01025
OG0000646	Prad.g_01160	Prat.g_01023
OG0000647	Prad.g_01161	Prat.g_01021
OG0000648	Prad.g_01163	Prat.g_01019
OG0000649	Prad.g_01164	Prat.g_01018
OG0000650	Prad.g_01165	Prat.g_01017
OG0000651	Prad.g_01166	Prat.g_01016
OG0000652	Prad.g_01167	Prat.g_01015
OG0000653	Prad.g_01169	Prat.g_01013
OG0000654	Prad.g_01170	Prat.g_01012
OG0000655	Prad.g_01171	Prat.g_01011
OG0000656	Prad.g_01174	Prat.g_01008
OG0000657	Prad.g_01182	Prat.g_01002
OG0000658	Prad.g_01183	Prat.g_01001
OG0000659	Prad.g_01184	Prat.g_01000
OG0000660	Prad.g_00306	Prat.g_00996
OG0000661	Prad.g_00304	Prat.g_00994
OG0000662	Prad.g_00302	Prat.g_00992
OG0000663	Prad.g_00300	Prat.g_00990
OG0000664	Prad.g_00299	Prat.g_00989
OG0000665	Prad.g_00295	Prat.g_00983
OG0000666	Prad.g_00294	Prat.g_00982
OG0000667	Prad.g_00290	Prat.g_00978
OG0000668	Prad.g_00260	Prat.g_00694
OG0000669	Prad.g_00253	Prat.g_00705
OG0000670	Prad.g_00251	Prat.g_00708
OG0000671	Prad.g_00249	Prat.g_00710
OG0000672	Prad.g_00247	Prat.g_00713
OG0000673	Prad.g_00244	Prat.g_00717
OG0000674	Prad.g_00242	Prat.g_00719
OG0000675	Prad.g_00241	Prat.g_00720
OG0000676	Prad.g_00239	Prat.g_00722
OG0000677	Prad.g_00238	Prat.g_00723
OG0000678	Prad.g_00236	Prat.g_00725
OG0000679	Prad.g_00232	Prat.g_00730
OG0000680	Prad.g_00231	Prat.g_00731
OG0000681	Prad.g_00228	Prat.g_00734
OG0000682	Prad.g_00227	Prat.g_00735
OG0000683	Prad.g_00226	Prat.g_00736
OG0000684	Prad.g_00224	Prat.g_00738
OG0000685	Prad.g_00222	Prat.g_00740
OG0000686	Prad.g_00221	Prat.g_00741
OG0000687	Prad.g_00220	Prat.g_00742
OG0000688	Prad.g_00217	Prat.g_01051
OG0000689	Prad.g_00216	Prat.g_01050
OG0000690	Prad.g_00215	Prat.g_01049
OG0000691	Prad.g_00214	Prat.g_01048
OG0000692	Prad.g_00212	Prat.g_01046
OG0000693	Prad.g_00211	Prat.g_01045
OG0000694	Prad.g_00210	Prat.g_01044
OG0000695	Prad.g_00208	Prat.g_00869
OG0000696	Prad.g_00207	Prat.g_00870
OG0000697	Prad.g_00206	Prat.g_00871
OG0000698	Prad.g_00203	Prat.g_00874
OG0000699	Prad.g_00202	Prat.g_00876
OG0000700	Prad.g_00201	Prat.g_00877
OG0000701	Prad.g_00200	Prat.g_00878
OG0000702	Prad.g_00198	Prat.g_00880
OG0000703	Prad.g_00197	Prat.g_00881
OG0000704	Prad.g_00196	Prat.g_00883
OG0000705	Prad.g_00192	Prat.g_00889
OG0000706	Prad.g_00191	Prat.g_00890
OG0000707	Prad.g_00190	Prat.g_00891
OG0000708	Prad.g_00189	Prat.g_00893
OG0000709	Prad.g_00185	Prat.g_00897
OG0000710	Prad.g_00182	Prat.g_00900
OG0000711	Prad.g_00165	Prat.g_00916
OG0000712	Prad.g_00163	Prat.g_00917
OG0000713	Prad.g_00162	Prat.g_00918
OG0000714	Prad.g_00161	Prat.g_00919
OG0000715	Prad.g_00159	Prat.g_00921
OG0000716	Prad.g_00157	Prat.g_00923
OG0000717	Prad.g_00156	Prat.g_00924
OG0000718	Prad.g_00144	Prat.g_00929
OG0000719	Prad.g_00142	Prat.g_00931
OG0000720	Prad.g_01039	Prat.g_00942
OG0000721	Prad.g_01037	Prat.g_00946
OG0000722	Prad.g_01036	Prat.g_00947
OG0000723	Prad.g_01033	Prat.g_00951
OG0000724	Prad.g_01023	Prat.g_00960
OG0000725	Prad.g_01017	Prat.g_00966
OG0000726	Prad.g_01016	Prat.g_00967
OG0000727	Prad.g_01015	Prat.g_00968
OG0000728	Prad.g_01013	Prat.g_00970
OG0000729	Prad.g_00970	Prat.g_01214
OG0000730	Prad.g_00635	Prat.g_01199
OG0000731	Prad.g_00639	Prat.g_00354
OG0000732	Prad.g_00649	Prat.g_01831
OG0000733	Prad.g_01988	Prat.g_01560
OG0000734	Prad.g_01511	Prat.g_01171
OG0000735	Prad.g_01509	Prat.g_01169
OG0000736	Prad.g_01508	Prat.g_01168
OG0000737	Prad.g_01507	Prat.g_01167
OG0000738	Prad.g_01503	Prat.g_01163
OG0000739	Prad.g_01502	Prat.g_01162
OG0000740	Prad.g_01501	Prat.g_01161
OG0000741	Prad.g_01500	Prat.g_01159
OG0000742	Prad.g_01497	Prat.g_01157
OG0000743	Prad.g_01495	Prat.g_01155
OG0000744	Prad.g_01494	Prat.g_01154
OG0000745	Prad.g_01493	Prat.g_01153
OG0000746	Prad.g_01491	Prat.g_01151
OG0000747	Prad.g_01490	Prat.g_01150
OG0000748	Prad.g_01487	Prat.g_01146
OG0000749	Prad.g_01486	Prat.g_01145
OG0000750	Prad.g_01485	Prat.g_01144
OG0000751	Prad.g_01483	Prat.g_01141
OG0000752	Prad.g_01481	Prat.g_01139
OG0000753	Prad.g_01478	Prat.g_01136
OG0000754	Prad.g_01475	Prat.g_01134
OG0000755	Prad.g_01472	Prat.g_01128
OG0000756	Prad.g_01470, Prad.g_01471	Prat.g_01127
OG0000757	Prad.g_01464	Prat.g_01121
OG0000758	Prad.g_01463	Prat.g_01120
OG0000759	Prad.g_01462	Prat.g_01119
OG0000760	Prad.g_01461	Prat.g_01118
OG0000761	Prad.g_01460	Prat.g_01117
OG0000762	Prad.g_01459	Prat.g_01116
OG0000763	Prad.g_01457	Prat.g_01114
OG0000764	Prad.g_01456	Prat.g_01113
OG0000765	Prad.g_01447	Prat.g_01104
OG0000766	Prad.g_01446	Prat.g_01103
OG0000767	Prad.g_01444	Prat.g_01101
OG0000768	Prad.g_01443	Prat.g_01100
OG0000769	Prad.g_01441	Prat.g_01098
OG0000770	Prad.g_01439	Prat.g_00594
OG0000771	Prad.g_00076	Prat.g_01509
OG0000772	Prad.g_00341	Prat.g_00626
OG0000773	Prad.g_00361	Prat.g_01240
OG0000774	Prad.g_00363	Prat.g_01242
OG0000775	Prad.g_00365	Prat.g_01244
OG0000776	Prad.g_00366	Prat.g_01245
OG0000777	Prad.g_00631	Prat.g_01246
OG0000778	Prad.g_00630	Prat.g_01247
OG0000779	Prad.g_00626	Prat.g_01251
OG0000780	Prad.g_00625	Prat.g_01252
OG0000781	Prad.g_00622	Prat.g_01255
OG0000782	Prad.g_00621	Prat.g_01256
OG0000783	Prad.g_00620	Prat.g_01257
OG0000784	Prad.g_00619	Prat.g_01258
OG0000785	Prad.g_00617	Prat.g_01260
OG0000786	Prad.g_00615	Prat.g_01263
OG0000787	Prad.g_00614	Prat.g_01264
OG0000788	Prad.g_00607	Prat.g_01471
OG0000789	Prad.g_00604	Prat.g_01455
OG0000790	Prad.g_00589	Prat.g_01296
OG0000791	Prad.g_00587	Prat.g_01298
OG0000792	Prad.g_00586	Prat.g_01299
OG0000793	Prad.g_00583	Prat.g_01302
OG0000794	Prad.g_00582	Prat.g_01303
OG0000795	Prad.g_00581	Prat.g_01304
OG0000796	Prad.g_00577	Prat.g_01308
OG0000797	Prad.g_00576	Prat.g_01309
OG0000799	Prad.g_00533	Prat.g_01333
OG0000800	Prad.g_00532	Prat.g_01334
OG0000801	Prad.g_00531	Prat.g_01335
OG0000802	Prad.g_00529	Prat.g_01337
OG0000803	Prad.g_00527	Prat.g_01339
OG0000804	Prad.g_00526	Prat.g_01340
OG0000805	Prad.g_00524	Prat.g_01342
OG0000806	Prad.g_00522	Prat.g_01344
OG0000807	Prad.g_00521	Prat.g_01345
OG0000808	Prad.g_00520	Prat.g_01346
OG0000809	Prad.g_00517	Prat.g_01350
OG0000810	Prad.g_00516	Prat.g_01351
OG0000811	Prad.g_00512	Prat.g_01356
OG0000812	Prad.g_00510	Prat.g_01358
OG0000813	Prad.g_00509	Prat.g_01359
OG0000814	Prad.g_00507	Prat.g_01361
OG0000815	Prad.g_00506	Prat.g_01362
OG0000816	Prad.g_00504	Prat.g_01364
OG0000817	Prad.g_00503	Prat.g_01365
OG0000818	Prad.g_00498	Prat.g_01370
OG0000819	Prad.g_00497	Prat.g_01371
OG0000820	Prad.g_00496	Prat.g_01372
OG0000821	Prad.g_00491	Prat.g_01378
OG0000822	Prad.g_00490	Prat.g_01379
OG0000823	Prad.g_00489	Prat.g_01380
OG0000824	Prad.g_00486	Prat.g_01383
OG0000825	Prad.g_00485	Prat.g_01384
OG0000826	Prad.g_00484	Prat.g_01385
OG0000827	Prad.g_00483	Prat.g_01386
OG0000828	Prad.g_00480	Prat.g_01389
OG0000829	Prad.g_00479	Prat.g_01390
OG0000830	Prad.g_00478	Prat.g_01391
OG0000831	Prad.g_00476	Prat.g_01393
OG0000832	Prad.g_00470	Prat.g_01405
OG0000833	Prad.g_00462	Prat.g_01414
OG0000834	Prad.g_00461	Prat.g_01415
OG0000835	Prad.g_00460	Prat.g_01416
OG0000836	Prad.g_00459	Prat.g_01417
OG0000837	Prad.g_00458	Prat.g_01418
OG0000838	Prad.g_00456	Prat.g_01421
OG0000839	Prad.g_00455	Prat.g_01422
OG0000840	Prad.g_00454	Prat.g_01423
OG0000841	Prad.g_00453	Prat.g_01424
OG0000842	Prad.g_00452	Prat.g_01425
OG0000843	Prad.g_00451	Prat.g_01426
OG0000844	Prad.g_00450	Prat.g_01427
OG0000845	Prad.g_00449	Prat.g_01428
OG0000846	Prad.g_00448	Prat.g_01429
OG0000847	Prad.g_00447	Prat.g_01430
OG0000848	Prad.g_00446	Prat.g_01431
OG0000849	Prad.g_00445	Prat.g_01432
OG0000850	Prad.g_00443	Prat.g_01434
OG0000851	Prad.g_00442	Prat.g_01435
OG0000852	Prad.g_00441	Prat.g_01436
OG0000853	Prad.g_00437	Prat.g_01441
OG0000854	Prad.g_00435	Prat.g_01443
OG0000855	Prad.g_00434	Prat.g_01444
OG0000856	Prad.g_00419	Prat.g_01457
OG0000857	Prad.g_00388	Prat.g_01022
OG0000858	Prad.g_00947	Prat.g_01585
OG0000859	Prad.g_00946	Prat.g_01586
OG0000860	Prad.g_00939	Prat.g_01594
OG0000861	Prad.g_00938	Prat.g_01595
OG0000862	Prad.g_00937	Prat.g_01596
OG0000863	Prad.g_00935	Prat.g_01598
OG0000864	Prad.g_00934	Prat.g_01599
OG0000865	Prad.g_00933	Prat.g_01600
OG0000866	Prad.g_00932	Prat.g_01601
OG0000867	Prad.g_00931	Prat.g_01602
OG0000868	Prad.g_00930	Prat.g_01603
OG0000869	Prad.g_00926	Prat.g_01606
OG0000870	Prad.g_00921	Prat.g_01611
OG0000871	Prad.g_00920	Prat.g_01612
OG0000872	Prad.g_00919	Prat.g_01613
OG0000873	Prad.g_00916	Prat.g_01616
OG0000874	Prad.g_00913	Prat.g_01619
OG0000875	Prad.g_00912	Prat.g_01621
OG0000876	Prad.g_00911	Prat.g_01622
OG0000877	Prad.g_00909	Prat.g_01624
OG0000878	Prad.g_00908	Prat.g_01625
OG0000879	Prad.g_00907	Prat.g_01626
OG0000880	Prad.g_00906	Prat.g_01627
OG0000881	Prad.g_00902	Prat.g_01631
OG0000882	Prad.g_00897	Prat.g_01636
OG0000883	Prad.g_00895	Prat.g_01639
OG0000884	Prad.g_00893	Prat.g_01641
OG0000885	Prad.g_00892	Prat.g_01642
OG0000886	Prad.g_00891	Prat.g_01643
OG0000887	Prad.g_00890	Prat.g_01644
OG0000888	Prad.g_00888	Prat.g_01646
OG0000889	Prad.g_00886	Prat.g_01648
OG0000890	Prad.g_00885	Prat.g_01649
OG0000891	Prad.g_00884	Prat.g_01650
OG0000892	Prad.g_00882	Prat.g_01652
OG0000893	Prad.g_00879	Prat.g_01655
OG0000894	Prad.g_00877	Prat.g_01658
OG0000895	Prad.g_00874	Prat.g_01662
OG0000896	Prad.g_00873	Prat.g_01663
OG0000897	Prad.g_00871	Prat.g_01665
OG0000898	Prad.g_00870	Prat.g_01666
OG0000899	Prad.g_00869	Prat.g_01667
OG0000900	Prad.g_00868	Prat.g_01668
OG0000901	Prad.g_00865	Prat.g_01671
OG0000902	Prad.g_00863	Prat.g_01673
OG0000903	Prad.g_00860	Prat.g_01677
OG0000904	Prad.g_00858	Prat.g_01682
OG0000905	Prad.g_00853	Prat.g_01675
OG0000906	Prad.g_00852	Prat.g_01674
OG0000907	Prad.g_00849	Prat.g_01684
OG0000908	Prad.g_00846	Prat.g_01687
OG0000909	Prad.g_00845	Prat.g_01688
OG0000910	Prad.g_00844	Prat.g_01689
OG0000911	Prad.g_00842	Prat.g_01691
OG0000912	Prad.g_00841	Prat.g_01692
OG0000913	Prad.g_00840	Prat.g_01693
OG0000914	Prad.g_00839	Prat.g_01694
OG0000915	Prad.g_00838	Prat.g_01695
OG0000916	Prad.g_00837	Prat.g_01696
OG0000917	Prad.g_00836	Prat.g_01697
OG0000918	Prad.g_00835	Prat.g_01698
OG0000919	Prad.g_00834	Prat.g_01699
OG0000920	Prad.g_00833	Prat.g_01700
OG0000921	Prad.g_00832	Prat.g_01701
OG0000922	Prad.g_00831	Prat.g_01702
OG0000923	Prad.g_00827	Prat.g_01706
OG0000924	Prad.g_00826	Prat.g_01707
OG0000925	Prad.g_00825	Prat.g_01708
OG0000926	Prad.g_00824	Prat.g_01709
OG0000927	Prad.g_00822	Prat.g_01711
OG0000928	Prad.g_00821	Prat.g_01712
OG0000929	Prad.g_00820	Prat.g_01713
OG0000930	Prad.g_00819	Prat.g_01714
OG0000931	Prad.g_00818	Prat.g_01715
OG0000932	Prad.g_00817	Prat.g_01327
OG0000933	Prad.g_00813	Prat.g_01719
OG0000934	Prad.g_00811	Prat.g_01721
OG0000935	Prad.g_00810	Prat.g_01722
OG0000936	Prad.g_00809	Prat.g_01723
OG0000937	Prad.g_00808	Prat.g_01724
OG0000938	Prad.g_00806	Prat.g_01727
OG0000939	Prad.g_00805	Prat.g_01728
OG0000940	Prad.g_00798	Prat.g_01735
OG0000941	Prad.g_00796	Prat.g_01737
OG0000942	Prad.g_00794	Prat.g_01739
OG0000943	Prad.g_00793	Prat.g_01740
OG0000944	Prad.g_00792	Prat.g_01742
OG0000945	Prad.g_00791	Prat.g_01744
OG0000946	Prad.g_00787	Prat.g_01748
OG0000947	Prad.g_00785	Prat.g_01750
OG0000948	Prad.g_00784	Prat.g_01751
OG0000949	Prad.g_00781	Prat.g_01754
OG0000950	Prad.g_00776	Prat.g_01760
OG0000951	Prad.g_00772	Prat.g_01764
OG0000952	Prad.g_00768	Prat.g_01768
OG0000953	Prad.g_00765	Prat.g_01772
OG0000954	Prad.g_01641	Prat.g_01777
OG0000955	Prad.g_01640	Prat.g_01778
OG0000956	Prad.g_01638	Prat.g_01780
OG0000957	Prad.g_01633	Prat.g_01786
OG0000958	Prad.g_01632	Prat.g_01787
OG0000959	Prad.g_01628	Prat.g_01791
OG0000960	Prad.g_01627	Prat.g_01792
OG0000961	Prad.g_01625	Prat.g_01795
OG0000962	Prad.g_01623	Prat.g_01797
OG0000963	Prad.g_01620	Prat.g_01801
OG0000964	Prad.g_01619	Prat.g_01802
OG0000965	Prad.g_01618	Prat.g_01803
OG0000966	Prad.g_01611	Prat.g_01809
OG0000967	Prad.g_01607	Prat.g_01813
OG0000968	Prad.g_01605	Prat.g_01815
OG0000969	Prad.g_01604	Prat.g_01816
OG0000970	Prad.g_01603	Prat.g_01817
OG0000971	Prad.g_01602	Prat.g_01818
OG0000972	Prad.g_01601	Prat.g_01819
OG0000973	Prad.g_01600	Prat.g_01820
OG0000974	Prad.g_01599	Prat.g_01821
OG0000975	Prad.g_01598	Prat.g_01822
OG0000976	Prad.g_01597	Prat.g_01823
OG0000977	Prad.g_01596	Prat.g_01824
OG0000978	Prad.g_01595	Prat.g_01825
OG0000979	Prad.g_01592	Prat.g_01828
OG0000980	Prad.g_01590	Prat.g_01830
OG0000981	Prad.g_01588	Prat.g_01833
OG0000982	Prad.g_01586	Prat.g_01835
OG0000983	Prad.g_01585	Prat.g_01836
OG0000984	Prad.g_01584	Prat.g_01837
OG0000985	Prad.g_01581	Prat.g_01840
OG0000986	Prad.g_01579	Prat.g_01842
OG0000987	Prad.g_01578	Prat.g_01843
OG0000988	Prad.g_01575	Prat.g_01846
OG0000989	Prad.g_01571	Prat.g_01850
OG0000990	Prad.g_01568	Prat.g_01856
OG0000991	Prad.g_01567	Prat.g_01857
OG0000992	Prad.g_01565	Prat.g_01860
OG0000993	Prad.g_01564	Prat.g_01861
OG0000994	Prad.g_01563	Prat.g_01862
OG0000995	Prad.g_01559	Prat.g_01866
OG0000996	Prad.g_01558	Prat.g_01867
OG0000997	Prad.g_01557	Prat.g_01869
OG0000998	Prad.g_01555	Prat.g_01871
OG0000999	Prad.g_01554	Prat.g_01872
OG0001000	Prad.g_01551	Prat.g_01875
OG0001001	Prad.g_01549	Prat.g_01879
OG0001002	Prad.g_01545	Prat.g_01884
OG0001003	Prad.g_01544	Prat.g_01885
OG0001004	Prad.g_01543	Prat.g_01886
OG0001005	Prad.g_01542	Prat.g_01887
OG0001006	Prad.g_01538	Prat.g_01891
OG0001007	Prad.g_01536	Prat.g_01893
OG0001008	Prad.g_00070	Prat.g_00397
OG0001009	Prad.g_01959	Prat.g_00028
OG0001010	Prad.g_01958	Prat.g_00029
OG0001011	Prad.g_01957	Prat.g_00031
OG0001012	Prad.g_01944	Prat.g_00046
OG0001013	Prad.g_01938	Prat.g_00053
OG0001014	Prad.g_01935	Prat.g_00056
OG0001015	Prad.g_01934	Prat.g_00057
OG0001016	Prad.g_01920	Prat.g_00070
OG0001017	Prad.g_01916	Prat.g_00074
OG0001018	Prad.g_01913	Prat.g_00076
OG0001019	Prad.g_01904	Prat.g_00087
OG0001020	Prad.g_01903	Prat.g_00088
OG0001021	Prad.g_01902	Prat.g_00089
OG0001022	Prad.g_01899	Prat.g_00091
OG0001023	Prad.g_01898	Prat.g_00092
OG0001024	Prad.g_01895	Prat.g_00095
OG0001025	Prad.g_01889	Prat.g_00102
OG0001026	Prad.g_01882	Prat.g_00110
OG0001027	Prad.g_01881	Prat.g_00111
OG0001028	Prad.g_01879	Prat.g_00113
OG0001029	Prad.g_01878	Prat.g_00114
OG0001030	Prad.g_01863	Prat.g_00130
OG0001031	Prad.g_01805	Prat.g_00188
OG0001032	Prad.g_01804	Prat.g_00189
OG0001033	Prad.g_01783	Prat.g_00210
OG0001034	Prad.g_01755	Prat.g_00241
OG0001035	Prad.g_01737	Prat.g_00261
OG0001036	Prad.g_01732	Prat.g_00266
OG0001037	Prad.g_01731	Prat.g_00267
OG0001038	Prad.g_01713	Prat.g_00285
OG0001039	Prad.g_01710	Prat.g_00288
OG0001040	Prad.g_01708	Prat.g_00291
OG0001041	Prad.g_01704	Prat.g_00295
OG0001042	Prad.g_01687	Prat.g_00312
OG0001043	Prad.g_01686	Prat.g_00313
OG0001044	Prad.g_01658	Prat.g_00347
OG0001045	Prad.g_01649	Prat.g_00356
OG0001046	Prad.g_00730	Prat.g_01469
OG0001047	Prad.g_00068	Prat.g_00399
OG0001048	Prad.g_00067	Prat.g_00400
OG0001049	Prad.g_00065	Prat.g_00403
OG0001050	Prad.g_00064	Prat.g_00404
OG0001051	Prad.g_00063	Prat.g_00405
OG0001052	Prad.g_00036	Prat.g_00430
OG0001053	Prad.g_00024	Prat.g_00443
OG0001054	Prad.g_00131	Prat.g_00459
OG0001055	Prad.g_00112	Prat.g_00480
OG0001056	Prad.g_00093	Prat.g_00498
OG0001057	Prad.g_01331	Prat.g_00502
OG0001058	Prad.g_01339	Prat.g_00510
OG0001059	Prad.g_01343	Prat.g_00515
OG0001060	Prad.g_01350	Prat.g_00522
OG0001061	Prad.g_01363	Prat.g_00538
OG0001062	Prad.g_01365	Prat.g_00540
OG0001063	Prad.g_01367	Prat.g_00542
OG0001064	Prad.g_01368	Prat.g_00543
OG0001065	Prad.g_01369	Prat.g_00544
OG0001066	Prad.g_01370	Prat.g_00545
OG0001067	Prad.g_01371	Prat.g_00546
OG0001068	Prad.g_01372	Prat.g_00547
OG0001069	Prad.g_01373	Prat.g_00548
OG0001070	Prad.g_01376	Prat.g_00550
OG0001071	Prad.g_01377	Prat.g_00551
OG0001072	Prad.g_01379	Prat.g_00552
OG0001073	Prad.g_01393	Prat.g_00566
OG0001074	Prad.g_01404	Prat.g_00579
OG0001075	Prad.g_01405	Prat.g_00580
OG0001076	Prad.g_01413	Prat.g_00587
OG0001077	Prad.g_01417	Prat.g_00592
OG0001078	Prad.g_01425	Prat.g_01089
OG0001079	Prad.g_01221	Prat.g_01077
OG0001080	Prad.g_01227	Prat.g_01071
OG0001081	Prad.g_01229	Prat.g_01069
OG0001082	Prad.g_01230	Prat.g_01068
OG0001083	Prad.g_01235	Prat.g_01063
OG0001084	Prad.g_01236	Prat.g_01062
OG0001085	Prad.g_01244	Prat.g_00744
OG0001086	Prad.g_01245	Prat.g_00745
OG0001087	Prad.g_01262	Prat.g_00762
OG0001088	Prad.g_01263	Prat.g_00763
OG0001089	Prad.g_01271	Prat.g_00774
OG0001090	Prad.g_01050	Prat.g_00789
OG0001091	Prad.g_01052	Prat.g_00791
OG0001092	Prad.g_01053	Prat.g_00792
OG0001093	Prad.g_01058	Prat.g_00800
OG0001094	Prad.g_01140	Prat.g_01043
OG0001095	Prad.g_01159	Prat.g_01024
OG0001096	Prad.g_01172	Prat.g_01010
OG0001097	Prad.g_00303	Prat.g_00993
OG0001098	Prad.g_00288	Prat.g_00974
OG0001099	Prad.g_00256	Prat.g_00699
OG0001100	Prad.g_00252	Prat.g_00707
OG0001101	Prad.g_00250	Prat.g_00709
OG0001102	Prad.g_00248	Prat.g_00712
OG0001103	Prad.g_00246	Prat.g_00715
OG0001104	Prad.g_00223	Prat.g_00739
OG0001105	Prad.g_00219	Prat.g_00743
OG0001106	Prad.g_00195	Prat.g_00884
OG0001107	Prad.g_00188	Prat.g_00894
OG0001108	Prad.g_00184	Prat.g_00898
OG0001109	Prad.g_00183	Prat.g_00899
OG0001110	Prad.g_00181	Prat.g_00901
OG0001111	Prad.g_00180	Prat.g_00902
OG0001112	Prad.g_00179	Prat.g_00903
OG0001113	Prad.g_00178	Prat.g_00904
OG0001114	Prad.g_00177	Prat.g_00905
OG0001115	Prad.g_00175	Prat.g_00907
OG0001116	Prad.g_00174	Prat.g_00908
OG0001117	Prad.g_00173	Prat.g_00909
OG0001118	Prad.g_00172	Prat.g_00910
OG0001119	Prad.g_00171	Prat.g_00911
OG0001120	Prad.g_00169	Prat.g_00913
OG0001122	Prad.g_00141	Prat.g_00932
OG0001123	Prad.g_00137	Prat.g_00937
OG0001124	Prad.g_00135	Prat.g_00939
OG0001125	Prad.g_00134	Prat.g_00941
OG0001126	Prad.g_01030	Prat.g_00955
OG0001127	Prad.g_01029	Prat.g_00956
OG0001128	Prad.g_01026	Prat.g_00957
OG0001129	Prad.g_01025	Prat.g_00958
OG0001130	Prad.g_01024	Prat.g_00959
OG0001131	Prad.g_00990	Prat.g_01204
OG0001132	Prad.g_00981	Prat.g_01479
OG0001133	Prad.g_00655	Prat.g_01211
OG0001134	Prad.g_01989	Prat.g_01495, Prat.g_01561
OG0001135	Prad.g_01526	Prat.g_01557
OG0001136	Prad.g_01499	Prat.g_01158
OG0001137	Prad.g_01488	Prat.g_01147
OG0001138	Prad.g_01469	Prat.g_01126
OG0001139	Prad.g_01468	Prat.g_01124
OG0001141	Prad.g_01466	Prat.g_01123
OG0001142	Prad.g_01465	Prat.g_01122
OG0001143	Prad.g_01458	Prat.g_01115
OG0001144	Prad.g_01453	Prat.g_01110
OG0001145	Prad.g_00362	Prat.g_01241
OG0001146	Prad.g_00624	Prat.g_01253
OG0001147	Prad.g_00608	Prat.g_01287
OG0001148	Prad.g_00592	Prat.g_01293
OG0001149	Prad.g_00591	Prat.g_01294
OG0001150	Prad.g_00590	Prat.g_01295
OG0001151	Prad.g_00579	Prat.g_01306
OG0001152	Prad.g_00578	Prat.g_01307
OG0001153	Prad.g_00482	Prat.g_01387
OG0001154	Prad.g_00481	Prat.g_01388
OG0001155	Prad.g_00469	Prat.g_01407
OG0001156	Prad.g_00466	Prat.g_01410
OG0001157	Prad.g_00465	Prat.g_01411
OG0001158	Prad.g_00464	Prat.g_01412
OG0001159	Prad.g_00463	Prat.g_01413
