Orthogroup	Prad	Prac
OG0000565	Prad.g_01351	Prac.g_00811
OG0000566	Prad.g_01353	Prac.g_00809
OG0000567	Prad.g_01357	Prac.g_00805
OG0000568	Prad.g_01358	Prac.g_00804
OG0000569	Prad.g_01359	Prac.g_00803
OG0000570	Prad.g_01360	Prac.g_00802
OG0000571	Prad.g_01362	Prac.g_00800
OG0000572	Prad.g_01375	Prac.g_00787
OG0000573	Prad.g_01381	Prac.g_00780
OG0000574	Prad.g_01382	Prac.g_00779
OG0000575	Prad.g_01386	Prac.g_00775
OG0000576	Prad.g_01388	Prac.g_00772
OG0000577	Prad.g_01389	Prac.g_00771
OG0000578	Prad.g_01390	Prac.g_00770
OG0000579	Prad.g_01391	Prac.g_00769
OG0000580	Prad.g_01392	Prac.g_00768
OG0000581	Prad.g_01394	Prac.g_00766
OG0000582	Prad.g_01397	Prac.g_00763
OG0000583	Prad.g_01398	Prac.g_00762
OG0000584	Prad.g_01399	Prac.g_00761
OG0000585	Prad.g_01401	Prac.g_00759
OG0000586	Prad.g_01402	Prac.g_00758
OG0000587	Prad.g_01403	Prac.g_00757
OG0000588	Prad.g_01407	Prac.g_00753
OG0000589	Prad.g_01410	Prac.g_00750
OG0000590	Prad.g_01411	Prac.g_00749
OG0000591	Prad.g_01414	Prac.g_00746
OG0000592	Prad.g_01415	Prac.g_00745
OG0000593	Prad.g_01421	Prac.g_00739
OG0000594	Prad.g_01422	Prac.g_00738
OG0000595	Prad.g_01423	Prac.g_00737
OG0000596	Prad.g_01427	Prac.g_00733
OG0000597	Prad.g_01429	Prac.g_00731
OG0000598	Prad.g_01430	Prac.g_00730
OG0000599	Prad.g_01433	Prac.g_00727
OG0000600	Prad.g_01219	Prac.g_00726
OG0000601	Prad.g_01220	Prac.g_00725
OG0000602	Prad.g_01222	Prac.g_00723
OG0000603	Prad.g_01223	Prac.g_00722
OG0000604	Prad.g_01224	Prac.g_00721
OG0000605	Prad.g_01225	Prac.g_00720
OG0000606	Prad.g_01228	Prac.g_00717
OG0000607	Prad.g_01231	Prac.g_00714
OG0000608	Prad.g_01232	Prac.g_00713
OG0000609	Prad.g_01233	Prac.g_00712
OG0000610	Prad.g_01238	Prac.g_00707
OG0000611	Prad.g_01241	Prac.g_00704
OG0000612	Prad.g_01242	Prac.g_00703
OG0000613	Prad.g_01247	Prac.g_00698
OG0000614	Prad.g_01266	Prac.g_00679
OG0000615	Prad.g_01274	Prac.g_00671
OG0000616	Prad.g_01278	Prac.g_00667
OG0000617	Prad.g_01055	Prac.g_01554
OG0000618	Prad.g_01056	Prac.g_01553
OG0000619	Prad.g_01057	Prac.g_01552
OG0000620	Prad.g_01060	Prac.g_01549
OG0000621	Prad.g_01061	Prac.g_01548
OG0000622	Prad.g_01062	Prac.g_01547
OG0000623	Prad.g_01063	Prac.g_01546
OG0000624	Prad.g_01064	Prac.g_01545
OG0000625	Prad.g_01065	Prac.g_01544
OG0000626	Prad.g_01066	Prac.g_01543
OG0000627	Prad.g_01067	Prac.g_01542
OG0000628	Prad.g_01068	Prac.g_01541
OG0000629	Prad.g_01069	Prac.g_01540
OG0000630	Prad.g_01072	Prac.g_01537
OG0000631	Prad.g_01137	Prac.g_01484
OG0000632	Prad.g_01138	Prac.g_01483
OG0000633	Prad.g_01139	Prac.g_01482
OG0000634	Prad.g_01142	Prac.g_01479
OG0000635	Prad.g_01143	Prac.g_01478
OG0000636	Prad.g_01145	Prac.g_01476
OG0000637	Prad.g_01147	Prac.g_01474
OG0000638	Prad.g_01148	Prac.g_01473
OG0000639	Prad.g_01149	Prac.g_01472
OG0000640	Prad.g_01150	Prac.g_01471
OG0000641	Prad.g_01154	Prac.g_01467
OG0000642	Prad.g_01155	Prac.g_01466
OG0000643	Prad.g_01156	Prac.g_01465
OG0000644	Prad.g_01157	Prac.g_01464
OG0000645	Prad.g_01158	Prac.g_01463
OG0000646	Prad.g_01160	Prac.g_01461
OG0000647	Prad.g_01161	Prac.g_01460
OG0000648	Prad.g_01163	Prac.g_01458
OG0000649	Prad.g_01164	Prac.g_01457
OG0000650	Prad.g_01165	Prac.g_01456
OG0000651	Prad.g_01166	Prac.g_01455
OG0000652	Prad.g_01167	Prac.g_01454
OG0000653	Prad.g_01169	Prac.g_01452
OG0000654	Prad.g_01170	Prac.g_01451
OG0000655	Prad.g_01171	Prac.g_01450
OG0000656	Prad.g_01174	Prac.g_01447
OG0000657	Prad.g_01182	Prac.g_01440
OG0000658	Prad.g_01183	Prac.g_01439
OG0000659	Prad.g_01184	Prac.g_01438
OG0000660	Prad.g_00306	Prac.g_01434
OG0000661	Prad.g_00304	Prac.g_01432
OG0000662	Prad.g_00302	Prac.g_01430
OG0000663	Prad.g_00300	Prac.g_01428
OG0000664	Prad.g_00299	Prac.g_01427
OG0000665	Prad.g_00295	Prac.g_01423
OG0000666	Prad.g_00294	Prac.g_01422
OG0000667	Prad.g_00290	Prac.g_01418
OG0000668	Prad.g_00260	Prac.g_01401
OG0000669	Prad.g_00253	Prac.g_01393
OG0000670	Prad.g_00251	Prac.g_01391
OG0000671	Prad.g_00249	Prac.g_01389
OG0000672	Prad.g_00247	Prac.g_01386
OG0000673	Prad.g_00244	Prac.g_01383
OG0000674	Prad.g_00242	Prac.g_01381
OG0000675	Prad.g_00241	Prac.g_01380
OG0000676	Prad.g_00239	Prac.g_01378
OG0000677	Prad.g_00238	Prac.g_01377
OG0000678	Prad.g_00236	Prac.g_01375
OG0000679	Prad.g_00232	Prac.g_01371
OG0000680	Prad.g_00231	Prac.g_01370
OG0000681	Prad.g_00228	Prac.g_01368
OG0000682	Prad.g_00227	Prac.g_01367
OG0000683	Prad.g_00226	Prac.g_01366
OG0000684	Prad.g_00224	Prac.g_01365
OG0000685	Prad.g_00222	Prac.g_01363
OG0000686	Prad.g_00221	Prac.g_01362
OG0000687	Prad.g_00220	Prac.g_01361
OG0000688	Prad.g_00217	Prac.g_01358
OG0000689	Prad.g_00216	Prac.g_01357
OG0000690	Prad.g_00215	Prac.g_01356
OG0000691	Prad.g_00214	Prac.g_01355
OG0000692	Prad.g_00212	Prac.g_01353
OG0000693	Prad.g_00211	Prac.g_01352
OG0000694	Prad.g_00210	Prac.g_01351
OG0000695	Prad.g_00208	Prac.g_01349
OG0000696	Prad.g_00207	Prac.g_01348
OG0000697	Prad.g_00206	Prac.g_01347
OG0000698	Prad.g_00203	Prac.g_01344
OG0000699	Prad.g_00202	Prac.g_01343
OG0000700	Prad.g_00201	Prac.g_01342
OG0000701	Prad.g_00200	Prac.g_01341
OG0000702	Prad.g_00198	Prac.g_01339
OG0000703	Prad.g_00197	Prac.g_01338
OG0000704	Prad.g_00196	Prac.g_01337
OG0000705	Prad.g_00192	Prac.g_01333
OG0000706	Prad.g_00191	Prac.g_01332
OG0000707	Prad.g_00190	Prac.g_01331
OG0000708	Prad.g_00189	Prac.g_01330
OG0000709	Prad.g_00185	Prac.g_01326
OG0000710	Prad.g_00182	Prac.g_01323
OG0000711	Prad.g_00165	Prac.g_01307
OG0000712	Prad.g_00163	Prac.g_01305
OG0000713	Prad.g_00162	Prac.g_01304
OG0000714	Prad.g_00161	Prac.g_01303
OG0000715	Prad.g_00159	Prac.g_01301
OG0000716	Prad.g_00157	Prac.g_01299
OG0000717	Prad.g_00156	Prac.g_01298
OG0000718	Prad.g_00144	Prac.g_01287
OG0000719	Prad.g_00142	Prac.g_01285
OG0000720	Prad.g_01039	Prac.g_01276
OG0000721	Prad.g_01037	Prac.g_01274
OG0000722	Prad.g_01036	Prac.g_01273
OG0000723	Prad.g_01033	Prac.g_01270
OG0000724	Prad.g_01023	Prac.g_01261
OG0000725	Prad.g_01017	Prac.g_01255
OG0000726	Prad.g_01016	Prac.g_01254
OG0000727	Prad.g_01015	Prac.g_01253
OG0000728	Prad.g_01013	Prac.g_01251
OG0000729	Prad.g_00970	Prac.g_01205
OG0000730	Prad.g_00635	Prac.g_01046
OG0000731	Prad.g_00639	Prac.g_01042
OG0000732	Prad.g_00649	Prac.g_01036
OG0000733	Prad.g_01988	Prac.g_01017
OG0000734	Prad.g_01511	Prac.g_01000
OG0000735	Prad.g_01509	Prac.g_00998
OG0000736	Prad.g_01508	Prac.g_00997
OG0000737	Prad.g_01507	Prac.g_00996
OG0000738	Prad.g_01503	Prac.g_00992
OG0000739	Prad.g_01502	Prac.g_00991
OG0000740	Prad.g_01501	Prac.g_00990
OG0000741	Prad.g_01500	Prac.g_00989
OG0000742	Prad.g_01497	Prac.g_00986
OG0000743	Prad.g_01495	Prac.g_00984
OG0000744	Prad.g_01494	Prac.g_00983
OG0000745	Prad.g_01493	Prac.g_00982
OG0000746	Prad.g_01491	Prac.g_00980
OG0000747	Prad.g_01490	Prac.g_00979
OG0000748	Prad.g_01487	Prac.g_00976
OG0000749	Prad.g_01486	Prac.g_00975
OG0000750	Prad.g_01485	Prac.g_00974
OG0000751	Prad.g_01483	Prac.g_00972
OG0000752	Prad.g_01481	Prac.g_00970
OG0000753	Prad.g_01478	Prac.g_00967
OG0000754	Prad.g_01475	Prac.g_00964
OG0000755	Prad.g_01472	Prac.g_00961
OG0000756	Prad.g_01470, Prad.g_01471	Prac.g_00960
OG0000757	Prad.g_01464	Prac.g_00954
OG0000758	Prad.g_01463	Prac.g_00953
OG0000759	Prad.g_01462	Prac.g_00952
OG0000760	Prad.g_01461	Prac.g_00951
OG0000761	Prad.g_01460	Prac.g_00950
OG0000762	Prad.g_01459	Prac.g_00949
OG0000763	Prad.g_01457	Prac.g_00947
OG0000764	Prad.g_01456	Prac.g_00946
OG0000765	Prad.g_01447	Prac.g_00937
OG0000766	Prad.g_01446	Prac.g_00936
OG0000767	Prad.g_01444	Prac.g_00934
OG0000768	Prad.g_01443	Prac.g_00933
OG0000769	Prad.g_01441	Prac.g_00931
OG0000770	Prad.g_01439	Prac.g_00929
OG0000771	Prad.g_00076	Prac.g_00448
OG0000772	Prad.g_00341	Prac.g_00154
OG0000773	Prad.g_00361	Prac.g_00166
OG0000774	Prad.g_00363	Prac.g_00168
OG0000775	Prad.g_00365	Prac.g_00170
OG0000776	Prad.g_00366	Prac.g_00171
OG0000777	Prad.g_00631	Prac.g_00172
OG0000778	Prad.g_00630	Prac.g_00173
OG0000779	Prad.g_00626	Prac.g_00177
OG0000780	Prad.g_00625	Prac.g_00178
OG0000781	Prad.g_00622	Prac.g_00181
OG0000782	Prad.g_00621	Prac.g_00182
OG0000783	Prad.g_00620	Prac.g_00183
OG0000784	Prad.g_00619	Prac.g_00184
OG0000785	Prad.g_00617	Prac.g_00186
OG0000786	Prad.g_00615	Prac.g_00188
OG0000787	Prad.g_00614	Prac.g_00189
OG0000788	Prad.g_00607	Prac.g_00204
OG0000789	Prad.g_00604	Prac.g_00207
OG0000790	Prad.g_00589	Prac.g_00222
OG0000791	Prad.g_00587	Prac.g_00224
OG0000792	Prad.g_00586	Prac.g_00225
OG0000793	Prad.g_00583	Prac.g_00228
OG0000794	Prad.g_00582	Prac.g_00229
OG0000795	Prad.g_00581	Prac.g_00230
OG0000796	Prad.g_00577	Prac.g_00234
OG0000797	Prad.g_00576	Prac.g_00235
OG0000799	Prad.g_00533	Prac.g_00429
OG0000800	Prad.g_00532	Prac.g_00428
OG0000801	Prad.g_00531	Prac.g_00427
OG0000802	Prad.g_00529	Prac.g_00425
OG0000803	Prad.g_00527	Prac.g_00423
OG0000804	Prad.g_00526	Prac.g_00422
OG0000805	Prad.g_00524	Prac.g_00420
OG0000806	Prad.g_00522	Prac.g_00418
OG0000807	Prad.g_00521	Prac.g_00417
OG0000808	Prad.g_00520	Prac.g_00416
OG0000809	Prad.g_00517	Prac.g_00413
OG0000810	Prad.g_00516	Prac.g_00412
OG0000811	Prad.g_00512	Prac.g_00408
OG0000812	Prad.g_00510	Prac.g_00406
OG0000813	Prad.g_00509	Prac.g_00405
OG0000814	Prad.g_00507	Prac.g_00403
OG0000815	Prad.g_00506	Prac.g_00402
OG0000816	Prad.g_00504	Prac.g_00400
OG0000817	Prad.g_00503	Prac.g_00399
OG0000818	Prad.g_00498	Prac.g_00394
OG0000819	Prad.g_00497	Prac.g_00393
OG0000820	Prad.g_00496	Prac.g_00392
OG0000821	Prad.g_00491	Prac.g_00388
OG0000822	Prad.g_00490	Prac.g_00387
OG0000823	Prad.g_00489	Prac.g_00386
OG0000824	Prad.g_00486	Prac.g_00383
OG0000825	Prad.g_00485	Prac.g_00382
OG0000826	Prad.g_00484	Prac.g_00381
OG0000827	Prad.g_00483	Prac.g_00380
OG0000828	Prad.g_00480	Prac.g_00377
OG0000829	Prad.g_00479	Prac.g_00376
OG0000830	Prad.g_00478	Prac.g_00375
OG0000831	Prad.g_00476	Prac.g_00373
OG0000832	Prad.g_00470	Prac.g_00367
OG0000833	Prad.g_00462	Prac.g_00359
OG0000834	Prad.g_00461	Prac.g_00358
OG0000835	Prad.g_00460	Prac.g_00357
OG0000836	Prad.g_00459	Prac.g_00356
OG0000837	Prad.g_00458	Prac.g_00355
OG0000838	Prad.g_00456	Prac.g_00353
OG0000839	Prad.g_00455	Prac.g_00352
OG0000840	Prad.g_00454	Prac.g_00351
OG0000841	Prad.g_00453	Prac.g_00350
OG0000842	Prad.g_00452	Prac.g_00349
OG0000843	Prad.g_00451	Prac.g_00348
OG0000844	Prad.g_00450	Prac.g_00347
OG0000845	Prad.g_00449	Prac.g_00346
OG0000846	Prad.g_00448	Prac.g_00345
OG0000847	Prad.g_00447	Prac.g_00344
OG0000848	Prad.g_00446	Prac.g_00343
OG0000849	Prad.g_00445	Prac.g_00342
OG0000850	Prad.g_00443	Prac.g_00340
OG0000851	Prad.g_00442	Prac.g_00339
OG0000852	Prad.g_00441	Prac.g_00338
OG0000853	Prad.g_00437	Prac.g_00334
OG0000854	Prad.g_00435	Prac.g_00332
OG0000855	Prad.g_00434	Prac.g_00331
OG0000856	Prad.g_00419	Prac.g_00317
OG0000857	Prad.g_00388	Prac.g_00288
OG0000858	Prad.g_00947	Prac.g_00631
OG0000859	Prad.g_00946	Prac.g_00630
OG0000860	Prad.g_00939	Prac.g_00623
OG0000861	Prad.g_00938	Prac.g_00622
OG0000862	Prad.g_00937	Prac.g_00621
OG0000863	Prad.g_00935	Prac.g_00619
OG0000864	Prad.g_00934	Prac.g_00618
OG0000865	Prad.g_00933	Prac.g_00617
OG0000866	Prad.g_00932	Prac.g_00616
OG0000867	Prad.g_00931	Prac.g_00615
OG0000868	Prad.g_00930	Prac.g_00614
OG0000869	Prad.g_00926	Prac.g_00610
OG0000870	Prad.g_00921	Prac.g_00605
OG0000871	Prad.g_00920	Prac.g_00604
OG0000872	Prad.g_00919	Prac.g_00603
OG0000873	Prad.g_00916	Prac.g_00600
OG0000874	Prad.g_00913	Prac.g_00597
OG0000875	Prad.g_00912	Prac.g_00596
OG0000876	Prad.g_00911	Prac.g_00595
OG0000877	Prad.g_00909	Prac.g_00593
OG0000878	Prad.g_00908	Prac.g_00592
OG0000879	Prad.g_00907	Prac.g_00591
OG0000880	Prad.g_00906	Prac.g_00590
OG0000881	Prad.g_00902	Prac.g_00586
OG0000882	Prad.g_00897	Prac.g_00581
OG0000883	Prad.g_00895	Prac.g_00580
OG0000884	Prad.g_00893	Prac.g_00578
OG0000885	Prad.g_00892	Prac.g_00577
OG0000886	Prad.g_00891	Prac.g_00576
OG0000887	Prad.g_00890	Prac.g_00575
OG0000888	Prad.g_00888	Prac.g_00573
OG0000889	Prad.g_00886	Prac.g_00571
OG0000890	Prad.g_00885	Prac.g_00570
OG0000891	Prad.g_00884	Prac.g_00569
OG0000892	Prad.g_00882	Prac.g_00471
OG0000893	Prad.g_00879	Prac.g_00476
OG0000894	Prad.g_00877	Prac.g_00478
OG0000895	Prad.g_00874	Prac.g_00481
OG0000896	Prad.g_00873	Prac.g_00482
OG0000897	Prad.g_00871	Prac.g_00484
OG0000898	Prad.g_00870	Prac.g_00485
OG0000899	Prad.g_00869	Prac.g_00486
OG0000900	Prad.g_00868	Prac.g_00487
OG0000901	Prad.g_00865	Prac.g_00490
OG0000902	Prad.g_00863	Prac.g_00492
OG0000903	Prad.g_00860	Prac.g_00495
OG0000904	Prad.g_00858	Prac.g_00497
OG0000905	Prad.g_00853	Prac.g_00502
OG0000906	Prad.g_00852	Prac.g_00503
OG0000907	Prad.g_00849	Prac.g_00506
OG0000908	Prad.g_00846	Prac.g_00509
OG0000909	Prad.g_00845	Prac.g_00510
OG0000910	Prad.g_00844	Prac.g_00511
OG0000911	Prad.g_00842	Prac.g_00513
OG0000912	Prad.g_00841	Prac.g_00514
OG0000913	Prad.g_00840	Prac.g_00515
OG0000914	Prad.g_00839	Prac.g_00516
OG0000915	Prad.g_00838	Prac.g_00517
OG0000916	Prad.g_00837	Prac.g_00518
OG0000917	Prad.g_00836	Prac.g_00519
OG0000918	Prad.g_00835	Prac.g_00520
OG0000919	Prad.g_00834	Prac.g_00521
OG0000920	Prad.g_00833	Prac.g_00522
OG0000921	Prad.g_00832	Prac.g_00523
OG0000922	Prad.g_00831	Prac.g_00524
OG0000923	Prad.g_00827	Prac.g_00528
OG0000924	Prad.g_00826	Prac.g_00529
OG0000925	Prad.g_00825	Prac.g_00530
OG0000926	Prad.g_00824	Prac.g_00531
OG0000927	Prad.g_00822	Prac.g_00533
OG0000928	Prad.g_00821	Prac.g_00534
OG0000929	Prad.g_00820	Prac.g_00535
OG0000930	Prad.g_00819	Prac.g_00536
OG0000931	Prad.g_00818	Prac.g_00537
OG0000932	Prad.g_00817	Prac.g_00538
OG0000933	Prad.g_00813	Prac.g_00542
OG0000934	Prad.g_00811	Prac.g_00544
OG0000935	Prad.g_00810	Prac.g_00545
OG0000936	Prad.g_00809	Prac.g_00546
OG0000937	Prad.g_00808	Prac.g_00547
OG0000938	Prad.g_00806	Prac.g_00549
OG0000939	Prad.g_00805	Prac.g_00550
OG0000940	Prad.g_00798	Prac.g_00556
OG0000941	Prad.g_00796	Prac.g_00558
OG0000942	Prad.g_00794	Prac.g_00560
OG0000943	Prad.g_00793	Prac.g_00561
OG0000944	Prad.g_00792	Prac.g_00562
OG0000945	Prad.g_00791	Prac.g_00563
OG0000946	Prad.g_00787	Prac.g_00005
OG0000947	Prad.g_00785	Prac.g_00007
OG0000948	Prad.g_00784	Prac.g_00008
OG0000949	Prad.g_00781	Prac.g_00011
OG0000950	Prad.g_00776	Prac.g_00016
OG0000951	Prad.g_00772	Prac.g_00020
OG0000952	Prad.g_00768	Prac.g_00024
OG0000953	Prad.g_00765	Prac.g_00027
OG0000954	Prad.g_01641	Prac.g_00031
OG0000955	Prad.g_01640	Prac.g_00032
OG0000956	Prad.g_01638	Prac.g_00034
OG0000957	Prad.g_01633	Prac.g_00039
OG0000958	Prad.g_01632	Prac.g_00040
OG0000959	Prad.g_01628	Prac.g_00044
OG0000960	Prad.g_01627	Prac.g_00045
OG0000961	Prad.g_01625	Prac.g_00047
OG0000962	Prad.g_01623	Prac.g_00049
OG0000963	Prad.g_01620	Prac.g_00052
OG0000964	Prad.g_01619	Prac.g_00053
OG0000965	Prad.g_01618	Prac.g_00054
OG0000966	Prad.g_01611	Prac.g_00061
OG0000967	Prad.g_01607	Prac.g_00065
OG0000968	Prad.g_01605	Prac.g_00067
OG0000969	Prad.g_01604	Prac.g_00068
OG0000970	Prad.g_01603	Prac.g_00069
OG0000971	Prad.g_01602	Prac.g_00070
OG0000972	Prad.g_01601	Prac.g_00071
OG0000973	Prad.g_01600	Prac.g_00072
OG0000974	Prad.g_01599	Prac.g_00073
OG0000975	Prad.g_01598	Prac.g_00074
OG0000976	Prad.g_01597	Prac.g_00075
OG0000977	Prad.g_01596	Prac.g_00076
OG0000978	Prad.g_01595	Prac.g_00077
OG0000979	Prad.g_01592	Prac.g_00080
OG0000980	Prad.g_01590	Prac.g_00082
OG0000981	Prad.g_01588	Prac.g_00084
OG0000982	Prad.g_01586	Prac.g_00086
OG0000983	Prad.g_01585	Prac.g_00087
OG0000984	Prad.g_01584	Prac.g_00088
OG0000985	Prad.g_01581	Prac.g_00091
OG0000986	Prad.g_01579	Prac.g_00093
OG0000987	Prad.g_01578	Prac.g_00094
OG0000988	Prad.g_01575	Prac.g_00097
OG0000989	Prad.g_01571	Prac.g_00100
OG0000990	Prad.g_01568	Prac.g_00103
OG0000991	Prad.g_01567	Prac.g_00104
OG0000992	Prad.g_01565	Prac.g_00106
OG0000993	Prad.g_01564	Prac.g_00107
OG0000994	Prad.g_01563	Prac.g_00108
OG0000995	Prad.g_01559	Prac.g_00112
OG0000996	Prad.g_01558	Prac.g_00113
OG0000997	Prad.g_01557	Prac.g_00114
OG0000998	Prad.g_01555	Prac.g_00116
OG0000999	Prad.g_01554	Prac.g_00117
OG0001000	Prad.g_01551	Prac.g_00120
OG0001001	Prad.g_01549	Prac.g_00122
OG0001002	Prad.g_01545	Prac.g_00126
OG0001003	Prad.g_01544	Prac.g_00127
OG0001004	Prad.g_01543	Prac.g_00128
OG0001005	Prad.g_01542	Prac.g_00129
OG0001006	Prad.g_01538	Prac.g_01949
OG0001007	Prad.g_01536	Prac.g_01947
OG0001008	Prad.g_00070	Prac.g_01110
OG0001009	Prad.g_01959	Prac.g_01920
OG0001010	Prad.g_01958	Prac.g_01919
OG0001011	Prad.g_01957	Prac.g_01918
OG0001012	Prad.g_01944	Prac.g_01889
OG0001013	Prad.g_01938	Prac.g_01883
OG0001014	Prad.g_01935	Prac.g_01880
OG0001015	Prad.g_01934	Prac.g_01879
OG0001016	Prad.g_01920	Prac.g_01858
OG0001017	Prad.g_01916	Prac.g_01854
OG0001018	Prad.g_01913	Prac.g_01851
OG0001019	Prad.g_01904	Prac.g_01842
OG0001020	Prad.g_01903	Prac.g_01841
OG0001021	Prad.g_01902	Prac.g_01840
OG0001022	Prad.g_01899	Prac.g_01837
OG0001023	Prad.g_01898	Prac.g_01836
OG0001024	Prad.g_01895	Prac.g_01833
OG0001025	Prad.g_01889	Prac.g_01827
OG0001026	Prad.g_01882	Prac.g_01820
OG0001027	Prad.g_01881	Prac.g_01819
OG0001028	Prad.g_01879	Prac.g_01817
OG0001029	Prad.g_01878	Prac.g_01816
OG0001030	Prad.g_01863	Prac.g_01801
OG0001031	Prad.g_01805	Prac.g_01744
OG0001032	Prad.g_01804	Prac.g_01743
OG0001033	Prad.g_01783	Prac.g_01722
OG0001034	Prad.g_01755	Prac.g_01694
OG0001035	Prad.g_01737	Prac.g_01677
OG0001036	Prad.g_01732	Prac.g_01672
OG0001037	Prad.g_01731	Prac.g_01671
OG0001038	Prad.g_01713	Prac.g_01653
OG0001039	Prad.g_01710	Prac.g_01650
OG0001040	Prad.g_01708	Prac.g_01648
OG0001041	Prad.g_01704	Prac.g_01644
OG0001042	Prad.g_01687	Prac.g_01627
OG0001043	Prad.g_01686	Prac.g_01626
OG0001044	Prad.g_01658	Prac.g_01201
OG0001045	Prad.g_01649	Prac.g_01192
OG0001046	Prad.g_00730	Prac.g_01154
OG0001047	Prad.g_00068	Prac.g_01108
OG0001048	Prad.g_00067	Prac.g_01107
OG0001049	Prad.g_00065	Prac.g_01105
OG0001050	Prad.g_00064	Prac.g_01104
OG0001051	Prad.g_00063	Prac.g_01103
OG0001052	Prad.g_00036	Prac.g_01073
OG0001053	Prad.g_00024	Prac.g_01061
OG0001054	Prad.g_00131	Prac.g_00873
OG0001055	Prad.g_00112	Prac.g_00855
OG0001056	Prad.g_00093	Prac.g_00836
OG0001057	Prad.g_01331	Prac.g_00831
OG0001058	Prad.g_01339	Prac.g_00823
OG0001059	Prad.g_01343	Prac.g_00819
OG0001060	Prad.g_01350	Prac.g_00812
OG0001061	Prad.g_01363	Prac.g_00799
OG0001062	Prad.g_01365	Prac.g_00797
OG0001063	Prad.g_01367	Prac.g_00795
OG0001064	Prad.g_01368	Prac.g_00794
OG0001065	Prad.g_01369	Prac.g_00793
OG0001066	Prad.g_01370	Prac.g_00792
OG0001067	Prad.g_01371	Prac.g_00791
OG0001068	Prad.g_01372	Prac.g_00790
OG0001069	Prad.g_01373	Prac.g_00789
OG0001070	Prad.g_01376	Prac.g_00786
OG0001071	Prad.g_01377	Prac.g_00785
OG0001072	Prad.g_01379	Prac.g_00783
OG0001073	Prad.g_01393	Prac.g_00767
OG0001074	Prad.g_01404	Prac.g_00756
OG0001075	Prad.g_01405	Prac.g_00755
OG0001076	Prad.g_01413	Prac.g_00747
OG0001077	Prad.g_01417	Prac.g_00743
OG0001078	Prad.g_01425	Prac.g_00735
OG0001079	Prad.g_01221	Prac.g_00724
OG0001080	Prad.g_01227	Prac.g_00718
OG0001081	Prad.g_01229	Prac.g_00716
OG0001082	Prad.g_01230	Prac.g_00715
OG0001083	Prad.g_01235	Prac.g_00710
OG0001084	Prad.g_01236	Prac.g_00709
OG0001085	Prad.g_01244	Prac.g_00701
OG0001086	Prad.g_01245	Prac.g_00700
OG0001087	Prad.g_01262	Prac.g_00683
OG0001088	Prad.g_01263	Prac.g_00682
OG0001089	Prad.g_01271	Prac.g_00674
OG0001090	Prad.g_01050	Prac.g_01559
OG0001091	Prad.g_01052	Prac.g_01557
OG0001092	Prad.g_01053	Prac.g_01556
OG0001093	Prad.g_01058	Prac.g_01551
OG0001094	Prad.g_01140	Prac.g_01481
OG0001095	Prad.g_01159	Prac.g_01462
OG0001096	Prad.g_01172	Prac.g_01449
OG0001097	Prad.g_00303	Prac.g_01431
OG0001098	Prad.g_00288	Prac.g_01416
OG0001099	Prad.g_00256	Prac.g_01396
OG0001100	Prad.g_00252	Prac.g_01392
OG0001101	Prad.g_00250	Prac.g_01390
OG0001102	Prad.g_00248	Prac.g_01387
OG0001103	Prad.g_00246	Prac.g_01385
OG0001104	Prad.g_00223	Prac.g_01364
OG0001105	Prad.g_00219	Prac.g_01360
OG0001106	Prad.g_00195	Prac.g_01336
OG0001107	Prad.g_00188	Prac.g_01329
OG0001108	Prad.g_00184	Prac.g_01325
OG0001109	Prad.g_00183	Prac.g_01324
OG0001110	Prad.g_00181	Prac.g_01322
OG0001111	Prad.g_00180	Prac.g_01321
OG0001112	Prad.g_00179	Prac.g_01320
OG0001113	Prad.g_00178	Prac.g_01319
OG0001114	Prad.g_00177	Prac.g_01318
OG0001115	Prad.g_00175	Prac.g_01316
OG0001116	Prad.g_00174	Prac.g_01315
OG0001117	Prad.g_00173	Prac.g_01314
OG0001118	Prad.g_00172	Prac.g_01313
OG0001119	Prad.g_00171	Prac.g_01312
OG0001120	Prad.g_00169	Prac.g_01310
OG0001121	Prad.g_01991	Prac.g_01020
OG0001122	Prad.g_00141	Prac.g_01284
OG0001123	Prad.g_00137	Prac.g_01280
OG0001124	Prad.g_00135	Prac.g_01278
OG0001125	Prad.g_00134	Prac.g_01277
OG0001126	Prad.g_01030	Prac.g_01267
OG0001127	Prad.g_01029	Prac.g_01266
OG0001128	Prad.g_01026	Prac.g_01264
OG0001129	Prad.g_01025	Prac.g_01263
OG0001130	Prad.g_01024	Prac.g_01262
OG0001131	Prad.g_00990	Prac.g_01225
OG0001132	Prad.g_00981	Prac.g_01216
OG0001133	Prad.g_00655	Prac.g_01031
OG0001134	Prad.g_01989	Prac.g_01018
OG0001135	Prad.g_01526	Prac.g_01015
OG0001136	Prad.g_01499	Prac.g_00988
OG0001137	Prad.g_01488	Prac.g_00977
OG0001138	Prad.g_01469	Prac.g_00959
OG0001139	Prad.g_01468	Prac.g_00958
OG0001140	Prad.g_01467	Prac.g_00957
OG0001141	Prad.g_01466	Prac.g_00956
OG0001142	Prad.g_01465	Prac.g_00955
OG0001143	Prad.g_01458	Prac.g_00948
OG0001144	Prad.g_01453	Prac.g_00943
OG0001145	Prad.g_00362	Prac.g_00167
OG0001146	Prad.g_00624	Prac.g_00179
OG0001147	Prad.g_00608	Prac.g_00203
