Orthogroup	Syab	Syaf
OG0000551	Syab.g_02153	Syaf.g_02666
OG0000552	Syab.g_02154	Syaf.g_02665
OG0000553	Syab.g_02046	Syaf.g_02663
OG0000554	Syab.g_02040	Syaf.g_02653
OG0000555	Syab.g_02026	Syaf.g_02635
OG0000556	Syab.g_02022	Syaf.g_02630
OG0000557	Syab.g_02019	Syaf.g_02628
OG0000558	Syab.g_02016	Syaf.g_02626
OG0000559	Syab.g_02012	Syaf.g_02622
OG0000560	Syab.g_02009	Syaf.g_02619
OG0000561	Syab.g_02008	Syaf.g_02618
OG0000562	Syab.g_02007	Syaf.g_02617
OG0000563	Syab.g_02006	Syaf.g_02616
OG0000564	Syab.g_02005	Syaf.g_02615
OG0000565	Syab.g_02001	Syaf.g_02612
OG0000566	Syab.g_01997	Syaf.g_02608
OG0000567	Syab.g_01993	Syaf.g_02604
OG0000568	Syab.g_01991	Syaf.g_02599
OG0000569	Syab.g_01990	Syaf.g_02596
OG0000570	Syab.g_01989	Syaf.g_02595
OG0000571	Syab.g_01986	Syaf.g_02591
OG0000572	Syab.g_01969	Syaf.g_02575
OG0000573	Syab.g_01960	Syaf.g_02567
OG0000574	Syab.g_01959	Syaf.g_02566
OG0000575	Syab.g_01954	Syaf.g_02562
OG0000576	Syab.g_01952	Syaf.g_02560
OG0000577	Syab.g_01951	Syaf.g_02559
OG0000578	Syab.g_01950	Syaf.g_02558
OG0000579	Syab.g_01949	Syaf.g_02557
OG0000580	Syab.g_01948	Syaf.g_02556
OG0000581	Syab.g_01934	Syaf.g_02550
OG0000582	Syab.g_01929	Syaf.g_02374
OG0000583	Syab.g_01928	Syaf.g_02373
OG0000584	Syab.g_01927	Syaf.g_02372
OG0000585	Syab.g_01924	Syaf.g_02370
OG0000586	Syab.g_01923	Syaf.g_02369
OG0000587	Syab.g_01921	Syaf.g_02367
OG0000588	Syab.g_01910	Syaf.g_02350
OG0000589	Syab.g_01899	Syaf.g_02340
OG0000590	Syab.g_01898	Syaf.g_02339
OG0000591	Syab.g_01892	Syaf.g_02331
OG0000592	Syab.g_01891	Syaf.g_02330
OG0000593	Syab.g_01877	Syaf.g_02314
OG0000594	Syab.g_01876	Syaf.g_02313
OG0000595	Syab.g_01875	Syaf.g_02312
OG0000596	Syab.g_01871	Syaf.g_02307
OG0000597	Syab.g_01868	Syaf.g_02304
OG0000598	Syab.g_01867	Syaf.g_02303
OG0000599	Syab.g_01860	Syaf.g_02300
OG0000600	Syab.g_01859	Syaf.g_02299
OG0000601	Syab.g_01858	Syaf.g_02298
OG0000602	Syab.g_01853	Syaf.g_02293
OG0000603	Syab.g_01852	Syaf.g_02292
OG0000604	Syab.g_01850	Syaf.g_02289
OG0000605	Syab.g_01758	Syaf.g_01734
OG0000606	Syab.g_01529	Syaf.g_02145
OG0000607	Syab.g_01533	Syaf.g_02142
OG0000608	Syab.g_01534	Syaf.g_02141
OG0000609	Syab.g_01536	Syaf.g_02139
OG0000610	Syab.g_01555	Syaf.g_02132
OG0000611	Syab.g_01558	Syaf.g_02129
OG0000612	Syab.g_01559	Syaf.g_02128
OG0000613	Syab.g_00228	Syaf.g_00315
OG0000614	Syab.g_01179	Syaf.g_01469
OG0000615	Syab.g_01605	Syaf.g_02085
OG0000616	Syab.g_02897	Syaf.g_00518
OG0000617	Syab.g_01274	Syaf.g_01975
OG0000618	Syab.g_01275	Syaf.g_01974
OG0000619	Syab.g_01662	Syaf.g_01973
OG0000620	Syab.g_01668	Syaf.g_01966
OG0000621	Syab.g_01669	Syaf.g_01965
OG0000622	Syab.g_01670	Syaf.g_01964
OG0000623	Syab.g_01671	Syaf.g_01963
OG0000624	Syab.g_01673	Syaf.g_01961
OG0000625	Syab.g_01674	Syaf.g_01960
OG0000626	Syab.g_01675	Syaf.g_01959
OG0000627	Syab.g_01438	Syaf.g_01782
OG0000628	Syab.g_01437	Syaf.g_01783
OG0000629	Syab.g_01434	Syaf.g_01786
OG0000630	Syab.g_01430	Syaf.g_01790
OG0000631	Syab.g_01421	Syaf.g_01801
OG0000632	Syab.g_01420	Syaf.g_01802
OG0000633	Syab.g_01419	Syaf.g_01803
OG0000634	Syab.g_01651	Syaf.g_02053
OG0000635	Syab.g_01656	Syaf.g_02052
OG0000636	Syab.g_01658	Syaf.g_02050
OG0000637	Syab.g_01660	Syaf.g_02048
OG0000638	Syab.g_01661	Syaf.g_02047
OG0000639	Syab.g_01276	Syaf.g_02046
OG0000640	Syab.g_01277	Syaf.g_02045
OG0000641	Syab.g_01281	Syaf.g_02041
OG0000642	Syab.g_01282	Syaf.g_02040
OG0000643	Syab.g_01283	Syaf.g_02038
OG0000644	Syab.g_01284	Syaf.g_02037
OG0000645	Syab.g_01286	Syaf.g_02035
OG0000646	Syab.g_01289	Syaf.g_02032
OG0000647	Syab.g_01291	Syaf.g_02030
OG0000648	Syab.g_01684	Syaf.g_02027
OG0000649	Syab.g_01685	Syaf.g_02026
OG0000650	Syab.g_01686	Syaf.g_02025
OG0000651	Syab.g_01687	Syaf.g_02024
OG0000652	Syab.g_01688	Syaf.g_02023
OG0000653	Syab.g_01690	Syaf.g_02021
OG0000654	Syab.g_01691	Syaf.g_02020
OG0000655	Syab.g_01692	Syaf.g_02019
OG0000656	Syab.g_01695	Syaf.g_02016
OG0000657	Syab.g_01706	Syaf.g_01384
OG0000658	Syab.g_01710	Syaf.g_01381
OG0000659	Syab.g_01711	Syaf.g_01380
OG0000660	Syab.g_01715	Syaf.g_01376
OG0000661	Syab.g_01717	Syaf.g_01374
OG0000662	Syab.g_01719	Syaf.g_01372
OG0000663	Syab.g_01722	Syaf.g_01369
OG0000664	Syab.g_01723	Syaf.g_01368
OG0000665	Syab.g_01829	Syaf.g_00980
OG0000666	Syab.g_01842	Syaf.g_01733
OG0000667	Syab.g_01548	Syaf.g_01635
OG0000668	Syab.g_01319	Syaf.g_01928
OG0000669	Syab.g_01642	Syaf.g_02112
OG0000670	Syab.g_02156	Syaf.g_02769
OG0000671	Syab.g_01638	Syaf.g_02108
OG0000672	Syab.g_01635	Syaf.g_02105
OG0000673	Syab.g_01632	Syaf.g_02102
OG0000674	Syab.g_01630	Syaf.g_02100
OG0000675	Syab.g_01629	Syaf.g_02099
OG0000676	Syab.g_01620	Syaf.g_02097
OG0000677	Syab.g_01619	Syaf.g_02096
OG0000678	Syab.g_01613	Syaf.g_02092
OG0000679	Syab.g_01601	Syaf.g_02083
OG0000680	Syab.g_01600	Syaf.g_02082
OG0000681	Syab.g_01597	Syaf.g_02079
OG0000682	Syab.g_01596	Syaf.g_02078
OG0000683	Syab.g_01595	Syaf.g_02077
OG0000684	Syab.g_01591	Syaf.g_02072
OG0000685	Syab.g_01589	Syaf.g_02070
OG0000686	Syab.g_01588	Syaf.g_02069
OG0000687	Syab.g_01586	Syaf.g_02068
OG0000688	Syab.g_01576	Syaf.g_02063
OG0000689	Syab.g_01574	Syaf.g_02061
OG0000690	Syab.g_01573	Syaf.g_02060
OG0000691	Syab.g_01572	Syaf.g_02059
OG0000692	Syab.g_01571	Syaf.g_02058
OG0000693	Syab.g_01569	Syaf.g_02057
OG0000694	Syab.g_01568	Syaf.g_02056
OG0000695	Syab.g_01417	Syaf.g_01805
OG0000696	Syab.g_01416	Syaf.g_01806
OG0000697	Syab.g_01415	Syaf.g_01808
OG0000698	Syab.g_01412	Syaf.g_01811
OG0000699	Syab.g_01411	Syaf.g_01813
OG0000700	Syab.g_01410	Syaf.g_01814
OG0000701	Syab.g_01409	Syaf.g_01815
OG0000702	Syab.g_01401	Syaf.g_01843
OG0000703	Syab.g_01400	Syaf.g_01844
OG0000704	Syab.g_01398	Syaf.g_01846
OG0000705	Syab.g_01391	Syaf.g_01853
OG0000706	Syab.g_01390	Syaf.g_01854
OG0000707	Syab.g_01389	Syaf.g_01855
OG0000708	Syab.g_01386	Syaf.g_01858
OG0000709	Syab.g_01378	Syaf.g_01867
OG0000710	Syab.g_01367	Syaf.g_01878
OG0000711	Syab.g_01340	Syaf.g_01908
OG0000712	Syab.g_01338	Syaf.g_01910
OG0000713	Syab.g_01337	Syaf.g_01911
OG0000714	Syab.g_01334	Syaf.g_01913
OG0000715	Syab.g_01332	Syaf.g_01915
OG0000716	Syab.g_01328	Syaf.g_01919
OG0000717	Syab.g_01327	Syaf.g_01920
OG0000718	Syab.g_01323	Syaf.g_01924
OG0000719	Syab.g_01321	Syaf.g_01926
OG0000720	Syab.g_01307	Syaf.g_01939
OG0000721	Syab.g_01305	Syaf.g_01941
OG0000722	Syab.g_01304	Syaf.g_01942
OG0000723	Syab.g_01678	Syaf.g_01957
OG0000724	Syab.g_01223	Syaf.g_01418
OG0000725	Syab.g_01207	Syaf.g_01445
OG0000726	Syab.g_01206	Syaf.g_01446
OG0000727	Syab.g_01205	Syaf.g_01447
OG0000728	Syab.g_01203	Syaf.g_01449
OG0000729	Syab.g_00097	Syaf.g_00405
OG0000730	Syab.g_00521	Syaf.g_00026
OG0000731	Syab.g_00531	Syaf.g_00014
OG0000732	Syab.g_00055	Syaf.g_00444
OG0000733	Syab.g_02798	Syaf.g_00615
OG0000734	Syab.g_02508	Syaf.g_00895
OG0000735	Syab.g_00942	Syaf.g_01273
OG0000736	Syab.g_00943	Syaf.g_01274
OG0000737	Syab.g_00944	Syaf.g_01275
OG0000738	Syab.g_00949	Syaf.g_01280
OG0000739	Syab.g_00961	Syaf.g_01281
OG0000740	Syab.g_00962	Syaf.g_01282
OG0000741	Syab.g_00965	Syaf.g_01285
OG0000742	Syab.g_00968	Syaf.g_01287
OG0000743	Syab.g_00970	Syaf.g_01289
OG0000744	Syab.g_00971	Syaf.g_01290
OG0000745	Syab.g_00973	Syaf.g_01293
OG0000746	Syab.g_00975	Syaf.g_01295
OG0000747	Syab.g_00976	Syaf.g_01296
OG0000748	Syab.g_00991	Syaf.g_01307
OG0000749	Syab.g_00992	Syaf.g_01309
OG0000750	Syab.g_00993	Syaf.g_01310
OG0000751	Syab.g_01002	Syaf.g_01317
OG0000752	Syab.g_01004	Syaf.g_01319
OG0000753	Syab.g_01007	Syaf.g_01322
OG0000754	Syab.g_01012	Syaf.g_01611
OG0000755	Syab.g_01021	Syaf.g_01599
OG0000756	Syab.g_01022	Syaf.g_01598
OG0000757	Syab.g_01029	Syaf.g_01590
OG0000758	Syab.g_01030	Syaf.g_01589
OG0000759	Syab.g_01031	Syaf.g_01588
OG0000760	Syab.g_01032	Syaf.g_01587
OG0000761	Syab.g_01034	Syaf.g_01586
OG0000762	Syab.g_01036	Syaf.g_01584
OG0000763	Syab.g_01038	Syaf.g_01582
OG0000764	Syab.g_01039	Syaf.g_01581
OG0000765	Syab.g_01154	Syaf.g_01564
OG0000766	Syab.g_01153	Syaf.g_01563
OG0000767	Syab.g_01151	Syaf.g_01561
OG0000768	Syab.g_01150	Syaf.g_01560
OG0000769	Syab.g_01148	Syaf.g_01558
OG0000770	Syab.g_01145	Syaf.g_01553
OG0000771	Syab.g_01229	Syaf.g_01411
OG0000772	Syab.g_00957	Syaf.g_01705
OG0000773	Syab.g_00931	Syaf.g_01268
OG0000774	Syab.g_00924	Syaf.g_01263
OG0000775	Syab.g_00922	Syaf.g_01261
OG0000776	Syab.g_00921	Syaf.g_01260
OG0000777	Syab.g_00920	Syaf.g_01259
OG0000778	Syab.g_00919	Syaf.g_01258
OG0000779	Syab.g_00913	Syaf.g_01252
OG0000780	Syab.g_00908	Syaf.g_01249
OG0000781	Syab.g_00904	Syaf.g_01245
OG0000782	Syab.g_00903	Syaf.g_01244
OG0000783	Syab.g_00902	Syaf.g_01243
OG0000784	Syab.g_00901	Syaf.g_01242
OG0000785	Syab.g_00899	Syaf.g_01240
OG0000786	Syab.g_00895	Syaf.g_02546
OG0000787	Syab.g_00894	Syaf.g_02547
OG0000788	Syab.g_01857	Syaf.g_02297
OG0000789	Syab.g_01835	Syaf.g_01750
OG0000790	Syab.g_02082	Syaf.g_02738
OG0000791	Syab.g_02080	Syaf.g_02740
OG0000792	Syab.g_02079	Syaf.g_02741
OG0000793	Syab.g_02074	Syaf.g_02746
OG0000794	Syab.g_02073	Syaf.g_02747
OG0000795	Syab.g_02072	Syaf.g_02748
OG0000796	Syab.g_02068	Syaf.g_02752
OG0000797	Syab.g_02067	Syaf.g_02753
OG0000798	Syab.g_00298	Syaf.g_00240
OG0000799	Syab.g_00826	Syaf.g_02380
OG0000800	Syab.g_00821	Syaf.g_02383
OG0000801	Syab.g_00820	Syaf.g_02384
OG0000802	Syab.g_00816	Syaf.g_02388
OG0000803	Syab.g_00806	Syaf.g_02393
OG0000804	Syab.g_00802	Syaf.g_02396
OG0000805	Syab.g_00792	Syaf.g_02398
OG0000806	Syab.g_00790	Syaf.g_02405
OG0000807	Syab.g_00788	Syaf.g_02406
OG0000808	Syab.g_00783	Syaf.g_02407
OG0000809	Syab.g_00780	Syaf.g_02410
OG0000810	Syab.g_00779	Syaf.g_02411
OG0000811	Syab.g_00770	Syaf.g_02420
OG0000812	Syab.g_00768	Syaf.g_02422
OG0000813	Syab.g_00767	Syaf.g_02423
OG0000814	Syab.g_00765	Syaf.g_02425
OG0000815	Syab.g_00760	Syaf.g_02426
OG0000816	Syab.g_00758	Syaf.g_02428
OG0000817	Syab.g_00757	Syaf.g_02429
OG0000818	Syab.g_00751	Syaf.g_02442
OG0000819	Syab.g_00750	Syaf.g_02443
OG0000820	Syab.g_00749	Syaf.g_02444
OG0000821	Syab.g_00743	Syaf.g_02450
OG0000822	Syab.g_00741	Syaf.g_02452
OG0000823	Syab.g_00740	Syaf.g_02453
OG0000824	Syab.g_00735	Syaf.g_02459
OG0000825	Syab.g_00734	Syaf.g_02460
OG0000826	Syab.g_00733	Syaf.g_02461
OG0000827	Syab.g_00732	Syaf.g_02462
OG0000828	Syab.g_00729	Syaf.g_02465
OG0000829	Syab.g_00728	Syaf.g_02466
OG0000830	Syab.g_00727	Syaf.g_02467
OG0000831	Syab.g_00725	Syaf.g_02470
OG0000832	Syab.g_02169	Syaf.g_01109
OG0000833	Syab.g_02178	Syaf.g_01100
OG0000834	Syab.g_02181	Syaf.g_01098
OG0000835	Syab.g_02182	Syaf.g_01097
OG0000836	Syab.g_02185	Syaf.g_01093
OG0000837	Syab.g_02186	Syaf.g_01091
OG0000838	Syab.g_02190	Syaf.g_01087
OG0000839	Syab.g_02191	Syaf.g_01086
OG0000840	Syab.g_02192	Syaf.g_01085
OG0000841	Syab.g_02193	Syaf.g_01084
OG0000842	Syab.g_02194	Syaf.g_01083
OG0000843	Syab.g_02195	Syaf.g_01082
OG0000844	Syab.g_02197	Syaf.g_01080
OG0000845	Syab.g_02198	Syaf.g_01079
OG0000846	Syab.g_02199	Syaf.g_01078
OG0000847	Syab.g_02200	Syaf.g_01077
OG0000848	Syab.g_02202	Syaf.g_01075
OG0000849	Syab.g_02203	Syaf.g_01074
OG0000850	Syab.g_02212	Syaf.g_01072
OG0000851	Syab.g_02226	Syaf.g_01061
OG0000852	Syab.g_02227	Syaf.g_01060
OG0000853	Syab.g_02233	Syaf.g_01056
OG0000854	Syab.g_02235	Syaf.g_01054
OG0000855	Syab.g_02236	Syaf.g_01053
OG0000856	Syab.g_01889	Syaf.g_02328
OG0000857	Syab.g_01290	Syaf.g_02031
OG0000858	Syab.g_02244	Syaf.g_01047
OG0000859	Syab.g_02245	Syaf.g_01046
OG0000860	Syab.g_02258	Syaf.g_01031
OG0000861	Syab.g_02259	Syaf.g_01030
OG0000862	Syab.g_02261	Syaf.g_01029
OG0000863	Syab.g_02265	Syaf.g_01026
OG0000864	Syab.g_02266	Syaf.g_01025
OG0000865	Syab.g_02267	Syaf.g_01024
OG0000866	Syab.g_02268	Syaf.g_01023
OG0000867	Syab.g_02269	Syaf.g_01022
OG0000868	Syab.g_02287	Syaf.g_01019
OG0000869	Syab.g_02292	Syaf.g_01014
OG0000870	Syab.g_02297	Syaf.g_01009
OG0000871	Syab.g_02298	Syaf.g_01008
OG0000872	Syab.g_02305	Syaf.g_01001
OG0000873	Syab.g_02308	Syaf.g_00998
OG0000874	Syab.g_02311	Syaf.g_01002
OG0000875	Syab.g_02313	Syaf.g_00996
OG0000876	Syab.g_02315	Syaf.g_01198
OG0000877	Syab.g_02317	Syaf.g_01188
OG0000878	Syab.g_02318	Syaf.g_01187
OG0000879	Syab.g_02319	Syaf.g_01186
OG0000880	Syab.g_02320	Syaf.g_01185
OG0000881	Syab.g_02325	Syaf.g_01179
OG0000882	Syab.g_02330	Syaf.g_01174
OG0000883	Syab.g_02332	Syaf.g_01172
OG0000884	Syab.g_02334	Syaf.g_01170
OG0000885	Syab.g_02335	Syaf.g_01169
OG0000886	Syab.g_02336	Syaf.g_01168
OG0000887	Syab.g_02338	Syaf.g_01167
OG0000888	Syab.g_02340	Syaf.g_01165
OG0000889	Syab.g_02342	Syaf.g_01163
OG0000890	Syab.g_02348	Syaf.g_01157
OG0000891	Syab.g_02349	Syaf.g_01156
OG0000892	Syab.g_02353	Syaf.g_01154
OG0000893	Syab.g_00366	Syaf.g_00178
OG0000894	Syab.g_00369	Syaf.g_00175
OG0000895	Syab.g_00373	Syaf.g_00171
OG0000896	Syab.g_00374	Syaf.g_00170
OG0000897	Syab.g_00376	Syaf.g_00168
OG0000898	Syab.g_00377	Syaf.g_00167
OG0000899	Syab.g_00378	Syaf.g_00166
OG0000900	Syab.g_00379	Syaf.g_00165
OG0000901	Syab.g_00384	Syaf.g_00160
OG0000902	Syab.g_00386	Syaf.g_00158
OG0000903	Syab.g_00399	Syaf.g_00141
OG0000904	Syab.g_00395	Syaf.g_00146
OG0000905	Syab.g_00390	Syaf.g_00151
OG0000906	Syab.g_00388	Syaf.g_00154
OG0000907	Syab.g_00401	Syaf.g_00139
OG0000908	Syab.g_00404	Syaf.g_00136
OG0000909	Syab.g_00405	Syaf.g_00135
OG0000910	Syab.g_00406	Syaf.g_00134
OG0000911	Syab.g_00408	Syaf.g_00132
OG0000912	Syab.g_00409	Syaf.g_00131
OG0000913	Syab.g_00410	Syaf.g_00130
OG0000914	Syab.g_00411	Syaf.g_00129
OG0000915	Syab.g_00412	Syaf.g_00127
OG0000916	Syab.g_00413	Syaf.g_00126
OG0000917	Syab.g_00414	Syaf.g_00125
OG0000918	Syab.g_00415	Syaf.g_00124
OG0000919	Syab.g_00416	Syaf.g_00123
OG0000920	Syab.g_00417	Syaf.g_00122
OG0000921	Syab.g_00418	Syaf.g_00121
OG0000922	Syab.g_00419	Syaf.g_00120
OG0000923	Syab.g_00423	Syaf.g_00116
OG0000924	Syab.g_00424	Syaf.g_00115
OG0000925	Syab.g_00425	Syaf.g_00114
OG0000926	Syab.g_00426	Syaf.g_00113
OG0000927	Syab.g_00428	Syaf.g_00111
OG0000928	Syab.g_00429	Syaf.g_00110
OG0000929	Syab.g_00430	Syaf.g_00109
OG0000930	Syab.g_00431	Syaf.g_00108
OG0000931	Syab.g_00432	Syaf.g_00107
OG0000932	Syab.g_00433	Syaf.g_00106
OG0000933	Syab.g_00439	Syaf.g_00100
OG0000934	Syab.g_00441	Syaf.g_00098
OG0000935	Syab.g_00442	Syaf.g_00097
OG0000936	Syab.g_00443	Syaf.g_00096
OG0000937	Syab.g_00444	Syaf.g_00095
OG0000938	Syab.g_00447	Syaf.g_00092
OG0000939	Syab.g_00448	Syaf.g_00091
OG0000940	Syab.g_00456	Syaf.g_00084
OG0000941	Syab.g_00458	Syaf.g_00082
OG0000942	Syab.g_00460	Syaf.g_00080
OG0000943	Syab.g_00461	Syaf.g_00079
OG0000944	Syab.g_00463	Syaf.g_00077
OG0000945	Syab.g_00466	Syaf.g_00075
OG0000946	Syab.g_00473	Syaf.g_00070
OG0000947	Syab.g_00476	Syaf.g_00067
OG0000948	Syab.g_00477	Syaf.g_00066
OG0000949	Syab.g_00212	Syaf.g_00337
OG0000950	Syab.g_00204	Syaf.g_00351
OG0000951	Syab.g_00199	Syaf.g_00358
OG0000952	Syab.g_00191	Syaf.g_00363
OG0000953	Syab.g_00134	Syaf.g_00367
OG0000954	Syab.g_00129	Syaf.g_00372
OG0000955	Syab.g_00128	Syaf.g_00373
OG0000956	Syab.g_00126	Syaf.g_00375
OG0000957	Syab.g_00115	Syaf.g_00386
OG0000958	Syab.g_00114	Syaf.g_00387
OG0000959	Syab.g_00110	Syaf.g_00391
OG0000960	Syab.g_00109	Syaf.g_00392
OG0000961	Syab.g_00100	Syaf.g_00402
OG0000962	Syab.g_00098	Syaf.g_00404
OG0000963	Syab.g_00093	Syaf.g_00409
OG0000964	Syab.g_00092	Syaf.g_00410
OG0000965	Syab.g_00091	Syaf.g_00411
OG0000966	Syab.g_00082	Syaf.g_00421
OG0000967	Syab.g_00078	Syaf.g_00426
OG0000968	Syab.g_00075	Syaf.g_00417
OG0000969	Syab.g_00073	Syaf.g_00423
OG0000970	Syab.g_00072	Syaf.g_00424
OG0000971	Syab.g_00070	Syaf.g_00429
OG0000972	Syab.g_00069	Syaf.g_00430
OG0000973	Syab.g_00068	Syaf.g_00431
OG0000974	Syab.g_00067	Syaf.g_00432
OG0000975	Syab.g_00066	Syaf.g_00433
OG0000976	Syab.g_00065	Syaf.g_00434
OG0000977	Syab.g_00063	Syaf.g_00436
OG0000978	Syab.g_00062	Syaf.g_00437
OG0000979	Syab.g_00059	Syaf.g_00440
OG0000980	Syab.g_00056	Syaf.g_00443
OG0000981	Syab.g_00053	Syaf.g_00446
OG0000982	Syab.g_02756	Syaf.g_00645
OG0000983	Syab.g_02757	Syaf.g_00644
OG0000984	Syab.g_02758	Syaf.g_00643
OG0000985	Syab.g_02762	Syaf.g_00641
OG0000986	Syab.g_02764	Syaf.g_00639
OG0000987	Syab.g_02768	Syaf.g_00637
OG0000988	Syab.g_02774	Syaf.g_00633
OG0000989	Syab.g_02792	Syaf.g_00624
OG0000990	Syab.g_02811	Syaf.g_00606
OG0000991	Syab.g_02818	Syaf.g_00604
OG0000992	Syab.g_02821	Syaf.g_00601
OG0000993	Syab.g_02822	Syaf.g_00600
OG0000994	Syab.g_02826	Syaf.g_00597
OG0000995	Syab.g_02835	Syaf.g_00592
OG0000996	Syab.g_02866	Syaf.g_00543
OG0000997	Syab.g_02875	Syaf.g_00532
OG0000998	Syab.g_02877	Syaf.g_00530
OG0000999	Syab.g_02878	Syaf.g_00529
OG0001000	Syab.g_02881	Syaf.g_00526
OG0001001	Syab.g_02888	Syaf.g_00521
OG0001002	Syab.g_02900	Syaf.g_00515
OG0001003	Syab.g_02902	Syaf.g_00514
OG0001004	Syab.g_02903	Syaf.g_00513
OG0001005	Syab.g_02905	Syaf.g_00510
OG0001006	Syab.g_02912	Syaf.g_00500
OG0001007	Syab.g_02914	Syaf.g_00498
OG0001008	Syab.g_00584	Syaf.g_01215
OG0001009	Syab.g_00033	Syaf.g_00466
OG0001010	Syab.g_00034	Syaf.g_00465
OG0001011	Syab.g_00035	Syaf.g_00463
OG0001012	Syab.g_02752	Syaf.g_00649
OG0001013	Syab.g_02716	Syaf.g_00669
OG0001014	Syab.g_02712	Syaf.g_00691
OG0001015	Syab.g_02711	Syaf.g_00692
OG0001016	Syab.g_02439	Syaf.g_00958
OG0001017	Syab.g_02445	Syaf.g_00952
OG0001018	Syab.g_02447	Syaf.g_00950
OG0001019	Syab.g_02469	Syaf.g_00931
OG0001020	Syab.g_02477	Syaf.g_00926
OG0001021	Syab.g_02481	Syaf.g_00922
OG0001022	Syab.g_02485	Syaf.g_00918
OG0001023	Syab.g_02486	Syaf.g_00917
OG0001024	Syab.g_02490	Syaf.g_00913
OG0001025	Syab.g_02497	Syaf.g_00906
OG0001026	Syab.g_02510	Syaf.g_00893
OG0001027	Syab.g_02515	Syaf.g_00884
OG0001028	Syab.g_02517	Syaf.g_00882
OG0001029	Syab.g_02519	Syaf.g_00880
OG0001030	Syab.g_02540	Syaf.g_00860
OG0001031	Syab.g_02615	Syaf.g_00784
OG0001032	Syab.g_02617	Syaf.g_00781
OG0001034	Syab.g_02370	Syaf.g_02787
OG0001035	Syab.g_00335	Syaf.g_00207
OG0001036	Syab.g_00327	Syaf.g_00212
OG0001037	Syab.g_00325	Syaf.g_00214
OG0001038	Syab.g_00297	Syaf.g_00242
OG0001039	Syab.g_00294	Syaf.g_00245
OG0001040	Syab.g_00291	Syaf.g_00248
OG0001041	Syab.g_00286	Syaf.g_00253
OG0001042	Syab.g_00254	Syaf.g_00275
OG0001043	Syab.g_00250	Syaf.g_00279
OG0001044	Syab.g_00522	Syaf.g_00024
OG0001045	Syab.g_00534	Syaf.g_00011
OG0001046	Syab.g_01352	Syaf.g_01894
OG0001047	Syab.g_00586	Syaf.g_01217
OG0001048	Syab.g_00587	Syaf.g_01218
OG0001049	Syab.g_00590	Syaf.g_01226
OG0001050	Syab.g_00591	Syaf.g_01227
OG0001051	Syab.g_00592	Syaf.g_01228
OG0001052	Syab.g_00693	Syaf.g_02502
OG0001053	Syab.g_02099	Syaf.g_02718
OG0001054	Syab.g_02118	Syaf.g_02701
OG0001056	Syab.g_02036	Syaf.g_02649
OG0001057	Syab.g_00882	Syaf.g_02638
OG0001058	Syab.g_02014	Syaf.g_02624
OG0001059	Syab.g_02010	Syaf.g_02620
OG0001060	Syab.g_02003	Syaf.g_02614
OG0001061	Syab.g_01985	Syaf.g_02590
OG0001062	Syab.g_01983	Syaf.g_02588
OG0001063	Syab.g_01979	Syaf.g_02583
OG0001064	Syab.g_01978	Syaf.g_02582
OG0001065	Syab.g_01976	Syaf.g_02581
OG0001066	Syab.g_01975	Syaf.g_02580
OG0001067	Syab.g_01974	Syaf.g_02579
OG0001068	Syab.g_01973	Syaf.g_02578
OG0001069	Syab.g_01972	Syaf.g_02577
OG0001070	Syab.g_01968	Syaf.g_02574
OG0001071	Syab.g_01967	Syaf.g_02573
OG0001072	Syab.g_01962	Syaf.g_02569
OG0001073	Syab.g_01947	Syaf.g_02555
OG0001074	Syab.g_01815	Syaf.g_02365
OG0001075	Syab.g_01919	Syaf.g_02363
OG0001076	Syab.g_01897	Syaf.g_02337
OG0001077	Syab.g_01887	Syaf.g_02325
OG0001079	Syab.g_01856	Syaf.g_02296
OG0001080	Syab.g_01756	Syaf.g_01740
OG0001081	Syab.g_01530	Syaf.g_02144
OG0001082	Syab.g_01531	Syaf.g_02143
OG0001083	Syab.g_01540	Syaf.g_02136
OG0001084	Syab.g_01543	Syaf.g_02135
OG0001085	Syab.g_01563	Syaf.g_02125
OG0001086	Syab.g_01565	Syaf.g_02123
OG0001087	Syab.g_01167	Syaf.g_01482
OG0001088	Syab.g_01170	Syaf.g_01478
OG0001089	Syab.g_01198	Syaf.g_01453
OG0001090	Syab.g_01267	Syaf.g_01981
OG0001091	Syab.g_01270	Syaf.g_01979
OG0001092	Syab.g_01272	Syaf.g_01977
OG0001093	Syab.g_01664	Syaf.g_01971
OG0001094	Syab.g_01567	Syaf.g_02055
OG0001095	Syab.g_01287	Syaf.g_02034
OG0001096	Syab.g_01693	Syaf.g_02018
OG0001097	Syab.g_01718	Syaf.g_01373
OG0001098	Syab.g_01497	Syaf.g_01743
OG0001099	Syab.g_02518	Syaf.g_00881
OG0001100	Syab.g_01640	Syaf.g_02110
OG0001101	Syab.g_01639	Syaf.g_02109
OG0001102	Syab.g_01636	Syaf.g_02106
OG0001103	Syab.g_01634	Syaf.g_02104
OG0001104	Syab.g_01590	Syaf.g_02071
OG0001105	Syab.g_01585	Syaf.g_02067
OG0001106	Syab.g_01397	Syaf.g_01847
OG0001107	Syab.g_01385	Syaf.g_01859
OG0001108	Syab.g_01377	Syaf.g_01868
OG0001109	Syab.g_01368	Syaf.g_01877
OG0001110	Syab.g_01366	Syaf.g_01879
OG0001111	Syab.g_01364	Syaf.g_01881
OG0001112	Syab.g_01362	Syaf.g_01883
