Orthogroup	Syab	Syae
OG0000575	Syab.g_01954	Syae.g_02461
OG0000576	Syab.g_01952	Syae.g_02463
OG0000577	Syab.g_01951	Syae.g_02464
OG0000578	Syab.g_01950	Syae.g_02465
OG0000579	Syab.g_01949	Syae.g_02466
OG0000580	Syab.g_01948	Syae.g_02467
OG0000581	Syab.g_01934	Syae.g_02473
OG0000582	Syab.g_01929	Syae.g_00018
OG0000583	Syab.g_01928	Syae.g_00019
OG0000584	Syab.g_01927	Syae.g_00020
OG0000585	Syab.g_01924	Syae.g_00022
OG0000586	Syab.g_01923	Syae.g_00023
OG0000587	Syab.g_01921	Syae.g_00025
OG0000588	Syab.g_01910	Syae.g_00043
OG0000589	Syab.g_01899	Syae.g_00047
OG0000590	Syab.g_01898	Syae.g_00048
OG0000591	Syab.g_01892	Syae.g_00056
OG0000592	Syab.g_01891	Syae.g_00057
OG0000593	Syab.g_01877	Syae.g_00070
OG0000594	Syab.g_01876	Syae.g_00071
OG0000595	Syab.g_01875	Syae.g_00072
OG0000596	Syab.g_01871	Syae.g_00077
OG0000597	Syab.g_01868	Syae.g_00080
OG0000598	Syab.g_01867	Syae.g_00081
OG0000599	Syab.g_01860	Syae.g_00084
OG0000600	Syab.g_01859	Syae.g_00085
OG0000601	Syab.g_01858	Syae.g_00086
OG0000602	Syab.g_01853	Syae.g_00091
OG0000603	Syab.g_01852	Syae.g_00092
OG0000604	Syab.g_01850	Syae.g_00095
OG0000605	Syab.g_01758	Syae.g_00260
OG0000606	Syab.g_01529	Syae.g_00616
OG0000607	Syab.g_01533	Syae.g_00613
OG0000608	Syab.g_01534	Syae.g_00612
OG0000609	Syab.g_01536	Syae.g_00610
OG0000610	Syab.g_01555	Syae.g_00601
OG0000611	Syab.g_01558	Syae.g_00598
OG0000612	Syab.g_01559	Syae.g_00597
OG0000613	Syab.g_00228	Syae.g_01910
OG0000614	Syab.g_01179	Syae.g_00765
OG0000615	Syab.g_01605	Syae.g_00557
OG0000616	Syab.g_02897	Syae.g_01696
OG0000617	Syab.g_01274	Syae.g_00464
OG0000618	Syab.g_01275	Syae.g_00463
OG0000619	Syab.g_01662	Syae.g_00462
OG0000620	Syab.g_01668	Syae.g_00456
OG0000621	Syab.g_01669	Syae.g_00455
OG0000622	Syab.g_01670	Syae.g_00454
OG0000623	Syab.g_01671	Syae.g_00453
OG0000624	Syab.g_01673	Syae.g_00451
OG0000625	Syab.g_01674	Syae.g_00450
OG0000626	Syab.g_01675	Syae.g_00449
OG0000627	Syab.g_01438	Syae.g_00299
OG0000628	Syab.g_01437	Syae.g_00300
OG0000629	Syab.g_01434	Syae.g_00303
OG0000630	Syab.g_01430	Syae.g_00310
OG0000631	Syab.g_01421	Syae.g_00317
OG0000632	Syab.g_01420	Syae.g_00318
OG0000633	Syab.g_01419	Syae.g_00320
OG0000634	Syab.g_01651	Syae.g_00525
OG0000635	Syab.g_01656	Syae.g_00524
OG0000636	Syab.g_01658	Syae.g_00522
OG0000637	Syab.g_01660	Syae.g_00520
OG0000638	Syab.g_01661	Syae.g_00519
OG0000639	Syab.g_01276	Syae.g_00518
OG0000640	Syab.g_01277	Syae.g_00517
OG0000641	Syab.g_01281	Syae.g_00513
OG0000642	Syab.g_01282	Syae.g_00512
OG0000643	Syab.g_01283	Syae.g_00510
OG0000644	Syab.g_01284	Syae.g_00509
OG0000645	Syab.g_01286	Syae.g_00507
OG0000646	Syab.g_01289	Syae.g_00504
OG0000647	Syab.g_01291	Syae.g_00502
OG0000648	Syab.g_01684	Syae.g_00499
OG0000649	Syab.g_01685	Syae.g_00498
OG0000650	Syab.g_01686	Syae.g_00497
OG0000651	Syab.g_01687	Syae.g_00496
OG0000652	Syab.g_01688	Syae.g_00495
OG0000653	Syab.g_01690	Syae.g_00493
OG0000654	Syab.g_01691	Syae.g_00492
OG0000655	Syab.g_01692	Syae.g_00491
OG0000656	Syab.g_01695	Syae.g_00488
OG0000657	Syab.g_01706	Syae.g_00834
OG0000658	Syab.g_01710	Syae.g_00837
OG0000659	Syab.g_01711	Syae.g_00838
OG0000660	Syab.g_01715	Syae.g_00842
OG0000661	Syab.g_01717	Syae.g_00844
OG0000662	Syab.g_01719	Syae.g_00846
OG0000663	Syab.g_01722	Syae.g_00849
OG0000664	Syab.g_01723	Syae.g_00850
OG0000665	Syab.g_01829	Syae.g_00121
OG0000666	Syab.g_01842	Syae.g_00258
OG0000667	Syab.g_01548	Syae.g_02056
OG0000668	Syab.g_01319	Syae.g_00418
OG0000669	Syab.g_01642	Syae.g_00585
OG0000670	Syab.g_02156	Syae.g_00582
OG0000671	Syab.g_01638	Syae.g_00580
OG0000672	Syab.g_01635	Syae.g_00577
OG0000673	Syab.g_01632	Syae.g_00574
OG0000674	Syab.g_01630	Syae.g_00572
OG0000675	Syab.g_01629	Syae.g_00571
OG0000676	Syab.g_01620	Syae.g_00569
OG0000677	Syab.g_01619	Syae.g_00568
OG0000678	Syab.g_01613	Syae.g_00564
OG0000679	Syab.g_01601	Syae.g_00555
OG0000680	Syab.g_01600	Syae.g_00554
OG0000681	Syab.g_01597	Syae.g_00551
OG0000682	Syab.g_01596	Syae.g_00550
OG0000683	Syab.g_01595	Syae.g_00549
OG0000684	Syab.g_01591	Syae.g_00545
OG0000685	Syab.g_01589	Syae.g_00543
OG0000686	Syab.g_01588	Syae.g_00542
OG0000687	Syab.g_01586	Syae.g_00541
OG0000688	Syab.g_01576	Syae.g_00536
OG0000689	Syab.g_01574	Syae.g_00534
OG0000690	Syab.g_01573	Syae.g_00533
OG0000691	Syab.g_01572	Syae.g_00532
OG0000692	Syab.g_01571	Syae.g_00531
OG0000693	Syab.g_01569	Syae.g_00529
OG0000694	Syab.g_01568	Syae.g_00528
OG0000695	Syab.g_01417	Syae.g_00322
OG0000696	Syab.g_01416	Syae.g_00323
OG0000697	Syab.g_01415	Syae.g_00325
OG0000698	Syab.g_01412	Syae.g_00328
OG0000699	Syab.g_01411	Syae.g_00330
OG0000700	Syab.g_01410	Syae.g_00331
OG0000701	Syab.g_01409	Syae.g_00332
OG0000702	Syab.g_01401	Syae.g_00341
OG0000703	Syab.g_01400	Syae.g_00342
OG0000704	Syab.g_01398	Syae.g_00345
OG0000705	Syab.g_01391	Syae.g_00352
OG0000706	Syab.g_01390	Syae.g_00353
OG0000707	Syab.g_01389	Syae.g_00354
OG0000708	Syab.g_01386	Syae.g_00357
OG0000709	Syab.g_01378	Syae.g_00365
OG0000710	Syab.g_01367	Syae.g_00369
OG0000711	Syab.g_01340	Syae.g_00398
OG0000712	Syab.g_01338	Syae.g_00400
OG0000713	Syab.g_01337	Syae.g_00401
OG0000714	Syab.g_01334	Syae.g_00403
OG0000715	Syab.g_01332	Syae.g_00405
OG0000716	Syab.g_01328	Syae.g_00409
OG0000717	Syab.g_01327	Syae.g_00410
OG0000718	Syab.g_01323	Syae.g_00414
OG0000719	Syab.g_01321	Syae.g_00416
OG0000720	Syab.g_01307	Syae.g_00429
OG0000721	Syab.g_01305	Syae.g_00431
OG0000722	Syab.g_01304	Syae.g_00432
OG0000723	Syab.g_01678	Syae.g_00445
OG0000724	Syab.g_01223	Syae.g_00799
OG0000725	Syab.g_01207	Syae.g_00789
OG0000726	Syab.g_01206	Syae.g_00788
OG0000727	Syab.g_01205	Syae.g_00787
OG0000728	Syab.g_01203	Syae.g_00785
OG0000729	Syab.g_00097	Syae.g_01819
OG0000730	Syab.g_00521	Syae.g_02189
OG0000731	Syab.g_00531	Syae.g_02201
OG0000732	Syab.g_00055	Syae.g_01764
OG0000733	Syab.g_02798	Syae.g_01599
OG0000734	Syab.g_02508	Syae.g_01371
OG0000735	Syab.g_00942	Syae.g_00942
OG0000736	Syab.g_00943	Syae.g_00941
OG0000737	Syab.g_00944	Syae.g_00940
OG0000738	Syab.g_00949	Syae.g_00935
OG0000739	Syab.g_00961	Syae.g_00928
OG0000740	Syab.g_00962	Syae.g_00927
OG0000741	Syab.g_00965	Syae.g_00924
OG0000742	Syab.g_00968	Syae.g_00922
OG0000743	Syab.g_00970	Syae.g_00920
OG0000744	Syab.g_00971	Syae.g_00919
OG0000745	Syab.g_00973	Syae.g_00917
OG0000746	Syab.g_00975	Syae.g_00915
OG0000747	Syab.g_00976	Syae.g_00914
OG0000748	Syab.g_00991	Syae.g_00902
OG0000749	Syab.g_00992	Syae.g_00900
OG0000750	Syab.g_00993	Syae.g_00899
OG0000751	Syab.g_01002	Syae.g_00892
OG0000752	Syab.g_01004	Syae.g_00890
OG0000753	Syab.g_01007	Syae.g_00887
OG0000754	Syab.g_01012	Syae.g_00641
OG0000755	Syab.g_01021	Syae.g_00651
OG0000756	Syab.g_01022	Syae.g_00652
OG0000757	Syab.g_01029	Syae.g_00661
OG0000758	Syab.g_01030	Syae.g_00662
OG0000759	Syab.g_01031	Syae.g_00663
OG0000760	Syab.g_01032	Syae.g_00664
OG0000761	Syab.g_01034	Syae.g_00668
OG0000762	Syab.g_01036	Syae.g_00672
OG0000763	Syab.g_01038	Syae.g_00676
OG0000764	Syab.g_01039	Syae.g_00677
OG0000765	Syab.g_01154	Syae.g_00695
OG0000766	Syab.g_01153	Syae.g_00696
OG0000767	Syab.g_01151	Syae.g_00698
OG0000768	Syab.g_01150	Syae.g_00699
OG0000769	Syab.g_01148	Syae.g_00701
OG0000770	Syab.g_01145	Syae.g_00704
OG0000771	Syab.g_01229	Syae.g_00805
OG0000772	Syab.g_00957	Syae.g_00168
OG0000773	Syab.g_00931	Syae.g_00947
OG0000774	Syab.g_00924	Syae.g_00951
OG0000775	Syab.g_00922	Syae.g_00954
OG0000776	Syab.g_00921	Syae.g_00955
OG0000777	Syab.g_00920	Syae.g_00956
OG0000778	Syab.g_00919	Syae.g_00957
OG0000779	Syab.g_00913	Syae.g_00963
OG0000780	Syab.g_00908	Syae.g_00967
OG0000781	Syab.g_00904	Syae.g_00971
OG0000782	Syab.g_00903	Syae.g_00972
OG0000783	Syab.g_00902	Syae.g_00973
OG0000784	Syab.g_00901	Syae.g_00974
OG0000785	Syab.g_00899	Syae.g_00976
OG0000786	Syab.g_00895	Syae.g_02477
OG0000787	Syab.g_00894	Syae.g_02476
OG0000788	Syab.g_01857	Syae.g_00087
OG0000789	Syab.g_01835	Syae.g_00281
OG0000790	Syab.g_02082	Syae.g_02294
OG0000791	Syab.g_02080	Syae.g_02292
OG0000792	Syab.g_02079	Syae.g_02291
OG0000793	Syab.g_02074	Syae.g_02286
OG0000794	Syab.g_02073	Syae.g_02285
OG0000795	Syab.g_02072	Syae.g_02284
OG0000796	Syab.g_02068	Syae.g_02280
OG0000797	Syab.g_02067	Syae.g_02279
OG0000798	Syab.g_00298	Syae.g_01972
OG0000799	Syab.g_00826	Syae.g_00010
OG0000800	Syab.g_00821	Syae.g_00009
OG0000801	Syab.g_00820	Syae.g_00008
OG0000802	Syab.g_00816	Syae.g_02686
OG0000803	Syab.g_00806	Syae.g_02680
OG0000804	Syab.g_00802	Syae.g_02677
OG0000805	Syab.g_00792	Syae.g_02663
OG0000806	Syab.g_00790	Syae.g_02661
OG0000807	Syab.g_00788	Syae.g_02659
OG0000808	Syab.g_00783	Syae.g_02658
OG0000809	Syab.g_00780	Syae.g_02655
OG0000810	Syab.g_00779	Syae.g_02654
OG0000811	Syab.g_00770	Syae.g_02648
OG0000812	Syab.g_00768	Syae.g_02646
OG0000813	Syab.g_00767	Syae.g_02645
OG0000814	Syab.g_00765	Syae.g_02643
OG0000815	Syab.g_00760	Syae.g_02642
OG0000816	Syab.g_00758	Syae.g_02641
OG0000817	Syab.g_00757	Syae.g_02640
OG0000818	Syab.g_00751	Syae.g_02634
OG0000819	Syab.g_00750	Syae.g_02633
OG0000820	Syab.g_00749	Syae.g_02632
OG0000821	Syab.g_00743	Syae.g_02626
OG0000822	Syab.g_00741	Syae.g_02624
OG0000823	Syab.g_00740	Syae.g_02623
OG0000824	Syab.g_00735	Syae.g_02617
OG0000825	Syab.g_00734	Syae.g_02616
OG0000826	Syab.g_00733	Syae.g_02615
OG0000827	Syab.g_00732	Syae.g_02614
OG0000828	Syab.g_00729	Syae.g_02612
OG0000829	Syab.g_00728	Syae.g_02611
OG0000830	Syab.g_00727	Syae.g_02610
OG0000831	Syab.g_00725	Syae.g_02608
OG0000832	Syab.g_02169	Syae.g_01081
OG0000833	Syab.g_02178	Syae.g_01106
OG0000834	Syab.g_02181	Syae.g_01108
OG0000835	Syab.g_02182	Syae.g_01109
OG0000836	Syab.g_02185	Syae.g_01113
OG0000837	Syab.g_02186	Syae.g_01115
OG0000838	Syab.g_02190	Syae.g_01119
OG0000839	Syab.g_02191	Syae.g_01120
OG0000840	Syab.g_02192	Syae.g_01121
OG0000841	Syab.g_02193	Syae.g_01122
OG0000842	Syab.g_02194	Syae.g_01123
OG0000843	Syab.g_02195	Syae.g_01124
OG0000844	Syab.g_02197	Syae.g_01125
OG0000845	Syab.g_02198	Syae.g_01126
OG0000846	Syab.g_02199	Syae.g_01127
OG0000847	Syab.g_02200	Syae.g_01128
OG0000848	Syab.g_02202	Syae.g_01130
OG0000849	Syab.g_02203	Syae.g_01131
OG0000850	Syab.g_02212	Syae.g_01133
OG0000851	Syab.g_02226	Syae.g_01139
OG0000852	Syab.g_02227	Syae.g_01140
OG0000853	Syab.g_02233	Syae.g_01144
OG0000854	Syab.g_02235	Syae.g_01146
OG0000855	Syab.g_02236	Syae.g_01147
OG0000856	Syab.g_01889	Syae.g_00059
OG0000857	Syab.g_01290	Syae.g_00503
OG0000858	Syab.g_02244	Syae.g_01153
OG0000859	Syab.g_02245	Syae.g_01154
OG0000860	Syab.g_02258	Syae.g_01165
OG0000861	Syab.g_02259	Syae.g_01166
OG0000862	Syab.g_02261	Syae.g_01167
OG0000863	Syab.g_02265	Syae.g_01170
OG0000864	Syab.g_02266	Syae.g_01171
OG0000865	Syab.g_02267	Syae.g_01172
OG0000866	Syab.g_02268	Syae.g_01173
OG0000867	Syab.g_02269	Syae.g_01174
OG0000868	Syab.g_02287	Syae.g_01177
OG0000869	Syab.g_02292	Syae.g_01182
OG0000870	Syab.g_02297	Syae.g_01187
OG0000871	Syab.g_02298	Syae.g_01188
OG0000872	Syab.g_02305	Syae.g_01196
OG0000873	Syab.g_02308	Syae.g_01199
OG0000874	Syab.g_02311	Syae.g_01194
OG0000875	Syab.g_02313	Syae.g_01244
OG0000876	Syab.g_02315	Syae.g_01020
OG0000877	Syab.g_02317	Syae.g_01025
OG0000878	Syab.g_02318	Syae.g_01026
OG0000879	Syab.g_02319	Syae.g_01027
OG0000880	Syab.g_02320	Syae.g_01028
OG0000881	Syab.g_02325	Syae.g_01034
OG0000882	Syab.g_02330	Syae.g_01039
OG0000883	Syab.g_02332	Syae.g_01041
OG0000884	Syab.g_02334	Syae.g_01043
OG0000885	Syab.g_02335	Syae.g_01044
OG0000886	Syab.g_02336	Syae.g_01045
OG0000887	Syab.g_02338	Syae.g_01046
OG0000888	Syab.g_02340	Syae.g_01048
OG0000889	Syab.g_02342	Syae.g_01050
OG0000890	Syab.g_02348	Syae.g_01056
OG0000891	Syab.g_02349	Syae.g_01057
OG0000892	Syab.g_02353	Syae.g_01059
OG0000893	Syab.g_00366	Syae.g_02031
OG0000894	Syab.g_00369	Syae.g_02034
OG0000895	Syab.g_00373	Syae.g_02038
OG0000896	Syab.g_00374	Syae.g_02039
OG0000897	Syab.g_00376	Syae.g_02041
OG0000898	Syab.g_00377	Syae.g_02042
OG0000899	Syab.g_00378	Syae.g_02043
OG0000900	Syab.g_00379	Syae.g_02044
OG0000901	Syab.g_00384	Syae.g_02049
OG0000902	Syab.g_00386	Syae.g_02051
OG0000903	Syab.g_00399	Syae.g_02077
OG0000904	Syab.g_00395	Syae.g_02071
OG0000905	Syab.g_00390	Syae.g_02065
OG0000906	Syab.g_00388	Syae.g_02063
OG0000907	Syab.g_00401	Syae.g_02079
OG0000908	Syab.g_00404	Syae.g_02082
OG0000909	Syab.g_00405	Syae.g_02083
OG0000910	Syab.g_00406	Syae.g_02084
OG0000911	Syab.g_00408	Syae.g_02086
OG0000912	Syab.g_00409	Syae.g_02087
OG0000913	Syab.g_00410	Syae.g_02088
OG0000914	Syab.g_00411	Syae.g_02089
OG0000915	Syab.g_00412	Syae.g_02091
OG0000916	Syab.g_00413	Syae.g_02092
OG0000917	Syab.g_00414	Syae.g_02093
OG0000918	Syab.g_00415	Syae.g_02094
OG0000919	Syab.g_00416	Syae.g_02095
OG0000920	Syab.g_00417	Syae.g_02096
OG0000921	Syab.g_00418	Syae.g_02097
OG0000922	Syab.g_00419	Syae.g_02098
OG0000923	Syab.g_00423	Syae.g_02102
OG0000924	Syab.g_00424	Syae.g_02103
OG0000925	Syab.g_00425	Syae.g_02104
OG0000926	Syab.g_00426	Syae.g_02105
OG0000927	Syab.g_00428	Syae.g_02107
OG0000928	Syab.g_00429	Syae.g_02108
OG0000929	Syab.g_00430	Syae.g_02109
OG0000930	Syab.g_00431	Syae.g_02110
OG0000931	Syab.g_00432	Syae.g_02111
OG0000932	Syab.g_00433	Syae.g_02112
OG0000933	Syab.g_00439	Syae.g_02118
OG0000934	Syab.g_00441	Syae.g_02120
OG0000935	Syab.g_00442	Syae.g_02121
OG0000936	Syab.g_00443	Syae.g_02122
OG0000937	Syab.g_00444	Syae.g_02123
OG0000938	Syab.g_00447	Syae.g_02126
OG0000939	Syab.g_00448	Syae.g_02127
OG0000940	Syab.g_00456	Syae.g_02133
OG0000941	Syab.g_00458	Syae.g_02135
OG0000942	Syab.g_00460	Syae.g_02137
OG0000943	Syab.g_00461	Syae.g_02138
OG0000944	Syab.g_00463	Syae.g_02140
OG0000945	Syab.g_00466	Syae.g_02142
OG0000946	Syab.g_00473	Syae.g_02146
OG0000947	Syab.g_00476	Syae.g_02149
OG0000948	Syab.g_00477	Syae.g_02150
OG0000949	Syab.g_00212	Syae.g_01884
OG0000950	Syab.g_00204	Syae.g_01873
OG0000951	Syab.g_00199	Syae.g_01866
OG0000952	Syab.g_00191	Syae.g_01859
OG0000953	Syab.g_00134	Syae.g_01854
OG0000954	Syab.g_00129	Syae.g_01845
OG0000955	Syab.g_00128	Syae.g_01844
OG0000956	Syab.g_00126	Syae.g_01842
OG0000957	Syab.g_00115	Syae.g_01831
OG0000958	Syab.g_00114	Syae.g_01830
OG0000959	Syab.g_00110	Syae.g_01826
OG0000960	Syab.g_00109	Syae.g_01825
OG0000961	Syab.g_00100	Syae.g_01822
OG0000962	Syab.g_00098	Syae.g_01820
OG0000963	Syab.g_00093	Syae.g_01814
OG0000964	Syab.g_00092	Syae.g_01813
OG0000965	Syab.g_00091	Syae.g_01812
OG0000966	Syab.g_00082	Syae.g_01789
OG0000967	Syab.g_00078	Syae.g_01782
OG0000968	Syab.g_00075	Syae.g_01787
OG0000969	Syab.g_00073	Syae.g_01785
OG0000970	Syab.g_00072	Syae.g_01784
OG0000971	Syab.g_00070	Syae.g_01779
OG0000972	Syab.g_00069	Syae.g_01778
OG0000973	Syab.g_00068	Syae.g_01777
OG0000974	Syab.g_00067	Syae.g_01776
OG0000975	Syab.g_00066	Syae.g_01775
OG0000976	Syab.g_00065	Syae.g_01774
OG0000977	Syab.g_00063	Syae.g_01772
OG0000978	Syab.g_00062	Syae.g_01771
OG0000979	Syab.g_00059	Syae.g_01768
OG0000980	Syab.g_00056	Syae.g_01765
OG0000981	Syab.g_00053	Syae.g_01762
OG0000982	Syab.g_02756	Syae.g_01568
OG0000983	Syab.g_02757	Syae.g_01569
OG0000984	Syab.g_02758	Syae.g_01570
OG0000985	Syab.g_02762	Syae.g_01572
OG0000986	Syab.g_02764	Syae.g_01575
OG0000987	Syab.g_02768	Syae.g_01577
OG0000988	Syab.g_02774	Syae.g_01583
OG0000989	Syab.g_02792	Syae.g_01591
OG0000990	Syab.g_02811	Syae.g_01606
OG0000991	Syab.g_02818	Syae.g_01609
OG0000992	Syab.g_02821	Syae.g_01612
OG0000993	Syab.g_02822	Syae.g_01613
OG0000994	Syab.g_02826	Syae.g_01616
OG0000995	Syab.g_02835	Syae.g_01627
OG0000996	Syab.g_02866	Syae.g_01667
OG0000997	Syab.g_02875	Syae.g_01678
OG0000998	Syab.g_02877	Syae.g_01680
OG0000999	Syab.g_02878	Syae.g_01683
OG0001000	Syab.g_02881	Syae.g_01686
OG0001001	Syab.g_02888	Syae.g_01692
OG0001002	Syab.g_02900	Syae.g_01699
OG0001003	Syab.g_02902	Syae.g_01701
OG0001004	Syab.g_02903	Syae.g_01702
OG0001005	Syab.g_02905	Syae.g_01703
OG0001006	Syab.g_02912	Syae.g_01710
OG0001007	Syab.g_02914	Syae.g_01712
OG0001008	Syab.g_00584	Syae.g_00993
OG0001009	Syab.g_00033	Syae.g_01744
OG0001010	Syab.g_00034	Syae.g_01745
OG0001011	Syab.g_00035	Syae.g_01747
OG0001012	Syab.g_02752	Syae.g_01564
OG0001013	Syab.g_02716	Syae.g_01552
OG0001014	Syab.g_02712	Syae.g_01548
OG0001015	Syab.g_02711	Syae.g_01547
OG0001016	Syab.g_02439	Syae.g_01290
OG0001017	Syab.g_02445	Syae.g_01296
OG0001018	Syab.g_02447	Syae.g_01298
OG0001019	Syab.g_02469	Syae.g_01334
OG0001020	Syab.g_02477	Syae.g_01340
OG0001021	Syab.g_02481	Syae.g_01344
OG0001022	Syab.g_02485	Syae.g_01348
OG0001023	Syab.g_02486	Syae.g_01349
OG0001024	Syab.g_02490	Syae.g_01353
OG0001025	Syab.g_02497	Syae.g_01360
OG0001026	Syab.g_02510	Syae.g_01373
OG0001027	Syab.g_02515	Syae.g_01377
OG0001028	Syab.g_02517	Syae.g_01379
OG0001029	Syab.g_02519	Syae.g_01381
OG0001030	Syab.g_02540	Syae.g_01403
OG0001031	Syab.g_02615	Syae.g_01475
OG0001032	Syab.g_02617	Syae.g_01479
OG0001033	Syab.g_02675	Syae.g_01505
OG0001034	Syab.g_02370	Syae.g_02238
OG0001035	Syab.g_00335	Syae.g_02006
OG0001036	Syab.g_00327	Syae.g_02001
OG0001037	Syab.g_00325	Syae.g_01999
OG0001038	Syab.g_00297	Syae.g_01971
OG0001039	Syab.g_00294	Syae.g_01968
OG0001040	Syab.g_00291	Syae.g_01965
OG0001041	Syab.g_00286	Syae.g_01960
OG0001042	Syab.g_00254	Syae.g_01935
OG0001043	Syab.g_00250	Syae.g_01931
OG0001044	Syab.g_00522	Syae.g_02191
OG0001045	Syab.g_00534	Syae.g_02204
OG0001046	Syab.g_01352	Syae.g_00385
OG0001047	Syab.g_00586	Syae.g_00991
OG0001048	Syab.g_00587	Syae.g_00990
OG0001049	Syab.g_00590	Syae.g_00987
OG0001050	Syab.g_00591	Syae.g_00986
OG0001051	Syab.g_00592	Syae.g_00985
OG0001052	Syab.g_00693	Syae.g_02526
OG0001053	Syab.g_02099	Syae.g_02312
OG0001054	Syab.g_02118	Syae.g_02329
OG0001055	Syab.g_02139	Syae.g_02350
OG0001056	Syab.g_02036	Syae.g_02379
OG0001057	Syab.g_00882	Syae.g_02388
OG0001058	Syab.g_02014	Syae.g_02402
OG0001059	Syab.g_02010	Syae.g_02406
OG0001060	Syab.g_02003	Syae.g_02412
OG0001061	Syab.g_01985	Syae.g_02434
OG0001062	Syab.g_01983	Syae.g_02436
OG0001063	Syab.g_01979	Syae.g_02440
OG0001064	Syab.g_01978	Syae.g_02441
OG0001065	Syab.g_01976	Syae.g_02442
OG0001066	Syab.g_01975	Syae.g_02443
OG0001067	Syab.g_01974	Syae.g_02444
OG0001068	Syab.g_01973	Syae.g_02445
OG0001069	Syab.g_01972	Syae.g_02446
OG0001070	Syab.g_01968	Syae.g_02449
OG0001071	Syab.g_01967	Syae.g_02450
OG0001072	Syab.g_01962	Syae.g_02454
OG0001073	Syab.g_01947	Syae.g_02468
OG0001074	Syab.g_01815	Syae.g_00027
OG0001075	Syab.g_01919	Syae.g_00029
OG0001076	Syab.g_01897	Syae.g_00050
OG0001077	Syab.g_01887	Syae.g_00061
OG0001079	Syab.g_01856	Syae.g_00088
OG0001080	Syab.g_01756	Syae.g_00267
OG0001081	Syab.g_01530	Syae.g_00615
OG0001082	Syab.g_01531	Syae.g_00614
OG0001083	Syab.g_01540	Syae.g_00605
OG0001084	Syab.g_01543	Syae.g_00604
OG0001085	Syab.g_01563	Syae.g_00594
OG0001086	Syab.g_01565	Syae.g_00592
OG0001087	Syab.g_01167	Syae.g_00751
OG0001088	Syab.g_01170	Syae.g_00755
OG0001089	Syab.g_01198	Syae.g_00781
OG0001090	Syab.g_01267	Syae.g_00471
OG0001091	Syab.g_01270	Syae.g_00469
OG0001092	Syab.g_01272	Syae.g_00466
OG0001093	Syab.g_01664	Syae.g_00460
OG0001094	Syab.g_01567	Syae.g_00527
OG0001095	Syab.g_01287	Syae.g_00506
OG0001096	Syab.g_01693	Syae.g_00490
OG0001097	Syab.g_01718	Syae.g_00845
OG0001098	Syab.g_01497	Syae.g_00269
OG0001099	Syab.g_02518	Syae.g_01380
OG0001100	Syab.g_01640	Syae.g_00583
OG0001101	Syab.g_01639	Syae.g_00581
OG0001102	Syab.g_01636	Syae.g_00578
OG0001103	Syab.g_01634	Syae.g_00576
OG0001104	Syab.g_01590	Syae.g_00544
OG0001105	Syab.g_01585	Syae.g_00540
OG0001106	Syab.g_01397	Syae.g_00346
OG0001107	Syab.g_01385	Syae.g_00358
OG0001108	Syab.g_01377	Syae.g_00366
OG0001109	Syab.g_01368	Syae.g_00368
OG0001110	Syab.g_01366	Syae.g_00370
OG0001111	Syab.g_01364	Syae.g_00372
OG0001112	Syab.g_01362	Syae.g_00374
OG0001113	Syab.g_01593	Syae.g_00375
OG0001114	Syab.g_01361	Syae.g_00376
OG0001115	Syab.g_01357	Syae.g_00380
OG0001116	Syab.g_01355	Syae.g_00382
OG0001117	Syab.g_01354	Syae.g_00383
OG0001118	Syab.g_01353	Syae.g_00384
OG0001119	Syab.g_01351	Syae.g_00386
OG0001120	Syab.g_01347	Syae.g_00390
OG0001121	Syab.g_02159	Syae.g_00133
OG0001122	Syab.g_01320	Syae.g_00417
OG0001123	Syab.g_01312	Syae.g_00424
OG0001124	Syab.g_01310	Syae.g_00426
OG0001125	Syab.g_01308	Syae.g_00428
OG0001126	Syab.g_01231	Syae.g_00807
OG0001127	Syab.g_01230	Syae.g_00806
OG0001128	Syab.g_01227	Syae.g_00803
OG0001129	Syab.g_01225	Syae.g_00801
OG0001130	Syab.g_01224	Syae.g_00800
OG0001131	Syab.g_01609	Syae.g_00562
OG0001132	Syab.g_01790	Syae.g_00242
OG0001133	Syab.g_01895	Syae.g_00053
OG0001134	Syab.g_01748	Syae.g_00638
OG0001135	Syab.g_01747	Syae.g_00636
OG0001136	Syab.g_00966	Syae.g_00923
OG0001137	Syab.g_00990	Syae.g_00903
OG0001138	Syab.g_01023	Syae.g_00654
OG0001139	Syab.g_01025	Syae.g_00656
OG0001140	Syab.g_01026, Syab.g_00642	Syae.g_00657
OG0001141	Syab.g_01027	Syae.g_00658
OG0001142	Syab.g_01028	Syae.g_00660
OG0001143	Syab.g_01037	Syae.g_00673
OG0001144	Syab.g_01052	Syae.g_00684
OG0001145	Syab.g_00928	Syae.g_00948
OG0001146	Syab.g_00907	Syae.g_00968
OG0001147	Syab.g_00716	Syae.g_02536
OG0001148	Syab.g_02085	Syae.g_02297
OG0001149	Syab.g_02084	Syae.g_02296
OG0001150	Syab.g_02083	Syae.g_02295
OG0001151	Syab.g_02070	Syae.g_02282
OG0001152	Syab.g_02069	Syae.g_02281
OG0001153	Syab.g_00731	Syae.g_02613
OG0001155	Syab.g_02171	Syae.g_01083
OG0001156	Syab.g_02174	Syae.g_01093
OG0001157	Syab.g_02175	Syae.g_01094
OG0001158	Syab.g_02176	Syae.g_01100
