Orthogroup	Syab	Syad
OG0000572	Syab.g_01969	Syad.g_01064
OG0000573	Syab.g_01960	Syad.g_01072
OG0000574	Syab.g_01959	Syad.g_01077
OG0000575	Syab.g_01954	Syad.g_01083
OG0000576	Syab.g_01952	Syad.g_01085
OG0000577	Syab.g_01951	Syad.g_01086
OG0000578	Syab.g_01950	Syad.g_01087
OG0000579	Syab.g_01949	Syad.g_01088
OG0000580	Syab.g_01948	Syad.g_01089
OG0000581	Syab.g_01934	Syad.g_01097
OG0000582	Syab.g_01929	Syad.g_02206
OG0000583	Syab.g_01928	Syad.g_02205
OG0000584	Syab.g_01927	Syad.g_02204
OG0000585	Syab.g_01924	Syad.g_02202
OG0000586	Syab.g_01923	Syad.g_02201
OG0000587	Syab.g_01921	Syad.g_02199
OG0000588	Syab.g_01910	Syad.g_02183
OG0000589	Syab.g_01899	Syad.g_02178
OG0000590	Syab.g_01898	Syad.g_02177
OG0000591	Syab.g_01892	Syad.g_02169
OG0000592	Syab.g_01891	Syad.g_02168
OG0000593	Syab.g_01877	Syad.g_02156
OG0000594	Syab.g_01876	Syad.g_02155
OG0000595	Syab.g_01875	Syad.g_02154
OG0000596	Syab.g_01871	Syad.g_02149
OG0000597	Syab.g_01868	Syad.g_02146
OG0000598	Syab.g_01867	Syad.g_02145
OG0000599	Syab.g_01860	Syad.g_02142
OG0000600	Syab.g_01859	Syad.g_02141
OG0000601	Syab.g_01858	Syad.g_02140
OG0000602	Syab.g_01853	Syad.g_02135
OG0000603	Syab.g_01852	Syad.g_02134
OG0000604	Syab.g_01850	Syad.g_02131
OG0000605	Syab.g_01758	Syad.g_02026
OG0000606	Syab.g_01529	Syad.g_01567
OG0000607	Syab.g_01533	Syad.g_01571
OG0000608	Syab.g_01534	Syad.g_01572
OG0000609	Syab.g_01536	Syad.g_01574
OG0000610	Syab.g_01555	Syad.g_01589
OG0000611	Syab.g_01558	Syad.g_01592
OG0000612	Syab.g_01559	Syad.g_01593
OG0000613	Syab.g_00228	Syad.g_00457
OG0000614	Syab.g_01179	Syad.g_01340
OG0000615	Syab.g_01605	Syad.g_01948
OG0000616	Syab.g_02897	Syad.g_00145
OG0000617	Syab.g_01274	Syad.g_01810
OG0000618	Syab.g_01275	Syad.g_01809
OG0000619	Syab.g_01662	Syad.g_01808
OG0000620	Syab.g_01668	Syad.g_01803
OG0000621	Syab.g_01669	Syad.g_01802
OG0000622	Syab.g_01670	Syad.g_01801
OG0000623	Syab.g_01671	Syad.g_01800
OG0000624	Syab.g_01673	Syad.g_01798
OG0000625	Syab.g_01674	Syad.g_01797
OG0000626	Syab.g_01675	Syad.g_01796
OG0000627	Syab.g_01438	Syad.g_01640
OG0000628	Syab.g_01437	Syad.g_01641
OG0000629	Syab.g_01434	Syad.g_01644
OG0000630	Syab.g_01430	Syad.g_01648
OG0000631	Syab.g_01421	Syad.g_01658
OG0000632	Syab.g_01420	Syad.g_01659
OG0000633	Syab.g_01419	Syad.g_01660
OG0000634	Syab.g_01651	Syad.g_01893
OG0000635	Syab.g_01656	Syad.g_01892
OG0000636	Syab.g_01658	Syad.g_01890
OG0000637	Syab.g_01660	Syad.g_01888
OG0000638	Syab.g_01661	Syad.g_01887
OG0000639	Syab.g_01276	Syad.g_01886
OG0000640	Syab.g_01277	Syad.g_01885
OG0000641	Syab.g_01281	Syad.g_01881
OG0000642	Syab.g_01282	Syad.g_01880
OG0000643	Syab.g_01283	Syad.g_01878
OG0000644	Syab.g_01284	Syad.g_01877
OG0000645	Syab.g_01286	Syad.g_01875
OG0000646	Syab.g_01289	Syad.g_01872
OG0000647	Syab.g_01291	Syad.g_01870
OG0000648	Syab.g_01684	Syad.g_01860
OG0000649	Syab.g_01685	Syad.g_01859
OG0000650	Syab.g_01686	Syad.g_01858
OG0000651	Syab.g_01687	Syad.g_01857
OG0000652	Syab.g_01688	Syad.g_01856
OG0000653	Syab.g_01690	Syad.g_01850
OG0000654	Syab.g_01691	Syad.g_01849
OG0000655	Syab.g_01692	Syad.g_01848
OG0000656	Syab.g_01695	Syad.g_01845
OG0000657	Syab.g_01706	Syad.g_01240
OG0000658	Syab.g_01710	Syad.g_01231
OG0000659	Syab.g_01711	Syad.g_01230
OG0000660	Syab.g_01715	Syad.g_01226
OG0000661	Syab.g_01717	Syad.g_01224
OG0000662	Syab.g_01719	Syad.g_01222
OG0000663	Syab.g_01722	Syad.g_01219
OG0000664	Syab.g_01723	Syad.g_01209
OG0000665	Syab.g_01829	Syad.g_02115
OG0000666	Syab.g_01842	Syad.g_02027
OG0000667	Syab.g_01548	Syad.g_00612
OG0000668	Syab.g_01319	Syad.g_01688
OG0000669	Syab.g_01642	Syad.g_01606
OG0000670	Syab.g_02156	Syad.g_01609
OG0000671	Syab.g_01638	Syad.g_01611
OG0000672	Syab.g_01635	Syad.g_01615
OG0000673	Syab.g_01632	Syad.g_01618
OG0000674	Syab.g_01630	Syad.g_01620
OG0000675	Syab.g_01629	Syad.g_01633
OG0000676	Syab.g_01620	Syad.g_01635
OG0000677	Syab.g_01619	Syad.g_01636
OG0000678	Syab.g_01613	Syad.g_01957
OG0000679	Syab.g_01601	Syad.g_01922
OG0000680	Syab.g_01600	Syad.g_01921
OG0000681	Syab.g_01597	Syad.g_01919
OG0000682	Syab.g_01596	Syad.g_01918
OG0000683	Syab.g_01595	Syad.g_01917
OG0000684	Syab.g_01591	Syad.g_01912
OG0000685	Syab.g_01589	Syad.g_01910
OG0000686	Syab.g_01588	Syad.g_01909
OG0000687	Syab.g_01586	Syad.g_01908
OG0000688	Syab.g_01576	Syad.g_01904
OG0000689	Syab.g_01574	Syad.g_01902
OG0000690	Syab.g_01573	Syad.g_01901
OG0000691	Syab.g_01572	Syad.g_01900
OG0000692	Syab.g_01571	Syad.g_01899
OG0000693	Syab.g_01569	Syad.g_01897
OG0000694	Syab.g_01568	Syad.g_01896
OG0000695	Syab.g_01417	Syad.g_01662
OG0000696	Syab.g_01416	Syad.g_01663
OG0000697	Syab.g_01415	Syad.g_01789
OG0000698	Syab.g_01412	Syad.g_01786
OG0000699	Syab.g_01411	Syad.g_01785
OG0000700	Syab.g_01410	Syad.g_01784
OG0000701	Syab.g_01409	Syad.g_01783
OG0000702	Syab.g_01401	Syad.g_01775
OG0000703	Syab.g_01400	Syad.g_01774
OG0000704	Syab.g_01398	Syad.g_01772
OG0000705	Syab.g_01391	Syad.g_01765
OG0000706	Syab.g_01390	Syad.g_01764
OG0000707	Syab.g_01389	Syad.g_01763
OG0000708	Syab.g_01386	Syad.g_01760
OG0000709	Syab.g_01378	Syad.g_01745
OG0000710	Syab.g_01367	Syad.g_01738
OG0000711	Syab.g_01340	Syad.g_01710
OG0000712	Syab.g_01338	Syad.g_01708
OG0000713	Syab.g_01337	Syad.g_01707
OG0000714	Syab.g_01334	Syad.g_01705
OG0000715	Syab.g_01332	Syad.g_01703
OG0000716	Syab.g_01328	Syad.g_01697
OG0000717	Syab.g_01327	Syad.g_01696
OG0000718	Syab.g_01323	Syad.g_01692
OG0000719	Syab.g_01321	Syad.g_01690
OG0000720	Syab.g_01307	Syad.g_01677
OG0000721	Syab.g_01305	Syad.g_01675
OG0000722	Syab.g_01304	Syad.g_01674
OG0000723	Syab.g_01678	Syad.g_01791
OG0000724	Syab.g_01223	Syad.g_01284
OG0000725	Syab.g_01207	Syad.g_01293
OG0000726	Syab.g_01206	Syad.g_01294
OG0000727	Syab.g_01205	Syad.g_01295
OG0000728	Syab.g_01203	Syad.g_01297
OG0000729	Syab.g_00097	Syad.g_00331
OG0000730	Syab.g_00521	Syad.g_00758
OG0000731	Syab.g_00531	Syad.g_00770
OG0000732	Syab.g_00055	Syad.g_00214
OG0000733	Syab.g_02798	Syad.g_00028
OG0000734	Syab.g_02508	Syad.g_02809
OG0000735	Syab.g_00942	Syad.g_01120
OG0000736	Syab.g_00943	Syad.g_01121
OG0000737	Syab.g_00944	Syad.g_01122
OG0000738	Syab.g_00949	Syad.g_01127
OG0000739	Syab.g_00961	Syad.g_01145
OG0000740	Syab.g_00962	Syad.g_01146
OG0000741	Syab.g_00965	Syad.g_01149
OG0000742	Syab.g_00968	Syad.g_01151
OG0000743	Syab.g_00970	Syad.g_01153
OG0000744	Syab.g_00971	Syad.g_01154
OG0000745	Syab.g_00973	Syad.g_01156
OG0000746	Syab.g_00975	Syad.g_01158
OG0000747	Syab.g_00976	Syad.g_01159
OG0000748	Syab.g_00991	Syad.g_01170
OG0000749	Syab.g_00992	Syad.g_01173
OG0000750	Syab.g_00993	Syad.g_01174
OG0000751	Syab.g_01002	Syad.g_01182
OG0000752	Syab.g_01004	Syad.g_01184
OG0000753	Syab.g_01007	Syad.g_01187
OG0000754	Syab.g_01012	Syad.g_01516
OG0000755	Syab.g_01021	Syad.g_01504
OG0000756	Syab.g_01022	Syad.g_01498
OG0000757	Syab.g_01029	Syad.g_01487
OG0000758	Syab.g_01030	Syad.g_01486
OG0000759	Syab.g_01031	Syad.g_01485
OG0000760	Syab.g_01032	Syad.g_01484
OG0000761	Syab.g_01034	Syad.g_01480
OG0000762	Syab.g_01036	Syad.g_01474
OG0000763	Syab.g_01038	Syad.g_01468
OG0000764	Syab.g_01039	Syad.g_01467
OG0000765	Syab.g_01154	Syad.g_01447
OG0000766	Syab.g_01153	Syad.g_01446
OG0000767	Syab.g_01151	Syad.g_01444
OG0000768	Syab.g_01150	Syad.g_01443
OG0000769	Syab.g_01148	Syad.g_01441
OG0000770	Syab.g_01145	Syad.g_01437
OG0000771	Syab.g_01229	Syad.g_01278
OG0000772	Syab.g_00957	Syad.g_02078
OG0000773	Syab.g_00931	Syad.g_01114
OG0000774	Syab.g_00924	Syad.g_02396
OG0000775	Syab.g_00922	Syad.g_02398
OG0000776	Syab.g_00921	Syad.g_02399
OG0000777	Syab.g_00920	Syad.g_02400
OG0000778	Syab.g_00919	Syad.g_02401
OG0000779	Syab.g_00913	Syad.g_02407
OG0000780	Syab.g_00908	Syad.g_02411
OG0000781	Syab.g_00904	Syad.g_02415
OG0000782	Syab.g_00903	Syad.g_02416
OG0000783	Syab.g_00902	Syad.g_02418
OG0000784	Syab.g_00901	Syad.g_02419
OG0000785	Syab.g_00899	Syad.g_02421
OG0000786	Syab.g_00895	Syad.g_01101
OG0000787	Syab.g_00894	Syad.g_01100
OG0000788	Syab.g_01857	Syad.g_02139
OG0000789	Syab.g_01835	Syad.g_01982
OG0000790	Syab.g_02082	Syad.g_00886
OG0000791	Syab.g_02080	Syad.g_00885
OG0000792	Syab.g_02079	Syad.g_00884
OG0000793	Syab.g_02074	Syad.g_00879
OG0000794	Syab.g_02073	Syad.g_00878
OG0000795	Syab.g_02072	Syad.g_00877
OG0000796	Syab.g_02068	Syad.g_00871
OG0000797	Syab.g_02067	Syad.g_00870
OG0000798	Syab.g_00298	Syad.g_00525
OG0000799	Syab.g_00826	Syad.g_02243
OG0000800	Syab.g_00821	Syad.g_02245
OG0000801	Syab.g_00820	Syad.g_02246
OG0000802	Syab.g_00816	Syad.g_02251
OG0000803	Syab.g_00806	Syad.g_02255
OG0000804	Syab.g_00802	Syad.g_02260
OG0000805	Syab.g_00792	Syad.g_02266
OG0000806	Syab.g_00790	Syad.g_02267
OG0000807	Syab.g_00788	Syad.g_02269
OG0000808	Syab.g_00783	Syad.g_02270
OG0000809	Syab.g_00780	Syad.g_02273
OG0000810	Syab.g_00779	Syad.g_02274
OG0000811	Syab.g_00770	Syad.g_02283
OG0000812	Syab.g_00768	Syad.g_02285
OG0000813	Syab.g_00767	Syad.g_02286
OG0000814	Syab.g_00765	Syad.g_02288
OG0000815	Syab.g_00760	Syad.g_02289
OG0000816	Syab.g_00758	Syad.g_02290
OG0000817	Syab.g_00757	Syad.g_02291
OG0000818	Syab.g_00751	Syad.g_02297
OG0000819	Syab.g_00750	Syad.g_02298
OG0000820	Syab.g_00749	Syad.g_02299
OG0000821	Syab.g_00743	Syad.g_02305
OG0000822	Syab.g_00741	Syad.g_02307
OG0000823	Syab.g_00740	Syad.g_02308
OG0000824	Syab.g_00735	Syad.g_02314
OG0000825	Syab.g_00734	Syad.g_02315
OG0000826	Syab.g_00733	Syad.g_02316
OG0000827	Syab.g_00732	Syad.g_02317
OG0000828	Syab.g_00729	Syad.g_02320
OG0000829	Syab.g_00728	Syad.g_02321
OG0000830	Syab.g_00727	Syad.g_02322
OG0000831	Syab.g_00725	Syad.g_02325
OG0000832	Syab.g_02169	Syad.g_02538
OG0000833	Syab.g_02178	Syad.g_02550
OG0000834	Syab.g_02181	Syad.g_02552
OG0000835	Syab.g_02182	Syad.g_02553
OG0000836	Syab.g_02185	Syad.g_02557
OG0000837	Syab.g_02186	Syad.g_02561
OG0000838	Syab.g_02190	Syad.g_02565
OG0000839	Syab.g_02191	Syad.g_02566
OG0000840	Syab.g_02192	Syad.g_02567
OG0000841	Syab.g_02193	Syad.g_02568
OG0000842	Syab.g_02194	Syad.g_02569
OG0000843	Syab.g_02195	Syad.g_02570
OG0000844	Syab.g_02197	Syad.g_02577
OG0000845	Syab.g_02198	Syad.g_02578
OG0000846	Syab.g_02199	Syad.g_02579
OG0000847	Syab.g_02200	Syad.g_02580
OG0000848	Syab.g_02202	Syad.g_02582
OG0000849	Syab.g_02203	Syad.g_02583
OG0000850	Syab.g_02212	Syad.g_02586
OG0000851	Syab.g_02226	Syad.g_02592
OG0000852	Syab.g_02227	Syad.g_02593
OG0000853	Syab.g_02233	Syad.g_02597
OG0000854	Syab.g_02235	Syad.g_02606
OG0000855	Syab.g_02236	Syad.g_02607
OG0000856	Syab.g_01889	Syad.g_02166
OG0000857	Syab.g_01290	Syad.g_01871
OG0000858	Syab.g_02244	Syad.g_02613
OG0000859	Syab.g_02245	Syad.g_02614
OG0000860	Syab.g_02258	Syad.g_02625
OG0000861	Syab.g_02259	Syad.g_02626
OG0000862	Syab.g_02261	Syad.g_02628
OG0000863	Syab.g_02265	Syad.g_02631
OG0000864	Syab.g_02266	Syad.g_02632
OG0000865	Syab.g_02267	Syad.g_02633
OG0000866	Syab.g_02268	Syad.g_02634
OG0000867	Syab.g_02269	Syad.g_02635
OG0000868	Syab.g_02287	Syad.g_02637
OG0000869	Syab.g_02292	Syad.g_02643
OG0000870	Syab.g_02297	Syad.g_02648
OG0000871	Syab.g_02298	Syad.g_02649
OG0000872	Syab.g_02305	Syad.g_02657
OG0000873	Syab.g_02308	Syad.g_02660
OG0000874	Syab.g_02311	Syad.g_02655
OG0000875	Syab.g_02313	Syad.g_02662
OG0000876	Syab.g_02315	Syad.g_03003
OG0000877	Syab.g_02317	Syad.g_02480
OG0000878	Syab.g_02318	Syad.g_02481
OG0000879	Syab.g_02319	Syad.g_02482
OG0000880	Syab.g_02320	Syad.g_02483
OG0000881	Syab.g_02325	Syad.g_02489
OG0000882	Syab.g_02330	Syad.g_02494
OG0000883	Syab.g_02332	Syad.g_02497
OG0000884	Syab.g_02334	Syad.g_02499
OG0000885	Syab.g_02335	Syad.g_02500
OG0000886	Syab.g_02336	Syad.g_02501
OG0000887	Syab.g_02338	Syad.g_02502
OG0000888	Syab.g_02340	Syad.g_02504
OG0000889	Syab.g_02342	Syad.g_02506
OG0000890	Syab.g_02348	Syad.g_02512
OG0000891	Syab.g_02349	Syad.g_02513
OG0000892	Syab.g_02353	Syad.g_02517
OG0000893	Syab.g_00366	Syad.g_00589
OG0000894	Syab.g_00369	Syad.g_00592
OG0000895	Syab.g_00373	Syad.g_00596
OG0000896	Syab.g_00374	Syad.g_00597
OG0000897	Syab.g_00376	Syad.g_00599
OG0000898	Syab.g_00377	Syad.g_00600
OG0000899	Syab.g_00378	Syad.g_00601
OG0000900	Syab.g_00379	Syad.g_00602
OG0000901	Syab.g_00384	Syad.g_00607
OG0000902	Syab.g_00386	Syad.g_00609
OG0000903	Syab.g_00399	Syad.g_00645
OG0000904	Syab.g_00395	Syad.g_00640
OG0000905	Syab.g_00390	Syad.g_00632
OG0000906	Syab.g_00388	Syad.g_00630
OG0000907	Syab.g_00401	Syad.g_00648
OG0000908	Syab.g_00404	Syad.g_00651
OG0000909	Syab.g_00405	Syad.g_00652
OG0000910	Syab.g_00406	Syad.g_00653
OG0000911	Syab.g_00408	Syad.g_00655
OG0000912	Syab.g_00409	Syad.g_00656
OG0000913	Syab.g_00410	Syad.g_00657
OG0000914	Syab.g_00411	Syad.g_00658
OG0000915	Syab.g_00412	Syad.g_00660
OG0000916	Syab.g_00413	Syad.g_00661
OG0000917	Syab.g_00414	Syad.g_00662
OG0000918	Syab.g_00415	Syad.g_00663
OG0000919	Syab.g_00416	Syad.g_00664
OG0000920	Syab.g_00417	Syad.g_00665
OG0000921	Syab.g_00418	Syad.g_00666
OG0000922	Syab.g_00419	Syad.g_00667
OG0000923	Syab.g_00423	Syad.g_00671
OG0000924	Syab.g_00424	Syad.g_00672
OG0000925	Syab.g_00425	Syad.g_00673
OG0000926	Syab.g_00426	Syad.g_00674
OG0000927	Syab.g_00428	Syad.g_00676
OG0000928	Syab.g_00429	Syad.g_00677
OG0000929	Syab.g_00430	Syad.g_00678
OG0000930	Syab.g_00431	Syad.g_00679
OG0000931	Syab.g_00432	Syad.g_00680
OG0000932	Syab.g_00433	Syad.g_00681
OG0000933	Syab.g_00439	Syad.g_00687
OG0000934	Syab.g_00441	Syad.g_00689
OG0000935	Syab.g_00442	Syad.g_00690
OG0000936	Syab.g_00443	Syad.g_00691
OG0000937	Syab.g_00444	Syad.g_00692
OG0000938	Syab.g_00447	Syad.g_00695
OG0000939	Syab.g_00448	Syad.g_00696
OG0000940	Syab.g_00456	Syad.g_00703
OG0000941	Syab.g_00458	Syad.g_00705
OG0000942	Syab.g_00460	Syad.g_00707
OG0000943	Syab.g_00461	Syad.g_00708
OG0000944	Syab.g_00463	Syad.g_00710
OG0000945	Syab.g_00466	Syad.g_00711
OG0000946	Syab.g_00473	Syad.g_00716
OG0000947	Syab.g_00476	Syad.g_00719
OG0000948	Syab.g_00477	Syad.g_00720
OG0000949	Syab.g_00212	Syad.g_00432
OG0000950	Syab.g_00204	Syad.g_00418
OG0000951	Syab.g_00199	Syad.g_00411
OG0000952	Syab.g_00191	Syad.g_00375
OG0000953	Syab.g_00134	Syad.g_00369
OG0000954	Syab.g_00129	Syad.g_00364
OG0000955	Syab.g_00128	Syad.g_00363
OG0000956	Syab.g_00126	Syad.g_00361
OG0000957	Syab.g_00115	Syad.g_00350
OG0000958	Syab.g_00114	Syad.g_00349
OG0000959	Syab.g_00110	Syad.g_00345
OG0000960	Syab.g_00109	Syad.g_00344
OG0000961	Syab.g_00100	Syad.g_00335
OG0000962	Syab.g_00098	Syad.g_00332
OG0000963	Syab.g_00093	Syad.g_00325
OG0000964	Syab.g_00092	Syad.g_00324
OG0000965	Syab.g_00091	Syad.g_00323
OG0000966	Syab.g_00082	Syad.g_00246
OG0000967	Syab.g_00078	Syad.g_00234
OG0000968	Syab.g_00075	Syad.g_00243
OG0000969	Syab.g_00073	Syad.g_00240
OG0000970	Syab.g_00072	Syad.g_00239
OG0000971	Syab.g_00070	Syad.g_00229
OG0000972	Syab.g_00069	Syad.g_00228
OG0000973	Syab.g_00068	Syad.g_00227
OG0000974	Syab.g_00067	Syad.g_00226
OG0000975	Syab.g_00066	Syad.g_00225
OG0000976	Syab.g_00065	Syad.g_00224
OG0000977	Syab.g_00063	Syad.g_00222
OG0000978	Syab.g_00062	Syad.g_00221
OG0000979	Syab.g_00059	Syad.g_00218
OG0000980	Syab.g_00056	Syad.g_00215
OG0000981	Syab.g_00053	Syad.g_00212
OG0000982	Syab.g_02756	Syad.g_03035
OG0000983	Syab.g_02757	Syad.g_03036
OG0000984	Syab.g_02758	Syad.g_03037
OG0000985	Syab.g_02762	Syad.g_03039
OG0000986	Syab.g_02764	Syad.g_03049
OG0000987	Syab.g_02768	Syad.g_00002
OG0000988	Syab.g_02774	Syad.g_00008
OG0000989	Syab.g_02792	Syad.g_00020
OG0000990	Syab.g_02811	Syad.g_00061
OG0000991	Syab.g_02818	Syad.g_00064
OG0000992	Syab.g_02821	Syad.g_00067
OG0000993	Syab.g_02822	Syad.g_00069
OG0000994	Syab.g_02826	Syad.g_00071
OG0000995	Syab.g_02835	Syad.g_00077
OG0000996	Syab.g_02866	Syad.g_00121
OG0000997	Syab.g_02875	Syad.g_00128
OG0000998	Syab.g_02877	Syad.g_00130
OG0000999	Syab.g_02878	Syad.g_00131
OG0001000	Syab.g_02881	Syad.g_00136
OG0001001	Syab.g_02888	Syad.g_00141
OG0001002	Syab.g_02900	Syad.g_00148
OG0001003	Syab.g_02902	Syad.g_00150
OG0001004	Syab.g_02903	Syad.g_00151
OG0001005	Syab.g_02905	Syad.g_00152
OG0001006	Syab.g_02912	Syad.g_00160
OG0001007	Syab.g_02914	Syad.g_00162
OG0001008	Syab.g_00584	Syad.g_02449
OG0001009	Syab.g_00033	Syad.g_00194
OG0001010	Syab.g_00034	Syad.g_00195
OG0001011	Syab.g_00035	Syad.g_00196
OG0001012	Syab.g_02752	Syad.g_03030
OG0001013	Syab.g_02716	Syad.g_03011
OG0001014	Syab.g_02712	Syad.g_03002
OG0001015	Syab.g_02711	Syad.g_03001
OG0001016	Syab.g_02439	Syad.g_02734
OG0001017	Syab.g_02445	Syad.g_02740
OG0001018	Syab.g_02447	Syad.g_02742
OG0001019	Syab.g_02469	Syad.g_02771
OG0001020	Syab.g_02477	Syad.g_02777
OG0001021	Syab.g_02481	Syad.g_02781
OG0001022	Syab.g_02485	Syad.g_02786
OG0001023	Syab.g_02486	Syad.g_02787
OG0001024	Syab.g_02490	Syad.g_02791
OG0001025	Syab.g_02497	Syad.g_02798
OG0001026	Syab.g_02510	Syad.g_02811
OG0001027	Syab.g_02515	Syad.g_02817
OG0001028	Syab.g_02517	Syad.g_02819
OG0001029	Syab.g_02519	Syad.g_02821
OG0001030	Syab.g_02540	Syad.g_02848
OG0001031	Syab.g_02615	Syad.g_02925
OG0001032	Syab.g_02617	Syad.g_02928
OG0001033	Syab.g_02675	Syad.g_02956
OG0001034	Syab.g_02370	Syad.g_00819
OG0001035	Syab.g_00335	Syad.g_00559
OG0001036	Syab.g_00327	Syad.g_00554
OG0001037	Syab.g_00325	Syad.g_00552
OG0001039	Syab.g_00294	Syad.g_00522
OG0001040	Syab.g_00291	Syad.g_00519
OG0001041	Syab.g_00286	Syad.g_00514
OG0001042	Syab.g_00254	Syad.g_00485
OG0001043	Syab.g_00250	Syad.g_00481
OG0001044	Syab.g_00522	Syad.g_00760
OG0001045	Syab.g_00534	Syad.g_00773
OG0001046	Syab.g_01352	Syad.g_01722
OG0001047	Syab.g_00586	Syad.g_02447
OG0001048	Syab.g_00587	Syad.g_02446
OG0001049	Syab.g_00590	Syad.g_02443
OG0001050	Syab.g_00591	Syad.g_02442
OG0001051	Syab.g_00592	Syad.g_02441
OG0001052	Syab.g_00693	Syad.g_02357
OG0001054	Syab.g_02118	Syad.g_00925
OG0001055	Syab.g_02139	Syad.g_00946
OG0001056	Syab.g_02036	Syad.g_00982
OG0001057	Syab.g_00882	Syad.g_00996
OG0001058	Syab.g_02014	Syad.g_01015
OG0001059	Syab.g_02010	Syad.g_01018
OG0001060	Syab.g_02003	Syad.g_01025
OG0001061	Syab.g_01985	Syad.g_01047
OG0001062	Syab.g_01983	Syad.g_01049
OG0001063	Syab.g_01979	Syad.g_01056
OG0001064	Syab.g_01978	Syad.g_01057
OG0001065	Syab.g_01976	Syad.g_01058
OG0001066	Syab.g_01975	Syad.g_01059
OG0001067	Syab.g_01974	Syad.g_01060
OG0001068	Syab.g_01973	Syad.g_01061
OG0001069	Syab.g_01972	Syad.g_01062
OG0001070	Syab.g_01968	Syad.g_01065
OG0001071	Syab.g_01967	Syad.g_01066
OG0001072	Syab.g_01962	Syad.g_01070
OG0001073	Syab.g_01947	Syad.g_01090
OG0001074	Syab.g_01815	Syad.g_02197
OG0001075	Syab.g_01919	Syad.g_02196
OG0001076	Syab.g_01897	Syad.g_02175
OG0001077	Syab.g_01887	Syad.g_02164
OG0001079	Syab.g_01856	Syad.g_02138
OG0001080	Syab.g_01756	Syad.g_02008
OG0001081	Syab.g_01530	Syad.g_01568
OG0001082	Syab.g_01531	Syad.g_01569
OG0001083	Syab.g_01540	Syad.g_01578
OG0001084	Syab.g_01543	Syad.g_01586
OG0001085	Syab.g_01563	Syad.g_01596
OG0001086	Syab.g_01565	Syad.g_01598
OG0001087	Syab.g_01167	Syad.g_01372
OG0001088	Syab.g_01170	Syad.g_01368
OG0001089	Syab.g_01198	Syad.g_01302
OG0001090	Syab.g_01267	Syad.g_01817
OG0001091	Syab.g_01270	Syad.g_01815
OG0001092	Syab.g_01272	Syad.g_01812
OG0001093	Syab.g_01664	Syad.g_01806
OG0001094	Syab.g_01567	Syad.g_01895
OG0001095	Syab.g_01287	Syad.g_01874
OG0001096	Syab.g_01693	Syad.g_01847
OG0001097	Syab.g_01718	Syad.g_01223
OG0001098	Syab.g_01497	Syad.g_02005, Syad.g_01995
OG0001099	Syab.g_02518	Syad.g_02820
OG0001100	Syab.g_01640	Syad.g_01608
OG0001101	Syab.g_01639	Syad.g_01610
OG0001102	Syab.g_01636	Syad.g_01613
OG0001103	Syab.g_01634	Syad.g_01616
OG0001104	Syab.g_01590	Syad.g_01911
OG0001105	Syab.g_01585	Syad.g_01907
OG0001106	Syab.g_01397	Syad.g_01771
OG0001107	Syab.g_01385	Syad.g_01759
OG0001108	Syab.g_01377	Syad.g_01744
OG0001109	Syab.g_01368	Syad.g_01739
OG0001110	Syab.g_01366	Syad.g_01737
OG0001111	Syab.g_01364	Syad.g_01735
OG0001112	Syab.g_01362	Syad.g_01733
OG0001113	Syab.g_01593	Syad.g_01732
OG0001114	Syab.g_01361	Syad.g_01731
OG0001115	Syab.g_01357	Syad.g_01727
OG0001116	Syab.g_01355	Syad.g_01725
OG0001117	Syab.g_01354	Syad.g_01724
OG0001118	Syab.g_01353	Syad.g_01723
OG0001119	Syab.g_01351	Syad.g_01721
OG0001120	Syab.g_01347	Syad.g_01717
OG0001121	Syab.g_02159	Syad.g_01503
OG0001122	Syab.g_01320	Syad.g_01689
OG0001123	Syab.g_01312	Syad.g_01682
OG0001124	Syab.g_01310	Syad.g_01680
OG0001125	Syab.g_01308	Syad.g_01678
OG0001126	Syab.g_01231	Syad.g_01276
OG0001127	Syab.g_01230	Syad.g_01277
OG0001128	Syab.g_01227	Syad.g_01280
OG0001129	Syab.g_01225	Syad.g_01282
OG0001130	Syab.g_01224	Syad.g_01283
OG0001131	Syab.g_01609	Syad.g_01953
OG0001132	Syab.g_01790	Syad.g_02038
OG0001133	Syab.g_01895	Syad.g_02172
OG0001134	Syab.g_01748	Syad.g_01527
OG0001135	Syab.g_01747	Syad.g_01529
OG0001136	Syab.g_00966	Syad.g_01150
OG0001137	Syab.g_00990	Syad.g_01169
OG0001138	Syab.g_01023	Syad.g_01493
OG0001139	Syab.g_01025	Syad.g_01491
OG0001140	Syab.g_01026, Syab.g_00642	Syad.g_01490
OG0001141	Syab.g_01027	Syad.g_01489
OG0001142	Syab.g_01028	Syad.g_01488
OG0001143	Syab.g_01037	Syad.g_01473
OG0001144	Syab.g_01052	Syad.g_01457
OG0001145	Syab.g_00928	Syad.g_01112
OG0001146	Syab.g_00907	Syad.g_02412
OG0001147	Syab.g_00716	Syad.g_02349
OG0001148	Syab.g_02085	Syad.g_00889
OG0001149	Syab.g_02084	Syad.g_00888
OG0001150	Syab.g_02083	Syad.g_00887
OG0001151	Syab.g_02070	Syad.g_00875
OG0001152	Syab.g_02069	Syad.g_00872
OG0001153	Syab.g_00731	Syad.g_02318
OG0001154	Syab.g_00730	Syad.g_02319
OG0001155	Syab.g_02171	Syad.g_02540
