Orthogroup	Syab	Praq
OG0000581	Syab.g_01934	Praq.g_00997
OG0000582	Syab.g_01929	Praq.g_00994
OG0000583	Syab.g_01928	Praq.g_00993
OG0000584	Syab.g_01927	Praq.g_00992
OG0000585	Syab.g_01924	Praq.g_00990
OG0000586	Syab.g_01923	Praq.g_00989
OG0000587	Syab.g_01921	Praq.g_00988
OG0000588	Syab.g_01910	Praq.g_00984
OG0000589	Syab.g_01899	Praq.g_00981
OG0000590	Syab.g_01898	Praq.g_00980
OG0000591	Syab.g_01892	Praq.g_00977
OG0000592	Syab.g_01891	Praq.g_00976
OG0000593	Syab.g_01877	Praq.g_00970
OG0000594	Syab.g_01876	Praq.g_00969
OG0000595	Syab.g_01875	Praq.g_00968
OG0000596	Syab.g_01871	Praq.g_00964
OG0000597	Syab.g_01868	Praq.g_00962
OG0000598	Syab.g_01867	Praq.g_00961
OG0000599	Syab.g_01860	Praq.g_00958
OG0000600	Syab.g_01859	Praq.g_00957
OG0000601	Syab.g_01858	Praq.g_00775
OG0000602	Syab.g_01853	Praq.g_00777
OG0000603	Syab.g_01852	Praq.g_00778
OG0000604	Syab.g_01850	Praq.g_00779
OG0000605	Syab.g_01758	Praq.g_00780
OG0000606	Syab.g_01529	Praq.g_00783
OG0000607	Syab.g_01533	Praq.g_00786
OG0000608	Syab.g_01534	Praq.g_00787
OG0000609	Syab.g_01536	Praq.g_00788
OG0000610	Syab.g_01555	Praq.g_00793
OG0000611	Syab.g_01558	Praq.g_00796
OG0000612	Syab.g_01559	Praq.g_00797
OG0000613	Syab.g_00228	Praq.g_00802
OG0000614	Syab.g_01179	Praq.g_00821
OG0000615	Syab.g_01605	Praq.g_00829
OG0000616	Syab.g_02897	Praq.g_00833
OG0000617	Syab.g_01274	Praq.g_00589
OG0000618	Syab.g_01275	Praq.g_00590
OG0000619	Syab.g_01662	Praq.g_00591
OG0000620	Syab.g_01668	Praq.g_00594
OG0000621	Syab.g_01669	Praq.g_00595
OG0000622	Syab.g_01670	Praq.g_00596
OG0000623	Syab.g_01671	Praq.g_00597
OG0000624	Syab.g_01673	Praq.g_00598
OG0000625	Syab.g_01674	Praq.g_00599
OG0000626	Syab.g_01675	Praq.g_00600
OG0000627	Syab.g_01438	Praq.g_00601
OG0000628	Syab.g_01437	Praq.g_00602
OG0000629	Syab.g_01434	Praq.g_00603
OG0000630	Syab.g_01430	Praq.g_00606
OG0000631	Syab.g_01421	Praq.g_00661
OG0000632	Syab.g_01420	Praq.g_00662
OG0000633	Syab.g_01419	Praq.g_00663
OG0000634	Syab.g_01651	Praq.g_00666
OG0000635	Syab.g_01656	Praq.g_00667
OG0000636	Syab.g_01658	Praq.g_00669
OG0000637	Syab.g_01660	Praq.g_00671
OG0000638	Syab.g_01661	Praq.g_00672
OG0000639	Syab.g_01276	Praq.g_00673
OG0000640	Syab.g_01277	Praq.g_00674
OG0000641	Syab.g_01281	Praq.g_00678
OG0000642	Syab.g_01282	Praq.g_01407
OG0000643	Syab.g_01283	Praq.g_01408
OG0000644	Syab.g_01284	Praq.g_01409
OG0000645	Syab.g_01286	Praq.g_01410
OG0000646	Syab.g_01289	Praq.g_01412
OG0000647	Syab.g_01291	Praq.g_01413
OG0000648	Syab.g_01684	Praq.g_01415
OG0000649	Syab.g_01685	Praq.g_01416
OG0000650	Syab.g_01686	Praq.g_01417
OG0000651	Syab.g_01687	Praq.g_01418
OG0000652	Syab.g_01688	Praq.g_01419
OG0000653	Syab.g_01690	Praq.g_01421
OG0000654	Syab.g_01691	Praq.g_01422
OG0000655	Syab.g_01692	Praq.g_01423
OG0000656	Syab.g_01695	Praq.g_01426
OG0000657	Syab.g_01706	Praq.g_01433
OG0000658	Syab.g_01710	Praq.g_01434
OG0000659	Syab.g_01711	Praq.g_01435
OG0000660	Syab.g_01715	Praq.g_01439
OG0000661	Syab.g_01717	Praq.g_01441
OG0000662	Syab.g_01719	Praq.g_01443
OG0000663	Syab.g_01722	Praq.g_01445
OG0000664	Syab.g_01723	Praq.g_01446
OG0000665	Syab.g_01829	Praq.g_01450
OG0000666	Syab.g_01842	Praq.g_01451
OG0000667	Syab.g_01548	Praq.g_01456
OG0000668	Syab.g_01319	Praq.g_01473
OG0000669	Syab.g_01642	Praq.g_01481
OG0000670	Syab.g_02156	Praq.g_01483
OG0000671	Syab.g_01638	Praq.g_01485
OG0000672	Syab.g_01635	Praq.g_01488
OG0000673	Syab.g_01632	Praq.g_01491
OG0000674	Syab.g_01630	Praq.g_01493
OG0000675	Syab.g_01629	Praq.g_01494
OG0000676	Syab.g_01620	Praq.g_01496
OG0000677	Syab.g_01619	Praq.g_01497
OG0000678	Syab.g_01613	Praq.g_01499
OG0000679	Syab.g_01601	Praq.g_01503
OG0000680	Syab.g_01600	Praq.g_01504
OG0000681	Syab.g_01597	Praq.g_01506
OG0000682	Syab.g_01596	Praq.g_01507
OG0000683	Syab.g_01595	Praq.g_01508
OG0000684	Syab.g_01591	Praq.g_01510
OG0000685	Syab.g_01589	Praq.g_01512
OG0000686	Syab.g_01588	Praq.g_01513
OG0000687	Syab.g_01586	Praq.g_01514
OG0000688	Syab.g_01576	Praq.g_01517
OG0000689	Syab.g_01574	Praq.g_01518
OG0000690	Syab.g_01573	Praq.g_01519
OG0000691	Syab.g_01572	Praq.g_01520
OG0000692	Syab.g_01571	Praq.g_01522
OG0000693	Syab.g_01569	Praq.g_01523
OG0000694	Syab.g_01568	Praq.g_01524
OG0000695	Syab.g_01417	Praq.g_01526
OG0000696	Syab.g_01416	Praq.g_01527
OG0000697	Syab.g_01415	Praq.g_01528
OG0000698	Syab.g_01412	Praq.g_01531
OG0000699	Syab.g_01411	Praq.g_01532
OG0000700	Syab.g_01410	Praq.g_01533
OG0000701	Syab.g_01409	Praq.g_01534
OG0000702	Syab.g_01401	Praq.g_01536
OG0000703	Syab.g_01400	Praq.g_01537
OG0000704	Syab.g_01398	Praq.g_01538
OG0000705	Syab.g_01391	Praq.g_01542
OG0000706	Syab.g_01390	Praq.g_01543
OG0000707	Syab.g_01389	Praq.g_01544
OG0000708	Syab.g_01386	Praq.g_01545
OG0000709	Syab.g_01378	Praq.g_01549
OG0000710	Syab.g_01367	Praq.g_01552
OG0000711	Syab.g_01340	Praq.g_01568
OG0000712	Syab.g_01338	Praq.g_01570
OG0000713	Syab.g_01337	Praq.g_01571
OG0000714	Syab.g_01334	Praq.g_01572
OG0000715	Syab.g_01332	Praq.g_01574
OG0000716	Syab.g_01328	Praq.g_01576
OG0000717	Syab.g_01327	Praq.g_01577
OG0000718	Syab.g_01323	Praq.g_01588
OG0000719	Syab.g_01321	Praq.g_01590
OG0000720	Syab.g_01307	Praq.g_01599
OG0000721	Syab.g_01305	Praq.g_01601
OG0000722	Syab.g_01304	Praq.g_01602
OG0000723	Syab.g_01678	Praq.g_01605
OG0000724	Syab.g_01223	Praq.g_01614
OG0000725	Syab.g_01207	Praq.g_01620
OG0000726	Syab.g_01206	Praq.g_01621
OG0000727	Syab.g_01205	Praq.g_01622
OG0000728	Syab.g_01203	Praq.g_01624
OG0000729	Syab.g_00097	Praq.g_01669
OG0000730	Syab.g_00521	Praq.g_01273
OG0000731	Syab.g_00531	Praq.g_01276
OG0000732	Syab.g_00055	Praq.g_01282
OG0000733	Syab.g_02798	Praq.g_01301
OG0000734	Syab.g_02508	Praq.g_01318
OG0000735	Syab.g_00942	Praq.g_01320
OG0000736	Syab.g_00943	Praq.g_01321
OG0000737	Syab.g_00944	Praq.g_01322
OG0000738	Syab.g_00949	Praq.g_01326
OG0000739	Syab.g_00961	Praq.g_01327
OG0000740	Syab.g_00962	Praq.g_01328
OG0000741	Syab.g_00965	Praq.g_01329
OG0000742	Syab.g_00968	Praq.g_01332
OG0000743	Syab.g_00970	Praq.g_01334
OG0000744	Syab.g_00971	Praq.g_01335
OG0000745	Syab.g_00973	Praq.g_01336
OG0000746	Syab.g_00975	Praq.g_01338
OG0000747	Syab.g_00976	Praq.g_01339
OG0000748	Syab.g_00991	Praq.g_01342
OG0000749	Syab.g_00992	Praq.g_01343
OG0000750	Syab.g_00993	Praq.g_01344
OG0000751	Syab.g_01002	Praq.g_01346
OG0000752	Syab.g_01004	Praq.g_01348
OG0000753	Syab.g_01007	Praq.g_01351
OG0000754	Syab.g_01012	Praq.g_01354
OG0000755	Syab.g_01021	Praq.g_01357
OG0000756	Syab.g_01022	Praq.g_01358
OG0000757	Syab.g_01029	Praq.g_01364
OG0000758	Syab.g_01030	Praq.g_01365
OG0000759	Syab.g_01031	Praq.g_01366
OG0000760	Syab.g_01032	Praq.g_01367
OG0000761	Syab.g_01034	Praq.g_01368
OG0000762	Syab.g_01036	Praq.g_01369
OG0000763	Syab.g_01038	Praq.g_01371
OG0000764	Syab.g_01039	Praq.g_01372
OG0000765	Syab.g_01154	Praq.g_01381
OG0000766	Syab.g_01153	Praq.g_01382
OG0000767	Syab.g_01151	Praq.g_01384
OG0000768	Syab.g_01150	Praq.g_01385
OG0000769	Syab.g_01148	Praq.g_01387
OG0000770	Syab.g_01145	Praq.g_01389
OG0000771	Syab.g_01229	Praq.g_00257
OG0000772	Syab.g_00957	Praq.g_00112
OG0000773	Syab.g_00931	Praq.g_00124
OG0000774	Syab.g_00924	Praq.g_00126
OG0000775	Syab.g_00922	Praq.g_00128
OG0000776	Syab.g_00921	Praq.g_00129
OG0000777	Syab.g_00920	Praq.g_00130
OG0000778	Syab.g_00919	Praq.g_00131
OG0000779	Syab.g_00913	Praq.g_00135
OG0000780	Syab.g_00908	Praq.g_00136
OG0000781	Syab.g_00904	Praq.g_00139
OG0000782	Syab.g_00903	Praq.g_00140
OG0000783	Syab.g_00902	Praq.g_00141
OG0000784	Syab.g_00901	Praq.g_00142
OG0000785	Syab.g_00899	Praq.g_00144
OG0000786	Syab.g_00895	Praq.g_00146
OG0000787	Syab.g_00894	Praq.g_00147
OG0000788	Syab.g_01857	Praq.g_00162
OG0000789	Syab.g_01835	Praq.g_00165
OG0000790	Syab.g_02082	Praq.g_00182
OG0000791	Syab.g_02080	Praq.g_00184
OG0000792	Syab.g_02079	Praq.g_00185
OG0000793	Syab.g_02074	Praq.g_00188
OG0000794	Syab.g_02073	Praq.g_00189
OG0000795	Syab.g_02072	Praq.g_00190
OG0000796	Syab.g_02068	Praq.g_00194
OG0000797	Syab.g_02067	Praq.g_00195
OG0000798	Syab.g_00298	Praq.g_00222
OG0000799	Syab.g_00826	Praq.g_00276
OG0000800	Syab.g_00821	Praq.g_00277
OG0000801	Syab.g_00820	Praq.g_00278
OG0000802	Syab.g_00816	Praq.g_00280
OG0000803	Syab.g_00806	Praq.g_00282
OG0000804	Syab.g_00802	Praq.g_00283
OG0000805	Syab.g_00792	Praq.g_00285
OG0000806	Syab.g_00790	Praq.g_00287
OG0000807	Syab.g_00788	Praq.g_00288
OG0000808	Syab.g_00783	Praq.g_00289
OG0000809	Syab.g_00780	Praq.g_00292
OG0000810	Syab.g_00779	Praq.g_00293
OG0000811	Syab.g_00770	Praq.g_00297
OG0000812	Syab.g_00768	Praq.g_00299
OG0000813	Syab.g_00767	Praq.g_00300
OG0000814	Syab.g_00765	Praq.g_00302
OG0000815	Syab.g_00760	Praq.g_00303
OG0000816	Syab.g_00758	Praq.g_00305
OG0000817	Syab.g_00757	Praq.g_00306
OG0000818	Syab.g_00751	Praq.g_00311
OG0000819	Syab.g_00750	Praq.g_00312
OG0000820	Syab.g_00749	Praq.g_00313
OG0000821	Syab.g_00743	Praq.g_00317
OG0000822	Syab.g_00741	Praq.g_00318
OG0000823	Syab.g_00740	Praq.g_00319
OG0000824	Syab.g_00735	Praq.g_00322
OG0000825	Syab.g_00734	Praq.g_00323
OG0000826	Syab.g_00733	Praq.g_00324
OG0000827	Syab.g_00732	Praq.g_00325
OG0000828	Syab.g_00729	Praq.g_00328
OG0000829	Syab.g_00728	Praq.g_00329
OG0000830	Syab.g_00727	Praq.g_00330
OG0000831	Syab.g_00725	Praq.g_00332
OG0000832	Syab.g_02169	Praq.g_00338
OG0000833	Syab.g_02178	Praq.g_00346
OG0000834	Syab.g_02181	Praq.g_00347
OG0000835	Syab.g_02182	Praq.g_00348
OG0000836	Syab.g_02185	Praq.g_00349
OG0000837	Syab.g_02186	Praq.g_00350
OG0000838	Syab.g_02190	Praq.g_00352
OG0000839	Syab.g_02191	Praq.g_00353
OG0000840	Syab.g_02192	Praq.g_00354
OG0000841	Syab.g_02193	Praq.g_00355
OG0000842	Syab.g_02194	Praq.g_00356
OG0000843	Syab.g_02195	Praq.g_00357
OG0000844	Syab.g_02197	Praq.g_00358
OG0000845	Syab.g_02198	Praq.g_00359
OG0000846	Syab.g_02199	Praq.g_00360
OG0000847	Syab.g_02200	Praq.g_00361
OG0000848	Syab.g_02202	Praq.g_00362
OG0000849	Syab.g_02203	Praq.g_00363
OG0000850	Syab.g_02212	Praq.g_00365
OG0000851	Syab.g_02226	Praq.g_00366
OG0000852	Syab.g_02227	Praq.g_00367
OG0000853	Syab.g_02233	Praq.g_00371
OG0000854	Syab.g_02235	Praq.g_00373
OG0000855	Syab.g_02236	Praq.g_00374
OG0000856	Syab.g_01889	Praq.g_00001
OG0000857	Syab.g_01290	Praq.g_00030
OG0000858	Syab.g_02244	Praq.g_01953
OG0000859	Syab.g_02245	Praq.g_01952
OG0000860	Syab.g_02258	Praq.g_00495
OG0000861	Syab.g_02259	Praq.g_00494
OG0000862	Syab.g_02261	Praq.g_00493
OG0000863	Syab.g_02265	Praq.g_00491
OG0000864	Syab.g_02266	Praq.g_00490
OG0000865	Syab.g_02267	Praq.g_00489
OG0000866	Syab.g_02268	Praq.g_00488
OG0000867	Syab.g_02269	Praq.g_00487
OG0000868	Syab.g_02287	Praq.g_00486
OG0000869	Syab.g_02292	Praq.g_00482
OG0000870	Syab.g_02297	Praq.g_00477
OG0000871	Syab.g_02298	Praq.g_00476
OG0000872	Syab.g_02305	Praq.g_00475
OG0000873	Syab.g_02308	Praq.g_00472
OG0000874	Syab.g_02311	Praq.g_00469
OG0000875	Syab.g_02313	Praq.g_00468
OG0000876	Syab.g_02315	Praq.g_00467
OG0000877	Syab.g_02317	Praq.g_00465
OG0000878	Syab.g_02318	Praq.g_00464
OG0000879	Syab.g_02319	Praq.g_00463
OG0000880	Syab.g_02320	Praq.g_00462
OG0000881	Syab.g_02325	Praq.g_00458
OG0000882	Syab.g_02330	Praq.g_00453
OG0000883	Syab.g_02332	Praq.g_00452
OG0000884	Syab.g_02334	Praq.g_00450
OG0000885	Syab.g_02335	Praq.g_00449
OG0000886	Syab.g_02336	Praq.g_00448
OG0000887	Syab.g_02338	Praq.g_00447
OG0000888	Syab.g_02340	Praq.g_00445
OG0000889	Syab.g_02342	Praq.g_00443
OG0000890	Syab.g_02348	Praq.g_00442
OG0000891	Syab.g_02349	Praq.g_00441
OG0000892	Syab.g_02353	Praq.g_00956
OG0000893	Syab.g_00366	Praq.g_00951
OG0000894	Syab.g_00369	Praq.g_00949
OG0000895	Syab.g_00373	Praq.g_00946
OG0000896	Syab.g_00374	Praq.g_00945
OG0000897	Syab.g_00376	Praq.g_00943
OG0000898	Syab.g_00377	Praq.g_00942
OG0000899	Syab.g_00378	Praq.g_00941
OG0000900	Syab.g_00379	Praq.g_00940
OG0000901	Syab.g_00384	Praq.g_00937
OG0000902	Syab.g_00386	Praq.g_00935
OG0000903	Syab.g_00399	Praq.g_00932
OG0000904	Syab.g_00395	Praq.g_00930
OG0000905	Syab.g_00390	Praq.g_00925
OG0000906	Syab.g_00388	Praq.g_00924
OG0000907	Syab.g_00401	Praq.g_00921
OG0000908	Syab.g_00404	Praq.g_00918
OG0000909	Syab.g_00405	Praq.g_00917
OG0000910	Syab.g_00406	Praq.g_00916
OG0000911	Syab.g_00408	Praq.g_00914
OG0000912	Syab.g_00409	Praq.g_00913
OG0000913	Syab.g_00410	Praq.g_00912
OG0000914	Syab.g_00411	Praq.g_00911
OG0000915	Syab.g_00412	Praq.g_00910
OG0000916	Syab.g_00413	Praq.g_00909
OG0000917	Syab.g_00414	Praq.g_00908
OG0000918	Syab.g_00415	Praq.g_00907
OG0000919	Syab.g_00416	Praq.g_00906
OG0000920	Syab.g_00417	Praq.g_00905
OG0000921	Syab.g_00418	Praq.g_00904
OG0000922	Syab.g_00419	Praq.g_00903
OG0000923	Syab.g_00423	Praq.g_00899
OG0000924	Syab.g_00424	Praq.g_00898
OG0000925	Syab.g_00425	Praq.g_00897
OG0000926	Syab.g_00426	Praq.g_00896
OG0000927	Syab.g_00428	Praq.g_00894
OG0000928	Syab.g_00429	Praq.g_00893
OG0000929	Syab.g_00430	Praq.g_00892
OG0000930	Syab.g_00431	Praq.g_00891
OG0000931	Syab.g_00432	Praq.g_00890
OG0000932	Syab.g_00433	Praq.g_00889
OG0000933	Syab.g_00439	Praq.g_00885
OG0000934	Syab.g_00441	Praq.g_00883
OG0000935	Syab.g_00442	Praq.g_00882
OG0000936	Syab.g_00443	Praq.g_00881
OG0000937	Syab.g_00444	Praq.g_00880
OG0000938	Syab.g_00447	Praq.g_00878
OG0000939	Syab.g_00448	Praq.g_00877
OG0000940	Syab.g_00456	Praq.g_00871
OG0000941	Syab.g_00458	Praq.g_00869
OG0000942	Syab.g_00460	Praq.g_00867
OG0000943	Syab.g_00461	Praq.g_00866
OG0000944	Syab.g_00463	Praq.g_00865
OG0000945	Syab.g_00466	Praq.g_00864
OG0000946	Syab.g_00473	Praq.g_00727
OG0000947	Syab.g_00476	Praq.g_00729
OG0000948	Syab.g_00477	Praq.g_00730
OG0000949	Syab.g_00212	Praq.g_00733
OG0000950	Syab.g_00204	Praq.g_00738
OG0000951	Syab.g_00199	Praq.g_00742
OG0000952	Syab.g_00191	Praq.g_00746
OG0000953	Syab.g_00134	Praq.g_00749
OG0000954	Syab.g_00129	Praq.g_00753
OG0000955	Syab.g_00128	Praq.g_00754
OG0000956	Syab.g_00126	Praq.g_00756
OG0000957	Syab.g_00115	Praq.g_00761
OG0000958	Syab.g_00114	Praq.g_00762
OG0000959	Syab.g_00110	Praq.g_00766
OG0000960	Syab.g_00109	Praq.g_00767
OG0000961	Syab.g_00100	Praq.g_00769
OG0000962	Syab.g_00098	Praq.g_00771
OG0000963	Syab.g_00093	Praq.g_00774
OG0000964	Syab.g_00092	Praq.g_00679
OG0000965	Syab.g_00091	Praq.g_00680
OG0000966	Syab.g_00082	Praq.g_00687
OG0000967	Syab.g_00078	Praq.g_00691
OG0000968	Syab.g_00075	Praq.g_00693
OG0000969	Syab.g_00073	Praq.g_00694
OG0000970	Syab.g_00072	Praq.g_00695
OG0000971	Syab.g_00070	Praq.g_00696
OG0000972	Syab.g_00069	Praq.g_00697
OG0000973	Syab.g_00068	Praq.g_00698
OG0000974	Syab.g_00067	Praq.g_00699
OG0000975	Syab.g_00066	Praq.g_00700
OG0000976	Syab.g_00065	Praq.g_00701
OG0000977	Syab.g_00063	Praq.g_00702
OG0000978	Syab.g_00062	Praq.g_00703
OG0000979	Syab.g_00059	Praq.g_00706
OG0000980	Syab.g_00056	Praq.g_00708
OG0000981	Syab.g_00053	Praq.g_00710
OG0000982	Syab.g_02756	Praq.g_00712
OG0000983	Syab.g_02757	Praq.g_00713
OG0000984	Syab.g_02758	Praq.g_00714
OG0000985	Syab.g_02762	Praq.g_00717
OG0000986	Syab.g_02764	Praq.g_00719
OG0000987	Syab.g_02768	Praq.g_00720
OG0000988	Syab.g_02774	Praq.g_00723
OG0000989	Syab.g_02792	Praq.g_00391
OG0000990	Syab.g_02811	Praq.g_00394
OG0000991	Syab.g_02818	Praq.g_00395
OG0000992	Syab.g_02821	Praq.g_00397
OG0000993	Syab.g_02822	Praq.g_00398
OG0000994	Syab.g_02826	Praq.g_00399
OG0000995	Syab.g_02835	Praq.g_00403
OG0000996	Syab.g_02866	Praq.g_00404
OG0000997	Syab.g_02875	Praq.g_00405
OG0000998	Syab.g_02877	Praq.g_00407
OG0000999	Syab.g_02878	Praq.g_00408
OG0001000	Syab.g_02881	Praq.g_00411
OG0001001	Syab.g_02888	Praq.g_00413
OG0001002	Syab.g_02900	Praq.g_00417
OG0001003	Syab.g_02902	Praq.g_00418
OG0001004	Syab.g_02903	Praq.g_00419
OG0001005	Syab.g_02905	Praq.g_00420
OG0001006	Syab.g_02912	Praq.g_00424
OG0001007	Syab.g_02914	Praq.g_00426
OG0001008	Syab.g_00584	Praq.g_01120
OG0001009	Syab.g_00033	Praq.g_01230
OG0001010	Syab.g_00034	Praq.g_01231
OG0001011	Syab.g_00035	Praq.g_01232
OG0001012	Syab.g_02752	Praq.g_01258
OG0001013	Syab.g_02716	Praq.g_01264
OG0001014	Syab.g_02712	Praq.g_01267
OG0001015	Syab.g_02711	Praq.g_01268
OG0001016	Syab.g_02439	Praq.g_01930
OG0001017	Syab.g_02445	Praq.g_01926
OG0001018	Syab.g_02447	Praq.g_01923
OG0001019	Syab.g_02469	Praq.g_01914
OG0001020	Syab.g_02477	Praq.g_01913
OG0001021	Syab.g_02481	Praq.g_01912
OG0001022	Syab.g_02485	Praq.g_01909
OG0001023	Syab.g_02486	Praq.g_01908
OG0001024	Syab.g_02490	Praq.g_01905
OG0001025	Syab.g_02497	Praq.g_01899
OG0001026	Syab.g_02510	Praq.g_01892
OG0001027	Syab.g_02515	Praq.g_01891
OG0001028	Syab.g_02517	Praq.g_01889
OG0001029	Syab.g_02519	Praq.g_01888
OG0001030	Syab.g_02540	Praq.g_01873
OG0001031	Syab.g_02615	Praq.g_01816
OG0001032	Syab.g_02617	Praq.g_01815
OG0001033	Syab.g_02675	Praq.g_01794
OG0001034	Syab.g_02370	Praq.g_01766
OG0001035	Syab.g_00335	Praq.g_01749
OG0001036	Syab.g_00327	Praq.g_01744
OG0001037	Syab.g_00325	Praq.g_01743
OG0001038	Syab.g_00297	Praq.g_01725
OG0001039	Syab.g_00294	Praq.g_01722
OG0001040	Syab.g_00291	Praq.g_01719
OG0001041	Syab.g_00286	Praq.g_01715
OG0001042	Syab.g_00254	Praq.g_01698
OG0001043	Syab.g_00250	Praq.g_01697
OG0001044	Syab.g_00522	Praq.g_01212
OG0001045	Syab.g_00534	Praq.g_01203
OG0001046	Syab.g_01352	Praq.g_01164
OG0001047	Syab.g_00586	Praq.g_01118
OG0001048	Syab.g_00587	Praq.g_01117
OG0001049	Syab.g_00590	Praq.g_01115
OG0001050	Syab.g_00591	Praq.g_01114
OG0001051	Syab.g_00592	Praq.g_01113
OG0001052	Syab.g_00693	Praq.g_00522
OG0001053	Syab.g_02099	Praq.g_00534
OG0001054	Syab.g_02118	Praq.g_01104
OG0001055	Syab.g_02139	Praq.g_01085
OG0001056	Syab.g_02036	Praq.g_01066
OG0001057	Syab.g_00882	Praq.g_01061
OG0001058	Syab.g_02014	Praq.g_01053
OG0001059	Syab.g_02010	Praq.g_01049
OG0001060	Syab.g_02003	Praq.g_01042
OG0001061	Syab.g_01985	Praq.g_01029
OG0001062	Syab.g_01983	Praq.g_01027
OG0001063	Syab.g_01979	Praq.g_01025
OG0001064	Syab.g_01978	Praq.g_01024
OG0001065	Syab.g_01976	Praq.g_01023
OG0001066	Syab.g_01975	Praq.g_01022
OG0001067	Syab.g_01974	Praq.g_01021
OG0001068	Syab.g_01973	Praq.g_01020
OG0001069	Syab.g_01972	Praq.g_01019
OG0001070	Syab.g_01968	Praq.g_01016
OG0001071	Syab.g_01967	Praq.g_01015
OG0001072	Syab.g_01962	Praq.g_01013
OG0001073	Syab.g_01947	Praq.g_00998
OG0001074	Syab.g_01815	Praq.g_00987
OG0001075	Syab.g_01919	Praq.g_00986
OG0001076	Syab.g_01897	Praq.g_00978
OG0001077	Syab.g_01887	Praq.g_00974
OG0001079	Syab.g_01856	Praq.g_00776
OG0001080	Syab.g_01756	Praq.g_00782
OG0001081	Syab.g_01530	Praq.g_00784
OG0001082	Syab.g_01531	Praq.g_00785
OG0001083	Syab.g_01540	Praq.g_00790
OG0001084	Syab.g_01543	Praq.g_00791
OG0001085	Syab.g_01563	Praq.g_00799
OG0001086	Syab.g_01565	Praq.g_00800
OG0001087	Syab.g_01167	Praq.g_00817
OG0001088	Syab.g_01170	Praq.g_00818
OG0001089	Syab.g_01198	Praq.g_00826
OG0001090	Syab.g_01267	Praq.g_00584
OG0001091	Syab.g_01270	Praq.g_00586
OG0001092	Syab.g_01272	Praq.g_00587
OG0001093	Syab.g_01664	Praq.g_00592
OG0001094	Syab.g_01567	Praq.g_00664
OG0001095	Syab.g_01287	Praq.g_01411
OG0001096	Syab.g_01693	Praq.g_01424
OG0001097	Syab.g_01718	Praq.g_01442
OG0001098	Syab.g_01497	Praq.g_01458
OG0001099	Syab.g_02518	Praq.g_01478
OG0001100	Syab.g_01640	Praq.g_01482
OG0001101	Syab.g_01639	Praq.g_01484
OG0001102	Syab.g_01636	Praq.g_01487
OG0001103	Syab.g_01634	Praq.g_01489
OG0001104	Syab.g_01590	Praq.g_01511
OG0001105	Syab.g_01585	Praq.g_01515
OG0001106	Syab.g_01397	Praq.g_01539
OG0001107	Syab.g_01385	Praq.g_01546
OG0001108	Syab.g_01377	Praq.g_01550
OG0001109	Syab.g_01368	Praq.g_01551
OG0001110	Syab.g_01366	Praq.g_01553
OG0001111	Syab.g_01364	Praq.g_01554
OG0001112	Syab.g_01362	Praq.g_01555
OG0001113	Syab.g_01593	Praq.g_01556
OG0001114	Syab.g_01361	Praq.g_01557
OG0001115	Syab.g_01357	Praq.g_01559
OG0001116	Syab.g_01355	Praq.g_01560
OG0001117	Syab.g_01354	Praq.g_01561
OG0001118	Syab.g_01353	Praq.g_01562
OG0001119	Syab.g_01351	Praq.g_01563
OG0001120	Syab.g_01347	Praq.g_01565
OG0001121	Syab.g_02159	Praq.g_01298
OG0001122	Syab.g_01320	Praq.g_01591
OG0001123	Syab.g_01312	Praq.g_01595
OG0001124	Syab.g_01310	Praq.g_01597
OG0001125	Syab.g_01308	Praq.g_01598
OG0001126	Syab.g_01231	Praq.g_01608
OG0001127	Syab.g_01230	Praq.g_01609
OG0001128	Syab.g_01227	Praq.g_01611
OG0001129	Syab.g_01225	Praq.g_01612
OG0001130	Syab.g_01224	Praq.g_01613
OG0001131	Syab.g_01609	Praq.g_01649
OG0001132	Syab.g_01790	Praq.g_01658
OG0001133	Syab.g_01895	Praq.g_01287
OG0001134	Syab.g_01748	Praq.g_01300
OG0001135	Syab.g_01747	Praq.g_01303
OG0001136	Syab.g_00966	Praq.g_01330
OG0001137	Syab.g_00990	Praq.g_01341
OG0001138	Syab.g_01023	Praq.g_01359
OG0001139	Syab.g_01025	Praq.g_01360
OG0001140	Syab.g_01026, Syab.g_00642	Praq.g_01361
OG0001141	Syab.g_01027	Praq.g_01362
OG0001142	Syab.g_01028	Praq.g_01363
OG0001143	Syab.g_01037	Praq.g_01370
OG0001144	Syab.g_01052	Praq.g_01375
OG0001145	Syab.g_00928	Praq.g_00125
OG0001146	Syab.g_00907	Praq.g_00137
OG0001147	Syab.g_00716	Praq.g_00161
OG0001148	Syab.g_02085	Praq.g_00179
OG0001149	Syab.g_02084	Praq.g_00180
OG0001150	Syab.g_02083	Praq.g_00181
OG0001151	Syab.g_02070	Praq.g_00192
OG0001152	Syab.g_02069	Praq.g_00193
OG0001153	Syab.g_00731	Praq.g_00326
OG0001154	Syab.g_00730	Praq.g_00327
OG0001155	Syab.g_02171	Praq.g_00339
OG0001156	Syab.g_02174	Praq.g_00342
OG0001157	Syab.g_02175	Praq.g_00343
OG0001158	Syab.g_02176	Praq.g_00344
OG0001159	Syab.g_02177	Praq.g_00345
OG0001160	Syab.g_02231	Praq.g_00369
OG0001161	Syab.g_02797	Praq.g_00382
OG0001162	Syab.g_00893	Praq.g_00005
OG0001165	Syab.g_02252	Praq.g_00498
