Orthogroup	Prbk	Syag
OG0000555	Prbk.g_01099	Syag.g_00075
OG0000556	Prbk.g_02686	Syag.g_00257
OG0000557	Prbk.g_01898	Syag.g_00267
OG0000558	Prbk.g_01895	Syag.g_00269
OG0000559	Prbk.g_01891	Syag.g_00273
OG0000560	Prbk.g_01888	Syag.g_00276
OG0000561	Prbk.g_01887	Syag.g_00277
OG0000562	Prbk.g_01886	Syag.g_00278
OG0000563	Prbk.g_01885	Syag.g_00279
OG0000564	Prbk.g_01884	Syag.g_00280
OG0000565	Prbk.g_01881	Syag.g_00284
OG0000566	Prbk.g_01877	Syag.g_00288
OG0000567	Prbk.g_01873	Syag.g_00292
OG0000568	Prbk.g_01871	Syag.g_00295
OG0000569	Prbk.g_01104	Syag.g_00296
OG0000570	Prbk.g_01105	Syag.g_00297
OG0000571	Prbk.g_01108	Syag.g_00301
OG0000572	Prbk.g_01124	Syag.g_00320, Syag.g_00251
OG0000573	Prbk.g_01131	Syag.g_00329
OG0000574	Prbk.g_01132	Syag.g_00330
OG0000575	Prbk.g_01141	Syag.g_00335
OG0000576	Prbk.g_01143	Syag.g_00337
OG0000577	Prbk.g_01144	Syag.g_00338
OG0000578	Prbk.g_01145	Syag.g_00339
OG0000579	Prbk.g_01146	Syag.g_00340
OG0000580	Prbk.g_01147	Syag.g_00341
OG0000581	Prbk.g_01151	Syag.g_00348
OG0000582	Prbk.g_01155	Syag.g_00353
OG0000583	Prbk.g_01156	Syag.g_00354
OG0000584	Prbk.g_01157	Syag.g_00355
OG0000585	Prbk.g_01159	Syag.g_00357
OG0000586	Prbk.g_01161	Syag.g_00358
OG0000587	Prbk.g_01163	Syag.g_00360
OG0000588	Prbk.g_02605	Syag.g_00371
OG0000589	Prbk.g_02608	Syag.g_00375
OG0000590	Prbk.g_02609	Syag.g_00376
OG0000591	Prbk.g_02616	Syag.g_00383
OG0000592	Prbk.g_02617	Syag.g_00384
OG0000593	Prbk.g_02627	Syag.g_00406
OG0000594	Prbk.g_02628	Syag.g_00407
OG0000595	Prbk.g_02629	Syag.g_00408
OG0000596	Prbk.g_02634	Syag.g_00413
OG0000597	Prbk.g_02637	Syag.g_00416
OG0000598	Prbk.g_02638	Syag.g_00417
OG0000599	Prbk.g_02648	Syag.g_00424
OG0000600	Prbk.g_02649	Syag.g_00425
OG0000601	Prbk.g_02650	Syag.g_00426
OG0000602	Prbk.g_02654	Syag.g_00431
OG0000603	Prbk.g_02655	Syag.g_00432
OG0000604	Prbk.g_02656	Syag.g_00434
OG0000605	Prbk.g_00740	Syag.g_00522
OG0000606	Prbk.g_00729	Syag.g_00550
OG0000607	Prbk.g_00726	Syag.g_00553
OG0000608	Prbk.g_00725	Syag.g_00554
OG0000609	Prbk.g_00723	Syag.g_00556
OG0000610	Prbk.g_00715	Syag.g_00580
OG0000611	Prbk.g_00712	Syag.g_00583
OG0000612	Prbk.g_00711	Syag.g_00584
OG0000613	Prbk.g_00478	Syag.g_02533
OG0000614	Prbk.g_01802	Syag.g_01004
OG0000615	Prbk.g_02429	Syag.g_00630
OG0000616	Prbk.g_02262	Syag.g_02255
OG0000617	Prbk.g_00613	Syag.g_00915
OG0000618	Prbk.g_00612	Syag.g_00914
OG0000619	Prbk.g_00611	Syag.g_00913
OG0000620	Prbk.g_00607	Syag.g_00906
OG0000621	Prbk.g_00606	Syag.g_00905
OG0000622	Prbk.g_00605	Syag.g_00904
OG0000623	Prbk.g_00604	Syag.g_00903
OG0000624	Prbk.g_00603	Syag.g_00901
OG0000625	Prbk.g_00602	Syag.g_00900
OG0000626	Prbk.g_00601	Syag.g_00899
OG0000627	Prbk.g_02376	Syag.g_00756
OG0000628	Prbk.g_02375	Syag.g_00757
OG0000629	Prbk.g_02372	Syag.g_00761
OG0000630	Prbk.g_02368	Syag.g_00765
OG0000631	Prbk.g_02362	Syag.g_00772
OG0000632	Prbk.g_02361	Syag.g_00773
OG0000633	Prbk.g_02360	Syag.g_00774
OG0000634	Prbk.g_02464	Syag.g_00663
OG0000635	Prbk.g_02465	Syag.g_00664
OG0000636	Prbk.g_02467	Syag.g_00666
OG0000637	Prbk.g_02469	Syag.g_00668
OG0000638	Prbk.g_02470	Syag.g_00669
OG0000639	Prbk.g_02471	Syag.g_00670
OG0000640	Prbk.g_02472	Syag.g_00671
OG0000641	Prbk.g_02476	Syag.g_00675
OG0000642	Prbk.g_02477	Syag.g_00676
OG0000643	Prbk.g_02478	Syag.g_00677
OG0000644	Prbk.g_02479	Syag.g_00678
OG0000645	Prbk.g_02480	Syag.g_00680
OG0000646	Prbk.g_02483	Syag.g_00683
OG0000647	Prbk.g_02486	Syag.g_00685
OG0000648	Prbk.g_02488	Syag.g_00694
OG0000649	Prbk.g_02489	Syag.g_00695
OG0000650	Prbk.g_02490	Syag.g_00696
OG0000651	Prbk.g_02491	Syag.g_00697
OG0000652	Prbk.g_02492	Syag.g_00698
OG0000653	Prbk.g_02494	Syag.g_00700
OG0000654	Prbk.g_02495	Syag.g_00701
OG0000655	Prbk.g_02496	Syag.g_00702
OG0000656	Prbk.g_02499	Syag.g_00705
OG0000657	Prbk.g_02532	Syag.g_00719
OG0000658	Prbk.g_02534	Syag.g_00721
OG0000659	Prbk.g_02535	Syag.g_00722
OG0000660	Prbk.g_02539	Syag.g_00726
OG0000661	Prbk.g_02541	Syag.g_00728
OG0000662	Prbk.g_02543	Syag.g_00730
OG0000663	Prbk.g_02546	Syag.g_00733
OG0000664	Prbk.g_02547	Syag.g_00734
OG0000665	Prbk.g_02560	Syag.g_00456
OG0000666	Prbk.g_02563	Syag.g_00445
OG0000667	Prbk.g_02570	Syag.g_00574
OG0000668	Prbk.g_00582	Syag.g_00868
OG0000669	Prbk.g_02580	Syag.g_00600
OG0000670	Prbk.g_01662	Syag.g_00399
OG0000671	Prbk.g_02391	Syag.g_00604
OG0000672	Prbk.g_02394	Syag.g_00607
OG0000673	Prbk.g_02397	Syag.g_00610
OG0000674	Prbk.g_02399	Syag.g_00612
OG0000675	Prbk.g_02400	Syag.g_00613
OG0000676	Prbk.g_02408	Syag.g_00615
OG0000677	Prbk.g_02410	Syag.g_00616
OG0000678	Prbk.g_02415	Syag.g_00622
OG0000679	Prbk.g_02435	Syag.g_00633
OG0000680	Prbk.g_02436	Syag.g_00634
OG0000681	Prbk.g_02438	Syag.g_00637
OG0000682	Prbk.g_02439	Syag.g_00638
OG0000683	Prbk.g_02440	Syag.g_00639
OG0000684	Prbk.g_02453	Syag.g_00641
OG0000685	Prbk.g_02451	Syag.g_00643
OG0000686	Prbk.g_02450	Syag.g_00644
OG0000687	Prbk.g_02449	Syag.g_00645
OG0000688	Prbk.g_02455	Syag.g_00651
OG0000689	Prbk.g_02456	Syag.g_00653
OG0000690	Prbk.g_02457	Syag.g_00654
OG0000691	Prbk.g_02458	Syag.g_00655
OG0000692	Prbk.g_02459	Syag.g_00656
OG0000693	Prbk.g_02460	Syag.g_00658
OG0000694	Prbk.g_02461	Syag.g_00659
OG0000695	Prbk.g_02358	Syag.g_00776
OG0000696	Prbk.g_02357	Syag.g_00777
OG0000697	Prbk.g_02355	Syag.g_00778
OG0000698	Prbk.g_02352	Syag.g_00781
OG0000699	Prbk.g_02350	Syag.g_00782
OG0000700	Prbk.g_02349	Syag.g_00783
OG0000701	Prbk.g_02348	Syag.g_00784
OG0000702	Prbk.g_02340	Syag.g_00792
OG0000703	Prbk.g_02339	Syag.g_00793
OG0000704	Prbk.g_02337	Syag.g_00795
OG0000705	Prbk.g_02331	Syag.g_00802
OG0000706	Prbk.g_02330	Syag.g_00803
OG0000707	Prbk.g_02329	Syag.g_00804
OG0000708	Prbk.g_02327	Syag.g_00807
OG0000709	Prbk.g_02320	Syag.g_00816
OG0000710	Prbk.g_02316	Syag.g_00820
OG0000711	Prbk.g_02293	Syag.g_00848
OG0000712	Prbk.g_02292	Syag.g_00850
OG0000713	Prbk.g_00562	Syag.g_00851
OG0000714	Prbk.g_00566	Syag.g_00853
OG0000715	Prbk.g_00568	Syag.g_00855
OG0000716	Prbk.g_00572	Syag.g_00859
OG0000717	Prbk.g_00573	Syag.g_00860
OG0000718	Prbk.g_00578	Syag.g_00864
OG0000719	Prbk.g_00580	Syag.g_00866
OG0000720	Prbk.g_00593	Syag.g_00880
OG0000721	Prbk.g_00594	Syag.g_00882
OG0000722	Prbk.g_00595	Syag.g_00883
OG0000723	Prbk.g_00599	Syag.g_00897
OG0000724	Prbk.g_00061	Syag.g_00967
OG0000725	Prbk.g_00054	Syag.g_00978
OG0000726	Prbk.g_00053	Syag.g_00979
OG0000727	Prbk.g_00052	Syag.g_00980
OG0000728	Prbk.g_00051	Syag.g_00982
OG0000729	Prbk.g_01531	Syag.g_02376
OG0000730	Prbk.g_00869	Syag.g_02840
OG0000731	Prbk.g_00879	Syag.g_02853
OG0000732	Prbk.g_01601	Syag.g_02331
OG0000733	Prbk.g_02202	Syag.g_00145
OG0000734	Prbk.g_00004	Syag.g_01892
OG0000735	Prbk.g_01037	Syag.g_01159
OG0000736	Prbk.g_01036	Syag.g_01158
OG0000737	Prbk.g_01035	Syag.g_01157
OG0000738	Prbk.g_01028	Syag.g_01152
OG0000739	Prbk.g_01026	Syag.g_01149
OG0000740	Prbk.g_01025	Syag.g_01148
OG0000741	Prbk.g_01022	Syag.g_01145
OG0000742	Prbk.g_01020	Syag.g_01142
OG0000743	Prbk.g_01018	Syag.g_01140
OG0000744	Prbk.g_01017	Syag.g_01139
OG0000745	Prbk.g_00141	Syag.g_01137
OG0000746	Prbk.g_00143	Syag.g_01135
OG0000747	Prbk.g_00144	Syag.g_01134
OG0000748	Prbk.g_00156	Syag.g_01122
OG0000749	Prbk.g_00157	Syag.g_01121
OG0000750	Prbk.g_00158	Syag.g_01120
OG0000751	Prbk.g_00105	Syag.g_01114
OG0000752	Prbk.g_00103	Syag.g_01112
OG0000753	Prbk.g_00100	Syag.g_01109
OG0000754	Prbk.g_01501	Syag.g_01103
OG0000755	Prbk.g_00139	Syag.g_01092
OG0000756	Prbk.g_00138	Syag.g_01091
OG0000757	Prbk.g_00131	Syag.g_01084
OG0000758	Prbk.g_00130	Syag.g_01083
OG0000759	Prbk.g_00129	Syag.g_01082
OG0000760	Prbk.g_00128	Syag.g_01081
OG0000761	Prbk.g_00127	Syag.g_01080
OG0000762	Prbk.g_01503	Syag.g_01078
OG0000763	Prbk.g_01505	Syag.g_01076
OG0000764	Prbk.g_01506	Syag.g_01075
OG0000765	Prbk.g_00178	Syag.g_01056
OG0000766	Prbk.g_00177	Syag.g_01055
OG0000767	Prbk.g_00175	Syag.g_01053
OG0000768	Prbk.g_00174	Syag.g_01052
OG0000769	Prbk.g_00098	Syag.g_01047
OG0000770	Prbk.g_00122	Syag.g_01043
OG0000771	Prbk.g_00066	Syag.g_00959
OG0000772	Prbk.g_02011	Syag.g_02043
OG0000773	Prbk.g_00162	Syag.g_01168
OG0000774	Prbk.g_01192	Syag.g_01182
OG0000775	Prbk.g_01190	Syag.g_01185
OG0000776	Prbk.g_01189	Syag.g_01186
OG0000777	Prbk.g_01188	Syag.g_01187
OG0000778	Prbk.g_01187	Syag.g_01188
OG0000779	Prbk.g_01182	Syag.g_01194
OG0000780	Prbk.g_01179	Syag.g_01217
OG0000781	Prbk.g_01175	Syag.g_01221
OG0000782	Prbk.g_01174	Syag.g_01222
OG0000783	Prbk.g_01173	Syag.g_01223
OG0000784	Prbk.g_01172	Syag.g_01224
OG0000785	Prbk.g_01170	Syag.g_01226
OG0000786	Prbk.g_01167	Syag.g_01235
OG0000787	Prbk.g_01166	Syag.g_01236
OG0000788	Prbk.g_00334	Syag.g_00427
OG0000789	Prbk.g_01691	Syag.g_00453
OG0000790	Prbk.g_02048	Syag.g_01542
OG0000791	Prbk.g_02046	Syag.g_01544
OG0000792	Prbk.g_02045	Syag.g_01545
OG0000793	Prbk.g_02041	Syag.g_01550
OG0000794	Prbk.g_02040	Syag.g_01551
OG0000795	Prbk.g_02039	Syag.g_01552
OG0000796	Prbk.g_02035	Syag.g_01556
OG0000797	Prbk.g_02034	Syag.g_01557
OG0000798	Prbk.g_00414	Syag.g_02601
OG0000799	Prbk.g_01929	Syag.g_01278
OG0000800	Prbk.g_01930	Syag.g_01280
OG0000801	Prbk.g_01931	Syag.g_01285
OG0000802	Prbk.g_01938	Syag.g_01293
OG0000803	Prbk.g_00244	Syag.g_01321
OG0000804	Prbk.g_00246	Syag.g_01438
OG0000805	Prbk.g_00248	Syag.g_01433
OG0000806	Prbk.g_00250	Syag.g_01429
OG0000807	Prbk.g_00252	Syag.g_01428
OG0000808	Prbk.g_00253	Syag.g_01427
OG0000809	Prbk.g_00257	Syag.g_01423
OG0000810	Prbk.g_00258	Syag.g_01422
OG0000811	Prbk.g_00270	Syag.g_01413
OG0000812	Prbk.g_00272	Syag.g_01411
OG0000813	Prbk.g_00273	Syag.g_01410
OG0000814	Prbk.g_00275	Syag.g_01408
OG0000815	Prbk.g_00276	Syag.g_01407
OG0000816	Prbk.g_00278	Syag.g_01405
OG0000817	Prbk.g_00279	Syag.g_01404
OG0000818	Prbk.g_01237	Syag.g_01400
OG0000819	Prbk.g_01236	Syag.g_01399
OG0000820	Prbk.g_01235	Syag.g_01398
OG0000821	Prbk.g_01228	Syag.g_01388
OG0000822	Prbk.g_01226	Syag.g_01386
OG0000823	Prbk.g_01225	Syag.g_01385
OG0000824	Prbk.g_01221	Syag.g_01379
OG0000825	Prbk.g_01220	Syag.g_01378
OG0000826	Prbk.g_01219	Syag.g_01377
OG0000827	Prbk.g_01218	Syag.g_01376
OG0000828	Prbk.g_01215	Syag.g_01373
OG0000829	Prbk.g_01214	Syag.g_01372
OG0000830	Prbk.g_01213	Syag.g_01371
OG0000831	Prbk.g_01211	Syag.g_01367
OG0000832	Prbk.g_02006	Syag.g_01614
OG0000833	Prbk.g_01998	Syag.g_01628
OG0000834	Prbk.g_01997	Syag.g_01632
OG0000835	Prbk.g_01996	Syag.g_01633
OG0000836	Prbk.g_01994	Syag.g_01637
OG0000837	Prbk.g_01993	Syag.g_01638
OG0000838	Prbk.g_01990	Syag.g_01642
OG0000839	Prbk.g_01989	Syag.g_01643
OG0000840	Prbk.g_01988	Syag.g_01644
OG0000841	Prbk.g_01987	Syag.g_01645
OG0000842	Prbk.g_01986	Syag.g_01646
OG0000843	Prbk.g_01985	Syag.g_01647
OG0000844	Prbk.g_01983	Syag.g_01649
OG0000845	Prbk.g_01982	Syag.g_01650
OG0000846	Prbk.g_01981	Syag.g_01651
OG0000847	Prbk.g_01980	Syag.g_01652
OG0000848	Prbk.g_01979	Syag.g_01654
OG0000849	Prbk.g_01978	Syag.g_01655
OG0000850	Prbk.g_01977	Syag.g_01657
OG0000851	Prbk.g_00937	Syag.g_01663
OG0000852	Prbk.g_00936	Syag.g_01664
OG0000853	Prbk.g_00932	Syag.g_01668
OG0000854	Prbk.g_00930	Syag.g_01670
OG0000855	Prbk.g_00929	Syag.g_01671
OG0000856	Prbk.g_02619	Syag.g_00386
OG0000857	Prbk.g_02485	Syag.g_00684
OG0000858	Prbk.g_00918	Syag.g_01677
OG0000859	Prbk.g_00917	Syag.g_01678
OG0000860	Prbk.g_00905	Syag.g_01689
OG0000861	Prbk.g_00904	Syag.g_01690
OG0000862	Prbk.g_00902	Syag.g_01693
OG0000863	Prbk.g_01451	Syag.g_01695
OG0000864	Prbk.g_01450	Syag.g_01696
OG0000865	Prbk.g_01449	Syag.g_01697
OG0000866	Prbk.g_01448	Syag.g_01698
OG0000867	Prbk.g_01447	Syag.g_01699
OG0000868	Prbk.g_01445	Syag.g_01707
OG0000869	Prbk.g_01442	Syag.g_01711
OG0000870	Prbk.g_01437	Syag.g_01716
OG0000871	Prbk.g_01436	Syag.g_01717
OG0000872	Prbk.g_01434	Syag.g_01723
OG0000873	Prbk.g_01431	Syag.g_01726
OG0000874	Prbk.g_01427	Syag.g_01729
OG0000875	Prbk.g_01426	Syag.g_01731
OG0000876	Prbk.g_01425	Syag.g_01732
OG0000877	Prbk.g_01422	Syag.g_01734
OG0000878	Prbk.g_01421	Syag.g_01735
OG0000879	Prbk.g_01420	Syag.g_02356
OG0000880	Prbk.g_01419	Syag.g_01736
OG0000881	Prbk.g_01414	Syag.g_01741
OG0000882	Prbk.g_01409	Syag.g_01746
OG0000883	Prbk.g_01407	Syag.g_01749
OG0000884	Prbk.g_01405	Syag.g_01751
OG0000885	Prbk.g_01404	Syag.g_01752
OG0000886	Prbk.g_01403	Syag.g_01753
OG0000887	Prbk.g_01402	Syag.g_01754
OG0000888	Prbk.g_01400	Syag.g_01756
OG0000889	Prbk.g_01398	Syag.g_01758
OG0000890	Prbk.g_01384	Syag.g_01761
OG0000891	Prbk.g_01383	Syag.g_01762
OG0000892	Prbk.g_01381	Syag.g_01765
OG0000893	Prbk.g_01901	Syag.g_02688
OG0000894	Prbk.g_01905	Syag.g_02691
OG0000895	Prbk.g_01910	Syag.g_02695
OG0000896	Prbk.g_01911	Syag.g_02696
OG0000897	Prbk.g_01913	Syag.g_02699
OG0000898	Prbk.g_01914	Syag.g_02700
OG0000899	Prbk.g_01915	Syag.g_02701
OG0000900	Prbk.g_01916	Syag.g_02702
OG0000901	Prbk.g_01920	Syag.g_02707
OG0000902	Prbk.g_01922	Syag.g_02709
OG0000903	Prbk.g_00990	Syag.g_02724
OG0000904	Prbk.g_00995	Syag.g_02718
OG0000905	Prbk.g_00997	Syag.g_02714
OG0000906	Prbk.g_01926	Syag.g_02711
OG0000907	Prbk.g_00988	Syag.g_02727
OG0000908	Prbk.g_00985	Syag.g_02730
OG0000909	Prbk.g_00984	Syag.g_02731
OG0000910	Prbk.g_00983	Syag.g_02732
OG0000911	Prbk.g_00981	Syag.g_02734
OG0000912	Prbk.g_00980	Syag.g_02735
OG0000913	Prbk.g_00979	Syag.g_02736
OG0000914	Prbk.g_00978	Syag.g_02737
OG0000915	Prbk.g_00977	Syag.g_02739
OG0000916	Prbk.g_00976	Syag.g_02740
OG0000917	Prbk.g_00975	Syag.g_02741
OG0000918	Prbk.g_00974	Syag.g_02742
OG0000919	Prbk.g_00973	Syag.g_02743
OG0000920	Prbk.g_00972	Syag.g_02744
OG0000921	Prbk.g_00971	Syag.g_02745
OG0000922	Prbk.g_00970	Syag.g_02746
OG0000923	Prbk.g_00966	Syag.g_02750
OG0000924	Prbk.g_00965	Syag.g_02751
OG0000925	Prbk.g_00964	Syag.g_02752
OG0000926	Prbk.g_00963	Syag.g_02753
OG0000927	Prbk.g_00961	Syag.g_02755
OG0000928	Prbk.g_00960	Syag.g_02756
OG0000929	Prbk.g_00959	Syag.g_02757
OG0000930	Prbk.g_00958	Syag.g_02758
OG0000931	Prbk.g_00957	Syag.g_02759
OG0000932	Prbk.g_00956	Syag.g_02760
OG0000933	Prbk.g_00951	Syag.g_02766
OG0000934	Prbk.g_00949	Syag.g_02768
OG0000935	Prbk.g_00948	Syag.g_02769
OG0000936	Prbk.g_00947	Syag.g_02770
OG0000937	Prbk.g_00946	Syag.g_02771
OG0000938	Prbk.g_00797	Syag.g_02774
OG0000939	Prbk.g_00798	Syag.g_02775
OG0000940	Prbk.g_00807	Syag.g_02783
OG0000941	Prbk.g_00809	Syag.g_02785
OG0000942	Prbk.g_00811	Syag.g_02787
OG0000943	Prbk.g_00812	Syag.g_02788
OG0000944	Prbk.g_00814	Syag.g_02790
OG0000945	Prbk.g_00816	Syag.g_02792
OG0000946	Prbk.g_00844	Syag.g_02797
OG0000947	Prbk.g_00847	Syag.g_02801
OG0000948	Prbk.g_00848	Syag.g_02802
OG0000949	Prbk.g_00851	Syag.g_02449
OG0000950	Prbk.g_00513	Syag.g_02436
OG0000951	Prbk.g_00518	Syag.g_02431
OG0000952	Prbk.g_00525	Syag.g_02423
OG0000953	Prbk.g_00529	Syag.g_02415
OG0000954	Prbk.g_00216	Syag.g_02409
OG0000955	Prbk.g_00217	Syag.g_02408
OG0000956	Prbk.g_00219	Syag.g_02406
OG0000957	Prbk.g_00235	Syag.g_02395
OG0000958	Prbk.g_00236	Syag.g_02394
OG0000959	Prbk.g_01482	Syag.g_02389
OG0000960	Prbk.g_01483	Syag.g_02388
OG0000961	Prbk.g_01494	Syag.g_02379
OG0000962	Prbk.g_01530	Syag.g_02377
OG0000963	Prbk.g_01535	Syag.g_02372
OG0000964	Prbk.g_01536	Syag.g_02371
OG0000965	Prbk.g_01537	Syag.g_02370
OG0000966	Prbk.g_01571	Syag.g_02362
OG0000967	Prbk.g_01577	Syag.g_02358
OG0000968	Prbk.g_01580	Syag.g_02355
OG0000969	Prbk.g_01582	Syag.g_02354
OG0000970	Prbk.g_01583	Syag.g_02353
OG0000971	Prbk.g_01585	Syag.g_02348
OG0000972	Prbk.g_01586	Syag.g_02347
OG0000973	Prbk.g_01587	Syag.g_02346
OG0000974	Prbk.g_01588	Syag.g_02345
OG0000975	Prbk.g_01589	Syag.g_02344
OG0000976	Prbk.g_01590	Syag.g_02343
OG0000977	Prbk.g_01592	Syag.g_02340
OG0000978	Prbk.g_01593	Syag.g_02338
OG0000979	Prbk.g_01596	Syag.g_02335
OG0000980	Prbk.g_01600	Syag.g_02332
OG0000981	Prbk.g_01603	Syag.g_02329
OG0000982	Prbk.g_02161	Syag.g_02127
OG0000983	Prbk.g_02162	Syag.g_02128
OG0000984	Prbk.g_02163	Syag.g_02129
OG0000985	Prbk.g_02167	Syag.g_02133
OG0000986	Prbk.g_02169	Syag.g_02138
OG0000987	Prbk.g_02171	Syag.g_02140
OG0000988	Prbk.g_02175	Syag.g_02145
OG0000989	Prbk.g_02185	Syag.g_02156
OG0000990	Prbk.g_02207	Syag.g_02169
OG0000991	Prbk.g_02210	Syag.g_02174
OG0000992	Prbk.g_02213	Syag.g_02177
OG0000993	Prbk.g_02214	Syag.g_02178
OG0000994	Prbk.g_02217	Syag.g_02181
OG0000995	Prbk.g_02226	Syag.g_02187
OG0000996	Prbk.g_02239	Syag.g_02229
OG0000997	Prbk.g_02248	Syag.g_02239
OG0000998	Prbk.g_02250	Syag.g_02241
OG0000999	Prbk.g_02251	Syag.g_02242
OG0001000	Prbk.g_02254	Syag.g_02246
OG0001001	Prbk.g_02258	Syag.g_02251
OG0001002	Prbk.g_02265	Syag.g_02258
OG0001003	Prbk.g_02267	Syag.g_02260
OG0001004	Prbk.g_02268	Syag.g_02261
OG0001005	Prbk.g_02270	Syag.g_02263
OG0001006	Prbk.g_02276	Syag.g_02270
OG0001007	Prbk.g_02278	Syag.g_02272
OG0001008	Prbk.g_00327	Syag.g_00034
OG0001009	Prbk.g_01622	Syag.g_02304
OG0001010	Prbk.g_01621	Syag.g_02305
OG0001011	Prbk.g_01619	Syag.g_02307
OG0001012	Prbk.g_02158	Syag.g_02123
OG0001013	Prbk.g_02133	Syag.g_02098
OG0001014	Prbk.g_02124	Syag.g_02084
OG0001015	Prbk.g_02123	Syag.g_02083
OG0001016	Prbk.g_01315	Syag.g_01824
OG0001017	Prbk.g_01309	Syag.g_01830
OG0001018	Prbk.g_01307	Syag.g_01832
OG0001019	Prbk.g_01294	Syag.g_01854
OG0001020	Prbk.g_00035	Syag.g_01861
OG0001021	Prbk.g_00031	Syag.g_01865
OG0001022	Prbk.g_00026	Syag.g_01870
OG0001023	Prbk.g_00025	Syag.g_01871
OG0001024	Prbk.g_00021	Syag.g_01875
OG0001025	Prbk.g_00014	Syag.g_01882
OG0001026	Prbk.g_00001	Syag.g_01894
OG0001027	Prbk.g_00190	Syag.g_01902
OG0001028	Prbk.g_00192	Syag.g_01904
OG0001029	Prbk.g_00194	Syag.g_01906
OG0001030	Prbk.g_00547	Syag.g_01927
OG0001031	Prbk.g_01275	Syag.g_02000
OG0001032	Prbk.g_01272	Syag.g_02005
OG0001033	Prbk.g_00633	Syag.g_02048
OG0001034	Prbk.g_01521	Syag.g_01784
OG0001035	Prbk.g_00372	Syag.g_02635
OG0001036	Prbk.g_00376	Syag.g_02630
OG0001037	Prbk.g_00378	Syag.g_02628
OG0001038	Prbk.g_00415	Syag.g_02600
OG0001039	Prbk.g_00418	Syag.g_02597
OG0001040	Prbk.g_00421	Syag.g_02594
OG0001041	Prbk.g_00426	Syag.g_02589
OG0001042	Prbk.g_00451	Syag.g_02564
OG0001043	Prbk.g_00453	Syag.g_02560
OG0001044	Prbk.g_00870	Syag.g_02842
OG0001045	Prbk.g_00882	Syag.g_02856
OG0001046	Prbk.g_00924	Syag.g_00836
OG0001047	Prbk.g_00325	Syag.g_00036
OG0001048	Prbk.g_00324	Syag.g_00037
OG0001049	Prbk.g_00321	Syag.g_00040
OG0001050	Prbk.g_00320	Syag.g_00041
OG0001051	Prbk.g_00319	Syag.g_00042
OG0001052	Prbk.g_02109	Syag.g_01352
OG0001053	Prbk.g_02064	Syag.g_01525
OG0001054	Prbk.g_01861	Syag.g_01506
OG0001055	Prbk.g_01056	Syag.g_01485
OG0001056	Prbk.g_01085	Syag.g_01449
OG0001057	Prbk.g_01097	Syag.g_01241
OG0001058	Prbk.g_01893	Syag.g_00271
OG0001059	Prbk.g_01889	Syag.g_00275
OG0001060	Prbk.g_01882	Syag.g_00282
OG0001061	Prbk.g_01109	Syag.g_00302
OG0001062	Prbk.g_01111	Syag.g_00304
OG0001063	Prbk.g_01115	Syag.g_00310
OG0001064	Prbk.g_01116	Syag.g_00311
OG0001065	Prbk.g_01117	Syag.g_00312
OG0001066	Prbk.g_01118	Syag.g_00313
OG0001067	Prbk.g_01119	Syag.g_00314
OG0001068	Prbk.g_01120	Syag.g_00315
OG0001069	Prbk.g_01121	Syag.g_00317
OG0001070	Prbk.g_01125	Syag.g_00321
OG0001071	Prbk.g_01126	Syag.g_00322
OG0001072	Prbk.g_01129	Syag.g_00327
OG0001073	Prbk.g_01148	Syag.g_00342
OG0001074	Prbk.g_02602	Syag.g_00467
OG0001075	Prbk.g_02603	Syag.g_00362
OG0001076	Prbk.g_02611	Syag.g_00378
OG0001077	Prbk.g_02621	Syag.g_00388
OG0001078	Prbk.g_02632	Syag.g_00411
OG0001079	Prbk.g_02651	Syag.g_00428
OG0001080	Prbk.g_00738	Syag.g_00495
OG0001081	Prbk.g_00728	Syag.g_00551
OG0001082	Prbk.g_00727	Syag.g_00552
OG0001083	Prbk.g_00719	Syag.g_00565
OG0001084	Prbk.g_00718	Syag.g_00569
OG0001085	Prbk.g_00708	Syag.g_00592
OG0001086	Prbk.g_00706	Syag.g_00594
OG0001087	Prbk.g_01821	Syag.g_01018
OG0001088	Prbk.g_01817	Syag.g_01016
OG0001089	Prbk.g_01764	Syag.g_00986
OG0001090	Prbk.g_00617	Syag.g_00922
OG0001091	Prbk.g_00615	Syag.g_00919
OG0001092	Prbk.g_00614	Syag.g_00917
OG0001093	Prbk.g_00610	Syag.g_00910
OG0001094	Prbk.g_02462	Syag.g_00661
OG0001095	Prbk.g_02481	Syag.g_00681
OG0001096	Prbk.g_02497	Syag.g_00703
OG0001097	Prbk.g_02542	Syag.g_00729
OG0001098	Prbk.g_02379	Syag.g_00744
OG0001099	Prbk.g_00193	Syag.g_01905
OG0001101	Prbk.g_02390	Syag.g_00603
OG0001102	Prbk.g_02393	Syag.g_00606
OG0001103	Prbk.g_02395	Syag.g_00608
OG0001104	Prbk.g_02452	Syag.g_00642
OG0001105	Prbk.g_02447	Syag.g_00646
OG0001106	Prbk.g_02336	Syag.g_00796
OG0001107	Prbk.g_02326	Syag.g_00808
OG0001108	Prbk.g_02319	Syag.g_00817
OG0001109	Prbk.g_02317	Syag.g_00819
OG0001110	Prbk.g_02315	Syag.g_00821
OG0001111	Prbk.g_02313	Syag.g_00823
OG0001112	Prbk.g_02311	Syag.g_00825
OG0001113	Prbk.g_02310	Syag.g_00826
OG0001114	Prbk.g_02309	Syag.g_00827
