Orthogroup	Prbd	Prau
OG0000549	Prbd.g_00618	Prau.g_00666
OG0000550	Prbd.g_00617	Prau.g_00667
OG0000551	Prbd.g_00616	Prau.g_00668
OG0000552	Prbd.g_00615	Prau.g_00669
OG0000553	Prbd.g_00614	Prau.g_00670
OG0000554	Prbd.g_00613	Prau.g_00671
OG0000555	Prbd.g_00612	Prau.g_00672
OG0000556	Prbd.g_00611	Prau.g_00673
OG0000557	Prbd.g_00610	Prau.g_00674
OG0000558	Prbd.g_00609	Prau.g_00675
OG0000559	Prbd.g_00608	Prau.g_00676
OG0000560	Prbd.g_00606	Prau.g_00678
OG0000561	Prbd.g_00605	Prau.g_00679
OG0000562	Prbd.g_00604	Prau.g_00680
OG0000563	Prbd.g_00603	Prau.g_00681
OG0000564	Prbd.g_00602	Prau.g_00682
OG0000565	Prbd.g_00601	Prau.g_00683
OG0000566	Prbd.g_00600	Prau.g_00684
OG0000567	Prbd.g_00599	Prau.g_00685
OG0000568	Prbd.g_00598	Prau.g_00686
OG0000569	Prbd.g_00597	Prau.g_00687
OG0000570	Prbd.g_00596	Prau.g_00688
OG0000571	Prbd.g_00595	Prau.g_00689
OG0000572	Prbd.g_00594	Prau.g_00690
OG0000573	Prbd.g_00591	Prau.g_00693
OG0000574	Prbd.g_00590	Prau.g_00694
OG0000575	Prbd.g_00589	Prau.g_00695
OG0000576	Prbd.g_00588	Prau.g_00696
OG0000577	Prbd.g_00587	Prau.g_00697
OG0000578	Prbd.g_00586	Prau.g_00698
OG0000579	Prbd.g_00585	Prau.g_00699
OG0000580	Prbd.g_00584	Prau.g_00700
OG0000581	Prbd.g_00583	Prau.g_00701
OG0000582	Prbd.g_00582	Prau.g_00702
OG0000583	Prbd.g_00581	Prau.g_00703
OG0000584	Prbd.g_00580	Prau.g_00704
OG0000585	Prbd.g_00579	Prau.g_00705
OG0000586	Prbd.g_00577	Prau.g_00707
OG0000587	Prbd.g_00576	Prau.g_00708
OG0000588	Prbd.g_00574	Prau.g_00710
OG0000589	Prbd.g_00573	Prau.g_00711
OG0000590	Prbd.g_00571	Prau.g_00713
OG0000591	Prbd.g_00565	Prau.g_00719
OG0000592	Prbd.g_00564	Prau.g_00720
OG0000593	Prbd.g_00563	Prau.g_00721
OG0000594	Prbd.g_00561	Prau.g_00723
OG0000595	Prbd.g_00560	Prau.g_00724
OG0000596	Prbd.g_00559	Prau.g_00725
OG0000597	Prbd.g_00557	Prau.g_00727
OG0000598	Prbd.g_00556	Prau.g_00728
OG0000599	Prbd.g_00555	Prau.g_00729
OG0000600	Prbd.g_00554	Prau.g_00730
OG0000601	Prbd.g_00552	Prau.g_00732
OG0000602	Prbd.g_00551	Prau.g_00733
OG0000603	Prbd.g_00550	Prau.g_00734
OG0000604	Prbd.g_00549	Prau.g_00735
OG0000605	Prbd.g_00548	Prau.g_00736
OG0000606	Prbd.g_00547	Prau.g_00737
OG0000607	Prbd.g_00545	Prau.g_00739
OG0000608	Prbd.g_00544	Prau.g_00740
OG0000609	Prbd.g_00540	Prau.g_00744
OG0000610	Prbd.g_00539	Prau.g_00745
OG0000611	Prbd.g_00008	Prau.g_00756
OG0000612	Prbd.g_00009	Prau.g_00757
OG0000613	Prbd.g_00010	Prau.g_00758
OG0000614	Prbd.g_00011	Prau.g_00759
OG0000615	Prbd.g_00013	Prau.g_00761
OG0000616	Prbd.g_00014	Prau.g_00762
OG0000617	Prbd.g_00015	Prau.g_00763
OG0000618	Prbd.g_00016	Prau.g_00764
OG0000619	Prbd.g_00017	Prau.g_00765
OG0000620	Prbd.g_00018	Prau.g_00766
OG0000621	Prbd.g_00019	Prau.g_00767
OG0000622	Prbd.g_00020	Prau.g_00768
OG0000623	Prbd.g_00021	Prau.g_00769
OG0000624	Prbd.g_00022	Prau.g_00770
OG0000625	Prbd.g_00023	Prau.g_00771
OG0000626	Prbd.g_00024	Prau.g_00772
OG0000627	Prbd.g_00025	Prau.g_00773
OG0000628	Prbd.g_00026	Prau.g_00774
OG0000629	Prbd.g_00027	Prau.g_00775
OG0000630	Prbd.g_00028	Prau.g_00776
OG0000631	Prbd.g_00030	Prau.g_00778
OG0000632	Prbd.g_00045	Prau.g_00796
OG0000633	Prbd.g_00049	Prau.g_00800
OG0000634	Prbd.g_00062	Prau.g_00816
OG0000635	Prbd.g_00066	Prau.g_00818
OG0000636	Prbd.g_00067	Prau.g_00819
OG0000637	Prbd.g_00068	Prau.g_00820
OG0000638	Prbd.g_00080	Prau.g_00832
OG0000639	Prbd.g_00089	Prau.g_00841
OG0000640	Prbd.g_00091	Prau.g_00843
OG0000641	Prbd.g_00093	Prau.g_00845
OG0000642	Prbd.g_00094	Prau.g_00846
OG0000643	Prbd.g_00095	Prau.g_00847
OG0000644	Prbd.g_00096	Prau.g_00848
OG0000645	Prbd.g_00097	Prau.g_00849
OG0000646	Prbd.g_00098	Prau.g_00850
OG0000647	Prbd.g_00099	Prau.g_00851
OG0000648	Prbd.g_00101	Prau.g_00853
OG0000649	Prbd.g_00102	Prau.g_00854
OG0000650	Prbd.g_00103	Prau.g_00855
OG0000651	Prbd.g_00104	Prau.g_00856
OG0000652	Prbd.g_00105	Prau.g_00857
OG0000653	Prbd.g_00106	Prau.g_00858
OG0000654	Prbd.g_00108	Prau.g_00860
OG0000655	Prbd.g_00110	Prau.g_00862
OG0000656	Prbd.g_00111	Prau.g_00863
OG0000657	Prbd.g_00112	Prau.g_00864
OG0000658	Prbd.g_00113	Prau.g_00865
OG0000659	Prbd.g_00114	Prau.g_00866
OG0000660	Prbd.g_00115	Prau.g_00867
OG0000661	Prbd.g_00116	Prau.g_00868
OG0000662	Prbd.g_00117	Prau.g_00869
OG0000663	Prbd.g_00118	Prau.g_00870
OG0000664	Prbd.g_00119	Prau.g_00871
OG0000665	Prbd.g_00120	Prau.g_00872
OG0000666	Prbd.g_00121	Prau.g_00873
OG0000667	Prbd.g_00122	Prau.g_00874
OG0000668	Prbd.g_00123	Prau.g_00875
OG0000669	Prbd.g_00125	Prau.g_00877
OG0000670	Prbd.g_00126	Prau.g_00878
OG0000671	Prbd.g_00127	Prau.g_00879
OG0000672	Prbd.g_00128	Prau.g_00880
OG0000673	Prbd.g_00129	Prau.g_00881
OG0000674	Prbd.g_00130	Prau.g_00882
OG0000675	Prbd.g_00132	Prau.g_00884
OG0000676	Prbd.g_00133	Prau.g_00885
OG0000677	Prbd.g_00136	Prau.g_00887
OG0000678	Prbd.g_00138	Prau.g_00889
OG0000679	Prbd.g_00139	Prau.g_00890
OG0000680	Prbd.g_00140	Prau.g_00891
OG0000681	Prbd.g_00141	Prau.g_00892
OG0000682	Prbd.g_00142	Prau.g_00893
OG0000683	Prbd.g_00144	Prau.g_00895
OG0000684	Prbd.g_00145	Prau.g_00896
OG0000685	Prbd.g_00146	Prau.g_00897
OG0000686	Prbd.g_00147	Prau.g_00898
OG0000687	Prbd.g_00148	Prau.g_00899
OG0000688	Prbd.g_00149	Prau.g_00900
OG0000689	Prbd.g_00150	Prau.g_00902
OG0000690	Prbd.g_00151	Prau.g_00903
OG0000691	Prbd.g_00152	Prau.g_00904
OG0000692	Prbd.g_00154	Prau.g_00906
OG0000693	Prbd.g_00155	Prau.g_00907
OG0000694	Prbd.g_00156	Prau.g_00908
OG0000695	Prbd.g_00157	Prau.g_00909
OG0000696	Prbd.g_00158	Prau.g_00910
OG0000697	Prbd.g_00160	Prau.g_00912
OG0000698	Prbd.g_00162	Prau.g_00914
OG0000699	Prbd.g_00163	Prau.g_00915
OG0000700	Prbd.g_00190	Prau.g_00942
OG0000701	Prbd.g_00194	Prau.g_00946
OG0000702	Prbd.g_00197	Prau.g_00949
OG0000703	Prbd.g_00198	Prau.g_00950
OG0000704	Prbd.g_00199	Prau.g_00951
OG0000705	Prbd.g_00200	Prau.g_00952
OG0000706	Prbd.g_00201	Prau.g_00953
OG0000707	Prbd.g_00203	Prau.g_00954
OG0000708	Prbd.g_00204	Prau.g_00955
OG0000709	Prbd.g_00206	Prau.g_00956
OG0000710	Prbd.g_00207	Prau.g_00957
OG0000711	Prbd.g_00208	Prau.g_00958
OG0000712	Prbd.g_00209	Prau.g_00959
OG0000713	Prbd.g_00210	Prau.g_00960
OG0000714	Prbd.g_00212	Prau.g_00962
OG0000715	Prbd.g_00213	Prau.g_00963
OG0000716	Prbd.g_00215	Prau.g_00965
OG0000717	Prbd.g_00216	Prau.g_00966
OG0000718	Prbd.g_00217	Prau.g_00967
OG0000719	Prbd.g_00219	Prau.g_00969
OG0000720	Prbd.g_00220	Prau.g_00970
OG0000721	Prbd.g_00222	Prau.g_00973
OG0000722	Prbd.g_00223	Prau.g_00974
OG0000723	Prbd.g_00224	Prau.g_00975
OG0000724	Prbd.g_00226	Prau.g_00977
OG0000725	Prbd.g_00227	Prau.g_00978
OG0000726	Prbd.g_00228	Prau.g_00979
OG0000727	Prbd.g_00229	Prau.g_00980
OG0000728	Prbd.g_00230	Prau.g_00981
OG0000729	Prbd.g_00231	Prau.g_00982
OG0000730	Prbd.g_00232	Prau.g_00983
OG0000731	Prbd.g_00233	Prau.g_00984
OG0000732	Prbd.g_00234	Prau.g_00985
OG0000733	Prbd.g_00235	Prau.g_00986
OG0000734	Prbd.g_00236	Prau.g_00987
OG0000735	Prbd.g_00238	Prau.g_00989
OG0000736	Prbd.g_00239	Prau.g_00990
OG0000737	Prbd.g_00240	Prau.g_00991
OG0000738	Prbd.g_00241	Prau.g_00992
OG0000739	Prbd.g_00242	Prau.g_00993
OG0000740	Prbd.g_00243	Prau.g_00994
OG0000741	Prbd.g_00244	Prau.g_00995
OG0000742	Prbd.g_00246	Prau.g_00997
OG0000743	Prbd.g_00247	Prau.g_00998
OG0000744	Prbd.g_00248	Prau.g_00999
OG0000745	Prbd.g_00249	Prau.g_01000
OG0000746	Prbd.g_00250	Prau.g_01001
OG0000747	Prbd.g_00251	Prau.g_01002
OG0000748	Prbd.g_00252	Prau.g_01003
OG0000749	Prbd.g_00253	Prau.g_01004
OG0000750	Prbd.g_00254	Prau.g_01005
OG0000751	Prbd.g_00255	Prau.g_01006
OG0000752	Prbd.g_00256	Prau.g_01007
OG0000753	Prbd.g_00258	Prau.g_01009
OG0000754	Prbd.g_00259	Prau.g_01010
OG0000755	Prbd.g_00260	Prau.g_01011
OG0000756	Prbd.g_00261	Prau.g_01012
OG0000757	Prbd.g_00262	Prau.g_01013
OG0000758	Prbd.g_00263	Prau.g_01014
OG0000759	Prbd.g_00265	Prau.g_01016
OG0000760	Prbd.g_00266	Prau.g_01017
OG0000761	Prbd.g_00267	Prau.g_01018
OG0000762	Prbd.g_00269	Prau.g_01020
OG0000763	Prbd.g_00270	Prau.g_01021
OG0000764	Prbd.g_00271	Prau.g_01022
OG0000765	Prbd.g_00272	Prau.g_01023
OG0000766	Prbd.g_00273	Prau.g_01024
OG0000767	Prbd.g_00275	Prau.g_01026
OG0000768	Prbd.g_00276	Prau.g_01027
OG0000769	Prbd.g_00277	Prau.g_01028
OG0000770	Prbd.g_00278	Prau.g_01029
OG0000771	Prbd.g_00279	Prau.g_01030
OG0000772	Prbd.g_00280	Prau.g_01031
OG0000773	Prbd.g_00281	Prau.g_01032
OG0000774	Prbd.g_00282	Prau.g_01033
OG0000775	Prbd.g_00283	Prau.g_01034
OG0000776	Prbd.g_00285	Prau.g_01036
OG0000777	Prbd.g_00287	Prau.g_01038
OG0000778	Prbd.g_00288	Prau.g_01039
OG0000779	Prbd.g_00289	Prau.g_01040
OG0000780	Prbd.g_00291	Prau.g_01042
OG0000781	Prbd.g_00293	Prau.g_01044
OG0000782	Prbd.g_00294	Prau.g_01045
OG0000783	Prbd.g_00309	Prau.g_01058
OG0000784	Prbd.g_00311	Prau.g_01060
OG0000785	Prbd.g_00312	Prau.g_01061
OG0000786	Prbd.g_00313	Prau.g_01062
OG0000787	Prbd.g_00314	Prau.g_01063
OG0000788	Prbd.g_00318	Prau.g_01067
OG0000789	Prbd.g_00320	Prau.g_01069
OG0000790	Prbd.g_00321	Prau.g_01070
OG0000791	Prbd.g_00322	Prau.g_01071
OG0000792	Prbd.g_00323	Prau.g_01072
OG0000793	Prbd.g_00324	Prau.g_01073
OG0000794	Prbd.g_00326	Prau.g_01075
OG0000795	Prbd.g_00329	Prau.g_01078
OG0000796	Prbd.g_00330	Prau.g_01079
OG0000797	Prbd.g_00332	Prau.g_01081
OG0000798	Prbd.g_00333	Prau.g_01082
OG0000799	Prbd.g_00334	Prau.g_01083
OG0000800	Prbd.g_00335	Prau.g_01084
OG0000801	Prbd.g_00338	Prau.g_01087
OG0000802	Prbd.g_00339	Prau.g_01088
OG0000803	Prbd.g_00341	Prau.g_01090
OG0000804	Prbd.g_00342	Prau.g_01091
OG0000805	Prbd.g_00343	Prau.g_01092
OG0000806	Prbd.g_00345	Prau.g_01094
OG0000807	Prbd.g_00370	Prau.g_01118
OG0000808	Prbd.g_00380	Prau.g_01127
OG0000809	Prbd.g_00383	Prau.g_01130
OG0000810	Prbd.g_00384	Prau.g_01131
OG0000811	Prbd.g_00391	Prau.g_01138
OG0000812	Prbd.g_00395	Prau.g_01142
OG0000813	Prbd.g_00399	Prau.g_01146
OG0000814	Prbd.g_00401	Prau.g_01148
OG0000815	Prbd.g_00414	Prau.g_01160
OG0000816	Prbd.g_00428	Prau.g_01175
OG0000817	Prbd.g_00429	Prau.g_01176
OG0000818	Prbd.g_00434	Prau.g_01181
OG0000819	Prbd.g_00449	Prau.g_01188
OG0000820	Prbd.g_00453	Prau.g_01192
OG0000821	Prbd.g_00455	Prau.g_01194
OG0000822	Prbd.g_00456	Prau.g_01195
OG0000823	Prbd.g_00457	Prau.g_01196
OG0000824	Prbd.g_00458	Prau.g_01197
OG0000825	Prbd.g_00459	Prau.g_01198
OG0000826	Prbd.g_00460	Prau.g_01199
OG0000827	Prbd.g_00461	Prau.g_01200
OG0000828	Prbd.g_00462	Prau.g_01201
OG0000829	Prbd.g_00463	Prau.g_01202
OG0000830	Prbd.g_00464	Prau.g_01203
OG0000831	Prbd.g_00467	Prau.g_01205
OG0000832	Prbd.g_00469	Prau.g_01207
OG0000833	Prbd.g_00470	Prau.g_01208
OG0000834	Prbd.g_00471	Prau.g_01209
OG0000835	Prbd.g_00472	Prau.g_01210
OG0000836	Prbd.g_00473	Prau.g_01211
OG0000837	Prbd.g_00475	Prau.g_01213
OG0000838	Prbd.g_00476	Prau.g_01214
OG0000839	Prbd.g_00477	Prau.g_01215
OG0000840	Prbd.g_00478	Prau.g_01216
OG0000841	Prbd.g_00479	Prau.g_01217
OG0000842	Prbd.g_00480	Prau.g_01218
OG0000843	Prbd.g_00481	Prau.g_01219
OG0000844	Prbd.g_00482	Prau.g_01220
OG0000845	Prbd.g_00483	Prau.g_01221
OG0000846	Prbd.g_00486	Prau.g_01224
OG0000847	Prbd.g_00488	Prau.g_01226
OG0000848	Prbd.g_00489	Prau.g_01227
OG0000849	Prbd.g_00490	Prau.g_01228
OG0000850	Prbd.g_00491	Prau.g_01229
OG0000851	Prbd.g_00492	Prau.g_01230
OG0000852	Prbd.g_00494	Prau.g_01232
OG0000853	Prbd.g_00495	Prau.g_01233
OG0000854	Prbd.g_00497	Prau.g_01235
OG0000855	Prbd.g_00498	Prau.g_01236
OG0000856	Prbd.g_00499	Prau.g_01237
OG0000857	Prbd.g_00500	Prau.g_01238
OG0000858	Prbd.g_00501	Prau.g_01239
OG0000859	Prbd.g_00502	Prau.g_01240
OG0000860	Prbd.g_00503	Prau.g_01241
OG0000861	Prbd.g_00504	Prau.g_01242
OG0000862	Prbd.g_00505	Prau.g_01243
OG0000863	Prbd.g_00506	Prau.g_01244
OG0000864	Prbd.g_00507	Prau.g_01245
OG0000865	Prbd.g_00508	Prau.g_01246
OG0000866	Prbd.g_00509	Prau.g_01247
OG0000867	Prbd.g_00510	Prau.g_01248
OG0000868	Prbd.g_00511	Prau.g_01249
OG0000869	Prbd.g_00513	Prau.g_01251
OG0000870	Prbd.g_00514	Prau.g_01252
OG0000871	Prbd.g_00516	Prau.g_01254
OG0000872	Prbd.g_00517	Prau.g_01255
OG0000873	Prbd.g_00519	Prau.g_01257
OG0000874	Prbd.g_00520	Prau.g_01258
OG0000875	Prbd.g_00521	Prau.g_01259
OG0000876	Prbd.g_00522	Prau.g_01260
OG0000877	Prbd.g_00524	Prau.g_01262
OG0000878	Prbd.g_01858	Prau.g_01346
OG0000879	Prbd.g_01812	Prau.g_01359
OG0000880	Prbd.g_01811	Prau.g_01360
OG0000881	Prbd.g_01810	Prau.g_01361
OG0000882	Prbd.g_01809	Prau.g_01362
OG0000883	Prbd.g_01808	Prau.g_01363
OG0000884	Prbd.g_01806	Prau.g_01366
OG0000885	Prbd.g_01805	Prau.g_01367
OG0000886	Prbd.g_01804	Prau.g_01368
OG0000887	Prbd.g_01803	Prau.g_01369
OG0000888	Prbd.g_01802	Prau.g_01370
OG0000889	Prbd.g_01799	Prau.g_01373
OG0000890	Prbd.g_01798	Prau.g_01374
OG0000891	Prbd.g_01797	Prau.g_01375
OG0000892	Prbd.g_01795	Prau.g_01377
OG0000893	Prbd.g_01794	Prau.g_01378
OG0000894	Prbd.g_01793	Prau.g_01379
OG0000895	Prbd.g_01792	Prau.g_01380
OG0000896	Prbd.g_01791	Prau.g_01381
OG0000897	Prbd.g_01790	Prau.g_01382
OG0000898	Prbd.g_01788	Prau.g_01384
OG0000899	Prbd.g_01787	Prau.g_01385
OG0000900	Prbd.g_01782	Prau.g_01391
OG0000901	Prbd.g_01778	Prau.g_01395
OG0000902	Prbd.g_01777	Prau.g_01396
OG0000903	Prbd.g_01776	Prau.g_01397
OG0000904	Prbd.g_01774	Prau.g_01399
OG0000905	Prbd.g_01772	Prau.g_01401
OG0000906	Prbd.g_01770	Prau.g_01403
OG0000907	Prbd.g_01769	Prau.g_01404
OG0000908	Prbd.g_01766	Prau.g_01407
OG0000909	Prbd.g_01762	Prau.g_01411
OG0000910	Prbd.g_01761	Prau.g_01412
OG0000911	Prbd.g_01760	Prau.g_01413
OG0000912	Prbd.g_01759	Prau.g_01414
OG0000913	Prbd.g_01758	Prau.g_01415
OG0000914	Prbd.g_01757	Prau.g_01416
OG0000915	Prbd.g_01756	Prau.g_01417
OG0000916	Prbd.g_01755	Prau.g_01418
OG0000917	Prbd.g_01754	Prau.g_01419
OG0000918	Prbd.g_01753	Prau.g_01420
OG0000919	Prbd.g_01752	Prau.g_01421
OG0000920	Prbd.g_01751	Prau.g_01422
OG0000921	Prbd.g_01750	Prau.g_01423
OG0000922	Prbd.g_01749	Prau.g_01424
OG0000923	Prbd.g_01748	Prau.g_01425
OG0000924	Prbd.g_01747	Prau.g_01426
OG0000925	Prbd.g_01746	Prau.g_01427
OG0000926	Prbd.g_01736	Prau.g_01436
OG0000927	Prbd.g_01707	Prau.g_01510
OG0000928	Prbd.g_01706	Prau.g_01511
OG0000929	Prbd.g_01705	Prau.g_01512
OG0000930	Prbd.g_01704	Prau.g_01513
OG0000931	Prbd.g_01703	Prau.g_01514
OG0000932	Prbd.g_01701	Prau.g_01516
OG0000933	Prbd.g_01700	Prau.g_01517
OG0000934	Prbd.g_01699	Prau.g_01518
OG0000935	Prbd.g_01698	Prau.g_01519
OG0000936	Prbd.g_01697	Prau.g_01520
OG0000937	Prbd.g_01696	Prau.g_01521
OG0000938	Prbd.g_01695	Prau.g_01522
OG0000939	Prbd.g_01694	Prau.g_01523
OG0000940	Prbd.g_01693	Prau.g_01524
OG0000941	Prbd.g_01691	Prau.g_01526
OG0000942	Prbd.g_01690	Prau.g_01527
OG0000943	Prbd.g_01687	Prau.g_01533
OG0000944	Prbd.g_01686	Prau.g_01534
OG0000945	Prbd.g_01685	Prau.g_01535
OG0000946	Prbd.g_01684	Prau.g_01536
OG0000947	Prbd.g_01683	Prau.g_01537
OG0000948	Prbd.g_01682	Prau.g_01538
OG0000949	Prbd.g_01681	Prau.g_01539
OG0000950	Prbd.g_01680	Prau.g_01540
OG0000951	Prbd.g_01679	Prau.g_01541
OG0000952	Prbd.g_01678	Prau.g_01542
OG0000953	Prbd.g_01677	Prau.g_01543
OG0000954	Prbd.g_01676	Prau.g_01544
OG0000955	Prbd.g_01675	Prau.g_01545
OG0000956	Prbd.g_01674	Prau.g_01546
OG0000957	Prbd.g_01673	Prau.g_01547
OG0000958	Prbd.g_01672	Prau.g_01548
OG0000959	Prbd.g_01671	Prau.g_01549
OG0000960	Prbd.g_01670	Prau.g_01550
OG0000961	Prbd.g_01666	Prau.g_01554
OG0000962	Prbd.g_01665	Prau.g_01555
OG0000963	Prbd.g_01664	Prau.g_01556
OG0000964	Prbd.g_01662	Prau.g_01558
OG0000965	Prbd.g_01661	Prau.g_01559
OG0000966	Prbd.g_01660	Prau.g_01560
OG0000967	Prbd.g_01659	Prau.g_01561
OG0000968	Prbd.g_01658	Prau.g_01562
OG0000969	Prbd.g_01657	Prau.g_01563
OG0000970	Prbd.g_01656	Prau.g_01564
OG0000971	Prbd.g_01655	Prau.g_01565
OG0000972	Prbd.g_01654	Prau.g_01566
OG0000973	Prbd.g_01653	Prau.g_01567
OG0000974	Prbd.g_01651	Prau.g_01569
OG0000975	Prbd.g_01648	Prau.g_01572
OG0000976	Prbd.g_01646	Prau.g_01574
OG0000977	Prbd.g_01645	Prau.g_01575
OG0000978	Prbd.g_01644	Prau.g_01576
OG0000979	Prbd.g_01642	Prau.g_01578
OG0000980	Prbd.g_01641	Prau.g_01579
OG0000981	Prbd.g_01640	Prau.g_01580
OG0000982	Prbd.g_01639	Prau.g_01581
OG0000983	Prbd.g_01637	Prau.g_01583
OG0000984	Prbd.g_01636	Prau.g_01584
OG0000985	Prbd.g_01635	Prau.g_01585
OG0000986	Prbd.g_01634	Prau.g_01586
OG0000987	Prbd.g_01633	Prau.g_01587
OG0000988	Prbd.g_01632	Prau.g_01588
OG0000989	Prbd.g_01631	Prau.g_01589
OG0000990	Prbd.g_01630	Prau.g_01590
OG0000991	Prbd.g_01629	Prau.g_01591
OG0000992	Prbd.g_01628	Prau.g_01592
OG0000993	Prbd.g_01627	Prau.g_01593
OG0000994	Prbd.g_01626	Prau.g_01594
OG0000995	Prbd.g_01625	Prau.g_01595
OG0000996	Prbd.g_01624	Prau.g_01596
OG0000997	Prbd.g_01623	Prau.g_01597
OG0000998	Prbd.g_01622	Prau.g_01598
OG0000999	Prbd.g_01621	Prau.g_01599
OG0001000	Prbd.g_01620	Prau.g_01600
OG0001001	Prbd.g_01617	Prau.g_01602
OG0001002	Prbd.g_01616	Prau.g_01603
OG0001003	Prbd.g_01615	Prau.g_01604
OG0001004	Prbd.g_01614	Prau.g_01605
OG0001005	Prbd.g_01613	Prau.g_01606
OG0001006	Prbd.g_01612	Prau.g_01607
OG0001007	Prbd.g_01611	Prau.g_01608
OG0001008	Prbd.g_01609	Prau.g_01610
OG0001009	Prbd.g_01608	Prau.g_01611
OG0001010	Prbd.g_01600	Prau.g_01619
OG0001011	Prbd.g_01593	Prau.g_01626
OG0001012	Prbd.g_01566	Prau.g_01652
OG0001013	Prbd.g_01531	Prau.g_01726
OG0001014	Prbd.g_01530	Prau.g_01727
OG0001015	Prbd.g_01524	Prau.g_01733
OG0001016	Prbd.g_01523	Prau.g_01734
OG0001017	Prbd.g_01522	Prau.g_01735
OG0001018	Prbd.g_01521	Prau.g_01736
OG0001019	Prbd.g_01519	Prau.g_01738
OG0001020	Prbd.g_01518	Prau.g_01739
OG0001021	Prbd.g_01517	Prau.g_01740
OG0001022	Prbd.g_01516	Prau.g_01741
OG0001023	Prbd.g_01515	Prau.g_01742
OG0001024	Prbd.g_01514	Prau.g_01743
OG0001025	Prbd.g_01513	Prau.g_01744
OG0001026	Prbd.g_01511	Prau.g_01746
OG0001027	Prbd.g_01510	Prau.g_01747
OG0001028	Prbd.g_01509	Prau.g_01748
OG0001029	Prbd.g_01508	Prau.g_01749
OG0001030	Prbd.g_01507	Prau.g_01750
OG0001031	Prbd.g_01506	Prau.g_01751
OG0001032	Prbd.g_01505	Prau.g_01752
OG0001033	Prbd.g_01504	Prau.g_01753
OG0001034	Prbd.g_01503	Prau.g_01754
OG0001035	Prbd.g_01501	Prau.g_01756
OG0001036	Prbd.g_01500	Prau.g_01757
OG0001037	Prbd.g_01499	Prau.g_01758
OG0001038	Prbd.g_01498	Prau.g_01759
OG0001039	Prbd.g_01497	Prau.g_01760
OG0001040	Prbd.g_01496	Prau.g_01761
OG0001041	Prbd.g_01495	Prau.g_01762
OG0001042	Prbd.g_01494	Prau.g_01763
OG0001043	Prbd.g_01493	Prau.g_01764
OG0001044	Prbd.g_01492	Prau.g_01765
OG0001045	Prbd.g_01491	Prau.g_01766
OG0001046	Prbd.g_01490	Prau.g_01767
OG0001047	Prbd.g_01487	Prau.g_01770
OG0001048	Prbd.g_01485	Prau.g_01772
OG0001049	Prbd.g_01484	Prau.g_01773
OG0001050	Prbd.g_01483	Prau.g_01774
OG0001051	Prbd.g_01482	Prau.g_01775
OG0001052	Prbd.g_01481	Prau.g_01776
OG0001053	Prbd.g_01479	Prau.g_01777
OG0001054	Prbd.g_01477	Prau.g_01779
OG0001055	Prbd.g_01476	Prau.g_01780
OG0001056	Prbd.g_01475	Prau.g_01781
OG0001057	Prbd.g_01474	Prau.g_01782
OG0001058	Prbd.g_01473	Prau.g_01783
OG0001059	Prbd.g_01472	Prau.g_01784
OG0001060	Prbd.g_01471	Prau.g_01785
OG0001061	Prbd.g_01470	Prau.g_01786
OG0001062	Prbd.g_01469	Prau.g_01787
OG0001063	Prbd.g_01468	Prau.g_01788
OG0001064	Prbd.g_01466	Prau.g_01790
OG0001065	Prbd.g_01463	Prau.g_01794
OG0001066	Prbd.g_01462	Prau.g_01795
OG0001067	Prbd.g_01461	Prau.g_01796
OG0001068	Prbd.g_01459	Prau.g_01798
OG0001069	Prbd.g_01458	Prau.g_01799
OG0001070	Prbd.g_01457	Prau.g_01800
OG0001071	Prbd.g_01456	Prau.g_01801
OG0001072	Prbd.g_01455	Prau.g_01802
OG0001073	Prbd.g_01454	Prau.g_01803
OG0001074	Prbd.g_01453	Prau.g_01804
OG0001075	Prbd.g_01452	Prau.g_01805
OG0001076	Prbd.g_01451	Prau.g_01806
OG0001077	Prbd.g_01450	Prau.g_01807
OG0001078	Prbd.g_01449	Prau.g_01808
OG0001079	Prbd.g_01448	Prau.g_01809
OG0001080	Prbd.g_01447	Prau.g_01810
OG0001081	Prbd.g_01444	Prau.g_01813
OG0001082	Prbd.g_01443	Prau.g_01814
OG0001083	Prbd.g_01442	Prau.g_01815
OG0001084	Prbd.g_01440	Prau.g_01817
OG0001085	Prbd.g_01439	Prau.g_01818
OG0001086	Prbd.g_01438	Prau.g_01819
OG0001087	Prbd.g_01437	Prau.g_01820
OG0001088	Prbd.g_01436	Prau.g_01821
OG0001089	Prbd.g_01433	Prau.g_01827
OG0001090	Prbd.g_01431	Prau.g_01829
OG0001091	Prbd.g_01430	Prau.g_01830
OG0001092	Prbd.g_01429	Prau.g_01831
OG0001093	Prbd.g_01428	Prau.g_01832
OG0001094	Prbd.g_01427	Prau.g_01833
OG0001095	Prbd.g_01426	Prau.g_01834
OG0001096	Prbd.g_01425	Prau.g_01835
OG0001097	Prbd.g_01424	Prau.g_01836
OG0001098	Prbd.g_01423	Prau.g_01837
OG0001099	Prbd.g_01422	Prau.g_01838
OG0001100	Prbd.g_01421	Prau.g_01839
OG0001101	Prbd.g_01420	Prau.g_01840
OG0001102	Prbd.g_01419	Prau.g_01841
OG0001103	Prbd.g_01418	Prau.g_01842
OG0001104	Prbd.g_01417	Prau.g_01843
OG0001105	Prbd.g_01416	Prau.g_01844
OG0001106	Prbd.g_01415	Prau.g_01845
OG0001107	Prbd.g_01414	Prau.g_01846
