Orthogroup	Prbd	Prad
OG0000547	Prbd.g_00620	Prad.g_01413
OG0000548	Prbd.g_00619	Prad.g_01414
OG0000549	Prbd.g_00618	Prad.g_01415
OG0000550	Prbd.g_00617	Prad.g_01416
OG0000551	Prbd.g_00616	Prad.g_01417
OG0000552	Prbd.g_00615	Prad.g_01418
OG0000553	Prbd.g_00614	Prad.g_01419
OG0000554	Prbd.g_00613	Prad.g_01420
OG0000555	Prbd.g_00612	Prad.g_01421
OG0000556	Prbd.g_00611	Prad.g_01422
OG0000557	Prbd.g_00610	Prad.g_01423
OG0000558	Prbd.g_00609	Prad.g_01424
OG0000559	Prbd.g_00608	Prad.g_01425
OG0000560	Prbd.g_00606	Prad.g_01427
OG0000561	Prbd.g_00605	Prad.g_01428
OG0000562	Prbd.g_00604	Prad.g_01429
OG0000563	Prbd.g_00603	Prad.g_01430
OG0000564	Prbd.g_00602	Prad.g_01431
OG0000565	Prbd.g_00601	Prad.g_01432
OG0000566	Prbd.g_00600	Prad.g_01433
OG0000567	Prbd.g_00599	Prad.g_01219
OG0000568	Prbd.g_00598	Prad.g_01220
OG0000569	Prbd.g_00597	Prad.g_01221
OG0000570	Prbd.g_00596	Prad.g_01222
OG0000571	Prbd.g_00595	Prad.g_01223
OG0000572	Prbd.g_00594	Prad.g_01224
OG0000573	Prbd.g_00591	Prad.g_01227
OG0000574	Prbd.g_00590	Prad.g_01228
OG0000575	Prbd.g_00589	Prad.g_01229
OG0000576	Prbd.g_00588	Prad.g_01230
OG0000577	Prbd.g_00587	Prad.g_01231
OG0000578	Prbd.g_00586	Prad.g_01232
OG0000579	Prbd.g_00585	Prad.g_01233
OG0000580	Prbd.g_00584	Prad.g_01234
OG0000581	Prbd.g_00583	Prad.g_01235
OG0000582	Prbd.g_00582	Prad.g_01236
OG0000583	Prbd.g_00581	Prad.g_01237
OG0000584	Prbd.g_00580	Prad.g_01238
OG0000585	Prbd.g_00579	Prad.g_01239
OG0000586	Prbd.g_00577	Prad.g_01241
OG0000587	Prbd.g_00576	Prad.g_01242
OG0000588	Prbd.g_00574	Prad.g_01244
OG0000589	Prbd.g_00573	Prad.g_01245
OG0000590	Prbd.g_00571	Prad.g_01247
OG0000591	Prbd.g_00565	Prad.g_01253
OG0000592	Prbd.g_00564	Prad.g_01254
OG0000593	Prbd.g_00563	Prad.g_01255
OG0000594	Prbd.g_00561	Prad.g_01257
OG0000595	Prbd.g_00560	Prad.g_01258
OG0000596	Prbd.g_00559	Prad.g_01259
OG0000597	Prbd.g_00557	Prad.g_01261
OG0000598	Prbd.g_00556	Prad.g_01262
OG0000599	Prbd.g_00555	Prad.g_01263
OG0000600	Prbd.g_00554	Prad.g_01264
OG0000601	Prbd.g_00552	Prad.g_01266
OG0000602	Prbd.g_00551	Prad.g_01267
OG0000603	Prbd.g_00550	Prad.g_01268
OG0000604	Prbd.g_00549	Prad.g_01269
OG0000605	Prbd.g_00548	Prad.g_01270
OG0000606	Prbd.g_00547	Prad.g_01271
OG0000607	Prbd.g_00545	Prad.g_01273
OG0000608	Prbd.g_00544	Prad.g_01274
OG0000609	Prbd.g_00540	Prad.g_01278
OG0000610	Prbd.g_00539	Prad.g_01279
OG0000611	Prbd.g_00008	Prad.g_01050
OG0000612	Prbd.g_00009	Prad.g_01051
OG0000613	Prbd.g_00010	Prad.g_01052
OG0000614	Prbd.g_00011	Prad.g_01053
OG0000615	Prbd.g_00013	Prad.g_01055
OG0000616	Prbd.g_00014	Prad.g_01056
OG0000617	Prbd.g_00015	Prad.g_01057
OG0000618	Prbd.g_00016	Prad.g_01058
OG0000619	Prbd.g_00017	Prad.g_01059
OG0000620	Prbd.g_00018	Prad.g_01060
OG0000621	Prbd.g_00019	Prad.g_01061
OG0000622	Prbd.g_00020	Prad.g_01062
OG0000623	Prbd.g_00021	Prad.g_01063
OG0000624	Prbd.g_00022	Prad.g_01064
OG0000625	Prbd.g_00023	Prad.g_01065
OG0000626	Prbd.g_00024	Prad.g_01066
OG0000627	Prbd.g_00025	Prad.g_01067
OG0000628	Prbd.g_00026	Prad.g_01068
OG0000629	Prbd.g_00027	Prad.g_01069
OG0000630	Prbd.g_00028	Prad.g_01070
OG0000631	Prbd.g_00030	Prad.g_01072
OG0000632	Prbd.g_00045	Prad.g_01088
OG0000633	Prbd.g_00049	Prad.g_01092
OG0000634	Prbd.g_00062	Prad.g_01107
OG0000635	Prbd.g_00066	Prad.g_01109
OG0000636	Prbd.g_00067	Prad.g_01110
OG0000637	Prbd.g_00068	Prad.g_01111
OG0000638	Prbd.g_00080	Prad.g_01123
OG0000639	Prbd.g_00089	Prad.g_01132
OG0000640	Prbd.g_00091	Prad.g_01134
OG0000641	Prbd.g_00093	Prad.g_01137
OG0000642	Prbd.g_00094	Prad.g_01138
OG0000643	Prbd.g_00095	Prad.g_01139
OG0000644	Prbd.g_00096	Prad.g_01140
OG0000645	Prbd.g_00097	Prad.g_01141
OG0000646	Prbd.g_00098	Prad.g_01142
OG0000647	Prbd.g_00099	Prad.g_01143
OG0000648	Prbd.g_00101	Prad.g_01145
OG0000649	Prbd.g_00102	Prad.g_01146
OG0000650	Prbd.g_00103	Prad.g_01147
OG0000651	Prbd.g_00104	Prad.g_01148
OG0000652	Prbd.g_00105	Prad.g_01149
OG0000653	Prbd.g_00106	Prad.g_01150
OG0000654	Prbd.g_00108	Prad.g_01152
OG0000655	Prbd.g_00110	Prad.g_01154
OG0000656	Prbd.g_00111	Prad.g_01155
OG0000657	Prbd.g_00112	Prad.g_01156
OG0000658	Prbd.g_00113	Prad.g_01157
OG0000659	Prbd.g_00114	Prad.g_01158
OG0000660	Prbd.g_00115	Prad.g_01159
OG0000661	Prbd.g_00116	Prad.g_01160
OG0000662	Prbd.g_00117	Prad.g_01161
OG0000663	Prbd.g_00118	Prad.g_01162
OG0000664	Prbd.g_00119	Prad.g_01163
OG0000665	Prbd.g_00120	Prad.g_01164
OG0000666	Prbd.g_00121	Prad.g_01165
OG0000667	Prbd.g_00122	Prad.g_01166
OG0000668	Prbd.g_00123	Prad.g_01167
OG0000669	Prbd.g_00125	Prad.g_01169
OG0000670	Prbd.g_00126	Prad.g_01170
OG0000671	Prbd.g_00127	Prad.g_01171
OG0000672	Prbd.g_00128	Prad.g_01172
OG0000673	Prbd.g_00129	Prad.g_01173
OG0000674	Prbd.g_00130	Prad.g_01174
OG0000675	Prbd.g_00132	Prad.g_01176
OG0000676	Prbd.g_00133	Prad.g_01177
OG0000677	Prbd.g_00136	Prad.g_01180
OG0000678	Prbd.g_00138	Prad.g_01182
OG0000679	Prbd.g_00139	Prad.g_01183
OG0000680	Prbd.g_00140	Prad.g_01184
OG0000681	Prbd.g_00141	Prad.g_01185
OG0000682	Prbd.g_00142	Prad.g_00308
OG0000683	Prbd.g_00144	Prad.g_00306
OG0000684	Prbd.g_00145	Prad.g_00305
OG0000685	Prbd.g_00146	Prad.g_00304
OG0000686	Prbd.g_00147	Prad.g_00303
OG0000687	Prbd.g_00148	Prad.g_00302
OG0000688	Prbd.g_00149	Prad.g_00301
OG0000689	Prbd.g_00150	Prad.g_00300
OG0000690	Prbd.g_00151	Prad.g_00299
OG0000691	Prbd.g_00152	Prad.g_00298
OG0000692	Prbd.g_00154	Prad.g_00296
OG0000693	Prbd.g_00155	Prad.g_00295
OG0000694	Prbd.g_00156	Prad.g_00294
OG0000695	Prbd.g_00157	Prad.g_00293
OG0000696	Prbd.g_00158	Prad.g_00292
OG0000697	Prbd.g_00160	Prad.g_00290
OG0000698	Prbd.g_00162	Prad.g_00288
OG0000699	Prbd.g_00163	Prad.g_00287
OG0000700	Prbd.g_00190	Prad.g_00260
OG0000701	Prbd.g_00194	Prad.g_00256
OG0000702	Prbd.g_00197	Prad.g_00253
OG0000703	Prbd.g_00198	Prad.g_00252
OG0000704	Prbd.g_00199	Prad.g_00251
OG0000705	Prbd.g_00200	Prad.g_00250
OG0000706	Prbd.g_00201	Prad.g_00249
OG0000707	Prbd.g_00203	Prad.g_00248
OG0000708	Prbd.g_00204	Prad.g_00247
OG0000709	Prbd.g_00206	Prad.g_00245
OG0000710	Prbd.g_00207	Prad.g_00244
OG0000711	Prbd.g_00208	Prad.g_00243
OG0000712	Prbd.g_00209	Prad.g_00242
OG0000713	Prbd.g_00210	Prad.g_00241
OG0000714	Prbd.g_00212	Prad.g_00239
OG0000715	Prbd.g_00213	Prad.g_00238
OG0000716	Prbd.g_00215	Prad.g_00236
OG0000717	Prbd.g_00216	Prad.g_00235
OG0000718	Prbd.g_00217	Prad.g_00234
OG0000719	Prbd.g_00219	Prad.g_00232
OG0000720	Prbd.g_00220	Prad.g_00231
OG0000721	Prbd.g_00222	Prad.g_00228
OG0000722	Prbd.g_00223	Prad.g_00227
OG0000723	Prbd.g_00224	Prad.g_00226
OG0000724	Prbd.g_00226	Prad.g_00224
OG0000725	Prbd.g_00227	Prad.g_00223
OG0000726	Prbd.g_00228	Prad.g_00222
OG0000727	Prbd.g_00229	Prad.g_00221
OG0000728	Prbd.g_00230	Prad.g_00220
OG0000729	Prbd.g_00231	Prad.g_00219
OG0000730	Prbd.g_00232	Prad.g_00218
OG0000731	Prbd.g_00233	Prad.g_00217
OG0000732	Prbd.g_00234	Prad.g_00216
OG0000733	Prbd.g_00235	Prad.g_00215
OG0000734	Prbd.g_00236	Prad.g_00214
OG0000735	Prbd.g_00238	Prad.g_00212
OG0000736	Prbd.g_00239	Prad.g_00211
OG0000737	Prbd.g_00240	Prad.g_00210
OG0000738	Prbd.g_00241	Prad.g_00209
OG0000739	Prbd.g_00242	Prad.g_00208
OG0000740	Prbd.g_00243	Prad.g_00207
OG0000741	Prbd.g_00244	Prad.g_00206
OG0000742	Prbd.g_00246	Prad.g_00204
OG0000743	Prbd.g_00247	Prad.g_00203
OG0000744	Prbd.g_00248	Prad.g_00202
OG0000745	Prbd.g_00249	Prad.g_00201
OG0000746	Prbd.g_00250	Prad.g_00200
OG0000747	Prbd.g_00251	Prad.g_00199
OG0000748	Prbd.g_00252	Prad.g_00198
OG0000749	Prbd.g_00253	Prad.g_00197
OG0000750	Prbd.g_00254	Prad.g_00196
OG0000751	Prbd.g_00255	Prad.g_00195
OG0000752	Prbd.g_00256	Prad.g_00194
OG0000753	Prbd.g_00258	Prad.g_00192
OG0000754	Prbd.g_00259	Prad.g_00191
OG0000755	Prbd.g_00260	Prad.g_00190
OG0000756	Prbd.g_00261	Prad.g_00189
OG0000757	Prbd.g_00262	Prad.g_00188
OG0000758	Prbd.g_00263	Prad.g_00187
OG0000759	Prbd.g_00265	Prad.g_00185
OG0000760	Prbd.g_00266	Prad.g_00184
OG0000761	Prbd.g_00267	Prad.g_00183
OG0000762	Prbd.g_00269	Prad.g_00181
OG0000763	Prbd.g_00270	Prad.g_00180
OG0000764	Prbd.g_00271	Prad.g_00179
OG0000765	Prbd.g_00272	Prad.g_00178
OG0000766	Prbd.g_00273	Prad.g_00177
OG0000767	Prbd.g_00275	Prad.g_00175
OG0000768	Prbd.g_00276	Prad.g_00174
OG0000769	Prbd.g_00277	Prad.g_00173
OG0000770	Prbd.g_00278	Prad.g_00172
OG0000771	Prbd.g_00279	Prad.g_00171
OG0000772	Prbd.g_00280	Prad.g_00170
OG0000773	Prbd.g_00281	Prad.g_00169
OG0000774	Prbd.g_00282	Prad.g_00168
OG0000775	Prbd.g_00283	Prad.g_00167
OG0000776	Prbd.g_00285	Prad.g_00165
OG0000777	Prbd.g_00287	Prad.g_00163
OG0000778	Prbd.g_00288	Prad.g_00162
OG0000779	Prbd.g_00289	Prad.g_00161
OG0000780	Prbd.g_00291	Prad.g_00159
OG0000781	Prbd.g_00293	Prad.g_00157
OG0000782	Prbd.g_00294	Prad.g_00156
OG0000783	Prbd.g_00309	Prad.g_00144
OG0000784	Prbd.g_00311	Prad.g_00142
OG0000785	Prbd.g_00312	Prad.g_00141
OG0000786	Prbd.g_00313	Prad.g_00140
OG0000787	Prbd.g_00314	Prad.g_00139
OG0000788	Prbd.g_00318	Prad.g_00135
OG0000789	Prbd.g_00320	Prad.g_01039
OG0000790	Prbd.g_00321	Prad.g_01038
OG0000791	Prbd.g_00322	Prad.g_01037
OG0000792	Prbd.g_00323	Prad.g_01036
OG0000793	Prbd.g_00324	Prad.g_01035
OG0000794	Prbd.g_00326	Prad.g_01033
OG0000795	Prbd.g_00329	Prad.g_01030
OG0000796	Prbd.g_00330	Prad.g_01029
OG0000797	Prbd.g_00332	Prad.g_01026
OG0000798	Prbd.g_00333	Prad.g_01025
OG0000799	Prbd.g_00334	Prad.g_01024
OG0000800	Prbd.g_00335	Prad.g_01023
OG0000801	Prbd.g_00338	Prad.g_01020
OG0000802	Prbd.g_00339	Prad.g_01019
OG0000803	Prbd.g_00341	Prad.g_01017
OG0000804	Prbd.g_00342	Prad.g_01016
OG0000805	Prbd.g_00343	Prad.g_01015
OG0000806	Prbd.g_00345	Prad.g_01013
OG0000807	Prbd.g_00370	Prad.g_00990
OG0000808	Prbd.g_00380	Prad.g_00981
OG0000809	Prbd.g_00383	Prad.g_00978
OG0000810	Prbd.g_00384	Prad.g_00977
OG0000811	Prbd.g_00391	Prad.g_00970
OG0000812	Prbd.g_00395	Prad.g_00635
OG0000813	Prbd.g_00399	Prad.g_00639
OG0000814	Prbd.g_00401	Prad.g_00641
OG0000815	Prbd.g_00414	Prad.g_00655
OG0000816	Prbd.g_00428	Prad.g_01988
OG0000817	Prbd.g_00429	Prad.g_01987
OG0000818	Prbd.g_00434	Prad.g_01522
OG0000819	Prbd.g_00449	Prad.g_01515
OG0000820	Prbd.g_00453	Prad.g_01511
OG0000821	Prbd.g_00455	Prad.g_01509
OG0000822	Prbd.g_00456	Prad.g_01508
OG0000823	Prbd.g_00457	Prad.g_01507
OG0000824	Prbd.g_00458	Prad.g_01506
OG0000825	Prbd.g_00459	Prad.g_01505
OG0000826	Prbd.g_00460	Prad.g_01504
OG0000827	Prbd.g_00461	Prad.g_01503
OG0000828	Prbd.g_00462	Prad.g_01502
OG0000829	Prbd.g_00463	Prad.g_01501
OG0000830	Prbd.g_00464	Prad.g_01500
OG0000831	Prbd.g_00467	Prad.g_01497
OG0000832	Prbd.g_00469	Prad.g_01495
OG0000833	Prbd.g_00470	Prad.g_01494
OG0000834	Prbd.g_00471	Prad.g_01493
OG0000835	Prbd.g_00472	Prad.g_01492
OG0000836	Prbd.g_00473	Prad.g_01491
OG0000837	Prbd.g_00475	Prad.g_01489
OG0000838	Prbd.g_00476	Prad.g_01488
OG0000839	Prbd.g_00477	Prad.g_01487
OG0000840	Prbd.g_00478	Prad.g_01486
OG0000841	Prbd.g_00479	Prad.g_01485
OG0000842	Prbd.g_00480	Prad.g_01484
OG0000843	Prbd.g_00481	Prad.g_01483
OG0000844	Prbd.g_00482	Prad.g_01482
OG0000845	Prbd.g_00483	Prad.g_01481
OG0000846	Prbd.g_00486	Prad.g_01478
OG0000847	Prbd.g_00488	Prad.g_01476
OG0000848	Prbd.g_00489	Prad.g_01475
OG0000849	Prbd.g_00490	Prad.g_01474
OG0000850	Prbd.g_00491	Prad.g_01473
OG0000851	Prbd.g_00492	Prad.g_01472
OG0000852	Prbd.g_00494	Prad.g_01469
OG0000853	Prbd.g_00495	Prad.g_01468
OG0000854	Prbd.g_00497	Prad.g_01466
OG0000855	Prbd.g_00498	Prad.g_01465
OG0000856	Prbd.g_00499	Prad.g_01464
OG0000857	Prbd.g_00500	Prad.g_01463
OG0000858	Prbd.g_00501	Prad.g_01462
OG0000859	Prbd.g_00502	Prad.g_01461
OG0000860	Prbd.g_00503	Prad.g_01460
OG0000861	Prbd.g_00504	Prad.g_01459
OG0000862	Prbd.g_00505	Prad.g_01458
OG0000863	Prbd.g_00506	Prad.g_01457
OG0000864	Prbd.g_00507	Prad.g_01456
OG0000865	Prbd.g_00508	Prad.g_01455
OG0000866	Prbd.g_00509	Prad.g_01454
OG0000867	Prbd.g_00510	Prad.g_01453
OG0000868	Prbd.g_00511	Prad.g_01452
OG0000869	Prbd.g_00513	Prad.g_01450
OG0000870	Prbd.g_00514	Prad.g_01449
OG0000871	Prbd.g_00516	Prad.g_01447
OG0000872	Prbd.g_00517	Prad.g_01446
OG0000873	Prbd.g_00519	Prad.g_01444
OG0000874	Prbd.g_00520	Prad.g_01443
OG0000875	Prbd.g_00521	Prad.g_01442
OG0000876	Prbd.g_00522	Prad.g_01441
OG0000877	Prbd.g_00524	Prad.g_01439
OG0000878	Prbd.g_01858	Prad.g_00341
OG0000879	Prbd.g_01812	Prad.g_00359
OG0000880	Prbd.g_01811	Prad.g_00360
OG0000881	Prbd.g_01810	Prad.g_00361
OG0000882	Prbd.g_01809	Prad.g_00362
OG0000883	Prbd.g_01808	Prad.g_00363
OG0000884	Prbd.g_01806	Prad.g_00365
OG0000885	Prbd.g_01805	Prad.g_00366
OG0000886	Prbd.g_01804	Prad.g_00631
OG0000887	Prbd.g_01803	Prad.g_00630
OG0000888	Prbd.g_01802	Prad.g_00629
OG0000889	Prbd.g_01799	Prad.g_00626
OG0000890	Prbd.g_01798	Prad.g_00625
OG0000891	Prbd.g_01797	Prad.g_00624
OG0000892	Prbd.g_01795	Prad.g_00622
OG0000893	Prbd.g_01794	Prad.g_00621
OG0000894	Prbd.g_01793	Prad.g_00620
OG0000895	Prbd.g_01792	Prad.g_00619
OG0000896	Prbd.g_01791	Prad.g_00618
OG0000897	Prbd.g_01790	Prad.g_00617
OG0000898	Prbd.g_01788	Prad.g_00615
OG0000899	Prbd.g_01787	Prad.g_00614
OG0000900	Prbd.g_01782	Prad.g_00612
OG0000901	Prbd.g_01778	Prad.g_00608
OG0000902	Prbd.g_01777	Prad.g_00607
OG0000903	Prbd.g_01776	Prad.g_00606
OG0000904	Prbd.g_01774	Prad.g_00604
OG0000905	Prbd.g_01772	Prad.g_00602
OG0000906	Prbd.g_01770	Prad.g_00600
OG0000907	Prbd.g_01769	Prad.g_00599
OG0000908	Prbd.g_01766	Prad.g_00596
OG0000909	Prbd.g_01762	Prad.g_00592
OG0000910	Prbd.g_01761	Prad.g_00591
OG0000911	Prbd.g_01760	Prad.g_00590
OG0000912	Prbd.g_01759	Prad.g_00589
OG0000913	Prbd.g_01758	Prad.g_00588
OG0000914	Prbd.g_01757	Prad.g_00587
OG0000915	Prbd.g_01756	Prad.g_00586
OG0000916	Prbd.g_01755	Prad.g_00585
OG0000917	Prbd.g_01754	Prad.g_00584
OG0000918	Prbd.g_01753	Prad.g_00583
OG0000919	Prbd.g_01752	Prad.g_00582
OG0000920	Prbd.g_01751	Prad.g_00581
OG0000921	Prbd.g_01750	Prad.g_00580
OG0000922	Prbd.g_01749	Prad.g_00579
OG0000923	Prbd.g_01748	Prad.g_00578
OG0000924	Prbd.g_01747	Prad.g_00577
OG0000925	Prbd.g_01746	Prad.g_00576
OG0000926	Prbd.g_01736	Prad.g_00567
OG0000927	Prbd.g_01707	Prad.g_00533
OG0000928	Prbd.g_01706	Prad.g_00532
OG0000929	Prbd.g_01705	Prad.g_00531
OG0000930	Prbd.g_01704	Prad.g_00530
OG0000931	Prbd.g_01703	Prad.g_00529
OG0000932	Prbd.g_01701	Prad.g_00527
OG0000933	Prbd.g_01700	Prad.g_00526
OG0000934	Prbd.g_01699	Prad.g_00525
OG0000935	Prbd.g_01698	Prad.g_00524
OG0000936	Prbd.g_01697	Prad.g_00523
OG0000937	Prbd.g_01696	Prad.g_00522
OG0000938	Prbd.g_01695	Prad.g_00521
OG0000939	Prbd.g_01694	Prad.g_00520
OG0000940	Prbd.g_01693	Prad.g_00519
OG0000941	Prbd.g_01691	Prad.g_00517
OG0000942	Prbd.g_01690	Prad.g_00516
OG0000943	Prbd.g_01687	Prad.g_00513
OG0000944	Prbd.g_01686	Prad.g_00512
OG0000945	Prbd.g_01685	Prad.g_00511
OG0000946	Prbd.g_01684	Prad.g_00510
OG0000947	Prbd.g_01683	Prad.g_00509
OG0000948	Prbd.g_01682	Prad.g_00508
OG0000949	Prbd.g_01681	Prad.g_00507
OG0000950	Prbd.g_01680	Prad.g_00506
OG0000951	Prbd.g_01679	Prad.g_00505
OG0000952	Prbd.g_01678	Prad.g_00504
OG0000953	Prbd.g_01677	Prad.g_00503
OG0000954	Prbd.g_01676	Prad.g_00502
OG0000955	Prbd.g_01675	Prad.g_00501
OG0000956	Prbd.g_01674	Prad.g_00500
OG0000957	Prbd.g_01673	Prad.g_00499
OG0000958	Prbd.g_01672	Prad.g_00498
OG0000959	Prbd.g_01671	Prad.g_00497
OG0000960	Prbd.g_01670	Prad.g_00496
OG0000961	Prbd.g_01666	Prad.g_00491
OG0000962	Prbd.g_01665	Prad.g_00490
OG0000963	Prbd.g_01664	Prad.g_00489
OG0000964	Prbd.g_01662	Prad.g_00487
OG0000965	Prbd.g_01661	Prad.g_00486
OG0000966	Prbd.g_01660	Prad.g_00485
OG0000967	Prbd.g_01659	Prad.g_00484
OG0000968	Prbd.g_01658	Prad.g_00483
OG0000969	Prbd.g_01657	Prad.g_00482
OG0000970	Prbd.g_01656	Prad.g_00481
OG0000971	Prbd.g_01655	Prad.g_00480
OG0000972	Prbd.g_01654	Prad.g_00479
OG0000973	Prbd.g_01653	Prad.g_00478
OG0000974	Prbd.g_01651	Prad.g_00476
OG0000975	Prbd.g_01648	Prad.g_00473
OG0000976	Prbd.g_01646	Prad.g_00471
OG0000977	Prbd.g_01645	Prad.g_00470
OG0000978	Prbd.g_01644	Prad.g_00469
OG0000979	Prbd.g_01642	Prad.g_00467
OG0000980	Prbd.g_01641	Prad.g_00466
OG0000981	Prbd.g_01640	Prad.g_00465
OG0000982	Prbd.g_01639	Prad.g_00464
OG0000983	Prbd.g_01637	Prad.g_00462
OG0000984	Prbd.g_01636	Prad.g_00461
OG0000985	Prbd.g_01635	Prad.g_00460
OG0000986	Prbd.g_01634	Prad.g_00459
OG0000987	Prbd.g_01633	Prad.g_00458
OG0000988	Prbd.g_01632	Prad.g_00457
OG0000989	Prbd.g_01631	Prad.g_00456
OG0000990	Prbd.g_01630	Prad.g_00455
OG0000991	Prbd.g_01629	Prad.g_00454
OG0000992	Prbd.g_01628	Prad.g_00453
OG0000993	Prbd.g_01627	Prad.g_00452
OG0000994	Prbd.g_01626	Prad.g_00451
OG0000995	Prbd.g_01625	Prad.g_00450
OG0000996	Prbd.g_01624	Prad.g_00449
OG0000997	Prbd.g_01623	Prad.g_00448
OG0000998	Prbd.g_01622	Prad.g_00447
OG0000999	Prbd.g_01621	Prad.g_00446
OG0001000	Prbd.g_01620	Prad.g_00445
OG0001001	Prbd.g_01617	Prad.g_00443
OG0001002	Prbd.g_01616	Prad.g_00442
OG0001003	Prbd.g_01615	Prad.g_00441
OG0001004	Prbd.g_01614	Prad.g_00440
OG0001005	Prbd.g_01613	Prad.g_00439
OG0001006	Prbd.g_01612	Prad.g_00438
OG0001007	Prbd.g_01611	Prad.g_00437
OG0001008	Prbd.g_01609	Prad.g_00435
OG0001009	Prbd.g_01608	Prad.g_00434
OG0001010	Prbd.g_01600	Prad.g_00426
OG0001011	Prbd.g_01593	Prad.g_00419
OG0001012	Prbd.g_01566	Prad.g_00388
OG0001013	Prbd.g_01531	Prad.g_00947
OG0001014	Prbd.g_01530	Prad.g_00946
OG0001015	Prbd.g_01524	Prad.g_00940
OG0001016	Prbd.g_01523	Prad.g_00939
OG0001017	Prbd.g_01522	Prad.g_00938
OG0001018	Prbd.g_01521	Prad.g_00937
OG0001019	Prbd.g_01519	Prad.g_00935
OG0001020	Prbd.g_01518	Prad.g_00934
OG0001021	Prbd.g_01517	Prad.g_00933
OG0001022	Prbd.g_01516	Prad.g_00932
OG0001023	Prbd.g_01515	Prad.g_00931
OG0001024	Prbd.g_01514	Prad.g_00930
OG0001025	Prbd.g_01513	Prad.g_00929
OG0001026	Prbd.g_01511	Prad.g_00927
OG0001027	Prbd.g_01510	Prad.g_00926
OG0001028	Prbd.g_01509	Prad.g_00925
OG0001029	Prbd.g_01508	Prad.g_00924
OG0001030	Prbd.g_01507	Prad.g_00923
OG0001031	Prbd.g_01506	Prad.g_00922
OG0001032	Prbd.g_01505	Prad.g_00921
OG0001033	Prbd.g_01504	Prad.g_00920
OG0001034	Prbd.g_01503	Prad.g_00919
OG0001035	Prbd.g_01501	Prad.g_00917
OG0001036	Prbd.g_01500	Prad.g_00916
OG0001037	Prbd.g_01499	Prad.g_00915
OG0001038	Prbd.g_01498	Prad.g_00914
OG0001039	Prbd.g_01497	Prad.g_00913
OG0001040	Prbd.g_01496	Prad.g_00912
OG0001041	Prbd.g_01495	Prad.g_00911
OG0001042	Prbd.g_01494	Prad.g_00910
OG0001043	Prbd.g_01493	Prad.g_00909
OG0001044	Prbd.g_01492	Prad.g_00908
OG0001045	Prbd.g_01491	Prad.g_00907
OG0001046	Prbd.g_01490	Prad.g_00906
OG0001047	Prbd.g_01487	Prad.g_00903
OG0001048	Prbd.g_01485	Prad.g_00901
OG0001049	Prbd.g_01484	Prad.g_00900
OG0001050	Prbd.g_01483	Prad.g_00899
OG0001051	Prbd.g_01482	Prad.g_00898
OG0001052	Prbd.g_01481	Prad.g_00897
OG0001053	Prbd.g_01479	Prad.g_00895
OG0001054	Prbd.g_01477	Prad.g_00893
OG0001055	Prbd.g_01476	Prad.g_00892
OG0001056	Prbd.g_01475	Prad.g_00891
OG0001057	Prbd.g_01474	Prad.g_00890
OG0001058	Prbd.g_01473	Prad.g_00889
OG0001059	Prbd.g_01472	Prad.g_00888
OG0001060	Prbd.g_01471	Prad.g_00887
OG0001061	Prbd.g_01470	Prad.g_00886
OG0001062	Prbd.g_01469	Prad.g_00885
OG0001063	Prbd.g_01468	Prad.g_00884
OG0001064	Prbd.g_01466	Prad.g_00882
OG0001065	Prbd.g_01463	Prad.g_00879
OG0001066	Prbd.g_01462	Prad.g_00878
OG0001067	Prbd.g_01461	Prad.g_00877
OG0001068	Prbd.g_01459	Prad.g_00875
OG0001069	Prbd.g_01458	Prad.g_00874
OG0001070	Prbd.g_01457	Prad.g_00873
OG0001071	Prbd.g_01456	Prad.g_00872
OG0001072	Prbd.g_01455	Prad.g_00871
OG0001073	Prbd.g_01454	Prad.g_00870
OG0001074	Prbd.g_01453	Prad.g_00869
OG0001075	Prbd.g_01452	Prad.g_00868
OG0001076	Prbd.g_01451	Prad.g_00867
OG0001077	Prbd.g_01450	Prad.g_00866
OG0001078	Prbd.g_01449	Prad.g_00865
OG0001079	Prbd.g_01448	Prad.g_00864
OG0001080	Prbd.g_01447	Prad.g_00863
OG0001081	Prbd.g_01444	Prad.g_00860
OG0001082	Prbd.g_01443	Prad.g_00859
OG0001083	Prbd.g_01442	Prad.g_00858
OG0001084	Prbd.g_01440	Prad.g_00856
OG0001085	Prbd.g_01439	Prad.g_00855
OG0001086	Prbd.g_01438	Prad.g_00854
OG0001087	Prbd.g_01437	Prad.g_00853
OG0001088	Prbd.g_01436	Prad.g_00852
OG0001089	Prbd.g_01433	Prad.g_00849
OG0001090	Prbd.g_01431	Prad.g_00847
OG0001091	Prbd.g_01430	Prad.g_00846
OG0001092	Prbd.g_01429	Prad.g_00845
OG0001093	Prbd.g_01428	Prad.g_00844
OG0001094	Prbd.g_01427	Prad.g_00843
OG0001095	Prbd.g_01426	Prad.g_00842
OG0001096	Prbd.g_01425	Prad.g_00841
OG0001097	Prbd.g_01424	Prad.g_00840
OG0001098	Prbd.g_01423	Prad.g_00839
OG0001099	Prbd.g_01422	Prad.g_00838
OG0001100	Prbd.g_01421	Prad.g_00837
OG0001101	Prbd.g_01420	Prad.g_00836
OG0001102	Prbd.g_01419	Prad.g_00835
OG0001103	Prbd.g_01418	Prad.g_00834
OG0001104	Prbd.g_01417	Prad.g_00833
OG0001105	Prbd.g_01416	Prad.g_00832
