Orthogroup	Prbd	Praa
OG0000548	Prbd.g_00619	Praa.g_00625
OG0000549	Prbd.g_00618	Praa.g_00626
OG0000550	Prbd.g_00617	Praa.g_00627
OG0000551	Prbd.g_00616	Praa.g_00628
OG0000552	Prbd.g_00615	Praa.g_00629
OG0000553	Prbd.g_00614	Praa.g_00630
OG0000554	Prbd.g_00613	Praa.g_00631
OG0000555	Prbd.g_00612	Praa.g_00632
OG0000556	Prbd.g_00611	Praa.g_00633
OG0000557	Prbd.g_00610	Praa.g_00634
OG0000558	Prbd.g_00609	Praa.g_00635
OG0000559	Prbd.g_00608	Praa.g_00636
OG0000560	Prbd.g_00606	Praa.g_00638
OG0000561	Prbd.g_00605	Praa.g_00639
OG0000562	Prbd.g_00604	Praa.g_00640
OG0000563	Prbd.g_00603	Praa.g_00641
OG0000564	Prbd.g_00602	Praa.g_00642
OG0000565	Prbd.g_00601	Praa.g_00643
OG0000566	Prbd.g_00600	Praa.g_00644
OG0000567	Prbd.g_00599	Praa.g_00645
OG0000568	Prbd.g_00598	Praa.g_00646
OG0000569	Prbd.g_00597	Praa.g_00647
OG0000570	Prbd.g_00596	Praa.g_00648
OG0000571	Prbd.g_00595	Praa.g_00649
OG0000572	Prbd.g_00594	Praa.g_00650
OG0000573	Prbd.g_00591	Praa.g_00653
OG0000574	Prbd.g_00590	Praa.g_00654
OG0000575	Prbd.g_00589	Praa.g_00655
OG0000576	Prbd.g_00588	Praa.g_00656
OG0000577	Prbd.g_00587	Praa.g_00657
OG0000578	Prbd.g_00586	Praa.g_00658
OG0000579	Prbd.g_00585	Praa.g_00659
OG0000580	Prbd.g_00584	Praa.g_00660
OG0000581	Prbd.g_00583	Praa.g_00661
OG0000582	Prbd.g_00582	Praa.g_00662
OG0000583	Prbd.g_00581	Praa.g_00663
OG0000584	Prbd.g_00580	Praa.g_00664
OG0000585	Prbd.g_00579	Praa.g_00665
OG0000586	Prbd.g_00577	Praa.g_00667
OG0000587	Prbd.g_00576	Praa.g_00668
OG0000588	Prbd.g_00574	Praa.g_00670
OG0000589	Prbd.g_00573	Praa.g_00671
OG0000590	Prbd.g_00571	Praa.g_00673
OG0000591	Prbd.g_00565	Praa.g_00679
OG0000592	Prbd.g_00564	Praa.g_00680
OG0000593	Prbd.g_00563	Praa.g_00681
OG0000594	Prbd.g_00561	Praa.g_00683
OG0000595	Prbd.g_00560	Praa.g_00684
OG0000596	Prbd.g_00559	Praa.g_00685
OG0000597	Prbd.g_00557	Praa.g_00687
OG0000598	Prbd.g_00556	Praa.g_00688
OG0000599	Prbd.g_00555	Praa.g_00689
OG0000600	Prbd.g_00554	Praa.g_00690
OG0000601	Prbd.g_00552	Praa.g_00692
OG0000602	Prbd.g_00551	Praa.g_00693
OG0000603	Prbd.g_00550	Praa.g_00694
OG0000604	Prbd.g_00549	Praa.g_00695
OG0000605	Prbd.g_00548	Praa.g_00696
OG0000606	Prbd.g_00547	Praa.g_00697
OG0000607	Prbd.g_00545	Praa.g_00699
OG0000608	Prbd.g_00544	Praa.g_00700
OG0000609	Prbd.g_00540	Praa.g_00704
OG0000610	Prbd.g_00539	Praa.g_00705
OG0000611	Prbd.g_00008	Praa.g_00712
OG0000612	Prbd.g_00009	Praa.g_00713
OG0000613	Prbd.g_00010	Praa.g_00714
OG0000614	Prbd.g_00011	Praa.g_00715
OG0000615	Prbd.g_00013	Praa.g_00717
OG0000616	Prbd.g_00014	Praa.g_00718
OG0000617	Prbd.g_00015	Praa.g_00719
OG0000618	Prbd.g_00016	Praa.g_00720
OG0000619	Prbd.g_00017	Praa.g_00721
OG0000620	Prbd.g_00018	Praa.g_00722
OG0000621	Prbd.g_00019	Praa.g_00723
OG0000622	Prbd.g_00020	Praa.g_00724
OG0000623	Prbd.g_00021	Praa.g_00725
OG0000624	Prbd.g_00022	Praa.g_00726
OG0000625	Prbd.g_00023	Praa.g_00727
OG0000626	Prbd.g_00024	Praa.g_00728
OG0000627	Prbd.g_00025	Praa.g_00729
OG0000628	Prbd.g_00026	Praa.g_00730
OG0000629	Prbd.g_00027	Praa.g_00731
OG0000630	Prbd.g_00028	Praa.g_00732
OG0000631	Prbd.g_00030	Praa.g_00734
OG0000632	Prbd.g_00045	Praa.g_00747
OG0000633	Prbd.g_00049	Praa.g_00751
OG0000634	Prbd.g_00062	Praa.g_00764
OG0000635	Prbd.g_00066	Praa.g_00766
OG0000636	Prbd.g_00067	Praa.g_00767
OG0000637	Prbd.g_00068	Praa.g_00768
OG0000638	Prbd.g_00080	Praa.g_00780
OG0000639	Prbd.g_00089	Praa.g_00789
OG0000640	Prbd.g_00091	Praa.g_00791
OG0000641	Prbd.g_00093	Praa.g_00794
OG0000642	Prbd.g_00094	Praa.g_00795
OG0000643	Prbd.g_00095	Praa.g_00796
OG0000644	Prbd.g_00096	Praa.g_00797
OG0000645	Prbd.g_00097	Praa.g_00798
OG0000646	Prbd.g_00098	Praa.g_00799
OG0000647	Prbd.g_00099	Praa.g_00800
OG0000648	Prbd.g_00101	Praa.g_00802
OG0000649	Prbd.g_00102	Praa.g_00803
OG0000650	Prbd.g_00103	Praa.g_00804
OG0000651	Prbd.g_00104	Praa.g_00805
OG0000652	Prbd.g_00105	Praa.g_00806
OG0000653	Prbd.g_00106	Praa.g_00807
OG0000654	Prbd.g_00108	Praa.g_00809
OG0000655	Prbd.g_00110	Praa.g_00812
OG0000656	Prbd.g_00111	Praa.g_00813
OG0000657	Prbd.g_00112	Praa.g_00814
OG0000658	Prbd.g_00113	Praa.g_00815
OG0000659	Prbd.g_00114	Praa.g_00816
OG0000660	Prbd.g_00115	Praa.g_00817
OG0000661	Prbd.g_00116	Praa.g_00818
OG0000662	Prbd.g_00117	Praa.g_00819
OG0000663	Prbd.g_00118	Praa.g_00820
OG0000664	Prbd.g_00119	Praa.g_00821
OG0000665	Prbd.g_00120	Praa.g_00822
OG0000666	Prbd.g_00121	Praa.g_00823
OG0000667	Prbd.g_00122	Praa.g_00824
OG0000668	Prbd.g_00123	Praa.g_00825
OG0000669	Prbd.g_00125	Praa.g_00827
OG0000670	Prbd.g_00126	Praa.g_00828
OG0000671	Prbd.g_00127	Praa.g_00829
OG0000672	Prbd.g_00128	Praa.g_00830
OG0000673	Prbd.g_00129	Praa.g_00831
OG0000674	Prbd.g_00130	Praa.g_00832
OG0000675	Prbd.g_00132	Praa.g_00834
OG0000676	Prbd.g_00133	Praa.g_00835
OG0000677	Prbd.g_00136	Praa.g_00838
OG0000678	Prbd.g_00138	Praa.g_00840
OG0000679	Prbd.g_00139	Praa.g_00841
OG0000680	Prbd.g_00140	Praa.g_00842
OG0000681	Prbd.g_00141	Praa.g_00843
OG0000682	Prbd.g_00142	Praa.g_00844
OG0000683	Prbd.g_00144	Praa.g_00846
OG0000684	Prbd.g_00145	Praa.g_00847
OG0000685	Prbd.g_00146	Praa.g_00848
OG0000686	Prbd.g_00147	Praa.g_00849
OG0000687	Prbd.g_00148	Praa.g_00850
OG0000688	Prbd.g_00149	Praa.g_00851
OG0000689	Prbd.g_00150	Praa.g_00852
OG0000690	Prbd.g_00151	Praa.g_00853
OG0000691	Prbd.g_00152	Praa.g_00854
OG0000692	Prbd.g_00154	Praa.g_00856
OG0000693	Prbd.g_00155	Praa.g_00857
OG0000694	Prbd.g_00156	Praa.g_00858
OG0000695	Prbd.g_00157	Praa.g_00859
OG0000696	Prbd.g_00158	Praa.g_00860
OG0000697	Prbd.g_00160	Praa.g_00862
OG0000698	Prbd.g_00162	Praa.g_00864
OG0000699	Prbd.g_00163	Praa.g_00865
OG0000700	Prbd.g_00190	Praa.g_00892
OG0000701	Prbd.g_00194	Praa.g_00896
OG0000702	Prbd.g_00197	Praa.g_00899
OG0000703	Prbd.g_00198	Praa.g_00900
OG0000704	Prbd.g_00199	Praa.g_00901
OG0000705	Prbd.g_00200	Praa.g_00902
OG0000706	Prbd.g_00201	Praa.g_00903
OG0000707	Prbd.g_00203	Praa.g_00904
OG0000708	Prbd.g_00204	Praa.g_00905
OG0000709	Prbd.g_00206	Praa.g_00907
OG0000710	Prbd.g_00207	Praa.g_00908
OG0000711	Prbd.g_00208	Praa.g_00909
OG0000712	Prbd.g_00209	Praa.g_00910
OG0000713	Prbd.g_00210	Praa.g_00911
OG0000714	Prbd.g_00212	Praa.g_00913
OG0000715	Prbd.g_00213	Praa.g_00914
OG0000716	Prbd.g_00215	Praa.g_00916
OG0000717	Prbd.g_00216	Praa.g_00917
OG0000718	Prbd.g_00217	Praa.g_00918
OG0000719	Prbd.g_00219	Praa.g_00920
OG0000720	Prbd.g_00220	Praa.g_00921
OG0000721	Prbd.g_00222	Praa.g_00923
OG0000722	Prbd.g_00223	Praa.g_00924
OG0000723	Prbd.g_00224	Praa.g_00925
OG0000724	Prbd.g_00226	Praa.g_00926
OG0000725	Prbd.g_00227	Praa.g_00927
OG0000726	Prbd.g_00228	Praa.g_00928
OG0000727	Prbd.g_00229	Praa.g_00929
OG0000728	Prbd.g_00230	Praa.g_00930
OG0000729	Prbd.g_00231	Praa.g_00931
OG0000730	Prbd.g_00232	Praa.g_00932
OG0000731	Prbd.g_00233	Praa.g_00933
OG0000732	Prbd.g_00234	Praa.g_00934
OG0000733	Prbd.g_00235	Praa.g_00935
OG0000734	Prbd.g_00236	Praa.g_00936
OG0000735	Prbd.g_00238	Praa.g_00938
OG0000736	Prbd.g_00239	Praa.g_00939
OG0000737	Prbd.g_00240	Praa.g_00940
OG0000738	Prbd.g_00241	Praa.g_00941
OG0000739	Prbd.g_00242	Praa.g_00942
OG0000740	Prbd.g_00243	Praa.g_00943
OG0000741	Prbd.g_00244	Praa.g_00944
OG0000742	Prbd.g_00246	Praa.g_00946
OG0000743	Prbd.g_00247	Praa.g_00947
OG0000744	Prbd.g_00248	Praa.g_00948
OG0000745	Prbd.g_00249	Praa.g_00949
OG0000746	Prbd.g_00250	Praa.g_00950
OG0000747	Prbd.g_00251	Praa.g_00951
OG0000748	Prbd.g_00252	Praa.g_00952
OG0000749	Prbd.g_00253	Praa.g_00953
OG0000750	Prbd.g_00254	Praa.g_00954
OG0000751	Prbd.g_00255	Praa.g_00955
OG0000752	Prbd.g_00256	Praa.g_00956
OG0000753	Prbd.g_00258	Praa.g_00958
OG0000754	Prbd.g_00259	Praa.g_00959
OG0000755	Prbd.g_00260	Praa.g_00960
OG0000756	Prbd.g_00261	Praa.g_00961
OG0000757	Prbd.g_00262	Praa.g_00962
OG0000758	Prbd.g_00263	Praa.g_00963
OG0000759	Prbd.g_00265	Praa.g_00965
OG0000760	Prbd.g_00266	Praa.g_00966
OG0000761	Prbd.g_00267	Praa.g_00967
OG0000762	Prbd.g_00269	Praa.g_00969
OG0000763	Prbd.g_00270	Praa.g_00970
OG0000764	Prbd.g_00271	Praa.g_00971
OG0000765	Prbd.g_00272	Praa.g_00972
OG0000766	Prbd.g_00273	Praa.g_00973
OG0000767	Prbd.g_00275	Praa.g_00975
OG0000768	Prbd.g_00276	Praa.g_00976
OG0000769	Prbd.g_00277	Praa.g_00977
OG0000770	Prbd.g_00278	Praa.g_00978
OG0000771	Prbd.g_00279	Praa.g_00979
OG0000772	Prbd.g_00280	Praa.g_00980
OG0000773	Prbd.g_00281	Praa.g_00981
OG0000774	Prbd.g_00282	Praa.g_00982
OG0000775	Prbd.g_00283	Praa.g_00983
OG0000776	Prbd.g_00285	Praa.g_00985
OG0000777	Prbd.g_00287	Praa.g_00987
OG0000778	Prbd.g_00288	Praa.g_00988
OG0000779	Prbd.g_00289	Praa.g_00989
OG0000780	Prbd.g_00291	Praa.g_00991
OG0000781	Prbd.g_00293	Praa.g_00993
OG0000782	Prbd.g_00294	Praa.g_00994
OG0000783	Prbd.g_00309	Praa.g_01008
OG0000784	Prbd.g_00311	Praa.g_01010
OG0000785	Prbd.g_00312	Praa.g_01011
OG0000786	Prbd.g_00313	Praa.g_01012
OG0000787	Prbd.g_00314	Praa.g_01013
OG0000788	Prbd.g_00318	Praa.g_01017
OG0000789	Prbd.g_00320	Praa.g_01019
OG0000790	Prbd.g_00321	Praa.g_01020
OG0000791	Prbd.g_00322	Praa.g_01021
OG0000792	Prbd.g_00323	Praa.g_01022
OG0000793	Prbd.g_00324	Praa.g_01023
OG0000794	Prbd.g_00326	Praa.g_01025
OG0000795	Prbd.g_00329	Praa.g_01028
OG0000796	Prbd.g_00330	Praa.g_01029
OG0000797	Prbd.g_00332	Praa.g_01031
OG0000798	Prbd.g_00333	Praa.g_01032
OG0000799	Prbd.g_00334	Praa.g_01033
OG0000800	Prbd.g_00335	Praa.g_01034
OG0000801	Prbd.g_00338	Praa.g_01037
OG0000802	Prbd.g_00339	Praa.g_01038
OG0000803	Prbd.g_00341	Praa.g_01040
OG0000804	Prbd.g_00342	Praa.g_01041
OG0000805	Prbd.g_00343	Praa.g_01042
OG0000806	Prbd.g_00345	Praa.g_01044
OG0000807	Prbd.g_00370	Praa.g_01070
OG0000808	Prbd.g_00380	Praa.g_01080
OG0000809	Prbd.g_00383	Praa.g_01083
OG0000810	Prbd.g_00384	Praa.g_01084
OG0000811	Prbd.g_00391	Praa.g_01091
OG0000812	Prbd.g_00395	Praa.g_01095
OG0000813	Prbd.g_00399	Praa.g_01099
OG0000814	Prbd.g_00401	Praa.g_01101
OG0000815	Prbd.g_00414	Praa.g_01115
OG0000816	Prbd.g_00428	Praa.g_01128
OG0000817	Prbd.g_00429	Praa.g_01129
OG0000818	Prbd.g_00434	Praa.g_01134
OG0000819	Prbd.g_00449	Praa.g_01141
OG0000820	Prbd.g_00453	Praa.g_01145
OG0000821	Prbd.g_00455	Praa.g_01147
OG0000822	Prbd.g_00456	Praa.g_01148
OG0000823	Prbd.g_00457	Praa.g_01149
OG0000824	Prbd.g_00458	Praa.g_01150
OG0000825	Prbd.g_00459	Praa.g_01151
OG0000826	Prbd.g_00460	Praa.g_01152
OG0000827	Prbd.g_00461	Praa.g_01153
OG0000828	Prbd.g_00462	Praa.g_01154
OG0000829	Prbd.g_00463	Praa.g_01155
OG0000830	Prbd.g_00464	Praa.g_01156
OG0000831	Prbd.g_00467	Praa.g_01158
OG0000832	Prbd.g_00469	Praa.g_01160
OG0000833	Prbd.g_00470	Praa.g_01161
OG0000834	Prbd.g_00471	Praa.g_01162
OG0000835	Prbd.g_00472	Praa.g_01163
OG0000836	Prbd.g_00473	Praa.g_01164
OG0000837	Prbd.g_00475	Praa.g_01166
OG0000838	Prbd.g_00476	Praa.g_01167
OG0000839	Prbd.g_00477	Praa.g_01168
OG0000840	Prbd.g_00478	Praa.g_01169
OG0000841	Prbd.g_00479	Praa.g_01170
OG0000842	Prbd.g_00480	Praa.g_01171
OG0000843	Prbd.g_00481	Praa.g_01172
OG0000844	Prbd.g_00482	Praa.g_01173
OG0000845	Prbd.g_00483	Praa.g_01174
OG0000846	Prbd.g_00486	Praa.g_01177
OG0000847	Prbd.g_00488	Praa.g_01179
OG0000848	Prbd.g_00489	Praa.g_01180
OG0000849	Prbd.g_00490	Praa.g_01181
OG0000850	Prbd.g_00491	Praa.g_01182
OG0000851	Prbd.g_00492	Praa.g_01183
OG0000852	Prbd.g_00494	Praa.g_01185
OG0000853	Prbd.g_00495	Praa.g_01186
OG0000854	Prbd.g_00497	Praa.g_01188
OG0000855	Prbd.g_00498	Praa.g_01189
OG0000856	Prbd.g_00499	Praa.g_01190
OG0000857	Prbd.g_00500	Praa.g_01191
OG0000858	Prbd.g_00501	Praa.g_01192
OG0000859	Prbd.g_00502	Praa.g_01193
OG0000860	Prbd.g_00503	Praa.g_01194
OG0000861	Prbd.g_00504	Praa.g_01195
OG0000862	Prbd.g_00505	Praa.g_01196
OG0000863	Prbd.g_00506	Praa.g_01197
OG0000864	Prbd.g_00507	Praa.g_01198
OG0000865	Prbd.g_00508	Praa.g_01199
OG0000866	Prbd.g_00509	Praa.g_01200
OG0000867	Prbd.g_00510	Praa.g_01201
OG0000868	Prbd.g_00511	Praa.g_01202
OG0000869	Prbd.g_00513	Praa.g_01204
OG0000870	Prbd.g_00514	Praa.g_01205
OG0000871	Prbd.g_00516	Praa.g_01207
OG0000872	Prbd.g_00517	Praa.g_01208
OG0000873	Prbd.g_00519	Praa.g_01210
OG0000874	Prbd.g_00520	Praa.g_01211
OG0000875	Prbd.g_00521	Praa.g_01212
OG0000876	Prbd.g_00522	Praa.g_01213
OG0000877	Prbd.g_00524	Praa.g_01215
OG0000878	Prbd.g_01858	Praa.g_01290
OG0000879	Prbd.g_01812	Praa.g_01307
OG0000880	Prbd.g_01811	Praa.g_01308
OG0000881	Prbd.g_01810	Praa.g_01309
OG0000882	Prbd.g_01809	Praa.g_01310
OG0000883	Prbd.g_01808	Praa.g_01311
OG0000884	Prbd.g_01806	Praa.g_01313
OG0000885	Prbd.g_01805	Praa.g_01314
OG0000886	Prbd.g_01804	Praa.g_01315
OG0000887	Prbd.g_01803	Praa.g_01316
OG0000888	Prbd.g_01802	Praa.g_01317
OG0000889	Prbd.g_01799	Praa.g_01320
OG0000890	Prbd.g_01798	Praa.g_01321
OG0000891	Prbd.g_01797	Praa.g_01322
OG0000892	Prbd.g_01795	Praa.g_01324
OG0000893	Prbd.g_01794	Praa.g_01325
OG0000894	Prbd.g_01793	Praa.g_01326
OG0000895	Prbd.g_01792	Praa.g_01327
OG0000896	Prbd.g_01791	Praa.g_01328
OG0000897	Prbd.g_01790	Praa.g_01329
OG0000898	Prbd.g_01788	Praa.g_01331
OG0000899	Prbd.g_01787	Praa.g_01332
OG0000900	Prbd.g_01782	Praa.g_01348
OG0000901	Prbd.g_01778	Praa.g_01352
OG0000902	Prbd.g_01777	Praa.g_01353
OG0000903	Prbd.g_01776	Praa.g_01354
OG0000904	Prbd.g_01774	Praa.g_01356
OG0000905	Prbd.g_01772	Praa.g_01358
OG0000906	Prbd.g_01770	Praa.g_01360
OG0000907	Prbd.g_01769	Praa.g_01361
OG0000908	Prbd.g_01766	Praa.g_01364
OG0000909	Prbd.g_01762	Praa.g_01368
OG0000910	Prbd.g_01761	Praa.g_01369
OG0000911	Prbd.g_01760	Praa.g_01370
OG0000912	Prbd.g_01759	Praa.g_01371
OG0000913	Prbd.g_01758	Praa.g_01372
OG0000914	Prbd.g_01757	Praa.g_01373
OG0000915	Prbd.g_01756	Praa.g_01374
OG0000916	Prbd.g_01755	Praa.g_01375
OG0000917	Prbd.g_01754	Praa.g_01376
OG0000918	Prbd.g_01753	Praa.g_01377
OG0000919	Prbd.g_01752	Praa.g_01378
OG0000920	Prbd.g_01751	Praa.g_01379
OG0000921	Prbd.g_01750	Praa.g_01380
OG0000922	Prbd.g_01749	Praa.g_01381
OG0000923	Prbd.g_01748	Praa.g_01382
OG0000924	Prbd.g_01747	Praa.g_01383
OG0000925	Prbd.g_01746	Praa.g_01384
OG0000926	Prbd.g_01736	Praa.g_01395
OG0000927	Prbd.g_01707	Praa.g_01458
OG0000928	Prbd.g_01706	Praa.g_01459
OG0000929	Prbd.g_01705	Praa.g_01460
OG0000930	Prbd.g_01704	Praa.g_01461
OG0000931	Prbd.g_01703	Praa.g_01462
OG0000932	Prbd.g_01701	Praa.g_01464
OG0000933	Prbd.g_01700	Praa.g_01465
OG0000934	Prbd.g_01699	Praa.g_01466
OG0000935	Prbd.g_01698	Praa.g_01467
OG0000936	Prbd.g_01697	Praa.g_01468
OG0000937	Prbd.g_01696	Praa.g_01469
OG0000938	Prbd.g_01695	Praa.g_01470
OG0000939	Prbd.g_01694	Praa.g_01471
OG0000940	Prbd.g_01693	Praa.g_01472
OG0000941	Prbd.g_01691	Praa.g_01474
OG0000942	Prbd.g_01690	Praa.g_01475
OG0000943	Prbd.g_01687	Praa.g_01478
OG0000944	Prbd.g_01686	Praa.g_01479
OG0000945	Prbd.g_01685	Praa.g_01480
OG0000946	Prbd.g_01684	Praa.g_01481
OG0000947	Prbd.g_01683	Praa.g_01482
OG0000948	Prbd.g_01682	Praa.g_01483
OG0000949	Prbd.g_01681	Praa.g_01484
OG0000950	Prbd.g_01680	Praa.g_01485
OG0000951	Prbd.g_01679	Praa.g_01486
OG0000952	Prbd.g_01678	Praa.g_01487
OG0000953	Prbd.g_01677	Praa.g_01488
OG0000954	Prbd.g_01676	Praa.g_01489
OG0000955	Prbd.g_01675	Praa.g_01490
OG0000956	Prbd.g_01674	Praa.g_01491
OG0000957	Prbd.g_01673	Praa.g_01492
OG0000958	Prbd.g_01672	Praa.g_01493
OG0000959	Prbd.g_01671	Praa.g_01494
OG0000960	Prbd.g_01670	Praa.g_01495
OG0000961	Prbd.g_01666	Praa.g_01499
OG0000962	Prbd.g_01665	Praa.g_01500
OG0000963	Prbd.g_01664	Praa.g_01501
OG0000964	Prbd.g_01662	Praa.g_01503
OG0000965	Prbd.g_01661	Praa.g_01504
OG0000966	Prbd.g_01660	Praa.g_01505
OG0000967	Prbd.g_01659	Praa.g_01506
OG0000968	Prbd.g_01658	Praa.g_01507
OG0000969	Prbd.g_01657	Praa.g_01508
OG0000970	Prbd.g_01656	Praa.g_01509
OG0000971	Prbd.g_01655	Praa.g_01510
OG0000972	Prbd.g_01654	Praa.g_01511
OG0000973	Prbd.g_01653	Praa.g_01512
OG0000974	Prbd.g_01651	Praa.g_01514
OG0000975	Prbd.g_01648	Praa.g_01517
OG0000976	Prbd.g_01646	Praa.g_01519
OG0000977	Prbd.g_01645	Praa.g_01520
OG0000978	Prbd.g_01644	Praa.g_01521
OG0000979	Prbd.g_01642	Praa.g_01523
OG0000980	Prbd.g_01641	Praa.g_01524
OG0000981	Prbd.g_01640	Praa.g_01525
OG0000982	Prbd.g_01639	Praa.g_01526
OG0000983	Prbd.g_01637	Praa.g_01528
OG0000984	Prbd.g_01636	Praa.g_01529
OG0000985	Prbd.g_01635	Praa.g_01530
OG0000986	Prbd.g_01634	Praa.g_01531
OG0000987	Prbd.g_01633	Praa.g_01532
OG0000988	Prbd.g_01632	Praa.g_01533
OG0000989	Prbd.g_01631	Praa.g_01534
OG0000990	Prbd.g_01630	Praa.g_01535
OG0000991	Prbd.g_01629	Praa.g_01536
OG0000992	Prbd.g_01628	Praa.g_01537
OG0000993	Prbd.g_01627	Praa.g_01538
OG0000994	Prbd.g_01626	Praa.g_01539
OG0000995	Prbd.g_01625	Praa.g_01541
OG0000996	Prbd.g_01624	Praa.g_01542
OG0000997	Prbd.g_01623	Praa.g_01543
OG0000998	Prbd.g_01622	Praa.g_01544
OG0000999	Prbd.g_01621	Praa.g_01545
OG0001000	Prbd.g_01620	Praa.g_01546
OG0001001	Prbd.g_01617	Praa.g_01548
OG0001002	Prbd.g_01616	Praa.g_01549
OG0001003	Prbd.g_01615	Praa.g_01550
OG0001004	Prbd.g_01614	Praa.g_01551
OG0001005	Prbd.g_01613	Praa.g_01552
OG0001006	Prbd.g_01612	Praa.g_01553
OG0001007	Prbd.g_01611	Praa.g_01554
OG0001008	Prbd.g_01609	Praa.g_01556
OG0001009	Prbd.g_01608	Praa.g_01557
OG0001010	Prbd.g_01600	Praa.g_01565
OG0001011	Prbd.g_01593	Praa.g_01572
OG0001012	Prbd.g_01566	Praa.g_01600
OG0001013	Prbd.g_01531	Praa.g_01629
OG0001014	Prbd.g_01530	Praa.g_01630
OG0001015	Prbd.g_01524	Praa.g_01636
OG0001016	Prbd.g_01523	Praa.g_01637
OG0001017	Prbd.g_01522	Praa.g_01638
OG0001018	Prbd.g_01521	Praa.g_01639
OG0001019	Prbd.g_01519	Praa.g_01641
OG0001020	Prbd.g_01518	Praa.g_01642
OG0001021	Prbd.g_01517	Praa.g_01643
OG0001022	Prbd.g_01516	Praa.g_01644
OG0001023	Prbd.g_01515	Praa.g_01645
OG0001024	Prbd.g_01514	Praa.g_01646
OG0001025	Prbd.g_01513	Praa.g_01647
OG0001026	Prbd.g_01511	Praa.g_01649
OG0001027	Prbd.g_01510	Praa.g_01650
OG0001028	Prbd.g_01509	Praa.g_01651
OG0001029	Prbd.g_01508	Praa.g_01652
OG0001030	Prbd.g_01507	Praa.g_01653
OG0001031	Prbd.g_01506	Praa.g_01654
OG0001032	Prbd.g_01505	Praa.g_01655
OG0001033	Prbd.g_01504	Praa.g_01656
OG0001034	Prbd.g_01503	Praa.g_01657
OG0001035	Prbd.g_01501	Praa.g_01659
OG0001036	Prbd.g_01500	Praa.g_01660
OG0001037	Prbd.g_01499	Praa.g_01661
OG0001038	Prbd.g_01498	Praa.g_01662
OG0001039	Prbd.g_01497	Praa.g_01663
OG0001040	Prbd.g_01496	Praa.g_01665
OG0001041	Prbd.g_01495	Praa.g_01666
OG0001042	Prbd.g_01494	Praa.g_01667
OG0001043	Prbd.g_01493	Praa.g_01668
OG0001044	Prbd.g_01492	Praa.g_01669
OG0001045	Prbd.g_01491	Praa.g_01670
OG0001046	Prbd.g_01490	Praa.g_01671
OG0001047	Prbd.g_01487	Praa.g_01674
OG0001048	Prbd.g_01485	Praa.g_01676
OG0001049	Prbd.g_01484	Praa.g_01677
OG0001050	Prbd.g_01483	Praa.g_01678
OG0001051	Prbd.g_01482	Praa.g_01679
OG0001052	Prbd.g_01481	Praa.g_01680
OG0001053	Prbd.g_01479	Praa.g_01682
OG0001054	Prbd.g_01477	Praa.g_01684
OG0001055	Prbd.g_01476	Praa.g_01685
OG0001056	Prbd.g_01475	Praa.g_01686
OG0001057	Prbd.g_01474	Praa.g_01687
OG0001058	Prbd.g_01473	Praa.g_01688
OG0001059	Prbd.g_01472	Praa.g_01689
OG0001060	Prbd.g_01471	Praa.g_01690
OG0001061	Prbd.g_01470	Praa.g_01691
OG0001062	Prbd.g_01469	Praa.g_01692
OG0001063	Prbd.g_01468	Praa.g_01693
OG0001064	Prbd.g_01466	Praa.g_01695
OG0001065	Prbd.g_01463	Praa.g_01699
OG0001066	Prbd.g_01462	Praa.g_01700
OG0001067	Prbd.g_01461	Praa.g_01701
OG0001068	Prbd.g_01459	Praa.g_01703
OG0001069	Prbd.g_01458	Praa.g_01704
OG0001070	Prbd.g_01457	Praa.g_01705
OG0001071	Prbd.g_01456	Praa.g_01706
OG0001072	Prbd.g_01455	Praa.g_01707
OG0001073	Prbd.g_01454	Praa.g_01708
OG0001074	Prbd.g_01453	Praa.g_01709
OG0001075	Prbd.g_01452	Praa.g_01710
OG0001076	Prbd.g_01451	Praa.g_01711
OG0001077	Prbd.g_01450	Praa.g_01712
OG0001078	Prbd.g_01449	Praa.g_01713
OG0001079	Prbd.g_01448	Praa.g_01714
OG0001080	Prbd.g_01447	Praa.g_01715
OG0001081	Prbd.g_01444	Praa.g_01718
OG0001082	Prbd.g_01443	Praa.g_01719
OG0001083	Prbd.g_01442	Praa.g_01720
OG0001084	Prbd.g_01440	Praa.g_01722
OG0001085	Prbd.g_01439	Praa.g_01723
OG0001086	Prbd.g_01438	Praa.g_01724
OG0001087	Prbd.g_01437	Praa.g_01725
OG0001088	Prbd.g_01436	Praa.g_01726
OG0001089	Prbd.g_01433	Praa.g_01733
OG0001090	Prbd.g_01431	Praa.g_01735
OG0001091	Prbd.g_01430	Praa.g_01736
OG0001092	Prbd.g_01429	Praa.g_01737
OG0001093	Prbd.g_01428	Praa.g_01738
OG0001094	Prbd.g_01427	Praa.g_01739
OG0001095	Prbd.g_01426	Praa.g_01740
OG0001096	Prbd.g_01425	Praa.g_01741
OG0001097	Prbd.g_01424	Praa.g_01742
OG0001098	Prbd.g_01423	Praa.g_01743
OG0001099	Prbd.g_01422	Praa.g_01744
OG0001100	Prbd.g_01421	Praa.g_01745
OG0001101	Prbd.g_01420	Praa.g_01746
OG0001102	Prbd.g_01419	Praa.g_01747
OG0001103	Prbd.g_01418	Praa.g_01748
OG0001104	Prbd.g_01417	Praa.g_01749
OG0001105	Prbd.g_01416	Praa.g_01750
OG0001106	Prbd.g_01415	Praa.g_01751
