Orthogroup	Praw	Syak
OG0000587	Praw.g_00150	Syak.g_02756
OG0000588	Praw.g_00154	Syak.g_00004
OG0000589	Praw.g_00157	Syak.g_00008
OG0000590	Praw.g_00158	Syak.g_00009
OG0000591	Praw.g_00161	Syak.g_00017
OG0000592	Praw.g_00162	Syak.g_00018
OG0000593	Praw.g_00168	Syak.g_00031
OG0000594	Praw.g_00169	Syak.g_00032
OG0000595	Praw.g_01888	Syak.g_00033
OG0000596	Praw.g_01884	Syak.g_00038
OG0000597	Praw.g_01882	Syak.g_00041
OG0000598	Praw.g_01881	Syak.g_00042
OG0000599	Praw.g_01878	Syak.g_00045
OG0000600	Praw.g_01877	Syak.g_00046
OG0000601	Praw.g_01876	Syak.g_00047
OG0000602	Praw.g_01874	Syak.g_00053
OG0000603	Praw.g_01873	Syak.g_00054
OG0000604	Praw.g_01872	Syak.g_00056
OG0000605	Praw.g_01871	Syak.g_00259
OG0000606	Praw.g_01868	Syak.g_00326
OG0000607	Praw.g_01865	Syak.g_00329
OG0000608	Praw.g_01864	Syak.g_00330
OG0000609	Praw.g_01863	Syak.g_00332
OG0000610	Praw.g_01858	Syak.g_00347
OG0000611	Praw.g_01855	Syak.g_00350
OG0000612	Praw.g_01854	Syak.g_00351
OG0000613	Praw.g_01849	Syak.g_01525
OG0000614	Praw.g_01830	Syak.g_00705
OG0000615	Praw.g_01822	Syak.g_00393
OG0000616	Praw.g_01818	Syak.g_01810
OG0000617	Praw.g_01803	Syak.g_00799
OG0000618	Praw.g_01802	Syak.g_00798
OG0000619	Praw.g_01801	Syak.g_00797
OG0000620	Praw.g_01798	Syak.g_00779
OG0000621	Praw.g_01797	Syak.g_00780
OG0000622	Praw.g_01796	Syak.g_00781
OG0000623	Praw.g_01795	Syak.g_00782
OG0000624	Praw.g_01794	Syak.g_00784
OG0000625	Praw.g_01793	Syak.g_00785
OG0000626	Praw.g_01792	Syak.g_00786
OG0000627	Praw.g_01791	Syak.g_00561
OG0000628	Praw.g_01790	Syak.g_00560
OG0000629	Praw.g_01789	Syak.g_00556
OG0000630	Praw.g_01786	Syak.g_00552
OG0000631	Praw.g_01706	Syak.g_00545
OG0000632	Praw.g_01705	Syak.g_00544
OG0000633	Praw.g_01704	Syak.g_00542
OG0000634	Praw.g_01701	Syak.g_00430
OG0000635	Praw.g_01700	Syak.g_00431
OG0000636	Praw.g_01698	Syak.g_00433
OG0000637	Praw.g_01696	Syak.g_00435
OG0000638	Praw.g_01695	Syak.g_00436
OG0000639	Praw.g_01694	Syak.g_00437
OG0000640	Praw.g_01693	Syak.g_00438
OG0000641	Praw.g_01689	Syak.g_00442
OG0000642	Praw.g_01688	Syak.g_00443
OG0000643	Praw.g_01687	Syak.g_00444
OG0000644	Praw.g_01686	Syak.g_00445
OG0000645	Praw.g_01685	Syak.g_00447
OG0000646	Praw.g_01683	Syak.g_00450
OG0000647	Praw.g_01682	Syak.g_00452
OG0000648	Praw.g_01680	Syak.g_00456
OG0000649	Praw.g_01679	Syak.g_00457
OG0000650	Praw.g_01678	Syak.g_00458
OG0000651	Praw.g_01677	Syak.g_00459
OG0000652	Praw.g_01676	Syak.g_00460
OG0000653	Praw.g_01674	Syak.g_00462
OG0000654	Praw.g_01673	Syak.g_00625
OG0000655	Praw.g_01672	Syak.g_00624
OG0000656	Praw.g_01669	Syak.g_00621
OG0000657	Praw.g_01663	Syak.g_00609
OG0000658	Praw.g_01662	Syak.g_00606
OG0000659	Praw.g_01661	Syak.g_00605
OG0000660	Praw.g_01657	Syak.g_00601
OG0000661	Praw.g_01655	Syak.g_00599
OG0000662	Praw.g_01653	Syak.g_00597
OG0000663	Praw.g_01651	Syak.g_00594
OG0000664	Praw.g_01650	Syak.g_00593
OG0000665	Praw.g_01646	Syak.g_00086
OG0000666	Praw.g_01645	Syak.g_00078
OG0000667	Praw.g_01641	Syak.g_00340
OG0000668	Praw.g_01611	Syak.g_00643
OG0000669	Praw.g_01605	Syak.g_00363
OG0000670	Praw.g_01603	Syak.g_00366
OG0000671	Praw.g_01601	Syak.g_00368
OG0000672	Praw.g_01599	Syak.g_00371
OG0000673	Praw.g_01596	Syak.g_00374
OG0000674	Praw.g_01594	Syak.g_00376
OG0000675	Praw.g_01593	Syak.g_00377
OG0000676	Praw.g_01591	Syak.g_00379
OG0000677	Praw.g_01590	Syak.g_00380
OG0000678	Praw.g_01588	Syak.g_00386
OG0000679	Praw.g_01584	Syak.g_00397
OG0000680	Praw.g_01583	Syak.g_00398
OG0000681	Praw.g_01581	Syak.g_00401
OG0000682	Praw.g_01580	Syak.g_00402
OG0000683	Praw.g_01579	Syak.g_00403
OG0000684	Praw.g_01577	Syak.g_00409
OG0000685	Praw.g_01575	Syak.g_00411
OG0000686	Praw.g_01574	Syak.g_00412
OG0000687	Praw.g_01573	Syak.g_00413
OG0000688	Praw.g_01570	Syak.g_00418
OG0000689	Praw.g_01569	Syak.g_00421
OG0000690	Praw.g_01568	Syak.g_00422
OG0000691	Praw.g_01567	Syak.g_00423
OG0000692	Praw.g_01565	Syak.g_00424
OG0000693	Praw.g_01564	Syak.g_00426
OG0000694	Praw.g_01563	Syak.g_00427
OG0000695	Praw.g_01561	Syak.g_00540
OG0000696	Praw.g_01560	Syak.g_00539
OG0000697	Praw.g_01559	Syak.g_00538
OG0000698	Praw.g_01556	Syak.g_00535
OG0000699	Praw.g_01555	Syak.g_00534
OG0000700	Praw.g_01554	Syak.g_00533
OG0000701	Praw.g_01553	Syak.g_00532
OG0000702	Praw.g_01551	Syak.g_00522
OG0000703	Praw.g_01550	Syak.g_00521
OG0000704	Praw.g_01549	Syak.g_00519
OG0000705	Praw.g_01545	Syak.g_00511
OG0000706	Praw.g_01544	Syak.g_00510
OG0000707	Praw.g_01543	Syak.g_00509
OG0000708	Praw.g_01542	Syak.g_00506
OG0000709	Praw.g_01538	Syak.g_00498
OG0000710	Praw.g_01535	Syak.g_00494
OG0000711	Praw.g_01518	Syak.g_00466
OG0000712	Praw.g_01516	Syak.g_00464
OG0000713	Praw.g_01515	Syak.g_00463
OG0000714	Praw.g_01514	Syak.g_00629
OG0000715	Praw.g_01512	Syak.g_00631
OG0000716	Praw.g_01510	Syak.g_00635
OG0000717	Praw.g_01509	Syak.g_00636
OG0000718	Praw.g_01498	Syak.g_00640
OG0000719	Praw.g_01496	Syak.g_00642
OG0000720	Praw.g_01487	Syak.g_00655
OG0000721	Praw.g_01485	Syak.g_00657
OG0000722	Praw.g_01484	Syak.g_00658
OG0000723	Praw.g_01481	Syak.g_00790
OG0000724	Praw.g_01472	Syak.g_00749
OG0000725	Praw.g_01466	Syak.g_00731
OG0000726	Praw.g_01465	Syak.g_00730
OG0000727	Praw.g_01464	Syak.g_00729
OG0000728	Praw.g_01462	Syak.g_00727
OG0000729	Praw.g_01416	Syak.g_01683
OG0000730	Praw.g_00172	Syak.g_01248
OG0000731	Praw.g_00176	Syak.g_01237
OG0000732	Praw.g_00183	Syak.g_01739
OG0000733	Praw.g_00202	Syak.g_01905
OG0000734	Praw.g_00219	Syak.g_02184
OG0000735	Praw.g_00221	Syak.g_00914
OG0000736	Praw.g_00222	Syak.g_00913
OG0000737	Praw.g_00223	Syak.g_00912
OG0000738	Praw.g_00227	Syak.g_00907
OG0000739	Praw.g_00228	Syak.g_00906
OG0000740	Praw.g_00229	Syak.g_00905
OG0000741	Praw.g_00230	Syak.g_00902
OG0000742	Praw.g_00233	Syak.g_00899
OG0000743	Praw.g_00235	Syak.g_00897
OG0000744	Praw.g_00236	Syak.g_00896
OG0000745	Praw.g_00237	Syak.g_00894
OG0000746	Praw.g_00239	Syak.g_00892
OG0000747	Praw.g_00240	Syak.g_00891
OG0000748	Praw.g_00243	Syak.g_00875
OG0000749	Praw.g_00244	Syak.g_00874
OG0000750	Praw.g_00245	Syak.g_00873
OG0000751	Praw.g_00247	Syak.g_00862
OG0000752	Praw.g_00249	Syak.g_00860
OG0000753	Praw.g_00252	Syak.g_00857
OG0000754	Praw.g_00255	Syak.g_00852
OG0000755	Praw.g_00258	Syak.g_00841
OG0000756	Praw.g_00259	Syak.g_00840
OG0000757	Praw.g_00265	Syak.g_00833
OG0000758	Praw.g_00266	Syak.g_00832
OG0000759	Praw.g_00267	Syak.g_00831
OG0000760	Praw.g_00268	Syak.g_00830
OG0000761	Praw.g_00269	Syak.g_00829
OG0000762	Praw.g_00270	Syak.g_00827
OG0000763	Praw.g_00272	Syak.g_00825
OG0000764	Praw.g_00273	Syak.g_00824
OG0000765	Praw.g_00282	Syak.g_00669
OG0000766	Praw.g_00283	Syak.g_00670
OG0000767	Praw.g_00285	Syak.g_00672
OG0000768	Praw.g_00286	Syak.g_00673
OG0000769	Praw.g_00288	Syak.g_00675
OG0000770	Praw.g_00290	Syak.g_00678
OG0000771	Praw.g_00904	Syak.g_00755
OG0000772	Praw.g_00954	Syak.g_02048
OG0000773	Praw.g_00970	Syak.g_00921
OG0000774	Praw.g_00972	Syak.g_00926
OG0000775	Praw.g_00976	Syak.g_00929
OG0000776	Praw.g_00977	Syak.g_00930
OG0000777	Praw.g_00978	Syak.g_00931
OG0000778	Praw.g_00979	Syak.g_00932
OG0000779	Praw.g_00983	Syak.g_00938
OG0000780	Praw.g_00984	Syak.g_00942
OG0000781	Praw.g_00987	Syak.g_00946
OG0000782	Praw.g_00988	Syak.g_00947
OG0000783	Praw.g_00989	Syak.g_00948
OG0000784	Praw.g_00990	Syak.g_00949
OG0000785	Praw.g_00992	Syak.g_00951
OG0000786	Praw.g_00994	Syak.g_00956
OG0000787	Praw.g_00995	Syak.g_00957
OG0000788	Praw.g_01002	Syak.g_00048
OG0000789	Praw.g_01006	Syak.g_00085
OG0000790	Praw.g_01021	Syak.g_02560
OG0000791	Praw.g_01023	Syak.g_02558
OG0000792	Praw.g_01024	Syak.g_02557
OG0000793	Praw.g_01027	Syak.g_02552
OG0000794	Praw.g_01028	Syak.g_02551
OG0000795	Praw.g_01029	Syak.g_02550
OG0000796	Praw.g_01033	Syak.g_02547
OG0000797	Praw.g_01034	Syak.g_02546
OG0000798	Praw.g_01057	Syak.g_01456
OG0000799	Praw.g_01101	Syak.g_00981
OG0000800	Praw.g_01100	Syak.g_00989
OG0000801	Praw.g_01099	Syak.g_00990
OG0000802	Praw.g_01097	Syak.g_00995
OG0000803	Praw.g_01095	Syak.g_01021
OG0000804	Praw.g_01094	Syak.g_01026
OG0000805	Praw.g_01092	Syak.g_01029
OG0000806	Praw.g_01090	Syak.g_01031
OG0000807	Praw.g_01089	Syak.g_01033
OG0000808	Praw.g_01088	Syak.g_01034
OG0000809	Praw.g_01085	Syak.g_01038
OG0000810	Praw.g_01084	Syak.g_01039
OG0000811	Praw.g_01077	Syak.g_01045
OG0000812	Praw.g_01075	Syak.g_01047
OG0000813	Praw.g_00343	Syak.g_01048
OG0000814	Praw.g_00345	Syak.g_01051
OG0000815	Praw.g_00346	Syak.g_01053
OG0000816	Praw.g_00348	Syak.g_01055
OG0000817	Praw.g_00349	Syak.g_01056
OG0000818	Praw.g_00354	Syak.g_01060
OG0000819	Praw.g_00355	Syak.g_01064
OG0000820	Praw.g_00356	Syak.g_01065
OG0000821	Praw.g_00359	Syak.g_01071
OG0000822	Praw.g_00360	Syak.g_01073
OG0000823	Praw.g_00361	Syak.g_01074
OG0000824	Praw.g_00364	Syak.g_01080
OG0000825	Praw.g_00365	Syak.g_01081
OG0000826	Praw.g_00366	Syak.g_01082
OG0000827	Praw.g_00367	Syak.g_01083
OG0000828	Praw.g_00371	Syak.g_01086
OG0000829	Praw.g_00372	Syak.g_01087
OG0000830	Praw.g_00373	Syak.g_01088
OG0000831	Praw.g_00375	Syak.g_01091
OG0000832	Praw.g_00381	Syak.g_02482
OG0000833	Praw.g_00389	Syak.g_02473
OG0000834	Praw.g_00390	Syak.g_02470
OG0000835	Praw.g_00391	Syak.g_02469
OG0000836	Praw.g_00392	Syak.g_02466
OG0000837	Praw.g_00393	Syak.g_02465
OG0000838	Praw.g_00395	Syak.g_02461
OG0000839	Praw.g_00396	Syak.g_02460
OG0000840	Praw.g_00397	Syak.g_02459
OG0000841	Praw.g_00398	Syak.g_02458
OG0000842	Praw.g_00399	Syak.g_02457
OG0000843	Praw.g_00400	Syak.g_02456
OG0000844	Praw.g_00401	Syak.g_02454
OG0000845	Praw.g_00402	Syak.g_02453
OG0000846	Praw.g_00403	Syak.g_02452
OG0000847	Praw.g_00404	Syak.g_02451
OG0000848	Praw.g_00405	Syak.g_02449
OG0000849	Praw.g_00406	Syak.g_02448
OG0000850	Praw.g_00408	Syak.g_02445
OG0000851	Praw.g_00409	Syak.g_02440
OG0000852	Praw.g_00410	Syak.g_02439
OG0000853	Praw.g_00414	Syak.g_02435
OG0000854	Praw.g_00416	Syak.g_02433
OG0000855	Praw.g_00417	Syak.g_02432
OG0000856	Praw.g_00430	Syak.g_00021
OG0000857	Praw.g_00458	Syak.g_00451
OG0000858	Praw.g_00509	Syak.g_02426
OG0000859	Praw.g_00510	Syak.g_02425
OG0000860	Praw.g_00517	Syak.g_02414
OG0000861	Praw.g_00518	Syak.g_02413
OG0000862	Praw.g_00519	Syak.g_02412
OG0000863	Praw.g_00521	Syak.g_02409
OG0000864	Praw.g_00522	Syak.g_02408
OG0000865	Praw.g_00523	Syak.g_02407
OG0000866	Praw.g_00524	Syak.g_02406
OG0000867	Praw.g_00525	Syak.g_02405
OG0000868	Praw.g_00526	Syak.g_02402
OG0000869	Praw.g_00530	Syak.g_02398
OG0000870	Praw.g_00535	Syak.g_02393
OG0000871	Praw.g_00536	Syak.g_02392
OG0000872	Praw.g_00537	Syak.g_02386
OG0000873	Praw.g_00540	Syak.g_02383
OG0000874	Praw.g_00543	Syak.g_02379
OG0000875	Praw.g_00544	Syak.g_02377
OG0000876	Praw.g_00545	Syak.g_02375
OG0000877	Praw.g_00547	Syak.g_02372
OG0000878	Praw.g_00548	Syak.g_02371
OG0000879	Praw.g_00549	Syak.g_02370
OG0000880	Praw.g_00550	Syak.g_02369
OG0000881	Praw.g_00554	Syak.g_02363
OG0000882	Praw.g_00559	Syak.g_02358
OG0000883	Praw.g_00561	Syak.g_02355
OG0000884	Praw.g_00563	Syak.g_02353
OG0000885	Praw.g_00564	Syak.g_02352
OG0000886	Praw.g_00565	Syak.g_02351
OG0000887	Praw.g_00566	Syak.g_02350
OG0000888	Praw.g_00568	Syak.g_02348
OG0000889	Praw.g_00570	Syak.g_02346
OG0000890	Praw.g_00571	Syak.g_02334
OG0000891	Praw.g_00572	Syak.g_02333
OG0000892	Praw.g_01921	Syak.g_02329
OG0000893	Praw.g_01917	Syak.g_01393
OG0000894	Praw.g_01915	Syak.g_01390
OG0000895	Praw.g_01912	Syak.g_01386
OG0000896	Praw.g_01911	Syak.g_01385
OG0000897	Praw.g_01909	Syak.g_01383
OG0000898	Praw.g_01908	Syak.g_01382
OG0000899	Praw.g_01907	Syak.g_01381
OG0000900	Praw.g_01906	Syak.g_01380
OG0000901	Praw.g_01903	Syak.g_01375
OG0000902	Praw.g_01901	Syak.g_01368
OG0000903	Praw.g_01898	Syak.g_01353
OG0000904	Praw.g_01896	Syak.g_01358
OG0000905	Praw.g_01892	Syak.g_01363
OG0000906	Praw.g_01891	Syak.g_01366
OG0000907	Praw.g_00138	Syak.g_01351
OG0000908	Praw.g_00135	Syak.g_01348
OG0000909	Praw.g_00134	Syak.g_01347
OG0000910	Praw.g_00133	Syak.g_01346
OG0000911	Praw.g_00131	Syak.g_01344
OG0000912	Praw.g_00130	Syak.g_01343
OG0000913	Praw.g_00129	Syak.g_01342
OG0000914	Praw.g_00128	Syak.g_01341
OG0000915	Praw.g_00127	Syak.g_01339
OG0000916	Praw.g_00126	Syak.g_01338
OG0000917	Praw.g_00125	Syak.g_01337
OG0000918	Praw.g_00124	Syak.g_01336
OG0000919	Praw.g_00123	Syak.g_01335
OG0000920	Praw.g_00122	Syak.g_01334
OG0000921	Praw.g_00121	Syak.g_01333
OG0000922	Praw.g_00120	Syak.g_01332
OG0000923	Praw.g_00116	Syak.g_01328
OG0000924	Praw.g_00115	Syak.g_01327
OG0000925	Praw.g_00114	Syak.g_01326
OG0000926	Praw.g_00113	Syak.g_01325
OG0000927	Praw.g_00111	Syak.g_01323
OG0000928	Praw.g_00110	Syak.g_01322
OG0000929	Praw.g_00109	Syak.g_01321
OG0000930	Praw.g_00108	Syak.g_01320
OG0000931	Praw.g_00107	Syak.g_01319
OG0000932	Praw.g_00106	Syak.g_01318
OG0000933	Praw.g_00102	Syak.g_01312
OG0000934	Praw.g_00100	Syak.g_01310
OG0000935	Praw.g_00099	Syak.g_01309
OG0000936	Praw.g_00098	Syak.g_01308
OG0000937	Praw.g_00097	Syak.g_01307
OG0000938	Praw.g_00095	Syak.g_01304
OG0000939	Praw.g_00094	Syak.g_01303
OG0000940	Praw.g_00087	Syak.g_01297
OG0000941	Praw.g_00085	Syak.g_01295
OG0000942	Praw.g_00083	Syak.g_01293
OG0000943	Praw.g_00082	Syak.g_01292
OG0000944	Praw.g_00081	Syak.g_01290
OG0000945	Praw.g_00080	Syak.g_01288
OG0000946	Praw.g_00076	Syak.g_01283
OG0000947	Praw.g_00074	Syak.g_01280
OG0000948	Praw.g_00073	Syak.g_01279
OG0000949	Praw.g_00070	Syak.g_01551
OG0000950	Praw.g_00065	Syak.g_01562
OG0000951	Praw.g_00061	Syak.g_01569
OG0000952	Praw.g_00057	Syak.g_01574
OG0000953	Praw.g_00054	Syak.g_01627
OG0000954	Praw.g_00050	Syak.g_01633
OG0000955	Praw.g_00049	Syak.g_01634
OG0000956	Praw.g_00047	Syak.g_01636
OG0000957	Praw.g_00041	Syak.g_01648
OG0000958	Praw.g_00040	Syak.g_01649
OG0000959	Praw.g_00036	Syak.g_01653
OG0000960	Praw.g_00035	Syak.g_01654
OG0000961	Praw.g_00033	Syak.g_01679
OG0000962	Praw.g_00031	Syak.g_01682
OG0000963	Praw.g_00027	Syak.g_01687
OG0000964	Praw.g_00026	Syak.g_01688
OG0000965	Praw.g_00025	Syak.g_01689
OG0000966	Praw.g_00018	Syak.g_01711
OG0000967	Praw.g_00014	Syak.g_01715
OG0000968	Praw.g_00012	Syak.g_01719
OG0000969	Praw.g_00011	Syak.g_01721
OG0000970	Praw.g_00010	Syak.g_01722
OG0000971	Praw.g_00009	Syak.g_01724
OG0000972	Praw.g_00008	Syak.g_01725
OG0000973	Praw.g_00007	Syak.g_01726
OG0000974	Praw.g_00006	Syak.g_01727
OG0000975	Praw.g_00005	Syak.g_01728
OG0000976	Praw.g_00004	Syak.g_01729
OG0000977	Praw.g_00003	Syak.g_01731
OG0000978	Praw.g_00002	Syak.g_01732
OG0000979	Praw.g_01192	Syak.g_01735
OG0000980	Praw.g_01190	Syak.g_01738
OG0000981	Praw.g_01188	Syak.g_01741
OG0000982	Praw.g_01186	Syak.g_01941
OG0000983	Praw.g_01185	Syak.g_01940
OG0000984	Praw.g_01184	Syak.g_01939
OG0000985	Praw.g_01181	Syak.g_01935
OG0000986	Praw.g_01179	Syak.g_01933
OG0000987	Praw.g_01178	Syak.g_01931
OG0000988	Praw.g_01175	Syak.g_01925
OG0000989	Praw.g_01171	Syak.g_01912
OG0000990	Praw.g_01168	Syak.g_01900
OG0000991	Praw.g_01167	Syak.g_01896
OG0000992	Praw.g_01165	Syak.g_01893
OG0000993	Praw.g_01164	Syak.g_01892
OG0000994	Praw.g_01163	Syak.g_01889
OG0000995	Praw.g_01159	Syak.g_01880
OG0000996	Praw.g_01158	Syak.g_01839
OG0000997	Praw.g_01157	Syak.g_01828
OG0000998	Praw.g_01155	Syak.g_01826
OG0000999	Praw.g_01154	Syak.g_01825
OG0001000	Praw.g_01151	Syak.g_01821
OG0001001	Praw.g_01149	Syak.g_01814
OG0001002	Praw.g_01145	Syak.g_01807
OG0001003	Praw.g_01144	Syak.g_01806
OG0001004	Praw.g_01143	Syak.g_01805
OG0001005	Praw.g_01142	Syak.g_01804
OG0001006	Praw.g_01138	Syak.g_01797
OG0001007	Praw.g_01136	Syak.g_01795
OG0001008	Praw.g_00710	Syak.g_01190
OG0001009	Praw.g_01401	Syak.g_01762
OG0001010	Praw.g_01400	Syak.g_01761
OG0001011	Praw.g_01399	Syak.g_01759
OG0001012	Praw.g_01385	Syak.g_01946
OG0001013	Praw.g_01380	Syak.g_01969
OG0001014	Praw.g_01377	Syak.g_01975
OG0001015	Praw.g_01376	Syak.g_01976
OG0001016	Praw.g_01361	Syak.g_02250
OG0001017	Praw.g_01357	Syak.g_02244
OG0001018	Praw.g_01354	Syak.g_02242
OG0001019	Praw.g_01345	Syak.g_02218
OG0001020	Praw.g_01344	Syak.g_02214
OG0001021	Praw.g_01343	Syak.g_02210
OG0001022	Praw.g_01341	Syak.g_02205
OG0001023	Praw.g_01340	Syak.g_02204
OG0001024	Praw.g_01337	Syak.g_02201
OG0001025	Praw.g_01331	Syak.g_02195
OG0001026	Praw.g_01324	Syak.g_02182
OG0001027	Praw.g_01323	Syak.g_02178
OG0001028	Praw.g_01321	Syak.g_02176
OG0001029	Praw.g_01320	Syak.g_02174
OG0001030	Praw.g_01305	Syak.g_02153
OG0001031	Praw.g_01249	Syak.g_02079
OG0001032	Praw.g_01248	Syak.g_02077
OG0001033	Praw.g_01227	Syak.g_02037
OG0001034	Praw.g_01199	Syak.g_02305
OG0001035	Praw.g_00879	Syak.g_01422
OG0001036	Praw.g_00875	Syak.g_01427
OG0001037	Praw.g_00874	Syak.g_01429
OG0001038	Praw.g_00856	Syak.g_01457
OG0001039	Praw.g_00853	Syak.g_01460
OG0001040	Praw.g_00851	Syak.g_01463
OG0001041	Praw.g_00847	Syak.g_01468
OG0001042	Praw.g_00830	Syak.g_01500
OG0001043	Praw.g_00829	Syak.g_01504
OG0001044	Praw.g_00797	Syak.g_01247
OG0001045	Praw.g_00789	Syak.g_01234
OG0001046	Praw.g_00754	Syak.g_00479
OG0001047	Praw.g_00708	Syak.g_01188
OG0001048	Praw.g_00707	Syak.g_01187
OG0001049	Praw.g_00705	Syak.g_01184
OG0001050	Praw.g_00704	Syak.g_01183
OG0001051	Praw.g_00703	Syak.g_01182
OG0001052	Praw.g_00676	Syak.g_01122
OG0001053	Praw.g_00665	Syak.g_02577
OG0001054	Praw.g_00650	Syak.g_02596
OG0001055	Praw.g_00631	Syak.g_02617
OG0001056	Praw.g_00612	Syak.g_02645
OG0001057	Praw.g_00607	Syak.g_00964
OG0001058	Praw.g_00599	Syak.g_02668
OG0001060	Praw.g_00588	Syak.g_02677
OG0001061	Praw.g_00575	Syak.g_02697
OG0001062	Praw.g_01923	Syak.g_02699
OG0001063	Praw.g_01925	Syak.g_02704
OG0001064	Praw.g_01926	Syak.g_02705
OG0001065	Praw.g_01927	Syak.g_02706
OG0001066	Praw.g_01928	Syak.g_02707
OG0001067	Praw.g_01929	Syak.g_02708
OG0001068	Praw.g_01930	Syak.g_02709
OG0001069	Praw.g_01931	Syak.g_02710
OG0001070	Praw.g_01934	Syak.g_02714
OG0001071	Praw.g_01935	Syak.g_02715
OG0001073	Praw.g_00140	Syak.g_02736
OG0001074	Praw.g_00151	Syak.g_00098
OG0001075	Praw.g_00152	Syak.g_02760
OG0001076	Praw.g_00160	Syak.g_00011
OG0001077	Praw.g_00164	Syak.g_00024
OG0001078	Praw.g_01886	Syak.g_00036
OG0001079	Praw.g_01875	Syak.g_00049
OG0001080	Praw.g_01869	Syak.g_00264
OG0001081	Praw.g_01867	Syak.g_00327
OG0001082	Praw.g_01866	Syak.g_00328
OG0001083	Praw.g_01861	Syak.g_00336
OG0001084	Praw.g_01860	Syak.g_00337
OG0001085	Praw.g_01852	Syak.g_00354
OG0001086	Praw.g_01851	Syak.g_00356
OG0001087	Praw.g_01834	Syak.g_00691
OG0001088	Praw.g_01833	Syak.g_00694
OG0001089	Praw.g_01825	Syak.g_00722
OG0001090	Praw.g_01808	Syak.g_00806
OG0001091	Praw.g_01806	Syak.g_00804
OG0001092	Praw.g_01805	Syak.g_00801
OG0001093	Praw.g_01800	Syak.g_00794
OG0001094	Praw.g_01703	Syak.g_00428
OG0001095	Praw.g_01684	Syak.g_00448
OG0001096	Praw.g_01671	Syak.g_00623
OG0001097	Praw.g_01654	Syak.g_00598
OG0001098	Praw.g_01639	Syak.g_00578
OG0001099	Praw.g_01608	Syak.g_02175
OG0001100	Praw.g_01604	Syak.g_00365
OG0001101	Praw.g_01602	Syak.g_00367
OG0001102	Praw.g_01600	Syak.g_00370
OG0001103	Praw.g_01598	Syak.g_00372
OG0001104	Praw.g_01576	Syak.g_00410
OG0001105	Praw.g_01572	Syak.g_00414
OG0001106	Praw.g_01548	Syak.g_00518
OG0001107	Praw.g_01541	Syak.g_00505
OG0001108	Praw.g_01537	Syak.g_00497
OG0001109	Praw.g_01536	Syak.g_00495
OG0001110	Praw.g_01534	Syak.g_00493
OG0001111	Praw.g_01533	Syak.g_00491
OG0001112	Praw.g_01532	Syak.g_00489
OG0001113	Praw.g_01531	Syak.g_00406
OG0001114	Praw.g_01530	Syak.g_00488
OG0001115	Praw.g_01528	Syak.g_00484
OG0001116	Praw.g_01527	Syak.g_00482
OG0001117	Praw.g_01526	Syak.g_00481
OG0001118	Praw.g_01525	Syak.g_00480
OG0001119	Praw.g_01524	Syak.g_00478
OG0001120	Praw.g_01522	Syak.g_00474
OG0001121	Praw.g_00199, Praw.g_01519	Syak.g_00114
OG0001123	Praw.g_01491	Syak.g_00650
OG0001124	Praw.g_01489	Syak.g_00652
OG0001125	Praw.g_01488	Syak.g_00654
OG0001126	Praw.g_01478	Syak.g_00757
OG0001127	Praw.g_01477	Syak.g_00756
OG0001128	Praw.g_01475	Syak.g_00753
OG0001129	Praw.g_01474	Syak.g_00751
OG0001130	Praw.g_01473	Syak.g_00750
OG0001131	Praw.g_01437	Syak.g_00389
OG0001132	Praw.g_01427	Syak.g_00120
OG0001133	Praw.g_00187	Syak.g_00014
OG0001134	Praw.g_00201	Syak.g_00273
OG0001135	Praw.g_00204	Syak.g_00274
OG0001136	Praw.g_00231	Syak.g_00901
OG0001137	Praw.g_00242	Syak.g_00876
OG0001138	Praw.g_00260	Syak.g_00839
OG0001139	Praw.g_00261	Syak.g_00837
OG0001140	Praw.g_00262	Syak.g_00836
OG0001141	Praw.g_00263	Syak.g_00835
OG0001142	Praw.g_00264	Syak.g_00834
OG0001143	Praw.g_00271	Syak.g_00826
OG0001144	Praw.g_00276	Syak.g_00815
OG0001145	Praw.g_00971	Syak.g_00922
OG0001146	Praw.g_00985	Syak.g_00943
OG0001147	Praw.g_01001	Syak.g_01113
OG0001148	Praw.g_01018	Syak.g_02563
OG0001149	Praw.g_01019	Syak.g_02562
OG0001150	Praw.g_01020	Syak.g_02561
OG0001151	Praw.g_01031	Syak.g_02548
OG0001153	Praw.g_00368	Syak.g_01084
OG0001154	Praw.g_00370	Syak.g_01085
OG0001155	Praw.g_00382	Syak.g_02480
OG0001156	Praw.g_00385	Syak.g_02477
OG0001157	Praw.g_00386	Syak.g_02476
OG0001158	Praw.g_00387	Syak.g_02475
OG0001159	Praw.g_00388	Syak.g_02474
OG0001160	Praw.g_00412	Syak.g_02437
OG0001161	Praw.g_00423	Syak.g_01906
OG0001162	Praw.g_00434	Syak.g_00959
OG0001163	Praw.g_00507	Syak.g_02429
OG0001164	Praw.g_00511	Syak.g_02423
OG0001165	Praw.g_00514	Syak.g_02418
OG0001166	Praw.g_00534	Syak.g_02394
OG0001167	Praw.g_00551	Syak.g_02366
OG0001168	Praw.g_00553	Syak.g_02364
OG0001169	Praw.g_00555	Syak.g_02362
OG0001170	Praw.g_00557	Syak.g_02360
OG0001171	Praw.g_00567	Syak.g_02349
OG0001172	Praw.g_01914	Syak.g_01388
