Orthogroup	Praw	Prad
OG0000561	Praw.g_00593	Prad.g_01345
OG0000562	Praw.g_00592	Prad.g_01346
OG0000563	Praw.g_00591	Prad.g_01347
OG0000564	Praw.g_00590	Prad.g_01348
OG0000565	Praw.g_00587	Prad.g_01351
OG0000566	Praw.g_00585	Prad.g_01353
OG0000567	Praw.g_00581	Prad.g_01357
OG0000568	Praw.g_00580	Prad.g_01358
OG0000569	Praw.g_00579	Prad.g_01359
OG0000570	Praw.g_00578	Prad.g_01360
OG0000571	Praw.g_00576	Prad.g_01362
OG0000572	Praw.g_01933	Prad.g_01375
OG0000573	Praw.g_01938	Prad.g_01381
OG0000574	Praw.g_01939	Prad.g_01382
OG0000575	Praw.g_01943	Prad.g_01386
OG0000576	Praw.g_01945	Prad.g_01388
OG0000577	Praw.g_01946	Prad.g_01389
OG0000578	Praw.g_01947	Prad.g_01390
OG0000579	Praw.g_01948	Prad.g_01391
OG0000580	Praw.g_01949	Prad.g_01392
OG0000581	Praw.g_00141	Prad.g_01394
OG0000582	Praw.g_00144	Prad.g_01397
OG0000583	Praw.g_00145	Prad.g_01398
OG0000584	Praw.g_00146	Prad.g_01399
OG0000585	Praw.g_00148	Prad.g_01401
OG0000586	Praw.g_00149	Prad.g_01402
OG0000587	Praw.g_00150	Prad.g_01403
OG0000588	Praw.g_00154	Prad.g_01407
OG0000589	Praw.g_00157	Prad.g_01410
OG0000590	Praw.g_00158	Prad.g_01411
OG0000591	Praw.g_00161	Prad.g_01414
OG0000592	Praw.g_00162	Prad.g_01415
OG0000593	Praw.g_00168	Prad.g_01421
OG0000594	Praw.g_00169	Prad.g_01422
OG0000595	Praw.g_01888	Prad.g_01423
OG0000596	Praw.g_01884	Prad.g_01427
OG0000597	Praw.g_01882	Prad.g_01429
OG0000598	Praw.g_01881	Prad.g_01430
OG0000599	Praw.g_01878	Prad.g_01433
OG0000600	Praw.g_01877	Prad.g_01219
OG0000601	Praw.g_01876	Prad.g_01220
OG0000602	Praw.g_01874	Prad.g_01222
OG0000603	Praw.g_01873	Prad.g_01223
OG0000604	Praw.g_01872	Prad.g_01224
OG0000605	Praw.g_01871	Prad.g_01225
OG0000606	Praw.g_01868	Prad.g_01228
OG0000607	Praw.g_01865	Prad.g_01231
OG0000608	Praw.g_01864	Prad.g_01232
OG0000609	Praw.g_01863	Prad.g_01233
OG0000610	Praw.g_01858	Prad.g_01238
OG0000611	Praw.g_01855	Prad.g_01241
OG0000612	Praw.g_01854	Prad.g_01242
OG0000613	Praw.g_01849	Prad.g_01247
OG0000614	Praw.g_01830	Prad.g_01266
OG0000615	Praw.g_01822	Prad.g_01274
OG0000616	Praw.g_01818	Prad.g_01278
OG0000617	Praw.g_01803	Prad.g_01055
OG0000618	Praw.g_01802	Prad.g_01056
OG0000619	Praw.g_01801	Prad.g_01057
OG0000620	Praw.g_01798	Prad.g_01060
OG0000621	Praw.g_01797	Prad.g_01061
OG0000622	Praw.g_01796	Prad.g_01062
OG0000623	Praw.g_01795	Prad.g_01063
OG0000624	Praw.g_01794	Prad.g_01064
OG0000625	Praw.g_01793	Prad.g_01065
OG0000626	Praw.g_01792	Prad.g_01066
OG0000627	Praw.g_01791	Prad.g_01067
OG0000628	Praw.g_01790	Prad.g_01068
OG0000629	Praw.g_01789	Prad.g_01069
OG0000630	Praw.g_01786	Prad.g_01072
OG0000631	Praw.g_01706	Prad.g_01137
OG0000632	Praw.g_01705	Prad.g_01138
OG0000633	Praw.g_01704	Prad.g_01139
OG0000634	Praw.g_01701	Prad.g_01142
OG0000635	Praw.g_01700	Prad.g_01143
OG0000636	Praw.g_01698	Prad.g_01145
OG0000637	Praw.g_01696	Prad.g_01147
OG0000638	Praw.g_01695	Prad.g_01148
OG0000639	Praw.g_01694	Prad.g_01149
OG0000640	Praw.g_01693	Prad.g_01150
OG0000641	Praw.g_01689	Prad.g_01154
OG0000642	Praw.g_01688	Prad.g_01155
OG0000643	Praw.g_01687	Prad.g_01156
OG0000644	Praw.g_01686	Prad.g_01157
OG0000645	Praw.g_01685	Prad.g_01158
OG0000646	Praw.g_01683	Prad.g_01160
OG0000647	Praw.g_01682	Prad.g_01161
OG0000648	Praw.g_01680	Prad.g_01163
OG0000649	Praw.g_01679	Prad.g_01164
OG0000650	Praw.g_01678	Prad.g_01165
OG0000651	Praw.g_01677	Prad.g_01166
OG0000652	Praw.g_01676	Prad.g_01167
OG0000653	Praw.g_01674	Prad.g_01169
OG0000654	Praw.g_01673	Prad.g_01170
OG0000655	Praw.g_01672	Prad.g_01171
OG0000656	Praw.g_01669	Prad.g_01174
OG0000657	Praw.g_01663	Prad.g_01182
OG0000658	Praw.g_01662	Prad.g_01183
OG0000659	Praw.g_01661	Prad.g_01184
OG0000660	Praw.g_01657	Prad.g_00306
OG0000661	Praw.g_01655	Prad.g_00304
OG0000662	Praw.g_01653	Prad.g_00302
OG0000663	Praw.g_01651	Prad.g_00300
OG0000664	Praw.g_01650	Prad.g_00299
OG0000665	Praw.g_01646	Prad.g_00295
OG0000666	Praw.g_01645	Prad.g_00294
OG0000667	Praw.g_01641	Prad.g_00290
OG0000668	Praw.g_01611	Prad.g_00260
OG0000669	Praw.g_01605	Prad.g_00253
OG0000670	Praw.g_01603	Prad.g_00251
OG0000671	Praw.g_01601	Prad.g_00249
OG0000672	Praw.g_01599	Prad.g_00247
OG0000673	Praw.g_01596	Prad.g_00244
OG0000674	Praw.g_01594	Prad.g_00242
OG0000675	Praw.g_01593	Prad.g_00241
OG0000676	Praw.g_01591	Prad.g_00239
OG0000677	Praw.g_01590	Prad.g_00238
OG0000678	Praw.g_01588	Prad.g_00236
OG0000679	Praw.g_01584	Prad.g_00232
OG0000680	Praw.g_01583	Prad.g_00231
OG0000681	Praw.g_01581	Prad.g_00228
OG0000682	Praw.g_01580	Prad.g_00227
OG0000683	Praw.g_01579	Prad.g_00226
OG0000684	Praw.g_01577	Prad.g_00224
OG0000685	Praw.g_01575	Prad.g_00222
OG0000686	Praw.g_01574	Prad.g_00221
OG0000687	Praw.g_01573	Prad.g_00220
OG0000688	Praw.g_01570	Prad.g_00217
OG0000689	Praw.g_01569	Prad.g_00216
OG0000690	Praw.g_01568	Prad.g_00215
OG0000691	Praw.g_01567	Prad.g_00214
OG0000692	Praw.g_01565	Prad.g_00212
OG0000693	Praw.g_01564	Prad.g_00211
OG0000694	Praw.g_01563	Prad.g_00210
OG0000695	Praw.g_01561	Prad.g_00208
OG0000696	Praw.g_01560	Prad.g_00207
OG0000697	Praw.g_01559	Prad.g_00206
OG0000698	Praw.g_01556	Prad.g_00203
OG0000699	Praw.g_01555	Prad.g_00202
OG0000700	Praw.g_01554	Prad.g_00201
OG0000701	Praw.g_01553	Prad.g_00200
OG0000702	Praw.g_01551	Prad.g_00198
OG0000703	Praw.g_01550	Prad.g_00197
OG0000704	Praw.g_01549	Prad.g_00196
OG0000705	Praw.g_01545	Prad.g_00192
OG0000706	Praw.g_01544	Prad.g_00191
OG0000707	Praw.g_01543	Prad.g_00190
OG0000708	Praw.g_01542	Prad.g_00189
OG0000709	Praw.g_01538	Prad.g_00185
OG0000710	Praw.g_01535	Prad.g_00182
OG0000711	Praw.g_01518	Prad.g_00165
OG0000712	Praw.g_01516	Prad.g_00163
OG0000713	Praw.g_01515	Prad.g_00162
OG0000714	Praw.g_01514	Prad.g_00161
OG0000715	Praw.g_01512	Prad.g_00159
OG0000716	Praw.g_01510	Prad.g_00157
OG0000717	Praw.g_01509	Prad.g_00156
OG0000718	Praw.g_01498	Prad.g_00144
OG0000719	Praw.g_01496	Prad.g_00142
OG0000720	Praw.g_01487	Prad.g_01039
OG0000721	Praw.g_01485	Prad.g_01037
OG0000722	Praw.g_01484	Prad.g_01036
OG0000723	Praw.g_01481	Prad.g_01033
OG0000724	Praw.g_01472	Prad.g_01023
OG0000725	Praw.g_01466	Prad.g_01017
OG0000726	Praw.g_01465	Prad.g_01016
OG0000727	Praw.g_01464	Prad.g_01015
OG0000728	Praw.g_01462	Prad.g_01013
OG0000729	Praw.g_01416	Prad.g_00970
OG0000730	Praw.g_00172	Prad.g_00635
OG0000731	Praw.g_00176	Prad.g_00639
OG0000732	Praw.g_00183	Prad.g_00649
OG0000733	Praw.g_00202	Prad.g_01988
OG0000734	Praw.g_00219	Prad.g_01511
OG0000735	Praw.g_00221	Prad.g_01509
OG0000736	Praw.g_00222	Prad.g_01508
OG0000737	Praw.g_00223	Prad.g_01507
OG0000738	Praw.g_00227	Prad.g_01503
OG0000739	Praw.g_00228	Prad.g_01502
OG0000740	Praw.g_00229	Prad.g_01501
OG0000741	Praw.g_00230	Prad.g_01500
OG0000742	Praw.g_00233	Prad.g_01497
OG0000743	Praw.g_00235	Prad.g_01495
OG0000744	Praw.g_00236	Prad.g_01494
OG0000745	Praw.g_00237	Prad.g_01493
OG0000746	Praw.g_00239	Prad.g_01491
OG0000747	Praw.g_00240	Prad.g_01490
OG0000748	Praw.g_00243	Prad.g_01487
OG0000749	Praw.g_00244	Prad.g_01486
OG0000750	Praw.g_00245	Prad.g_01485
OG0000751	Praw.g_00247	Prad.g_01483
OG0000752	Praw.g_00249	Prad.g_01481
OG0000753	Praw.g_00252	Prad.g_01478
OG0000754	Praw.g_00255	Prad.g_01475
OG0000755	Praw.g_00258	Prad.g_01472
OG0000756	Praw.g_00259	Prad.g_01470, Prad.g_01471
OG0000757	Praw.g_00265	Prad.g_01464
OG0000758	Praw.g_00266	Prad.g_01463
OG0000759	Praw.g_00267	Prad.g_01462
OG0000760	Praw.g_00268	Prad.g_01461
OG0000761	Praw.g_00269	Prad.g_01460
OG0000762	Praw.g_00270	Prad.g_01459
OG0000763	Praw.g_00272	Prad.g_01457
OG0000764	Praw.g_00273	Prad.g_01456
OG0000765	Praw.g_00282	Prad.g_01447
OG0000766	Praw.g_00283	Prad.g_01446
OG0000767	Praw.g_00285	Prad.g_01444
OG0000768	Praw.g_00286	Prad.g_01443
OG0000769	Praw.g_00288	Prad.g_01441
OG0000770	Praw.g_00290	Prad.g_01439
OG0000771	Praw.g_00904	Prad.g_00076
OG0000772	Praw.g_00954	Prad.g_00341
OG0000773	Praw.g_00970	Prad.g_00361
OG0000774	Praw.g_00972	Prad.g_00363
OG0000775	Praw.g_00976	Prad.g_00365
OG0000776	Praw.g_00977	Prad.g_00366
OG0000777	Praw.g_00978	Prad.g_00631
OG0000778	Praw.g_00979	Prad.g_00630
OG0000779	Praw.g_00983	Prad.g_00626
OG0000780	Praw.g_00984	Prad.g_00625
OG0000781	Praw.g_00987	Prad.g_00622
OG0000782	Praw.g_00988	Prad.g_00621
OG0000783	Praw.g_00989	Prad.g_00620
OG0000784	Praw.g_00990	Prad.g_00619
OG0000785	Praw.g_00992	Prad.g_00617
OG0000786	Praw.g_00994	Prad.g_00615
OG0000787	Praw.g_00995	Prad.g_00614
OG0000788	Praw.g_01002	Prad.g_00607
OG0000789	Praw.g_01006	Prad.g_00604
OG0000790	Praw.g_01021	Prad.g_00589
OG0000791	Praw.g_01023	Prad.g_00587
OG0000792	Praw.g_01024	Prad.g_00586
OG0000793	Praw.g_01027	Prad.g_00583
OG0000794	Praw.g_01028	Prad.g_00582
OG0000795	Praw.g_01029	Prad.g_00581
OG0000796	Praw.g_01033	Prad.g_00577
OG0000797	Praw.g_01034	Prad.g_00576
OG0000799	Praw.g_01101	Prad.g_00533
OG0000800	Praw.g_01100	Prad.g_00532
OG0000801	Praw.g_01099	Prad.g_00531
OG0000802	Praw.g_01097	Prad.g_00529
OG0000803	Praw.g_01095	Prad.g_00527
OG0000804	Praw.g_01094	Prad.g_00526
OG0000805	Praw.g_01092	Prad.g_00524
OG0000806	Praw.g_01090	Prad.g_00522
OG0000807	Praw.g_01089	Prad.g_00521
OG0000808	Praw.g_01088	Prad.g_00520
OG0000809	Praw.g_01085	Prad.g_00517
OG0000810	Praw.g_01084	Prad.g_00516
OG0000811	Praw.g_01077	Prad.g_00512
OG0000812	Praw.g_01075	Prad.g_00510
OG0000813	Praw.g_00343	Prad.g_00509
OG0000814	Praw.g_00345	Prad.g_00507
OG0000815	Praw.g_00346	Prad.g_00506
OG0000816	Praw.g_00348	Prad.g_00504
OG0000817	Praw.g_00349	Prad.g_00503
OG0000818	Praw.g_00354	Prad.g_00498
OG0000819	Praw.g_00355	Prad.g_00497
OG0000820	Praw.g_00356	Prad.g_00496
OG0000821	Praw.g_00359	Prad.g_00491
OG0000822	Praw.g_00360	Prad.g_00490
OG0000823	Praw.g_00361	Prad.g_00489
OG0000824	Praw.g_00364	Prad.g_00486
OG0000825	Praw.g_00365	Prad.g_00485
OG0000826	Praw.g_00366	Prad.g_00484
OG0000827	Praw.g_00367	Prad.g_00483
OG0000828	Praw.g_00371	Prad.g_00480
OG0000829	Praw.g_00372	Prad.g_00479
OG0000830	Praw.g_00373	Prad.g_00478
OG0000831	Praw.g_00375	Prad.g_00476
OG0000832	Praw.g_00381	Prad.g_00470
OG0000833	Praw.g_00389	Prad.g_00462
OG0000834	Praw.g_00390	Prad.g_00461
OG0000835	Praw.g_00391	Prad.g_00460
OG0000836	Praw.g_00392	Prad.g_00459
OG0000837	Praw.g_00393	Prad.g_00458
OG0000838	Praw.g_00395	Prad.g_00456
OG0000839	Praw.g_00396	Prad.g_00455
OG0000840	Praw.g_00397	Prad.g_00454
OG0000841	Praw.g_00398	Prad.g_00453
OG0000842	Praw.g_00399	Prad.g_00452
OG0000843	Praw.g_00400	Prad.g_00451
OG0000844	Praw.g_00401	Prad.g_00450
OG0000845	Praw.g_00402	Prad.g_00449
OG0000846	Praw.g_00403	Prad.g_00448
OG0000847	Praw.g_00404	Prad.g_00447
OG0000848	Praw.g_00405	Prad.g_00446
OG0000849	Praw.g_00406	Prad.g_00445
OG0000850	Praw.g_00408	Prad.g_00443
OG0000851	Praw.g_00409	Prad.g_00442
OG0000852	Praw.g_00410	Prad.g_00441
OG0000853	Praw.g_00414	Prad.g_00437
OG0000854	Praw.g_00416	Prad.g_00435
OG0000855	Praw.g_00417	Prad.g_00434
OG0000856	Praw.g_00430	Prad.g_00419
OG0000857	Praw.g_00458	Prad.g_00388
OG0000858	Praw.g_00509	Prad.g_00947
OG0000859	Praw.g_00510	Prad.g_00946
OG0000860	Praw.g_00517	Prad.g_00939
OG0000861	Praw.g_00518	Prad.g_00938
OG0000862	Praw.g_00519	Prad.g_00937
OG0000863	Praw.g_00521	Prad.g_00935
OG0000864	Praw.g_00522	Prad.g_00934
OG0000865	Praw.g_00523	Prad.g_00933
OG0000866	Praw.g_00524	Prad.g_00932
OG0000867	Praw.g_00525	Prad.g_00931
OG0000868	Praw.g_00526	Prad.g_00930
OG0000869	Praw.g_00530	Prad.g_00926
OG0000870	Praw.g_00535	Prad.g_00921
OG0000871	Praw.g_00536	Prad.g_00920
OG0000872	Praw.g_00537	Prad.g_00919
OG0000873	Praw.g_00540	Prad.g_00916
OG0000874	Praw.g_00543	Prad.g_00913
OG0000875	Praw.g_00544	Prad.g_00912
OG0000876	Praw.g_00545	Prad.g_00911
OG0000877	Praw.g_00547	Prad.g_00909
OG0000878	Praw.g_00548	Prad.g_00908
OG0000879	Praw.g_00549	Prad.g_00907
OG0000880	Praw.g_00550	Prad.g_00906
OG0000881	Praw.g_00554	Prad.g_00902
OG0000882	Praw.g_00559	Prad.g_00897
OG0000883	Praw.g_00561	Prad.g_00895
OG0000884	Praw.g_00563	Prad.g_00893
OG0000885	Praw.g_00564	Prad.g_00892
OG0000886	Praw.g_00565	Prad.g_00891
OG0000887	Praw.g_00566	Prad.g_00890
OG0000888	Praw.g_00568	Prad.g_00888
OG0000889	Praw.g_00570	Prad.g_00886
OG0000890	Praw.g_00571	Prad.g_00885
OG0000891	Praw.g_00572	Prad.g_00884
OG0000892	Praw.g_01921	Prad.g_00882
OG0000893	Praw.g_01917	Prad.g_00879
OG0000894	Praw.g_01915	Prad.g_00877
OG0000895	Praw.g_01912	Prad.g_00874
OG0000896	Praw.g_01911	Prad.g_00873
OG0000897	Praw.g_01909	Prad.g_00871
OG0000898	Praw.g_01908	Prad.g_00870
OG0000899	Praw.g_01907	Prad.g_00869
OG0000900	Praw.g_01906	Prad.g_00868
OG0000901	Praw.g_01903	Prad.g_00865
OG0000902	Praw.g_01901	Prad.g_00863
OG0000903	Praw.g_01898	Prad.g_00860
OG0000904	Praw.g_01896	Prad.g_00858
OG0000905	Praw.g_01892	Prad.g_00853
OG0000906	Praw.g_01891	Prad.g_00852
OG0000907	Praw.g_00138	Prad.g_00849
OG0000908	Praw.g_00135	Prad.g_00846
OG0000909	Praw.g_00134	Prad.g_00845
OG0000910	Praw.g_00133	Prad.g_00844
OG0000911	Praw.g_00131	Prad.g_00842
OG0000912	Praw.g_00130	Prad.g_00841
OG0000913	Praw.g_00129	Prad.g_00840
OG0000914	Praw.g_00128	Prad.g_00839
OG0000915	Praw.g_00127	Prad.g_00838
OG0000916	Praw.g_00126	Prad.g_00837
OG0000917	Praw.g_00125	Prad.g_00836
OG0000918	Praw.g_00124	Prad.g_00835
OG0000919	Praw.g_00123	Prad.g_00834
OG0000920	Praw.g_00122	Prad.g_00833
OG0000921	Praw.g_00121	Prad.g_00832
OG0000922	Praw.g_00120	Prad.g_00831
OG0000923	Praw.g_00116	Prad.g_00827
OG0000924	Praw.g_00115	Prad.g_00826
OG0000925	Praw.g_00114	Prad.g_00825
OG0000926	Praw.g_00113	Prad.g_00824
OG0000927	Praw.g_00111	Prad.g_00822
OG0000928	Praw.g_00110	Prad.g_00821
OG0000929	Praw.g_00109	Prad.g_00820
OG0000930	Praw.g_00108	Prad.g_00819
OG0000931	Praw.g_00107	Prad.g_00818
OG0000932	Praw.g_00106	Prad.g_00817
OG0000933	Praw.g_00102	Prad.g_00813
OG0000934	Praw.g_00100	Prad.g_00811
OG0000935	Praw.g_00099	Prad.g_00810
OG0000936	Praw.g_00098	Prad.g_00809
OG0000937	Praw.g_00097	Prad.g_00808
OG0000938	Praw.g_00095	Prad.g_00806
OG0000939	Praw.g_00094	Prad.g_00805
OG0000940	Praw.g_00087	Prad.g_00798
OG0000941	Praw.g_00085	Prad.g_00796
OG0000942	Praw.g_00083	Prad.g_00794
OG0000943	Praw.g_00082	Prad.g_00793
OG0000944	Praw.g_00081	Prad.g_00792
OG0000945	Praw.g_00080	Prad.g_00791
OG0000946	Praw.g_00076	Prad.g_00787
OG0000947	Praw.g_00074	Prad.g_00785
OG0000948	Praw.g_00073	Prad.g_00784
OG0000949	Praw.g_00070	Prad.g_00781
OG0000950	Praw.g_00065	Prad.g_00776
OG0000951	Praw.g_00061	Prad.g_00772
OG0000952	Praw.g_00057	Prad.g_00768
OG0000953	Praw.g_00054	Prad.g_00765
OG0000954	Praw.g_00050	Prad.g_01641
OG0000955	Praw.g_00049	Prad.g_01640
OG0000956	Praw.g_00047	Prad.g_01638
OG0000957	Praw.g_00041	Prad.g_01633
OG0000958	Praw.g_00040	Prad.g_01632
OG0000959	Praw.g_00036	Prad.g_01628
OG0000960	Praw.g_00035	Prad.g_01627
OG0000961	Praw.g_00033	Prad.g_01625
OG0000962	Praw.g_00031	Prad.g_01623
OG0000963	Praw.g_00027	Prad.g_01620
OG0000964	Praw.g_00026	Prad.g_01619
OG0000965	Praw.g_00025	Prad.g_01618
OG0000966	Praw.g_00018	Prad.g_01611
OG0000967	Praw.g_00014	Prad.g_01607
OG0000968	Praw.g_00012	Prad.g_01605
OG0000969	Praw.g_00011	Prad.g_01604
OG0000970	Praw.g_00010	Prad.g_01603
OG0000971	Praw.g_00009	Prad.g_01602
OG0000972	Praw.g_00008	Prad.g_01601
OG0000973	Praw.g_00007	Prad.g_01600
OG0000974	Praw.g_00006	Prad.g_01599
OG0000975	Praw.g_00005	Prad.g_01598
OG0000976	Praw.g_00004	Prad.g_01597
OG0000977	Praw.g_00003	Prad.g_01596
OG0000978	Praw.g_00002	Prad.g_01595
OG0000979	Praw.g_01192	Prad.g_01592
OG0000980	Praw.g_01190	Prad.g_01590
OG0000981	Praw.g_01188	Prad.g_01588
OG0000982	Praw.g_01186	Prad.g_01586
OG0000983	Praw.g_01185	Prad.g_01585
OG0000984	Praw.g_01184	Prad.g_01584
OG0000985	Praw.g_01181	Prad.g_01581
OG0000986	Praw.g_01179	Prad.g_01579
OG0000987	Praw.g_01178	Prad.g_01578
OG0000988	Praw.g_01175	Prad.g_01575
OG0000989	Praw.g_01171	Prad.g_01571
OG0000990	Praw.g_01168	Prad.g_01568
OG0000991	Praw.g_01167	Prad.g_01567
OG0000992	Praw.g_01165	Prad.g_01565
OG0000993	Praw.g_01164	Prad.g_01564
OG0000994	Praw.g_01163	Prad.g_01563
OG0000995	Praw.g_01159	Prad.g_01559
OG0000996	Praw.g_01158	Prad.g_01558
OG0000997	Praw.g_01157	Prad.g_01557
OG0000998	Praw.g_01155	Prad.g_01555
OG0000999	Praw.g_01154	Prad.g_01554
OG0001000	Praw.g_01151	Prad.g_01551
OG0001001	Praw.g_01149	Prad.g_01549
OG0001002	Praw.g_01145	Prad.g_01545
OG0001003	Praw.g_01144	Prad.g_01544
OG0001004	Praw.g_01143	Prad.g_01543
OG0001005	Praw.g_01142	Prad.g_01542
OG0001006	Praw.g_01138	Prad.g_01538
OG0001007	Praw.g_01136	Prad.g_01536
OG0001008	Praw.g_00710	Prad.g_00070
OG0001009	Praw.g_01401	Prad.g_01959
OG0001010	Praw.g_01400	Prad.g_01958
OG0001011	Praw.g_01399	Prad.g_01957
OG0001012	Praw.g_01385	Prad.g_01944
OG0001013	Praw.g_01380	Prad.g_01938
OG0001014	Praw.g_01377	Prad.g_01935
OG0001015	Praw.g_01376	Prad.g_01934
OG0001016	Praw.g_01361	Prad.g_01920
OG0001017	Praw.g_01357	Prad.g_01916
OG0001018	Praw.g_01354	Prad.g_01913
OG0001019	Praw.g_01345	Prad.g_01904
OG0001020	Praw.g_01344	Prad.g_01903
OG0001021	Praw.g_01343	Prad.g_01902
OG0001022	Praw.g_01341	Prad.g_01899
OG0001023	Praw.g_01340	Prad.g_01898
OG0001024	Praw.g_01337	Prad.g_01895
OG0001025	Praw.g_01331	Prad.g_01889
OG0001026	Praw.g_01324	Prad.g_01882
OG0001027	Praw.g_01323	Prad.g_01881
OG0001028	Praw.g_01321	Prad.g_01879
OG0001029	Praw.g_01320	Prad.g_01878
OG0001030	Praw.g_01305	Prad.g_01863
OG0001031	Praw.g_01249	Prad.g_01805
OG0001032	Praw.g_01248	Prad.g_01804
OG0001033	Praw.g_01227	Prad.g_01783
OG0001034	Praw.g_01199	Prad.g_01755
OG0001035	Praw.g_00879	Prad.g_01737
OG0001036	Praw.g_00875	Prad.g_01732
OG0001037	Praw.g_00874	Prad.g_01731
OG0001038	Praw.g_00856	Prad.g_01713
OG0001039	Praw.g_00853	Prad.g_01710
OG0001040	Praw.g_00851	Prad.g_01708
OG0001041	Praw.g_00847	Prad.g_01704
OG0001042	Praw.g_00830	Prad.g_01687
OG0001043	Praw.g_00829	Prad.g_01686
OG0001044	Praw.g_00797	Prad.g_01658
OG0001045	Praw.g_00789	Prad.g_01649
OG0001046	Praw.g_00754	Prad.g_00730
OG0001047	Praw.g_00708	Prad.g_00068
OG0001048	Praw.g_00707	Prad.g_00067
OG0001049	Praw.g_00705	Prad.g_00065
OG0001050	Praw.g_00704	Prad.g_00064
OG0001051	Praw.g_00703	Prad.g_00063
OG0001052	Praw.g_00676	Prad.g_00036
OG0001053	Praw.g_00665	Prad.g_00024
OG0001054	Praw.g_00650	Prad.g_00131
OG0001055	Praw.g_00631	Prad.g_00112
OG0001056	Praw.g_00612	Prad.g_00093
OG0001057	Praw.g_00607	Prad.g_01331
OG0001058	Praw.g_00599	Prad.g_01339
OG0001059	Praw.g_00595	Prad.g_01343
OG0001060	Praw.g_00588	Prad.g_01350
OG0001061	Praw.g_00575	Prad.g_01363
OG0001062	Praw.g_01923	Prad.g_01365
OG0001063	Praw.g_01925	Prad.g_01367
OG0001064	Praw.g_01926	Prad.g_01368
OG0001065	Praw.g_01927	Prad.g_01369
OG0001066	Praw.g_01928	Prad.g_01370
OG0001067	Praw.g_01929	Prad.g_01371
OG0001068	Praw.g_01930	Prad.g_01372
OG0001069	Praw.g_01931	Prad.g_01373
OG0001070	Praw.g_01934	Prad.g_01376
OG0001071	Praw.g_01935	Prad.g_01377
OG0001073	Praw.g_00140	Prad.g_01393
OG0001074	Praw.g_00151	Prad.g_01404
OG0001075	Praw.g_00152	Prad.g_01405
OG0001076	Praw.g_00160	Prad.g_01413
OG0001077	Praw.g_00164	Prad.g_01417
OG0001078	Praw.g_01886	Prad.g_01425
OG0001079	Praw.g_01875	Prad.g_01221
OG0001080	Praw.g_01869	Prad.g_01227
OG0001081	Praw.g_01867	Prad.g_01229
OG0001082	Praw.g_01866	Prad.g_01230
OG0001083	Praw.g_01861	Prad.g_01235
OG0001084	Praw.g_01860	Prad.g_01236
OG0001085	Praw.g_01852	Prad.g_01244
OG0001086	Praw.g_01851	Prad.g_01245
OG0001087	Praw.g_01834	Prad.g_01262
OG0001088	Praw.g_01833	Prad.g_01263
OG0001089	Praw.g_01825	Prad.g_01271
OG0001090	Praw.g_01808	Prad.g_01050
OG0001091	Praw.g_01806	Prad.g_01052
OG0001092	Praw.g_01805	Prad.g_01053
OG0001093	Praw.g_01800	Prad.g_01058
OG0001094	Praw.g_01703	Prad.g_01140
OG0001095	Praw.g_01684	Prad.g_01159
OG0001096	Praw.g_01671	Prad.g_01172
OG0001097	Praw.g_01654	Prad.g_00303
OG0001098	Praw.g_01639	Prad.g_00288
OG0001099	Praw.g_01608	Prad.g_00256
OG0001100	Praw.g_01604	Prad.g_00252
OG0001101	Praw.g_01602	Prad.g_00250
OG0001102	Praw.g_01600	Prad.g_00248
OG0001103	Praw.g_01598	Prad.g_00246
OG0001104	Praw.g_01576	Prad.g_00223
OG0001105	Praw.g_01572	Prad.g_00219
OG0001106	Praw.g_01548	Prad.g_00195
OG0001107	Praw.g_01541	Prad.g_00188
OG0001108	Praw.g_01537	Prad.g_00184
OG0001109	Praw.g_01536	Prad.g_00183
OG0001110	Praw.g_01534	Prad.g_00181
OG0001111	Praw.g_01533	Prad.g_00180
OG0001112	Praw.g_01532	Prad.g_00179
OG0001113	Praw.g_01531	Prad.g_00178
OG0001114	Praw.g_01530	Prad.g_00177
OG0001115	Praw.g_01528	Prad.g_00175
OG0001116	Praw.g_01527	Prad.g_00174
OG0001117	Praw.g_01526	Prad.g_00173
OG0001118	Praw.g_01525	Prad.g_00172
OG0001119	Praw.g_01524	Prad.g_00171
OG0001120	Praw.g_01522	Prad.g_00169
OG0001121	Praw.g_00199	Prad.g_01991
OG0001121	Praw.g_01519	Prad.g_00166
OG0001122	Praw.g_01495	Prad.g_00141
OG0001123	Praw.g_01491	Prad.g_00137
OG0001124	Praw.g_01489	Prad.g_00135
OG0001125	Praw.g_01488	Prad.g_00134
OG0001126	Praw.g_01478	Prad.g_01030
OG0001127	Praw.g_01477	Prad.g_01029
OG0001128	Praw.g_01475	Prad.g_01026
OG0001129	Praw.g_01474	Prad.g_01025
OG0001130	Praw.g_01473	Prad.g_01024
OG0001131	Praw.g_01437	Prad.g_00990
OG0001132	Praw.g_01427	Prad.g_00981
OG0001133	Praw.g_00187	Prad.g_00655
OG0001134	Praw.g_00201	Prad.g_01989
OG0001135	Praw.g_00204	Prad.g_01526
OG0001136	Praw.g_00231	Prad.g_01499
OG0001137	Praw.g_00242	Prad.g_01488
OG0001138	Praw.g_00260	Prad.g_01469
OG0001139	Praw.g_00261	Prad.g_01468
OG0001140	Praw.g_00262	Prad.g_01467
OG0001141	Praw.g_00263	Prad.g_01466
OG0001142	Praw.g_00264	Prad.g_01465
OG0001143	Praw.g_00271	Prad.g_01458
