Orthogroup	Syaf	Prbc
OG0000540	Syaf.g_02695	Prbc.g_01582
OG0000541	Syaf.g_02694	Prbc.g_01583
OG0000542	Syaf.g_02691	Prbc.g_01585
OG0000543	Syaf.g_02689	Prbc.g_01587
OG0000544	Syaf.g_02688	Prbc.g_01588
OG0000545	Syaf.g_02686	Prbc.g_01590
OG0000546	Syaf.g_02684	Prbc.g_01593
OG0000547	Syaf.g_02682	Prbc.g_01595
OG0000548	Syaf.g_02681	Prbc.g_01596
OG0000549	Syaf.g_02676	Prbc.g_01599
OG0000550	Syaf.g_02671	Prbc.g_01603
OG0000551	Syaf.g_02666	Prbc.g_01606
OG0000552	Syaf.g_02665	Prbc.g_01607
OG0000553	Syaf.g_02663	Prbc.g_01608
OG0000554	Syaf.g_02653	Prbc.g_01613
OG0000555	Syaf.g_02635	Prbc.g_01621
OG0000556	Syaf.g_02630	Prbc.g_01623
OG0000557	Syaf.g_02628	Prbc.g_01624
OG0000558	Syaf.g_02626	Prbc.g_01627
OG0000559	Syaf.g_02622	Prbc.g_01631
OG0000560	Syaf.g_02619	Prbc.g_01634
OG0000561	Syaf.g_02618	Prbc.g_01635
OG0000562	Syaf.g_02617	Prbc.g_01636
OG0000563	Syaf.g_02616	Prbc.g_01637
OG0000564	Syaf.g_02615	Prbc.g_01638
OG0000565	Syaf.g_02612	Prbc.g_01641
OG0000566	Syaf.g_02608	Prbc.g_01643
OG0000567	Syaf.g_02604	Prbc.g_01647
OG0000568	Syaf.g_02599	Prbc.g_01648
OG0000569	Syaf.g_02596	Prbc.g_01649
OG0000570	Syaf.g_02595	Prbc.g_01650
OG0000571	Syaf.g_02591	Prbc.g_01652
OG0000572	Syaf.g_02575	Prbc.g_01663
OG0000573	Syaf.g_02567	Prbc.g_01668
OG0000574	Syaf.g_02566	Prbc.g_01670
OG0000575	Syaf.g_02562	Prbc.g_01673
OG0000576	Syaf.g_02560	Prbc.g_01675
OG0000577	Syaf.g_02559	Prbc.g_01676
OG0000578	Syaf.g_02558	Prbc.g_01677
OG0000579	Syaf.g_02557	Prbc.g_01678
OG0000580	Syaf.g_02556	Prbc.g_01679
OG0000581	Syaf.g_02550	Prbc.g_01682
OG0000582	Syaf.g_02374	Prbc.g_01685
OG0000583	Syaf.g_02373	Prbc.g_01686
OG0000584	Syaf.g_02372	Prbc.g_01687
OG0000585	Syaf.g_02370	Prbc.g_01689
OG0000586	Syaf.g_02369	Prbc.g_01690
OG0000587	Syaf.g_02367	Prbc.g_01691
OG0000588	Syaf.g_02350	Prbc.g_01695
OG0000589	Syaf.g_02340	Prbc.g_01698
OG0000590	Syaf.g_02339	Prbc.g_01699
OG0000591	Syaf.g_02331	Prbc.g_01702
OG0000592	Syaf.g_02330	Prbc.g_01703
OG0000593	Syaf.g_02314	Prbc.g_01709
OG0000594	Syaf.g_02313	Prbc.g_01710
OG0000595	Syaf.g_02312	Prbc.g_01711
OG0000596	Syaf.g_02307	Prbc.g_01715
OG0000597	Syaf.g_02304	Prbc.g_01717
OG0000598	Syaf.g_02303	Prbc.g_01718
OG0000599	Syaf.g_02300	Prbc.g_01721
OG0000600	Syaf.g_02299	Prbc.g_01722
OG0000601	Syaf.g_02298	Prbc.g_01723
OG0000602	Syaf.g_02293	Prbc.g_01725
OG0000603	Syaf.g_02292	Prbc.g_01726
OG0000604	Syaf.g_02289	Prbc.g_01727
OG0000605	Syaf.g_01734	Prbc.g_01728
OG0000606	Syaf.g_02145	Prbc.g_01731
OG0000607	Syaf.g_02142	Prbc.g_01734
OG0000608	Syaf.g_02141	Prbc.g_01735
OG0000609	Syaf.g_02139	Prbc.g_01736
OG0000610	Syaf.g_02132	Prbc.g_01742
OG0000611	Syaf.g_02129	Prbc.g_01745
OG0000612	Syaf.g_02128	Prbc.g_01746
OG0000613	Syaf.g_00315	Prbc.g_01752
OG0000614	Syaf.g_01469	Prbc.g_01775
OG0000615	Syaf.g_02085	Prbc.g_01782
OG0000616	Syaf.g_00518	Prbc.g_01055
OG0000617	Syaf.g_01975	Prbc.g_01793
OG0000618	Syaf.g_01974	Prbc.g_01794
OG0000619	Syaf.g_01973	Prbc.g_01795
OG0000620	Syaf.g_01966	Prbc.g_01798
OG0000621	Syaf.g_01965	Prbc.g_01799
OG0000622	Syaf.g_01964	Prbc.g_01800
OG0000623	Syaf.g_01963	Prbc.g_01801
OG0000624	Syaf.g_01961	Prbc.g_01803
OG0000625	Syaf.g_01960	Prbc.g_01804
OG0000626	Syaf.g_01959	Prbc.g_01805
OG0000627	Syaf.g_01782	Prbc.g_01807
OG0000628	Syaf.g_01783	Prbc.g_01808
OG0000629	Syaf.g_01786	Prbc.g_01809
OG0000630	Syaf.g_01790	Prbc.g_01812
OG0000631	Syaf.g_01801	Prbc.g_02007
OG0000632	Syaf.g_01802	Prbc.g_02008
OG0000633	Syaf.g_01803	Prbc.g_02009
OG0000634	Syaf.g_02053	Prbc.g_01854
OG0000635	Syaf.g_02052	Prbc.g_01855
OG0000636	Syaf.g_02050	Prbc.g_01857
OG0000637	Syaf.g_02048	Prbc.g_01859
OG0000638	Syaf.g_02047	Prbc.g_01860
OG0000639	Syaf.g_02046	Prbc.g_01861
OG0000640	Syaf.g_02045	Prbc.g_01862
OG0000641	Syaf.g_02041	Prbc.g_01866
OG0000642	Syaf.g_02040	Prbc.g_01867
OG0000643	Syaf.g_02038	Prbc.g_01868
OG0000644	Syaf.g_02037	Prbc.g_01869
OG0000645	Syaf.g_02035	Prbc.g_01870
OG0000646	Syaf.g_02032	Prbc.g_01873
OG0000647	Syaf.g_02030	Prbc.g_01875
OG0000648	Syaf.g_02027	Prbc.g_01877
OG0000649	Syaf.g_02026	Prbc.g_01878
OG0000650	Syaf.g_02025	Prbc.g_01879
OG0000651	Syaf.g_02024	Prbc.g_01880
OG0000652	Syaf.g_02023	Prbc.g_01881
OG0000653	Syaf.g_02021	Prbc.g_01883
OG0000654	Syaf.g_02020	Prbc.g_01884
OG0000655	Syaf.g_02019	Prbc.g_01885
OG0000656	Syaf.g_02016	Prbc.g_01888
OG0000657	Syaf.g_01384	Prbc.g_01895
OG0000658	Syaf.g_01381	Prbc.g_01897
OG0000659	Syaf.g_01380	Prbc.g_01898
OG0000660	Syaf.g_01376	Prbc.g_01903
OG0000661	Syaf.g_01374	Prbc.g_01905
OG0000662	Syaf.g_01372	Prbc.g_01907
OG0000663	Syaf.g_01369	Prbc.g_01909
OG0000664	Syaf.g_01368	Prbc.g_01910
OG0000665	Syaf.g_00980	Prbc.g_01914
OG0000666	Syaf.g_01733	Prbc.g_01915
OG0000667	Syaf.g_01635	Prbc.g_01919
OG0000668	Syaf.g_01928	Prbc.g_01959
OG0000669	Syaf.g_02112	Prbc.g_01967
OG0000670	Syaf.g_02769	Prbc.g_01970
OG0000671	Syaf.g_02108	Prbc.g_01972
OG0000672	Syaf.g_02105	Prbc.g_01975
OG0000673	Syaf.g_02102	Prbc.g_01978
OG0000674	Syaf.g_02100	Prbc.g_01980
OG0000675	Syaf.g_02099	Prbc.g_01981
OG0000676	Syaf.g_02097	Prbc.g_01983
OG0000677	Syaf.g_02096	Prbc.g_01984
OG0000678	Syaf.g_02092	Prbc.g_01987
OG0000679	Syaf.g_02083	Prbc.g_01991
OG0000680	Syaf.g_02082	Prbc.g_01992
OG0000681	Syaf.g_02079	Prbc.g_01995
OG0000682	Syaf.g_02078	Prbc.g_01996
OG0000683	Syaf.g_02077	Prbc.g_01997
OG0000684	Syaf.g_02072	Prbc.g_01837
OG0000685	Syaf.g_02070	Prbc.g_01839
OG0000686	Syaf.g_02069	Prbc.g_01840
OG0000687	Syaf.g_02068	Prbc.g_01841
OG0000688	Syaf.g_02063	Prbc.g_01844
OG0000689	Syaf.g_02061	Prbc.g_01845
OG0000690	Syaf.g_02060	Prbc.g_01846
OG0000691	Syaf.g_02059	Prbc.g_01847
OG0000692	Syaf.g_02058	Prbc.g_01849
OG0000693	Syaf.g_02057	Prbc.g_01850
OG0000694	Syaf.g_02056	Prbc.g_01851
OG0000695	Syaf.g_01805	Prbc.g_02011
OG0000696	Syaf.g_01806	Prbc.g_02012
OG0000697	Syaf.g_01808	Prbc.g_02013
OG0000698	Syaf.g_01811	Prbc.g_02016
OG0000699	Syaf.g_01813	Prbc.g_02017
OG0000700	Syaf.g_01814	Prbc.g_02018
OG0000701	Syaf.g_01815	Prbc.g_02019
OG0000702	Syaf.g_01843	Prbc.g_02021
OG0000703	Syaf.g_01844	Prbc.g_02022
OG0000704	Syaf.g_01846	Prbc.g_02023
OG0000705	Syaf.g_01853	Prbc.g_02029
OG0000706	Syaf.g_01854	Prbc.g_02030
OG0000707	Syaf.g_01855	Prbc.g_02031
OG0000708	Syaf.g_01858	Prbc.g_02033
OG0000709	Syaf.g_01867	Prbc.g_02037
OG0000710	Syaf.g_01878	Prbc.g_02040
OG0000711	Syaf.g_01908	Prbc.g_02055
OG0000712	Syaf.g_01910	Prbc.g_02057
OG0000713	Syaf.g_01911	Prbc.g_02058
OG0000714	Syaf.g_01913	Prbc.g_02059
OG0000715	Syaf.g_01915	Prbc.g_02061
OG0000716	Syaf.g_01919	Prbc.g_02062
OG0000717	Syaf.g_01920	Prbc.g_02063
OG0000718	Syaf.g_01924	Prbc.g_02079
OG0000719	Syaf.g_01926	Prbc.g_02080
OG0000720	Syaf.g_01939	Prbc.g_02091
OG0000721	Syaf.g_01941	Prbc.g_02092
OG0000722	Syaf.g_01942	Prbc.g_02093
OG0000723	Syaf.g_01957	Prbc.g_02097
OG0000724	Syaf.g_01418	Prbc.g_02108
OG0000725	Syaf.g_01445	Prbc.g_01934
OG0000726	Syaf.g_01446	Prbc.g_01933
OG0000727	Syaf.g_01447	Prbc.g_01932
OG0000728	Syaf.g_01449	Prbc.g_01930
OG0000729	Syaf.g_00405	Prbc.g_00201
OG0000730	Syaf.g_00026	Prbc.g_01244
OG0000731	Syaf.g_00014	Prbc.g_01252
OG0000732	Syaf.g_00444	Prbc.g_00987
OG0000733	Syaf.g_00615	Prbc.g_00897
OG0000734	Syaf.g_00895	Prbc.g_01462
OG0000735	Syaf.g_01273	Prbc.g_01460
OG0000736	Syaf.g_01274	Prbc.g_01459
OG0000737	Syaf.g_01275	Prbc.g_01458
OG0000738	Syaf.g_01280	Prbc.g_01454
OG0000739	Syaf.g_01281	Prbc.g_01453
OG0000740	Syaf.g_01282	Prbc.g_01452
OG0000741	Syaf.g_01285	Prbc.g_01450
OG0000742	Syaf.g_01287	Prbc.g_01447
OG0000743	Syaf.g_01289	Prbc.g_01445
OG0000744	Syaf.g_01290	Prbc.g_01444
OG0000745	Syaf.g_01293	Prbc.g_01442
OG0000746	Syaf.g_01295	Prbc.g_01440
OG0000747	Syaf.g_01296	Prbc.g_01439
OG0000748	Syaf.g_01307	Prbc.g_01435
OG0000749	Syaf.g_01309	Prbc.g_01434
OG0000750	Syaf.g_01310	Prbc.g_01433
OG0000751	Syaf.g_01317	Prbc.g_01430
OG0000752	Syaf.g_01319	Prbc.g_01428
OG0000753	Syaf.g_01322	Prbc.g_01426
OG0000754	Syaf.g_01611	Prbc.g_01422
OG0000755	Syaf.g_01599	Prbc.g_01418
OG0000756	Syaf.g_01598	Prbc.g_01417
OG0000757	Syaf.g_01590	Prbc.g_01410
OG0000758	Syaf.g_01589	Prbc.g_01409
OG0000759	Syaf.g_01588	Prbc.g_01408
OG0000760	Syaf.g_01587	Prbc.g_01407
OG0000761	Syaf.g_01586	Prbc.g_01406
OG0000762	Syaf.g_01584	Prbc.g_01405
OG0000763	Syaf.g_01582	Prbc.g_01403
OG0000764	Syaf.g_01581	Prbc.g_01402
OG0000765	Syaf.g_01564	Prbc.g_01394
OG0000766	Syaf.g_01563	Prbc.g_01393
OG0000767	Syaf.g_01561	Prbc.g_01392
OG0000768	Syaf.g_01560	Prbc.g_01391
OG0000769	Syaf.g_01558	Prbc.g_01389
OG0000770	Syaf.g_01553	Prbc.g_01388
OG0000771	Syaf.g_01411	Prbc.g_02103
OG0000772	Syaf.g_01705	Prbc.g_01320
OG0000773	Syaf.g_01268	Prbc.g_00557
OG0000774	Syaf.g_01263	Prbc.g_00560
OG0000775	Syaf.g_01261	Prbc.g_00561
OG0000776	Syaf.g_01260	Prbc.g_00562
OG0000777	Syaf.g_01259	Prbc.g_00563
OG0000778	Syaf.g_01258	Prbc.g_00564
OG0000779	Syaf.g_01252	Prbc.g_00568
OG0000780	Syaf.g_01249	Prbc.g_00569
OG0000781	Syaf.g_01245	Prbc.g_00571
OG0000782	Syaf.g_01244	Prbc.g_00572
OG0000783	Syaf.g_01243	Prbc.g_00573
OG0000784	Syaf.g_01242	Prbc.g_00574
OG0000785	Syaf.g_01240	Prbc.g_00576
OG0000786	Syaf.g_02546	Prbc.g_00579
OG0000787	Syaf.g_02547	Prbc.g_00580
OG0000788	Syaf.g_02297	Prbc.g_01820
OG0000789	Syaf.g_01750	Prbc.g_02100
OG0000790	Syaf.g_02738	Prbc.g_00662
OG0000791	Syaf.g_02740	Prbc.g_00664
OG0000792	Syaf.g_02741	Prbc.g_00665
OG0000793	Syaf.g_02746	Prbc.g_00668
OG0000794	Syaf.g_02747	Prbc.g_00669
OG0000795	Syaf.g_02748	Prbc.g_00670
OG0000796	Syaf.g_02752	Prbc.g_00674
OG0000797	Syaf.g_02753	Prbc.g_00675
OG0000799	Syaf.g_02380	Prbc.g_00690
OG0000800	Syaf.g_02383	Prbc.g_00691
OG0000801	Syaf.g_02384	Prbc.g_00692
OG0000802	Syaf.g_02388	Prbc.g_00694
OG0000803	Syaf.g_02393	Prbc.g_00696
OG0000804	Syaf.g_02396	Prbc.g_00697
OG0000805	Syaf.g_02398	Prbc.g_00699
OG0000806	Syaf.g_02405	Prbc.g_00701
OG0000807	Syaf.g_02406	Prbc.g_00702
OG0000808	Syaf.g_02407	Prbc.g_00703
OG0000809	Syaf.g_02410	Prbc.g_00707
OG0000810	Syaf.g_02411	Prbc.g_00708
OG0000811	Syaf.g_02420	Prbc.g_00712
OG0000812	Syaf.g_02422	Prbc.g_00714
OG0000813	Syaf.g_02423	Prbc.g_00715
OG0000814	Syaf.g_02425	Prbc.g_00717
OG0000815	Syaf.g_02426	Prbc.g_00718
OG0000816	Syaf.g_02428	Prbc.g_00720
OG0000817	Syaf.g_02429	Prbc.g_00721
OG0000818	Syaf.g_02442	Prbc.g_00725
OG0000819	Syaf.g_02443	Prbc.g_00726
OG0000820	Syaf.g_02444	Prbc.g_00727
OG0000821	Syaf.g_02450	Prbc.g_00730
OG0000822	Syaf.g_02452	Prbc.g_00731
OG0000823	Syaf.g_02453	Prbc.g_00732
OG0000824	Syaf.g_02459	Prbc.g_00735
OG0000825	Syaf.g_02460	Prbc.g_00736
OG0000826	Syaf.g_02461	Prbc.g_00737
OG0000827	Syaf.g_02462	Prbc.g_00738
OG0000828	Syaf.g_02465	Prbc.g_00741
OG0000829	Syaf.g_02466	Prbc.g_00742
OG0000830	Syaf.g_02467	Prbc.g_00743
OG0000831	Syaf.g_02470	Prbc.g_00745
OG0000832	Syaf.g_01109	Prbc.g_00755
OG0000833	Syaf.g_01100	Prbc.g_00763
OG0000834	Syaf.g_01098	Prbc.g_00764
OG0000835	Syaf.g_01097	Prbc.g_00765
OG0000836	Syaf.g_01093	Prbc.g_00766
OG0000837	Syaf.g_01091	Prbc.g_00767
OG0000838	Syaf.g_01087	Prbc.g_00769
OG0000839	Syaf.g_01086	Prbc.g_00770
OG0000840	Syaf.g_01085	Prbc.g_00771
OG0000841	Syaf.g_01084	Prbc.g_00772
OG0000842	Syaf.g_01083	Prbc.g_00773
OG0000843	Syaf.g_01082	Prbc.g_00774
OG0000844	Syaf.g_01080	Prbc.g_00775
OG0000845	Syaf.g_01079	Prbc.g_00776
OG0000846	Syaf.g_01078	Prbc.g_00777
OG0000847	Syaf.g_01077	Prbc.g_00778
OG0000848	Syaf.g_01075	Prbc.g_00779
OG0000849	Syaf.g_01074	Prbc.g_00780
OG0000850	Syaf.g_01072	Prbc.g_00782
OG0000851	Syaf.g_01061	Prbc.g_00783
OG0000852	Syaf.g_01060	Prbc.g_00784
OG0000853	Syaf.g_01056	Prbc.g_00789
OG0000854	Syaf.g_01054	Prbc.g_00791
OG0000855	Syaf.g_01053	Prbc.g_00792
OG0000856	Syaf.g_02328	Prbc.g_00677
OG0000857	Syaf.g_02031	Prbc.g_01874
OG0000858	Syaf.g_01047	Prbc.g_00827
OG0000859	Syaf.g_01046	Prbc.g_00828
OG0000860	Syaf.g_01031	Prbc.g_00834
OG0000861	Syaf.g_01030	Prbc.g_00835
OG0000862	Syaf.g_01029	Prbc.g_00836
OG0000863	Syaf.g_01026	Prbc.g_00837
OG0000864	Syaf.g_01025	Prbc.g_00838
OG0000865	Syaf.g_01024	Prbc.g_00839
OG0000866	Syaf.g_01023	Prbc.g_00840
OG0000867	Syaf.g_01022	Prbc.g_00841
OG0000868	Syaf.g_01019	Prbc.g_00842
OG0000869	Syaf.g_01014	Prbc.g_00845
OG0000870	Syaf.g_01009	Prbc.g_00850
OG0000871	Syaf.g_01008	Prbc.g_00851
OG0000872	Syaf.g_01001	Prbc.g_00852
OG0000873	Syaf.g_00998	Prbc.g_00855
OG0000874	Syaf.g_01002	Prbc.g_00858
OG0000875	Syaf.g_00996	Prbc.g_00860
OG0000876	Syaf.g_01198	Prbc.g_00861
OG0000877	Syaf.g_01188	Prbc.g_00863
OG0000878	Syaf.g_01187	Prbc.g_00864
OG0000879	Syaf.g_01186	Prbc.g_00865
OG0000880	Syaf.g_01185	Prbc.g_00866
OG0000881	Syaf.g_01179	Prbc.g_00869
OG0000882	Syaf.g_01174	Prbc.g_00874
OG0000883	Syaf.g_01172	Prbc.g_00876
OG0000884	Syaf.g_01170	Prbc.g_00878
OG0000885	Syaf.g_01169	Prbc.g_00879
OG0000886	Syaf.g_01168	Prbc.g_00880
OG0000887	Syaf.g_01167	Prbc.g_00881
OG0000888	Syaf.g_01165	Prbc.g_00883
OG0000889	Syaf.g_01163	Prbc.g_00885
OG0000890	Syaf.g_01157	Prbc.g_00886
OG0000891	Syaf.g_01156	Prbc.g_00887
OG0000892	Syaf.g_01154	Prbc.g_00889
OG0000893	Syaf.g_00178	Prbc.g_00933
OG0000894	Syaf.g_00175	Prbc.g_00936
OG0000895	Syaf.g_00171	Prbc.g_00939
OG0000896	Syaf.g_00170	Prbc.g_00940
OG0000897	Syaf.g_00168	Prbc.g_00942
OG0000898	Syaf.g_00167	Prbc.g_00943
OG0000899	Syaf.g_00166	Prbc.g_00944
OG0000900	Syaf.g_00165	Prbc.g_00945
OG0000901	Syaf.g_00160	Prbc.g_00948
OG0000902	Syaf.g_00158	Prbc.g_00950
OG0000903	Syaf.g_00141	Prbc.g_00960
OG0000904	Syaf.g_00146	Prbc.g_00955
OG0000905	Syaf.g_00151	Prbc.g_00952
OG0000906	Syaf.g_00154	Prbc.g_00951
OG0000907	Syaf.g_00139	Prbc.g_00327
OG0000908	Syaf.g_00136	Prbc.g_00324
OG0000909	Syaf.g_00135	Prbc.g_00323
OG0000910	Syaf.g_00134	Prbc.g_00322
OG0000911	Syaf.g_00132	Prbc.g_00320
OG0000912	Syaf.g_00131	Prbc.g_00319
OG0000913	Syaf.g_00130	Prbc.g_00318
OG0000914	Syaf.g_00129	Prbc.g_00317
OG0000915	Syaf.g_00127	Prbc.g_00316
OG0000916	Syaf.g_00126	Prbc.g_00315
OG0000917	Syaf.g_00125	Prbc.g_00314
OG0000918	Syaf.g_00124	Prbc.g_00313
OG0000919	Syaf.g_00123	Prbc.g_00312
OG0000920	Syaf.g_00122	Prbc.g_00311
OG0000921	Syaf.g_00121	Prbc.g_00310
OG0000922	Syaf.g_00120	Prbc.g_00309
OG0000923	Syaf.g_00116	Prbc.g_00305
OG0000924	Syaf.g_00115	Prbc.g_00304
OG0000925	Syaf.g_00114	Prbc.g_00303
OG0000926	Syaf.g_00113	Prbc.g_00302
OG0000927	Syaf.g_00111	Prbc.g_00300
OG0000928	Syaf.g_00110	Prbc.g_00299
OG0000929	Syaf.g_00109	Prbc.g_00298
OG0000930	Syaf.g_00108	Prbc.g_00297
OG0000931	Syaf.g_00107	Prbc.g_00296
OG0000932	Syaf.g_00106	Prbc.g_00295
OG0000933	Syaf.g_00100	Prbc.g_00291
OG0000934	Syaf.g_00098	Prbc.g_00289
OG0000935	Syaf.g_00097	Prbc.g_00288
OG0000936	Syaf.g_00096	Prbc.g_00287
OG0000937	Syaf.g_00095	Prbc.g_00286
OG0000938	Syaf.g_00092	Prbc.g_00283
OG0000939	Syaf.g_00091	Prbc.g_00282
OG0000940	Syaf.g_00084	Prbc.g_00275
OG0000941	Syaf.g_00082	Prbc.g_00273
OG0000942	Syaf.g_00080	Prbc.g_00271
OG0000943	Syaf.g_00079	Prbc.g_00270
OG0000944	Syaf.g_00077	Prbc.g_00268
OG0000945	Syaf.g_00075	Prbc.g_00267
OG0000946	Syaf.g_00070	Prbc.g_00248
OG0000947	Syaf.g_00067	Prbc.g_00246
OG0000948	Syaf.g_00066	Prbc.g_00245
OG0000949	Syaf.g_00337	Prbc.g_00242
OG0000950	Syaf.g_00351	Prbc.g_00237
OG0000951	Syaf.g_00358	Prbc.g_00233
OG0000952	Syaf.g_00363	Prbc.g_00229
OG0000953	Syaf.g_00367	Prbc.g_00225
OG0000954	Syaf.g_00372	Prbc.g_00221
OG0000955	Syaf.g_00373	Prbc.g_00220
OG0000956	Syaf.g_00375	Prbc.g_00218
OG0000957	Syaf.g_00386	Prbc.g_00213
OG0000958	Syaf.g_00387	Prbc.g_00212
OG0000959	Syaf.g_00391	Prbc.g_00208
OG0000960	Syaf.g_00392	Prbc.g_00207
OG0000961	Syaf.g_00402	Prbc.g_00204
OG0000962	Syaf.g_00404	Prbc.g_00202
OG0000963	Syaf.g_00409	Prbc.g_00197
OG0000964	Syaf.g_00410	Prbc.g_00196
OG0000965	Syaf.g_00411	Prbc.g_00195
OG0000966	Syaf.g_00421	Prbc.g_00965
OG0000967	Syaf.g_00426	Prbc.g_00969
OG0000968	Syaf.g_00417	Prbc.g_00971
OG0000969	Syaf.g_00423	Prbc.g_00972
OG0000970	Syaf.g_00424	Prbc.g_00973
OG0000971	Syaf.g_00429	Prbc.g_00974
OG0000972	Syaf.g_00430	Prbc.g_00975
OG0000973	Syaf.g_00431	Prbc.g_00976
OG0000974	Syaf.g_00432	Prbc.g_00977
OG0000975	Syaf.g_00433	Prbc.g_00978
OG0000976	Syaf.g_00434	Prbc.g_00979
OG0000977	Syaf.g_00436	Prbc.g_00980
OG0000978	Syaf.g_00437	Prbc.g_00981
OG0000979	Syaf.g_00440	Prbc.g_00984
OG0000980	Syaf.g_00443	Prbc.g_00986
OG0000981	Syaf.g_00446	Prbc.g_00989
OG0000982	Syaf.g_00645	Prbc.g_00991
OG0000983	Syaf.g_00644	Prbc.g_00992
OG0000984	Syaf.g_00643	Prbc.g_00993
OG0000985	Syaf.g_00641	Prbc.g_00996
OG0000986	Syaf.g_00639	Prbc.g_00998
OG0000987	Syaf.g_00637	Prbc.g_00999
OG0000988	Syaf.g_00633	Prbc.g_01002
OG0000989	Syaf.g_00624	Prbc.g_01006
OG0000990	Syaf.g_00606	Prbc.g_01011
OG0000991	Syaf.g_00604	Prbc.g_01012
OG0000992	Syaf.g_00601	Prbc.g_01015
OG0000993	Syaf.g_00600	Prbc.g_01016
OG0000994	Syaf.g_00597	Prbc.g_01017
OG0000995	Syaf.g_00592	Prbc.g_01021
OG0000996	Syaf.g_00543	Prbc.g_01022
OG0000997	Syaf.g_00532	Prbc.g_01043
OG0000998	Syaf.g_00530	Prbc.g_01045
OG0000999	Syaf.g_00529	Prbc.g_01046
OG0001000	Syaf.g_00526	Prbc.g_01049
OG0001001	Syaf.g_00521	Prbc.g_01052
OG0001002	Syaf.g_00515	Prbc.g_01057
OG0001003	Syaf.g_00514	Prbc.g_01060
OG0001004	Syaf.g_00513	Prbc.g_01061
OG0001005	Syaf.g_00510	Prbc.g_01062
OG0001006	Syaf.g_00500	Prbc.g_01067
OG0001007	Syaf.g_00498	Prbc.g_01069
OG0001008	Syaf.g_01215	Prbc.g_01498
OG0001009	Syaf.g_00466	Prbc.g_01097
OG0001010	Syaf.g_00465	Prbc.g_01098
OG0001011	Syaf.g_00463	Prbc.g_01099
OG0001012	Syaf.g_00649	Prbc.g_01121
OG0001013	Syaf.g_00669	Prbc.g_01126
OG0001014	Syaf.g_00691	Prbc.g_01129
OG0001015	Syaf.g_00692	Prbc.g_01130
OG0001016	Syaf.g_00958	Prbc.g_00500
OG0001017	Syaf.g_00952	Prbc.g_00496
OG0001018	Syaf.g_00950	Prbc.g_00493
OG0001019	Syaf.g_00931	Prbc.g_00484
OG0001020	Syaf.g_00926	Prbc.g_00483
OG0001021	Syaf.g_00922	Prbc.g_00482
OG0001022	Syaf.g_00918	Prbc.g_00479
OG0001023	Syaf.g_00917	Prbc.g_00478
OG0001024	Syaf.g_00913	Prbc.g_00475
OG0001025	Syaf.g_00906	Prbc.g_00468
OG0001026	Syaf.g_00893	Prbc.g_00460
OG0001027	Syaf.g_00884	Prbc.g_00459
OG0001028	Syaf.g_00882	Prbc.g_00457
OG0001029	Syaf.g_00880	Prbc.g_00455
OG0001030	Syaf.g_00860	Prbc.g_00439
OG0001031	Syaf.g_00784	Prbc.g_00385
OG0001032	Syaf.g_00781	Prbc.g_00384
OG0001034	Syaf.g_02787	Prbc.g_00334
OG0001035	Syaf.g_00207	Prbc.g_01150
OG0001036	Syaf.g_00212	Prbc.g_01154
OG0001037	Syaf.g_00214	Prbc.g_01155
OG0001038	Syaf.g_00242	Prbc.g_01171
OG0001039	Syaf.g_00245	Prbc.g_01173
OG0001040	Syaf.g_00248	Prbc.g_01176
OG0001041	Syaf.g_00253	Prbc.g_01180
OG0001042	Syaf.g_00275	Prbc.g_01196
OG0001043	Syaf.g_00279	Prbc.g_01197
OG0001044	Syaf.g_00024	Prbc.g_01245
OG0001045	Syaf.g_00011	Prbc.g_01254
OG0001046	Syaf.g_01894	Prbc.g_02168
OG0001047	Syaf.g_01217	Prbc.g_01500
OG0001048	Syaf.g_01218	Prbc.g_01501
OG0001049	Syaf.g_01226	Prbc.g_01503
OG0001050	Syaf.g_01227	Prbc.g_01504
OG0001051	Syaf.g_01228	Prbc.g_01505
OG0001052	Syaf.g_02502	Prbc.g_01531
OG0001053	Syaf.g_02718	Prbc.g_01543
OG0001054	Syaf.g_02701	Prbc.g_01557
OG0001056	Syaf.g_02649	Prbc.g_01615
OG0001057	Syaf.g_02638	Prbc.g_01620
OG0001058	Syaf.g_02624	Prbc.g_01629
OG0001059	Syaf.g_02620	Prbc.g_01633
OG0001060	Syaf.g_02614	Prbc.g_01640
OG0001061	Syaf.g_02590	Prbc.g_01653
OG0001062	Syaf.g_02588	Prbc.g_01655
OG0001063	Syaf.g_02583	Prbc.g_01656
OG0001064	Syaf.g_02582	Prbc.g_01657
OG0001065	Syaf.g_02581	Prbc.g_01658
OG0001066	Syaf.g_02580	Prbc.g_01659
OG0001067	Syaf.g_02579	Prbc.g_01660
OG0001068	Syaf.g_02578	Prbc.g_01661
OG0001069	Syaf.g_02577	Prbc.g_01662
OG0001070	Syaf.g_02574	Prbc.g_01664
OG0001071	Syaf.g_02573	Prbc.g_01665
OG0001072	Syaf.g_02569	Prbc.g_01666
OG0001073	Syaf.g_02555	Prbc.g_01680
OG0001074	Syaf.g_02365	Prbc.g_01692
OG0001075	Syaf.g_02363	Prbc.g_01693
OG0001076	Syaf.g_02337	Prbc.g_01700
OG0001077	Syaf.g_02325	Prbc.g_01705
OG0001078	Syaf.g_02309	Prbc.g_01713
OG0001079	Syaf.g_02296	Prbc.g_01724
