Orthogroup	Syaf	Syak
OG0000555	Syaf.g_02635	Syak.g_02657
OG0000556	Syaf.g_02630	Syak.g_02661
OG0000557	Syaf.g_02628	Syak.g_02663
OG0000558	Syaf.g_02626	Syak.g_02666
OG0000559	Syaf.g_02622	Syak.g_02670
OG0000560	Syaf.g_02619	Syak.g_02672
OG0000561	Syaf.g_02618	Syak.g_02673
OG0000562	Syaf.g_02617	Syak.g_02674
OG0000563	Syaf.g_02616	Syak.g_02675
OG0000564	Syaf.g_02615	Syak.g_02676
OG0000565	Syaf.g_02612	Syak.g_02679
OG0000566	Syaf.g_02608	Syak.g_02683
OG0000567	Syaf.g_02604	Syak.g_02687
OG0000568	Syaf.g_02599	Syak.g_02690
OG0000569	Syaf.g_02596	Syak.g_02691
OG0000570	Syaf.g_02595	Syak.g_02692
OG0000571	Syaf.g_02591	Syak.g_02696
OG0000572	Syaf.g_02575	Syak.g_02713
OG0000573	Syaf.g_02567	Syak.g_02723
OG0000574	Syaf.g_02566	Syak.g_02724
OG0000575	Syaf.g_02562	Syak.g_02729
OG0000576	Syaf.g_02560	Syak.g_02731
OG0000577	Syaf.g_02559	Syak.g_02732
OG0000578	Syaf.g_02558	Syak.g_02733
OG0000579	Syaf.g_02557	Syak.g_02734
OG0000580	Syaf.g_02556	Syak.g_02735
OG0000581	Syaf.g_02550	Syak.g_02742
OG0000582	Syaf.g_02374	Syak.g_02748
OG0000583	Syaf.g_02373	Syak.g_02749
OG0000584	Syaf.g_02372	Syak.g_02750
OG0000585	Syaf.g_02370	Syak.g_02753
OG0000586	Syaf.g_02369	Syak.g_02754
OG0000587	Syaf.g_02367	Syak.g_02756
OG0000588	Syaf.g_02350	Syak.g_00004
OG0000589	Syaf.g_02340	Syak.g_00008
OG0000590	Syaf.g_02339	Syak.g_00009
OG0000591	Syaf.g_02331	Syak.g_00017
OG0000592	Syaf.g_02330	Syak.g_00018
OG0000593	Syaf.g_02314	Syak.g_00031
OG0000594	Syaf.g_02313	Syak.g_00032
OG0000595	Syaf.g_02312	Syak.g_00033
OG0000596	Syaf.g_02307	Syak.g_00038
OG0000597	Syaf.g_02304	Syak.g_00041
OG0000598	Syaf.g_02303	Syak.g_00042
OG0000599	Syaf.g_02300	Syak.g_00045
OG0000600	Syaf.g_02299	Syak.g_00046
OG0000601	Syaf.g_02298	Syak.g_00047
OG0000602	Syaf.g_02293	Syak.g_00053
OG0000603	Syaf.g_02292	Syak.g_00054
OG0000604	Syaf.g_02289	Syak.g_00056
OG0000605	Syaf.g_01734	Syak.g_00259
OG0000606	Syaf.g_02145	Syak.g_00326
OG0000607	Syaf.g_02142	Syak.g_00329
OG0000608	Syaf.g_02141	Syak.g_00330
OG0000609	Syaf.g_02139	Syak.g_00332
OG0000610	Syaf.g_02132	Syak.g_00347
OG0000611	Syaf.g_02129	Syak.g_00350
OG0000612	Syaf.g_02128	Syak.g_00351
OG0000613	Syaf.g_00315	Syak.g_01525
OG0000614	Syaf.g_01469	Syak.g_00705
OG0000615	Syaf.g_02085	Syak.g_00393
OG0000616	Syaf.g_00518	Syak.g_01810
OG0000617	Syaf.g_01975	Syak.g_00799
OG0000618	Syaf.g_01974	Syak.g_00798
OG0000619	Syaf.g_01973	Syak.g_00797
OG0000620	Syaf.g_01966	Syak.g_00779
OG0000621	Syaf.g_01965	Syak.g_00780
OG0000622	Syaf.g_01964	Syak.g_00781
OG0000623	Syaf.g_01963	Syak.g_00782
OG0000624	Syaf.g_01961	Syak.g_00784
OG0000625	Syaf.g_01960	Syak.g_00785
OG0000626	Syaf.g_01959	Syak.g_00786
OG0000627	Syaf.g_01782	Syak.g_00561
OG0000628	Syaf.g_01783	Syak.g_00560
OG0000629	Syaf.g_01786	Syak.g_00556
OG0000630	Syaf.g_01790	Syak.g_00552
OG0000631	Syaf.g_01801	Syak.g_00545
OG0000632	Syaf.g_01802	Syak.g_00544
OG0000633	Syaf.g_01803	Syak.g_00542
OG0000634	Syaf.g_02053	Syak.g_00430
OG0000635	Syaf.g_02052	Syak.g_00431
OG0000636	Syaf.g_02050	Syak.g_00433
OG0000637	Syaf.g_02048	Syak.g_00435
OG0000638	Syaf.g_02047	Syak.g_00436
OG0000639	Syaf.g_02046	Syak.g_00437
OG0000640	Syaf.g_02045	Syak.g_00438
OG0000641	Syaf.g_02041	Syak.g_00442
OG0000642	Syaf.g_02040	Syak.g_00443
OG0000643	Syaf.g_02038	Syak.g_00444
OG0000644	Syaf.g_02037	Syak.g_00445
OG0000645	Syaf.g_02035	Syak.g_00447
OG0000646	Syaf.g_02032	Syak.g_00450
OG0000647	Syaf.g_02030	Syak.g_00452
OG0000648	Syaf.g_02027	Syak.g_00456
OG0000649	Syaf.g_02026	Syak.g_00457
OG0000650	Syaf.g_02025	Syak.g_00458
OG0000651	Syaf.g_02024	Syak.g_00459
OG0000652	Syaf.g_02023	Syak.g_00460
OG0000653	Syaf.g_02021	Syak.g_00462
OG0000654	Syaf.g_02020	Syak.g_00625
OG0000655	Syaf.g_02019	Syak.g_00624
OG0000656	Syaf.g_02016	Syak.g_00621
OG0000657	Syaf.g_01384	Syak.g_00609
OG0000658	Syaf.g_01381	Syak.g_00606
OG0000659	Syaf.g_01380	Syak.g_00605
OG0000660	Syaf.g_01376	Syak.g_00601
OG0000661	Syaf.g_01374	Syak.g_00599
OG0000662	Syaf.g_01372	Syak.g_00597
OG0000663	Syaf.g_01369	Syak.g_00594
OG0000664	Syaf.g_01368	Syak.g_00593
OG0000665	Syaf.g_00980	Syak.g_00086
OG0000666	Syaf.g_01733	Syak.g_00078
OG0000667	Syaf.g_01635	Syak.g_00340
OG0000668	Syaf.g_01928	Syak.g_00643
OG0000669	Syaf.g_02112	Syak.g_00363
OG0000670	Syaf.g_02769	Syak.g_00366
OG0000671	Syaf.g_02108	Syak.g_00368
OG0000672	Syaf.g_02105	Syak.g_00371
OG0000673	Syaf.g_02102	Syak.g_00374
OG0000674	Syaf.g_02100	Syak.g_00376
OG0000675	Syaf.g_02099	Syak.g_00377
OG0000676	Syaf.g_02097	Syak.g_00379
OG0000677	Syaf.g_02096	Syak.g_00380
OG0000678	Syaf.g_02092	Syak.g_00386
OG0000679	Syaf.g_02083	Syak.g_00397
OG0000680	Syaf.g_02082	Syak.g_00398
OG0000681	Syaf.g_02079	Syak.g_00401
OG0000682	Syaf.g_02078	Syak.g_00402
OG0000683	Syaf.g_02077	Syak.g_00403
OG0000684	Syaf.g_02072	Syak.g_00409
OG0000685	Syaf.g_02070	Syak.g_00411
OG0000686	Syaf.g_02069	Syak.g_00412
OG0000687	Syaf.g_02068	Syak.g_00413
OG0000688	Syaf.g_02063	Syak.g_00418
OG0000689	Syaf.g_02061	Syak.g_00421
OG0000690	Syaf.g_02060	Syak.g_00422
OG0000691	Syaf.g_02059	Syak.g_00423
OG0000692	Syaf.g_02058	Syak.g_00424
OG0000693	Syaf.g_02057	Syak.g_00426
OG0000694	Syaf.g_02056	Syak.g_00427
OG0000695	Syaf.g_01805	Syak.g_00540
OG0000696	Syaf.g_01806	Syak.g_00539
OG0000697	Syaf.g_01808	Syak.g_00538
OG0000698	Syaf.g_01811	Syak.g_00535
OG0000699	Syaf.g_01813	Syak.g_00534
OG0000700	Syaf.g_01814	Syak.g_00533
OG0000701	Syaf.g_01815	Syak.g_00532
OG0000702	Syaf.g_01843	Syak.g_00522
OG0000703	Syaf.g_01844	Syak.g_00521
OG0000704	Syaf.g_01846	Syak.g_00519
OG0000705	Syaf.g_01853	Syak.g_00511
OG0000706	Syaf.g_01854	Syak.g_00510
OG0000707	Syaf.g_01855	Syak.g_00509
OG0000708	Syaf.g_01858	Syak.g_00506
OG0000709	Syaf.g_01867	Syak.g_00498
OG0000710	Syaf.g_01878	Syak.g_00494
OG0000711	Syaf.g_01908	Syak.g_00466
OG0000712	Syaf.g_01910	Syak.g_00464
OG0000713	Syaf.g_01911	Syak.g_00463
OG0000714	Syaf.g_01913	Syak.g_00629
OG0000715	Syaf.g_01915	Syak.g_00631
OG0000716	Syaf.g_01919	Syak.g_00635
OG0000717	Syaf.g_01920	Syak.g_00636
OG0000718	Syaf.g_01924	Syak.g_00640
OG0000719	Syaf.g_01926	Syak.g_00642
OG0000720	Syaf.g_01939	Syak.g_00655
OG0000721	Syaf.g_01941	Syak.g_00657
OG0000722	Syaf.g_01942	Syak.g_00658
OG0000723	Syaf.g_01957	Syak.g_00790
OG0000724	Syaf.g_01418	Syak.g_00749
OG0000725	Syaf.g_01445	Syak.g_00731
OG0000726	Syaf.g_01446	Syak.g_00730
OG0000727	Syaf.g_01447	Syak.g_00729
OG0000728	Syaf.g_01449	Syak.g_00727
OG0000729	Syaf.g_00405	Syak.g_01683
OG0000730	Syaf.g_00026	Syak.g_01248
OG0000731	Syaf.g_00014	Syak.g_01237
OG0000732	Syaf.g_00444	Syak.g_01739
OG0000733	Syaf.g_00615	Syak.g_01905
OG0000734	Syaf.g_00895	Syak.g_02184
OG0000735	Syaf.g_01273	Syak.g_00914
OG0000736	Syaf.g_01274	Syak.g_00913
OG0000737	Syaf.g_01275	Syak.g_00912
OG0000738	Syaf.g_01280	Syak.g_00907
OG0000739	Syaf.g_01281	Syak.g_00906
OG0000740	Syaf.g_01282	Syak.g_00905
OG0000741	Syaf.g_01285	Syak.g_00902
OG0000742	Syaf.g_01287	Syak.g_00899
OG0000743	Syaf.g_01289	Syak.g_00897
OG0000744	Syaf.g_01290	Syak.g_00896
OG0000745	Syaf.g_01293	Syak.g_00894
OG0000746	Syaf.g_01295	Syak.g_00892
OG0000747	Syaf.g_01296	Syak.g_00891
OG0000748	Syaf.g_01307	Syak.g_00875
OG0000749	Syaf.g_01309	Syak.g_00874
OG0000750	Syaf.g_01310	Syak.g_00873
OG0000751	Syaf.g_01317	Syak.g_00862
OG0000752	Syaf.g_01319	Syak.g_00860
OG0000753	Syaf.g_01322	Syak.g_00857
OG0000754	Syaf.g_01611	Syak.g_00852
OG0000755	Syaf.g_01599	Syak.g_00841
OG0000756	Syaf.g_01598	Syak.g_00840
OG0000757	Syaf.g_01590	Syak.g_00833
OG0000758	Syaf.g_01589	Syak.g_00832
OG0000759	Syaf.g_01588	Syak.g_00831
OG0000760	Syaf.g_01587	Syak.g_00830
OG0000761	Syaf.g_01586	Syak.g_00829
OG0000762	Syaf.g_01584	Syak.g_00827
OG0000763	Syaf.g_01582	Syak.g_00825
OG0000764	Syaf.g_01581	Syak.g_00824
OG0000765	Syaf.g_01564	Syak.g_00669
OG0000766	Syaf.g_01563	Syak.g_00670
OG0000767	Syaf.g_01561	Syak.g_00672
OG0000768	Syaf.g_01560	Syak.g_00673
OG0000769	Syaf.g_01558	Syak.g_00675
OG0000770	Syaf.g_01553	Syak.g_00678
OG0000771	Syaf.g_01411	Syak.g_00755
OG0000772	Syaf.g_01705	Syak.g_02048
OG0000773	Syaf.g_01268	Syak.g_00921
OG0000774	Syaf.g_01263	Syak.g_00926
OG0000775	Syaf.g_01261	Syak.g_00929
OG0000776	Syaf.g_01260	Syak.g_00930
OG0000777	Syaf.g_01259	Syak.g_00931
OG0000778	Syaf.g_01258	Syak.g_00932
OG0000779	Syaf.g_01252	Syak.g_00938
OG0000780	Syaf.g_01249	Syak.g_00942
OG0000781	Syaf.g_01245	Syak.g_00946
OG0000782	Syaf.g_01244	Syak.g_00947
OG0000783	Syaf.g_01243	Syak.g_00948
OG0000784	Syaf.g_01242	Syak.g_00949
OG0000785	Syaf.g_01240	Syak.g_00951
OG0000786	Syaf.g_02546	Syak.g_00956
OG0000787	Syaf.g_02547	Syak.g_00957
OG0000788	Syaf.g_02297	Syak.g_00048
OG0000789	Syaf.g_01750	Syak.g_00085
OG0000790	Syaf.g_02738	Syak.g_02560
OG0000791	Syaf.g_02740	Syak.g_02558
OG0000792	Syaf.g_02741	Syak.g_02557
OG0000793	Syaf.g_02746	Syak.g_02552
OG0000794	Syaf.g_02747	Syak.g_02551
OG0000795	Syaf.g_02748	Syak.g_02550
OG0000796	Syaf.g_02752	Syak.g_02547
OG0000797	Syaf.g_02753	Syak.g_02546
OG0000798	Syaf.g_00240	Syak.g_01456
OG0000799	Syaf.g_02380	Syak.g_00981
OG0000800	Syaf.g_02383	Syak.g_00989
OG0000801	Syaf.g_02384	Syak.g_00990
OG0000802	Syaf.g_02388	Syak.g_00995
OG0000803	Syaf.g_02393	Syak.g_01021
OG0000804	Syaf.g_02396	Syak.g_01026
OG0000805	Syaf.g_02398	Syak.g_01029
OG0000806	Syaf.g_02405	Syak.g_01031
OG0000807	Syaf.g_02406	Syak.g_01033
OG0000808	Syaf.g_02407	Syak.g_01034
OG0000809	Syaf.g_02410	Syak.g_01038
OG0000810	Syaf.g_02411	Syak.g_01039
OG0000811	Syaf.g_02420	Syak.g_01045
OG0000812	Syaf.g_02422	Syak.g_01047
OG0000813	Syaf.g_02423	Syak.g_01048
OG0000814	Syaf.g_02425	Syak.g_01051
OG0000815	Syaf.g_02426	Syak.g_01053
OG0000816	Syaf.g_02428	Syak.g_01055
OG0000817	Syaf.g_02429	Syak.g_01056
OG0000818	Syaf.g_02442	Syak.g_01060
OG0000819	Syaf.g_02443	Syak.g_01064
OG0000820	Syaf.g_02444	Syak.g_01065
OG0000821	Syaf.g_02450	Syak.g_01071
OG0000822	Syaf.g_02452	Syak.g_01073
OG0000823	Syaf.g_02453	Syak.g_01074
OG0000824	Syaf.g_02459	Syak.g_01080
OG0000825	Syaf.g_02460	Syak.g_01081
OG0000826	Syaf.g_02461	Syak.g_01082
OG0000827	Syaf.g_02462	Syak.g_01083
OG0000828	Syaf.g_02465	Syak.g_01086
OG0000829	Syaf.g_02466	Syak.g_01087
OG0000830	Syaf.g_02467	Syak.g_01088
OG0000831	Syaf.g_02470	Syak.g_01091
OG0000832	Syaf.g_01109	Syak.g_02482
OG0000833	Syaf.g_01100	Syak.g_02473
OG0000834	Syaf.g_01098	Syak.g_02470
OG0000835	Syaf.g_01097	Syak.g_02469
OG0000836	Syaf.g_01093	Syak.g_02466
OG0000837	Syaf.g_01091	Syak.g_02465
OG0000838	Syaf.g_01087	Syak.g_02461
OG0000839	Syaf.g_01086	Syak.g_02460
OG0000840	Syaf.g_01085	Syak.g_02459
OG0000841	Syaf.g_01084	Syak.g_02458
OG0000842	Syaf.g_01083	Syak.g_02457
OG0000843	Syaf.g_01082	Syak.g_02456
OG0000844	Syaf.g_01080	Syak.g_02454
OG0000845	Syaf.g_01079	Syak.g_02453
OG0000846	Syaf.g_01078	Syak.g_02452
OG0000847	Syaf.g_01077	Syak.g_02451
OG0000848	Syaf.g_01075	Syak.g_02449
OG0000849	Syaf.g_01074	Syak.g_02448
OG0000850	Syaf.g_01072	Syak.g_02445
OG0000851	Syaf.g_01061	Syak.g_02440
OG0000852	Syaf.g_01060	Syak.g_02439
OG0000853	Syaf.g_01056	Syak.g_02435
OG0000854	Syaf.g_01054	Syak.g_02433
OG0000855	Syaf.g_01053	Syak.g_02432
OG0000856	Syaf.g_02328	Syak.g_00021
OG0000857	Syaf.g_02031	Syak.g_00451
OG0000858	Syaf.g_01047	Syak.g_02426
OG0000859	Syaf.g_01046	Syak.g_02425
OG0000860	Syaf.g_01031	Syak.g_02414
OG0000861	Syaf.g_01030	Syak.g_02413
OG0000862	Syaf.g_01029	Syak.g_02412
OG0000863	Syaf.g_01026	Syak.g_02409
OG0000864	Syaf.g_01025	Syak.g_02408
OG0000865	Syaf.g_01024	Syak.g_02407
OG0000866	Syaf.g_01023	Syak.g_02406
OG0000867	Syaf.g_01022	Syak.g_02405
OG0000868	Syaf.g_01019	Syak.g_02402
OG0000869	Syaf.g_01014	Syak.g_02398
OG0000870	Syaf.g_01009	Syak.g_02393
OG0000871	Syaf.g_01008	Syak.g_02392
OG0000872	Syaf.g_01001	Syak.g_02386
OG0000873	Syaf.g_00998	Syak.g_02383
OG0000874	Syaf.g_01002	Syak.g_02379
OG0000875	Syaf.g_00996	Syak.g_02377
OG0000876	Syaf.g_01198	Syak.g_02375
OG0000877	Syaf.g_01188	Syak.g_02372
OG0000878	Syaf.g_01187	Syak.g_02371
OG0000879	Syaf.g_01186	Syak.g_02370
OG0000880	Syaf.g_01185	Syak.g_02369
OG0000881	Syaf.g_01179	Syak.g_02363
OG0000882	Syaf.g_01174	Syak.g_02358
OG0000883	Syaf.g_01172	Syak.g_02355
OG0000884	Syaf.g_01170	Syak.g_02353
OG0000885	Syaf.g_01169	Syak.g_02352
OG0000886	Syaf.g_01168	Syak.g_02351
OG0000887	Syaf.g_01167	Syak.g_02350
OG0000888	Syaf.g_01165	Syak.g_02348
OG0000889	Syaf.g_01163	Syak.g_02346
OG0000890	Syaf.g_01157	Syak.g_02334
OG0000891	Syaf.g_01156	Syak.g_02333
OG0000892	Syaf.g_01154	Syak.g_02329
OG0000893	Syaf.g_00178	Syak.g_01393
OG0000894	Syaf.g_00175	Syak.g_01390
OG0000895	Syaf.g_00171	Syak.g_01386
OG0000896	Syaf.g_00170	Syak.g_01385
OG0000897	Syaf.g_00168	Syak.g_01383
OG0000898	Syaf.g_00167	Syak.g_01382
OG0000899	Syaf.g_00166	Syak.g_01381
OG0000900	Syaf.g_00165	Syak.g_01380
OG0000901	Syaf.g_00160	Syak.g_01375
OG0000902	Syaf.g_00158	Syak.g_01368
OG0000903	Syaf.g_00141	Syak.g_01353
OG0000904	Syaf.g_00146	Syak.g_01358
OG0000905	Syaf.g_00151	Syak.g_01363
OG0000906	Syaf.g_00154	Syak.g_01366
OG0000907	Syaf.g_00139	Syak.g_01351
OG0000908	Syaf.g_00136	Syak.g_01348
OG0000909	Syaf.g_00135	Syak.g_01347
OG0000910	Syaf.g_00134	Syak.g_01346
OG0000911	Syaf.g_00132	Syak.g_01344
OG0000912	Syaf.g_00131	Syak.g_01343
OG0000913	Syaf.g_00130	Syak.g_01342
OG0000914	Syaf.g_00129	Syak.g_01341
OG0000915	Syaf.g_00127	Syak.g_01339
OG0000916	Syaf.g_00126	Syak.g_01338
OG0000917	Syaf.g_00125	Syak.g_01337
OG0000918	Syaf.g_00124	Syak.g_01336
OG0000919	Syaf.g_00123	Syak.g_01335
OG0000920	Syaf.g_00122	Syak.g_01334
OG0000921	Syaf.g_00121	Syak.g_01333
OG0000922	Syaf.g_00120	Syak.g_01332
OG0000923	Syaf.g_00116	Syak.g_01328
OG0000924	Syaf.g_00115	Syak.g_01327
OG0000925	Syaf.g_00114	Syak.g_01326
OG0000926	Syaf.g_00113	Syak.g_01325
OG0000927	Syaf.g_00111	Syak.g_01323
OG0000928	Syaf.g_00110	Syak.g_01322
OG0000929	Syaf.g_00109	Syak.g_01321
OG0000930	Syaf.g_00108	Syak.g_01320
OG0000931	Syaf.g_00107	Syak.g_01319
OG0000932	Syaf.g_00106	Syak.g_01318
OG0000933	Syaf.g_00100	Syak.g_01312
OG0000934	Syaf.g_00098	Syak.g_01310
OG0000935	Syaf.g_00097	Syak.g_01309
OG0000936	Syaf.g_00096	Syak.g_01308
OG0000937	Syaf.g_00095	Syak.g_01307
OG0000938	Syaf.g_00092	Syak.g_01304
OG0000939	Syaf.g_00091	Syak.g_01303
OG0000940	Syaf.g_00084	Syak.g_01297
OG0000941	Syaf.g_00082	Syak.g_01295
OG0000942	Syaf.g_00080	Syak.g_01293
OG0000943	Syaf.g_00079	Syak.g_01292
OG0000944	Syaf.g_00077	Syak.g_01290
OG0000945	Syaf.g_00075	Syak.g_01288
OG0000946	Syaf.g_00070	Syak.g_01283
OG0000947	Syaf.g_00067	Syak.g_01280
OG0000948	Syaf.g_00066	Syak.g_01279
OG0000949	Syaf.g_00337	Syak.g_01551
OG0000950	Syaf.g_00351	Syak.g_01562
OG0000951	Syaf.g_00358	Syak.g_01569
OG0000952	Syaf.g_00363	Syak.g_01574
OG0000953	Syaf.g_00367	Syak.g_01627
OG0000954	Syaf.g_00372	Syak.g_01633
OG0000955	Syaf.g_00373	Syak.g_01634
OG0000956	Syaf.g_00375	Syak.g_01636
OG0000957	Syaf.g_00386	Syak.g_01648
OG0000958	Syaf.g_00387	Syak.g_01649
OG0000959	Syaf.g_00391	Syak.g_01653
OG0000960	Syaf.g_00392	Syak.g_01654
OG0000961	Syaf.g_00402	Syak.g_01679
OG0000962	Syaf.g_00404	Syak.g_01682
OG0000963	Syaf.g_00409	Syak.g_01687
OG0000964	Syaf.g_00410	Syak.g_01688
OG0000965	Syaf.g_00411	Syak.g_01689
OG0000966	Syaf.g_00421	Syak.g_01711
OG0000967	Syaf.g_00426	Syak.g_01715
OG0000968	Syaf.g_00417	Syak.g_01719
OG0000969	Syaf.g_00423	Syak.g_01721
OG0000970	Syaf.g_00424	Syak.g_01722
OG0000971	Syaf.g_00429	Syak.g_01724
OG0000972	Syaf.g_00430	Syak.g_01725
OG0000973	Syaf.g_00431	Syak.g_01726
OG0000974	Syaf.g_00432	Syak.g_01727
OG0000975	Syaf.g_00433	Syak.g_01728
OG0000976	Syaf.g_00434	Syak.g_01729
OG0000977	Syaf.g_00436	Syak.g_01731
OG0000978	Syaf.g_00437	Syak.g_01732
OG0000979	Syaf.g_00440	Syak.g_01735
OG0000980	Syaf.g_00443	Syak.g_01738
OG0000981	Syaf.g_00446	Syak.g_01741
OG0000982	Syaf.g_00645	Syak.g_01941
OG0000983	Syaf.g_00644	Syak.g_01940
OG0000984	Syaf.g_00643	Syak.g_01939
OG0000985	Syaf.g_00641	Syak.g_01935
OG0000986	Syaf.g_00639	Syak.g_01933
OG0000987	Syaf.g_00637	Syak.g_01931
OG0000988	Syaf.g_00633	Syak.g_01925
OG0000989	Syaf.g_00624	Syak.g_01912
OG0000990	Syaf.g_00606	Syak.g_01900
OG0000991	Syaf.g_00604	Syak.g_01896
OG0000992	Syaf.g_00601	Syak.g_01893
OG0000993	Syaf.g_00600	Syak.g_01892
OG0000994	Syaf.g_00597	Syak.g_01889
OG0000995	Syaf.g_00592	Syak.g_01880
OG0000996	Syaf.g_00543	Syak.g_01839
OG0000997	Syaf.g_00532	Syak.g_01828
OG0000998	Syaf.g_00530	Syak.g_01826
OG0000999	Syaf.g_00529	Syak.g_01825
OG0001000	Syaf.g_00526	Syak.g_01821
OG0001001	Syaf.g_00521	Syak.g_01814
OG0001002	Syaf.g_00515	Syak.g_01807
OG0001003	Syaf.g_00514	Syak.g_01806
OG0001004	Syaf.g_00513	Syak.g_01805
OG0001005	Syaf.g_00510	Syak.g_01804
OG0001006	Syaf.g_00500	Syak.g_01797
OG0001007	Syaf.g_00498	Syak.g_01795
OG0001008	Syaf.g_01215	Syak.g_01190
OG0001009	Syaf.g_00466	Syak.g_01762
OG0001010	Syaf.g_00465	Syak.g_01761
OG0001011	Syaf.g_00463	Syak.g_01759
OG0001012	Syaf.g_00649	Syak.g_01946
OG0001013	Syaf.g_00669	Syak.g_01969
OG0001014	Syaf.g_00691	Syak.g_01975
OG0001015	Syaf.g_00692	Syak.g_01976
OG0001016	Syaf.g_00958	Syak.g_02250
OG0001017	Syaf.g_00952	Syak.g_02244
OG0001018	Syaf.g_00950	Syak.g_02242
OG0001019	Syaf.g_00931	Syak.g_02218
OG0001020	Syaf.g_00926	Syak.g_02214
OG0001021	Syaf.g_00922	Syak.g_02210
OG0001022	Syaf.g_00918	Syak.g_02205
OG0001023	Syaf.g_00917	Syak.g_02204
OG0001024	Syaf.g_00913	Syak.g_02201
OG0001025	Syaf.g_00906	Syak.g_02195
OG0001026	Syaf.g_00893	Syak.g_02182
OG0001027	Syaf.g_00884	Syak.g_02178
OG0001028	Syaf.g_00882	Syak.g_02176
OG0001029	Syaf.g_00880	Syak.g_02174
OG0001030	Syaf.g_00860	Syak.g_02153
OG0001031	Syaf.g_00784	Syak.g_02079
OG0001032	Syaf.g_00781	Syak.g_02077
OG0001034	Syaf.g_02787	Syak.g_02305
OG0001035	Syaf.g_00207	Syak.g_01422
OG0001036	Syaf.g_00212	Syak.g_01427
OG0001037	Syaf.g_00214	Syak.g_01429
OG0001038	Syaf.g_00242	Syak.g_01457
OG0001039	Syaf.g_00245	Syak.g_01460
OG0001040	Syaf.g_00248	Syak.g_01463
OG0001041	Syaf.g_00253	Syak.g_01468
OG0001042	Syaf.g_00275	Syak.g_01500
OG0001043	Syaf.g_00279	Syak.g_01504
OG0001044	Syaf.g_00024	Syak.g_01247
OG0001045	Syaf.g_00011	Syak.g_01234
OG0001046	Syaf.g_01894	Syak.g_00479
OG0001047	Syaf.g_01217	Syak.g_01188
OG0001048	Syaf.g_01218	Syak.g_01187
OG0001049	Syaf.g_01226	Syak.g_01184
OG0001050	Syaf.g_01227	Syak.g_01183
OG0001051	Syaf.g_01228	Syak.g_01182
OG0001052	Syaf.g_02502	Syak.g_01122
OG0001053	Syaf.g_02718	Syak.g_02577
OG0001054	Syaf.g_02701	Syak.g_02596
OG0001056	Syaf.g_02649	Syak.g_02645
OG0001057	Syaf.g_02638	Syak.g_00964
OG0001058	Syaf.g_02624	Syak.g_02668
OG0001060	Syaf.g_02614	Syak.g_02677
OG0001061	Syaf.g_02590	Syak.g_02697
OG0001062	Syaf.g_02588	Syak.g_02699
OG0001063	Syaf.g_02583	Syak.g_02704
OG0001064	Syaf.g_02582	Syak.g_02705
OG0001065	Syaf.g_02581	Syak.g_02706
OG0001066	Syaf.g_02580	Syak.g_02707
OG0001067	Syaf.g_02579	Syak.g_02708
OG0001068	Syaf.g_02578	Syak.g_02709
OG0001069	Syaf.g_02577	Syak.g_02710
OG0001070	Syaf.g_02574	Syak.g_02714
OG0001071	Syaf.g_02573	Syak.g_02715
OG0001072	Syaf.g_02569	Syak.g_02721
OG0001073	Syaf.g_02555	Syak.g_02736
OG0001074	Syaf.g_02365	Syak.g_00098
OG0001075	Syaf.g_02363	Syak.g_02760
OG0001076	Syaf.g_02337	Syak.g_00011
OG0001077	Syaf.g_02325	Syak.g_00024
OG0001078	Syaf.g_02309	Syak.g_00036
OG0001079	Syaf.g_02296	Syak.g_00049
OG0001080	Syaf.g_01740	Syak.g_00264
OG0001081	Syaf.g_02144	Syak.g_00327
OG0001082	Syaf.g_02143	Syak.g_00328
OG0001083	Syaf.g_02136	Syak.g_00336
OG0001084	Syaf.g_02135	Syak.g_00337
OG0001085	Syaf.g_02125	Syak.g_00354
OG0001086	Syaf.g_02123	Syak.g_00356
OG0001087	Syaf.g_01482	Syak.g_00691
OG0001088	Syaf.g_01478	Syak.g_00694
OG0001089	Syaf.g_01453	Syak.g_00722
OG0001090	Syaf.g_01981	Syak.g_00806
OG0001091	Syaf.g_01979	Syak.g_00804
OG0001092	Syaf.g_01977	Syak.g_00801
OG0001093	Syaf.g_01971	Syak.g_00794
OG0001094	Syaf.g_02055	Syak.g_00428
OG0001095	Syaf.g_02034	Syak.g_00448
OG0001096	Syaf.g_02018	Syak.g_00623
OG0001097	Syaf.g_01373	Syak.g_00598
OG0001098	Syaf.g_01743	Syak.g_00578
OG0001099	Syaf.g_00881	Syak.g_02175
OG0001100	Syaf.g_02110	Syak.g_00365
OG0001101	Syaf.g_02109	Syak.g_00367
OG0001102	Syaf.g_02106	Syak.g_00370
OG0001103	Syaf.g_02104	Syak.g_00372
OG0001104	Syaf.g_02071	Syak.g_00410
OG0001105	Syaf.g_02067	Syak.g_00414
OG0001106	Syaf.g_01847	Syak.g_00518
OG0001107	Syaf.g_01859	Syak.g_00505
OG0001108	Syaf.g_01868	Syak.g_00497
OG0001109	Syaf.g_01877	Syak.g_00495
OG0001110	Syaf.g_01879	Syak.g_00493
OG0001111	Syaf.g_01881	Syak.g_00491
OG0001112	Syaf.g_01883	Syak.g_00489
OG0001113	Syaf.g_01884	Syak.g_00406
OG0001114	Syaf.g_01885	Syak.g_00488
OG0001115	Syaf.g_01889	Syak.g_00484
OG0001116	Syaf.g_01891	Syak.g_00482
