Orthogroup	Syaf	Syai
OG0000543	Syaf.g_02689	Syai.g_00670
OG0000544	Syaf.g_02688	Syai.g_00671
OG0000545	Syaf.g_02686	Syai.g_00673
OG0000546	Syaf.g_02684	Syai.g_00675
OG0000547	Syaf.g_02682	Syai.g_00677
OG0000548	Syaf.g_02681	Syai.g_00678
OG0000549	Syaf.g_02676	Syai.g_00684
OG0000550	Syaf.g_02671	Syai.g_00689
OG0000551	Syaf.g_02666	Syai.g_00694
OG0000552	Syaf.g_02665	Syai.g_00695
OG0000553	Syaf.g_02663	Syai.g_00698
OG0000554	Syaf.g_02653	Syai.g_00708
OG0000555	Syaf.g_02635	Syai.g_00725
OG0000556	Syaf.g_02630	Syai.g_00728
OG0000557	Syaf.g_02628	Syai.g_00730
OG0000558	Syaf.g_02626	Syai.g_00732
OG0000559	Syaf.g_02622	Syai.g_00736
OG0000560	Syaf.g_02619	Syai.g_00739
OG0000561	Syaf.g_02618	Syai.g_00740
OG0000562	Syaf.g_02617	Syai.g_00741
OG0000563	Syaf.g_02616	Syai.g_00742
OG0000564	Syaf.g_02615	Syai.g_00743
OG0000565	Syaf.g_02612	Syai.g_00746
OG0000566	Syaf.g_02608	Syai.g_00750
OG0000567	Syaf.g_02604	Syai.g_00754
OG0000568	Syaf.g_02599	Syai.g_00758
OG0000569	Syaf.g_02596	Syai.g_00759
OG0000570	Syaf.g_02595	Syai.g_00760
OG0000571	Syaf.g_02591	Syai.g_00764
OG0000572	Syaf.g_02575	Syai.g_00782
OG0000573	Syaf.g_02567	Syai.g_00790
OG0000574	Syaf.g_02566	Syai.g_00796
OG0000575	Syaf.g_02562	Syai.g_00800
OG0000576	Syaf.g_02560	Syai.g_00802
OG0000577	Syaf.g_02559	Syai.g_00803
OG0000578	Syaf.g_02558	Syai.g_00804
OG0000579	Syaf.g_02557	Syai.g_00805
OG0000580	Syaf.g_02556	Syai.g_00806
OG0000581	Syaf.g_02550	Syai.g_00812
OG0000582	Syaf.g_02374	Syai.g_01042
OG0000583	Syaf.g_02373	Syai.g_01043
OG0000584	Syaf.g_02372	Syai.g_01044
OG0000585	Syaf.g_02370	Syai.g_01046
OG0000586	Syaf.g_02369	Syai.g_01047
OG0000587	Syaf.g_02367	Syai.g_01049
OG0000588	Syaf.g_02350	Syai.g_01063
OG0000589	Syaf.g_02340	Syai.g_01066
OG0000590	Syaf.g_02339	Syai.g_01067
OG0000591	Syaf.g_02331	Syai.g_01075
OG0000592	Syaf.g_02330	Syai.g_01076
OG0000593	Syaf.g_02314	Syai.g_01100
OG0000594	Syaf.g_02313	Syai.g_01101
OG0000595	Syaf.g_02312	Syai.g_01102
OG0000596	Syaf.g_02307	Syai.g_01107
OG0000597	Syaf.g_02304	Syai.g_01110
OG0000598	Syaf.g_02303	Syai.g_01111
OG0000599	Syaf.g_02300	Syai.g_01114
OG0000600	Syaf.g_02299	Syai.g_01115
OG0000601	Syaf.g_02298	Syai.g_01116
OG0000602	Syaf.g_02293	Syai.g_01121
OG0000603	Syaf.g_02292	Syai.g_01122
OG0000604	Syaf.g_02289	Syai.g_01125
OG0000605	Syaf.g_01734	Syai.g_01609
OG0000606	Syaf.g_02145	Syai.g_01221
OG0000607	Syaf.g_02142	Syai.g_01224
OG0000608	Syaf.g_02141	Syai.g_01225
OG0000609	Syaf.g_02139	Syai.g_01227
OG0000610	Syaf.g_02132	Syai.g_01234
OG0000611	Syaf.g_02129	Syai.g_01237
OG0000612	Syaf.g_02128	Syai.g_01238
OG0000613	Syaf.g_00315	Syai.g_00196
OG0000614	Syaf.g_01469	Syai.g_01981
OG0000615	Syaf.g_02085	Syai.g_01286
OG0000616	Syaf.g_00518	Syai.g_02914
OG0000617	Syaf.g_01975	Syai.g_01393
OG0000618	Syaf.g_01974	Syai.g_01394
OG0000619	Syaf.g_01973	Syai.g_01395
OG0000620	Syaf.g_01966	Syai.g_01402
OG0000621	Syaf.g_01965	Syai.g_01403
OG0000622	Syaf.g_01964	Syai.g_01404
OG0000623	Syaf.g_01963	Syai.g_01405
OG0000624	Syaf.g_01961	Syai.g_01407
OG0000625	Syaf.g_01960	Syai.g_01408
OG0000626	Syaf.g_01959	Syai.g_01409
OG0000627	Syaf.g_01782	Syai.g_01575
OG0000628	Syaf.g_01783	Syai.g_01573
OG0000629	Syaf.g_01786	Syai.g_01570
OG0000630	Syaf.g_01790	Syai.g_01566
OG0000631	Syaf.g_01801	Syai.g_01557
OG0000632	Syaf.g_01802	Syai.g_01556
OG0000633	Syaf.g_01803	Syai.g_01555
OG0000634	Syaf.g_02053	Syai.g_01317
OG0000635	Syaf.g_02052	Syai.g_01318
OG0000636	Syaf.g_02050	Syai.g_01320
OG0000637	Syaf.g_02048	Syai.g_01322
OG0000638	Syaf.g_02047	Syai.g_01323
OG0000639	Syaf.g_02046	Syai.g_01324
OG0000640	Syaf.g_02045	Syai.g_01325
OG0000641	Syaf.g_02041	Syai.g_01329
OG0000642	Syaf.g_02040	Syai.g_01330
OG0000643	Syaf.g_02038	Syai.g_01349
OG0000644	Syaf.g_02037	Syai.g_01350
OG0000645	Syaf.g_02035	Syai.g_01352
OG0000646	Syaf.g_02032	Syai.g_01355
OG0000647	Syaf.g_02030	Syai.g_01357
OG0000648	Syaf.g_02027	Syai.g_01362
OG0000649	Syaf.g_02026	Syai.g_01363
OG0000650	Syaf.g_02025	Syai.g_01364
OG0000651	Syaf.g_02024	Syai.g_01365
OG0000652	Syaf.g_02023	Syai.g_01366
OG0000653	Syaf.g_02021	Syai.g_01368
OG0000654	Syaf.g_02020	Syai.g_01369
OG0000655	Syaf.g_02019	Syai.g_01370
OG0000656	Syaf.g_02016	Syai.g_01373
OG0000657	Syaf.g_01384	Syai.g_02045
OG0000658	Syaf.g_01381	Syai.g_02049
OG0000659	Syaf.g_01380	Syai.g_02050
OG0000660	Syaf.g_01376	Syai.g_02054
OG0000661	Syaf.g_01374	Syai.g_02056
OG0000662	Syaf.g_01372	Syai.g_02058
OG0000663	Syaf.g_01369	Syai.g_02061
OG0000664	Syaf.g_01368	Syai.g_02062
OG0000665	Syaf.g_00980	Syai.g_02431
OG0000666	Syaf.g_01733	Syai.g_01610
OG0000667	Syaf.g_01635	Syai.g_01724
OG0000668	Syaf.g_01928	Syai.g_01436
OG0000669	Syaf.g_02112	Syai.g_01251
OG0000670	Syaf.g_02769	Syai.g_00561
OG0000671	Syaf.g_02108	Syai.g_01255
OG0000672	Syaf.g_02105	Syai.g_01259
OG0000673	Syaf.g_02102	Syai.g_01262
OG0000674	Syaf.g_02100	Syai.g_01264
OG0000675	Syaf.g_02099	Syai.g_01265
OG0000676	Syaf.g_02097	Syai.g_01275
OG0000677	Syaf.g_02096	Syai.g_01276
OG0000678	Syaf.g_02092	Syai.g_01279
OG0000679	Syaf.g_02083	Syai.g_01288
OG0000680	Syaf.g_02082	Syai.g_01289
OG0000681	Syaf.g_02079	Syai.g_01292
OG0000682	Syaf.g_02078	Syai.g_01293
OG0000683	Syaf.g_02077	Syai.g_01294
OG0000684	Syaf.g_02072	Syai.g_01299
OG0000685	Syaf.g_02070	Syai.g_01301
OG0000686	Syaf.g_02069	Syai.g_01302
OG0000687	Syaf.g_02068	Syai.g_01303
OG0000688	Syaf.g_02063	Syai.g_01307
OG0000689	Syaf.g_02061	Syai.g_01309
OG0000690	Syaf.g_02060	Syai.g_01310
OG0000691	Syaf.g_02059	Syai.g_01311
OG0000692	Syaf.g_02058	Syai.g_01312
OG0000693	Syaf.g_02057	Syai.g_01313
OG0000694	Syaf.g_02056	Syai.g_01314
OG0000695	Syaf.g_01805	Syai.g_01553
OG0000696	Syaf.g_01806	Syai.g_01552
OG0000697	Syaf.g_01808	Syai.g_01550
OG0000698	Syaf.g_01811	Syai.g_01547
OG0000699	Syaf.g_01813	Syai.g_01545
OG0000700	Syaf.g_01814	Syai.g_01544
OG0000701	Syaf.g_01815	Syai.g_01543
OG0000702	Syaf.g_01843	Syai.g_01521
OG0000703	Syaf.g_01844	Syai.g_01520
OG0000704	Syaf.g_01846	Syai.g_01518
OG0000705	Syaf.g_01853	Syai.g_01511
OG0000706	Syaf.g_01854	Syai.g_01510
OG0000707	Syaf.g_01855	Syai.g_01509
OG0000708	Syaf.g_01858	Syai.g_01506
OG0000709	Syaf.g_01867	Syai.g_01497
OG0000710	Syaf.g_01878	Syai.g_01487
OG0000711	Syaf.g_01908	Syai.g_01456
OG0000712	Syaf.g_01910	Syai.g_01454
OG0000713	Syaf.g_01911	Syai.g_01453
OG0000714	Syaf.g_01913	Syai.g_01451
OG0000715	Syaf.g_01915	Syai.g_01449
OG0000716	Syaf.g_01919	Syai.g_01445
OG0000717	Syaf.g_01920	Syai.g_01444
OG0000718	Syaf.g_01924	Syai.g_01440
OG0000719	Syaf.g_01926	Syai.g_01438
OG0000720	Syaf.g_01939	Syai.g_01425
OG0000721	Syaf.g_01941	Syai.g_01423
OG0000722	Syaf.g_01942	Syai.g_01422
OG0000723	Syaf.g_01957	Syai.g_01411
OG0000724	Syaf.g_01418	Syai.g_02013
OG0000725	Syaf.g_01445	Syai.g_02004
OG0000726	Syaf.g_01446	Syai.g_02003
OG0000727	Syaf.g_01447	Syai.g_02002
OG0000728	Syaf.g_01449	Syai.g_02000
OG0000729	Syaf.g_00405	Syai.g_00097
OG0000730	Syaf.g_00026	Syai.g_00483
OG0000731	Syaf.g_00014	Syai.g_00495
OG0000732	Syaf.g_00444	Syai.g_00058
OG0000733	Syaf.g_00615	Syai.g_02805
OG0000734	Syaf.g_00895	Syai.g_02548
OG0000735	Syaf.g_01273	Syai.g_02159
OG0000736	Syaf.g_01274	Syai.g_02158
OG0000737	Syaf.g_01275	Syai.g_02157
OG0000738	Syaf.g_01280	Syai.g_02152
OG0000739	Syaf.g_01281	Syai.g_02151
OG0000740	Syaf.g_01282	Syai.g_02150
OG0000741	Syaf.g_01285	Syai.g_02147
OG0000742	Syaf.g_01287	Syai.g_02145
OG0000743	Syaf.g_01289	Syai.g_02143
OG0000744	Syaf.g_01290	Syai.g_02142
OG0000745	Syaf.g_01293	Syai.g_02140
OG0000746	Syaf.g_01295	Syai.g_02138
OG0000747	Syaf.g_01296	Syai.g_02137
OG0000748	Syaf.g_01307	Syai.g_02125
OG0000749	Syaf.g_01309	Syai.g_02123
OG0000750	Syaf.g_01310	Syai.g_02122
OG0000751	Syaf.g_01317	Syai.g_02116
OG0000752	Syaf.g_01319	Syai.g_02114
OG0000753	Syaf.g_01322	Syai.g_02111
OG0000754	Syaf.g_01611	Syai.g_01750
OG0000755	Syaf.g_01599	Syai.g_01760
OG0000756	Syaf.g_01598	Syai.g_01761
OG0000757	Syaf.g_01590	Syai.g_01769
OG0000758	Syaf.g_01589	Syai.g_01770
OG0000759	Syaf.g_01588	Syai.g_01771
OG0000760	Syaf.g_01587	Syai.g_01772
OG0000761	Syaf.g_01586	Syai.g_01775
OG0000762	Syaf.g_01584	Syai.g_01777
OG0000763	Syaf.g_01582	Syai.g_01779
OG0000764	Syaf.g_01581	Syai.g_01780
OG0000765	Syaf.g_01564	Syai.g_01797
OG0000766	Syaf.g_01563	Syai.g_01798
OG0000767	Syaf.g_01561	Syai.g_01800
OG0000768	Syaf.g_01560	Syai.g_01801
OG0000769	Syaf.g_01558	Syai.g_01803
OG0000770	Syaf.g_01553	Syai.g_01822
OG0000771	Syaf.g_01411	Syai.g_02019
OG0000772	Syaf.g_01705	Syai.g_01639
OG0000773	Syaf.g_01268	Syai.g_02164
OG0000774	Syaf.g_01263	Syai.g_02168
OG0000775	Syaf.g_01261	Syai.g_02172
OG0000776	Syaf.g_01260	Syai.g_02173
OG0000777	Syaf.g_01259	Syai.g_02174
OG0000778	Syaf.g_01258	Syai.g_02175
OG0000779	Syaf.g_01252	Syai.g_02181
OG0000780	Syaf.g_01249	Syai.g_02184
OG0000781	Syaf.g_01245	Syai.g_02188
OG0000782	Syaf.g_01244	Syai.g_02189
OG0000783	Syaf.g_01243	Syai.g_02190
OG0000784	Syaf.g_01242	Syai.g_02191
OG0000785	Syaf.g_01240	Syai.g_02193
OG0000786	Syaf.g_02546	Syai.g_00816
OG0000787	Syaf.g_02547	Syai.g_00815
OG0000788	Syaf.g_02297	Syai.g_01117
OG0000789	Syaf.g_01750	Syai.g_01596
OG0000790	Syaf.g_02738	Syai.g_00623
OG0000791	Syaf.g_02740	Syai.g_00621
OG0000792	Syaf.g_02741	Syai.g_00620
OG0000793	Syaf.g_02746	Syai.g_00615
OG0000794	Syaf.g_02747	Syai.g_00614
OG0000795	Syaf.g_02748	Syai.g_00613
OG0000796	Syaf.g_02752	Syai.g_00609
OG0000797	Syaf.g_02753	Syai.g_00608
OG0000798	Syaf.g_00240	Syai.g_00262
OG0000799	Syaf.g_02380	Syai.g_00996
OG0000800	Syaf.g_02383	Syai.g_00993
OG0000801	Syaf.g_02384	Syai.g_00992
OG0000802	Syaf.g_02388	Syai.g_00988
OG0000803	Syaf.g_02393	Syai.g_00983
OG0000804	Syaf.g_02396	Syai.g_00980
OG0000805	Syaf.g_02398	Syai.g_00965
OG0000806	Syaf.g_02405	Syai.g_00963
OG0000807	Syaf.g_02406	Syai.g_00961
OG0000808	Syaf.g_02407	Syai.g_00960
OG0000809	Syaf.g_02410	Syai.g_00957
OG0000810	Syaf.g_02411	Syai.g_00956
OG0000811	Syaf.g_02420	Syai.g_00950
OG0000812	Syaf.g_02422	Syai.g_00948
OG0000813	Syaf.g_02423	Syai.g_00947
OG0000814	Syaf.g_02425	Syai.g_00945
OG0000815	Syaf.g_02426	Syai.g_00944
OG0000816	Syaf.g_02428	Syai.g_00942
OG0000817	Syaf.g_02429	Syai.g_00941
OG0000818	Syaf.g_02442	Syai.g_00935
OG0000819	Syaf.g_02443	Syai.g_00934
OG0000820	Syaf.g_02444	Syai.g_00933
OG0000821	Syaf.g_02450	Syai.g_00916
OG0000822	Syaf.g_02452	Syai.g_00914
OG0000823	Syaf.g_02453	Syai.g_00913
OG0000824	Syaf.g_02459	Syai.g_00907
OG0000825	Syaf.g_02460	Syai.g_00906
OG0000826	Syaf.g_02461	Syai.g_00905
OG0000827	Syaf.g_02462	Syai.g_00904
OG0000828	Syaf.g_02465	Syai.g_00900
OG0000829	Syaf.g_02466	Syai.g_00899
OG0000830	Syaf.g_02467	Syai.g_00898
OG0000831	Syaf.g_02470	Syai.g_00896
OG0000832	Syaf.g_01109	Syai.g_02296
OG0000833	Syaf.g_01100	Syai.g_02305
OG0000834	Syaf.g_01098	Syai.g_02307
OG0000835	Syaf.g_01097	Syai.g_02308
OG0000836	Syaf.g_01093	Syai.g_02312
OG0000837	Syaf.g_01091	Syai.g_02313
OG0000838	Syaf.g_01087	Syai.g_02323
OG0000839	Syaf.g_01086	Syai.g_02324
OG0000840	Syaf.g_01085	Syai.g_02325
OG0000841	Syaf.g_01084	Syai.g_02326
OG0000842	Syaf.g_01083	Syai.g_02327
OG0000843	Syaf.g_01082	Syai.g_02328
OG0000844	Syaf.g_01080	Syai.g_02330
OG0000845	Syaf.g_01079	Syai.g_02331
OG0000846	Syaf.g_01078	Syai.g_02332
OG0000847	Syaf.g_01077	Syai.g_02333
OG0000848	Syaf.g_01075	Syai.g_02335
OG0000849	Syaf.g_01074	Syai.g_02336
OG0000850	Syaf.g_01072	Syai.g_02339
OG0000851	Syaf.g_01061	Syai.g_02352
OG0000852	Syaf.g_01060	Syai.g_02353
OG0000853	Syaf.g_01056	Syai.g_02357
OG0000854	Syaf.g_01054	Syai.g_02359
OG0000855	Syaf.g_01053	Syai.g_02360
OG0000856	Syaf.g_02328	Syai.g_01078
OG0000857	Syaf.g_02031	Syai.g_01356
OG0000858	Syaf.g_01047	Syai.g_02366
OG0000859	Syaf.g_01046	Syai.g_02367
OG0000860	Syaf.g_01031	Syai.g_02380
OG0000861	Syaf.g_01030	Syai.g_02381
OG0000862	Syaf.g_01029	Syai.g_02382
OG0000863	Syaf.g_01026	Syai.g_02385
OG0000864	Syaf.g_01025	Syai.g_02386
OG0000865	Syaf.g_01024	Syai.g_02387
OG0000866	Syaf.g_01023	Syai.g_02388
OG0000867	Syaf.g_01022	Syai.g_02389
OG0000868	Syaf.g_01019	Syai.g_02392
OG0000869	Syaf.g_01014	Syai.g_02396
OG0000870	Syaf.g_01009	Syai.g_02401
OG0000871	Syaf.g_01008	Syai.g_02402
OG0000872	Syaf.g_01001	Syai.g_02409
OG0000873	Syaf.g_00998	Syai.g_02412
OG0000874	Syaf.g_01002	Syai.g_02408
OG0000875	Syaf.g_00996	Syai.g_02416
OG0000876	Syaf.g_01198	Syai.g_02243
OG0000877	Syaf.g_01188	Syai.g_02250
OG0000878	Syaf.g_01187	Syai.g_02251
OG0000879	Syaf.g_01186	Syai.g_02252
OG0000880	Syaf.g_01185	Syai.g_02253
OG0000881	Syaf.g_01179	Syai.g_02257
OG0000882	Syaf.g_01174	Syai.g_02262
OG0000883	Syaf.g_01172	Syai.g_02264
OG0000884	Syaf.g_01170	Syai.g_02266
OG0000885	Syaf.g_01169	Syai.g_02267
OG0000886	Syaf.g_01168	Syai.g_02268
OG0000887	Syaf.g_01167	Syai.g_02269
OG0000888	Syaf.g_01165	Syai.g_02271
OG0000889	Syaf.g_01163	Syai.g_02273
OG0000890	Syaf.g_01157	Syai.g_02279
OG0000891	Syaf.g_01156	Syai.g_02280
OG0000892	Syaf.g_01154	Syai.g_02282
OG0000893	Syaf.g_00178	Syai.g_00318
OG0000894	Syaf.g_00175	Syai.g_00321
OG0000895	Syaf.g_00171	Syai.g_00325
OG0000896	Syaf.g_00170	Syai.g_00326
OG0000897	Syaf.g_00168	Syai.g_00328
OG0000898	Syaf.g_00167	Syai.g_00329
OG0000899	Syaf.g_00166	Syai.g_00330
OG0000900	Syaf.g_00165	Syai.g_00331
OG0000901	Syaf.g_00160	Syai.g_00336
OG0000902	Syaf.g_00158	Syai.g_00338
OG0000903	Syaf.g_00141	Syai.g_00353
OG0000904	Syaf.g_00146	Syai.g_00348
OG0000905	Syaf.g_00151	Syai.g_00342
OG0000906	Syaf.g_00154	Syai.g_00340
OG0000907	Syaf.g_00139	Syai.g_00358
OG0000908	Syaf.g_00136	Syai.g_00361
OG0000909	Syaf.g_00135	Syai.g_00362
OG0000910	Syaf.g_00134	Syai.g_00363
OG0000911	Syaf.g_00132	Syai.g_00365
OG0000912	Syaf.g_00131	Syai.g_00366
OG0000913	Syaf.g_00130	Syai.g_00367
OG0000914	Syaf.g_00129	Syai.g_00368
OG0000915	Syaf.g_00127	Syai.g_00370
OG0000916	Syaf.g_00126	Syai.g_00371
OG0000917	Syaf.g_00125	Syai.g_00372
OG0000918	Syaf.g_00124	Syai.g_00373
OG0000919	Syaf.g_00123	Syai.g_00374
OG0000920	Syaf.g_00122	Syai.g_00375
OG0000921	Syaf.g_00121	Syai.g_00376
OG0000922	Syaf.g_00120	Syai.g_00377
OG0000923	Syaf.g_00116	Syai.g_00381
OG0000924	Syaf.g_00115	Syai.g_00382
OG0000925	Syaf.g_00114	Syai.g_00383
OG0000926	Syaf.g_00113	Syai.g_00384
OG0000927	Syaf.g_00111	Syai.g_00386
OG0000928	Syaf.g_00110	Syai.g_00387
OG0000929	Syaf.g_00109	Syai.g_00388
OG0000930	Syaf.g_00108	Syai.g_00389
OG0000931	Syaf.g_00107	Syai.g_00390
OG0000932	Syaf.g_00106	Syai.g_00391
OG0000933	Syaf.g_00100	Syai.g_00397
OG0000934	Syaf.g_00098	Syai.g_00399
OG0000935	Syaf.g_00097	Syai.g_00400
OG0000936	Syaf.g_00096	Syai.g_00401
OG0000937	Syaf.g_00095	Syai.g_00402
OG0000938	Syaf.g_00092	Syai.g_00405
OG0000939	Syaf.g_00091	Syai.g_00406
OG0000940	Syaf.g_00084	Syai.g_00413
OG0000941	Syaf.g_00082	Syai.g_00415
OG0000942	Syaf.g_00080	Syai.g_00417
OG0000943	Syaf.g_00079	Syai.g_00418
OG0000944	Syaf.g_00077	Syai.g_00420
OG0000945	Syaf.g_00075	Syai.g_00422
OG0000946	Syaf.g_00070	Syai.g_00428
OG0000947	Syaf.g_00067	Syai.g_00431
OG0000948	Syaf.g_00066	Syai.g_00432
OG0000949	Syaf.g_00337	Syai.g_00174
OG0000950	Syaf.g_00351	Syai.g_00163
OG0000951	Syaf.g_00358	Syai.g_00158
OG0000952	Syaf.g_00363	Syai.g_00136
OG0000953	Syaf.g_00367	Syai.g_00132
OG0000954	Syaf.g_00372	Syai.g_00127
OG0000955	Syaf.g_00373	Syai.g_00126
OG0000956	Syaf.g_00375	Syai.g_00124
OG0000957	Syaf.g_00386	Syai.g_00113
OG0000958	Syaf.g_00387	Syai.g_00112
OG0000959	Syaf.g_00391	Syai.g_00108
OG0000960	Syaf.g_00392	Syai.g_00107
OG0000961	Syaf.g_00402	Syai.g_00100
OG0000962	Syaf.g_00404	Syai.g_00098
OG0000963	Syaf.g_00409	Syai.g_00094
OG0000964	Syaf.g_00410	Syai.g_00093
OG0000965	Syaf.g_00411	Syai.g_00092
OG0000966	Syaf.g_00421	Syai.g_00082
OG0000967	Syaf.g_00426	Syai.g_00077
OG0000968	Syaf.g_00417	Syai.g_00085
OG0000969	Syaf.g_00423	Syai.g_00080
OG0000970	Syaf.g_00424	Syai.g_00079
OG0000971	Syaf.g_00429	Syai.g_00074
OG0000972	Syaf.g_00430	Syai.g_00073
OG0000973	Syaf.g_00431	Syai.g_00072
OG0000974	Syaf.g_00432	Syai.g_00071
OG0000975	Syaf.g_00433	Syai.g_00070
OG0000976	Syaf.g_00434	Syai.g_00069
OG0000977	Syaf.g_00436	Syai.g_00067
OG0000978	Syaf.g_00437	Syai.g_00065
OG0000979	Syaf.g_00440	Syai.g_00062
OG0000980	Syaf.g_00443	Syai.g_00059
OG0000981	Syaf.g_00446	Syai.g_00056
OG0000982	Syaf.g_00645	Syai.g_02777
OG0000983	Syaf.g_00644	Syai.g_02778
OG0000984	Syaf.g_00643	Syai.g_02779
OG0000985	Syaf.g_00641	Syai.g_02781
OG0000986	Syaf.g_00639	Syai.g_02784
OG0000987	Syaf.g_00637	Syai.g_02786
OG0000988	Syaf.g_00633	Syai.g_02790
OG0000989	Syaf.g_00624	Syai.g_02797
OG0000990	Syaf.g_00606	Syai.g_02825
OG0000991	Syaf.g_00604	Syai.g_02827
OG0000992	Syaf.g_00601	Syai.g_02830
OG0000993	Syaf.g_00600	Syai.g_02831
OG0000994	Syaf.g_00597	Syai.g_02834
OG0000995	Syaf.g_00592	Syai.g_02840
OG0000996	Syaf.g_00543	Syai.g_02891
OG0000997	Syaf.g_00532	Syai.g_02900
OG0000998	Syaf.g_00530	Syai.g_02902
OG0000999	Syaf.g_00529	Syai.g_02903
OG0001000	Syaf.g_00526	Syai.g_02906
OG0001001	Syaf.g_00521	Syai.g_02911
OG0001002	Syaf.g_00515	Syai.g_02918
OG0001003	Syaf.g_00514	Syai.g_02919
OG0001004	Syaf.g_00513	Syai.g_02920
OG0001005	Syaf.g_00510	Syai.g_02921
OG0001006	Syaf.g_00500	Syai.g_02931
OG0001007	Syaf.g_00498	Syai.g_02933
OG0001008	Syaf.g_01215	Syai.g_02227
OG0001009	Syaf.g_00466	Syai.g_00034
OG0001010	Syaf.g_00465	Syai.g_00035
OG0001011	Syaf.g_00463	Syai.g_00037
OG0001012	Syaf.g_00649	Syai.g_02773
OG0001013	Syaf.g_00669	Syai.g_02750
OG0001014	Syaf.g_00691	Syai.g_02726
OG0001015	Syaf.g_00692	Syai.g_02725
OG0001016	Syaf.g_00958	Syai.g_02479
OG0001017	Syaf.g_00952	Syai.g_02485
OG0001018	Syaf.g_00950	Syai.g_02487
OG0001019	Syaf.g_00931	Syai.g_02508
OG0001020	Syaf.g_00926	Syai.g_02516
OG0001021	Syaf.g_00922	Syai.g_02523
OG0001022	Syaf.g_00918	Syai.g_02528
OG0001023	Syaf.g_00917	Syai.g_02529
OG0001024	Syaf.g_00913	Syai.g_02533
OG0001025	Syaf.g_00906	Syai.g_02540
OG0001026	Syaf.g_00893	Syai.g_02550
OG0001027	Syaf.g_00884	Syai.g_02555
OG0001028	Syaf.g_00882	Syai.g_02557
OG0001029	Syaf.g_00880	Syai.g_02559
OG0001030	Syaf.g_00860	Syai.g_02580
OG0001031	Syaf.g_00784	Syai.g_02656
OG0001032	Syaf.g_00781	Syai.g_02658
OG0001034	Syaf.g_02787	Syai.g_00537
OG0001035	Syaf.g_00207	Syai.g_00295
OG0001036	Syaf.g_00212	Syai.g_00290
OG0001037	Syaf.g_00214	Syai.g_00288
OG0001038	Syaf.g_00242	Syai.g_00261
OG0001039	Syaf.g_00245	Syai.g_00258
OG0001040	Syaf.g_00248	Syai.g_00255
OG0001041	Syaf.g_00253	Syai.g_00250
OG0001042	Syaf.g_00275	Syai.g_00225
OG0001043	Syaf.g_00279	Syai.g_00221
OG0001044	Syaf.g_00024	Syai.g_00485
OG0001045	Syaf.g_00011	Syai.g_00498
OG0001046	Syaf.g_01894	Syai.g_01471
OG0001047	Syaf.g_01217	Syai.g_02225
OG0001048	Syaf.g_01218	Syai.g_02224
OG0001049	Syaf.g_01226	Syai.g_02215
OG0001050	Syaf.g_01227	Syai.g_02214
OG0001051	Syaf.g_01228	Syai.g_02213
OG0001052	Syaf.g_02502	Syai.g_00861
OG0001053	Syaf.g_02718	Syai.g_00641
OG0001054	Syaf.g_02701	Syai.g_00658
OG0001056	Syaf.g_02649	Syai.g_00713
OG0001057	Syaf.g_02638	Syai.g_00721
OG0001058	Syaf.g_02624	Syai.g_00734
OG0001059	Syaf.g_02620	Syai.g_00738
OG0001060	Syaf.g_02614	Syai.g_00744
OG0001061	Syaf.g_02590	Syai.g_00765
OG0001062	Syaf.g_02588	Syai.g_00767
OG0001063	Syaf.g_02583	Syai.g_00774
OG0001064	Syaf.g_02582	Syai.g_00775
OG0001065	Syaf.g_02581	Syai.g_00776
OG0001066	Syaf.g_02580	Syai.g_00777
OG0001067	Syaf.g_02579	Syai.g_00778
OG0001068	Syaf.g_02578	Syai.g_00779
OG0001069	Syaf.g_02577	Syai.g_00780
OG0001070	Syaf.g_02574	Syai.g_00783
OG0001071	Syaf.g_02573	Syai.g_00784
OG0001072	Syaf.g_02569	Syai.g_00788
OG0001073	Syaf.g_02555	Syai.g_00807
OG0001074	Syaf.g_02365	Syai.g_01051
OG0001075	Syaf.g_02363	Syai.g_01053
OG0001076	Syaf.g_02337	Syai.g_01069
OG0001077	Syaf.g_02325	Syai.g_01081
OG0001078	Syaf.g_02309	Syai.g_01105
OG0001079	Syaf.g_02296	Syai.g_01118
OG0001080	Syaf.g_01740	Syai.g_01606
OG0001081	Syaf.g_02144	Syai.g_01222
OG0001082	Syaf.g_02143	Syai.g_01223
OG0001083	Syaf.g_02136	Syai.g_01230
OG0001084	Syaf.g_02135	Syai.g_01231
OG0001085	Syaf.g_02125	Syai.g_01241
OG0001086	Syaf.g_02123	Syai.g_01243
OG0001087	Syaf.g_01482	Syai.g_01953
OG0001088	Syaf.g_01478	Syai.g_01957
OG0001089	Syaf.g_01453	Syai.g_01996
OG0001090	Syaf.g_01981	Syai.g_01387
OG0001091	Syaf.g_01979	Syai.g_01389
OG0001092	Syaf.g_01977	Syai.g_01391
OG0001093	Syaf.g_01971	Syai.g_01397
OG0001094	Syaf.g_02055	Syai.g_01315
OG0001096	Syaf.g_02018	Syai.g_01371
OG0001097	Syaf.g_01373	Syai.g_02057
OG0001098	Syaf.g_01743	Syai.g_01603
OG0001099	Syaf.g_00881	Syai.g_02558
OG0001100	Syaf.g_02110	Syai.g_01253
OG0001101	Syaf.g_02109	Syai.g_01254
OG0001102	Syaf.g_02106	Syai.g_01257
OG0001103	Syaf.g_02104	Syai.g_01260
OG0001104	Syaf.g_02071	Syai.g_01300
