Orthogroup	Syaf	Prbm
OG0000541	Syaf.g_02694	Prbm.g_00537
OG0000542	Syaf.g_02691	Prbm.g_00539
OG0000543	Syaf.g_02689	Prbm.g_00541
OG0000544	Syaf.g_02688	Prbm.g_00542
OG0000545	Syaf.g_02686	Prbm.g_00544
OG0000546	Syaf.g_02684	Prbm.g_00547
OG0000547	Syaf.g_02682	Prbm.g_00549
OG0000548	Syaf.g_02681	Prbm.g_00550
OG0000549	Syaf.g_02676	Prbm.g_00553
OG0000550	Syaf.g_02671	Prbm.g_00557
OG0000551	Syaf.g_02666	Prbm.g_00560
OG0000552	Syaf.g_02665	Prbm.g_00561
OG0000553	Syaf.g_02663	Prbm.g_00562
OG0000554	Syaf.g_02653	Prbm.g_00567
OG0000555	Syaf.g_02635	Prbm.g_00575
OG0000556	Syaf.g_02630	Prbm.g_00577
OG0000557	Syaf.g_02628	Prbm.g_00578
OG0000558	Syaf.g_02626	Prbm.g_00580
OG0000559	Syaf.g_02622	Prbm.g_00584
OG0000560	Syaf.g_02619	Prbm.g_00587
OG0000561	Syaf.g_02618	Prbm.g_00588
OG0000562	Syaf.g_02617	Prbm.g_00589
OG0000563	Syaf.g_02616	Prbm.g_00590
OG0000564	Syaf.g_02615	Prbm.g_00591
OG0000565	Syaf.g_02612	Prbm.g_00594
OG0000566	Syaf.g_02608	Prbm.g_00596
OG0000567	Syaf.g_02604	Prbm.g_00600
OG0000568	Syaf.g_02599	Prbm.g_00601
OG0000569	Syaf.g_02596	Prbm.g_00602
OG0000570	Syaf.g_02595	Prbm.g_00603
OG0000571	Syaf.g_02591	Prbm.g_00605
OG0000572	Syaf.g_02575	Prbm.g_00616
OG0000573	Syaf.g_02567	Prbm.g_00621
OG0000574	Syaf.g_02566	Prbm.g_00624
OG0000575	Syaf.g_02562	Prbm.g_00627
OG0000576	Syaf.g_02560	Prbm.g_00629
OG0000577	Syaf.g_02559	Prbm.g_00630
OG0000578	Syaf.g_02558	Prbm.g_00631
OG0000579	Syaf.g_02557	Prbm.g_00632
OG0000580	Syaf.g_02556	Prbm.g_00633
OG0000581	Syaf.g_02550	Prbm.g_00636
OG0000582	Syaf.g_02374	Prbm.g_00639
OG0000583	Syaf.g_02373	Prbm.g_00640
OG0000584	Syaf.g_02372	Prbm.g_00641
OG0000585	Syaf.g_02370	Prbm.g_00643
OG0000586	Syaf.g_02369	Prbm.g_00644
OG0000587	Syaf.g_02367	Prbm.g_00645
OG0000588	Syaf.g_02350	Prbm.g_00649
OG0000589	Syaf.g_02340	Prbm.g_00652
OG0000590	Syaf.g_02339	Prbm.g_00653
OG0000591	Syaf.g_02331	Prbm.g_00656
OG0000592	Syaf.g_02330	Prbm.g_00657
OG0000593	Syaf.g_02314	Prbm.g_00663
OG0000594	Syaf.g_02313	Prbm.g_00664
OG0000595	Syaf.g_02312	Prbm.g_00665
OG0000596	Syaf.g_02307	Prbm.g_00669
OG0000597	Syaf.g_02304	Prbm.g_00671
OG0000598	Syaf.g_02303	Prbm.g_00672
OG0000599	Syaf.g_02300	Prbm.g_00675
OG0000600	Syaf.g_02299	Prbm.g_00676
OG0000601	Syaf.g_02298	Prbm.g_00677
OG0000602	Syaf.g_02293	Prbm.g_00679
OG0000603	Syaf.g_02292	Prbm.g_00680
OG0000604	Syaf.g_02289	Prbm.g_00681
OG0000605	Syaf.g_01734	Prbm.g_00682
OG0000606	Syaf.g_02145	Prbm.g_00685
OG0000607	Syaf.g_02142	Prbm.g_00688
OG0000608	Syaf.g_02141	Prbm.g_00689
OG0000609	Syaf.g_02139	Prbm.g_00690
OG0000610	Syaf.g_02132	Prbm.g_00696
OG0000611	Syaf.g_02129	Prbm.g_00699
OG0000612	Syaf.g_02128	Prbm.g_00700
OG0000613	Syaf.g_00315	Prbm.g_00706
OG0000614	Syaf.g_01469	Prbm.g_00730
OG0000615	Syaf.g_02085	Prbm.g_00737
OG0000616	Syaf.g_00518	Prbm.g_02220
OG0000617	Syaf.g_01975	Prbm.g_00748
OG0000618	Syaf.g_01974	Prbm.g_00749
OG0000619	Syaf.g_01973	Prbm.g_00750
OG0000620	Syaf.g_01966	Prbm.g_00753
OG0000621	Syaf.g_01965	Prbm.g_00754
OG0000622	Syaf.g_01964	Prbm.g_00755
OG0000623	Syaf.g_01963	Prbm.g_00756
OG0000624	Syaf.g_01961	Prbm.g_00758
OG0000625	Syaf.g_01960	Prbm.g_00759
OG0000626	Syaf.g_01959	Prbm.g_00760
OG0000627	Syaf.g_01782	Prbm.g_00762
OG0000628	Syaf.g_01783	Prbm.g_00763
OG0000629	Syaf.g_01786	Prbm.g_00764
OG0000630	Syaf.g_01790	Prbm.g_00767
OG0000631	Syaf.g_01801	Prbm.g_00959
OG0000632	Syaf.g_01802	Prbm.g_00960
OG0000633	Syaf.g_01803	Prbm.g_00961
OG0000634	Syaf.g_02053	Prbm.g_00810
OG0000635	Syaf.g_02052	Prbm.g_00811
OG0000636	Syaf.g_02050	Prbm.g_00813
OG0000637	Syaf.g_02048	Prbm.g_00815
OG0000638	Syaf.g_02047	Prbm.g_00816
OG0000639	Syaf.g_02046	Prbm.g_00817
OG0000640	Syaf.g_02045	Prbm.g_00818
OG0000641	Syaf.g_02041	Prbm.g_00822
OG0000642	Syaf.g_02040	Prbm.g_00823
OG0000643	Syaf.g_02038	Prbm.g_00824
OG0000644	Syaf.g_02037	Prbm.g_00825
OG0000645	Syaf.g_02035	Prbm.g_00826
OG0000646	Syaf.g_02032	Prbm.g_00829
OG0000647	Syaf.g_02030	Prbm.g_00831
OG0000648	Syaf.g_02027	Prbm.g_00833
OG0000649	Syaf.g_02026	Prbm.g_00834
OG0000650	Syaf.g_02025	Prbm.g_00835
OG0000651	Syaf.g_02024	Prbm.g_00836
OG0000652	Syaf.g_02023	Prbm.g_00837
OG0000653	Syaf.g_02021	Prbm.g_00839
OG0000654	Syaf.g_02020	Prbm.g_00840
OG0000655	Syaf.g_02019	Prbm.g_00841
OG0000656	Syaf.g_02016	Prbm.g_00844
OG0000657	Syaf.g_01384	Prbm.g_00850
OG0000658	Syaf.g_01381	Prbm.g_00852
OG0000659	Syaf.g_01380	Prbm.g_00853
OG0000660	Syaf.g_01376	Prbm.g_00857
OG0000661	Syaf.g_01374	Prbm.g_00859
OG0000662	Syaf.g_01372	Prbm.g_00861
OG0000663	Syaf.g_01369	Prbm.g_00863
OG0000664	Syaf.g_01368	Prbm.g_00864
OG0000665	Syaf.g_00980	Prbm.g_00868
OG0000666	Syaf.g_01733	Prbm.g_00869
OG0000667	Syaf.g_01635	Prbm.g_00873
OG0000668	Syaf.g_01928	Prbm.g_00911
OG0000669	Syaf.g_02112	Prbm.g_00919
OG0000670	Syaf.g_02769	Prbm.g_00922
OG0000671	Syaf.g_02108	Prbm.g_00924
OG0000672	Syaf.g_02105	Prbm.g_00927
OG0000673	Syaf.g_02102	Prbm.g_00930
OG0000674	Syaf.g_02100	Prbm.g_00932
OG0000675	Syaf.g_02099	Prbm.g_00933
OG0000676	Syaf.g_02097	Prbm.g_00935
OG0000677	Syaf.g_02096	Prbm.g_00936
OG0000678	Syaf.g_02092	Prbm.g_00939
OG0000679	Syaf.g_02083	Prbm.g_00943
OG0000680	Syaf.g_02082	Prbm.g_00944
OG0000681	Syaf.g_02079	Prbm.g_00946
OG0000682	Syaf.g_02078	Prbm.g_00947
OG0000683	Syaf.g_02077	Prbm.g_00948
OG0000684	Syaf.g_02072	Prbm.g_00793
OG0000685	Syaf.g_02070	Prbm.g_00795
OG0000686	Syaf.g_02069	Prbm.g_00796
OG0000687	Syaf.g_02068	Prbm.g_00797
OG0000688	Syaf.g_02063	Prbm.g_00800
OG0000689	Syaf.g_02061	Prbm.g_00801
OG0000690	Syaf.g_02060	Prbm.g_00802
OG0000691	Syaf.g_02059	Prbm.g_00803
OG0000692	Syaf.g_02058	Prbm.g_00805
OG0000693	Syaf.g_02057	Prbm.g_00806
OG0000694	Syaf.g_02056	Prbm.g_00807
OG0000695	Syaf.g_01805	Prbm.g_00963
OG0000696	Syaf.g_01806	Prbm.g_00964
OG0000697	Syaf.g_01808	Prbm.g_00965
OG0000698	Syaf.g_01811	Prbm.g_00968
OG0000699	Syaf.g_01813	Prbm.g_00969
OG0000700	Syaf.g_01814	Prbm.g_00970
OG0000701	Syaf.g_01815	Prbm.g_00971
OG0000702	Syaf.g_01843	Prbm.g_00973
OG0000703	Syaf.g_01844	Prbm.g_00974
OG0000704	Syaf.g_01846	Prbm.g_00975
OG0000705	Syaf.g_01853	Prbm.g_00981
OG0000706	Syaf.g_01854	Prbm.g_00982
OG0000707	Syaf.g_01855	Prbm.g_00983
OG0000708	Syaf.g_01858	Prbm.g_00985
OG0000709	Syaf.g_01867	Prbm.g_00989
OG0000710	Syaf.g_01878	Prbm.g_00992
OG0000711	Syaf.g_01908	Prbm.g_01007
OG0000712	Syaf.g_01910	Prbm.g_01009
OG0000713	Syaf.g_01911	Prbm.g_01010
OG0000714	Syaf.g_01913	Prbm.g_01011
OG0000715	Syaf.g_01915	Prbm.g_01013
OG0000716	Syaf.g_01919	Prbm.g_01014
OG0000717	Syaf.g_01920	Prbm.g_01015
OG0000718	Syaf.g_01924	Prbm.g_01031
OG0000719	Syaf.g_01926	Prbm.g_01032
OG0000720	Syaf.g_01939	Prbm.g_01042
OG0000721	Syaf.g_01941	Prbm.g_01043
OG0000722	Syaf.g_01942	Prbm.g_01044
OG0000723	Syaf.g_01957	Prbm.g_01048
OG0000724	Syaf.g_01418	Prbm.g_01059
OG0000725	Syaf.g_01445	Prbm.g_00887
OG0000726	Syaf.g_01446	Prbm.g_00886
OG0000727	Syaf.g_01447	Prbm.g_00885
OG0000728	Syaf.g_01449	Prbm.g_00883
OG0000729	Syaf.g_00405	Prbm.g_02104
OG0000730	Syaf.g_00026	Prbm.g_00398
OG0000731	Syaf.g_00014	Prbm.g_00406
OG0000732	Syaf.g_00444	Prbm.g_02166
OG0000733	Syaf.g_00615	Prbm.g_01911
OG0000734	Syaf.g_00895	Prbm.g_01565
OG0000735	Syaf.g_01273	Prbm.g_01563
OG0000736	Syaf.g_01274	Prbm.g_01562
OG0000737	Syaf.g_01275	Prbm.g_01561
OG0000738	Syaf.g_01280	Prbm.g_01557
OG0000739	Syaf.g_01281	Prbm.g_01556
OG0000740	Syaf.g_01282	Prbm.g_01555
OG0000741	Syaf.g_01285	Prbm.g_01553
OG0000742	Syaf.g_01287	Prbm.g_01550
OG0000743	Syaf.g_01289	Prbm.g_01548
OG0000744	Syaf.g_01290	Prbm.g_01547
OG0000745	Syaf.g_01293	Prbm.g_01545
OG0000746	Syaf.g_01295	Prbm.g_01543
OG0000747	Syaf.g_01296	Prbm.g_01542
OG0000748	Syaf.g_01307	Prbm.g_01538
OG0000749	Syaf.g_01309	Prbm.g_01537
OG0000750	Syaf.g_01310	Prbm.g_01536
OG0000751	Syaf.g_01317	Prbm.g_01533
OG0000752	Syaf.g_01319	Prbm.g_01531
OG0000753	Syaf.g_01322	Prbm.g_01529
OG0000754	Syaf.g_01611	Prbm.g_01525
OG0000755	Syaf.g_01599	Prbm.g_01520
OG0000756	Syaf.g_01598	Prbm.g_01519
OG0000757	Syaf.g_01590	Prbm.g_01512
OG0000758	Syaf.g_01589	Prbm.g_01511
OG0000759	Syaf.g_01588	Prbm.g_01510
OG0000760	Syaf.g_01587	Prbm.g_01509
OG0000761	Syaf.g_01586	Prbm.g_01508
OG0000762	Syaf.g_01584	Prbm.g_01507
OG0000763	Syaf.g_01582	Prbm.g_01505
OG0000764	Syaf.g_01581	Prbm.g_01504
OG0000765	Syaf.g_01564	Prbm.g_01496
OG0000766	Syaf.g_01563	Prbm.g_01495
OG0000767	Syaf.g_01561	Prbm.g_01494
OG0000768	Syaf.g_01560	Prbm.g_01493
OG0000769	Syaf.g_01558	Prbm.g_01491
OG0000770	Syaf.g_01553	Prbm.g_01490
OG0000771	Syaf.g_01411	Prbm.g_01054
OG0000772	Syaf.g_01705	Prbm.g_01356
OG0000773	Syaf.g_01268	Prbm.g_01602
OG0000774	Syaf.g_01263	Prbm.g_01605
OG0000775	Syaf.g_01261	Prbm.g_01606
OG0000776	Syaf.g_01260	Prbm.g_01607
OG0000777	Syaf.g_01259	Prbm.g_01608
OG0000778	Syaf.g_01258	Prbm.g_01609
OG0000779	Syaf.g_01252	Prbm.g_01613
OG0000780	Syaf.g_01249	Prbm.g_01614
OG0000781	Syaf.g_01245	Prbm.g_01616
OG0000782	Syaf.g_01244	Prbm.g_01617
OG0000783	Syaf.g_01243	Prbm.g_01618
OG0000784	Syaf.g_01242	Prbm.g_01619
OG0000785	Syaf.g_01240	Prbm.g_01621
OG0000786	Syaf.g_02546	Prbm.g_01624
OG0000787	Syaf.g_02547	Prbm.g_01625
OG0000788	Syaf.g_02297	Prbm.g_00777
OG0000789	Syaf.g_01750	Prbm.g_01051
OG0000790	Syaf.g_02738	Prbm.g_01665
OG0000791	Syaf.g_02740	Prbm.g_01667
OG0000792	Syaf.g_02741	Prbm.g_01668
OG0000793	Syaf.g_02746	Prbm.g_01671
OG0000794	Syaf.g_02747	Prbm.g_01672
OG0000795	Syaf.g_02748	Prbm.g_01673
OG0000796	Syaf.g_02752	Prbm.g_01677
OG0000797	Syaf.g_02753	Prbm.g_01678
OG0000799	Syaf.g_02380	Prbm.g_01691
OG0000800	Syaf.g_02383	Prbm.g_01692
OG0000801	Syaf.g_02384	Prbm.g_01693
OG0000802	Syaf.g_02388	Prbm.g_01695
OG0000803	Syaf.g_02393	Prbm.g_01697
OG0000804	Syaf.g_02396	Prbm.g_01698
OG0000805	Syaf.g_02398	Prbm.g_01700
OG0000806	Syaf.g_02405	Prbm.g_01702
OG0000807	Syaf.g_02406	Prbm.g_01703
OG0000808	Syaf.g_02407	Prbm.g_01704
OG0000809	Syaf.g_02410	Prbm.g_01708
OG0000810	Syaf.g_02411	Prbm.g_01709
OG0000811	Syaf.g_02420	Prbm.g_01713
OG0000812	Syaf.g_02422	Prbm.g_01715
OG0000813	Syaf.g_02423	Prbm.g_01716
OG0000814	Syaf.g_02425	Prbm.g_01718
OG0000815	Syaf.g_02426	Prbm.g_01719
OG0000816	Syaf.g_02428	Prbm.g_01721
OG0000817	Syaf.g_02429	Prbm.g_01722
OG0000818	Syaf.g_02442	Prbm.g_01726
OG0000819	Syaf.g_02443	Prbm.g_01727
OG0000820	Syaf.g_02444	Prbm.g_01728
OG0000821	Syaf.g_02450	Prbm.g_01731
OG0000822	Syaf.g_02452	Prbm.g_01732
OG0000823	Syaf.g_02453	Prbm.g_01733
OG0000824	Syaf.g_02459	Prbm.g_01736
OG0000825	Syaf.g_02460	Prbm.g_01737
OG0000826	Syaf.g_02461	Prbm.g_01738
OG0000827	Syaf.g_02462	Prbm.g_01739
OG0000828	Syaf.g_02465	Prbm.g_01742
OG0000829	Syaf.g_02466	Prbm.g_01743
OG0000830	Syaf.g_02467	Prbm.g_01744
OG0000831	Syaf.g_02470	Prbm.g_01746
OG0000832	Syaf.g_01109	Prbm.g_01756
OG0000833	Syaf.g_01100	Prbm.g_01764
OG0000834	Syaf.g_01098	Prbm.g_01765
OG0000835	Syaf.g_01097	Prbm.g_01766
OG0000836	Syaf.g_01093	Prbm.g_01768
OG0000837	Syaf.g_01091	Prbm.g_01769
OG0000838	Syaf.g_01087	Prbm.g_01771
OG0000839	Syaf.g_01086	Prbm.g_01772
OG0000840	Syaf.g_01085	Prbm.g_01773
OG0000841	Syaf.g_01084	Prbm.g_01774
OG0000842	Syaf.g_01083	Prbm.g_01775
OG0000843	Syaf.g_01082	Prbm.g_01776
OG0000844	Syaf.g_01080	Prbm.g_01777
OG0000845	Syaf.g_01079	Prbm.g_01778
OG0000846	Syaf.g_01078	Prbm.g_01779
OG0000847	Syaf.g_01077	Prbm.g_01780
OG0000848	Syaf.g_01075	Prbm.g_01781
OG0000849	Syaf.g_01074	Prbm.g_01782
OG0000850	Syaf.g_01072	Prbm.g_01784
OG0000851	Syaf.g_01061	Prbm.g_01785
OG0000852	Syaf.g_01060	Prbm.g_01786
OG0000853	Syaf.g_01056	Prbm.g_01791
OG0000854	Syaf.g_01054	Prbm.g_01793
OG0000855	Syaf.g_01053	Prbm.g_01794
OG0000856	Syaf.g_02328	Prbm.g_01685
OG0000857	Syaf.g_02031	Prbm.g_00830
OG0000858	Syaf.g_01047	Prbm.g_01835
OG0000859	Syaf.g_01046	Prbm.g_01836
OG0000860	Syaf.g_01031	Prbm.g_01843
OG0000861	Syaf.g_01030	Prbm.g_01844
OG0000862	Syaf.g_01029	Prbm.g_01845
OG0000863	Syaf.g_01026	Prbm.g_01846
OG0000864	Syaf.g_01025	Prbm.g_01847
OG0000865	Syaf.g_01024	Prbm.g_01848
OG0000866	Syaf.g_01023	Prbm.g_01849
OG0000867	Syaf.g_01022	Prbm.g_01850
OG0000868	Syaf.g_01019	Prbm.g_01851
OG0000869	Syaf.g_01014	Prbm.g_01854
OG0000870	Syaf.g_01009	Prbm.g_01859
OG0000871	Syaf.g_01008	Prbm.g_01860
OG0000872	Syaf.g_01001	Prbm.g_01861
OG0000873	Syaf.g_00998	Prbm.g_01864
OG0000874	Syaf.g_01002	Prbm.g_01867
OG0000875	Syaf.g_00996	Prbm.g_01869
OG0000876	Syaf.g_01198	Prbm.g_01870
OG0000877	Syaf.g_01188	Prbm.g_01872
OG0000878	Syaf.g_01187	Prbm.g_01873
OG0000879	Syaf.g_01186	Prbm.g_01874
OG0000880	Syaf.g_01185	Prbm.g_01875
OG0000881	Syaf.g_01179	Prbm.g_01878
OG0000882	Syaf.g_01174	Prbm.g_01883
OG0000883	Syaf.g_01172	Prbm.g_01885
OG0000884	Syaf.g_01170	Prbm.g_01887
OG0000885	Syaf.g_01169	Prbm.g_01888
OG0000886	Syaf.g_01168	Prbm.g_01889
OG0000887	Syaf.g_01167	Prbm.g_01890
OG0000888	Syaf.g_01165	Prbm.g_01892
OG0000889	Syaf.g_01163	Prbm.g_01894
OG0000890	Syaf.g_01157	Prbm.g_01895
OG0000891	Syaf.g_01156	Prbm.g_01896
OG0000892	Syaf.g_01154	Prbm.g_01898
OG0000893	Syaf.g_00178	Prbm.g_01948
OG0000894	Syaf.g_00175	Prbm.g_01951
OG0000895	Syaf.g_00171	Prbm.g_01954
OG0000896	Syaf.g_00170	Prbm.g_01955
OG0000897	Syaf.g_00168	Prbm.g_01957
OG0000898	Syaf.g_00167	Prbm.g_01958
OG0000899	Syaf.g_00166	Prbm.g_01959
OG0000900	Syaf.g_00165	Prbm.g_01960
OG0000901	Syaf.g_00160	Prbm.g_01963
OG0000902	Syaf.g_00158	Prbm.g_01965
OG0000903	Syaf.g_00141	Prbm.g_01975
OG0000904	Syaf.g_00146	Prbm.g_01970
OG0000905	Syaf.g_00151	Prbm.g_01967
OG0000906	Syaf.g_00154	Prbm.g_01966
OG0000907	Syaf.g_00139	Prbm.g_01990
OG0000908	Syaf.g_00136	Prbm.g_01993
OG0000909	Syaf.g_00135	Prbm.g_01994
OG0000910	Syaf.g_00134	Prbm.g_01995
OG0000911	Syaf.g_00132	Prbm.g_01997
OG0000912	Syaf.g_00131	Prbm.g_01998
OG0000913	Syaf.g_00130	Prbm.g_01999
OG0000914	Syaf.g_00129	Prbm.g_02000
OG0000915	Syaf.g_00127	Prbm.g_02001
OG0000916	Syaf.g_00126	Prbm.g_02002
OG0000917	Syaf.g_00125	Prbm.g_02003
OG0000918	Syaf.g_00124	Prbm.g_02004
OG0000919	Syaf.g_00123	Prbm.g_02005
OG0000920	Syaf.g_00122	Prbm.g_02006
OG0000921	Syaf.g_00121	Prbm.g_02007
OG0000922	Syaf.g_00120	Prbm.g_02008
OG0000923	Syaf.g_00116	Prbm.g_02012
OG0000924	Syaf.g_00115	Prbm.g_02013
OG0000925	Syaf.g_00114	Prbm.g_02014
OG0000926	Syaf.g_00113	Prbm.g_02015
OG0000927	Syaf.g_00111	Prbm.g_02017
OG0000928	Syaf.g_00110	Prbm.g_02018
OG0000929	Syaf.g_00109	Prbm.g_02019
OG0000930	Syaf.g_00108	Prbm.g_02020
OG0000931	Syaf.g_00107	Prbm.g_02021
OG0000932	Syaf.g_00106	Prbm.g_02022
OG0000933	Syaf.g_00100	Prbm.g_02026
OG0000934	Syaf.g_00098	Prbm.g_02028
OG0000935	Syaf.g_00097	Prbm.g_02029
OG0000936	Syaf.g_00096	Prbm.g_02030
OG0000937	Syaf.g_00095	Prbm.g_02031
OG0000938	Syaf.g_00092	Prbm.g_02034
OG0000939	Syaf.g_00091	Prbm.g_02035
OG0000940	Syaf.g_00084	Prbm.g_02042
OG0000941	Syaf.g_00082	Prbm.g_02044
OG0000942	Syaf.g_00080	Prbm.g_02046
OG0000943	Syaf.g_00079	Prbm.g_02048
OG0000944	Syaf.g_00077	Prbm.g_02050
OG0000945	Syaf.g_00075	Prbm.g_02051
OG0000946	Syaf.g_00070	Prbm.g_02057
OG0000947	Syaf.g_00067	Prbm.g_02059
OG0000948	Syaf.g_00066	Prbm.g_02060
OG0000949	Syaf.g_00337	Prbm.g_02063
OG0000950	Syaf.g_00351	Prbm.g_02068
OG0000951	Syaf.g_00358	Prbm.g_02072
OG0000952	Syaf.g_00363	Prbm.g_02076
OG0000953	Syaf.g_00367	Prbm.g_02080
OG0000954	Syaf.g_00372	Prbm.g_02084
OG0000955	Syaf.g_00373	Prbm.g_02085
OG0000956	Syaf.g_00375	Prbm.g_02087
OG0000957	Syaf.g_00386	Prbm.g_02092
OG0000958	Syaf.g_00387	Prbm.g_02093
OG0000959	Syaf.g_00391	Prbm.g_02097
OG0000960	Syaf.g_00392	Prbm.g_02098
OG0000961	Syaf.g_00402	Prbm.g_02101
OG0000962	Syaf.g_00404	Prbm.g_02103
OG0000963	Syaf.g_00409	Prbm.g_02107
OG0000964	Syaf.g_00410	Prbm.g_02108
OG0000965	Syaf.g_00411	Prbm.g_02109
OG0000966	Syaf.g_00421	Prbm.g_02144
OG0000967	Syaf.g_00426	Prbm.g_02148
OG0000968	Syaf.g_00417	Prbm.g_02150
OG0000969	Syaf.g_00423	Prbm.g_02151
OG0000970	Syaf.g_00424	Prbm.g_02152
OG0000971	Syaf.g_00429	Prbm.g_02153
OG0000972	Syaf.g_00430	Prbm.g_02154
OG0000973	Syaf.g_00431	Prbm.g_02155
OG0000974	Syaf.g_00432	Prbm.g_02156
OG0000975	Syaf.g_00433	Prbm.g_02157
OG0000976	Syaf.g_00434	Prbm.g_02158
OG0000977	Syaf.g_00436	Prbm.g_02159
OG0000978	Syaf.g_00437	Prbm.g_02160
OG0000979	Syaf.g_00440	Prbm.g_02163
OG0000980	Syaf.g_00443	Prbm.g_02165
OG0000981	Syaf.g_00446	Prbm.g_02168
OG0000982	Syaf.g_00645	Prbm.g_02170
OG0000983	Syaf.g_00644	Prbm.g_02171
OG0000984	Syaf.g_00643	Prbm.g_02172
OG0000985	Syaf.g_00641	Prbm.g_02175
OG0000986	Syaf.g_00639	Prbm.g_02177
OG0000987	Syaf.g_00637	Prbm.g_02178
OG0000988	Syaf.g_00633	Prbm.g_02181
OG0000989	Syaf.g_00624	Prbm.g_02185
OG0000990	Syaf.g_00606	Prbm.g_02190
OG0000991	Syaf.g_00604	Prbm.g_02191
OG0000992	Syaf.g_00601	Prbm.g_02194
OG0000993	Syaf.g_00600	Prbm.g_02195
OG0000994	Syaf.g_00597	Prbm.g_02196
OG0000995	Syaf.g_00592	Prbm.g_02200
OG0000996	Syaf.g_00543	Prbm.g_02201
OG0000997	Syaf.g_00532	Prbm.g_02208
OG0000998	Syaf.g_00530	Prbm.g_02210
OG0000999	Syaf.g_00529	Prbm.g_02211
OG0001000	Syaf.g_00526	Prbm.g_02214
OG0001001	Syaf.g_00521	Prbm.g_02217
OG0001002	Syaf.g_00515	Prbm.g_02222
OG0001003	Syaf.g_00514	Prbm.g_02225
OG0001004	Syaf.g_00513	Prbm.g_02226
OG0001005	Syaf.g_00510	Prbm.g_02227
OG0001006	Syaf.g_00500	Prbm.g_02231
OG0001007	Syaf.g_00498	Prbm.g_02233
OG0001008	Syaf.g_01215	Prbm.g_00447
OG0001009	Syaf.g_00466	Prbm.g_00027
OG0001010	Syaf.g_00465	Prbm.g_00028
OG0001011	Syaf.g_00463	Prbm.g_00029
OG0001012	Syaf.g_00649	Prbm.g_00052
OG0001013	Syaf.g_00669	Prbm.g_00057
OG0001014	Syaf.g_00691	Prbm.g_00060
OG0001015	Syaf.g_00692	Prbm.g_00061
OG0001016	Syaf.g_00958	Prbm.g_00130
OG0001017	Syaf.g_00952	Prbm.g_00134
OG0001018	Syaf.g_00950	Prbm.g_00137
OG0001019	Syaf.g_00931	Prbm.g_00146
OG0001020	Syaf.g_00926	Prbm.g_00147
OG0001021	Syaf.g_00922	Prbm.g_00148
OG0001022	Syaf.g_00918	Prbm.g_00151
OG0001023	Syaf.g_00917	Prbm.g_00152
OG0001024	Syaf.g_00913	Prbm.g_00155
OG0001025	Syaf.g_00906	Prbm.g_00162
OG0001026	Syaf.g_00893	Prbm.g_00170
OG0001027	Syaf.g_00884	Prbm.g_00171
OG0001028	Syaf.g_00882	Prbm.g_00173
OG0001029	Syaf.g_00880	Prbm.g_00175
OG0001030	Syaf.g_00860	Prbm.g_00191
OG0001031	Syaf.g_00784	Prbm.g_00246
OG0001032	Syaf.g_00781	Prbm.g_00247
OG0001034	Syaf.g_02787	Prbm.g_00296
OG0001035	Syaf.g_00207	Prbm.g_00313
OG0001036	Syaf.g_00212	Prbm.g_00318
OG0001037	Syaf.g_00214	Prbm.g_00319
OG0001038	Syaf.g_00242	Prbm.g_00335
OG0001039	Syaf.g_00245	Prbm.g_00337
OG0001040	Syaf.g_00248	Prbm.g_00340
OG0001041	Syaf.g_00253	Prbm.g_00344
OG0001042	Syaf.g_00275	Prbm.g_00360
OG0001043	Syaf.g_00279	Prbm.g_00361
OG0001044	Syaf.g_00024	Prbm.g_00399
OG0001045	Syaf.g_00011	Prbm.g_00408
OG0001046	Syaf.g_01894	Prbm.g_01121
OG0001047	Syaf.g_01217	Prbm.g_00449
OG0001048	Syaf.g_01218	Prbm.g_00450
OG0001049	Syaf.g_01226	Prbm.g_00452
OG0001050	Syaf.g_01227	Prbm.g_00453
OG0001051	Syaf.g_01228	Prbm.g_00454
OG0001052	Syaf.g_02502	Prbm.g_00497
OG0001053	Syaf.g_02718	Prbm.g_00509
OG0001054	Syaf.g_02701	Prbm.g_00523
OG0001056	Syaf.g_02649	Prbm.g_00569
OG0001057	Syaf.g_02638	Prbm.g_00574
OG0001058	Syaf.g_02624	Prbm.g_00582
OG0001059	Syaf.g_02620	Prbm.g_00586
OG0001060	Syaf.g_02614	Prbm.g_00593
OG0001061	Syaf.g_02590	Prbm.g_00606
OG0001062	Syaf.g_02588	Prbm.g_00608
OG0001063	Syaf.g_02583	Prbm.g_00609
OG0001064	Syaf.g_02582	Prbm.g_00610
OG0001065	Syaf.g_02581	Prbm.g_00611
OG0001066	Syaf.g_02580	Prbm.g_00612
OG0001067	Syaf.g_02579	Prbm.g_00613
OG0001068	Syaf.g_02578	Prbm.g_00614
OG0001069	Syaf.g_02577	Prbm.g_00615
OG0001070	Syaf.g_02574	Prbm.g_00617
OG0001071	Syaf.g_02573	Prbm.g_00618
OG0001072	Syaf.g_02569	Prbm.g_00619
OG0001073	Syaf.g_02555	Prbm.g_00634
OG0001074	Syaf.g_02365	Prbm.g_00646
OG0001075	Syaf.g_02363	Prbm.g_00647
OG0001076	Syaf.g_02337	Prbm.g_00654
OG0001077	Syaf.g_02325	Prbm.g_00659
OG0001078	Syaf.g_02309	Prbm.g_00667
OG0001079	Syaf.g_02296	Prbm.g_00678
OG0001080	Syaf.g_01740	Prbm.g_00684
