Orthogroup	Syaf	Syaa
OG0000528	Syaf.g_02728	Syaa.g_02054
OG0000529	Syaf.g_02720	Syaa.g_02050
OG0000530	Syaf.g_02717	Syaa.g_02047
OG0000531	Syaf.g_02716	Syaa.g_02046
OG0000532	Syaf.g_02713	Syaa.g_02043
OG0000533	Syaf.g_02712	Syaa.g_02042
OG0000534	Syaf.g_02711	Syaa.g_02041
OG0000535	Syaf.g_02710	Syaa.g_02040
OG0000536	Syaf.g_02709	Syaa.g_02039
OG0000537	Syaf.g_02708	Syaa.g_02038
OG0000538	Syaf.g_02697	Syaa.g_02027
OG0000539	Syaf.g_02696	Syaa.g_02026
OG0000540	Syaf.g_02695	Syaa.g_02025
OG0000541	Syaf.g_02694	Syaa.g_02024
OG0000542	Syaf.g_02691	Syaa.g_02021
OG0000543	Syaf.g_02689	Syaa.g_02019
OG0000544	Syaf.g_02688	Syaa.g_02018
OG0000545	Syaf.g_02686	Syaa.g_02016
OG0000546	Syaf.g_02684	Syaa.g_02014
OG0000547	Syaf.g_02682	Syaa.g_02012
OG0000548	Syaf.g_02681	Syaa.g_02011
OG0000549	Syaf.g_02676	Syaa.g_02003
OG0000550	Syaf.g_02671	Syaa.g_01998
OG0000551	Syaf.g_02666	Syaa.g_01993
OG0000552	Syaf.g_02665	Syaa.g_01992
OG0000553	Syaf.g_02663	Syaa.g_01990
OG0000554	Syaf.g_02653	Syaa.g_01979
OG0000555	Syaf.g_02635	Syaa.g_01961
OG0000556	Syaf.g_02630	Syaa.g_01957
OG0000557	Syaf.g_02628	Syaa.g_01955
OG0000558	Syaf.g_02626	Syaa.g_01953
OG0000559	Syaf.g_02622	Syaa.g_01949
OG0000560	Syaf.g_02619	Syaa.g_01946
OG0000561	Syaf.g_02618	Syaa.g_01945
OG0000562	Syaf.g_02617	Syaa.g_01944
OG0000563	Syaf.g_02616	Syaa.g_01943
OG0000564	Syaf.g_02615	Syaa.g_01942
OG0000565	Syaf.g_02612	Syaa.g_01939
OG0000566	Syaf.g_02608	Syaa.g_01935
OG0000567	Syaf.g_02604	Syaa.g_01931
OG0000568	Syaf.g_02599	Syaa.g_01928
OG0000569	Syaf.g_02596	Syaa.g_01925
OG0000570	Syaf.g_02595	Syaa.g_01924
OG0000571	Syaf.g_02591	Syaa.g_01920
OG0000572	Syaf.g_02575	Syaa.g_01904
OG0000573	Syaf.g_02567	Syaa.g_01896
OG0000574	Syaf.g_02566	Syaa.g_01895
OG0000575	Syaf.g_02562	Syaa.g_01891
OG0000576	Syaf.g_02560	Syaa.g_01889
OG0000577	Syaf.g_02559	Syaa.g_01888
OG0000578	Syaf.g_02558	Syaa.g_01887
OG0000579	Syaf.g_02557	Syaa.g_01886
OG0000580	Syaf.g_02556	Syaa.g_01885
OG0000581	Syaf.g_02550	Syaa.g_01879
OG0000582	Syaf.g_02374	Syaa.g_01687
OG0000583	Syaf.g_02373	Syaa.g_01686
OG0000584	Syaf.g_02372	Syaa.g_01685
OG0000585	Syaf.g_02370	Syaa.g_01683
OG0000586	Syaf.g_02369	Syaa.g_01682
OG0000587	Syaf.g_02367	Syaa.g_01680
OG0000588	Syaf.g_02350	Syaa.g_01666
OG0000589	Syaf.g_02340	Syaa.g_01662
OG0000590	Syaf.g_02339	Syaa.g_01661
OG0000591	Syaf.g_02331	Syaa.g_01653
OG0000592	Syaf.g_02330	Syaa.g_01652
OG0000593	Syaf.g_02314	Syaa.g_01638
OG0000594	Syaf.g_02313	Syaa.g_01637
OG0000595	Syaf.g_02312	Syaa.g_01636
OG0000596	Syaf.g_02307	Syaa.g_01630
OG0000597	Syaf.g_02304	Syaa.g_01627
OG0000598	Syaf.g_02303	Syaa.g_01626
OG0000599	Syaf.g_02300	Syaa.g_01623
OG0000600	Syaf.g_02299	Syaa.g_01622
OG0000601	Syaf.g_02298	Syaa.g_01621
OG0000602	Syaf.g_02293	Syaa.g_01616
OG0000603	Syaf.g_02292	Syaa.g_01615
OG0000604	Syaf.g_02289	Syaa.g_01612
OG0000605	Syaf.g_01734	Syaa.g_01447
OG0000606	Syaf.g_02145	Syaa.g_01055
OG0000607	Syaf.g_02142	Syaa.g_01058
OG0000608	Syaf.g_02141	Syaa.g_01059
OG0000609	Syaf.g_02139	Syaa.g_01061
OG0000610	Syaf.g_02132	Syaa.g_01068
OG0000611	Syaf.g_02129	Syaa.g_01071
OG0000612	Syaf.g_02128	Syaa.g_01072
OG0000613	Syaf.g_00315	Syaa.g_00199
OG0000614	Syaf.g_01469	Syaa.g_00906
OG0000615	Syaf.g_02085	Syaa.g_01113
OG0000616	Syaf.g_00518	Syaa.g_02742
OG0000617	Syaf.g_01975	Syaa.g_01244
OG0000618	Syaf.g_01974	Syaa.g_01245
OG0000619	Syaf.g_01973	Syaa.g_01246
OG0000620	Syaf.g_01966	Syaa.g_01259
OG0000621	Syaf.g_01965	Syaa.g_01260
OG0000622	Syaf.g_01964	Syaa.g_01261
OG0000623	Syaf.g_01963	Syaa.g_01262
OG0000624	Syaf.g_01961	Syaa.g_01264
OG0000625	Syaf.g_01960	Syaa.g_01265
OG0000626	Syaf.g_01959	Syaa.g_01266
OG0000627	Syaf.g_01782	Syaa.g_01414
OG0000628	Syaf.g_01783	Syaa.g_01413
OG0000629	Syaf.g_01786	Syaa.g_01410
OG0000630	Syaf.g_01790	Syaa.g_01406
OG0000631	Syaf.g_01801	Syaa.g_01400
OG0000632	Syaf.g_01802	Syaa.g_01399
OG0000633	Syaf.g_01803	Syaa.g_01397
OG0000634	Syaf.g_02053	Syaa.g_01150
OG0000635	Syaf.g_02052	Syaa.g_01151
OG0000636	Syaf.g_02050	Syaa.g_01153
OG0000637	Syaf.g_02048	Syaa.g_01155
OG0000638	Syaf.g_02047	Syaa.g_01156
OG0000639	Syaf.g_02046	Syaa.g_01157
OG0000640	Syaf.g_02045	Syaa.g_01158
OG0000641	Syaf.g_02041	Syaa.g_01162
OG0000642	Syaf.g_02040	Syaa.g_01163
OG0000643	Syaf.g_02038	Syaa.g_01165
OG0000644	Syaf.g_02037	Syaa.g_01166
OG0000645	Syaf.g_02035	Syaa.g_01184
OG0000646	Syaf.g_02032	Syaa.g_01187
OG0000647	Syaf.g_02030	Syaa.g_01189
OG0000648	Syaf.g_02027	Syaa.g_01191
OG0000649	Syaf.g_02026	Syaa.g_01192
OG0000650	Syaf.g_02025	Syaa.g_01193
OG0000651	Syaf.g_02024	Syaa.g_01194
OG0000652	Syaf.g_02023	Syaa.g_01195
OG0000653	Syaf.g_02021	Syaa.g_01197
OG0000654	Syaf.g_02020	Syaa.g_01198
OG0000655	Syaf.g_02019	Syaa.g_01199
OG0000656	Syaf.g_02016	Syaa.g_01202
OG0000657	Syaf.g_01384	Syaa.g_00838
OG0000658	Syaf.g_01381	Syaa.g_00836
OG0000659	Syaf.g_01380	Syaa.g_00835
OG0000660	Syaf.g_01376	Syaa.g_00831
OG0000661	Syaf.g_01374	Syaa.g_00829
OG0000662	Syaf.g_01372	Syaa.g_00827
OG0000663	Syaf.g_01369	Syaa.g_00824
OG0000664	Syaf.g_01368	Syaa.g_00823
OG0000665	Syaf.g_00980	Syaa.g_01442
OG0000666	Syaf.g_01733	Syaa.g_01448
OG0000668	Syaf.g_01928	Syaa.g_01300
OG0000669	Syaf.g_02112	Syaa.g_01084
OG0000670	Syaf.g_02769	Syaa.g_01087
OG0000671	Syaf.g_02108	Syaa.g_01089
OG0000672	Syaf.g_02105	Syaa.g_01092
OG0000673	Syaf.g_02102	Syaa.g_01095
OG0000674	Syaf.g_02100	Syaa.g_01097
OG0000675	Syaf.g_02099	Syaa.g_01098
OG0000676	Syaf.g_02097	Syaa.g_01100
OG0000677	Syaf.g_02096	Syaa.g_01101
OG0000678	Syaf.g_02092	Syaa.g_01106
OG0000679	Syaf.g_02083	Syaa.g_01116
OG0000680	Syaf.g_02082	Syaa.g_01117
OG0000681	Syaf.g_02079	Syaa.g_01120
OG0000682	Syaf.g_02078	Syaa.g_01121
OG0000683	Syaf.g_02077	Syaa.g_01122
OG0000684	Syaf.g_02072	Syaa.g_01132
OG0000685	Syaf.g_02070	Syaa.g_01134
OG0000686	Syaf.g_02069	Syaa.g_01135
OG0000687	Syaf.g_02068	Syaa.g_01136
OG0000688	Syaf.g_02063	Syaa.g_01140
OG0000689	Syaf.g_02061	Syaa.g_01142
OG0000690	Syaf.g_02060	Syaa.g_01143
OG0000691	Syaf.g_02059	Syaa.g_01144
OG0000692	Syaf.g_02058	Syaa.g_01145
OG0000693	Syaf.g_02057	Syaa.g_01146
OG0000694	Syaf.g_02056	Syaa.g_01147
OG0000695	Syaf.g_01805	Syaa.g_01395
OG0000696	Syaf.g_01806	Syaa.g_01394
OG0000697	Syaf.g_01808	Syaa.g_01392
OG0000698	Syaf.g_01811	Syaa.g_01389
OG0000699	Syaf.g_01813	Syaa.g_01387
OG0000700	Syaf.g_01814	Syaa.g_01386
OG0000701	Syaf.g_01815	Syaa.g_01385
OG0000702	Syaf.g_01843	Syaa.g_01376
OG0000703	Syaf.g_01844	Syaa.g_01375
OG0000704	Syaf.g_01846	Syaa.g_01373
OG0000705	Syaf.g_01853	Syaa.g_01365
OG0000706	Syaf.g_01854	Syaa.g_01364
OG0000707	Syaf.g_01855	Syaa.g_01363
OG0000708	Syaf.g_01858	Syaa.g_01360
OG0000709	Syaf.g_01867	Syaa.g_01351
OG0000710	Syaf.g_01878	Syaa.g_01348
OG0000711	Syaf.g_01908	Syaa.g_01320
OG0000712	Syaf.g_01910	Syaa.g_01318
OG0000713	Syaf.g_01911	Syaa.g_01317
OG0000714	Syaf.g_01913	Syaa.g_01315
OG0000715	Syaf.g_01915	Syaa.g_01313
OG0000716	Syaf.g_01919	Syaa.g_01309
OG0000717	Syaf.g_01920	Syaa.g_01308
OG0000718	Syaf.g_01924	Syaa.g_01304
OG0000719	Syaf.g_01926	Syaa.g_01302
OG0000720	Syaf.g_01939	Syaa.g_01289
OG0000721	Syaf.g_01941	Syaa.g_01287
OG0000722	Syaf.g_01942	Syaa.g_01286
OG0000723	Syaf.g_01957	Syaa.g_01268
OG0000724	Syaf.g_01418	Syaa.g_00872
OG0000725	Syaf.g_01445	Syaa.g_00882
OG0000726	Syaf.g_01446	Syaa.g_00883
OG0000727	Syaf.g_01447	Syaa.g_00884
OG0000728	Syaf.g_01449	Syaa.g_00886
OG0000729	Syaf.g_00405	Syaa.g_00100
OG0000730	Syaf.g_00026	Syaa.g_02185
OG0000731	Syaf.g_00014	Syaa.g_02173
OG0000732	Syaf.g_00444	Syaa.g_00054
OG0000733	Syaf.g_00615	Syaa.g_02621
OG0000734	Syaf.g_00895	Syaa.g_02388
OG0000735	Syaf.g_01273	Syaa.g_00754
OG0000736	Syaf.g_01274	Syaa.g_00755
OG0000737	Syaf.g_01275	Syaa.g_00756
OG0000738	Syaf.g_01280	Syaa.g_00761
OG0000739	Syaf.g_01281	Syaa.g_00762
OG0000740	Syaf.g_01282	Syaa.g_00763
OG0000741	Syaf.g_01285	Syaa.g_00766
OG0000742	Syaf.g_01287	Syaa.g_00769
OG0000743	Syaf.g_01289	Syaa.g_00771
OG0000744	Syaf.g_01290	Syaa.g_00772
OG0000745	Syaf.g_01293	Syaa.g_00774
OG0000746	Syaf.g_01295	Syaa.g_00776
OG0000747	Syaf.g_01296	Syaa.g_00777
OG0000748	Syaf.g_01307	Syaa.g_00787
OG0000749	Syaf.g_01309	Syaa.g_00789
OG0000750	Syaf.g_01310	Syaa.g_00790
OG0000751	Syaf.g_01317	Syaa.g_00797
OG0000752	Syaf.g_01319	Syaa.g_00799
OG0000753	Syaf.g_01322	Syaa.g_00802
OG0000754	Syaf.g_01611	Syaa.g_01025
OG0000755	Syaf.g_01599	Syaa.g_01005
OG0000756	Syaf.g_01598	Syaa.g_01004
OG0000757	Syaf.g_01590	Syaa.g_00996
OG0000758	Syaf.g_01589	Syaa.g_00995
OG0000759	Syaf.g_01588	Syaa.g_00994
OG0000760	Syaf.g_01587	Syaa.g_00993
OG0000761	Syaf.g_01586	Syaa.g_00992
OG0000762	Syaf.g_01584	Syaa.g_00988
OG0000763	Syaf.g_01582	Syaa.g_00986
OG0000764	Syaf.g_01581	Syaa.g_00985
OG0000765	Syaf.g_01564	Syaa.g_00968
OG0000766	Syaf.g_01563	Syaa.g_00967
OG0000767	Syaf.g_01561	Syaa.g_00965
OG0000768	Syaf.g_01560	Syaa.g_00964
OG0000769	Syaf.g_01558	Syaa.g_00962
OG0000770	Syaf.g_01553	Syaa.g_00959
OG0000771	Syaf.g_01411	Syaa.g_00866
OG0000772	Syaf.g_01705	Syaa.g_01526
OG0000773	Syaf.g_01268	Syaa.g_00749
OG0000774	Syaf.g_01263	Syaa.g_00745
OG0000775	Syaf.g_01261	Syaa.g_00742
OG0000776	Syaf.g_01260	Syaa.g_00741
OG0000777	Syaf.g_01259	Syaa.g_00740
OG0000778	Syaf.g_01258	Syaa.g_00739
OG0000779	Syaf.g_01252	Syaa.g_00733
OG0000780	Syaf.g_01249	Syaa.g_00730
OG0000781	Syaf.g_01245	Syaa.g_00726
OG0000782	Syaf.g_01244	Syaa.g_00725
OG0000783	Syaf.g_01243	Syaa.g_00724
OG0000784	Syaf.g_01242	Syaa.g_00723
OG0000785	Syaf.g_01240	Syaa.g_00721
OG0000786	Syaf.g_02546	Syaa.g_01875
OG0000787	Syaf.g_02547	Syaa.g_01876
OG0000788	Syaf.g_02297	Syaa.g_01620
OG0000789	Syaf.g_01750	Syaa.g_01434
OG0000790	Syaf.g_02738	Syaa.g_02064
OG0000791	Syaf.g_02740	Syaa.g_02066
OG0000792	Syaf.g_02741	Syaa.g_02067
OG0000793	Syaf.g_02746	Syaa.g_02072
OG0000794	Syaf.g_02747	Syaa.g_02073
OG0000795	Syaf.g_02748	Syaa.g_02074
OG0000796	Syaf.g_02752	Syaa.g_02078
OG0000797	Syaf.g_02753	Syaa.g_02079
OG0000798	Syaf.g_00240	Syaa.g_00265
OG0000799	Syaf.g_02380	Syaa.g_01743
OG0000800	Syaf.g_02383	Syaa.g_01747
OG0000801	Syaf.g_02384	Syaa.g_01748
OG0000802	Syaf.g_02388	Syaa.g_01753
OG0000803	Syaf.g_02393	Syaa.g_01758
OG0000804	Syaf.g_02396	Syaa.g_01761
OG0000805	Syaf.g_02398	Syaa.g_01763
OG0000806	Syaf.g_02405	Syaa.g_01765
OG0000807	Syaf.g_02406	Syaa.g_01767
OG0000808	Syaf.g_02407	Syaa.g_01768
OG0000809	Syaf.g_02410	Syaa.g_01771
OG0000810	Syaf.g_02411	Syaa.g_01772
OG0000811	Syaf.g_02420	Syaa.g_01778
OG0000812	Syaf.g_02422	Syaa.g_01780
OG0000813	Syaf.g_02423	Syaa.g_01781
OG0000814	Syaf.g_02425	Syaa.g_01783
OG0000815	Syaf.g_02426	Syaa.g_01784
OG0000816	Syaf.g_02428	Syaa.g_01785
OG0000817	Syaf.g_02429	Syaa.g_01786
OG0000818	Syaf.g_02442	Syaa.g_01792
OG0000819	Syaf.g_02443	Syaa.g_01793
OG0000820	Syaf.g_02444	Syaa.g_01794
OG0000821	Syaf.g_02450	Syaa.g_01800
OG0000822	Syaf.g_02452	Syaa.g_01802
OG0000823	Syaf.g_02453	Syaa.g_01803
OG0000824	Syaf.g_02459	Syaa.g_01807
OG0000825	Syaf.g_02460	Syaa.g_01808
OG0000826	Syaf.g_02461	Syaa.g_01809
OG0000827	Syaf.g_02462	Syaa.g_01810
OG0000828	Syaf.g_02465	Syaa.g_01813
OG0000829	Syaf.g_02466	Syaa.g_01814
OG0000830	Syaf.g_02467	Syaa.g_01815
OG0000831	Syaf.g_02470	Syaa.g_01817
OG0000832	Syaf.g_01109	Syaa.g_00627
OG0000833	Syaf.g_01100	Syaa.g_00611
OG0000834	Syaf.g_01098	Syaa.g_00608
OG0000835	Syaf.g_01097	Syaa.g_00607
OG0000836	Syaf.g_01093	Syaa.g_00603
OG0000837	Syaf.g_01091	Syaa.g_00601
OG0000838	Syaf.g_01087	Syaa.g_00597
OG0000839	Syaf.g_01086	Syaa.g_00596
OG0000840	Syaf.g_01085	Syaa.g_00595
OG0000841	Syaf.g_01084	Syaa.g_00594
OG0000842	Syaf.g_01083	Syaa.g_00593
OG0000843	Syaf.g_01082	Syaa.g_00592
OG0000844	Syaf.g_01080	Syaa.g_00590
OG0000845	Syaf.g_01079	Syaa.g_00589
OG0000846	Syaf.g_01078	Syaa.g_00588
OG0000847	Syaf.g_01077	Syaa.g_00587
OG0000848	Syaf.g_01075	Syaa.g_00585
OG0000849	Syaf.g_01074	Syaa.g_00584
OG0000850	Syaf.g_01072	Syaa.g_00582
OG0000851	Syaf.g_01061	Syaa.g_00577
OG0000852	Syaf.g_01060	Syaa.g_00576
OG0000853	Syaf.g_01056	Syaa.g_00572
OG0000854	Syaf.g_01054	Syaa.g_00570
OG0000855	Syaf.g_01053	Syaa.g_00569
OG0000856	Syaf.g_02328	Syaa.g_01650
OG0000857	Syaf.g_02031	Syaa.g_01188
OG0000858	Syaf.g_01047	Syaa.g_00563
OG0000859	Syaf.g_01046	Syaa.g_00562
OG0000860	Syaf.g_01031	Syaa.g_00549
OG0000861	Syaf.g_01030	Syaa.g_00548
OG0000862	Syaf.g_01029	Syaa.g_00547
OG0000863	Syaf.g_01026	Syaa.g_00543
OG0000864	Syaf.g_01025	Syaa.g_00542
OG0000865	Syaf.g_01024	Syaa.g_00541
OG0000866	Syaf.g_01023	Syaa.g_00540
OG0000867	Syaf.g_01022	Syaa.g_00539
OG0000868	Syaf.g_01019	Syaa.g_00536
OG0000869	Syaf.g_01014	Syaa.g_00531
OG0000870	Syaf.g_01009	Syaa.g_00526
OG0000871	Syaf.g_01008	Syaa.g_00525
OG0000872	Syaf.g_01001	Syaa.g_00511
OG0000873	Syaf.g_00998	Syaa.g_00497
OG0000874	Syaf.g_01002	Syaa.g_00519
OG0000875	Syaf.g_00996	Syaa.g_00438
OG0000876	Syaf.g_01198	Syaa.g_00682
OG0000877	Syaf.g_01188	Syaa.g_00679
OG0000878	Syaf.g_01187	Syaa.g_00678
OG0000879	Syaf.g_01186	Syaa.g_00677
OG0000880	Syaf.g_01185	Syaa.g_00676
OG0000881	Syaf.g_01179	Syaa.g_00671
OG0000882	Syaf.g_01174	Syaa.g_00666
OG0000883	Syaf.g_01172	Syaa.g_00661
OG0000884	Syaf.g_01170	Syaa.g_00659
OG0000885	Syaf.g_01169	Syaa.g_00658
OG0000886	Syaf.g_01168	Syaa.g_00657
OG0000887	Syaf.g_01167	Syaa.g_00656
OG0000888	Syaf.g_01165	Syaa.g_00654
OG0000889	Syaf.g_01163	Syaa.g_00652
OG0000890	Syaf.g_01157	Syaa.g_00644
OG0000891	Syaf.g_01156	Syaa.g_00643
OG0000892	Syaf.g_01154	Syaa.g_00640
OG0000893	Syaf.g_00178	Syaa.g_02352
OG0000894	Syaf.g_00175	Syaa.g_02349
OG0000895	Syaf.g_00171	Syaa.g_02345
OG0000896	Syaf.g_00170	Syaa.g_02344
OG0000897	Syaf.g_00168	Syaa.g_02342
OG0000898	Syaf.g_00167	Syaa.g_02341
OG0000899	Syaf.g_00166	Syaa.g_02340
OG0000900	Syaf.g_00165	Syaa.g_02339
OG0000901	Syaf.g_00160	Syaa.g_02334
OG0000902	Syaf.g_00158	Syaa.g_02332
OG0000903	Syaf.g_00141	Syaa.g_02313
OG0000904	Syaf.g_00146	Syaa.g_02318
OG0000905	Syaf.g_00151	Syaa.g_02324
OG0000906	Syaf.g_00154	Syaa.g_02327
OG0000907	Syaf.g_00139	Syaa.g_02295
OG0000908	Syaf.g_00136	Syaa.g_02292
OG0000909	Syaf.g_00135	Syaa.g_02291
OG0000910	Syaf.g_00134	Syaa.g_02290
OG0000911	Syaf.g_00132	Syaa.g_02288
OG0000912	Syaf.g_00131	Syaa.g_02287
OG0000913	Syaf.g_00130	Syaa.g_02286
OG0000914	Syaf.g_00129	Syaa.g_02285
OG0000915	Syaf.g_00127	Syaa.g_02283
OG0000916	Syaf.g_00126	Syaa.g_02282
OG0000917	Syaf.g_00125	Syaa.g_02281
OG0000918	Syaf.g_00124	Syaa.g_02280
OG0000919	Syaf.g_00123	Syaa.g_02279
OG0000920	Syaf.g_00122	Syaa.g_02278
OG0000921	Syaf.g_00121	Syaa.g_02277
OG0000922	Syaf.g_00120	Syaa.g_02276
OG0000923	Syaf.g_00116	Syaa.g_02272
OG0000924	Syaf.g_00115	Syaa.g_02271
OG0000925	Syaf.g_00114	Syaa.g_02270
OG0000926	Syaf.g_00113	Syaa.g_02269
OG0000927	Syaf.g_00111	Syaa.g_02267
OG0000928	Syaf.g_00110	Syaa.g_02266
OG0000929	Syaf.g_00109	Syaa.g_02265
OG0000930	Syaf.g_00108	Syaa.g_02264
OG0000931	Syaf.g_00107	Syaa.g_02263
OG0000932	Syaf.g_00106	Syaa.g_02262
OG0000933	Syaf.g_00100	Syaa.g_02256
OG0000934	Syaf.g_00098	Syaa.g_02254
OG0000935	Syaf.g_00097	Syaa.g_02253
OG0000936	Syaf.g_00096	Syaa.g_02252
OG0000937	Syaf.g_00095	Syaa.g_02251
OG0000938	Syaf.g_00092	Syaa.g_02248
OG0000939	Syaf.g_00091	Syaa.g_02247
OG0000940	Syaf.g_00084	Syaa.g_02240
OG0000941	Syaf.g_00082	Syaa.g_02238
OG0000942	Syaf.g_00080	Syaa.g_02236
OG0000943	Syaf.g_00079	Syaa.g_02235
OG0000944	Syaf.g_00077	Syaa.g_02233
OG0000945	Syaf.g_00075	Syaa.g_02231
OG0000946	Syaf.g_00070	Syaa.g_02225
OG0000947	Syaf.g_00067	Syaa.g_02222
OG0000948	Syaf.g_00066	Syaa.g_02221
OG0000949	Syaf.g_00337	Syaa.g_00172
OG0000950	Syaf.g_00351	Syaa.g_00159
OG0000951	Syaf.g_00358	Syaa.g_00153
OG0000952	Syaf.g_00363	Syaa.g_00149
OG0000953	Syaf.g_00367	Syaa.g_00143
OG0000954	Syaf.g_00372	Syaa.g_00138
OG0000955	Syaf.g_00373	Syaa.g_00137
OG0000956	Syaf.g_00375	Syaa.g_00135
OG0000957	Syaf.g_00386	Syaa.g_00125
OG0000958	Syaf.g_00387	Syaa.g_00124
OG0000959	Syaf.g_00391	Syaa.g_00120
OG0000960	Syaf.g_00392	Syaa.g_00119
OG0000961	Syaf.g_00402	Syaa.g_00106
OG0000962	Syaf.g_00404	Syaa.g_00102
OG0000963	Syaf.g_00409	Syaa.g_00097
OG0000964	Syaf.g_00410	Syaa.g_00096
OG0000965	Syaf.g_00411	Syaa.g_00095
OG0000966	Syaf.g_00421	Syaa.g_00083
OG0000967	Syaf.g_00426	Syaa.g_00074
OG0000968	Syaf.g_00417	Syaa.g_00078
OG0000969	Syaf.g_00423	Syaa.g_00077
OG0000970	Syaf.g_00424	Syaa.g_00076
OG0000971	Syaf.g_00429	Syaa.g_00069
OG0000972	Syaf.g_00430	Syaa.g_00068
OG0000973	Syaf.g_00431	Syaa.g_00067
OG0000974	Syaf.g_00432	Syaa.g_00066
OG0000975	Syaf.g_00433	Syaa.g_00065
OG0000976	Syaf.g_00434	Syaa.g_00064
OG0000977	Syaf.g_00436	Syaa.g_00062
OG0000978	Syaf.g_00437	Syaa.g_00061
OG0000979	Syaf.g_00440	Syaa.g_00058
OG0000980	Syaf.g_00443	Syaa.g_00055
OG0000981	Syaf.g_00446	Syaa.g_00052
OG0000982	Syaf.g_00645	Syaa.g_02593
OG0000983	Syaf.g_00644	Syaa.g_02594
OG0000984	Syaf.g_00643	Syaa.g_02595
OG0000985	Syaf.g_00641	Syaa.g_02597
OG0000986	Syaf.g_00639	Syaa.g_02601
OG0000987	Syaf.g_00637	Syaa.g_02603
OG0000988	Syaf.g_00633	Syaa.g_02608
OG0000989	Syaf.g_00624	Syaa.g_02616
OG0000990	Syaf.g_00606	Syaa.g_02647
OG0000991	Syaf.g_00604	Syaa.g_02650
OG0000992	Syaf.g_00601	Syaa.g_02653
OG0000993	Syaf.g_00600	Syaa.g_02654
OG0000994	Syaf.g_00597	Syaa.g_02657
OG0000995	Syaf.g_00592	Syaa.g_02662
OG0000996	Syaf.g_00543	Syaa.g_02705
OG0000997	Syaf.g_00532	Syaa.g_02725
OG0000998	Syaf.g_00530	Syaa.g_02727
OG0000999	Syaf.g_00529	Syaa.g_02728
OG0001000	Syaf.g_00526	Syaa.g_02732
OG0001001	Syaf.g_00521	Syaa.g_02738
OG0001002	Syaf.g_00515	Syaa.g_02745
OG0001003	Syaf.g_00514	Syaa.g_02747
OG0001004	Syaf.g_00513	Syaa.g_02748
OG0001005	Syaf.g_00510	Syaa.g_02749
OG0001006	Syaf.g_00500	Syaa.g_02756
OG0001007	Syaf.g_00498	Syaa.g_02758
OG0001008	Syaf.g_01215	Syaa.g_00704
OG0001009	Syaf.g_00466	Syaa.g_00034
OG0001010	Syaf.g_00465	Syaa.g_00035
OG0001011	Syaf.g_00463	Syaa.g_00037
OG0001012	Syaf.g_00649	Syaa.g_02589
OG0001013	Syaf.g_00669	Syaa.g_02576
OG0001014	Syaf.g_00691	Syaa.g_02572
OG0001015	Syaf.g_00692	Syaa.g_02571
OG0001016	Syaf.g_00958	Syaa.g_00348
OG0001017	Syaf.g_00952	Syaa.g_00342
OG0001018	Syaf.g_00950	Syaa.g_00340
OG0001019	Syaf.g_00931	Syaa.g_00323
OG0001020	Syaf.g_00926	Syaa.g_02355
OG0001021	Syaf.g_00922	Syaa.g_02359
OG0001022	Syaf.g_00918	Syaa.g_02365
OG0001023	Syaf.g_00917	Syaa.g_02366
OG0001024	Syaf.g_00913	Syaa.g_02370
OG0001025	Syaf.g_00906	Syaa.g_02377
OG0001026	Syaf.g_00893	Syaa.g_02390
OG0001027	Syaf.g_00884	Syaa.g_02397
OG0001028	Syaf.g_00882	Syaa.g_02399
OG0001029	Syaf.g_00880	Syaa.g_02401
OG0001030	Syaf.g_00860	Syaa.g_02422
OG0001031	Syaf.g_00784	Syaa.g_02500
OG0001032	Syaf.g_00781	Syaa.g_02502
OG0001034	Syaf.g_02787	Syaa.g_02108
OG0001035	Syaf.g_00207	Syaa.g_00298
OG0001036	Syaf.g_00212	Syaa.g_00293
OG0001037	Syaf.g_00214	Syaa.g_00291
OG0001038	Syaf.g_00242	Syaa.g_00264
OG0001039	Syaf.g_00245	Syaa.g_00261
OG0001040	Syaf.g_00248	Syaa.g_00258
OG0001041	Syaf.g_00253	Syaa.g_00253
OG0001042	Syaf.g_00275	Syaa.g_00227
OG0001043	Syaf.g_00279	Syaa.g_00223
OG0001044	Syaf.g_00024	Syaa.g_02183
OG0001045	Syaf.g_00011	Syaa.g_02170
OG0001046	Syaf.g_01894	Syaa.g_01332
OG0001047	Syaf.g_01217	Syaa.g_00706
OG0001048	Syaf.g_01218	Syaa.g_00707
OG0001049	Syaf.g_01226	Syaa.g_00710
OG0001050	Syaf.g_01227	Syaa.g_00711
OG0001051	Syaf.g_01228	Syaa.g_00712
OG0001052	Syaf.g_02502	Syaa.g_01846
OG0001053	Syaf.g_02718	Syaa.g_02048
OG0001054	Syaf.g_02701	Syaa.g_02031
OG0001056	Syaf.g_02649	Syaa.g_01975
OG0001057	Syaf.g_02638	Syaa.g_01966
OG0001058	Syaf.g_02624	Syaa.g_01951
OG0001059	Syaf.g_02620	Syaa.g_01947
OG0001060	Syaf.g_02614	Syaa.g_01941
OG0001061	Syaf.g_02590	Syaa.g_01919
OG0001062	Syaf.g_02588	Syaa.g_01917
OG0001063	Syaf.g_02583	Syaa.g_01912
OG0001064	Syaf.g_02582	Syaa.g_01911
OG0001065	Syaf.g_02581	Syaa.g_01910
OG0001066	Syaf.g_02580	Syaa.g_01909
OG0001067	Syaf.g_02579	Syaa.g_01908
